ÈÕÆÚ,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH
2017/11/23,-0.1626,-1.0161,-1.3344,-1.0649,-2.0751,-2.3958,-0.9017,-0.2463,-2.9627,-1.4669,-0.4304,1.5029,-2.0015,0.0795,-2.9593,-0.9119,2.3894,-2.2453,3.6662,0,0.5825,-4.4085,1.7128,1.4563,1.3658,1.2442,1.3589,1.3453,1.657,0.926,2.6221,5.5461,2.3511,2.2035,7.989,18.0803,2.1885,1.83,3.543,1.1736,4.1818,2.5442,5.7873,0.5069,1.7686,1.4739,8.8969,1.4566,3015608208,11466472950,15202447588,4347427280,4841130453,8650777128,7077378863,37883992254,65411458482,6066624667,1098750000,6909000000,48029132520,9902993566,14811959888,8415997092,6039024950,20843354740,12275828901,22715294976,7758355085,1042671625,23036418240,81219891483,580.267,616.8453,154.104,204.8781,241.8403,183.7717,-69.5432,114.4454,43.5082,76.1598,76.9542,415.111,528.7481,433.2107,-646.8654,228.3101,72.7413,173.7827,65.1013,421.4488,287.3977,72.4784,726.9199,135.6931,2.5944,5.7577,2.6648,2.5532,5.7253,4.4432,4.8712,21.3578,14.3285,5.2416,9.4348,73.9471,5.789,5.9029,17.8144,2.4568,3.2717,3.9368,3.0617,1.7848,4.4995,6.6928,11.5714,7.2274,1.4857,25.6099,0.6275,3.5833,7.4417,6.6033,24.0597,18.6857,16.8486,1.4016,6.149,37.1945,9.3932,2.7396,15.4989,3.3523,0.5605,2.9955,0.9658,2.2347,6.1468,10.2664,10.2937,19.4871
2017/11/24,1.9544,5.1326,3.0231,2.0548,1.9173,3.7353,2.4568,2.9488,1.2999,-1.0267,2.2071,2.5619,5.8245,7.4113,5.7179,-0.9202,1.9879,4.0834,4.3902,2.8409,-0.1287,1.0824,2.155,6.8581,1.1244,1.7752,1.0809,1.0058,0.9614,1.021,2.031,4.5865,1.6601,1.2037,7.4671,14.2778,2.8515,4.2436,5.1549,1.4881,2.8654,2.7222,4.7796,0.55,1.0641,0.8912,5.9986,1.8329,3074545177,12055000218,15662028342,4436757978,4933947283,8973911812,7251254413,39001130964,66261728348,6004338993,1123000000,7086000000,50826593340,10636936975,15658895333,8338549266,6159074711,21694465780,12814767731,23360615856,7748370072,1053957012,23532846000,86789995683,591.6077,648.5055,158.7626,209.088,246.477,190.6361,-71.2517,117.8202,44.0738,75.3778,78.6526,425.7456,559.5451,465.3174,-683.8527,226.2091,74.1873,180.8789,67.9594,433.4217,287.0279,73.2628,742.5848,144.999,2.6451,6.0533,2.7453,2.6057,5.8351,4.6091,4.9909,21.9876,14.5147,5.1878,9.6431,75.8415,6.1262,6.3403,18.8331,2.4342,3.3368,4.0976,3.1961,1.8355,4.4937,6.7652,11.8208,7.723,1.5148,26.9243,0.6465,3.6569,7.5844,6.8499,24.6508,19.2367,17.0677,1.3872,6.2847,38.1474,9.9403,2.9426,16.3851,3.3215,0.5717,3.1178,1.0082,2.2981,6.1389,10.3776,10.5156,20.8236
2017/11/27,-2.6358,-1.546,-2.1622,-1.4382,-1.0891,-2.6749,0.8881,-8.2467,-9.0719,-1.2967,-3.0721,-10,-1.5726,-0.4189,-1.2019,2.1156,-3.1356,-3.0241,-3.7383,-1.9337,7.2165,-0.4655,-9.4409,-2.2388,1.0549,1.4368,1.0137,0.8335,0.9627,0.9073,2.2166,5.8398,3.3812,1.1505,5.7988,15.9449,2.3156,3.4923,4.3441,1.7365,2.2051,2.1327,3.8216,0.4108,3.2881,0.8391,7.2694,1.8139,2993506845,11868633250,15323389891,4372950337,4880211224,8733868904,7315652764,35784810678,60250518137,5926481900,1088500000,6377400000,50027318820,10592376125,15470687457,8514958203,5965951182,21038401020,12335710993,22908891240,8307530799,1049050322,21311128320,84846936078,576.0143,638.4798,155.3299,206.0809,243.7926,185.5368,-71.8845,108.1039,40.0754,74.4004,76.2363,383.1711,550.7459,463.3681,-675.6333,230.9947,71.8611,175.4089,65.4189,425.0407,307.7412,72.9217,672.478,141.7528,2.5754,5.9597,2.686,2.5682,5.7715,4.4858,5.0352,20.1744,13.198,5.1206,9.3468,68.2574,6.0299,6.3138,18.6067,2.4857,3.2322,3.9736,3.0766,1.8,4.818,6.7338,10.7048,7.5501,1.4748,26.5081,0.6325,3.6043,7.5018,6.6667,24.8697,17.6503,15.5193,1.3692,6.0916,34.3326,9.784,2.9303,16.1881,3.3918,0.5538,3.0235,0.9706,2.2537,6.5819,10.3293,9.5228,20.3574
2017/11/28,1.3126,1.3223,1.8153,1.751,2.8028,2.8541,2.2007,3.4267,1.1159,1.5765,2.1589,10.0009,2.9049,1.2868,2.3114,1.0611,0.3062,2.0649,2.1845,1.831,3.4255,1.4032,6.4027,4.2748,0.8484,1.1851,0.6296,0.8774,1.6948,0.7659,1.9196,4.0777,2.5544,0.8657,6.7148,18.4368,2.1075,2.7216,3.798,1.0979,2.1429,1.4874,3.2893,0.3302,3.5798,0.6707,6.7591,1.6228,3032798157,12025573855,15601557190,4449519506,5016993921,8983144232,7476648644,37011065262,60922824542,6019910411,1112000000,7015200000,51480545220,10728679901,15828282422,8605314000,5984219624,21472822280,12605180408,23328349812,8592103669,1063770392,22675626480,88473980674,583.5747,646.9225,158.1496,209.6894,250.6257,190.8323,-73.4665,111.8083,40.5226,75.5733,77.8822,421.4918,566.7444,469.3307,-691.2501,233.4459,72.0812,179.031,66.848,432.8231,318.2828,73.945,715.535,147.8124,2.6092,6.0385,2.7347,2.6131,5.9333,4.6139,5.1461,20.8657,13.3453,5.2013,9.5486,75.0837,6.205,6.395,19.0368,2.5121,3.2421,4.0557,3.1438,1.833,4.9831,6.8282,11.3902,7.8729,1.4942,26.8586,0.644,3.6674,7.7121,6.857,25.417,18.2552,15.6925,1.3908,6.2231,37.7662,10.0682,2.968,16.5623,3.4278,0.5554,3.0859,0.9918,2.295,6.8073,10.4742,10.1325,21.2276
2017/11/29,3.1579,2.447,2.7132,2.6769,0.9737,3.2888,-0.0861,0.9406,-1.0062,1.3451,2.8552,2.4889,2.2583,1.7102,4.2212,1,2.355,7.886,3.3254,1.5214,-0.0581,-0.8764,-0.969,2.6354,2.1283,2.2017,1.8741,1.6144,1.5079,1.8587,2.2632,3.6491,1.9614,1.933,10.9804,17.3607,3.4616,3.7629,6.6958,1.3465,2.9769,4.9718,4.7766,0.5774,2.9143,0.9367,5.4786,2.2288,3128570731,12319837489,16024855254,4568627103,5065844884,9278581658,7470208809,37359196860,60309839290,6100881788,1143750000,7189800000,52643126340,10912165753,16496420384,8691367140,6125147605,23166178620,13024355054,23683276296,8587111163,1054447681,22455896160,90805652200,602.0034,662.7525,162.4405,215.3025,253.066,197.1084,-73.4032,112.86,40.1149,76.5898,80.1059,431.9822,579.5431,477.3574,-720.4289,235.7804,73.7787,193.1494,69.0709,439.4082,318.0979,73.2969,708.6014,151.7079,2.6916,6.1863,2.8089,2.6831,5.9911,4.7656,5.1416,21.062,13.211,5.2712,9.8213,76.9525,6.3451,6.5044,19.8403,2.5372,3.3184,4.3755,3.2484,1.8609,4.9802,6.7684,11.2798,8.0804,1.5414,27.5158,0.6614,3.7656,7.7872,7.0825,25.3951,18.4269,15.5346,1.4095,6.4008,38.7062,10.2956,3.0188,17.2614,3.462,0.5685,3.3293,1.0247,2.3299,6.8034,10.3824,10.0343,21.7871
2017/11/30,-1.8838,-2.2293,-1.1321,-2.0484,-1.35,-1.393,-3.2759,2.0862,0.2623,-2.4502,-3.2787,1.3895,-2.0704,-3.1708,-2.6811,0.6931,-1.7043,-1.6456,-1.954,-1.4986,-1.1047,0.1861,2.3677,0.8559,1.1397,1.0764,0.9472,0.9247,1.039,1.0263,1.6123,4.0248,1.5415,1.7179,6.8064,13.7078,2.0556,2.1428,4.3056,1.3479,1.6903,2.6994,3.1635,0.3165,2.0266,0.8596,5.339,1.7465,3069633763,12045191431,15843441798,4475042562,4997453535,9149327784,7225495072,38138595960,60468029032,5951396170,1106250000,7289700000,51553206540,10566163860,16054131874,8751604338,6020756508,22784951800,12769856162,23328349812,8492253539,1056410357,22987589280,91582876042,590.6627,647.9778,160.6016,210.8922,249.6495,194.3626,-70.9986,115.2146,40.2201,74.7132,77.4794,437.9845,567.5443,462.2214,-701.1134,237.4145,72.5212,189.9709,67.7213,432.8231,314.584,73.4334,725.3791,153.0064,2.6409,6.0483,2.7771,2.6281,5.9102,4.6992,4.9732,21.5014,13.2456,5.1421,9.4992,78.0217,6.2138,6.2982,19.3084,2.5548,3.2618,4.3035,3.1849,1.833,4.9252,6.781,11.5469,8.1495,1.5123,26.9024,0.654,3.6885,7.682,6.9838,24.5632,18.8113,15.5753,1.375,6.1909,39.244,10.0824,2.9231,16.7987,3.486,0.5588,3.2745,1.0047,2.295,6.7282,10.4017,10.2719,21.9735
2017/12/1,0.24,0.3257,-1.2977,-0.2852,-0.9775,0,0.1783,-0.5586,-0.6867,0.1047,0.0678,6.5476,-0.2819,-0.3473,-0.762,0.0492,1.3004,-1.0895,0,-0.5533,1.2934,0.1858,1.7229,0.4243,0.6668,0.7294,1.2177,0.6019,0.7209,0.5035,1.1795,2.6582,1.2565,0.907,4.4988,18.6787,1.3688,1.4378,3.126,0.5265,1.4153,2.5326,2.4232,0.2311,1.5858,0.6657,6.5171,1.4749,3077000884,12084426582,15637839881,4462281034,4948602572,9149327784,7238374742,37925560206,60052780959,5957624737,1107000000,7767000000,51407883900,10529466690,15931796754,8755906995,6099049831,22536711080,12769856162,23199285636,8602088682,1058373033,23383646400,91971487963,592.0803,650.0885,158.5174,210.2908,247.2092,194.3626,-71.1251,114.571,39.9439,74.7914,77.532,466.6619,565.9444,460.6161,-695.7708,237.5312,73.4643,187.9012,67.7213,430.4285,318.6527,73.5698,737.8768,153.6557,2.6472,6.068,2.7411,2.6206,5.8524,4.6992,4.9821,21.3813,13.1547,5.1475,9.5057,83.1303,6.1963,6.2763,19.1613,2.5561,3.3043,4.2566,3.1849,1.8229,4.9889,6.7936,11.7458,8.1841,1.516,26.9901,0.6455,3.678,7.6069,6.9838,24.607,18.7062,15.4684,1.3764,6.1951,41.8135,10.054,2.9129,16.6706,3.4877,0.5661,3.2388,1.0047,2.2823,6.8152,10.421,10.4489,22.0668
2017/12/4,-1.5164,0.0812,-0.7734,-1.9066,-1.5795,-1.6145,-1.2456,-1.5893,-0.5927,-0.8887,-7.6558,-3.0514,-0.3534,-0.6224,-1.6539,-2.3096,-2.439,-0.8261,1.524,-0.9736,-4.1207,-0.0927,1.2413,-1.5493,0.8887,1.0665,1.2681,0.7876,0.8139,0.824,1.2855,3.4755,1.5982,0.7697,8.4456,15.3425,1.6771,1.8617,3.2357,0.8271,2.1204,2.2804,3.3412,0.2603,2.1719,1.3861,6.3345,1.2645,3030342450,12094235370,15516897578,4377204179,4870441031,9001609071,7148217050,37322824902,59696854038,5904681914,1022250000,7530000000,51226230600,10463936028,15668305727,8553682116,5950292518,22350530540,12964472961,22973423328,8247620721,1057391695,23673907440,90546577586,583.1022,650.6162,157.2915,206.2814,243.3046,191.2245,-70.2392,112.7502,39.7072,74.1268,71.5963,452.4223,563.9446,457.7494,-684.2636,232.0453,71.6725,186.3489,68.7534,426.238,305.5219,73.5016,747.0361,151.2751,2.6071,6.073,2.7199,2.5707,5.76,4.6233,4.92,21.0415,13.0767,5.1017,8.7779,80.5937,6.1744,6.2372,18.8444,2.497,3.2237,4.2215,3.2334,1.8051,4.7833,6.7873,11.8916,8.0573,1.493,27.012,0.6405,3.6078,7.4868,6.8711,24.3005,18.4089,15.3767,1.3642,5.7208,40.5376,10.0185,2.8948,16.3949,3.4072,0.5523,3.2121,1.02,2.2601,6.5344,10.4114,10.5786,21.7249
2017/12/5,-4.376,-6.0016,-4.053,-3.7901,-3.9117,-5.641,-5.4955,-4.803,-2.5505,-0.0527,-6.3341,-3.5857,-5.6738,-6.1874,-8.9489,-3.0181,-4.8684,-6.8227,-6.0046,-3.6517,-1.0896,-9.0487,-4.3543,-5.4363,1.5067,1.6514,1.4268,1.5951,1.3154,1.4074,1.7953,4.265,2.7209,1.4458,7.5408,13.9028,2.5364,2.7844,5.2136,0.9044,3.1664,3.2299,3.0577,0.4901,2.1716,2.6294,5.6841,1.3727,2897734272,11368385072,14887997598,4211304313,4679922275,8493825995,6755387104,35530206972,58174277768,5901567630,957500000,7260000000,48319777800,9816493093,14266157046,8295522696,5660607224,20825623260,12186005763,22134506184,8157755605,961711240,22643073840,85624159920,557.5856,611.5686,150.9164,198.4632,233.7871,180.4375,-66.3793,107.3348,38.6944,74.0877,67.0613,436.2,531.9478,429.4267,-623.0292,225.0419,68.1832,173.6349,64.625,410.6731,302.193,66.8506,714.5078,143.0513,2.493,5.7085,2.6096,2.4732,5.5347,4.3625,4.6496,20.0308,12.7432,5.099,8.2219,77.7038,5.824,5.8513,17.158,2.4217,3.0667,3.9335,3.0393,1.7392,4.7312,6.1731,11.3738,7.6193,1.4276,25.3908,0.6145,3.4711,7.1939,6.4835,22.9651,17.5248,14.9845,1.3635,5.3585,39.0841,9.4501,2.7157,14.9278,3.3044,0.5254,2.9929,0.9588,2.1775,6.4632,9.4693,10.118,20.5439
2017/12/6,0.9322,0.1726,0.7311,0.5051,0.9395,0.8696,1.7159,2.3691,0.7478,0.3694,2.3238,3.5124,0.6767,1.255,1.3193,4.8237,2.1208,-1.0217,0.7371,1.0204,1.3464,0.5612,-0.2516,-0.3026,1.0891,0.8853,0.8263,0.8622,0.713,0.6308,1.1038,3.9984,1.5288,1.0474,4.7594,14.3702,1.4205,1.2566,2.9724,1.2543,1.2149,2.6837,2.1856,0.2311,1.6163,1.5868,5.5557,1.2381,2924747049,11388002647,14996845671,4232573526,4723888141,8567685352,6871304137,36371958000,58609299559,5923367616,979750000,7515000000,48646753740,9939690736,14454364923,8695669797,5780656985,20612845500,12275828901,22360368492,8267590747,967108599,22586106720,85365085306,562.7834,612.624,152.0198,199.4655,235.9835,182.0065,-67.5183,109.8776,38.9838,74.3613,68.6196,451.5211,535.5474,434.8161,-631.2486,235.8971,69.6292,171.8608,65.1013,414.8636,306.2617,67.2258,712.7102,142.6184,2.5162,5.7183,2.6287,2.4857,5.5867,4.4005,4.7294,20.5054,12.8385,5.1179,8.413,80.4331,5.8634,5.9247,17.3844,2.5385,3.1318,3.8933,3.0617,1.7569,4.7949,6.2078,11.3452,7.5963,1.441,25.4346,0.619,3.4886,7.2615,6.5398,23.3591,17.9399,15.0966,1.3685,5.483,40.4569,9.514,2.7498,15.1247,3.4638,0.5366,2.9624,0.9658,2.1997,6.5502,9.5224,10.0925,20.4817
2017/12/7,-0.3359,-0.8613,-1.7742,1.608,0.6205,-0.5388,-0.4686,-2.8286,-2.4966,1.5247,0,-7.5848,-1.2696,-0.9494,-0.7812,1.5339,-1.7607,-1.9355,-1.0976,0.2886,-4.1667,-0.8625,-4.0235,-3.1866,0.9818,0.7205,0.7511,1.3186,0.7882,0.5385,0.7349,2.6304,1.125,2.121,3.1573,17.4845,1.2051,1.0309,2.1913,1.7284,0.8245,1.611,1.5029,0.2607,1.442,0.924,4.5321,0.7855,2914924221,11289914769,14730772603,4300635010,4753198719,8521523254,6839104961,35343151188,57146044442,6013681844,979750000,6945000000,48029132520,9845326584,14341440197,8829052164,5678875666,20213887200,12141094194,22424900580,7923107800,958767226,21677345520,82644801860,560.8933,607.3473,149.3227,202.673,237.4477,181.0259,-67.2019,106.7697,38.0105,75.4951,68.6196,417.274,528.7481,430.6881,-626.317,239.5155,68.4032,168.5345,64.3868,416.0609,293.5008,66.646,684.034,138.0737,2.5078,5.6691,2.5821,2.5257,5.6213,4.3768,4.7072,19.9254,12.5179,5.1959,8.413,74.3324,5.789,5.8685,17.2485,2.5774,3.0766,3.8179,3.0281,1.762,4.5951,6.1542,10.8888,7.3542,1.4361,25.2156,0.608,3.5447,7.3066,6.5046,23.2497,17.4325,14.7196,1.3894,5.483,37.3883,9.3932,2.7236,15.0065,3.5169,0.5271,2.905,0.9552,2.2061,6.2773,9.4403,9.6865,19.829
2017/12/8,0.337,1.2163,1.1494,0.2967,0.5139,1.0834,0.1883,1.6319,2.6125,-1.3465,2.0158,3.0238,1.4372,0.7721,2.4278,-0.2437,0.8732,0.9211,0.8631,0.8633,-0.063,1.6888,1.364,3.4483,0.5907,0.6548,0.6746,0.7543,0.8583,0.4485,0.6771,3.3942,1.9486,1.7957,3.7721,14.3991,1.0483,0.9945,2.3585,0.7568,0.8337,1.2566,1.5105,0.2727,1.0637,1.1071,3.7863,0.9569,2924747049,11427237799,14900091828,4313396538,4777624201,8613847449,6851984632,35919906522,58638960136,5932710468,999500000,7155000000,48719415060,9921342151,14689624769,8807538879,5728461437,20400067740,12245887855,22618496844,7918115293,974959303,21973032000,85494622613,562.7834,614.7346,151.039,203.2744,238.6679,182.9872,-67.3284,108.512,39.0035,74.4786,70.0029,429.8913,536.3473,434.0134,-641.5228,238.9319,69.0005,170.0868,64.9426,419.6528,293.3158,67.7715,693.3645,142.8349,2.5162,5.738,2.6118,2.5332,5.6502,4.4242,4.7161,20.2505,12.845,5.1259,8.5826,76.58,5.8722,5.9138,17.6673,2.5711,3.1035,3.8531,3.0542,1.7772,4.5922,6.2582,11.0373,7.6078,1.441,25.5223,0.615,3.5552,7.3441,6.5751,23.2935,17.717,15.1042,1.3707,5.5935,38.5188,9.5282,2.7447,15.3709,3.5083,0.5317,2.9318,0.9635,2.2251,6.2733,9.5997,9.8186,20.5128
2017/12/11,0.9236,1.03,1.0552,0.5917,1.8405,2.1436,9.9624,1.6635,3.507,-0.4724,1.1756,2.1048,1.1186,1.6909,0.9609,2.9311,1.1845,1.3038,0.8557,0.428,0.6305,1.8621,5.8889,2.7273,0.5105,0.7463,0.862,1.2151,0.8302,0.6995,2.7731,3.7146,2.2472,1.6785,4.1397,11.7261,1.2869,1.2378,2.4002,0.777,1.0788,1.8981,2.0447,0.2707,0.9559,1.1419,6.7442,1.0244,2951759826,11544943252,15057316823,4338919595,4865555935,8798495841,7534607161,36517445832,60695426787,5904681914,1011250000,7305600000,49264374960,10089100645,14830780676,9065698299,5796315650,20666039940,12350681516,22715294976,7968040358,993114056,23266999440,87826294139,567.9812,621.0667,152.6328,204.4772,243.0605,186.9097,-74.036,110.3172,40.3714,74.1268,70.8258,438.9398,542.3468,441.3521,-647.6874,245.9353,69.8178,172.3044,65.4983,421.4488,295.1652,69.0335,734.196,146.7304,2.5395,5.7972,2.6393,2.5482,5.7542,4.519,5.1859,20.5874,13.2954,5.1017,8.6835,78.1919,5.9379,6.0138,17.8371,2.6465,3.1403,3.9033,3.0804,1.7848,4.6211,6.3747,11.6872,7.8153,1.4543,25.7851,0.6215,3.5763,7.4793,6.716,25.6141,18.0117,15.6339,1.3642,5.6593,39.3296,9.6348,2.7911,15.5186,3.6111,0.538,2.97,0.9717,2.2347,6.3129,9.7785,10.3968,21.0722
2017/12/12,2.995,-1.1895,-1.7671,-1.2745,1.004,3.3578,-0.9402,4.6955,1.9221,-0.3165,-0.3214,2.6651,-1.1799,-1.1172,-1.3959,1.5187,-0.7654,1.6302,1.697,-1.2784,-1.8797,-2.7668,5.8762,1.1799,2.148,0.8025,0.9046,0.9319,1.6985,1.7631,3.627,6.8172,2.7358,0.9065,5.3672,16.9788,1.6115,1.3053,3.072,1.0331,1.2557,2.117,3.0844,0.2589,0.8755,1.0488,10.3507,1.3906,3040165278,11407620223,14791243755,4283619639,4914406898,9093933267,7463768974,38232123852,61862076137,5885996212,1008000000,7500300000,48683084400,9976387907,14623752012,9203383323,5751949434,25622488060,12560268839,22424900580,7818265163,965636592,24634210320,88862592595,584.9923,613.6793,149.9357,201.8711,245.5009,193.1858,-73.3399,115.4971,41.1474,73.8922,70.5982,450.6379,535.9474,436.4214,-638.6461,249.6704,69.2834,175.1133,66.6098,416.0609,289.617,67.1235,777.3386,148.4617,2.6155,5.7282,2.5927,2.5157,5.812,4.6708,5.1372,21.5541,13.551,5.0856,8.6556,80.2758,5.8678,5.9466,17.5881,2.6867,3.1162,3.9669,3.1326,1.762,4.5343,6.1983,12.374,7.9075,1.4978,25.4784,0.6105,3.5307,7.5544,6.9415,25.3732,18.8574,15.9344,1.3599,5.6411,40.3777,9.5211,2.7599,15.3019,3.666,0.5339,3.0184,0.9882,2.2061,6.1942,9.5079,11.0077,21.3209
2017/12/13,-0.5654,0.5159,0.8177,-0.0993,0,-0.8122,0.2588,-0.0136,-0.863,0.4762,-0.9673,-2.9639,0.5224,0.1576,1.9305,0.4675,-0.4083,0.6754,-1.0727,0.1439,-3.7037,1.9309,-3.4357,-1.4577,1.1564,0.6977,0.7522,0.697,0.9273,0.8441,2.0676,3.4548,1.7583,0.893,4.5417,12.0982,0.9678,0.7895,2.5065,1.0265,1.1786,1.2998,1.6451,0.2185,1.3463,1.0121,9.5489,0.9063,3022975329,11466472950,14912186059,4279365796,4914406898,9020073910,7483088479,38226927858,61328185757,5914024765,998250000,7278000000,48937399020,9992115266,14906063827,9246409893,5728461437,25795539900,12425534132,22457166624,7528699787,984282014,23787841680,87567219525,581.6846,616.8453,151.1616,201.6706,245.5009,191.6168,-73.5297,115.4814,40.7922,74.244,69.9154,437.2815,538.7471,437.1094,-650.9751,250.8377,69.0005,176.296,65.8953,416.6596,278.8905,68.4196,750.6313,146.2975,2.6007,5.7577,2.6139,2.5132,5.812,4.6328,5.1505,21.5512,13.434,5.1098,8.5719,77.8965,5.8985,5.956,17.9276,2.6992,3.1035,3.9937,3.099,1.7646,4.3663,6.318,11.9489,7.7922,1.4894,25.6099,0.6155,3.5272,7.5544,6.8852,25.4389,18.8549,15.7969,1.3664,5.5865,39.181,9.5709,2.7643,15.5973,3.6831,0.5317,3.0388,0.9776,2.2093,5.9648,9.6915,10.6295,21.0101
2017/12/14,-0.7311,-1.7109,-0.9732,-1.1928,0.1988,-0.7165,0.0861,0.2039,-2.0313,0.2633,-0.7263,0.981,-1.856,-0.8132,-1.8308,1.396,-1.0934,-0.7128,0.1205,-1.2931,0.4642,2.6421,1.3685,1.0355,0.6707,0.8023,0.7632,0.8532,0.7452,0.5272,2.0109,3.2839,1.98,1.7303,3.1136,9.3982,1.2591,0.7754,1.9782,1.244,1.0938,0.9636,1.7577,0.2607,0.7155,1.4169,6.6275,0.8323,3000873966,11270297194,14767055294,4228319684,4924177091,8955446973,7489528314,38304867768,60082441535,5929596184,991000000,7349400000,48029132520,9910857245,14633162406,9375489603,5665826779,25611672320,12440504655,22166772228,7563647332,1010287471,24113368080,88473980674,577.4318,606.2919,149.6905,199.265,245.989,190.2439,-73.593,115.7169,39.9636,74.4395,69.4076,441.5714,528.7481,433.5547,-639.057,254.3393,68.246,175.0393,65.9746,411.2717,280.1851,70.2273,760.9033,147.8124,2.5817,5.6592,2.5884,2.4832,5.8235,4.5996,5.1549,21.5951,13.1612,5.1232,8.5096,78.6607,5.789,5.9075,17.5994,2.7369,3.0696,3.9653,3.1028,1.7417,4.3866,6.4849,12.1124,7.8729,1.4785,25.1717,0.6095,3.4851,7.5694,6.8358,25.4608,18.8933,15.476,1.37,5.546,39.5654,9.3932,2.7418,15.3118,3.7345,0.5259,3.0171,0.9788,2.1807,5.9925,9.9476,10.775,21.2276
2017/12/15,-1.964,-0.4352,-0.4095,-1.6097,0.0992,-0.6186,-2.8375,-3.9609,-4.3442,1.0504,-0.4541,-3.4207,-0.2269,-1.1373,1.6077,-1.4686,0.737,1.098,-1.6847,0.5822,-0.066,7.9165,-4.4999,-2.9283,0.8095,0.5772,0.6485,1.003,0.9354,0.5247,1.8801,3.5871,2.8741,1.8415,2.6477,11.0867,1.1719,1.0996,2.6207,0.7556,1.0308,0.9392,1.7916,0.2447,0.539,5.1688,7.793,0.8969,2941936998,11221253255,14706584142,4160258200,4929062187,8900052456,7277013753,36787637520,57472575859,5991881858,986500000,7098000000,47920140540,9798144507,14868422251,9237804579,5707583218,25892881560,12230917332,22295836404,7558654826,1090266518,23028280080,85883234534,566.0911,603.6536,149.0775,196.0575,246.233,189.0671,-71.5048,111.1334,38.2275,75.2215,69.0924,426.4666,527.5482,428.6241,-649.3313,250.6042,68.749,176.9612,64.8632,413.6663,280.0001,75.7868,726.6631,143.4841,2.531,5.6346,2.5778,2.4433,5.8293,4.5712,5.0087,20.7397,12.5894,5.1771,8.471,75.97,5.7759,5.8404,17.8823,2.6967,3.0922,4.0088,3.0505,1.7519,4.3837,6.9983,11.5673,7.6424,1.4494,25.0622,0.607,3.429,7.5769,6.7935,24.7384,18.145,14.8037,1.3844,5.5208,38.212,9.3719,2.7106,15.558,3.6797,0.5298,3.0503,0.9623,2.1934,5.9886,10.7351,10.2901,20.606
