ÈÕÆÚ,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH
2016/10/20,0,0.2618,0.0961,-0.4036,-1.0069,1.5467,0.4932,-0.1972,0.5644,0.5495,-0.8193,-0.1427,1.8674,2.0988,,1.1063,0.5474,0,-0.3633,-1.6964,-0.9883,-0.3488,-0.8718,,,,0.3887,,,,0.8163,,2.1415,0.9367,0.7459,1.5721,1.3561,5.6274,1.5959,3.5339,1.9097,2.31,0.5064,2.0212,9.0112,,1.736,1.3754,,1.1009,3.3193,7.7508,1.8702,1.2468,,,,2.8264,,,,2.9788,3560613341,5000372059,4593459645,10629982427,16755596000,12406430290,3249921221,6537530085,4706796481,17077355845,4816459203,10174235522,3733824181,1793969750,,6269679255,7800320894,10586402187,11420839575,18927955762,12998720719,3752490160,3547700000,,,,1656105600,,,,12998720719,-84.3652,-149.8424,-7.2096,144.551,60.9819,38.3979,198.0681,15.1671,229.2993,138.1719,75.7755,67.3867,62.4922,129.1166,,40.0789,304.668,158.0772,35.9088,610.3089,410.278,1055.3265,110.0371,,,,64.3092,,,,185.6953,22.8778,7.3499,3.1642,3.9244,4.3018,3.508,6.3536,5.1087,7.5513,3.2473,6.7201,5.2272,7.3105,8.6986,,4.2114,3.3482,3.2967,3.4265,3.2795,4.2602,7.8846,8.6256,,,,4.088,,,,1.9282,79.4854,7.7068,4.2492,3.3685,4.7841,3.135,10.5773,5.3307,2.22,4.1639,18.431,7.7795,15.4594,29.049,,4.6965,3.5695,8.7897,8.52,8.1222,11.2524,45.9483,10.0805,,,,11.367,,,,5.0929
2016/10/21,0,-1.3055,-1.3436,-0.4862,-1.6529,2.1854,0,-0.3953,-0.608,-0.6831,-2.157,-0.1906,-1.3094,-1.1366,,-0.6687,-1.1797,0,-0.7293,-0.4541,0.6352,-1.25,-1.026,,,,-1.4521,,,,1.0796,,2.3499,1.02,0.754,2.7236,3.6642,5.5093,1.8143,4.2338,1.3965,2.1849,0.5175,1.5205,6.2974,,1.103,1.4909,,1.4991,2.6262,5.1145,2.2789,1.1618,,,,2.9929,,,,1.6127,3560613341,4935093050,4531743297,10578296937,16478644000,12677564197,3249921221,6511690045,4678177045,16960707240,4712570455,10154846793,3684933853,1773578800,,6227754348,7708302590,10586402187,11337551775,18841997743,13081289725,3705584033,3511300000,,,,1632057600,,,,13081289725,-84.3652,-147.8863,-7.1127,143.8482,59.9739,39.237,198.0681,15.1071,227.9051,137.2281,74.1411,67.2583,61.6739,127.649,,39.8109,301.074,158.0772,35.6469,607.5373,412.8842,1042.1349,108.9081,,,,63.3754,,,,188.3889,22.8778,7.254,3.1217,3.9053,4.2307,3.5846,6.3536,5.0885,7.5054,3.2251,6.5751,5.2173,7.2147,8.5998,,4.1832,3.3087,3.2967,3.4016,3.2646,4.2872,7.7861,8.5371,,,,4.0286,,,,1.9562,79.4854,7.6062,4.1921,3.3521,4.705,3.2035,10.5773,5.3096,2.2065,4.1355,18.0335,7.7647,15.2569,28.7188,,4.665,3.5274,8.7897,8.4579,8.0853,11.3239,45.374,9.977,,,,11.202,,,,5.1668
2016/10/24,0,0.5291,1.9455,2.443,1.4867,-0.8425,0.1227,1.5212,-1.1294,0.4127,2.2514,0.716,-1.0614,-0.5871,,-0.2448,2.3875,0,1.4692,0.7299,0.9919,1.0633,0.9256,,,,1.5226,,,,1.4686,,2.1034,0.9757,1.6115,2.1956,2.3637,4.2818,2.8097,4.3856,1.6148,2.5237,0.615,2.9916,4.7471,,0.8773,2.9417,,2.0622,2.3791,4.0919,1.4677,1.4866,,,,3.009,,,,2.0352,3560613341,4961204654,4619909509,10836724387,16723640000,12570753870,3253908854,6610743531,4625341163,17030696403,4818669602,10227554526,3645821591,1763166400,,6212508927,7892339199,10586402187,11504127375,18979530573,13211041021,3744985180,3543800000,,,,1656907200,,,,13211041021,-84.3652,-148.6687,-7.2511,147.3624,60.8656,38.9064,198.3111,15.3369,225.3311,137.7944,75.8103,67.7398,61.0193,126.8996,,39.7134,308.2621,158.0772,36.1706,611.9718,416.9795,1053.2158,109.9161,,,,64.3403,,,,191.5291,22.8778,7.2923,3.1824,4.0007,4.2936,3.5544,6.3614,5.1659,7.4206,3.2384,6.7231,5.2546,7.1382,8.5493,,4.173,3.3877,3.2967,3.4515,3.2884,4.3298,7.8689,8.6161,,,,4.0899,,,,1.9888,79.4854,7.6464,4.2737,3.434,4.775,3.1765,10.5903,5.3904,2.1816,4.1526,18.4395,7.8202,15.095,28.5502,,4.6536,3.6116,8.7897,8.5822,8.1443,11.4362,45.8564,10.0694,,,,11.3725,,,,5.2529
2016/10/25,0,2.3684,3.5305,0,4.4586,-0.719,-1.7157,-0.9121,0.8567,0.5479,1.9266,0.1422,-0.1149,0.0984,,0.0613,0.1794,0,0.6335,0.1812,2.9464,0.9018,0.7337,,,,1.6449,,,,1.9737,,4.4913,1.7504,0.8976,6.9204,1.4513,4.4039,1.9111,2.907,1.3124,4.2331,0.5155,1.8096,4.7254,,0.9125,2.2231,,2.301,1.7756,5.1922,1.3123,1.4814,,,,6.6481,,,,1.7554,3560613341,5078706869,4783017001,10836724387,17469280000,12480375901,3198081987,6550450105,4664968075,17124015287,4911506356,10242096073,3641630992,1764901800,,6216320282,7906495861,10586402187,11577004200,19013913781,13600294908,3778757591,3569800000,,,,1684161600,,,,13600294908,-84.3652,-152.1898,-7.5071,147.3624,63.5793,38.6267,194.9087,16.6474,227.2616,138.5494,77.2709,67.8362,60.9491,127.0245,,39.7378,308.8151,158.0772,36.3998,613.0805,429.2655,1062.7137,110.7226,,,,65.3987,,,,195.4651,22.8778,7.4651,3.2948,4.0007,4.485,3.5289,6.2523,5.6073,7.4842,3.2561,6.8527,5.2621,7.13,8.5577,,4.1755,3.3938,3.2967,3.4734,3.2944,4.4573,7.9398,8.6793,,,,4.1572,,,,2.0296,79.4854,7.8275,4.4246,3.434,4.9879,3.1537,10.4086,5.851,2.2003,4.1753,18.7948,7.8314,15.0776,28.5783,,4.6565,3.6181,8.7897,8.6365,8.1591,11.7732,46.27,10.1433,,,,11.5596,,,,5.3609
2016/10/26,0,0.2571,4.5161,-0.8744,0,-1.58,-1.9327,-0.6575,-1.5101,-1.0899,-2.5653,-1.4671,-0.2685,-3.0236,,-1.7167,-0.7162,0,-1.214,-1.2658,0.5204,1.0924,-1.2746,,,,-0.9519,,,,0.2581,,5.5947,3.3285,0.9482,3.7463,1.5112,3.763,1.3284,3.0288,1.3589,2.4509,0.5583,1.6705,5.9811,,1.5974,1.6049,,1.5728,2.9591,3.175,2.0399,2.5434,,,,3.065,,,,1.4594,3560613341,5091762671,4999024220,10741967655,17469280000,12283187605,3136273669,6507383371,4594520232,16937377519,4785513619,10091833424,3631852926,1711538250,,6109602338,7849869212,10586402187,11436456038,18773231328,13671068342,3820034983,3524300000,,,,1668129600,,,,13671068342,-84.3652,-152.5811,-7.8461,146.0739,63.5793,38.0164,191.1418,16.538,223.8296,137.0393,75.2887,66.8409,60.7855,123.1838,,39.0556,306.6033,158.0772,35.9579,605.32,431.4993,1074.3223,109.3113,,,,64.7761,,,,195.8567,22.8778,7.4843,3.4436,3.9657,4.485,3.4731,6.1314,5.5704,7.3711,3.2206,6.6769,5.1849,7.1108,8.2989,,4.1038,3.3694,3.2967,3.4312,3.2527,4.4805,8.0266,8.5687,,,,4.1176,,,,2.0337,79.4854,7.8476,4.6244,3.404,4.9879,3.1038,10.2074,5.8125,2.1671,4.1298,18.3126,7.7165,15.0372,27.7142,,4.5765,3.5922,8.7897,8.5317,8.0558,11.8345,46.7754,10.014,,,,11.4495,,,,5.3716
2016/10/27,0,-1.5385,-1.3228,-0.5613,3.1098,0.4682,0.9536,0.1324,-0.0958,-0.2755,0.8314,-0.3842,0,0.0507,,0.0624,-0.9017,0,0.3186,-0.3663,-1.2079,-0.9332,6.0863,,,,1.3455,,,,-0.6435,,2.8263,1.2312,0.7904,7.173,0.7974,2.776,1.1274,1.8981,0.9235,2.1958,0.4264,0.8754,2.7766,,0.5727,1.1683,,1.1715,1.3353,2.4329,1.3002,11.1439,,,,3.666,,,,0.872,3560613341,5013427860,4932899561,10681667917,18012532000,12340700858,3166180920,6515996718,4590117242,16890718076,4825300799,10053055966,3631852926,1712405950,,6113413693,7779085901,10586402187,11472894450,18704464913,13505930329,3784386326,3738800000,,,,1690574400,,,,13505930329,-84.3652,-150.2337,-7.7424,145.2539,65.5565,38.1944,192.9645,16.5598,223.6151,136.6618,75.9146,66.5841,60.7855,123.2463,,39.0799,303.8386,158.0772,36.0724,603.1027,426.2871,1064.2967,115.9644,,,,65.6477,,,,194.6855,22.8778,7.3691,3.398,3.9435,4.6245,3.4894,6.1899,5.5778,7.3641,3.2118,6.7324,5.165,7.1108,8.3031,,4.1064,3.3391,3.2967,3.4422,3.2407,4.4264,7.9517,9.0902,,,,4.173,,,,2.0215,79.4854,7.7269,4.5632,3.3848,5.143,3.1184,10.3048,5.8202,2.165,4.1184,18.4649,7.6868,15.0372,27.7282,,4.5794,3.5598,8.7897,8.5589,8.0263,11.6915,46.3389,10.6235,,,,11.6036,,,,5.3395
2016/10/28,0,-1.6927,-1.6086,-1.9355,-2.0698,-2.4634,-3.2116,-0.3966,2.9736,-0.9669,-2.6111,0.1446,-1.5385,-1.4695,,-1.4339,-1.7288,0,-1.5426,-3.0331,-1.9214,0.0992,-3.9291,,,,-1.0906,,,,-2.0725,,2.2472,1.2676,0.8966,3.9208,1.4465,2.5703,1.422,6.9887,1.0102,1.99,0.4182,1.3143,2.8921,,0.7892,1.4896,,1.2554,3.6042,2.2515,1.2787,6.3563,,,,3.7102,,,,1.0847,3560613341,4928565149,4853549971,10474925957,17639712000,12036702235,3064496268,6490156678,4726609937,16727410029,4699308061,10067597512,3575978266,1687242650,,6025752524,7644597610,10586402187,11295907875,18137141988,13246427738,3788138817,3591900000,,,,1672137600,,,,13246427738,-84.3652,-147.6907,-7.6178,142.4425,64.1996,37.2535,186.7673,16.4942,230.2646,135.3405,73.9324,66.6804,59.8503,121.4352,,38.5196,298.5857,158.0772,35.516,584.81,418.0964,1065.3521,111.408,,,,64.9318,,,,190.9939,22.8778,7.2444,3.3434,3.8671,4.5288,3.4034,5.9911,5.5557,7.5831,3.1807,6.5566,5.1725,7.0014,8.1811,,4.0475,3.2813,3.2967,3.3891,3.1424,4.3414,7.9595,8.733,,,,4.1275,,,,1.9832,79.4854,7.5961,4.4898,3.3193,5.0365,3.0416,9.9738,5.7971,2.2294,4.0786,17.9827,7.6979,14.8058,27.3208,,4.5137,3.4982,8.7897,8.4268,7.7828,11.4669,46.3848,10.2061,,,,11.477,,,,5.2383
2016/10/31,4.973,-0.2649,-2.4523,-0.3289,1.2077,-0.2048,0.9759,-0.7963,1.7699,1.9526,1.1289,1.4444,-0.9375,0.6428,,0.4428,0.6481,0,0,1.1374,-2.5824,-1.3868,-1.7372,,,,1.7258,,,,-0.5291,0.1436,1.7349,1.2757,0.7597,6.9812,0.8056,2.2883,1.1257,6.7206,2.2668,1.7479,0.9204,1.3457,3.0803,,0.5894,1.1978,,1.0699,1.2981,1.9699,1.0116,2.8146,,,,4.9141,,,,0.7717,3737681680,4915509348,4734525584,10440468964,17852752000,12012053698,3094403518,6438476598,4810266750,17054026124,4752357635,10213012980,3542453469,1698088900,,6052432010,7694145927,10586402187,11295907875,18343441233,12904356140,3735603954,3529500000,,,,1700995200,,,,12904356140,-88.5607,-147.2994,-7.431,141.974,64.975,37.1773,188.59,16.3628,234.3401,137.9831,74.767,67.6435,59.2892,122.2158,,38.6901,300.521,158.0772,35.516,591.4619,407.2996,1050.5775,109.4726,,,,66.0524,,,,189.3758,24.0155,7.2252,3.2614,3.8544,4.5835,3.3965,6.0496,5.5114,7.7173,3.2428,6.6306,5.2472,6.9358,8.2337,,4.0654,3.3026,3.2967,3.3891,3.1782,4.2292,7.8492,8.5813,,,,4.1988,,,,1.9664,83.4382,7.576,4.3797,3.3084,5.0974,3.0353,10.0712,5.751,2.2688,4.1582,18.1858,7.8091,14.667,27.4964,,4.5337,3.5209,8.7897,8.4268,7.8713,11.1708,45.7416,10.0288,,,,11.6751,,,,5.1939
2016/11/1,5.0463,0.5312,2.0484,0.9901,1.3126,0.6156,2.0619,1.0702,0.1373,-0.4104,-0.093,0.2848,1.5379,1.9162,,1.2594,0.368,0,0.5069,0.2812,6.0329,1.2557,0.1842,,,,2.8746,,,,3.3245,0.0966,1.9581,0.7274,0.7516,4.2724,0.8366,2.4237,1.2361,3.6663,1.505,1.5003,0.5241,1.4614,3.4659,,0.893,1.2343,,1.0986,1.4505,3.6838,1.3877,3.0214,,,,9.9854,,,,1.3394,3926297954,4941620951,4831508418,10543839944,18087096000,12085999309,3158205653,6507383371,4816871235,16984036961,4747936837,10242096073,3596931263,1730627650,,6128659113,7722459252,10586402187,11353168238,18395016045,13682863914,3782510081,3536000000,,,,1749892800,,,,13682863914,-93.0298,-148.0819,-7.5832,143.3796,65.8279,37.4061,192.4784,16.538,234.6618,137.4168,74.6975,67.8362,60.201,124.5577,,39.1774,301.6269,158.0772,35.696,593.1249,431.8716,1063.7691,109.6742,,,,67.9511,,,,195.9406,25.2274,7.2636,3.3282,3.8926,4.6437,3.4174,6.1743,5.5704,7.7279,3.2295,6.6245,5.2621,7.0424,8.3915,,4.1166,3.3148,3.2967,3.4062,3.1871,4.4844,7.9477,8.5971,,,,4.3195,,,,2.0346,87.6488,7.6162,4.4694,3.3412,5.1643,3.054,10.2788,5.8125,2.272,4.1412,18.1688,7.8314,14.8926,28.0233,,4.5908,3.5338,8.7897,8.4696,7.8935,11.8447,46.3159,10.0472,,,,12.0107,,,,5.3739
2016/11/2,5,-1.8494,0.6387,-1.3072,-0.9423,1.4276,-0.5682,-1.8531,-1.2797,-1.511,-0.5587,0.4259,-1.3592,1.2785,,-1.6169,-0.9166,0,-1.238,-0.8411,-1.6379,-0.7937,-3.1985,,,,-0.7329,,,,-1.5444,0.1694,2.5366,1.0618,0.6693,3.5769,2.0929,2.6806,2.06,3.1324,1.4521,1.7955,1.0586,1.1322,5.8762,,0.6131,1.205,,1.4711,1.918,3.1887,0.8753,4.4019,,,,6.4237,,,,0.6661,4122612852,4850230339,4862366592,10406011971,17916664000,12258539068,3140261303,6386796519,4755229373,16727410029,4721412050,10285720713,3548040935,1752754000,,6029563879,7651675941,10586402187,11212620075,18240291611,13458748040,3752490160,3422900000,,,,1737067200,,,,13458748040,-97.6813,-145.3433,-7.6316,141.5054,65.2076,37.9401,191.3848,16.2315,231.6588,135.3405,74.2802,68.1251,59.3828,126.1502,,38.5439,298.8622,158.0772,35.2541,588.136,424.7979,1055.3265,106.1663,,,,67.4531,,,,192.4246,26.4888,7.1292,3.3494,3.8417,4.5999,3.4661,6.1392,5.4672,7.629,3.1807,6.5874,5.2845,6.9467,8.4988,,4.0501,3.2844,3.2967,3.3641,3.1603,4.4109,7.8846,8.3221,,,,4.2878,,,,1.9981,92.0312,7.4754,4.498,3.2975,5.1156,3.0976,10.2204,5.7048,2.2429,4.0786,18.0673,7.8647,14.6901,28.3816,,4.5166,3.5015,8.7897,8.3647,7.8271,11.6507,45.9483,9.7259,,,,11.9227,,,,5.2775
2016/11/3,5.042,0,0.272,0.4967,-1.843,1.0054,0.8254,0.1349,-0.463,-0.1395,0.7491,0.1885,-0.0787,-0.2228,,0.7585,0.4625,0,0.3714,0.5655,-0.7011,0.85,0.6077,,,,-0.323,,,,-0.3922,0.0969,2.0752,1.1855,0.9729,6.8636,3.0572,3.734,1.8229,3.5179,1.3799,2.1422,0.8921,1.7714,5.4702,,0.5703,1.7203,,1.1967,1.9937,2.9916,1.605,2.781,,,,5.3565,,,,0.8202,4330475685,4850230339,4875591524,10457697460,17586452000,12381781753,3166180920,6395409865,4733214422,16704080308,4756778433,10305109442,3545247202,1748849350,,6075300141,7687067596,10586402187,11254263975,18343441233,13364383461,3784386326,3443700000,,,,1731456000,,,,13364383461,-102.6064,-145.3433,-7.6524,142.2082,64.0058,38.3216,192.9645,16.2534,230.5863,135.1517,74.8366,68.2535,59.336,125.8692,,38.8363,300.2446,158.0772,35.385,591.4619,421.8194,1064.2967,106.8114,,,,67.2352,,,,191.4686,27.8244,7.1292,3.3585,3.8608,4.5151,3.501,6.1899,5.4745,7.5937,3.1763,6.6368,5.2945,6.9412,8.4799,,4.0808,3.2996,3.2967,3.3766,3.1782,4.38,7.9517,8.3727,,,,4.2739,,,,1.9881,96.6714,7.4754,4.5102,3.3139,5.0213,3.1288,10.3048,5.7125,2.2325,4.0729,18.2027,7.8795,14.6786,28.3184,,4.5508,3.5177,8.7897,8.3958,7.8713,11.569,46.3389,9.785,,,,11.8842,,,,5.2513
2016/11/4,4.9778,3.0956,-1.8083,9.5552,-0.3634,-0.6636,0.2519,0.0673,0.4186,-0.5587,3.2993,0.9407,0.4728,0.8435,,-1.3174,1.105,0,1.8039,-0.7498,0.1765,0.1983,1.2458,,,,3.3796,,,,0,0.3042,5.6815,0.9183,5.4122,4.7998,2.2773,4.0764,1.0469,3.2328,1.0009,5.5543,1.344,1.3304,4.1398,,0.7474,2.5353,,3.1742,3.1733,2.0281,1.6452,3.2328,,,,9.4944,,,,0.604,4546037141,5000372059,4787425312,11456950266,17522540000,12299619963,3174156186,6399716539,4753027878,16610761423,4913716755,10402053087,3562009601,1763600250,,5995261682,7772007570,10586402187,11457277988,18205908403,13387974606,3791891307,3844001389,,,,1789972800,,,,13387974606,-107.7139,-149.8424,-7.514,155.7965,63.7732,38.0673,193.4505,16.2643,231.5516,134.3967,77.3056,68.8956,59.6165,126.9309,,38.3247,303.5622,158.0772,36.0233,587.0273,422.5641,1066.4074,108.142,,,,69.5075,,,,191.5338,29.2094,7.3499,3.2978,4.2297,4.4987,3.4778,6.2055,5.4782,7.6254,3.1585,6.8558,5.3443,6.9741,8.5514,,4.027,3.336,3.2967,3.4375,3.1544,4.3877,7.9674,8.477,,,,4.4184,,,,1.9888,101.4835,7.7068,4.4287,3.6305,5.0031,3.108,10.3307,5.7163,2.2418,4.0502,18.8032,7.9537,14.748,28.5572,,4.4909,3.5565,8.7897,8.5472,7.8123,11.5894,46.4308,9.9069,,,,12.2858,,,,5.2531
2016/11/7,-4.8264,-1.1749,2.4862,2.1053,5.228,-1.1356,-0.1884,0.9421,-0.2316,0.5618,-1.0346,-0.8854,-0.8627,0.9594,,3.1786,1.4572,-7.3941,0.1817,0.1889,-2.0264,-1.0391,0.0746,,,,-0.8061,,,,-0.2625,9.1676,3.2585,1.0419,5.4134,8.9382,1.2779,3.212,1.6606,3.1952,1.0342,2.7435,0.6758,1.2526,5.5512,,2.7167,2.5227,12.3269,2.0571,1.4873,2.0262,1.0503,2.2421,,,,4.687,,,,0.5579,4326626373,4941620951,4906449698,11698149219,18438612000,12159944920,3168174736,6460009965,4742020402,16704080308,4862877580,10309956624,3531278537,1780520400,,6185829441,7885260868,9803631602,11478099938,18240291611,13116676442,3752490160,3846867908,,,,1775544000,,,,13116676442,-102.5152,-148.0819,-7.7008,159.0764,67.1072,37.635,193.086,16.4176,231.0153,135.1517,76.5058,68.2856,59.1022,128.1486,,39.5429,307.9857,146.3888,36.0888,588.136,414.0011,1055.3265,108.2226,,,,68.9472,,,,191.6281,27.7997,7.2636,3.3798,4.3187,4.7339,3.4383,6.1938,5.5298,7.6078,3.1763,6.7848,5.297,6.9139,8.6334,,4.155,3.3846,3.0529,3.4437,3.1603,4.2988,7.8846,8.4833,,,,4.3828,,,,1.9898,96.5855,7.6162,4.5388,3.707,5.2646,3.0727,10.3113,5.7702,2.2367,4.0729,18.6087,7.8833,14.6207,28.8312,,4.6336,3.6083,8.1398,8.5627,7.8271,11.3545,45.9483,9.9142,,,,12.1868,,,,5.2557
2016/11/8,4.9822,-0.5284,0.2695,-1.7673,-1.6753,-0.1351,0.2517,-0.0667,-4.7354,-0.2793,-0.9091,-0.047,1.2263,-0.2924,,-1.4171,-0.4488,-0.8527,-0.2721,-0.0943,-1.6187,1.9,-0.5961,,,,2.8894,,,,0.2632,3.8705,2.2576,0.8755,3.5221,4.8608,0.9693,2.9834,1.1224,8.3831,0.9676,2.7481,0.4842,1.2786,4.0871,,1.8569,2.0261,8.0812,1.5002,1.5761,1.8387,2.0055,2.0572,,,,7.9585,,,,0.4675,4542187830,4915509348,4919674630,11491407259,18129704000,12143512562,3176150003,6455703292,4517467904,16657420865,4818669602,10305109442,3574581399,1775314200,,6098168272,7849869212,9720034743,11446867013,18223100007,12904356140,3823787473,3823935759,,,,1826846400,,,,12904356140,-107.6227,-147.2994,-7.7216,156.2651,65.9829,37.5841,193.572,16.4066,220.0759,134.7742,75.8103,68.2535,59.827,127.7739,,38.9825,306.6033,145.1405,35.9906,587.5817,407.2996,1075.3777,107.5775,,,,70.9394,,,,192.3934,29.1847,7.2252,3.3889,4.2424,4.6546,3.4336,6.2094,5.5262,7.2475,3.1674,6.7231,5.2945,6.9987,8.6082,,4.0962,3.3694,3.0269,3.4343,3.1573,4.2292,8.0344,8.4328,,,,4.5094,,,,1.9977,101.3976,7.576,4.551,3.6414,5.1764,3.0685,10.3372,5.7664,2.1307,4.0615,18.4395,7.8795,14.8,28.7469,,4.568,3.5922,8.0704,8.5394,7.8197,11.1708,46.8214,9.8551,,,,12.5389,,,,5.2767
2016/11/9,5,0.3984,0.2688,-1.0495,1.0576,-1.4208,-1.7577,-1.3342,-0.9747,-1.4006,-2.5229,0.2352,-1.8367,-0.4154,,2.375,-1.4427,10.0078,-1.0459,-1.1321,1.7367,-1.5702,-0.0375,,,,1.3602,,,,0.2625,10.0938,4.0185,1.1059,2.8922,5.6888,1.3438,4.0765,1.6723,4.5514,1.9651,3.1829,1.3116,1.9226,5.3267,,2.6043,2.1208,19.8145,1.8491,2.1129,1.9571,1.8691,2.3029,,,,15.9323,,,,0.7289,4769297221,4935093050,4932899561,11370807782,18321440000,11970972803,3120323136,6369569825,4473438003,16424123654,4697097663,10329345353,3508928673,1767938750,,6242999768,7736615914,10692798189,11327140800,18016800761,13128472014,3763747630,3822502500,,,,1851696000,,,,13128472014,-113.0038,-147.8863,-7.7424,154.6251,66.6808,37.0501,190.1696,16.1877,217.9309,132.8866,73.8977,68.414,58.7281,127.2431,,39.9083,302.1798,159.6659,35.6142,580.9298,414.3734,1058.4924,107.5372,,,,71.9043,,,,192.9411,30.6439,7.254,3.398,4.1979,4.7038,3.3848,6.1002,5.4524,7.1769,3.1231,6.5535,5.3069,6.8701,8.5724,,4.1934,3.3208,3.3298,3.3984,3.1216,4.3027,7.9083,8.4296,,,,4.5707,,,,2.0034,106.4675,7.6062,4.5632,3.6032,5.2312,3.025,10.1555,5.6894,2.11,4.0047,17.9743,7.8981,14.5282,28.6275,,4.6765,3.5403,8.878,8.4501,7.7312,11.3648,46.0862,9.8514,,,,12.7095,,,,5.2917
2016/11/10,-0.565,3.836,1.5192,1.5909,0.1744,0.6863,1.9169,1.217,0.3937,0.9943,1.2706,1.7832,2.1497,2.4049,,0.9158,2.2873,-0.5686,2.2059,2.1947,0.3594,2.8415,0.7499,,,,10,,,,1.4398,5.9235,7.2929,1.3557,3.6078,5.3943,1.0201,2.8969,1.4562,3.275,1.4001,2.3736,1.939,1.9652,5.6023,,2.8363,4.0795,13.599,3.5402,2.3952,1.6471,3.9789,2.4284,,,,24.6218,,,,0.8914,4742352039,5124402175,5007840842,11551706997,18353396000,12053134593,3180137637,6447089945,4491049963,16587431702,4756778433,10513538279,3584359465,1810456050,,6300170096,7913574192,10632000474,11577004200,18412207648,13175654304,3870693600,3851167685,,,,2036865600,,,,13175654304,-112.3654,-153.5592,-7.86,157.085,66.7971,37.3044,193.8151,16.3847,218.7889,134.2079,74.8366,69.634,59.9906,130.3032,,40.2738,309.0915,158.7581,36.3998,593.6792,415.8626,1088.5692,108.3436,,,,79.0947,,,,195.8719,30.4708,7.5322,3.4496,4.2647,4.712,3.4081,6.2172,5.5188,7.2051,3.1541,6.6368,5.4016,7.0178,8.7786,,4.2318,3.3968,3.3109,3.4734,3.1901,4.3182,8.133,8.4928,,,,5.0278,,,,2.0339,105.866,7.8979,4.6326,3.6605,5.2403,3.0457,10.3502,5.7587,2.1183,4.0445,18.2027,8.0389,14.8405,29.3159,,4.7193,3.6213,8.8276,8.6365,7.9009,11.4056,47.3957,9.9253,,,,13.9804,,,,5.3721
