ÈÕÆÚ,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH
2016/11/8,0,-0.463,-0.7004,-0.4225,0.3575,0.4518,-0.4754,0,1.146,-0.8904,-0.5084,0.597,,2.8361,3.7561,2.1251,2.4256,2.4846,2.1033,,2.4643,2.9946,5.9015,0.973,13178406285,12849814034,10414710086,4705792000,3206699862,46038170101,59584041723,17709617424,3755340847,10870191465,4827240000,53258818301,65.4432,629.2093,64.2801,1094.1362,587.5057,532.9836,132.46,70.3341,255.5742,54.9284,265.7263,43.8446,4.3057,4.5842,3.1746,5.2751,49.2865,4.6639,8.0535,4.7181,79.3303,5.9471,10.1217,2.6362,22.1982,2.677,0.8213,59.7457,5.2077,1.2421,2.0159,2.7636,222.5288,7.9828,15.9498,0.977
2016/11/9,0,10,8.8558,4.9505,4.7195,9.97,10.0072,0,5.2475,9.9944,9.9843,6.5282,,13.0934,12.336,8.4309,9.7298,9.2786,8.8066,,13.1424,14.9247,27.9433,4.8865,13178406285,14134795437,11337015917,4938752000,3358040105,50628182563,65546715112,17709617424,3952401071,11956600270,5309205000,56735655104,65.4432,692.1303,69.9727,1148.3014,615.2331,586.1221,145.7155,70.3341,268.9854,60.4181,292.2571,46.7069,4.3057,5.0426,3.4558,5.5362,51.6126,5.1289,8.8594,4.7181,83.4931,6.5415,11.1323,2.8083,22.1982,2.9447,0.8941,62.7034,5.4535,1.366,2.2176,2.7636,234.2059,8.7807,17.5423,1.0407
2016/11/10,0,-5.2854,-4.5356,-2.0216,-0.9354,-5.1125,-5.102,0,-4.3626,-5.7172,-4.4675,-3.0641,,7.9148,6.7563,4.9255,5.5547,5.6229,5.2512,,6.7576,8.0971,14.9622,2.7816,13178406285,13387713226,10822810011,4838912000,3326629866,48039829671,62202494954,17709617424,3779973375,11273017202,5072017500,54997236702,65.4432,655.5483,66.7989,1125.0877,609.4783,556.1568,138.281,70.3341,257.2506,56.9639,279.2006,45.2758,4.3057,4.7761,3.299,5.4243,51.1298,4.8667,8.4074,4.7181,79.8506,6.1675,10.6349,2.7222,22.1982,2.7891,0.8535,61.4358,5.4025,1.2961,2.1044,2.7636,223.9884,8.2786,16.7586,1.0089
2016/11/11,0,-1.8601,-1.2066,0.2751,0.8155,-1.5086,-2.9513,0,-0.2962,-1.8408,-1.9828,2.8736,,6.5356,5.6028,3.7002,3.9871,4.3099,4.648,,3.706,6.2085,10.9648,3.6467,13178406285,13138685822,10692218035,4852224000,3353756891,47315090861,60366731547,17709617424,3768776772,11065500913,4971450000,56577617067,65.4432,643.3543,65.9929,1128.1829,614.4483,547.7665,134.2,70.3341,256.4886,55.9153,273.6646,46.5768,4.3057,4.6873,3.2592,5.4392,51.5468,4.7933,8.1593,4.7181,79.6141,6.0539,10.4241,2.8004,22.1982,2.7372,0.8432,61.6048,5.4466,1.2766,2.0423,2.7636,223.325,8.1262,16.4263,1.0378
2016/11/14,0,-2.8052,-2.5191,-1.5089,2.3414,-3.0635,-4.7619,0,-0.4753,-3.4749,-3.1298,1.1173,,5.4479,4.0749,2.466,3.9507,4.2098,4.8087,,3.4321,6.8432,13.0307,5.1601,13178406285,12770125264,10422872085,4779008000,3432282489,45865613242,57492125283,17709617424,3750862206,10680985438,4815855000,57209769213,65.4432,625.3073,64.3305,1111.1595,628.8351,530.9859,127.8095,70.3341,255.2694,53.9723,265.0996,47.0972,4.3057,4.5558,3.1771,5.3572,52.7537,4.6464,7.7708,4.7181,79.2357,5.8436,10.0978,2.8317,22.1982,2.6604,0.822,60.6752,5.5741,1.2375,1.9451,2.7636,222.2634,7.8439,15.9122,1.0494
2016/11/15,0,0.78,0.9397,2.507,-0.0832,0.6772,0.6188,0,2.6269,0.5143,0.4334,0.2762,,3.7753,3.1675,3.6006,3.4296,3.2728,2.9189,,5.6235,4.1998,9.0799,2.6731,13178406285,12869736226,10520816067,4898816000,3429427012,46176215589,57847893385,17709617424,3849392318,10735916220,4836727500,57367807250,65.4432,630.1848,64.935,1139.0159,628.312,534.5817,128.6004,70.3341,261.975,54.2499,266.2485,47.2273,4.3057,4.5913,3.207,5.4915,52.7098,4.6779,7.8189,4.7181,81.3171,5.8736,10.1416,2.8395,22.1982,2.6811,0.8297,62.1963,5.5695,1.2459,1.9571,2.7636,228.102,7.8842,15.9811,1.0523
2016/11/16,0,-0.2322,-0.931,-0.6793,0,-0.4484,0.123,0,3.0832,-0.5685,-0.6277,-1.1019,,3.3919,2.3288,2.8829,2.3553,2.5049,2.1344,,6.5956,3.6322,7.9179,1.7073,13178406285,12839852937,10422872085,4865536000,3429427012,45969147357,57919047006,17709617424,3968076316,10674882017,4806367500,56735655104,65.4432,628.7216,64.3305,1131.278,628.312,532.1845,128.7586,70.3341,270.0521,53.9415,264.5773,46.7069,4.3057,4.5807,3.1771,5.4542,52.7098,4.6569,7.8285,4.7181,83.8243,5.8402,10.0779,2.8083,22.1982,2.6749,0.822,61.7738,5.5695,1.2403,1.9595,2.7636,235.1348,7.8394,15.8808,1.0407
2016/11/17,0,0.6206,-0.0783,1.2312,-1.7902,-0.3003,-0.3931,0,0.7336,-0.1715,-0.2764,-0.2786,,2.5734,1.8441,3.026,1.9978,1.534,1.6858,,6.6987,2.1964,5.2852,0.8201,13178406285,12919541707,10414710086,4925440000,3368034272,45831101870,57691355420,17709617424,3997187485,10656571757,4793085000,56577617067,65.4432,632.6236,64.2801,1145.2062,617.0641,530.5864,128.2524,70.3341,272.0333,53.8489,263.8461,46.5768,4.3057,4.6091,3.1746,5.5213,51.7662,4.6429,7.7977,4.7181,84.4392,5.8302,10.0501,2.8004,22.1982,2.6915,0.8213,62.5344,5.4698,1.2366,1.9518,2.7636,236.8598,7.8259,15.8369,1.0378
2016/11/18,0,-2.9298,-2.5862,-1.4865,1.8652,-3.012,-3.33,0,2.8011,-2.2337,-3.0879,-2.2346,,3.9056,2.9997,1.9719,2.6334,2.9448,3.1055,,6.5206,3.4612,9.9181,1.4837,13178406285,12541020053,10145364136,4852224000,3430854750,44450646994,55770207670,17709617424,4109153521,10418538367,4645080000,55313312775,65.4432,614.0888,62.6177,1128.1829,628.5736,514.6048,123.9816,70.3341,279.6533,52.6461,255.6989,45.536,4.3057,4.474,3.0925,5.4392,52.7317,4.5031,7.538,4.7181,86.8045,5.7,9.7397,2.7378,22.1982,2.6127,0.8001,61.6048,5.5718,1.1993,1.8868,2.7636,243.4945,7.6511,15.3479,1.0147
2016/11/21,0,1.1914,1.4481,0.6859,-0.0832,1.6304,0.8676,0,-0.9809,0.9373,0.9395,0,,2.3581,1.9865,1.7707,1.863,1.8998,2.0641,,4.1857,2.7587,5.6897,1.4083,13178406285,12690436495,10292280109,4885504000,3427999274,45175385804,56254052288,17709617424,4068845748,10516193091,4688722500,55313312775,65.4432,621.4052,63.5245,1135.9208,628.0504,522.9951,125.0572,70.3341,276.9101,53.1396,258.1013,45.536,4.3057,4.5274,3.1373,5.4765,52.6879,4.5765,7.6034,4.7181,85.953,5.7534,9.8313,2.7378,22.1982,2.6438,0.8117,62.0273,5.5671,1.2189,1.9032,2.7636,241.106,7.7228,15.4921,1.0147
2016/11/22,0,0.3925,0.2379,0.6812,2.2074,0.3056,-0.2024,0,-0.1101,0,0.1619,1.1429,,2.4966,2.0747,1.979,2.3582,1.9791,1.9571,,2.7525,2.5115,5.1317,1.1193,13178406285,12740241976,10316766104,4918784000,3503669396,45313431292,56140206496,17709617424,4064367107,10516193091,4696312500,55945464921,65.4432,623.844,63.6756,1143.6586,641.9141,524.5933,124.8041,70.3341,276.6053,53.1396,258.5191,46.0564,4.3057,4.5451,3.1448,5.5138,53.8509,4.5905,7.588,4.7181,85.8584,5.7534,9.8472,2.7691,22.1982,2.6542,0.8136,62.4499,5.69,1.2226,1.8993,2.7636,240.8407,7.7228,15.5172,1.0263
2016/11/23,0,0.5473,0.3956,-1.7591,-1.8745,0.9139,0.507,0,3.2507,0.4063,0.3232,-0.8475,,3.0493,2.4876,3.3687,2.653,2.2956,2.1771,,4.1423,3.0953,6.5966,0.8927,13178406285,12809969649,10357576097,4832256000,3437993441,45727567754,56424820977,17709617424,4196487029,10558917033,4711492500,55471350812,65.4432,627.2583,63.9275,1123.5402,629.8815,529.3878,125.4368,70.3341,285.5969,53.3555,259.3547,45.6661,4.3057,4.57,3.1572,5.4168,52.8415,4.6324,7.6265,4.7181,88.6494,5.7768,9.879,2.7457,22.1982,2.6687,0.8168,61.3513,5.5834,1.2338,1.909,2.7636,248.6696,7.7542,15.5673,1.0176
