ÈÕÆÚ,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH
2015/6/16,0,-6.2128,-5.0092,-10.0036,,-7.0819,-7.3774,-10.0083,0,,,,,,,4.224,2.1045,7.353,,6.1403,4.0361,5.6591,,,,,,,5739271909,11872721455,9120990771,4711638360,,16004282962,30044928000,4.94564E+11,2789334000,,,,,,2778.2075,1061.0396,-43.0985,148.8142,,124.8515,106.2195,110.7987,80.8344,,,,,,37.7709,13.8737,40.9395,17.0619,,5.7455,4.9398,14.5367,11.9501,,,,,,70.2533,7.2861,8.7179,44.2314,,7.0029,0.4201,4.9187,8.7054,,,,,
2015/6/17,0,3.3756,-3.6013,4.7439,,3.2172,6.1195,4.0315,0,,,,,,,3.7599,4.8464,9.0976,,5.3821,3.5455,4.6994,,,,,,,5739271909,12273501139,8792517791,4935155940,,16519166060,31883520000,5.14502E+11,2789334000,,,,,,2778.2075,1096.8564,-41.5464,155.8738,,128.8682,112.7196,115.2655,80.8344,,,,,,37.7709,14.3421,39.4652,17.8713,,5.9303,5.2421,15.1228,11.9501,,,,,,70.2533,7.532,8.404,46.3297,,7.2282,0.4458,5.117,8.7054,,,,,
2015/6/18,0,-5.5242,-2.8686,-5.1165,,-7.0872,-6.7277,-8.5969,0,,,,,,,3.7953,3.5454,5.5767,,5.3556,2.8662,4.0493,,,,,,,5739271909,11595490396,8540297468,4682646540,,15348419968,29738496000,4.70271E+11,2789334000,,,,,,2778.2075,1036.264,-40.3546,147.8985,,119.735,105.1362,105.3563,80.8344,,,,,,37.7709,13.5498,38.3331,16.9569,,5.51,4.8894,13.8227,11.9501,,,,,,70.2533,7.116,8.1629,43.9592,,6.716,0.4158,4.6771,8.7054,,,,,
2015/6/19,0,-10.0052,-5.0137,-9.1871,,-9.9441,-10.0098,-2.1442,0,,,,,,,3.8042,2.4259,6.1002,,4.6392,2.892,3.6222,,,,,,,5739271909,10435338680,8112109476,4252445340,,13822159356,26761728000,4.60187E+11,2789334000,,,,,,2778.2075,932.5838,-38.3313,134.3108,,107.8285,94.6122,103.0972,80.8344,,,,,,37.7709,12.1941,36.4112,15.3991,,4.9621,4.4,13.5263,11.9501,,,,,,70.2533,6.404,7.7536,39.9206,,6.0481,0.3742,4.5768,8.7054,,,,,
2015/6/23,0,-4.3315,-4.9892,3.3649,,3.3259,3.3806,6.7231,0,,,,,,,4.8433,3.1248,6.3362,,5.2069,3.7167,4.4102,,,,,,,5739271909,9983331518,7707383841,4395534000,,14281876408,27666432000,4.91126E+11,2789334000,,,,,,2778.2075,892.1889,-36.4189,138.8302,,111.4148,97.8107,110.0285,80.8344,,,,,,37.7709,11.6659,34.5946,15.9172,,5.1271,4.5488,14.4357,11.9501,,,,,,70.2533,6.1266,7.3668,41.2639,,6.2493,0.3869,4.8845,8.7054,,,,,
2015/6/24,0,0.0604,0.6088,0.0213,,3.3476,5.6962,-1.0266,0,,,,,,,3.9731,3.4404,6.8612,,5.6359,4.7879,3.8511,,,,,,,5739271909,9989358280,7754308552,4396469220,,14759982142,29242368000,4.86084E+11,2789334000,,,,,,2778.2075,892.7275,-36.6406,138.8598,,115.1445,103.3822,108.899,80.8344,,,,,,37.7709,11.6729,34.8052,15.9206,,5.2988,4.8079,14.2875,11.9501,,,,,,70.2533,6.1303,7.4116,41.2727,,6.4585,0.4089,4.8344,8.7054,,,,,
2015/6/25,0,-3.1674,3.6309,-6.722,,-2.0349,-5.6387,-4.3847,0,,,,,,,3.8793,4.7043,5.5879,,6.0384,3.2683,3.6053,,,,,,,5739271909,9672953267,8035856820,4100939700,,14459633668,27593472000,4.64771E+11,2789334000,,,,,,2778.2075,864.451,-37.971,129.5256,,112.8015,97.5527,104.1241,80.8344,,,,,,37.7709,11.3032,36.0689,14.8504,,5.191,4.5368,13.661,11.9501,,,,,,70.2533,5.9361,7.6807,38.4983,,6.327,0.3859,4.6224,8.7054,,,,,
2015/6/26,0,-10,-4.9635,-9.9886,,-10.0042,-9.9735,-9.9606,0,,,,,,,3.3361,4.544,4.7224,,4.5081,3.3925,4.0798,,,,,,,5739271909,8705657940,7636996774,3691313340,,13013057345,24762624000,4.18477E+11,2789334000,,,,,,2778.2075,778.0059,-36.0863,116.5878,,101.5166,87.5447,93.7527,80.8344,,,,,,37.7709,10.1729,34.2786,13.3671,,4.6716,4.0713,12.3003,11.9501,,,,,,70.2533,5.3425,7.2995,34.6529,,5.6941,0.3463,4.162,8.7054,,,,,
2015/6/29,0,-10.0035,-4.9923,-10.0076,,-9.9388,-8.5445,-8.598,0,,,,,,,5.6361,2.0478,8.1192,,5.5821,4.4006,4.3302,,,,,,,5739271909,7834790808,7255733494,3321901440,,11719720039,22646784000,3.82496E+11,2789334000,,,,,,2778.2075,700.1784,-34.2848,104.9202,,91.4271,80.0644,85.6918,80.8344,,,,,,37.7709,9.1553,32.5673,12.0294,,4.2073,3.7235,11.2427,11.9501,,,,,,70.2533,4.8081,6.9351,31.185,,5.1282,0.3167,3.8042,8.7054,,,,,
2015/6/30,0,6.1538,-4.6888,7.9673,,7.2176,8.0541,10.006,0,,,,,,,5.5052,5.0999,7.7935,,6.8903,6.0026,4.9862,,,,,,,5739271909,8316931781,6915541127,3586568700,,12565599415,24470784000,4.20769E+11,2789334000,,,,,,2778.2075,743.2663,-32.6772,113.2795,,98.0259,86.5129,94.2662,80.8344,,,,,,37.7709,9.7187,31.0403,12.9878,,4.511,4.0234,12.3677,11.9501,,,,,,70.2533,5.104,6.6099,33.6696,,5.4983,0.3422,4.1848,8.7054,,,,,
2015/7/1,0,-9.7826,-5.0042,-9.987,,-9.6098,-10.0179,-6.9172,0,,,,,,,4.5902,3.4273,7.9442,,5.3543,4.2504,4.8628,,,,,,,5739271909,7503318889,6569470790,3228379440,,11358075959,22019328000,3.91663E+11,2789334000,,,,,,2778.2075,670.5555,-31.042,101.9664,,88.6058,77.8462,87.7456,80.8344,,,,,,37.7709,8.7679,29.487,11.6907,,4.0775,3.6203,11.5122,11.9501,,,,,,70.2533,4.6047,6.2791,30.307,,4.9699,0.3079,3.8953,8.7054,,,,,
2015/7/2,10.0112,-10,-5,-9.9942,,-9.9838,-9.9404,2.5746,0,,,,,,14.6162,4.2304,0.318,7.2274,,5.4317,4.1412,4.747,,,,,,,6313839882,6752987000,6240997251,2905728540,,10224107231,19830528000,4.01747E+11,2789334000,,,,,,3056.3384,603.4999,-29.4899,91.7756,,79.7596,70.108,90.0047,80.8344,,,,,,41.5522,7.8911,28.0126,10.5223,,3.6704,3.2604,11.8086,11.9501,,,,,,77.2864,4.1442,5.9652,27.2781,,4.4737,0.2773,3.9956,8.7054,,,,,
2015/7/3,-10.0135,-9.9955,-4.9812,-9.8809,,-10.012,-10.0074,-2.2818,0,,,,,,10.8297,5.815,0.085,8.0238,,5.7898,3.8665,3.9287,,,,,,,5681601517,6077989638,5930120508,2618616000,,9200470596,17846016000,3.9258E+11,2789334000,,,,,,2750.291,543.1769,-28.0209,82.7074,,71.7741,63.092,87.9509,80.8344,,,,,,37.3914,7.1024,26.6173,9.4826,,3.3029,2.9341,11.5391,11.9501,,,,,,69.5473,3.73,5.668,24.5827,,4.0258,0.2496,3.9044,8.7054,,,,,
2015/7/6,0,-10.0149,-5.0445,-3.5,,-7.1952,1.6353,5.3123,0,,,,,,,5.5678,1.7278,12.7097,,7.1448,5.4848,4.9377,,,,,,,5681601517,5469286660,5630974963,2526964440,,8538478041,18137856000,4.13435E+11,2789334000,,,,,,2750.291,488.7784,-26.6074,79.8126,,66.6098,64.1238,92.6232,80.8344,,,,,,37.3914,6.3911,25.2746,9.1507,,3.0653,2.9821,12.1521,11.9501,,,,,,69.5473,3.3564,5.3821,23.7223,,3.7362,0.2536,4.1119,8.7054,,,,,
2015/7/7,0,-9.9725,-5,-9.9926,,-9.9785,1.9308,-1.3858,0,,,,,,,1.3252,0.0203,6.0488,,4.8704,7.4934,4.7897,,,,,,,5681601517,4923864685,5349426215,2274455040,,7686469105,18488064000,4.07706E+11,2789334000,,,,,,2750.291,440.0352,-25.2771,71.8373,,59.9631,65.3619,91.3396,80.8344,,,,,,37.3914,5.7537,24.0108,8.2363,,2.7594,3.0397,11.9837,11.9501,,,,,,69.5473,3.0217,5.113,21.3519,,3.3633,0.2585,4.0549,8.7054,,,,,
2015/7/8,0,0,-5.0439,-9.9918,,-9.9681,-10.0237,-9.5559,0,,,,,,,,0.0096,1.0319,,4.8952,8.415,4.2696,,,,,,,5681601517,4923864685,5079608665,2047196580,,6920274019,16634880000,3.68746E+11,2789334000,,,,,,2750.291,440.0352,-24.0021,64.6594,,53.986,58.8102,82.6113,80.8344,,,,,,37.3914,5.7537,22.7998,7.4134,,2.4844,2.735,10.8386,11.9501,,,,,,69.5473,3.0217,4.8551,19.2184,,3.0281,0.2326,3.6674,8.7054,,,,,
2015/7/9,0,0,3.9261,0,,9.9359,10,10.0062,0,,,,,,,,10.4345,,,3.9317,5.6771,4.1512,,,,,,,5681601517,4923864685,5279039028,2047196580,,7568781539,18298368000,4.05643E+11,2789334000,,,,,,2750.291,440.0352,-24.9445,64.6594,,59.0451,64.6912,90.8775,80.8344,,,,,,37.3914,5.7537,23.6949,7.4134,,2.7172,3.0085,11.9231,11.9501,,,,,,69.5473,3.0217,5.0457,19.2184,,3.3118,0.2559,4.0344,8.7054,,,,,
2015/7/10,0,0,3.1111,0,,10.0583,9.9681,9.9435,0,,,,,,,,11.8943,,,3.6408,5.21,5.5477,,,,,,,5681601517,4923864685,5443275798,2047196580,,8330072976,20122368000,4.45978E+11,2789334000,,,,,,2750.291,440.0352,-25.7205,64.6594,,64.984,71.1397,99.9139,80.8344,,,,,,37.3914,5.7537,24.4321,7.4134,,2.9905,3.3084,13.1087,11.9501,,,,,,69.5473,3.0217,5.2027,19.2184,,3.645,0.2814,4.4355,8.7054,,,,,
2015/7/13,10,0,-1.4009,0,,10.0662,10.0073,1.1819,0,,,,,,15.983,,11.3652,,,0.9884,6.6205,5.3329,,,,,,,6249761669,4923864685,5367023012,2047196580,,9168596878,22136064000,4.51249E+11,2789334000,,,,,,3025.3201,440.0352,-25.3602,64.6594,,71.5254,78.2589,101.0948,80.8344,,,,,,41.1305,5.7537,24.0898,7.4134,,3.2915,3.6395,13.2636,11.9501,,,,,,76.5021,3.0217,5.1298,19.2184,,4.0119,0.3095,4.4879,8.7054,,,,,
2015/7/14,2.6316,9.9755,0.1093,10.0046,,9.988,-4.5485,-8.5322,0,,,,,,14.992,0.1877,8.9708,0.411,,14.0065,6.8589,3.7354,,,,,,,6414229081,5415045801,5372888611,2252009760,,10084353245,21129216000,4.12748E+11,2789334000,,,,,,3104.9338,483.931,-25.3879,71.1283,,78.6694,74.6993,92.4692,80.8344,,,,,,42.2129,6.3277,24.1161,8.155,,3.6202,3.474,12.1319,11.9501,,,,,,78.5153,3.3231,5.1354,21.1412,,4.4126,0.2955,4.105,8.7054,,,,,
2015/7/15,-9.99,7.4569,-5.0218,10.0083,,-7.8775,-9.6685,-4.9972,0,,,,,,8.4886,11.989,6.607,22.2023,,15.5028,4.8538,2.6674,,,,,,,5773446955,5818838865,5103071060,2477397780,,9289962180,19086336000,3.92122E+11,2789334000,,,,,,2794.7506,520.0171,-24.113,78.2471,,72.4722,67.477,87.8483,80.8344,,,,,,37.9958,6.7995,22.9051,8.9712,,3.3351,3.1381,11.5257,11.9501,,,,,,70.6716,3.5709,4.8776,23.257,,4.065,0.2669,3.8999,8.7054,,,,,
2015/7/16,-6.1043,0.5697,-2.7586,4.4168,,5.5819,0.841,0.3507,0,,,,,,8.2742,9.0345,4.9996,14.0434,,8.4903,3.5706,1.9168,,,,,,,5421016786,5851986057,4962296686,2586818520,,9808523014,19246848000,3.93497E+11,2789334000,,,,,,2624.1498,522.9794,-23.4478,81.7031,,76.5176,68.0445,88.1563,80.8344,,,,,,35.6764,6.8383,22.2732,9.3675,,3.5212,3.1645,11.5661,11.9501,,,,,,66.3576,3.5913,4.743,24.2842,,4.2919,0.2691,3.9136,8.7054,,,,,
2015/7/17,3.4673,9.0628,3.4279,10.0145,,10.0112,10.0076,6.6395,0,,,,,,7.6033,9.5035,5.6755,10.358,,8.3985,3.4326,2.9769,,,,,,,5608979543,6382341127,5132399055,2845874460,,10790478637,21172992000,4.19623E+11,2789334000,,,,,,2715.1369,570.3761,-24.2516,89.8852,,84.1779,74.8541,94.0094,80.8344,,,,,,36.9134,7.458,23.0367,10.3056,,3.8737,3.4812,12.334,11.9501,,,,,,68.6584,3.9167,4.9056,26.7162,,4.7216,0.2961,4.1734,8.7054,,,,,
2015/7/20,-3.4273,5.0519,2.7429,9.9901,,10.0204,6.3405,-1.1469,0,,,,,,6.173,9.8484,7.3075,12.931,,16.406,7.6424,2.7498,,,,,,,5416744905,6704772903,5273173429,3130181340,,11871733142,22515456000,4.1481E+11,2789334000,,,,,,2622.0819,599.1911,-24.9167,98.8648,,92.6129,79.6001,92.9312,80.8344,,,,,,35.6483,7.8348,23.6686,11.3351,,4.2619,3.7019,12.1925,11.9501,,,,,,66.3053,4.1146,5.0401,29.3852,,5.1947,0.3148,4.1255,8.7054,,,,,
2015/7/21,10.0158,3.3258,0.2225,-1.0457,,10.0372,6.8049,2.3757,0,,,,,,9.0595,7.1025,6.029,12.7626,,10.9118,9.8731,3.0535,,,,,,,5959273772,6927763103,5284904627,3097448640,,13063319740,24047616000,4.24665E+11,2789334000,,,,,,2884.7037,619.1193,-24.9722,97.831,,101.9087,85.0169,95.139,80.8344,,,,,,39.2188,8.0954,23.7212,11.2166,,4.6897,3.9538,12.4822,11.9501,,,,,,72.9463,4.2514,5.0513,29.0779,,5.7161,0.3363,4.2235,8.7054,,,,,
2015/7/22,5.914,-1.4789,1.9978,1.7512,,4.1385,-4.1262,-2.9142,0,,,,,,10.1096,6.9754,6.6751,8.0016,,21.087,8.0617,2.2393,,,,,,,6311703941,6825308146,5390485407,3151691400,,13603946993,23055360000,4.12289E+11,2789334000,,,,,,3055.3045,609.9631,-25.4711,99.5442,,106.1262,81.5089,92.3665,80.8344,,,,,,41.5382,7.9756,24.1951,11.413,,4.8838,3.7906,12.1184,11.9501,,,,,,77.2603,4.1886,5.1523,29.5871,,5.9526,0.3224,4.1005,8.7054,,,,,
2015/7/23,10.0169,6.4018,5.0054,3.2047,,0.811,1.6456,1.5564,0,,,,,,7.849,6.7382,7.5906,6.932,,14.9507,5.355,2.1219,,,,,,,6943942305,7262248403,5660302958,3252695160,,13714279085,23434752000,4.18706E+11,2789334000,,,,,,3361.3519,649.0115,-26.746,102.7344,,106.9869,82.8502,93.8041,80.8344,,,,,,45.699,8.4862,25.4062,11.7788,,4.9234,3.853,12.3071,11.9501,,,,,,84.9994,4.4567,5.4102,30.5353,,6.0009,0.3277,4.1643,8.7054,,,,,
2015/7/24,0.1538,5.5602,-3.0052,-0.115,,3.7007,-1.2453,-2.5725,0,,,,,,9.4115,9.2028,9.091,11.0471,,15.6552,7.2194,2.292,,,,,,,6954622008,7666041468,5490200589,3248954280,,14221806710,23142912000,4.07935E+11,2789334000,,,,,,3366.5216,685.0976,-25.9422,102.6162,,110.9462,81.8184,91.3909,80.8344,,,,,,45.7693,8.9581,24.6427,11.7652,,5.1056,3.805,11.9905,11.9501,,,,,,85.1301,4.7045,5.2476,30.5002,,6.223,0.3236,4.0572,8.7054,,,,,
2015/7/27,-10.0123,-9.9843,-5.0214,-9.9885,,-10.0078,-10.0252,-10,0,,,,,,6.7951,6.734,4.5402,9.4044,,15.0112,4.7796,2.4339,,,,,,,6258305431,6900642673,5214517440,2924432940,,12798522718,20822784000,3.67141E+11,2789334000,,,,,,3029.4559,616.6956,-24.6396,92.3664,,99.8429,73.616,82.2518,80.8344,,,,,,41.1867,8.0637,23.4053,10.59,,4.5946,3.4236,10.7914,11.9501,,,,,,76.6066,4.2348,4.9841,27.4537,,5.6002,0.2912,3.6514,8.7054,,,,,
2015/7/28,-8.9761,-9.214,-3.5996,-10.0096,,-3.8793,-7.4282,-5.7428,0,,,,,,7.8322,6.9047,8.6635,12.899,,11.6938,4.6476,2.0754,,,,,,,5696553100,6264819265,5026818274,2631709080,,12302028303,19276032000,3.46057E+11,2789334000,,,,,,2757.5286,559.8734,-23.7527,83.1209,,95.9697,68.1476,77.5283,80.8344,,,,,,37.4898,7.3207,22.5628,9.53,,4.4164,3.1693,10.1717,11.9501,,,,,,69.7303,3.8446,4.8047,24.7057,,5.383,0.2695,3.4417,8.7054,,,,,
2015/7/29,9.0364,5.9163,2.4504,8.28,,10.0448,9.9924,6.2914,0,,,,,,6.4178,5.6027,4.0459,9.1979,,10.8335,5.9605,1.9933,,,,,,,6211314741,6635465138,5149995852,2849615340,,13537747737,21202176000,3.67829E+11,2789334000,,,,,,3006.7091,592.9972,-24.3347,90.0033,,105.6097,74.9572,82.4059,80.8344,,,,,,40.8775,7.7538,23.1157,10.3191,,4.86,3.4859,10.8116,11.9501,,,,,,76.0314,4.0721,4.9224,26.7513,,5.9237,0.2965,3.6583,8.7054,,,,,
2015/7/30,-3.0261,-8.0836,-1.3667,-6.531,,5.9495,0,-4.1745,0,,,,,,5.8033,5.2897,4.6156,7.6998,,17.4672,6.5045,1.4688,,,,,,,6023351984,6099083306,5079608665,2663506560,,14343172012,21202176000,3.52474E+11,2789334000,,,,,,2915.722,545.062,-24.0021,84.1252,,111.893,74.9572,78.9659,80.8344,,,,,,39.6405,7.127,22.7998,9.6452,,5.1491,3.4859,10.3603,11.9501,,,,,,73.7306,3.7429,4.8551,25.0042,,6.2761,0.2965,3.5056,8.7054,,,,,
2015/7/31,-3.1206,-5.1383,-1.5012,-0.8076,,-2.3846,7.1576,0,0,,,,,,3.6105,5.1897,2.6983,6.0264,,14.5938,7.056,1.1465,,,,,,,5835389227,5785691674,5003355879,2641996500,,14001142526,22719744000,3.52474E+11,2789334000,,,,,,2824.735,512.5945,-23.6418,83.4458,,109.2247,80.3224,78.9659,80.8344,,,,,,38.4035,6.7025,22.4575,9.5673,,5.0264,3.7355,10.3603,11.9501,,,,,,71.4298,3.5199,4.7822,24.8022,,6.1264,0.3177,3.5056,8.7054,,,,,
2015/8/3,-9.9561,-10,-4.1032,-6.1947,,-10.0079,-8.799,-4.1612,0,,,,,,5.8974,4.2649,4.7938,4.7656,,9.5524,5.1691,1.1634,,,,,,,5254413433,5207122506,4798059917,2478333000,,12599924952,20720640000,3.37807E+11,5721414000,,,,,,2543.5022,461.3351,-22.6717,78.2766,,98.2937,73.2548,75.6799,80.8344,,,,,,34.58,6.0322,21.536,8.9746,,4.5233,3.4068,9.9292,11.9501,,,,,,64.3182,3.168,4.586,23.2658,,5.5133,0.2897,3.3597,8.7054,,,,,
2015/8/4,8.9431,10.0116,4.401,9.6604,,9.9825,7.8873,4.6133,0,,,,,,4.8791,4.811,3.3758,6.1939,,10.4537,4.1083,1.1169,,,,,,,5724320326,5728437433,5009221478,2717749320,,13857710805,22354944000,3.53391E+11,5721414000,,,,,,2770.9699,507.522,-23.6695,85.8384,,108.1058,79.0327,79.1713,80.8344,,,,,,37.6725,6.6362,22.4838,9.8416,,4.9749,3.6755,10.3872,11.9501,,,,,,70.0702,3.4851,4.7878,25.5134,,6.0637,0.3126,3.5147,8.7054,,,,,
2015/8/5,-4.9254,2.7354,-1.4052,-1.6173,,0.1592,4.3081,-1.1025,0,,,,,,4.2628,6.2612,2.5481,6.9465,,13.1436,7.8017,1.2415,,,,,,,5442376190,5885133249,4938834291,2673793980,,13879777224,23318016000,3.49495E+11,5721414000,,,,,,2634.4893,521.4047,-23.3369,84.4501,,108.278,82.4375,78.2984,80.8344,,,,,,35.817,6.8177,22.1679,9.6824,,4.9828,3.8338,10.2727,11.9501,,,,,,66.619,3.5804,4.7206,25.1007,,6.0733,0.3261,3.4759,8.7054,,,,,
2015/8/6,-0.5495,-0.0512,-0.7126,-0.3148,,-4.2925,-3.6921,0,0,,,,,,2.199,3.6678,1.7968,4.1288,,8.1711,5.0713,1.0081,,,,,,,5412473024,5882119868,4903640697,2665377000,,13283983925,22457088000,3.49495E+11,5721414000,,,,,,2620.0141,521.1377,-23.1706,84.1843,,103.6301,79.3938,78.2984,80.8344,,,,,,35.6202,6.8142,22.0099,9.6519,,4.7689,3.6923,10.2727,11.9501,,,,,,66.253,3.5786,4.6869,25.0217,,5.8126,0.314,3.4759,8.7054,,,,,
2015/8/7,3.3938,8.043,2.2727,3.9649,,1.6611,2.4042,1.1148,0,,,,,,2.9118,6.0085,2.9992,6.0026,,6.9464,4.3564,1.0659,,,,,,,5596163900,6355220698,5015087077,2771056860,,13504648110,22996992000,3.53391E+11,5721414000,,,,,,2708.9332,563.053,-23.6972,87.5221,,105.3515,81.3025,79.1713,80.8344,,,,,,36.8291,7.3623,22.5102,10.0346,,4.8481,3.781,10.3872,11.9501,,,,,,68.5015,3.8664,4.7935,26.0138,,5.9092,0.3216,3.5147,8.7054,,,,,
2015/8/10,8.3969,7.4917,2.924,7.7962,,9.4771,8.3122,5.642,0,,,,,,4.1494,5.3377,6.3079,7.226,,14.7084,8.1043,2.2911,,,,,,,6066070793,6831334908,5161727050,2987092680,,14784500382,24908544000,3.73329E+11,5721414000,,,,,,2936.4009,605.2353,-24.3901,94.3455,,115.3358,88.0606,83.6381,80.8344,,,,,,39.9216,7.9138,23.1683,10.8169,,5.3076,4.0953,10.9733,11.9501,,,,,,74.2535,4.1561,4.9336,28.0419,,6.4692,0.3483,3.713,8.7054,,,,,
2015/8/11,2.1127,1.588,1.5909,0.0939,,0.1493,-1.8746,-2.3941,0,,,,,,4.3241,5.2808,4.7044,6.3864,,17.2564,6.5409,1.7585,,,,,,,6194227218,6939816627,5243845434,2989898340,,14806566800,24441600000,3.64391E+11,5721414000,,,,,,2998.4376,614.8464,-24.7782,94.4341,,115.508,86.4098,81.6357,80.8344,,,,,,40.765,8.0395,23.5369,10.8271,,5.3155,4.0186,10.7106,11.9501,,,,,,75.8223,4.2221,5.0121,28.0682,,6.4789,0.3418,3.6241,8.7054,,,,,
2015/8/12,-4.2069,-2.9527,0.8949,0.1877,,-1.3413,0.4776,-1.195,0,,,,,,3.9945,4.4178,4.7834,7.5041,,9.6439,6.3771,1.2092,,,,,,,5933642487,6734906714,5290770226,2995509660,,14607969034,24558336000,3.60037E+11,5721414000,,,,,,2872.2964,596.692,-24.9999,94.6113,,113.9587,86.8225,80.6602,80.8344,,,,,,39.0501,7.8021,23.7476,10.8474,,5.2442,4.0378,10.5826,11.9501,,,,,,72.6325,4.0974,5.057,28.1209,,6.392,0.3434,3.5808,8.7054,,,,,
2015/8/13,1.4399,2.9083,1.4412,2.7162,,1.0574,0.6536,0.0637,0,,,,,,3.0261,4.4415,3.7796,5.887,,9.2521,4.6095,1.1001,,,,,,,6019080104,6930776484,5367023012,3076873800,,14762433963,24718848000,3.60266E+11,5721414000,,,,,,2913.6541,614.0455,-25.3602,97.1811,,115.1637,87.3899,80.7116,80.8344,,,,,,39.6124,8.029,24.0898,11.1421,,5.2997,4.0641,10.5893,11.9501,,,,,,73.6783,4.2166,5.1298,28.8847,,6.4595,0.3457,3.5831,8.7054,,,,,
2015/8/14,-0.7807,2.087,-0.5464,0.0608,,3.8117,-0.6494,-0.6997,0,,,,,,2.774,4.5643,3.6544,6.6538,,15.1663,4.636,1.0777,,,,,,,5972089414,7075418776,5337695017,3078744240,,15325127634,24558336000,3.57745E+11,5721414000,,,,,,2890.9074,626.8604,-25.2216,97.2402,,119.5533,86.8225,80.1468,80.8344,,,,,,39.3031,8.1966,23.9582,11.1488,,5.5017,4.0378,10.5152,11.9501,,,,,,73.1031,4.3046,5.1018,28.9023,,6.7058,0.3434,3.558,8.7054,,,,,
2015/8/17,4.8641,0.0852,-0.1099,-1.5492,,-0.7199,-1.6043,-1.8578,0,,,,,,3.3926,3.4866,2.9195,7.3262,,10.1348,3.9011,1.0744,,,,,,,6262577311,7081445538,5331829418,3031048020,,15214795542,24164352000,3.51099E+11,5721414000,,,,,,3031.5238,627.3943,-25.1939,95.7338,,118.6926,85.4296,78.6578,80.8344,,,,,,41.2148,8.2036,23.9318,10.9761,,5.4621,3.973,10.3199,11.9501,,,,,,76.6589,4.3083,5.0962,28.4545,,6.6575,0.3379,3.4919,8.7054,,,,,
2015/8/18,-9.9932,-10,-4.9505,-9.9661,,-10.0073,-10.0242,-8.5509,0,,,,,,3.6744,4.3848,4.1174,8.4863,,10.0314,4.169,1.6122,,,,,,,5636746768,6373300984,5067877467,2728971960,,13692212667,21742080000,3.21077E+11,5721414000,,,,,,2728.5782,564.6549,-23.9467,86.1929,,106.8147,76.866,71.9319,80.8344,,,,,,37.0962,7.3832,22.7471,9.8822,,4.9155,3.5747,9.4374,11.9501,,,,,,68.9983,3.8774,4.8439,25.6187,,5.9913,0.304,3.1933,8.7054,,,,,
2015/8/19,3.4483,0.7092,4.7454,4.5922,,1.8533,1.5436,0.2855,0,,,,,,3.4729,4.8952,5.9832,5.5129,,8.6946,3.5751,1.3108,,,,,,,5831117347,6418501700,5308367023,2854291440,,13945976479,22077696000,3.21994E+11,5721414000,,,,,,2822.6671,568.6595,-25.083,90.151,,108.7944,78.0525,72.1372,80.8344,,,,,,38.3754,7.4356,23.8265,10.336,,5.0066,3.6299,9.4644,11.9501,,,,,,71.3775,3.9049,5.0738,26.7952,,6.1023,0.3087,3.2024,8.7054,,,,,
2015/8/20,-6.5934,-0.5634,-4.7514,-2.5885,,-7.9905,-6.2128,-4.4128,0,,,,,,2.7141,4.4813,3.1515,3.511,,6.0019,2.1625,0.8685,,,,,,,5446648071,6382341127,5056146269,2780409060,,12831622346,20706048000,3.07785E+11,5721414000,,,,,,2636.5572,565.4558,-23.8913,87.8175,,100.1012,73.2032,68.954,80.8344,,,,,,35.8451,7.3937,22.6944,10.0685,,4.6065,3.4044,9.0467,11.9501,,,,,,66.6713,3.8829,4.8327,26.1016,,5.6147,0.2895,3.0611,8.7054,,,,,
2015/8/21,-4.3922,-6.2323,-4.9884,-9.149,,-7.0507,-8.1043,-6.0313,0,,,,,,2.0614,4.4557,3.0566,6.3916,,5.6356,2.4169,1.119,,,,,,,5207422744,5984574825,4803925515,2526029220,,11926899188,19027968000,2.89221E+11,5721414000,,,,,,2520.7554,530.2149,-22.6995,79.7831,,93.0433,67.2706,64.7952,80.8344,,,,,,34.2707,6.9329,21.5624,9.1473,,4.2817,3.1285,8.5011,11.9501,,,,,,63.743,3.6409,4.5916,23.7136,,5.2188,0.2661,2.8765,8.7054,,,,,
