ÈÕÆÚ,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH
2014/2/25,-3.7559,-3.9506,-7.3587,-6.3973,-6.3649,,-3.5131,,-3.222,-3.5139,-1.5342,0.4972,,,,,0.9326,2.0859,1.9307,0.5689,2.354,,2.2588,,2.7199,0.744,1.7483,6.0227,,,,,17667931146,1291061195,1714419000,5043781800,2383200000,,5754254473,,1672571049,2121980000,1160452200,1562022000,,,,,17.5228,67.3531,36.5784,76.0441,65.3573,,40.3628,,42.1453,-25.693,85.7579,34.8014,,,,,1.848,1.8354,3.2463,2.2533,1.5785,,9.1229,,1.5265,3.4608,1.3092,2.5621,,,,,0.6601,1.2007,1.8607,3.1444,6.7543,,4.5974,,0.7689,0.9833,0.8975,1.9065,,,,
2014/2/26,1.324,0.2571,-0.7092,-1.7986,0.3021,,0.9891,,-0.7398,-1.5175,0.9915,-2.2882,,,,,1.1306,1.1962,0.9862,0.4912,2.1504,,1.4579,,1.691,0.8935,0.765,2.4411,,,,,17901861942,1294380118,1702260000,4953066300,2390400000,,5811170121,,1660196910,2089780000,1171958100,1526280000,,,,,17.7548,67.5263,36.319,74.6764,65.5548,,40.762,,41.8335,-25.3031,86.6082,34.0051,,,,,1.8725,1.8401,3.2232,2.2127,1.5832,,9.2131,,1.5152,3.4083,1.3221,2.5034,,,,,0.6689,1.2038,1.8475,3.0879,6.7747,,4.6429,,0.7632,0.9684,0.9064,1.8628,,,,
2014/2/27,-2.6823,-1.2821,-4.1429,-2.5641,-0.9036,,-4.9255,,7.7019,-1.849,-1.2623,-5.6962,,,,,0.7874,1.0039,1.0365,0.4059,1.6144,,1.9699,,4.4142,0.6097,1.0827,2.7085,,,,,17421688203,1277785501,1631737800,4826064600,2368800000,,5524942153,,1788063007,2051140000,1157164800,1439340000,,,,,17.2786,66.6605,34.8143,72.7616,64.9624,,38.7543,,45.0555,-24.8352,85.5149,32.0681,,,,,1.8222,1.8165,3.0897,2.156,1.5689,,8.7593,,1.6319,3.3452,1.3054,2.3608,,,,,0.6509,1.1883,1.771,3.0087,6.7135,,4.4142,,0.822,0.9505,0.8949,1.7567,,,,
2014/2/28,4.0283,2.0779,2.0864,1.3158,-1.5198,,3.7325,,0,-0.314,-1.5625,0.2013,,,,,0.9739,1.0787,0.6978,0.3491,2.0828,,1.7184,,6.5232,0.4586,1.1711,2.8674,,,,,18123480590,1304336888,1665783000,4889565450,2332800000,,5731158268,,1788063007,2044700000,1139084100,1442238000,,,,,17.9746,68.0457,35.5407,73.719,63.9751,,40.2008,,45.0555,-24.7572,84.1788,32.1327,,,,,1.8956,1.8543,3.1542,2.1844,1.5451,,9.0862,,1.6319,3.3347,1.285,2.3656,,,,,0.6772,1.213,1.808,3.0483,6.6115,,4.5789,,0.822,0.9475,0.881,1.7603,,,,
2014/3/3,3.0571,3.0534,1.7518,3.3395,4.0123,,1.6839,,1.9608,2.5197,3.1746,3.282,,,,,1.2759,1.5789,0.7038,0.3679,1.6271,,1.2101,,2.9405,0.6851,1.2555,2.1536,,,,,18677527211,1344163969,1694964600,5052853350,2426400000,,5827667410,,1823123066,2096220000,1175245500,1489572000,,,,,18.5241,70.1234,36.1633,76.1808,66.5421,,40.8777,,45.9389,-25.3811,86.8511,33.1873,,,,,1.9536,1.9109,3.2094,2.2573,1.6071,,9.2392,,1.6639,3.4188,1.3258,2.4432,,,,,0.6979,1.2501,1.8396,3.1501,6.8768,,4.656,,0.8381,0.9714,0.9089,1.818,,,,
2014/3/4,-1.4502,-0.7407,-0.5739,-1.0772,0.4451,,-2.0807,,3.1674,-2.3041,-0.5594,1.8158,,,,,0.8284,0.9761,0.5248,0.2824,1.2878,,0.9907,,3.3547,0.6709,0.8012,3.0671,,,,,18406659974,1334207199,1685237400,4998424050,2437200000,,5706412334,,1880869046,2047920000,1168670700,1516620000,,,,,18.2555,69.604,35.9558,75.3602,66.8382,,40.0272,,47.394,-24.7962,86.3652,33.7899,,,,,1.9253,1.8967,3.191,2.233,1.6142,,9.047,,1.7166,3.34,1.3184,2.4876,,,,,0.6877,1.2408,1.8291,3.1162,6.9074,,4.5592,,0.8646,0.949,0.9038,1.8511,,,,
2014/3/5,0.1338,0.995,-0.5772,-0.9074,-2.0679,,-0.2891,,-0.7675,-0.3145,0.5626,2.0382,,,,,0.49,1.1845,0.5013,0.2616,1.0769,,0.7812,,3.3271,0.3749,0.9148,3.0483,,,,,18431284269,1347482892,1675510200,4953066300,2386800000,,5689915045,,1866432551,2041480000,1175245500,1547532000,,,,,18.2799,70.2966,35.7482,74.6764,65.4561,,39.9115,,47.0302,-24.7183,86.8511,34.4786,,,,,1.9278,1.9156,3.1726,2.2127,1.5809,,9.0209,,1.7035,3.3295,1.3258,2.5383,,,,,0.6887,1.2532,1.8185,3.0879,6.7645,,4.546,,0.858,0.946,0.9089,1.8888,,,,
2014/3/6,1.2692,-0.7389,0.2903,-2.381,-0.6033,,-2.1455,,-1.4365,-1.1041,-0.8392,0.8115,,,,,0.5482,1.0066,0.5039,0.5448,1.0241,,1.2668,,1.846,0.4466,0.7683,1.8929,,,,,18665215064,1337526122,1680373800,4835136150,2372400000,,5567835105,,1839621918,2018940000,1165383300,1560090000,,,,,18.5119,69.7771,35.852,72.8984,65.0611,,39.0552,,46.3546,-24.4453,86.1223,34.7584,,,,,1.9523,1.9015,3.1818,2.16,1.5713,,8.8273,,1.679,3.2927,1.3147,2.5589,,,,,0.6974,1.2439,1.8238,3.0144,6.7237,,4.4484,,0.8457,0.9356,0.9013,1.9041,,,,
2014/3/7,-2.0449,4.9628,-1.3025,-0.5629,5.1593,,-6.2222,,-2.0179,0.638,-0.2821,-2.4149,,,,,0.5323,5.7195,0.4199,0.2874,2.4585,,3.716,,1.7331,0.3608,0.5966,1.4926,,,,,18283538503,1403904590,1658487600,4807921500,2494800000,,5221392032,,1802499502,2031820000,1162095900,1522416000,,,,,18.1334,73.24,35.3851,72.4881,68.4179,,36.6251,,45.4192,-24.6013,85.8794,33.919,,,,,1.9124,1.9958,3.1403,2.1479,1.6524,,8.2781,,1.6451,3.3137,1.311,2.4971,,,,,0.6831,1.3056,1.8,2.9974,7.0706,,4.1717,,0.8286,0.9415,0.8988,1.8581,,,,
2014/3/10,-5.2525,1.4184,-7.6246,-3.0189,-3.8961,,-3.6335,,-2.746,-4.9128,-3.9604,-7.297,,,,,0.6964,6.7862,1.1197,0.3694,2.2054,,2.8611,,1.6724,0.8676,0.7105,3.3169,,,,,17323191026,1423818130,1532034000,4662776700,2397600000,,5031673206,,1753002949,1932000000,1116072300,1411326000,,,,,17.1809,74.2789,32.6871,70.2997,65.7522,,35.2943,,44.172,-23.3927,82.4782,31.444,,,,,1.8119,2.0241,2.9009,2.083,1.588,,7.9773,,1.5999,3.1509,1.2591,2.3149,,,,,0.6473,1.3241,1.6628,2.9069,6.7951,,4.0201,,0.8059,0.8953,0.8632,1.7225,,,,
2014/3/11,0.2132,-0.9324,0.9524,1.751,5.5556,,0.6885,,0.5882,3.1667,0.4418,0.8214,,,,,0.4339,3.8165,0.4014,0.2372,1.7476,,2.1651,,0.8937,0.9278,0.4063,1.6222,,,,,17360127467,1410542437,1546624800,4744420650,2530800000,,5066317513,,1763314731,1993180000,1121003400,1422918000,,,,,17.2175,73.5863,32.9984,71.5307,69.4051,,35.5373,,65.7874,-24.1334,82.8426,31.7022,,,,,1.8158,2.0053,2.9285,2.1195,1.6762,,8.0322,,2.3828,3.2507,1.2646,2.3339,,,,,0.6486,1.3118,1.6786,2.9578,7.1726,,4.0478,,1.2002,0.9236,0.867,1.7367,,,,
2014/3/12,-2.4113,-1.8824,0.4717,0.5736,2.276,,0.1303,,0.3509,-2.2617,-0.2933,-0.8826,,,,,0.7316,2.8992,0.3372,0.4295,2.9622,,1.8843,,1.033,0.6915,0.3188,1.5631,,,,,16941514465,1383991049,1553920200,4771635300,2588400000,,5072916429,,1769501800,1948100000,1117716000,1410360000,,,,,16.8024,72.2012,33.154,71.941,70.9848,,35.5836,,66.0183,-23.5876,82.5997,31.4225,,,,,1.772,1.9675,2.9424,2.1317,1.7144,,8.0427,,2.3912,3.1772,1.2609,2.3133,,,,,0.633,1.2871,1.6865,2.9748,7.3359,,4.053,,1.2044,0.9027,0.8644,1.7214,,,,
2014/3/13,1.6715,0.4796,1.4085,10.076,0.4172,,3.5447,,1.1655,-0.8264,0.7353,0.274,,,,,0.4173,1.7729,0.3112,0.9518,1.5787,,2.738,,0.7016,0.7323,0.3945,1.0335,,,,,17224693849,1390628896,1575806400,5252427450,2599200000,,5252736881,,1790125364,1932000000,1125934500,1414224000,,,,,17.0832,72.5474,33.621,79.1898,71.281,,36.8449,,66.7877,-23.3927,83.207,31.5085,,,,,1.8016,1.977,2.9838,2.3465,1.7215,,8.3277,,2.4191,3.1509,1.2702,2.3196,,,,,0.6436,1.2933,1.7103,3.2745,7.3665,,4.1967,,1.2184,0.8953,0.8708,1.7261,,,,
2014/3/14,-1.4296,-1.9093,0.463,2.7634,-2.9086,,4.1928,,-3.8018,0.6667,0.438,-1.6393,,,,,0.2867,1.6489,0.4529,2.4691,1.7883,,3.3979,,2.3551,0.3512,0.3696,0.6525,,,,,16978450906,1364077509,1583101800,5397572250,2523600000,,5472975692,,1722067602,1944880000,1130865600,1391040000,,,,,16.839,71.1623,33.7766,81.3781,69.2077,,38.3898,,64.2485,-23.5486,83.5714,30.992,,,,,1.7759,1.9392,2.9976,2.4113,1.6715,,8.6769,,2.3271,3.1719,1.2758,2.2816,,,,,0.6344,1.2686,1.7182,3.365,7.1522,,4.3727,,1.1721,0.9012,0.8746,1.6978,,,,
2014/3/17,2.5381,1.9465,0.6144,0.1681,2.4251,,-0.2261,,4.0719,-1.1589,4.9419,6.0417,,,,,0.4034,2.2995,0.3169,1.1972,1.391,,2.8374,,1.1714,0.7241,1.6065,2.5539,,,,,17409376056,1390628896,1592829000,5406643800,2584800000,,5460602725,,1792187720,1922340000,1186751400,1475082000,,,,,17.2664,72.5474,33.9842,81.5149,70.886,,38.303,,66.8647,-23.2757,87.7014,32.8644,,,,,1.8209,1.977,3.016,2.4154,1.712,,8.6573,,2.4219,3.1352,1.3388,2.4195,,,,,0.6505,1.2933,1.7288,3.3707,7.3257,,4.3628,,1.2199,0.8908,0.9178,1.8004,,,,
2014/3/18,1.8388,-0.9547,1.5267,1.6779,-2.3677,,-0.5287,,-0.3452,6.0302,1.108,1.8337,,,,,0.6567,1.6249,0.3627,1.3505,1.3726,,1.8731,,1.2275,1.345,2.559,3.8359,,,,,17729491882,1377353203,1617147000,5497359300,2523600000,,5431732469,,1786000651,2038260000,1199901000,1502130000,,,,,17.5839,71.8549,34.503,82.8826,69.2077,,38.1005,,66.6338,-24.6793,88.6732,33.4671,,,,,1.8544,1.9581,3.0621,2.4559,1.6715,,8.6115,,2.4135,3.3242,1.3537,2.4638,,,,,0.6624,1.2809,1.7552,3.4272,7.1522,,4.3397,,1.2156,0.9445,0.928,1.8334,,,,
2014/3/19,0.2778,1.2048,0,10.066,-0.2853,,-3.7965,,-1.3857,-2.6856,1.0959,-2.3151,,,,,0.3756,1.7372,0.3323,3.4845,1.0768,,2.1025,,0.7311,1.0541,1.7048,1.7318,,,,,17778740470,1393947820,1617147000,6050723850,2516400000,,5232266487,,1761252374,1983520000,1213050600,1467354000,,,,,17.6327,72.7206,34.503,91.2255,69.0102,,36.654,,65.7105,-24.0165,89.6449,32.6923,,,,,1.8596,1.9817,3.0621,2.7031,1.6667,,8.2846,,2.3801,3.235,1.3685,2.4068,,,,,0.6643,1.2964,1.7552,3.7722,7.1318,,4.1749,,1.1988,0.9191,0.9382,1.7909,,,,
2014/3/20,-3.5319,-0.7143,0.4511,3.4483,-6.1516,,-2.1626,,-4.2155,-3.7338,-3.9295,-3.0283,,,,,0.4422,3.4236,0.8324,6.6358,1.5097,,2.6625,,1.1889,0.7757,1.3321,1.1705,,,,,17150820966,1383991049,1624442400,6259369500,2361600000,,5120942116,,1687007543,1909460000,1165383300,1422918000,,,,,17.01,72.2012,34.6587,94.3712,64.765,,35.8613,,62.9405,-23.1198,86.1223,31.7022,,,,,1.7939,1.9675,3.0759,2.7963,1.5642,,8.1054,,2.2797,3.1142,1.3147,2.3339,,,,,0.6408,1.2871,1.7631,3.9023,6.6931,,4.0847,,1.1483,0.8848,0.9013,1.7367,,,,
2014/3/21,2.7997,2.3981,1.7964,-5.0725,2.2866,,1.7909,,1.2225,0.5059,3.244,-1.222,,,,,0.503,2.6263,0.6954,3.2534,1.3658,,1.8056,,1.0383,1.0514,1.3119,2.2592,,,,,17630994704,1417180283,1653624000,5941865250,2415600000,,5212653083,,1707631107,1919120000,1203188400,1405530000,,,,,17.4862,73.9326,35.2813,89.5843,66.2459,,36.5036,,63.7099,-23.2367,88.9161,31.3148,,,,,1.8441,2.0147,3.1311,2.6545,1.5999,,8.2506,,2.3076,3.1299,1.3574,2.3054,,,,,0.6588,1.318,1.7948,3.7043,6.8461,,4.1578,,1.1623,0.8893,0.9305,1.7155,,,,
2014/3/24,-0.4888,2.3419,1.6176,10.0763,0.4471,,-2.1081,,0.8454,2.5168,1.3661,-1.0997,,,,,0.4859,3.2806,0.8794,5.6311,1.0581,,1.3368,,0.8415,0.7875,2.2767,0.9148,,,,,17544809675,1450369517,1680373800,6540587550,2426400000,,5102765168,,1722067602,1967420000,1219625400,1390074000,,,,,17.4007,75.664,35.852,98.6111,66.5421,,35.734,,64.2485,-23.8215,90.1308,30.9705,,,,,1.8351,2.0619,3.1818,2.9219,1.6071,,8.0767,,2.3271,3.2087,1.3759,2.28,,,,,0.6555,1.3488,1.8238,4.0776,6.8768,,4.0702,,1.1721,0.9117,0.9433,1.6966,,,,
2014/3/25,4.1404,-0.4577,-1.1577,-1.9417,0.2967,,-0.6639,,1.3174,-0.982,-0.5391,0,,,,,1.0224,2.932,0.5486,4.6627,0.9153,,1.2322,,0.9245,0.6821,1.1606,,,,,,18271226356,1443731670,1660919400,6413585850,2433600000,,5068889946,,1744753523,1948100000,1213050600,1390074000,,,,,18.1212,75.3178,35.4369,96.6963,66.7395,,35.4968,,65.0949,-23.5876,89.6449,30.9705,,,,,1.9111,2.0524,3.145,2.8652,1.6118,,8.023,,2.3578,3.1772,1.3685,2.28,,,,,0.6827,1.3427,1.8027,3.9984,6.8972,,4.0431,,1.1876,0.9027,0.9382,1.6966,,,,
2014/3/26,-1.3477,1.8391,-0.1464,-2.6874,0.4438,,3.3089,,-0.2364,-2.314,0.9485,0,,,,,0.6602,4.1239,0.393,2.0927,0.6356,,1.6019,,0.5292,0.6276,0.883,,,,,,18024983413,1470283057,1658487600,6241226400,2444400000,,5236613606,,1740628810,1903020000,1224556500,1390074000,,,,,17.8769,76.7029,35.3851,94.0977,67.0357,,36.6714,,64.941,-23.0418,90.4952,30.9705,,,,,1.8853,2.0902,3.1403,2.7882,1.619,,8.2885,,2.3522,3.1037,1.3815,2.28,,,,,0.6735,1.3674,1.8,3.891,6.9278,,4.1769,,1.1848,0.8818,0.9471,1.6966,,,,
2014/3/27,2.459,-1.8059,-0.8798,-2.907,-2.7982,,-1.4042,,-3.0806,0.3384,-1.8792,-1.5983,,,,,1.4687,2.2814,0.4038,4.5132,0.9136,,1.3045,,0.5968,0.7268,0.9489,2.5512,,,,,18468220710,1443731670,1643896800,6059795400,2376000000,,5163079588,,1687007543,1909460000,1201544700,1367856000,,,,,18.3165,75.3178,35.0737,91.3623,65.1599,,36.1564,,62.9405,-23.1198,88.7946,30.4755,,,,,1.9317,2.0524,3.1127,2.7071,1.5737,,8.1721,,2.2797,3.1142,1.3555,2.2436,,,,,0.69,1.3427,1.7842,3.7779,6.7339,,4.1183,,1.1483,0.8848,0.9293,1.6695,,,,
2014/3/28,-2,-2.7586,-4.2899,-2.6946,0.303,,-1.6963,,-3.1785,0,-2.5992,-1.7655,,,,,1.2111,1.9266,0.6234,2.7933,0.8279,,1.233,,1.4356,,1.0765,2.182,,,,,18098856296,1403904590,1573374600,5896507500,2383200000,,5075499745,,1633386277,1909460000,1170314400,1343706000,,,,,17.9502,73.24,33.5691,88.9004,65.3573,,35.5431,,60.9399,-23.1198,86.4867,29.9374,,,,,1.8931,1.9958,2.9792,2.6342,1.5785,,8.0335,,2.2073,3.1142,1.3203,2.204,,,,,0.6762,1.3056,1.7077,3.6761,6.7543,,4.0484,,1.1118,0.8848,0.9051,1.64,,,,
2014/3/31,-0.068,-1.4184,0.6182,-2.9231,0.4532,,-0.9442,,-1.2626,-5.059,-0.8427,0.7189,,,,,0.4913,1.1319,0.3353,1.6365,0.6335,,0.8167,,0.7025,0.3389,0.5521,1.0012,,,,,18086544149,1383991049,1583101800,5724148050,2394000000,,5027578699,,1612762713,1812860000,1160452200,1353366000,,,,,17.938,72.2012,33.7766,86.3018,65.6535,,35.2075,,60.1705,-21.9501,85.7579,30.1526,,,,,1.8918,1.9675,2.9976,2.5572,1.5856,,7.9577,,2.1794,2.9566,1.3092,2.2198,,,,,0.6758,1.2871,1.7182,3.5686,6.7849,,4.0102,,1.0977,0.8401,0.8975,1.6518,,,,
2014/4/1,2.9952,1.9185,5.0691,1.7433,1.9549,,3.0403,,3.1969,-4.9734,2.8329,-2.4268,,,,,0.9146,0.8763,0.5658,1.2846,0.6248,,0.9966,,0.524,0.4402,0.9225,2.2933,,,,,18628278623,1410542437,1663351200,5823935100,2440800000,,5180430311,,1664321623,1722700000,1193326200,1320522000,,,,,18.4753,73.5863,35.4888,87.8063,66.937,,36.2779,,62.0941,-20.8585,88.1873,29.4209,,,,,1.9484,2.0053,3.1496,2.6018,1.6166,,8.1996,,2.2491,2.8096,1.3462,2.166,,,,,0.696,1.3118,1.8053,3.6308,6.9176,,4.1321,,1.1328,0.7983,0.9229,1.6117,,,,
2014/4/2,-0.1322,-0.9412,-0.8772,-0.1558,-1.9174,,-2.4561,,0.2478,-2.8037,-0.1377,-1.8288,,,,,0.5334,0.9182,0.2843,1.3123,0.6673,,1.0976,,0.4302,1.6269,0.8345,1.2471,,,,,18603654329,1397266743,1648760400,5814863550,2394000000,,5053191672,,1668446336,1674400000,1191682500,1296372000,,,,,18.4509,72.8937,35.1775,87.6695,65.6535,,35.3869,,62.248,-20.2737,88.0658,28.8828,,,,,1.9459,1.9864,3.1219,2.5977,1.5856,,7.9982,,2.2546,2.7308,1.3444,2.1263,,,,,0.6951,1.2994,1.7895,3.6252,6.7849,,4.0306,,1.1356,0.7759,0.9216,1.5822,,,,
2014/4/3,-3.2429,-0.4751,-1.9174,-1.5601,3.7594,,1.0464,,-1.4833,1.9231,0,0.149,,,,,0.8752,0.8832,0.3625,1.4437,1.3897,,1.2077,,0.5272,0.7983,0.6173,1.0088,,,,,18000359119,1390628896,1617147000,5724148050,2484000000,,5106070067,,1643698059,1706600000,1191682500,1298304000,,,,,17.8525,72.5474,34.503,86.3018,68.1217,,35.7572,,61.3247,-20.6635,88.0658,28.9259,,,,,1.8828,1.977,3.0621,2.5572,1.6452,,8.0819,,2.2212,2.7833,1.3444,2.1295,,,,,0.6726,1.2933,1.7552,3.5686,7.04,,4.0728,,1.1188,0.7908,0.9216,1.5846,,,,
2014/4/4,0.5472,2.3866,1.203,5.0713,1.7391,,2.206,,0.8783,-0.1887,0.5517,1.1161,,,,,0.337,1.3131,0.3844,2.8223,1.3794,,1.2202,,0.3342,0.5264,0.6541,1.2723,,,,,18098856296,1423818130,1636601400,6014437650,2527200000,,5206043284,,1658134554,1703380000,1198257300,1312794000,,,,,17.9502,74.2789,34.9181,90.6785,69.3064,,36.4573,,61.8633,-20.6245,88.5517,29.2487,,,,,1.8931,2.0241,3.0989,2.6869,1.6738,,8.2401,,2.2407,2.7781,1.3518,2.1533,,,,,0.6762,1.3241,1.7763,3.7496,7.1624,,4.1525,,1.1286,0.7893,0.9267,1.6023,,,,
2014/4/8,1.3605,0,1.0401,0.1508,0.2849,,2.1108,,1.4925,1.3233,2.8807,1.3245,,,,,0.7558,1.3731,0.5183,1.7292,1.1414,,1.3766,,0.4659,0.6312,1.9388,1.5243,,,,,18345099239,1423818130,1653624000,6023509200,2534400000,,5315931200,,1682882831,1725920000,1232775000,1330182000,,,,,18.1944,74.2789,35.2813,90.8152,69.5039,,37.2268,,62.7866,-20.8975,91.1026,29.6361,,,,,1.9188,2.0241,3.1311,2.6909,1.6786,,8.4141,,2.2742,2.8148,1.3907,2.1818,,,,,0.6854,1.3241,1.7948,3.7552,7.1828,,4.2402,,1.1455,0.7998,0.9534,1.6235,,,,
2014/4/9,-1.3423,0.4662,0.2941,-0.1506,-0.4261,,-0.0622,,4.0441,1.8657,0.2667,0.7988,,,,,1.403,0.9854,0.5319,1.5821,1.1238,,1.2036,,1.2582,0.6144,1.3441,2.2287,,,,,18098856296,1430455977,1658487600,6014437650,2523600000,,5312626300,,1750940592,1758120000,1236062400,1340808000,,,,,17.9502,74.6252,35.3851,90.6785,69.2077,,37.2037,,65.3258,-21.2873,91.3455,29.8729,,,,,1.8931,2.0336,3.1403,2.6869,1.6715,,8.4088,,2.3661,2.8673,1.3945,2.1992,,,,,0.6762,1.3303,1.8,3.7496,7.1522,,4.2376,,1.1918,0.8147,0.956,1.6365,,,,
2014/4/10,0.7483,0,-1.0264,-0.3017,-0.428,,-0.9331,,0.3534,-0.3663,-0.5319,-0.6484,,,,,0.9947,1.103,0.4979,1.1447,0.9214,,1.0883,,1.7693,0.7282,1.2476,2.0833,,,,,18234289914,1430455977,1641465000,5996294550,2512800000,,5263052804,,1757127661,1751680000,1229487600,1332114000,,,,,18.0845,74.6252,35.0219,90.4049,68.9115,,36.8565,,65.5566,-21.2094,90.8596,29.6792,,,,,1.9072,2.0336,3.1081,2.6788,1.6643,,8.3304,,2.3745,2.8568,1.387,2.185,,,,,0.6813,1.3303,1.7816,3.7383,7.1216,,4.198,,1.196,0.8117,0.9509,1.6259,,,,
2014/4/11,-0.2026,-2.3202,5.7778,-1.8154,2.8653,,-2.5903,,-0.2347,-2.5735,1.6043,-2.6831,,,,,0.7129,1.6231,2.4184,1.1831,1.4338,,1.5355,,0.6335,1.0318,1.7302,2.306,,,,,18197353473,1397266743,1736305200,5887435950,2584800000,,5126725691,,1753002949,1706600000,1249212000,1296372000,,,,,18.0479,72.8937,37.0453,88.7637,70.886,,35.9018,,65.4027,-20.6635,92.3173,28.8828,,,,,1.9034,1.9864,3.2877,2.6301,1.712,,8.1146,,2.3689,2.7833,1.4093,2.1263,,,,,0.6799,1.2994,1.8845,3.6704,7.3257,,4.0893,,1.1932,0.7908,0.9661,1.5822,,,,
2014/4/14,-0.8119,2.6128,-0.2801,2.6194,0.2786,,-0.9186,,-0.3529,1.6981,-0.7895,0.6706,,,,,0.5004,1.4088,0.9411,1.3522,2.306,,1.7537,,0.5168,0.5638,1.2451,1.5957,,,,,18049607707,1433774900,1731441600,6041652300,2592000000,,5079630870,,1746815879,1735580000,1239349800,1305066000,,,,,17.9014,74.7983,36.9416,91.0888,71.0835,,35.572,,65.1719,-21.0144,91.5885,29.0765,,,,,1.8879,2.0383,3.2785,2.699,1.7168,,8.04,,2.3606,2.8306,1.3982,2.1406,,,,,0.6744,1.3334,1.8792,3.7666,7.3461,,4.0517,,1.189,0.8043,0.9585,1.5928,,,,
2014/4/15,-1.91,-1.6204,0.7022,-2.2523,-0.8333,,-0.309,,-0.5903,-0.9276,-0.2653,2.8127,,,,,0.6324,1.058,0.8115,0.8088,1.1499,,0.9725,,0.6715,0.3964,1.2994,2.7406,,,,,17704867587,1410542437,1743600600,5905579050,2570400000,,5063932596,,1736504097,1719480000,1236062400,1341774000,,,,,17.5595,73.5863,37.201,89.0372,70.4911,,35.4621,,64.7872,-20.8195,91.3455,29.8944,,,,,1.8519,2.0053,3.3015,2.6383,1.7025,,8.0152,,2.3466,2.8043,1.3945,2.2008,,,,,0.6615,1.3118,1.8924,3.6817,7.2849,,4.0392,,1.182,0.7968,0.956,1.6377,,,,
2014/4/16,0.2782,0.2353,-0.5579,-0.6144,0.2801,,0.3426,,-0.8314,-0.5618,-0.133,-0.072,,,,,0.3245,0.6536,0.5038,0.7989,0.8831,,0.7171,,0.5795,0.2891,0.801,2.1371,,,,,17754116176,1413861360,1733873400,5869292850,2577600000,,5081283320,,1722067602,1709820000,1234418700,1340808000,,,,,17.6083,73.7595,36.9935,88.4901,70.6886,,35.5836,,64.2485,-20.7025,91.224,29.8729,,,,,1.857,2.01,3.2831,2.622,1.7072,,8.0427,,2.3271,2.7886,1.3926,2.1992,,,,,0.6634,1.3149,1.8819,3.6591,7.3053,,4.053,,1.1721,0.7923,0.9547,1.6365,,,,
2014/4/17,-0.6241,0.7042,-0.561,-2.0093,0.1397,,-0.1138,,0.2395,0.7533,1.5979,5.4755,,,,,0.3009,1.1747,0.4502,0.6792,1.3611,,0.6312,,0.6091,0.5284,1.8962,3.3546,,,,,17643306852,1423818130,1724146200,5751362700,2581200000,,5075499745,,1726192315,1722700000,1254143100,1414224000,,,,,17.4984,74.2789,36.7859,86.7121,70.7873,,35.5431,,64.4024,-20.8585,92.6817,31.5085,,,,,1.8454,2.0241,3.2647,2.5694,1.7096,,8.0335,,2.3327,2.8096,1.4148,2.3196,,,,,0.6592,1.3241,1.8713,3.5856,7.3155,,4.0484,,1.1749,0.7983,0.9699,1.7261,,,,
2014/4/18,-0.0698,1.1655,-0.141,-0.6309,1.1173,,2.1813,,1.6726,1.1215,-0.1311,-2.459,,,,,0.5189,0.9981,0.5081,0.4797,1.3746,,0.9533,,0.8431,0.5396,0.8658,5.0782,,,,,17630994704,1440412747,1721714400,5715076500,2606400000,,5186213886,,1755065305,1742020000,1252499400,1379448000,,,,,17.4862,75.1446,36.734,86.165,71.4784,,36.3184,,65.4797,-21.0924,92.5602,30.7337,,,,,1.8441,2.0477,3.2601,2.5531,1.7263,,8.2087,,2.3717,2.8411,1.413,2.2626,,,,,0.6588,1.3396,1.8687,3.563,7.3869,,4.1367,,1.1946,0.8072,0.9687,1.6836,,,,
