ÈÕÆÚ,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH
2018/6/12,0,2.1858,0,-5.7557,-0.2091,0.8465,2.8832,0.7813,1.8391,1.153,1.8692,0.7812,0.434,2.765,1.3075,1.0261,-0.7653,1.1323,7.2003,0.1694,0.7246,2.6042,3.5685,2.6834,2.327,-1.3846,1.9785,-2.9986,-2.9703,-2.3857,0.7683,,,0.6131,0.9406,,8.8882,5.306,7.4787,1.638,0.3302,0.3975,0.523,1.1246,0.4857,0.9508,1.0297,0.391,1.3535,1.3662,1.2395,1.4201,0.2269,1.5612,1.5814,8.2278,4.8469,1.7488,1.018,0.6634,12.3314,12.0571,22.5362,0.6462,,,6685004749,2692486401,1261357889,1157786166,708528668.9,2030488700,3076980824,3706222064,1457535653,5700838815,1990708056,2799063727,1568304556,2466565202,7036379909,785598983.7,2605655575,972696981.4,4936857308,1826726000,597627469.8,1334084315,1164719775,724133318.4,1150004638,5804242180,2693550618,1356611976,833000000,611280000,3384751725,,,42.5259,70.0004,141.7394,49.2102,55.12,40.7404,36.0166,50.8882,57.0717,44.0405,29.119,28.267,25.9142,26.1885,25.8037,327.9607,35.0899,31.2134,26.5856,48.4719,45.6895,49.2341,107.2694,94.1655,53.2629,69.1579,74.1982,60.1493,77.7235,64.0989,17.7596,,,1.9017,3.4384,7.4398,4.7579,4.3074,3.612,2.8463,2.6468,2.7149,3.9134,1.866,2.4494,1.6992,3.1324,2.9847,4.3065,2.6594,3.3831,2.5951,5.5794,4.2076,5.561,5.6568,6.4437,3.9713,13.495,10.4895,7.2911,9.2744,5.7958,2.1381,,,1.2481,7.3087,4.3727,5.2207,8.976,3.1347,2.7513,6.5943,4.5877,4.5938,3.8129,6.108,5.9648,4.2902,5.3233,11.5704,2.1107,8.2556,4.1513,6.0508,9.1427,12.8643,12.3884,18.0209,8.5132,12.8914,14.2439,12.2068,19.2298,16.2357,3.304,,
2018/6/13,-2.7142,-3.4759,0,-4.4191,-3.0028,-4.9599,-3.3186,-1.8088,-1.693,-2.5907,-5.8104,-3.6176,-4.6672,-5.2317,-1.912,-2.7701,-4.3702,-1.7678,-1.1257,-1.6068,-3.1655,-4.1244,-4.2287,-3.2377,-2.3032,-0.7375,-0.1858,1.6535,-1.8367,-4.5936,-1.0294,,,0.6437,0.815,,6.3353,4.4485,5.4152,1.6092,0.3491,0.366,0.4623,1.5688,0.7896,1.008,1.1422,0.5881,1.3209,1.6209,0.7936,0.8683,0.202,2.0158,1.0788,5.6736,3.6174,1.006,1.6288,0.6873,14.6488,11.5471,13.3783,0.5587,,,6503562720,2598897302,1261357889,1106622825,687253017.5,1929777700,2974868629,3639184456,1432859541,5553148691,1875040004,2697805608,1495107974,2337522179,6901841097,763837239,2491783737,955501395.4,4881282929,1797374800,578709765.7,1279061802,1115467725,700687743.8,1123517650,5761436820,2688547118,1379043375,817700000,583200000,3349910590,,,41.3717,67.5673,141.7394,47.0355,53.4649,38.7197,34.8214,49.9677,56.1055,42.8995,27.4271,27.2445,24.7047,24.8184,25.3103,318.8759,33.5564,30.6616,26.2863,47.6931,44.2432,47.2035,102.7333,91.1167,52.0361,68.6479,74.0604,61.1438,76.2959,61.1545,17.5768,,,1.8501,3.3189,7.4398,4.5476,4.1781,3.4328,2.7519,2.5989,2.669,3.8121,1.7576,2.3608,1.6199,2.9686,2.9277,4.1872,2.5432,3.3233,2.5659,5.4898,4.0744,5.3317,5.4176,6.2351,3.8798,13.3955,10.4701,7.4116,9.1041,5.5296,2.1161,,,1.2142,7.0547,4.3727,4.99,8.7064,2.9792,2.66,6.475,4.51,4.4748,3.5913,5.887,5.6864,4.0657,5.2215,11.2499,2.0185,8.1097,4.1045,5.9536,8.8533,12.3337,11.8645,17.4374,8.3171,12.7963,14.2175,12.4087,18.8766,15.4899,3.27,,
2018/6/14,-1.6565,0.0923,0,-1.8182,-2.5918,-0.9233,0.9916,-1.5789,-0.4592,0,-0.6494,-0.5362,-1.5413,-0.7886,-2.7778,-0.1899,-0.8065,-0.18,-0.038,-2.3636,-0.4458,0.6618,2.2895,-4.1587,-0.1791,0.0286,-0.7651,-4.8091,-2.3077,2.4074,-0.5008,,,0.5579,0.8747,,4.475,3.5623,3.6054,0.9397,0.438,0.5008,0.2442,1.4248,0.5877,1.2606,0.8009,0.7766,0.692,1.0155,0.5474,0.4373,0.2352,1.5536,0.6628,6.2484,4.2342,0.9765,0.6992,0.4628,9.3487,13.5259,11.7192,0.5659,,,6395831515,2601297022,1261357889,1086502410,669440844.3,1911959600,3004367708,3581723649,1426279245,5553148691,1862864419,2683340163,1472064605,2319087462,6710123288,762386456,2471688707,953781836.8,4879430450,1754892800,576130078.8,1287526804,1141005825,671548243.9,1121505980,5763083180,2667977176,1312724457,798830000,597240000,3333135229,,,40.6863,67.6297,141.7394,46.1803,52.0792,38.3622,35.1667,49.1788,55.8479,42.8995,27.249,27.0984,24.3239,24.6226,24.6072,318.2703,33.2858,30.6065,26.2763,46.5659,44.046,47.5159,105.0854,87.3274,51.943,68.6675,73.4938,58.2034,74.5353,62.6267,17.4888,,,1.8194,3.322,7.4398,4.465,4.0698,3.4011,2.7791,2.5579,2.6567,3.8121,1.7462,2.3482,1.5949,2.9451,2.8463,4.1793,2.5227,3.3173,2.565,5.36,4.0563,5.3669,5.5416,5.9758,3.8729,13.3993,10.39,7.0552,8.894,5.6627,2.1055,,,1.1941,7.0612,4.3727,4.8993,8.4808,2.9517,2.6864,6.3728,4.4893,4.4748,3.568,5.8555,5.5988,4.0337,5.0765,11.2285,2.0022,8.0951,4.103,5.8129,8.8139,12.4154,12.1362,16.7123,8.3022,12.8,14.1087,11.8119,18.441,15.8628,3.2536,,
2018/6/15,-5.5851,0.5535,0,-7.5661,-4.952,-5.3485,-3.7764,1.3369,0.2307,-5,-3.7582,-1.8868,-5.1565,-5.2464,-2.807,-3.9962,-4.336,-4.7476,-5.0873,-1.6285,-4.7264,-6.5089,-2.6379,-3.5661,-4.5142,1.5426,-2.313,-7.2437,0,2.7426,-2.8262,,,1.0465,0.9723,,4.1013,5.3468,4.1898,1.6285,0.5877,1.0145,0.4751,1.4842,1.2432,1.7331,1.64,0.7165,1.3306,1.8136,1.4144,0.8762,0.4175,2.4569,1.375,5.4437,4.1471,1.3058,1.018,0.67,8.7941,15.9318,27.4491,0.8371,,,6038617521,2615695345,1261357889,1004296143,636290410.7,1809699200,2890909713,3629607655,1429569393,5275491256,1792854809,2632711103,1396157038,2197418326,6521768950,731920013.4,2364515213,908500127,4631198225,1726314000,548900050.2,1203723284,1110907350,647600264.1,1070878954,5851986620,2621051424,1217634833,798830000,613620000,3238935124,,,38.414,68.004,141.7394,42.6863,49.5002,36.3104,33.8386,49.8362,55.9767,40.7545,26.225,26.5871,23.0697,23.3308,23.9165,305.5516,31.8425,29.1534,24.9396,45.8075,41.9642,44.4232,102.3133,84.2133,49.5982,69.7268,71.7939,53.9873,74.5353,64.3443,16.9945,,,1.7178,3.3404,7.4398,4.1271,3.8683,3.2192,2.6742,2.5921,2.6628,3.6215,1.6806,2.3039,1.5126,2.7906,2.7664,4.0122,2.4133,3.1598,2.4345,5.2727,3.8645,5.0176,5.3954,5.7627,3.6981,13.606,10.1496,6.5442,8.894,5.818,2.046,,,1.1274,7.1003,4.3727,4.5286,8.0608,2.7938,2.5849,6.458,4.4996,4.251,3.4339,5.745,5.3101,3.8221,4.934,10.7798,1.9154,7.7107,3.8942,5.7182,8.3973,11.6073,11.816,16.1163,7.9274,12.9974,13.7824,10.9563,18.441,16.2979,3.1617,,
2018/6/19,-9.9531,-9.8165,0,-10.0172,-10.0311,-10.0171,-9.9686,-9.2348,-8.1703,-9.8544,-9.6774,-5.4945,-10,-10.0671,-4.6931,-8.9197,-7.932,-6.6246,-10,-6.443,-9.0339,-9.9859,-10.0164,-10.0078,-9.9875,-2.2647,-8.9164,-10.012,-10.0021,4.1361,-6.9182,,,1.7207,1.2605,,3.9408,4.101,3.3678,2.4396,0.8175,1.8022,0.5192,3.0903,1.3991,1.5962,1.473,0.9512,1.6488,1.982,1.8491,0.952,0.5183,2.7506,1.1978,3.3615,4.3202,1.7162,2.0993,1.4968,5.9706,5.2164,40.4715,0.5707,,,5437590801,2358925252,1261357889,903694068,572463456.6,1628419400,2602726405,3294419613,1312769132,4755622017,1619352731,2488056647,1256541334,1976201716,6215693151,666634779.3,2176961599,848315576,4168078403,1615088400,499312735,1083520256,999634200,582789997.2,963925170,5719454640,2387348460,1095725058,1935640577,639000000,2979304149,,,34.5906,61.3284,141.7394,38.4103,44.5348,32.6732,30.4654,45.234,51.4032,36.7384,23.6871,25.1263,20.7627,20.9821,22.7941,278.2972,29.3168,27.2221,22.4456,42.8562,38.1732,39.9871,92.0652,75.7854,44.6445,68.1477,65.3924,48.5821,67.0801,67.0056,15.6323,,,1.5468,3.0125,7.4398,3.7137,3.4802,2.8967,2.4076,2.3527,2.4453,3.2646,1.5179,2.1773,1.3614,2.5097,2.6366,3.6544,2.2219,2.9505,2.191,4.933,3.5154,4.5166,4.855,5.186,3.3287,13.2979,9.2447,5.889,8.0044,6.0586,1.882,,,1.0152,6.4033,4.3727,4.075,7.2522,2.514,2.3273,5.8616,4.132,3.8321,3.1016,5.4293,4.7791,3.4373,4.7024,9.8183,1.7635,7.1999,3.5048,5.3498,7.6387,10.4482,10.6325,14.5034,7.1357,12.7031,12.5535,9.8594,16.5965,16.972,2.9083,,
2018/6/20,0.8342,5.3917,0,1.5903,1.9015,-2.3311,3.0514,1.7442,0.5013,4.8447,1.6917,2.3256,0.5394,3.7313,0.3247,2.5027,2.4615,1.2838,-2.2222,-0.7652,2.3536,2.3437,-3.4672,1.6092,0.487,4.0299,4.4731,-0.9346,3.476,5.6338,0.8446,,,1.248,1.1911,,3.7027,2.0727,2.5441,1.7274,0.424,0.8495,0.5875,1.8444,1.0794,1.9388,1.0654,0.6942,1.5582,1.2911,0.895,1.1897,0.6563,1.241,0.6226,5.1457,3.2442,2.0767,1.351,1.3595,6.0905,5.1537,49.7617,0.4672,,,5482951308,2486110438,1261357889,918065793,583348673.6,1590459100,2682147002,3351880420,1319349428,4986018612,1646747796,2545918429,1263318796,2049940586,6235873973,683318783.6,2230548346,859206113.8,4075454438,1589346250,511064642,1108915262,964975350,592168227,968619066.5,5949945040,2494136178,1085484637,2002923425,675000000,3004467191,,,34.8792,64.635,141.7394,39.0212,45.3816,31.9115,31.395,46.0229,51.6609,38.5183,24.0878,25.7106,20.8747,21.765,22.8681,285.2622,30.0384,27.5716,21.9468,42.5282,39.0717,40.9243,88.8732,77.0049,44.8619,70.894,68.3175,48.1281,69.4118,70.7806,15.7643,,,1.5597,3.1749,7.4398,3.7728,3.5464,2.8292,2.4811,2.3938,2.4575,3.4227,1.5436,2.2279,1.3687,2.6033,2.6452,3.7458,2.2766,2.9884,2.1423,4.8953,3.5982,4.6224,4.6867,5.2694,3.3449,13.8338,9.6582,5.8339,8.2826,6.4,1.8979,,,1.0237,6.7485,4.3727,4.1398,7.3901,2.4554,2.3983,5.9638,4.1527,4.0178,3.1541,5.5556,4.8049,3.5655,4.7177,10.064,1.8069,7.2924,3.4269,5.3088,7.8185,10.693,10.2638,14.7368,7.1704,13.215,13.115,9.7672,17.1734,17.9282,2.9328,,
2018/6/21,-6.1013,-1.6409,0,-1.8159,-1.7812,-6.4783,-2.7919,-2.2857,-1.2469,-3.0806,-3.6969,-0.8523,-4.1845,-2.8777,-2.3732,-2.3355,-1.8018,-1.5344,-5.5,-1.6867,-2.5799,-4.5802,-10.0189,-6.7873,-6.8882,-4.3304,2.2416,-0.0898,3.0622,-0.5333,-7.426,,,1.5501,1.0455,,3.2997,3.1699,2.5575,1.265,0.3137,0.6127,0.4642,2.097,0.5176,1.6827,1.0041,0.7155,1.177,1.1401,0.8333,0.6611,1.2325,1.2053,0.7019,5.6062,3.2508,1.6706,2.3266,1.1162,6.4668,7.7502,39.5119,0.8024,,,5148417567,2445315190,1261357889,901394592,572958239.2,1487424000,2607264725,3275266010,1302898687,4832420882,1585869873,2524220261,1210454597,1990949490,6087881279,667360170.8,2190358285,846022831.2,3851304444,1562538000,497879575.6,1058125250,868295400,551975813.4,901898680.8,5692289700,2550045978,1084509358,2064256090,671400000,2781354887,,,32.7511,63.5744,141.7394,38.3126,44.5733,29.8442,30.5185,44.971,51.0167,37.3317,23.1973,25.4915,20.0012,21.1387,22.3254,278.6001,29.4972,27.1485,20.7398,45.1323,38.0637,39.0499,79.969,71.7784,41.7718,67.824,69.8489,48.0848,71.5373,70.4031,14.5936,,,1.4646,3.1228,7.4398,3.7043,3.4833,2.6459,2.4118,2.3391,2.4269,3.3173,1.4865,2.2089,1.3115,2.5284,2.5824,3.6583,2.2356,2.9425,2.0245,5.195,3.5053,4.4107,4.2171,4.9118,3.1145,13.2347,9.8747,5.8287,8.5363,6.3658,1.7569,,,0.9612,6.6378,4.3727,4.0646,7.2585,2.2963,2.3313,5.8275,4.1009,3.894,3.0375,5.5082,4.6038,3.4629,4.6057,9.829,1.7743,7.1805,3.2385,5.6339,7.6168,10.2033,9.2355,13.7366,6.6765,12.6427,13.409,9.7585,17.6993,17.8326,2.715,,
2018/6/22,2.3128,0.6869,0,2.2959,4.4041,0.2604,2.785,1.462,1.5152,5.9902,0.9597,3.1519,2.9115,1.3084,1.8785,5.8696,2.7523,2.2358,3.4632,0.1471,1.8423,1.6,2.9412,2.3362,2.7881,-1.2292,0.1973,9.982,4.4346,1.9571,3.7998,,,1.0874,0.8725,,3.0124,3.85,1.353,1.0816,0.3196,0.5887,0.5112,1.4195,0.7151,2.1001,0.9123,0.515,3.9663,0.9437,0.8393,0.6234,0.3837,1.093,0.4243,2.9855,2.0983,1.3413,0.8419,1.291,3.8248,6.9947,36.3691,0.6916,,,5267488899,2462113233,1261357889,922089876,598192151.3,1491297500,2679877842,3323150016,1322639576,5121893526,1601089354,2603780212,1245697396,1998323377,6202239270,706531311.3,2250643376,864937975.8,3984682953,1564835850,507051795.7,1075055254,893833500,564870879.5,927044554.8,5622319400,2555077860,1192765239,2155797380,684540000,2887039663,,,33.5085,64.0111,141.7394,39.1922,46.5364,29.9219,31.3685,45.6284,51.7897,39.568,23.4199,26.2949,20.5835,21.217,22.7447,294.9527,30.309,27.7555,21.458,45.1987,38.7649,39.6747,82.3211,73.4552,42.9364,66.9903,69.9868,52.8847,74.7097,71.781,15.1482,,,1.4984,3.1442,7.4398,3.7893,3.6367,2.6528,2.479,2.3733,2.4637,3.516,1.5008,2.2785,1.3496,2.5378,2.6309,3.8731,2.2971,3.0083,2.0946,5.2027,3.5699,4.4813,4.3411,5.0265,3.2014,13.072,9.8942,6.4105,8.9148,6.4904,1.8237,,,0.9834,6.6834,4.3727,4.1579,7.5782,2.3023,2.3962,5.9127,4.1631,4.1273,3.0666,5.6819,4.7378,3.4758,4.6923,10.4059,1.8232,7.341,3.3506,5.6422,7.7571,10.3665,9.5071,14.0575,6.8627,12.4873,13.4355,10.7325,18.4842,18.1816,2.8182,,
2018/6/25,0.2153,1.0721,0,9.9751,-2.0678,2.2857,-0.0847,-0.5764,0.1244,-1.8454,-0.3802,-0.5556,-1.197,-2.214,0.0542,-1.7454,0.5952,-1.0603,0.3254,-2.9858,-0.0565,1.2598,-0.4082,-0.1186,-1.3382,1.9034,2.1882,10.0164,4.7134,-1.1833,3.4863,,,1.3132,0.7439,,10.6141,3.2972,2.0909,1.3222,0.2717,0.7983,0.4651,1.4198,0.6178,1.8463,0.6453,0.4213,2.3291,1.0986,0.6284,0.7525,0.491,1.1743,0.2931,3.2403,1.6403,1.0818,1.2738,0.6869,1.3619,8.1782,31.2233,0.9753,,,5278829025,2488510159,1261357889,1014068916,585822586.6,1525384300,2677608682,3303996414,1324284651,5027371846,1595001562,2589314766,1230786981,1954080055,6205602740,694199655.9,2264040062,855766996.6,3997650308,1518112900,506765163.8,1088599257,890185200,564201005.9,914639257,5729332800,2610987660,1312236818,2257408211,676440000,2987691830,,,33.5807,64.6974,141.7394,43.1017,45.5741,30.6059,31.3419,45.3654,51.8541,38.8378,23.3309,26.1488,20.3371,20.7472,22.7571,289.8046,30.4895,27.4612,21.5278,43.8491,38.743,40.1745,81.9851,73.3681,42.3619,68.2654,71.5182,58.1818,78.2311,70.9316,15.6763,,,1.5017,3.1779,7.4398,4.1673,3.5615,2.7135,2.4769,2.3596,2.4667,3.4511,1.4951,2.2659,1.3335,2.4816,2.6323,3.8055,2.3108,2.9764,2.1014,5.0473,3.5679,4.5377,4.3234,5.0206,3.1585,13.3208,10.1107,7.0526,9.335,6.4136,1.8873,,,0.9855,6.755,4.3727,4.5727,7.4215,2.3549,2.3942,5.8786,4.1682,4.0511,3.055,5.6503,4.6811,3.3988,4.6948,10.2243,1.834,7.2632,3.3615,5.4737,7.7527,10.4971,9.4683,14.0408,6.7708,12.725,13.7295,11.8076,19.3554,17.9664,2.9164,,
2018/6/26,2.9001,2.7965,0,-0.8503,1.4358,0.4571,3.4746,2.3188,1.118,5.7579,1.3359,1.676,2.9736,3.9623,2.2764,1.3584,2.071,1.2726,4.9583,0.8073,2.0928,2.4106,2.459,2.7605,3.4457,3.1753,3.1906,1.8209,2.3317,1.8893,1.5722,,,1.0896,0.9484,,8.8369,2.6349,1.7403,1.9823,0.4582,0.5826,0.6308,1.2746,0.6669,2.4337,0.9946,0.6781,1.4406,0.7904,0.6774,1.1246,0.4803,1.2559,0.3654,3.138,2.2524,1.5172,1.3427,1.3934,18.957,8.5682,30.7922,0.5871,,,5431920737,2558102053,1261357889,1005445881,594233890.6,1532356600,2770644238,3380610824,1339090317,5316844491,1616308834,2632711106,1267385272,2031505869,6346868494,703629745.3,2310928466,866657534.4,4195865592,1530368100,517370543.4,1114840763,912075000,579775566.2,946155419,5911255580,2694293262,1336131134,2310044453,689220000,3034662841,,,34.5545,66.5067,141.7394,42.7351,46.2284,30.7457,32.4309,46.4174,52.4339,41.074,23.6425,26.5871,20.9419,21.5693,23.2751,293.7414,31.1209,27.8107,22.5953,44.2031,39.5538,41.143,84.0011,75.3934,43.8215,70.433,73.8,59.2412,80.0552,72.2717,15.9227,,,1.5452,3.2668,7.4398,4.1319,3.6126,2.7259,2.5629,2.4143,2.4943,3.6498,1.5151,2.3039,1.3731,2.5799,2.6922,3.8572,2.3586,3.0143,2.2056,5.0881,3.6426,4.6471,4.4297,5.1592,3.2673,13.7438,10.4333,7.181,9.5527,6.5348,1.9169,,,1.0141,6.9439,4.3727,4.5338,7.528,2.3657,2.4774,6.0149,4.2148,4.2844,3.0958,5.745,4.8203,3.5335,4.8017,10.3631,1.872,7.3556,3.5282,5.5179,7.9149,10.7502,9.7012,14.4284,7.0041,13.1291,14.1675,12.0226,19.8067,18.3059,2.9623,,
2018/6/27,0.7307,-0.9381,0,-2.287,-1.4988,2.9323,0.1638,1.4164,1.4963,-0.8889,-2.4482,0.5495,-3.5294,-1.2704,-1.4838,-1.6495,-1.4493,-0.9259,2.6049,1.1011,-0.7202,-2.0501,-0.5,0.1733,-1.2048,4.8183,-2.8637,3.8321,10.006,-2.9512,-0.7739,,,1.1161,0.8733,,5.135,1.9609,2.4671,1.251,0.6248,0.9796,0.4471,1.4789,0.6647,2.408,0.6824,0.4531,2.1853,0.6667,0.6938,1.5343,0.2488,0.9681,0.3451,3.1332,2.6822,1.5435,2.7556,1.0794,18.2569,11.1792,27.142,0.8221,,,5471611181,2534104848,1259589424,982451121,585327804,1577289200,2775182558,3428494830,1339090317,5269583651,1576738185,2653731587,1230438919,2005697264,6252691325,692023481.5,2277436749,858632927.6,4305161870,1547219000,513644329,1091985258,907514625,580780376.5,934755956.2,6196075860,2617137738,1387333240,2536151458,668880000,3011177335,,,34.807,65.8828,141.5407,41.7578,45.5356,31.6473,32.484,47.0749,52.4339,40.7089,23.0637,26.7332,20.2028,21.2953,22.9297,288.8961,30.6699,27.5532,23.1838,44.6898,39.2689,40.2995,83.5811,75.5241,43.2936,73.8267,71.6867,61.5114,87.891,70.1389,15.7995,,,1.5565,3.2362,7.4294,4.0374,3.5585,2.8058,2.5671,2.4485,2.4943,3.6174,1.478,2.3165,1.3247,2.5472,2.6523,3.7935,2.3244,2.9864,2.2631,5.1441,3.6163,4.5518,4.4076,5.1681,3.228,14.406,10.1345,7.4562,10.4877,6.3419,1.9021,,,1.0215,6.8788,4.3665,4.4301,7.4152,2.4351,2.4815,6.1001,4.2148,4.2463,3.02,5.7766,4.6502,3.4886,4.7304,10.1922,1.8449,7.2875,3.6201,5.5787,7.8579,10.5298,9.6527,14.4534,6.9198,13.7616,13.7618,12.4833,21.7454,17.7656,2.9394,,
2018/6/28,-1.7617,-1.3258,0,-4.6226,-0.2536,-5.6974,-1.2265,-1.676,-0.4914,-1.4574,-0.5792,-1.3661,-1.1086,-2.0221,1.6676,-2.5157,-0.5882,-2.3364,-1.1618,-1.7327,0.0558,0.0775,-0.603,2.278,10.0072,1.4215,0.0641,-9.9824,5.3059,-8.3154,1.6156,,,0.9686,0.9087,,4.2895,1.7883,2.131,1.2229,0.3906,0.4927,0.3864,0.9054,0.3862,2.9478,0.6619,0.7108,1.4049,0.558,0.8558,0.9445,0.2947,0.952,0.2117,3.0154,3.42,1.8763,1.8866,0.6816,15.3302,19.4614,27.1343,0.7319,,,5375220103,2500508761,1259589424,937036470,583843456.2,1487424000,2741145159,3371034022,1332510021,5192784786,1567606497,2617478423,1216797689,1965140886,6356958905,674614085.7,2264040062,838571410.6,4255144929,1520410750,513930960.8,1092831758,902042175,594010379.3,1028298607,6284156120,2618815032,1248843735,2670717155,613260000,3059825883,,,34.1938,65.0093,141.5407,39.8275,45.4201,29.8442,32.0856,46.2859,52.1762,40.1156,22.9301,26.368,19.9788,20.8647,23.3121,281.6283,30.4895,26.9094,22.9145,43.9155,39.2908,40.3307,83.0771,77.2445,47.626,74.8762,71.7326,55.3711,92.5544,64.3065,16.0548,,,1.5291,3.1933,7.4294,3.8507,3.5494,2.6459,2.5357,2.4074,2.482,3.5647,1.4694,2.2849,1.31,2.4956,2.6965,3.6981,2.3108,2.9166,2.2368,5.055,3.6183,4.5554,4.381,5.2858,3.551,14.6108,10.141,6.7119,11.0441,5.8146,1.9328,,,1.0035,6.7876,4.3665,4.2253,7.3964,2.2963,2.451,5.9979,4.1941,4.1844,3.0025,5.6976,4.5986,3.418,4.8093,9.9358,1.834,7.1172,3.578,5.482,7.8623,10.538,9.5945,14.7826,7.6122,13.9573,13.7706,11.2371,22.8992,16.2883,2.9869,,
2018/6/29,5.6962,3.6468,0,5.0307,3.6441,2.7604,4.6358,4.5455,3.0864,2.8441,3.4951,2.2161,4.4843,4.5028,1.7989,4.1935,3.8462,3.9645,2.3509,1.7128,2.6213,3.1758,3.64,2.34,0.3913,4.2704,5.0598,3.7485,-0.4627,4.344,-0.3838,,,1.7501,0.834,,4.5342,3.0814,1.4953,1.7644,0.7744,1.2843,0.7897,1.555,0.6416,5.7601,0.9564,1.0749,1.457,1.1867,1.166,0.9352,0.3361,1.8318,0.428,3.6257,3.3269,5.5945,2.4542,1.0644,13.1901,14.5096,27.2548,1.1178,,,5681403527,2591698140,1259589424,984175728,605119107.6,1528483100,2868218114,3524262842,1373636874,5340474911,1622396627,2675483485,1417371806,2053627530,6471316896,702904353.8,2351118526,871816210.2,4355178811,1546453050,527402659.2,1127538266,934876875,607910255.7,1032321947,6552512800,2751321258,1295657089,2658359081,639900000,3048083130,,,36.1416,67.3801,141.5407,41.8311,47.0752,30.668,33.573,48.3898,53.7866,41.2566,23.7316,26.9523,20.8747,21.8042,23.7315,293.4385,31.6621,27.9762,23.4532,44.6677,40.3207,41.6116,86.1011,79.052,47.8124,78.0736,75.3621,57.4467,92.1261,67.1,15.9931,,,1.6162,3.3097,7.4294,4.0444,3.6788,2.719,2.6532,2.5169,2.5586,3.6661,1.5208,2.3355,1.3687,2.608,2.745,3.8532,2.3996,3.0322,2.2894,5.1415,3.7132,4.7,4.5405,5.4095,3.5649,15.2347,10.6541,6.9635,10.993,6.0672,1.9254,,,1.0607,7.0351,4.3665,4.4379,7.6659,2.3597,2.5646,6.2705,4.3236,4.3034,3.1074,5.8239,4.8049,3.572,4.8958,10.3525,1.9045,7.3994,3.6621,5.5759,8.0684,10.8726,9.9437,15.1286,7.642,14.5533,14.4674,11.6584,22.7932,16.9959,2.9754,,
