ÈÕÆÚ,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH
2019/7/15,2.3542,0,7.5415,-0.107,3.2374,-0.5038,2.397,0.9615,2.0088,1.0499,2.5157,1.1834,0.8076,1.2134,0,0.8858,-0.4073,-0.5803,-1.7794,0.2427,0.7692,-0.8889,-1.3621,-0.2532,0.2,0.7959,0.4972,1.9007,0.5472,2.3743,0.6993,0.9659,0.7482,1.0714,0.0431,0.4138,0.9154,0.3332,0.2869,0.6776,4.4514,1.582,0.7367,1.4416,2.0303,0.1198,0.2147,0.3631,3.0482,0.0136,9917509658,3251467344,26815082001,13185783089,1996257783,6300925292,11177233318,4357761374,63135621442,9917509658,26815082001,10260000000,30397385532,2.78268E+11,15474704593,2255000000,3033385807,9731624281,5023794871,3278394000,12227338574,67826746957,52380965010,4980534217,,179.8179,-1.989,50.3033,74.7478,-2.3559,168.8875,12.3519,119.1604,54.3137,63.4946,20.1768,18.5249,13.2077,7.8486,-4.3291,172.5038,-25.7819,-12.3789,31.6229,185.9857,115.9888,10.4687,15.2316,20.4616,-18.7152,1.5902,0.6667,0.7405,1.8881,5.4414,67.504,1.8411,1.6074,2.7356,0.5615,0.297,1.4363,1.8267,1.2059,1.0194,11.9856,1.1495,0.7569,1.3274,1.7747,2.3629,1.491,1.5101,0.6946,2.9238,0.5846,0.6146,0.5165,0.5955,0.6688,5.6016,0.2769,0.7169,1.1611,0.2064,0.2072,0.7115,0.9575,0.3133,0.3769,0.9176,1.1333,0.194,0.2747,1.7555,0.6093,1.5769,0.7993,0.47,0.5996
2019/7/16,-3.2933,-0.5051,-0.9818,0.2141,0.3484,-0.5063,-1.5606,0.5442,-1.0298,-0.7792,-0.9202,-0.9747,-1.6023,-0.9508,-0.431,-1.2683,0.2045,-1.1673,-0.3623,0.1211,-0.3817,-0.2691,-1.1507,-1.0152,-0.5988,0.6245,0.3575,1.1536,0.3034,1.4672,0.4325,0.6144,0.5203,0.4729,0.0133,0.2162,0.6302,0.2988,0.1325,0.3988,3.3593,1.8613,0.8942,0.9663,1.1831,0.1037,0.1078,0.3498,1.857,0.046,9590900610,3235045791,26551820326,13214018170,2003213385,6269021873,11002798704,4381477083,62485444311,9590900610,26551820326,10160000000,29910318903,2.75622E+11,15408003280,2226400000,3039589050,9618025554,5005592716,3282363000,12180669343,67644253467,51778192110,4929970418,,173.8961,-1.979,49.8094,74.9079,-2.3641,168.0323,12.1591,119.8088,53.7544,63.0415,20.0044,18.3444,12.996,7.774,-4.3104,170.316,-25.8346,-12.2344,31.5083,186.2109,115.5461,10.4406,15.0564,20.2538,-18.612,1.5378,0.6633,0.7332,1.8921,5.4603,67.1622,1.8124,1.6162,2.7075,0.5575,0.2945,1.4223,1.7974,1.1944,1.015,11.8336,1.1518,0.7481,1.3226,1.7769,2.3539,1.487,1.4927,0.6876,2.9077,0.5653,0.6115,0.5114,0.5968,0.6712,5.5733,0.2726,0.7208,1.1491,0.2049,0.2054,0.7045,0.9422,0.3103,0.3753,0.9059,1.1356,0.1917,0.2737,1.7577,0.607,1.5727,0.7901,0.4652,0.5963
2019/7/17,1.1376,0,0.9915,1.1752,-1.0417,3.0534,2.622,1.2179,-0.2373,-0.7905,-2.4768,1.1811,0.148,0.5426,0,1.4822,-1.0204,0,2.4242,0.7255,0.9962,0.8993,-0.6985,-1.0256,0.8032,0.6467,0.3675,0.8201,0.7595,1.0427,1.2699,0.9815,0.8893,0.5447,0.0091,0.2897,0.8385,0.2686,0.1574,0.6449,4.3311,2.2787,0.5244,1.5377,2.6165,0.1462,0.1195,0.2819,2.0026,0.0271,9679033210,3235045791,26815082001,13369311119,1982346579,6460442388,11291286719,4434837426,62337158298,9679033210,26815082001,10280000000,29954597687,2.77118E+11,15408003280,2259400000,3008572836,9618025554,5126940418,3306177000,12302009344,68252565099,51416528370,4879406619,,175.494,-1.979,50.3033,75.7882,-2.3395,173.1631,12.4779,121.268,53.6268,62.3363,19.5725,18.561,13.0153,7.8162,-4.3104,172.8404,-25.571,-12.2344,32.2721,187.5619,116.6972,10.5344,14.9512,20.0461,-18.7935,1.5519,0.6633,0.7405,1.9144,5.4035,69.213,1.8599,1.6358,2.701,0.5513,0.2881,1.4391,1.8001,1.2009,1.015,12.009,1.1401,0.7481,1.3546,1.7898,2.3774,1.5004,1.4823,0.6805,2.936,0.5705,0.6115,0.5165,0.6038,0.6642,5.7435,0.2797,0.7296,1.1464,0.2026,0.201,0.7129,0.9436,0.312,0.3753,0.9194,1.1241,0.1917,0.2803,1.7704,0.613,1.5868,0.7846,0.4605,0.6021
2019/7/18,-5.3026,-2.0305,0.9818,-2.5343,-2.1053,-3.9506,-2.1985,-3.2086,-2.1958,-1.7264,-0.3175,-2.5292,-2.5129,-1.785,-2.1645,-3.0185,0.2062,-0.7874,-3.0769,-3.0012,-1.7451,-1.8717,-3.0481,-2.0725,-0.5976,0.6904,0.553,0.6826,0.4248,1.0077,0.7697,0.6801,0.7241,0.7854,0.0063,0.1924,0.7115,0.3295,0.1081,0.5938,2.848,1.6831,0.4659,1.1294,1.9808,0.1137,0.1034,0.2703,1.9932,0.0161,9165790421,3169359582,27078343675,13030490140,1940612966,6205215034,11043052846,4292543177,60968364337,9165790421,27078343675,10020000000,29201858351,2.72171E+11,15074496715,2191200000,3014776079,9542293070,4969188405,3206952000,12087330881,66975110672,49849318830,4778279021,,166.1883,-1.9388,50.7972,73.8675,-2.2903,166.3221,12.2036,117.377,52.4493,61.2281,19.5001,18.0916,12.6882,7.6767,-4.2171,167.6232,-25.6237,-12.1381,31.2791,181.9328,114.6607,10.3373,14.4955,19.6306,-18.6632,1.4697,0.6499,0.7477,1.8659,5.2897,66.4786,1.819,1.5834,2.6417,0.5415,0.287,1.4027,1.7548,1.1795,0.993,11.6465,1.1424,0.7422,1.3129,1.736,2.3359,1.4723,1.4371,0.6664,2.9157,0.5402,0.5991,0.5216,0.5885,0.6502,5.5165,0.2736,0.7062,1.1212,0.199,0.2002,0.6948,0.9199,0.3064,0.3672,0.8916,1.1264,0.1902,0.2717,1.7173,0.6023,1.5571,0.7607,0.4509,0.5979
2019/7/19,0.2828,1.0363,2.7778,0.4334,1.0753,0.5141,0.4253,1.2431,0.898,-0.2703,0.9554,1.3972,0.3791,0.2113,-0.885,1.004,-3.4979,0.3968,0.8547,0.6188,0.8494,0.1817,0.2418,0.7937,0.4008,0.4535,0.2954,0.867,0.3059,0.9524,0.3977,0.7128,0.9774,0.5266,0.0499,0.1456,0.9448,0.2656,0.1343,0.5794,3.3605,2.3014,0.4699,0.7163,1.5311,0.195,0.0961,0.211,1.6706,0.0223,9191711774,3202202687,27830519888,13086960303,1961479772,6237118454,11090016011,4345903520,61515881922,9191711774,27830519888,10160000000,29312555313,2.72746E+11,14941094090,2213200000,2909320948,9580159312,5011660101,3226797000,12190003189,67096772999,49969873410,4816201870,,166.6582,-1.9589,52.2082,74.1876,-2.3149,167.1772,12.2555,118.8361,52.9203,60.9378,19.6462,18.3444,12.7363,7.6929,-4.1798,169.3062,-24.7274,-12.1863,31.5465,183.0586,115.6347,10.3561,14.5305,19.7864,-18.7037,1.4738,0.6566,0.7685,1.874,5.3466,66.8204,1.8268,1.603,2.6655,0.5389,0.2892,1.4223,1.7615,1.182,0.9842,11.7634,1.1025,0.7452,1.3242,1.7468,2.3557,1.475,1.4406,0.6717,2.922,0.5418,0.6053,0.5361,0.5911,0.6572,5.5449,0.2747,0.715,1.1313,0.1981,0.2017,0.7045,0.9234,0.307,0.3639,0.9006,1.087,0.191,0.274,1.7279,0.6074,1.5599,0.7625,0.4545,0.5992
2019/7/22,-1.2972,-5.1282,-0.9459,-2.4811,-2.8369,-4.0921,-2.0569,-3.1378,1.7986,0.1355,-0.9464,-3.937,-1.6616,-1.3496,-4.0179,-6.0636,-4.9041,-3.1621,-1.937,-3.813,-1.5314,-1.3599,-2.8951,-6.5617,-0.1996,0.5619,1.2845,0.5028,0.5054,1.1157,0.6584,0.7178,1.1652,1.0112,0.0127,0.1131,1.1219,0.3024,0.1184,0.8271,3.9729,1.9839,0.6439,0.9784,2.5655,0.1044,0.0856,0.2242,3.0666,0.0293,9072473550,3037987164,27567258214,12762256865,1905834956,5981891100,10861909208,4209538198,62622323707,9072473550,27567258214,9760000000,28825488683,2.69065E+11,14340782274,2079000000,2766646360,9277229373,4914581939,3103758000,12003326265,66184305551,48523218450,4500178125,,164.4963,-1.8584,51.7143,72.3469,-2.2492,160.3362,12.0034,115.1073,53.8722,61.2197,19.5238,17.6221,12.5247,7.5891,-4.0119,159.0401,-23.5148,-11.8009,30.9354,176.0785,113.8639,10.2152,14.1099,18.4881,-18.7001,1.4547,0.6229,0.7612,1.8275,5.1949,64.0861,1.7892,1.5527,2.7134,0.5414,0.2874,1.3663,1.7322,1.166,0.9447,11.0501,1.0484,0.7216,1.2985,1.6802,2.3196,1.4549,1.3989,0.6276,2.9214,0.5347,0.5743,0.531,0.5764,0.6385,5.318,0.2691,0.6925,1.1516,0.199,0.2005,0.6768,0.908,0.3029,0.3493,0.846,1.0337,0.185,0.2687,1.662,0.5981,1.5387,0.7404,0.4247,0.5991
2019/7/23,3.7143,-1.6216,6.0027,1.3274,1.8248,1.8667,1.4206,0.7042,2.6047,0.9472,2.2293,1.2295,0,2.1377,2.3256,1.7989,-0.4484,1.4286,0.6173,5.8824,1.7107,0.3676,4.472,4.4944,-0.8,0.8524,1.353,0.9776,0.4482,0.7956,0.5002,0.5803,0.7327,1.2368,0.0549,0.2918,0.609,0.4602,0.1752,0.781,2.7701,1.1122,0.3936,0.5319,5.2077,0.0793,0.141,0.3712,2.6308,0.0119,9409451139,2988722508,29222045883,12931667354,1940612966,6093553067,11016216751,4239182834,64253469843,9409451139,29222045883,9880000000,28825488683,2.74817E+11,14674288838,2116400000,2754239874,9409761221,4944918865,3286332000,12208670882,66427630203,50693200890,4702433322,,170.6062,-1.8283,54.8186,73.3073,-2.2903,163.3291,12.1739,115.9179,55.2754,61.7856,19.9546,17.8388,12.5247,7.7513,-4.1052,161.9011,-23.4093,-11.9695,31.1264,186.4361,115.8118,10.2528,14.7409,19.319,-18.5664,1.5087,0.6128,0.8069,1.8517,5.2897,65.2823,1.8146,1.5637,2.7841,0.5464,0.2937,1.3831,1.7322,1.1909,0.9667,11.2489,1.0437,0.7319,1.3065,1.779,2.3593,1.4603,1.4614,0.6558,2.9005,0.5546,0.565,0.5629,0.5841,0.6502,5.4173,0.2729,0.6974,1.1816,0.2009,0.2049,0.6851,0.908,0.3094,0.3574,0.8612,1.029,0.1876,0.2704,1.7598,0.6084,1.5444,0.7736,0.4438,0.5948
2019/7/24,-1.0468,1.0989,0.3861,0.3275,0.7168,0.2618,0.6699,0.2797,0.0178,-0.8043,1.2461,0.8097,1.3057,3.3487,-0.4545,0.2079,0.2252,1.8109,0.1227,-0.9662,0,3.4799,-0.7134,0.5376,1.4113,0.7381,0.6343,0.7876,0.3697,0.8448,0.4636,0.5244,0.8295,0.9304,0.0183,0.2454,0.749,0.3502,0.2157,0.6443,2.724,2.5829,0.4621,0.6142,3.2193,0.1044,0.2021,0.2164,1.9507,0.025,9310949998,3021565612,29334872315,12974019977,1954524170,6109504777,11090016011,4251040688,64264876460,9310949998,29334872315,9960000000,29201858351,2.8402E+11,14607587525,2120800000,2760443117,9580159312,4950986250,3254580000,12208670882,68739214405,50331537150,4727715221,,168.8202,-1.8484,55.0303,73.5474,-2.3067,163.7567,12.2555,116.2421,55.2852,61.3213,20.214,17.9833,12.6882,8.0109,-4.0865,162.2377,-23.462,-12.1863,31.1646,184.6347,115.8118,10.6096,14.6357,19.4229,-18.8399,1.4929,0.6196,0.81,1.8578,5.3276,65.4532,1.8268,1.568,2.7846,0.5423,0.2976,1.3943,1.7548,1.2308,0.9623,11.2723,1.046,0.7452,1.3081,1.7618,2.3593,1.5111,1.451,0.6594,2.9433,0.5488,0.5712,0.565,0.586,0.6548,5.4315,0.2747,0.6994,1.1818,0.1993,0.2076,0.6907,0.9199,0.3197,0.3558,0.863,1.0313,0.191,0.2707,1.7428,0.6084,1.5981,0.768,0.4461,0.6036
2019/7/25,0.6125,0.5435,0.641,0.2176,0.7117,0.7833,1.3309,-0.8368,0.8165,0.1351,-0.9231,-0.4016,-0.3791,-1.3771,-0.4566,0.3112,-0.4494,0.1976,-0.2451,-0.6098,-0.4587,-0.6195,-0.1198,-1.6043,-0.5964,0.5567,0.4793,0.447,0.3187,0.8132,0.5021,0.7075,0.7694,0.6051,0.0017,0.1619,0.4762,0.2278,0.1506,0.4806,2.1795,1.7717,0.2373,0.8128,1.8182,0.1687,0.112,0.1047,1.8905,0.0406,9367976974,3037987164,29522916368,13002255058,1968435374,6157359906,11237614530,4215467125,64789580811,9367976974,29522916368,9920000000,29091161390,2.80109E+11,14540886212,2127400000,2748036631,9599092433,4938851480,3234735000,12152667804,68313396262,50271259860,4651869523,,169.8542,-1.8584,55.383,73.7074,-2.3231,165.0394,12.4186,115.2694,55.7366,61.267,19.9826,17.911,12.6401,7.9005,-4.0679,162.7426,-23.3566,-12.2104,31.0882,183.5089,115.2805,10.5438,14.6182,19.1113,-18.6941,1.5021,0.6229,0.8152,1.8618,5.3655,65.9659,1.8511,1.5549,2.8073,0.5418,0.2941,1.3887,1.7482,1.2139,0.9579,11.3074,1.0413,0.7466,1.3049,1.7511,2.3485,1.5017,1.4492,0.6488,2.9205,0.5522,0.5743,0.5687,0.5873,0.6595,5.474,0.2784,0.6935,1.1915,0.1992,0.2052,0.6879,0.9164,0.3153,0.3542,0.8656,1.0267,0.1914,0.27,1.7322,0.6056,1.5882,0.7671,0.439,0.5989
2019/7/26,-0.9408,2.1622,-1.5326,0.1086,1.4134,-0.2591,-1.1343,-0.4219,1.4488,-1.0796,1.5625,2.0161,0.0761,0,0,0.1034,0.6772,2.7613,-2.0885,-1.1043,-1.3825,-0.089,1.3189,2.7174,0,0.6784,0.5983,0.4894,0.2621,0.9475,0.3507,0.5915,0.5674,0.9283,0.0361,0.1583,1.0023,0.2739,0.1011,0.4299,1.8034,1.7346,0.624,0.836,1.9684,0.153,0.064,0.2081,2.8083,0.0222,9279844374,3103673373,28996393019,13016372599,1996257783,6141408196,11110143082,4197680344,65496791024,9279844374,28996393019,10120000000,29113300782,2.80109E+11,14540886212,2129600000,2766646360,9864156130,4835705933,3199014000,11984658572,68252565099,50934310050,4778279021,,168.2562,-1.8986,54.3953,73.7874,-2.3559,164.6118,12.2777,114.783,56.345,60.6496,20.1835,18.2721,12.6497,7.9005,-4.0679,162.9109,-23.5148,-12.5475,30.4389,181.4824,113.6868,10.5344,14.811,19.6306,-18.7102,1.4879,0.6364,0.8007,1.8638,5.4414,65.795,1.8301,1.5484,2.8379,0.5363,0.2971,1.4167,1.7495,1.2139,0.9579,11.3191,1.0484,0.7673,1.2777,1.7317,2.316,1.5004,1.4684,0.6664,2.923,0.547,0.5867,0.5585,0.5879,0.6688,5.4598,0.2752,0.6906,1.2045,0.1972,0.2072,0.7018,0.9171,0.3153,0.3542,0.8665,1.0337,0.1967,0.2644,1.713,0.5972,1.5868,0.7772,0.4509,0.5994
2019/7/29,-1.2849,-1.0582,2.0752,-0.9761,-1.0453,-0.2597,-1.0266,-0.7062,-0.3483,-0.2729,1.8462,-1.1858,0.3042,1.3142,-0.4587,0.7231,-3.5874,-0.5758,-1.5056,-0.3722,-0.7009,1.2478,0.355,-0.2646,-0.8,0.3696,0.3401,0.7859,0.2446,0.7056,0.303,0.634,0.539,0.5561,0.002,0.2054,0.5959,0.2073,0.1298,0.3649,1.4698,1.5128,0.5642,0.6177,1.087,0.1228,0.0958,0.0947,2.6184,0.0137,9160606150,3070830269,29598133989,12889314732,1975390977,6125456486,10996089680,4168035709,65268658697,9160606150,29598133989,10000000000,29201858351,2.8379E+11,14474184899,2145000000,2667394473,9807356766,4762897311,3187107000,11900653956,69104201384,51115141920,4765638071,,166.0943,-1.8785,55.5241,73.0672,-2.3313,164.1843,12.1517,113.9724,56.1487,60.4876,20.5573,18.0555,12.6882,8.0044,-4.0492,164.089,-22.6712,-12.4753,29.9806,180.807,112.8899,10.6659,14.8636,19.5787,-18.5672,1.4688,0.6297,0.8173,1.8456,5.3845,65.6241,1.8113,1.5374,2.8281,0.5349,0.3026,1.3999,1.7548,1.2298,0.9535,11.4009,1.0108,0.7628,1.2584,1.7253,2.2998,1.5191,1.4736,0.6647,2.9007,0.5399,0.5805,0.5701,0.5822,0.6618,5.4456,0.2724,0.6857,1.2003,0.1966,0.2111,0.6935,0.9199,0.3195,0.3526,0.8728,0.9966,0.1955,0.2604,1.7067,0.593,1.6066,0.78,0.4497,0.5948
2019/7/30,0.1698,-0.5348,2.033,0.5476,3.5211,0.5208,0.2441,0.8535,-0.2447,-0.684,0.9063,0.2,-0.2274,0.9323,0,1.4359,1.1628,0.9653,0.1274,-0.3736,1.0196,-0.6162,0.3538,-1.061,0.8065,0.3408,0.3658,0.6572,0.3254,2.0439,0.4034,0.4285,0.5908,0.6618,0.0193,0.1668,0.4546,0.3249,0.2556,0.3408,3.0132,1.3005,0.4963,0.6798,1.5785,0.135,0.1223,0.1351,3.9819,0.0438,9176158962,3054408717,30199874960,12959902436,2044946997,6157359906,11022925775,4203609271,65108966069,9176158962,30199874960,10020000000,29135440175,2.86435E+11,14474184899,2175800000,2698410688,9902022372,4768964696,3175200000,12021993957,68678383242,51295973790,4715074272,,166.3763,-1.8685,56.6529,73.4673,-2.4134,165.0394,12.1813,114.9452,56.0113,60.0882,20.7485,18.0916,12.6594,8.079,-4.0492,166.4451,-22.9348,-12.5957,30.0188,180.1315,114.0409,10.6002,14.9161,19.371,-18.7281,1.4713,0.6263,0.8339,1.8558,5.5741,65.9659,1.8157,1.5505,2.8211,0.5314,0.3054,1.4027,1.7508,1.2413,0.9535,11.5646,1.0225,0.7702,1.26,1.7189,2.3233,1.5097,1.4788,0.6576,2.9258,0.5409,0.5774,0.5817,0.5853,0.6851,5.474,0.2731,0.6916,1.1974,0.1953,0.213,0.6948,0.9178,0.3225,0.3526,0.8853,1.0082,0.1974,0.2607,1.7003,0.5991,1.5967,0.7828,0.445,0.6
2019/7/31,-2.8249,-1.6129,-1.3699,-1.634,-0.6803,-1.2953,-0.426,-0.4231,-1.9797,-1.2397,-0.8982,-1.3972,-1.2918,-0.241,-0.4608,-2.0222,-4.5977,-0.5736,-1.6539,0.625,-1.0093,-1.8601,-1.5276,-3.4853,-3.2,0.3789,0.5159,0.499,0.4384,1.3076,0.4132,0.3623,0.482,0.7866,0.0199,0.1327,0.5345,0.2561,0.146,0.3436,2.0838,1.6961,0.3449,0.6873,2.4003,0.117,0.1285,0.1058,2.4995,0.0933,8916945432,3005144060,29786178043,12748139324,2031035793,6077601358,10975962610,4185822490,63820018422,8916945432,29786178043,9880000000,28759070507,2.85745E+11,14407483586,2131800000,2574345828,9845223008,4690088690,3195045000,11900653956,67414496950,50512369020,4550741924,,161.6764,-1.8383,55.8769,72.2669,-2.397,162.9016,12.1294,114.4588,54.9025,59.2981,20.5465,17.8388,12.4958,8.0595,-4.0305,163.0792,-21.8803,-12.5234,29.5223,181.2573,112.8899,10.4042,14.6883,18.6958,-18.1233,1.4298,0.6162,0.8225,1.8254,5.5362,65.1114,1.808,1.544,2.7653,0.5244,0.3024,1.3831,1.7282,1.2383,0.9491,11.3308,0.9755,0.7658,1.2392,1.7296,2.2998,1.4818,1.4562,0.6347,2.8313,0.5256,0.5681,0.5737,0.5758,0.6805,5.4031,0.2719,0.6886,1.1737,0.1928,0.211,0.6851,0.9059,0.3217,0.3509,0.8674,0.9618,0.1963,0.2564,1.7109,0.593,1.5672,0.7708,0.4294,0.5806
2019/8/1,-0.4651,-1.0929,-2.1465,0.8859,3.4247,0.5249,-2.8117,-1.6997,-0.3932,0.2789,-0.9063,-0.6073,-2.8483,-1.0064,-1.8519,-0.7224,-2.1687,0.7692,-0.6468,-0.4969,0.549,0.1805,-1.6706,-1.6667,-0.8264,0.3771,0.3544,0.4406,0.5277,4.6032,0.7714,0.8028,0.8127,0.7774,0.0001,0.0476,0.4659,0.5097,0.1346,0.6192,1.676,1.6738,0.3956,0.4225,1.539,0.0955,0.0886,0.144,2.0984,0.0402,8875471267,2972300955,29146828262,12861079651,2100591813,6109504777,10667347524,4114675366,63569072863,8875471267,29146828262,9820000000,27939912994,2.82869E+11,14140678335,2116400000,2518516642,9920955493,4659751764,3179169000,11965990880,67536183768,49668486960,4474896226,,160.9244,-1.8182,54.6775,72.9071,-2.4791,163.7567,11.7884,112.5133,54.6866,59.5189,20.3793,17.7305,12.1399,7.9784,-3.9559,161.9011,-21.4058,-12.6198,29.3314,180.3566,113.5097,10.423,14.4429,18.3843,-17.9988,1.4231,0.6095,0.8049,1.8416,5.7258,65.4532,1.7571,1.5177,2.7544,0.5263,0.3,1.3747,1.679,1.2258,0.9315,11.2489,0.9544,0.7717,1.2312,1.721,2.3124,1.4845,1.4319,0.6241,2.8119,0.5231,0.5619,0.5614,0.5809,0.7038,5.4315,0.2643,0.6769,1.169,0.1935,0.2092,0.681,0.8801,0.3184,0.3444,0.8612,0.941,0.1978,0.2548,1.7024,0.5963,1.57,0.7579,0.4223,0.5766
2019/8/2,-3.6215,1.6575,-3.0968,3.1833,1.6556,-1.5666,-0.6289,-3.7464,-2.4045,-0.8345,-1.8293,-2.2403,-0.1585,-1.6673,-3.3019,-2.4948,-4.6798,-0.9542,-2.3437,-1.8727,-2.3401,-1.7117,-1.8204,-2.5424,-1.0417,0.6879,0.5642,0.8862,1.0226,3.2983,0.7616,0.4906,1.3431,0.738,0.0227,0.1706,0.7719,0.4497,0.1821,0.7189,2.6297,3.7847,0.3993,0.7721,1.5971,0.1926,0.1025,0.1592,1.8748,0.0554,8554046490,3021565612,28244216806,13270488333,2135369823,6013794519,10600257288,3960523263,62040586273,8554046490,28244216806,9600000000,27895634210,2.78153E+11,13673769145,2063600000,2400655026,9826289887,4550538833,3119634000,11685975492,66380159001,48764327610,4361127678,,155.0965,-1.8484,52.9843,75.228,-2.5201,161.1913,11.7143,108.2981,53.3717,59.1248,20.0413,17.3333,12.1207,7.8454,-3.8253,157.862,-20.4041,-12.4994,28.6439,176.9792,110.8535,10.2446,14.18,17.9169,-17.8263,1.3716,0.6196,0.7799,1.9002,5.8206,64.4279,1.7461,1.4609,2.6882,0.5229,0.295,1.3439,1.6763,1.2054,0.9008,10.9683,0.9097,0.7643,1.2023,1.6888,2.2583,1.4591,1.4058,0.6082,2.7849,0.5042,0.5712,0.544,0.5994,0.7154,5.3464,0.2626,0.6516,1.1409,0.1922,0.2058,0.6657,0.8787,0.3131,0.3331,0.8397,0.8969,0.1959,0.2488,1.6705,0.5823,1.5432,0.7441,0.4116,0.5711
2019/8/5,0.4848,0.5435,-0.7989,-1.383,-2.2801,-2.6525,-4.3038,-5.5389,-3.6955,-1.5428,-1.5528,-2.5,0.4762,-2.3573,-2.9268,-1.5991,-2.8424,-0.1927,0.8,-1.9084,-0.7188,-1.9248,-1.7305,2.029,-3.5789,0.5264,0.3956,0.6052,0.5725,2.0135,0.4593,0.7682,2.1962,0.9168,0.0101,0.126,0.6039,0.5024,0.1572,0.8754,2.0873,1.7658,0.4416,0.6341,1.6793,0.225,0.1068,0.1239,1.9601,0.1403,8595520655,3037987164,28018563942,13086960303,2086680609,5854277423,10144043683,3741152962,59747856389,8595520655,28018563942,9360000000,28028470563,2.71596E+11,13273561267,2030600000,2332419353,9807356766,4586943143,3060099000,11601970876,65102447416,47920445550,4449614326,,155.8485,-1.8584,52.561,74.1876,-2.4627,156.9157,11.2101,102.2996,51.3993,58.3605,19.7802,16.8999,12.1784,7.6604,-3.7133,155.3376,-19.8241,-12.4753,28.873,173.6017,110.0566,10.0474,13.9346,18.2804,-17.2454,1.3782,0.6229,0.7737,1.874,5.6879,62.7189,1.6709,1.38,2.5889,0.5161,0.2912,1.3103,1.6843,1.177,0.8744,10.7929,0.8839,0.7628,1.212,1.6565,2.2421,1.431,1.3815,0.6206,2.6942,0.5066,0.5743,0.5397,0.5911,0.6991,5.2046,0.2513,0.6155,1.0988,0.1897,0.2031,0.6491,0.8829,0.3058,0.3233,0.8263,0.8714,0.1955,0.2508,1.6387,0.5781,1.5135,0.7312,0.4199,0.5525
2019/8/6,-6.0314,-3.7838,-2.2819,-2.9126,-4.3333,-5.7221,-3.1746,-4.7544,-1.9282,-4.1311,-3.1546,-4.4872,-1.7378,0.8895,-4.5226,-4.442,-4.2553,-3.861,-4.1005,-5.0584,-0.2414,-1.215,-5.6604,-7.1023,-2.4017,0.5202,0.7552,0.7226,0.8838,2.602,0.869,0.7246,2.1809,0.95,0.0109,0.3246,1.1701,0.5278,0.2382,1.044,3.6331,2.3727,0.6916,0.754,3.5054,0.1722,0.1243,0.3871,4.5812,0.1165,8077093595,2923036299,27379214160,12705786702,1996257783,5519291522,9822010550,3563285151,58595788139,8077093595,27379214160,8940000000,27541403934,2.74012E+11,12673249451,1940400000,2233167466,9428694343,4398854205,2905308000,11573969338,64311483102,45207967500,4133590581,,146.4487,-1.7881,51.3616,72.0268,-2.3559,147.9369,10.8542,97.4359,50.4082,56.1988,19.2415,16.1416,11.9667,7.7286,-3.5454,148.4374,-18.9805,-11.9936,27.6891,164.8203,109.791,9.9253,13.1458,16.9821,-16.9425,1.2951,0.5994,0.756,1.8194,5.4414,59.1301,1.6179,1.3144,2.5389,0.497,0.2832,1.2515,1.655,1.1874,0.8348,10.3135,0.8462,0.7334,1.1623,1.5727,2.2367,1.4136,1.3033,0.5765,2.6469,0.4761,0.5525,0.5274,0.5739,0.6688,4.9068,0.2433,0.5862,1.0776,0.1827,0.1976,0.6199,0.8676,0.3085,0.3087,0.7896,0.8344,0.188,0.2405,1.5558,0.5767,1.4951,0.6899,0.3901,0.5428
