ÈÕÆÚ,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH
2018/7/23,0.8475,0.5505,1.6317,0.5747,-0.6908,0.7776,0.5343,0.2294,0.9651,2.5362,3.7486,0.6924,-0.8726,1.786,0.2366,0.4882,0.0636,0.087,0.951,0.7335,0.3859,1.7654,0.6063,8.346,4.0432,0.1974,1081642199,4970705240,1606660000,1081642199,,1419897600,2159319100,3003422515,627667922,11850294739,1236816000,721660200,2159319100,1286.8257,60.0741,35.0868,543.2044,41.1191,736.8445,59.1068,9.9599,26.0197,12.3996,9.5794,28.3505,20.0999,123.8067,2.0173,3.0433,52.2622,2.0904,3.0172,3.3928,303.7971,2.8162,1.8052,3.0148,2.3629,1.1538,14.316,1.8303,0.9204,6.0432,0.5855,3.1395,3.1797,5.1111,1.3942,1.1313,4.6914,0.7702,1.0813
2018/7/24,1.9608,0.9124,2.7523,1.7143,-0.1739,1.8519,1.0629,0.6865,1.6463,1.0601,0.163,0.7859,0.8803,3.2075,0.5535,0.6964,0.0508,0.1467,1.5405,0.9632,0.4989,2.4894,0.7415,8.0935,6.5038,0.1963,1102850869,5016058390,1650880000,1102850869,,1446192000,2182270233,3024040976,638001276,11975916238,1238832000,727331400,2182270233,1312.0576,60.6222,36.0525,555.0765,41.2378,750.4898,59.735,10.0283,26.448,12.531,9.595,28.5733,20.3662,126.2343,2.0358,3.1271,53.4044,2.0965,3.0731,3.4288,305.8827,2.8626,1.8244,3.0197,2.3815,1.169,14.5967,1.847,0.9457,6.1752,0.5872,3.1976,3.2135,5.1462,1.4172,1.1433,4.6991,0.7763,1.0956
2018/7/25,9.8901,0.3617,-0.2232,10.1124,1.9164,4.3939,4.9956,3.6364,4.7022,-1.049,-1.6545,3.2164,1.5707,5.1931,0.4861,0.5312,0.8486,0.137,3.2559,2.2577,0.997,5.9198,0.3047,6.3486,10.52,0.1591,1211924032,5034199650,1647195000,1211924032,,1509736800,2291288115,3134006102,668001336,11850294739,1218336000,750725100,2291288115,1441.8215,60.8415,35.972,612.6986,42.1306,783.4659,62.7191,10.393,27.6917,12.3996,9.4363,29.4924,20.7315,138.719,2.0431,3.1201,58.9483,2.1419,3.2081,3.6001,317.0057,2.9972,1.8052,2.9697,2.4581,1.19,16.0403,1.8537,0.9436,6.8163,0.5999,3.3381,3.374,5.3334,1.4838,1.1313,4.6213,0.8013,1.1153
2018/7/26,10,2.2523,4.2506,1.5306,2.906,-1.4514,1.5025,-0.8772,-2.2954,0.8834,-0.9101,0,0.3436,7.753,0.8597,1.4253,0.9714,0.4458,1.8765,1.9288,0.515,3.9068,0.3401,4.9567,6.532,0.0954,1333116435,5147582525,1717210000,1333116435,,1487824800,2325714815,3106514821,652667972,11954979322,1207248000,750725100,2325714815,1586.0036,62.2118,37.501,618.6694,43.1174,772.0948,63.6615,10.3018,27.0561,12.5091,9.3504,29.4924,20.6872,152.5909,2.0891,3.2527,59.5228,2.192,3.1615,3.6542,314.2249,2.9284,1.8212,2.9427,2.4581,1.1875,17.6443,1.8954,0.9837,6.8827,0.614,3.2897,3.4247,5.2866,1.4498,1.1413,4.5793,0.8013,1.1129
2018/7/27,10,-2.8194,-2.5751,3.0151,-1.9934,3.0928,10.0329,1.7699,-2.094,-0.3503,-1.1968,-1.2276,3.4247,15.3087,0.4722,0.7283,0.6507,0.122,3.1752,4.3205,0.608,1.6887,0.2408,3.2438,5.8792,0.4387,1466428079,5002452445,1672990000,1466428079,,1533840000,2559051334,3161497384,639001278,11913105489,1192800000,741509400,2559051334,1744.604,60.4578,36.5353,639.7539,42.4191,795.974,70.0486,10.4841,26.4895,12.4653,9.2385,29.1303,21.4842,167.85,2.0302,3.169,61.5513,2.1565,3.2593,4.0209,319.7864,2.8671,1.8148,2.9075,2.4279,1.2332,19.4088,1.842,0.9584,7.1173,0.604,3.3914,3.7683,5.3801,1.4194,1.1373,4.5245,0.7914,1.1557
2018/7/30,9.9174,-3.5358,-2.2026,1.9512,3.0508,1.5714,10.0149,-3.0435,-1.7214,-0.703,1.9718,-2.2945,3.1457,13.2834,0.3602,0.6701,0.6916,0.2653,3.3333,6.3629,0.5451,1.6609,0.2753,6.6874,4.4345,0.9287,1611858963,4825575160,1636140000,1611858963,,1557943200,2815338986,3065277898,628001256,11829357823,1216320000,724495800,2815338986,1917.6226,58.3201,35.7306,653.9997,43.8314,808.4822,77.0639,10.165,26.0335,12.3777,9.4206,28.4619,22.2216,184.4962,1.9584,3.0992,62.9219,2.2283,3.3105,4.4235,310.0538,2.8177,1.802,2.9648,2.3722,1.2755,21.3336,1.7769,0.9373,7.2758,0.6241,3.4447,4.1457,5.2164,1.395,1.1293,4.6137,0.7733,1.1954
2018/7/31,-8.0827,1.5977,-0.2252,-5.7416,1.8092,-1.8284,-4.4837,1.3453,-0.3185,1.7699,-1.0497,0.4892,-1.4446,19.2598,0.2078,0.3287,0.5673,0.2581,2.3567,6.5124,0.4409,1.0347,0.4036,3.5873,2.3237,0.2421,1481577129,4902675515,1632455000,1481577129,,1529457600,2689107755,3106514821,626001252,12038726988,1203552000,728040300,2689107755,1762.6268,59.2519,35.6501,616.7335,44.645,793.6998,73.6086,10.3018,25.9506,12.5967,9.3217,28.6012,21.9115,169.5839,1.9897,3.0922,59.3365,2.2697,3.25,4.2252,314.2249,2.8087,1.8339,2.9337,2.3838,1.2577,19.6093,1.8053,0.9352,6.8612,0.6357,3.3817,3.9598,5.2866,1.3905,1.1493,4.5653,0.7771,1.1787
2018/8/1,4.499,1.9426,-1.5801,3.0457,-2.4233,0.7163,10.0284,1.7699,-1.4377,-2.4348,-3.8247,-2.8238,2.6059,17.0832,0.7121,0.2743,0.4782,0.1487,2.8306,8.515,0.6485,1.2783,0.4526,4.5838,3.3929,0.7877,1548232951,4997917130,1606660000,1548232951,,1540413600,2958783568,3161497384,617001234,11745610157,1157520000,707482200,2958783568,1841.9269,60.403,35.0868,636.6661,43.6419,799.3854,80.9904,10.4841,25.5775,12.29,8.9652,27.7936,22.5247,177.2135,2.0284,3.0433,61.2542,2.2187,3.2733,4.6489,319.7864,2.7683,1.7893,2.8215,2.3165,1.2929,20.4915,1.8403,0.9204,7.0829,0.6214,3.4059,4.3569,5.3801,1.3705,1.1213,4.3907,0.7551,1.2117
2018/8/2,-9.3933,-6.0799,-3.4404,-2.4631,-1.3245,-4.4097,2.0039,-1.087,-4.5921,-1.6043,-6.357,-3.4068,-0.7937,12.969,0.6918,0.4856,0.2775,0.124,2.2617,9.9242,0.7837,2.9958,0.5314,6.5654,4.9319,0.6499,1402802067,4694051025,1551385000,1402802067,,1472486400,3018073995,3127133282,588667844,11557177908,1083936000,683379600,3018073995,1668.9084,56.7306,33.8797,617.823,42.8446,764.1351,82.6133,10.3702,24.403,12.0929,8.3953,26.8467,22.2311,160.5672,1.9051,2.9386,59.4413,2.1782,3.1289,4.7421,316.3105,2.6412,1.7606,2.6421,2.2376,1.2761,18.5667,1.7284,0.8887,6.8733,0.6101,3.2557,4.4442,5.3217,1.3076,1.1033,4.1115,0.7294,1.1959
2018/8/3,-3.2397,-4.8309,0,-0.5051,1.5101,-1.3393,-9.8859,0.2198,-0.9626,-1.9928,-4.1228,-2.0747,-2.72,8.7633,0.5788,0.2033,0.0682,0.031,1.0552,6.0362,0.3706,1.1631,0.2723,3.0328,2.3218,0.4947,1357354916,4467285275,1551385000,1357354916,,1452765600,2719709265,3134006102,583001166,11326871827,1039248000,669201600,2719709265,1614.8401,53.99,33.8797,618.0827,43.7307,753.9011,74.4462,10.393,24.168,11.8519,8.0492,26.2897,21.7474,155.3652,1.813,2.9386,59.4663,2.2232,3.087,4.2733,317.0057,2.6158,1.7255,2.5332,2.1912,1.2483,17.9651,1.6449,0.8887,6.8762,0.6227,3.2121,4.0049,5.3334,1.295,1.0813,3.942,0.7143,1.1699
2018/8/6,-3.3482,-4.8731,-1.6627,0.5076,-0.3306,-4.3741,-6.5401,0.6579,-3.3162,-1.2939,-6.6925,-3.7076,-2.4671,7.1851,0.5269,0.2482,0.0771,0.0564,1.3022,4.5125,0.6851,1.0056,0.2019,4.5399,2.4368,0.1989,1311907765,4249590155,1525590000,1311907765,,1389220800,2541837984,3154624564,563667794,11180313411,969696000,644390100,2541837984,1560.7718,51.359,33.3164,623.0258,43.7128,720.9251,69.5774,10.4613,23.3666,11.6985,7.5105,25.315,21.2702,150.1633,1.7247,2.8898,59.9419,2.2223,2.952,3.9938,319.0912,2.5291,1.7032,2.3636,2.1099,1.2209,17.3636,1.5648,0.8739,6.9312,0.6224,3.0716,3.7429,5.3684,1.2521,1.0673,3.6782,0.6878,1.1442
2018/8/7,0.9238,0.6403,2.657,1.0101,0.3317,4.2587,2.0316,1.5251,2.1881,1.8727,1.6979,3.4103,1.3491,6.513,0.5586,0.2852,0.0662,0.0227,1.5728,3.9486,0.5691,1.1282,0.217,4.1492,2.7067,0.1959,1324027005,4276802045,1566125000,1324027005,,1448383200,2593478034,3202734306,576001152,11389682576,986160000,666366000,2593478034,1575.19,51.6879,34.2016,628.5044,43.801,751.6269,70.9909,10.6209,23.8779,11.9176,7.638,26.1783,21.5313,151.5505,1.7357,2.9666,60.469,2.2268,3.0777,4.0749,323.9576,2.5844,1.735,2.4038,2.1819,1.2359,17.524,1.5748,0.8972,6.9921,0.6237,3.2024,3.819,5.4503,1.2795,1.0873,3.7407,0.7112,1.1583
2018/8/8,-4.3478,-4.1357,0.9412,0.5,0.4959,-0.1513,2.8761,0,-5.1505,-2.7574,-2.9983,-0.5319,0.1664,7.2055,0.5207,0.4092,0.1107,0.2444,1.1627,5.1305,0.3524,2.187,0.2232,3.9281,2.8849,0.2813,1266460613,4099924760,1580865000,1266460613,,1446192000,2668069216,3202734306,546334426,11075628829,956592000,662821500,2668069216,1506.7035,49.5502,34.5235,630.5457,43.9415,750.4898,73.0327,10.6209,22.648,11.589,7.409,26.0391,21.53,144.9613,1.6639,2.9945,60.6654,2.2339,3.0731,4.1921,323.9576,2.4513,1.6872,2.3317,2.1703,1.2358,16.7621,1.5097,0.9056,7.0148,0.6257,3.1976,3.9288,5.4503,1.2136,1.0573,3.6285,0.7074,1.1582
2018/8/9,1.4354,1.7699,2.5641,0,1.8092,1.6667,-1.5771,1.5021,1.5253,2.4575,2.81,2.139,0.4983,5.2625,0.424,0.3872,0.1219,0.2067,1.3537,3.987,0.57,2.1411,0.2265,4.2353,3.7803,0.2119,1284639474,4172489800,1621400000,1284639474,,1470295200,2625992139,3250844049,554667776,11347808743,983472000,676999500,2625992139,1528.3308,50.4272,35.4087,630.5964,44.7401,762.998,71.8809,10.7804,22.9935,11.8738,7.6172,26.596,21.6385,147.0421,1.6934,3.0713,60.6703,2.2745,3.1243,4.126,328.8239,2.4887,1.7287,2.3972,2.2167,1.2421,17.0027,1.5364,0.9288,7.0154,0.6371,3.2509,3.8669,5.5322,1.2321,1.0833,3.7305,0.7226,1.1641
2018/8/10,-1.6509,2.5,0,0,1.6155,0.5961,2.9133,5.074,-0.1803,-0.1845,0.4783,-0.3141,0.9917,6.7725,0.3642,0.3835,0.0791,0.0807,1.182,4.3627,1.0135,1.8401,0.141,3.8631,3.9584,0.1753,1263430803,4276802045,1621400000,1263430803,,1479060000,2702495915,3415791739,553667774,11326871827,988176000,674872800,2702495915,1503.0989,51.6879,35.4087,631.2774,45.512,767.5464,73.9751,11.3274,22.952,11.8519,7.6536,26.5125,21.8781,144.6145,1.7357,3.0713,60.7358,2.3138,3.1429,4.2462,345.5084,2.4842,1.7255,2.4087,2.2097,1.2558,16.722,1.5748,0.9288,7.023,0.6481,3.2703,3.9795,5.8129,1.2298,1.0813,3.7483,0.7203,1.1769
2018/8/13,-0.2398,-1.6967,-0.4545,-0.4975,5.2464,-0.8889,-1.9816,1.4085,1.5653,0,-2.0741,0.4202,-0.982,4.319,0.5224,0.3547,0.0578,0.5002,0.8748,2.5233,1.8189,1.8205,0.2027,5.6186,2.7127,0.2228,1260400993,4204237005,1614030000,1260400993,,1465912800,2648943272,3463901482,562334458,11326871827,967680000,677708400,2648943272,1499.4943,50.8109,35.2478,630.2778,48.063,760.7238,72.5092,11.4869,23.3113,11.8519,7.4949,26.6239,21.7373,144.2677,1.7063,3.0573,60.6396,2.4435,3.115,4.1621,350.3747,2.5231,1.7255,2.3587,2.219,1.2477,16.6819,1.5481,0.9246,7.0119,0.6844,3.2412,3.9007,5.8948,1.2491,1.0813,3.6706,0.7233,1.1694
2018/8/14,1.9231,0.1079,-0.2283,0.5,9.9698,0.4484,5.1264,0.9921,0,-1.2939,0.3472,1.569,1.157,6.2975,0.304,0.1347,0.0779,1.3547,0.8913,4.4233,0.8194,1.4237,0.2237,3.7288,3.7874,0.2457,1284639474,4208772320,1610345000,1284639474,,1472486400,2784737476,3498265584,562334458,11180313411,971040000,688341900,2784737476,1528.3308,50.8657,35.1673,634.0378,52.9055,764.1351,76.2263,11.6009,23.3113,11.6985,7.5209,27.0416,22.01,147.0421,1.7081,3.0503,61.0014,2.6897,3.1289,4.3755,353.8506,2.5231,1.7032,2.3669,2.2538,1.2634,17.0027,1.5497,0.9225,7.0537,0.7533,3.2557,4.1006,5.9532,1.2491,1.0673,3.6833,0.7347,1.184
2018/8/15,1.1792,-1.4009,-2.2883,-0.995,-4.3956,-0.1488,6.8681,0.7859,-3.2602,-1.6854,4.7405,-2.8836,1.1438,6.5584,0.3552,0.2803,0.0625,0.8411,1.0471,7.4016,0.8702,1.5249,0.2628,12.0028,3.2337,0.6309,1299788524,4149813225,1573495000,1299788524,,1470295200,2975996918,3525756865,544001088,10991881163,1017072000,668492700,2975996918,1546.3535,50.1531,34.3625,629.1923,50.6979,762.998,81.4616,11.6921,22.5513,11.5014,7.8774,26.2619,22.3139,148.7761,1.6842,2.9805,60.5352,2.5774,3.1243,4.676,356.6314,2.4408,1.6744,2.4791,2.1888,1.2808,17.2032,1.528,0.9014,6.9998,0.7219,3.2509,4.3823,6,1.2084,1.0493,3.8579,0.7135,1.2004
2018/8/16,-0.4662,-2.1858,-2.5761,-1.5075,6.1782,-2.6826,-4.3059,-4.8733,-1.1029,-1.5238,-3.7,-1.3786,0,4.4835,0.3505,0.2608,0.1176,0.7173,0.7613,4.4769,1.0421,1.2585,0.3948,7.615,2.3072,0.1904,1293728904,4059106925,1532960000,1293728904,,1430853600,2847853091,3353936355,538001076,10824385831,979440000,659277000,2847853091,1539.1444,49.0569,33.4773,620.5618,53.9044,742.5301,77.9539,11.1223,22.3026,11.3261,7.586,25.8998,22.3431,148.0825,1.6474,2.9037,59.7048,2.7404,3.0405,4.4746,339.2517,2.4139,1.6489,2.3874,2.1587,1.2825,17.123,1.4946,0.8782,6.9038,0.7676,3.1637,4.1936,5.7076,1.195,1.0333,3.7152,0.7037,1.202
2018/8/17,-9.8361,-2.7933,-1.4423,-4.0816,2.8417,-3.5222,-7.6561,1.4344,-1.425,-2.1277,-9.9828,-1.3978,-1.9386,4.7262,0.2705,0.3548,0.1707,1.0078,0.8103,3.994,0.4072,2.6121,0.3018,3.9483,2.3999,0.3114,1166476881,3945724050,1510850000,1166476881,,1380456000,2629817328,3402046098,530334394,10594079749,2260233699,650061300,2629817328,1387.7532,47.6866,32.9945,594.7584,55.392,716.3766,71.9856,11.2818,21.9848,11.0851,6.8287,25.5378,21.8934,133.517,1.6014,2.8618,57.2223,2.8161,2.9334,4.132,344.118,2.3795,1.6138,2.1491,2.1285,1.2567,15.4388,1.4529,0.8655,6.6167,0.7887,3.0523,3.8725,5.7895,1.178,1.0114,3.3443,0.6938,1.1778
2018/8/20,-1.2987,-0.1149,3.6585,0,-4.7368,0.9524,-2.6182,-1.0101,-1.4456,-0.3953,-7.3933,1.8539,0.1647,3.2134,0.3705,0.2699,0.0511,1.1444,0.579,3.1278,0.5208,0.9695,0.3335,5.9789,2.9708,0.2275,1151327830,3941188735,1566125000,1151327830,,1393603200,2560963928,3367681996,1021979343,10552205916,2093128007,662112600,2560963928,1369.7304,47.6318,34.2016,593.2405,52.6335,723.1993,70.1009,11.1679,21.667,11.0413,6.3238,26.0112,21.8735,131.783,1.5995,2.9666,57.0762,2.6758,2.9613,4.0239,340.6421,2.3451,1.6075,1.9902,2.168,1.2556,15.2383,1.4512,0.8972,6.5998,0.7495,3.0813,3.7711,5.731,1.161,1.0074,3.097,0.7067,1.1767
2018/8/21,1.8421,3.5673,-0.2353,1.5957,-0.1381,1.7296,2.9126,5.102,1.3393,2.1825,-0.4527,0.1071,0.6579,3.2226,0.481,0.2274,0.0783,0.251,0.6723,2.7086,0.9903,1.1285,0.347,3.3066,3.0046,0.1328,1172536501,4081783500,1562440000,1172536501,,1417706400,2635555111,3539502506,1035666566,10782511998,2083652941,662821500,2635555111,1394.9623,49.3309,34.1211,599.5745,52.2876,735.7074,72.1427,11.7377,21.9571,11.2823,6.2952,26.0391,21.9027,134.2106,1.6566,2.9596,57.6856,2.6582,3.0125,4.1411,358.0218,2.3765,1.6426,1.9812,2.1703,1.2572,15.519,1.503,0.895,6.6703,0.7445,3.1346,3.8809,6.0234,1.1765,1.0293,3.083,0.7074,1.1783
2018/8/22,-0.2584,3.2222,-0.9434,-0.5236,-1.6598,0.3091,-4.1364,-2.1359,3.1466,-2.1359,-1.6536,-1.7112,-0.4902,2.387,0.8933,0.1479,0.0408,0.2327,0.5691,1.697,1.3253,2.3416,0.3747,2.456,2.2749,0.0286,1169506691,4213307635,1547700000,1169506691,,1422088800,2526537229,3463901482,1068255193,10552205916,2049198159,651479100,2526537229,1391.3577,50.9205,33.7992,595.6547,51.3525,737.9817,69.1586,11.4869,22.648,11.0413,6.1911,25.5935,21.7669,133.8638,1.71,2.9317,57.3085,2.6107,3.0219,3.9698,350.3747,2.4513,1.6075,1.9484,2.1331,1.2494,15.4789,1.5514,0.8866,6.6267,0.7312,3.1443,3.7204,5.8948,1.2136,1.0074,3.032,0.6953,1.171
2018/8/23,0.7772,10.0108,0,0.5263,5.9072,-0.4622,0.8327,1.5873,1.6473,0.9921,4.6658,1.197,0.3284,2.7081,1.7156,0.0977,0.0589,0.3337,0.671,1.5203,0.6848,1.4641,0.3429,3.9889,2.0141,0.0557,1178596121,4635091930,1547700000,1178596121,,1415515200,2547575767,3518884045,1085853052,10656890499,2144810180,659277000,2547575767,1402.1714,56.018,33.7992,599.6296,54.4622,734.5703,69.7345,11.6693,23.0211,11.1509,6.4799,25.8998,21.8691,134.9042,1.8811,2.9317,57.6909,2.7688,3.0079,4.0028,355.9362,2.4917,1.6234,2.0393,2.1587,1.2553,15.5992,1.7067,0.8866,6.6709,0.7755,3.1298,3.7514,5.9883,1.2335,1.0174,3.1735,0.7037,1.1765
2018/8/24,0.5141,9.589,-1.1905,1.0471,3.1873,-0.9288,-0.4505,-0.7812,4.2017,-0.7859,0.8434,-0.8602,0,3.2474,3.1928,0.2054,0.0639,0.6909,0.4829,1.3805,0.5131,3.9719,0.2669,4.0697,1.2697,0.0967,1184655741,5079552800,1529275000,1184655741,,1402368000,2536100201,3491392763,1131477129,10573142833,2162898940,653605800,2536100201,1409.3805,61.3896,33.3969,608.9277,56.4781,727.7477,69.4203,11.5781,23.9884,11.0632,6.5346,25.677,21.9788,135.5978,2.0615,2.8967,58.5855,2.8713,2.9799,3.9848,353.1554,2.5964,1.6107,2.0565,2.1401,1.2616,15.6794,1.8704,0.876,6.7743,0.8042,3.1007,3.7345,5.9415,1.2854,1.0094,3.2003,0.6976,1.1824
2018/8/27,1.2788,-6.25,1.6867,0.5181,2.1879,2.3437,0.5279,0,-0.5184,0.198,1.3142,1.7354,0.982,2.7622,3.0456,0.1676,0.0658,0.4135,0.5263,1.9825,0.3943,2.3969,0.7054,2.9626,1.9449,0.1703,1199804792,4762080750,1555070000,1199804792,,1435236000,2549488362,3491392763,1125611177,10594079749,2191324135,664948200,2549488362,1427.4033,57.5528,33.9602,610.2856,57.5443,744.8043,69.7868,11.5781,23.864,11.0851,6.6205,26.1226,22.1294,137.3318,1.9327,2.9456,58.7161,2.9255,3.0498,4.0058,353.1554,2.5829,1.6138,2.0835,2.1772,1.2702,15.8799,1.7535,0.8908,6.7894,0.8194,3.1734,3.7542,5.9415,1.2787,1.0114,3.2423,0.7097,1.1905
2018/8/28,0.5051,-3.5238,-0.237,0,-1.7632,2.2901,6.2266,-1.1811,0.8107,-0.5929,-1.3365,0.2132,0.6483,3.7099,1.9263,0.1184,0.0439,0.2067,1.6505,3.8633,0.454,1.5912,0.388,2.2306,1.7111,0.2382,1205864412,4594274095,1551385000,1205864412,,1468104000,2708233699,3450155841,1134735992,10531269000,2162037571,666366000,2708233699,1434.6124,55.5247,33.8797,606.2228,56.1534,761.8609,74.1321,11.4414,24.0575,11.0194,6.532,26.1783,22.1246,138.0254,1.8646,2.9386,58.3253,2.8548,3.1196,4.2553,348.9843,2.6038,1.6043,2.0557,2.1819,1.27,15.9601,1.6917,0.8887,6.7442,0.7996,3.2461,3.988,5.8714,1.2891,1.0054,3.199,0.7112,1.1902
2018/8/29,-2.5126,-0.8885,-0.4751,-1.5464,3.5897,0.7463,-3.9548,-1.5936,-1.9529,-2.1869,-0.6773,-1.4894,-0.4831,2.4336,1.4405,0.113,0.0868,1.4508,1.0512,2.2301,0.3099,1.4991,0.4807,2.6442,1.8078,0.0617,1175566311,4553456260,1544015000,1175566311,,1479060000,2601128411,3395173278,1112575726,10300962918,2147394288,656441400,2601128411,1398.5668,55.0314,33.7187,597.0754,58.1913,767.5464,71.2004,11.259,23.5877,10.7784,6.4877,25.7884,22.0242,134.5574,1.848,2.9247,57.4452,2.9584,3.1429,4.087,343.4228,2.553,1.5692,2.0418,2.1494,1.2642,15.5591,1.6767,0.8845,6.6425,0.8286,3.2703,3.8302,5.7778,1.2639,0.9834,3.1773,0.7006,1.1848
2018/8/30,0.7732,-0.1992,-1.432,0.5236,-2.7228,-1.9259,5.0735,0.8097,-1.6989,1.2195,0.9226,-1.1879,0.9709,3.4239,1.3174,0.1526,0.0592,0.678,0.5999,4.4749,0.3608,0.8291,0.5938,3.237,1.3307,0.334,1184655741,4544385630,1521905000,1184655741,,1450574400,2733097426,3422664559,1093674322,10426584417,2167205788,648643500,2733097426,1409.3805,54.9218,33.2359,600.6098,56.6454,752.764,74.8127,11.3502,23.187,10.9099,6.5476,25.4821,22.2514,135.5978,1.8443,2.8828,57.7852,2.8798,3.0824,4.2943,346.2036,2.5096,1.5883,2.0606,2.1239,1.2773,15.6794,1.6733,0.8718,6.6818,0.8066,3.2073,4.0246,5.8246,1.2424,0.9954,3.2066,0.6923,1.197
2018/8/31,-1.5345,0.998,-0.9685,-3.6458,0.6361,-0.1511,1.7495,0.2008,0.5959,1.8072,-4.6502,-1.3115,0.4808,2.1691,1.1485,0.2221,0.1009,0.251,0.6197,4.8361,0.2395,0.7452,0.6453,3.5804,1.2858,0.2375,1166476881,4589738780,1507165000,1166476881,,1448383200,2780912287,3429537380,1100192048,10615016666,2066425550,640136700,2780912287,1387.7532,55.4699,32.914,579.8128,57.1141,751.6269,76.1216,11.373,23.3251,11.107,6.2431,25.1479,22.4021,133.517,1.8627,2.8549,55.7843,2.9036,3.0777,4.3694,346.8988,2.5246,1.617,1.9648,2.096,1.2859,15.4388,1.69,0.8634,6.4504,0.8133,3.2024,4.095,5.8363,1.2498,1.0134,3.0575,0.6832,1.2051
2018/9/3,1.2987,-1.4822,0.2445,-0.5405,-2.9077,-2.2693,-0.8253,2.004,-2.0735,-1.9724,-7.7949,-0.3322,-1.1164,1.4196,0.7387,0.1725,0.0912,0.5425,0.6007,3.0342,0.479,0.9061,0.4225,4.5099,1.7512,0.1541,1181625931,4521709055,1510850000,1181625931,,1415515200,2757961154,3498265584,1077380009,10405647501,1905349445,638010000,2757961154,1405.7759,54.6477,32.9945,577.5409,55.5363,734.5703,75.4933,11.6009,22.8415,10.888,5.7565,25.0643,22.1847,135.251,1.8351,2.8618,55.5657,2.8234,3.0079,4.3334,353.8506,2.4722,1.5851,1.8116,2.089,1.2734,15.6393,1.665,0.8655,6.4252,0.7908,3.1298,4.0612,5.9532,1.2239,0.9934,2.8192,0.681,1.1934
2018/9/4,1.5385,0.2006,1.7073,2.1739,1.3021,1.0836,0.4161,0.1965,9.9819,0,4.34,2,1.2903,2.652,0.8253,0.1924,0.0933,0.2487,0.6574,3.3725,0.3593,3.4635,0.4758,3.3747,2.2,0.2087,1199804792,4530779685,1536645000,1199804792,,1430853600,2769436720,3505138404,1184922478,10405647501,1988040921,650770200,2769436720,1427.4033,54.7573,33.5578,588.646,56.1212,742.5301,75.8074,11.6237,25.1215,10.888,6.0063,25.5656,22.4171,137.3318,1.8388,2.9107,56.6342,2.8531,3.0405,4.3514,354.5458,2.719,1.5851,1.8903,2.1308,1.2868,15.8799,1.6683,0.8803,6.5487,0.7991,3.1637,4.0781,5.9649,1.3461,0.9934,2.9415,0.6946,1.2059
2018/9/5,-2.0202,-3.7037,-0.7194,-2.1277,-4.8843,0.3063,-4.6271,3.5294,2.8053,-0.6036,0.5199,0,-1.2739,2.461,0.709,0.1995,0.0335,0.4731,0.8923,2.4124,0.7973,8.5009,0.2885,4.0044,2.9419,0.1054,1175566311,4362973030,1525590000,1175566311,,1435236000,2641292894,3628849171,1218162877,10342836751,1998377356,650770200,2641292894,1398.5668,52.7293,33.3164,576.8445,53.447,744.8043,72.2998,12.0339,25.8262,10.8222,6.0375,25.5656,22.1584,134.5574,1.7707,2.8898,55.4987,2.7172,3.0498,4.1501,367.0592,2.7953,1.5756,1.9001,2.1308,1.2719,15.5591,1.6065,0.8739,6.4174,0.7611,3.1734,3.8894,6.1755,1.3839,0.9874,2.9568,0.6946,1.192
2018/9/6,-2.5773,-6.0291,-0.9662,-2.1739,-2.4324,0.1527,-3.4033,-1.3258,-3.8523,-0.2024,0,-0.2179,-0.4839,2.0495,1.3115,0.1214,0.0898,0.1873,0.5236,2.3725,0.7888,5.114,0.2972,3.2053,1.8451,0.0831,1145268210,4099924760,1510850000,1145268210,,1437427200,2551400956,3580739428,1171235254,10321899835,1998377356,649352400,2551400956,1362.5213,49.5502,32.9945,563.9021,52.1098,745.9414,69.8392,11.8744,24.8313,10.8003,6.0375,25.5099,22.0354,131.0894,1.6639,2.8618,54.2535,2.6492,3.0544,4.0088,362.1929,2.6876,1.5724,1.9001,2.1262,1.2649,15.1581,1.5097,0.8655,6.2734,0.742,3.1782,3.757,6.0936,1.3305,0.9854,2.9568,0.6931,1.1854
