ÈÕÆÚ,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH
2019/3/19,6.4466,4.37,25.0541,7.8054,4.37,6.09,3.97,4.25,27.7217,5.93,25.066,6.8,9.2025,4.18,14.5652,13.2018,4.9063,13.13,7.1173,18.9043,3.7076,13.9662,19.7,25.4886,13.7412,19.4713,,22.3324,38.3996,,,8.9145,2.23,12.5135,17.1153,5.9586,9.8242,4.88,31.5769,9.3,27.3907,8.8292,15.8223,33.0036,77.2747,,36.8426,32.7043,9.5892,9.7178,,,11.9457,39.9908,22.9685
2019/3/20,6.482,4.66,25.8474,7.8751,4.34,5.92,4.05,4.08,27.8009,6.16,24.7432,6.82,9.2521,4.15,14.8204,12.9731,4.9658,14.01,6.9874,19.6497,3.7374,14.2614,19.38,25.9652,14.0494,19.6407,,22.4792,38.0429,,,8.7067,2.27,12.3347,17.9745,5.9188,9.8935,4.9,31.6664,9.34,27.3028,8.7601,15.5604,32.6483,77.6802,,36.9617,32.1471,9.7179,9.5937,,,11.8468,39.9277,23.3099
2019/3/21,6.4678,4.73,25.769,7.8153,4.42,6.11,4.03,4.21,28.2864,6.4,24.3911,6.78,9.262,4.13,15.4681,12.9234,4.9856,13.65,7.0332,19.4708,3.7672,14.0843,19.54,26.5908,14.0295,19.4315,,22.2443,39.7347,,,8.7067,2.29,12.3744,17.6585,5.9089,9.8836,4.97,32.6109,9.31,26.9805,8.8588,15.7232,30.1908,76.8792,,36.6938,31.8368,9.7872,9.6557,,,11.7874,39.472,23.4562
2019/3/22,6.7367,5.18,25.2499,7.9748,4.46,6.12,4.02,4.21,29.9707,6.53,25.0953,6.91,9.5797,4.14,16.0178,13.0228,4.9658,13.3,6.9874,19.0434,3.7871,14.6945,19.03,27.4347,14.0494,18.6746,,22.3324,39.2592,,,8.6968,2.27,12.3744,17.7276,5.9089,10.3986,5,34.0824,9.32,27.2637,9.2238,15.7869,29.3025,76.9484,,37.4578,33.1133,10.0543,9.6144,,,12.0744,39.3808,23.1733
2019/3/25,6.7933,5.12,24.388,7.8253,4.38,6.07,3.92,4.1,29.0988,6.62,24.4009,7.08,9.2918,4.05,16.96,12.7047,5.0253,13.1,6.8651,18.6558,3.7076,14.6748,18.42,27.1071,13.5721,17.9375,,21.8039,38.3996,,,8.4297,2.21,12.1361,17.2042,5.8493,10.2995,4.84,35.3053,9.58,26.5313,9.2041,15.8365,29.3025,74.2189,,37.7059,33.2191,9.8366,9.8213,,,11.7379,38.3502,22.7344
2019/3/26,6.9632,5,24.2901,7.7754,4.28,5.97,3.8,4.08,29.2078,6.24,24.1369,6.81,9.6393,3.96,16.538,12.3767,4.8568,12.39,6.9874,18.2483,3.5585,14.9012,18.52,26.5908,13.244,18.1367,,21.3244,37.54,,,8.3307,2.12,12.1957,17.1745,5.6507,9.6756,4.73,35.4047,9.23,26.7071,8.8588,15.7869,28.1577,76.6418,,37.4281,33.2403,9.7674,9.4143,,,11.2332,38.3643,22.3931
2019/3/27,7.6566,4.99,24.7798,7.8054,4.25,5.78,3.84,3.92,29.8518,6.3,25.33,6.85,10.1852,4.06,17.1465,12.4363,4.8766,12.64,6.8345,18.2781,3.5983,15.8854,18.37,27.8518,14.0593,17.5989,,21.8724,38.171,,,8.3604,2.11,13.0795,17.6782,5.8294,9.7746,4.83,36.6078,9.47,27.5371,8.8687,16.9762,28.6117,80.5777,,39.869,34.2065,10.1236,9.8144,,,11.4707,39.8786,22.7637
2019/3/28,7.1825,5.36,24.6035,7.7754,4.17,5.73,3.82,3.63,30.149,6,24.6552,6.76,10.3143,4.02,17.0778,12.6451,4.8865,12.34,6.6892,18.2086,3.5187,14.5567,18.2,27.7326,14.7752,17.4595,,22.5673,37.293,,,8.3406,2.06,13.0795,15.9104,5.7103,9.7053,4.87,36.8961,9.51,27.6348,8.701,16.5869,29.4999,81.6161,,39.5912,34.5451,9.9158,10.3523,,,11.2233,40.103,22.4321
2019/3/29,7.317,5.37,25.3185,7.9848,4.24,5.87,3.92,3.75,30.7336,6.12,25.2127,6.73,10.2051,4.1,17.0189,12.7544,4.9856,12.7,6.888,18.5365,3.5983,14.2713,19.03,27.7426,15.1729,17.7782,,22.3618,38.1984,,,8.8155,2.08,13.6158,15.9203,5.8294,9.844,5.36,36.3691,9.49,28.4257,8.8687,17.1107,29.7368,85.7399,,40.3354,34.7143,10.1038,10.3385,,,11.5499,40.3624,23.2026
2019/4/1,7.5788,5.21,25.769,8.3835,4.4,6.04,4.05,3.9,31.3875,6.29,25.5256,6.88,10.5128,4.21,17.3919,13.0129,5.1343,13.15,7.0868,18.9838,3.7374,14.665,19.46,28.3482,15.68,18.5849,,23.0957,39.1769,,,9.053,2.16,13.7052,16.1672,5.9486,10.1807,5.6,36.4487,9.79,29.0702,9.1843,17.3514,29.9835,85.5817,,42.3894,35.8992,10.4898,11.0282,,,11.8864,40.776,23.7488
2019/4/2,7.3524,4.96,25.3479,8.3038,4.42,5.98,4.02,3.93,30.8426,6.22,25.2224,7.21,10.2547,4.18,17.0091,12.8538,5.1244,12.9,7.0944,19.0534,3.8169,14.4288,19.28,27.7525,15.2227,18.3558,,22.9,39.2592,,,8.9145,2.12,13.6258,15.8709,5.9486,10.1015,6.1,35.7925,9.76,28.621,9.1646,17.0683,30.0427,84.2071,,41.923,36.1108,11.0736,10.8282,,,12.3614,40.1661,22.9295
2019/4/3,7.3736,5.2,25.2695,8.3237,4.46,6.08,4.17,3.95,30.3076,6.19,24.8117,7.57,10.2845,4.3,16.9993,12.9632,5.2533,13.24,7.0868,19.4609,3.8666,14.4681,19.2,27.7028,14.8945,18.8538,,22.61,39.369,,,9.053,2.14,13.7648,16.1178,6.0678,10.2698,6.16,36.0013,10.74,28.6406,9.3915,16.7851,29.6578,84.3554,,43.074,35.0881,11.3705,10.511,,,12.7573,40.103,22.7832
2019/4/4,7.3099,5.34,25.5046,8.3137,4.44,6.13,4.19,3.9,30.2184,6.39,24.841,7.95,10.1555,4.32,17.1072,12.8737,5.174,13.12,7.5149,19.3019,3.8567,14.3992,19.54,27.7922,14.8945,19.2522,,22.1,39.3872,,,9.2311,2.12,13.7052,16.0684,6.0877,10.2698,6.34,35.9317,10.7,29.08,9.2435,16.7922,29.4506,85.6114,,41.3773,33.8398,11.5091,10.6765,,,12.4703,39.9908,22.7149
2019/4/8,7.2674,5.36,26.1608,8.1742,4.38,6.56,4.4,3.85,29.7032,6.26,22.9242,8.07,10.076,4.44,17.5194,12.8439,5.2434,13.71,7.7442,18.9043,3.8567,14.2516,19.83,27.2064,14.8349,19.7203,,21.71,40.3292,,,9.3201,2.18,13.5165,15.9005,6.0877,10.1708,6.87,35.5936,11.15,28.62,9.3126,16.3037,28.7893,85.5422,,41.8536,32.6549,12.1226,10.5385,,,12.3119,38.6517,22.6954
2019/4/9,7.2391,5.25,26.915,8.2639,4.6,6.28,4.46,3.89,29.8419,6.23,22.5623,7.98,10.1455,4.53,17.0189,13.0527,5.7687,13.91,7.5913,18.9938,3.8567,14.4484,19.18,27.7028,14.9045,19.0929,,22.07,40.1097,,,9.0332,2.15,13.6158,16.0091,6.0479,10.3193,6.57,35.3252,11.59,31,9.3225,16.5585,29.0163,86.5311,,41.3277,33.4378,12.3997,10.3868,,,12.2822,38.5185,22.8125
2019/4/10,7.1825,5.37,26.964,8.3636,4.75,6.12,4.54,3.92,30.4859,6.28,22.4938,7.81,10.2349,4.55,17.2839,13.5298,5.7389,13.46,7.4078,19.3317,3.8567,14.2614,18.67,28.3979,14.4968,18.4156,,22.11,42.3685,,,8.9046,2.2,14.2812,15.9005,6.0579,10.6263,6.55,36.0212,11.69,31.49,9.5099,16.7001,28.8485,87.6189,,41.6353,33.5365,11.8257,10.3247,,,12.1734,38.182,22.1785
2019/4/11,7.041,5.16,25.8376,8.0745,4.65,6.13,4.45,3.92,29.3564,6.06,22.0733,7.78,10.4831,4.33,15.6056,13.1421,5.3425,13.16,7.3773,18.9341,3.8567,13.9957,18.55,27.8915,13.9798,17.7782,,20.86,42.9355,,,8.6275,2.13,13.308,15.5746,6.0678,10.5966,6.36,35.1661,11.7,30.32,9.1843,15.8648,28.0787,85.4532,,38.6684,31.6675,11.7169,10.0075,,,12.4109,37.6491,21.7006
2019/4/12,7.0764,5.12,26.1412,7.9748,4.84,6.24,4.4,3.86,29.1286,6.1,22.3667,8.17,10.3044,4.45,15.7037,12.7544,5.3425,12.99,7.5072,18.6856,3.8567,13.7496,18.67,27.7227,14.0693,17.5889,,20.75,43.1275,,,8.7166,2.11,13.2782,15.3079,5.9288,10.9432,6.66,34.5298,11.45,30,9.2337,16.0064,27.8024,84.2368,,38.7776,31.8227,11.7763,9.9661,,,12.2426,37.1654,21.2715
2019/4/15,6.8782,5.25,25.9943,7.8552,4.7,6.17,4.38,3.8,28.2468,6.06,22.0048,8.08,10.4235,4.31,15.7626,12.7345,5.5308,12.84,7.706,18.6658,3.8567,13.6512,18.33,27.405,13.9897,17.8081,,20.06,42.78,,,8.6968,2.08,13.0795,15.2684,5.899,10.9036,6.26,34.1023,11.17,30,9.1745,15.617,27.6148,83.0698,,38.4501,31.9002,11.8257,9.6764,,,11.8666,36.1628,21.3885
2019/4/16,6.9773,5.44,26.484,7.9549,4.7,6.64,4.43,3.86,28.4746,6.11,21.7114,8.13,10.8702,4.38,15.9589,12.7842,5.5407,12.94,7.706,18.7353,3.8567,13.917,18.06,28.0007,14.0991,18.0969,,20.06,38.6,,,8.7364,2.1,13.1888,15.5055,5.9089,10.8937,6.56,34.0128,11.26,30.87,9.1745,15.9214,27.7135,84.8499,19.2752,38.46,31.9355,11.8752,9.6213,,,11.8171,36.5764,21.7591
2019/4/17,6.9915,5.48,26.817,8.0147,4.71,6.45,4.7,3.92,28.6233,6.27,22.308,8.13,11.4162,4.35,15.8215,12.7644,5.4614,12.98,8.2411,18.6161,3.8567,13.9662,18.72,28.1,14.0792,18.077,,20.7,37.67,,,9.053,2.11,13.0199,15.6042,6.0181,10.7848,6.46,33.9034,11.15,30.78,9.283,15.6878,28.7301,85.2257,21.2048,39.4523,32.408,12.1226,9.773,,,12.0051,36.4432,21.7299
2019/4/18,7.1047,5.48,26.6407,7.8851,4.79,6.6,4.77,3.85,28.4548,6.16,22.9339,7.58,11.1482,4.43,15.5369,12.5655,5.4812,12.77,8.3787,18.3378,3.9362,13.8185,19.01,29.06,14.0991,17.6487,,20.77,38.1,,,8.9738,2.08,12.9107,15.9499,5.9983,10.5966,6.33,34.0824,11.03,30.84,9.2041,15.7586,28.6215,85.3345,23.3232,38.7676,33.1415,11.8257,9.7661,,,11.8468,36.3521,22.159
2019/4/19,6.9915,5.32,26.2,7.925,4.76,6.51,5,3.89,29.6636,6.38,22.7481,7.51,11.2276,4.4,15.0461,12.6451,5.3821,12.9,8.1341,18.4372,3.807,13.9465,18.71,31.1,14.0494,17.5889,,20.87,37.95,,,8.8551,2.12,13.1093,15.8314,5.9586,10.6758,6.36,34.1023,11.35,31.14,9.3915,16.0064,28.6906,85.9773,25.6605,39.6408,32.6549,12.1325,9.6144,,,12.0051,37.2004,22.5296
2019/4/22,6.8216,5.23,25.78,7.8452,4.77,6.95,4.78,3.9,28.0783,6.3,22.4841,7.06,10.4334,4.3,14.997,12.5854,5.2731,12.62,8.9444,18.457,3.7573,14.2221,19.67,32.01,14.4769,18.3658,,20.3,37.49,,,9.4982,2.2,13.3576,15.4857,5.899,10.4877,6.33,34.5199,11.53,30.98,9.2731,16.7072,28.5524,84.5532,28.2266,39.7301,31.8932,12.4492,9.6488,,,12.0744,37.6702,23.2904
2019/4/23,6.7933,5.63,26.95,8.0546,4.95,7.65,4.71,3.83,28.326,6.7,23.374,7,10.215,4.14,14.948,12.6948,5.1442,12.21,9.1585,17.9303,3.5883,13.6709,20.77,30.8,14.119,18.4355,,20.13,36.39,,,10.448,2.11,13.6556,15.466,5.8791,10.7947,6.07,34.3707,11.31,30.48,8.987,17.139,28.2267,86.0267,31.0512,41.2384,32.4433,13.0627,9.4212,,,12.3119,37.6141,23.583
2019/4/24,6.8287,5.62,26.85,8.0546,5.03,8.01,4.67,3.85,28.0684,6.8,23.6283,6.93,10.2349,4.18,14.9381,12.5258,5.2136,12.52,9.1126,18.1986,3.6778,14.0351,21.51,29.97,14.3576,18.057,,20.24,35.91,,,11.4968,2.3,13.6258,15.3474,5.8692,10.7155,6.18,34.7585,11.52,30.74,9.3027,17.2806,29.2137,85.0477,34.1544,41.159,32.5562,12.6867,9.6144,,,12.7177,38.21,24.7631
2019/4/25,6.5952,5.55,26.76,7.9748,4.6,8.8,4.45,3.67,27.7613,6.68,22.6992,6.59,9.6492,4,14.3591,13.7784,5.0947,11.43,8.8374,17.5426,3.5187,13.6808,20.24,29.2,15.2823,18.7144,,19.51,35.6,,,10.9823,2.24,12.9107,15.2191,5.8791,10.5768,5.85,34.3508,11.38,30.45,8.8489,15.5604,28.6511,85.8289,35.6164,41.159,32.6549,11.42,9.7799,,,11.8567,37.34,24.412
2019/4/26,6.4395,5.15,25.9,7.8452,4.62,8.3,4.11,3.59,27.3947,6.94,21.8973,6.53,9.679,3.85,14.1824,14.2058,5.0947,11.6,8.3405,17.0954,3.4094,13.6808,18.48,30.21,14.6161,16.842,,21.46,34.81,,,10.26,2.24,12.861,14.7944,5.7202,10.0717,5.86,34.0923,11.53,30,8.553,15.4329,28.9077,83.5742,39.1771,43.6198,32.8312,10.28,9.0764,,,13.0443,37.16,25.4068
2019/4/29,6.206,5.16,26.3,7.8751,4.6,7.47,3.91,3.41,28.1279,7.06,21.8777,6.17,9.679,3.73,13.8683,13.4205,4.8171,11.37,8.2105,16.9662,3.2603,13.0016,17.3,31.57,14.1687,15.1588,,21.85,33.4,,,10.1413,2.13,13.1292,14.508,5.5415,10.5174,5.27,35.534,10.82,30.75,8.3162,16.4524,28.7202,87.8958,35.2584,45.7928,31.9919,9.25,8.3798,,,12.7672,37.17,24.4607
2019/4/30,6.3475,5.51,27.83,7.8751,4.44,7.91,3.9,3.43,28.4251,6.46,22.0146,6.24,9.7087,3.84,14.1333,14.1263,4.9262,11.5,8.7304,17.0656,3.3696,13.1493,19.03,31.9,14.7951,14.8799,,21.69,33.59,,,10.5865,2.02,13.0398,14.5277,5.611,10.3986,5.4,35.8422,11.22,31,8.4149,16.4028,28.4735,88.2914,36.611,45.1082,32.7677,9.38,8.8626,,,13.3511,37.5,23.7
2019/5/6,5.7319,5.4,26.3,7.3966,4.04,7.17,4.29,3.17,26.2751,5.81,20.2053,5.7,8.7359,3.51,13.2402,14.9415,5.1046,10.88,8.4475,15.9623,3.1808,12.0568,19.65,32.57,15.332,13.3959,,21.38,31.03,,,10.0523,1.92,12.3645,13.4809,5.4819,9.5568,5.02,34.3011,10.66,30,8.257,15.9426,27.5951,87.52,38.0432,43.2626,30.8282,9.1,8.6833,,,14.6872,34.92,23.2514
2019/5/7,6.2131,5.55,27.75,7.7156,4.37,7.4,4.72,3.48,27.9297,6,21.5745,6.15,9.3613,3.86,14.1824,15.856,5.62,11.54,8.761,16.5388,3.4989,12.7457,20.25,35.63,16.8632,14.7404,,22.02,32.36,,,10.4678,1.82,12.9008,13.8858,5.8096,10.0915,5.52,36.0808,10.89,30.55,9.0857,16.3957,28.286,94.12,38.8489,45.2272,32.8594,10.01,9.5523,,,16.152,35.9,23.7098
2019/5/8,6.2626,5.57,26.04,8.0944,4.26,6.66,5.19,3.42,27.8306,5.76,21.0953,5.97,9.1628,4.24,14.3591,14.2754,6.18,11.5,8.3252,16.5189,3.5883,12.7556,18.34,33.01,16.5451,16.2145,,21.66,34.37,,,9.419,1.75,13.1689,14.0636,5.6606,9.844,5.3,34.8678,10.83,30.14,9.2929,16.5585,27.9405,91,36.7602,44.6815,33.1486,10.6,10.1385,11.2047,,17.7652,35.22,23.3099
2019/5/9,5.9583,5.88,24.82,8.1543,4.17,6.66,5.71,3.3,26.83,5.39,20.4205,5.85,8.8252,3.82,14.1431,12.9135,5.56,11.87,8.1723,17.1749,3.3498,12.5095,17.98,31.49,16.376,14.8898,,20.99,32.59,,,9.1123,1.67,12.722,13.8265,5.4918,9.7251,5.12,33.8835,10.63,29.18,8.5628,15.6807,27.2694,87.79,33.1399,45.1082,31.738,9.56,9.2833,12.3222,,15.9936,35.52,22.8807
2019/5/10,6.1281,5.96,25.36,8.3137,4.33,6.76,6.28,3.39,27.7514,5.37,21.2029,6.03,9.1131,4.09,14.4769,13.1024,5.72,11.98,8.5469,17.3339,3.479,12.7654,18.32,33.4,17.0024,15.2086,,21.64,33.49,,,9.5279,1.73,13.4669,14.1228,5.6308,10.0717,5.4,34.6889,10.84,30.26,8.8292,16.2683,27.9208,91.49,34.3334,46.537,32.133,9.72,10.2144,13.5584,,15.281,37.2,23.6122
2019/5/13,6.1564,5.92,25.21,8.6527,4.31,6.48,6.32,3.41,28.1576,5.21,21.1931,6.18,10.0264,4.32,14.8891,13.5,5.48,11.43,8.2717,16.5785,3.3895,13.0016,18.08,34.05,16.2865,15.0492,,20.95,33,,,9.3003,1.69,13.8343,14.0438,5.75,9.7944,5.5,35.1959,10.58,30.4,8.553,16.9196,28.0096,91.69,33.6969,45.7234,32.0272,9.68,10.5523,14.9133,,15.5483,37.64,23.1148
2019/5/14,6.0078,5.9,25.24,8.6826,4.24,6.5,6.46,3.32,28.3458,5.23,20.929,6.02,9.9172,4.22,14.6535,13.75,5.58,11.15,8.7151,16.4692,3.3199,12.7949,18.11,33.41,15.5707,14.6906,,20.47,32.81,,,9.9038,1.69,13.586,14.1031,5.5911,9.7251,5.41,34.838,10.41,30.02,8.5628,17.0541,27.6642,90.18,33.488,46.1302,31.4206,9.71,11.4696,16.4066,,14.3507,36.96,23.1051
2019/5/15,6.5315,6.13,26.14,9.3704,4.32,6.52,7.11,3.44,29.1385,5.31,21.8777,6.26,10.2746,4.4,14.9283,14.17,5.92,11.29,8.8986,16.7972,3.648,13.1197,18.31,35.43,15.9087,15.1488,,21.04,33.41,,,10.2897,1.7,14.1521,14.3796,5.7897,10.1411,5.64,36.4487,10.56,31.03,9.4211,17.4859,28.0787,95,35.1987,47.5987,33.9949,10.11,11.7593,18.0482,,15.2612,38.1,24.529
2019/5/16,6.4607,5.71,26,9.3405,4.32,6.5,6.7,3.54,29.079,5.3,22.0929,6.26,10.076,4.34,15.0854,13.92,5.86,11.32,8.7457,17.0258,3.6579,13.169,18.13,34.8,15.8093,15.1886,,21.32,33.52,,,10.1017,1.76,14.1621,14.4784,5.8195,10.25,5.5,36.8364,10.57,31.4,9.5494,17.8116,28.6117,95.62,38.7196,46.3882,33.9949,10.15,11.78,19.858,,14.9346,39.63,24.3535
2019/5/17,6.3758,5.3,25.14,9.2009,4.23,6.35,6.9,3.37,28.5143,4.94,21.8777,6.06,10.4136,4.33,14.7517,14,6.04,10.87,8.8527,16.5487,3.6678,12.667,17.77,34.25,16.6147,14.8898,,21,32.14,,,9.8841,1.72,14.0131,14.1129,5.9784,9.9331,5.35,35.9317,10.15,30.41,9.5395,17.7408,28.128,95,36.5215,45.2471,33.5153,9.82,11.18,21.8458,,15.4394,38.95,23.5147
2019/5/20,6.0149,5.37,24.88,9.0215,4.2,5.72,6.21,3.29,27.5136,4.91,21.5843,5.89,10.1257,4.15,14.5063,13.06,5.44,10.72,8.4552,16.5388,3.6579,12.4898,16.4,33.58,14.9542,14.0134,,20.65,32,,,9.0827,1.63,13.6556,13.9154,5.75,9.6459,5.31,35.7428,10.05,30.08,8.6122,17.3939,28.2662,93,34.3036,45.0089,33.5788,9.64,10.06,19.8679,,13.8955,39.16,23.3196
2019/5/21,6.0857,5.44,25.18,9.1112,4.23,6,6.08,3.33,27.5433,5.1,21.4767,6.03,10.4731,4.46,14.8204,13.2,5.27,10.8,8.5851,16.7077,3.7573,12.7359,16.82,33.73,14.5465,14.1329,,20.95,31.7,,,9.4092,1.65,13.9535,13.9055,5.9288,9.8737,5.42,36.4188,10.04,30.25,8.8391,17.316,28.9176,92.91,34.3135,46.0707,33.5859,9.57,9.95,19.8085,,13.3214,39.05,24.0901
2019/5/22,6.0149,5.46,25.15,9.2109,4.16,6.1,5.92,3.28,27.2758,5.41,21.4474,5.98,10.9,4.34,14.9087,13.04,5.19,10.63,8.4017,16.499,3.6778,12.48,16.69,33.4,14.4471,13.8739,,21.09,31.79,,,9.241,1.59,14.0627,13.7771,5.8096,9.6558,5.17,37.781,9.89,30.3,8.6516,17.67,28.6215,92.96,32.9708,45.6241,33.5788,9.68,10.25,19.0866,,12.9354,38.44,23.2416
2019/5/23,5.838,5.28,24.65,9.2109,4.1,5.88,5.63,3.23,26.8498,5.24,21.4669,5.89,10.25,4.33,14.5161,12.62,4.86,10.12,8.0118,15.9424,3.4889,12.7261,16.17,33.24,13.0054,13.3959,,20.5,30.47,,,8.8749,1.51,13.5761,13.5401,5.611,9.3587,5.07,37.7511,9.2,29.91,8.04,17.47,28.2465,91.71,31.5286,44.8998,32.4856,9.49,9.24,18.5526,,12.2328,37.62,23.5537
2019/5/24,5.7389,5.18,24.81,8.9717,4.12,5.76,5.77,3.21,26.9885,5.57,20.8312,5.76,10.15,4.26,14.4376,12.46,4.87,10.24,7.8436,16.012,3.4591,12.4898,15.98,32.2,12.1702,13.7544,,20.4,30.8,,,8.7562,1.43,13.5066,13.5994,5.5315,9.3092,4.93,37.8008,9.29,29.9,7.9709,16.88,28.0096,93.46,32.4238,45.2074,32.0907,9.51,9.15,18.5229,,12.2426,37.61,23.066
2019/5/27,5.8875,5.18,25.25,9.2209,4.2,5.97,5.93,3.3,27.4046,5.98,21.0953,5.87,10.25,4.38,14.4376,12.86,5,10.86,8.2029,16.1909,3.5088,12.6867,16.5,32.78,12.4685,14.0931,,20.41,31.29,,,9.0233,1.4,13.7946,13.7969,5.6904,9.428,5.01,37.4727,9.44,30.01,8.1091,16.87,28.3748,93.78,32.8316,46.2195,32.2388,9.54,9.32,18.5921,,12.6385,38.28,22.9295
2019/5/28,5.8946,5.38,25.68,9.0614,4.23,6.09,5.84,3.31,28.2864,6.1,21.5354,5.86,10.01,4.36,14.1333,12.85,4.96,11.02,8.3481,16.1611,3.4193,12.6965,16.82,33.96,12.7369,14.1229,,20.19,31.18,,,9.1915,1.47,13.884,13.629,5.6308,9.5469,4.96,38.467,9.42,30.35,8.0203,17.08,28.6807,98.78,33.0404,47.4003,33.5365,9.47,9.22,18.0779,,12.5396,38.29,23.6707
2019/5/29,5.9371,5.35,25.25,9.6695,4.23,6.12,6.04,3.35,28.6728,6.13,21.8092,5.85,9.91,4.32,14.1628,12.84,5.05,11.2,8.3176,16.0319,3.4094,12.7851,16.73,33.25,12.8264,14.4715,,20,31.04,,,9.2113,1.45,13.7251,13.7673,5.6606,10.0024,4.94,38.1687,9.65,29.92,8.04,16.92,28.3748,97.54,33.6173,47.5987,33.5718,9.47,9.34,18.5724,,12.9552,38.7,23.6707
2019/5/30,5.7885,5.33,25.16,9.4701,4.17,6.18,6.28,3.3,28.5341,6.1,22.22,5.73,9.75,4.42,13.9469,13,5.14,11.21,8.5087,16.1114,3.3597,12.6965,17.36,32.9,13.0253,15.2285,,19.68,30.6,,,9.3993,1.42,14.0925,13.6784,5.6706,10.25,4.95,38.6559,9.24,30.06,8.26,17.22,28.9768,100,36.4022,47.4499,34.6438,9.52,9.78,20.4316,,13.1334,38.84,23.6415
2019/5/31,5.8026,5.37,25.07,9.4801,4.22,6.08,5.8,3.31,28.4251,6.6,21.92,5.82,9.39,4.36,13.8291,12.92,4.96,11.59,8.6387,16.2605,3.31,12.7162,17.48,32.26,12.727,15.7663,,19.6,31,,,9.4784,1.4,14.4898,13.708,5.5812,10.39,4.89,38.5067,9.18,30.01,8.1,17.68,29.6874,100.2,37.3967,46.5172,34.27,9.6,9.37,22.4787,,12.6187,40.14,24.2852
2019/6/3,5.4347,5.41,24.74,9.3804,4.35,6.09,6.04,3.3,28.0882,6.51,22.39,6.4,9.06,4.61,13.3776,12.83,4.82,12.4,8.501,16.6183,3.4293,12.4603,17.26,31,12.896,16.1249,,19.28,30.85,,,9.5872,1.35,14.8473,13.9845,5.8592,10.15,4.7,38.5266,9.1,30.59,7.79,18.06,29.4308,102.91,35.2385,47.4797,34.99,9.55,9.07,20.2338,,12.1833,40.59,24.451
2019/6/4,5.5054,5.35,24.08,9.171,4.19,5.88,5.76,3.2,27.8406,6.17,22.32,6.21,9.18,4.73,13.623,12.4,4.59,11.27,8.394,16.0915,3.2901,12.352,17.22,31,12.2696,15.0193,,18.93,30.68,,,9.2607,1.28,14.5096,13.5698,5.6408,10.05,4.66,38.0991,9.26,30.29,7.59,17.46,29.3716,99.88,35.2484,46.0111,33.81,9.41,8.61,18.6119,,12.1239,40.63,23.9926
2019/6/5,5.5196,5.57,24.05,9.0115,4.23,5.9,6.34,3.17,28.1081,6.4,23.3,6.19,9.19,4.64,13.25,12.64,4.72,12.4,8.2182,16.1015,3.3001,12.2832,17,30.77,12.3989,15.1289,,18.15,30.56,,,9.33,1.32,14.4004,13.55,5.6408,9.96,4.66,38.8746,9.17,30.12,7.77,17.72,29.6874,100.7,35.8352,45.644,34.8,9.38,8.73,18.1076,,12.5396,40.07,23.6415
2019/6/6,5.3568,5.4,24.09,8.8221,4.02,5.52,6.68,3.05,27.5037,6.03,23.11,5.87,8.81,4.18,13.24,12.52,4.62,11.85,8.1647,15.7536,3.1311,12.1158,16.2,30.09,11.9713,14.1329,,18.05,29.93,,,8.83,1.26,14.4004,13.3,5.5017,9.7,4.64,37.9798,9.07,30,7.61,17.84,29.1249,99.02,36.8199,46.0409,34.38,9.22,8.49,18.1174,,12.7177,39.69,23.2319
2019/6/10,5.371,5.37,24.35,8.7424,4.06,5.81,7.35,3.1,28.0882,6.19,22.8,5.91,8.85,3.76,13.31,13.1,4.82,12.38,8.1035,15.7436,3.0814,12.4013,16.68,30.15,12.2696,14.5512,,17.7,30.17,,,9.13,1.32,15.3538,13.29,5.5117,9.82,4.64,38.5664,9.01,30.68,7.83,18.38,29.7269,103.37,40.4999,46.0409,35.8,9.6,8.71,18.9877,,13.0542,40.57,23.622
2019/6/11,5.6823,5.52,24.83,9.3106,4.18,5.98,8.09,3.21,29.1682,6.44,23.25,6.5,9.2,3.87,13.74,13.4,5.3,12.65,8.4705,16.2505,3.2106,12.7851,17.51,31.18,12.8662,15.4078,,18.77,31.34,,,9.62,1.39,15.5624,13.69,5.7202,10.6,5.02,39.0039,9.31,32.43,8.61,19.06,30.25,105.17,41.7332,47.1125,36.2,9.82,9.14,19.9173,,14.1231,41.09,24.1681
2019/6/12,5.6753,5.43,24.45,9.1212,4.17,6.03,8.9,3.21,29.0889,6.19,22.7,6.35,9.1,3.68,13.54,13.17,5.26,12.35,8.18,16.3301,3.1708,12.6276,17.27,30.62,13.2142,15.2086,,18.1,31.02,,,9.46,1.39,15.612,13.58,5.6904,10.51,5.21,38.0792,9.53,31.75,8.28,19,30.25,104,38.9583,45.9913,35.58,9.72,9.07,18.602,,13.559,41.18,23.6025
