ÈÕÆÚ,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH
2016/11/22,31.4989,46.3078,7.5583,18.9495,21.1903,10.3866,32.5341,15.8075,36.6071,20.4451,17.53,63.2456,6.5018,22.6677,19.6317,27.8405,19.2085,9.9112,10.54,16.1157,9.2463,14.4433,10.1489,14.28,7.0767,12.56,295.6349,17.92,13.1658,15.74,29.9513,11.1353,22.8443,16.2808,21.5881,14.4371,,21.5941,12.7789,32.7887,,25.3538,26.3788
2016/11/23,32.1119,47.1948,7.5286,18.7102,21.0725,10.3081,33.1295,15.8986,36.8843,20.5446,17.44,64.5335,6.4338,22.1924,19.6121,27.7754,19.2719,9.9015,10.64,16.3648,9.2463,14.4913,10.0991,14.39,7.0669,12.77,299.5401,17.92,13.2995,15.5221,30.1644,11.0267,23.6378,16.3476,21.7322,14.2918,,21.36,12.8749,32.8077,,24.6338,25.949
2016/11/24,31.8101,47.4262,7.5286,18.3511,21.318,10.5087,33.2241,16.058,36.9034,21.2808,17.5,64.5335,6.3511,21.7947,19.6121,27.7847,19.2719,10.1046,11.7,16.2633,9.2463,14.3858,10.0791,13.87,7.1261,12.45,303.3495,17.92,13.2353,15.532,30.1354,11.3722,23.4097,16.5194,22.2126,14.224,,21.279,12.8077,32.7221,,24.1991,26.1194
2016/11/25,31.7347,47.2334,7.5188,18.5307,20.6699,10.7267,33.243,15.9593,38.4805,20.9923,17.44,64.7388,6.3949,21.8238,19.4072,27.459,19.435,10.0079,12.12,16.7245,9.2463,14.2803,9.9994,13.71,7.511,12.45,303.3113,17.92,12.9999,15.6013,30.1354,11.5203,23.2708,16.7961,21.8764,14.1464,,21.171,12.8653,32.8458,,23.7984,25.6823
2016/11/28,31.8573,46.4717,7.5188,18.5207,20.4932,10.7616,33.5265,15.9518,37.8401,22.1861,17.11,65.1961,6.3657,21.8238,19.5731,26.9472,19.5799,10.0272,12.08,15.9773,9.2463,14.3282,10.0492,13.67,7.3334,12.4,305.8094,17.92,13.0427,15.631,30.3098,11.3821,23.003,16.6434,21.6938,13.9914,,21.117,12.8845,32.7982,,23.5064,25.3044
2016/11/29,32.8664,46.6838,7.5583,18.1317,20.5226,10.9011,34.708,16.0808,37.9739,21.2012,16.25,66.7639,6.2831,21.3194,19.5536,27.1426,19.5437,10.0755,11.66,16.0511,9.2463,14.4721,10.0492,13.57,7.4222,12.13,310.0783,17.92,13.1551,15.631,30.3388,11.2537,23.0328,16.7102,22.1742,13.8848,,21.09,12.9902,32.7126,,23.4996,25.1265
2016/11/30,32.3383,45.0255,7.4595,18.0519,19.8254,10.6656,33.9613,15.7468,37.2953,20.2063,15.44,65.7933,6.2005,21.3388,19.5146,27.245,19.4169,10.0272,11.22,15.9958,9.2463,14.2035,9.8798,13.55,7.3235,12.26,305.4074,17.92,12.8822,15.1556,29.9222,11.4512,22.755,16.3476,21.934,13.9527,,20.928,12.7789,31.5042,,22.6031,24.6375
2016/12/1,31.9327,45.2858,7.5286,18.012,19.9138,10.7964,34.1882,15.7088,37.7923,20.3854,15.53,65.7467,6.2491,21.5134,19.3682,27.3753,19.4169,10.0079,11.06,16.0234,9.2463,14.2515,9.8997,13.68,7.3037,12.62,307.2643,17.92,12.8983,15.2843,30.3873,11.2241,22.8145,16.1281,22.2895,14.2627,,21,12.7789,31.4947,,22.9087,24.7264
2016/12/2,31.6875,44.8905,7.4496,18.1317,19.4621,10.5348,33.7912,15.4279,37.1615,19.3009,15.7,64.9347,6.1179,21.0963,19.0852,27.4404,19.1903,9.7371,11.48,16.088,9.2463,13.8679,9.6505,13.14,7.1656,12.38,307.9822,19.71,12.5452,15.1655,30.0482,10.8786,22.7153,16.1949,22.0397,13.8945,,20.6939,12.6059,30.9523,,21.7201,23.7705
2016/12/5,31.4895,45.1991,7.3706,17.7727,19.3738,10.0726,33.5927,15.4658,36.7792,18.9826,16.2,64.8974,6.1811,20.9605,18.9096,27.1612,19.1269,9.7758,11.22,15.7098,9.2463,13.9062,9.5906,13.21,7.1853,12.27,302.3924,17.74,12.4703,14.8188,30.0966,10.9477,22.7451,16.0804,21.6938,13.8751,,20.6129,12.702,31.057,,22.2567,23.8076
2016/12/6,31.8762,45.5172,7.3212,17.8225,19.7469,10.0464,34.1882,15.4582,36.6549,19.3905,16.08,66.5679,6.1811,21.1739,18.9974,27.4497,19.1088,9.6984,12.34,15.9312,9.2463,13.9062,9.6006,13.26,7.0767,12.38,312.4329,16.48,12.5185,14.9674,30.1644,10.9477,23.0328,16.3094,21.8283,13.943,,20.6489,12.7789,31.5803,,22.3993,23.8298
2016/12/7,31.697,45.4787,7.3508,18.0021,19.8254,10.247,34.2165,15.5873,36.8078,19.6591,16.5,66.5306,6.2248,21.3582,19.134,27.5893,19.1722,9.7661,12.64,15.9127,9.2463,13.9542,9.6903,13.32,6.9583,12.51,313.4188,16.83,12.5613,15.2249,29.9319,11.1945,23.1121,16.3476,21.7322,14.1368,,20.7479,12.7981,31.5898,,22.4129,24.0299
2016/12/8,32.1968,46.2982,7.2816,17.7029,20.3361,10.186,34.7837,15.7088,37.1806,19.5895,16.5,67.0065,6.1422,21.2418,19.2121,27.794,19.2991,9.7855,12.74,15.922,9.2463,14.1076,9.8299,13.28,6.9879,12.56,323.2391,18.51,12.8715,15.2249,29.6896,11.2044,23.1816,16.7484,22.7026,14.1658,,20.8199,12.9326,31.8562,,22.3518,24.5041
2016/12/9,32.3666,46.3271,7.252,17.4635,20.611,10.0901,34.6513,15.7847,37.0564,19.9178,16.29,67.3518,6.1228,21.1933,19.2804,27.8033,19.1179,9.7951,12.21,15.9312,9.2463,14.1076,9.7502,13.15,6.9682,12.3,323.287,17.97,12.9143,15.106,29.5637,11.4117,23.3204,17.5214,22.6738,14.2046,,20.7209,13.4514,31.9324,,21.8288,24.3114
2016/12/12,31.1217,44.4952,6.9358,15.9874,19.8353,9.7325,33.6211,15.3975,35.6035,18.0872,15.48,65.5134,5.7632,19.4183,18.3144,27.4497,18.7645,9.2923,12.77,15.6821,9.2463,13.4363,9.1719,11.99,6.7708,11.59,312.854,16.17,12.3633,14.2145,28.7885,10.7602,22.269,17.2256,21.665,14.4371,,19.6678,13.0287,30.5337,,20.3686,22.6665
2016/12/13,31.9516,45.6136,6.8963,16.3265,20.8368,9.7587,34.2732,15.8682,35.7565,18.5548,15.51,67.8558,5.7923,19.4668,18.5779,27.8777,18.8913,9.4567,13.67,15.5899,9.2463,13.7432,9.3613,12.05,6.8399,11.66,318.7405,16.58,12.802,14.2145,28.9338,11.4018,22.517,18.9529,23.2694,14.6697,,19.8838,13.9318,31.1712,,20.4908,23.2444
2016/12/14,31.6498,45.2858,6.8074,16.0772,21.0234,9.6453,33.5265,15.8606,34.9345,18.2862,15.76,67.6505,5.8069,19.4474,18.6364,27.8126,18.8189,9.418,13.37,15.9681,9.2463,13.9446,9.2417,12.04,6.8695,11.55,318.0322,16.11,12.9625,14.1254,28.8563,11.6486,22.7054,18.5807,23.942,14.5146,,19.5778,13.5955,30.6193,,20.2327,22.7035
2016/12/15,31.1406,44.5627,6.8272,16.1869,21.1118,9.7238,33.4037,16.0049,34.8293,18.4453,16.55,65.4574,5.8555,19.5541,18.6754,27.58,18.7826,9.4374,13.47,16.3555,9.2463,13.8966,9.2417,12.2,6.9386,11.57,313.9931,16.62,12.8929,14.2443,28.8079,11.9645,22.8741,19.0865,23.7402,15.1929,,19.6408,13.6916,30.5241,,22.2567,22.9555
2016/12/16,31.1028,44.1771,6.8469,16.6556,20.8859,9.968,33.5076,15.9366,34.9823,18.704,17.38,65.5973,5.8846,19.6317,18.6852,27.6451,18.846,9.5824,13.3,16.2079,9.2463,13.8295,9.2517,12.57,6.9583,11.64,313.5432,16.85,12.8608,14.8584,28.8951,11.9941,22.6757,18.5712,23.8171,15.1154,,19.7038,13.3842,30.4861,,23.486,23.1852
2016/12/19,31.6875,45.0062,6.8568,16.6556,21.2984,9.8808,34.0369,16.1492,34.8676,18.4951,17.9,66.6426,5.8604,19.4474,18.695,27.7288,18.7554,9.5631,12.51,16.3371,9.2463,13.9542,9.2417,12.28,7.0471,11.41,311.9926,16.22,13.0053,14.7395,28.7788,12.1323,23.3105,18.4662,23.6537,14.6987,,19.7938,13.7108,30.6003,,25.836,23.2963
2016/12/20,31.4895,44.3024,6.8074,16.5858,20.8565,9.8284,33.4604,16.058,34.9823,18.515,18.06,65.9146,5.8652,19.7384,18.4413,27.1798,18.6467,9.4664,12.63,16.374,9.2463,13.7144,9.1819,12.3,7.057,11.34,312.4903,15.51,12.8608,14.8782,28.1974,11.8263,23.2014,18.1513,23.0389,14.3596,,19.6408,13.461,30.1911,,25.9039,23.1185
2016/12/21,31.6215,43.6757,6.8667,16.7155,20.6797,9.9156,33.6778,16.1188,35.3837,18.9726,18.18,65.756,5.9624,19.8063,18.6169,27.4032,18.7101,9.5437,12.86,16.66,9.2463,13.8103,9.2617,12.27,7.057,11.46,314.5769,15.61,12.7645,15.0367,28.178,12.1323,23.2807,18.7143,23.1542,14.534,,19.7668,13.3457,30.3148,,28.4644,23.2519
2016/12/22,31.3952,42.9526,6.8766,16.7255,20.0218,9.8808,33.4698,15.9366,35.4888,19.0224,17.79,65.2987,5.943,19.9518,18.6169,27.3566,18.8007,9.5727,12.5,16.7061,9.2463,13.6569,9.2118,12.5,7.1063,11.44,311.2652,15.64,12.5559,15.1754,28.3718,12.1126,22.7253,18.1227,22.4336,13.972,,19.6948,13.3169,29.9247,,28.5119,23.0444
2016/12/23,30.5464,43.1454,6.9556,16.4761,19.8647,9.7587,32.5341,15.6708,35.2594,18.8333,17.97,63.9455,5.8312,19.5832,18.5193,27.2915,18.7554,9.6888,11.89,16.3463,9.2463,13.5034,9.1121,12.17,7.0373,11.07,306.3167,14.79,12.5078,15.2546,28.0714,12.0139,21.9813,17.9222,22.0877,13.972,,19.6318,13.461,29.8962,,30.957,22.6072
2016/12/26,30.5181,42.7983,6.9358,16.6357,19.9433,9.7761,32.4679,15.6253,34.772,18.8234,17.78,64.2068,5.8555,19.8257,18.5388,26.8914,18.7554,9.8338,11.68,16.8721,9.2463,13.5993,9.0623,12.35,6.8793,11.21,310.576,15,12.481,15.2447,28.2652,12.3396,22.4277,17.97,22.4624,14.0399,,19.4788,13.413,30.0294,,28.3693,22.6368
2016/12/27,30.5464,43.3575,6.9951,16.8052,19.7862,9.7238,32.4584,15.7695,34.7146,19.1716,18.67,64.1322,5.8992,19.5832,18.6267,27.1705,18.7554,9.9112,12.03,16.9275,9.2463,13.6185,9.0324,12.35,6.8399,11.2,312.184,14.87,12.4008,15.2051,28.304,12.3396,22.2194,18.0463,22.6065,13.8848,,19.2087,12.6828,29.8771,,28.0297,22.6294
2016/12/28,30.4427,42.9237,6.9556,16.8651,19.7371,9.6627,32.052,15.8606,34.1698,18.8632,18.13,64.6734,5.8409,19.3795,18.6462,27.0868,18.7554,9.8435,11.69,17.1673,9.2463,13.5993,8.9526,12.36,6.7313,11.51,309.8486,15.3,12.4061,15.0763,28.3718,12.0928,22.1599,17.6264,22.5489,13.8558,,19.2087,12.5098,29.8391,,27.9414,22.3701
2016/12/29,30.4615,43.0201,6.8766,16.6556,19.7371,9.6715,31.9953,15.9442,33.95,18.8333,17.77,64.7761,5.8701,19.4862,18.6071,27.1612,18.8098,9.8918,11.81,17.0751,9.2463,13.8775,8.9725,12.36,6.5734,11.24,313.2848,15.08,12.4061,15.4131,28.3331,12.1225,22.2194,17.4355,23.1445,13.691,,19.2087,12.4906,29.801,,28.7836,22.3775
2016/12/30,31.1217,43.8685,6.8667,16.516,20.1495,9.7587,32.5908,16.7034,34.4088,19.2015,17.8,65.8866,5.8555,19.6317,18.7828,27.9149,18.8007,9.9015,11.91,17.0197,9.2463,13.8966,9.152,12.34,6.5931,11.23,319.8317,14.89,12.4917,15.4032,28.5269,12.1422,22.4178,18.2372,24.038,13.8364,,19.3977,12.6059,30.5717,,29.3405,23.0221
2017/1/3,31.3103,44.0807,6.9358,16.885,20.1789,9.8633,32.7609,16.4908,34.7242,19.2612,18.48,66.12,5.9284,19.6899,18.812,27.5427,18.8913,9.9789,11.94,16.8813,9.2463,14.0501,9.1819,12.57,6.6918,11.27,320.2241,15.03,12.4757,15.3042,28.74,12.7641,22.388,18.5426,24.0957,13.9623,,19.3707,12.6732,30.6764,,32.2746,23.1852
2017/1/4,32.3949,45.2955,7.0939,17.0147,20.7485,10.0028,33.933,16.5516,35.0301,19.3109,18.19,67.2118,6.5212,19.8451,19.0365,27.673,19.0454,10.0175,12.47,17.0289,10.1748,14.2419,9.3514,12.56,6.6918,11.42,336.8307,15.28,12.7752,15.7499,28.7594,12.7937,22.9931,19.2488,25.1813,14.1464,,19.7128,12.7789,31.7706,,35.5007,23.6594
2017/1/5,32.4232,45.2858,7.1532,17.0546,20.6601,10.3517,33.9613,16.3314,34.8293,19.5198,17.59,67.1839,7.1724,19.9033,19.378,27.6358,19.0182,10.1046,12.24,17.2319,10.7733,14.6255,9.5009,13.02,6.7214,11.32,331.8822,15.19,12.6468,15.7598,28.6819,12.8135,22.7054,18.9911,25.0757,14.0883,,19.6318,12.6636,31.2663,,31.9486,23.2593
2017/1/6,32.4703,45.5076,7.0742,17.0247,20.6503,10.2732,34.122,16.6199,34.7529,18.6742,16.71,66.1853,7.0315,19.5541,19.3292,27.5893,18.982,10.1239,11.99,16.9182,9.8141,14.6543,9.5707,12.81,6.5438,11.23,335.7299,14.62,12.6629,15.7499,28.5172,12.9813,23.0625,18.8479,24.7586,13.9139,,19.6138,12.5675,31.038,,28.7564,22.9703
2017/1/9,32.5835,45.2762,7.1532,17.0845,20.5914,10.1162,34.4528,16.5516,34.9249,18.5647,16.56,66.0266,7.0363,19.6026,19.5243,27.58,18.8279,10.2109,12.04,17.0658,9.8218,14.6927,9.5906,12.87,6.7214,11.29,333.5763,14.78,12.5452,15.8093,28.8272,13.159,23.0625,18.5044,24.6433,14.0883,,19.7218,12.5867,30.9523,,25.965,22.7554
2017/1/10,32.4043,45.5751,7.0742,17.3837,20.7779,10.1162,34.5001,16.3542,34.6764,18.6145,16.7,66.176,7.0849,19.7287,19.2706,27.5707,18.7101,10.0659,11.83,17.1027,10.0136,14.5104,9.6006,12.66,7.1952,11.35,334.0453,15.25,12.3687,15.8093,28.6237,12.9023,23.0625,18.5807,24.4608,14.2821,,19.5058,12.529,31.076,,25.4896,22.6665
2017/1/11,31.9705,44.6399,7.0346,17.0446,19.9335,10.0377,33.8952,16.1871,34.036,18.0573,16.36,64.9814,6.7545,19.7287,19.0657,27.5893,18.4111,10.0079,11.36,17.3426,9.4842,14.4625,9.4411,12.69,7.205,11.11,330.6475,14.91,12.2242,15.7004,28.5656,12.468,23.0625,17.97,24.3455,13.7879,,19.2357,12.2408,30.3434,,26.128,22.0811
2017/1/12,31.1971,43.7625,6.9951,16.7155,19.6487,9.9418,33.6494,15.7544,34.122,18.0275,16.31,64.1882,6.8274,20.6017,19.3682,27.3194,18.3205,9.9692,11.11,17.3334,9.2847,15.0763,9.471,12.55,7.136,11.08,332.1789,15.08,12.1386,15.2943,28.4396,12.5765,23.0625,18.0558,24.5376,13.7783,,19.0197,12.0294,30.1816,,24.0837,21.6662
2017/1/13,31.216,43.0297,6.9062,16.1769,19.5898,9.8197,33.7345,15.6329,33.8162,17.0326,16.86,63.2736,6.4532,20.0779,19.3682,27.1054,17.8766,9.6984,10.56,16.3186,9.1772,14.8365,9.2517,12.2,6.9682,11.02,330.0923,14.24,12.144,14.9377,28.9144,12.1027,23.0625,17.989,24.5088,13.3132,,18.4706,11.7796,30.41,,23.0174,20.7251
2017/1/16,30.8859,42.9815,6.7876,15.2294,19.4425,9.6278,33.5076,15.3823,33.042,15.8984,16.02,63.2642,6.1033,19.5735,18.4705,26.5657,17.6953,9.5824,9.69,16.2725,8.8012,14.5968,8.9725,11.44,6.6622,11.17,326.838,13.12,12.0316,14.1254,29.4571,11.6585,23.0625,17.4642,24.9796,12.7221,,17.7595,11.2992,30.9618,,22.311,19.4358
2017/1/17,31.5932,43.319,6.8864,15.5486,19.7567,9.6976,33.8006,15.6405,33.4625,16.3163,15.85,64.4495,6.254,19.4862,18.8218,26.7797,17.9309,9.7468,9.82,16.743,8.6938,15.0859,9.0722,11.52,6.7412,11.04,334.1698,13.25,12.0584,14.3136,28.9338,11.9151,23.0625,17.3783,25.3447,12.8578,,17.9485,11.4914,30.7144,,23.16,19.8582
