ÈÕÆÚ,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH
2018/5/24,5.6587,5.9485,8.4554,5.1,4.76,3.11,6.01,16.78,2.7556,13.9975,3.0359,19.3858
2018/5/25,5.526,5.9485,8.7032,5.15,4.7,3.08,5.95,16.92,2.702,14.1727,3.0161,19.0667
2018/5/28,5.4976,5.7697,8.9114,5.03,4.61,3.07,5.94,16.28,2.7109,13.7444,2.9964,18.7476
2018/5/29,5.3838,5.6208,8.7528,5.53,4.56,3.06,5.92,15.78,2.702,14.4355,2.9964,18.9072
2018/5/30,5.0521,5.3626,8.2671,5.51,4.31,3,5.69,16.05,2.6125,13.9877,2.8975,18.6279
2018/5/31,5.1089,5.5619,8.4356,5.65,4.38,3.04,5.73,16.5,2.7198,14.4452,2.9469,18.3288
2018/6/1,5.1089,5.6716,7.9598,5.27,4.39,3.02,5.68,15.96,2.6572,13.9196,2.9469,18.1792
2018/6/4,5.0331,5.5719,7.8508,5.1,4.4,3.05,5.56,16.19,2.702,14.2603,3.0458,18.5581
2018/6/5,5.1848,5.6915,8.1085,5.16,4.44,3.09,5.63,16.83,2.7198,14.3868,3.1744,19.1265
2018/6/6,5.2238,5.6517,8.4059,5.06,4.48,3.08,5.65,16.63,2.739,14.4063,3.1645,19.0966
2018/6/7,5.2824,5.4922,8.3464,4.64,4.36,3.03,5.46,16.15,2.7582,14.3187,3.204,18.7277
2018/6/8,5.1848,5.4722,8.6933,4.51,4.31,3.04,5.58,16.05,2.7294,14.0559,3.1941,18.5681
2018/6/11,5.0578,5.3825,9.5656,4.5,4.32,3.03,5.48,16.13,2.7582,14.0754,3.1348,18.8174
2018/6/12,5.1164,5.4025,10.2298,4.58,4.32,3.04,5.44,16.6,2.7773,14.1532,3.1249,18.608
2018/6/13,5.0383,5.243,9.9225,4.38,4.2,3.01,5.24,15.56,2.7965,13.686,3.0557,18.2689
2018/6/14,5.0188,5.223,9.3079,4.39,4.21,2.98,5.09,14.37,2.7677,13.7736,3.0063,17.89
2018/6/15,4.7258,5.0935,9.4764,4.22,4.21,2.82,4.95,13.55,2.6815,13.4329,2.9469,16.1
2018/6/19,4.345,4.5851,8.8222,3.82,3.86,2.54,4.46,12.21,2.4996,13.0241,2.7491,14.49
2018/6/20,4.2669,4.5751,9.3971,3.89,3.91,2.55,4.45,12.53,2.557,13.102,2.759,13.04
2018/6/21,4.4134,4.1964,9.6846,3.93,3.76,2.43,4.33,12.03,2.5666,12.9754,2.6997,11.74
2018/6/22,4.6184,4.2661,9.4962,3.97,3.85,2.43,4.35,12.52,2.6145,12.9365,2.7393,10.57
2018/6/25,4.7454,4.2362,9.4169,3.95,3.88,2.4,4.24,12.38,2.5858,12.6737,2.7195,10.61
2018/6/26,4.8723,4.4356,9.6053,4.07,4.14,2.43,4.33,12.77,2.5953,12.7613,2.7689,9.93
2018/6/27,4.8821,4.3758,9.3079,4.1,4.03,2.43,4.36,12.8,2.5858,13.0533,2.759,10.06
2018/6/28,4.7258,4.3459,8.7726,4.02,4,2.41,4.3,12.97,2.557,12.5861,2.759,9.78
2018/6/29,5.1262,4.4555,9.0006,4.16,4.11,2.48,4.44,13.88,2.6911,13.0338,2.8283,9.71
2018/7/2,5.1359,4.4356,9.4467,4.12,4.06,2.43,4.58,13.21,2.6528,13.0241,2.7689,10.68
2018/7/3,5.0578,4.5851,9.6449,4.53,4.12,2.49,4.62,13.5,2.6528,13.1701,2.8184,11.75
2018/7/4,5.009,4.5253,9.4863,4.34,4.08,2.44,4.48,12.43,2.6624,12.8391,2.7788,11.86
2018/7/5,4.8528,4.3459,9.5062,4.48,3.94,2.36,4.23,12.1,2.6241,12.7203,2.7096,10.74
2018/7/6,4.7942,4.3858,9.754,4.34,3.94,2.42,4.27,12.26,2.5953,12.5521,2.7294,11.08
2018/7/9,4.9504,4.4655,10.1802,4.38,4.03,2.46,4.33,12.6,2.6432,12.9282,2.7788,11.45
2018/7/10,4.9992,4.4655,10.5965,4.32,4.01,2.47,4.33,12.79,2.6528,12.9381,2.8085,11.19
2018/7/11,4.8528,4.2861,10.5073,4.34,3.9,2.4,4.24,12.33,2.5953,12.6313,2.7689,10.52
2018/7/12,5.0188,4.4555,10.3289,4.39,4.01,2.47,4.32,12.66,2.6624,12.3343,2.8283,11
2018/7/13,4.8723,4.4655,10.2793,4.29,4.04,2.46,4.4,12.6,2.6241,11.9284,2.8085,10.7
2018/7/16,4.8528,4.5951,10.0811,4.17,3.98,2.42,4.41,12.86,2.6528,11.7106,2.7986,10.83
2018/7/17,4.8821,4.5452,10.1207,4.19,4,2.42,4.46,13.28,2.6241,11.7997,2.7887,11.04
2018/7/18,4.843,4.5054,9.7242,4.26,3.98,2.41,4.49,14.01,2.6432,11.7007,2.7887,10.65
2018/7/19,4.6966,4.3858,9.3971,4.17,3.9,2.34,4.43,13.31,2.6241,11.4335,2.7491,10.85
2018/7/20,4.7161,4.4655,9.5656,4.42,3.99,2.37,4.55,13.17,2.672,11.1266,2.7986,10.92
2018/7/23,4.7356,4.6449,9.6251,4.37,4.09,2.41,4.56,13.18,2.6911,11.1167,2.8381,10.76
2018/7/24,4.8333,4.9739,9.7441,4.39,4.14,2.46,4.68,13.24,2.7103,11.5622,2.8777,11.18
2018/7/25,4.8918,4.8044,9.4764,4.41,4.13,2.47,4.62,12.87,2.7294,11.4731,2.8876,11.31
2018/7/26,4.8625,4.8642,9.3971,4.5,4.22,2.55,4.72,12.65,2.7294,11.5226,2.9271,11.36
2018/7/27,4.7844,4.914,9.3178,4.36,4.32,2.61,4.64,12.6,2.6911,11.384,2.8975,11.01
2018/7/30,4.677,4.9539,9.1295,4.21,4.17,2.53,4.59,12.18,2.6815,11.1266,2.8777,10.6
2018/7/31,4.677,4.8642,9.4368,4.25,4.2,2.5,4.57,12.35,2.6911,11.1464,2.9074,10.69
2018/8/1,4.6477,4.6948,9.1592,4.18,4.12,2.47,4.55,11.97,2.6624,10.9187,2.8579,10.25
2018/8/2,4.4329,4.5353,8.5645,4.04,3.98,2.38,4.45,11.14,2.5953,10.493,2.7887,9.76
2018/8/3,4.3158,4.4057,7.7318,4.02,3.95,2.37,4.37,10.63,2.6049,10.3842,2.7491,9.69
2018/8/6,4.2083,4.316,7.0677,4.01,3.92,2.35,4.15,10.1,2.5953,10.3149,2.7195,9.24
2018/8/7,4.2865,4.4456,7.3155,4.12,4.04,2.41,4.17,10.4,2.6241,10.6217,2.779,9.61
2018/8/8,4.2474,4.4057,7.256,4.06,4.03,2.38,3.87,10.44,2.6241,10.404,2.7691,9.4
2018/8/9,4.3255,4.4954,7.3551,4.2,4.18,2.49,3.96,10.57,2.6337,10.5821,2.7989,9.59
2018/8/10,4.3353,4.5253,7.5831,4.21,4.27,2.48,3.98,10.76,2.6241,10.7306,2.7989,9.75
2018/8/13,4.3255,4.5652,7.5831,4.28,4.27,2.47,4.02,11.84,2.5858,10.6712,2.789,9.8
2018/8/14,4.3548,4.6948,7.484,4.22,4.13,2.45,4.01,11.88,2.6049,10.691,2.8088,9.91
2018/8/15,4.2279,4.5353,7.2659,4.11,4.04,2.39,3.99,11.27,2.5858,10.4436,2.7592,9.63
2018/8/16,4.1693,4.5153,7.375,4.05,4,2.37,3.93,11.36,2.5666,10.3644,2.7493,9.48
2018/8/17,4.0033,4.7346,7.0875,3.98,3.92,2.34,3.92,10.88,2.5475,10.305,2.6798,9.05
2018/8/20,4.0033,4.7147,7.137,4.04,3.88,2.37,3.84,11.22,2.5283,10.4139,2.7096,8.92
2018/8/21,4.0326,4.6549,7.2263,4.05,4,2.38,3.86,10.1,2.5475,10.4832,2.7294,8.95
2018/8/22,3.9642,4.5153,7.0875,4,3.88,2.36,3.78,9.09,2.5475,10.3743,2.7294,8.63
2018/8/23,3.974,4.5751,7.0875,4,3.91,2.36,3.82,8.93,2.557,10.3644,2.7294,8.75
2018/8/24,3.9642,4.5054,6.9685,3.98,3.91,2.35,3.83,8.51,2.5475,10.3248,2.7195,8.89
2018/8/27,4.0424,4.635,7.147,4.04,3.93,2.39,3.89,8.59,2.5858,10.5326,2.7592,9.08
2018/8/28,4.0912,4.6848,7.1965,4.02,3.92,2.38,3.94,8.92,2.557,10.6019,2.7493,8.98
2018/8/29,4.0033,4.7346,7.0776,3.9,3.89,2.35,3.92,8.79,2.5858,10.5029,2.7493,8.8
2018/8/30,3.974,4.5751,6.8496,3.8,3.8,2.33,3.92,8.37,2.5666,10.6415,2.6996,8.66
2018/8/31,4.0326,4.5153,6.8892,3.79,3.71,2.23,3.9,8.33,2.5858,9.8496,2.6996,8.49
2018/9/3,3.9838,4.625,6.7009,3.8,3.81,2.16,3.82,8.1,2.5858,9.8991,2.6897,8.29
2018/9/4,4.0131,4.7446,6.8595,3.87,3.81,2.18,3.9,8.27,2.5858,9.8892,2.7096,8.62
2018/9/5,3.9838,4.6649,6.7505,3.84,3.8,2.18,3.87,9.1,2.557,9.7506,2.6798,8.65
2018/9/6,3.9545,4.8443,6.6513,3.86,3.76,2.16,3.77,10.01,2.5858,9.6912,2.6897,8.41
2018/9/7,3.9252,4.7944,6.6018,3.89,3.75,2.16,3.79,11.01,2.5762,9.7803,2.6798,8.59
2018/9/10,3.8275,4.7645,6.4927,3.75,3.66,2.09,3.7,9.91,2.5762,9.5625,2.65,9.45
2018/9/11,3.7983,4.7446,6.3738,3.82,3.72,2.1,3.7,10.9,2.5666,9.5229,2.6599,9.53
2018/9/12,3.8275,4.8343,6.5225,3.81,3.72,2.1,3.76,11.99,2.5475,9.4932,2.65,9.15
2018/9/13,3.8178,4.9639,6.4729,3.84,3.73,2.11,3.86,12.19,2.557,9.5229,2.6699,9.2
2018/9/14,3.9545,4.8243,6.4927,3.78,3.68,2.1,3.95,11.4,2.5762,9.5031,2.6699,8.92
2018/9/17,3.9154,4.7147,6.2846,3.63,3.57,2.05,3.85,12.54,2.5666,9.226,2.6202,8.94
2018/9/18,4.0033,4.8044,6.3639,3.69,3.63,2.08,3.84,12.43,2.5858,9.3745,2.65,9.4
2018/9/19,4.0033,4.914,6.4134,3.74,3.68,2.1,3.9,12.6,2.6049,9.711,2.6699,9.39
2018/9/20,4.0424,4.8144,6.3837,3.72,3.69,2.12,3.84,12,2.5953,9.6912,2.6599,9.2
2018/9/21,4.1009,4.8343,6.4531,3.77,3.76,2.14,3.86,11.44,2.6337,10.0773,2.7096,9.17
2018/9/25,4.0717,4.924,6.4233,3.76,3.77,2.11,3.92,11.6,2.6337,9.9783,2.6798,9.35
2018/9/26,4.0814,4.8443,6.4333,3.75,3.77,2.12,3.89,11.41,2.6337,9.9981,2.6897,9.23
2018/9/27,4.0424,4.7047,6.2548,3.61,3.71,2.08,3.75,10.41,2.6241,9.8496,2.65,8.78
2018/9/28,4.1205,4.7247,6.4432,3.67,3.75,2.13,3.82,10.59,2.6432,10.0476,2.6699,8.89
2018/10/8,4.0717,4.4954,6.1359,3.53,3.57,2.07,3.7,10.03,2.5953,9.81,2.6202,8.26
2018/10/9,4.0033,4.4854,6.235,3.51,3.6,2.07,3.74,10.16,2.5953,9.7605,2.6401,8.33
2018/10/10,4.0326,4.5452,6.1557,3.52,3.6,2.07,3.72,10.29,2.6049,9.5724,2.6301,8.52
2018/10/11,3.7104,4.0967,5.5709,3.17,3.3,1.87,3.39,9.26,2.4708,9.1666,2.3721,7.67
2018/10/12,3.5932,4.0967,5.4222,3.02,3.22,1.79,3.36,9.13,2.4517,8.9884,2.2828,7.33
2018/10/15,3.4858,4.0867,5.4519,2.99,3.04,1.76,3.36,10.04,2.4421,8.6716,2.2331,7.21
2018/10/16,3.3686,4.1266,5.1744,2.93,3.01,1.73,3.31,10.15,2.3655,8.3746,2.2034,6.9
2018/10/17,3.2905,4.1764,5.323,3.01,3.05,1.77,3.39,10.41,2.3176,8.434,2.2431,7.07
2018/10/18,3.1245,4.0369,5.3726,2.95,2.99,1.71,3.32,9.37,2.2314,8.1767,2.1835,7.23
2018/10/19,3.1245,4.1067,5.5114,2.98,3.01,1.73,3.38,9.59,2.2602,8.5033,2.2232,7.3
2018/10/22,3.3882,4.2761,5.7493,3.28,3.18,1.82,3.54,10.15,2.3559,8.9092,2.3225,7.77
2018/10/23,3.3393,4.2362,5.6303,3.26,3.22,1.82,3.45,10.01,2.3176,8.6716,2.2927,7.64
2018/10/24,3.3393,4.2063,5.6204,3.21,3.21,1.82,3.5,9.81,2.308,8.6518,2.3125,7.64
2018/10/25,3.3198,4.1764,5.6105,3.53,3.2,1.82,3.54,9.65,2.2697,8.5627,2.3225,7.54
2018/10/26,3.4175,4.2063,5.6502,3.62,3.24,1.84,3.58,10.62,2.2602,8.5924,2.3324,7.63
2018/10/29,3.3686,4.1964,5.6105,3.26,3.19,1.83,3.5,11.12,2.1835,8.4439,2.3423,7.56
2018/10/30,3.5151,4.2063,5.6403,3.35,3.25,1.89,3.55,11.37,2.1931,8.5033,2.382,7.68
2018/10/31,3.4956,4.2362,5.6601,3.38,3.29,1.89,3.59,11.1,2.1548,8.434,2.3721,7.78
2018/11/1,3.4663,4.2761,5.6898,3.37,3.26,1.91,3.56,11.05,2.1548,8.4835,2.3919,8.56
2018/11/2,3.5249,4.3559,5.8385,3.41,3.35,1.94,3.63,11.19,2.1931,8.7112,2.4515,9.42
2018/11/5,3.5053,4.3858,6.0665,3.49,3.69,1.98,3.66,11.48,2.2027,8.6716,2.4813,9.36
2018/11/6,3.5249,4.3559,6.2152,3.4,3.57,1.97,3.59,11.4,2.1452,8.6617,2.4713,8.71
2018/11/7,3.5444,4.3658,6.4333,3.38,3.44,1.95,3.57,11.75,2.1452,8.5528,2.4316,8.56
2018/11/8,3.5053,4.2961,6.354,3.72,3.78,1.98,3.57,11.43,2.1357,8.5132,2.4316,8.7
2018/11/9,3.4858,4.316,6.1656,3.57,4.16,1.96,3.57,11.05,2.0686,8.3548,2.4217,8.42
2018/11/12,3.603,4.4356,6.3639,3.65,4.01,2.04,3.71,11.21,2.0973,8.6914,2.4813,8.64
2018/11/13,3.8275,4.5452,6.4233,3.75,4.08,2.18,3.87,11.24,2.1835,8.9488,2.5607,8.92
2018/11/14,3.7885,4.5452,6.354,3.73,3.9,2.16,3.85,11.09,2.2027,9.028,2.521,9.08
2018/11/15,3.8275,4.6449,6.5819,3.81,3.92,2.18,3.92,11.6,2.2506,9.1072,2.5805,9.08
2018/11/16,3.8861,4.635,6.6513,3.83,3.94,2.2,4,11.62,2.2697,9.6417,2.6103,9.03
2018/11/19,4.0228,4.6948,6.5819,3.92,3.87,2.17,4,11.21,2.2889,9.6021,2.5805,9.11
2018/11/20,3.8568,4.5452,6.235,3.73,3.86,2.08,3.88,10.09,2.2506,9.3745,2.511,8.74
2018/11/21,3.8373,4.615,6.3044,3.8,3.88,2.09,3.86,10.17,2.241,9.2656,2.511,8.76
2018/11/22,3.808,4.5751,6.4035,3.75,3.87,2.18,3.87,10.06,2.2506,9.3052,2.511,8.75
2018/11/23,3.5542,4.326,6.0169,3.45,3.54,2.06,3.67,9.69,2.1548,9.0973,2.3919,8.11
2018/11/26,3.5834,4.3559,5.9475,3.49,3.57,2.09,3.66,9.8,2.1357,9.0577,2.4217,8.03
2018/11/27,3.5737,4.5153,6.0764,3.56,3.6,2.08,3.7,10.78,2.1452,9.0874,2.4416,8.12
2018/11/28,3.6811,4.7645,6.4233,3.76,3.67,2.11,3.9,11.18,2.1835,9.3349,2.6004,8.28
2018/11/29,3.5932,4.5452,6.2747,3.56,3.54,2.03,3.73,10.88,2.174,8.9488,2.4912,7.98
2018/11/30,3.5542,4.4854,6.2053,3.53,3.61,2.02,3.71,10.68,2.1165,9.0082,2.4416,8.12
2018/12/3,3.7006,4.615,6.3738,3.64,3.7,2.11,3.82,11.11,2.174,9.3942,2.511,8.43
2018/12/4,3.7201,4.6748,6.572,3.86,3.75,2.11,4.2,11.6,2.1835,9.4536,2.5607,8.52
2018/12/5,3.6713,4.5951,6.4035,3.78,3.84,2.09,4.27,11.43,2.1548,9.3745,2.521,8.39
2018/12/6,3.6127,4.7047,6.1954,3.77,3.75,2.04,4.19,10.72,2.1644,9.1567,2.4912,8.23
2018/12/7,3.5834,4.6748,6.235,3.72,3.78,2.05,4.07,11.79,2.1644,9.1666,2.4912,8.23
2018/12/10,3.5053,4.5652,6.126,3.7,3.76,2.01,4.04,12.12,2.174,8.8003,2.4515,8.22
2018/12/11,3.5444,4.8443,6.2251,3.91,3.8,2.04,4.15,13.04,2.1644,8.8399,2.4515,8.34
2018/12/12,3.5151,4.7047,6.1656,3.84,3.91,2.04,4.08,12.12,2.1644,8.8399,2.4316,8.28
2018/12/13,3.5639,4.7645,6.1954,3.84,3.8,2.06,4.08,12.31,2.1835,8.9884,2.4515,8.46
2018/12/14,3.4663,4.5951,5.9475,3.95,3.57,2.03,3.91,11.59,2.1644,8.7607,2.4118,8.05
2018/12/17,3.4858,4.5054,5.9575,4.02,3.52,2.02,3.9,12.16,2.1548,8.6914,2.4019,8
2018/12/18,3.3979,4.4256,5.898,3.94,3.51,2,3.87,11.97,2.1452,8.7805,2.4019,7.8
2018/12/19,3.3882,4.3658,5.8583,3.81,3.49,1.96,3.8,12,2.1644,8.6221,2.3721,7.84
2018/12/20,3.3198,4.4157,5.8088,4.19,3.58,1.97,3.84,11.81,2.1644,8.533,2.3721,7.79
2018/12/21,3.2515,4.4256,5.6898,4.23,3.47,1.96,3.71,11.71,2.1261,8.5033,2.3423,7.72
2018/12/24,3.2319,4.5153,5.7493,4.23,3.5,1.97,3.78,12.4,2.1357,8.6815,2.3522,7.76
2018/12/25,3.1929,4.4954,5.6502,4.65,3.45,1.93,3.69,12.76,2.1165,8.6914,2.3225,7.61
2018/12/26,3.1831,4.3858,5.5907,4.45,3.45,1.93,3.66,12.18,2.1165,8.7211,2.3225,7.56
2018/12/27,3.1343,4.3559,5.4519,4.3,3.29,1.9,3.53,12.14,2.1261,8.6023,2.2927,7.44
2018/12/28,3.1636,4.316,5.5114,4.13,3.29,1.9,3.49,11.69,2.1261,8.5924,2.2927,7.54
2019/1/2,3.1831,4.4655,5.5411,4.25,3.34,1.9,3.57,11.9,2.1165,8.2262,2.3125,7.58
2019/1/3,3.1441,4.7047,5.5312,4,3.3,1.9,3.66,10.91,2.174,8.0975,2.3026,7.5
2019/1/4,3.2417,5.0636,5.6502,4.08,3.38,1.94,3.76,11.05,2.174,8.2559,2.3522,7.7
2019/1/7,3.3003,5.0536,5.898,4.2,3.46,2,3.99,11.34,2.2123,8.3449,2.4019,7.86
2019/1/8,3.3589,4.9041,5.9475,4.2,3.5,2.04,3.98,12.47,2.2123,8.4439,2.4515,8.13
2019/1/9,3.4175,4.8144,5.9773,4.25,3.51,2.04,3.94,12.56,2.2314,8.7904,2.4813,8.01
2019/1/10,3.3882,4.914,5.898,4.37,3.48,2.06,3.97,12.43,2.241,8.5825,2.4614,7.95
2019/1/11,3.4077,5.1732,5.9376,4.38,3.54,2.08,4.02,12.29,2.2506,8.5429,2.4713,8.06
2019/1/14,3.3491,5.3626,5.8782,4.33,3.5,2.07,4,13.52,2.2218,8.434,2.4515,7.97
2019/1/15,3.3882,5.2131,5.9773,4.23,3.57,2.07,4.04,13.58,2.2218,8.4934,2.4713,8.12
2019/1/16,3.3784,5.0835,6.0764,4.12,3.54,2.05,3.96,13.27,2.2218,8.4736,2.4813,8.1
2019/1/17,3.3882,5.0038,6.0368,4.05,3.49,2.08,3.87,13.48,2.2218,8.3449,2.4316,8.02
2019/1/18,3.437,4.9539,6.0863,4.05,3.53,2.08,3.87,12.66,2.2314,8.7013,2.4713,8.05
2019/1/21,3.4663,5.1732,6.1458,4.13,3.55,2.07,4.26,13.93,2.241,8.8696,2.4614,8.05
2019/1/22,3.3589,5.0835,6.0268,4.02,3.48,2.04,4.17,14.53,2.2314,8.8498,2.4316,7.95
2019/1/23,3.3589,5.0237,6.0566,3.99,3.49,2.03,4.28,14.21,2.2314,8.8201,2.4316,8.08
2019/1/24,3.3589,5.0636,6.1755,3.99,3.48,2.1,4.11,14.4,2.2506,8.8399,2.4416,8.15
2019/1/25,3.3296,4.8841,6.1161,3.94,3.34,2.15,3.96,14.19,2.241,8.9488,2.4217,8.1
2019/1/28,3.2905,4.7446,6.1755,3.94,3.25,2.06,3.9,13.66,2.241,8.8993,2.4118,8.02
2019/1/29,3.2026,4.7247,6.4531,3.99,3.2,1.99,3.57,13.53,2.2027,8.8201,2.3622,7.55
2019/1/30,3.2124,4.8144,6.6117,3.76,3.11,1.96,3.21,12.44,2.2027,8.632,2.3522,7.32
2019/1/31,3.1929,4.8642,6.4233,3.66,2.98,1.94,3.18,12.58,2.174,8.1866,2.3324,7.58
2019/2/1,3.271,4.9938,6.5324,3.73,3.06,2,3.22,12.78,2.2027,8.3053,2.4019,8.01
2019/2/11,3.3784,5.0935,6.7207,3.86,3.14,2.07,3.34,13.93,2.2314,8.4835,2.4614,8.12
2019/2/12,3.4467,5.1333,6.9091,3.92,3.21,2.12,3.42,14.07,2.2697,8.6122,2.5011,8.93
2019/2/13,3.5932,5.2131,7.2659,4.03,3.36,2.22,3.56,14.18,2.3559,8.8993,2.6699,9.82
2019/2/14,3.5444,5.2629,7.1172,3.99,3.35,2.19,3.5,14.01,2.3176,8.8399,2.6004,10.01
2019/2/15,3.4956,5.2031,7.0875,4.01,3.31,2.18,3.56,13.96,2.2889,8.6419,2.5904,9.66
2019/2/18,3.603,5.4623,7.3254,4.15,3.38,2.4,3.74,14.46,2.3463,8.9884,2.65,9.85
2019/2/19,3.7397,5.5021,7.0577,4.33,3.42,2.64,3.73,14.19,2.3655,8.9785,2.6202,10.24
2019/2/20,3.7397,5.4025,7.0181,4.76,3.47,2.63,3.78,14.08,2.3463,9.0478,2.6202,9.93
2019/2/21,3.6323,5.4025,6.8694,4.83,3.44,2.54,3.71,14.45,2.3655,8.8993,2.5706,9.68
2019/2/22,3.7006,5.5021,7.0082,4.74,3.47,2.55,3.81,14.78,2.3751,9.0379,2.6202,9.76
2019/2/25,3.8471,5.7812,7.365,4.89,3.6,2.81,3.99,15.71,2.4517,9.513,2.7592,10.24
2019/2/26,4.14,5.7613,7.2461,4.63,3.61,2.8,3.95,15.08,2.4996,9.5328,2.8386,9.82
2019/2/27,4.2572,6.0803,7.2857,4.55,3.64,2.76,3.96,14.8,2.5475,9.4635,2.8287,9.64
2019/2/28,4.1595,5.8809,7.6327,4.58,3.68,2.78,4.21,14.59,2.5379,9.5625,2.8386,9.77
2019/3/1,4.2181,5.9307,7.5633,4.53,3.69,2.79,4.03,14.54,2.5379,9.5922,2.8485,10.32
2019/3/4,4.4915,6.15,8.3166,4.75,4.06,2.91,4.43,15.99,2.5666,10.5524,3.1363,10.34
2019/3/5,4.9407,6.768,9.1493,5.23,4.47,3.2,4.87,17.59,2.7294,11.6116,3.4539,11.37
2019/3/6,4.9602,6.8577,10.0613,5.19,4.92,3.3,5.36,18.38,2.7198,12.4234,3.8013,12.26
2019/3/7,4.7942,6.8577,11.0723,5.37,5.41,3.28,5.9,17.74,2.6815,12.0274,4.1785,11.95
2019/3/8,4.3743,6.3494,12.1726,5.1,4.87,3.32,5.47,16.21,2.6145,11.0177,3.8906,10.76
2019/3/11,4.5696,6.6983,11.0922,5.2,4.69,3.45,5.71,17.19,2.6624,11.3345,3.9998,11.29
2019/3/12,4.5989,6.9275,11.568,5.21,4.77,3.57,5.65,17.01,2.672,11.2553,3.97,11.29
2019/3/13,4.472,6.5886,10.4776,4.97,4.47,3.33,5.29,16.4,2.6241,11.0672,3.7219,10.76
2019/3/14,4.5599,6.3195,10.0315,4.69,4.26,3.07,4.84,17.07,2.5666,10.493,3.5036,10.45
2019/3/15,5.0188,6.3693,10.0018,4.78,4.32,3.09,4.84,17.6,2.8252,10.6217,3.5333,10.68
2019/3/18,5.5167,6.479,10.2694,4.93,4.37,3.15,4.94,17.28,2.9688,10.8197,3.5929,10.79
2019/3/19,5.7999,6.5089,10.3685,4.93,4.33,3.16,4.95,16.85,2.8348,10.8494,3.6127,10.95
2019/3/20,5.6046,6.4391,10.1406,4.88,4.39,3.14,4.87,16.96,2.7869,10.7801,3.5929,11.19
2019/3/21,5.8975,6.5288,10.5172,5.1,4.48,3.33,4.95,16.75,2.8539,11.0375,3.7418,11.17
2019/3/22,5.6339,6.7581,11.1021,5.1,4.66,3.31,4.83,16.94,2.8156,10.9781,3.7715,11.23
2019/3/25,5.4972,6.9375,12.2123,4.92,4.43,3.64,4.9,16.19,2.7582,10.7801,3.7914,11.64
2019/3/26,5.2238,6.6783,11.4094,4.73,4.21,3.31,4.71,15.22,2.7007,10.3644,3.573,11.16
2019/3/27,5.2629,6.5188,12.1627,4.65,4.12,3.24,4.61,15.03,2.739,10.3743,3.4936,10.86
2019/3/28,5.2922,6.479,11.5977,4.56,3.9,3.16,4.54,15.23,2.739,10.1862,3.4242,10.64
2019/3/29,5.4582,6.6085,11.3202,4.69,4.04,3.27,4.65,15.41,2.806,10.4139,3.5333,11.26
2019/4/1,5.5753,6.8777,12.0735,4.97,4.3,3.37,4.85,15.79,2.8443,10.8593,3.6524,11.49
2019/4/2,5.4484,6.9375,11.9248,4.96,4.31,3.4,4.82,15.67,2.8156,10.7207,3.6227,11.32
2019/4/3,5.4386,7.3063,11.7067,5.02,4.34,3.39,4.87,15.43,2.8252,10.7999,3.6524,11.37
2019/4/4,5.546,7.3561,11.4193,5.11,4.35,3.35,4.87,15.44,2.8539,10.9682,3.6326,11.37
2019/4/8,5.4093,7.386,11.4589,4.97,4.28,3.24,4.75,15.94,2.806,10.7999,3.5631,11.3
2019/4/9,5.4972,7.2066,11.905,5.06,4.37,3.27,4.83,16.8,2.8156,10.9682,3.7021,11.42
2019/4/10,5.3312,7.2066,11.4986,5.04,4.31,3.21,4.9,16.19,2.7677,10.7306,3.6425,11.44
2019/4/11,5.1848,6.9574,11.34,5.16,4.26,3.12,4.99,15.4,2.739,10.493,3.573,11.15
2019/4/12,5.2336,7.1368,10.9137,5.04,4.23,3.13,4.9,15.56,2.7486,10.5029,3.5234,10.77
2019/4/15,5.1359,7.077,10.6461,5.01,4.25,3.1,4.73,15.59,2.7486,10.5722,3.5333,10.82
2019/4/16,5.2141,7.3761,10.9633,5.12,4.26,3.18,4.8,16.67,2.7773,10.691,3.583,11.05
2019/4/17,5.2531,7.3063,10.9732,5.27,4.31,3.2,4.82,16.25,2.7677,10.9385,3.6127,11.1
2019/4/18,5.3508,7.3661,10.8146,5.18,4.35,3.39,4.83,15.72,2.7965,10.7603,3.583,11.08
2019/4/19,5.2726,7.2963,11.0426,5.35,4.3,3.23,4.84,15.93,2.7869,10.9385,3.5929,11.03
2019/4/22,5.1848,7.087,11.0426,5.19,4.15,3.17,4.92,15.74,2.7486,10.7306,3.5135,10.72
2019/4/23,5.0774,6.9574,10.6064,5.01,4.03,3.13,4.64,14.32,2.7582,10.5128,3.4837,10.44
2019/4/24,5.1555,6.9674,10.9831,5.06,4.13,3.23,4.69,14.44,2.7582,10.5029,3.6227,10.58
2019/4/25,4.8821,6.5786,10.2595,4.79,3.9,3.1,4.5,13.62,2.672,10.0773,3.4539,10.06
2019/4/26,4.7942,6.6085,10.0613,4.85,3.76,3.06,4.42,13.45,2.672,10.0377,3.4142,9.72
2019/4/29,4.5989,6.3095,9.9027,5.1,3.76,2.92,3.99,12.21,2.6337,9.7011,3.2058,8.75
2019/4/30,4.6868,6.3693,10.2099,4.59,3.57,3.01,4.16,12.5,2.6241,9.3448,3.2157,7.99
2019/5/6,4.2181,5.7314,9.7837,4.13,3.39,2.76,4,11.25,2.4325,8.7013,2.9775,7.19
