ÈÕÆÚ,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH
2014/1/2,4.0896,4.7989,4.0408,7.6366,4.7188,10.8689,30.909,7.2441,7.14,6.851,7.1199,0.3109,0.9273,1.9445,0.6306,0.6075
2014/1/3,3.9885,4.6692,3.9815,7.4522,4.8825,10.8689,30.0824,7.0312,6.9696,6.5635,6.8432,0.3109,0.9273,1.9175,0.6111,0.6026
2014/1/6,3.8124,4.4397,3.863,7.2193,4.7386,10.8689,28.4861,6.643,6.5166,6.1272,6.5282,0.3012,0.9273,1.8084,0.5895,0.5875
2014/1/7,3.8237,4.4397,3.8828,7.2581,4.4905,10.8689,29.1892,6.7432,6.7784,6.157,6.5664,0.2992,0.9273,1.8544,0.5954,0.5936
2014/1/8,3.7975,4.32,3.863,7.2387,4.5649,10.8689,28.7807,6.5679,6.6454,6.0479,6.4232,0.3002,0.9273,1.8247,0.5974,0.5921
2014/1/9,3.8199,4.2901,3.8136,7.2193,4.4657,10.8689,30.1869,6.6242,6.8324,5.9983,6.4805,0.2997,0.9273,1.876,0.5974,0.5969
2014/1/10,3.7263,4.2302,3.7642,6.8312,4.3764,10.8689,30.4055,6.3675,6.8324,6.0479,6.3755,0.2929,0.9273,1.8796,0.5974,0.5921
2014/1/13,3.7188,4.1903,3.7444,6.8894,4.1581,10.8689,31.0706,6.4739,6.8781,6.0182,6.1464,0.2934,0.9273,1.9048,0.5886,0.5913
2014/1/14,3.79,4.31,3.9223,7.0156,4.2672,10.8689,30.9756,6.7056,6.9904,6.1966,6.2132,0.2983,0.9273,1.9094,0.6023,0.5984
2014/1/15,3.7713,4.2502,3.8729,7.0059,4.3962,10.8689,30.814,6.6868,6.9155,6.1867,6.1178,0.2997,0.9273,1.9076,0.6032,0.5988
2014/1/16,3.7862,4.33,3.9025,7.0156,4.3069,10.8689,30.9471,6.7682,6.9114,6.2363,6.1083,0.2988,0.9273,1.9139,0.6091,0.5996
2014/1/17,3.7825,4.2701,3.9025,6.8506,4.1481,10.8689,29.6168,6.4927,6.6496,6.0776,5.9556,0.2949,0.9273,1.8814,0.6062,0.5939
2014/1/20,3.7675,4.2901,3.8926,6.8409,4.1382,10.8689,29.6168,6.4113,6.6288,6.0776,5.9365,0.2944,0.9273,1.8814,0.6081,0.5936
2014/1/21,3.8162,4.3599,3.8926,7.0738,4.1878,10.8689,30.2534,6.499,6.7161,6.2363,6.051,0.2958,0.9273,1.9166,0.6071,0.5981
2014/1/22,3.9098,4.4697,3.942,7.1902,4.4111,10.8689,32.3438,6.7619,7.061,6.3652,6.2896,0.3022,0.9273,1.9895,0.614,0.6071
2014/1/23,3.8836,4.4198,3.9321,7.1902,4.4359,10.8689,31.9067,6.7244,6.9696,6.4147,6.3373,0.3012,0.9273,1.9868,0.615,0.6052
2014/1/24,3.9997,4.5994,3.9914,7.2872,4.4756,10.8689,32.4863,6.9498,7.0735,6.4247,6.6809,0.3007,0.9273,2.0562,0.6159,0.6109
2014/1/27,3.9248,4.4697,3.9815,7.2678,4.426,10.8689,32.9424,6.812,7.1192,6.6329,6.5282,0.2992,0.9273,2.0454,0.6159,0.6075
2014/1/28,3.9323,4.5196,3.9223,7.2193,4.4607,10.8689,34.9758,6.7995,7.4018,6.5436,6.5473,0.2992,0.9273,2.0887,0.612,0.6127
2014/1/29,3.9285,4.4996,3.9124,7.3067,4.3913,10.8689,34.7002,6.7619,7.3561,6.5734,6.4996,0.2968,0.9273,2.0779,0.6062,0.6135
2014/1/30,3.8799,4.4597,3.8828,7.2387,4.4458,10.8689,34.0921,6.5741,7.3686,6.6428,6.4423,0.2968,0.9273,2.04,0.612,0.6124
2014/2/7,3.8911,4.5894,3.8926,7.2387,4.3863,10.8689,33.313,6.6179,7.2272,6.7816,6.385,0.2939,0.9273,2.022,0.6189,0.6052
2014/2/10,3.9772,4.6493,3.9618,7.4619,4.55,10.8689,34.5672,6.8308,7.4267,6.97,6.6236,0.2997,0.9273,2.0598,0.6335,0.6116
2014/2/11,4.0259,4.7391,4.0112,7.5007,4.5699,10.8689,35.3178,6.931,7.5514,6.9898,6.8336,0.2992,0.9273,2.0697,0.6326,0.6127
2014/2/12,4.0446,4.9585,4.1001,7.8015,4.5997,10.8689,34.4152,7.1126,7.5057,6.9997,6.7859,0.2992,0.9273,2.0643,0.6394,0.6157
2014/2/13,3.9548,4.749,4.0705,7.5686,4.6642,10.8689,34.8427,6.8433,7.6179,7.1881,6.805,0.2988,0.9273,2.0607,0.6365,0.6184
2014/2/14,4.0034,4.7989,4.1693,7.7239,4.7882,10.8689,35.2513,6.9498,7.7177,7.2178,6.9195,0.3002,0.9273,2.0571,0.6335,0.6233
2014/2/17,4.0484,4.8089,4.1396,7.8403,4.7981,10.8689,35.2988,6.9873,7.6719,7.2575,6.9195,0.2992,0.9273,2.0544,0.6326,0.6184
2014/2/18,4.0334,5.0184,4.0803,7.9083,4.7436,10.8689,34.1586,6.8997,7.4641,7.4062,6.9577,0.2958,0.9273,2.0139,0.6345,0.6146
2014/2/19,4.0821,4.9386,4.1001,8.0247,4.6592,10.8689,34.1301,7.3881,7.514,7.3665,6.9672,0.2949,0.9273,2.0139,0.6199,0.6127
2014/2/20,4.0446,4.8288,4.0606,7.753,4.5451,10.8689,34.1111,7.1752,7.5015,7.0592,6.8241,0.291,0.9273,1.9941,0.614,0.6093
2014/2/21,3.966,4.8488,4.0013,7.8986,4.5947,10.8689,32.9139,7.0625,7.2647,7.0195,6.7286,0.289,0.9273,1.9733,0.6062,0.6018
2014/2/24,3.805,4.5894,3.8828,8.015,4.5451,10.8689,30.4815,6.6993,6.8366,7.4756,6.4041,0.2798,0.9273,1.876,0.6228,0.5774
2014/2/25,3.7301,4.4198,3.784,7.7336,4.5749,10.8689,28.8092,6.5303,6.5997,7.2773,6.156,0.2773,0.9273,1.8174,0.6238,0.5654
2014/2/26,3.7226,4.4697,3.8926,7.8986,4.7882,10.5639,28.7046,6.5929,6.6122,8.0011,6.1942,0.2798,0.869,1.8183,0.6502,0.5612
2014/2/27,3.6963,4.4497,3.8136,8.1509,4.6741,10.0833,29.5408,6.3988,6.5706,7.7532,6.4137,0.2769,0.8542,1.8183,0.6375,0.5616
2014/2/28,3.7525,4.4996,3.8531,8.4711,4.8676,9.3809,29.4648,6.4301,6.6122,7.8524,6.3278,0.2798,0.8281,1.8192,0.6463,0.5627
2014/3/3,3.7787,4.6094,3.9124,8.5972,4.9619,9.6582,29.9209,6.5491,6.7452,8.4076,6.4996,0.2866,0.8472,1.8355,0.6687,0.5672
2014/3/4,3.7375,4.7091,3.9618,8.5778,4.8775,9.6859,29.3698,6.5992,6.7368,8.2291,6.4518,0.2837,0.8437,1.8048,0.656,0.5601
2014/3/5,3.7338,4.5994,3.9321,8.3837,4.7634,9.5288,28.8092,6.5178,6.7077,7.7929,6.385,0.2842,0.8402,1.7661,0.6472,0.559
2014/3/6,3.7825,4.6792,3.9519,8.6166,4.9668,9.7506,29.5693,6.643,6.8075,7.8722,6.4709,0.2876,0.8429,1.8021,0.6472,0.5556
2014/3/7,3.7338,4.6293,4.0408,8.4128,4.8428,9.8245,29.1892,6.5491,6.7285,7.9812,6.595,0.2837,0.8429,1.7787,0.6541,0.5586
2014/3/10,3.5578,4.4896,3.8729,8.1606,4.5352,9.2792,27.4409,6.2986,6.4667,7.4657,6.2323,0.2769,0.8298,1.6354,0.6326,0.5507
2014/3/11,3.584,4.4697,3.8531,8.2382,4.4756,9.2977,26.9753,6.3237,6.4584,7.6045,6.2228,0.2773,0.8272,1.6219,0.6355,0.5507
2014/3/12,3.6102,4.4397,3.863,8.3061,4.4955,9.4548,26.8898,6.4426,6.4958,7.8325,6.2514,0.2759,0.8254,1.5345,0.6443,0.5469
2014/3/13,3.6402,4.4597,3.9223,7.8889,4.555,9.4826,27.2129,6.4239,6.7036,7.6739,6.261,0.2754,0.8341,1.5624,0.6453,0.5571
2014/3/14,3.6701,4.4896,3.8828,7.753,4.5947,9.1868,26.2722,6.4489,6.5664,7.664,6.156,0.273,0.8185,1.4859,0.6453,0.5575
2014/3/17,3.6926,4.5096,3.9519,7.9665,4.6443,9.3255,26.8803,6.5366,6.6994,7.8623,6.2228,0.2739,0.8211,1.5201,0.6531,0.556
2014/3/18,3.6626,4.4797,3.9717,7.5784,4.7981,9.4179,26.8993,6.4927,6.7202,7.9416,6.3373,0.2769,0.8411,1.5408,0.6639,0.5609
2014/3/19,3.6252,4.5196,3.9223,7.7336,4.7485,9.3532,26.8043,6.6555,6.7202,8.0209,6.3278,0.2764,0.8429,1.5309,0.6658,0.5631
2014/3/20,3.6477,4.5196,3.8828,8.5099,4.5749,9.1961,26.3862,6.8433,6.662,7.6838,6.2419,0.2735,0.8402,1.4516,0.6531,0.5507
2014/3/21,3.775,4.6592,3.9815,9.1406,4.6394,9.4733,26.8233,6.956,6.8116,8.2688,6.4232,0.2769,0.8516,1.4174,0.6727,0.553
2014/3/24,3.8199,5.1282,4.0309,10.0139,4.813,9.5935,27.2509,7.219,6.8366,8.358,6.6141,0.2798,0.8812,1.4066,0.6775,0.5646
2014/3/25,3.8124,5.3177,4.0013,9.2182,4.8924,10.5547,29.5123,7.0124,7.5223,8.9727,7.015,0.2827,0.9073,1.4606,0.6873,0.5872
2014/3/26,3.7713,5.0583,4.0112,9.1988,4.8924,10.2312,28.6476,6.8684,7.3187,8.6356,6.7954,0.2822,0.9003,1.4336,0.6717,0.5827
2014/3/27,3.7825,4.9386,4.0606,8.8592,4.8974,10.1757,27.65,6.8934,7.3353,8.7744,6.805,0.2798,0.8925,1.4057,0.6736,0.5808
2014/3/28,3.8199,4.9186,3.9519,8.3934,5.0562,9.8707,26.7473,6.6743,7.1192,9.4783,6.7191,0.2832,0.8742,1.375,0.6893,0.58
2014/3/31,3.7188,5.0384,3.9321,8.3158,4.7684,9.4364,25.9492,6.4426,6.7742,8.5265,6.5187,0.2764,0.8759,1.2984,0.6492,0.5639
2014/4/1,3.7525,5.0583,3.942,8.4614,4.8081,9.5842,26.5668,6.4865,6.8407,8.6257,6.5664,0.2764,0.8855,1.3309,0.658,0.5657
2014/4/2,3.8312,5.1581,4.0112,8.6748,4.6592,9.6582,26.4052,6.643,6.9322,8.4274,6.7763,0.2759,0.8786,1.3273,0.657,0.571
2014/4/3,3.8199,4.9286,4.0211,8.2091,4.7237,9.4548,26.3862,6.4364,6.82,8.477,6.5568,0.2739,0.8829,1.3507,0.6541,0.5699
2014/4/4,3.8387,4.9585,4.0211,8.4225,4.947,9.6859,26.8043,6.5115,7.1233,8.6158,6.6427,0.2778,0.8864,1.3813,0.6609,0.5778
2014/4/8,3.8948,4.9685,4.0408,8.3546,5.0016,9.7321,27.0704,6.5679,7.1441,8.6653,6.6618,0.2803,0.8934,1.4093,0.6736,0.5763
2014/4/9,3.9435,4.9785,4.0408,8.4031,5.1703,9.7783,27.5169,6.5491,7.1732,8.9727,6.6905,0.2817,0.896,1.4453,0.6844,0.5766
2014/4/10,4.0072,4.9885,4.0606,8.4225,5.1703,9.9354,27.745,6.5052,7.1774,9.1115,6.7191,0.2817,0.8986,1.4696,0.6834,0.5778
2014/4/11,4.0222,5.1182,4.0408,8.2479,5.1703,9.7876,27.3839,6.5553,7.0776,9.4684,6.6905,0.2817,0.8934,1.4669,0.6873,0.5748
2014/4/14,4.1495,5.2678,4.0408,8.5681,5.1703,10.0648,27.6215,6.6305,7.1109,9.3594,6.7,0.2817,0.8986,1.4777,0.6805,0.5733
2014/4/15,4.0446,5.1481,4.0606,8.6166,5.1703,10.3976,27.5834,6.5366,7.1774,8.9925,6.7,0.2817,0.9082,1.4444,0.6746,0.5733
2014/4/16,4.0634,5.0783,4.0705,8.4614,5.1703,10.5547,27.0323,6.5178,7.1109,9.0619,6.6905,0.2817,0.909,1.4399,0.6795,0.5703
2014/4/17,4.0971,5.0683,4.1199,8.3158,5.1703,11.4234,27.6025,6.499,7.3353,9.0917,6.7573,0.2817,0.9264,1.4732,0.6736,0.5789
2014/4/18,4.0858,4.9685,4.1693,8.3061,5.1703,11.6453,28.0205,6.4739,7.4101,8.9033,6.7573,0.2817,0.9203,1.5003,0.6717,0.5759
2014/4/21,3.966,4.8189,4.0606,8.3546,5.1703,11.9595,27.7545,6.2298,7.4475,8.4373,6.595,0.2817,0.9203,1.4859,0.6658,0.577
2014/4/22,3.9435,4.9087,4.0606,8.2867,5.1703,12.1998,30.0919,6.236,7.9795,8.4472,6.8432,0.2817,0.9325,1.585,0.6629,0.5864
2014/4/23,3.9211,4.9486,4.1001,8.2382,5.1703,11.3495,28.8852,6.2423,7.7758,8.2985,6.7382,0.2817,0.9169,1.5606,0.6639,0.583
2014/4/24,3.9211,4.8189,4.0507,7.6948,5.1703,10.8042,27.7925,6.1484,7.3852,8.0308,6.5282,0.2817,0.9099,1.5543,0.659,0.5804
2014/4/25,3.8911,4.6393,3.8136,7.394,5.1703,10.5824,26.7188,5.9605,7.2065,7.8424,6.3469,0.2817,0.9047,1.5832,0.6531,0.5778
2014/4/28,3.76,4.4996,3.7247,7.0641,5.1703,9.917,24.847,5.7414,6.7244,7.545,6.0892,0.2817,0.8733,1.5075,0.6355,0.5642
2014/4/29,3.8162,4.5794,3.7642,7.2096,5.1703,10.2867,25.4076,5.7977,6.8948,7.8028,6.2228,0.2817,0.8855,1.5435,0.6414,0.5706
2014/4/30,3.8424,4.5894,3.784,7.2775,5.1703,10.1203,25.075,5.948,6.9363,7.8524,6.2896,0.2817,0.882,1.5147,0.6423,0.5755
2014/5/5,3.8686,4.5595,3.8037,7.3649,5.1703,9.9909,25.208,6.0983,6.8823,7.8524,6.3087,0.2817,0.882,1.5165,0.6423,0.5744
2014/5/6,3.8536,4.5595,3.7938,7.3358,5.1703,10.1018,25.4646,6.1108,6.953,7.8524,6.2705,0.2817,0.8847,1.5174,0.6423,0.574
2014/5/7,3.775,4.4397,3.7049,7.1611,5.1703,10.2959,24.6759,5.9757,6.8033,7.8524,6.1751,0.2817,0.8847,1.5039,0.6423,0.571
2014/5/8,3.8873,4.4797,3.7444,7.2872,5.1703,10.111,24.7614,6.0786,6.82,7.8524,6.2132,0.2817,0.8829,1.503,0.6423,0.5725
2014/5/9,3.8199,4.4198,3.7346,7.1223,5.1703,9.8245,24.999,5.995,6.7784,7.8524,6.1464,0.2817,0.8733,1.5075,0.6423,0.5706
2014/5/12,3.8986,4.5894,3.7938,7.2872,5.1703,10.0926,25.7781,6.1365,6.9405,7.8524,6.3182,0.2817,0.8794,1.5444,0.6423,0.5744
2014/5/13,3.8836,4.5894,3.8037,7.4328,5.1703,10.1757,26.5383,6.233,6.9696,7.8524,6.2991,0.2817,0.8707,1.5498,0.6423,0.5665
2014/5/14,3.8799,4.6792,3.8136,7.3843,5.1703,10.2404,26.2247,6.2266,6.9405,7.8524,6.3087,0.2817,0.8751,1.5444,0.6423,0.5672
2014/5/15,3.7975,4.4896,3.7247,7.2387,5.1703,10.4068,27.3934,6.0658,6.9737,7.8524,6.2132,0.2817,0.8759,1.5697,0.6423,0.5639
2014/5/16,3.7862,4.5096,3.7444,7.2484,5.1703,10.2774,27.631,6.0593,6.9405,7.8524,6.2228,0.2817,0.8698,1.5769,0.6423,0.5627
2014/5/19,3.7375,4.4797,3.7642,7.0253,5.1703,10.0741,26.3957,6.0336,6.8075,7.8524,6.156,0.2817,0.8655,1.5453,0.6423,0.5571
2014/5/20,3.7975,4.4896,3.7444,7.0738,5.1703,9.9447,26.5573,6.0593,6.8075,7.8524,6.1273,0.2817,0.8533,1.5426,0.6423,0.5616
2014/5/21,3.8574,4.5096,3.7543,7.0932,5.1703,9.8985,26.6903,6.1172,6.8158,7.8524,6.1655,0.2817,0.8429,1.5453,0.6423,0.5616
2014/5/22,3.8462,4.5395,3.7741,7.1611,5.1703,9.9632,27.1369,6.0851,6.8491,7.8524,6.1655,0.2817,0.849,1.5597,0.6423,0.5631
2014/5/23,3.8724,4.5794,3.8037,7.2096,5.1703,10.1757,27.6405,6.143,6.9488,7.8524,6.2228,0.2817,0.855,1.5642,0.6423,0.5642
2014/5/26,3.8649,4.5994,3.8334,7.6227,5.1703,10.1757,26.9278,6.2137,6.9197,7.8524,6.2323,0.2817,0.8594,1.548,0.6423,0.5642
2014/5/27,3.8237,4.5495,3.8136,7.485,5.1703,10.0186,26.1202,6.1365,6.874,7.8524,6.1846,0.2817,0.8611,1.5183,0.6423,0.5639
2014/5/28,3.8536,4.6193,3.8235,7.4555,5.1703,10.1573,26.4717,6.1687,6.9322,7.8524,6.2419,0.2817,0.8594,1.5273,0.6423,0.5642
2014/5/29,3.8124,4.5295,3.784,7.3572,5.1703,10.3144,27.4029,6.0272,7.061,7.8524,6.2705,0.2817,0.8524,1.5552,0.6423,0.565
2014/5/30,3.7975,4.4996,3.7938,7.3473,5.1703,10.1203,26.6523,6.0014,6.9446,7.8524,6.2419,0.2817,0.8446,1.5471,0.6423,0.5657
2014/6/3,3.7937,4.4298,3.7938,7.2981,5.1703,9.9724,26.2247,5.9629,6.9031,7.8524,6.1942,0.2817,0.835,1.5138,0.6423,0.5616
2014/6/4,3.745,4.2901,3.7543,7.2785,5.1703,9.9262,26.3577,5.9178,6.8823,7.8524,6.0796,0.2817,0.835,1.5111,0.6423,0.5609
2014/6/5,3.7787,4.3599,3.784,7.3572,5.1703,9.9724,26.3957,6.04,6.8989,7.8524,6.1369,0.2817,0.8411,1.5228,0.6423,0.5627
2014/6/6,3.7525,4.33,3.7741,7.2686,5.1703,9.9354,26.3197,5.9757,6.9072,7.8524,6.0701,0.2817,0.8446,1.5228,0.6423,0.5627
2014/6/9,3.7338,4.31,3.7543,7.1408,5.1703,9.8245,26.0442,5.9564,6.8324,7.8524,6.0319,0.2817,0.842,1.503,0.6423,0.5609
2014/6/10,3.8012,4.3899,3.784,7.2391,5.1703,9.88,26.4432,6.0143,6.8865,7.8524,6.0892,0.2817,0.849,1.5156,0.6423,0.5639
2014/6/11,3.7862,4.3799,3.7938,7.3277,5.1703,9.917,26.4812,6.04,6.8906,7.8524,6.1083,0.2817,0.849,1.5156,0.6423,0.5639
2014/6/12,3.7488,4.34,3.7741,7.3375,5.1703,9.88,26.6903,5.9822,6.8738,7.8524,6.3182,0.2817,0.8437,1.5129,0.6423,0.5685
2014/6/13,3.7825,4.3699,3.7938,7.367,5.1703,9.88,26.8233,6.2073,6.8864,7.8524,6.2228,0.2817,0.8481,1.521,0.6423,0.5731
2014/6/16,3.8087,4.4098,3.8235,7.4162,5.1703,9.7876,26.9753,6.2909,6.878,7.8524,6.2228,0.2817,0.8463,1.5228,0.6423,0.5696
2014/6/17,3.8012,4.4996,3.784,7.2883,5.1703,9.8245,26.4242,6.233,6.8148,7.8524,6.156,0.2817,0.8446,1.5039,0.6423,0.5646
2014/6/18,3.79,4.4697,3.7444,7.1309,5.1703,9.4918,25.7116,6.1558,6.6841,7.8524,6.0701,0.2817,0.8402,1.4543,0.6423,0.5642
2014/6/19,3.8162,4.31,3.6555,6.9932,5.1703,9.2608,24.923,6.3038,6.6883,7.8524,5.9842,0.2817,0.8359,1.4372,0.6423,0.5631
2014/6/20,3.9398,4.4298,3.6555,7.0031,5.1703,9.2792,24.9705,6.2845,6.6251,7.8524,6.0128,0.2817,0.8385,1.4426,0.6423,0.5619
2014/6/23,3.9098,4.4896,3.6654,7.0326,5.1703,9.2792,25.094,6.2137,6.6335,7.8524,6.0224,0.2817,0.8289,1.3669,0.6423,0.5535
2014/6/24,3.9173,4.4198,3.6753,7.0916,5.1703,9.3162,25.1415,6.188,6.6925,7.8524,6.0224,0.2817,0.822,1.3119,0.6423,0.55
2014/6/25,3.9248,4.4298,3.6555,7.0523,5.1703,9.1036,24.847,6.2523,6.6462,7.8524,6.0128,0.2817,0.8263,1.3264,0.6423,0.5469
2014/6/26,3.9622,4.4896,3.7148,7.1309,5.1703,9.2885,25.132,6.3552,6.7052,7.8524,6.1369,0.2817,0.8315,1.3543,0.6423,0.5538
2014/6/27,3.9772,4.4996,3.7247,7.19,5.1703,9.3532,25.17,6.3102,6.663,7.8524,6.1083,0.2817,0.8359,1.357,0.6423,0.5546
2014/6/30,4.0259,4.5395,3.7444,7.2391,5.1703,9.4086,25.3125,6.3038,6.6757,7.8524,6.2228,0.2817,0.8307,1.3543,0.6423,0.5562
2014/7/1,4.0746,4.5395,3.8037,7.2785,5.1703,9.4271,25.6546,6.2523,6.7262,7.8524,6.2323,0.2817,0.8341,1.3606,0.6423,0.5573
2014/7/2,4.0596,4.5196,3.8136,7.4358,5.1703,9.4641,25.5596,6.4131,6.7136,7.8524,6.2132,0.2817,0.8376,1.3633,0.6423,0.5558
2014/7/3,4.0297,4.5395,3.8334,7.8096,5.1703,9.6027,25.8731,6.3488,6.7979,7.8524,6.2228,0.2817,0.8437,1.366,0.6423,0.5589
2014/7/4,4.0259,4.5196,3.8235,7.6227,5.1703,9.5195,25.4361,6.3424,6.76,7.8524,6.2419,0.2817,0.835,1.3615,0.6423,0.5596
2014/7/7,4.0184,4.5495,3.8136,7.6424,5.1703,9.5195,25.8636,6.4389,6.7515,7.8524,6.2132,0.2817,0.8376,1.3696,0.6423,0.5623
2014/7/8,4.0334,4.5295,3.8334,7.6817,5.1703,9.4271,25.6166,6.426,6.7136,7.8524,6.2228,0.2817,0.8385,1.3642,0.6423,0.5619
2014/7/9,4.0334,4.3799,3.7938,7.4752,5.1703,9.2792,24.9705,6.2266,6.5703,7.8524,6.0892,0.2817,0.8368,1.3345,0.6423,0.56
2014/7/10,4.1083,4.3899,3.7938,7.5145,5.1703,9.4641,24.8755,6.2394,6.6167,7.8524,6.0796,0.2817,0.8315,1.3471,0.6423,0.5596
2014/7/11,4.1006,4.4198,3.8235,7.5932,5.1703,9.3809,24.9515,6.2716,6.5787,7.8524,6.1178,0.2817,0.8333,1.3543,0.6423,0.5592
2014/7/14,4.116,4.4797,3.873,7.6227,5.1703,9.4271,25.0275,6.3488,6.5745,7.8524,6.156,0.2817,0.8324,1.3579,0.6423,0.5631
2014/7/15,4.1275,4.4896,3.8829,7.6621,5.1703,9.6397,25.303,6.3681,6.6125,7.8524,6.1751,0.2817,0.8385,1.3768,0.6423,0.5689
2014/7/16,4.2464,4.5295,3.8829,7.6719,5.1703,9.5565,25.1406,6.4582,6.6335,7.8524,6.2419,0.2817,0.8472,1.3851,0.6423,0.5685
2014/7/17,4.1543,4.5096,3.8433,7.5244,5.1703,9.4271,24.9973,6.4453,6.6251,7.8524,6.1655,0.2817,0.8455,1.3814,0.6423,0.5654
2014/7/18,4.1582,4.5495,3.9126,7.5637,5.1703,9.5011,25.0259,6.5739,6.6588,7.8524,6.2801,0.2817,0.8463,1.3869,0.6423,0.5696
2014/7/21,4.0776,4.5096,3.9225,7.5244,5.1703,9.3994,24.3379,6.5804,6.663,7.8524,6.261,0.2817,0.8455,1.3732,0.6423,0.5677
2014/7/22,4.1505,4.5395,3.9126,7.6522,5.1703,9.4548,24.6533,6.5546,6.6715,7.8524,6.2705,0.2817,0.8455,1.3851,0.6423,0.5727
2014/7/23,4.116,4.6393,3.9324,7.9178,5.1703,9.3901,24.4239,6.5418,6.6504,7.8524,6.2228,0.2817,0.8455,1.3741,0.6423,0.5673
2014/7/24,4.1965,4.6692,4.1305,7.8686,5.1703,9.5011,24.5864,6.7476,6.7178,7.8524,6.3564,0.2817,0.8498,1.3832,0.6423,0.5735
2014/7/25,4.2694,4.6692,4.3485,7.9375,5.1703,9.575,25.0737,6.664,6.8148,7.8524,6.3469,0.2817,0.8577,1.3933,0.6423,0.5781
2014/7/28,4.3845,4.7191,4.289,8.4391,5.1703,10.0094,25.647,6.7669,6.9665,7.8524,6.5377,0.2817,0.8768,1.4556,0.6423,0.5878
2014/7/29,4.4535,4.749,4.4079,8.9407,5.1703,10.8782,26.679,6.947,7.3711,7.8524,6.7859,0.2817,0.8995,1.5141,0.6423,0.6001
2014/7/30,4.396,4.6692,4.4673,8.8719,5.1703,10.5916,26.1344,6.8634,7.2826,7.8524,6.7095,0.2817,0.896,1.5004,0.6423,0.5982
2014/7/31,4.4497,4.7391,4.398,8.5178,5.1703,10.6379,26.2204,6.8956,7.3331,7.8524,6.7286,0.2817,0.9003,1.5187,0.6423,0.6078
2014/8/1,4.4075,4.6493,4.1603,8.2916,5.1703,10.2312,25.7044,6.902,7.2151,7.8524,6.5568,0.2817,0.9029,1.5059,0.6423,0.6055
2014/8/4,4.5111,4.759,4.2494,8.3998,5.1703,10.4807,26.0197,7.0113,7.2573,7.8524,6.6714,0.2817,0.9134,1.5059,0.6423,0.609
2014/8/5,4.4919,4.769,4.2593,8.2719,5.1703,10.4992,26.2108,6.9985,7.1856,7.8524,6.6427,0.2817,0.9143,1.5059,0.6423,0.6043
2014/8/6,4.4804,4.8089,4.2494,8.2621,5.1703,10.415,26.1726,6.9277,7.1856,7.8524,6.6809,0.2817,0.9258,1.505,0.6423,0.6051
2014/8/7,4.4152,4.759,4.2197,8.2621,5.1703,10.415,26.0579,6.7219,7.0887,7.8524,6.6141,0.2817,0.9249,1.4958,0.6423,0.6028
2014/8/8,4.4689,4.7889,4.2296,8.2817,5.1703,10.3869,26.0866,6.7154,7.1055,7.8524,6.6431,0.2817,0.9223,1.4986,0.6423,0.6047
2014/8/11,4.5686,4.8887,4.2791,8.3998,5.6878,10.6957,26.4784,6.8827,7.2404,7.8524,6.7976,0.3043,0.9347,1.5178,0.6423,0.6093
2014/8/12,4.5648,4.9186,4.289,8.3702,5.7027,10.6957,26.507,6.8377,7.2193,7.8524,6.8265,0.3038,0.9347,1.5215,0.6423,0.609
2014/8/13,4.5648,4.8887,4.2692,8.4096,5.4788,11.2759,27.6346,6.947,7.3879,7.8524,6.8458,0.2999,0.949,1.5791,0.6423,0.6163
2014/8/14,4.5034,4.8089,4.2791,8.3801,5.2648,10.911,26.8415,7.0113,7.1856,7.8524,6.7203,0.2994,0.9445,1.57,0.6423,0.6144
2014/8/15,4.5149,4.8787,4.3088,8.4096,5.2997,10.939,27.3384,7.1078,7.2573,7.8524,6.7686,0.3004,0.9516,1.6075,0.6423,0.6182
2014/8/18,4.5456,4.8987,4.3683,8.4489,5.3096,10.9577,27.5677,7.14,7.2826,7.8524,6.8651,0.3014,0.9525,1.6505,0.6423,0.6186
2014/8/19,4.63,4.9985,4.4277,8.6161,5.2897,10.8267,27.3097,7.095,7.2783,7.8524,6.9231,0.3014,0.9534,1.7018,0.6423,0.6186
2014/8/20,4.6722,4.9685,4.6555,8.7047,5.3693,10.8735,27.4148,7.1207,7.3036,7.8524,6.9231,0.3018,0.9472,1.6981,0.6423,0.6167
2014/8/21,4.6492,4.9885,4.606,8.6358,5.2947,10.6302,27.625,7.1336,7.3163,7.8524,7.0486,0.2984,0.9338,1.6954,0.6423,0.6147
2014/8/22,4.6799,5.0982,4.606,8.626,5.5136,10.7519,27.8926,7.3008,7.4132,7.8524,7.3769,0.3023,0.9392,1.7403,0.6423,0.617
2014/8/25,4.5763,5.0683,4.4673,8.3998,5.4091,10.6115,27.3575,7.2558,7.3078,7.8524,7.2031,0.3009,0.9338,1.7219,0.6423,0.6136
2014/8/26,4.4957,4.8887,4.4079,8.1243,5.7724,10.2559,26.3733,7.185,7.114,7.8524,6.981,0.3033,0.9267,1.6679,0.6423,0.6063
2014/8/27,4.5188,4.9286,4.4673,8.3112,6.1904,10.2279,26.2873,7.2558,7.0423,7.8524,6.9907,0.3126,0.9267,1.6716,0.6423,0.609
2014/8/28,4.5188,4.9486,4.3286,8.2719,5.9267,10.4712,27.2524,7.1271,7.1182,7.8524,6.952,0.3141,0.9374,1.7082,0.6423,0.614
