ÈÕÆÚ,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH
2018/11/6,5.8179,6.96,4.17,3.3109,6.5507,6.1,7.8755,5.6937,4.4339,2.46,3.3,2.1091,5.13,4.4508,5.7438,3.3838,3.2,17.85,4.1758,3.4822,15.4309,15.7154,
2018/11/7,5.7225,6.95,4.17,3.2513,6.4128,6.01,7.9155,5.7036,4.4154,2.45,3.26,2.086,5.64,4.4123,5.6547,3.4136,3.16,17.51,4.1261,3.4125,15.1679,15.6862,
2018/11/8,5.6749,6.95,4.48,3.2513,6.3242,6.13,7.8057,5.6541,4.3877,2.45,3.34,2.0783,6.2,4.4123,5.6745,3.3938,3.16,17.16,4.1161,3.4026,15.353,15.6569,
2018/11/9,5.7607,6.98,4.42,3.5794,6.3439,6.13,7.8456,5.7135,4.3785,2.44,3.34,2.1014,6.82,4.4604,5.8231,3.5525,3.18,17.47,4.2056,3.4424,15.7037,15.498,
2018/11/12,5.9228,7.14,4.59,3.9373,6.6197,6.17,8.1051,5.8324,4.4801,2.46,3.41,2.1707,7.5,4.5854,6.0112,3.6121,3.23,17.73,4.3448,3.5717,16.0154,15.7364,
2018/11/13,5.9324,7.27,4.93,4.0168,6.6296,6.3,8.1451,5.9413,4.554,2.56,3.58,2.2861,8.25,4.5854,6.0211,3.6716,3.3,17.57,4.3945,3.6314,16.0349,16.0642,
2018/11/14,5.9133,7.22,5.42,4.0069,6.6887,6.25,8.195,5.9017,4.517,2.62,3.44,2.2553,9.08,4.5757,6.0707,3.6617,3.27,17.38,4.3647,3.5717,16.1031,16.3027,
2018/11/15,5.9514,7.69,5.17,3.9671,6.7576,6.66,8.3647,5.9413,4.5725,2.63,3.43,2.2553,9.11,4.6238,6.0905,3.9098,3.31,17.49,4.4044,3.6115,16.7656,16.6504,
2018/11/16,6.0277,8.12,5.04,3.9771,6.669,6.58,8.4844,5.9314,4.5909,2.63,3.4,2.2553,9.52,4.7103,6.1301,3.9197,3.35,17.61,4.3945,3.6215,18.4411,16.3722,
2018/11/19,6.1613,8.05,5,4.2058,6.7379,6.54,8.4645,5.9017,4.5725,2.6,3.42,2.2553,10.47,4.6911,6.1202,3.9197,3.36,17.51,4.5635,3.6613,17.6618,16.5808,
2018/11/20,5.9324,7.9,4.83,3.8777,6.4522,6.34,8.0852,5.7532,4.4616,2.55,3.25,2.1861,9.42,4.4988,5.932,3.7708,3.3,16.76,4.3746,3.522,17.0481,15.9947,
2018/11/21,5.9133,7.8,4.95,3.8478,6.3242,6.15,8.0852,5.7432,4.4339,2.53,3.34,2.2014,8.68,4.5854,6.031,3.7808,3.25,16.6,4.3348,3.4921,17.126,15.8457,
2018/11/22,5.8847,7.76,5.14,3.8578,6.3537,6.21,8.0652,5.7829,4.3877,2.49,3.36,2.1938,8.5,4.5661,6.0607,3.7609,3.24,16.76,4.3348,3.4822,17.2332,16.1636,
2018/11/23,5.6653,7.09,4.88,3.6191,6.0779,5.88,7.8855,5.6442,4.2861,2.41,3.23,2.1014,7.65,4.3739,5.7934,3.6121,3.17,16.03,4.136,3.3131,15.9862,14.9516,
2018/11/26,5.6367,7.25,4.76,3.6589,6.0582,6.11,8.1051,5.6343,4.166,2.41,3.19,2.1168,7.65,4.3931,5.7934,3.7014,3.15,15.9,4.136,3.3131,15.8791,14.7429,
2018/11/27,5.6558,7.21,4.71,3.6987,5.9696,6.06,8.2049,5.6541,4.1568,2.38,3.23,2.1476,7.64,4.3643,5.8132,3.751,3.13,16.09,4.1161,3.3131,15.918,14.8522,
2018/11/28,5.6939,7.28,4.88,3.7186,6.009,6.16,8.5343,5.7036,4.1198,2.39,3.27,2.163,7.35,4.4123,5.8825,3.7113,3.14,16.13,4.1459,3.3429,16.0447,14.9814,
2018/11/29,5.6176,7,4.63,3.6092,5.8907,6.09,8.5543,5.6343,4.0921,2.39,3.15,2.1245,7.15,4.2874,5.7934,3.7113,3.11,15.71,4.0565,3.2733,15.3335,14.6337,
2018/11/30,5.5986,7.07,4.85,3.6689,5.9301,6.32,8.5343,5.664,4.0552,2.34,3.16,2.1322,7.27,4.3066,5.8132,3.7708,3.12,15.79,4.0664,3.3031,15.3627,14.6734,
2018/12/3,5.9038,7.32,4.97,3.8777,6.2848,6.37,8.7639,5.8225,4.2122,2.4,3.34,2.1938,7.2,4.5181,5.9617,3.8403,3.23,16.42,4.2255,3.4225,15.8109,15.498,
2018/12/4,6.0373,7.52,5,3.9671,6.3439,6.46,8.8637,5.872,4.2953,2.42,3.5,2.2091,7.39,4.5373,6.0013,3.9098,3.28,16.59,4.3945,3.4722,16.3856,15.7761,
2018/12/5,5.9705,7.37,4.73,3.8279,6.2257,6.99,8.7839,5.8423,4.2861,2.41,3.37,2.1784,6.65,4.6046,5.9221,3.8304,3.24,16.21,4.3547,3.4125,16.2492,15.3986,
2018/12/6,5.7988,7.24,4.6,3.7484,6.0385,6.29,8.694,5.7432,4.203,2.4,3.3,2.1322,6.32,4.4892,5.8627,3.7907,3.18,16.27,4.2851,3.333,16.2687,15.2198,
2018/12/7,5.8084,7.21,4.61,3.7583,6.0287,6.15,8.8837,5.7234,4.1291,2.39,3.28,2.1476,6.25,4.4508,5.8528,3.7708,3.2,16.16,4.4044,3.333,16.1129,15.1801,
2018/12/10,5.6749,7.07,4.4,3.7882,5.9696,6.02,8.7639,5.6937,4.0829,2.36,3.3,2.1091,6.27,4.345,5.7141,3.7808,3.17,15.73,4.2752,3.2932,15.6355,14.7231,
2018/12/11,5.6939,7.16,4.5,3.8081,5.9893,6.17,8.7939,5.7036,4.0644,2.38,3.32,2.1168,6.32,4.3739,5.7637,3.7907,3.2,15.77,4.2652,3.323,15.694,14.8721,
2018/12/12,5.6939,7.17,4.47,3.7782,5.9597,6.05,8.8238,5.7135,4.0829,2.38,3.3,2.1245,6.45,4.3739,5.7934,3.7808,3.24,15.76,4.2255,3.3031,15.7232,15.1999,
2018/12/13,5.7893,7.22,4.47,3.7882,6.1075,6.06,9.0234,5.7036,4.1568,2.39,3.31,2.1476,6.28,4.4315,5.833,3.8006,3.27,15.86,4.2454,3.3429,15.8304,15.1403,
2018/12/14,5.6462,7.07,4.28,3.6191,5.9301,5.8,9.0434,5.6046,4.1106,2.37,3.21,2.0783,5.99,4.3354,5.6844,3.7312,3.25,15.46,4.1658,3.2832,15.3433,14.5641,
2018/12/17,5.6558,7.04,4.3,3.6291,5.9794,5.75,8.8338,5.5749,4.0921,2.36,3.23,2.0783,6.14,4.3066,5.6943,3.7907,3.26,15.32,4.1559,3.2633,15.3822,14.8323,
2018/12/18,5.6272,6.92,4.17,3.5595,5.871,5.66,8.5942,5.5551,4.0275,2.36,3.19,2.0552,6.31,4.2681,5.6547,3.7907,3.21,15.38,4.0962,3.2335,15.353,15.3291,
2018/12/19,5.5127,6.9,4.22,3.5396,5.7725,5.61,8.3746,5.5155,4.009,2.34,3.16,2.0398,6.35,4.2393,5.5557,3.7411,3.19,15.17,4.0863,3.2136,15.1582,14.9714,
2018/12/20,5.4555,6.96,4.16,3.5595,5.7331,5.65,8.3247,5.5155,3.972,2.34,3.17,2.0475,6.55,4.2105,5.5953,3.7312,3.17,15.21,4.0863,3.2136,15.1777,15.4781,
2018/12/21,5.4269,6.83,4.1,3.5098,5.6937,5.62,8.4046,5.5056,3.8519,2.31,3.12,2.0244,6.26,4.2008,5.5062,3.6617,3.15,15.1,4.0465,3.1837,15.1192,15.8059,
2018/12/24,5.4841,6.83,4.15,3.5396,5.743,5.62,8.8238,5.5353,3.8797,2.34,3.13,2.0321,6.35,4.2489,5.5854,3.7014,3.17,15.19,4.0863,3.2136,15.2166,15.8457,
2018/12/25,5.4173,6.54,4.08,3.4601,5.6248,5.47,8.724,5.5353,3.8427,2.35,2.98,1.9936,6.47,4.2008,5.5755,3.5327,3.12,14.91,4.0266,3.1439,14.9536,15.3688,
2018/12/26,5.4269,6.82,4.03,3.4799,5.5854,5.42,8.714,5.5155,3.8427,2.34,2.98,1.9782,7,4.1816,5.526,3.6915,3.11,14.93,4.0266,3.1439,15.051,16.2232,
2018/12/27,5.341,6.83,3.9,3.4203,5.5952,5.16,8.6841,5.5254,3.8889,2.35,2.9,1.9628,6.39,4.1432,5.417,3.5724,3.11,14.58,3.967,3.1141,14.5639,15.6967,
2018/12/28,5.3506,6.75,3.92,3.4899,5.6149,5.15,8.5044,5.5155,3.8797,2.33,2.91,1.9705,6.18,4.1816,5.4368,3.5823,3.12,14.79,3.9869,3.124,14.6613,15.3191,
2019/1/2,5.322,6.83,3.85,3.47,5.5164,5.16,8.2149,5.5155,3.8612,2.29,2.9,1.9859,6.29,4.1528,5.4269,3.5228,3.11,14.73,3.967,3.0942,14.6808,14.882,
2019/1/3,5.3029,6.69,3.84,3.4601,5.4179,5.19,8.155,5.5056,3.8797,2.32,2.91,1.9859,5.87,4.2008,5.4071,3.4335,3.1,15,3.957,3.1041,14.5834,14.435,
2019/1/4,5.4269,6.85,3.93,3.5396,5.546,5.45,8.1451,5.5452,3.9166,2.34,2.98,2.0321,6.1,4.3162,5.5953,3.5128,3.15,15.12,4.0465,3.1738,14.9244,14.8025,
2019/1/7,5.4746,7.16,4.08,3.5893,5.6248,5.59,8.0353,5.5551,3.9258,2.42,3.02,2.0783,6.15,4.3354,5.7141,3.5625,3.16,15.21,4.0962,3.2036,15.2458,15.0807,
2019/1/8,5.4364,7.12,4.14,3.6092,5.5558,5.48,7.9953,5.5452,3.8981,2.43,3.07,2.0706,6.26,4.3162,5.7934,3.5426,3.14,15.07,4.0962,3.1937,15.0802,14.8721,
2019/1/9,5.5223,7.13,4.14,3.5794,5.6642,5.58,8.155,5.5551,3.9443,2.48,3.05,2.0783,6.47,4.3162,5.8033,3.5625,3.16,15.08,4.1161,3.1937,15.0705,14.9118,
2019/1/10,5.5223,7.04,4.2,3.639,5.8415,5.48,8.0752,5.5749,3.9905,2.46,3.04,2.0937,6.17,4.3546,5.833,3.5426,3.17,15.14,4.1161,3.2235,14.9341,15.5973,
2019/1/11,5.6081,7.45,4.26,3.6987,5.9104,5.5,8.1151,5.6145,4.0552,2.48,3.1,2.1322,6.14,4.4123,5.8924,3.5823,3.24,15.41,4.1758,3.2733,15.1387,16.2629,
2019/1/14,5.5699,7.19,4.69,3.6689,5.8119,5.36,8.0652,5.5452,3.9905,2.45,3.1,2.1168,6.19,4.3835,5.8924,3.5426,3.25,15.08,4.136,3.2434,15.7719,15.9351,
2019/1/15,5.6081,7.27,4.88,3.6788,5.8513,5.46,8.1451,5.5947,4.0275,2.39,3.12,2.1553,6.01,4.4027,5.9221,3.5823,3.28,15.17,4.1559,3.2633,15.6355,16.0444,
2019/1/16,5.5604,7.18,4.75,3.6191,5.7922,5.43,8.0452,5.5749,4.0182,2.38,3.1,2.0937,5.99,4.3354,5.8627,3.6121,3.25,14.99,4.1261,3.2335,15.4115,15.6867,
2019/1/17,5.5509,7.05,4.53,3.5694,5.9203,5.25,7.9255,5.5155,3.972,2.36,3.1,2.0937,6.27,4.3258,5.9122,3.5724,3.23,14.82,4.0763,3.2235,15.1582,15.6967,
2019/1/18,5.6749,7.1,4.5,3.6291,5.9794,5.29,8.1051,5.5254,4.0367,2.33,3.1,2.1091,6.01,4.3546,5.932,3.5823,3.31,15.02,4.1161,3.2733,15.2751,15.955,
2019/1/21,5.6653,7.06,4.37,3.6291,5.9794,5.29,8.1351,5.5452,4.0552,2.33,3.12,2.1091,6,4.3066,5.9617,3.6418,3.33,15.02,4.136,3.2633,15.6745,15.6768,
2019/1/22,5.589,6.97,4.27,3.5694,5.871,5.1,8.0652,5.5353,4.009,2.33,3.14,2.0783,5.98,4.2008,6.031,3.5724,3.27,15.06,4.0763,3.2036,15.3335,15.9252,
2019/1/23,5.589,6.85,4.44,3.5893,5.8612,5.16,8.0452,5.5254,3.9813,2.33,3.14,2.1014,6.12,4.1816,6.1796,3.5525,3.28,14.84,4.0465,3.1837,15.4407,16.0742,
2019/1/24,5.5604,6.91,4.31,3.5794,5.8809,5.23,8.1151,5.5254,3.9258,2.33,3.01,2.1014,6.4,4.2008,6.3578,3.5625,3.27,14.86,4.0565,3.1937,15.3627,15.8755,
2019/1/25,5.6176,6.9,4.74,3.5893,6.0188,5.12,7.7957,5.5056,3.9443,2.3,2.94,2.0937,5.94,4.1912,6.5658,3.5625,3.28,14.84,4.0565,3.1837,15.0997,15.6072,
2019/1/28,5.6272,6.8,4.44,3.6092,6.0484,5.23,7.656,5.4759,3.9258,2.29,2.92,2.0552,5.82,4.1624,6.4569,3.5525,3.28,14.66,4.0366,3.1439,15.2458,14.9317,
2019/1/29,5.5509,6.58,4,3.4899,6.0385,5.15,7.9754,5.4363,3.8889,2.24,2.84,2.0167,5.37,4.1239,6.0806,3.5128,3.27,14.08,3.9769,3.1041,15.4797,14.6039,
2019/1/30,5.4364,6.57,3.6,3.4601,5.9203,4.89,7.7658,5.4066,3.8427,2.21,2.77,2.009,5.15,4.0951,5.9023,3.3838,3.23,14.01,3.9372,3.0743,15.7329,14.5939,
2019/1/31,5.3887,6.48,3.51,3.2711,5.94,4.86,7.8456,5.4264,3.9166,2.19,2.67,2.0013,4.71,4.1239,5.9914,3.3739,3.27,13.97,3.8576,2.8255,16.3272,14.3058,
2019/2/1,5.4936,6.72,3.52,3.3209,6.0582,4.95,7.9155,5.4561,3.972,2.23,2.77,2.0706,4.88,4.172,6.1697,3.4335,3.31,14.18,3.967,2.8753,16.5025,14.6933,
2019/2/11,5.6176,6.85,3.6,3.4103,6.2257,5.1,8.1051,5.5056,4.0736,2.28,2.82,2.1168,5.08,4.2393,6.2984,3.493,3.34,14.59,4.0167,2.9449,16.9117,15.0211,
2019/2/12,5.8084,7.54,3.76,3.4501,6.2749,5.37,8.4046,5.5353,4.203,2.24,2.86,2.1322,5.19,4.3162,6.338,3.5525,3.39,14.93,4.0664,3.0146,17.2526,15.1304,
2019/2/13,5.8656,7.84,3.89,3.5098,6.4128,5.47,8.4745,5.5749,4.3231,2.3,2.9,2.1476,5.32,4.3643,6.3876,3.5922,3.43,14.99,4.1062,3.0643,17.126,15.498,
2019/2/14,5.8751,7.69,3.95,3.5098,6.4128,5.78,8.2349,5.5551,4.3415,2.29,2.91,2.1399,5.5,4.3354,6.4668,3.5724,3.41,15.04,4.0962,3.0544,17.5839,15.5178,
2019/2/15,5.7988,7.73,4.15,3.5098,6.2454,5.55,7.8955,5.5452,4.2676,2.28,3,2.1399,5.47,4.3066,6.447,3.5525,3.37,15.25,4.0565,3.0345,19.3471,15.488,
2019/2/18,5.9228,7.98,4.28,3.6987,6.5212,5.7,8.0452,5.6541,4.3877,2.34,3.05,2.1784,5.64,4.4219,6.645,3.6518,3.45,15.63,4.1758,3.1041,21.2857,15.8755,
2019/2/19,5.9514,7.76,4.53,3.6689,6.5803,5.81,8.0353,5.6541,4.4339,2.36,3,2.1861,5.95,4.4027,6.7144,3.6716,3.41,15.45,4.1758,3.1439,21.5585,15.8655,
2019/2/20,6.1517,7.78,4.59,3.6887,6.9152,5.91,8.0053,5.6541,4.5817,2.34,3.02,2.2014,5.83,4.47,7.1501,3.6716,3.47,15.46,4.2056,3.1439,19.9024,15.9152,
2019/2/21,6.0659,7.66,4.43,3.649,7.1812,5.75,7.7857,5.664,4.554,2.35,2.94,2.2014,5.96,4.4027,7.2293,3.7312,3.44,15.35,4.1559,3.124,19.1036,15.6669,
2019/2/22,6.104,7.77,4.45,3.7186,7.2994,6.06,7.7158,6.0601,4.6094,2.35,3.02,2.2091,6.56,4.4604,7.1798,3.751,3.45,15.51,4.2056,3.1638,19.1815,15.8258,
2019/2/25,6.4665,8.16,4.81,3.9075,7.5063,6.31,8.0153,6.2384,4.8403,2.52,3.17,2.3323,7.22,4.7199,7.2887,3.8998,3.6,16.13,4.4144,3.2932,19.8147,16.551,
2019/2/26,6.4855,8.05,4.58,3.8777,7.2797,6.26,7.8755,6.1294,4.8588,2.52,3.16,2.3323,6.89,4.7103,7.061,3.8899,3.64,15.88,4.4343,3.3827,19.4738,17.018,
2019/2/27,6.3997,7.97,4.71,3.8777,7.1024,6.2,8.0253,6.0601,4.748,2.59,3.25,2.3862,7.58,4.7103,7.0214,3.8998,3.62,15.8,4.4044,3.333,19.0062,16.7994,
2019/2/28,6.5142,8.12,4.67,3.987,7.1319,6.4,8.7539,6.0898,4.7757,2.6,3.58,2.5324,7.9,4.768,7.1105,4.2869,3.71,16.47,4.5337,3.4822,19.5712,17.3557,
2019/3/1,6.4379,8.47,4.68,3.9174,7.0334,6.27,8.6741,6.0799,4.7664,2.58,3.48,2.4478,7.56,4.7584,7.0709,4.2174,3.7,16.23,4.5039,3.4225,19.3861,17.1968,
2019/3/4,6.5332,8.63,4.85,3.9572,7.1615,6.62,8.6142,6.1096,4.7572,2.6,3.52,2.4863,7.78,4.8449,7.1303,4.2273,3.96,16.59,4.5436,3.4921,19.8147,17.1173,
2019/3/5,6.5618,9.41,5.16,3.997,7.2304,6.68,8.6342,6.2285,4.7203,2.63,3.78,2.5016,8.23,4.8737,7.3185,4.3365,4.07,16.65,4.5834,3.5319,21.1883,17.1272,
2019/3/6,6.6477,9.35,5.49,4.0765,7.191,6.95,8.5443,6.3869,4.7757,2.66,3.81,2.5478,8.13,4.941,7.6651,4.3464,4.09,16.84,4.6629,3.6215,20.8474,17.3855,
2019/3/7,6.7526,9.46,5.54,4.2157,7.1221,7.23,8.5743,6.4067,4.8126,2.73,3.77,2.5786,8.21,4.9795,8.4276,4.4059,4.08,16.97,4.7226,3.721,20.633,18.0512,
2019/3/8,6.2948,8.62,5.17,3.8975,6.6985,6.7,8.0652,6.1195,4.6002,2.61,3.41,2.3939,7.39,4.7199,9.2694,4.1082,3.84,15.99,4.4343,3.5021,19.5907,16.9782,
2019/3/11,6.5237,8.92,5.54,4.0666,6.8561,7.11,8.2349,6.3176,4.6925,2.65,3.55,2.4709,7.51,4.8449,9.1109,4.3067,3.97,16.47,4.5834,3.7011,20.0972,17.5048,
2019/3/12,6.7145,9.1,5.4,4.1362,7.0334,7.75,8.2648,6.3968,4.7664,2.68,3.7,2.517,7.96,4.9122,9.0713,4.4059,3.98,16.92,4.8021,3.7309,20.068,17.8028,
2019/3/13,6.6191,8.93,5.2,4.1163,6.8463,7.2,8.0552,6.2582,4.6464,2.63,3.74,2.4709,8.65,4.8161,9.4476,4.3762,3.97,16.54,4.7624,3.6314,19.9121,17.1868,
2019/3/14,6.476,8.61,5.15,4.0367,6.7379,6.7,7.9953,6.2384,4.554,2.56,3.93,2.3939,7.79,4.7392,8.5068,4.4059,3.85,16.25,4.6629,3.5518,18.9672,16.5709,
2019/3/15,6.5237,8.95,5.25,4.156,6.8955,6.8,8.2748,6.2978,4.6556,2.6,4.02,2.4247,7.77,4.8353,8.7742,4.5052,3.9,16.39,4.7524,3.6812,19.201,16.6901,
2019/3/18,6.6668,8.9,5.32,4.2256,7.191,7.3,8.5743,6.3968,4.6833,2.62,3.98,2.4786,7.59,4.9314,8.5365,4.4853,4.05,16.8,4.8121,3.721,19.6783,17.1372,
2019/3/19,6.6191,8.91,5.25,4.166,7.0334,7.54,8.5743,6.5255,4.6556,2.61,3.9,2.4939,7.5,4.9218,8.5861,4.4357,4.05,16.94,4.8021,3.6513,19.6102,17.1769,
2019/3/20,6.6,8.84,5.26,4.1461,6.9842,7.74,8.734,6.6146,4.6371,2.62,3.88,2.4786,7.72,4.9314,9.4476,4.4456,4.02,17.22,4.7624,3.6414,19.8537,17.1372,
2019/3/21,6.6382,8.99,5.34,4.1362,7.063,8.03,9.0833,6.575,4.6556,2.76,3.89,2.5247,7.85,4.9699,9.3387,4.4655,4.02,17.31,4.7723,3.6712,20.0583,17.5048,
2019/3/22,6.5905,9.05,5.5,4.1759,7.2797,8.19,9.3129,6.5651,4.6741,2.73,3.81,2.5093,8.33,5.0756,10.0319,4.6242,4.01,17.46,4.7723,3.6812,19.9219,17.2961,
2019/3/25,6.5237,8.85,5.54,4.2555,7.2107,8.47,9.1832,6.4859,4.6186,2.68,3.78,2.5016,7.92,5.2102,9.7051,4.6342,3.98,17.59,4.6928,3.6414,19.2984,19.0247,
2019/3/26,6.3234,8.45,5.19,4.3052,6.8955,8.3,8.9037,6.2978,4.554,2.67,3.59,2.4401,7.32,4.941,10.0022,4.5548,3.9,16.88,4.5436,3.522,18.6068,19.293,
2019/3/27,6.3425,8.45,5.12,4.2555,6.9349,8.2,9.4527,6.2681,4.5447,2.65,3.59,2.4709,7.14,5.3063,11.0024,4.4655,3.93,17.41,4.6132,3.5618,18.5873,21.2203,
2019/3/28,6.2566,8.29,4.87,4.0765,6.7576,8.55,9.2231,6.0997,4.4801,2.64,3.5,2.4632,7.12,5.2967,9.9032,4.4456,3.87,16.87,4.8817,3.522,18.6652,19.4519,
2019/3/29,6.4474,8.65,5.26,4.1859,7.0433,8.44,9.4626,6.2483,4.5725,2.72,3.57,2.5093,7.21,5.662,9.2595,4.5548,3.96,17.37,4.8419,3.5916,18.9477,19.4519,
2019/4/1,6.6,8.91,5.79,4.3151,7.329,9.28,9.7421,6.3968,4.4431,2.74,3.67,2.5786,7.38,5.7677,9.408,4.654,4.06,17.77,4.9712,3.6911,19.464,20.5745,
2019/4/2,6.5428,8.94,6.37,4.345,7.4964,10.21,9.5625,6.3968,4.3323,2.83,3.7,2.5863,7.36,5.9408,9.5566,4.8029,4.04,18.08,5.001,3.6812,19.4933,19.9288,
2019/4/3,6.7431,9.06,6.48,4.4146,7.8215,10.75,9.7821,6.5156,4.4154,2.84,3.73,2.6171,7.53,5.6812,9.3783,4.8426,4.11,18.18,5.0308,3.7309,20.1654,19.8195,
2019/4/4,6.8098,9.02,6.55,4.4643,8.0973,10.44,9.6723,6.5156,4.4893,2.83,3.75,2.6248,7.5,5.6332,9.3387,4.8426,4.28,20,5.0308,3.7807,20.2823,20.207,
2019/4/8,7.2772,8.92,6.53,4.4046,8.2943,10.95,9.3429,6.5255,4.6002,2.75,3.63,2.6248,7.16,6.0465,9.7645,4.8326,4.38,21.23,5.001,3.91,20.7597,19.5711,
2019/4/9,7.2199,9.16,6.28,4.4842,8.1761,11.49,9.5724,6.5651,4.6094,2.75,3.65,2.6017,7.38,5.7389,9.3783,4.9021,4.3,22.89,5.1203,3.8603,20.5551,19.4519,
2019/4/10,7.115,10.08,6.04,4.4444,8.2943,10.91,9.9418,6.684,4.6002,2.78,3.77,2.671,7.28,5.7581,9.2199,5.0708,4.29,21.89,5.6373,3.8702,20.2044,19.0446,
2019/4/11,6.8766,10.09,6.64,4.345,8.0087,11.25,10.0216,6.5552,4.5263,2.72,3.84,2.5632,7.17,5.5563,8.8931,4.9021,4.16,21.04,5.6273,3.8105,19.7271,18.23,
2019/4/12,6.8575,9.63,7.3,4.2853,7.8806,12.11,10.0416,6.5255,4.5263,2.79,3.77,2.5632,7.06,5.4697,8.7247,4.8624,4.17,21.26,5.1203,3.7807,19.3374,18.1108,
2019/4/15,6.2471,9.57,6.92,4.1461,7.5851,11.44,9.9118,6.377,4.0736,2.71,3.85,2.5478,7.2,5.3544,8.6554,4.7929,3.96,20.81,5.0905,3.6911,19.1913,18.2995,
2019/4/16,6.3043,9.59,6.79,4.2157,7.7328,10.96,9.8519,6.4661,3.8797,2.75,4.06,2.5632,7.21,5.4697,8.8534,4.9418,3.99,20.96,5.5975,3.7608,19.4933,18.6572,
2019/4/17,6.3997,9.66,7.24,4.2754,7.7131,10.88,10.2512,6.5552,3.9813,2.77,4.02,2.7018,7.17,5.4986,9.3783,4.9418,4,21,6.1543,3.8205,19.6978,18.687,
2019/4/18,6.2376,9.23,6.95,4.2256,7.6442,10.67,10.341,6.5156,3.9166,2.81,3.99,2.6864,6.99,5.4121,8.9822,4.8823,3.94,20.69,6.7707,3.8105,19.3082,18.0909,
2019/4/19,6.228,9.1,7.18,4.2754,7.6934,10.65,10.7802,6.575,3.8704,2.88,3.98,2.6864,6.97,5.4409,9.0515,4.8723,3.94,20.42,7.4468,3.8304,19.2789,18.1704,
2019/4/22,6.0945,8.81,6.93,4.1759,7.4373,10.64,10.6604,6.4562,3.815,2.82,3.86,2.6941,7.1,5.3255,8.7346,4.7731,3.88,20.35,7.576,3.8603,19.2692,17.6438,
2019/4/23,6.0182,8.58,6.44,4.1461,7.1615,9.79,10.7503,6.3176,3.7965,2.8,3.68,2.6864,7.81,5.1525,8.6059,4.6242,3.83,20.09,6.8204,3.9199,18.7042,17.3756,
2019/4/24,6.1136,9.44,6.56,4.1958,7.2896,9.95,10.8102,6.3473,3.815,2.8,3.72,2.6864,7.51,5.239,8.8039,4.6242,3.89,20.36,6.5619,4.308,18.9672,17.7134,
2019/4/25,5.8751,10.38,6,4.0268,6.9546,8.96,10.5806,6.0997,3.7688,2.76,3.5,2.517,7.64,4.9987,8.4177,4.4357,3.72,19.38,6.2139,4.0692,18.3145,16.7001,
2019/4/26,5.7607,11.42,5.82,3.9075,6.8955,9.02,10.6604,6.0007,3.7596,2.75,3.5,2.4555,6.89,4.9987,8.2494,4.6441,3.7,18.98,6.2438,3.9597,17.73,16.4914,
2019/4/29,5.6749,12.56,5.37,3.7882,6.9152,8.31,10.8301,5.9215,3.6949,2.67,3.21,2.4016,6.2,4.8737,7.7839,4.7929,3.56,18.49,5.866,3.7011,17.92,15.1304,
2019/4/30,5.6749,13,5.5,3.8081,7.0531,8.79,10.5307,5.9611,3.6857,2.69,3.26,2.4478,6.17,4.8834,8.3088,4.4258,3.59,19.1,5.8759,3.6613,18.42,15.4682,
2019/5/6,5.2647,11.7,4.95,3.47,6.3439,7.91,10.0815,5.367,3.3993,2.55,3.03,2.2553,5.55,4.4604,7.566,3.9792,3.37,17.19,5.2893,3.5817,16.92,14.3853,
2019/5/7,5.3029,12.87,5.05,3.5098,6.4621,8.39,10.1214,5.4165,3.4363,2.6,3.08,2.2938,5.55,4.5085,7.9424,3.9792,3.39,17.45,5.5478,3.6513,17.4,14.7131,
2019/5/8,5.3124,14.16,5.28,3.5297,6.4227,8.94,9.7521,5.4759,3.3808,2.61,3.15,2.2938,5.51,4.5085,7.873,3.9792,3.37,17.32,5.6671,3.8205,17.53,14.7032,
2019/5/9,5.2075,12.74,5.15,3.4899,6.4227,8.64,9.7122,5.4264,3.2515,2.6,3.12,2.3092,5.45,4.47,7.6354,3.88,3.46,17.32,5.3788,3.7608,17.43,14.7529,
2019/5/10,5.2838,14.01,5.28,3.5993,6.6197,9.37,9.8719,5.565,3.3347,2.63,3.18,2.3631,5.68,4.5661,7.8631,4.04,3.51,18.02,5.6472,3.8105,17.72,15.0807,
2019/5/13,5.341,13.04,5.21,3.649,6.6197,9.43,9.9118,5.5452,3.3993,2.6,3,2.3477,6,4.5469,7.8235,3.97,3.53,18.36,5.4384,4.0393,17.88,14.9615,
2019/5/14,5.2743,13.37,5.23,3.5893,6.4818,9.31,9.7521,5.466,3.3993,2.56,2.95,2.2938,5.95,4.4892,7.7542,3.97,3.47,18.04,5.3688,3.9199,17.37,14.7529,
2019/5/15,5.341,14.71,5.37,3.6589,6.7478,9.47,10.4608,5.5353,3.4178,2.59,3.02,2.3554,6.01,4.5661,8.0018,4.04,3.56,18.46,5.5776,3.9697,17.88,15.2397,
2019/5/16,5.3601,15.55,5.43,3.6689,6.7379,9.34,10.3011,5.6046,3.4363,2.58,3.05,2.3708,6.06,4.595,7.873,4.07,3.55,18.24,5.5876,3.9398,17.91,15.2496,
