ÈÕÆÚ,000026.SZ,000587.SZ,000663.SZ,000910.SZ,002084.SZ,002240.SZ,002301.SZ,002345.SZ,002348.SZ,002356.SZ,002489.SZ,002571.SZ,002572.SZ,002574.SZ,002575.SZ,002605.SZ,002615.SZ,002631.SZ,002678.SZ,002721.SZ,002731.SZ,002740.SZ,002790.SZ,002798.SZ,002853.SZ,002862.SZ,002867.SZ,002899.SZ,200026.SZ,200168.SZ,300329.SZ,300616.SZ,300640.SZ,300651.SZ,300703.SZ,300729.SZ,300749.SZ,600086.SH,600135.SH,600337.SH,600439.SH,600539.SH,600612.SH,600735.SH,600891.SH,600978.SH,601996.SH,603008.SH,603021.SH,603059.SH,603180.SH,603208.SH,603226.SH,603268.SH,603313.SH,603326.SH,603385.SH,603389.SH,603398.SH,603600.SH,603661.SH,603709.SH,603801.SH,603816.SH,603818.SH,603833.SH,603838.SH,603848.SH,603898.SH,603899.SH,603992.SH,900905.SH
2018/10/25,6.8191,2.78,5.97,9.9534,3.72,8.24,7.6142,5.06,3.02,8.9,2.4082,4.03,16.9907,4.9379,3.76,6.1013,4.4832,6.3387,5.6043,5.86,9.8035,5.1816,5.4763,13.583,19.9729,17.7655,20.7894,14.7035,4.9426,1.12,7.4223,65.7735,6.291,23.0235,9.3215,23.5705,16.0263,10.04,5.4031,3.8798,2.6993,5.8,36.7298,4.5771,5.49,3.7087,2.6704,10.02,5.6606,24.4381,45.1697,20.066,11.096,13.706,14.713,8.8811,7.777,6.7792,7.0366,6.0186,28.734,21.2025,16.3631,31.0668,6.52,69.7301,8.8727,13.377,18.0321,25.7167,,2.9783
2018/10/26,6.858,2.68,6.08,9.9435,3.75,8.33,7.6142,4.96,3.1,8.65,2.4672,4.05,17.4716,4.8784,3.83,6.1608,4.4832,6.587,5.6241,5.8,9.5804,5.1916,5.5068,13.7503,19.0731,17.3674,20.6782,16.1739,4.9715,1.11,7.5419,68.6315,6.4816,23.1114,9.8186,23.6399,15.6951,10.04,5.443,3.851,2.7289,5.82,36.5239,4.6464,5.41,3.9169,2.7391,10.22,5.6307,24.6294,47.725,20.2525,11.3848,14.3923,14.3578,9.1873,7.9329,6.871,7.7439,6.1241,29.2495,21.6196,17.1601,31.1925,6.59,71.8458,8.9324,13.4164,18.1496,25.1514,,2.962
2018/10/29,6.6831,2.58,5.94,10.1515,3.72,7.96,7.6142,4.8,2.97,8.23,2.4377,3.95,16.4704,4.7396,3.6,6.1211,4.4044,6.4877,5.6043,5.56,9.6274,5.1217,5.3787,13.6125,18.9842,19.1091,20.2402,15.5877,4.8945,1.11,7.2131,65.317,6.3305,22.9942,9.4262,23.5606,16.0594,10.04,5.4131,3.7169,2.6796,5.81,35.7397,4.4384,5.4,3.9169,2.6704,10.1,5.5311,24.5895,46.3785,20.1151,11.3848,15.0885,14.3276,9.0589,7.9134,6.6375,7.8653,6.057,29.0512,21.421,16.3631,30.4245,6.56,68.6176,8.7036,13.0915,17.5332,25.687,,2.9592
2018/10/30,6.7803,2.57,6.02,10.2208,3.71,8.4,7.6142,4.77,2.98,8.56,2.4476,4.08,17.0005,4.7595,3.73,6.1608,4.4931,6.5473,5.634,5.63,9.6508,5.1516,5.5373,13.5043,18.7666,19.3878,19.9722,15.6573,4.8945,1.02,7.253,65.9918,6.3896,23.17,9.5701,24.0958,15.5737,10.04,5.5529,3.8223,2.7191,6,35.6319,4.5276,5.42,3.9268,2.7489,9.72,5.6407,24.0953,47.1746,21.7145,11.5368,15.0289,14.2369,9.1676,8.0109,6.6458,8.0296,6.0953,29.6164,22.1459,16.8136,32.2466,6.6,71.2498,8.8429,13.1998,15.8307,25.6374,,2.9601
2018/10/31,6.8483,2.55,6.08,10.6368,4.08,8.7,7.6142,4.81,3.03,8.47,2.4672,4.11,17.6581,4.819,3.93,6.24,4.9463,6.5771,5.6836,5.64,9.6567,5.3114,5.5617,13.6519,18.8655,19.1987,20.3187,15.7467,4.9137,1.06,7.3227,66.6864,6.4488,23.3985,9.6486,24.1652,16.4733,10.04,5.6328,3.8223,2.788,6.11,35.8181,4.6762,5.38,3.9367,2.7882,9.82,5.7802,24.996,48.5997,22.4406,11.704,14.9493,14.2671,9.375,8.0888,6.7292,7.9296,6.3353,29.9436,22.4736,17.3057,32.4281,6.66,73.1371,8.9324,13.6624,15.7427,26.1134,,2.9764
2018/11/1,6.8483,2.63,6.13,10.8844,4.16,8.54,7.6142,4.96,3.33,8.59,2.4869,4.35,17.8446,4.928,4.04,6.4381,4.8478,6.5473,5.8522,5.78,9.6861,5.2215,5.5861,13.5929,19.5675,19.9054,20.554,15.7368,4.9234,1.08,7.3925,67.4109,6.4225,23.211,9.8252,23.9075,16.683,10.04,5.6228,3.8989,2.7683,6.02,36.5043,4.6266,5.45,4.026,2.7489,9.84,5.7603,24.8446,48.1672,23.2256,11.5976,14.8299,14.3276,9.4343,8.1376,6.7542,7.9582,6.3353,29.8444,22.4438,17.1671,32.7283,6.71,76.4845,8.9423,14.194,15.8503,26.9267,,2.9764
2018/11/2,7.0426,2.65,6.34,11.0429,4.15,8.74,7.6142,5.37,3.31,8.7,2.595,4.37,19.2286,4.9875,4.31,6.5074,5.1434,6.6864,5.9514,5.9,9.7624,5.4512,6.1471,13.8783,19.7257,21.8959,21.3581,16.1739,4.9715,1.1,7.5718,73.3848,6.5737,23.6328,10.0149,24.3932,17.5439,9.04,5.7426,3.966,2.8471,6.32,36.6807,4.7752,5.47,4.2144,2.9551,10.82,5.9297,25.6975,51.4302,25.5511,12.1068,14.999,14.3578,9.6022,8.2448,6.9127,8.1296,6.4601,30.5782,22.6723,18.4977,33.978,7.05,79.4645,9.3701,14.5188,16.6526,27.7697,,2.9878
2018/11/5,7.0717,2.68,6.33,11.2112,4.09,8.74,7.6142,5.24,3.26,9.17,2.6736,4.43,19.1206,4.9875,4.74,6.5867,5.2616,6.7162,6.001,6.02,9.598,5.531,6.3423,14.1736,19.4983,24.0855,21.0378,16.5316,4.8945,1.18,7.5618,72.2933,6.646,23.6504,9.8644,23.7886,16.7602,8.14,5.9324,3.9851,2.857,6.45,36.4161,4.8545,5.51,4.3631,2.9257,10.76,6.1589,25.6975,51.0272,25.6099,11.9852,14.7603,14.4032,9.5825,8.3617,7.1461,8.2582,6.5657,31.2226,22.424,18.976,33.992,7.08,81.3021,9.5193,14.2826,17.0635,27.373,,2.9725
2018/11/6,7.0426,2.64,6.45,10.9636,4.03,8.65,7.6142,5.18,3.17,9.76,2.939,4.46,18.7771,4.9578,5.21,6.5966,5.1828,6.6168,6.1002,5.89,9.8504,5.4512,6.0983,13.7405,18.9743,24.5234,21.0051,16.2832,4.9234,1.16,7.5319,71.5688,6.5145,23.3575,9.6355,22.5892,15.0826,7.33,5.9424,3.9564,2.9062,6.24,36.0142,4.8248,5.64,4.264,2.9355,10.68,6.1689,25.1873,51.2434,25.3058,11.8712,15.3273,15.4535,9.8788,8.3325,6.946,8.0153,6.8729,30.8459,22.1459,18.6502,34.4178,6.96,80.1101,9.6287,14.2235,16.7309,28.087,,2.9716
2018/11/7,7.0523,2.71,6.35,10.9438,4,8.72,7.6142,5.2,3.17,9.42,2.7523,4.39,18.5808,4.9974,5.73,6.4777,5.2025,6.5572,6.4077,5.96,10.0207,5.4012,6.0313,13.8881,18.4502,22.7319,20.7436,16.0447,4.9523,1.14,7.6216,70.6162,6.5079,23.2696,9.5832,22.728,15.1212,6.6,5.9024,3.9756,2.857,6.18,35.8573,4.795,5.75,4.2045,2.906,10.53,6.2785,24.8526,50.3786,25.1782,11.7952,15.0786,14.9246,9.7702,8.313,7.0044,7.8939,6.8249,30.9549,21.9771,18.5324,33.971,6.94,79.0671,9.6386,14.1546,16.5352,27.6011,,2.9716
2018/11/8,7.0037,2.8,6.36,10.7953,4.08,8.69,7.6142,5.1,3.23,9.13,2.713,4.54,18.3256,4.9578,6.3,6.5768,5.2123,6.597,6.1002,5.98,10.1439,5.4611,6.0191,13.5436,18.4304,23.9063,20.2075,15.9057,4.8945,1.17,7.4921,70.6162,6.5408,23.1407,9.485,22.6982,14.6907,5.94,5.9124,3.9277,2.857,6.31,35.8083,4.8941,5.75,4.2045,2.9846,10.4,6.2686,24.6772,49.7889,24.8544,11.9092,14.9493,15.121,9.8393,8.2837,7.7048,7.9653,6.9113,31.1136,22.1062,18.3453,34.4457,6.93,78.8287,9.6386,14.1251,16.5156,27.6308,,2.9611
2018/11/9,6.9454,2.74,6.35,10.9834,4.01,8.66,7.6142,5.04,3.24,9.29,2.8309,4.99,18.1096,4.9379,6.93,6.6461,5.2813,6.587,6.0308,5.87,10.0265,5.4711,6.0434,13.5929,18.292,21.5177,20.3383,15.846,4.8848,1.16,7.4921,69.4551,6.7052,23.2051,10.4335,23.3822,14.4534,5.35,5.8824,3.9277,2.857,6.4,35.0829,5.0526,5.65,4.1846,2.9846,10.35,6.2287,25.2112,49.4252,24.6189,11.8636,14.7703,14.7659,9.5726,8.235,8.472,7.8725,6.8441,31.0343,22.3346,18.2136,34.4248,6.89,78.8188,9.6685,14.1152,16.4569,27.9482,,2.942
2018/11/12,7.1203,2.88,6.55,11.2409,4.14,8.9,7.6142,5.2,3.43,9.49,2.9194,5.49,18.5513,5.0867,7.62,6.7947,5.3897,6.746,6.12,6.06,10.2144,5.7307,6.1532,13.9669,18.9446,21.2291,20.4037,16.3627,4.9041,1.19,7.6614,70.636,6.8498,23.4102,10.9111,24.413,14.928,4.82,6.1321,3.9947,2.9653,6.63,35.6025,5.2805,5.77,4.4127,3.0238,10.71,6.4779,27.73,52.0788,25.7081,12.16,14.9393,15.0152,9.7702,8.4494,9.3225,8.0511,6.8729,32.4719,23.1787,18.9136,35.8211,7.02,80.279,10.1758,15.2374,16.995,28.1267,,2.9582
2018/11/13,7.2757,3.17,6.77,11.4489,4.23,9.05,7.6142,5.32,3.77,9.75,3.2143,6.04,18.7673,5.1759,8.38,7.1116,5.4291,7.0143,6.3184,6.3,10.2203,5.8605,6.2081,13.9964,18.9644,21.3286,20.6129,16.8892,4.9715,1.26,7.8009,70.6062,7.0536,24.4588,10.7933,24.3634,14.9887,5.3,6.4317,4.0713,3.0737,6.89,36.171,5.8056,6.14,4.5912,3.0827,11.22,6.8067,28.8379,53.1697,25.7767,12.2968,15.2974,15.4309,9.7899,8.6736,10.2564,8.1439,6.9401,32.462,23.5362,19.0938,36.945,7.16,81.2027,10.1857,15.2374,17.269,28.692,,2.9744
2018/11/14,7.266,3.1,7.01,11.34,4.2,9.22,7.6142,5.34,3.68,10.73,3.2732,6.23,18.5219,5.1759,7.65,7.1017,5.439,6.9546,6.2887,6.36,10.1674,5.7407,6.1532,13.9275,18.5194,20.9106,20.5083,16.6706,4.9619,1.35,7.791,69.9513,7.0996,24.0077,10.7279,24.5022,15.2868,5.08,6.3219,4.0809,3.0639,6.84,35.8279,5.5678,6.07,4.4821,3.0729,11.1,6.7071,29.7306,53.5727,25.4922,12.35,15.4367,15.3175,9.9579,8.6053,11.2821,8.5011,6.9497,32.3728,23.288,18.6987,35.7722,7.38,80.1101,10.1658,14.9125,17.3277,28.5135,,2.9534
2018/11/15,7.4117,3.11,6.98,11.4489,4.24,9.38,7.6142,5.44,3.65,10.65,3.3126,5.96,19.0028,5.2949,7.28,7.4286,5.5769,7.0838,6.3383,6.36,10.1616,6.0502,6.3301,14.5575,19.8246,21.5874,20.6194,17.3561,4.9715,1.35,7.9105,72.591,7.231,25.3259,10.9634,25.9196,15.4578,5.08,6.3518,4.2246,3.0836,6.75,36.024,5.5678,6.15,4.6606,3.1122,11.39,6.7968,32.2015,58.929,28.0434,12.8896,15.5162,15.7558,10.1159,8.8392,12.4078,8.5368,7.0936,35.615,24.9464,20.57,36.233,7.58,84.8283,10.2056,15.6016,18.1985,28.0375,,2.9725
2018/11/16,7.674,3.08,6.97,11.855,4.3,9.27,7.6142,5.47,3.63,10.95,3.4305,6,19.101,5.3643,7.4,7.3493,5.5079,7.0937,6.4275,7,10.414,6.17,6.2874,15.3842,20.4574,22.0452,20.639,17.2071,5.0197,1.35,7.9205,72.6406,7.1324,26.7495,10.7083,25.6916,15.0495,5,6.5316,4.2725,3.1033,6.82,35.9946,5.4687,6.17,4.6309,3.122,11.25,6.8964,31.2132,64.8258,29.4171,12.8212,15.5063,16.111,10.2937,8.8977,11.9325,8.2368,7.2088,36.0414,24.4995,21.173,35.3673,7.53,87.401,10.2155,16.0051,18.7073,28.097,,3.005
2018/11/19,7.6837,3.04,6.97,11.5777,4.29,9.27,8.3718,5.42,3.78,10.26,3.2634,6,19.4445,5.3742,7.79,7.389,5.5868,7.3719,6.4672,7.15,10.4492,6.2798,6.2508,14.9216,19.963,21.3485,20.9005,17.0879,4.9908,1.28,7.8707,71.1421,7.139,28.6828,10.8456,25.2555,15.4192,5.06,6.8212,4.3204,3.1033,6.78,36.4553,5.4489,6.2,4.6904,3.2104,11.15,7.2452,31.0856,64.5703,29.4367,12.8668,15.4068,15.9145,10.3925,9.1511,12.3577,8.2154,7.132,36.6363,24.1718,20.5769,35.6186,7.43,86.6063,10.7129,15.7295,18.3061,27.7697,,3.006
2018/11/20,7.4603,3.04,6.8,11.4984,4.72,8.95,8.6631,5.28,3.58,9.63,3.0668,5.84,18.9243,5.2156,7.01,7.8644,5.3503,7.1434,6.2787,6.89,10.2966,5.9903,6.0861,14.2228,19.9136,20.9603,20.5867,16.8892,4.9426,1.24,7.6116,70.1299,6.8432,28.9933,10.7999,25.1068,14.5252,5.57,6.4218,4.1671,2.985,6.55,36.2984,5.2607,6.39,4.5515,3.0631,10.75,6.9263,31.0777,67.7349,29.4759,12.4336,14.9692,15.4989,10.0073,8.8392,11.182,8.0296,7.0073,35.3275,23.6157,19.8908,34.5016,7.34,84.431,10.693,15.1291,17.4842,27.2738,,3.0069
2018/11/21,7.5283,3.03,6.91,11.4885,4.56,9.05,8.3038,5.25,3.56,9.76,3.0865,5.49,19.0323,5.2354,7.06,7.6069,5.5079,7.054,6.2391,6.79,10.4962,6.0103,6.2081,14.2031,19.6763,20.6219,20.0245,17.0482,4.933,1.26,7.6017,69.336,6.9024,28.0032,10.5905,25.7313,15.3695,5.93,6.3618,4.1863,3.0737,6.59,36.4161,5.3697,6.51,4.5714,3.1024,10.9,6.9263,30.8465,73.1207,30.3492,12.844,14.7802,15.3553,10.1159,8.8197,12.2243,8.1011,7.0073,34.9309,23.9831,19.8007,34.1665,7.32,84.0039,10.8621,15.1192,17.8658,27.2936,,3.0098
2018/11/22,7.5865,3.09,7.03,11.5183,4.53,8.98,8.0804,5.26,3.54,9.71,3.0668,5.61,19.0519,5.2453,7.32,7.904,5.4882,7.054,6.249,6.8,10.6312,5.9903,6.2386,14.0358,19.6961,20.3134,20.0114,17.1574,4.9426,1.24,7.6913,68.6215,6.8432,27.0541,10.6429,25.1167,15.1764,5.7,6.4018,4.1767,3.054,6.85,36.5337,5.4985,6.49,4.6606,3.0926,11.04,7.4744,29.8342,71.0666,29.3288,12.7072,15.2477,15.1739,10.0863,8.8197,10.9986,8.2154,7.3432,34.6434,23.5859,19.5997,33.978,7.3,81.4709,11.1904,15.07,17.8267,27.1052,,3.005
2018/11/23,7.2563,2.82,6.73,10.8943,4.22,8.39,8.1872,4.92,3.29,8.92,2.9194,5.05,18.3648,5.0073,7.45,7.28,5.2616,6.6268,5.9514,6.28,10.3024,5.7307,5.8605,13.4058,18.3612,19.0992,19.7434,16.1044,4.9041,1.17,7.2131,66.9841,6.4159,26.9487,9.6813,24.1949,14.3817,5.85,6.0422,4.033,2.857,6.51,35.3182,4.9734,6.32,4.383,2.9551,10.4,7.305,28.1365,66.8405,28.6419,11.9928,15.2676,14.917,9.7702,8.3812,9.8979,7.8725,7.1512,32.9181,22.6425,18.3522,32.854,7.07,81.8782,10.6632,14.6271,17.132,26.2919,,2.9916
2018/11/26,7.2951,2.74,7.16,10.4982,4.2,8.25,7.8764,4.82,3.34,8.87,2.9095,5.06,17.9133,5.047,8.2,7.6069,5.1532,6.6665,6.0407,6.39,10.3318,5.8206,5.8422,13.0417,18.3711,20.6618,19.0046,15.8162,4.8463,1.17,7.1434,66.0414,6.4028,26.644,9.4916,22.7379,13.5208,5.7,6.1221,4.0426,2.8471,6.44,34.8869,5.0328,6.18,4.2937,3.0336,9.8,7.3648,28.1365,66.1427,27.4743,12.1448,15.2178,14.4485,9.5627,8.3812,9.5393,7.6867,6.9305,31.9762,22.4041,17.7978,32.3234,6.95,79.5638,10.5438,14.1546,16.8091,26.4109,,2.983
2018/11/27,7.3048,2.74,7.1,10.7457,4.29,8.41,7.9833,4.81,3.29,9.05,2.8801,5.3,17.4716,5.0668,9.02,7.7356,5.2321,6.7957,6.0903,6.28,10.3611,5.8206,6.0374,13.1696,17.7878,20.1044,19.0373,16.1342,4.933,1.18,7.1832,65.6941,6.4751,26.9018,9.642,22.5991,13.6146,5.63,6.1821,3.966,2.8964,6.47,34.583,5.0724,6.2,4.3929,3.0435,10.01,7.3648,28.2002,63.5481,28.3181,12.2892,15.6654,14.8339,9.6417,8.5469,9.5643,7.6296,6.9401,31.8275,22.8411,17.8047,31.9395,6.84,79.5439,10.3349,14.2432,16.4569,26.3812,,2.983
2018/11/28,7.4214,2.77,6.93,10.7656,4.34,8.55,7.993,4.85,3.34,9.1,2.8899,5.16,18.2569,5.1462,8.12,7.904,5.301,6.8354,6.1696,6.3,10.3494,5.8006,6.0922,13.3862,17.9855,19.6764,19.2465,16.3527,4.8463,1.2,7.2928,66.0811,6.5342,26.9252,9.7794,22.8965,13.5539,5.44,6.1821,3.9947,2.9259,6.6,34.9555,5.3201,6.32,4.6904,3.0631,10.22,7.3648,28.3437,65.0911,28.2592,12.35,15.7848,15.1891,9.8492,8.8197,9.3142,7.6796,7.0264,32.115,23.0198,17.9502,32.3234,6.91,79.9611,10.5637,14.0759,16.6135,26.53,,2.9783
2018/11/29,7.2854,2.73,6.58,10.4684,4.21,8.49,7.8764,4.77,3.22,9.1,2.7719,4.9,18.198,5.0668,8.27,7.795,5.1532,6.6367,6.1101,6.2,10.2731,5.6109,5.8849,13.0417,17.3626,19.0992,19.2857,15.5877,4.8463,1.19,7.1035,61.7048,6.3633,26.5327,9.3542,21.5782,12.6875,5.63,6.0422,3.9372,2.8471,6.59,35.8279,5.2805,6.04,4.73,3.0631,10,7.2452,26.4626,60.8651,26.2085,12.008,15.2875,14.9095,9.7899,8.5566,9.5893,7.4153,6.8633,30.598,22.7219,17.2433,32.3095,6.8,78.4811,10.4742,13.8101,16.2514,26.9267,,2.9888
2018/11/30,7.2174,2.68,6.56,10.4585,4.21,8.71,7.8862,4.83,3.26,9.05,2.8702,4.84,18.2078,5.0173,7.44,7.6861,5.1434,6.7559,6.0903,6.13,10.2613,5.8605,5.9032,12.7759,17.5999,18.9798,19.3511,15.846,4.8752,1.19,7.1733,64.1857,6.4422,26.6323,9.5504,22.2522,13.1069,5.28,6.0622,3.9564,2.857,6.63,37.2493,5.8056,6.08,4.73,2.9944,10.16,7.1655,27.1322,62.7717,26.9935,12.0764,15.0885,15.0984,9.9579,8.5664,9.3976,8.1582,6.9593,31.0739,23.3575,17.5067,31.8347,6.88,79.4645,10.6234,13.7904,16.408,27.1746,,3.0136
2018/12/3,7.5671,2.77,6.7,10.8844,4.33,9,8.0804,4.93,3.33,9.21,2.9194,5.06,19.2384,5.1759,7.4,7.9832,5.37,7.0043,6.12,6.3,10.502,5.9703,6.2813,13.583,17.9163,19.4177,19.9853,16.6706,4.9041,1.24,7.3526,66.1506,6.6328,27.2357,9.7859,22.8866,13.3828,5.42,6.242,4.0713,2.9456,6.75,38.0335,6.3901,6.15,4.7697,3.0926,10.45,7.1256,27.8974,63.7349,27.6312,12.4868,15.8345,15.2268,10.3925,8.771,9.6727,8.3511,7.1608,32.0059,23.715,18.3453,33.3776,7.07,83.3384,10.9118,14.3712,16.8678,28.0077,,3.0518
2018/12/4,7.538,2.79,6.79,11.0924,4.42,8.89,8.1387,5,3.41,9.2,2.9489,5.2,19.2973,5.2453,7.46,8.7855,5.4685,7.1235,6.1498,6.37,10.5079,6.2099,6.5496,13.6027,18.2821,19.7262,20.1552,16.8693,4.9137,1.24,7.3725,66.1903,6.738,26.8315,9.8841,22.8469,13.3055,5.37,6.3019,4.1001,2.985,6.76,38.0335,7.0341,6.04,4.7994,3.1711,10.43,6.9164,27.7061,65.671,27.9354,12.7756,15.7052,15.2797,10.6691,8.888,10.1814,8.3225,7.2664,32.0158,23.6951,18.2552,34.4039,7.11,84.4906,10.8621,14.381,17.1222,27.8986,,3.0613
2018/12/5,7.4117,2.73,6.74,10.9636,4.54,8.84,8.2552,4.96,3.47,8.89,2.8604,4.94,18.9243,5.2552,6.72,8.5676,5.439,7.0639,6.1101,6.29,10.5373,6.2099,6.757,13.3862,17.9064,19.0395,20.1422,16.7203,4.8463,1.23,7.3725,65.1284,6.6657,26.7143,9.7467,22.5099,12.8641,5.44,6.3119,4.0522,2.9555,6.91,38.2295,6.7963,6.06,4.7499,3.1024,10.27,7.1057,27.172,64.1771,27.4252,12.92,15.7251,15.0455,10.7185,8.8003,9.1641,8.1796,7.276,31.6192,23.4171,18.0473,34.8576,6.95,83.4377,10.7825,14.4302,16.8287,27.7994,,3.0709
2018/12/6,7.266,2.72,6.6,10.9438,4.49,8.52,8.5466,4.84,3.32,8.94,2.7916,4.84,18.2569,5.166,6.69,8.419,5.3601,7.1335,6.0605,6.04,10.3964,5.9404,6.5862,13.4747,17.6988,18.7608,19.763,16.6011,4.8367,1.22,7.233,62.3796,6.5671,26.6616,9.6486,22.0341,12.8972,5.29,6.1321,3.9085,2.8767,6.88,38.9157,6.1127,5.99,4.6408,3.0435,10.25,6.7469,26.104,61.7201,26.3655,12.7224,15.4963,14.7885,10.6691,8.5956,8.6804,7.7939,7.2568,30.9847,22.6723,17.5621,34.6273,7.13,82.3351,10.4642,14.0857,16.6135,27.6209,,3.0718
2018/12/7,7.3048,2.68,6.61,10.8448,4.44,8.53,8.4009,4.9,3.32,8.7,2.8014,4.83,18.0311,5.1462,6.4,8.0922,5.2616,7.0341,6.0407,5.97,10.4198,5.8405,6.5496,13.2188,17.8273,19.0295,19.8741,16.4918,4.7981,1.22,7.243,62.0422,6.6263,26.8198,9.7009,22.3315,12.6599,5.13,6.232,3.9277,2.857,6.84,39.0627,5.8155,6,4.7796,3.0631,10.17,6.4779,26.5184,61.2287,26.8365,12.7528,16.2025,14.9246,10.5802,8.8587,8.6888,7.6796,7.1992,31.0937,22.7616,17.6591,35.1718,7.24,83.4476,10.6433,14.8633,16.7602,27.9085,,3.0556
2018/12/10,7.3145,2.66,6.52,10.8448,4.37,8.32,8.0513,4.76,3.38,8.15,2.7523,4.77,17.5011,5.0768,6.28,7.8347,5.5277,7.0639,5.9911,5.85,10.3201,5.6908,6.6106,13.5633,17.4417,18.711,18.3639,16.2335,4.7596,1.18,7.2928,59.8392,6.4685,25.6598,9.4065,22.272,12.3287,4.97,6.0922,3.8893,2.7979,6.78,39.6509,5.5876,6.02,4.6209,3.0238,10.11,6.2785,26.2793,61.4744,26.4145,12.388,16.5407,15.1513,10.6889,8.5566,8.6721,7.5653,6.9881,30.7368,22.7815,17.1948,34.5435,6.9,79.2956,9.7779,14.9618,16.7015,28.1961,,3.0518
2018/12/11,7.4117,2.71,6.55,10.5972,4.4,8.41,8.1872,4.92,3.39,8.23,2.7818,4.85,17.5796,5.1263,6.42,7.8644,5.3897,7.0838,6.001,5.92,10.3788,5.7507,6.8362,13.4058,17.5702,20.5821,18.7758,16.4719,4.7403,1.2,7.2829,59.8392,6.5277,25.654,9.5308,22.4504,13.5594,5.08,6.1421,3.851,2.7979,6.85,39.6901,5.657,6.19,4.6408,3.014,10.3,6.2686,26.6141,61.897,26.2183,12.54,17.1574,14.7961,10.7185,8.5956,8.6804,8.3225,7.0744,31.1235,22.9702,17.472,34.4946,6.9,81.2524,10.7527,14.9322,16.6428,28.2457,,3.0527
2018/12/12,7.538,2.7,6.58,10.7457,4.46,8.4,8.0901,4.86,3.42,8.12,2.8112,4.89,17.7661,5.0668,6.35,8.0328,5.2715,7.0838,6.001,5.84,10.4081,5.7806,6.8301,13.3271,17.8669,21.3485,18.9131,16.3726,4.7499,1.22,7.2629,61.7048,6.6197,25.695,9.7009,22.5694,14.917,4.99,6.1721,3.8798,2.7782,6.82,38.3177,5.8254,6.13,4.6309,3.014,10.16,6.1589,26.6061,62.3786,26.2183,12.54,17.0082,14.4485,11.0939,8.5956,8.9223,8.6154,7.0936,31.1235,23.7945,17.7007,35.1509,6.86,83.9641,10.4145,15.2275,16.7211,28.2556,,3.0461
2018/12/13,7.5283,2.71,6.66,11.2707,4.45,8.42,7.9833,4.88,3.42,8.15,2.8211,4.83,19.0323,5.0966,6.24,7.8842,5.2616,7.1533,6.001,5.87,10.4786,5.8206,6.8972,14.3704,18.292,20.821,19.1942,16.3428,4.7596,1.22,7.3127,64.3048,6.6986,25.5778,9.7729,22.7379,13.7415,4.93,6.212,4.033,2.8176,6.89,39.2588,5.7659,6.18,4.6408,3.0435,10.28,6.2187,26.9807,63.9609,26.8365,12.7604,17.4259,14.7583,11.2816,8.7223,8.6804,8.7154,7.084,31.3515,24.0824,18.1374,35.3812,6.97,88.5532,10.4941,15.4244,17.1614,28.5829,,3.0575
2018/12/14,7.2757,2.55,6.31,11.2211,4.43,8.09,7.8959,4.76,3.45,7.89,2.7228,4.61,18.5317,4.9776,6.04,7.587,5.1828,7.0043,5.9316,5.61,10.4903,5.5909,6.8057,13.9866,17.7284,19.8755,19.0242,15.5579,4.6825,1.2,7.1135,62.8262,6.4159,25.4782,9.6159,22.1828,12.9413,4.74,5.9723,3.9181,2.7289,6.58,38.455,5.4489,6.14,4.4821,2.9944,10.12,5.8998,26.2793,61.0518,24.9721,12.388,18.2316,14.5467,10.9655,8.6736,8.0967,8.3511,6.9689,30.6178,24.2314,17.4582,34.2712,6.88,86.0898,10.2354,14.6861,16.5547,28.1961,,3.0422
2018/12/17,7.2368,2.55,6.33,11.1023,4.3,8,8.0027,4.75,3.39,8.22,2.7523,4.75,18.4433,4.9677,6.22,7.6267,5.0547,7.0639,5.8423,5.66,10.0559,5.6209,6.7509,13.6421,18.6677,21.866,18.5993,15.4785,4.7114,1.2,7.1633,62.5384,6.4225,25.4372,9.7794,22.4009,13.14,4.57,5.9623,3.8606,2.7191,6.63,38.6216,5.5084,6.1,4.5416,3.0042,9.85,5.8799,26.3829,58.4376,25.5805,12.5628,19.0571,14.6525,10.8272,8.8197,8.3052,8.5225,6.9401,30.717,24.3804,17.271,33.0844,6.88,85.6726,9.9868,15.1586,16.2417,28.7912,,3.0451
2018/12/18,7.2271,2.59,6.25,10.7457,4.3,7.91,7.925,4.77,3.29,8.12,2.713,4.81,17.9722,5.0073,6.21,7.4979,4.9857,6.9149,5.763,6.23,10.2026,5.5111,6.7265,13.7405,18.3513,22.3139,19.2007,15.3592,4.6825,1.2,7.0936,61.8537,6.4028,24.0077,9.5701,22.0242,12.715,5.03,5.8725,3.851,2.6993,6.64,40.8272,5.5381,6.28,4.611,2.9846,9.7,5.7802,26.08,58.4277,25.7866,12.3956,19.1068,14.2218,10.6197,8.732,8.7555,8.4654,6.8633,30.6178,24.291,17.472,32.9936,6.94,87.0831,9.9569,15.5917,15.9873,29.0292,,3.0718
