ÈÕÆÚ,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH
2015/1/15,6.9987,3.5633,19.0375,4.5857,5.7758,4.2059,12.8113,3.61,2.985,7.7437,
2015/1/16,7.0332,3.6154,19.0375,4.5719,5.7758,4.2698,13.1509,3.63,3.1,7.7315,
2015/1/19,6.8677,3.5227,19.0375,4.3995,6.0651,4.0491,12.4088,3.3,3.065,7.4998,
2015/1/20,7.1021,3.6212,19.0375,4.5236,6.0798,4.1478,12.6792,3.41,3.17,7.8779,
2015/1/21,7.2193,3.7197,19.0375,4.565,6.0357,4.3047,13.9496,3.48,3.19,8.0669,
2015/1/22,7.9434,3.7834,19.0375,4.8753,5.9376,4.357,14.0062,3.52,3.24,8.0547,
2015/1/23,7.6193,3.7255,19.0375,4.765,6.5309,4.2814,13.761,3.49,3.255,7.9998,
2015/1/26,7.7089,4.0963,19.0375,4.7788,6.8348,4.4267,14.3144,3.53,3.24,8.1339,
2015/1/27,7.6331,3.9978,19.0375,4.7719,6.7564,4.4615,14.4276,3.51,3.365,8.1827,
2015/1/28,7.6124,3.9515,19.0375,4.7374,6.5112,4.6881,13.8427,3.49,3.245,8.0791,
2015/1/29,7.6675,3.9051,19.0375,4.7512,6.5505,4.5371,13.7232,3.45,3.11,8.1035,
2015/1/30,7.6744,3.8819,19.0375,4.7167,6.3151,4.4151,13.9937,3.43,3.11,8.1278,
2015/2/2,7.8054,3.8124,19.0375,4.7167,6.4083,4.3686,13.5912,3.34,3.12,8.1766,
2015/2/3,7.8468,3.8877,19.0375,4.7581,6.4181,4.4615,13.6855,3.39,3.155,8.3352,
2015/2/4,7.7089,3.8298,19.0375,4.7443,6.2906,4.479,13.7987,3.41,3.13,8.3352,
2015/2/5,7.5365,3.8703,19.0375,4.696,6.4475,4.386,13.371,3.37,3.14,8.1766,
2015/2/6,7.3779,3.6907,19.0375,4.6202,6.2955,4.3221,12.7673,3.28,3.05,7.9449,
2015/2/9,7.4538,3.7023,19.0375,4.6891,6.0258,4.1943,12.8679,3.27,3.03,7.9876,
2015/2/10,7.4193,3.6907,19.0375,4.7029,5.9768,4.3453,13.0691,3.28,3.02,8.0181,
2015/2/11,7.6882,3.7429,19.0375,4.7236,6.0945,4.3686,12.9685,3.31,3.09,8.0303,
2015/2/12,8.0744,3.7661,19.0375,4.765,6.2514,4.5371,13.088,3.4,3.125,8.1949,
2015/2/13,8.3778,3.8646,19.0375,4.8477,6.4328,4.508,13.3018,3.42,3.145,8.2498,
2015/2/16,8.8949,3.8993,19.0375,4.9925,6.5162,4.5951,13.5723,3.49,3.19,8.3778,
2015/2/17,9.4465,3.9051,19.0375,5.0822,6.5112,4.6126,13.6352,3.53,3.28,8.3778,
2015/2/25,9.1776,3.9283,19.0375,4.9581,6.4965,4.5487,13.5408,3.61,3.285,8.2315,
2015/2/26,9.2535,4.0847,19.0375,5.0063,6.4426,4.5835,13.4276,3.62,3.33,8.3413,
2015/2/27,10.1705,4.0673,19.0375,5.0891,6.3838,4.6068,13.8553,3.59,3.33,8.4083,
2015/3/2,10.667,4.16,19.0375,5.3028,7.0212,4.7288,13.9308,3.72,3.27,9.1339,
2015/3/3,10.4463,4.0905,19.0375,5.296,6.9427,4.781,13.9937,3.65,3.595,9.0486,
2015/3/4,10.6808,4.1137,19.0375,5.2684,7.2467,4.9495,14.2641,3.69,3.75,9.0668,
2015/3/5,10.6877,4.2527,19.0375,5.2201,7.08,4.8972,14.0754,3.76,3.95,9.2254,
2015/3/6,10.6049,4.189,19.0375,5.227,7.0898,4.7985,13.893,3.65,3.975,8.9022,
2015/3/9,10.6049,4.3165,19.0375,5.2408,7.1045,4.9844,14.0314,3.68,3.895,8.9937,
2015/3/10,11.1359,4.4324,19.0375,5.3511,7.2614,4.9902,13.8239,3.73,3.94,9.1156,
2015/3/11,10.5704,4.6236,19.0375,5.2891,7.5556,4.9088,13.9874,3.81,3.83,9.0425,
2015/3/12,10.4601,4.5888,19.0375,5.2615,7.2859,4.8798,13.3144,3.83,3.845,8.951,
2015/3/13,10.5498,4.6873,19.0375,5.2546,7.3104,4.9727,13.7421,3.81,3.94,8.9022,
2015/3/16,10.7566,4.8032,19.0375,5.296,7.5409,5.2109,14.3333,4,4.06,9.1705,
2015/3/17,10.667,4.7221,19.0375,5.1856,7.6193,5.635,14.522,4.02,4.025,9.1949,
2015/3/18,10.9497,4.7394,19.0375,5.227,7.585,5.7977,14.849,4.16,4.1,9.8473,
2015/3/19,12.046,4.7278,19.0375,5.5718,7.4919,5.8383,14.9308,4.24,4.06,9.9449,
2015/3/20,13.2527,4.7105,19.0375,5.9511,7.3938,6.0242,15.1132,4.24,4.185,9.9327,
2015/3/23,14.549,4.7974,19.0375,5.9924,7.4722,6.0126,15.4025,4.57,4.24,10.0729,
2015/3/24,14.6869,5.0002,19.0375,5.9304,7.8988,5.8558,15.2452,5.03,4.165,9.9693,
2015/3/25,14.5352,5.1102,19.0375,5.7718,7.9233,6.0068,15.3018,5.35,4.095,10.768,
2015/3/26,13.5561,4.9538,19.0375,5.6476,7.8449,5.9836,14.9874,5.03,4.135,10.8046,
2015/3/27,13.5216,5.0002,19.0375,5.6959,8.2567,6.5819,15.1195,5.05,4.165,10.829,
2015/3/30,13.8664,5.2087,19.0375,5.7718,8.4234,6.5935,15.6729,5.06,4.185,10.9205,
2015/3/31,14.0664,5.2725,19.0375,5.7373,8.2322,6.7504,16.1383,5.12,4.18,10.7558,
2015/4/1,14.8524,5.6027,19.0375,5.9304,8.2371,6.9072,16.415,5.27,4.255,11.3961,
2015/4/2,14.6111,5.8055,19.0375,5.9097,8.3107,7.0467,17.088,5.3,4.505,11.9265,
2015/4/3,14.1215,6.3328,19.0375,5.8407,8.2567,7.3546,17.2075,5.58,4.5,11.896,
2015/4/7,13.8319,6.9527,19.0375,5.7166,8.6147,7.5114,18.1698,5.57,4.52,12.1826,
2015/4/8,14.2594,7.086,19.0375,5.7993,8.6098,7.3023,18.2893,5.62,4.605,11.5241,
2015/4/9,13.6251,6.7731,19.0375,5.8338,8.4136,7.2326,18.1572,5.33,4.545,11.2253,
2015/4/10,13.9216,6.9643,19.0375,6.42,8.4872,7.5579,18.4276,5.44,4.625,11.4692,
2015/4/13,15.3144,6.8832,19.0375,7.0613,8.9824,7.494,18.1949,5.52,4.62,11.6643,
2015/4/14,14.418,6.9064,19.0375,7.1371,9.4433,7.2965,17.9433,5.79,4.65,11.4814,
2015/4/15,13.3079,6.4371,19.0375,7.2612,9.2177,6.8666,17.6226,5.47,4.37,11.3229,
2015/4/16,13.17,6.6051,19.0375,7.3785,9.2864,7.0757,17.1886,5.47,4.365,11.4631,
2015/4/17,13.2941,6.5529,19.0375,7.1578,9.2766,7.0699,18.0125,5.54,4.385,11.5485,
2015/4/20,12.5563,6.4892,19.0375,6.5303,8.9137,6.8027,17.2327,5.44,4.12,10.8168,
2015/4/21,12.9493,6.663,19.0375,6.882,9.4188,7.1106,17.7484,5.65,4.275,11.1461,
2015/4/22,13.563,6.9701,19.0375,6.9992,9.762,7.3952,18.0377,5.9,4.705,11.3961,
2015/4/23,13.3079,7.1961,19.0375,6.8682,10.7377,7.8716,18.1194,6.49,4.96,11.268,
2015/4/24,12.97,7.2424,19.0375,6.9027,11.8114,7.9006,17.6415,6.39,4.99,11.1034,
2015/4/27,13.6044,7.086,19.0375,6.9027,12.0076,7.767,18.176,6.36,4.955,11.268,
2015/4/28,14.418,6.6746,19.0375,7.0613,11.3947,7.372,17.3899,6.54,4.72,12.1155,
2015/4/29,13.9629,7.1265,19.0375,7.0613,11.5369,7.4243,17.3647,6.48,5.005,12.0119,
2015/4/30,13.494,7.3873,19.0375,7.0406,11.5369,7.3604,17.61,6.49,4.91,11.8838,
2015/5/4,13.232,7.3931,19.0375,7.0268,11.5369,7.4475,18.3018,6.88,5.035,11.7802,
2015/5/5,12.5011,6.9527,19.0375,6.9371,11.5369,6.9479,18.7987,6.64,4.8,11.0851,
2015/5/6,12.1839,6.9933,19.0375,6.8958,11.5369,6.9479,18.893,6.31,4.77,10.6461,
2015/5/7,12.0391,6.7569,19.0375,6.8958,11.5369,6.855,18.2075,5.76,4.555,10.3778,
2015/5/8,12.4666,7.0622,19.0375,7.1233,11.5369,7.1919,18.4087,5.99,4.71,10.7863,
2015/5/11,12.8528,7.6532,19.0375,7.3647,11.5369,7.4068,19.9999,6.43,4.89,11.1948,
2015/5/12,13.0183,7.4858,19.0375,7.4474,12.6891,7.5172,20.0251,6.57,4.885,11.1705,
2015/5/13,13.6044,7.8108,19.0375,7.6336,12.5273,7.9297,20.1131,6.39,5.005,11.14,
2015/5/14,13.6044,8.5889,19.0375,7.7233,12.2478,8.1446,19.8113,6.36,5.005,11.1095,
2015/5/15,12.9631,8.7662,19.0375,7.7853,12.287,7.9239,19.1823,6.14,4.84,10.8717,
2015/5/18,13.0665,9.6428,19.0375,8.2267,12.2674,8.0168,19.3333,6.18,5.325,11.079,
2015/5/19,13.563,10.2929,19.0375,8.3439,12.3655,8.2143,19.2578,6.51,5.535,11.5912,
2015/5/20,13.8388,10.1846,19.0375,8.4956,12.3704,8.6791,19.7421,6.46,5.52,11.7192,
2015/5/21,15.1144,10.3422,19.0375,9.2403,12.3017,9.1729,19.9433,7.11,5.72,12.8899,
2015/5/22,14.7352,10.3422,19.0375,9.3989,12.0909,9.0276,19.7672,7.37,5.805,13.4204,
2015/5/25,16.2108,10.3422,19.0375,9.9092,13.302,9.5911,20.8175,8.11,6.385,13.6094,
2015/5/26,16.6521,11.3764,19.0375,10.4264,13.3804,10.3754,20.9245,8.92,6.515,14.1216,
2015/5/27,17.1347,11.9083,19.0375,10.4816,13.6207,10.4335,22.0062,9.19,6.59,14.1155,
2015/5/28,15.4247,10.7165,19.0375,9.4472,12.2625,10.143,20.0377,8.28,6.15,13.6704,
2015/5/29,16.9693,10.352,19.0375,10.2678,11.8556,11.1596,19.5597,8.33,6.445,13.8725,
2015/6/1,18.6655,11.3862,19.0375,10.9643,12.2135,11.1596,20.2138,9.09,6.785,14.975,
2015/6/2,19.686,11.6226,19.0375,11.2056,12.3851,11.1596,21.6163,10,6.865,14.7453,
2015/6/3,19.1068,11.3764,19.0375,10.9919,12.6695,11.1596,21.61,10.08,7.115,14.3778,
2015/6/4,18.5138,11.1203,19.0375,10.7988,12.3067,11.1596,21.4087,9.89,6.925,13.9919,
2015/6/5,20.3686,11.1006,19.0375,11.2953,12.6106,11.1596,22.0188,9.89,7.005,15.076,
2015/6/8,20.5617,10.8248,19.0375,10.8953,12.4881,11.1596,21.9496,9.66,6.76,14.8555,
2015/6/9,19.9963,11.1498,19.0375,10.2057,12.743,11.1596,20.9182,10.19,6.86,14.3962,
2015/6/10,20.1342,11.0316,19.0375,10.3643,13.8217,11.1596,21.1446,10.19,6.805,14.5615,
2015/6/11,20.4445,10.9135,19.0375,10.4126,14.5375,11.1596,21.6855,10.22,7.485,14.929,
2015/6/12,20.4583,11.7014,19.0375,10.3437,14.616,11.1596,23.8553,11.24,7.855,15.7191,
2015/6/15,19.7756,11.8984,19.0375,10.1988,14.3954,10.3928,23.8553,11,7.945,15.0301,
2015/6/16,18.2035,10.9824,19.0375,9.7299,15.1504,9.3529,23.8553,10.21,7.985,13.9552,
2015/6/17,18.962,11.0316,19.0375,9.6955,14.9641,9.7945,23.8553,10.39,7.7,14.2584,
2015/6/18,18.9827,11.14,19.0375,9.8541,13.4687,9.1612,23.8553,10.12,7.72,13.7439,
2015/6/19,17.2382,10.027,19.0375,9.4334,12.1203,8.3015,23.8553,9.11,6.95,12.3658,
2015/6/23,17.2451,9.8201,19.0375,9.4127,12.5371,8.3886,23.8553,9.28,6.39,12.8895,
2015/6/24,17.5829,10.027,19.0375,9.7092,12.3116,8.6616,23.8553,9.54,6.77,13.1927,
2015/6/25,17.2382,9.4163,19.0375,9.3989,11.1937,8.1969,23.8553,9.02,6.23,12.8711,
2015/6/26,15.5144,8.4707,19.0375,8.4611,10.0758,7.3778,23.8553,8.12,5.61,11.6309,
2015/6/29,13.9629,7.6237,19.0375,7.8819,9.0706,6.6691,23.8553,7.31,5.05,11.0245,
2015/6/30,14.2456,8.0078,19.0375,8.3163,9.409,7.2151,23.8553,8.04,5.46,11.9524,
2015/7/1,12.8183,7.21,19.0375,7.7095,8.7421,6.9305,23.8553,8.1,4.98,11.1991,
2015/7/2,11.5358,6.4909,19.0375,6.944,7.9576,6.5122,23.8553,7.46,4.57,10.1425,
2015/7/3,10.3843,5.8409,19.0375,6.3441,7.1634,5.9545,23.8553,6.71,4.12,9.132,
2015/7/6,9.3431,5.2597,19.0375,5.9511,7.8792,5.6582,23.8553,6.04,4.15,9.1871,
2015/7/7,8.4122,4.7377,19.0375,5.358,7.3448,5.0947,23.8553,5.44,3.83,8.4337,
2015/7/8,7.571,4.7377,19.0375,4.8201,7.3448,4.8043,23.8553,5.44,3.83,8.1765,
2015/7/9,8.3295,4.7377,19.0375,5.3028,7.3448,5.2864,23.8553,5.44,3.83,8.9942,
2015/7/10,9.1638,4.7377,19.0375,5.8338,7.3448,5.8151,23.8553,5.44,3.83,9.8945,
2015/7/13,10.0809,5.2105,19.0375,6.4131,8.0802,6.396,23.8553,5.98,4.21,10.8867,
2015/7/14,11.0876,5.7325,19.0375,6.6544,8.8892,6.5587,23.8553,6.58,4.63,10.3998,
2015/7/15,11.7289,5.2991,19.0375,6.2269,8.0018,5.9022,23.8553,6.02,4.39,9.3616,
2015/7/16,12.9011,5.5552,19.0375,6.482,8.394,5.9609,23.8553,6.14,4.53,9.4903,
2015/7/17,14.1905,6.0379,19.0375,7.1302,8.9285,6.3775,23.8553,6.69,4.87,10.1609,
2015/7/20,15.6109,6.3038,19.0375,7.7991,8.8892,6.4244,23.8553,6.78,5.06,10.1885,
2015/7/21,15.1903,6.3333,19.0375,7.4474,8.8451,6.4831,21.4716,6.83,5.01,10.6754,
2015/7/22,16.1418,6.55,19.0375,7.6612,9.1393,6.5359,19.327,7.14,4.96,10.657,
2015/7/23,16.921,6.8652,19.0375,7.7508,9.458,6.8234,18.618,7.35,5.07,10.9051,
2015/7/24,17.4795,6.619,19.0375,7.3302,9.2864,6.5945,17.6811,7.04,4.91,10.556,
2015/7/27,16.5831,5.9591,19.0375,6.5993,8.649,5.9374,15.9149,6.34,4.42,9.4994,
2015/7/28,17.5829,5.6636,19.0375,6.8268,8.3303,5.7497,14.6551,6.17,4.21,9.4627,
2015/7/29,18.6172,6.0871,19.0375,7.0751,8.7225,6.1662,15.4654,6.55,4.46,10.1058,
2015/7/30,20.479,6.1068,19.0375,7.4474,8.6931,5.9022,14.1233,6.28,4.38,9.7291,
2015/7/31,22.52,6.0083,19.0375,8.0474,8.6882,5.6793,15.0729,6.04,4.42,9.8118,
2015/8/3,22.9475,5.506,19.0375,7.4474,8.8843,5.251,15.2691,5.65,4.65,10.3722,
2015/8/4,24.6437,5.9394,19.0375,8.1922,9.203,5.7145,15.8515,6.18,4.78,10.7397,
2015/8/5,24.4162,5.9394,19.0375,8.3646,9.0559,5.6793,15.1172,6.04,4.58,10.3355,
2015/8/6,24.3403,6.3333,19.0375,8.206,9.2275,5.7497,15.4274,5.99,4.47,9.9221,
2015/8/7,25.7263,6.3333,19.0375,8.7576,9.6492,5.9492,15.7059,6.19,4.92,10.2528,
2015/8/10,28.2982,6.3333,19.0375,9.6334,9.9091,6.3481,16.4656,6.6,5.1,10.7489,
2015/8/11,31.1252,6.3333,19.0375,10.5988,9.61,6.5476,16.6175,6.7,5.4,11.0153,
2015/8/12,34.235,6.3333,19.0375,11.0057,8.9235,6.4009,16.1174,6.64,5.14,10.5835,
2015/8/13,34.4764,6.3333,19.0375,10.1851,9.2913,6.5652,16.3833,6.95,5.25,10.9051,
2015/8/14,32.6836,6.3333,19.0375,9.6955,9.4482,6.6591,16.0605,6.87,5.19,10.951,
2015/8/17,30.3392,6.3333,19.0375,9.0059,9.7522,6.8879,17.6684,7.56,5.47,12.0443,
2015/8/18,30.3392,6.3333,19.0375,8.9852,9.4188,6.2073,16.8264,8.32,4.92,10.9786,
2015/8/19,32.856,6.3333,19.0375,9.8816,9.4482,6.7178,17.4911,9.15,5.07,11.493,
2015/8/20,30.2495,6.3333,19.0375,9.3989,9.3746,6.3716,15.7439,8.84,4.83,10.6295,
2015/8/21,27.5811,6.3333,19.0375,8.8473,9.2913,5.9785,14.174,7.96,4.58,9.5729,
2015/8/24,25.6297,6.3333,19.0375,7.9646,8.4136,5.3801,12.7559,7.16,4.12,8.6175,
2015/8/25,23.0647,6.3333,19.0375,7.1716,7.5703,4.8403,11.4835,6.44,3.71,7.7539,
2015/8/26,20.7617,6.3333,19.0375,6.9509,7.8596,4.4883,10.6605,5.8,3.84,7.4875,
2015/8/27,18.6862,6.3333,19.0375,7.1164,8.6441,4.6936,11.0277,5.83,3.99,7.8917,
2015/8/28,20.2445,6.3333,19.0375,7.8267,9.306,5.1219,11.971,6.41,4.23,8.4889,
2015/8/31,18.2173,6.3333,19.0375,7.0475,9.4286,4.7582,10.9138,6.07,4.24,7.8641,
2015/9/1,16.397,6.3333,19.0375,6.351,9.2471,4.3064,9.8249,5.46,4.27,7.1476,
2015/9/2,14.7559,6.3333,19.0375,5.9304,8.747,4.1656,10.0148,4.92,3.98,7.3221,
2015/9/7,13.2872,6.3333,19.0375,5.9442,8.7961,4.2653,10.1351,5.1,4.01,7.3405,
2015/9/8,14.618,6.3333,19.0375,6.4682,9.4335,4.5352,10.5023,5.47,4.11,7.6069,
2015/9/9,15.3489,6.3333,19.0375,6.8544,9.2962,4.7288,10.9454,5.72,4.23,7.8641,
2015/9/10,14.5835,6.3333,19.0375,6.8337,8.3646,4.635,10.6226,5.4,4.09,7.5426,
2015/9/11,14.7007,6.3333,19.0375,6.8889,8.5607,4.7816,10.6226,5.81,4.06,7.5885,
2015/9/14,16.1694,6.3333,19.0375,7.0337,8.5607,4.3064,9.5717,5.23,3.77,6.826,
2015/9/15,17.7898,5.703,19.0375,7.5853,8.5607,4.0424,8.8627,4.71,3.65,6.4493,
2015/9/16,19.5688,6.0871,19.0375,8.3439,8.5607,4.4413,9.749,5.17,3.98,7.0924,
2015/9/17,21.527,5.5158,19.0375,9.1507,8.5607,4.4296,9.8756,4.91,3.82,6.8903,
2015/9/18,23.6784,5.2105,19.0375,8.7232,8.5607,4.8755,10.0591,5,3.82,6.9087,
2015/9/21,26.0434,5.3188,19.0375,9.061,8.5607,5.3214,10.5086,5.17,3.89,7.1567,
2015/9/22,28.6498,5.3582,19.0375,9.2059,8.5607,5.1102,10.3693,5.15,3.9,7.1843,
2015/9/23,31.5183,5.1514,19.0375,9.1783,8.5607,4.94,10.0402,4.99,3.79,7.9009,
2015/9/24,34.5867,5.2991,19.0375,8.537,8.5607,4.9928,10.0781,5.12,3.82,7.9468,
2015/9/25,34.5867,5.1415,19.0375,8.537,8.5607,4.6995,9.578,5.06,3.7,7.9376,
2015/9/28,34.5867,5.2006,19.0375,8.537,8.5607,4.8286,9.7806,5.06,3.74,7.8641,
2015/9/29,34.5867,5.0726,19.0375,8.537,8.5607,4.676,9.5717,4.9,3.66,7.4599,
2015/9/30,34.5867,5.0726,19.0375,8.537,8.5607,4.7054,9.4767,4.91,3.67,7.4967,
2015/10/8,34.5867,5.2302,19.0375,8.537,8.5607,4.8638,9.9325,5.08,3.78,7.7906,
2015/10/9,34.5867,5.2499,19.0375,8.537,8.5607,4.9459,10.2681,5.14,3.83,7.8825,
2015/10/12,31.1252,5.506,19.0375,7.6819,8.5607,5.2041,10.6226,5.44,4.08,8.2224,
2015/10/13,28.0155,5.6242,19.0375,7.213,8.5607,5.2217,11.224,5.4,4.03,8.2868,
2015/10/14,30.815,5.4272,19.0375,7.937,8.5607,5.1161,10.8505,5.38,4,7.9376,
2015/10/15,33.8971,5.9689,19.0375,8.73,8.5607,5.2979,11.1353,5.64,4.4,8.25,
2015/10/16,37.2896,6.028,19.0375,9.5644,8.5607,5.4035,11.2873,5.69,4.84,8.3786,
2015/10/19,41.02,6.2152,20.8946,10.3023,8.5607,5.2862,11.0594,5.93,5.03,9.2146,
2015/10/20,45.1226,6.1364,18.911,10.2609,8.5607,5.4035,11.186,5.89,4.91,9.2238,
2015/10/21,49.6322,5.5355,17.0206,9.9299,8.5607,4.8696,10.4137,5.31,4.42,8.3051,
2015/10/22,54.5967,5.6045,18.2986,10.6884,8.5607,5.0515,10.8061,5.49,4.55,8.6267,
2015/10/23,60.0578,5.7424,17.7661,11.2608,8.5607,5.2158,11.1923,5.69,4.59,9.233,
2015/10/26,54.052,5.7916,18.1788,10.1368,8.5607,5.3742,11.3886,5.8,4.55,9.132,
2015/10/27,48.6461,5.7227,17.4732,9.1231,8.5607,5.3507,11.9393,5.8,4.49,9.086,
2015/10/28,53.5142,5.7325,16.1419,9.5713,8.5607,5.2451,11.1923,5.56,4.46,9.2881,
2015/10/29,58.8649,5.7916,16.1353,10.123,8.5607,5.3683,11.034,6.12,4.5,9.1871,
2015/10/30,61.3679,5.7522,16.3616,9.3093,8.5607,5.3214,10.8758,5.95,4.41,8.939,
2015/11/2,55.2311,5.5355,14.7973,8.9645,8.5607,5.3742,10.496,5.64,4.35,8.4981,
2015/11/3,57.4238,5.4863,15.0103,9.1714,8.5607,5.3683,10.439,5.59,4.29,8.3511,
2015/11/4,57.9134,6.0379,16.2151,9.3438,8.5607,5.6323,11.0024,5.84,4.48,8.792,
2015/11/5,52.1282,6.6387,15.849,9.1093,8.5607,5.5619,11.167,6.08,4.53,8.8931,
2015/11/6,50.3355,7.2986,16.1153,9.1231,8.5607,5.6617,11.4139,6.11,4.57,9.0033,
2015/11/9,49.8183,6.944,16.3949,9.1714,8.5607,5.738,11.6101,6.16,4.57,9.1228,
2015/11/10,48.3772,6.944,16.4614,9.1231,8.5607,5.7204,11.9456,6.13,4.59,9.0677,
2015/11/11,50.8526,6.8258,16.3283,9.5162,8.5607,5.8788,12.1545,6.23,4.59,9.2973,
2015/11/12,48.5289,6.816,17.2735,9.4403,8.5607,5.9198,11.8697,6.08,4.69,9.1044,
2015/11/13,49.246,6.5993,19.0042,9.53,8.5607,5.7086,11.6354,6.09,4.67,9.4076,
2015/11/16,48.9288,6.7569,19.9694,9.5851,8.5607,5.7556,11.9836,6.1,4.58,9.3249,
2015/11/17,48.7151,6.8554,21.9663,9.6334,8.5607,5.7849,11.838,6.07,4.46,9.1687,
2015/11/18,44.2676,6.5796,20.2356,9.5851,8.5607,5.7556,11.6101,6.02,4.35,8.939,
2015/11/19,44.8193,6.6682,20.2955,9.592,8.5607,5.8318,11.9583,6.12,4.37,9.086,
2015/11/20,43.5919,6.6879,21.4072,9.5851,8.5607,5.9374,11.952,6.14,4.47,9.1044,
2015/11/23,41.5026,6.7175,19.8629,9.4472,8.5607,5.9785,11.8064,6.05,4.4,9.0401,
2015/11/24,45.6536,6.7372,20.2024,10.3092,8.5607,5.8846,11.7621,6,4.38,9.2238,
2015/11/25,50.2183,6.9145,20.5685,11.116,8.5607,6.0665,11.914,6.02,4.37,9.279,
2015/11/26,55.238,6.7076,19.8362,11.5435,8.5607,6.1486,12.2432,5.94,4.38,9.1963,
2015/11/27,60.7611,6.097,18.6581,11.4677,8.5607,5.6793,11.4329,5.43,4,8.3694,
2015/11/30,66.8359,6.0379,19.4701,11.6676,8.5607,5.6265,11.2999,5.36,3.94,8.2868,
2015/12/1,60.1543,6.0576,18.8711,10.6402,8.5607,5.8142,11.3886,5.42,3.97,8.2959,
2015/12/2,54.6036,6.0576,18.5582,10.7574,8.5607,5.7145,11.5595,5.47,4.02,8.2776,
2015/12/3,60.0647,6.3136,18.9709,11.5849,8.5607,5.8201,11.7431,5.58,4.05,8.4337,
2015/12/4,66.0636,6.1462,18.9576,11.7366,8.5607,5.7204,11.4012,5.54,3.96,8.3602,
2015/12/7,60.5956,6.1364,19.124,11.3298,8.5607,5.7908,11.5595,5.62,3.94,8.3602,
2015/12/8,66.6566,6.353,20.1025,11.7021,8.5607,5.5619,12.0216,5.37,3.85,8.2041,
2015/12/9,70.3318,6.1364,19.7697,11.9297,8.5607,5.4857,12.5913,5.33,3.87,8.2224,
2015/12/10,67.0013,6.0083,19.6565,11.6401,8.5607,5.4563,12.2495,5.41,3.84,8.1489,
2015/12/11,65.3672,6.0576,18.8178,11.5366,8.5607,5.4798,12.1102,5.4,3.82,7.9928,
2015/12/14,63.7261,6.1758,18.9642,11.6401,8.5607,5.6089,12.3065,5.47,3.89,8.2133,
2015/12/15,65.1603,6.1955,19.1906,11.7297,8.5607,5.5913,12.4901,5.46,3.89,8.1857,
2015/12/16,63.1883,6.1955,18.9509,11.647,8.5607,5.6441,12.2178,5.43,3.85,8.2041,
2015/12/17,63.4365,6.3727,19.4036,11.7849,8.5607,5.7966,12.9522,5.59,3.97,8.5532,
2015/12/18,64.6018,6.3235,19.9494,11.7918,8.5607,5.7966,12.6547,5.52,3.92,8.5256,
2015/12/21,63.1607,6.5402,20.0359,11.8745,8.5607,5.955,12.7813,5.66,3.96,8.6726,
2015/12/22,63.664,6.6091,19.9361,13.0606,8.5607,6.0841,12.68,5.68,4.08,8.691,
2015/12/23,62.0919,6.4909,21.4405,14.3639,9.4139,6.0313,12.2685,5.56,4.01,8.4889,
2015/12/24,60.244,6.3924,21.0943,14.9225,10.3552,5.9844,12.3698,5.48,3.93,8.5532,
2015/12/25,63.5054,6.4614,21.7666,16.4119,10.7671,6.0313,12.2748,5.51,3.95,8.6359,
2015/12/28,61.4369,6.3629,19.59,16.8533,9.9581,5.7966,11.7494,5.33,3.96,8.5716,
2015/12/29,61.4644,6.4811,19.2105,18.2048,9.9802,5.9316,11.9963,5.43,3.96,8.7277,
2015/12/30,60.5543,6.4811,19.3969,17.2808,9.6713,5.955,12.1799,5.53,3.98,8.8655,
2015/12/31,57.8375,6.3235,18.8577,16.5499,9.4433,5.8729,11.8633,5.43,3.92,8.6267,
2016/1/4,52.0524,5.7227,16.974,14.9431,8.5019,5.2979,10.6859,4.95,3.55,7.8182,
2016/1/5,47.7429,5.5651,15.9023,14.6052,8.0459,5.2745,10.6226,4.94,3.57,7.9468,
2016/1/6,52.5144,5.6734,16.315,16.0672,8.2371,5.4153,10.7745,5.11,3.71,8.0571,
2016/1/7,55.3621,5.2006,14.6841,15.7362,7.4134,4.9224,9.7046,4.63,3.38,7.2578,
2016/1/8,60.899,5.309,14.8306,17.3084,7.3766,4.987,9.6667,4.78,3.53,7.4875,
2016/1/11,58.9959,4.8559,13.3462,16.8602,7.0898,4.4883,8.6981,4.3,3.37,6.9546,
2016/1/12,57.8789,4.8165,13.1864,17.2463,7.2075,4.6174,8.7614,4.29,3.39,7.0373,
2016/1/13,53.5762,4.6294,12.381,16.5774,7.0972,4.5939,8.3309,4.14,3.31,6.7893,
2016/1/14,56.2585,4.7574,12.8337,17.1843,7.8106,4.8403,8.5398,4.24,3.35,7.0924,
2016/1/15,53.0246,4.4718,11.935,17.3222,8.296,4.6995,8.0081,4.01,3.12,6.9363,
2016/1/18,53.1832,4.5112,12.2612,18.1773,8.899,4.7112,8.1727,4.02,3.08,7.0006,
2016/1/19,56.6515,4.6983,13.0799,19.9977,8.9505,4.8579,8.5335,4.17,3.16,7.2027,
2016/1/20,55.369,4.7377,12.9801,20.8459,8.8843,4.7758,8.6411,4.09,3.09,7.0557,
2016/1/21,51.7559,4.6097,12.0482,20.0391,9.2006,4.5411,8.3056,3.92,3,6.7893,
2016/1/22,52.8247,4.6392,12.4942,20.4667,9.0976,4.5528,8.5018,3.99,3.05,6.9087,
2016/1/25,54.4382,4.718,12.847,20.4735,9.5315,4.811,8.5841,4.06,3.14,7.0097,
