ÈÕÆÚ,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH
2018/5/23,-2.7611,-3.9898,-2.3707,-3.8208,-2.2018,-2.3033,-5.2881,-2.8,0,-5.1576,-3.5763,-4.4304,-2.6428,-2.2838,-3.8189,-2.829,1.2574,0.3744,1.3376,4.2594,2.1827,1.23,2.8334,1.0333,,4.5849,0.2012,1.5281,3.5629,0.3273,7.2553,3.9608,12955456556,5777690880,2179561002,2647342905,1953418174,2200675793,3255844956,18269437641,1060210875,3050496000,6.6986E+11,30519077813,4404808200,43899592865,1505602000,1228784960,7.0209,39.7598,-32.8716,1310.1206,27.8828,18.5517,-330.5446,18.8573,55.4639,81.3081,16.6026,46.5667,48.1762,10.5567,29.4972,36.2139,1.0654,2.5103,1.0463,3.8243,3.0726,0.9489,4.8159,2.6293,2.7494,2.5468,1.167,2.625,2.3726,2.2945,4.1771,2.8191,0.3843,4.8036,6.1216,1.2909,0.6287,0.3503,2.0503,0.6134,2.9606,1.6949,0.3596,3.7504,0.4624,0.7046,3.9367,2.5783
2018/5/24,-0.6173,-1.8568,-0.883,0.411,0.7505,-0.5894,-0.6667,-0.4115,0,2.1148,-0.1427,-0.6623,2.1016,-0.6678,2.042,0.6329,0.7021,0.2553,0.6018,2.358,1.2178,0.5521,1.3517,0.5821,,3.2774,0.1104,0.8728,3.2435,0.1843,5.5827,2.6285,12875484602,5670412800,2160315430,2658222396,1968077973,2187705208,3234139323,18194254770,1060210875,3115008000,6.68904E+11,30316964715,4497378600,43606440325,1536346000,1236562080,6.9775,39.0215,-32.5813,1315.5046,28.0921,18.4424,-328.341,18.7797,55.4639,83.0276,16.5789,46.2583,49.1887,10.4862,30.0995,36.4431,1.0588,2.4637,1.0371,3.84,3.0957,0.9433,4.7838,2.6185,2.7494,2.6007,1.1654,2.6076,2.4224,2.2792,4.2624,2.8369,0.3819,4.7144,6.0675,1.2962,0.6334,0.3482,2.0367,0.6109,2.9606,1.7308,0.3591,3.7256,0.4721,0.6999,4.0171,2.5946
2018/5/25,-3.1056,-2.2523,-2.0045,-2.0464,-2.0484,-0.7905,-2.9362,-1.3223,0,-3.5503,-0.5714,-1.5556,-6.3465,-0.3361,-0.7782,-0.566,1.1087,0.1863,0.7305,1.9477,1.1707,0.8025,1.5292,0.5878,,1.9875,0.1299,0.7639,3.6241,0.2572,4.5087,2.5311,12475624832,5542700800,2117012894,2603824939,1927763526,2170411096,3139177178,17953669583,1060210875,3004416000,6.65082E+11,29845367486,4211953200,43459864055,1524390000,1229562672,6.7608,38.1427,-31.9283,1288.5843,27.5166,18.2966,-318.7001,18.5313,55.4639,80.0799,16.4842,45.5387,46.0669,10.451,29.8653,36.2369,1.0259,2.4082,1.0163,3.7615,3.0323,0.9359,4.6434,2.5839,2.7494,2.5084,1.1587,2.567,2.2687,2.2715,4.2292,2.8209,0.37,4.6082,5.9459,1.2696,0.6204,0.3455,1.9769,0.6028,2.9606,1.6693,0.357,3.6677,0.4421,0.6976,3.9859,2.5799
2018/5/28,0.7692,-0.6452,-2.7273,-4.5961,-3.4221,-1.1952,-2.5065,-0.7538,0,-3.0675,-0.5747,-0.2257,-2.5641,-1.855,3.0812,-4.7438,0.9454,0.2314,0.7131,3.5425,1.6693,0.5748,1.2828,0.5385,,1.7332,0.1454,0.6102,3.3925,0.2055,5.4965,3.4298,12571591177,5506941440,2059276178,2484150534,1861794432,2144469928,3060494259,17818340415,1060210875,2912256000,6.6126E+11,29777996453,4103954400,42653694570,1571360000,1171234272,6.8129,37.8966,-31.0575,1229.3597,26.575,18.0779,-310.7119,18.3917,55.4639,77.6234,16.3895,45.436,44.8857,10.2571,30.7855,34.5178,1.0338,2.3927,0.9886,3.5886,2.9285,0.9247,4.527,2.5644,2.7494,2.4314,1.152,2.5612,2.2105,2.2294,4.3596,2.687,0.3729,4.5785,5.7837,1.2113,0.5992,0.3413,1.9273,0.5983,2.9606,1.6181,0.355,3.6594,0.4308,0.6846,4.1087,2.4575
2018/5/29,-1.0178,0,0,0.146,-0.5906,-1.0081,-0.3546,-0.5907,0,0.3165,0.4335,-2.0362,-2.9135,0.3436,1.087,0,0.5296,0.1675,0.4028,1.5506,0.8384,0.4723,0.8067,0.3679,,1.6696,0.0821,0.6597,2.8963,0.1377,10.5791,1.9163,12443636050,5506941440,2059276178,2487777031,1850799583,2122852287,3049641442,17713084396,1060210875,2921472000,6.64127E+11,29171657159,3984384300,42800270840,1588440000,1171234272,6.7435,37.8966,-31.0575,1231.1544,26.418,17.8957,-309.6101,18.283,55.4639,77.8691,16.4605,44.5108,43.578,10.2924,31.1201,34.5178,1.0233,2.3927,0.9886,3.5938,2.9112,0.9154,4.5109,2.5493,2.7494,2.4391,1.157,2.5091,2.1461,2.2371,4.4069,2.687,0.3691,4.5785,5.7837,1.2131,0.5956,0.3379,1.9205,0.5947,2.9606,1.6232,0.3565,3.5849,0.4183,0.687,4.1533,2.4575
2018/5/30,-2.6992,-0.1855,-4.4393,-4.0816,-2.5743,-3.666,-5.0712,-4.4143,0,-6.6246,-1.7266,-5.3118,-4.5499,-3.0822,-10,-7.7689,0.7947,0.2969,0.8301,2.2283,1.287,0.8599,1.2501,0.9097,,2.3148,0.1015,1.0748,2.55,0.2217,6.4652,3.4564,12107753843,5496724480,1967859712,2386235112,1803155238,2045028782,2894988807,16931182538,1060210875,2727936000,6.5266E+11,27622123407,3803100600,41481084410,1429596000,1080241968,6.5615,37.8263,-29.6788,1180.9032,25.738,17.2396,-293.9092,17.476,55.4639,72.7106,16.1763,42.1465,41.5952,9.9751,28.0081,31.8362,0.9957,2.3883,0.9447,3.4471,2.8363,0.8818,4.2822,2.4367,2.7494,2.2775,1.1371,2.3758,2.0485,2.1681,3.9663,2.4783,0.3591,4.57,5.527,1.1635,0.5803,0.3255,1.8231,0.5685,2.9606,1.5157,0.3504,3.3944,0.3992,0.6658,3.738,2.2666
2018/5/31,1.0568,1.3011,1.7115,1.9757,2.2358,0.8457,1.1246,0.7993,0,1.3514,3.2211,3.1707,4.4625,1.7668,1.7921,1.7999,0.6515,0.2317,0.5028,1.7304,0.8694,0.6775,0.7435,0.478,,1.2295,0.1676,0.72,2.4735,0.1669,4.0869,2.4047,12235708970,5568243200,2001539463,2433379574,1843469684,2062322894,2927547256,17066511706,1060210875,2764800000,6.73682E+11,28497946832,3972813000,42213965760,1455216000,1099684768,6.6308,38.3184,-30.1867,1204.2341,26.3134,17.3854,-297.2147,17.6156,55.4639,73.6931,16.6974,43.4828,43.4514,10.1514,28.5101,32.4092,1.0062,2.4193,0.9609,3.5152,2.8997,0.8893,4.3303,2.4562,2.7494,2.3083,1.1737,2.4511,2.1399,2.2064,4.0373,2.5229,0.3629,4.6294,5.6216,1.1865,0.5933,0.3283,1.8436,0.573,2.9606,1.5362,0.3616,3.5021,0.417,0.6776,3.805,2.3074
2018/6/1,-1.0458,-1.2844,0.4808,0.2981,-0.3976,-1.6771,-0.0927,-0.2643,0,-0.6667,-0.7092,1.182,-3.3981,-1.0417,5.1056,-1.6266,0.602,0.18,0.3964,1.4962,0.6233,0.8542,0.5471,0.4844,,1.2,0.0951,0.6262,2.4161,0.154,7.6071,1.9462,12107753843,5496724480,2011162249,2440632568,1836139785,2027734670,2924834052,17021401983,1060210875,2746368000,6.68904E+11,28834801996,3837814500,41774236950,1529514000,1081797392,6.5615,37.8263,-30.3319,1207.8235,26.2088,17.0938,-296.9392,17.5691,55.4639,73.2019,16.5789,43.9968,41.9749,10.0456,29.9657,31.882,0.9957,2.3883,0.9655,3.5257,2.8882,0.8743,4.3263,2.4497,2.7494,2.2929,1.1654,2.4801,2.0672,2.1834,4.2435,2.4819,0.3591,4.57,5.6486,1.1901,0.5909,0.3228,1.8419,0.5715,2.9606,1.5259,0.3591,3.5435,0.4029,0.6705,3.9993,2.2699
2018/6/4,0.2642,0.1859,-0.9569,0,0.7984,0.8529,1.1132,-1.8551,0,0.3356,0.7143,-1.1682,2.3116,0.1754,-2.2334,4.4572,0.5876,0.2412,0.3757,0.9512,0.4324,0.5163,0.4927,0.6915,,0.7545,0.1274,0.5385,1.6111,0.1286,7.0974,3.083,12139742625,5506941440,1991916677,2440632568,1850799583,2045028782,2957392502,16705633925,1060210875,2755584000,6.73682E+11,28497946832,3926527800,41847525085,1495354000,1130015536,6.5788,37.8966,-30.0416,1207.8235,26.418,17.2396,-300.2447,17.2431,55.4639,73.4475,16.6974,43.4828,42.9452,10.0632,29.2964,33.3031,0.9983,2.3927,0.9563,3.5257,2.9112,0.8818,4.3745,2.4043,2.7494,2.3006,1.1737,2.4511,2.115,2.1873,4.1487,2.5925,0.3601,4.5785,5.5946,1.1901,0.5956,0.3255,1.8624,0.5609,2.9606,1.5311,0.3616,3.5021,0.4122,0.6717,3.9099,2.3711
2018/6/5,2.635,-0.1855,0.7246,1.1887,0.5941,0.6342,2.5688,2.1602,0,0.6689,-1.0526,0.7092,1.1788,0.1751,2.1131,1.927,0.9154,0.1445,0.4241,1.228,0.7349,0.4428,0.7148,0.5209,,0.8607,0.1284,0.4424,2.196,0.1342,6.019,3.2194,12459630441,5496724480,2006350856,2469644546,1861794432,2057999366,3033362217,17066511706,1060210875,2774016000,6.2877E+11,28700059930,3972813000,41920813220,1526952000,1151791472,6.7522,37.8263,-30.2593,1222.181,26.575,17.3489,-307.9574,17.6156,55.4639,73.9388,15.5842,43.7912,43.4514,10.0809,29.9155,33.9448,1.0246,2.3883,0.9632,3.5676,2.9285,0.8874,4.4869,2.4562,2.7494,2.316,1.0954,2.4685,2.1399,2.1911,4.2364,2.6424,0.3696,4.57,5.6351,1.2042,0.5992,0.3276,1.9102,0.573,2.9606,1.5413,0.3375,3.5269,0.417,0.6729,3.9926,2.4168
2018/6/6,0.3851,0.0929,0.9592,1.909,0,0.2101,-0.0894,1.2389,0,-0.9967,-0.9119,0.2347,-0.7767,0.1748,-2.7405,-0.0675,0.6288,0.2231,0.4027,2.7091,0.5455,0.5633,0.5959,0.4181,,0.8604,0.0999,0.612,1.5094,0.1412,5.4681,2.1647,12507613613,5501832960,2025596428,2516789008,1861794432,2062322894,3030649013,17201840873,1060210875,2746368000,6.23037E+11,28767430963,3941956200,41994101355,1485106000,1151013760,6.7782,37.8614,-30.5495,1245.5119,26.575,17.3854,-307.6819,17.7553,55.4639,73.2019,15.4421,43.894,43.1139,10.0985,29.0957,33.9219,1.0286,2.3905,0.9724,3.6357,2.9285,0.8893,4.4828,2.4757,2.7494,2.2929,1.0854,2.4743,2.1233,2.1949,4.1203,2.6406,0.371,4.5742,5.6891,1.2272,0.5992,0.3283,1.9085,0.5776,2.9606,1.5259,0.3345,3.5352,0.4138,0.674,3.8832,2.4151
2018/6/7,-1.1509,-0.3714,-1.6627,-2.3055,-1.5748,-1.4675,-0.8057,-0.1748,0,0.3356,0,-1.8735,-2.7397,0,7.4181,-2.027,0.6252,0.1768,0.434,1.679,0.5638,0.5843,0.5332,0.5868,,0.8182,0.0823,0.5021,1.8026,0.143,15.773,1.9703,12363664096,5481399040,1991916677,2458765054,1832474835,2032058198,3006230176,17171767725,1060210875,2755584000,6.23037E+11,28228462701,3833957400,41994101355,1595272000,1127682400,6.7002,37.7208,-30.0416,1216.7969,26.1565,17.1303,-305.2029,17.7243,55.4639,73.4475,15.4421,43.0716,41.9327,10.0985,31.254,33.2343,1.0167,2.3816,0.9563,3.5519,2.8824,0.8762,4.4467,2.4714,2.7494,2.3006,1.0854,2.4279,2.0651,2.1949,4.4259,2.5871,0.3667,4.5572,5.5946,1.1989,0.5897,0.3235,1.8931,0.5765,2.9606,1.5311,0.3345,3.469,0.4025,0.674,4.1712,2.3662
2018/6/8,-2.0699,0,-2.657,-1.6224,-1.4,-2.5532,-6.8592,-3.1524,0,-1.6722,-0.3067,-0.4773,-0.6036,-0.5236,-4.3362,-0.9655,0.5415,0.2095,0.6549,1.7708,0.8626,0.6793,1.3777,0.676,,0.9596,0.088,0.6531,1.7358,0.1519,9.9971,1.6891,12107753843,5481399040,1938991355,2418873586,1806820187,1980175861,2800026662,16630451054,1060210875,2709504000,6.21126E+11,28093720636,3810814800,41774236950,1526098000,1116794432,6.5615,37.7208,-29.2434,1197.0554,25.7903,16.6929,-284.2684,17.1655,55.4639,72.2193,15.3947,42.866,41.6796,10.0456,29.8988,32.9134,0.9957,2.3816,0.9309,3.4943,2.842,0.8538,4.1417,2.3935,2.7494,2.2622,1.0821,2.4164,2.0526,2.1834,4.234,2.5621,0.3591,4.5572,5.4459,1.1795,0.5815,0.3152,1.7633,0.5584,2.9606,1.5055,0.3334,3.4524,0.4,0.6705,3.9903,2.3433
