ÈÕÆÚ,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH
2017/11/24,1.0033,0,0.5155,0.5451,0.1163,9.593,2.5773,0,0.2119,-2.4768,0.495,0,4.8653,1.1434,-7.4079,,0,0.1972,0.9091,0.9957,0.9335,-0.8009,0.2673,,1.5819,1.2612,0.2542,0.5372,0.3549,6.3438,0.4995,,0.2553,0.6142,0.6384,,2.1163,0.3675,12.7859,,0.3834,0.8137,0.4045,0.3155,0.487,1.6735,2.3443,,7358148128,3334754292,3369504930,24446579997,3827680180,5638654328,4856474685,3369875016,7266570353,3594397811,5788440136,6709619042,11156158209,39298053000,6520040000,,5898039526,9340688883,4451596115,3140188000,2656149298,22390807590,2609648000,,49.9266,204.9237,745.2408,32.9551,-55.7862,11.0522,43.52,-81.711,-26.1061,17.8214,29.1963,114.0936,66.1638,22.8469,130.8305,,67.8032,24.3331,194.5273,36.9921,29.2426,20.2177,27.7809,,2.1249,2.4659,12.4551,2.5049,3.8794,1.3721,1.4031,11.6392,2.6301,3.881,2.6793,3.3638,5.0605,3.4633,18.4661,,2.051,4.8994,3.2848,1.2752,1.796,2.0856,6.5388,,9.2776,4.7765,6.9317,0.8441,1.8791,3.1433,1.3608,8.8742,2.7885,0.9475,2.902,4.2466,4.5349,0.9645,41.1704,,2.1088,1.4922,4.4939,0.3128,1.5954,0.8948,1.1629,
2017/11/27,0.8278,0.8876,0.2564,0.6024,-0.3484,-2.6525,2.7638,0,0.4228,-2.0635,0.6568,0,1.2134,3.5652,-3.5417,,-0.5155,-0.1969,-3.6036,0.2817,-1.1561,2.5834,-0.0592,,1.6171,1.7005,0.2803,1.2105,0.3665,4.9377,0.6494,,0.265,0.3726,0.5185,,1.2387,0.8943,9.3267,,0.2987,1.0423,0.8478,0.2237,0.584,3.0351,1.7963,,7419059950,3364352703,3378144686,24593848551,3814343316,5489087900,4990698859,3369875016,7297295810,3520227697,5826459448,6709619042,11291529150,40699114020,6289120000,,5867637261,9322301700,4291178237,3149033600,2625442370,22969256871,2608102000,,50.3399,206.7425,747.1517,33.1536,-55.5918,10.7591,44.7228,-81.711,-26.2165,17.4537,29.388,114.0936,66.9667,23.6614,126.1969,,67.4537,24.2852,187.5173,37.0963,28.9045,20.74,27.7645,,2.1425,2.4878,12.487,2.52,3.8659,1.3357,1.4419,11.6392,2.6412,3.8009,2.6969,3.3638,5.1219,3.5868,17.8121,,2.0404,4.8897,3.1664,1.2788,1.7752,2.1395,6.5349,,9.3544,4.8189,6.9495,0.8491,1.8726,3.0599,1.3984,8.8742,2.8003,0.928,2.9211,4.2466,4.5899,0.9988,39.7123,,2.098,1.4892,4.3319,0.3136,1.577,0.9179,1.1622,
2017/11/28,1.9704,-0.5865,0.2558,9.2216,0.5828,2.861,1.7115,0,7.7895,1.2966,0.1631,0,0.811,9.9916,5.1785,,0.7772,5.7199,0.5607,1.264,1.8713,10.021,3.7937,,1.7922,1.4344,0.3279,2.4964,0.298,3.5814,0.456,,2.2954,0.4127,0.3507,,0.9178,1.3459,9.1641,,0.2864,2.1494,0.9782,0.4777,0.6032,3.8817,4.0967,,7565248323,3344620429,3386784442,26861784286,3836571424,5646132649,5076114243,3369875016,7865716746,3565870844,5835964275,6709619042,11383103611,44765608200,6614800000,,5913240659,9855530002,4315240918,3188838800,2674573455,25271002969,2707046000,,51.3318,205.5299,749.0626,36.2109,-55.9158,11.0669,45.4882,-81.711,-28.2586,17.68,29.436,114.0936,67.5098,26.0256,132.732,,67.9779,25.6743,188.5688,37.5652,29.4454,22.8183,28.8178,,2.1847,2.4732,12.519,2.7524,3.8884,1.3739,1.4666,11.6392,2.8469,3.8502,2.7013,3.3638,5.1635,3.9452,18.7345,,2.0563,5.1694,3.1842,1.295,1.8084,2.3539,6.7828,,9.5387,4.7907,6.9673,0.9274,1.8835,3.1475,1.4223,8.8742,3.0185,0.94,2.9259,4.2466,4.6272,1.0986,41.7688,,2.1143,1.5744,4.3562,0.3176,1.6065,1.0099,1.2063,
2017/11/29,1.1272,-2.3599,-0.2551,2.6864,1.5064,6.2252,-1.2019,0,0.5859,-0.64,0.3257,0,-1.1892,6.1069,-1.0431,,0.5141,5.2239,1.1152,0.4161,0.8037,4.3395,0.0857,,2.4112,1.4079,0.3317,2.587,0.3383,8.0914,0.3517,,1.9956,0.3817,0.4419,,0.8865,2.1252,9.4231,,0.3975,3.3936,0.3581,0.549,1.114,4.821,3.958,,7650524875,3265691334,3378144686,27583400202,3894364504,5997613755,5015103255,3369875016,7911804930,3543049270,5854973931,6709619042,11247732669,47499385800,6545800000,,5943642925,10370371122,4363366282,3202107200,2696068305,26367646398,2709365000,,51.9105,200.6797,747.1517,37.1837,-56.7581,11.7558,44.9415,-81.711,-28.4242,17.5668,29.5318,114.0936,66.7069,27.6149,131.3474,,68.3274,27.0154,190.6718,37.7215,29.6821,25.1506,28.8424,,2.2093,2.4148,12.487,2.8263,3.947,1.4594,1.4489,11.6392,2.8636,3.8256,2.7101,3.3638,5.1021,4.1861,18.539,,2.0669,5.4394,3.2197,1.3004,1.823,2.5945,6.7886,,9.6462,4.6776,6.9495,0.9524,1.9119,3.3434,1.4052,8.8742,3.0362,0.934,2.9354,4.2466,4.5721,1.1657,41.3331,,2.1251,1.6566,4.4048,0.3189,1.6194,1.1131,1.2073,
2017/11/30,0,-3.3233,-0.7673,-4.2712,0.1142,2.3691,-1.2165,0,-0.7767,1.2882,-1.1364,0,0.354,-2.0144,0.2249,,-0.7673,-0.3546,-0.1838,-0.6906,-1.7084,-1.3711,0.3138,,,1.9325,0.287,1.7132,0.3199,7.6171,0.2797,,1.3312,0.8664,0.3447,,0.6585,0.9956,7.4564,,0.3581,1.7215,0.3005,0.2385,0.7053,2.8786,3.9251,,7650524875,3157163827,3352225417,26405251768,3898810126,6139701861,4954092266,3369875016,7850354018,3588692417,5788440136,6709619042,11287547652,46542563640,6560520000,,5898039526,10333596756,4355345388,3179993200,2650007912,26006115597,2717868000,,51.9105,194.0106,741.4191,35.5955,-56.8229,12.0343,44.3948,-81.711,-28.2034,17.7932,29.1963,114.0936,66.9431,27.0586,131.6428,,67.8032,26.9196,190.3213,37.461,29.175,24.8058,28.933,,2.2093,2.3346,12.3912,2.7056,3.9515,1.494,1.4313,11.6392,2.8414,3.8749,2.6793,3.3638,5.1201,4.1018,18.5807,,2.051,5.4202,3.2138,1.2914,1.7918,2.5589,6.8099,,9.6462,4.5222,6.8962,0.9117,1.914,3.4226,1.3881,8.8742,3.0126,0.946,2.902,4.2466,4.5883,1.1423,41.426,,2.1088,1.6508,4.3967,0.3167,1.5918,1.0978,1.2111,
2017/12/1,0,-0.625,10.0515,-0.502,0.7982,-1.7052,2.2167,0,0.3914,0.4769,0.1642,0,1.2698,-0.8076,2.9028,,0.5155,-0.6228,0.1842,1.1127,-0.2317,-1.1121,-0.3129,,,1.2254,2.197,1.1437,0.281,4.7178,0.3455,,0.82,0.3507,0.2718,,0.6769,0.7318,9.5169,,0.3265,1.5461,0.4199,0.3498,0.8865,2.3391,2.2173,,7650524875,3137431553,3689175910,26272710069,3929929477,6035005362,5063912046,3369875016,7881079474,3605808597,5797944964,6709619042,11430881591,46166669220,6750960000,,5928441792,10269241616,4363366282,3215375600,2643866527,25716890956,2709365000,,51.9105,192.798,815.9431,35.4168,-57.2764,11.8291,45.3789,-81.711,-28.3138,17.878,29.2442,114.0936,67.7931,26.8401,135.4642,,68.1527,26.752,190.6718,37.8778,29.1073,24.5299,28.8424,,2.2093,2.32,13.6367,2.692,3.983,1.4685,1.463,11.6392,2.8525,3.8933,2.6837,3.3638,5.1852,4.0686,19.1201,,2.0616,5.3864,3.2197,1.3058,1.7877,2.5304,6.7886,,9.6462,4.4939,7.5894,0.9071,1.9293,3.3643,1.4189,8.8742,3.0244,0.9506,2.9068,4.2466,4.6466,1.133,42.6286,,2.1197,1.6405,4.4048,0.3202,1.5881,1.0856,1.2073,
2017/12/4,0,-2.8302,-0.2342,0.7848,-1.5837,-2.4783,-1.6867,0,1.5595,-0.6329,0.1639,0,0.9056,2.2206,-9.921,,-1.2821,7.4306,-0.1838,-0.4127,0.4646,2.6242,-1.0271,,,1.7102,2.1229,1.9936,0.3523,5.3133,0.3725,,1.296,0.606,0.3158,,1.1878,1.2669,14.4258,,0.4239,4.2984,0.4608,0.5685,0.7679,3.1962,3.1288,,7650524875,3048636321,3680536154,26478886045,3867690775,5885438934,4978496662,3369875016,8003981298,3582987024,5807449792,6709619042,11534400546,47191835820,6081200000,,5852436128,11032309704,4355345388,3202107200,2656149298,26391748451,2681537000,,51.9105,187.3414,814.0323,35.6947,-56.3693,11.536,44.6134,-81.711,-28.7554,17.7649,29.2921,114.0936,68.4071,27.4361,122.0248,,67.2789,28.7398,190.3213,37.7215,29.2426,25.1736,28.5462,,2.2093,2.2543,13.6048,2.7131,3.92,1.4321,1.4384,11.6392,2.897,3.8687,2.6881,3.3638,5.2321,4.159,17.2232,,2.0351,5.7866,3.2138,1.3004,1.796,2.5968,6.7189,,9.6462,4.3667,7.5716,0.9142,1.8988,3.2809,1.395,8.8742,3.0715,0.9445,2.9116,4.2466,4.6887,1.1582,38.3994,,2.0925,1.7624,4.3967,0.3189,1.5954,1.1141,1.1949,
2017/12/5,0,0,0.939,-1.891,-4.023,0.3812,6.3725,0,-2.4952,-3.1847,-0.6547,0,-2.5198,-7.748,-4.4629,,-2.8571,-4.6667,-1.8416,-2.6243,4.0462,-7.1689,-3.7187,,,0.5363,1.2832,1.2478,0.636,4.8529,2.1398,,1.0922,0.6037,0.5633,,1.8547,1.4629,10.8237,,0.5631,3.1082,0.3916,0.4555,3.7826,3.4363,4.2781,,7650524875,5139613760,3715095179,25978172961,3712094019,5907873898,5295753802,3369875016,7804265834,3468879157,5769430481,6709619042,11243751171,43535408280,5809800000,,5685223667,10517468584,4275136449,3118074000,2763623547,24499737261,2581820000,,51.9105,187.3414,821.6758,35.0197,-54.1016,11.5799,47.4565,-81.711,-28.0378,17.1991,29.1004,114.0936,66.6833,25.3104,116.5789,,65.3567,27.3986,186.8163,36.7316,30.4258,23.3689,27.4847,,2.2093,2.2543,13.7325,2.6618,3.7623,1.4376,1.53,11.6392,2.8247,3.7455,2.6705,3.3638,5.1003,3.8367,16.4545,,1.977,5.5166,3.1546,1.2662,1.8686,2.4107,6.469,,9.6462,4.3667,7.6427,0.8969,1.8224,3.2934,1.4839,8.8742,2.9949,0.9145,2.8925,4.2466,4.5705,1.0685,36.6857,,2.0327,1.6801,4.3157,0.3106,1.66,1.0342,1.1505,
2017/12/6,0,0,-0.9302,2.551,0,2.7848,-0.9217,0,4.9213,0.4934,-1.318,0,3.0099,0.7849,4.9089,,0.5348,2.8846,1.3133,0.8511,-0.1111,1.3281,1.976,,,0.9779,0.9092,1.2785,0.634,4.3615,0.6904,,2.0856,0.348,0.4578,,1.3645,1.1374,9.2372,,0.4276,2.3389,0.3969,0.4513,1.5597,2.2481,2.914,,7650524875,5139613760,3680536154,26640881455,3712094019,6072396969,5246945011,3369875016,8188334035,3485995337,5693391858,6709619042,11582178526,43877130480,6095000000,,5715625933,10820857101,4331282706,3144610800,2760552854,24825114981,2632838000,,51.9105,187.3414,814.0323,35.9131,-54.1016,11.9024,47.0191,-81.711,-29.4177,17.284,28.7168,114.0936,68.6904,25.509,122.3017,,65.7062,28.189,189.2698,37.0442,30.392,23.6793,28.0278,,2.2093,2.2543,13.6048,2.7297,3.7623,1.4776,1.5159,11.6392,2.9637,3.764,2.6353,3.3638,5.2538,3.8669,17.2623,,1.9876,5.6757,3.196,1.277,1.8666,2.4427,6.5969,,9.6462,4.3667,7.5716,0.9198,1.8224,3.3851,1.4702,8.8742,3.1423,0.919,2.8544,4.2466,4.7081,1.0768,38.4865,,2.0436,1.7286,4.3724,0.3132,1.6582,1.048,1.1732,
2017/12/7,0,-1.2945,2.8169,-8.2919,-1.3174,-4.9261,1.8605,0,-0.9381,-0.8183,-0.5008,0,-0.825,-3.4268,-0.8755,,1.0638,0,-0.7407,-0.5626,1.6685,-3.835,-0.9982,,,0.4363,1.0836,2.0393,0.7009,3.5823,1.0138,,1.1315,0.3666,0.3768,,1.2276,0.6715,7.2533,,0.6117,,0.236,0.231,1.8592,1.7954,1.8674,,7650524875,5073081543,3784213229,24431853142,3663192182,5773264113,5344562593,3369875016,8111520395,3457468370,5664877375,6709619042,11486622567,42373552800,6041640000,,5776430464,10820857101,4299199130,3126919600,2806613247,23873083873,2606556000,,51.9105,184.9163,836.9628,32.9352,-53.3889,11.3161,47.8938,-81.711,-29.1417,17.1425,28.573,114.0936,68.1237,24.6349,121.231,,66.4052,28.189,187.8678,36.8358,30.8991,22.7712,27.748,,2.2093,2.2251,13.988,2.5034,3.7127,1.4048,1.5441,11.6392,2.9359,3.7332,2.6221,3.3638,5.2104,3.7344,17.1112,,2.0087,5.6757,3.1723,1.2698,1.8977,2.349,6.531,,9.6462,4.3102,7.7849,0.8436,1.7984,3.2183,1.4975,8.8742,3.1128,0.9115,2.8401,4.2466,4.6692,1.0399,38.1496,,2.0653,1.7286,4.34,0.3114,1.6858,1.0078,1.1615,
2017/12/8,-10.0318,10.1639,0.2283,3.918,0.6068,2.5907,0,0,0.3788,0.495,-0.1678,7.3703,0.5546,2.4194,3.5785,,0.5263,0,1.4925,0.7072,-0.3282,4.0384,1.4828,,0.451,3.7136,0.6905,2.3184,0.3051,3.8616,0.614,,1.0082,0.5109,0.624,2.6002,1.4801,0.7094,10.7522,,0.4107,,0.2912,0.4273,1.3541,2.2481,2.7984,,6883035914,5588706225,3792852985,25389098744,3685420290,5922830541,5344562593,3369875016,8142245851,3474584550,5655372547,7204140555,11550326539,43398719400,6257840000,,5806832730,10820857101,4363366282,3149033600,2797401168,24837166008,2645206000,,46.7029,203.7111,838.8736,34.2256,-53.7129,11.6092,47.8938,-81.711,-29.2521,17.2274,28.5251,122.5027,68.5015,25.2309,125.5693,,66.7547,28.189,190.6718,37.0963,30.7977,23.6908,28.1594,,1.9877,2.4513,14.02,2.6015,3.7352,1.4412,1.5441,11.6392,2.947,3.7516,2.6177,3.6118,5.2393,3.8247,17.7235,,2.0193,5.6757,3.2197,1.2788,1.8915,2.4439,6.6279,,8.6785,4.7483,7.8027,0.8766,1.8093,3.3017,1.4975,8.8742,3.1246,0.916,2.8353,4.5596,4.6951,1.0651,39.5148,,2.0762,1.7286,4.4048,0.3136,1.6803,1.0485,1.1787,
2017/12/11,-4.9558,-1.7857,-2.5057,0.348,1.2063,-1.0101,-1.1416,0,-0.566,0.6568,-0.8403,0.678,3.9642,5.5118,0.2646,,1.0471,0,1.1029,1.4045,-0.7684,2.6686,0.5845,,3.8432,3.0496,0.6813,1.9629,0.3658,2.6195,0.4862,,0.804,0.4547,0.5708,2.2318,2.4153,0.9525,6.7455,,0.3948,,0.3715,0.5733,0.956,1.852,2.3392,,6541929710,5488907899,3697815666,25477459877,3729876506,5863003970,5283551604,3369875016,8096157667,3426641404,5607848408,7252982186,12008198843,45790774800,6274400000,,5867637261,10820857101,4411491645,3193261600,2775906318,25499972476,2660666000,,44.3884,200.0734,817.854,34.3448,-54.3608,11.492,47.3471,-81.711,-29.0865,17.3405,28.2854,123.3332,71.217,26.6216,125.9016,,67.4537,28.189,192.7748,37.6173,30.561,24.323,28.324,,1.8892,2.4075,13.6687,2.6105,3.7803,1.4267,1.5265,11.6392,2.9304,3.7763,2.5957,3.6362,5.447,4.0355,17.7704,,2.0404,5.6757,3.2552,1.2968,1.8769,2.5091,6.6666,,8.2484,4.6635,7.6071,0.8797,1.8311,3.2684,1.4805,8.8742,3.1069,0.922,2.8115,4.5905,4.8813,1.1238,39.6193,,2.098,1.7286,4.4534,0.318,1.6674,1.0764,1.1856,
2017/12/12,0.9311,-1.8182,0.7009,-0.578,-0.3576,-1.6582,-1.6166,0,-3.2258,-0.8157,-0.339,-2.1044,0.9284,-1.2687,-1.2023,,-1.2953,0,-0.3636,-0.9695,-2.7655,-1.1342,-2.0918,,1.4374,1.5246,0.5531,1.1069,0.3458,2.6258,0.4243,,1.2382,0.5369,0.5736,1.1586,1.6467,0.6618,6.5415,,0.49,,0.3345,0.3664,0.9138,1.8448,2.2425,,6602841532,5389109574,3723734935,25330191322,3716539641,5765785792,5198136220,3369875016,7834991290,3398691637,5588838752,7100352089,12119680795,45209847060,6198960000,,5791631597,10820857101,4395449857,3162302000,2699138998,25210747835,2605010000,,44.8017,196.4357,823.5866,34.1462,-54.1664,11.3014,46.5817,-81.711,-28.1482,17.246,28.1895,120.7378,71.8782,26.2838,124.3878,,66.5799,28.189,192.0738,37.2526,29.7159,24.0471,27.7315,,1.9068,2.3638,13.7645,2.5954,3.7668,1.403,1.5018,11.6392,2.8358,3.7557,2.5869,3.5597,5.4976,3.9843,17.5567,,2.014,5.6757,3.2434,1.2842,1.825,2.4806,6.5271,,8.3253,4.5787,7.6605,0.8746,1.8246,3.2142,1.4565,8.8742,3.0067,0.917,2.802,4.4939,4.9266,1.1095,39.143,,2.0708,1.7286,4.4372,0.315,1.6213,1.0642,1.1608,
2017/12/13,-1.107,-2.1605,0.232,3.7791,2.0335,-3.2425,0.2347,0,0,1.4803,-2.7211,0,2.1025,0.5291,0.4007,,-0.2625,0,-0.7299,0.5594,0.9101,1.9598,1.3353,,1.1094,1.486,0.2885,1.873,0.4098,5.0361,0.2367,,0.9361,0.5607,1.321,1.0977,1.2423,0.5479,6.3392,,0.2845,,0.2652,0.2598,0.4859,1.3743,1.5464,,6529747345,5272678194,3732374691,26287436925,3792115208,5578827757,5210338418,3369875016,7834991290,3449001217,5436761507,7100352089,12374496685,45449052600,6223800000,,5776430464,10820857101,4363366282,3179993200,2723704540,25704839930,2639795000,,44.3057,192.1917,825.4975,35.4366,-55.2679,10.935,46.691,-81.711,-28.1482,17.5013,27.4224,120.7378,73.3894,26.4229,124.8862,,66.4052,28.189,190.6718,37.461,29.9863,24.5184,28.1018,,1.8857,2.3127,13.7964,2.6935,3.8434,1.3575,1.5054,11.6392,2.8358,3.8113,2.5165,3.5597,5.6132,4.0054,17.6271,,2.0087,5.6757,3.2197,1.2914,1.8416,2.5293,6.6143,,8.2331,4.4798,7.6782,0.9076,1.8617,3.11,1.4599,8.8742,3.0067,0.9305,2.7257,4.4939,5.0302,1.1154,39.2998,,2.0653,1.7286,4.4048,0.3167,1.636,1.0851,1.1763,
2017/12/14,-2.7985,0.6309,-2.0833,3.3053,0.1172,0.6702,-1.4052,0,1.7647,1.6207,4.7203,0.4299,5.3089,7.0677,3.9024,,-0.5263,0,-0.1838,0.2782,-1.0147,3.5631,0.3221,,1.7623,1.1842,0.4541,3.2066,0.3107,2.8982,0.3648,,1.0268,1.171,1.8303,0.898,2.515,1.1271,10.6134,,0.3189,,0.1973,0.3361,0.62,2.2631,2.1747,,6347011878,5305944303,3654616885,27156321394,3796560829,5616219364,5137125232,3369875016,7973255842,3504900750,5693391858,7130878108,13031443903,48661241280,6466680000,,5746028198,10820857101,4355345388,3188838800,2696068305,26620717958,2648298000,,43.0658,193.4043,808.2996,36.6079,-55.3327,11.0083,46.035,-81.711,-28.645,17.7849,28.7168,121.2569,77.2856,28.2904,129.7598,,66.0557,28.189,190.3213,37.5652,29.6821,25.392,28.1924,,1.8329,2.3273,13.509,2.7826,3.8479,1.3666,1.4842,11.6392,2.8859,3.8731,2.6353,3.575,5.9112,4.2885,18.315,,1.9981,5.6757,3.2138,1.295,1.823,2.6194,6.6356,,8.0027,4.508,7.5183,0.9376,1.8638,3.1308,1.4394,8.8742,3.0597,0.9456,2.8544,4.5132,5.2972,1.1943,40.8335,,2.0545,1.7286,4.3967,0.3176,1.6194,1.1238,1.1801,
2017/12/15,1.1516,-1.8809,3.5461,-2.3861,-1.7564,-1.5979,4.7506,0,0.9634,-0.7974,1.6694,0.0856,-0.6722,-0.1404,-3.3433,,0.5291,6.1172,-1.4733,-0.1387,1.139,-1.6297,-1.1675,,1.0473,0.938,0.7288,1.9864,0.3751,2.217,0.8943,,1.0824,0.589,1.6465,0.5295,2.3249,0.7615,8.2372,,0.3468,7.9245,0.4094,0.2477,0.5805,1.5745,1.6676,,6420106065,5206145977,3784213229,26508339756,3729876506,5526479507,5381169186,3369875016,8050069482,3476950984,5788440136,7136983312,12943850941,48592896840,6250480000,,5776430464,11482795684,4291178237,3184416000,2726775233,26186880997,2617378000,,43.5618,189.7666,836.9628,35.7344,-54.3608,10.8324,48.2219,-81.711,-28.9209,17.6431,29.1963,121.3607,76.7661,28.2507,125.4216,,66.4052,29.9134,187.5173,37.5131,30.0201,24.9782,27.8632,,1.854,2.2835,13.988,2.7162,3.7803,1.3448,1.5547,11.6392,2.9137,3.8422,2.6793,3.5781,5.8715,4.2825,17.7026,,2.0087,6.0229,3.1664,1.2932,1.8437,2.5767,6.5581,,8.0948,4.4233,7.7849,0.9152,1.8311,3.0808,1.5078,8.8742,3.0892,0.9381,2.902,4.5171,5.2616,1.1926,39.4683,,2.0653,1.8344,4.3319,0.3172,1.6379,1.1054,1.1663,
2017/12/18,1.518,0.3195,-1.1416,1.5,-2.1454,-3.3829,-0.2268,0,-1.3359,-1.2862,-0.9852,1.882,2.9529,-1.8987,-4.0477,,0.2632,-2.562,0,-0.4167,-0.2252,-2.485,0.7974,,0.9807,0.834,0.3925,1.3968,0.4203,2.5571,0.4915,,0.6912,0.3588,0.6488,1.3665,2.077,0.5161,6.9599,,0.321,3.3884,0.4641,0.1778,0.5179,1.0136,1.5898,,6517564981,5222779031,3741014448,26905964852,3649855317,5339521472,5368966988,3369875016,7942530386,3432231357,5731411169,7271297797,13326074777,47670246900,5997480000,,5791631597,11188600758,4291178237,3171147600,2720633847,25536125556,2638249000,,44.2231,190.3729,827.4084,36.2705,-53.1945,10.4659,48.1125,-81.711,-28.5346,17.4162,28.9086,123.6446,79.033,27.7143,120.3449,,66.5799,29.147,187.5173,37.3568,29.9525,24.3575,28.0854,,1.8821,2.2908,13.8283,2.7569,3.6992,1.2993,1.5512,11.6392,2.8748,3.7928,2.6529,3.6454,6.0448,4.2011,16.9861,,2.014,5.8686,3.1664,1.2878,1.8396,2.5127,6.6104,,8.2177,4.4374,7.696,0.929,1.7918,2.9766,1.5044,8.8742,3.0479,0.926,2.8735,4.6021,5.417,1.1699,37.8708,,2.0708,1.7874,4.3319,0.3158,1.6342,1.078,1.1756,
2017/12/19,0.5607,0,-0.2309,5.6377,0.7308,2.9412,-0.9091,0,0.9671,0.1629,-1.8242,2.6868,1.9719,4.8029,0.3221,,0.7874,2.4651,-0.1869,0.9763,0.5643,6.135,1.6994,,0.777,0.4367,0.3637,2.598,0.3513,2.2562,0.3777,,0.6768,0.3399,0.7278,2.2692,1.7188,0.9857,4.0303,,0.3231,3.5895,0.3365,0.4522,0.4678,2.219,3.3132,,6554112074,5222779031,3732374691,28422830961,3676529047,5496566222,5320158197,3369875016,8019344026,3437821310,5626858064,7466664321,13588853664,49959785640,6016800000,,5837234995,11464408501,4283157343,3202107200,2735987312,27102759026,2683083000,,44.4711,190.3729,825.4975,38.3153,-53.5833,10.7737,47.6752,-81.711,-28.8105,17.4446,28.3813,126.9667,80.5914,29.0453,120.7326,,67.1042,29.8655,187.1668,37.7215,30.1215,25.8518,28.5627,,1.8927,2.2908,13.7964,2.9123,3.7262,1.3375,1.5371,11.6392,2.9026,3.7989,2.6045,3.7434,6.164,4.4029,17.0408,,2.0299,6.0133,3.1605,1.3004,1.8499,2.6668,6.7228,,8.2638,4.4374,7.6782,0.9813,1.8049,3.0641,1.4907,8.8742,3.0774,0.9275,2.821,4.7257,5.5238,1.2261,37.9927,,2.0871,1.8314,4.3238,0.3189,1.6434,1.1441,1.1956,
2017/12/20,-0.3717,-1.2739,-2.5463,0,-0.8464,0.5442,0.4587,0,-3.0651,-1.626,3.2095,-0.0818,-0.9083,1.368,-2.9052,,-1.0417,-1.0425,-0.3745,-1.3812,-2.8058,-2.1343,-2.1031,,0.6107,0.4487,0.4189,2.2337,0.1892,2.5278,0.4986,,1.1023,0.5564,0.9712,1.534,1.2451,0.9185,5.6599,,0.2823,1.5776,0.4166,0.3256,0.6401,1.8655,2.7779,,6529747345,5156246814,3637337373,28422830961,3645409696,5526479507,5344562593,3369875016,7773540378,3381921777,5807449792,7460559117,13465427217,50643230040,5842000000,,5776430464,11344891812,4267115555,3157879200,2659219991,26524309745,2626654000,,44.3057,187.9477,804.4779,38.3153,-53.1297,10.8324,47.8938,-81.711,-27.9275,17.1609,29.2921,126.8629,79.8594,29.4427,117.2251,,66.4052,29.5541,186.4658,37.2005,29.2764,25.3001,27.9619,,1.8857,2.2616,13.4451,2.9123,3.6947,1.3448,1.5441,11.6392,2.8136,3.7372,2.6881,3.7403,6.108,4.4632,16.5457,,2.0087,5.9506,3.1487,1.2824,1.798,2.6099,6.5814,,8.2331,4.3809,7.4827,0.9813,1.7896,3.0808,1.4975,8.8742,2.9831,0.9124,2.9116,4.7219,5.4736,1.2429,36.889,,2.0653,1.8123,4.3076,0.3145,1.5973,1.1197,1.1705,
