ÈÕÆÚ,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH
2019/5/20,1.5707,-3.7037,1.2915,-2.5538,0.3563,-1.0989,-1.676,-0.3659,1.1881,0.826,-0.7871,-2.0326,0.9091,-4.0881,-0.9091,-2.2663,-5.5412,-2.0274,2.4852,20.3412,1.5035,1.1005,6.7027,1.7183,0.9903,0.6718,1.0026,0.7468,1.8673,1.4295,6.2131,0.9687,6.2911,0.9506,2.2247,2.2123,0.9316,1.3879,4512870224,3592768332,3332392783,3612093427,2644514062,3021179175,1763859953,2916891766,2326754073,874900427,1406624215,732600000,3019200000,3430720654,7060443943,3870109950,1282156893,6480111348,1436694000,51.1857,142.155,9.9501,60.1775,22.2407,22.7847,10.5559,8.6453,18.3987,28.4453,48.2269,25.6078,67.9671,187.7699,13.2216,22.8552,43.152,16.6914,68.959,1.3261,1.0656,1.1867,2.6092,2.0327,2.3884,1.9917,1.8609,2.0497,2.4006,4.2715,5.2304,6.6053,1.7005,1.4003,1.178,2.3969,1.9701,4.7535,0.6612,1.0441,0.5057,5.4044,2.5607,0.98,1.1338,1.525,1.4424,4.5218,7.4742,6.3796,1.7921,0.5517,0.6455,1.4698,1.6621,1.2885,5.1942
2019/5/21,-2.7491,1.0684,-0.5464,4.4138,1.8935,3.1746,3.1818,1.836,1.5656,1.0602,0.6681,0.8463,0.7883,-2.9508,0,0.2899,1.91,4.1996,-2.5404,20.2169,1.14,1.4818,9.2012,1.6637,1.263,0.5754,1.1492,0.7591,1.7622,1.7676,6.2249,1.0748,5.3206,0.8774,1.6093,1.0954,0.9084,1.0245,4388805063,3631152609,3314182987,3771523757,2694587701,3117089625,1819982769,2970445471,2363180751,884176479.7,1416021287,738800000,3043000000,3329486274,7060443943,3881327660,1306645565,6752252360,1400196000,49.7785,143.6738,9.8957,62.8336,22.6618,23.508,10.8917,8.804,18.6868,28.7468,48.5491,25.8245,68.5029,182.2291,13.2216,22.9214,43.9762,17.3923,67.2072,1.2897,1.077,1.1802,2.7244,2.0712,2.4642,2.055,1.8951,2.0817,2.4261,4.3,5.2747,6.6574,1.6504,1.4003,1.1814,2.4426,2.0529,4.6327,0.6431,1.0553,0.5029,5.6429,2.6092,1.0111,1.1699,1.553,1.4649,4.5697,7.5241,6.4336,1.8063,0.5354,0.6455,1.4741,1.6938,1.3426,5.0623
2019/5/22,1.5901,-1.0571,-2.0147,-5.0198,-5.1103,-1.5385,0,-1.0817,-1.1561,-2.1936,-0.9125,-2.4905,-1.2291,-1.6892,-1.5291,-2.3844,-2.4096,-0.3505,-1.2638,20.9919,1.1277,0.8446,8.0496,2.5759,1.1637,0.5696,0.6363,0.5498,1.9206,1.7108,6.7722,0.8175,4.5322,0.9502,1.4741,1.5998,0.6434,0.9408,4458591716,3592768332,3247413732,3582200240,2556885193,3069134400,1819982769,2938313248,2335860742,864781096.8,1403100313,720400000,3005600000,3273244952,6952486084,3788781553,1275160130,6728587924,1382500000,50.57,142.155,9.6963,59.6795,21.5037,23.1463,10.8917,8.7087,18.4707,28.1162,48.1061,25.1813,67.661,179.1509,13.0194,22.3749,42.9165,17.3314,66.3578,1.3102,1.0656,1.1564,2.5876,1.9654,2.4263,2.055,1.8746,2.0577,2.3729,4.2608,5.1433,6.5755,1.6225,1.3789,1.1532,2.3838,2.0457,4.5742,0.6533,1.0441,0.4928,5.3597,2.4758,0.9955,1.1699,1.5362,1.448,4.4695,7.4555,6.2734,1.7841,0.5264,0.6356,1.4389,1.653,1.3379,4.9983
2019/5/23,-9.913,-4.0598,-2.243,-8.9013,0.1224,-3.4375,-1.9824,-1.2151,-2.1442,-3.5592,-1.3813,-3.1649,-0.8484,-9.9656,-2.4845,-4.0711,-3.0178,-1.4654,-1.4,16.4826,1.0979,0.8215,8.2214,2.6963,0.9815,0.4002,0.7376,0.6341,6.3139,1.4263,7.8763,0.9028,5.4342,0.9176,1.9825,1.3047,0.555,0.7748,4016609581,3446908079,3174574546,3263339579,2560014796,2963632905,1783903816,2902610778,2285774060,834001467.3,1383718852,697600000,2980100000,2947045283,6779753511,3634538040,1236677931,6629986108,1363145000,45.557,136.3838,9.4788,54.3673,21.53,22.3507,10.6758,8.6029,18.0747,27.1155,47.4416,24.3844,67.0869,161.2974,12.6959,21.464,41.6214,17.0774,65.4288,1.1803,1.0224,1.1305,2.3573,1.9678,2.3429,2.0143,1.8518,2.0136,2.2884,4.202,4.9805,6.5197,1.4608,1.3446,1.1063,2.3118,2.0157,4.5101,0.5885,1.0017,0.4818,4.8826,2.4789,0.9613,1.1467,1.5175,1.4169,4.3104,7.3525,6.0748,1.7689,0.4739,0.6199,1.3804,1.6031,1.3183,4.9283
2019/5/24,-9.8456,-0.2227,-0.5736,-3.6641,-3.423,-1.6181,-0.2247,0,-0.996,0.1011,-0.8065,1.0608,-3.0234,-2.6718,-4.4586,-0.3858,0.7072,1.3682,0.8114,12.6708,0.6155,0.7598,3.0937,2.1402,0.7858,0.3401,0.4683,0.5574,1.6385,0.9518,7.082,1.0674,3.1695,1.221,0.7894,0.7886,0.7022,0.4659,3621151881,3439231224,3156364749,3339261112,2472385928,2915677680,1779895043,2902610778,2263007386,851892544.8,1372559829,705000000,2890000000,2868307432,6477471507,3620515903,1245423885,6720699779,1374205000,41.0717,136.08,9.4245,54.7437,20.793,21.989,10.6518,8.6029,17.8947,27.1429,47.059,24.643,65.0586,156.9879,12.1299,21.3812,41.9157,17.3111,65.9596,1.0641,1.0201,1.124,2.3736,1.9004,2.305,2.0098,1.8518,1.9935,2.2907,4.1681,5.0333,6.3226,1.4218,1.2847,1.102,2.3282,2.0433,4.5467,0.5306,0.9995,0.479,4.9164,2.394,0.9458,1.1441,1.5175,1.4028,4.3148,7.2932,6.1393,1.7155,0.4612,0.5922,1.375,1.6145,1.3363,4.9683
2019/5/27,0.2141,3.125,1.9231,3.962,4.4304,2.4671,2.3649,2.091,2.8169,3.2323,2.4818,1.7305,2.9412,2.549,2,1.9365,3.2303,0.939,1.328,8.5551,0.8232,0.759,2.8983,2.7495,0.9418,0.4008,0.6533,0.67,3.7915,1.5863,6.9007,1.1815,2.8928,0.5495,0.9611,1.0226,0.6937,0.4684,3628905953,3546707199,3217064071,3471561473,2581922013,2987610518,1821987156,2963304977,2326754073,879428465.4,1406624215,717200000,2975000000,2941421151,6607020937,3690626590,1285655275,6783804941,1392454000,41.1596,140.3325,9.6057,56.9126,21.7143,22.5315,10.9037,8.7828,18.3987,28.0203,48.2269,25.0695,66.9721,160.9896,12.3725,21.7952,43.2697,17.4736,66.8356,1.0664,1.052,1.1456,2.4676,1.9846,2.3618,2.0573,1.8905,2.0497,2.3648,4.2715,5.1204,6.5086,1.458,1.3104,1.1233,2.4034,2.0625,4.6071,0.5317,1.0308,0.4882,5.1112,2.5001,0.9691,1.1712,1.5493,1.4424,4.4542,7.4742,6.2455,1.7659,0.473,0.6041,1.4017,1.6666,1.3489,5.0343
2019/5/28,-1.9231,-0.2165,0.566,-1.2195,-0.1212,1.1236,-0.7701,-0.8434,-0.1957,-1.1742,0.4175,-1.0039,0.6857,-0.956,-0.3268,-0.4559,-1.3605,1.686,0.2383,8.6678,0.9462,0.8255,4.551,2.3837,1.3993,0.3938,0.5976,0.8223,1.8547,1.9054,6.9916,1.0579,2.7445,0.575,0.8121,0.8063,0.9798,0.6382,3559119300,3539030344,3235273868,3429225357,2578792411,3021179175,1807956452,2938313248,2322200738,869102495.2,1412497385,710000000,2995400000,2913300490,6585429365,3673800025,1268163366,6898183047,1395772000,40.3681,140.0288,9.6601,56.2185,21.6879,22.7847,10.8198,8.7087,18.3627,27.6913,48.4283,24.8178,67.4314,159.4505,12.332,21.6959,42.681,17.7682,66.9948,1.0459,1.0497,1.1521,2.4375,1.9822,2.3884,2.0415,1.8746,2.0456,2.337,4.2893,5.069,6.5532,1.4441,1.3061,1.1182,2.3707,2.0972,4.6181,0.5215,1.0285,0.491,5.0488,2.4971,0.98,1.1622,1.5362,1.4395,4.4019,7.5054,6.1828,1.778,0.4685,0.6021,1.3953,1.644,1.3716,5.0463
2019/5/29,1.7429,0,3.0019,0,1.9417,-0.3175,2.9933,0,-0.7843,1.7822,3.9501,2.1408,0,0.1931,0,-0.229,-0.2759,-0.5146,0.0557,7.9437,0.5786,1.5007,3.7473,1.9531,0.7994,0.7613,0.3663,0.6778,2.4356,3.196,8.8347,0.5692,2.0109,0.2717,1.1582,0.5329,0.6866,0.3448,3621151881,3539030344,3332392783,3429225357,2628866050,3011588130,1862074882,2938313248,2303987399,884591450.6,1468292500,725200000,2995400000,2918924622,6585429365,3665386743,1264664985,6862686394,1389689000,41.0717,140.0288,9.9501,56.2185,22.1091,22.7123,11.1436,8.7087,18.2187,28.1848,50.3413,25.3491,67.4314,159.7583,12.332,21.6462,42.5633,17.6768,66.7028,1.0641,1.0497,1.1867,2.4375,2.0207,2.3808,2.1026,1.8746,2.0296,2.3786,4.4588,5.1776,6.5532,1.4469,1.3061,1.1157,2.3642,2.0864,4.598,0.5306,1.0285,0.5057,5.0488,2.5455,0.9769,1.197,1.5362,1.4282,4.4804,7.8019,6.3152,1.778,0.4694,0.6021,1.3921,1.6394,1.3646,5.0243
2019/5/30,-4.2827,0.2169,-2.9144,-1.5432,-1.0714,-1.2739,-1.3994,-0.6075,-1.7787,-0.5837,-2,3.1164,-0.6243,-2.8902,-0.6557,-1.6832,-1.1065,-2.7586,-1.4485,7.5687,0.5837,1.4084,3.0063,3.2088,0.8536,0.7161,0.5477,0.8991,1.8672,1.9399,10.4775,0.6125,2.7847,0.3291,1.0893,0.6707,0.7027,0.5363,3466070430,3546707199,3235273868,3376305213,2600699628,2973223950,1836017860,2920462013,2263007386,879428465.4,1438926650,747800000,2976700000,2834562639,6542246222,3603689338,1250671458,6673370907,1369559800,39.3127,140.3325,9.6601,55.351,21.8722,22.423,10.9877,8.6558,17.8947,28.0203,49.3344,26.1391,67.0104,155.141,12.2512,21.2818,42.0923,17.1892,65.7367,1.0185,1.052,1.1521,2.3999,1.999,2.3505,2.0731,1.8632,1.9935,2.3648,4.3696,5.3389,6.5123,1.405,1.2975,1.0969,2.338,2.0289,4.5314,0.5079,1.0308,0.491,4.9709,2.5183,0.9644,1.1802,1.5269,1.4028,4.4542,7.6459,6.512,1.7669,0.4558,0.5981,1.3686,1.6213,1.3269,4.9515
2019/5/31,0.6711,0.2165,-1.1257,-0.627,-1.8051,0,-0.8734,-0.2445,0,0.0489,1.4286,10.0027,0.5711,-2.1825,-1.3423,0,0.8392,-1.182,-0.3957,6.0882,0.7188,0.5452,2.2139,1.8348,0.6375,0.4134,0.436,0.6025,2.7451,2.7695,31.1069,0.5862,2.1887,0.4064,0.7852,0.5791,0.5138,0.4649,3489332648,3554384055,3198854275,3355137155,2553755591,2973223950,1819982769,2913321519,2263007386,879858714.2,1459482745,822600000,2993700000,2772697184,6347922077,3603689338,1261166603,6594520486,1364140400,39.5766,140.6363,9.5513,55.0039,21.4774,22.423,10.8917,8.6347,17.8947,28.034,50.0392,28.7537,67.3931,151.755,11.8873,21.2818,42.4455,16.986,65.4766,1.0254,1.0543,1.1392,2.3849,1.963,2.3505,2.055,1.8586,1.9935,2.3659,4.432,5.8729,6.5495,1.3744,1.259,1.0969,2.3576,2.0049,4.5134,0.5113,1.033,0.4854,4.9398,2.4728,0.9644,1.1699,1.5231,1.4028,4.4564,7.7551,7.1634,1.777,0.4459,0.5804,1.3686,1.6349,1.3112,4.9319
2019/6/3,-6,-2.3758,-1.3283,-3.7855,-1.9608,-1.9355,-2.2026,-2.5735,-1.006,0.8313,4.0241,-6.0053,-2.4418,-2.6369,1.3605,-3.3463,0.6935,-2.9306,-1.5323,6.2983,0.7146,0.721,2.3116,1.6871,0.9591,0.4971,1.0298,0.8102,2.609,4.9062,20.4432,0.7253,1.991,0.4701,1.4474,0.7756,1.0216,0.3952,3279972689,3469938645,3156364749,3228128808,2503681952,2915677680,1779895043,2838346333,2240240712,887172943.1,1518214445,773200000,2920600000,2699583466,6434288364,3483098955,1269912557,6401260018,1343237000,37.202,137.295,9.4245,52.9218,21.0562,21.989,10.6518,8.4125,17.7146,28.267,52.0529,27.0269,65.7475,147.7533,12.049,20.5697,42.7399,16.4882,64.4732,0.9638,1.0292,1.124,2.2946,1.9245,2.305,2.0098,1.8108,1.9734,2.3856,4.6104,5.5203,6.3896,1.3381,1.2761,1.0602,2.374,1.9461,4.4443,0.4806,1.0084,0.479,4.7528,2.4243,0.9458,1.1441,1.4839,1.3887,4.4935,8.0672,6.7332,1.7336,0.4341,0.5883,1.3229,1.6462,1.2728,4.8563
2019/6/4,-0.9456,-3.3186,-1.7308,-2.7915,-1.125,-10.0329,-0.7883,-0.6289,-4.6748,-2.1339,0.1934,1.1381,0.6985,-0.625,0,-1.8519,-2.8926,0.0616,-5.7637,3.3393,0.7874,0.6316,1.9769,1.1995,2.7872,0.3374,0.5514,1.4674,1.7832,3.9583,12.8459,0.6369,1.5689,0.2794,0.9157,0.7558,0.5846,1.1099,3248956398,3354785814,3101735359,3132872548,2475515530,2623150808,1765864339,2820495098,2135514012,868241997.7,1521151030,782000000,2941000000,2682711069,6434288364,3418597123,1233179549,6405204109,1265817000,36.8502,132.7388,9.2614,51.3601,20.8194,19.7829,10.5679,8.3596,16.8865,27.6639,52.1535,27.3345,66.2067,146.8299,12.049,20.1888,41.5036,16.4984,60.7572,0.9547,0.9951,1.1046,2.2269,1.9028,2.0737,1.9939,1.7994,1.8812,2.3347,4.6193,5.5831,6.4342,1.3298,1.2761,1.0405,2.3053,1.9473,4.1881,0.476,0.975,0.4707,4.6125,2.3971,0.8509,1.1351,1.4746,1.3238,4.3976,8.0828,6.8098,1.7457,0.4314,0.5883,1.2984,1.5986,1.2736,4.5764
2019/6/5,-1.432,0.4577,1.1742,0,-0.885,-4.3876,-1.5891,-0.8861,0.2132,1.1893,1.7761,-4.5524,-0.5202,-0.4193,0.6711,-0.082,0.2837,-3.9409,-0.3058,3.2829,0.4996,0.4346,1.5046,1.0094,2.4674,0.3548,0.5581,0.6428,2.9853,4.3546,13.2507,0.5712,1.1976,0.3131,0.8617,0.5046,2.2584,0.5561,3202431963,3370139525,3138154953,3132872548,2453608313,2508058268,1737802931,2795503370,2140067347,878567967.9,1548167612,746400000,2925700000,2671462805,6477471507,3415792695,1236677931,6152782272,1261946000,36.3225,133.3463,9.3701,51.3601,20.6351,18.9149,10.3999,8.2855,16.9225,27.9929,53.0798,26.0901,65.8623,146.2142,12.1299,20.1722,41.6214,15.8482,60.5714,0.9411,0.9996,1.1175,2.2269,1.886,1.9827,1.9622,1.7835,1.8852,2.3624,4.7013,5.3289,6.4007,1.3242,1.2847,1.0397,2.3118,1.8706,4.1753,0.4692,0.9794,0.4762,4.6125,2.3758,0.8135,1.1171,1.4615,1.3266,4.4499,8.2263,6.4998,1.7366,0.4296,0.5922,1.2973,1.6031,1.2234,4.5624
2019/6/6,-1.937,-3.6446,-0.1934,-2.5338,-2.6786,-5.7361,-1.1534,-3.1928,-3.1915,0.8325,3.6798,-5.6806,-2.3823,-3.1579,-0.6667,-2.1346,-2.8289,0.9615,0,4.1225,0.6844,0.4992,1.5605,1.0012,1.8477,0.4332,0.7479,0.6717,2.2389,5.26,10.1291,0.9462,1.8041,0.384,0.865,0.7194,1.0318,0.542,3140399383,3247309838,3132085020,3053492332,2387886662,2364192593,1717759068,2706247196,2071767325,885882196.8,1605137361,704000000,2856000000,2587100821,6434288364,3342877580,1201694114,6211943640,1261946000,35.6189,128.4863,9.352,50.0588,20.0824,17.8299,10.28,8.0209,16.3824,28.2259,55.0331,24.6081,64.2932,141.597,12.049,19.7416,40.4439,16.0006,60.5714,0.9228,0.9632,1.1154,2.1705,1.8355,1.869,1.9396,1.7265,1.825,2.3821,4.8743,5.0262,6.2482,1.2824,1.2761,1.0175,2.2464,1.8886,4.1753,0.4601,0.9437,0.4753,4.4956,2.3122,0.7669,1.1042,1.4149,1.2843,4.4869,8.529,6.1306,1.6953,0.416,0.5883,1.2696,1.5578,1.2352,4.5624
2019/6/10,2.716,1.4184,1.5504,1.0399,0.2621,9.9391,2.1004,1.0554,3.2967,0,3.2565,0.3409,0.4167,9.5652,0.3356,1.3423,0.5822,-0.9524,1.227,3.6931,0.4751,0.4645,1.128,0.8242,2.6373,0.4105,0.4576,0.787,2.153,7.2884,4.3261,0.5206,3.1218,0.267,0.6906,0.3634,0.6158,0.2359,3225694181,3293370971,3180644478,3085244419,2394145867,2599173195,1753838021,2734809171,2140067347,885882196.8,1657408574,706400000,2867900000,2834562639,6455879935,3387748420,1208690877,6152782272,1277430000,36.5863,130.3088,9.497,50.5793,20.135,19.602,10.4959,8.1056,16.9225,28.2259,56.8252,24.692,64.5611,155.141,12.0894,20.0066,40.6794,15.8482,61.3146,0.9479,0.9768,1.1327,2.193,1.8403,2.0548,1.9803,1.7447,1.8852,2.3821,5.0331,5.0433,6.2743,1.405,1.2804,1.0312,2.2595,1.8706,4.2265,0.4726,0.9571,0.4827,4.5424,2.3183,0.8431,1.1274,1.4298,1.3266,4.4869,8.8068,6.1515,1.7023,0.4558,0.5902,1.2866,1.5669,1.2234,4.6184
2019/6/11,2.8846,3.7296,2.4809,4.2882,3.3987,1.2915,3.7714,3.1332,2.3404,4.1768,1.9135,4.8131,2.9046,0.3968,2.6756,2.7318,3.0391,3.7821,2.6667,4.9114,0.7901,0.903,2.4038,1.7644,2.6197,0.6012,0.8626,0.9297,4.0662,7.2208,8.652,1.0047,3.2749,0.3669,1.1539,0.8346,0.7753,0.6547,3318743051,3416200657,3259553597,3217544780,2475515530,2632741853,1819982769,2820495098,2190154029,922883590.2,1689123692,740400000,2951200000,2845810903,6628612509,3480294528,1245423885,6385483653,1311494800,37.6417,135.1688,9.7326,52.7482,20.8194,19.8552,10.8917,8.3596,17.3186,29.4049,57.9126,25.8804,66.4363,155.7567,12.4129,20.5531,41.9157,16.4476,62.9496,0.9752,1.0133,1.1608,2.2871,1.9028,2.0813,2.055,1.7994,1.9293,2.4816,5.1294,5.2861,6.4565,1.4106,1.3147,1.0593,2.3282,1.9413,4.3392,0.4863,0.9928,0.4947,4.7372,2.3971,0.854,1.1699,1.4746,1.3577,4.6743,8.9753,6.4475,1.7518,0.4576,0.606,1.3218,1.6145,1.2697,4.7416
2019/6/12,-3.0374,0.2247,0.1862,3.9474,-1.8963,-2.5501,6.3877,-0.5063,-0.2079,-0.0932,-1.3561,-0.7834,-0.576,-2.1739,-1.6287,-1.1281,0.2809,0.0618,0.2952,4.1637,0.6785,0.9386,4.5088,1.68,2.0612,1.0391,0.5896,0.812,3.0689,4.9069,7.682,0.7387,1.7375,0.249,1.0609,0.4868,0.7518,0.4,3217940108,3423877513,3265623529,3344553126,2428571493,2565604538,1936237175,2806214111,2185600694,922023092.7,1666218329,734600000,2934200000,2783945449,6520654650,3441032543,1248922267,6389427744,1315365800,36.4984,135.4725,9.7507,54.8304,20.4246,19.3489,11.5875,8.3172,17.2826,29.3774,57.1273,25.6777,66.0536,152.3706,12.2107,20.3212,42.0334,16.4577,63.1355,0.9456,1.0155,1.1629,2.3774,1.8667,2.0282,2.1863,1.7903,1.9253,2.4793,5.0598,5.2447,6.4193,1.3799,1.2932,1.0474,2.3347,1.9425,4.352,0.4715,0.9951,0.4956,4.9242,2.3516,0.8322,1.2446,1.4671,1.3549,4.67,8.8536,6.397,1.7417,0.4477,0.5962,1.3069,1.619,1.2705,4.7556
2019/6/13,10.1205,3.8117,0.5906,0.3165,1.6753,0.1869,-2.2774,1.9084,1.0417,0.0467,-4.4413,2.7498,0.7532,4.2424,1.6556,1.8745,1.1332,-0.5556,-0.1766,7.7967,1.8968,0.9147,2.7034,1.3401,1.5687,1.0819,0.6686,0.5683,2.2466,5.249,8.4955,0.6551,3.5896,0.5619,1.6794,0.8601,0.6189,0.4669,3543611155,3554384055,3101735359,3355137155,2469256325,2570400060,1892140677,2859767815,2208367368,922453341.4,1592216387,754800000,2956300000,2902052226,6628612509,3505534375,1248922267,6353930923,1313043200,40.1922,140.6363,9.2614,55.0039,20.7667,19.385,11.3236,8.4759,17.4626,29.3911,54.5901,26.3838,66.5511,158.8348,12.4129,20.7022,42.0334,16.3663,63.024,1.0413,1.0543,1.1046,2.3849,1.898,2.032,2.1365,1.8245,1.9454,2.4804,4.8351,5.3889,6.4677,1.4385,1.3147,1.067,2.3347,1.9318,4.3444,0.5192,1.033,0.4707,4.9398,2.391,0.8338,1.2163,1.4951,1.369,4.6722,8.4604,6.5729,1.7548,0.4667,0.606,1.3314,1.619,1.2634,4.7472
2019/6/14,-6.1269,-3.6717,-2.1526,-1.735,-3.0418,-2.6119,-3.5908,-3.2459,-2.4742,-1.7724,-4.8322,-5.5114,-0.8626,-4.0698,-2.9316,-2.72,-1.9608,-1.8622,0,10.0115,1.0484,0.5717,3.895,1.2596,1.8873,0.6003,0.7441,0.5988,2.1486,3.7859,9.2316,0.7669,1.969,0.5769,1.0732,0.6165,0.568,0.3039,3326497124,3423877513,3034966105,3296924996,2394145867,2503262745,1775886271,2792390844,2153727351,906103888.6,1515277860,713200000,2930800000,2783945449,6434288364,3410183840,1224433595,6235608187,1313043200,37.7297,135.4725,9.062,54.0496,20.135,18.8787,10.6278,8.2008,17.0305,28.8702,51.9522,24.9296,65.9771,152.3706,12.049,20.1391,41.2093,16.0615,63.024,0.9775,1.0155,1.0808,2.3435,1.8403,1.9789,2.0052,1.7652,1.8972,2.4365,4.6015,5.0919,6.4119,1.3799,1.2761,1.038,2.289,1.8958,4.3444,0.4874,0.9951,0.4606,4.8541,2.3183,0.812,1.1416,1.4466,1.3351,4.5893,8.0516,6.2107,1.7397,0.4477,0.5883,1.2952,1.5873,1.2399,4.7472
2019/6/17,0.2331,-0.4484,-1,-1.4446,0,-0.3831,-1.3544,1.1613,0.8457,3.0389,1.4729,-0.3085,-0.174,1.4141,-2.349,0,-0.5714,-1.0753,0.7075,4.3472,0.4046,0.4998,1.3631,0.8271,1.3864,0.4287,0.392,0.4247,2.6311,2.0141,4.0405,0.3433,1.3022,0.6164,0.5656,0.3536,0.3338,0.3343,3334251197,3408523802,3004616444,3249296866,2394145867,2493671700,1751833635,2824818609,2171940690,933639809.2,1537595906,711000000,2925700000,2823314374,6283147362,3410183840,1217436832,6168566926,1322333600,37.8176,134.865,8.9714,53.2688,20.135,18.8064,10.4839,8.2961,17.1745,29.7476,52.7174,24.8527,65.8623,154.5254,11.766,20.1391,40.9738,15.8888,63.4699,0.9798,1.011,1.07,2.3097,1.8403,1.9714,1.9781,1.7857,1.9133,2.5105,4.6692,5.0762,6.4007,1.3995,1.2461,1.038,2.2759,1.8754,4.3751,0.4885,0.9906,0.456,4.7839,2.3183,0.8089,1.1261,1.4634,1.3464,4.7288,8.1701,6.1915,1.7366,0.454,0.5745,1.2952,1.5782,1.2265,4.7807
2019/6/18,-0.2326,0.2252,-0.202,0.1629,-1.5686,-1.3462,0.6865,-0.7653,-1.6771,-0.7834,-1.1077,10.0141,2.4985,0,-0.3436,0.5757,1.2931,0.4476,-2.1663,3.2718,0.3437,0.4517,1.1175,1.0339,1.224,0.3553,0.2375,0.5813,2.8678,1.5426,26.3462,0.6787,0.8587,0.3084,0.4377,0.4966,0.3334,0.4797,3326497124,3416200657,2998546512,3254588881,2356590637,2460103043,1763859953,2803200099,2135514012,926325580.3,1520563713,782200000,2998800000,2823314374,6261555790,3429814833,1233179549,6196175602,1293688200,37.7297,135.1688,8.9532,53.3555,19.8192,18.5532,10.5559,8.2326,16.8865,29.5145,52.1334,27.3415,67.5079,154.5254,11.7255,20.255,41.5036,15.9599,62.095,0.9775,1.0133,1.0678,2.3134,1.8114,1.9448,1.9917,1.7721,1.8812,2.4909,4.6175,5.5845,6.5607,1.3995,1.2419,1.044,2.3053,1.8838,4.2803,0.4874,0.9928,0.455,4.7917,2.2819,0.798,1.1338,1.4522,1.3238,4.6918,8.0796,6.8116,1.78,0.454,0.5725,1.3026,1.5986,1.232,4.6772
2019/6/19,0.9324,2.0225,1.2146,0.3252,2.1248,2.3392,0.9091,1.1568,1.919,1.1612,0.7725,0.8949,0.5102,1.5936,0.3448,1.6353,0.5674,5.2833,3.2914,4.2842,0.7445,0.7068,1.9049,1.5551,1.7847,0.5885,0.4954,0.9243,4.7287,2.0798,34.2108,1.0109,1.7898,0.5626,1.269,0.6457,1.4962,0.6104,3357513414,3485292356,3034966105,3265172909,2406664276,2517649313,1779895043,2835627864,2176494025,937081799.3,1532310053,789200000,3014100000,2868307432,6283147362,3485903383,1240176313,6523535611,1336269200,38.0814,137.9025,9.062,53.5291,20.2403,18.9872,10.6518,8.3278,17.2106,29.8572,52.5361,27.5862,67.8523,156.9879,11.766,20.5862,41.7391,16.8031,64.1388,0.9866,1.0338,1.0808,2.3209,1.8499,1.9903,2.0098,1.7926,1.9173,2.5198,4.6532,5.6345,6.5941,1.4218,1.2461,1.061,2.3184,1.9833,4.4212,0.492,1.0129,0.4606,4.8073,2.3304,0.8167,1.1441,1.469,1.3492,4.7463,8.1421,6.8725,1.7891,0.4612,0.5745,1.3239,1.6077,1.2971,4.8311
2019/6/20,1.1547,1.1013,2.6,2.5932,1.3004,2.0952,0.5631,1.5248,2.0921,0.9642,1.5715,-2.4328,0.6204,0.7843,1.0309,1.1263,0.9873,0.8464,0.2317,5.0088,0.8717,1.445,2.7281,1.8798,2.3725,0.4728,0.7383,0.7857,3.2119,2.4503,21.4408,1.0032,1.7903,0.6691,1.5356,0.6549,0.8031,0.6021,3396283777,3523676633,3113875224,3349845141,2437960301,2570400060,1789916975,2878864883,2222027373,946117023.2,1556390050,770000000,3032800000,2890803961,6347922077,3525165368,1252420649,6578752962,1339366000,38.5212,139.4213,9.2976,54.9172,20.5035,19.385,10.7118,8.4548,17.5706,30.1451,53.3617,26.9151,68.2733,158.2192,11.8873,20.8181,42.1512,16.9454,64.2874,0.998,1.0452,1.1089,2.3811,1.8739,2.032,2.0211,1.8199,1.9574,2.5441,4.7263,5.4974,6.635,1.4329,1.259,1.073,2.3413,2.0001,4.4315,0.4976,1.0241,0.4726,4.932,2.3607,0.8338,1.1506,1.4914,1.3774,4.792,8.27,6.7053,1.8002,0.4649,0.5804,1.3388,1.6235,1.3081,4.8423
