ÈÕÆÚ,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH
2016/12/28,-1.3536,-0.1309,-0.6341,5.5288,-0.2957,1.2975,1.8231,0.362,-2.3365,,,0.9611,-1.0391,-2.0568,-1.2862,-0.3891,0.2627,-1.3158,-0.9366,-0.466,-1.8037,,,,,-1.4342,-1.0417,,,,,1.2572,0.7984,0.7712,7.2834,0.747,1.5123,1.059,1.3819,15.9724,,,0.9383,1.402,0.9651,1.2008,0.6944,1.0699,0.5433,2.2769,4.8151,4.1706,,,,,0.7639,0.561,,,,,4310213621,5894012344,12516113793,7999513744,4817603760,4047721266,54614030717,2170650000,1139000000,,,7246594202,2727857552,8000000000,3245214079,1937571021,3124423420,5362071683,1431589100,1076600000,1086087500,,,,,19353600000,4757607600,,,,,452.3099,89.2536,60.8914,538.8668,31.4696,174.8408,47.4841,82.8932,76.6468,,,96.4885,63.5239,200.1738,82.3423,45.3675,97.9554,108.5658,96.046,101.9461,163.6203,,,,,28.8583,77.8588,,,,,3.0823,3.5947,7.2938,2.7942,4.4546,5.0275,7.2915,8.3776,15.6475,,,7.5232,3.6308,10.6765,7.6383,2.7952,6.0525,8.3554,8.0651,22.6723,21.0705,,,,,2.4657,2.1453,,,,,3.954,2.5569,6.0082,9.1811,2.9398,4.087,8.9722,7.9836,8.6469,,,10.0936,2.5529,7.0038,8.3299,7.1423,7.4768,4.3782,7.2816,5.0249,11.6321,,,,,1.3097,3.3822,,,,
2016/12/29,-0.8576,-1.1796,-0.54,-1.139,-1.0214,0.3092,-0.9479,-1.002,2.2608,,,0.4553,0.4941,-0.7,-0.7166,-0.3906,0.131,-0.8889,0.6585,0.4551,-1.7713,,,,,1.5873,-0.1316,,,,,0.9919,0.7896,0.7294,3.6128,0.5436,1.3862,0.9857,0.7851,18.3691,,,1.1822,1.1407,0.8474,1.0076,0.8975,0.9993,0.748,4.1523,5.4286,5.1138,,,,,0.497,0.3709,,,,,4273247809,5824489262,12448525550,7908403109,4768395945,4060236305,54096362179,2148900000,1164750000,,,7279587802,2741336774,7944000000,3221958474,1930002384,3128517266,5314408823,1441015400,1081500000,1066850000,,,,,19660800000,4751347590,,,,,448.4307,88.2008,60.5625,532.7293,31.1481,175.3814,47.034,82.0626,78.3796,,,96.9278,63.8378,198.7726,81.7523,45.1902,98.0838,107.6008,96.6784,102.4101,160.7221,,,,,29.3164,77.7563,,,,,3.0559,3.5523,7.2544,2.7624,4.4091,5.043,7.2224,8.2936,16.0013,,,7.5574,3.6488,10.6017,7.5836,2.7843,6.0604,8.2812,8.1182,22.7755,20.6973,,,,,2.5048,2.1425,,,,,3.9201,2.5267,5.9757,9.0766,2.9098,4.0997,8.8871,7.9036,8.8424,,,10.1396,2.5655,6.9548,8.2702,7.1144,7.4866,4.3393,7.3295,5.0477,11.426,,,,,1.3305,3.3777,,,,
2016/12/30,-0.173,-0.5305,0.5429,-2.5346,-0.5992,1.0568,1.5949,0.5668,0.8586,,,0.9477,-0.3073,-0.6042,0,1.1765,1.0207,-0.4484,0.0671,-0.246,-0.2894,,,,,1.3021,1.3175,,,,,0.917,1,0.5612,3.3894,0.6157,0.8727,1.3887,0.8065,18.7497,,,1.6203,1.1894,0.6027,1.4151,1.3748,1.2796,0.6782,3.6197,4.1982,3.9778,,,,,0.6143,0.6168,,,,,4265854647,5793590115,12516113793,7707959713,4739823666,4103145011,54959143075,2161080000,1174750000,,,7348574419,2732912261,7896000000,3221958474,1952708294,3160449266,5290577393,1441982200,1078840000,1063762500,,,,,19916800000,4813947690,,,,,447.6549,87.7329,60.8914,519.227,30.9615,177.2348,47.7842,82.5278,79.0526,,,97.8463,63.6416,197.5715,81.7523,45.7219,99.0849,107.1182,96.7433,102.1582,160.257,,,,,29.6981,78.7808,,,,,3.0506,3.5335,7.2938,2.6924,4.3826,5.0963,7.3376,8.3406,16.1386,,,7.629,3.6376,10.5377,7.5836,2.817,6.1223,8.244,8.1236,22.7195,20.6374,,,,,2.5375,2.1707,,,,,3.9133,2.5133,6.0082,8.8465,2.8923,4.143,9.0289,7.9484,8.9183,,,10.2356,2.5576,6.9128,8.2702,7.1981,7.563,4.3199,7.3344,5.0353,11.393,,,,,1.3478,3.4222,,,,
2017/1/3,2.0797,1.0667,1.5218,2.1277,1.4735,1.0458,0.0523,3.0596,2.7878,,,4.8163,2.836,-0.2026,0.5577,-1.7054,1.0881,0.6006,3.0171,1.4794,2.3666,,,,,0,0.9103,,,,,1.4493,0.8832,0.9171,2.5116,0.6343,1.1445,0.6674,2.8621,17.4071,,,2.3871,2.1037,0.6671,1.2156,2.8351,1.2424,0.6645,8.4649,5.2354,4.2057,,,,,0.4367,0.7862,,,,,4354572595,5855388410,12706589752,7871958855,4782340203,4146282417,55073224157,2227200000,1207500000,,,7702505758,2812419387,7879054400,3239928714,1919406292,3194837574,5322352633,1485488200,1094800000,1088937500,,,,,19916800000,4857767760,,,,,237.2496,58.3587,27.2269,-43.7186,29.4342,116.6359,34.3726,46.9315,74.4022,,,121.315,61.9973,51.7977,50.2832,51.0391,104.5544,87.9966,116.0285,156.8901,116.0391,,,,,28.668,116.5507,,,,,3.0737,3.4202,4.8891,2.9644,3.8531,4.9551,4.3302,7.4032,8.7401,,,4.6342,3.5945,8.765,3.0758,2.6339,6.0026,4.5824,7.9573,11.2577,12.3532,,,,,2.1901,2.13,,,,,3.8044,2.9742,4.7989,8.5356,2.5906,3.9264,7.3077,4.7897,8.7965,,,8.4762,2.5763,5.5011,4.2267,7.0865,8.0131,4.3109,7.2966,5.2095,10.9266,,,,,1.1749,2.9021,,,,
2017/1/4,0.8489,2.9024,5.8027,2.0833,0.462,-0.8193,0.4707,0.7422,-1.4493,,,7.9829,0.6595,2.0812,0.8809,1.2618,-1.5889,2.2388,-3.3843,-0.2558,2.2465,,,,,1.1568,0.5155,,,,,2.1672,2.1436,3.945,3.9194,0.4706,1.3515,0.9032,2.067,12.406,,,4.386,1.9286,0.9355,1.5577,2.2806,2.1495,1.0308,13.5838,6.8588,7.1006,0.0152,,,,0.7757,0.7306,,,,,4391538406,7545719750,13443916043,8035957998,4804436824,4112311151,55332460045,2243730000,1190000000,,,8317386474,2830966517,8043034720,3268469685,1943625930,3144073882,5441509782,1435214600,1092000000,1113400000,321360000,,,,20147200000,4882807800,,,,,239.2636,60.0525,28.8068,-44.6294,29.5702,115.6803,34.5344,47.2798,73.3239,,,130.9995,62.4061,52.8757,50.7262,51.6831,102.8932,89.9666,112.1018,156.4888,118.6458,27.1668,,,,28.9996,117.1515,,,,,3.0998,3.5195,5.1728,3.0262,3.8709,4.9145,4.3506,7.4581,8.6134,,,5.0041,3.6183,8.9474,3.1029,2.6671,5.9072,4.685,7.688,11.2289,12.6307,2.325,,,,2.2154,2.141,,,,,3.8367,3.0605,5.0774,8.7134,2.6026,3.8943,7.3421,4.8252,8.669,,,9.1529,2.5933,5.6156,4.2639,7.1759,7.8858,4.4074,7.0497,5.1961,11.172,3.0785,,,,1.1884,2.917,,,,
2017/1/5,0.8418,2.1795,-0.9141,-0.4535,-0.657,1.1304,-1.0932,-0.1551,-1.6597,,,1.6228,0.9529,-0.0497,-0.3881,1.5576,0,-0.7299,-1.903,-1.359,-3.1997,10.0075,,,,-0.7624,0.8974,,,,,2.6943,2.9215,1.7313,2.4898,0.4889,1.2128,0.764,2.6365,10.3549,,,3.7631,2.2541,0.7471,1.3029,2.7797,1.3735,0.8451,4.8362,5.4635,6.2693,0.0036,,,,0.547,1.1152,,,,,4428504218,7710177745,13321028328,7999513744,4772870222,4158798147,54727576307,2240250000,1170250000,,,8452360290,2857944161,8039035200,3255784809,1973900477,3144073882,5401790732,1407902500,1077160000,1077775000,353520000,,,,19993600000,4926627870,,,,,241.2776,61.3613,28.5434,-44.427,29.3759,116.9879,34.1569,47.2064,72.107,,,133.1253,63.0008,52.8494,50.5293,52.4881,102.8932,89.3099,109.9685,154.3622,114.8496,29.8855,,,,28.7786,118.2029,,,,,3.1259,3.5962,5.1255,3.0125,3.8454,4.9701,4.303,7.4466,8.4705,,,5.0853,3.6527,8.9429,3.0908,2.7087,5.9072,4.6508,7.5417,11.0764,12.2266,2.5577,,,,2.1985,2.1602,,,,,3.869,3.1272,5.031,8.6739,2.5855,3.9383,7.2619,4.8177,8.5251,,,9.3014,2.618,5.6128,4.2473,7.2876,7.8858,4.3753,6.9155,5.1255,10.8146,3.3866,,,,1.1794,2.9432,,,,
2017/1/6,-0.3339,-1.3802,-1.5683,-1.5945,-2.1495,-0.9458,-2.3684,0,2.0081,,,-1.171,-2.4189,-2.3881,-0.0325,-1.1503,-1.875,0.1471,-1.9227,-5.3808,-5.7955,9.9796,,,,-0.8963,0.1271,,,,,1.5992,1.3346,1.2063,2.1199,0.906,0.7338,1.0609,1.43,21.0918,0.0334,,2.0208,1.4225,0.9516,1.6299,1.6567,1.0012,0.7149,4.3848,7.3793,9.3715,0.0067,,,,0.4945,0.7961,,,,,4413717893,7603763748,13112119212,7871958855,4670278766,4119462996,53431396868,2240250000,1193750000,462000000,,8353379492,2788813949,7847058240,3254727736,1951194567,3085122496,5409734542,1380832100,1019200000,1015312500,388800000,,,,19814400000,4932887880,,,,,240.472,60.5144,28.0958,-43.7186,28.7445,115.8814,33.3479,47.2064,73.555,23.2978,,131.5663,61.4769,51.5873,50.5129,51.8843,100.9639,89.4413,107.8541,146.0562,108.1935,32.8679,,,,28.5206,118.3531,,,,,3.1154,3.5465,5.0451,2.9644,3.7628,4.9231,4.2011,7.4466,8.6405,2.422,,5.0258,3.5644,8.7294,3.0898,2.6775,5.7964,4.6576,7.3967,10.4804,11.518,2.8129,,,,2.1788,2.163,,,,,3.8561,3.084,4.9521,8.5356,2.5299,3.901,7.0899,4.8177,8.6963,2.3109,,9.1925,2.5546,5.4788,4.246,7.2038,7.7379,4.3817,6.7825,4.8497,10.1878,3.7246,,,,1.1688,2.947,,,,
2017/1/9,0.8375,0.8906,2.8116,-0.6944,-0.5745,-0.9115,0.9164,-0.3883,2.9948,10,,-3.2316,1.3301,-3.7207,0.4222,-0.6982,-2.8662,0.4405,-0.2801,-1.6484,-1.6842,10,,,,0,0.8883,,,,,1.2396,1.0136,2.4009,1.6481,0.7948,0.9365,0.6358,0.9912,20.2413,0.013,,2.0083,1.1503,1.9979,1.5794,1.3797,2.0692,0.8345,2.2128,5.5079,5.7313,0.0175,,,,,1.1091,,,,,4450683705,7671481746,13480782357,7817292474,4643447154,4081915808,53921064656,2231550000,1229500000,508200000,,8083431860,2825908209,7555093280,3268469685,1937571021,2996695418,5433565972,1376964900,1002400000,998212500,427680000,,,,19814400000,4976707950,,,,,242.486,61.0533,28.8857,-43.415,28.5793,114.8252,33.6535,47.0231,75.7578,25.6275,,127.3147,62.2946,49.6679,50.7262,51.5221,98.07,89.8353,107.552,143.6487,106.3713,36.1547,,,,28.5206,119.4044,,,,,3.1415,3.5781,5.1869,2.9439,3.7412,4.8782,4.2396,7.4177,8.8993,2.6642,,4.8634,3.6118,8.4046,3.1029,2.6588,5.6303,4.6781,7.376,10.3076,11.324,3.0942,,,,2.1788,2.1822,,,,,3.8884,3.1115,5.0913,8.4763,2.5154,3.8655,7.1548,4.799,8.9568,2.542,,8.8954,2.5886,5.2749,4.2639,7.1535,7.5161,4.401,6.7635,4.7698,10.0162,4.097,,,,1.1688,2.9731,,,,
2017/1/10,0.8306,-1.7654,-1.2306,-2.0979,0.2719,0.8322,-0.5342,-0.039,-1.037,10,,0.9276,-0.9547,0,-0.0647,0,0,-0.5848,0.6319,-1.1173,-0.7852,9.9888,,,,0,-1.5094,,,,,2.0477,1.0974,1.2326,2.2187,0.398,1.0198,0.5805,0.7875,10.8956,0.0095,,1.1527,1.5584,1.1749,1.6715,0.7411,1.4397,0.6289,1.5437,4.1574,3.8174,0.0146,,,,,0.7448,0.04,,,,4487649516,7536045751,13314883942,7653293332,4656073795,4115887074,53633024781,2230680000,1216750000,559020000,,8158417314,2798930565,7555093280,3266355539,1937571021,2996695418,5401790732,1385666100,991200000,990375000,470400000,,,,19814400000,4901587830,526750000,,,,244.5,59.9755,28.5303,-42.5042,28.657,115.7808,33.4738,47.0048,74.9722,28.1903,,128.4957,61.6999,49.6679,50.6934,51.5221,98.07,89.3099,108.2316,142.0437,105.5361,39.7661,,,,28.5206,117.6021,25.9939,,,,3.1676,3.515,5.1231,2.8821,3.7513,4.9188,4.2169,7.4148,8.807,2.9306,,4.9085,3.5773,8.4046,3.1009,2.6588,5.6303,4.6508,7.4226,10.1924,11.2351,3.4033,,,,2.1788,2.1492,4.8749,,,,3.9207,3.0566,5.0287,8.2985,2.5222,3.8976,7.1166,4.7972,8.8639,2.7962,,8.9779,2.5639,5.2749,4.2611,7.1535,7.5161,4.3753,6.8063,4.7165,9.9376,4.5062,,,,1.1688,2.9283,2.6148,,,
2017/1/11,-1.9769,-1.2837,-0.0923,-3.0952,-0.7797,-1.4335,0,-0.975,1.4999,9.9925,,0,-0.5422,-1.0588,-1.1327,-2.0313,-2.8962,-1.7647,-0.3489,-3.5734,-4.5324,10,,,,0,-1.0217,10.0142,,,,1.7094,0.7739,1.0031,2.8305,0.3313,0.7674,0.4408,0.8044,15.4055,0.0295,,2.3344,1.2219,0.8212,1.8397,1.0588,1.4919,0.6604,2.338,5.8786,8.9595,0.0298,,,,,0.6687,0.026,,,,4398931569,7439305754,13302595170,7416405681,4619772203,4056884349,53633024781,2208930000,1235000000,614880000,,8158417314,2783755640,7475102880,3229357984,1898214109,2909905879,5306465013,1380832100,955780000,945487500,517440000,,,,19814400000,4851507750,579500000,,,,239.6664,59.2056,28.5039,-41.1886,28.4336,114.1211,33.4738,46.5465,76.0967,31.0072,,128.4957,61.3654,49.142,50.1192,50.4755,95.2298,87.7339,107.8541,136.9678,100.7528,43.7427,,,,28.5206,116.4005,28.5969,,,,3.105,3.4698,5.1184,2.7929,3.7221,4.8483,4.2169,7.3425,8.9391,3.2234,,4.9085,3.5579,8.3156,3.0657,2.6048,5.4672,4.5687,7.3967,9.8282,10.7259,3.7436,,,,2.1788,2.1273,5.363,,,,3.8432,3.0173,5.024,8.0417,2.5026,3.8418,7.1166,4.7504,8.9968,3.0756,,8.9779,2.55,5.2191,4.2129,7.0082,7.2984,4.298,6.7825,4.548,9.4872,4.9569,,,,1.1688,2.8983,2.8766,,,
2017/1/12,-1.5126,-1.5605,0.0462,0.7371,-1.0591,-0.3967,-2.3631,-2.757,3.8057,10.0068,,-0.7353,-1.5142,-1.3911,-3.7971,-2.3126,0.1125,-2.2455,-0.2626,0.5273,0.1507,10.0186,,,,0,-0.7742,10.0086,,,,1.3895,0.7766,0.8257,2.0342,0.7856,0.6559,0.7292,1.435,20.1118,0.033,,2.6953,1.1324,0.5546,2.1469,1.5372,1.3405,0.7486,1.8982,4.1257,5.4392,0.0384,,,,,0.5845,0.035,,,,4332393108,7323217758,13308739556,7471072062,4570843970,4040792696,52365649330,2148030000,1282000000,676410000,,8098428951,2741603072,7371115360,3106737518,1854316016,2913180956,5187307865,1377206600,960820000,946912500,569280000,,,,19814400000,4813947690,637500000,,,,236.0412,58.2817,28.5171,-41.4922,28.1325,113.6684,32.6828,45.2632,78.9927,34.11,,127.5509,60.4362,48.4584,48.2161,49.3082,95.3369,85.7638,107.5709,137.6901,100.9046,48.1251,,,,28.5206,115.4994,31.4591,,,,3.058,3.4157,5.1207,2.8135,3.6827,4.829,4.1173,7.14,9.2793,3.546,,4.8724,3.504,8.1999,2.9493,2.5446,5.4734,4.4661,7.3773,9.88,10.742,4.1186,,,,2.1788,2.1108,5.8998,,,,3.785,2.9702,5.0264,8.1009,2.4761,3.8265,6.9484,4.6194,9.3392,3.3834,,8.9119,2.5114,5.1465,4.0529,6.8461,7.3067,4.2015,6.7647,4.5719,9.5015,5.4535,,,,1.1688,2.8759,3.1646,,,
2017/1/13,0.3413,-1.5852,-1.662,-0.7317,-0.4489,-3.1858,-0.9901,-0.7695,2.3986,9.9969,,-2.6667,-3.813,0.217,-2.756,-2.449,-4.3283,-1.3783,-4.0014,-1.5154,-3.2104,9.9916,,,,0,-0.5202,10,,,,1.5215,0.8872,1.1193,1.2008,0.3771,0.9725,0.5928,0.9545,29.1687,0.215,,1.7264,1.4073,0.8926,2.7873,1.3166,1.5015,0.8037,3.5488,5.1976,6.1976,0.3132,,,,,0.7845,0.1057,,,,4347179432,7207129762,13087541669,7416405681,4550325678,3912059478,51847177554,2131500000,1312750000,744030000,,7882470846,2637064701,7387113440,3021114605,1808904195,2787090493,5115813576,1322099000,946260000,916512500,626160000,,,,19814400000,4788907650,701250000,,,,236.8468,57.3578,28.0431,-41.1886,28.0062,110.0471,32.3592,44.9149,80.8874,37.52,,124.1495,58.1317,48.5636,46.8873,48.1007,91.2105,84.5818,103.2665,135.6036,97.6652,52.9336,,,,28.5206,114.8986,34.605,,,,3.0685,3.3615,5.0356,2.7929,3.6661,4.6752,4.0765,7.0851,9.5019,3.9005,,4.7425,3.3704,8.2177,2.868,2.4823,5.2365,4.4046,7.0821,9.7303,10.3972,4.5302,,,,2.1788,2.0998,6.4898,,,,3.798,2.9232,4.9428,8.0417,2.4649,3.7046,6.8796,4.5839,9.5632,3.7216,,8.6743,2.4156,5.1577,3.9412,6.6785,6.9904,4.1436,6.494,4.5027,9.1964,5.9984,,,,1.1688,2.8609,3.481,,,
2017/1/16,-5.9524,-5.5034,-3.662,-4.1769,-1.6649,-4.9817,-3.0556,-8.9388,-0.6856,9.9915,,-2.4734,-5.8824,-3.1402,-2.0294,-5.4393,-8.1081,-6.9876,-8.6654,-9.0102,-7.9554,10.0038,,,,0,-5.098,10.0178,,,,1.7716,2.0252,2.012,2.3937,0.817,1.0278,0.9726,3.141,33.7206,0.5857,,1.7644,2.0138,1.7932,3.0174,2.1713,2.3211,1.1607,4.1631,8.4229,8.9823,0.7173,,,,,1.4069,0.4674,,,,4088418752,6810495775,12608279580,7106629522,4474565834,3717171688,50262958240,1940970000,1303750000,818370000,,7687508667,2481943248,7155141280,2959804372,1710511917,2561110183,4758342130,1207533200,861000000,843600000,688800000,,,,19814400000,4544767260,771500000,,,,222.7488,54.2012,27.0162,-39.4682,27.5399,104.5649,31.3704,40.9,80.3329,41.2688,,121.0788,54.7122,47.0386,45.9357,45.4843,83.815,78.6716,94.318,123.3854,89.8955,58.229,,,,28.5206,109.041,38.0717,,,,2.8858,3.1766,4.8512,2.6762,3.6051,4.4423,3.952,6.4518,9.4367,4.2902,,4.6252,3.1722,7.9597,2.8098,2.3472,4.8119,4.0968,6.4684,8.8536,9.57,4.9833,,,,2.1788,1.9928,7.1399,,,,3.5719,2.7623,4.7618,7.7058,2.4239,3.5201,6.6694,4.1741,9.4977,4.0935,,8.4597,2.2735,4.9957,3.8612,6.3152,6.4236,3.8541,5.9313,4.097,8.4648,6.5984,,,,1.1688,2.7151,3.8297,,,
2017/1/17,-1.8083,0.8523,0.9259,0.2564,0.3527,2.5493,1.2034,0.6723,10.0096,10.0077,,1.2485,0.6793,2.8508,0.3214,1.2389,2.8772,1.0017,2.9424,3.4146,4.3074,10,,,,0,0.4132,10.013,,,,2.4328,0.958,1.4759,1.5075,0.4362,0.8327,0.6064,3.8587,36.2315,5.3053,,1.1287,1.7991,1.3295,1.2992,1.4378,1.5915,0.8555,3.0559,7.3575,10.0472,0.8529,,,,,1.0512,0.6599,,,,4014487129,6868539773,12725022909,7124851649,4490349135,3811933641,50867841978,1954020000,1434250000,900270000,,7783490047,2498804276,7359116800,2969318029,1731704100,2634799414,4806004990,1243063100,890400000,879937500,757680000,,,,19814400000,4563547290,848750000,,,,218.7208,54.6631,27.2664,-39.5694,27.6371,107.2306,31.7479,41.175,88.3738,45.3988,,122.5905,55.0839,48.3795,46.0834,46.0479,86.2266,79.4596,97.0932,127.5986,93.7677,64.0519,,,,28.5206,109.4916,41.8838,,,,2.8336,3.2036,4.8961,2.6831,3.6178,4.5555,3.9995,6.4952,10.3813,4.7195,,4.6829,3.1937,8.1866,2.8189,2.3763,4.9503,4.1378,6.6587,9.1559,9.9822,5.4817,,,,2.1788,2.001,7.8548,,,,3.5073,2.7858,4.8059,7.7255,2.4325,3.6098,6.7497,4.2022,10.4483,4.5031,,8.5654,2.289,5.1381,3.8736,6.3935,6.6084,3.8927,6.1058,4.2369,8.8294,7.2583,,,,1.1688,2.7263,4.2132,,,
2017/1/18,-2.2099,-0.9859,-1.69,-1.5345,-0.949,1.1726,-0.3398,-2.1817,6.7631,10.007,,0,-2.834,-2.7174,0.0356,-1.6608,-0.839,-0.8264,-1.6138,-3.6006,-4.8583,10.0095,,,,0,-1.2346,10.0147,,,,0.9669,0.6306,0.8315,1.0481,0.4235,0.7425,0.3464,1.2372,37.0611,2.2535,,0.5906,1.9542,0.6501,7.3642,1.3039,1.6342,0.4366,1.6221,4.1679,5.9355,0.3689,,,,,1.0134,0.2763,,,,3925769181,6800821775,12509969407,7015518887,4447734222,3856632675,50695018053,1911390000,1531250000,990360000,,7783490047,2427987960,7159140800,2970375102,1702943280,2612692645,4766285940,1223002000,858340000,837187500,833520000,,,,19814400000,4507207200,933750000,,,,213.8872,54.1242,26.8056,-38.9622,27.3748,108.488,31.6401,40.2767,94.3507,49.9419,,122.5905,53.5228,47.0649,46.0998,45.2831,85.5031,78.8029,95.5263,123.0042,89.2122,70.4631,,,,28.5206,108.1398,46.0783,,,,2.771,3.172,4.8134,2.6419,3.5835,4.609,3.9859,6.3534,11.0834,5.1918,,4.6829,3.1032,7.9641,2.8199,2.3368,4.9088,4.1036,6.5512,8.8262,9.4973,6.0304,,,,2.1788,1.9763,8.6415,,,,3.4298,2.7584,4.7247,7.607,2.4094,3.6521,6.7268,4.1105,11.155,4.9538,,8.5654,2.2241,4.9985,3.875,6.2873,6.553,3.8605,6.0073,4.0843,8.4005,7.9848,,,,1.1688,2.6926,4.6351,,,
2017/1/19,-0.565,-0.1422,-0.4912,-0.7792,-0.6388,0.51,-0.4545,-0.5007,2.2041,-9.9873,,0.4239,10,-2.8492,0.3203,-0.7111,-0.9715,-0.3333,-0.7905,1.3375,0.3972,-7.8606,,,,0,-0.2778,-4.5783,,,,0.771,0.5469,0.643,1.7038,0.4552,0.903,0.2673,0.8065,22.5494,56.5033,,0.3873,4.1876,1.1608,5.3637,1.156,1.0617,0.3625,1.7063,5.0321,5.6613,62.0935,,,,,0.504,58.0743,,,,3903589694,6791147775,12448525550,6960852506,4419324280,3876300250,50464586153,1901820000,1565000000,891450000,,7816483647,2670786756,6955165280,2979888759,1690833461,2587310798,4750398320,1213334000,869820000,840512500,768000000,,,,19814400000,4494687180,891000000,,,,212.6788,54.0472,26.6739,-38.6586,27.1999,109.0412,31.4963,40.0751,96.4302,44.9541,,123.1102,58.8751,45.7239,46.2474,44.9611,84.6725,78.5402,94.7711,124.6493,89.5665,64.9243,,,,28.5206,107.8395,43.9687,,,,2.7553,3.1675,4.7898,2.6213,3.5606,4.6325,3.9678,6.3216,11.3277,4.6733,,4.7028,3.4135,7.7372,2.8289,2.3202,4.8611,4.0899,6.4995,8.9443,9.535,5.5563,,,,2.1788,1.9708,8.2458,,,,3.4104,2.7544,4.7015,7.5477,2.394,3.6708,6.6962,4.0899,11.4008,4.459,,8.6017,2.4465,4.8561,3.8874,6.2426,6.4893,3.8476,5.9598,4.1389,8.4338,7.3571,,,,1.1688,2.6852,4.4229,,,
2017/1/20,2.2727,2.1368,2.4186,4.4503,1.1429,1.2454,1.484,1.0979,4.8722,2.5677,,3.2233,-0.1263,0.6325,1.6318,3.581,2.3734,2.6756,2.4303,2.9293,3.9277,3.4375,,,,0,1.9499,5.5556,,,,1.0452,0.8236,1.5715,2.0407,0.3591,0.8184,0.5363,1.3978,20.5212,43.5465,,1.1614,5.7752,1.1084,2.9612,2.3593,1.334,1.1955,1.6298,5.44,7.6325,48.4568,,,,,0.9011,54.7992,,,,3992307642,6936257771,12749600452,7270628665,4469830843,3924575207,51213489828,1922700000,1641250000,914340000,,8068434770,2667414551,6999160000,3028514116,1751382556,2648718491,4877499279,1242821400,895300000,873525000,794400000,,,,19814400000,4582327320,940500000,,,,217.5124,55.2021,27.319,-40.379,27.5108,110.3992,31.9637,40.515,101.1285,46.1084,,127.0784,58.8008,46.0132,47.0021,46.5711,86.6821,80.6416,97.0743,128.3008,93.0843,67.1561,,,,28.5206,109.9422,46.4114,,,,2.818,3.2352,4.9056,2.738,3.6013,4.6901,4.0267,6.391,11.8796,4.7933,,4.8543,3.4092,7.7861,2.8751,2.4033,4.9765,4.1994,6.6574,9.2063,9.9095,5.7473,,,,2.1788,2.0093,8.7039,,,,3.4879,2.8133,4.8152,7.8836,2.4213,3.7165,6.7956,4.1348,11.9563,4.5735,,8.8789,2.4434,4.8868,3.9509,6.4661,6.6434,3.9506,6.1046,4.2602,8.7651,7.61,,,,1.1688,2.7375,4.6686,,,
