ÈÕÆÚ,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH
2016/9/7,34.1317,13.33,7.7159,8.933,7.5113,8.0961,15.6557,7.581,15.6924,8.1458,,,,14.6997,
2016/9/8,34.054,13.53,7.6976,9.0961,7.7842,7.9891,16.0021,7.581,15.7999,8.0696,,,,14.8059,
2016/9/9,33.9764,13.55,7.6243,9.1921,7.6283,7.7653,15.6749,7.5333,15.8488,7.898,,,,15.2016,
2016/9/12,33.1998,13.16,7.4135,9.0002,7.2904,7.3858,15.367,7.2282,15.0573,7.5867,,,,15.0086,
2016/9/13,33.1998,13.36,7.4135,9.0193,7.3229,7.4636,15.3574,7.2091,15.028,7.6121,,,,15.4526,
2016/9/14,33.9764,13.3,7.3768,8.8754,7.2579,7.269,15.1553,7.1995,15.1062,7.6375,,,,14.9217,
2016/9/19,33.4716,13.43,7.4135,8.9906,7.2709,7.3177,15.4248,7.1709,15.1062,7.6312,,,,14.7866,
2016/9/20,32.9959,13.45,7.4777,9.4319,7.089,7.2496,15.3959,7.1423,15.0378,7.5486,,,,14.6321,
2016/9/21,32.9571,13.38,7.4593,9.2592,7.063,7.1425,15.2708,7.1423,15.0182,7.6185,,,,14.1882,
2016/9/22,33.1803,13.65,7.5051,9.336,7.102,7.1328,15.2804,7.1805,15.1062,7.771,,,,14.3329,
2016/9/23,32.928,13.42,7.4502,9.1537,6.959,6.9965,15.3382,7.1423,14.9694,7.7265,,,,14.082,
2016/9/26,32.8212,13.1,7.3219,9.1537,6.894,6.9868,15.3574,6.8849,14.4319,7.5549,,,,13.6766,
2016/9/27,33.2968,13.47,7.3219,9.1537,6.933,7.0841,15.3574,6.9898,14.4417,7.574,,,,13.6284,
2016/9/28,33.2774,13.31,7.3219,9.1537,6.946,7.0063,15.5402,6.9421,14.3733,7.6502,,,,13.6959,
2016/9/29,33.0056,13.49,7.3494,9.1537,6.9915,6.9868,15.9155,6.923,14.3733,7.6502,,,,13.9469,
2016/9/30,33.1027,13.5,7.386,9.1537,7.037,6.9965,15.9444,6.9707,14.5687,7.8154,,,,13.9469,
2016/10/10,33.6851,13.74,7.4777,9.1537,7.1345,7.1814,16.1561,7.066,14.8521,8.0061,,,,14.2075,
2016/10/11,33.6754,13.74,7.4777,9.1537,7.1085,7.1522,16.0406,7.047,15.0475,8.0061,,,,14.2268,
2016/10/12,33.3745,13.73,7.4502,9.1537,6.959,7.016,16.1657,7.0374,14.9791,8.0759,,,,14.0723,
2016/10/13,34.1026,13.76,7.4502,9.1537,7.011,7.0257,15.7808,7.047,14.9107,7.9552,,,,13.9372,
2016/10/14,33.9667,13.73,7.4043,9.1537,6.9785,7.016,15.7327,7.0184,14.8033,7.9806,,,,13.9951,
2016/10/17,33.6948,13.75,7.3677,9.384,6.9785,6.9284,15.3093,6.9421,14.7349,7.8599,,,,13.6187,
2016/10/18,33.8113,14,7.441,9.4319,7.0305,7.016,15.3093,6.9802,14.9205,8.1395,,,,13.7538,
2016/10/19,33.7919,13.95,7.441,9.3552,7.6348,7.4247,15.3863,6.9612,14.8912,8.3555,,,,13.6284,
2016/10/20,33.5978,14.15,7.441,9.595,7.5503,7.5415,15.3382,7.0565,14.94,8.508,,,,13.6187,
2016/10/21,33.3357,14.23,7.441,9.5854,7.6153,7.3955,15.2131,7.047,14.8326,8.5207,,,,13.6573,
2016/10/24,33.423,14.01,7.4868,9.5279,7.7063,7.4442,15.3382,7.0756,14.9303,8.6287,,,,13.7249,
2016/10/25,33.8696,14.12,7.5051,9.4031,7.6283,7.5123,15.1265,7.1137,15.2625,8.4064,,,,13.7056,
2016/10/26,33.8599,14.28,7.4685,9.3935,7.8557,7.7069,15.2419,7.047,15.3114,8.4635,,,,14.1303,
2016/10/27,33.7822,14.34,7.5051,9.4031,7.7647,7.6096,14.8474,7.0184,15.1843,8.5144,,,,13.9372,
2016/10/28,33.7143,14.23,7.441,9.24,8.5445,7.5415,14.655,7.0279,15.1452,8.5589,,,,13.7345,
2016/10/31,33.6075,13.87,7.441,9.2976,8.8174,7.3663,14.6069,6.9993,15.1355,8.4127,,,,13.5029,
2016/11/1,33.8308,13.88,7.4777,9.3168,8.7914,7.3858,14.8763,7.0184,15.4677,8.8766,,,,13.889,
2016/11/2,33.5686,13.87,7.4593,9.1441,9.6686,7.3566,14.6838,6.9516,15.1746,8.6351,,,,13.889,
2016/11/3,33.9764,13.82,7.4868,9.3744,9.4216,7.415,14.7223,6.9612,15.1941,8.5779,,,,13.7442,
2016/11/4,33.8599,13.82,7.4502,9.3072,9.5386,7.3371,14.5203,6.9516,15.1746,8.4508,,,,13.5898,
2016/11/7,33.6754,13.9,7.4135,9.384,9.4541,7.2982,14.347,6.9325,15.1159,8.4381,,,,13.638,
2016/11/8,33.9375,13.88,7.441,9.3552,9.5126,7.2982,14.424,6.9707,15.0671,8.4826,,,,13.6091,
2016/11/9,33.7337,14.07,7.3768,9.2016,9.4411,7.2009,14.3567,6.9039,14.8423,8.4,,,,13.3581,
2016/11/10,33.8016,14.26,7.4777,9.2496,9.909,7.2787,14.4336,7.0374,15.3211,8.4699,,,,13.4932,
2016/11/11,33.9278,14.16,7.496,9.384,9.7725,7.4442,14.5491,7.0279,16.181,8.597,,,,13.7828,
2016/11/14,33.7434,14.14,7.5326,9.4799,9.779,7.5609,14.5972,7.0184,16.1028,8.5398,,,,13.9758,
2016/11/15,34.1608,14.66,7.551,9.5087,9.9025,7.522,14.5876,7.0374,16.0637,8.4064,,,,14.4681,
2016/11/16,34.7627,15.06,7.5418,9.3264,9.74,7.5318,14.578,7.0565,16.5914,8.4064,,,,14.2461,
2016/11/17,34.2385,15.1,7.5418,9.3648,9.6296,7.4344,14.5395,6.9993,16.435,8.292,,,,14.111,
2016/11/18,33.9375,14.86,7.5418,9.2208,9.6101,7.3761,14.5587,6.9802,16.4546,8.3301,,,,14.0434,
2016/11/21,35.0248,14.72,7.5418,9.288,10.1299,7.3371,14.4625,6.9898,16.0051,8.2539,,,,13.8504,
2016/11/22,34.4812,14.74,7.5418,9.288,9.961,7.3761,14.3374,7.0184,16.308,8.2793,,,,13.9662,
2016/11/23,34.5394,14.48,7.5418,9.24,9.6166,7.3079,14.3567,7.047,15.7608,8.2475,,,,13.8793,
2016/11/24,34.3647,14.24,7.5418,9.24,8.6939,7.2204,14.1835,7.0184,15.5556,8.203,,,,13.8793,
2016/11/25,35.3257,14.12,7.7342,9.2784,8.447,7.2106,14.2316,6.9993,15.3797,8.3301,,,,13.6863,
2016/11/28,36.9275,13.98,7.7067,9.3935,8.395,7.2982,14.3182,7.047,15.5849,8.4064,,,,13.6959,
2016/11/29,37.3449,13.72,7.9542,9.2496,8.2651,7.2009,14.5491,7.066,15.2527,8.2412,,,,13.6573,
2016/11/30,36.811,13.72,7.8167,9.1921,8.1026,7.1328,14.3182,7.1709,15.3114,8.4508,,,,13.5801,
2016/12/1,36.811,14.1,7.8625,9.2208,8.0636,7.162,14.347,7.1423,15.3211,8.3047,,,,13.638,
2016/12/2,36.811,13.81,7.6976,8.9426,7.9012,7.0063,14.222,7.047,14.8326,8.4,,,,13.3388,
2016/12/5,36.811,13.77,7.6701,8.9426,8.1351,7.0355,14.3086,7.2091,15.0866,8.6732,,,,13.7442,
2016/12/6,36.811,13.8,7.6243,8.9522,8.1091,7.016,14.347,7.19,15.0475,8.6478,,,,13.9855,
2016/12/7,36.811,13.87,7.6609,9.0097,8.1091,7.0744,14.7223,7.2186,15.1062,8.7177,,,,14.0241,
2016/12/8,36.811,13.82,7.6334,8.9906,8.4665,7.0257,14.6165,7.1519,14.9889,8.7368,,,,13.9083,
2016/12/9,36.811,13.98,7.6976,8.933,8.395,7.0647,14.6165,7.1519,14.8814,8.6542,,,,13.6091,
2016/12/12,36.811,13.3,7.496,8.6163,7.8167,6.7144,14.5491,7.0756,14.0118,7.9362,,,,13.6091,
2016/12/13,36.811,13.19,7.5235,8.6547,7.8882,6.8214,14.4336,6.9802,14.0509,8.1077,,,,14.0627,
2016/12/14,36.811,13.15,7.4593,8.5204,7.8037,6.6949,14.424,6.8372,13.9922,7.879,,,,14.1785,
2016/12/15,36.811,13.19,7.4502,8.5684,7.8622,6.6949,14.2701,6.8563,14.0216,7.8091,,,,14.2171,
2016/12/16,36.811,13.48,7.5051,8.5876,8.2196,6.8603,14.655,6.8849,14.1974,7.9425,,,,14.082,
2016/12/19,36.811,13.64,7.6059,8.6739,8.2716,6.8409,14.5203,7.0374,14.344,7.9425,,,,14.4198,
2016/12/20,36.811,13.56,7.4593,8.6739,8.1871,6.7533,14.5972,6.9516,14.3049,7.9171,,,,14.053,
2016/12/21,36.811,13.7,7.5235,8.7315,8.304,6.7922,14.7704,6.9802,14.7349,8.0315,,,,14.6804,
2016/12/22,36.811,13.59,7.496,8.7891,8.2586,6.7241,14.7127,6.9039,14.6762,8.0315,,,,14.5356,
2016/12/23,36.811,13.61,7.4593,8.7123,7.9857,6.6462,14.4625,6.8277,14.5687,8.0315,,,,14.2654,
2016/12/26,36.811,13.32,7.4502,8.6163,7.9922,6.5879,14.7608,6.923,14.6762,8.0315,,,,13.3098,
2016/12/27,36.811,13.57,7.4502,8.6355,7.9337,6.5587,14.4529,6.8753,14.5394,8.0315,,,,13.1072,
2016/12/28,36.811,13.6,7.4318,8.6259,7.9727,6.51,14.4625,6.8563,14.3733,8.0315,,,,12.8852,
2016/12/29,36.811,13.5,7.3768,8.5588,7.9272,6.4808,14.3952,6.799,14.129,8.0315,,,,12.557,
2016/12/30,36.811,13.6,7.3768,8.6068,7.8817,6.4808,14.4818,6.7704,14.0997,8.0315,,,,12.4798,
2017/1/3,36.811,13.79,7.441,8.6931,7.9792,6.5392,14.424,6.799,14.5003,7.7837,,,,12.5956,
2017/1/4,36.811,13.85,7.4685,8.7603,8.1611,6.5781,14.4721,6.8181,14.6567,7.8536,,,,12.7404,
2017/1/5,36.811,14.19,7.4868,8.7411,8.1091,6.6462,14.3567,6.7895,14.5981,7.9171,,,,12.8369,
2017/1/6,36.811,14.3,7.4502,8.7795,7.9987,6.5392,14.2508,6.7704,14.4808,7.7392,,,,12.5281,
2017/1/9,36.811,14.6,7.4502,8.7891,8.1351,6.5197,14.2508,6.7895,14.4417,7.8536,,,,12.7307,
2017/1/10,36.811,14.58,7.4777,8.7699,8.0376,6.5197,14.0776,6.7704,14.3049,7.7646,,,,12.557,
2017/1/11,36.811,14.4,7.4135,8.6355,7.9792,6.4711,13.9525,6.7514,14.3147,7.6502,,,,12.5474,
2017/1/12,36.811,15.07,7.386,8.5876,7.8492,6.3251,13.9237,6.6942,14.0802,7.3516,,,,12.1902,
2017/1/13,36.811,14.97,7.3494,8.4916,7.7777,6.1402,13.8467,6.532,13.7284,7.072,,,,11.447,
2017/1/16,36.811,13.99,7.1844,8.3285,7.2514,5.8483,13.8082,6.2555,12.9663,7.1991,,,,11.283,
2017/1/17,36.811,14.33,7.2027,8.4244,7.3944,5.8872,13.9044,6.2364,13.3571,7.1991,,,,11.3023,6.2941
2017/1/18,36.811,14.55,7.1936,8.4532,7.2904,5.858,13.8467,6.1506,13.2985,7.2182,,,,11.3795,6.9207
2017/1/19,36.811,14.3,7.1752,8.3957,7.2644,5.858,13.8467,6.0457,13.1617,7.1419,,,,11.3119,7.6106
2017/1/20,36.811,14.43,7.2394,8.482,7.3619,5.9261,14.0295,6.1029,13.3669,7.3325,,,,11.6787,8.371
2017/1/23,36.811,14.56,7.276,8.4532,7.5113,5.9456,14.2027,6.1792,13.4548,7.3643,,,,11.7849,9.2088
2017/1/24,36.811,14.48,7.331,8.4436,7.5958,5.9553,14.2701,6.1983,13.4744,7.3961,,,,11.8621,10.1311
2017/1/25,36.811,14.51,7.3677,8.4149,7.5893,5.9359,14.2604,6.1888,13.5525,7.3579,,,,11.7366,11.1449
2017/1/26,36.811,14.63,7.3677,8.482,7.6218,5.9943,14.2604,6.1888,13.6307,7.4024,,,,11.7656,12.2572
2017/2/3,36.811,14.53,7.3494,8.4436,7.5958,5.9651,14.2027,6.2078,13.4451,7.4278,,,,11.447,13.4823
2017/2/6,36.811,14.39,7.4135,8.4916,7.6673,6.0818,14.4336,6.3604,14.1974,7.6248,,,,12.5956,14.834
2017/2/7,36.811,14.04,7.4318,8.434,7.5763,6.0526,14.3278,6.2841,14.1193,7.5359,,,,12.8369,16.3195
2017/2/8,36.811,13.91,7.4502,8.4628,7.5698,6.0332,14.6261,6.3032,14.129,7.7265,,,,12.7307,17.9529
2017/2/9,36.811,13.97,7.4593,8.6355,7.6543,6.0526,14.6453,6.3032,14.1193,7.7074,,,,12.7597,18.4035
2017/2/10,36.811,13.99,7.4502,8.6739,7.6803,6.0235,14.6165,6.3032,14.002,7.6629,,,,12.6246,17.5727
2017/2/13,36.811,14,7.4777,8.7891,7.6673,6.0916,14.6357,6.3127,14.4124,7.79,,,,12.9913,18.4668
2017/2/14,36.811,13.95,7.4593,8.7507,7.7777,6.0526,14.6261,6.3032,14.2365,7.8027,,,,12.9045,20.3114
2017/2/15,36.811,13.86,7.4777,8.9042,7.6348,6.0235,14.4336,6.246,14.1388,7.771,,,,12.6728,20.6634
2017/2/16,36.811,13.94,7.5051,8.933,7.6348,6.4516,14.5299,6.2555,14.1974,7.771,,,,12.7114,19.7341
2017/2/17,36.811,13.84,7.441,8.7411,7.5503,6.4516,14.4048,6.2078,13.9825,7.6566,,,,12.3736,18.1641
2017/2/20,36.811,13.9,7.5693,8.8274,7.5698,6.4516,15.0784,6.265,14.2756,7.9997,,,,12.8948,17.5445
2017/2/21,36.811,13.9,7.5693,8.837,7.6933,6.3543,15.0399,6.2936,14.2658,7.9552,,,,12.8562,17.7487
2017/2/22,36.811,13.89,7.5326,8.8658,7.7258,6.3057,14.9244,6.3413,14.1779,8.0569,,,,13.0106,17.3826
2017/2/23,36.811,13.85,7.496,8.7987,7.7258,6.257,14.6935,6.3318,14.217,8.0378,,,,12.8852,18.0655
2017/2/24,36.811,13.85,7.5051,8.8658,7.9467,6.2959,14.7801,6.3604,14.6078,8.3746,,,,13.445,18.7555
2017/2/27,36.811,13.91,7.441,9.0002,7.8557,6.257,14.578,6.2936,14.344,8.3428,,,,13.3002,18.1923
2017/2/28,36.811,13.91,7.4868,9.0289,7.8882,6.257,14.5395,6.3127,14.2658,8.2602,,,,13.3098,18.6147
2017/3/1,34.1123,14.03,7.4685,8.9714,7.8362,6.2667,14.5972,6.3318,14.344,8.184,,,,13.2616,18.7273
2017/3/2,32.8891,13.95,7.4318,8.8466,7.7323,6.1694,14.7704,6.2746,14.1779,8.2602,,,,13.1265,19.72
2017/3/3,33.025,14.05,7.4318,8.8466,7.7582,6.1208,15.0302,6.2746,14.2268,8.2412,,,,13.194,19.7482
2017/3/6,32.928,14.1,7.4685,8.9426,7.7647,6.15,15.4825,6.3032,14.3636,8.3809,,,,13.3388,20.3114
2017/3/7,32.6076,14.12,7.496,8.9618,7.8557,6.2278,15.4055,6.3699,14.4417,8.4,,,,13.2616,20.5508
2017/3/8,32.064,14.26,7.4777,8.8946,7.7387,6.2083,15.3478,6.3318,14.3733,8.2539,,,,13.2037,21.818
2017/3/9,32.229,14.44,7.386,8.7699,7.6478,6.1402,15.1842,6.2746,14.129,8.1458,,,,12.8273,19.8679
2017/3/10,31.8407,14.36,7.386,8.8562,7.6088,6.111,15.2034,6.2364,14.1974,8.203,,,,12.7114,19.6637
2017/3/13,31.7533,14.25,7.4043,8.837,7.6153,6.111,15.3863,6.246,14.2072,8.1268,,,,12.6921,19.9664
2017/3/14,31.6854,14.08,7.3585,8.8178,7.6998,6.0624,15.2419,6.2269,14.3049,8.3174,,,,12.5763,20.5508
2017/3/15,32.1319,14,7.3494,8.7795,7.5698,6.0235,15.367,6.2174,14.2072,8.3365,,,,12.7018,20.0298
2017/3/16,32.1416,14.21,7.3768,8.8658,7.6023,6.0721,15.4536,6.2555,14.3636,8.3238,,,,12.8176,20.9661
2017/3/17,31.9572,14.09,7.3494,8.7891,7.5438,6.0137,15.444,6.2078,14.1877,8.1585,,,,12.6149,21.1633
2017/3/20,32.0543,13,7.386,8.8466,7.5763,6.0235,15.7134,6.2078,14.3147,7.9552,,,,12.6439,22.4094
2017/3/21,32.2387,13.09,7.4227,8.8178,7.5048,6.0624,15.5114,6.1792,14.3147,8.0759,,,,12.7983,24.078
2017/3/22,31.9378,12.9,7.3768,8.7027,7.3814,6.0235,15.5306,6.1029,14.1584,8.5779,,,,12.6246,23.6767
2017/3/23,31.6466,12.96,7.551,8.7699,7.3879,6.004,15.7615,6.0743,14.217,9.029,,,,12.6825,22.2616
2017/3/24,32.1125,12.93,7.5785,8.8083,7.4593,6.0332,15.8578,6.2555,14.217,8.9528,,,,12.4991,22.8741
2017/3/27,32.8115,12.55,7.551,8.7795,7.4074,5.9943,15.7231,6.4081,14.1095,9.3658,,,,12.4315,24.0921
2017/3/28,32.5396,12.62,7.4777,8.933,7.2774,6.0137,15.5691,6.2841,13.7871,9.3722,,,,12.3736,22.5713
2017/3/29,32.4232,12.7,7.4318,8.981,7.1929,5.9651,15.6365,6.2936,13.4451,9.3213,,,,12.2578,20.6564
2017/3/30,32.0252,12.7,7.3585,9.0481,7.167,5.858,15.4921,6.2841,13.1128,9.2133,,,,11.6787,20.7409
2017/3/31,32.2873,12.76,7.3768,8.837,7.1929,5.8872,15.9059,6.2269,13.2106,9.512,,,,11.6208,19.537
2017/4/5,32.2873,13,7.4502,8.9234,7.2774,5.9748,15.8289,6.3223,13.4158,9.5564,,,,11.8717,19.7059
2017/4/6,32.0931,13.15,7.4868,8.8466,7.2774,6.0235,15.9251,6.3795,13.4158,9.7534,,,,11.8428,20.1706
2017/4/7,31.7922,13.2,7.4318,8.7699,7.2124,6.0235,16.1272,6.3318,13.3962,9.9758,,,,12.0648,19.7411
2017/4/10,32.0834,13.2,7.5143,8.7411,7.076,5.9943,15.877,6.2364,13.2594,10.0012,,,,11.891,17.7698
2017/4/11,31.9184,13.13,7.496,8.8754,7.154,5.9651,15.9251,6.2555,13.318,9.925,,,,11.7752,18.3401
2017/4/12,31.9087,13.13,7.4593,8.7699,7.1734,5.9748,15.8674,6.1888,13.3767,10.5477,,,,11.669,17.6713
2017/4/13,32.8115,13,7.4685,8.7891,7.154,5.9943,15.877,6.1888,13.3278,10.2172,,,,11.7559,17.6994
2017/4/14,32.229,12.8,7.4777,8.53,7.05,5.9164,15.5402,6.1125,13.1226,9.925,,,,11.6304,17.0517
2017/4/17,31.598,13.1,7.386,8.5204,7.0175,5.8775,15.598,6.1125,12.849,10.1219,,,,11.669,15.348
2017/4/18,31.6854,13.07,7.3585,8.5108,6.959,5.498,15.5114,6.0648,12.8197,9.9059,,,,11.3119,14.8903
2017/4/19,30.7729,13.26,7.2669,8.5396,6.7446,5.3326,15.5595,5.9313,12.507,9.8424,,,,10.5012,15.7563
2017/4/20,29.9089,13.05,7.3127,8.3957,6.5952,5.3034,15.8866,6.1697,12.4777,9.8678,,,,10.5784,15.531
2017/4/21,30.4914,13.22,7.3402,8.3573,6.5562,5.2061,15.9925,6.1983,12.3996,10.0648,,,,10.5977,15.5099
2017/4/24,31.0544,13,7.2669,8.2038,6.3287,4.9141,15.877,6.1697,11.9892,9.639,,,,10.3564,15.5662
2017/4/25,29.3167,12.99,7.3035,8.3093,6.0364,4.8947,16.0695,6.1888,11.9305,10.0457,,,,10.3178,15.5803
2017/4/26,28.6372,12.9,7.4685,8.175,6.1208,4.8947,16.5891,6.1506,12.0185,10.23,,,,10.2116,16.1294
2017/4/27,27.4723,12.99,7.4685,8.1846,6.2443,4.8752,16.8585,6.0934,12.0185,10.1156,,,,10.0379,16.9179
2017/4/28,27.8606,12.88,7.4868,8.3285,6.2638,4.8752,16.5987,6.1125,12.038,10.1664,,,,9.98,17.8895
2017/5/2,27.7441,12.8,7.3952,8.2325,6.2183,4.8655,16.4351,6.1506,12.126,10.033,,,,9.7773,17.9106
2017/5/3,27.8897,12.81,7.331,8.1078,6.1728,4.8265,16.5217,6.0839,12.2823,10.4015,,,,9.9221,17.8754
2017/5/4,27.5888,12.81,7.2944,8.0311,6.0883,4.7974,16.5121,6.0648,12.2041,10.1918,,,,10.9162,17.9529
2017/5/5,26.8802,12.91,7.276,7.8871,5.9714,4.6806,16.3485,6.0362,11.9599,10.0775,,,,10.3854,17.4178
2017/5/8,26.5598,12.88,7.2669,7.724,5.8024,4.4957,15.9829,5.9885,11.7351,9.4611,,,,9.758,15.6859
2017/5/9,26.3074,11.59,7.2669,7.8104,5.8024,4.5054,15.8866,5.9504,11.7644,9.7725,,,,9.4781,15.7704
2017/5/10,26.4627,10.43,7.1661,7.724,5.5295,4.3692,16.1657,5.7215,11.6276,9.5628,,,,9.0727,15.3339
2017/5/11,25.5114,10.09,7.1936,7.6089,5.5035,4.2622,16.31,5.5594,11.6374,9.4103,,,,8.9955,15.4888
2017/5/12,25.5793,9.08,7.2486,7.5705,5.4646,4.233,16.3581,5.7521,11.4811,9.4484,,,,8.9472,16.0027
2017/5/15,25.6085,9.12,7.2394,7.5705,5.3931,4.2719,16.3293,5.7232,11.6179,9.4738,,,,9.121,15.9041
2017/5/16,25.9094,9.37,7.276,7.676,5.484,4.3303,16.7527,5.7425,11.7742,9.5946,,,,9.2078,16.7771
2017/5/17,25.5891,9.34,7.2577,7.676,5.549,4.4665,16.8585,5.7232,12.3312,9.8487,,,,9.2078,16.4885
2017/5/18,26.4821,9.45,7.1936,7.6281,5.549,4.496,16.9836,5.7232,12.8295,9.7216,,,,9.3912,16.4588
2017/5/19,25.9094,9.59,7.1844,7.6952,5.497,4.5649,16.9259,5.6846,13.0933,9.8805,,,,9.8062,15.5488
2017/5/22,25.1813,9.22,7.1936,7.5897,5.3411,4.3681,16.8585,5.6846,12.5168,9.8805,,,,9.1789,14.6883
2017/5/23,24.4921,9.25,7.2394,7.3402,5.2176,4.2304,17.0317,5.8003,11.9696,9.4802,,,,8.899,13.6893
2017/5/24,23.8223,9.42,7.2486,7.4074,5.1917,4.191,16.5698,5.8773,12.2628,9.3277,,,,9.0341,14.0751
2017/5/25,24.162,9.41,7.3127,7.4754,5.1982,4.2599,16.3966,5.9255,12.2921,9.0545,,,,9.0824,14.0058
2017/5/26,25.1328,9.56,7.3219,7.4754,5.2501,4.2697,16.1657,5.9737,12.722,9.118,,,,9.0631,13.9564
2017/5/31,26.0356,10.1,7.331,7.4949,5.2956,4.2599,15.877,6.0219,12.5266,9.1815,,,,9.0244,13.9761
2017/6/1,26.8413,11.11,7.2486,7.4074,5.1982,4.1714,16.1464,5.8195,12.1748,8.7685,,,,8.8218,12.8584
2017/6/2,26.8413,12.22,7.2486,7.4949,5.2047,4.2697,15.8866,5.7714,12.3214,9.3404,,,,8.9376,13.0859
2017/6/5,26.2298,12.31,7.2027,7.5435,5.185,4.2501,15.7327,5.8195,12.3605,9.3404,,,,8.9762,13.175
2017/6/6,26.1424,12.28,7.2211,7.5726,5.4488,4.2796,15.6942,5.9544,12.253,9.3404,,,,9.1789,13.3332
2017/6/7,26.5986,12.37,7.276,7.699,5.5214,4.3583,16.2619,5.9833,12.5559,9.3404,,,,9.2959,14.3223
2017/6/8,26.4821,12.67,7.3035,7.6698,5.4356,4.3484,16.3581,5.9255,12.5461,9.3404,,,,9.1594,14.4015
2017/6/9,26.453,12.7,7.2944,7.6504,5.4554,4.3386,16.4447,5.9833,12.4176,9.3404,,,,9.2179,14.2432
2017/6/12,25.9968,12.8,7.3952,7.5629,5.2905,4.2796,16.541,5.8484,11.9826,9.3404,,,,9.3935,13.7882
2017/6/13,26.1327,12.78,7.386,7.699,5.3895,4.5354,16.4736,5.8773,12.1012,9.3404,,,,9.3837,14.3421
2017/6/14,26.0453,12.87,7.331,7.7282,5.4026,4.5157,16.0502,5.8677,12.0419,9.3404,,,,9.3057,14.1344
2017/6/15,26.055,12.78,7.3402,7.8545,5.4884,4.5255,16.5987,5.8966,12.1605,9.3404,,,,9.4032,14.5202
2017/6/16,26.2006,12.85,7.3127,7.8643,5.462,4.6141,16.4255,5.8966,12.1012,9.3404,,,,9.374,14.3421
2017/6/19,26.0162,12.94,7.3494,7.8934,5.5214,4.6436,16.3389,5.9255,12.1111,9.3404,,,,9.5495,14.3322
2017/6/20,26.0162,13.8,7.331,7.8448,5.528,4.5846,16.3389,5.9448,12.032,9.3404,,,,9.4813,14.0849
2017/6/21,25.9191,13.23,7.3952,7.8254,5.5016,4.555,16.6083,5.9544,11.9628,9.3404,,,,9.5008,13.9663
2017/6/22,25.2687,13.3,7.4135,7.699,5.3961,4.4862,16.6276,5.9159,11.597,9.3404,,,,9.2764,13.5508
2017/6/23,25.0163,13.14,7.3952,7.7476,5.3961,4.4665,16.8393,5.8677,11.6464,9.3404,,,,9.2764,13.3827
2017/6/26,25.3464,13.12,7.5693,7.8254,5.6665,4.5059,17.176,5.993,11.8046,9.3404,,,,9.3935,13.5113
2017/6/27,25.4532,12.7,7.551,7.7962,5.6467,4.5157,17.1857,5.993,11.8639,9.3404,,,,9.3935,13.5706
2017/6/28,25.5017,12.9,7.551,7.7379,5.5742,4.4763,17.3396,5.9737,11.8343,9.3404,,,,9.2862,13.2343
2017/6/29,25.492,12.84,7.5326,7.7573,5.6071,4.4763,17.1664,5.9833,11.8343,9.3404,,,,9.3057,13.2541
2017/6/30,25.657,12.8,7.5326,7.8059,5.7127,4.4763,17.8809,6.0604,11.943,9.3404,,,,9.3252,14.5795
2017/7/3,26.2298,12.85,7.6151,7.874,5.8512,4.555,17.6166,6.2916,12.0024,9.3404,,,,9.5788,16.0335
2017/7/4,26.2686,12.52,7.4868,7.8351,5.9238,4.5452,16.8728,6.282,12.0024,9.3404,,,,9.4617,16.6369
2017/7/5,26.0938,12.65,7.5235,7.8837,5.9172,4.5452,17.1762,6.2916,12.0221,9.3404,,,,9.5008,17.1314
2017/7/6,26.1036,12.68,7.5876,7.8643,5.9634,4.5157,17.1762,6.3109,11.9134,9.3404,,,,9.4325,18.1898
2017/7/7,25.9385,12.7,7.5876,7.8934,5.9304,4.5157,16.9413,6.2724,11.9332,9.3404,,,,9.4422,17.4974
2017/7/10,25.8512,13.13,7.5693,7.874,5.838,4.555,17.0392,6.2531,11.775,9.3404,,,,9.4715,16.9138
2017/7/11,25.7638,12.98,7.6151,7.7768,5.805,4.4862,16.9511,6.2242,11.6761,9.3404,,17.4714,,9.5105,16.8742
2017/7/12,25.5308,11.68,7.6243,7.7087,5.7918,4.4665,17.4013,6.1086,11.6662,9.3404,,19.2201,,9.2667,17.2006
2017/7/13,25.3367,10.51,7.6609,7.7282,5.8116,4.5354,17.6656,6.1182,11.5476,9.3404,,21.1427,,9.2667,16.2808
2017/7/14,24.9484,9.46,7.5785,7.7476,5.7457,4.5255,17.8319,6.1086,11.5179,9.3404,,23.2553,,9.2179,15.7269
2017/7/17,23.6961,8.51,7.4318,7.5629,5.4752,4.3976,17.7634,5.8388,10.6578,9.3404,,25.5798,,8.7594,14.1542
2017/7/18,24.5018,8.06,7.441,7.631,5.5148,4.4173,17.5579,5.8292,10.5688,9.3404,,24.222,,8.6912,14.3619
2017/7/19,24.3659,8.17,7.496,7.6893,5.5676,4.4272,18.2332,5.9352,10.6281,9.3404,,23.0001,,8.7204,14.3619
2017/7/20,24.7057,8.17,7.5051,7.8059,5.561,4.4272,18.2038,5.9159,10.638,9.3404,,22.104,,8.7204,15.0741
2017/7/21,24.2494,8,7.5051,7.7573,5.4422,4.4173,18.4094,5.8484,10.2327,9.3404,,21.7075,,8.6912,14.5696
