ÈÕÆÚ,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH
2014/9/25,5.9399,13.1859,13.5642,,4.8448,2.9725,,8.414,3.3106,7.06,9.6,11.3554,12.9,6.3887,8.8354,8.5138,,
2014/9/26,5.9399,13.1859,13.8909,,5.0341,3.0725,,9.0121,3.3106,7.77,10.56,11.6229,13.72,6.8347,9.2525,8.9729,,
2014/9/29,5.9399,13.1859,14.013,,5.1703,3.3806,,9.2414,3.3106,8.23,11.6,12.1406,14.01,7.073,9.6608,9.1825,,
2014/9/30,5.9399,14.5045,13.9027,,5.0265,3.3806,,8.404,3.3106,8.07,11.17,12.1924,13.96,7.0038,9.183,8.3541,,
2014/10/8,5.9399,15.9578,14.3357,,5.0227,3.3806,,8.3741,3.3106,8.16,11.14,12.2528,13.99,6.9961,9.322,8.394,,
2014/10/9,5.9399,17.5555,14.4066,,5.1779,3.3806,,8.3143,3.3106,8.37,11.02,12.503,14.48,6.8423,9.3567,8.404,,
2014/10/10,5.9399,17.9405,13.9736,,5.1325,3.3006,,8.1149,3.3106,8.18,11,12.0457,14.34,6.6348,9.183,8.2343,,
2014/10/13,5.9399,17.0358,13.4973,,5.1325,3.1966,,7.9654,3.3106,8.03,11.02,11.7178,13.63,6.5579,8.9484,8.0746,,
2014/10/14,5.9399,17.3438,13.5682,,4.9887,3.2086,,8.1548,3.3106,8.07,11.01,11.6574,13.8,6.5502,8.8615,8.1245,,
2014/10/15,5.9399,17.1802,13.4107,,5.0038,3.1886,,8.095,3.3106,8.13,11.21,11.9508,13.63,6.6117,8.9049,8.1045,,
2014/10/16,5.9399,16.4872,13.1903,,4.9205,3.0525,,8.0152,3.3106,7.91,10.57,11.3209,13.45,6.4964,8.8007,8.1844,,
2014/10/17,5.9399,16.6219,13.0683,,4.7161,3.0565,,7.9155,3.3106,7.64,10.09,10.9844,13.6,6.1735,8.6356,8.0446,,
2014/10/20,5.9399,17.3245,13.3832,,4.8108,3.1326,,8.2246,3.3106,7.75,10.29,11.0879,13.65,6.2657,8.8876,8.2143,,
2014/10/21,5.9399,17.1802,13.3399,,4.7729,3.2086,,7.9853,3.3106,7.63,10,11.0016,13.55,6.2427,8.7225,7.9548,,
2014/10/22,5.9399,16.8529,12.8557,,4.7048,3.2366,,7.6862,3.3106,7.53,9.91,10.6737,13.29,6.1197,8.653,7.6754,,
2014/10/23,5.9399,16.6508,12.8596,,4.508,3.1646,,7.8457,3.6413,7.42,10.02,10.4666,12.74,5.9967,8.5922,7.9648,,
2014/10/24,5.9399,17.0839,13.0683,,4.4663,3.1446,,7.8059,4.0074,7.48,10.1,10.527,12.74,6.0197,8.514,7.9848,,
2014/10/27,5.9399,17.1224,13.1037,,4.5685,3.1446,,7.7859,3.6807,7.62,10.11,10.5961,12.76,6.1504,8.2621,8.0546,,
2014/10/28,5.9399,17.286,13.2848,,4.7994,3.1446,,7.9554,3.7358,7.7,10.34,10.8463,13.13,6.2504,8.5748,8.2443,,
2014/10/29,5.9399,17.2957,13.1194,,4.913,3.1446,,8.0052,3.8854,7.72,10.41,11.0189,13.12,6.4041,8.7659,8.2443,,
2014/10/30,5.9399,17.1513,13.2454,,4.913,3.1446,,7.9155,3.7634,7.73,10.22,10.9498,13.11,6.5118,8.7399,8.1844,,
2014/10/31,5.9399,17.0936,13.1076,,4.8562,3.1446,,7.7759,3.8027,7.56,9.83,10.924,12.79,6.4195,8.6964,7.9249,,
2014/11/3,5.9399,16.8241,13.3241,,4.8789,3.1446,,7.7959,3.7909,7.68,10.01,11.0448,13.1,6.4733,8.7051,8.0147,,
2014/11/4,5.9399,16.2081,13.4265,,4.8827,3.1446,,7.9155,3.8972,7.73,10.75,10.9585,13.5,6.4579,8.7312,8.1644,,
2014/11/5,5.9399,16.5353,13.8791,,4.9243,3.1446,,8.2844,3.8696,7.93,10.79,10.9671,13.62,6.4426,9.0266,8.8032,,
2014/11/6,5.9399,16.4583,13.761,,4.9773,3.1446,,8.1947,3.9011,7.86,10.72,10.7859,13.5,6.3734,8.9223,8.4738,,
2014/11/7,5.9399,16.3813,13.6508,,4.9016,3.1446,,8.2146,3.8106,7.75,10.33,10.5615,12.96,6.2657,8.8702,8.3341,,
2014/11/10,5.9399,17.0551,13.7571,,4.7918,3.1446,,8.2545,3.7791,7.96,10.52,10.6219,13.06,6.5656,8.9136,8.5337,,
2014/11/11,5.9399,16.8048,13.2139,,4.6064,3.1446,,8.5336,3.9247,8.01,11.28,10.3717,12.81,6.7193,9.0092,8.9729,,
2014/11/12,5.9399,17.4112,13.1745,,4.6632,3.1446,,8.7928,4.3184,8.1,12.08,10.5615,12.88,7.0807,9.3741,9.1226,,
2014/11/13,5.9399,18.4314,13.6981,,4.6139,3.1446,,8.6632,4.6097,8.5,11.93,11.3468,13,6.9423,9.4262,8.9529,,
2014/11/14,5.9399,17.9983,13.3438,,4.3225,3.1446,,8.2644,4.4247,8.1,11.8,11.062,12.78,6.6963,9.1482,8.6136,,
2014/11/17,5.9399,17.6037,13.3635,,4.3831,3.1446,,8.3342,4.5546,8.15,12.31,11.1138,12.8,6.7424,9.348,8.7932,,
2014/11/18,5.9399,17.6807,13.4973,,4.4361,3.1446,,8.723,4.6451,8.31,12.01,11.1742,12.92,6.7655,9.5913,9.1525,,
2014/11/19,5.9399,17.6325,13.8555,,4.508,3.1446,,8.9124,4.531,8.21,11.67,11.0534,13.08,6.6425,9.5913,9.1126,,
2014/11/20,5.9399,17.517,13.6705,,4.4777,3.1446,,8.8626,4.5074,8.06,11.75,11.1742,13.59,6.6732,9.5565,9.2723,,
2014/11/21,5.9399,17.5844,13.7295,,4.5647,3.1446,,8.6134,4.5113,8.19,11.62,11.2173,13.48,6.7424,9.2872,9.0627,,
2014/11/24,5.9399,17.7095,13.824,,4.5647,3.1446,,8.6333,4.5625,8.23,11.54,11.2605,13.74,6.7578,9.2438,9.0926,,
2014/11/25,5.9399,17.6807,13.8791,,4.8524,3.1446,,8.6433,4.5034,8.2,11.82,11.3209,13.63,6.8577,9.1916,9.1625,,
2014/11/26,5.9399,18.0849,13.9539,,4.9205,3.1446,,8.6632,4.4956,8.32,11.67,11.4762,13.42,6.8654,9.3828,8.9829,,
2014/11/27,5.9399,18.0849,13.8949,,4.9432,3.1246,,8.9324,4.6097,8.33,12.01,11.364,13.45,7.0192,9.6782,9.2923,,
2014/11/28,6.5355,18.7779,13.6941,,5.1476,3.0365,,8.8626,4.6058,8.5,11.67,11.3381,13.62,6.9115,9.7129,9.1725,,
2014/12/1,7.1921,18.5084,13.3714,,5.0303,3.0605,,9.1816,4.3656,8.42,11.5,11.0793,13.28,7.0576,9.7998,9.3522,,
2014/12/2,7.6196,18.5661,13.4698,,5.0644,3.0605,,9.2314,4.4404,8.35,11.47,11.0793,13.33,7.0038,9.8432,9.2523,,
2014/12/3,7.5509,19.3457,13.7728,,5.2953,3.0885,,9.4906,4.6058,8.58,11.89,11.7782,13.27,7.1191,10.0691,9.5118,,
2014/12/4,7.6578,20.1157,13.8949,,5.246,3.1125,,9.6502,4.5703,8.74,12,11.7005,13.76,7.1345,10.0604,9.6216,,
2014/12/5,7.3142,19.134,13.3792,,5.0492,2.9805,,9.3411,4.2357,8.3,11.61,11.2001,13.05,6.7193,9.5565,9.3022,,
2014/12/8,7.4822,19.3169,13.3438,,4.894,2.9925,,9.71,4.6569,8.55,12.13,11.3381,12.76,6.7578,9.5392,9.4919,,
2014/12/9,7.1768,18.3063,12.655,,4.8448,2.9405,,9.7897,4.4916,8.29,11.98,11.4072,12.08,6.5656,9.322,9.3921,,
2014/12/10,7.3677,18.6143,12.8596,,4.9849,2.9805,,10.2583,4.7278,8.38,12.57,11.666,12.32,6.7424,9.5478,9.7813,,
2014/12/11,7.528,18.7683,13.0683,,5.0076,3.0605,,10.3978,4.9246,8.76,12.87,11.7005,12.42,6.8347,9.878,10.0508,,
2014/12/12,7.5814,19.4324,13.2257,,5.0644,3.0645,,10.1386,5.0624,9.02,12.58,11.7955,12.45,6.9192,9.4696,9.8213,,
2014/12/15,7.528,19.5094,13.3162,,5.1893,3.0965,,9.9692,5.0782,9.08,12.29,11.6833,12.79,6.95,9.4262,9.6815,,
2014/12/16,7.4898,19.2399,13.1667,,5.0265,3.1326,,9.9991,4.9128,8.91,12.18,11.5193,12.89,6.9115,8.9658,9.7514,,
2014/12/17,7.3371,18.7779,12.8872,,4.8373,2.9965,,9.5804,4.7554,8.64,11.82,11.2691,12.38,6.6809,8.514,9.4021,,
2014/12/18,7.8334,19.2495,13.21,,4.9092,3.1165,,9.7997,5.0545,9.19,12.11,11.6747,12.3,6.7501,8.5227,9.432,,
2014/12/19,7.8105,19.7692,13.1706,,4.7351,3.1806,,10.2583,4.9719,9.37,12.17,11.3122,12.06,6.5579,8.5401,9.5917,,
2014/12/22,8.5893,21.7423,13.8161,,4.6404,3.2806,,11.2851,5.2002,10.17,13.05,11.6574,12.1,6.85,8.9658,10.3702,,
2014/12/23,8.4518,20.2408,13.1312,,4.2733,2.9925,,10.4676,4.8459,9.26,11.83,10.6996,11.4,6.4964,8.8876,9.5118,,
2014/12/24,8.238,20.289,13.3241,,4.3339,2.9565,,9.7399,4.6451,9.06,11.6,10.5615,11.64,6.4964,8.7051,9.0228,,
2014/12/25,8.5282,20.5007,13.3517,,4.4285,2.9725,,9.9093,4.7199,9.19,11.62,10.6133,11.69,6.5425,8.8876,9.1326,,
2014/12/26,8.261,20.0676,13.0998,,4.3566,2.9005,,9.7598,4.7317,9.03,11.43,10.6133,11.62,6.481,8.8789,9.0727,,
2014/12/29,8.238,19.4709,12.6628,,4.0046,2.7525,,9.3411,4.8105,8.67,11.11,10.2768,11.47,6.2273,8.7051,8.6036,,
2014/12/30,8.1693,19.4805,12.3952,,3.7926,2.6845,,9.4009,4.7396,8.52,11,10.0956,11.3,6.1581,8.5227,8.6734,,
2014/12/31,7.8792,18.9511,12.6156,,3.8494,2.6965,,9.3112,4.4798,8.4,10.74,10.087,11.31,6.1812,8.6096,8.7034,,
2015/1/5,7.9632,19.057,12.7061,,3.944,2.7125,,9.5206,4.5034,8.81,10.92,10.1387,11.33,6.2734,9.0439,8.8631,,
2015/1/6,8.0243,19.442,12.9187,,4.0689,2.7805,,9.7598,4.6255,8.75,11.08,10.2941,11.62,6.3811,9.3393,9.1326,,
2015/1/7,8.0166,19.288,12.8478,,4.0273,2.7565,,9.9891,4.7042,8.85,11.07,10.2768,11.54,6.3657,9.3654,9.0128,,
2015/1/8,8.261,19.8174,13.0289,,4.1181,2.7725,,9.7798,4.7475,8.89,11.12,10.3372,11.81,6.3811,9.3915,8.8331,,
2015/1/9,8.093,19.4612,12.8715,,4.0083,2.7205,,9.4209,4.59,8.6,10.8,10.0611,11.73,6.2965,9.2698,8.5936,,
2015/1/12,7.9097,18.9415,12.9738,,3.891,2.6645,,9.4607,4.5782,8.47,10.73,9.8713,11.34,6.2196,9.2611,8.8731,,
2015/1/13,8.2457,19.3072,13.1431,,4.0273,2.7285,,9.5106,4.6924,8.78,10.9,9.9921,11.54,6.2427,9.2785,8.923,,
2015/1/14,8.2839,18.9319,12.958,,3.9667,2.6765,,9.4607,4.6176,8.64,10.88,9.9403,11.84,6.2811,9.0439,8.7333,,
2015/1/15,8.2151,19.0859,13.0407,,4.0348,2.7045,,9.5704,4.6609,8.65,11.11,10.0352,11.86,6.3657,9.2003,8.883,,
2015/1/16,8.3373,19.4805,13.2611,,4.1597,2.7565,,10.009,4.8026,8.8,11.25,10.2078,11.98,6.4118,9.3393,9.0727,,
2015/1/19,7.9708,18.9319,13.3044,,4.1068,2.6565,,9.6701,4.7239,8.42,10.79,9.9403,11.96,6.2581,8.9744,8.5836,,
2015/1/20,8.1312,19.3265,13.5485,,4.2468,2.7325,,10.029,4.9522,8.59,11.1,10.2337,12.33,6.3887,9.3133,8.7832,,
2015/1/21,8.3984,19.7404,13.7886,,4.3604,2.8005,,10.2383,5.2435,8.84,11.29,10.4235,12.65,6.5271,9.6173,8.923,,
2015/1/22,8.6122,20.3178,13.9145,,4.3982,2.8805,,10.4178,5.4403,9.18,11.58,10.6306,12.76,6.6425,9.8606,9.2324,,
2015/1/23,8.3907,19.9136,13.6587,,4.3111,2.8325,,10.0988,5.3891,8.98,11.36,10.4149,12.62,6.5886,9.7216,9.0427,,
2015/1/26,8.4747,20.0098,13.761,,4.3339,2.8645,,10.1386,5.4915,9.08,11.49,10.5874,12.74,6.7885,10.156,9.1825,,
2015/1/27,8.8183,20.4526,13.9421,,4.5912,2.9085,,10.4477,5.8891,9.37,11.73,10.6737,12.79,6.9346,10.3037,9.3222,,
2015/1/28,8.6274,20.0002,13.6784,,4.7767,2.8805,,10.1785,5.6647,9.24,11.54,10.458,12.61,6.9192,10.2255,9.1326,,
2015/1/29,8.5511,19.904,13.391,,4.6934,2.8845,,10.0689,5.6726,9.36,11.24,10.3545,12.32,6.8808,10.1647,9.0228,,
2015/1/30,8.7114,20.6547,13.6587,,4.7578,2.9485,,10.2583,5.7356,9.4,11.34,10.6737,12.26,6.8347,10.2168,9.1226,,
2015/2/2,8.5129,20.2312,13.3202,,4.7199,2.8805,,9.6502,5.3262,8.93,11.31,10.7082,12.22,6.8654,9.7042,8.7932,,
2015/2/3,8.1922,19.8559,13.1116,,4.7994,2.8565,,9.4508,5.3734,8.74,11.13,10.5011,12.37,7.096,9.6087,8.7134,,
2015/2/4,8.0319,19.4131,13.1076,,4.7464,2.8485,,9.2314,5.1766,8.6,10.87,10.6824,12.45,6.827,9.5305,8.6235,,
2015/2/5,7.8945,19.2495,12.8754,,4.6064,2.8485,,8.9722,5.1097,8.44,10.7,10.5874,12.18,6.6886,9.4088,8.3541,,
2015/2/6,7.696,18.4603,12.5723,,4.4361,2.7925,,8.5735,4.9246,8.14,10.35,10.2682,11.88,6.5348,9.209,7.9149,,
2015/2/9,7.7647,18.1523,12.7612,,4.4663,2.7925,,8.6333,5.2829,8.18,10.33,10.087,11.85,6.4579,9.2785,7.9947,,
2015/2/10,7.7189,18.4314,12.8085,,4.4474,2.8445,,8.7031,5.4364,8.25,10.27,10.1387,11.85,6.4887,9.2525,8.0247,,
2015/2/11,7.8029,18.3351,12.9305,,4.5647,2.8525,,8.8127,5.7395,8.28,10.61,10.1474,11.98,6.6578,9.5565,8.1644,,
2015/2/12,7.8105,18.6143,12.7691,,4.701,2.8725,,8.7629,5.7001,8.2,10.57,10.4407,12.08,6.6963,9.8085,8.1245,,
2015/2/13,7.9861,18.8164,12.8951,,4.754,2.9005,,8.8925,5.6608,8.34,10.71,10.5184,12.29,6.85,9.8172,8.2143,,
2015/2/16,8.0395,18.9511,13.0604,,4.8108,2.9525,,8.9523,5.8379,8.42,10.81,10.6133,12.39,6.8731,9.9909,8.2742,,
2015/2/17,8.1693,19.0377,13.1234,,4.8032,2.9725,,9.052,5.7631,8.47,10.83,10.6306,12.44,6.8962,9.9301,8.3341,,
2015/2/25,8.1159,19.1725,13.2336,,4.7237,2.9565,,9.1517,5.649,8.45,10.76,10.5788,12.33,6.8577,9.7911,8.394,,
2015/2/26,8.3068,19.3169,13.2848,,4.9584,2.9885,,9.3311,6.082,8.64,10.95,10.7255,12.55,7.0653,9.9214,8.6235,,
2015/2/27,8.4213,19.4035,13.3556,,4.8978,3.0605,,9.2813,6.6488,8.66,11.06,10.8463,12.55,7.0576,9.8432,8.7134,,
2015/3/2,8.4518,19.5575,13.3792,,5.0303,3.0965,,9.4109,6.7906,8.76,11.4,10.9412,12.81,7.2652,10.3384,9.0627,,
2015/3/3,8.1617,19.1725,13.2139,,5.0152,3.2246,,9.1816,6.5308,8.66,11.27,10.9757,13.15,7.3036,10.295,8.8531,,
2015/3/4,8.4976,20.0195,13.6744,,5.1363,3.2526,,9.2913,6.5741,8.96,11.54,11.2864,13.18,7.4036,10.8076,8.913,,
2015/3/5,8.322,19.5671,13.4776,,5.0719,3.3086,,9.042,6.3969,8.79,11.43,11.2173,13.11,7.3036,10.9553,8.7134,,
2015/3/6,8.6198,19.3554,13.2415,,5.0909,3.1926,,8.8726,6.2552,8.6,11.56,11.131,13.16,7.2344,11.0334,8.5437,,
2015/3/9,8.5587,19.2687,13.2651,,5.1666,3.3326,,8.9324,6.6449,8.56,11.56,11.2173,13.43,7.3113,10.9205,8.5936,,
2015/3/10,8.5205,19.2302,13.5288,,5.2309,3.3246,,8.9922,6.5701,8.58,11.79,11.1742,13.24,7.5112,11.4678,8.6136,,
2015/3/11,8.3373,19.1147,13.332,,5.405,3.2806,,8.8426,6.6528,8.42,11.73,11.0189,13.08,7.5343,11.7024,8.5537,,
2015/3/12,8.3449,19.1917,13.2218,,5.4807,3.1966,,8.8726,6.3497,8.47,11.68,11.0879,13.16,7.7495,11.5286,8.5936,,
2015/3/13,8.5129,19.2784,13.0446,,5.6321,3.2206,,8.9822,6.3575,8.52,11.67,11.3726,13.38,7.6726,11.8588,8.7333,,
2015/3/16,8.6122,19.5864,13.5367,,5.6435,3.3966,,9.2115,6.4953,8.76,11.99,11.5711,13.73,7.7495,12.3627,8.923,,
2015/3/17,8.7801,19.8751,13.8791,,5.9993,3.3966,,9.3411,6.5386,8.91,12.08,11.5625,14.3,7.7572,12.3105,9.0128,,
2015/3/18,8.9481,20.4622,14.013,,6.0485,3.4326,,9.5305,6.6331,9.24,12.32,11.7351,14.35,7.8725,12.4409,9.2823,,
2015/3/19,8.9099,20.2793,13.9224,,6.0333,3.6086,,9.5604,6.7118,9.22,12.24,12.0025,14.35,7.9879,12.7623,9.2923,,
2015/3/20,8.8946,20.1253,14.1625,,6.0068,3.5806,,9.5006,6.8457,9.14,12.17,11.9508,14.58,7.8956,12.8666,9.3721,,
2015/3/23,9.0397,20.6355,14.3121,,6.056,3.7287,,9.8495,6.8181,9.41,12.43,12.1751,14.61,7.9417,12.8839,9.6715,,
2015/3/24,8.8107,20.2697,13.95,,5.9993,3.7607,,9.6103,6.6646,9.39,12.17,11.9767,14.31,7.7649,12.241,9.5618,,
2015/3/25,9.1466,21.2707,15.3434,,6.3286,4.1367,,9.6502,6.6764,9.73,12.25,12.1665,14.76,7.7649,12.5364,9.8512,,
2015/3/26,8.971,20.8087,15.2411,,5.8971,4.0487,,9.7698,6.5426,9.48,12.81,12.0112,14.79,8.3492,12.91,9.8412,,
2015/3/27,9.2459,20.7028,15.4536,,5.9009,4.1807,,9.9093,6.4835,9.51,13.5,13.2106,15.72,8.2954,13.44,9.7414,,
2015/3/30,9.5436,20.8761,15.7528,,5.9122,4.3408,,10.0389,6.4874,9.7,13.34,13.2106,15.62,8.5721,12.8839,9.7714,,
2015/3/31,9.368,21.6749,16.3826,,6.1507,4.2407,,10.1885,6.5465,9.68,12.99,13.0811,15.49,8.4876,13.5268,9.931,,
2015/4/1,9.6352,22.4257,17.898,,6.3248,4.5088,,10.358,6.6882,9.81,13.19,13.1933,15.96,8.8566,14.2045,9.941,,
2015/4/2,9.765,22.3294,18.4255,,6.5859,4.9009,,10.2882,6.9244,10.31,13.17,13.5989,15.89,8.7567,14.2045,9.9211,,
2015/4/3,10.5667,23.2919,18.3231,,6.9947,5.2009,,10.7069,7.1763,11.34,13.44,13.7455,16.34,8.749,15.6293,10.2305,,
2015/4/7,10.4674,23.5614,17.9885,,7.1802,5.2209,,10.7069,7.1606,11.29,13.74,13.7283,16.65,8.7643,15.6293,10.3702,,
2015/4/8,10.1239,23.3111,17.6343,,7.2067,5.2649,,10.2383,6.9874,11.08,13.3,14.5221,16.22,8.4799,17.1931,10.0708,,
2015/4/9,9.8414,22.1177,17.1934,,7.6685,5.665,,9.8894,6.6134,10.73,12.78,13.9699,16.1,8.2877,16.3938,9.941,,
2015/4/10,10.0475,21.7616,17.7406,,7.4527,6.2331,,10.4178,6.7709,10.89,13.06,14.4272,17.23,8.3415,16.498,10.9391,,
2015/4/13,10.3071,22.647,17.7957,,7.3127,6.3771,,10.4277,6.8299,11.07,13.63,15.1348,18.01,8.8797,16.1418,10.9591,,
2015/4/14,10.1926,23.8212,17.6461,,7.1726,6.2211,,10.677,6.9835,11.24,14,14.6947,18.55,8.9489,16.1505,11.009,,
2015/4/15,9.7192,23.2726,16.4928,,6.726,5.841,,10.1087,6.7591,10.59,13.19,14.108,17.81,8.626,15.3686,10.8493,,
2015/4/16,9.8337,23.3689,16.6424,,6.8509,5.861,,10.2483,6.6882,10.81,13.49,14.4013,17.97,9.0872,15.3078,11.019,,
2015/4/17,10.1315,23.4844,16.6109,,6.8963,5.601,,10.5673,6.7079,10.82,13.89,14.5739,17.8,9.1795,15.3599,11.1487,,
2015/4/20,10.3224,23.8501,18.2719,,6.5973,5.3609,,10.9761,7.0425,11.32,14.5,14.4962,17.3,9.0181,15.664,10.8094,,
2015/4/21,10.5438,25.265,18.0988,,7.2559,5.769,,11.0957,7.1882,11.56,14.8,14.9967,17.88,9.0334,16.055,11.2785,,
2015/4/22,10.5667,25.496,18.1184,,7.1537,6.1971,,11.1754,7.3417,11.59,14.98,16.4981,18.1,9.1334,16.194,11.4681,,
2015/4/23,10.5896,25.3035,17.961,,7.1423,6.2011,,11.2253,7.1527,11.27,14.77,18.1462,19.91,9.4947,16.0637,11.3982,,
2015/4/24,10.3987,26.0061,17.0911,,7.0212,5.881,,10.996,7.0386,11.45,14.42,19.6821,20.35,9.1103,15.5424,11.4082,,
2015/4/27,10.5285,26.9012,17.0281,,6.9645,5.753,,11.3848,7.0386,11.47,14.71,21.6494,20.01,9.1334,15.8638,11.9073,,
2015/4/28,10.0322,24.7741,16.3786,,6.5216,5.721,,10.5972,7.3102,10.95,13.9,21.6408,19.49,8.6644,15.1949,11.1886,,
2015/4/29,10.2155,25.3035,17.1895,,6.6427,5.729,,10.7866,7.1803,10.91,14.14,20.8383,19.88,8.772,15.4729,11.2984,,
2015/4/30,10.3605,25.0821,17.1856,,6.8471,5.841,,11.2951,7.2905,10.85,14.82,20.3293,19.95,9.3563,16.0897,11.7675,,
2015/5/4,10.979,26.2659,17.9216,,6.9342,6.0331,,11.654,7.7905,11.24,15.41,22.3656,19.72,9.487,17.697,12.556,,
2015/5/5,10.3835,25.7077,16.9297,,6.6881,6.1571,,10.8963,7.2157,10.55,14.4,23.2026,20.55,8.9642,16.9324,11.7775,,
2015/5/6,10.1162,25.2361,16.5754,,6.4459,6.3211,,10.2682,6.9559,10.16,13.73,23.3924,20.25,8.5952,16.1332,11.2186,,
2015/5/7,9.5054,24.495,16.6266,,6.2377,6.2811,,10.1885,6.4048,9.8,13.09,25.7308,18.42,8.1801,15.1659,10.6197,,
2015/5/8,9.8337,25.1302,17.095,,6.6389,6.4531,,10.4078,6.6528,10.07,13.42,25.7308,19.43,8.5183,15.4587,10.8094,,
2015/5/11,10.1086,26.1119,17.7563,,7.1916,6.9732,,10.6271,6.8811,10.4,13.85,25.7222,20.11,8.7182,15.9645,11.0489,,
2015/5/12,10.4674,28.7202,19.0592,,7.3354,7.3173,,10.7667,7.2433,10.81,14.25,28.2936,20.27,8.7797,16.4615,11.1687,,
2015/5/13,10.5361,29.6346,18.8939,,7.343,7.7214,,11.8434,7.4047,10.87,14.49,29.0615,21.67,9.118,17.2247,11.7176,,
2015/5/14,10.6583,28.4604,19.0789,,7.5019,7.8814,,11.654,7.2275,10.76,14.35,28.2159,21.2,9.118,16.8431,11.3583,,
2015/5/15,11.2767,27.854,19.2206,,8.2287,8.5215,,11.5941,7.5936,11.13,14.56,28.656,20.78,9.4409,16.7543,11.1687,,
2015/5/18,11.9486,26.5932,19.0513,,8.9251,9.3737,,11.315,7.4244,11.65,14.14,30.1228,21.4,9.9483,16.6479,11.1687,,
2015/5/19,12.2006,27.9599,19.2875,,9.3944,9.5137,,11.5842,7.4322,11.69,14.3,29.2427,22.38,10.0329,16.71,11.3284,,
2015/5/20,12.0937,27.1322,19.563,,10.0909,9.2016,,11.4944,7.4795,11.65,14.79,30.8649,21.81,9.8099,16.852,11.3583,,
2015/5/21,12.1471,29.3459,20.6809,,11.0977,9.0136,,11.8733,7.5306,11.84,15.1,30.7959,22.11,9.9944,17.482,11.6977,,
2015/5/22,12.1089,29.4325,21.0588,,10.5981,9.2176,,12.0527,7.9755,12.38,15.29,29.795,22.5,10.2635,17.5885,11.9073,,
2015/5/25,12.506,30.7992,21.354,,10.3028,9.5617,,12.272,8.6447,12.59,15.59,28.2159,23.3,10.6095,18.9019,12.1668,,
2015/5/26,13.7123,31.1361,22.9954,,10.9312,10.5179,,12.4615,8.8336,13.16,16.19,28.5956,23.96,10.7479,19.5852,12.4862,,
2015/5/27,14.7506,31.3574,24.747,,11.7336,10.9579,,13.7076,9.4871,13.56,17,29.7863,24.09,11.8242,21.5464,13.7338,,
2015/5/28,13.2771,28.5855,22.2712,,10.5905,10.3178,,12.3717,8.5384,12.2,15.3,26.9302,21.94,10.6402,21.3866,12.3564,,
2015/5/29,12.8495,28.393,21.661,,11.3399,11.35,,11.8633,8.3219,11.93,14.72,26.516,21.61,10.2943,20.4282,11.8873,,
2015/6/1,13.6588,29.6442,23.7,,11.3399,11.35,,12.4415,8.7392,12.67,15.4,26.982,22.98,10.917,21.147,12.566,,
2015/6/2,13.9184,30.1447,24.7707,,11.3399,11.35,,13.0795,9.2824,13.53,16.09,27.051,24.07,11.7704,22.2652,13.115,,
2015/6/3,14.3383,29.4998,24.2353,,11.3399,11.35,,13.1892,9.1368,13.24,16.76,26.447,25,11.6012,22.3983,12.9054,,
2015/6/4,13.781,28.9705,24.4046,,11.3399,11.35,,12.9001,8.9272,12.88,16.6,26.5764,24.52,11.2322,21.5819,12.6459,,
2015/6/5,13.9948,30.1255,24.7746,,11.3399,11.35,,13.3088,9.2672,13.35,17.72,26.5764,25.01,12.0087,21.8658,13.2647,,
2015/6/8,14.5979,31.2804,23.5307,,11.3399,11.35,,13.4982,9.453,14.31,18.35,29.2341,25.71,11.8703,21.2358,13.4144,,
2015/6/9,14.2543,31.3286,23.6095,,11.3399,11.35,,13.1194,9.5598,14.09,17.8,27.957,27.24,12.0241,21.1115,13.115,,
2015/6/10,14.2543,31.8009,23.6392,,11.3399,11.35,,13.1294,9.3661,14.34,17.94,28.2936,28.73,12.4546,21.2624,13.1649,,
2015/6/11,15.2087,32.2925,23.0353,,11.3399,11.35,,13.7076,9.5361,15.05,18.56,29.5534,28.66,12.7314,21.7771,13.6539,,
2015/6/12,15.9035,32.7938,23.263,,11.3399,11.35,,14.0166,9.9986,15.02,18.7,32.4353,30.31,13.5694,21.928,13.634,,
2015/6/15,15.7737,34.7602,24.144,,11.3399,11.35,,13.4783,9.5084,15.36,17.8,32.1679,31.15,12.8928,20.6678,12.9453,,
2015/6/16,15.1553,34.2108,22.9561,,11.3399,11.35,,12.7406,9.1288,15.91,16.81,29.0011,28.04,11.9626,19.106,12.1967,,
2015/6/17,15.2929,33.4589,22.5008,,11.3399,11.35,,13.7375,9.6033,15.93,17.46,29.6396,28.36,12.3623,19.7538,12.9752,,
2015/6/18,14.4518,32.119,20.9466,,11.3399,11.35,,13.1593,9.5005,15.49,16.82,27.8621,26.43,12.1471,19.3367,12.5161,,
2015/6/19,13.0066,29.7862,19.1747,,11.3399,11.35,,11.9431,8.5516,13.94,15.28,25.075,23.9,11.2091,17.4022,11.3084,,
2015/6/23,13.0295,29.7862,19.5409,,11.3399,11.35,,12.3518,8.7691,13.24,15.62,25.8775,23.46,11.655,17.0117,11.3683,,
2015/6/24,13.1978,30.1525,19.6399,,11.3399,11.35,,12.5811,8.7849,13.72,15.91,25.9638,23.93,11.8626,17.1537,11.6677,,
