ÈÕÆÚ,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH
2018/5/23,-2.8721,-1.5984,-5.8319,-2.1739,-1.5257,-1.5228,-2.915,-1.506,-2.4948,-0.6386,-3.6573,-1.5906,-2.8269,-1.4387,0,2.0679,-1.0663,0.5367,-1.8293,-0.9551,-1.5267,-2.162,0,1.554,1.5123,4.1833,0.4734,0.9378,0.5175,2.6796,1.2706,1.4959,0.3899,2.4038,1.6025,3.7804,7.6883,,1.4193,3.1703,4.3772,0.8567,2.8588,1.2108,1.7835,,1942477973,1387617814,26734848675,2931665582,8318598134,4613219923,6366546240,2593913243,9186500824,9080310502,10680686429,3456373993,840233886.3,1161920000,1757689081,2686082840,660151800,2025071000,1345960000,1808519704,1459016400,1862006166,1757689081,-2.8734,-4.1595,20.2879,39.4589,34.6977,45.8773,23.6214,21.691,18.8273,18.5483,17.5254,30.0909,44.4091,133.774,-4.4425,26.9934,38.5558,33.3601,36.108,29.5236,35.9697,37.6911,-1.6042,2.6421,4.3816,3.9052,1.1159,1.9197,1.3713,3.3213,3.5014,2.3593,3.5296,4.106,2.9522,4.3495,14.8055,143.0151,4.6665,3.3009,3.3743,4.2808,2.7722,3.1645,2.829,51.6439,4.0242,2.6856,2.9019,1.9128,2.0097,1.9485,2.5174,2.0432,1.7409,2.9073,2.6513,3.7112,5.4265,25.3182,164.2639,4.4438,3.5563,6.6158,3.9365,3.7815,5.8726,4.355,59.317
2018/5/24,3.4946,-1.0152,-8.7432,-0.4938,-0.4225,-0.5155,-3.8365,-0.6116,-4.0193,-1.1568,-1.1931,-2.4596,10.0364,2.341,0,1.0854,-0.154,-1.3487,-0.8696,1.109,-2.0155,-0.5598,0,1.8736,1.3202,6.1926,0.3442,0.9034,0.4632,2.8125,1.0221,1.5181,0.3149,1.776,1.3827,21.7662,14.6567,,1.9634,2.4729,3.0832,0.7392,1.8209,1.111,1.2284,,2010360267,1373530324,24397375566,2917188221,8283449128,4589440439,6122291755,2578048330,8770268111,8975268350,10553259585,3371361280,924562814.5,1189120000,1757689081,2715237140,659135400,1997759000,1334256000,1828575612,1429609868,1851582443,1757689081,-2.9738,-4.1173,18.5141,39.2641,34.5511,45.6408,22.7151,21.5584,17.9742,18.3337,17.3163,29.3508,48.8662,136.9056,-4.4425,27.2864,38.4964,32.9102,35.794,29.851,35.2447,37.4801,-1.6053,2.7345,4.3371,3.5638,1.1104,1.9116,1.3642,3.1938,3.4799,2.2524,3.4888,4.057,2.8796,4.786,15.1521,143.0151,4.7172,3.2959,3.3288,4.2435,2.8029,3.1007,2.8132,51.6787,4.1648,2.6583,2.6482,1.9033,2.0012,1.9384,2.4208,2.0307,1.662,2.8736,2.6196,3.6199,5.9712,25.9109,164.2639,4.492,3.5509,6.5266,3.9022,3.8234,5.7542,4.3306,59.357
2018/5/25,-2.5974,-0.9231,0,-0.4963,-3.5361,-1.5544,-2.3417,-1.8462,-10.0503,-0.9103,-9.989,0.7925,9.9802,-0.6189,0,-2.4338,1.9275,-2.2501,2.0677,-1.3352,-0.9494,0.237,0,1.3183,1.8073,,0.401,1.3797,0.5808,2.6543,2.1031,3.6655,0.3638,6.7645,1.6348,29.9261,9.7601,,1.2821,5.6924,4.1464,1.4091,1.7807,0.8654,1.4802,,1958143118,1360851582,24397375566,2902710860,7990540743,4518101987,5978924993,2530453592,7888834130,8893568898,9499092052,3398079561,1016835772,1181760000,1757689081,2649154060,671840400,1952808000,1361844000,1804159724,1416037622,1855971379,1757689081,-2.8965,-4.0793,18.5141,39.0692,33.3294,44.9313,22.1832,21.1604,16.1678,18.1668,15.5866,29.5834,53.7431,136.0583,-4.4425,26.6223,39.2384,32.1697,36.5341,29.4524,34.9101,37.569,-1.6066,2.6635,4.2971,3.5638,1.1049,1.844,1.343,3.1191,3.4157,2.026,3.457,3.6517,2.9024,5.2637,15.0583,143.0151,4.6024,3.3594,3.2539,4.3313,2.7655,3.0713,2.8198,51.72,4.0566,2.6338,2.6482,1.8939,1.9305,1.9083,2.3641,1.9932,1.495,2.8475,2.358,3.6486,6.5671,25.7506,164.2639,4.3827,3.6193,6.3798,3.9829,3.7724,5.6996,4.3409,59.4044
2018/5/28,-2.4,-0.8282,0,0.2494,0.2933,0,-0.0888,-0.9404,0,-0.9186,-3.9024,-0.2859,-7.3918,-3.6014,0,-4.182,0.1513,1.3695,2.8238,-2.8033,-1.9169,-2.483,0,1.3248,0.9326,,0.3372,0.7551,0.4368,1.5791,1.5027,,0.1091,2.8307,1.8654,28.338,7.3427,,1.4538,7.7691,3.3735,2.0905,1.6801,0.9969,1.2445,,1911147683,1349581590,24397375566,2909949541,8013973414,4518101987,5973615113,2506656222,7888834130,8811869446,9128395777,3388363823,941673031.8,1139200000,1757689081,2538367720,672856800,1979551000,1400300000,1753583956,1388893131,1809887549,1757689081,-2.827,-4.0455,18.5141,39.1666,33.4271,44.9313,22.1635,20.9614,16.1678,18,14.9783,29.4988,49.7705,131.1582,-4.4425,25.509,39.2978,32.6103,37.5657,28.6268,34.2409,36.6361,-1.609,2.5995,4.2615,3.5638,1.1076,1.8494,1.343,3.1163,3.3836,2.026,3.4253,3.5092,2.8941,4.8746,14.516,143.0151,4.4099,3.3645,3.2985,4.4536,2.688,3.0124,2.7498,51.7969,3.9593,2.612,2.6482,1.8986,1.9361,1.9083,2.362,1.9745,1.495,2.8213,2.2659,3.6382,6.0817,24.8232,164.2639,4.1994,3.6248,6.4671,4.0954,3.6666,5.5903,4.2331,59.4928
2018/5/29,3.0055,-6.3674,0,-0.4975,-1.462,-2.3684,-4.7111,-0.0633,0,-0.6623,0,-2.8674,-6.3595,0.3371,0,-0.7657,-3.3988,-0.7473,-2.209,-0.1492,1.9544,0,0,2.098,1.9661,,0.3221,0.671,0.7442,2.8925,0.6295,,0.104,1.4894,1.6171,17.5552,6.7853,,0.7209,6.7637,3.9897,1.4417,1.0701,1.1291,0.7098,,1968586547,1263647898,24397375566,2895472180,7896810060,4411094308,5692191467,2505069731,7888834130,8753512695,9128395777,3291206437,881787271.2,1143040000,1757689081,2518931520,649987800,1964757000,1369368000,1750967968,1416037622,1809887549,1757689081,-2.912,-3.7879,18.5141,38.9718,32.9384,43.8672,21.1194,20.9481,16.1678,17.8807,14.9783,28.653,46.6054,131.6004,-4.4425,25.3137,37.9621,32.3666,36.7359,28.5841,34.9101,36.6361,-1.6104,2.6777,3.9902,3.5638,1.1021,1.8224,1.3112,2.9695,3.3814,2.026,3.4026,3.5092,2.8111,4.5646,14.5649,143.0151,4.3761,3.2501,3.2738,4.3552,2.684,3.0713,2.7498,51.8447,4.0783,2.4456,2.6482,1.8892,1.9078,1.8631,2.2507,1.9732,1.495,2.8026,2.2659,3.5339,5.6949,24.9069,164.2639,4.1673,3.5016,6.4188,4.0049,3.6612,5.6996,4.2331,59.5476
2018/5/30,-6.366,-5.7971,0,-4.5,0,-5.1213,-2.3321,-3.4199,0,-2.2667,-6.3452,-2.5092,-9.9792,-8.7346,0,-4.7068,-7.5059,-6.9794,-5.2503,-6.8725,1.1182,-9.033,0,2.1282,1.875,,0.5811,,1.0052,1.6158,1.3366,,0.2902,3.261,1.0249,11.6539,9.7289,,1.0091,5.3849,4.8529,1.3627,2.0014,4.7712,1.7569,,1843265388,1190392947,24397375566,2765175932,7896810060,4185189209,5559444465,2419399202,7888834130,8555099741,8549182847,3208622659,793791867.8,1043200000,1757689081,2400370700,601200600,1827628000,1297472000,1630632520,1431871909,1646399677,1757689081,-2.7266,-3.5683,18.5141,37.218,32.9384,41.6206,20.6268,20.2317,16.1678,17.4755,14.0279,27.934,41.9545,120.1056,-4.4425,24.1222,35.1127,30.1076,34.8072,26.6196,35.3005,33.3268,-1.6151,2.5072,3.7588,3.5638,1.0525,1.8224,1.244,2.9002,3.2658,2.026,3.3255,3.2866,2.7406,4.1091,13.2927,143.0151,4.1702,3.0062,3.0453,4.1266,2.4995,3.1057,2.5014,51.9953,3.8186,2.3039,2.6482,1.8041,1.9078,1.7677,2.1983,1.9057,1.495,2.7391,2.1222,3.4452,5.1266,22.7313,164.2639,3.9711,3.2388,5.9708,3.7947,3.4096,5.7633,3.8507,59.7206
2018/5/31,0.2833,4.0237,0,1.0471,0,1.1364,0.9551,0.8525,0,2.0464,0.271,0.0757,2.0015,0.6748,0,2.1862,2.5359,1.3076,0.5799,1.4439,-3.9494,0.9663,0,1.1392,1.3088,,0.2902,,0.5604,1.8731,0.666,,0.259,2.0496,0.8793,9.6655,5.624,,0.4316,2.5149,3.3809,0.6398,1.2802,3.2957,0.9161,,1848487103,1238290415,24397375566,2794130654,7896810060,4232748177,5612543266,2440023589,7888834130,8730169994,8572351364,3211051594,809679926.8,1050240000,1757689081,2452848440,616446600,1851526000,1304996000,1654176412,1375320885,1662309571,1757689081,-2.7343,-3.7119,18.5141,37.6078,32.9384,42.0936,20.8238,20.4042,16.1678,17.8331,14.0659,27.9552,42.7943,120.9161,-4.4425,24.6496,36.0032,30.5012,35.009,27.004,33.9063,33.6488,-1.6135,2.5143,3.9101,3.5638,1.0635,1.8224,1.2582,2.9279,3.2936,2.026,3.3935,3.2955,2.7426,4.1913,13.3824,143.0151,4.2613,3.0824,3.0851,4.1505,2.5356,2.983,2.5256,51.9443,3.8295,2.3966,2.6482,1.823,1.9078,1.7878,2.2192,1.922,1.495,2.7951,2.1279,3.4478,5.2292,22.8847,164.2639,4.0579,3.3209,6.0489,3.8167,3.4588,5.5357,3.8879,59.662
2018/6/1,-3.6723,0.1138,0,0.5181,0,-0.8427,-2.5544,-1.8205,0,-0.9358,-4.5946,0,-2.4906,-0.3352,0,-1.1094,-0.4122,-0.7068,-0.3203,0.8962,-2.7961,-0.6601,0,1.413,0.7677,,0.2925,,0.5835,1.6596,1.1579,,0.1486,3.5783,0.5977,7.0622,4.6885,,0.4829,2.3,2.3179,0.5498,1.5206,1.2673,1.0794,,1780604808,1239699164,24397375566,2808608015,7896810060,4197078951,5469176503,2395601833,7888834130,8648470543,8178486572,3211051594,789514313.5,1046720000,1757689081,2425637760,613905600,1838439000,1300816000,1669000344,1336866190,1651337230,1757689081,-2.6339,-3.7161,18.5141,37.8026,32.9384,41.7388,20.2919,20.0327,16.1678,17.6662,13.4197,27.9552,41.7285,120.5108,-4.4425,24.3761,35.8548,30.2856,34.8969,27.246,32.9583,33.4267,-1.6119,2.422,3.9145,3.5638,1.069,1.8224,1.2476,2.8531,3.2337,2.026,3.3618,3.1441,2.7426,4.0869,13.3376,143.0151,4.214,3.0697,3.0633,4.1372,2.5583,2.8996,2.5089,51.8908,3.6888,2.3993,2.6482,1.8325,1.9078,1.7727,2.1626,1.887,1.495,2.769,2.0301,3.4478,5.099,22.808,164.2639,4.0129,3.3072,6.0061,3.8044,3.4898,5.3809,3.8622,59.6006
2018/6/4,4.3988,-1.4773,0,-2.3196,0,0.2841,0.6796,-0.7285,0,0,2.8329,0.6051,0.0774,0.7337,0,-0.1603,1.2417,2.0737,-0.7712,-0.8882,-0.846,-0.7641,0,2.2357,0.6042,,0.5675,,0.5069,0.9711,0.5785,,0.1463,1.902,0.4196,3.631,3.7778,,0.319,1.3676,2.2439,0.704,0.9414,0.6893,0.7976,,1858930533,1221385426,24397375566,2743459891,7896810060,4197078951,5506345664,2378150429,7888834130,8648470543,8410171744,3230483071,790125392.7,1054400000,1757689081,2421750520,621528600,1876562000,1290784000,1654176412,1325555985,1638719039,1757689081,-2.7498,-3.6612,18.5141,36.9257,32.9384,41.7388,20.4298,19.8868,16.1678,17.6662,13.7998,28.1243,41.7607,121.3951,-4.4425,24.337,36.3,30.9137,34.6278,27.004,32.6794,33.1713,-1.6151,2.5285,3.8567,3.5638,1.0442,1.8224,1.2476,2.8725,3.2101,2.026,3.3618,3.2331,2.7592,4.0901,13.4354,143.0151,4.2073,3.1078,3.1269,4.1053,2.5356,2.8751,2.4898,51.9961,3.8511,2.3639,2.6482,1.79,1.9078,1.7727,2.1773,1.8732,1.495,2.769,2.0877,3.4687,5.1029,22.9754,164.2639,4.0065,3.3483,6.1307,3.7751,3.4588,5.3354,3.8327,59.7216
2018/6/5,7.3034,1.4994,0,0.7916,0,0.8499,2.9894,1.3342,0,0.8097,0.4132,-0.0752,3.635,2.4279,0,1.8459,1.9624,2.0922,3.2383,1.8977,1.0274,1.9752,0,3.2177,0.7056,,0.3647,,0.5011,1.2665,0.7059,,0.1481,1.5632,0.3727,5.6848,4.7392,,0.3628,2.3734,2.8734,0.8783,0.8749,0.6896,0.9134,,1994695122,1239699164,24397375566,2765175932,7896810060,4232748177,5670951947,2409880254,7888834130,8718498644,8444924519,3228054137,818846114.6,1080000000,1757689081,2466453780,633725400,1915823000,1332584000,1685568268,1334604149,1671087443,1757689081,-2.9506,-3.7161,18.5141,37.218,32.9384,42.0936,21.0406,20.1521,16.1678,17.8092,13.8568,28.1032,43.2787,124.3424,-4.4425,25.3589,37.0123,31.5604,35.7491,27.5164,32.9025,33.8265,-1.6139,2.7132,3.9145,3.5638,1.0525,1.8224,1.2582,2.9584,3.2529,2.026,3.389,3.2465,2.7572,4.2388,13.7616,143.0151,4.384,3.1688,3.1923,4.2382,2.5837,2.8947,2.5389,51.9548,4.1323,2.3993,2.6482,1.8041,1.9078,1.7878,2.2423,1.8982,1.495,2.7914,2.0963,3.4661,5.2884,23.5332,164.2639,4.1747,3.414,6.2589,3.8974,3.5244,5.3718,3.9084,59.6741
2018/6/6,0,-0.2273,0,-0.5236,0,-0.8427,-1.2172,-0.9217,0,-1.2048,-0.9602,-1.9564,0.5224,-0.8889,0,0.2364,0.9623,1.8117,-0.941,0.8277,-0.8475,1.1819,0,1.7006,0.549,,0.2558,,0.417,0.981,0.7199,,0.1723,1.3116,1.1799,5.7341,4.6124,,0.3705,2.8085,3.2615,0.5596,0.9648,0.8115,0.776,,1994695122,1236881666,24397375566,2750698571,7896810060,4197078951,5601923506,2387669376,7888834130,8613456492,8363834709,3164901836,823123668.9,1070400000,1757689081,2472284640,639823800,1950532000,1320044000,1699520204,1323293944,1690837656,1757689081,-2.9506,-3.7077,18.5141,37.0232,32.9384,41.7388,20.7844,19.9664,16.1678,17.5947,13.7238,27.5534,43.5048,123.2372,-4.4425,25.4189,37.3685,32.1322,35.4127,27.7442,32.6237,34.2263,-1.6109,2.7132,3.9056,3.5638,1.047,1.8224,1.2476,2.9224,3.223,2.026,3.3482,3.2153,2.7032,4.2609,13.6393,143.0151,4.3943,3.1993,3.2501,4.1983,2.6051,2.8702,2.5689,51.8601,4.1323,2.3938,2.6482,1.7947,1.9078,1.7727,2.215,1.8807,1.495,2.7578,2.0762,3.3983,5.316,23.324,164.2639,4.1846,3.4468,6.3723,3.8607,3.5536,5.3263,3.9546,59.5653
2018/6/7,-0.7853,-3.4169,0,-0.7895,0,-2.2663,-2.5592,-0.5316,0,-0.542,-2.0776,0,-1.856,-2.2422,0,-1.022,-3.8125,-1.8961,-0.57,-1.6419,-0.8547,0.292,0,1.8385,0.9558,,0.3334,,0.7275,0.9357,0.7732,,0.2095,1.3311,,3.8621,4.6924,,0.3971,2.7295,3.0188,0.4312,1.3204,0.8215,1.2577,,1979029977,1194619194,24397375566,2728982530,7896810060,4101961014,5458556743,2374977446,7888834130,8566771091,8190070830,3164901836,807846689.2,1046400000,1757689081,2447017580,615430200,1913547000,1312520000,1671616332,1311983739,1695775209,1757689081,-2.9274,-3.581,18.5141,36.7309,32.9384,40.7929,20.2525,19.8602,16.1678,17.4993,13.4387,27.5534,42.6974,120.474,-4.4425,25.1591,35.9438,31.5229,35.2109,27.2887,32.3448,34.3262,-1.6079,2.6919,3.7722,3.5638,1.0387,1.8224,1.2193,2.8476,3.2058,2.026,3.33,3.1485,2.7032,4.1818,13.3335,143.0151,4.3494,3.0773,3.1885,4.1744,2.5623,2.8456,2.5764,51.7621,4.0999,2.312,2.6482,1.7805,1.9078,1.7325,2.1584,1.8707,1.495,2.7428,2.033,3.3983,5.2174,22.8011,164.2639,4.1418,3.3154,6.2515,3.8387,3.4953,5.2808,3.9662,59.4528
2018/6/8,-1.847,-1.6509,0,-3.183,0,-2.8986,-2.0428,-1.5364,0,-0.6812,1.1315,-9.977,0.2269,-0.2446,0,-1.5886,-0.9909,2.022,-2.2293,-2.2878,-2.4138,-1.6823,0,1.3017,0.8564,,0.5361,,0.8372,1.4546,1.3132,,0.2779,1.3451,0.9951,3.619,3.9722,,0.3956,1.7304,3.4579,0.5576,0.7292,0.8158,0.788,,1942477973,1174896708,24397375566,2642118364,7896810060,3983063593,5347049261,2338488147,7888834130,8508414340,8282744899,2849140333,809679926.8,1043840000,1757689081,2408145180,609331800,1952239000,1283260000,1616331786,1280315166,1667247124,1757689081,-2.8734,-3.5219,18.5141,35.5617,32.9384,39.6105,19.8388,19.5551,16.1678,17.3801,13.5907,24.8044,42.7943,120.1793,-4.4425,24.7594,35.5876,32.1603,34.4259,26.3862,31.5641,33.7488,-1.61,2.6421,3.7099,3.5638,1.0057,1.8224,1.1839,2.7894,3.1566,2.026,3.3073,3.1841,2.4335,4.1913,13.3009,143.0151,4.2803,3.0468,3.253,4.0814,2.4776,2.7769,2.5331,51.8301,4.0242,2.2739,2.6482,1.7239,1.9078,1.6823,2.1143,1.842,1.495,2.7241,2.056,3.0592,5.2292,22.7453,164.2639,4.076,3.2826,6.3779,3.7531,3.3797,5.1533,3.8995,59.5309
2018/6/11,0.5376,0.5995,0,0.274,0,-0.2985,2.3833,-2.171,0,-0.1372,-1.1189,-2.1313,-2.4906,-0.0307,0,0.8878,-0.0834,-1.1367,-0.2606,-4.5317,-1.4134,0.9872,0,1.0395,0.4446,,0.2574,,0.525,1.3796,0.8262,,0.3406,0.9318,9.043,3.5977,2.6515,,0.346,1.4404,2.3186,0.5426,1.3907,0.7797,0.6802,,1952921403,1181940453,24397375566,2649357045,7861661053,3971173851,5474486383,2287720426,7888834130,8496742989,8190070830,2788416967,789514313.5,1043520000,1757689081,2429525000,608823600,1930048000,1279916000,1543084122,1262218839,1683705634,1757689081,-2.8888,-3.543,18.5141,35.6592,32.7918,39.4923,20.3116,19.1306,16.1678,17.3562,13.4387,24.2757,41.7285,120.1424,-4.4425,24.9792,35.558,31.7948,34.3362,25.1904,31.118,34.0819,-1.6115,2.6563,3.7322,3.5638,1.0084,1.8143,1.1804,2.8559,3.088,2.026,3.3028,3.1485,2.3816,4.0869,13.2968,143.0151,4.3183,3.0443,3.216,4.0707,2.3653,2.7377,2.5581,51.8795,4.0458,2.2875,2.6482,1.7286,1.8993,1.6773,2.1647,1.802,1.495,2.7204,2.033,2.994,5.099,22.7383,164.2639,4.1122,3.2798,6.3054,3.7433,3.2265,5.0805,3.9379,59.5876
2018/6/12,2.6738,0.4768,0,0,0,0.2994,-0.9699,0.2774,0,-0.8242,1.1315,0.0871,2.2446,0.5826,0,-0.24,-0.8347,-1.4244,0.3919,1.2658,2.509,2.2809,0,2.0694,0.6125,,,,0.6787,0.9083,0.9525,,0.3545,1.5513,4.1292,3.7918,3.6485,,0.2582,2.8808,1.6518,0.3687,1.371,1.2258,0.9643,,2005138552,1187575449,24397375566,2649357045,7861661053,3983063593,5421387582,2294066391,7888834130,8426714888,8282744899,2790845901,807235610,1049600000,1757689081,2423694140,603741600,1874399800,1284932000,1562616832,1293887412,1722108826,1757689081,-2.966,-3.5599,18.5141,35.6592,32.7918,39.6105,20.1146,19.1836,16.1678,17.2132,13.5907,24.2969,42.6651,120.8424,-4.4425,24.9193,35.2612,30.878,34.4708,25.5093,31.8987,34.8593,-1.613,2.7274,3.75,3.5638,1.0084,1.8143,1.1839,2.8282,3.0966,2.026,3.2756,3.1841,2.3837,4.1787,13.3743,143.0151,4.308,3.0189,3.1233,4.0867,2.3953,2.8064,2.6165,51.9257,4.154,2.2984,2.6482,1.7286,1.8993,1.6823,2.1437,1.807,1.495,2.698,2.056,2.9966,5.2134,22.8708,164.2639,4.1023,3.2525,6.1236,3.758,3.2673,5.2079,4.0278,59.6406
2018/6/13,-1.0417,-3.6773,0,0,0,-3.2836,-0.7835,-1.7289,0,-2.0776,-9.9301,-2.785,-2.8766,-3.4756,0,-0.3208,-3.9562,-3.9099,-2.4723,-5.2344,-2.972,-2.7397,0,1.266,0.912,,,,0.7225,1.1282,0.7089,,0.2017,5.622,1.6584,3.4915,3.9578,,0.3842,2.3937,2.6583,0.4968,1.7344,0.9096,0.9276,,1984251692,1143904229,24397375566,2649357045,7861661053,3852276431,5378908541,2254404109,7888834130,8251644634,7460262538,2713119993,784014600.8,1013120000,1757689081,2415919660,579856200,1801112600,1253164000,1480823607,1255432716,1674927762,1757689081,-2.9352,-3.4289,18.5141,35.6592,32.7918,38.3099,19.957,18.852,16.1678,16.8556,12.2412,23.6202,41.4378,116.6424,-4.4425,24.8394,33.8661,29.6707,33.6185,24.174,30.9507,33.9042,-1.6138,2.699,3.6121,3.5638,1.0084,1.8143,1.1451,2.806,3.0431,2.026,3.2075,2.8679,2.3173,4.0585,12.9094,143.0151,4.2941,2.8994,3.0011,3.9856,2.2699,2.723,2.5448,51.954,4.1107,2.2139,2.6482,1.7286,1.8993,1.6271,2.1269,1.7758,1.495,2.6419,1.8519,2.9132,5.0635,22.0759,164.2639,4.0892,3.1238,5.8842,3.6651,3.0963,5.0531,3.9174,59.6732
2018/6/14,1.3158,0.9852,0,0,0,0.3086,-1.8756,-1.126,0,0.2829,-3.7267,1.7905,-2.8839,-0.8844,0,-3.1376,-0.7888,0.7077,0.7338,-1.0717,0.3604,0,0,1.234,1.0347,,,,0.6829,1.0537,0.8106,,0.4186,3.757,2.1694,3.4245,2.6867,,0.5156,1.3044,1.4442,0.6432,1.4449,0.684,0.5543,,2010360267,1155174221,24397375566,2649357045,7861661053,3864166173,5278020819,2229020248,7888834130,8274987334,7182240332,2761698686,761404670.7,1004160000,1757689081,2340118480,575282400,1813858200,1262360000,1464953280,1259956798,1669606186,1757689081,-2.9738,-3.4627,18.5141,35.6592,32.7918,38.4281,19.5827,18.6397,16.1678,16.9033,11.785,24.0431,40.2428,115.6108,-4.4425,24.06,33.599,29.8807,33.8652,23.915,31.0622,33.7965,-1.609,2.7345,3.6476,3.5638,1.0084,1.8143,1.1486,2.7534,3.0088,2.026,3.2166,2.7611,2.3588,3.9414,12.7953,143.0151,4.1594,2.8766,3.0224,4.0149,2.2456,2.7328,2.5367,51.7969,4.1648,2.2357,2.6482,1.7286,1.8993,1.6321,2.087,1.7558,1.495,2.6494,1.7828,2.9653,4.9174,21.8807,164.2639,3.9609,3.0991,5.9258,3.692,3.0631,5.0714,3.905,59.4928
2018/6/15,2.5974,-3.6585,0,0,0,-2.7692,-1.9115,-1.4947,0,-1.6925,0.8065,0,-6.7416,2.645,0,-3.9867,-3.0919,-0.5709,0.2649,0.1667,-2.5135,-6.2794,0,3.3283,1.1177,,,,0.7108,0.8724,1.0262,,0.471,2.7574,1.1784,5.6715,7.2109,,0.7274,1.9479,1.9191,0.5145,2.0308,0.7219,1.2056,,2062577417,1112911750,24397375566,2649357045,7861661053,3757158494,5177133098,2195703932,7888834130,8134931131,7240161625,2761698686,710074018.8,1030720000,1757689081,2246824720,557495400,1803502400,1265704000,1467394869,1228288225,1564765473,1757689081,-3.051,-3.336,18.5141,35.6592,32.7918,37.364,19.2084,18.3611,16.1678,16.6172,11.88,24.0431,37.5298,118.6687,-4.4425,23.1008,32.5602,29.7101,33.9549,23.9548,30.2815,31.6743,-1.6176,2.8055,3.5142,3.5638,1.0084,1.8143,1.1168,2.7008,2.9638,2.026,3.1621,2.7833,2.3588,3.6757,13.1337,143.0151,3.9936,2.7876,3.0051,4.0255,2.2493,2.6641,2.3774,52.0755,4.273,2.1539,2.6482,1.7286,1.8993,1.5869,2.0471,1.7295,1.495,2.6046,1.7972,2.9653,4.5859,22.4594,164.2639,3.803,3.0033,5.892,3.7018,3.0682,4.9439,3.6598,59.8127
2018/6/19,-4.0506,-9.4937,0,0,0,-9.8101,-8.8205,-8.6705,0,-3.4433,-9.6,-3.2542,-9.9828,-9.9969,0,-9.6886,-9.5716,-9.9823,-6.9353,-9.9834,-9.7606,-9.7539,0,3.158,1.526,,,,1.4442,1.8086,1.7169,,0.4473,3.6415,2.2544,4.5876,7.0366,,0.7956,2.332,3.2248,1.4963,1.8324,1.3788,1.6887,,1979029977,1007255571,24397375566,2649357045,7861661053,3388576490,4720483409,2005324978,7888834130,7854818725,6545106109,2671828104,639188832.7,927680000,1757689081,2029139280,504134400,1623470800,1177924000,1320899541,1108400056,1412140217,1757689081,-2.9274,-3.0193,18.5141,35.6592,32.7918,33.6985,17.5141,16.7691,16.1678,16.045,10.7395,23.2607,33.7833,106.8055,-4.4425,20.8627,29.4437,26.7444,31.6001,21.5633,27.3258,28.5848,-1.6158,2.6919,3.1806,3.5638,1.0084,1.8143,1.0072,2.4626,2.7069,2.026,3.0533,2.5161,2.2821,3.3088,11.8207,143.0151,3.6067,2.5208,2.7051,3.7463,2.0248,2.4041,2.1455,52.018,4.0999,1.9494,2.6482,1.7286,1.8993,1.4312,1.8665,1.5796,1.495,2.5149,1.6247,2.8688,4.1281,20.2142,164.2639,3.4345,2.7159,5.3038,3.445,2.7619,4.4613,3.3028,59.7467
