ÈÕÆÚ,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH
2017/9/20,-0.3279,0.35,0.3086,3.7363,-0.8611,0,-0.1404,-0.9455,0,0.5814,1.7964,0.6785,-0.2927,-2.9471,1.1847,4.0516,1.8625,1.3924,0,-0.0897,-0.1156,0.6623,,0.0888,1.0353,0.5316,1.9474,1.6133,0.6,,1.1956,1.9275,,1.5922,6.5118,5.1594,13.1673,23.0045,3.3302,6.3395,5.6359,2.163,,1.5984,1.3313,8.1576,,2.0148,11519135563,29183748145,5935865767,11054968315,12066758417,3357831340,4313492144,1659054364,2716899770,1797354090,1300500000,1780500000,908515000,859532800,3604314563,691560000,725220000,3407237730,5661861534,12856117000,1668089894,1102304000,,1219594320,33.9299,18.0105,61.8784,39.6173,35.1566,35.4496,54.3257,32.2932,60.8055,47.8203,64.2808,45.6003,71.8385,65.9554,81.5483,69.0977,52.6189,-26.638,-126.9028,36.5686,46.3587,42.592,,76.8846,4.2559,3.0414,2.3271,1.7622,2.3192,7.654,2.5937,5.3466,4.0534,3.632,4.2235,3.6814,6.3849,10.0879,13.8691,8.3239,6.4455,13.2154,8.7783,1.9241,3.2537,9.761,,3.6319,1.6902,1.5468,2.8132,1.4154,1.4001,2.2842,2.117,1.8615,2.0102,1.8493,3.1265,2.6459,5.2585,3.6188,19.7196,5.2226,1.8166,59.4026,38.0168,0.8436,1.3951,5.2883,,2.2737
2017/9/21,-1.3158,0.0872,-1.3846,-1.2712,-1.9544,0,-2.8812,-0.3182,0,-1.0735,-1.5917,-3.2013,-2.5321,0.7075,0.1464,0,-1.0783,-1.7478,0,-2.0646,-0.6944,-3.2425,,2.2183,1.0624,0.7182,1.291,0.8249,0.7213,,1.4428,1.854,,2.0652,5.3449,4.2921,7.8937,18.5789,4.6827,11.2769,6.7407,1.577,,1.2634,1.3542,7.6186,,3.465,11367567990,29209191692,5853676856,10914439057,11830926005,3357831340,4189210220,1653775555,2716899770,1778059620,1279800000,1723500000,885510400,865614400,3609589813,691560000,717400000,3347685510,5661861534,12590685500,2103380934,1066562000,,1246648320,33.4835,18.0262,61.0216,39.1137,34.4695,35.4496,52.7605,32.1905,60.8055,47.3069,63.2577,44.1405,70.0195,66.4221,81.6677,69.0977,52.0515,-26.1724,-126.9028,35.8136,46.0368,41.211,,78.5902,4.1999,3.044,2.2948,1.7398,2.2739,7.654,2.519,5.3295,4.0534,3.593,4.1563,3.5635,6.2233,10.1592,13.8894,8.3239,6.376,12.9844,8.7783,1.8843,3.2311,9.4445,,3.7125,1.6679,1.5482,2.7743,1.3974,1.3727,2.2842,2.056,1.8556,2.0102,1.8295,3.0767,2.5612,5.1254,3.6444,19.7485,5.2226,1.797,58.3644,38.0168,0.8262,1.3854,5.1169,,2.3241
2017/9/22,-2.1111,-1.3066,-0.78,0.6438,-1.6611,0,-0.1447,-1.1856,0,0.48,-1.1603,-2.0017,3.1627,-4.7424,1.973,1.9469,2.0379,-2.5413,0,0.55,-2.6807,1.6513,,-1.9097,1.182,0.5235,1.1307,0.7806,0.5174,,0.8666,1.6108,,1.4979,3.8906,4.0952,18.4624,11.3506,5.2308,8.2216,7.1891,1.6956,,0.5179,1.5884,4.5055,,2.4937,11127585999,28827538490,5808016350,10984703686,11634398995,3357831340,4183147687,1634168549,2716899770,1786593713,1264950000,1689000000,913516000,824563600,3680805688,705024000,732020000,3262610910,5661861534,12659928500,2046996597,1084174000,,1222840800,32.7766,17.7907,60.5456,39.3655,33.8969,35.4496,52.6841,31.8088,60.8055,47.534,62.5237,43.2569,72.234,63.2721,83.2789,70.4429,53.1123,-25.5073,-126.9028,36.0105,44.8027,41.8915,,77.0893,4.1112,3.0042,2.2769,1.751,2.2361,7.654,2.5153,5.2664,4.0534,3.6102,4.1081,3.4922,6.4201,9.6775,14.1634,8.486,6.5059,12.6544,8.7783,1.8947,3.1445,9.6005,,3.6416,1.6327,1.5279,2.7526,1.4064,1.3499,2.2842,2.053,1.8336,2.0102,1.8382,3.041,2.5099,5.2875,3.4716,20.1381,5.3243,1.8336,56.8811,38.0168,0.8307,1.3483,5.2014,,2.2798
2017/9/25,-1.1351,-3.707,-2.9874,-1.1727,-1.1261,0,-3.3333,-0.6461,0,-3.8422,2.8104,-2.4867,-1.3504,-6.1156,-4.0129,1.1285,0.3251,-2.086,0,-6.1987,-1.4371,0.5733,,-2.5664,0.8914,0.6558,1.4827,1.0396,0.3633,,1.3007,0.9426,,1.8486,12.1224,3.4598,12.6994,10.8978,4.6554,10.7971,9.115,1.4387,,1.905,1.3767,7.4939,,1.931,11001279688,27758909526,5634506428,10855885199,11503380988,3357831340,4043709431,1623610930,2716899770,1717949925,1300500000,1647000000,901180200,774137000,3533098688,712980000,734400000,3194551230,5661861534,11875174500,2017578681,1090390000,,1191458160,32.4046,17.1312,58.7368,38.9039,33.5152,35.4496,50.928,31.6033,60.8055,45.7076,64.2808,42.1812,71.2585,59.4026,79.937,71.2379,53.285,-24.9752,-126.9028,33.7783,44.1588,42.1317,,75.1109,4.0646,2.8929,2.2089,1.7305,2.2109,7.654,2.4315,5.2323,4.0534,3.4715,4.2235,3.4053,6.3334,9.0856,13.595,8.5818,6.5271,12.3904,8.7783,1.7772,3.0993,9.6555,,3.5481,1.6142,1.4713,2.6704,1.3899,1.3347,2.2842,1.9846,1.8218,2.0102,1.7676,3.1265,2.4475,5.2161,3.2593,19.33,5.3844,1.8396,55.6946,38.0168,0.7792,1.3289,5.2312,,2.2212
2017/9/26,0.8037,0.9166,0.9724,0.3236,0.2278,0,3.8981,-0.9754,0,-3.0022,3.3218,0.7286,-1.2209,0.1309,1.4931,-5.1073,-3.4259,0.3995,0,0,-1.7011,-0.8551,,-1.1807,0.6087,0.2457,0.779,0.6552,0.4469,,1.7089,1.3091,,2.7785,8.9224,2.0739,13.1818,6.7037,3.2516,7.9572,8.3123,1.1731,,1.0042,1.6092,7.033,,1.8593,11089694106,28013344994,5689299035,10891017514,11529584590,3357831340,4201335286,1607774502,2716899770,1666374323,1343700000,1659000000,890178000,775150600,3585851188,676566000,709240000,3207312420,5661861534,11875174500,1983257780,1081066000,,1177390080,32.665,17.2882,59.308,39.0298,33.5916,35.4496,52.9132,31.2951,60.8055,44.3354,66.4161,42.4886,70.3886,59.4804,81.1306,67.5995,51.4595,-25.075,-126.9028,33.7783,43.4076,41.7714,,74.224,4.0972,2.9194,2.2304,1.7361,2.2159,7.654,2.5263,5.1813,4.0534,3.3673,4.3638,3.4302,6.2561,9.0975,13.798,8.1435,6.3035,12.4399,8.7783,1.7772,3.0466,9.5729,,3.5062,1.6272,1.4848,2.6964,1.3944,1.3378,2.2842,2.0619,1.804,2.0102,1.7146,3.2303,2.4653,5.1524,3.2635,19.6186,5.1094,1.7765,55.9171,38.0168,0.7792,1.3063,5.1864,,2.195
2017/9/27,3.0752,-0.6358,-0.4815,-0.4301,2.9545,0,-1.2987,0.3752,0,0.8239,0.4689,0.7233,-1.4607,1.0134,1.2872,3.573,0.815,1.1936,0,0.4859,0.9889,1.5333,,0.1838,1.2253,0.3665,0.6091,0.5051,0.7132,,1.4355,1.0668,,1.5863,24.0691,2.1798,6.5423,6.6092,4.6001,6.258,4.3702,1.148,,0.6963,1.0258,5.975,,0.8819,11430721146,27835240166,5661902732,10844174428,11870231407,3357831340,4146772490,1613807427,2716899770,1680103080,1350000000,1671000000,877175400,783006000,3632009625,700740000,715020000,3245595990,5661861534,11932877000,2002869724,1097642000,,1179554400,33.6695,17.1783,59.0224,38.8619,34.584,35.4496,52.226,31.4125,60.8055,44.7007,66.7275,42.7959,69.3604,60.0832,82.1749,70.0149,51.8788,-25.3743,-126.9028,33.9425,43.8369,42.4119,,74.3605,4.2232,2.9008,2.2197,1.7286,2.2814,7.654,2.4935,5.2007,4.0534,3.395,4.3843,3.455,6.1647,9.1897,13.9756,8.4344,6.3548,12.5884,8.7783,1.7859,3.0767,9.7197,,3.5127,1.6772,1.4753,2.6834,1.3884,1.3773,2.2842,2.0351,1.8108,2.0102,1.7287,3.2455,2.4832,5.0772,3.2966,19.8711,5.2919,1.791,56.5845,38.0168,0.783,1.3192,5.266,,2.1991
2017/9/28,0.7735,-0.7313,-1.129,0.9719,0,0,-1.6813,-0.1869,0,-0.1988,3.3,-1.8851,3.2307,-1.8123,-2.0334,0.655,-1.1888,-1.5727,0,0.1934,-1.1016,0.236,,-1.8349,1.2464,0.2694,0.845,0.6157,0.5048,,0.7933,1.7974,,1.4774,17.1136,2.2917,17.5697,8.0621,3.068,6.9058,5.098,0.9585,,0.6232,0.9747,8.7099,,1.4422,11519135563,27631691792,5597978023,10949571371,11870231407,3357831340,4077053362,1610790964,2716899770,1676763653,1394550000,1639500000,905514400,768815600,3558156125,705330000,706520000,3194551230,5661861534,11955958000,1980806287,1100232000,,1157911200,33.9299,17.0527,58.356,39.2396,34.584,35.4496,51.3479,31.3538,60.8055,44.6118,68.9295,41.9892,71.6013,58.9943,80.504,70.4735,51.2621,-24.9752,-126.9028,34.0081,43.354,42.512,,72.9961,4.2559,2.8796,2.1946,1.7454,2.2814,7.654,2.4515,5.191,4.0534,3.3883,4.529,3.3898,6.3639,9.0232,13.6915,8.4897,6.2793,12.3904,8.7783,1.7893,3.0428,9.7427,,3.4482,1.6902,1.4646,2.6531,1.4019,1.3773,2.2842,2.0009,1.8074,2.0102,1.7252,3.3526,2.4364,5.2412,3.2369,19.4671,5.3266,1.7697,55.6946,38.0168,0.7845,1.3047,5.2784,,2.1587
2017/9/29,1.7544,1.6575,0.4894,-0.7487,-0.2208,0,3.6431,0.3277,0,0.5975,-3.1946,1.0979,-2.7246,3.4278,3.1134,1.9089,3.5611,1.731,0,0.2896,1.4851,0.9887,,0.7477,1.1013,0.3707,0.6385,0.3722,0.5814,,1.4929,1.68,,1.6046,17.3846,1.8127,7.5213,7.2193,6.1968,8.2866,7.0153,1.3104,,0.6132,0.9732,7.1544,,0.89,11721225661,28089675634,5625374327,10867595971,11844027806,3357831340,4225585417,1616069774,2716899770,1686781935,1350000000,1657500000,880842800,795169200,3668936375,718794000,731680000,3249849720,5661861534,11990579500,2010224203,1111110000,,1166568480,34.5252,17.3353,58.6416,38.9458,34.5077,35.4496,53.2186,31.4566,60.8055,44.8784,66.7275,42.4501,69.6504,61.0165,83.0104,71.8188,53.0876,-25.4075,-126.9028,34.1066,43.9979,42.9323,,73.5418,4.3306,2.9273,2.2053,1.7324,2.2764,7.654,2.5409,5.208,4.0534,3.4085,4.3843,3.4271,6.1905,9.3325,14.1177,8.6517,6.5029,12.6049,8.7783,1.7945,3.088,9.839,,3.474,1.7198,1.4888,2.6661,1.3914,1.3742,2.2842,2.0738,1.8133,2.0102,1.7356,3.2455,2.4631,5.0984,3.3478,20.0732,5.4283,1.8327,56.6587,38.0168,0.7868,1.3241,5.3306,,2.1748
2017/10/9,1.9397,1.1775,1.461,-0.2155,1.1062,0,0.1435,5.693,0,4.2675,-3.2667,0.362,-0.1514,9.146,2.4802,-1.0643,0.3253,0.5236,0,1.5399,0.4878,1.1189,,3.525,1.7253,0.4415,0.896,0.8531,0.7995,,1.488,3.4946,,4.8676,10.0845,2.1973,4.3219,20.1753,7.5809,6.4925,7.1171,1.2896,,0.5199,0.879,6.9865,,3.0236,11948577021,28420441742,5707563238,10844174428,11975045812,3357831340,4231647950,1708071879,2716899770,1758765150,1305900000,1663500000,879509200,867895000,3759934438,711144000,734060000,3266864640,5661861534,12175227500,2020030174,1123542000,,1207690560,35.1948,17.5395,59.4984,38.8619,34.8894,35.4496,53.295,33.2474,60.8055,46.7936,64.5477,42.6038,69.545,66.5971,85.0693,71.0544,53.2603,-25.5406,-126.9028,34.6318,44.2125,43.4126,,76.1342,4.4146,2.9618,2.2376,1.7286,2.3016,7.654,2.5445,5.5045,4.0534,3.554,4.2411,3.4395,6.1811,10.186,14.4679,8.5597,6.5241,12.6709,8.7783,1.8221,3.1031,9.9491,,3.5965,1.7532,1.5064,2.705,1.3884,1.3894,2.2842,2.0768,1.9165,2.0102,1.8096,3.1395,2.472,5.0907,3.654,20.571,5.3705,1.8387,56.9553,38.0168,0.7989,1.3305,5.3902,,2.2515
2017/10/10,-0.5285,0.4476,0.96,0.54,0.9847,0,0.9312,0.0442,0,1.5823,-1.4128,1.8936,6.141,3.1241,-1.0172,4.2599,3.4738,1.1719,0,3.6967,1.2136,0.5071,,0.3584,0.7929,0.5073,1.0379,0.6109,0.5377,,1.1394,2,,4.2553,9.3309,3.5282,24.0395,24.891,5.1966,13.0056,9.4228,1.7062,,0.869,1.2471,7.7237,,2.203,11885423865,28547659476,5762355845,10902728285,12092962018,3357831340,4271054414,1708825995,2716899770,1786593713,1287450000,1695000000,933520000,895008800,3721688875,741438000,759560000,3305148210,5661861534,12625307000,2044545104,1129240000,,1212019200,35.0088,17.618,60.0696,39.0717,35.233,35.4496,53.7913,33.262,60.8055,47.534,63.6358,43.4106,73.8157,68.6776,84.2039,74.0813,55.1105,-25.8399,-126.9028,35.9121,44.749,43.6328,,76.4071,4.3912,2.9751,2.259,1.738,2.3242,7.654,2.5682,5.507,4.0534,3.6102,4.1812,3.5046,6.5607,10.5042,14.3207,8.9243,6.7507,12.8194,8.7783,1.8895,3.1407,9.9995,,3.6094,1.7439,1.5131,2.731,1.3959,1.4031,2.2842,2.0961,1.9174,2.0102,1.8382,3.0951,2.5188,5.4033,3.7681,20.3618,5.5993,1.9026,57.6228,38.0168,0.8285,1.3467,5.4176,,2.2596
2017/10/11,-3.2944,1.8717,0.317,-1.1815,-1.0834,0,-1.2775,4.6337,0,0.3946,-0.734,-0.2655,1.7143,0.9909,4.1814,-0.8254,-1.4324,-1.8018,0,-1.0055,-0.1199,1.1468,,2.4107,1.3424,0.7365,1.1725,0.4422,0.5084,,0.928,6.7334,,3.3799,7.9383,2.9546,22.8546,25.7543,15.2137,19.5281,8.0184,1.6108,,0.9596,1.1289,10.1906,,4.2769,11493874301,29081973958,5780620047,10773909798,11961944012,3357831340,4216491618,1788008135,2716899770,1793643615,1278000000,1690500000,949523200,903877800,3877308750,735318000,748680000,3245595990,5661861534,12498361500,2042093611,1142190000,,1241237520,33.8555,17.9477,60.26,38.6101,34.8513,35.4496,53.1041,34.8033,60.8055,47.7215,63.1687,43.2953,75.0812,69.3582,87.7249,73.4698,54.3211,-25.3743,-126.9028,35.551,44.6954,44.1332,,78.2491,4.2466,3.0307,2.2662,1.7174,2.299,7.654,2.5354,5.7621,4.0534,3.6245,4.1505,3.4953,6.6731,10.6083,14.9195,8.8506,6.654,12.5884,8.7783,1.8705,3.137,10.1142,,3.6964,1.6865,1.5414,2.7397,1.3795,1.3879,2.2842,2.0694,2.0062,2.0102,1.8455,3.0724,2.5122,5.4959,3.8055,21.2132,5.5531,1.8753,56.5845,38.0168,0.8201,1.3451,5.4797,,2.314
2017/10/12,0.5495,-1.3123,-0.7899,-1.087,0,0,-1.3659,-1.8136,0,2.3169,-2.6408,1.4197,-0.7725,10.0084,-0.5102,-1.5814,0.545,-1.5727,0,-2.2161,-0.6002,-1.5873,,-2.1796,1.143,0.3774,0.7623,0.473,0.3317,,1.0011,2.3563,,5.4667,6.1587,4.851,9.305,48.3268,7.9133,10.5348,6.9993,1.7909,,0.8292,0.8063,6.2074,,2.1312,11557027457,28700320757,5734959541,10656802083,11961944012,3357831340,4158897556,1755581163,2716899770,1835200935,1244250000,1714500000,942188400,994341600,3857526563,723690000,752760000,3194551230,5661861534,12221389500,2029836146,1124060000,,1214183520,34.0415,17.7122,59.784,38.1904,34.8513,35.4496,52.3787,34.1721,60.8055,48.8272,61.5005,43.91,74.5012,76.2998,87.2773,72.308,54.6171,-24.9752,-126.9028,34.7631,44.4271,43.4326,,76.5435,4.2699,2.991,2.2483,1.6988,2.299,7.654,2.5008,5.6576,4.0534,3.7084,4.0409,3.5449,6.6216,11.67,14.8434,8.7107,6.6903,12.3904,8.7783,1.8291,3.1181,9.9537,,3.6158,1.6957,1.5212,2.718,1.3645,1.3879,2.2842,2.0411,1.9698,2.0102,1.8883,2.9913,2.5478,5.4535,4.1864,21.1049,5.4653,1.8855,55.6946,38.0168,0.802,1.337,5.3927,,2.2636
2017/10/13,1.4208,0.6206,0.3185,0.6593,0.1095,0,0.1458,1.8041,0,1.0716,0.7233,-0.6124,0.0354,9.9898,-2.5299,0.4228,3.4327,1.8642,0,2.3607,1.2077,1.3364,,0.8913,0.9475,0.3106,0.6718,0.2937,0.371,,0.8037,3.5902,,5.3544,3.4533,3.2181,7.2523,55.2578,6.0819,10.6296,15.4307,1.4823,,0.4805,1.4593,8.0488,,2.0516,11721225661,28878425584,5753223743,10727066712,11975045812,3357831340,4164960089,1787254019,2716899770,1854866453,1253250000,1704000000,942521800,1093674400,3759934438,726750000,778600000,3254103450,5661861534,12509902000,2054351075,1139082000,,1225005120,34.5252,17.8221,59.9744,38.4422,34.8894,35.4496,52.4551,34.7886,60.8055,49.3504,61.9453,43.6411,74.5275,83.922,85.0693,72.6137,56.4919,-25.4408,-126.9028,35.5838,44.9637,44.0131,,77.2257,4.3306,3.0095,2.2555,1.71,2.3016,7.654,2.5044,5.7597,4.0534,3.7482,4.0701,3.5232,6.6239,12.8359,14.4679,8.7475,6.9199,12.6214,8.7783,1.8722,3.1558,10.0867,,3.648,1.7198,1.5306,2.7267,1.3735,1.3894,2.2842,2.0441,2.0054,2.0102,1.9085,3.0129,2.5322,5.4554,4.6046,20.571,5.4884,1.9503,56.7328,38.0168,0.8209,1.3532,5.4648,,2.2838
2017/10/16,-3.3405,-2.3789,-1.4286,-0.9825,-3.7199,0,-3.7118,0,0,-3.3807,-0.1795,-2.8169,0.0354,-8.5728,-5.9979,-4.0842,-3.8865,-2.8758,0,-2.0295,-2.0286,-2.3192,,-1.6784,1.3011,0.466,1.0335,0.6139,0.7217,,1.1141,,,4.4515,4.8127,3.8675,9.0148,41.3785,7.3365,9.4671,12.0052,1.8948,,0.7226,1.2095,7.8801,,2.5089,11329676097,28191449821,5671034833,10621669769,11529584590,3357831340,4010365500,1787254019,2716899770,1792159425,1251000000,1656000000,942855200,999916400,3534417500,697068000,748340000,3160521390,5661861534,12256011000,2012675696,1112664000,,1204444080,33.3719,17.3981,59.1176,38.0645,33.5916,35.4496,50.5081,34.7886,60.8055,47.682,61.8341,42.4117,74.5539,76.7276,79.9669,69.648,54.2964,-24.7092,-126.9028,34.8616,44.0515,42.9923,,75.9296,4.1859,2.9379,2.2232,1.6932,2.2159,7.654,2.4114,5.7597,4.0534,3.6215,4.0628,3.424,6.6263,11.7355,13.6001,8.3902,6.651,12.2585,8.7783,1.8342,3.0918,9.8527,,3.5868,1.6624,1.4942,2.6877,1.36,1.3378,2.2842,1.9682,2.0054,2.0102,1.844,3.0075,2.4609,5.4573,4.2098,19.3372,5.2642,1.8745,55.1013,38.0168,0.8042,1.3257,5.338,,2.2455
2017/10/17,5.7971,0,0.3221,-0.5513,4.7727,0,0.6803,0,0,4.265,0.7914,0.0906,-0.6365,2.7876,0.5224,5.3556,9.9955,-1.2113,0,-1.7891,4.5067,0.3724,,1.0782,3.4009,0.4223,0.4887,0.2736,1.4232,,0.7048,,,8.8629,18.7077,1.8067,8.7366,44.1437,2.5913,26.5604,13.2781,1.6002,,0.7058,3.7598,4.3873,,1.7878,11986468914,28191449821,5689299035,10563115911,12079860218,3357831340,4037646898,1787254019,2716899770,1868595210,1260900000,1657500000,936854000,1027790400,3552880875,734400000,823140000,3122237820,5661861534,12036741500,2103380934,1116808000,,1217430000,35.3065,17.3981,59.308,37.8547,35.1948,35.4496,50.8516,34.7886,60.8055,49.7157,62.3235,42.4501,74.0794,78.8665,80.3846,73.378,59.7236,-24.4099,-126.9028,34.2379,46.0368,43.1524,,76.7482,4.4286,2.9379,2.2304,1.6838,2.3217,7.654,2.4279,5.7597,4.0534,3.7759,4.0949,3.4271,6.5841,12.0626,13.6712,8.8396,7.3158,12.11,8.7783,1.8014,3.2311,9.8894,,3.6255,1.7588,1.4942,2.6964,1.3525,1.4016,2.2842,1.9816,2.0054,2.0102,1.9226,3.0313,2.4631,5.4226,4.3272,19.4382,5.5461,2.0618,54.4338,38.0168,0.7898,1.3854,5.3579,,2.2697
2017/10/18,-1.3699,3.4296,-1.1236,-2.3282,-0.5423,0,-1.4264,0,0,-1.946,-0.4283,-1.991,-0.3559,4.2899,-4.3801,-6.25,-1.5696,-0.6812,0,-0.1918,-0.5828,-4.3599,,-2.8444,1.5634,0.8994,0.7275,0.646,0.8,,0.6931,,,5.6589,15.0736,2.5921,6.1541,50.4962,4.3438,17.4226,31.5351,1.3596,,0.625,2.4957,4.8853,,2.0095,11822270710,29158304598,5625374327,10317189709,12014351214,3357831340,3980052836,1787254019,2716899770,1832232555,1255500000,1624500000,933520000,1071882000,3397261000,688500000,810220000,3100969170,5661861534,12013660500,2091123469,1068116000,,1182800880,34.8228,17.9948,58.6416,36.9734,35.0039,35.4496,50.1263,34.7886,60.8055,48.7482,62.0566,41.605,73.8157,82.2498,76.8637,68.7919,58.7861,-24.2436,-126.9028,34.1723,45.7685,41.271,,74.5651,4.3679,3.0387,2.2053,1.6446,2.3091,7.654,2.3932,5.7597,4.0534,3.7025,4.0774,3.3588,6.5607,12.5801,13.0724,8.2871,7.2009,12.0275,8.7783,1.798,3.2123,9.4583,,3.5224,1.7347,1.5455,2.6661,1.321,1.394,2.2842,1.9533,2.0054,2.0102,1.8852,3.0183,2.4141,5.4033,4.5128,18.5868,5.1995,2.0295,54.063,38.0168,0.7883,1.3774,5.1243,,2.2051
2017/10/19,0.641,8.0279,-1.6234,-1.1351,1.4177,0,-3.6558,0,0,1.6201,-4.1935,-1.108,-2.6786,-3.7825,-3.028,-4.4,2.308,-4.5267,0,0.4803,-1.8757,-1.0669,,-1.1894,1.7576,2.9585,0.8924,0.4564,1.5114,,1.041,,,5.2496,7.0849,2.1397,4.8097,32.1369,3.6664,11.2513,26.8949,2.034,,0.4613,1.8377,3.206,,1.5916,11898054496,31499110901,5534053315,10200081994,12184674623,3357831340,3834552047,1787254019,2716899770,1861916355,1202850000,1606500000,908515000,1031338000,3294393625,658206000,828920000,2960596080,5661861534,12071363000,2051899582,1056720000,,1168732800,35.046,19.4394,57.6897,36.5537,35.5002,35.4496,48.2938,34.7886,60.8055,49.538,59.4542,41.144,71.8385,79.1387,74.5363,65.7651,60.1429,-23.1461,-126.9028,34.3364,44.91,40.8307,,73.6783,4.3959,3.2826,2.1695,1.626,2.3418,7.654,2.3057,5.7597,4.0534,3.7624,3.9064,3.3216,6.3849,12.1042,12.6765,7.9225,7.3671,11.483,8.7783,1.8066,3.152,9.3574,,3.4805,1.7458,1.6695,2.6228,1.306,1.4138,2.2842,1.8819,2.0054,2.0102,1.9158,2.8917,2.3873,5.2585,4.3421,18.024,4.9707,2.0763,51.6157,38.0168,0.7921,1.3515,5.0696,,2.1789
2017/10/20,2.4416,-0.6462,0.8251,1.1481,1.6129,0,1.581,0,0,4.4041,-1.2346,0.6536,-3.8899,2.5799,1.5612,1.1623,-4.0197,1.5805,0,0.6692,3.2258,0.8333,,0.9259,1.3871,1.2654,0.4631,0.2779,1.4759,,0.6091,,,9.7442,5.4115,1.2544,6.9922,28.912,2.1279,4.5819,16.7356,0.9287,,0.4507,2.93,2.7955,0.0331,1.0916,12188559012,31295562527,5579713821,10317189709,12381201633,3357831340,3895177375,1787254019,2716899770,1943917853,1188000000,1617000000,873174600,1057945000,3345827313,665856000,795600000,3007387110,5661861534,12152146500,2118089892,1065526000,858600000,1179554400,35.9017,19.3138,58.1657,36.9734,36.0728,35.4496,49.0573,34.7886,60.8055,51.7197,58.7202,41.4129,69.0441,81.1804,75.7,66.5294,57.7254,-23.512,-126.9028,34.5662,46.3587,41.1709,30.5013,74.3605,4.5032,3.2614,2.1874,1.6446,2.3796,7.654,2.3422,5.7597,4.0534,3.9281,3.8582,3.3433,6.1366,12.4165,12.8744,8.0146,7.071,11.6645,8.7783,1.8187,3.2537,9.4353,5.9851,3.5127,1.7884,1.6588,2.6444,1.321,1.4366,2.2842,1.9117,2.0054,2.0102,2.0001,2.856,2.4029,5.054,4.4541,18.3054,5.0285,1.9929,52.4315,38.0168,0.7974,1.3951,5.1119,2.7985,2.1991
2017/10/23,-0.9326,2.2764,0.491,0.5675,1.0582,0,1.0895,0,0,0.2863,0.7576,10.0186,7.9038,3.9521,0.8672,1.6544,-0.1709,0.1414,0,-0.7597,0.463,0.5348,10.021,3.945,1.4244,1.8899,0.4525,0.2252,1.8242,,0.5036,,,6.4644,3.4867,6.4232,15.4734,35.6541,1.9983,4.7728,10.4804,0.8117,,0.8325,2.1677,3.3652,0.0348,2.5239,12074883332,32007981837,5607110125,10375743567,12512219640,3357831340,3937615106,1787254019,2716899770,1949483565,1197000000,1779000000,942188400,1099756000,3375480938,676872000,794240000,3011640840,5661861534,12059822500,2127895863,1071224000,944640000,1226087280,35.5669,19.7535,58.4512,37.1832,36.4545,35.4496,49.5918,34.7886,60.8055,51.8678,59.165,45.5619,74.5012,84.3887,76.3564,67.6301,57.6267,-23.5452,-126.9028,34.3036,46.5733,41.3911,33.5578,77.294,4.4612,3.3357,2.1982,1.654,2.4048,7.654,2.3677,5.7597,4.0534,3.9394,3.8874,3.6783,6.6216,12.9072,12.9861,8.1472,7.0589,11.681,8.7783,1.8049,3.2688,9.4858,6.5849,3.6513,1.7717,1.6965,2.6574,1.3285,1.4518,2.2842,1.9325,2.0054,2.0102,2.0058,2.8777,2.6437,5.4535,4.6302,18.4641,5.1117,1.9894,52.5057,38.0168,0.7913,1.4016,5.1392,3.0789,2.2858
