ÈÕÆÚ,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH
2019/7/25,-0.198,0.4266,-0.9836,-0.1783,-1.087,-1.0684,-0.318,2.8409,-0.1992,0.6997,0.5143,0.765,-1.0708,0.6004,-0.5714,0,-0.6745,4.073,0,-0.3745,0,4.8458,-0.1,-0.1558,0,0.2004,-0.2669,-0.7212,1.2087,-3.7249,0.367,0.0358,0.4084,0.3008,0.8597,0.4462,0.4984,0.1338,0.5618,0.8675,0.6515,0.6737,1.0057,4.7089,1.1502,1.7303,0.9809,0.2411,0.2863,0.716,3.2735,0.5612,0.8038,0.2278,3.9444,0.3353,0.0995,0.1516,0.0787,0.0959,0.6619,0.9856,2.8466,2.4504,1.9305,0.913,5645204778,2194410805,3629200005,3813575489,3492909522,3848408163,5591026841,2662202126,3629241715,913244183.8,1397500000,6021238868,942775920.4,2175788372,12030613431,27997046665,4082776159,7189596960,3879709898,4089482444,19399072900,2555204452,1.14917E+11,1.19463E+11,19897500000,55722007700,1.31687E+11,5699092728,2790112287,2494102504,1476740637,674863800,1967000000,8.5071,18.8609,18.0865,6.3514,13.3584,18.2246,105.9962,16.3778,178.7055,30.8184,39.2541,14.3697,29.7426,11.7238,10.7231,6.0109,12.6462,15.8751,9.1659,166.0712,9.8036,20.9606,7.5638,8.5144,20.7088,9.9407,9.2132,14.5245,13.0703,10.4483,43.9002,38.9006,29.6951,1.1289,2.7111,1.1925,1.0812,1.3417,2.6993,2.9262,0.7745,1.4151,4.064,6.1415,2.1111,2.3519,1.6936,0.8976,0.6541,1.0365,1.2281,0.8097,0.9911,0.9491,1.9831,0.7985,0.7635,1.9751,0.8882,0.9196,2.3246,2.6524,1.6543,2.2897,3.1144,2.8716,0.3823,2.1169,0.437,0.2921,0.4058,0.7401,0.5493,1.1702,1.3982,6.4776,2.5914,1.274,3.1883,3.1067,0.314,0.2782,0.4918,1.9577,0.1888,1.2106,0.5206,0.2919,0.1858,0.1978,0.3863,0.2591,0.3694,1.3705,3.4625,1.7137,1.0892,8.9176,3.1993
2019/7/26,0.5952,-1.1895,0,-0.3571,1.3736,-0.108,2.2329,-0.8287,4.7904,-0.397,4.6977,0.4338,1.1657,-0.8681,0,0,-0.5093,2.0243,-0.4695,0.7519,0.8104,-1.8908,0.3003,0.468,0.7916,0.4,0,0,-0.1592,-0.496,10.0548,0.0358,0.3559,0.3039,0.6331,0.246,0.2881,0.2149,0.449,1.8318,0.2992,1.8617,0.7475,9.8029,0.4616,1.7678,0.6689,0.3032,0.2199,0.4373,4.0668,0.4649,1.0705,0.2604,2.2451,0.3887,0.1359,0.1863,0.0847,0.0839,0.3629,0.5027,0.9747,8.8833,0.9726,0.7212,5678807187,2168309063,3629200005,3799955576,3540889048,3844252215,5715866356,2640139678,3803097606,909618400.4,1463150000,6047361380,953765814.6,2156899271,12030613431,27997046665,4061981035,7335135360,3861495298,4120230432,19556277705,2506891763,1.15263E+11,1.20022E+11,20055000000,55944895731,1.31687E+11,5699092728,2785669433,2481730964,1625224613,675105600,1974000000,8.5578,18.6366,18.0865,6.3288,13.5418,18.2049,108.3629,16.2421,187.2663,30.696,41.0982,14.432,30.0893,11.6221,10.7231,6.0109,12.5818,16.1965,9.1229,167.3198,9.8831,20.5643,7.5866,8.5543,20.8727,9.9805,9.2132,14.5245,13.0495,10.3965,48.3143,38.9145,29.8008,1.1357,2.6789,1.1925,1.0773,1.3602,2.6963,2.9915,0.7681,1.4829,4.0478,6.4301,2.1202,2.3793,1.6789,0.8976,0.6541,1.0312,1.2529,0.8059,0.9985,0.9568,1.9456,0.8009,0.7671,1.9907,0.8917,0.9196,2.3246,2.6482,1.6461,2.52,3.1155,2.8819,0.3845,2.0917,0.437,0.291,0.4114,0.7393,0.5616,1.1605,1.4652,6.4518,2.7131,1.2795,3.2255,3.0797,0.314,0.2782,0.4893,1.9974,0.1879,1.2197,0.5248,0.2864,0.1864,0.1987,0.3894,0.2601,0.3694,1.3705,3.4569,1.7052,1.1988,8.9207,3.2106
2019/7/29,-0.5917,0.172,0.3311,0.7168,-1.355,0.1081,2.4961,1.3928,-1.9048,-0.7474,2.3989,0.108,-0.6584,-1.1494,-0.2874,-0.1645,-0.3413,-1.8519,4.0094,-0.7463,-0.1608,-0.2793,0.2994,0,0.2618,-0.1992,-0.8029,-0.2421,-0.7177,-0.6481,-0.8306,0.1433,0.9625,0.2766,0.5162,0.202,0.7299,0.1956,0.2812,2.1037,0.2803,1.7807,0.9112,9.2354,0.5681,1.2362,0.7834,0.2232,0.196,0.4797,1.6554,1.8602,0.6633,0.253,0.7391,0.3237,0.1173,0.2232,0.09,0.0752,0.2202,0.4556,0.8002,13.6265,0.6787,0.9903,5645204778,2172037883,3641217224,3827195401,3492909522,3848408163,5858540087,2676910425,3730657652,902820056.6,1498250000,6053892008,947485875.1,2132107325,11996042703,27950998891,4048117618,7199299520,4016319401,4089482444,19524836744,2491324339,1.15608E+11,1.20022E+11,20107500000,55833451715,1.30629E+11,5685293472,2765676590,2465647962,1611726070,676072800,1993000000,8.5071,18.6686,18.1464,6.3741,13.3584,18.2246,111.0677,16.4683,183.6993,30.4666,42.0841,14.4476,29.8911,11.4885,10.6923,6.001,12.5388,15.8965,9.4886,166.0712,9.8672,20.4366,7.6093,8.5543,20.9273,9.9606,9.1392,14.4894,12.9559,10.3291,47.9131,38.9703,30.0877,1.1289,2.6835,1.1964,1.085,1.3417,2.6993,3.0662,0.7788,1.4547,4.0176,6.5843,2.1225,2.3636,1.6596,0.895,0.653,1.0277,1.2297,0.8382,0.9911,0.9553,1.9335,0.8033,0.7671,1.996,0.8899,0.9122,2.319,2.6292,1.6354,2.499,3.12,2.9096,0.3823,2.0953,0.4385,0.2931,0.4058,0.7401,0.5756,1.1766,1.4373,6.4036,2.7782,1.2809,3.2042,3.0443,0.3131,0.2778,0.4876,1.9604,0.1955,1.2106,0.5239,0.2846,0.1869,0.1987,0.3904,0.2596,0.3664,1.3672,3.4321,1.6941,1.1888,8.9335,3.2415
2019/7/30,0.9921,0,1.6502,-0.1779,0.5495,-0.108,-1.6743,4.9451,-0.5825,1.2048,-2.0824,0,-0.4143,1.3843,0.5764,0.4942,0.1712,-0.1348,-0.2268,0.3759,0.3221,-1.9608,0.4975,0,-0.1305,0.3992,0.6295,0,0.4016,3.5123,-2.3451,0.1073,-0.9533,0.4354,0.6324,0.5314,0.6723,0.2002,0.3333,1.9976,1.2234,1.1403,1.4174,7.251,1.0205,1.5694,0.7966,0.2667,0.3055,0.4661,1.5995,0.8122,0.5964,0.1925,1.6342,0.3758,0.1385,0.1453,0.1364,0.0828,0.3001,0.6279,2.6702,7.0306,1.0492,1.2713,5701208793,2172037883,3701303316,3820385445,3512101332,3844252215,5760451897,2809285117,3708925665,913697406.7,1467050000,6053892008,943560912.9,2161621546,12065184159,28089142213,4055049326,7189596960,4007212101,4104856438,19587718666,2442474843,1.16183E+11,1.20022E+11,20081250000,56056339746,1.31452E+11,5685293472,2776783725,2552248743,1573930149,676798200,1974000000,8.5915,18.6686,18.4458,6.3628,13.4317,18.2049,109.2082,17.2827,182.6292,30.8337,41.2077,14.4476,29.7673,11.6475,10.7539,6.0307,12.5603,15.8751,9.4671,166.6955,9.899,20.0359,7.6471,8.5543,20.9,10.0004,9.1967,14.4894,13.0079,10.6919,46.7895,39.0121,29.8008,1.1401,2.6835,1.2161,1.0831,1.3491,2.6963,3.0149,0.8173,1.4462,4.066,6.4472,2.1225,2.3538,1.6826,0.9002,0.6562,1.0295,1.2281,0.8363,0.9948,0.9584,1.8956,0.8073,0.7671,1.9933,0.8935,0.9179,2.319,2.6397,1.6929,2.4404,3.1233,2.8819,0.3861,2.0953,0.4457,0.2926,0.4081,0.7393,0.5659,1.2348,1.4289,6.4808,2.7203,1.2809,3.191,3.0865,0.3149,0.2791,0.4884,1.9577,0.195,1.2151,0.5256,0.279,0.1878,0.1987,0.3899,0.2606,0.3687,1.3672,3.4459,1.7536,1.1609,8.9431,3.2106
2019/7/31,-0.9823,0.7725,-0.6494,-0.8913,-1.0929,-1.5135,-2.4768,2.6178,-1.7578,1.0417,-2.9242,-2.589,0.416,-0.9831,-1.1461,-0.9836,2.2222,-0.9447,0.6818,0,-0.9631,-2.2857,-3.8614,-1.2422,-0.6536,-1.3917,-2.0554,-2.4272,-0.24,-1.8905,-1.7153,2.2508,-2.381,0.3133,0.4674,0.2777,0.5074,0.1731,0.4011,1.1934,1.2092,0.7448,1.8716,5.0062,1.5115,4.3533,0.6597,0.3312,0.3875,1.6102,1.2138,1.0719,0.6257,0.2099,1.2016,0.9065,0.1625,0.1443,0.1152,0.1299,0.8139,0.5172,1.2654,4.8377,2.05,1.0575,5645204778,2188817575,3677268879,3786335664,3473717711,3786068938,5617778166,2882826612,3643729706,923215088,1424150000,5897156940,947485875.1,2140371307,11926901246,27812855568,4145161534,7121679040,4034534002,4104856438,19399072900,2386646846,1.11697E+11,1.18531E+11,19950000000,55276231638,1.2875E+11,5547300912,2770119444,2503999736,1546933062,692031600,1927000000,8.5071,18.8128,18.326,6.3061,13.285,17.9294,106.5033,17.7351,179.4189,31.1549,40.0027,14.0736,29.8911,11.533,10.6307,5.9714,12.8394,15.7251,9.5317,166.6955,9.8036,19.5779,7.3518,8.448,20.7634,9.8612,9.0077,14.1377,12.9767,10.4898,45.9869,39.8902,29.0913,1.1289,2.7042,1.2083,1.0735,1.3344,2.6555,2.9402,0.8387,1.4208,4.1083,6.2587,2.0676,2.3636,1.666,0.8899,0.6498,1.0524,1.2165,0.842,0.9948,0.9491,1.8523,0.7761,0.7576,1.9803,0.8811,0.8991,2.2627,2.6334,1.6609,2.3986,3.1936,2.8133,0.3823,2.1115,0.4428,0.29,0.4036,0.7281,0.5519,1.2671,1.4038,6.5483,2.6408,1.2477,3.2042,3.0561,0.3113,0.2764,0.4993,1.9393,0.1964,1.2151,0.5206,0.2726,0.1806,0.1962,0.3873,0.257,0.3611,1.334,3.4377,1.7205,1.141,9.1444,3.1342
2019/8/1,-0.7937,-0.4259,-0.6536,-0.1799,-0.2762,-0.3293,-0.6349,5.102,0.7952,-1.0309,-0.4108,0.3322,1.7399,1.5444,-0.5797,-0.1656,-1.8395,-2.0436,-0.6772,-0.7491,-0.6483,0.5848,-0.7209,-0.6289,-0.1316,-1.0081,-0.7299,0.1658,-1.1227,-0.7905,1.9197,-0.3145,-1.4011,0.294,0.555,0.2747,0.5355,0.1507,0.2712,0.6482,1.1105,1.1712,1.4676,3.1111,0.4898,5.2545,1.1954,0.2426,0.3138,0.7657,1.3115,0.7629,0.7921,0.1728,1.1548,0.3468,0.1424,0.156,0.1108,0.0753,0.2277,0.7677,0.8593,4.9013,1.8089,1.1062,5600401565,2179495524,3653234442,3779525708,3464121806,3773601093,5582109733,3029909602,3672705688,913697406.7,1418300000,5916748823,963970716.3,2173427234,11857759790,27766807794,4068912743,6976140640,4007212101,4074108450,19273309056,2400603845,1.10891E+11,1.17785E+11,19923750000,54719011561,1.2781E+11,5556500416,2739019466,2484205272,1576629857,689855400,1900000000,8.4396,18.7327,18.2062,6.2947,13.2483,17.8704,105.8271,18.64,180.8457,30.8337,39.8384,14.1203,30.4112,11.7111,10.569,5.9615,12.6032,15.4038,9.4671,165.4469,9.7401,19.6924,7.2988,8.3949,20.7361,9.7618,8.9419,14.1611,12.831,10.4069,46.8697,39.7647,28.6837,1.12,2.6927,1.2004,1.0715,1.3307,2.6468,2.9215,0.8815,1.4321,4.066,6.233,2.0744,2.4048,1.6917,0.8847,0.6487,1.033,1.1916,0.8363,0.9874,0.943,1.8631,0.7705,0.7528,1.9777,0.8722,0.8925,2.2664,2.6038,1.6477,2.4446,3.1836,2.7738,0.3792,2.1025,0.4399,0.2894,0.4025,0.7257,0.5484,1.3318,1.4149,6.4808,2.6299,1.2519,3.26,3.1033,0.3095,0.2759,0.4901,1.8996,0.195,1.206,0.5172,0.2742,0.1793,0.195,0.3868,0.2544,0.3585,1.3362,3.3991,1.7069,1.1629,9.1157,3.0903
2019/8/2,-2,-1.6253,-1.3158,-2.8829,-2.2161,-4.7357,-1.5974,0.9709,-1.7751,0.7937,-2.8873,-0.883,-0.4072,-3.4221,-1.7493,-0.995,-2.8961,-1.8081,-0.4545,-1.8868,-0.6525,-2.0349,-1.2448,-1.8987,-2.108,-1.833,-1.5625,-0.1656,-2.352,-0.8964,-1.5411,-2.5587,-2.8421,0.4751,0.5951,0.4167,0.8764,0.2431,1.1301,1.0752,1.107,0.826,2.7764,4.569,0.8205,2.8086,1.3852,0.3825,0.4976,1.0249,1.2967,1.0013,0.8988,0.3106,1.5273,0.3256,0.258,0.2494,0.1771,0.0963,0.4907,1.2607,1.1212,3.0441,1.5637,1.553,5488393534,2144071730,3605165568,3670566408,3387354564,3594895314,5492938651,3059326200,3607509729,920948973.4,1377350000,5864503800,960045754.1,2099051398,11650335420,27490521150,3951073703,6850007360,3988997501,3997238479,19147545212,2351754348,1.09511E+11,1.15549E+11,19503750000,53716015423,1.25813E+11,5547300912,2674598084,2461936500,1552332480,672204000,1846000000,8.2708,18.4283,17.9667,6.1133,12.9547,17.0241,104.1366,18.8209,177.6354,31.0784,38.6881,13.9956,30.2874,11.3104,10.3841,5.9022,12.2382,15.1253,9.4241,162.3252,9.6765,19.2917,7.208,8.2355,20.2989,9.5828,8.8022,14.1377,12.5292,10.3136,46.1474,38.7473,27.8685,1.0976,2.6489,1.1846,1.0406,1.3012,2.5214,2.8749,0.89,1.4067,4.0983,6.053,2.0561,2.395,1.6339,0.8693,0.6422,1.0031,1.1701,0.8325,0.9687,0.9368,1.8252,0.7609,0.7385,1.936,0.8562,0.8786,2.2627,2.5426,1.633,2.4069,3.1021,2.695,0.3717,2.0683,0.4341,0.2811,0.3936,0.6913,0.5397,1.3447,1.3898,6.5322,2.554,1.2408,3.2467,2.9971,0.304,0.2732,0.4759,1.8653,0.1942,1.1833,0.5138,0.2686,0.1771,0.1913,0.3787,0.2497,0.3529,1.334,3.3191,1.6916,1.145,8.8824,3.0025
2019/8/5,0.2041,0.087,-1.6667,-2.7829,-0.8499,-3.237,-0.6494,-2.1635,-1.004,-1.8701,-0.6135,-1.0022,-0.0818,-2.4184,-1.7804,-1.005,-2.4561,-0.1416,-0.9132,-2.3077,-2.2989,-1.1869,-1.1555,-1.9355,-0.8075,-1.0373,-0.9337,-2.4046,-2.4086,0,-2.9565,-1.0791,-2.0585,0.4165,0.6145,0.3587,0.9118,0.1687,0.7243,0.7992,0.6795,0.6891,1.627,3.8163,0.5127,3.6383,1.159,0.3591,0.3297,0.793,1.4246,0.4875,0.7913,0.4521,0.8765,0.36,0.2371,0.1943,0.107,0.0761,0.345,1.4945,1.0872,2.473,0.9177,1.1975,5499594337,2145936140,3545079475,3568417065,3358566848,3478528761,5457270218,2993138855,3571289752,903726502.5,1368900000,5805728150,959260761.7,2048286937,11442911051,27214234505,3854029787,6840304800,3952568300,3904994514,18707371759,2323840350,1.08246E+11,1.13312E+11,19346250000,53158795346,1.24638E+11,5413908104,2610176702,2461936500,1506437432,664950000,1808000000,8.2877,18.4443,17.6672,5.9431,12.8446,16.473,103.4604,18.4137,175.8519,30.4972,38.4508,13.8554,30.2626,11.0368,10.1993,5.8428,11.9376,15.1038,9.338,158.5792,9.4541,19.0627,7.1247,8.0761,20.135,9.4834,8.72,13.7977,12.2274,10.3136,44.7831,38.3291,27.2948,1.0998,2.6512,1.1648,1.0117,1.2901,2.4398,2.8562,0.8708,1.3926,4.0216,6.0159,2.0355,2.393,1.5943,0.8538,0.6358,0.9784,1.1684,0.8249,0.9464,0.9153,1.8035,0.7522,0.7242,1.9204,0.8473,0.8704,2.2083,2.4813,1.633,2.3358,3.0686,2.6395,0.3724,2.0701,0.4269,0.2733,0.3902,0.669,0.5362,1.3156,1.3759,6.4101,2.5383,1.2284,3.2441,2.9246,0.2986,0.2705,0.4642,1.8626,0.1924,1.156,0.502,0.2655,0.175,0.1876,0.3756,0.2471,0.3496,1.3019,3.2392,1.6916,1.1111,8.7866,2.9406
2019/8/6,-3.666,-3.3884,-3.3898,-5.5344,-2.2857,-4.8984,-4.5752,-3.1941,-4.8682,-3.7111,-3.9886,-1.9123,1.7185,-4.438,-3.3233,-2.5381,-5.9353,-3.8298,-2.9954,-3.5433,-2.3529,-5.1051,-2.3379,-3.6184,-3.6635,-2.0964,-2.4505,-3.4834,-1.9574,-2.8141,-5.914,-2.4,-2.8208,0.5511,0.9135,0.6168,1.5251,0.2224,1.4177,1.5384,0.6228,1.7264,2.081,6.2079,1.0293,5.449,1.5834,0.6601,0.5419,1.4976,2.2585,0.9514,1.5212,0.5228,1.6389,0.6992,0.3203,0.4183,0.1621,0.1289,0.7258,1.6106,1.3733,4.0229,1.1469,1.516,5297979880,2073224142,3424907290,3370928334,3281799606,3308134879,5207591189,2897534911,3397433861,870188006.4,1314300000,5694707476,975745602.9,1957383137,11062633040,26523517893,3625283415,6578335680,3834173397,3766628567,18267198306,2205205858,1.05715E+11,1.09212E+11,18637500000,52044355192,1.21584E+11,5225318272,2559083881,2392655875,1417347047,648991200,1757000000,7.9839,17.8193,17.0684,5.6142,12.551,15.6661,98.7269,17.8256,167.2912,29.3654,36.9171,13.5904,30.7827,10.547,9.8603,5.6945,11.2291,14.5254,9.0583,152.9603,9.2316,18.0896,6.9581,7.7838,19.3974,9.2846,8.5064,13.3171,11.9881,10.0234,42.1346,37.4092,26.5248,1.0595,2.5614,1.1253,0.9557,1.2606,2.3203,2.7255,0.843,1.3248,3.8724,5.7759,1.9966,2.4341,1.5236,0.8254,0.6197,0.9204,1.1237,0.8002,0.9129,0.8938,1.7114,0.7346,0.698,1.85,0.8296,0.849,2.1314,2.4328,1.587,2.1976,2.995,2.5651,0.3588,2,0.4124,0.2582,0.3813,0.6362,0.5116,1.2736,1.3089,6.1722,2.4371,1.2049,3.2998,2.7948,0.2887,0.2636,0.4367,1.7913,0.1866,1.115,0.4902,0.2519,0.1709,0.1808,0.3619,0.242,0.341,1.2566,3.1758,1.644,1.0454,8.5757,2.8577
2019/8/7,-0.8457,2.4281,0.7018,1.4141,-1.1696,-0.6281,-1.7123,2.0305,0.2132,-0.6771,1.9288,-1.0321,1.3677,-0.1206,-0.3125,0.1736,-1.3384,-3.8348,-0.4751,-0.4082,-0.3442,-1.8987,-0.5441,-0.5119,-0.5634,-0.2141,-1.0628,0.4401,0,-0.879,-0.7619,-0.6334,0.2846,0.2785,0.7613,0.3797,0.9213,0.1336,1.0736,0.8677,0.3368,0.9031,1.4119,5.1235,0.2492,6.8775,0.7487,0.2433,0.3307,0.5088,2.9829,0.415,0.7285,0.1846,1.2085,0.2924,0.1334,0.1652,0.0816,0.0815,0.252,0.7922,0.7524,1.688,1.2608,0.7738,5253176668,2123563218,3448941727,3418598027,3243415985,3287355137,5118420107,2956368107,3404677857,864296108.4,1339650000,5635931826,989090474.4,1955021999,11028062312,26569565667,3576761457,6326069120,3815958796,3751254573,18204316384,2163334861,1.0514E+11,1.08653E+11,18532500000,51932911176,1.20292E+11,5248317032,2559083881,2371624256,1406548212,644880600,1762000000,7.9164,18.252,17.1881,5.6936,12.4042,15.5677,97.0364,18.1875,167.6479,29.1666,37.6292,13.4502,31.2037,10.5343,9.8295,5.7044,11.0788,13.9684,9.0153,152.336,9.1998,17.7461,6.9203,7.744,19.2881,9.2647,8.4159,13.3757,11.9881,9.9352,41.8136,37.1723,26.6003,1.0505,2.6236,1.1332,0.9692,1.2459,2.3057,2.6789,0.8601,1.3276,3.8462,5.8873,1.976,2.4674,1.5217,0.8228,0.6207,0.9081,1.0806,0.7964,0.9091,0.8907,1.6789,0.7306,0.6944,1.8396,0.8278,0.84,2.1407,2.4328,1.5731,2.1809,2.976,2.5724,0.3557,2.0485,0.4153,0.2618,0.3769,0.6322,0.5029,1.2995,1.3117,6.1304,2.4841,1.1925,3.3449,2.7915,0.2878,0.264,0.4308,1.7226,0.1857,1.1105,0.4885,0.2471,0.17,0.1799,0.3598,0.2414,0.3374,1.2621,3.1758,1.6295,1.0375,8.5214,2.8658
2019/8/8,-0.2132,1.0536,0.3484,2.5896,0.8876,3.6662,0.1742,-0.4975,-0.6383,0.0524,-0.1456,0.3476,1.6667,0.6039,0.3135,-0.5367,0.969,-1.3804,-0.2387,0.8197,0.3454,0.6452,0.3282,1.5437,-0.1416,0.4292,0.4883,-0.5259,-0.1736,0.6781,-0.1919,0.15,-0.9081,0.2309,0.8187,0.2045,0.9807,0.0879,0.6618,0.5889,0.2197,0.7644,1.1719,4.0002,0.3253,6.1763,0.6532,0.2836,0.3236,0.3472,1.8133,0.4383,0.6843,0.1307,0.6273,0.2224,0.1902,0.1489,0.0809,0.0566,0.2108,0.6392,0.5779,1.5425,0.9863,1.2142,5241975865,2145936140,3460958945,3507127458,3272203700,3407877639,5127337215,2941659808,3382945870,864749331.4,1337700000,5655523709,1005575316,1966827687,11062633040,25602562411,3611419998,6238746080,3806851496,3782002561,18267198306,2177291860,1.05485E+11,1.10331E+11,18506250000,52155799207,1.20879E+11,5220718520,2554641027,2387707259,1403848503,645847800,1746000000,7.8995,18.4443,17.248,5.8411,12.5143,16.1384,97.2054,18.097,166.5778,29.1819,37.5744,13.4969,31.7237,10.5979,9.8603,5.4968,11.1862,13.7756,8.9938,153.5846,9.2316,17.8606,6.943,7.8635,19.2608,9.3045,8.457,13.3054,11.9673,10.0026,41.7333,37.228,26.3588,1.0483,2.6512,1.1372,0.9943,1.2569,2.3903,2.6835,0.8558,1.3191,3.8482,5.8787,1.9828,2.5085,1.5309,0.8254,0.5981,0.9168,1.0656,0.7945,0.9166,0.8938,1.6898,0.733,0.7052,1.837,0.8313,0.8441,2.1295,2.4285,1.5837,2.1767,2.9805,2.549,0.355,2.0701,0.4167,0.2686,0.3802,0.6554,0.5037,1.293,1.3033,6.1336,2.4805,1.1966,3.4007,2.8083,0.2887,0.2544,0.435,1.6988,0.1853,1.1196,0.4902,0.2487,0.1706,0.1826,0.3593,0.2425,0.3391,1.2555,3.1702,1.6406,1.0355,8.5341,2.8398
2019/8/9,-1.7094,-3.649,-0.6944,-1.7476,-0.8798,-2.1951,-3.1304,1.75,-0.4283,-2.0964,-3.8387,-1.5012,-2.1077,-0.6002,-0.3125,-0.8993,-1.9194,-1.5552,-0.4785,-1.626,-0.3442,0.9615,-0.7634,0,-0.7092,-0.2137,-0.4859,-1.7621,0.6957,-0.9326,-1.7308,-0.7113,-1.3173,0.315,0.9953,0.2283,0.6985,0.1085,0.6729,0.9125,0.3357,0.6817,1.5316,5.4875,0.5358,5.8113,1.0159,0.3223,0.2791,0.4464,1.3338,0.4509,0.6778,0.183,0.8866,0.225,0.1488,0.1641,0.0686,0.057,0.2366,1.2778,0.6181,1.6302,1.01,1.6493,5152369440,2067630912,3436924508,3445837852,3243415985,3333070569,4966829267,2993138855,3368457880,846620414.6,1286350000,5570625548,984380519.8,1955021999,11028062312,25372323540,3542102916,6141720480,3788636896,3720506584,18204316384,2198227358,1.0468E+11,1.10331E+11,18375000000,52044355192,1.20292E+11,5128723480,2572412443,2365438486,1379551125,641253600,1723000000,7.7645,17.7712,17.1282,5.739,12.4042,15.7842,94.1625,18.4137,165.8644,28.5701,36.1321,13.2943,31.0551,10.5343,9.8295,5.4474,10.9715,13.5613,8.9507,151.0873,9.1998,18.0323,6.89,7.8635,19.1242,9.2846,8.4159,13.0709,12.0505,9.9093,41.011,36.9632,26.0116,1.0304,2.5545,1.1293,0.9769,1.2459,2.3378,2.5995,0.8708,1.3135,3.7675,5.6531,1.9531,2.4557,1.5217,0.8228,0.5928,0.8993,1.0491,0.7907,0.9017,0.8907,1.706,0.7274,0.7052,1.824,0.8296,0.84,2.092,2.4454,1.5689,2.139,2.9593,2.5154,0.3489,1.9946,0.4139,0.2639,0.3769,0.641,0.488,1.3156,1.2977,6.005,2.3853,1.1787,3.329,2.7915,0.2878,0.2521,0.4267,1.6724,0.1844,1.1014,0.4885,0.2511,0.1693,0.1826,0.3568,0.242,0.3374,1.2334,3.1923,1.6253,1.0175,8.4734,2.8024
