ÈÕÆÚ,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH
2015/7/27,-8.1361,-9.9909,-10.0052,-9.9873,-10,-10.0368,-9.9912,-10.0215,-10,-10.0164,-10,-10.0262,-3.667,-9.993,-10.0193,-8.1921,-10,,,-10.0349,-9.9907,-9.2537,-10.0149,,-10,-9.9747,-9.9631,,,-10.0025,,,8.5369,4.4152,3.8315,5.1506,2.2987,3.9122,1.1941,6.4205,8.434,6.1607,2.3218,6.0839,19.8727,13.083,1.2709,1.2232,10.9444,,,2.3135,4.0511,9.1764,3.5169,,2.2075,5.0563,3.2569,,,8.8626,,,3096320066,4163978102,8706889525,6017261730,17546069231,6557570587,8943154654,7137822020,7503252065,4154345388,2665548000,4659378475,2921962585,784289000,3096320066,4163978102,2850704640,,,4818782652,5808058374,7845906816,13163299010,,39069360000,3208500000,1.18869E+11,,,2910128000,,,1223.954,77.3309,51.071,84.3117,20.4782,113.3603,34.6603,145.6287,594.2041,35.4157,31.4692,109.3934,131.7145,80.616,435.8747,40.0325,104.7547,,,24.6678,120.119,34.4583,88.7396,,12.3401,45.295,35.2806,,,51.7746,,,40.0092,6.074,9.8218,5.7731,3.3909,3.9246,4.9587,11.1252,6.9598,4.8945,1.837,8.5322,4.2769,5.8824,14.2481,3.1444,16.0801,,,2.8438,6.0669,2.7244,2.963,,1.6521,4.651,2.9551,,,14.3931,,,476.7751,3.8698,3.1174,1.2829,1.862,1.7303,2.6984,10.2319,11.0107,7.1076,1.0276,11.8381,3.8788,1.7095,169.7893,2.0033,27.2834,,,0.9401,1.8099,1.3337,0.5757,,0.5641,2.6496,0.6483,,,11.7964,,
2015/7/28,-3.3816,-9.3845,-2.5029,-9.9201,-5.1852,-6.5507,5.2323,-9.7852,-9.9764,-7.6642,1.358,-9.5412,-8.1505,-9.4778,0.9279,3.0769,-9.9974,,,-8.0504,-9.9585,-5.7566,-6.7276,,-4.6717,4.418,-9.2896,,,-6.4762,,,6.6634,6.0875,4.1014,4.8607,3.102,3.5056,2.0045,6.8322,9.8538,5.8411,3.3481,7.4256,9.4647,11.5809,1.3371,0.8232,9.7225,,,2.3117,5.4049,5.7927,3.157,,2.5331,7.6423,2.5493,,,9.0624,,,2991613590,3773211237,8488963885,5420344840,16636273048,6128006086,9411084996,6439371656,6754700677,3835946653,2701746800,4214820150,2683808895,709956000,2991613590,3773211237,2565708880,,,4430849616,5229662520,7394250996,12277728230,,37244150000,3350250000,1.07827E+11,,,2721661000,,,1182.5642,70.0738,49.7927,75.948,19.4164,105.9344,36.4738,131.3786,534.9242,32.7014,31.8966,98.956,120.9792,72.9754,439.7799,41.2512,94.2819,,,22.6819,108.157,32.4747,82.7696,,11.7636,47.2961,32.0031,,,48.4216,,,38.6562,5.504,9.5759,5.2004,3.215,3.6675,5.2182,10.0365,6.2655,4.5194,1.8619,7.7182,3.9283,5.3249,14.3757,3.2401,14.4725,,,2.6149,5.4627,2.5675,2.7637,,1.5749,4.8565,2.6806,,,13.461,,,460.6523,3.5067,3.0394,1.1556,1.7654,1.617,2.8396,9.2307,9.9123,6.5629,1.0415,10.7086,3.5627,1.5475,171.3105,2.0643,24.5558,,,0.8644,1.6296,1.2569,0.537,,0.5378,2.7666,0.588,,,11.0324,,
2015/7/29,4.8333,6.6815,8.9552,4.7495,7.5827,9.9671,0,9.9647,-0.4727,7.5099,5.8465,9.9839,7.8011,9.9145,5.1627,2.2388,-3.9161,,,6.8565,6.3364,7.6789,7.9252,,5.5629,5.8428,8.1325,,,10.0091,,,3.6891,3.9148,2.9602,3.4184,1.6712,2.9099,,5.2198,15.8699,4.1218,1.6868,5.3834,7.572,12.6662,0.9147,0.3726,21.1508,,,1.9661,3.2705,4.1439,3.0772,,1.4233,5.0049,1.9397,,,7.7144,,,3136208247,4025318892,9249169606,5677782930,17897755150,6738793111,9411084996,7081037438,6722771944,4124021699,2859705200,4635623450,2893174776,780344800,3136208247,4025318892,2465232000,,,4734652596,5561035145,7962046884,13250762791,,39316010000,3546000000,1.16596E+11,,,2994074000,,,1239.7215,74.7558,54.2518,79.5551,20.8887,116.4931,36.4738,144.4701,532.3956,35.1572,33.7615,108.8357,130.4169,80.2106,462.4374,42.1705,90.5897,,,24.2371,115.0102,34.9684,89.3292,,12.418,50.0595,34.6058,,,53.2681,,,40.5246,5.8717,10.4335,5.4474,3.4588,4.0331,5.2182,11.0367,6.2359,4.8588,1.9708,8.4887,4.2348,5.8528,15.1164,3.3123,13.9057,,,2.7942,5.8088,2.7647,2.9827,,1.6625,5.1402,2.8986,,,14.8083,,,482.9171,3.741,3.3116,1.2105,1.8993,1.7781,2.8396,10.1505,9.8654,7.0558,1.1024,11.7778,3.8406,1.7009,180.1364,2.1103,23.5942,,,0.9237,1.7329,1.3534,0.5795,,0.5677,2.9283,0.6359,,,12.1367,,
2015/7/30,-9.9205,-5.428,-3.6438,-7.8226,-4.4425,-3.5857,0,-2.085,-9.9736,-4.5956,-5.2359,4.3192,-0.0452,-1.2053,-7.1957,-2.0438,-10,,,-0.7897,-5.3088,-3.8898,-1.0726,,-4.6424,-3.9975,-0.8357,,,2.6113,,,3.0093,3.7348,4.4956,3.9132,1.554,3.1266,,6.6193,11.5246,3.9709,1.7943,8.6327,8.3314,16.7018,0.7745,0.343,14.6026,,,2.7467,3.3784,4.4195,3.3209,,1.3332,6.2665,2.2747,,,11.9096,,,2825080433,3806825591,8912145069,5233631500,17102639159,6497163079,9411084996,6933397523,6052268568,3934498643,2709973800,4835844375,2891866240,770939400,2825080433,3806825591,2218708800,,,4697261460,5265812261,7652340036,13108634147,,37490800000,3404250000,1.15622E+11,,,3072259000,,,1116.7348,70.6981,52.2749,73.3318,19.9607,112.316,36.4738,141.4579,479.2965,33.5415,31.9937,113.5365,130.3579,79.2438,429.2706,41.3191,81.5308,,,24.0457,108.9046,33.6082,88.3711,,11.8415,48.0584,34.3166,,,54.6591,,,36.5043,5.553,10.0533,5.0213,3.3052,3.8885,5.2182,10.8065,5.6139,4.6355,1.8676,8.8554,4.2329,5.7823,14.0322,3.2454,12.5151,,,2.7721,5.5005,2.6572,2.9507,,1.5854,4.9348,2.8743,,,15.195,,,435.0093,3.5379,3.1909,1.1158,1.8149,1.7144,2.8396,9.9389,8.8815,6.7315,1.0447,12.2865,3.8389,1.6804,167.2167,2.0677,21.2348,,,0.9164,1.6409,1.3008,0.5733,,0.5413,2.8112,0.6305,,,12.4536,,
2015/7/31,-7.8362,-0.2208,-3.7816,-4.8649,1.9222,-2.0661,0,1.7199,-6.272,-0.8992,-2.1251,3.5088,-5.9276,2.8335,-5.7246,-4.3219,-10,,,-4.2786,-0.8009,-2.1922,0.5004,,0.9211,1.1236,-2.5281,,,-2.0359,,,2.9275,2.6849,2.6358,3.411,1.6891,2.0657,,4.6407,9.1397,3.2132,1.1924,6.6936,4.3125,14.2251,0.9243,0.7769,14.5945,,,1.8423,2.5587,2.4783,2.0765,,1.2133,4.4594,1.4748,,,7.7053,,,2603701028,3798422002,8575120533,4979022400,17431389040,6362924173,9411084996,7052645147,5672671419,3899121005,2652384800,5005523125,2720447924,792784200,2603701028,3798422002,1996837920,,,4496284104,5223637563,7484582160,13174231983,,37836110000,3442500000,1.12699E+11,,,3009711000,,,1029.2251,70.542,50.2981,69.7643,20.3444,109.9955,36.4738,143.8909,449.2352,33.2399,31.3138,117.5202,122.6308,81.4892,404.6707,39.5308,73.3777,,,23.0169,108.0324,32.8714,88.8133,,11.9506,48.5984,33.449,,,53.5463,,,33.6438,5.5408,9.6731,4.777,3.3687,3.8081,5.2182,10.9924,5.2618,4.5938,1.8279,9.1661,3.982,5.9461,13.2281,3.105,11.2636,,,2.6535,5.4564,2.5989,2.9655,,1.6,4.9902,2.8017,,,14.8856,,,400.9211,3.5301,3.0702,1.0615,1.8498,1.679,2.8396,10.1098,8.3244,6.671,1.0225,12.7176,3.6113,1.728,157.6342,1.9782,19.1113,,,0.8772,1.6278,1.2723,0.5762,,0.5463,2.8428,0.6146,,,12.2001,,
2015/8/3,-7.3152,-6.0841,-9.9882,-10,3.2895,-8.2278,0,-9.6618,1.2508,-6.6105,-5.7072,-9.9661,-9.8605,-3.5591,-4.535,-6.3863,10.0075,,,-7.4844,2.4221,-3.2759,-2.5726,,5.3455,3.7908,-9.366,,,-9.9809,,,5.5082,3.2004,3.1648,3.6035,1.5353,2.3665,,4.1433,8.3822,3.1256,1.2173,5.4929,5.0957,11.7184,0.5487,0.5384,22.1697,,,2.5994,3.5003,2.7486,2.0034,,1.688,3.9692,1.6781,,,6.8799,,,2413234963,3567323318,7718622087,4481120160,18004789995,5839392437,9411084996,6371230157,5743624157,3641369649,2501008000,4506667600,2452197888,764568000,2413234963,3567323318,2462774608,,,4159763880,5350161656,7239397572,12835309832,,39858640000,3573000000,1.02143E+11,,,2709316000,,,953.9351,66.2502,45.2742,62.7879,21.0136,100.9452,36.4738,129.9884,454.8541,31.0426,29.5267,105.808,110.5388,78.5889,386.2897,37.0034,80.7209,,,21.2942,110.6491,31.7946,86.5285,,12.5894,50.4407,30.3162,,,48.2019,,,31.1827,5.2037,8.707,4.2993,3.4795,3.4948,5.2182,9.9303,5.3277,4.2901,1.7236,8.2526,3.5893,5.7345,12.6272,2.9065,12.3908,,,2.4549,5.5886,2.5138,2.8892,,1.6855,5.1794,2.5393,,,13.3999,,,371.5929,3.3153,2.7636,0.9554,1.9107,1.5408,2.8396,9.133,8.4286,6.23,0.9641,11.4501,3.2552,1.6665,150.474,1.8517,21.0238,,,0.8115,1.6672,1.2306,0.5614,,0.5755,2.9506,0.557,,,10.9824,,
2015/8/4,8.9669,8.8339,10.0131,9.9747,6.5393,9.4253,0,9.9822,9.265,9.9931,6.0526,9.1114,9.9787,6.0714,9.4203,3.9933,5.2882,,,7.9775,4.6171,7.4866,8.3475,,2.4752,5.3526,9.539,,,9.9939,,,4.5088,3.2642,2.7363,4.1002,1.621,2.4102,,4.4063,8.8249,3.4668,1.9395,4.4393,5.9227,11.8912,0.5109,0.4496,18.4069,,,2.0049,3.8777,3.3396,3.0234,,1.2448,7.8046,1.424,,,7.1382,,,2629628346,3882457887,8491497904,4928100580,19182173290,6389771954,9411084996,7007217481,6275769694,4005253917,2652384800,4917290175,2696894262,810988200,2629628346,3882457887,2593011456,,,4491610212,5597184886,7781384556,13906741147,,40845240000,3764250000,1.11887E+11,,,2980083000,,,1039.4739,72.1027,49.8076,69.0508,22.3877,110.4596,36.4738,142.964,496.9962,34.1447,31.3138,115.4487,121.569,83.3604,422.7221,38.485,84.9896,,,22.9929,115.7579,34.1749,93.7515,,12.901,53.1406,33.2081,,,53.0192,,,33.9788,5.6634,9.5788,4.7281,3.707,3.8242,5.2182,10.9216,5.8213,4.7188,1.8279,9.0045,3.9475,6.0826,13.8181,3.0228,13.0461,,,2.6508,5.8466,2.702,3.1304,,1.7272,5.4566,2.7815,,,14.7391,,,404.9134,3.6082,3.0403,1.0507,2.0356,1.686,2.8396,10.0447,9.2095,6.8526,1.0225,12.4934,3.5801,1.7677,164.6658,1.9259,22.1356,,,0.8763,1.7442,1.3227,0.6082,,0.5898,3.1085,0.6102,,,12.08,,
2015/8/5,10.0114,0.2165,-2.1188,1.0333,0.4384,-2.7311,0,-0.9724,-5.4833,1.388,-2.0471,-0.4831,0.9219,4.003,5.5923,-2.56,-9.9806,,,-0.9365,-3.4446,0.8292,1.4151,,-2.7778,-4.3036,-1.1611,,,0.4143,,,6.0211,3.8741,2.9386,4.313,2.251,2.5315,,5.537,9.1752,5.6515,1.7348,5.8987,7.3034,18.8438,0.9052,0.3519,17.9125,,,1.7096,3.2737,4.4176,4.2034,,1.1553,6.4176,1.4647,,,8.5422,,,2892890342,3890861476,8311582550,4979022400,19266272096,6215261376,9411084996,6939075982,5931648914,4060847347,2598086600,4893535150,2721756461,843452000,2892890342,3890861476,2334212832,,,4449545184,5404386268,7845906816,14103534654,,39710650000,3602250000,1.10588E+11,,,2992428000,,,1143.5396,72.2588,48.7523,69.7643,22.4859,107.4428,36.4738,141.5738,469.7443,34.6186,30.6728,114.8909,122.6898,86.6973,446.3622,37.4998,76.5071,,,22.7776,111.7705,34.4583,95.0781,,12.5427,50.8536,32.8225,,,53.2388,,,37.3805,5.6756,9.3759,4.777,3.7233,3.7198,5.2182,10.8154,5.5021,4.7843,1.7905,8.961,3.9839,6.3261,14.5909,2.9454,11.744,,,2.6259,5.6452,2.7244,3.1747,,1.6792,5.2218,2.7492,,,14.8001,,,445.4508,3.616,2.9759,1.0615,2.0445,1.64,2.8396,9.947,8.7045,6.9477,1.0016,12.433,3.6131,1.8385,173.8745,1.8766,19.9263,,,0.8681,1.6841,1.3337,0.6168,,0.5734,2.9748,0.6031,,,12.13,,
2015/8/6,-0.0345,0.108,-0.8841,-1.0227,-1.2698,-1.5119,0,-2.2913,5.7416,0.7467,0.3167,-3.7448,-1.4423,-4.2806,-2.439,-0.6568,-4.7183,,,-1.4706,-1.4493,-1.8092,-3.2558,,-1.3665,-4.2473,-1.0279,,,0.4675,,,3.8979,2.8331,1.6211,2.3863,0.9226,1.5634,,3.1403,11.2096,3.2438,1.3734,3.3,3.1764,12.2381,0.7527,0.2228,9.5895,,,1.0828,1.7643,1.995,2.4227,,0.6073,3.8571,1.0541,,,6.0407,,,2891893137,3895063270,8238095997,4928100580,19021621022,6121294141,9411084996,6780079151,6272222057,4091171036,2606313600,4710282100,2682500358,807347400,2891893137,3895063270,2224076848,,,4384110696,5326061829,7703957844,13644349805,,39168020000,3449250000,1.09451E+11,,,3006419000,,,1143.1454,72.3368,48.3212,69.0508,22.2003,105.8184,36.4738,138.3299,496.7153,34.8771,30.7699,110.5885,120.9202,82.9861,435.5471,37.2596,72.8973,,,22.4426,110.1506,33.8349,91.9826,,12.3713,48.6937,32.4851,,,53.4877,,,37.3677,5.6817,9.293,4.7281,3.676,3.6635,5.2182,10.5676,5.818,4.8201,1.7962,8.6255,3.9264,6.0553,14.2374,2.9266,11.1899,,,2.5873,5.5634,2.6751,3.0713,,1.6563,5,2.7209,,,14.8693,,,445.2972,3.6199,2.9496,1.0507,2.0186,1.6152,2.8396,9.7191,9.2043,6.9996,1.0047,11.9674,3.561,1.7598,169.6616,1.8646,18.9862,,,0.8553,1.6597,1.3096,0.5967,,0.5656,2.8484,0.5969,,,12.1867,,
2015/8/7,10,4.7465,4.86,6.659,4.2203,4.2763,0,5.4439,7.0136,2.9648,3.2197,6.9164,8.2927,4.7726,3.6429,3.4711,9.9981,,,4.2644,5.4299,2.6801,3.0449,,2.267,2.0222,5.9347,,,3.2028,,,6.5567,5.471,2.4573,3.9335,1.4382,2.1655,,4.6054,11.4511,4.7722,2.353,5.1304,8.6465,12.5282,0.564,0.4946,9.3772,,,1.7034,3.5098,3.1225,2.4147,,0.8702,3.0446,1.8718,,,7.4118,,,3181082451,4079942217,8638471010,5256263420,19824382360,6383060009,9411084996,7149178937,6712129034,4212465791,2690229000,5036065300,2904951607,845879200,3181082451,4079942217,2446442656,,,4571066376,5615259756,7910429076,14059802764,,40055960000,3519000000,1.15946E+11,,,3102710000,,,1257.4599,75.7702,50.6697,73.6489,23.1373,110.3435,36.4738,145.8604,531.5528,35.9112,31.7606,118.2373,130.9477,86.9468,451.3963,38.5515,80.1856,,,23.3997,116.1317,34.7417,94.7833,,12.6517,49.6784,34.413,,,55.2009,,,41.1044,5.9514,9.7446,5.043,3.8312,3.8202,5.2182,11.1429,6.226,4.963,1.854,9.222,4.252,6.3443,14.7554,3.028,12.3087,,,2.6976,5.8655,2.7468,3.1648,,1.6938,5.1011,2.8824,,,15.3456,,,489.8269,3.7917,3.0929,1.1206,2.1037,1.6843,2.8396,10.2482,9.8498,7.2071,1.0371,12.7952,3.8563,1.8438,175.8355,1.9292,20.8844,,,0.8918,1.7498,1.3447,0.6149,,0.5784,2.906,0.6323,,,12.5771,,
2015/8/10,5.9248,7.621,7.6855,10.0108,6.4404,6.4143,0,6.9102,6.2896,6.1188,9.2355,5.9299,7.3423,4.6987,3.9972,6.5495,7.001,,,8.6912,5.2575,4.4046,10.0311,,8.0049,6.7775,9.944,,,6.1008,,,5.2524,5.7873,3.189,4.216,2.4617,2.9384,,6.1385,11.1732,5.8861,3.9166,6.6284,9.4687,16.2799,0.7068,0.7947,18.2021,,,2.8445,4.6599,5.3885,3.5327,,2.5599,7.6168,2.3585,,,11.0889,,,3369554107,4390874991,9302384006,5782455560,21101155153,6792488674,9411084996,7643204805,7134297826,4470217148,2938684400,5334699900,3118243099,885624600,3369554107,4390874991,2617718768,,,4968347196,5910482640,8258849280,15470156229,,43262410000,3757500000,1.27476E+11,,,3292000000,,,1331.9615,81.5447,54.5639,81.0217,24.6274,117.4213,36.4738,155.9397,564.9855,38.1085,34.6939,125.2487,140.5624,91.0321,469.285,41.0629,85.7995,,,25.4334,122.2373,36.2719,104.2911,,13.6645,53.0453,37.835,,,58.5686,,,43.5398,6.405,10.4935,5.5478,4.0779,4.0652,5.2182,11.9129,6.6176,5.2666,2.0252,9.7689,4.5642,6.6424,15.3402,3.2253,13.1704,,,2.9321,6.1739,2.8678,3.4823,,1.8294,5.4468,3.169,,,16.2818,,,518.848,4.0807,3.3306,1.2328,2.2392,1.7923,2.8396,10.9564,10.4693,7.6481,1.1329,13.5539,4.1394,1.9304,182.8038,2.0549,22.3465,,,0.9693,1.8418,1.4039,0.6766,,0.6247,3.103,0.6952,,,13.3444,,
2015/8/11,-6.8363,-1.0526,5.1485,2.593,-2.4638,3.8538,0,1.7831,0.9448,0.0565,8.3427,-2.6718,2.5598,0.9935,-4.8376,-0.8996,0.304,,,9.9718,-0.3058,-0.625,3.2509,,0.7982,0.2395,1.5287,,,5.3,,,5.579,5.1388,4.6963,7.0389,2.093,3.8348,,7.5918,10.3991,5.2968,5.9235,5.9321,7.6518,15.6429,0.7348,0.3869,16.8665,,,4.0376,4.6151,5.232,8.0885,,2.5088,8.4908,3.8952,,,13.95,,,3139199860,4344655255,9781313610,5932392030,20581271620,7054254542,9411084996,7779487803,7201702927,4472744122,3183849000,5192169750,3198063841,894423200,3139199860,4344655255,2625675360,,,5463779748,5892407770,8207231472,15973072969,,43607720000,3766500000,1.29425E+11,,,3466476000,,,1240.904,80.6863,57.3731,83.1226,24.0206,121.9464,36.4738,158.7202,570.3236,38.13,37.5883,121.9023,144.1605,91.9365,454.881,41.4497,86.0602,,,27.9696,121.8635,36.0452,107.6815,,13.7736,53.1724,38.4134,,,61.6727,,,40.5632,6.3376,11.0338,5.6917,3.9774,4.2219,5.2182,12.1253,6.6801,5.2696,2.1942,9.5079,4.6811,6.7084,14.8694,3.2557,13.2104,,,3.2245,6.155,2.8498,3.5955,,1.844,5.4599,3.2175,,,17.1447,,,483.3778,4.0377,3.5021,1.2648,2.1841,1.8614,2.8396,11.1517,10.5682,7.6524,1.2274,13.1918,4.2454,1.9496,177.1929,2.0742,22.4145,,,1.0659,1.8361,1.3951,0.6986,,0.6297,3.1104,0.7058,,,14.0516,,
2015/8/12,-0.2224,-2.5145,-2.0207,5.5317,3.3804,3.0447,0,-2.4088,-6.5025,-0.9605,6.2016,1.3072,3.8871,-5.3596,0.1393,-1.9667,-3.429,,,10.0086,10.0204,0.1572,9.9932,,-0.905,-3.644,-0.2509,,,6.7426,,,3.7347,2.952,4.2136,5.7301,2.2895,4.1773,,5.9528,8.6386,4.4058,7.0004,4.3203,8.0475,10.8111,0.4906,0.2694,9.252,,,8.7131,6.0747,4.3706,9.2319,,2.1722,4.2633,2.1036,,,21.3874,,,3132219429,4235408604,9583660123,6260554870,21276998113,7269036792,9411084996,7592098680,6733414855,4429785562,3381297000,5260041250,3322374834,846486000,3132219429,4235408604,2535640240,,,6010625112,6482853538,8220135924,17569286968,,43213080000,3629250000,1.291E+11,,,3700208000,,,1238.1447,78.6575,56.2138,87.7207,24.8326,125.6594,36.4738,154.897,533.2385,37.7638,39.9193,123.4958,149.7641,87.0091,462.4471,41.2529,83.1092,,,30.7689,134.0748,36.1018,118.4423,,13.6489,51.2348,38.317,,,65.8311,,,40.473,6.1782,10.8108,6.0065,4.1119,4.3504,5.2182,11.8332,6.2458,5.219,2.3302,9.6322,4.863,6.3489,15.1167,3.2402,12.7574,,,3.5472,6.7717,2.8543,3.9548,,1.8273,5.2609,3.2094,,,18.3007,,,482.3029,3.9362,3.4313,1.3347,2.2579,1.918,2.8396,10.8831,9.881,7.5789,1.3035,13.3642,4.4104,1.8451,180.1402,2.0644,21.6459,,,1.1726,2.0201,1.3973,0.7684,,0.624,2.997,0.7041,,,14.9991,,
2015/8/13,1.6874,3.373,3.834,1.1749,0.8983,9.9723,0,3.6649,5.3214,3.5938,1.2165,0.4516,4.2536,4.5161,0,2.4691,2.7085,,,-2.7216,10.0372,1.5699,4.7915,,2.5114,5.3937,7.044,,,1.3568,,,3.8928,5.0219,3.4056,5.978,1.6505,6.8703,,5.623,7.0714,4.6892,7.8007,3.9785,7.1276,9.7021,0.2521,0.4084,9.3756,,,8.6054,11.5918,4.4594,9.1607,,1.7427,7.1707,3.3825,,,15.5008,,,3185071269,4378269609,9951092888,6334108610,21468131765,7993926888,9411084996,7870343135,7091726183,4588984929,3422432000,5283796275,3463696804,884714400,3185071269,4378269609,2604318192,,,5847038892,7133548875,8349180444,18411125858,,44298340000,3825000000,1.38194E+11,,,3750411000,,,1259.0367,81.3106,58.369,88.7513,25.0557,138.1905,36.4738,160.5739,561.6142,39.121,40.405,124.0535,156.1345,90.9386,467.9454,42.7741,85.3602,,,29.9315,147.5321,36.6686,124.1175,,13.9917,53.9982,41.0161,,,66.7242,,,41.156,6.3866,11.2253,6.0771,4.1488,4.7843,5.2182,12.2669,6.5781,5.4066,2.3586,9.6757,5.0699,6.6356,15.2964,3.3597,13.103,,,3.4507,7.4514,2.8991,4.1443,,1.8732,5.5447,3.4355,,,18.549,,,490.4411,4.069,3.5629,1.3504,2.2782,2.1093,2.8396,11.282,10.4068,7.8513,1.3193,13.4246,4.598,1.9284,182.282,2.1405,22.2321,,,1.1407,2.2229,1.4192,0.8052,,0.6396,3.1587,0.7536,,,15.2026,,
2015/8/14,0.814,1.4395,1.8589,-1.1612,-0.9972,3.3585,0,-0.4329,0.05,-0.9361,-5.2885,-2.3121,2.7578,10.0137,0.2086,0.753,-1.5597,,,-0.7994,7.348,10.0464,6.7102,,-1.6704,1.6471,1.1751,,,4.5864,,,3.769,6.4317,3.4391,4.7296,1.649,9.313,,5.8446,6.6943,5.5528,4.4146,3.3583,9.4443,26.5939,0.2433,0.4094,10.8891,,,6.3099,17.9498,7.2458,9.1165,,1.6553,8.0794,3.3399,,,11.0884,,,3210998587,4441296522,10136076280,6260554870,21254062075,8262404701,9411084996,7836272385,7095273820,4546026370,3241438000,5161627575,3559219987,973307200,3210998587,4441296522,2563697696,,,5800299972,7657720118,9187969824,19646551762,,43558390000,3888000000,1.39818E+11,,,3922418000,,,1269.2856,82.4811,59.454,87.7207,24.8059,142.8317,36.4738,159.8787,561.8951,38.7548,38.2682,121.1852,160.4405,100.0449,468.7399,43.0794,84.0288,,,29.6922,158.3727,40.3525,132.4461,,13.758,54.8876,41.498,,,69.7844,,,41.491,6.4785,11.434,6.0065,4.1075,4.945,5.2182,12.2138,6.5814,5.356,2.2339,9.452,5.2097,7.3001,15.3224,3.3837,12.8986,,,3.4231,7.999,3.1904,4.4224,,1.8419,5.636,3.4758,,,19.3997,,,494.4335,4.1276,3.6291,1.3347,2.2555,2.1802,2.8396,11.2331,10.412,7.7778,1.2496,13.1142,4.7248,2.1215,182.5915,2.1558,21.8854,,,1.1316,2.3862,1.5618,0.8592,,0.629,3.2107,0.7625,,,15.8998,,
2015/8/17,6.1801,4.825,5.975,-1.8979,-1.3669,-2.9245,0,0.6522,0.5,2.3902,1.5228,5.5884,4.0441,-1.6521,2.0819,2.5411,-3.7406,,,-0.4029,-5.4288,9.9719,3.2276,,0.906,3.8194,-1.0453,,,-3.504,,,3.8235,5.9281,3.7742,3.9007,1.257,6.1983,,5.2277,6.5701,5.6653,4.6668,5.5443,8.5546,31.7409,0.3466,0.4569,10.6061,,,4.1358,12.1989,6.6104,8.0449,,1.7259,7.8326,2.0246,,,11.8785,,,3409442288,4655588029,10741706838,6141737290,20963538924,8020774669,9411084996,7887378509,7130750189,4654686255,3290800000,5450081450,3703159031,957227000,3409442288,4655588029,2467799824,,,5776930512,7241998098,10104185916,20280664173,,43953030000,4036500000,1.38356E+11,,,3784977000,,,1347.729,86.4608,63.0064,86.0559,24.4668,138.6546,36.4738,160.9214,564.7046,39.6811,38.8509,127.9576,166.9289,98.3921,478.2666,44.1527,80.8856,,,29.5726,149.775,44.3764,136.7209,,13.8826,56.984,41.0642,,,67.3392,,,44.0552,6.7911,12.1171,5.8925,4.0513,4.8003,5.2182,12.2934,6.6143,5.484,2.2679,9.9802,5.4204,7.1795,15.6338,3.468,12.4161,,,3.4093,7.5647,3.5085,4.5651,,1.8586,5.8513,3.4395,,,18.72,,,524.9901,4.3267,3.846,1.3094,2.2246,2.1164,2.8396,11.3064,10.4641,7.9637,1.2686,13.8471,4.9159,2.0865,186.3025,2.2095,21.0667,,,1.127,2.2567,1.7176,0.887,,0.6346,3.3334,0.7545,,,15.3427,,
