ÈÕÆÚ,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH
2017/9/26,0.5976,,0,-4.0431,-4.1667,-10,,,-0.7692,-2.0979,1.5752,-0.2407,1.8643,-0.4338,0.6369,0.5952,-0.9206,-3.6159,0.9208,,,10.6937,10.5115,38.2691,,,0.2261,0.8911,0.5186,0.556,4.5647,2.2582,0.3273,0.5132,0.4764,2.8256,1898601434,,1135706000,1224355200,776254600,1692901539,,,31805652063,10613120000,6956516262,3108560988,8534242309,1666170000,2.81857E+11,4948725600,2631411344,799992000,107.1263,,189.8053,70.3908,75.7671,214.7013,,,16.4448,40.5699,35.7911,1734.7381,46.9915,56.5339,9.5212,25.3279,39.1419,60.5201,4.3079,,12.8466,6.3682,23.6952,23.7333,,,1.4937,2.6825,8.6,70.1514,4.4705,3.9006,1.493,2.0267,3.0461,4.9048,2.8246,,24.2555,11.1579,16.8985,19.564,,,0.2578,0.969,1.8985,139.1442,2.7027,0.3855,0.2963,0.3613,5.1975,5.9221
2017/9/27,0.297,,0,10,1.104,0.9963,,,-0.2584,0.0893,0.1001,-0.7238,2.2694,0.1089,0,0.1972,0.9872,0.0923,1.1745,,,16.2983,5.034,28.3068,,,0.1446,0.8029,0.4676,0.442,7.7188,1.5929,0.2449,0.4902,0.2822,1.7328,1904240844,,1135706000,1346790720,784824400,1709768221,,,31723466916,10622596000,6963476258,3086062356,8727918379,1667985000,2.81857E+11,4958486400,2657389272,800730000,107.4445,,189.8053,77.4299,76.6036,216.8404,,,16.4023,40.6061,35.8269,1722.1827,48.0579,56.5955,9.5212,25.3778,39.5283,60.5759,4.3207,,12.8466,7.005,23.9568,23.9698,,,1.4898,2.6849,8.6086,69.6437,4.572,3.9048,1.493,2.0307,3.0761,4.9093,2.833,,24.2555,12.2737,17.085,19.7589,,,0.2572,0.9698,1.9004,138.1371,2.764,0.386,0.2963,0.362,5.2488,5.9276
2017/9/28,-1.1846,,0,4.8519,2.3322,-5.8546,,,-0.2591,-1.8733,-1.4493,0.243,-1.5032,-0.6529,-1.7932,-1.1811,0.6901,-1.8126,1.4927,,,33.9798,7.3876,25.6249,,,0.2249,1.1664,0.4661,0.3119,5.913,1.5462,0.5453,0.6087,0.4274,2.1366,1881683203,,1135706000,1412135520,803127800,1609668130,,,31641281768,10423600000,6862556312,3093561900,8596718460,1657095000,2.76802E+11,4899921600,2675726633,786216000,106.1717,,189.8053,81.1867,78.3901,204.1453,,,16.3598,39.8455,35.3077,1726.3679,47.3355,56.226,9.3505,25.0781,39.801,59.478,4.2695,,12.8466,7.3449,24.5155,22.5664,,,1.486,2.6346,8.4839,69.8129,4.5033,3.8793,1.4662,2.0067,3.0974,4.8203,2.7994,,24.2555,12.8692,17.4835,18.6021,,,0.2565,0.9516,1.8729,138.4728,2.7225,0.3834,0.291,0.3578,5.2851,5.8202
2017/9/29,1.3986,,0,10.0097,2.9113,-3.1435,,,-0.5195,3.0909,0.9128,0.1212,3.6337,0.8762,-0.3222,0.3984,1.6562,1.5957,1.2997,,,33.6619,11.5795,23.0986,,,0.3,1.4023,0.4054,0.326,6.9575,1.3992,0.4085,0.4663,0.4415,2.4629,1908000451,,1135706000,1553486640,826509600,1559068084,,,31476911473,10745784000,6925196279,3097311672,8909099218,1671615000,2.7591E+11,4919443200,2720041923,798762000,107.6566,,189.8053,89.3132,80.6723,197.728,,,16.2748,41.077,35.63,1728.4604,49.0555,56.7187,9.3204,25.178,40.4602,60.4271,4.3292,,12.8466,8.0801,25.2292,21.857,,,1.4783,2.716,8.5613,69.8976,4.6669,3.9133,1.4615,2.0147,3.1487,4.8973,2.8386,,24.2555,14.1573,17.9925,18.0173,,,0.2552,0.9811,1.89,138.6406,2.8214,0.3868,0.2901,0.3592,5.3726,5.913
2017/10/9,0.3941,,0,10.0066,-0.4352,9.9953,,,0.5222,2.381,1.0553,0.3632,3.8569,0.4343,1.9397,1.1905,-0.8989,4.0345,1.1558,,,39.3621,8.5548,29.5678,,,0.267,1.4987,0.4453,0.558,10.2468,1.4935,0.5058,0.7068,1.0877,4.6049,1915519665,,1135706000,1708938480,822912400,1714901559,,,31641281768,11001636000,6998276239,3108560988,9252718052,1678875000,2.81262E+11,4978008000,2695592108,830988000,108.0809,,189.8053,98.2505,80.3212,217.4914,,,16.3598,42.0551,36.006,1734.7381,50.9476,56.965,9.5011,25.4777,40.0965,62.865,4.3463,,12.8466,8.8887,25.1194,24.0417,,,1.486,2.7807,8.6517,70.1514,4.8469,3.9303,1.4898,2.0386,3.1204,5.0948,2.8498,,24.2555,15.574,17.9142,19.8182,,,0.2565,1.0044,1.9099,139.1442,2.9302,0.3885,0.2957,0.3635,5.3243,6.1516
2017/10/10,1.2758,,0,-2.4955,3.947,4.0411,,,0,0.0861,0.5967,0.7238,-1.1479,2.1622,-0.1057,1.3725,1.0204,1.2137,1.3672,,,43.1276,12.3544,38.4046,,,0.2759,1.4601,0.5232,0.5034,6.1161,3.3274,0.2369,0.7693,0.6679,2.3574,1939957109,,1135706000,1666292400,855393000,1784201622,,,31641281768,11011112000,7040036217,3131059620,9146508594,1715175000,2.80965E+11,5046333600,2723098150,1975901642,109.4598,,189.8053,95.7987,83.4915,226.2804,,,16.3598,42.0913,36.2208,1747.2935,50.3628,58.1967,9.4911,25.8274,40.5057,63.628,4.4017,,12.8466,8.6669,26.1109,25.0133,,,1.486,2.7831,8.7033,70.6592,4.7913,4.0153,1.4883,2.0666,3.1522,5.1567,2.8861,,24.2555,15.1854,18.6213,20.6191,,,0.2565,1.0053,1.9213,140.1512,2.8966,0.3969,0.2954,0.3685,5.3786,6.2263
2017/10/11,0.0969,,0,-1.9195,-3.9208,-7.5421,,,0,1.3769,-0.692,0.9581,-5.2596,-0.8466,0.7407,-0.3868,-1.6835,-0.6435,1.2422,,,32.5067,12.2972,28.2816,,,0.3045,2.012,0.4857,1.0159,7.339,2.2099,0.3126,0.8428,0.7099,1.6011,1941836912,,1135706000,1634307840,821854400,1649634833,,,31641281768,11162728000,6991316243,3161057796,8665442227,1700655000,2.83046E+11,5026812000,2677254747,1963187446,109.5658,,189.8053,93.9598,80.218,209.214,,,16.3598,42.6709,35.9702,1764.0341,47.7139,57.704,9.5614,25.7275,39.8238,63.2186,4.406,,12.8466,8.5005,25.0871,23.1267,,,1.486,2.8214,8.6431,71.3361,4.5393,3.9813,1.4993,2.0586,3.0991,5.1235,2.8889,,24.2555,14.8939,17.8912,19.064,,,0.2565,1.0191,1.908,141.494,2.7442,0.3935,0.2976,0.367,5.2881,6.1862
2017/10/12,-0.5808,,0,-1.5152,0.2575,3.6897,,,-0.7792,-1.3582,-0.4978,-0.2372,-2.3792,-0.9605,-0.4202,-0.9709,0.6279,0.3238,1.1533,,,23.6122,7.8695,29.2102,,,0.2876,0.7777,0.4595,0.5709,5.4046,2.0891,0.205,0.7015,0.4109,1.7096,1930558092,,1135706000,1609545600,823970400,1710501555,,,31394726326,11011112000,6956516262,3153558252,8459270927,1684320000,2.81857E+11,4978008000,2694063995,1969544544,108.9294,,189.8053,92.5362,80.4245,216.9334,,,16.2323,42.0913,35.7911,1759.8489,46.5787,57.1498,9.5212,25.4777,40.0738,63.4233,4.3804,,12.8466,8.3717,25.1517,23.98,,,1.4744,2.7831,8.6,71.1669,4.4313,3.9431,1.493,2.0386,3.1186,5.1401,2.8722,,24.2555,14.6682,17.9372,19.7674,,,0.2545,1.0053,1.8985,141.1583,2.6789,0.3897,0.2963,0.3635,5.3213,6.2062
2017/10/13,-0.1947,,0,-2.5641,4.4042,1.5648,,,0.2618,-0.8606,0.8004,0.2378,1.4771,0.5388,-0.9494,0.3922,3.5167,0.5575,1.066,,,19.108,12.8574,29.7016,,,0.194,1.4908,0.4033,0.5957,3.3884,1.7414,0.3624,0.6993,2.6004,2.8626,1926798485,,1135706000,1568275200,860259800,1737268246,,,31476911473,10916352000,7012196232,3161057796,8584223230,1693395000,2.79181E+11,4997529600,2788807028,1980524986,108.7173,,189.8053,90.1635,83.9666,220.3281,,,16.2748,41.7291,36.0776,1764.0341,47.2667,57.4577,9.4308,25.5777,41.4831,63.7769,4.3719,,12.8466,8.1571,26.2594,24.3553,,,1.4783,2.7591,8.6689,71.3361,4.4967,3.9643,1.4788,2.0466,3.2283,5.1687,2.8666,,24.2555,14.2921,18.7272,20.0767,,,0.2552,0.9966,1.9137,141.494,2.7185,0.3918,0.2935,0.3649,5.5084,6.2408
2017/10/16,-2.439,,0,-5.2851,-0.9347,-2.6593,,,-0.7833,-1.4757,-3.4243,-2.0166,-9.9709,-1.6077,0.1065,-1.3672,0.3288,-3.1223,1.7214,,,19.9214,13.5491,17.2308,,,0.3373,1.1742,0.6725,0.5168,10.7371,2.4642,0.3156,0.7105,1.8992,3.9381,1879803400,,1135706000,1485390480,852219000,1691068204,,,31230356031,10755260000,6772076361,3097311672,7728299953,1666170000,2.79478E+11,4929204000,2797975709,1918687760,106.0657,,189.8053,85.3983,83.1817,214.4688,,,16.1473,41.1133,34.8422,1728.4604,42.5538,56.5339,9.4409,25.228,41.6195,61.7856,4.2652,,12.8466,7.7259,26.014,23.7076,,,1.4667,2.7184,8.372,69.8976,4.0484,3.9006,1.4804,2.0187,3.2389,5.0074,2.7966,,24.2555,13.5368,18.5522,19.5428,,,0.2532,0.9819,1.8482,138.6406,2.4475,0.3855,0.2938,0.3599,5.5265,6.046
2017/10/17,-0.2,,0,0.9493,7.5481,-1.4744,,,-0.7895,-1.4978,-0.668,-0.6053,-2.9911,0.6536,0,-0.5941,-1.42,-2.9819,1.0754,,,15.8916,23.6281,14.5548,,,0.3263,1.1256,0.4491,0.4259,5.097,1.3952,0.2821,0.5487,0.9016,2.2319,1876043793,,1135706000,1499491200,916545400,1666134848,,,30983800589,10594168000,6726836385,3078562812,7497138192,1677060000,2.79478E+11,4899921600,2758244759,1861473878,105.8535,,189.8053,86.2089,89.4604,211.3066,,,16.0198,40.4975,34.6094,1717.9976,41.2809,56.9034,9.4409,25.0781,41.0285,59.9432,4.2567,,12.8466,7.7993,27.9776,23.358,,,1.4551,2.6777,8.3161,69.4745,3.9273,3.9261,1.4804,2.0067,3.1929,4.858,2.7911,,24.2555,13.6653,19.9525,19.2547,,,0.2512,0.9672,1.8358,137.8014,2.3743,0.3881,0.2938,0.3578,5.4481,5.8657
2017/10/18,-2.9058,,0,-3.5321,-1.8816,-3.6092,,,-0.5305,0.805,-2.1728,-0.8526,-3.75,-0.974,0.9574,-0.996,1.2188,-4.9984,1.5264,,,16.4705,15.0644,17.4173,,,0.2308,1.0433,0.5105,0.3377,5.806,1.4742,0.532,0.7673,2.1705,2.9331,1821529495,,1135706000,1446527520,899300000,1606001460,,,30819430294,10679452000,6580676464,3052314408,7215995510,1660725000,2.82154E+11,4851117600,2791863255,1768429080,102.7776,,189.8053,83.1639,87.7771,203.6803,,,15.9348,40.8235,33.8574,1703.3496,39.7329,56.3492,9.5313,24.8283,41.5286,56.947,4.133,,12.8466,7.5238,27.4511,22.515,,,1.4474,2.6992,8.1354,68.8821,3.78,3.8878,1.4946,1.9867,3.2318,4.6152,2.7099,,24.2555,13.1826,19.5771,18.5597,,,0.2498,0.975,1.796,136.6265,2.2852,0.3843,0.2966,0.3542,5.5145,5.5725
2017/10/19,-2.8896,,0,1.1888,0.6353,-4.3151,,,-0.8,-3.7267,0.1058,-0.9828,-1.9913,-3.8251,-1.686,-1.006,-0.6568,-0.3922,1.6962,,,12.9779,14.5652,14.7536,,,0.2678,1.2083,0.3833,0.3315,5.4758,3.2674,0.457,0.9107,1.8883,1.0958,1768894999,,1135706000,1463723520,905013200,1536701397,,,30572874851,10281460000,6587636460,3022316232,7072300361,1597200000,2.77397E+11,4802313600,2773525894,1761494064,99.8078,,189.8053,84.1526,88.3348,194.8913,,,15.8074,39.3021,33.8932,1686.6091,38.9417,54.1937,9.3706,24.5785,41.2558,56.7237,4.0136,,12.8466,7.6133,27.6255,21.5435,,,1.4358,2.5986,8.144,68.2051,3.7047,3.7391,1.4694,1.9667,3.2106,4.5971,2.6316,,24.2555,13.3393,19.7015,17.7589,,,0.2478,0.9387,1.7979,135.2837,2.2397,0.3696,0.2916,0.3506,5.4782,5.5506
2017/10/20,2.4442,,0,3.8299,0.3858,-0.7158,,,2.4194,0.3687,1.3207,1.1166,3.3569,1.3636,0.2144,2.2358,0.2204,1.4436,1.0819,,,15.5818,11.1319,12.2109,,,0.6479,0.7977,0.6786,0.193,5.3471,1.784,0.2706,0.8155,0.7513,1.0441,1812130478,,1135706000,1519782480,908504600,1525701387,,,31312541178,10319364000,6674636413,3056064180,7309709737,1618980000,2.77991E+11,4909682400,2779638347,1786922456,102.2473,,189.8053,87.3755,88.6755,193.4962,,,16.1898,39.447,34.3409,1705.4422,40.2489,54.9327,9.3907,25.128,41.3467,57.5425,4.1117,,12.8466,7.9048,27.7321,21.3893,,,1.4705,2.6082,8.2516,68.9667,3.8291,3.7901,1.4725,2.0107,3.2177,4.6635,2.696,,24.2555,13.8502,19.7775,17.6317,,,0.2538,0.9421,1.8216,136.7943,2.3149,0.3746,0.2923,0.3585,5.4903,5.6308
2017/10/23,0.1037,,0,5.8611,1.6886,4.5422,,,-1.0499,4.775,1.3034,0.3681,3.5043,-0.3363,-1.0695,-0.3976,1.0995,0.2911,0.7665,,,33.0346,12.5888,20.0141,,,0.3507,1.5835,0.6145,0.2599,8.4092,1.3114,0.3883,0.553,1.6972,0.7108,1814010281,,1135706000,1608857760,923845600,1595001450,,,30983800589,10812116000,6761636367,3067313496,7565861959,1613535000,2.75018E+11,4890160800,2810200616,1792123718,102.3534,,189.8053,92.4966,90.1729,202.2852,,,16.0198,41.3306,34.7885,1711.7199,41.6594,54.748,9.2902,25.0281,41.8013,57.71,4.116,,12.8466,8.3681,28.2004,22.3608,,,1.4551,2.7328,8.3591,69.2206,3.9633,3.7774,1.4568,2.0027,3.253,4.6771,2.6988,,24.2555,14.6619,20.1114,18.4326,,,0.2512,0.9871,1.8453,137.2979,2.396,0.3734,0.2891,0.3571,5.5507,5.6472
2017/10/24,-0.5181,,0,-3.6768,0.9734,-1.8391,,,1.5915,0.3506,-2.0587,1.467,-2.5599,-1.0124,1.5135,0.3992,-0.3263,-1.7091,0.6759,,,20.0332,13.9945,12.6435,,,0.4653,0.7187,0.4798,0.6206,4.1004,1.6552,0.5816,0.5911,1.2346,0.8201,1804611264,,1135706000,1549703520,932838600,1565668090,,,31476911473,10850020000,6622436441,3112310760,7372185889,1597200000,2.79181E+11,4909682400,2801031936,1761494064,101.823,,189.8053,89.0957,91.0507,198.565,,,16.2748,41.4755,34.0723,1736.8307,40.5929,54.1937,9.4308,25.128,41.6649,56.7237,4.0946,,12.8466,8.0605,28.4749,21.9496,,,1.4783,2.7424,8.187,70.236,3.8618,3.7391,1.4788,2.0107,3.2424,4.5971,2.6848,,24.2555,14.1229,20.3072,18.0936,,,0.2552,0.9906,1.8074,139.312,2.3347,0.3696,0.2935,0.3585,5.5326,5.5506
2017/10/25,0.4167,,0,-0.7989,1.1682,2.1546,,,-0.2611,0.4367,0.1576,-0.1205,0.0847,0.7955,0.5325,0.1988,1.0366,1.1483,0.8108,,,11.8208,12.8696,16.3247,,,0.1743,0.606,0.3098,0.4378,3.1808,1.5798,0.488,0.4914,2.896,0.6174,1812130478,,1135706000,1537322400,943736000,1599401454,,,31394726326,10897400000,6632876436,3108560988,7378433504,1609905000,2.80667E+11,4919443200,2830066091,1781721194,102.2473,,189.8053,88.3839,92.1143,202.8432,,,16.2323,41.6566,34.126,1734.7381,40.6273,54.6248,9.4811,25.178,42.0968,57.375,4.1117,,12.8466,7.9961,28.8076,22.4225,,,1.4744,2.7543,8.1999,70.1514,3.8651,3.7689,1.4867,2.0147,3.276,4.6499,2.696,,24.2555,14.01,20.5444,18.4834,,,0.2545,0.9949,1.8102,139.1442,2.3367,0.3725,0.2951,0.3592,5.5899,5.6144
2017/10/26,-0.1037,,0,-2.6622,0.8632,-1.7448,,,0,0.3478,-0.5771,-1.0856,0.3387,1.1274,2.5424,1.5873,-2.1598,0.1622,0.8762,,,10.5364,13.0267,11.3419,,,0.2277,0.9211,0.5984,0.3315,3.4488,2.1742,1.103,1.4818,1.5162,0.7391,1810250674,,1135706000,1496395920,951882600,1569334760,,,31394726326,10935304000,6594596456,3074813040,7403423965,1628055000,2.87803E+11,4997529600,2768941553,1784610784,102.1412,,189.8053,86.031,92.9095,199.03,,,16.2323,41.8015,33.929,1715.905,40.7649,55.2407,9.7221,25.5777,41.1876,57.4681,4.1074,,12.8466,7.7832,29.0562,22.001,,,1.4744,2.7639,8.1526,69.3898,3.8782,3.8113,1.5245,2.0466,3.2053,4.6575,2.6932,,24.2555,13.6371,20.7218,18.136,,,0.2545,0.9984,1.7998,137.6336,2.3446,0.3767,0.3026,0.3649,5.4692,5.6235
2017/10/27,-1.6615,,0,-4.9644,-2.5786,-0.514,,,-0.5236,0.4333,-0.686,-1.3415,0.7595,-1.4493,-0.1033,-1.3672,2.0419,2.8174,0.897,,,14.0858,10.8225,13.0623,,,0.1677,1.1076,0.4329,0.3619,3.8267,1.6601,0.5626,0.7687,2.0817,1.9973,1780173820,,1135706000,1422109200,927337000,1561268086,,,31230356031,10982684000,6549356481,3033565548,7459652501,1604460000,2.87506E+11,4929204000,2825481751,1834889650,100.4442,,189.8053,81.7601,90.5137,198.007,,,16.1473,41.9826,33.6963,1692.8868,41.0745,54.4401,9.7121,25.228,42.0286,59.0871,4.0392,,12.8466,7.3968,28.307,21.8879,,,1.4667,2.7759,8.0967,68.459,3.9076,3.7561,1.5229,2.0187,3.2707,4.7887,2.6484,,24.2555,12.9601,20.1874,18.0428,,,0.2532,1.0027,1.7874,135.7872,2.3624,0.3713,0.3023,0.3599,5.5809,5.7819
2017/10/30,-4.5407,,0,-1.838,-3.0234,-7.3274,,,0,-2.3296,-1.6472,-4.2027,-9.0452,-4.8643,-0.8273,-2.7723,-5.2461,-3.4646,1.8987,,,8.7662,11.9546,15.847,,,0.3949,1.5462,0.7398,0.6458,5.8476,3.68,0.8515,1.2548,1.7176,1.3386,1699342274,,1135706000,1395971280,899300000,1446867982,,,31230356031,10726832000,6441476539,2906073300,6784910064,1526415000,2.85127E+11,4792552800,2677254747,1771318670,95.8834,,189.8053,80.2574,87.7771,183.4982,,,16.1473,41.0046,33.1412,1621.7395,37.3593,51.792,9.6317,24.5286,39.8238,57.04,3.8558,,12.8466,7.2609,27.4511,20.2841,,,1.4667,2.7112,7.9633,65.5819,3.5542,3.5734,1.5103,1.9627,3.0991,4.6228,2.5282,,24.2555,12.7219,19.5771,16.7207,,,0.2532,0.9793,1.758,130.0805,2.1487,0.3532,0.2998,0.3499,5.2881,5.5816
2017/10/31,1.1062,,0,1.4782,5.8824,1.0644,,,1.5789,0.3534,0.5943,0.3871,2.1179,0.8323,-0.9385,0.8147,5.4795,4.0457,1.1411,,,6.6161,14.3344,11.1692,,,0.7677,1.3802,0.3522,0.2537,3.2682,1.5564,0.3764,0.5452,2.8557,2.7544,1718140308,,1135706000,1416606480,952200000,1462267996,,,31723466916,10764736000,6479756518,2917322616,6928605212,1539120000,2.82451E+11,4831596000,2823953637,1842980502,96.944,,189.8053,81.4437,92.9405,185.4513,,,16.4023,41.1495,33.3382,1628.0172,38.1505,52.2231,9.5413,24.7284,42.0059,59.3477,3.8984,,12.8466,7.3682,29.0659,20.5,,,1.4898,2.7208,8.0106,65.8357,3.6295,3.6031,1.4961,1.9787,3.269,4.8098,2.5561,,24.2555,12.9099,20.7287,16.8987,,,0.2572,0.9828,1.7684,130.584,2.1942,0.3561,0.2969,0.3528,5.5778,5.8074
2017/11/1,0.6565,,0,3.059,3.3111,2.3069,,,0,3.3451,0,-0.5141,-1.1722,-1.4151,4,-1.4141,-0.7576,0,0.7844,,,10.9698,16.5771,14.3394,,,0.6559,1.689,0.294,0.4619,3.2094,2.0198,1.5536,0.6417,1.6452,1.8709,1729419128,,1135706000,1459940400,983728400,1496001360,,,31723466916,11124824000,6479756518,2902323528,6847386215,1517340000,2.93749E+11,4763270400,2802560049,1842980502,97.5804,,189.8053,83.9351,96.0178,189.7295,,,16.4023,42.526,33.3382,1619.6469,37.7033,51.4841,9.923,24.3787,41.6877,59.3477,3.924,,12.8466,7.5936,30.0283,20.9729,,,1.4898,2.8118,8.0106,65.4972,3.5869,3.5522,1.556,1.9507,3.2442,4.8098,2.5729,,24.2555,13.3048,21.415,17.2885,,,0.2572,1.0157,1.7684,129.9126,2.1685,0.3511,0.3088,0.3478,5.5356,5.8074
2017/11/2,-2.3913,,0,-2.5442,-1.5917,0.9314,,,0.2591,-4.5145,-0.4834,-4.6512,-0.8212,-2.9904,0.3036,-1.4344,-0.2726,-0.1568,1.2,,,8.8648,13.7138,20.5582,,,0.4962,1.7114,0.3698,0.6631,2.9077,2.8142,1.0564,0.7623,1.9493,0.9304,1688063453,,1135706000,1422797040,968070000,1509934706,,,31805652063,10622596000,6448436535,2767331736,6791157679,1471965000,2.94641E+11,4694944800,2794919482,1840090912,95.247,,189.8053,81.7996,94.4895,191.4966,,,16.4448,40.6061,33.1771,1544.3145,37.3937,49.9445,9.9531,24.029,41.574,59.2546,3.8302,,12.8466,7.4004,29.5504,21.1682,,,1.4937,2.6849,7.9719,62.4508,3.5575,3.4459,1.5607,1.9227,3.2353,4.8022,2.5114,,24.2555,12.9663,21.0742,17.4495,,,0.2578,0.9698,1.7599,123.8702,2.1507,0.3406,0.3098,0.3428,5.5205,5.7983
2017/11/3,-1.559,,0,-3.094,4.6995,-3.594,,,0,0.3568,0.5397,-0.271,-5.0598,-3.9457,-1.2109,-0.6237,1.0388,0.5653,1.1174,,,7.9721,14.7343,12.5626,,,0.5534,1.1951,0.3212,0.3764,5.0862,3.9306,0.9936,0.5375,3.4611,1.7813,1661746206,,1135706000,1378775280,1013564000,1455667990,,,31805652063,10660500000,6483236516,2759832192,6447538845,1413885000,2.91073E+11,4665662400,2823953637,1850493436,93.762,,189.8053,79.2687,98.93,184.6143,,,16.4448,40.751,33.3561,1540.1294,35.5016,47.9738,9.8326,23.8791,42.0059,59.5896,3.7705,,12.8466,7.1714,30.9391,20.4074,,,1.4937,2.6944,8.0149,62.2816,3.3775,3.31,1.5418,1.9107,3.269,4.8294,2.4722,,24.2555,12.5651,22.0645,16.8224,,,0.2578,0.9733,1.7694,123.5345,2.0419,0.3272,0.306,0.3407,5.5778,5.8311
2017/11/6,2.1493,,0,-1.5964,-0.0104,1.5113,,,-0.5168,-0.3556,-0.5368,0.2717,2.4225,0.8986,-1.2257,0.6276,0,-0.9057,1.3358,,,9.1584,10.5791,10.9814,,,0.2846,0.8827,0.262,0.4142,3.7797,2.6848,0.6125,0.3858,1.4507,2.1546,1697462470,,1135706000,1356764400,1013458200,1477668010,,,31641281768,10622596000,6448436535,2767331736,6603729224,1426590000,2.87506E+11,4694944800,2823953637,1833733814,95.7773,,189.8053,78.0033,98.9196,187.4044,,,16.3598,40.6061,33.1771,1544.3145,36.3616,48.4049,9.7121,24.029,41.9931,59.0499,3.8515,,12.8466,7.0569,30.9358,20.7159,,,1.486,2.6849,7.9719,62.4508,3.4593,3.3397,1.5229,1.9227,3.268,4.7857,2.5254,,24.2555,12.3646,22.0622,17.0766,,,0.2565,0.9698,1.7599,123.8702,2.0913,0.3301,0.3023,0.3428,5.5761,5.7783
2017/11/7,-0.1107,,0,2.4588,-2.1923,1.861,,,-0.2597,-1.4273,0.5936,1.084,0.6623,0,-0.5171,1.0395,-0.9199,-2.4898,0.8252,,,8.5369,14.4167,17.383,,,0.273,1.1355,0.2359,0.3506,3.5498,2.8635,0.9776,0.4403,1.4174,2.0918,1695582667,,1135706000,1390124640,991240200,1505168035,,,32589734127,10470980000,6486716514,2797329912,6647462530,1426590000,2.86019E+11,4743748800,2797975709,1788078292,95.6712,,189.8053,79.9212,96.751,190.8921,,,16.3173,40.0266,33.374,1561.0551,36.6024,48.4049,9.6618,24.2788,41.6068,57.5797,3.8472,,12.8466,7.2304,30.2576,21.1014,,,1.4821,2.6465,8.0192,63.1278,3.4822,3.3397,1.515,1.9427,3.2379,4.6665,2.5226,,24.2555,12.6686,21.5786,17.3944,,,0.2558,0.956,1.7703,125.213,2.1052,0.3301,0.3007,0.3464,5.5248,5.6344
2017/11/8,0.6652,,0,-0.3711,-0.2348,6.2119,,,0.2604,1.5385,0.0536,2.2788,0.6579,0.8906,0.5198,0,-1.2561,-0.4202,1.0952,,,7.4613,10.1652,31.8678,,,0.2332,0.8072,0.2847,0.78,4.4182,2.8351,0.8054,0.5584,1.161,1.2136,1706861487,,1135706000,1384965840,988912600,1598668120,,,32674603227,10632072000,6490196512,2861076036,6691195836,1439295000,2.87506E+11,4743748800,2762829100,1780565358,96.3076,,189.8053,79.6246,96.5238,202.7502,,,16.3598,40.6424,33.3919,1596.6287,36.8432,48.836,9.7121,24.2788,41.0841,57.3378,3.8728,,12.8466,7.2036,30.1866,22.4122,,,1.486,2.6873,8.0236,64.5664,3.5051,3.3695,1.5229,1.9427,3.1972,4.6469,2.5394,,24.2555,12.6216,21.5279,18.475,,,0.2565,0.9707,1.7713,128.0663,2.119,0.333,0.3023,0.3464,5.4554,5.6107
2017/11/9,0.1101,,0,-3.0296,0.7275,-2.7064,,,2.3377,-1.0695,-0.6971,-0.3932,-0.2801,0.1261,0.2068,0,-1.7146,0.1623,0.8814,,,6.2759,7.165,18.3767,,,1.1353,0.7718,0.3338,0.4411,3.0277,1.9763,0.5334,0.4469,1.0271,0.7652,1708741291,,1135706000,1343007600,996107000,1555401414,,,33438425120,10518360000,6444956537,2849826720,6672452991,1441110000,2.881E+11,4743748800,2715457583,1783454948,96.4137,,189.8053,77.2124,97.2261,197.2629,,,16.7422,40.2077,33.1592,1590.351,36.74,48.8975,9.7321,24.2788,40.3797,57.4308,3.8771,,12.8466,6.9854,30.4062,21.8056,,,1.5207,2.6585,7.9676,64.3125,3.4953,3.3737,1.5261,1.9427,3.1424,4.6544,2.5421,,24.2555,12.2392,21.6845,17.975,,,0.2625,0.9603,1.7589,127.5628,2.1131,0.3335,0.3029,0.3464,5.3619,5.6198
