ÈÕÆÚ,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH
2014/1/24,-1.1655,0,0.9615,0.1269,0.7123,0,1.2887,2.6152,-3.5992,,-1.3986,-0.9486,1.4092,0,2.2491,-0.813,3.6405,9.9762,0,1.6949,1.085,-0.5874,1.2876,3.3593,0.7213,0.3268,,,,-0.2653,4.4742,,0.7716,0.9995,0.4659,,0.7817,0.712,21.302,,4.5966,4.9064,7.0966,,0.463,1.4893,1.9455,5.8986,,3.5253,0.6112,10.9431,1.02,1.121,1.3589,2.4108,,,,0.1461,3692354146,3572894667,5532105052,1039009318,2032902144,2864157556,1491605161,3835802400,586580828,,628155000,444619030.8,1276047044,2683617552,1905664725,6166776139,2204620000,2964126000,1229760000,8833571910,1842312220,2305628774,12301488384,12825310636,6971132590,4184312500,,,,1842312220,10.2262,800.8147,28.5164,437.3015,206.4992,11.613,233.1107,1656.8256,22.2939,,-103.3191,51.6071,57.5327,104.9495,36.8655,10.1372,20.5938,366.6965,128.0146,25.1219,37.9024,261.1649,29.7889,58.585,24.9466,25.6101,,,,15.5604,1.9018,4.5386,2.5439,6.3139,2.8639,1.3438,1.4416,2.1422,1.5899,,3.5214,2.3997,3.4028,3.3134,4.4978,1.4162,2.2133,3.9086,2.4587,2.5323,9.7891,4.3958,5.0368,4.2048,8.0659,2.3217,,,,4.0188,1.688,7.4113,10.7205,93.771,1.2512,0.6509,0.9525,2.9149,0.4498,,25.5398,1.2701,17.9359,4.4366,4.9053,0.571,1.8714,3.4361,9.9911,14.7423,13.6549,20.9899,4.7102,54.6583,8.3273,3.5442,,,,5.6059
2014/1/27,0.7075,0,-1.9048,2.2814,0.2829,0,-0.7634,-0.4854,0.7064,,2.2065,-1.9154,1.9557,0,-0.846,1.6393,-2.6345,10.0432,0,-1.8519,-1.0733,-2.9542,-0.9685,-3.1341,0,-0.5429,,,,0,3.2211,,0.7336,1.3486,0.4355,,0.4792,0.3914,8.7455,,6.9345,3.8172,5.6401,,0.3282,1.5437,1.2357,13.093,,2.0889,0.5199,3.8409,1.1943,0.7337,,2.2587,,,,0.082,3718479293,3572894667,5426731622,1062712952,2038652928,2864157556,1480218862,3817182000,590724184,,642015000,436102784.4,1301003188,2683617552,1889542350,6267870830,2146540000,3261819000,1229760000,8669987245,1822537849,2237515664,12182345639,12423356617,6971132590,4161596363,,,,1822537849,10.2985,800.8147,27.9732,447.278,207.0833,11.613,231.3312,1648.7827,22.4514,,-105.5988,50.6187,58.6578,104.9495,36.5536,10.3034,20.0513,403.5245,128.0146,24.6567,37.4956,253.4495,29.5004,56.7489,24.9466,25.4711,,,,15.5571,1.9152,4.5386,2.4955,6.4579,2.872,1.3438,1.4306,2.1318,1.6011,,3.5991,2.3537,3.4693,3.3134,4.4597,1.4394,2.155,4.3011,2.4587,2.4855,9.684,4.2659,4.988,4.0731,8.0659,2.3091,,,,4.0179,1.6999,7.4113,10.5163,95.9103,1.2548,0.6509,0.9452,2.9008,0.453,,26.1033,1.2457,18.2867,4.4366,4.8638,0.5804,1.8221,3.7812,9.9911,14.4693,13.5083,20.3698,4.6646,52.9452,8.3273,3.5249,,,,5.6047
2014/1/28,2.9274,9.9702,0.5548,-1.8587,1.9746,0,0,-0.4878,0,,0.9252,0.4882,0.2019,0,-1.0239,-0.2419,-1.6911,3.631,0,1.4151,0.7233,-0.4566,0.3056,-2.4566,0,-1.0917,,,,-0.5319,4.4851,2.2441,0.4233,0.6026,0.7899,,0.5968,0.522,,,3.3385,11.7361,3.7961,,0.4486,1.0063,1.2572,16.3715,,2.8233,0.5657,2.2112,0.7916,0.5971,,1.4745,,,,0.0854,3827334074,3929120772,5456838317,1042959923,2078908416,2864157556,1480218862,3798561600,590724184,,647955000,438231846,1303630151,2683617552,1870195500,6252706626,2110240000,3380256000,1229760000,8792675744,1835720763,2227298697,12219577747,12118169306,6971132590,4116164088,,,,1835720763,10.6,880.6578,28.1284,438.9643,211.1724,11.613,231.3312,1640.7399,22.4514,,-106.5758,50.8658,58.7763,104.9495,36.1794,10.2785,19.7122,418.1765,128.0146,25.0056,37.7668,252.2922,29.5905,55.3548,24.9466,25.193,,,,15.4822,1.9713,4.9912,2.5093,6.3379,2.9287,1.3438,1.4306,2.1214,1.6011,,3.6324,2.3652,3.4763,3.3134,4.4141,1.4359,2.1185,4.4573,2.4587,2.5206,9.754,4.2464,5.0033,3.973,8.0659,2.2839,,,,3.9986,1.7497,8.1503,10.5747,94.1276,1.2795,0.6509,0.9452,2.8866,0.453,,26.3448,1.2518,18.3236,4.4366,4.814,0.579,1.7913,3.9185,9.9911,14.674,13.606,20.2768,4.6788,51.6446,8.3273,3.4865,,,,5.5777
2014/1/29,-0.3413,10.0135,0.4138,2.0202,0,0,0.2564,-0.1225,0,,1.7571,1.7004,-0.6549,0,1.2069,-0.8084,0.344,1.0417,0,-0.2791,3.5907,1.0703,1.5844,-0.7985,0,-0.883,,,,0.8021,2.7356,4.4472,0.4489,1.4602,0.419,,0.4773,0.3307,,,6.0072,7.4879,3.5365,,0.2352,0.9884,0.6599,10.7548,,1.4659,1.0013,12.7431,1.4256,0.6177,,1.5975,,,,0.1519,3814271500,4322564530,5479418337,1064029821,2078908416,2864157556,1484014295,3793906500,590724184,,659340000,445683561.6,1295092522,2683617552,1892766825,6202159281,2117500000,3415467000,1229760000,8768669574,1901635333,2251138286,12413184707,12021402598,6971132590,4079818268,,,,1901635333,10.5638,968.8428,28.2448,447.8322,211.1724,11.613,231.9244,1638.7292,22.4514,,-108.4484,51.7307,58.3914,104.9495,36.616,10.1954,19.78,422.5325,128.0146,24.9358,39.1228,254.9926,30.0594,54.9128,24.9466,24.9706,,,,15.6115,1.9646,5.4909,2.5197,6.4659,2.9287,1.3438,1.4343,2.1188,1.6011,,3.6962,2.4054,3.4536,3.3134,4.4673,1.4243,2.1258,4.5037,2.4587,2.5136,10.1043,4.2919,5.0825,3.9413,8.0659,2.2638,,,,4.032,1.7437,8.9664,10.6184,96.0291,1.2795,0.6509,0.9476,2.8831,0.453,,26.8077,1.2731,18.2036,4.4366,4.8721,0.5743,1.7974,3.9594,9.9911,14.6331,14.0946,20.4939,4.7529,51.2322,8.3273,3.4557,,,,5.6243
2014/1/30,-4.9087,-1.968,-0.8242,0.6188,-0.2766,0,0,3.5583,1.7034,,-2.6276,-1.3535,-0.7099,0,1.0221,-4.075,-0.2286,-3.8425,0,0.0933,-1.3865,0.3026,-0.5999,-0.5573,0,-1.559,,,,-0.2653,3.7029,3.4789,0.3904,0.4257,0.2204,,0.3993,1.2157,12.0528,,2.8655,2.9132,2.4687,,0.3256,1.3414,0.5502,6.0186,,1.5883,0.6103,11.7845,0.629,0.2916,,1.0908,,,,0.0971,3627041278,4237495609,5434258296,1070614164,2073157632,2864157556,1484014295,3928904400,600786620,,642015000,439651220.4,1285898154,2683617552,1912113675,5949422554,2112660000,3284226000,1229760000,8776849303,1875269505,2257949597,12338720492,11954410262,6971132590,4016213083,,,,1875269505,10.0453,949.7758,28.012,450.6035,210.5883,11.613,231.9244,1697.0398,22.8338,,-105.5988,51.0305,57.9768,104.9495,36.9903,9.7799,19.7348,406.2965,128.0146,24.9591,38.5804,255.7641,29.879,54.6068,24.9466,24.5813,,,,15.5642,1.8681,5.3829,2.499,6.5059,2.9206,1.3438,1.4343,2.1942,1.6284,,3.5991,2.3729,3.429,3.3134,4.513,1.3663,2.121,4.3307,2.4587,2.5159,9.9642,4.3048,5.0521,3.9193,8.0659,2.2285,,,,4.0198,1.6581,8.7899,10.5309,96.6234,1.276,0.6509,0.9476,2.9857,0.4607,,26.1033,1.2559,18.0743,4.4366,4.9219,0.5509,1.7933,3.8072,9.9911,14.6467,13.8991,20.5559,4.7244,50.9467,8.3273,3.4018,,,,5.6072
2014/2/7,2.401,5.7716,0.1385,1.845,1.5257,0,1.023,0.9479,1.5764,,10.0231,1.0492,4.6987,0,0.5059,-1.3594,1.4891,10.039,0,0.6524,0.3515,-0.1508,2.7761,2.6775,0,0.7919,,,,-0.7979,2.4322,3.0086,0.7152,0.7392,0.3958,,0.5609,1.3752,6.0544,,13.9983,3.4386,4.3722,,0.4068,1.3445,1.027,3.2986,,1.6487,0.8643,4.7974,1.582,0.6138,,1.1932,,,,0.1231,3714125102,4482068756,5441784969,1090367193,2104786944,2864157556,1499196027,3966145200,610257148,,706365000,444264187.2,1346318292,2683617552,1921787100,5868546801,2144120000,3613929000,1229760000,8834107406,1881860962,2254543941,12681255883,12274484758,6971132590,4048015676,,,,1881860962,10.2865,1004.5935,28.0508,458.9172,213.8011,11.613,234.297,1713.1255,23.1938,,-116.1831,51.566,60.7009,104.9495,37.1774,9.647,20.0287,447.0846,128.0146,25.1219,38.716,255.3784,30.7085,56.0689,24.9466,24.7759,,,,15.4499,1.913,5.6936,2.5024,6.626,2.9652,1.3438,1.4489,2.215,1.6541,,3.9599,2.3978,3.5902,3.3134,4.5358,1.3477,2.1525,4.7654,2.4587,2.5323,9.9992,4.2984,5.1923,4.0243,8.0659,2.2461,,,,3.9903,1.6979,9.2972,10.5455,98.4061,1.2955,0.6509,0.9573,3.014,0.468,,28.7197,1.2691,18.9236,4.4366,4.9468,0.5434,1.82,4.1894,9.9911,14.7423,13.948,20.5249,4.8556,52.3108,8.3273,3.4287,,,,5.5661
2014/2/10,2.9308,0.3559,2.4896,3.9855,2.3224,0,2.0253,1.6432,2.3278,,3.8542,2.1565,2.0488,0,2.349,4.1344,2.2573,10.0089,0,3.4259,1.7513,1.0574,9.1016,3.4566,0,3.2548,,,,1.8767,3.9141,2.8716,1.32,2.0968,1.2049,,1.2248,1.4637,15.8732,,16.3143,6.7612,7.4619,,0.7259,1.6041,1.1169,0.7046,,3.3547,0.9708,14.1083,3.4485,0.8699,,2.4768,,,,0.2483,3822979882,4498019179,5577265093,1133823856,2153668608,2864157556,1529559491,4031316600,624462940,,733590000,453844964.4,1373901398,2683617552,1966929750,6111174059,2192520000,3975642000,1229760000,9136757382,1914818247,2278383530,13835451221,12698769556,6971132590,4179769272,,,,1914818247,10.588,1008.1685,28.7492,477.2074,218.7664,11.613,239.0422,1741.2754,23.7337,,-120.661,52.678,61.9446,104.9495,38.0507,10.0458,20.4808,491.8326,128.0146,25.9826,39.3941,258.0787,33.5035,58.007,24.9466,25.5823,,,,15.7383,1.9691,5.7138,2.5647,6.89,3.034,1.3438,1.4783,2.2514,1.6926,,4.1125,2.4495,3.6637,3.3134,4.6424,1.4034,2.2011,5.2424,2.4587,2.6191,10.1743,4.3438,5.6649,4.1634,8.0659,2.3192,,,,4.0647,1.7477,9.3303,10.8081,102.3281,1.3256,0.6509,0.9767,3.0635,0.4789,,29.8266,1.2964,19.3113,4.4366,5.063,0.5659,1.8611,4.6087,9.9911,15.2474,14.1923,20.7419,5.2975,54.119,8.3273,3.5403,,,,5.67
2014/2/11,3.8724,2.6005,3.2389,0.6969,-1.2016,0,-0.2481,0.3464,-2.4645,,-2.6991,1.4855,-1.7208,0,-0.8197,3.0604,-0.1104,9.9839,0,1.0743,0,-1.0463,-3.014,0.1758,0,0.9783,,,,-0.7895,5.3848,2.6156,2.3259,1.1519,0.5563,,1.0243,1.4403,8.4442,,9.5201,6.1169,5.594,,0.9345,2.1493,1.2822,0.4434,,3.5259,1.0009,5.6334,2.2399,1.0789,,3.1121,,,,0.2033,3971022384,4614988945,5757905258,1141725068,2127790080,2864157556,1525764058,4045281900,609073332,,713790000,460586992.8,1350258735,2683617552,1950807375,6298199237,2190100000,4372566000,1229760000,9234914131,1914818247,2254543941,13418451615,12721100334,6971132590,4220658320,,,,1914818247,10.998,1034.3857,29.6803,480.5328,216.1377,11.613,238.4491,1747.3076,23.1488,,-117.4043,53.4606,60.8786,104.9495,37.7388,10.3533,20.4582,540.9367,128.0146,26.2617,39.3941,255.3784,32.4937,58.109,24.9466,25.8326,,,,15.6105,2.0453,5.8624,2.6478,6.938,2.9976,1.3438,1.4746,2.2592,1.6509,,4.0015,2.4859,3.6007,3.3134,4.6043,1.4464,2.1987,5.7658,2.4587,2.6472,10.1743,4.2984,5.4941,4.1707,8.0659,2.3419,,,,4.0317,1.8154,9.573,11.1581,103.0412,1.3096,0.6509,0.9743,3.0741,0.4671,,29.0216,1.3157,18.979,4.4366,5.0215,0.5832,1.8591,5.0689,9.9911,15.4112,14.1923,20.5249,5.1379,54.2141,8.3273,3.575,,,,5.6239
2014/2/12,-0.5482,-0.576,-0.3922,2.1915,0.6757,0,1.4925,0,3.1098,,2.0804,1.1556,0.4864,0,0,1.5249,0.1105,10.0293,0,-0.0886,0.6885,-0.6042,0.333,0.9947,2.9297,5.5974,,,,0.7958,4.7154,1.5092,1.463,1.258,0.3356,,1.1293,1.2153,6.181,,7.4556,4.8224,3.7597,,0.6613,1.9699,1.4748,0.4247,,2.3476,0.8663,3.9668,1.5461,0.748,2.9673,5.7733,,,,0.3019,3949251427,4588404907,5735325237,1166745571,2142167040,2864157556,1548536656,4045281900,628014388,,728640000,465909646.8,1356826142,2683617552,1950807375,6394239193,2192520000,4811103000,1229760000,9226734402,1928001161,2240921319,13463130144,12847641414,7175364990,4456906148,,,,1928001161,10.9377,1028.4272,29.5639,491.0636,217.5981,11.613,242.008,1747.3076,23.8687,,-119.8469,54.0784,61.1747,104.9495,37.7388,10.5111,20.4808,595.1888,128.0146,26.2385,39.6653,253.8353,32.6019,58.687,25.6775,27.2785,,,,15.737,2.0341,5.8286,2.6374,7.0901,3.0178,1.3438,1.4966,2.2592,1.7022,,4.0847,2.5146,3.6182,3.3134,4.6043,1.4684,2.2011,6.3441,2.4587,2.6449,10.2444,4.2724,5.5124,4.2122,8.3022,2.473,,,,4.0644,1.8054,9.5178,11.1144,105.2993,1.3185,0.6509,0.9888,3.0741,0.4816,,29.6253,1.3309,19.0713,4.4366,5.0215,0.5921,1.8611,5.5772,9.9911,15.3975,14.29,20.4008,5.155,54.7534,8.5712,3.7751,,,,5.6695
2014/2/13,1.6538,-1.9699,0,-1.4673,-0.9396,0,-0.7353,-1.9563,-3.5815,,-5.5707,-5.3313,-3.8722,0,-1.4876,-2.2134,-1.2141,9.98,0,0.9752,0.6838,8.2067,-0.9956,-1.5064,-2.6565,-3.4659,,,,-0.5263,6.1005,1.4085,1.7072,0.7829,0.4656,,0.8524,1.0341,5.0227,,7.3893,4.5173,5.4008,,0.649,1.8916,1.5291,8.1612,,4.744,1.8135,15.0451,1.6645,0.6578,1.7379,4.0214,,,,0.2462,4014564296,4498019179,5735325237,1149626279,2122039296,2864157556,1537150357,3966145200,605521884,,688050000,441070594.8,1304286891,2683617552,1921787100,6252706626,2165900000,5291253000,1229760000,9316711422,1941184075,2424826716,13329094557,12654107998,6984748083,4302436414,,,,1941184075,11.1186,1008.1685,29.5639,483.8583,215.5536,11.613,240.2286,1713.1255,23.0138,,-113.1706,51.1953,58.8059,104.9495,37.1774,10.2785,20.2321,654.5889,128.0146,26.4943,39.9365,274.6668,32.2773,57.803,24.9954,26.3331,,,,15.6599,2.0677,5.7138,2.6374,6.9861,2.9895,1.3438,1.4856,2.215,1.6412,,3.8572,2.3805,3.4781,3.3134,4.5358,1.4359,2.1744,6.9772,2.4587,2.6707,10.3144,4.623,5.4576,4.1487,8.0817,2.3873,,,,4.0445,1.8353,9.3303,11.1144,103.7543,1.3061,0.6509,0.9816,3.014,0.4644,,27.975,1.2599,18.3328,4.4366,4.9468,0.579,1.8385,6.1339,9.9911,15.5477,14.3877,22.0751,5.1036,53.9286,8.3435,3.6442,,,,5.6417
2014/2/14,0.6508,7.0922,1.1811,1.1455,0.813,0,1.2346,0.939,3.3236,,1.4388,2.7353,1.8127,0,1.5101,4.3654,0.8939,1.3309,0,4.741,0.5093,1.4045,0.1117,3.7059,0.1949,1.056,,,,-0.2646,3.7336,3.7665,1.3187,1.1709,0.4586,,1.206,0.6703,4.8056,,4.9075,4.8134,3.3614,,0.4981,2.2824,1.3528,27.8693,,6.0352,1.0953,11.5456,1.1887,1.3644,1.3412,2.2662,,,,0.1046,4040689443,4817027631,5803065299,1162794965,2139291648,2864157556,1556127522,4003386000,625646756,,697950000,453135277.2,1327929554,2683617552,1950807375,6525662291,2185260000,5361675000,1229760000,9758416792,1951071260,2458883271,13343987400,13123054353,6998363577,4347868689,,,,1951071260,11.1909,1079.6698,29.9131,489.4008,217.3061,11.613,243.1943,1729.2112,23.7787,,-114.799,52.5956,59.8719,104.9495,37.7388,10.7272,20.413,663.3009,128.0146,27.7504,40.1399,278.5244,32.3134,59.9451,25.0441,26.6112,,,,15.6108,2.0812,6.1191,2.6685,7.0661,3.0138,1.3438,1.504,2.2358,1.6958,,3.9127,2.4457,3.5411,3.3134,4.6043,1.4986,2.1938,7.0701,2.4587,2.7973,10.3669,4.6879,5.4637,4.3025,8.0974,2.4125,,,,4.0318,1.8472,9.9921,11.2456,104.9427,1.3167,0.6509,0.9937,3.0423,0.4798,,28.3775,1.2944,18.6651,4.4366,5.0215,0.6043,1.855,6.2155,9.9911,16.2848,14.461,22.3851,5.1093,55.9272,8.3598,3.6827,,,,5.624
2014/2/17,-0.1078,-1.8764,0.9079,-0.3398,1.4785,0,0.2439,3.8372,3.5005,,2.9787,3.8371,1.8793,0,5.124,0.2324,0.5537,3.8806,0,1.0897,0.3378,1.662,0.7254,-0.1134,0.2594,1.3584,,,,1.061,4.9747,2.6239,1.4683,1.8273,1.4754,,1.3542,1.9468,9.4689,,5.3823,1.8932,5.0593,,2.7785,1.8401,1.9803,21.064,,4.0955,1.4196,6.7118,1.2818,0.8734,1.3473,2.879,,,,0.1931,4036335252,4726641903,5855752014,1158844359,2170920960,2864157556,1559922955,4157004300,647547352,,718740000,1422532800,1352885698,2683617552,2050766100,6540826495,2197360000,5569740000,1229760000,9864753270,1957662717,2499751137,13440790880,13108167167,7016517568,4406930646,,,,1957662717,11.1789,1059.4111,30.1847,487.7381,220.5189,11.613,243.7875,1795.5646,24.6111,,-118.2185,54.6138,60.997,104.9495,39.6725,10.7521,20.526,689.0409,128.0146,28.0528,40.2755,283.1536,32.5478,59.8771,25.1091,26.9727,,,,15.772,2.079,6.0042,2.6928,7.0421,3.0583,1.3438,1.5076,2.3216,1.7552,,4.0292,2.5395,3.6077,3.3134,4.8403,1.5021,2.206,7.3444,2.4587,2.8278,10.402,4.7659,5.5033,4.2976,8.1184,2.4453,,,,4.0734,1.8452,9.8046,11.3477,104.5862,1.3362,0.6509,0.9961,3.159,0.4966,,29.2228,1.3441,19.0159,4.4366,5.2788,0.6057,1.8652,6.4567,9.9911,16.4622,14.5098,22.7572,5.1464,55.8637,8.3815,3.7327,,,,5.6821
2014/2/18,0.3236,-0.8999,-2.6992,-0.7955,-0.6623,0,-0.7299,-1.0078,0.0914,,-0.4821,1.2821,-0.9223,0,1.7296,2.1638,0.2203,0.5172,0,-1.99,-1.5152,-0.4087,-2.1053,-2.2714,-2.2639,0.4124,,,,-0.2625,4.5057,1.794,1.5365,0.7901,1.1587,,0.9928,1.3165,5.0883,,5.4212,2.0968,6.6215,,3.7268,2.2683,2.3942,20.0293,,3.3261,1.0111,8.6179,1.2876,0.931,1.3195,3.3564,,,,0.2041,4049397825,4684107443,5697691870,1149626279,2156544000,2864157556,1548536656,4115108400,648139260,,715275000,1440770400,1340407626,2683617552,2086235325,6682359062,2202200000,5598549000,1229760000,9668439773,1928001161,2489534171,13157826861,12810423450,6857670146,4425103556,,,,1928001161,11.215,1049.8776,29.37,483.8583,219.0585,11.613,242.008,1777.4682,24.6335,,-117.6486,55.314,60.4345,104.9495,40.3587,10.9848,20.5712,692.6049,128.0146,27.4946,39.6653,281.9963,31.8626,58.517,24.5406,27.0839,,,,15.7358,2.0857,5.9502,2.6201,6.9861,3.0381,1.3438,1.4966,2.2982,1.7568,,4.0098,2.5721,3.5744,3.3134,4.924,1.5346,2.2108,7.3824,2.4587,2.7715,10.2444,4.7464,5.3874,4.2,7.9346,2.4553,,,,4.0641,1.8512,9.7163,11.0414,103.7543,1.3273,0.6509,0.9888,3.1272,0.4971,,29.0819,1.3613,18.8405,4.4366,5.3701,0.6188,1.8693,6.4901,9.9911,16.1346,14.29,22.6642,5.0381,54.5948,8.1917,3.7481,,,,5.669
2014/2/19,-0.5376,0.454,3.4346,2.52,1.2,0,0.9804,0.4525,-1.0046,,-3.2526,-1.3403,-1.1269,0,1.8547,-1.5129,1.5385,-5.4317,0,1.4382,0.6838,4.3776,-0.283,0.1162,1.1251,0.308,,,,-0.5263,4.0607,1.307,2.441,1.3886,0.9932,,1.3595,1.0653,5.5489,,4.671,1.3686,5.5543,,2.3196,1.5108,2.342,15.0687,,4.1492,1.3519,27.9485,1.3746,0.6176,1.3939,3.481,,,,0.1776,4027626869,4705374673,5893385382,1178597388,2182422528,2864157556,1563718388,4133728800,641628272,,692010000,1421460000,1325302591,2683617552,2124929025,6581264371,2236080000,5294454000,1229760000,9807495167,1941184075,2598515147,13120594753,12825310636,6934824608,4438733238,,,,1941184075,11.1547,1054.6444,30.3787,496.0518,221.6872,11.613,244.3807,1785.5111,24.3861,,-113.822,54.5726,59.7534,104.9495,41.1072,10.8186,20.8877,654.9849,128.0146,27.89,39.9365,294.3409,31.7724,58.585,24.8167,27.1673,,,,15.6606,2.0745,5.9772,2.7101,7.1621,3.0745,1.3438,1.5113,2.3086,1.7391,,3.8794,2.5376,3.5341,3.3134,5.0153,1.5114,2.2449,6.9814,2.4587,2.8114,10.3144,4.9541,5.3722,4.2048,8.0239,2.4629,,,,4.0447,1.8412,9.7605,11.4207,106.3689,1.3433,0.6509,0.9985,3.1413,0.4921,,28.136,1.343,18.6282,4.4366,5.4697,0.6094,1.8981,6.1376,9.9911,16.3667,14.3877,23.6563,5.0238,54.6583,8.2839,3.7597,,,,5.642
2014/2/20,-4.6486,-3.3898,-2.1711,-2.2346,-1.3175,0,-0.4854,-3.2658,-3.8745,,-0.5722,-3.3208,1.9822,0,-0.1517,-2.381,-3.0303,3.1439,0,-3.6697,-1.8676,-9.1743,-1.3621,-3.1341,-1.0471,-2.6612,,,,-0.2646,4.7426,1.3058,1.7688,1.0384,1.2913,,1.356,0.9015,4.5233,,3.6789,1.2275,10.8944,,1.9644,1.2409,1.7348,18.6607,,3.9968,1.1541,17.1972,1.1535,0.772,1.4518,3.0494,,,,0.1127,3840396647,4545870447,5765431932,1152260016,2153668608,2864157556,1556127522,3998730900,616768136,,688050000,1374256800,1351572217,2683617552,2121704550,6424567600,2168320000,5460906000,1229760000,9447587087,1904931061,2360119262,12941880637,12423356617,6862208643,4320609324,,,,1904931061,10.6362,1018.8937,29.7191,484.9668,218.7664,11.613,243.1943,1727.2005,23.4412,,-113.1706,52.7604,60.9378,104.9495,41.0449,10.561,20.2547,675.5769,128.0146,26.8665,39.1907,267.3372,31.3396,56.7489,24.5569,26.4443,,,,15.6302,1.978,5.7746,2.6512,7.0021,3.034,1.3438,1.504,2.2332,1.6717,,3.8572,2.4533,3.6042,3.3134,5.0077,1.4754,2.1768,7.2009,2.4587,2.7082,10.1218,4.4996,5.299,4.0731,7.9399,2.3974,,,,4.0368,1.7556,9.4296,11.1727,103.992,1.3256,0.6509,0.9937,3.0387,0.473,,27.975,1.2984,18.9974,4.4366,5.4614,0.5949,1.8406,6.3305,9.9911,15.7661,14.119,21.486,4.9554,52.9452,8.1971,3.6596,,,,5.631
2014/2/21,-2.7211,-3.2749,-2.611,-2.7429,-0.6676,0,-1.7073,0.8149,0.4798,,0.7194,0.5464,-3.0612,0,0.4559,-1.1802,-2.567,-2.1688,0,-5.0216,-2.7682,-0.1443,-4.2578,-2.876,-3.5053,-2.8391,,,,-1.5915,3.943,1.0652,1.2098,0.9646,0.8524,,0.8765,0.6136,2.2089,,2.6824,1.0568,5.2445,,0.8694,1.1993,1.4061,10.3946,,3.8259,0.8742,8.2596,2.484,0.6923,1.2654,2.3448,,,,0.2161,3735896058,4396999836,5614898461,1120655170,2139291648,2864157556,1529559491,4031316600,619727676,,693000000,1381766400,1310197557,2683617552,2131377975,6348746582,2112660000,5342469000,1229760000,8973162801,1852199406,2356713606,12390845443,12066064156,6621668261,4197942182,,,,1852199406,10.3468,985.5264,28.9432,471.6649,217.3061,11.613,239.0422,1741.2754,23.5537,,-113.9848,53.0487,59.0724,104.9495,41.232,10.4364,19.7348,660.9249,128.0146,25.5174,38.1058,266.9514,30.0053,55.1168,23.6961,25.6935,,,,15.389,1.9242,5.5855,2.582,6.81,3.0138,1.3438,1.4783,2.2514,1.6798,,3.8849,2.4667,3.4938,3.3134,5.0305,1.458,2.121,7.0447,2.4587,2.5722,9.8416,4.4931,5.0734,3.9559,7.6616,2.3293,,,,3.9745,1.7079,9.1208,10.881,101.1396,1.3167,0.6509,0.9767,3.0635,0.4753,,28.1763,1.3055,18.4159,4.4366,5.4863,0.5879,1.7933,6.1932,9.9911,14.9744,13.7281,21.455,4.7444,51.4226,7.9098,3.5557,,,,5.5441
