ÈÕÆÚ,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH
2015/10/9,2.1136,2.5011,3.1922,,4.2455,5.2724,1.9691,1.8947,4.3799,0.7577,,0.7586,0.5288,0.0621,10463245799,8655360000,3.43179E+11,,80393686557,1.50629E+11,5.49949E+11,124.8259,101.5626,14.7437,,18.7728,19.6511,23.1744,7.2209,2.7598,2,,2.4868,1.8537,2.6273,12.9746,0.8803,1.2511,,0.8399,0.9879,1.6746
2015/10/12,4.2691,5.9006,3.0303,,4.2802,1.8364,1.8554,2.5485,4.6439,0.948,,0.9027,0.602,0.1266,10909930290,9166080000,3.53578E+11,,83834661468,1.53395E+11,5.60153E+11,130.1548,107.5554,15.1905,,19.5763,20.012,23.6044,7.5292,2.9227,2.0606,,2.5932,1.8877,2.676,13.5285,0.9323,1.289,,0.8758,1.0061,1.7056
2015/10/13,0.2481,0.5446,-1.348,,0.2736,0.123,-0.3346,1.9984,3.4248,0.4503,,0.6252,0.2804,0.0431,10937002077,9216000000,3.48812E+11,,84064059795,1.53584E+11,5.58279E+11,130.4778,108.1412,14.9857,,19.6299,20.0366,23.5254,7.5479,2.9386,2.0328,,2.6003,1.8901,2.6671,13.562,0.9373,1.2716,,0.8782,1.0073,1.6999
2015/10/14,-3.4653,-1.5417,-1.6149,,-3.8204,-2.3332,-1.2309,1.8922,2.7982,0.4353,,0.574,0.2755,0.0495,10557997055,9073920000,3.43179E+11,,80852483212,1.50001E+11,5.51407E+11,125.9563,106.474,14.7437,,18.8799,19.5691,23.2358,7.2863,2.8933,2,,2.501,1.846,2.6343,13.0921,0.9229,1.2511,,0.8447,0.9838,1.679
2015/10/15,2.5641,3.0893,2.4621,,2.9404,1.5088,1.2085,2.0146,2.5182,0.5956,,0.5999,0.2202,0.064,10828714928,9354240000,3.51628E+11,,83229884059,1.52264E+11,5.58071E+11,129.1859,109.7633,15.1067,,19.4351,19.8644,23.5166,7.4731,2.9827,2.0492,,2.5745,1.8738,2.6661,13.4278,0.9514,1.2819,,0.8695,0.9987,1.6993
2015/10/16,10,4.8851,1.0166,,3.0569,2.0644,1.306,6.2394,3.9763,0.6311,,0.91,0.3835,0.1069,11911586421,9811200000,3.55203E+11,,85774120054,1.55407E+11,5.65359E+11,142.1045,115.1253,15.2603,,20.0292,20.2745,23.8237,8.2205,3.1284,2.07,,2.6532,1.9125,2.7009,14.7705,0.9979,1.295,,0.8961,1.0193,1.7215
2015/10/19,-3.4091,-1.2133,1.1589,,2.1396,0.3641,0.884,4.7684,4.7843,0.8132,,0.9859,0.4111,0.1251,11505509611,9692160000,3.59319E+11,,87609306673,1.55973E+11,5.70356E+11,137.26,113.7285,15.4371,,20.4577,20.3483,24.0343,7.9402,3.0904,2.094,,2.71,1.9195,2.7248,14.267,0.9858,1.31,,0.9153,1.023,1.7367
2015/10/20,7.4118,-1.149,-0.7838,,0.2618,0.3225,-0.4016,4.9379,2.804,0.5046,,0.5969,0.2362,0.0666,12358270912,9580800000,3.56503E+11,,87838705001,1.56476E+11,5.68066E+11,147.4334,112.4218,15.3161,,20.5113,20.4139,23.9378,8.5287,3.0549,2.0776,,2.7171,1.9256,2.7138,15.3244,0.9744,1.2997,,0.9176,1.0263,1.7297
2015/10/21,-9.9671,-9.98,-0.1823,,1.3533,1.2455,-0.3666,4.7958,4.8923,1.2343,,1.4403,0.6078,0.1547,11126504589,8624640000,3.55853E+11,,89027405425,1.58425E+11,5.65984E+11,132.7385,101.2021,15.2882,,20.7889,20.6682,23.8501,7.6787,2.75,2.0738,,2.7539,1.9496,2.7039,13.797,0.8772,1.2973,,0.9301,1.0391,1.7234
2015/10/22,5.2311,2.0926,0.0304,,1.7569,-1.3889,-0.3311,3.1349,3.078,0.6589,,0.9603,0.3798,0.0847,11708548016,8805120000,3.55961E+11,,90591484930,1.56224E+11,5.64109E+11,139.6823,103.3199,15.2929,,21.1541,20.3811,23.7711,8.0803,2.8076,2.0745,,2.8022,1.9226,2.6949,14.5188,0.8955,1.2977,,0.9464,1.0246,1.7177
2015/10/23,4.0462,5.2333,2.6476,,2.6013,2.0926,1.2182,2.912,3.6863,0.9175,,0.9675,0.4248,0.0923,12182304294,9265920000,3.65386E+11,,92948031384,1.59494E+11,5.70981E+11,145.3341,108.7269,15.6978,,21.7044,20.8076,24.0607,8.4073,2.9545,2.1294,,2.8751,1.9628,2.7278,15.1062,0.9424,1.3321,,0.971,1.0461,1.7386
2015/10/26,3.5556,2.3622,-0.4744,,0.0897,0.6307,0.4376,4.0937,3.6238,1.963,,1.14,0.3847,0.1195,12615452891,9484800000,3.63653E+11,,93031448957,1.60499E+11,5.7348E+11,150.5016,111.2953,15.6233,,21.7238,20.9388,24.166,8.7062,3.0243,2.1193,,2.8777,1.9752,2.7397,15.6433,0.9647,1.3258,,0.9719,1.0527,1.7462
2015/10/27,8.0472,2.996,2.3831,,-0.7173,-0.5092,0.2542,6.3098,4.0784,1.1699,,0.7839,0.2675,0.063,13630644916,9768960000,3.72319E+11,,92364108369,1.59682E+11,5.74938E+11,162.6128,114.6296,15.9956,,21.568,20.8322,24.2274,9.4068,3.1149,2.1698,,2.8571,1.9651,2.7467,16.9022,0.9936,1.3573,,0.9649,1.0473,1.7506
2015/10/28,-2.5819,0.5503,-2.3858,,-3.9964,-2.3622,-2.6078,4.851,4.8809,0.6192,,0.5594,0.2077,0.0614,13278711680,9822720000,3.63436E+11,,88672880737,1.5591E+11,5.59945E+11,158.4142,115.2605,15.614,,20.7061,20.3401,23.5956,9.1639,3.132,2.118,,2.7429,1.9187,2.6751,16.4658,0.999,1.325,,0.9264,1.0226,1.705
2015/10/29,9.2762,2.6583,-0.5067,,-1.223,-0.6855,-1.19,5.6396,2.7976,0.4802,,0.884,0.2255,0.1054,14510478004,10083840000,3.61594E+11,,87588452280,1.54841E+11,5.53281E+11,173.1091,118.3245,15.5349,,20.4529,20.2007,23.3148,10.014,3.2153,2.1073,,2.7093,1.9055,2.6432,17.9932,1.0256,1.3183,,0.915,1.0156,1.6847
2015/10/30,-6.9963,-3.7319,0.3295,,1.1905,0.1218,-0.3011,10.6772,3.0654,0.4376,,0.972,0.2774,0.0828,13495285979,9707520000,3.62786E+11,,88631171950,1.5503E+11,5.51615E+11,160.9979,113.9087,15.5861,,20.6963,20.2253,23.2446,9.3134,3.0953,2.1142,,2.7416,1.9079,2.6353,16.7343,0.9873,1.3226,,0.9259,1.0168,1.6796
2015/11/2,-8.7262,-5.1424,-1.4034,,-3.2,0.4055,-3.2465,5.8692,2.7821,0.5179,,0.6532,0.4239,0.0593,12317663231,9208320000,3.57695E+11,,85794974448,1.55659E+11,5.33707E+11,146.949,108.0511,15.3673,,20.0341,20.3073,22.49,8.5007,2.9361,2.0846,,2.6539,1.9156,2.5497,15.2741,0.9366,1.304,,0.8963,1.0209,1.6251
2015/11/3,1.5385,2.7106,0,,-0.4375,0.9693,0.3902,3.3437,1.7025,0.3517,,0.6855,0.2203,0.0352,12507165742,9457920000,3.57695E+11,,85419595366,1.57168E+11,5.35789E+11,149.2097,110.9799,15.3673,,19.9464,20.5041,22.5777,8.6315,3.0157,2.0846,,2.6423,1.9342,2.5597,15.5091,0.9619,1.304,,0.8924,1.0308,1.6314
2015/11/4,6.71,8.1608,5.9964,,10.0098,8.32,9.9883,3.9942,4.1135,1.7748,,2.0076,0.9762,0.2998,13346391149,10229760000,3.79143E+11,,93969896660,1.70244E+11,5.89306E+11,159.2216,120.0367,16.2888,,21.943,22.2101,24.8329,9.2107,3.2618,2.2096,,2.9067,2.0951,2.8153,16.5497,1.0404,1.3822,,0.9817,1.1166,1.7944
2015/11/5,0.5071,2.7027,0.9143,,5.2597,-0.6647,1.8728,4.6549,6.9566,4.0812,,4.0176,2.1516,0.4981,13414070617,10506240000,3.8261E+11,,98912387896,1.69112E+11,6.00342E+11,160.029,123.2809,16.4377,,23.0971,22.0624,25.2979,9.2574,3.35,2.2298,,3.0596,2.0812,2.868,16.6336,1.0686,1.3949,,1.0333,1.1092,1.828
2015/11/6,1.4127,2.5219,2.4632,,6.1986,3.3086,3.8848,3.8984,5.4161,1.9831,,2.5452,1.2248,0.2943,13603573128,10771200000,3.92034E+11,,1.05044E+11,1.74707E+11,6.23665E+11,162.2898,126.39,16.8426,,24.5288,22.7924,26.2807,9.3881,3.4345,2.2847,,3.2493,2.15,2.9795,16.8686,1.0955,1.4292,,1.0974,1.1459,1.899
2015/11/9,0.0995,1.6399,0.7184,,-1.2507,-0.8636,-0.3339,4.3694,5.6601,2.152,,2.5289,1.2327,0.3074,13617109022,10947840000,3.94851E+11,,1.0373E+11,1.73199E+11,6.21582E+11,162.4513,128.4627,16.9636,,24.222,22.5955,26.193,9.3975,3.4908,2.3011,,3.2086,2.1314,2.9695,16.8854,1.1135,1.4395,,1.0837,1.136,1.8927
2015/11/10,0,0,-0.5487,,-0.2413,-1.5245,-1.6415,2.9678,,1.3184,,1.5424,0.663,0.1921,13617109022,10947840000,3.92684E+11,,1.0348E+11,1.70558E+11,6.11379E+11,162.4513,128.4627,16.8706,,24.1636,22.2511,25.763,9.3975,3.4908,2.2885,,3.2009,2.0989,2.9208,16.8854,1.1135,1.4316,,1.081,1.1186,1.8616
2015/11/11,0.0994,0,-1.131,,-0.3023,-0.2212,-1.2602,2.35,,1.0287,,1.4774,0.4562,0.1323,13630644916,10947840000,3.88243E+11,,1.03167E+11,1.70181E+11,6.03674E+11,162.6128,128.4627,16.6797,,24.0905,22.2019,25.4383,9.4068,3.4908,2.2626,,3.1912,2.0943,2.884,16.9022,1.1135,1.4154,,1.0778,1.1162,1.8381
2015/11/12,6.2562,0,-1.144,,-3.3151,-0.9974,-1.3453,6.0733,,0.8434,,1.2461,0.342,0.1014,14483406216,10947840000,3.83801E+11,,99746563632,1.68484E+11,5.95553E+11,172.7861,128.4627,16.4889,,23.2919,21.9804,25.0961,9.9953,3.4908,2.2367,,3.0854,2.0734,2.8452,17.9596,1.1135,1.3992,,1.042,1.105,1.8134
2015/11/13,-1.8692,0,-1.0725,,0.1254,-1.0075,-1.049,3.6385,,0.7058,,1.3091,0.3311,0.0979,14212688343,10947840000,3.79685E+11,,99871689993,1.66786E+11,5.89306E+11,169.5565,128.4627,16.3121,,23.3211,21.759,24.8329,9.8085,3.4908,2.2127,,3.0893,2.0525,2.8153,17.6239,1.1135,1.3842,,1.0434,1.0939,1.7944
2015/11/16,0.4762,0,0.1997,,-0.1253,-1.1308,-0.5654,2.3429,,0.69,,0.9287,0.3508,0.0809,14280367811,10947840000,3.80443E+11,,99746563632,1.649E+11,5.85974E+11,170.3639,128.4627,16.3447,,23.2919,21.5129,24.6925,9.8552,3.4908,2.2171,,3.0854,2.0293,2.7994,17.7079,1.1135,1.387,,1.042,1.0815,1.7842
2015/11/17,0,0,0.3986,,-0.3554,0.8006,1.0306,3.695,,0.894,,2.0288,0.532,0.1846,14280367811,10947840000,3.8196E+11,,99392038944,1.6622E+11,5.92013E+11,170.3639,128.4627,16.4098,,23.2091,21.6852,24.9469,9.8552,3.4908,2.226,,3.0745,2.0456,2.8283,17.7079,1.1135,1.3925,,1.0383,1.0902,1.8026
2015/11/18,-3.0332,0,-1.0777,,-1.3638,-0.0378,-1.8291,2.0677,,0.6397,,1.1547,0.3241,0.1069,13847219214,10947840000,3.77843E+11,,98036503373,1.66157E+11,5.81185E+11,165.1965,128.4627,16.233,,22.8926,21.677,24.4906,9.5563,3.4908,2.202,,3.0325,2.0448,2.7765,17.1707,1.1135,1.3775,,1.0242,1.0898,1.7697
2015/11/19,1.564,0,1.2328,,2.7228,2.308,1.2899,1.7841,,0.467,,0.9932,0.3314,0.067,14063793513,10947840000,3.82501E+11,,1.00706E+11,1.69992E+11,5.88681E+11,167.7802,128.4627,16.4331,,23.5159,22.1773,24.8065,9.7058,3.4908,2.2291,,3.1151,2.092,2.8123,17.4393,1.1135,1.3945,,1.0521,1.1149,1.7925
2015/11/20,0,0,-0.7647,,-1.3046,0.1479,-0.2122,1.7478,,0.4625,,0.9238,0.3529,0.0704,14063793513,10947840000,3.79577E+11,,99392038944,1.70244E+11,5.87432E+11,167.7802,128.4627,16.3074,,23.2091,22.2101,24.7539,9.7058,3.4908,2.2121,,3.0745,2.0951,2.8064,17.4393,1.1135,1.3838,,1.0383,1.1166,1.7887
2015/11/23,2.9836,0,-0.1998,,0.5875,-0.6647,-0.1418,3.7191,,0.5622,,1.0179,0.2591,0.0665,14483406216,10947840000,3.78818E+11,,99975961960,1.69112E+11,5.86599E+11,172.7861,128.4627,16.2749,,23.3455,22.0624,24.7188,9.9953,3.4908,2.2077,,3.0925,2.0812,2.8024,17.9596,1.1135,1.381,,1.0444,1.1092,1.7861
2015/11/24,3.0841,0,0,,0.1669,0.223,-0.071,2.9042,,0.6024,,0.7515,0.2793,0.066,14930090707,10947840000,3.78818E+11,,1.00143E+11,1.69489E+11,5.86182E+11,178.1151,128.4627,16.2749,,23.3844,22.1116,24.7012,10.3036,3.4908,2.2077,,3.0977,2.0858,2.8004,18.5135,1.1135,1.381,,1.0462,1.1116,1.7849
2015/11/25,0.1813,0,0.2002,,1.3744,0.2226,0.1066,1.9675,,0.4462,,0.7614,0.2499,0.0534,14957162494,10947840000,3.79577E+11,,1.01519E+11,1.69867E+11,5.86807E+11,178.438,128.4627,16.3074,,23.7058,22.1609,24.7276,10.3223,3.4908,2.2121,,3.1403,2.0904,2.8034,18.5471,1.1135,1.3838,,1.0606,1.1141,1.7868
2015/11/26,-1.267,9.9965,-0.0285,,-1.2736,0.037,-0.3549,2.5247,0.3405,0.507,,0.8634,0.2407,0.0658,14767659983,12042240000,3.79468E+11,,1.00226E+11,1.6993E+11,5.84725E+11,176.1773,141.3045,16.3028,,23.4039,22.1691,24.6398,10.1915,3.8398,2.2115,,3.1003,2.0912,2.7934,18.3121,1.2248,1.3834,,1.0471,1.1145,1.7804
2015/11/27,-7.1494,9.7577,-3.3971,,-7.2201,-2.3677,-5.2707,3.7699,9.8292,1.075,,1.4132,0.4543,0.1256,13711860278,13217280000,3.66577E+11,,92989740171,1.65906E+11,5.53906E+11,163.5816,155.0925,15.749,,21.7141,21.6441,23.3411,9.4629,4.2144,2.1363,,2.8764,2.0417,2.6462,17.0029,1.3443,1.3364,,0.9715,1.0881,1.6866
2015/11/30,2.2705,-6.8855,-0.1182,,-1.3007,0.2653,-1.0902,3.3512,6.554,0.7757,,1.2585,0.3864,0.108,14023185832,12307200000,3.66144E+11,,91780185353,1.66346E+11,5.47867E+11,167.2957,144.4135,15.7303,,21.4317,21.7016,23.0867,9.6777,3.9242,2.1338,,2.839,2.0471,2.6174,17.389,1.2517,1.3348,,0.9588,1.091,1.6682
2015/12/1,-1.1583,-3.3697,0.9467,,1.3179,1.1716,1.5583,1.587,3.8265,0.771,,1.0665,0.3447,0.0789,13860755108,11892480000,3.69611E+11,,92989740171,1.68295E+11,5.56405E+11,165.358,139.5472,15.8793,,21.7141,21.9558,23.4464,9.5656,3.792,2.154,,2.8764,2.0711,2.6581,17.1875,1.2096,1.3475,,0.9715,1.1038,1.6942
2015/12/2,2.5391,5.7475,5.5393,,10.0022,7.359,9.9925,2.3193,6.2406,1.6876,,3.0395,0.992,0.3147,14212688343,12576000000,3.90084E+11,,1.02291E+11,1.8068E+11,6.12004E+11,169.5565,147.5676,16.7589,,23.886,23.5715,25.7893,9.8085,4.01,2.2733,,3.1641,2.2235,2.9238,17.6239,1.2791,1.4221,,1.0686,1.185,1.8635
2015/12/3,2.381,-1.4656,-0.1111,,5.6269,0.7307,0.7486,1.9683,4.7747,1.3137,,3.7333,0.9501,0.3051,14551085685,12391680000,3.89651E+11,,1.08047E+11,1.82E+11,6.16585E+11,173.5936,145.4048,16.7403,,25.2301,23.7438,25.9824,10.042,3.9512,2.2708,,3.3422,2.2398,2.9456,18.0436,1.2603,1.4205,,1.1288,1.1937,1.8775
2015/12/4,-2.1395,-3.5017,-2.8357,,-4.1498,-3.9033,-3.8838,1.9309,3.1222,0.8065,,1.8995,0.4732,0.1316,14239760130,11957760000,3.78602E+11,,1.03563E+11,1.74896E+11,5.92638E+11,169.8795,140.3132,16.2655,,24.1831,22.817,24.9733,9.8272,3.8128,2.2064,,3.2035,2.1523,2.8312,17.6575,1.2162,1.3803,,1.0819,1.1471,1.8045
2015/12/7,0.5703,1.3809,-0.6009,,-1.2284,-1.1503,-1.4406,1.5676,2.0407,0.45,,1.4342,0.2818,0.0844,14320975492,12122880000,3.76327E+11,,1.02291E+11,1.72884E+11,5.841E+11,170.8484,142.2507,16.1678,,23.886,22.5545,24.6135,9.8832,3.8655,2.1931,,3.1641,2.1276,2.7904,17.7582,1.233,1.372,,1.0686,1.1339,1.7785
2015/12/8,2.3629,-4.7197,-0.9211,,-2.5484,-1.7455,-0.713,4.9622,2.646,0.5295,,1.22,0.2452,0.0894,14659372834,11550720000,3.7286E+11,,99684000452,1.69867E+11,5.79935E+11,174.8854,135.5369,16.0189,,23.2773,22.1609,24.438,10.1168,3.683,2.1729,,3.0835,2.0904,2.7706,18.1778,1.1748,1.3593,,1.0414,1.1141,1.7659
2015/12/9,-1.385,-0.1662,0.0581,,3.8075,0.148,1.0413,2.0324,2.0114,0.3841,,1.5484,0.2066,0.0756,14456334429,11531520000,3.73077E+11,,1.0348E+11,1.70118E+11,5.85974E+11,172.4632,135.3116,16.0282,,24.1636,22.1937,24.6925,9.9767,3.6769,2.1742,,3.2009,2.0935,2.7994,17.9261,1.1728,1.3601,,1.081,1.1158,1.7842
2015/12/10,-4.0262,0.2664,0.1452,,-3.1842,0,-0.6397,2.6354,2.2842,0.5109,,1.588,0.3,0.0721,13874291002,11562240000,3.73619E+11,,1.00185E+11,1.70118E+11,5.82226E+11,165.5194,135.6721,16.0515,,23.3942,22.1937,24.5345,9.575,3.6867,2.1774,,3.099,2.0935,2.7815,17.2043,1.176,1.3621,,1.0466,1.1158,1.7728
2015/12/11,-1.6585,-2.4577,0.232,,-0.8118,0.5543,-1.5021,2.4337,2.2105,0.4874,,1.081,0.2195,0.0613,13644180809,11278080000,3.74485E+11,,99371184551,1.71061E+11,5.7348E+11,162.7742,132.3378,16.0887,,23.2042,22.3167,24.166,9.4162,3.5961,2.1824,,3.0738,2.1051,2.7397,16.919,1.1471,1.3652,,1.0381,1.1219,1.7462
2015/12/14,0.6944,6.5373,3.0373,,10.0105,3.9691,6.9717,1.9431,2.8005,0.8768,,2.185,0.4598,0.1353,13738932065,12015360000,3.8586E+11,,1.09319E+11,1.77851E+11,6.13461E+11,163.9046,140.9891,16.5774,,25.5271,23.2025,25.8507,9.4816,3.8312,2.2487,,3.3815,2.1887,2.9307,17.0365,1.2221,1.4067,,1.142,1.1665,1.8679
2015/12/15,-0.4926,-0.8629,-1.0107,,-2.3655,-2.439,-2.6137,1.5012,2.2164,0.5841,,1.6296,0.3413,0.0874,13671252597,11911680000,3.8196E+11,,1.06733E+11,1.73513E+11,5.97427E+11,163.0972,139.7725,16.4098,,24.9233,22.6365,25.1751,9.4348,3.7981,2.226,,3.3015,2.1353,2.8541,16.9525,1.2115,1.3925,,1.115,1.138,1.8191
2015/12/16,6.3366,0.3224,-0.1418,,-0.3322,0.1087,-0.6274,4.9836,1.7124,0.3513,,1.1503,0.1789,0.0598,14537549791,11950080000,3.81418E+11,,1.06378E+11,1.73702E+11,5.93679E+11,173.4321,140.2231,16.3866,,24.8405,22.6612,25.0171,10.0327,3.8104,2.2228,,3.2906,2.1376,2.8362,18.0268,1.2154,1.3905,,1.1113,1.1393,1.8077
2015/12/17,0.9311,1.5424,0.852,,1.6075,0.7239,1.1926,3.0478,2.7352,0.5409,,1.8086,0.3076,0.0888,14672908727,12134400000,3.84668E+11,,1.08088E+11,1.74959E+11,6.00759E+11,175.0469,142.3859,16.5262,,25.2398,22.8252,25.3155,10.1261,3.8691,2.2418,,3.3435,2.1531,2.87,18.1946,1.2342,1.4024,,1.1292,1.1475,1.8293
2015/12/18,-1.2915,-0.8228,0.7885,,0.1158,0.2515,-0.2426,1.8975,2.482,0.7749,,1.5649,0.2939,0.1045,14483406216,12034560000,3.87701E+11,,1.08213E+11,1.75399E+11,5.99301E+11,172.7861,141.2143,16.6565,,25.269,22.8826,25.2541,9.9953,3.8373,2.2594,,3.3473,2.1585,2.8631,17.9596,1.224,1.4134,,1.1305,1.1504,1.8248
2015/12/21,5.0467,-2.2974,3.1014,,4.7023,2.7599,3.0924,4.4631,6.2305,1.2796,,2.2349,0.555,0.161,15214344474,11758080000,3.99725E+11,,1.13302E+11,1.8024E+11,6.17834E+11,181.5062,137.9701,17.1731,,26.4572,23.5141,26.035,10.4998,3.7492,2.3295,,3.5047,2.2181,2.9516,18.866,1.1959,1.4573,,1.1837,1.1821,1.8813
2015/12/22,-0.9786,-3.6577,0.0813,,0.0736,2.0579,0.0337,2.516,6.2304,0.6683,,1.0636,0.5549,0.079,15065449644,11328000000,4.0005E+11,,1.13385E+11,1.83949E+11,6.18042E+11,179.7299,132.9235,17.187,,26.4767,23.998,26.0438,10.397,3.612,2.3314,,3.5073,2.2637,2.9526,18.6814,1.1521,1.4584,,1.1845,1.2065,1.8819
2015/12/23,-1.5274,1.2881,0.1354,,1.4714,1.1278,0.4043,3.0137,4.7695,1.0971,,1.958,0.8,0.1732,14835339451,11473920000,4.00592E+11,,1.15054E+11,1.86023E+11,6.20541E+11,176.9847,134.6358,17.2103,,26.8663,24.2687,26.1491,10.2382,3.6585,2.3346,,3.5589,2.2893,2.9645,18.396,1.167,1.4604,,1.202,1.2201,1.8895
2015/12/24,-1.4599,0.3681,-0.1622,,0.0544,0.7097,2.0805,2.0858,2.6909,0.7499,,1.4985,0.5215,0.1758,14618765153,11516160000,3.99942E+11,,1.15116E+11,1.87344E+11,6.33452E+11,174.401,135.1314,17.1824,,26.8809,24.4409,26.6931,10.0887,3.672,2.3308,,3.5608,2.3055,3.0262,18.1275,1.1713,1.4581,,1.2026,1.2287,1.9288
2015/12/25,0.9259,0.5002,-0.0542,,-1.5036,2.0134,-1.2163,2.7982,2.0678,0.3254,,0.8188,0.417,0.0813,14754124089,11573760000,3.99725E+11,,1.13385E+11,1.91116E+11,6.25747E+11,176.0158,135.8073,17.1731,,26.4767,24.933,26.3685,10.1822,3.6904,2.3295,,3.5073,2.3519,2.9894,18.2953,1.1771,1.4573,,1.1845,1.2535,1.9054
2015/12/28,-2.6606,-4.9768,-3.252,,-4.2119,-3.8487,-3.6938,3.2555,2.8859,0.5902,,1.066,0.3799,0.0961,14361583173,10997760000,3.86726E+11,,1.0861E+11,1.8376E+11,6.02633E+11,171.3328,129.0485,16.6146,,25.3615,23.9734,25.3944,9.9113,3.5067,2.2537,,3.3596,2.2614,2.879,17.8086,1.1186,1.4099,,1.1346,1.2052,1.835
2015/12/29,0.8483,1.6411,1.2605,,1.0561,-0.2395,0.1728,1.9463,1.5367,0.2843,,0.7983,0.391,0.0738,14483406216,11178240000,3.91601E+11,,1.09757E+11,1.8332E+11,6.03674E+11,172.7861,131.1662,16.824,,25.6294,23.916,25.4383,9.9953,3.5643,2.2822,,3.3951,2.256,2.884,17.9596,1.1369,1.4276,,1.1466,1.2023,1.8381
2015/12/30,2.3364,-0.2405,-1.0788,,-0.779,-1.166,-1.5523,2.1391,1.3105,0.456,,0.7572,0.4856,0.0853,14821803558,11151360000,3.87376E+11,,1.08902E+11,1.81183E+11,5.94304E+11,176.8232,130.8508,16.6425,,25.4297,23.6371,25.0435,10.2289,3.5557,2.2575,,3.3686,2.2297,2.8392,18.3792,1.1342,1.4122,,1.1377,1.1883,1.8096
2015/12/31,-1.7352,0.241,0.6711,,-0.0191,0.1388,-0.8059,1.428,1.502,0.4794,,1.0916,0.295,0.058,14564499721,11178240000,3.89976E+11,,1.08881E+11,1.81434E+11,5.89514E+11,173.755,131.1662,16.7542,,25.4248,23.67,24.8416,10.0514,3.5643,2.2727,,3.368,2.2328,2.8163,18.0603,1.1369,1.4217,,1.1375,1.19,1.795
2016/1/4,-8.3643,-9.9966,-5.4167,,-9.9789,-5.7519,-7.2059,2.3012,2.433,0.6554,,1.1193,0.2325,0.07,13346279484,10060800000,3.68852E+11,,98015648980,1.70998E+11,5.47034E+11,53.9757,56.5804,11.4835,,17.0467,13.9038,21.3987,7.6718,0.9658,1.8622,,2.5351,1.8486,2.3024,24.665,0.5023,1.004,,0.9253,0.9971,1.452
2016/1/5,-3.144,-1.8321,1.3216,,2.2553,1.7647,2.2078,3.364,3.2558,0.8077,,1.6017,0.4224,0.0982,12926670292,9876480000,3.73727E+11,,1.00226E+11,1.74016E+11,5.59112E+11,52.2787,55.5438,11.6353,,17.4312,14.1492,21.8712,7.4306,0.9481,1.8868,,2.5923,1.8812,2.3533,23.8895,0.4931,1.0172,,0.9462,1.0147,1.4841
2016/1/6,1.5707,1.5163,0.087,,0.104,1.0477,0.2607,1.9622,1.9977,0.4432,,1.3173,0.2727,0.073,13129706998,10026240000,3.74052E+11,,1.0033E+11,1.75839E+11,5.60569E+11,53.0998,56.3861,11.6454,,17.4493,14.2974,21.9282,7.5473,0.9625,1.8885,,2.595,1.9009,2.3594,24.2647,0.5006,1.0181,,0.9472,1.0253,1.4879
2016/1/7,-10,-7.4684,-2.201,,-9.4367,-8.5449,-7.0208,0.6992,0.9886,0.2183,,0.325,0.0666,0.0157,11816736298,9277440000,3.65819E+11,,90862592044,1.60814E+11,5.21213E+11,47.7899,52.1749,11.3891,,15.8027,13.0757,20.3886,6.7926,0.8906,1.8469,,2.3501,1.7385,2.1937,21.8383,0.4632,0.9957,,0.8578,0.9377,1.3835
2016/1/8,-0.6873,10.0166,0.5034,,4.1542,3.792,1.638,2.9986,4.9371,0.9069,,1.5101,0.4281,0.1008,11735521615,10206720000,3.67661E+11,,94637237249,1.66912E+11,5.29751E+11,47.4614,57.4011,11.4464,,16.4591,13.5715,20.7226,6.7459,0.9798,1.8562,,2.4477,1.8044,2.2297,21.6882,0.5096,1.0007,,0.8934,0.9733,1.4061
2016/1/11,-10.0346,-5.7938,-5.6276,,-7.1177,-4.2938,-7.0755,2.5268,3.8145,0.9172,,1.3389,0.4103,0.1011,10557908720,9615360000,3.4697E+11,,87901268181,1.59745E+11,4.92268E+11,42.6988,54.0753,10.8023,,15.2876,12.9888,19.2564,6.069,0.9231,1.7517,,2.2735,1.727,2.0719,19.5118,0.4801,0.9444,,0.8298,0.9315,1.3066
2016/1/12,0.1282,5.0719,0.562,,0.7355,2.0071,0.8037,1.7697,2.8128,0.6866,,1.1026,0.4413,0.0597,10571444500,10103040000,3.4892E+11,,88547754376,1.62951E+11,4.96225E+11,42.7536,56.818,10.863,,15.4001,13.2495,19.4112,6.0768,0.9699,1.7616,,2.2902,1.7616,2.0886,19.5369,0.5044,0.9497,,0.8359,0.9502,1.3172
2016/1/13,-7.1703,-4.2569,-0.683,,-2.8497,-0.7716,-2.0982,1.974,2.5134,0.5773,,1.0629,0.2539,0.0522,9813440797,9672960000,3.46537E+11,,86024372775,1.61694E+11,4.85813E+11,39.688,54.3993,10.7888,,14.9612,13.1473,19.0039,5.641,0.9286,1.7496,,2.225,1.748,2.0448,18.136,0.4829,0.9432,,0.8121,0.9429,1.2895
