ÈÕÆÚ,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH
2017/7/5,0.3559,1.6211,1.0417,2.4007,0.9208,0.7207,0.5453,1.113,0.7322,-0.6949,0.8469,0.3759,1.3143,,,,0.8368,-0.6418,1.267,0.202,0,0.9291,0.4079,1.087,2.3904,0.5051,0.3542,,0,,,-0.1159,-0.592,,0.998,0.8141,1.3587,1.5446,0.6743,10,1.6198,0.7179,,0.2381,0.9385,0.6408,1.3027,0.5037,0.5223,0.47,0.7005,0.6504,0.2695,0.6775,0.2868,3.7701,,,,0.6063,0.3246,0.9593,4.7372,0.3823,1.3121,0.1735,0.7065,3.9658,0.2164,0.1822,,1.0524,,,0.7409,0.8504,,5.2144,0.3245,0.5044,0.3311,0.1591,45.6728,3.4487,0.2994,,41461117347,20967497971,14762824620,36443875500,23101151512,99266517851,43724856204,6357408658,27240623223,7741129306,50041290313,29304045927,17745653380,,,,1.65573E+11,30377410030,33842580679,6138000000,31669062186,6262784094,1.19521E+11,4573185501,8224000000,43547337033,83362891619,,25915265480,,,17298920000,95363710553,,7083822748,49756270538,32350290000,96626085380,58327013666,6306667928,7152000000,61766332264,,20.9129,17.8523,40.4171,25.9312,22.7483,15.9158,23.1044,42.3265,58.2456,47.2663,44.4961,24.0269,57.6687,,,,19.7211,22.323,26.0582,-182.1308,34.514,82.208,21.1206,51.5194,61.8323,37.4167,21.0773,,40.8333,,,35.1235,17.8415,,55.2542,24.315,22.4056,20.2754,22.8472,50.8236,23.4472,31.4631,,2.1627,1.506,4.0388,1.757,1.6792,1.6275,1.9982,2.1049,2.2186,2.0361,4.033,2.2622,3.7615,,,,1.4325,2.0769,1.9342,1.746,1.6667,6.4402,1.5425,1.3011,3.1431,2.1387,1.9037,,2.3073,,,2.5941,1.7565,,3.7524,1.57,1.6596,1.5071,1.4586,6.5931,2.0838,2.2817,,7.6847,5.238,6.6794,10.7965,6.0197,6.1706,8.7039,4.5746,11.6134,14.3407,14.6907,8.5866,15.9779,,,,5.379,6.1347,7.2445,23.2108,8.7203,20.8056,6.0646,7.409,21.4626,12.5901,9.738,,15.114,,,13.2991,6.815,,19.5915,6.5563,7.2268,7.5155,7.5114,13.7254,9.1267,10.4176,
2017/7/6,0.1773,-0.4985,3.6386,-1.1318,-0.365,0.477,-0.4338,0.508,-0.8307,1.7176,-0.4899,1.2734,-0.973,,,,-0.8299,-0.3876,-0.4468,-2.0161,-0.5445,-0.7531,-0.4062,0,-1.2646,-0.3589,-0.2353,,-0.75,,,-0.2322,-0.1985,,-1.4822,0.1346,-0.1787,-0.338,-0.4689,-1.1099,0.5872,-1.222,,0.4661,1.0172,1.9212,0.9915,0.489,0.4922,0.2445,0.9246,0.7745,0.4772,0.7237,0.6104,3.7047,,,,0.8803,0.395,0.6113,3.7313,0.199,1.5291,0.1492,0.6337,3.1179,0.2266,0.224,,0.7208,,,0.7027,0.9182,,5.5497,0.3798,0.3995,0.3563,0.1348,41.1622,4.2323,0.3471,,41534629967,20862974053,15299980155,36031414500,23016840740,99740061168,43535160515,6389707093,27014325211,7874087633,49796161529,29677206062,17572992968,,,,1.64199E+11,30259668130,33691362713,6014250000,30935198000,6215616683,1.19035E+11,4573185501,8120000000,43391029290,83166743639,,25720900989,,,17258760000,95174402939,,6978825375,49823237255,32292470000,96299461993,58053544748,6236667914,7194000000,61011550199,,20.95,17.7633,41.8877,25.6378,22.6653,15.9917,23.0042,42.5416,57.7617,48.0781,44.2782,24.3328,57.1076,,,,19.5574,22.2364,25.9418,-178.4588,33.7142,81.5888,21.0348,51.5194,61.0504,37.2824,21.0277,,40.5271,,,35.042,17.8061,,54.4352,24.3477,22.3655,20.2069,22.7401,50.2595,23.5849,31.0786,,2.1665,1.4985,4.1858,1.7371,1.673,1.6352,1.9895,2.1156,2.2002,2.0711,4.0132,2.291,3.7249,,,,1.4206,2.0689,1.9255,1.7108,1.6281,6.3917,1.5363,1.3011,3.1034,2.131,1.8992,,2.29,,,2.5881,1.753,,3.6968,1.5721,1.6567,1.5021,1.4517,6.52,2.096,2.2538,,7.6984,5.2119,6.9225,10.6743,5.9978,6.2,8.6661,4.5978,11.5169,14.587,14.6187,8.696,15.8225,,,,5.3344,6.111,7.2122,22.7428,8.5182,20.6489,6.04,7.409,21.1912,12.5449,9.7151,,15.0007,,,13.2682,6.8015,,19.3011,6.5651,7.2139,7.4901,7.4762,13.573,9.1802,10.2903,
2017/7/7,1.5929,1.7034,1.6384,3.0253,2.1978,0.7715,1.9608,2.2746,6.8063,-1.7511,4.0084,1.1095,1.5284,,,,1.315,1.0376,1.2567,0.3429,2.0073,0.3373,0.7478,1.4337,1.7734,1.1527,1.8278,,1.0076,,,3.3159,0.9945,,1.3039,1.3441,2.1486,0.9045,0.8748,-0.8017,1.3344,-0.7216,,0.6528,1.4121,1.9131,1.9004,1.0203,0.5967,0.5301,1.1377,2.9709,0.3811,1.9349,0.7085,7.1049,,,,0.9115,0.7665,1.1345,3.459,0.4103,1.9906,0.2693,0.8529,4.6227,0.4907,0.3439,,1.131,,,1.7649,0.8552,,7.3284,0.8618,1.1329,0.5275,0.3392,33.661,4.783,0.5285,,42196243541,21218355374,15550652738,37121490000,23522705371,1.0051E+11,44388791114,6535050051,28852996561,7736204923,51792210198,30006465005,17841575830,,,,1.66359E+11,30573646529,34114773017,6034875000,31556160003,6236579977,1.19925E+11,4638750884,8264000000,43891214066,84686890486,,25980053644,,,17831040000,96120941009,,7069823099,50492904422,32986310000,97170457692,58561415597,6186667904,7290000000,60571260662,,21.2837,18.0659,42.574,26.4134,23.1634,16.1151,23.4553,43.5092,61.6931,47.2362,46.053,24.6028,57.9804,,,,19.8146,22.4672,26.2678,-179.0708,34.3909,81.864,21.1921,52.258,62.1331,37.7121,21.412,,40.9354,,,36.2039,17.9832,,55.145,24.675,22.8461,20.3896,22.939,49.8566,23.8996,30.8543,,2.201,1.524,4.2543,1.7897,1.7098,1.6479,2.0285,2.1637,2.35,2.0348,4.1741,2.3164,3.7818,,,,1.4393,2.0904,1.9497,1.7166,1.6607,6.4132,1.5478,1.3197,3.1584,2.1556,1.9339,,2.313,,,2.6739,1.7704,,3.745,1.5932,1.6923,1.5156,1.4644,6.4677,2.124,2.2376,,7.821,5.3007,7.0359,10.9973,6.1296,6.2479,8.836,4.7024,12.3008,14.3316,15.2047,8.7924,16.0643,,,,5.4045,6.1744,7.3028,22.8208,8.6892,20.7185,6.0852,7.5152,21.567,12.6895,9.8926,,15.1518,,,13.7081,6.8691,,19.5527,6.6534,7.3689,7.5578,7.5416,13.4642,9.3028,10.216,
2017/7/10,0,0.8867,3.6269,0.873,1.0753,0.7656,0.641,-1.4827,5.9804,-1.3367,1.4199,1.0241,1.7204,,,,0.354,0.3851,0.5319,0.1367,2.3256,-0.084,0.4723,0.3534,0.484,3.9886,0.0579,,0.4988,,,-0.6757,0,,-0.297,0.7958,0.4382,1.7927,0.4003,-5.2263,0.9877,0.6231,,0.7356,2.1511,2.5967,2.6809,1.8514,0.864,0.7495,0.7864,4.9949,0.4557,2.7466,0.9446,9.17,,,,1.1223,0.6705,1.4251,5.9959,0.7513,1.9179,0.3682,1.2671,5.7438,1.7327,0.5113,,1.6839,,,1.7447,0.7485,,7.3718,1.1567,1.4975,1.1232,0.3966,27.8875,7.1178,0.3547,,42196243541,21406498427,16114666050,37445566500,23775637687,1.01279E+11,44673334646,6438154746,30578518904,7632792891,52527596550,30313773352,18148527672,,,,1.66947E+11,30691388428,34296234575,6043125000,32290024189,6231339153,1.20492E+11,4655142230,8304000000,45641860781,84735927481,,26109629971,,,17710560000,96120941009,,7048823624,50894704722,33130860000,98912449090,58795817527,5863334506,7362000000,60948651694,,21.2837,18.2261,44.1181,26.644,23.4125,16.2385,23.6056,42.8641,65.3826,46.6048,46.7069,24.8547,58.9779,,,,19.8847,22.5537,26.4075,-179.3156,35.1907,81.7952,21.2922,52.4427,62.4338,39.2163,21.4244,,41.1396,,,35.9593,17.9832,,54.9812,24.8713,22.9462,20.7552,23.0308,47.2509,24.1356,31.0466,,2.201,1.5376,4.4087,1.8053,1.7282,1.6605,2.0415,2.1316,2.4905,2.0076,4.2333,2.3402,3.8469,,,,1.4444,2.0984,1.9601,1.719,1.6994,6.4078,1.5551,1.3244,3.1737,2.2416,1.935,,2.3246,,,2.6558,1.7704,,3.7338,1.6059,1.6997,1.5428,1.4703,6.1297,2.145,2.2515,,7.821,5.3477,7.2911,11.0933,6.1955,6.2957,8.8927,4.6327,13.0364,14.14,15.4206,8.8825,16.3407,,,,5.4236,6.1982,7.3416,22.852,8.8913,20.7011,6.1139,7.5418,21.6714,13.1956,9.8984,,15.2274,,,13.6155,6.8691,,19.4947,6.7063,7.4011,7.6933,7.5717,12.7605,9.3946,10.2797,
2017/7/11,0.1742,-0.9766,-1.3889,-0.5507,-0.8865,0.4676,0.2123,0.4181,-0.6475,-5.3548,-1.8,-1.3034,-2.3256,,,,0.8818,-0.5115,-0.7937,-4.1638,-1.049,-4.037,0.403,-1.7606,-1.8304,-0.6164,0.5208,,-0.2481,,,-1.3605,2.0187,,-1.7875,1.1842,-1.1344,1.9263,0.1993,0.6254,-1.2225,0.2064,,0.6319,1.4907,1.6932,2.1545,1.0927,1.1372,0.5564,1.0172,3.2954,0.5471,1.4932,0.6249,5.4612,,,,1.8069,0.5435,1.0547,5.0131,0.5519,1.7754,0.5918,0.903,4.4103,1.1278,0.4523,,1.2421,,,1.0453,1.3275,,5.6164,1.7473,1.0544,1.6197,0.4209,24.3916,5.0079,0.3891,,42269756161,21197450591,15890851244,37239336000,23564860757,1.01753E+11,44768182491,6465070109,30380508143,7224069142,51582099812,29918662621,17726468889,,,,1.6842E+11,30534399229,34024042238,5791500000,31951317642,5979779625,1.20977E+11,4573185501,8152000000,45360506844,85177260437,,26044841807,,,17469600000,98061344052,,6922826777,51497405173,32755030000,1.00818E+11,58913018492,5900001180,7272000000,61074448705,,21.3208,18.0481,43.5054,26.4972,23.2049,16.3144,23.6557,43.0433,64.9593,44.1092,45.8662,24.5308,57.6064,,,,20.0601,22.4383,26.1979,-171.8492,34.8216,78.4932,21.378,51.5194,61.291,38.9746,21.536,,41.0375,,,35.4701,18.3462,,53.9984,25.1658,22.6859,21.155,23.0767,47.5464,23.8406,31.1106,,2.2049,1.5225,4.3474,1.7954,1.7129,1.6682,2.0458,2.1406,2.4744,1.9001,4.1571,2.3097,3.7574,,,,1.4571,2.0877,1.9445,1.6474,1.6815,6.1491,1.5613,1.3011,3.1156,2.2278,1.9451,,2.3188,,,2.6197,1.8062,,3.6671,1.6249,1.6804,1.5725,1.4732,6.168,2.1188,2.2562,,7.8346,5.2954,7.1898,11.0322,6.1406,6.3251,8.9116,4.6521,12.952,13.3829,15.143,8.7667,15.9607,,,,5.4715,6.1665,7.2834,21.9005,8.798,19.8654,6.1385,7.409,21.2747,13.1143,9.9499,,15.1896,,,13.4303,7.0078,,19.1462,6.7857,7.3172,7.8415,7.5868,12.8403,9.2798,10.3009,
2017/7/12,-0.5217,0,6.3099,-1.2658,-0.1789,-0.4072,-1.0593,-0.2498,0.0931,0.3408,-0.6789,-0.8804,-1.4069,,,,0.4079,-1.3496,-0.2667,0.9972,2.1201,1.4899,-0.1338,-1.5532,-1.1776,-0.0689,-1.1514,,-0.4975,,,-0.5747,0,,-2.1234,-0.13,-1.3239,0.378,-0.5305,-1.8644,-0.9901,-5.0463,,0.5198,1.1231,3.0495,1.3085,0.7469,0.712,0.3443,0.7022,2.3094,0.4711,1.0129,0.5289,5.0086,,,,1.2955,0.3655,0.7672,5.8272,0.924,1.3874,0.4237,0.941,3.6304,0.613,0.3869,,1.1355,,,0.797,0.9431,,5.5202,1.0348,0.9906,1.2422,0.3353,19.4637,4.1207,0.922,,42049218303,20988402754,16893541576,36767952000,23522705371,1.01338E+11,44293943269,6448920891,30408795395,7248691055,51231915835,29655255466,17477070518,,,,1.69107E+11,30122302581,33933311458,5849250000,32628730737,6068873625,1.20816E+11,4502156335,8056000000,45329245296,84196520535,,25915265480,,,17369200000,98061344052,,6775830455,51430438456,32321380000,1.01199E+11,58600482585,5790001158,7200000000,57992421942,,21.2096,17.8701,46.2505,26.1618,23.1634,16.248,23.4051,42.9358,65.0197,44.2595,45.5548,24.3148,56.7959,,,,20.1419,22.1355,26.1281,-173.5628,35.5598,79.6626,21.3494,50.7192,60.5692,38.9477,21.288,,40.8333,,,35.2662,18.3462,,52.8518,25.1331,22.3855,21.2349,22.9543,46.66,23.6045,29.5407,,2.1934,1.5075,4.6217,1.7726,1.7098,1.6614,2.0242,2.1352,2.4767,1.9066,4.1289,2.2893,3.7045,,,,1.4631,2.0595,1.9394,1.6638,1.7172,6.2408,1.5592,1.2809,3.0789,2.2262,1.9227,,2.3073,,,2.6046,1.8062,,3.5892,1.6228,1.6582,1.5785,1.4654,6.053,2.0978,2.1423,,7.7937,5.2432,7.6435,10.8925,6.1296,6.2994,8.8172,4.6404,12.964,13.4285,15.0402,8.6895,15.7361,,,,5.4938,6.0832,7.264,22.1189,8.9845,20.1614,6.1303,7.2939,21.0242,13.1053,9.8353,,15.114,,,13.3531,7.0078,,18.7397,6.7769,7.2203,7.8711,7.5466,12.6009,9.1879,9.7811,
2017/7/13,1.5734,1.8924,0,5.4487,1.9713,1.8107,2.0343,4.0067,1.4884,0.3397,3.2809,2.9608,0.9879,,,,1.509,1.2378,1.1586,-1.481,1.0381,0.6045,2.0094,1.335,1.5889,1.4483,3.2033,,1,,,2.4855,1.2548,,0.7231,2.2135,3.22,2.851,1.6667,-0.1151,2.4167,0.8677,,0.5971,1.5848,1.8988,3.1798,1.2575,0.8556,0.5232,1.4721,3.616,0.3313,1.6797,0.8293,4.0858,,,,1.6477,0.3989,1.09,3.3322,0.5153,1.1582,0.6262,0.9921,3.1822,0.703,0.865,,1.3686,,,1.4341,0.9524,,4.1265,1.1357,1.4678,1.2359,0.5378,17.7052,5.2227,0.363,,42710831877,21385593643,16893541576,38771334000,23986414617,1.03173E+11,45194997790,6707308372,30861391419,7273312967,52912798925,30533279314,17649730929,,,,1.71658E+11,30495151929,34326478169,5762625000,32967437284,6105559389,1.23243E+11,4562257937,8184000000,45985737814,86893555264,,26174418135,,,17800920000,99291843543,,6824829229,52568872641,33362140000,1.04084E+11,59577157295,5783334490,7374000000,58495609985,,21.5433,18.2083,46.2505,27.5873,23.62,16.5422,23.8813,44.6561,65.9875,44.4099,47.0494,25.0347,57.357,,,,20.4459,22.4095,26.4308,-170.9924,35.929,80.1442,21.7784,51.3963,61.5316,39.5118,21.9699,,41.2417,,,36.1428,18.5764,,53.234,25.6895,23.1064,21.8403,23.3369,46.6062,24.175,29.797,,2.2279,1.5361,4.6217,1.8692,1.7435,1.6915,2.0653,2.2208,2.5135,1.913,4.2644,2.3571,3.7411,,,,1.4851,2.085,1.9618,1.6392,1.735,6.2785,1.5906,1.298,3.1278,2.2585,1.9843,,2.3303,,,2.6694,1.8288,,3.6152,1.6587,1.7116,1.6235,1.4898,6.046,2.1485,2.1609,,7.9164,5.3424,7.6435,11.486,6.2504,6.4134,8.9965,4.8264,13.157,13.4741,15.5337,8.9468,15.8916,,,,5.5767,6.1585,7.3481,21.7913,9.0778,20.2833,6.2535,7.3913,21.3582,13.2951,10.1504,,15.2652,,,13.685,7.0957,,18.8752,6.9269,7.4528,8.0955,7.6724,12.5864,9.4099,9.8659,
2017/7/14,-0.3442,-0.9775,-0.4769,0.6079,-0.3515,-0.0574,0.4197,-0.8828,-1.3749,2.5051,-0.6618,-0.7189,-0.9783,,,,-0.6289,1.3514,-0.5286,-0.0716,-1.3699,-1.4592,0,-0.479,-1.0753,0.2719,0.5643,,-0.495,,,-0.2256,1.001,,-1.0256,-0.8917,-0.6932,0.2092,0,2.3631,-0.6509,-0.4301,,0.3635,0.9943,1.5567,2.2481,0.7017,0.6223,0.5197,0.9336,2.5324,0.3755,1.2209,0.5699,2.9031,,,,0.956,0.5229,0.7075,2.9527,0.3096,0.7745,0.381,0.9041,2.43,0.6717,0.6779,,0.8658,,,0.8663,0.9157,,2.9403,0.7636,1.0018,0.7209,0.405,20.9621,4.1509,0.2134,,42563806638,21176545807,16812968246,39007026000,23902103845,1.03114E+11,45384693478,6648094575,30437082646,7455515120,52562614948,30313773352,17477070518,,,,1.70579E+11,30907248577,34145016610,5758500000,32515828554,6016465389,1.23243E+11,4540402809,8096000000,46110784008,87383925215,,26044841807,,,17760760000,1.00286E+11,,6754830980,52100105624,33130860000,1.04302E+11,59577157295,5920001184,7326000000,58244015963,,21.4691,18.0303,46.0299,27.755,23.537,16.5327,23.9815,44.2619,65.0802,45.5224,46.7381,24.8547,56.7959,,,,20.3173,22.7123,26.2911,-170.87,35.4368,78.9747,21.7784,51.1501,60.8699,39.6192,22.0939,,41.0375,,,36.0613,18.7624,,52.688,25.4604,22.9462,21.886,23.3369,47.7076,24.0176,29.6688,,2.2202,1.521,4.5997,1.8806,1.7374,1.6906,2.074,2.2012,2.479,1.961,4.2362,2.3402,3.7045,,,,1.4758,2.1132,1.9515,1.638,1.7112,6.1869,1.5906,1.2917,3.0942,2.2646,1.9955,,2.3188,,,2.6633,1.8471,,3.5781,1.6439,1.6997,1.6269,1.4898,6.1889,2.1345,2.1516,,7.8891,5.2902,7.607,11.5559,6.2284,6.4098,9.0343,4.7838,12.9761,13.8116,15.4309,8.8825,15.7361,,,,5.5416,6.2417,7.3093,21.7757,8.9534,19.9873,6.2535,7.3559,21.1286,13.3312,10.2077,,15.1896,,,13.6541,7.1667,,18.6816,6.8652,7.4011,8.1125,7.6724,12.8838,9.3487,9.8235,
2017/7/17,-2.9361,-4.541,-6.2098,-5.5136,-4.0564,-1.7222,-2.8213,-2.5911,-5.855,-4.0951,-4.93,-3.1861,-9.1109,,,,-2.1864,0.8254,-2.9229,-9.3123,-4.5139,-8.7108,-2.2324,-5.2948,-8.4493,-4.0678,-2.4691,,-4.2289,,,-1.1871,-2.0765,,-9.9482,-2.0566,-3.6649,-3.0271,-2.0328,-9.6847,-6.7158,-1.2959,,0.8059,1.8536,2.201,3.0284,1.2126,1.1902,0.6451,1.6152,2.6492,0.424,1.7134,0.7981,6.401,,,,1.555,1.4913,1.174,5.3344,0.5808,1.7526,0.5524,1.2057,4.6056,0.8973,0.8103,,1.6073,,,1.4899,1.4842,,7.4855,1.0599,1.2651,1.2429,0.5462,23.5119,6.4322,0.4377,,41314092108,20214925761,15684941622,36856336500,22932529968,1.01338E+11,44104247581,6475836254,28654985800,7150203405,49971253518,29347947119,15884757836,,,,1.66849E+11,31162356025,33146978038,5222250000,31048100182,5492383038,1.20492E+11,4299996403,7368000000,44235091099,85226297432,,24943443025,,,17549920000,98203324763,,6082847795,51028638156,31916640000,1.01144E+11,58366080655,5346667736,6834000000,57489233899,,20.8388,17.2116,42.9416,26.2247,22.5823,16.248,23.3049,43.115,61.2698,43.6582,44.4339,24.0628,51.6213,,,,19.873,22.8998,25.5226,-154.958,33.8372,72.0954,21.2922,48.4418,55.3965,38.0076,21.5484,,39.3021,,,35.6332,18.3728,,47.4465,24.9368,22.1052,21.2235,22.8625,43.0873,22.4046,29.2844,,2.155,1.452,4.2911,1.7769,1.6669,1.6614,2.0155,2.1441,2.3338,1.8807,4.0273,2.2656,3.367,,,,1.4435,2.1306,1.8944,1.4855,1.634,5.6479,1.5551,1.2233,2.816,2.1725,1.9462,,2.2207,,,2.6317,1.8088,,3.2222,1.6101,1.6374,1.5776,1.4596,5.5895,1.9911,2.1237,,7.6575,5.05,7.0967,10.9187,5.9758,6.2994,8.7794,4.6598,12.2164,13.246,14.6701,8.5995,14.3024,,,,5.4204,6.2933,7.0956,19.7479,8.5493,18.2462,6.1139,6.9664,19.2287,12.7889,9.9556,,14.5472,,,13.492,7.0179,,16.8231,6.724,7.1299,7.8669,7.5164,11.6361,8.7209,9.6962,
2017/7/18,0,0.2068,3.0822,-1.0392,-0.1838,-0.8178,-1.1828,1.6625,2.4679,1.5152,0.3504,-0.8227,0.2415,,,,-1.0588,1.0076,-2.3723,0.4739,-0.1818,1.0496,-1.0074,0.5083,1.0858,0.8481,-1.611,,0.5195,,,-0.5149,-1.9277,,0,-0.9186,-0.9964,-0.8073,-0.8032,0.3741,-0.2634,-0.2188,,0.4015,0.9677,1.5579,1.9915,0.656,0.6856,0.5321,1.1418,1.9468,0.342,0.8621,0.4858,3.4173,,,,1.0709,1.1489,1.3172,2.7894,0.2784,0.8806,0.3328,0.8451,2.1133,0.5333,0.5184,,0.9161,,,0.8185,1.0971,,4.0402,0.9429,0.9649,0.8728,0.3645,15.0876,3.1357,0.2954,,41314092108,20256735328,16168381604,36473337000,22890374582,1.0051E+11,43582584437,6583497704,29362167088,7258539820,50146345506,29106490561,15923126816,,,,1.65083E+11,31476334424,32360644617,5247000000,30991649091,5550032097,1.19278E+11,4321851530,7448000000,44610229681,83853261570,,25073019352,,,17459560000,96310248623,,6082847795,50559871139,31598630000,1.00328E+11,57897276794,5366667740,6816000000,57363436888,,20.8388,17.2472,44.2652,25.9522,22.5407,16.1151,23.0293,43.8318,62.7818,44.3196,44.5895,23.8649,51.746,,,,19.6626,23.1305,24.9171,-155.6924,33.7757,72.8521,21.0777,48.688,55.9979,38.3299,21.2012,,39.5062,,,35.4497,18.0186,,47.4465,24.7077,21.885,21.0521,22.6789,43.2484,22.3456,29.2203,,2.155,1.455,4.4233,1.7584,1.6638,1.6479,1.9917,2.1798,2.3914,1.9092,4.0414,2.247,3.3752,,,,1.4283,2.1521,1.8495,1.4925,1.631,5.7072,1.5394,1.2296,2.8465,2.1909,1.9149,,2.2323,,,2.6182,1.7739,,3.2222,1.5953,1.6211,1.5649,1.4478,5.6104,1.9859,2.1191,,7.6575,5.0604,7.3154,10.8052,5.9648,6.2479,8.6756,4.7373,12.5178,13.4467,14.7215,8.5287,14.337,,,,5.3631,6.3567,6.9273,19.8415,8.5337,18.4378,6.0523,7.0018,19.4374,12.8974,9.7953,,14.6228,,,13.4226,6.8826,,16.8231,6.6622,7.0589,7.8034,7.456,11.6796,8.6979,9.675,
2017/7/19,5.1601,6.192,5.1495,8.5622,7.5506,6.1837,6.0936,5.3966,10.0193,3.7313,7.9609,10.0302,5.4217,,,,5.7075,3.99,4.7664,3.4591,6.0109,5.4769,4.6811,5.4362,4.0816,10.021,6.5497,,4.9096,,,7.1305,5.3563,,3.4522,7.5497,5.9469,7.5421,5.5403,6.646,5.8979,4.6053,,1.3801,2.8624,2.4982,4.3533,2.5485,2.4212,1.5787,2.4908,6.1979,0.7284,3.0401,2.6914,7.8266,,,,2.7773,2.772,2.164,4.4921,0.9401,1.9583,1.0615,1.8104,4.7487,3.9452,1.0957,,2.6483,,,3.7521,1.6847,,7.7198,2.6223,2.144,2.2031,0.9189,25.7141,6.8073,0.8147,,43445958071,21511022345,17000972683,39596256000,24618745406,1.06725E+11,46238324077,6938780491,32304041247,7529380858,54138442844,32025919856,16786428873,,,,1.74505E+11,32732248017,33903067865,5428500000,32854535102,5853999861,1.24862E+11,4556794155,7752000000,49080631114,89345405018,,26303994462,,,18704520000,1.01469E+11,,6292842540,54376973993,33477780000,1.07895E+11,60280363086,5723334478,7218000000,60005174113,,21.9141,18.3151,46.5446,28.1743,24.2427,17.1116,24.4326,46.1972,69.0721,45.9734,48.1393,26.2586,54.5515,,,,20.7849,24.0534,26.1048,-161.078,35.8059,76.8421,22.0644,51.3347,58.2836,42.171,22.5899,,41.4458,,,37.9775,18.9837,,49.0845,26.573,23.1865,22.6399,23.6123,46.1227,23.6636,30.566,,2.2662,1.5451,4.6511,1.909,1.7895,1.7497,2.113,2.2974,2.631,1.9804,4.3632,2.4723,3.5582,,,,1.5098,2.2379,1.9376,1.5441,1.7291,6.0198,1.6115,1.2964,2.9627,2.4105,2.0403,,2.3419,,,2.8049,1.8689,,3.3334,1.7157,1.7175,1.6829,1.5074,5.9833,2.103,2.2167,,8.0526,5.3738,7.6921,11.7304,6.4152,6.6342,9.2042,4.9929,13.772,13.9485,15.8935,9.3842,15.1143,,,,5.6692,6.6103,7.2575,20.5278,9.0467,19.4476,6.3356,7.3824,20.2308,14.1898,10.4368,,15.3407,,,14.3797,7.2513,,17.4039,7.1652,7.4786,8.3919,7.7629,12.4558,9.2109,10.1205,
