ÈÕÆÚ,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH
2014/12/10,4.522,6.4168,3.6975,2.8345,9.8794,11.7809,10.1135,,,,,3.218,10.3629,8.1037,3.3123,10.7757,25.6943,3.4906,,,,,,,,6.0366,8.5792,,,,
2014/12/11,4.6366,6.5346,3.7724,2.8435,9.8794,11.9577,10.2059,,,,,3.2679,10.5476,7.9176,3.3496,10.7757,25.5079,3.546,,,,,,,,6.2027,8.7807,,,,
2014/12/12,4.7436,6.7504,3.7874,2.9025,9.8794,12.3311,10.1927,,,,,3.3398,10.9365,8.0107,3.3897,10.7757,26.9692,3.5578,,,,,,,,6.2489,8.8479,,,,
2014/12/15,4.7436,6.8976,3.7974,2.907,9.8794,12.6062,10.097,,,,,3.4367,10.9171,8.4024,3.3582,11.062,28.4746,3.5539,,,,,,,,6.2581,8.9151,,,,
2014/12/16,4.7359,6.77,3.8049,2.8844,9.8794,12.449,9.9848,,,,,3.3707,10.781,8.1674,3.2894,10.7757,28.4451,3.5222,,,,,,,,6.175,8.8671,,,,
2014/12/17,4.6366,6.5542,3.6701,2.8027,9.8794,12.0855,10.064,,,,,3.2635,10.4115,7.8785,3.2377,10.5622,27.4497,3.3837,,,,,,,,6.0643,8.7519,,,,
2014/12/18,4.6213,6.5542,3.6426,2.8118,9.8794,12.2721,10.0904,,,,,3.2371,10.3338,7.8932,3.1976,10.4215,27.0427,3.3244,,,,,,,,6.0458,8.7711,,,,
2014/12/19,4.5297,6.407,3.5677,2.7801,9.8794,11.9381,9.8989,,,,,3.1138,10.081,7.8099,3.0972,10.0091,28.4304,3.265,,,,,,,,6.2212,8.5024,,,,
2014/12/22,4.2318,5.9949,3.333,2.6032,9.8794,11.2503,9.5722,,,,,3.1167,9.3033,7.0803,2.8707,9.3833,27.6066,3.0354,,,,,,,,5.8427,7.9842,,,,
2014/12/23,4.2394,5.936,3.3455,2.5986,9.8794,11.044,9.5062,,,,,3.1167,9.1186,6.7866,2.9338,9.4124,27.6557,3.0077,,,,,,,,5.732,8.0418,,,,
2014/12/24,4.354,6.0636,3.4254,2.6485,9.8794,11.2699,9.6085,,,,,3.2826,9.4297,6.9628,3.0943,9.6453,28.9061,3.0711,,,,,,,,6.1473,8.2721,,,,
2014/12/25,4.3846,6.1323,3.4578,2.6667,9.8794,12.0756,9.8032,,,,,3.4558,9.4977,6.9628,3.0943,9.7132,28.8815,3.17,,,,,,,,6.3781,8.2721,,,,
2014/12/26,4.354,6.093,3.4354,2.6576,9.8794,12.3016,9.8263,,,,,3.4588,9.5561,6.9481,3.0513,9.7762,27.9499,3.1304,,,,,,,,6.295,8.2721,,,,
2014/12/29,4.27,6.25,3.3255,2.5986,9.8794,11.771,9.6316,,,,,3.5263,9.1478,6.6348,2.9653,10.0188,25.9934,3.0869,,,,,,,,6.5535,7.9938,,,,
2014/12/30,4.4533,6.0734,3.2981,2.5306,9.8794,10.8573,9.4071,,,,,3.4059,9.002,6.5368,2.928,9.3881,25.4981,3.2254,,,,,,,,6.4335,7.917,,,,
2014/12/31,4.4609,6.0636,3.3205,2.5533,9.8794,10.7197,9.5623,,,,,3.2327,9.1089,6.5123,2.9968,9.4366,26.5426,3.2254,,,,,,,,6.3596,8.2049,,,,
2015/1/5,4.4533,6.1617,3.4479,2.5805,9.8794,10.6706,9.4005,,,,,3.2004,9.1283,6.3655,3.0255,9.1843,25.7482,3.2452,,,,,,,,6.535,8.3297,,,,
2015/1/6,4.4991,6.2893,3.4878,2.6259,9.8794,11.0046,9.1926,,,,,3.3663,9.5852,7.002,3.146,9.4512,26.4004,3.3639,,,,,,,,6.9319,8.608,,,,
2015/1/7,4.545,6.2598,3.4528,2.6304,9.8794,10.7787,9.5722,,,,,3.287,9.6047,6.9481,3.0829,9.5046,25.9395,3.356,,,,,,,,6.9134,9.011,,,,
2015/1/8,4.4686,6.3089,3.4728,2.585,9.8794,10.7688,9.8197,,,,,3.2767,9.7019,7.0559,3.1202,9.4124,25.6403,3.3798,,,,,,,,6.6181,8.9151,,,,
2015/1/9,4.4075,6.1813,3.6026,2.5896,9.8794,10.7099,10.0508,,,,,3.2327,9.4783,6.9041,3.0972,9.2668,26.5377,3.3283,,,,,,,,6.5073,8.7519,,,,
2015/1/12,4.3387,6.0342,3.9622,2.585,9.8794,10.4446,10.2356,,,,,3.124,9.245,6.7817,3.0657,8.966,26.013,3.3283,,,,,,,,6.2858,8.4736,,,,
2015/1/13,4.3922,6.1127,4.2218,2.6168,9.8794,10.6509,10.2257,,,,,3.1549,9.5172,7.1244,3.0972,8.9757,26.1356,3.3283,,,,,,,,6.3781,8.512,,,,
2015/1/14,4.3693,6.0342,4.1145,2.644,10.8674,10.6509,10.2356,,,,,3.0741,9.42,7.1244,3.0485,8.8302,26.9496,3.3283,,,,,,,,6.5719,8.5792,,,,
2015/1/15,4.5144,6.0636,4.062,2.644,10.8326,10.7394,10.0805,,,,,3.262,9.42,7.1244,3.0714,8.8544,26.2729,3.3283,,,,,,,,6.6181,8.6176,,,,
2015/1/16,4.4609,6.0832,4.1344,2.644,11.205,10.759,10.0013,,,,,3.2694,9.5561,7.1244,3.1029,8.9709,25.9345,3.3283,,,,,,,,6.6181,8.5888,,,,
2015/1/19,4.2776,5.73,3.9771,2.644,10.8475,10.7688,9.8989,,,,,3.309,9.3811,7.1244,3.0198,9.0582,25.0225,3.3283,,,,,,,,6.0273,8.2049,,,,
2015/1/20,4.6825,5.8772,4.1894,2.644,11.9348,11.1913,10.404,,,,,3.4573,9.6144,7.1244,3.1603,9.4609,25.655,3.3283,,,,,,,,6.1566,8.3681,,,,
2015/1/21,4.629,6.0342,4.2018,2.644,12.3716,11.5647,10.8925,,,,,3.4837,10.0033,7.1244,3.2177,9.718,25.8708,3.3283,,,,,,,,6.3227,8.5408,,,,
2015/1/22,4.7359,6.0342,4.2393,2.907,12.2177,11.6433,10.7604,,,,,3.4764,9.9741,7.1244,3.3094,9.7083,26.268,3.3283,,,,,,,,6.3781,8.656,,,,
2015/1/23,4.9269,6.0342,3.9821,2.8299,12.1532,11.5745,10.4106,,,,,3.3663,9.838,7.1244,3.2492,9.7811,28.8963,3.3283,,,,,,,,6.2673,8.5312,,,,
2015/1/26,4.988,6.0342,4.3591,2.8481,12.7589,12.282,10.8694,,,,,3.5498,10.2074,7.1244,3.3869,9.6647,28.7344,3.3283,,,,,,,,6.3596,8.7807,,,,
2015/1/27,4.9345,6.0342,4.2742,2.8209,12.6099,12.2525,11.0245,,,,,3.5175,10.5282,7.1244,3.3524,9.7665,28.1951,3.3283,,,,,,,,6.5812,8.9535,,,,
2015/1/28,4.8505,6.0342,4.3042,2.8345,12.6844,12.1641,10.7736,,,,,3.4088,10.4018,7.8393,3.3238,9.8927,28.9306,3.3283,,,,,,,,6.535,8.9343,,,,
2015/1/29,4.904,6.3579,4.2118,2.7846,12.6149,12.4981,10.7604,,,,,3.6408,10.256,8.1429,3.298,9.7374,28.097,3.3283,,,,,,,,6.4058,8.7807,,,,
2015/1/30,4.8811,6.2598,4.052,2.7483,12.739,12.1346,10.7142,,,,,3.7215,10.1977,7.8148,3.2521,9.5531,26.9741,3.6607,,,,,,,,6.295,8.56,,,,
2015/2/2,5.0415,6.1225,4.117,2.7302,12.317,11.7907,10.4139,,,,,3.6555,10.0519,7.8099,3.275,9.5919,27.9891,3.4827,,,,,,,,6.2673,8.3969,,,,
2015/2/3,5.072,6.3089,4.2518,2.7664,12.0887,11.8202,10.4964,,,,,3.6555,10.1394,7.7316,3.3266,9.7471,28.6266,3.451,,,,,,,,6.2673,8.4832,,,,
2015/2/4,4.9727,6.2206,4.469,2.771,12.0192,11.7219,10.2191,,,,,3.5968,10.0616,7.9078,3.3066,9.5579,28.5089,3.4747,,,,,,,,6.1381,8.3777,,,,
2015/2/5,4.9269,6.1421,4.5114,2.7528,13.156,11.7809,10.0409,,,,,3.5894,9.9644,8.2261,3.2865,9.5725,29.0532,3.4352,,,,,,,,6.1196,8.2433,,,,
2015/2/6,4.7894,6.0244,4.5189,2.703,12.4114,11.6138,10.0376,,,,,3.4676,9.9644,8.7256,3.2865,9.1213,28.097,3.3006,,,,,,,,5.8797,8.1186,,,,
2015/2/9,4.7359,5.9949,4.3891,2.7075,11.9546,11.0046,9.9023,,,,,3.6408,9.7116,8.8969,3.1861,8.9563,28.2882,3.4193,,,,,,,,5.8335,8.0802,,,,
2015/2/10,4.7588,6.0342,4.454,2.712,12.1582,11.152,10.3247,,,,,3.6129,9.7505,8.9067,3.2005,9.1213,28.2686,3.4114,,,,,,,,5.9258,8.109,,,,
2015/2/11,4.9498,6.0734,4.4665,2.7891,12.2028,11.3682,10.4865,,,,,3.6349,9.9158,8.7745,3.2033,9.2377,28.4991,3.455,,,,,,,,5.9443,8.2049,,,,
2015/2/12,4.9651,6.1912,4.5289,2.8435,12.1135,11.5647,10.3842,,,,,3.7289,10.3241,9.132,3.3209,9.3153,28.352,3.5143,,,,,,,,5.9904,8.3585,,,,
2015/2/13,4.9727,6.25,4.7686,2.8209,12.3816,11.5451,10.3842,,,,,3.7788,10.3727,9.5384,3.3553,9.7811,28.4893,3.5222,,,,,,,,6.0366,8.4161,,,,
2015/2/16,5.0186,6.6327,5.2454,2.8617,12.7539,11.889,10.5261,,,,,3.7259,10.4504,10.4247,3.4413,9.8975,28.6364,3.6172,,,,,,,,6.2027,8.5312,,,,
2015/2/17,5.1408,6.9466,5.7697,2.8571,12.5603,11.889,10.5327,,,,,3.6599,10.7615,10.2827,3.4586,9.7762,30.0093,3.5935,,,,,,,,6.2027,8.5408,,,,
2015/2/25,5.0949,6.7602,5.6124,2.8571,12.3915,11.9381,10.6218,,,,,3.629,10.6546,10.0378,3.4155,9.7762,28.8178,3.6212,,,,,,,,6.4058,8.5024,,,,
2015/2/26,5.1179,6.8289,5.4901,2.8708,12.8433,12.3409,10.9882,,,,,3.6555,10.5865,10.0329,3.4241,9.718,28.7835,3.7003,,,,,,,,6.4242,8.6368,,,,
2015/2/27,5.2095,6.878,5.5725,2.898,12.8582,12.7831,11.7969,,,,,3.6408,10.6837,10.0036,3.4672,10.0334,28.6315,3.7755,,,,,,,,6.4335,8.6944,,,,
2015/3/2,5.4692,7.0448,5.4552,3.1882,12.9525,12.9599,11.8167,,,,,3.7039,10.8879,10.7184,3.5331,10.3002,29.0434,3.9813,,,,,,,,6.4796,8.7807,,,,
2015/3/3,5.4005,6.8093,5.3803,3.1882,13.2454,12.3901,11.4767,,,,,3.8904,10.4796,10.552,3.5044,10.3099,28.9502,3.9259,,,,,,,,6.3042,8.6752,,,,
2015/3/4,5.4616,6.9172,5.3852,3.288,13.5979,12.5276,11.579,,,,,3.9124,10.6935,11.1346,3.5503,10.8485,29.4553,3.9694,,,,,,,,6.3781,8.8671,,,,
2015/3/5,5.5762,7.4078,5.4626,3.4467,14.3773,12.5276,11.579,,,,,3.952,10.9365,10.9926,3.9059,10.9019,29.0286,4.0011,,,,,,,,6.7104,9.155,,,,
2015/3/6,5.7748,7.1527,5.0182,3.5374,13.7071,12.5276,11.4866,,,,,3.8742,11.1795,11.1004,3.926,10.9067,28.7491,3.8982,,,,,,,,6.5627,8.9247,,,,
2015/3/9,5.6908,7.2214,5.0282,3.8821,13.5035,12.6553,11.7177,,,,,3.8463,11.3545,10.8311,3.8256,10.8048,28.656,4.0407,,,,,,,,6.655,8.9822,,,,
2015/3/10,5.8894,7.3293,5.1031,3.8776,13.3496,12.7045,12.2095,,,,,3.8522,12.1031,11.0171,3.9576,11.1687,28.6119,4.4443,,,,,,,,6.775,9.606,,,,
2015/3/11,6.1338,7.5157,4.9883,3.7823,13.4291,12.8322,12.2128,,,,,3.8199,12.1031,10.9045,4.3533,11.5665,28.4108,4.3771,,,,,,,,6.7104,9.8459,,,,
2015/3/12,5.9046,7.2901,5.0407,3.6145,13.3695,12.4588,12.2194,,,,,3.8199,12.1031,11.0906,4.187,11.7218,28.097,4.2781,,,,,,,,6.6735,9.558,,,,
2015/3/13,5.8588,7.3489,5.0632,3.6735,13.4638,12.6062,12.5759,,,,,3.861,12.1031,10.978,4.273,11.814,28.5579,4.4523,,,,,,,,6.7196,9.6636,,,,
2015/3/16,6.0116,7.5059,5.208,4.0408,13.8312,13.8639,12.5759,,,,,3.9667,12.1031,11.2766,4.339,11.7897,29.1267,4.7095,,,,,,,,6.8765,9.8555,,,,
2015/3/17,5.981,7.7708,5.188,4.0726,14.3277,14.8759,12.2788,,,,,4.0607,12.1031,11.1395,4.2701,11.4744,30.6468,4.757,,,,,,,,6.9042,9.9419,,,,
2015/3/18,5.981,7.8003,5.2854,4.0771,14.2284,14.7285,12.5627,,,,,4.0372,12.1031,11.0857,4.2701,11.814,30.2937,5.125,,,,,,,,7.135,9.9515,,,,
2015/3/19,6.2713,8.0063,5.2205,4.0272,14.6454,15.0037,12.5065,,,,,3.9887,12.1031,11.4235,4.2701,11.9207,30.4114,5.6395,,,,,,,,7.3288,10.2586,,,,
2015/3/20,6.3248,7.9278,5.1905,4.0454,14.5858,15.4065,12.2095,,,,,4.0445,12.1031,11.2424,4.2701,11.911,31.4804,5.4693,,,,,,,,7.6703,10.2106,,,,
2015/3/23,6.3248,8.1535,5.3428,4.0726,15.6383,16.9491,12.2227,,,,,4.3161,12.1031,12.3686,4.2701,11.8819,34.6039,5.6395,,,,,,,,7.9011,10.4121,,,,
2015/3/24,6.1567,8.1437,5.4676,4.1905,16.4227,17.8629,12.5395,,,,,4.3044,12.1031,12.7064,4.2701,11.8673,35.3934,5.5287,,,,,,,,7.9749,10.1722,,,,
2015/3/25,6.0498,8.3595,5.4127,4.0544,16.5766,17.126,12.3712,,,,,4.3044,12.1031,12.9121,4.2701,11.814,35.4375,5.4021,,,,,,,,8.1226,10.201,,,,
2015/3/26,6.0192,8.1927,5.2255,3.8503,16.4525,16.5463,12.0543,,,,,4.7345,12.1031,12.2413,4.2701,12.5563,33.9223,5.3823,,,,,,,,7.7626,10.6424,,,,
2015/3/27,6.256,8.0946,5.2529,3.9138,16.2787,16.6052,12.0477,,,,,4.9092,13.3182,12.5399,4.3218,12.9687,34.8099,5.41,,,,,,,,7.9195,10.5369,,,,
2015/3/30,6.2636,8.1731,5.2654,3.9184,16.1248,16.5266,12.4768,,,,,5.056,13.3571,12.1188,4.273,12.5466,34.8001,5.6435,,,,,,,,8.0395,10.6232,,,,
2015/3/31,6.172,7.9671,5.4651,3.8095,16.6114,16.6544,12.5924,,,,,5.1382,13.1724,12.1384,4.2701,12.5466,35.7906,5.9443,,,,,,,,7.9011,10.4409,,,,
2015/4/1,6.2636,8.2908,5.947,4.0408,17.2121,16.8705,13.0314,,,,,5.652,13.464,12.5595,4.3619,12.8037,37.3253,6.435,,,,,,,,8.4272,10.604,,,,
2015/4/2,6.5539,8.8109,5.8072,4.1723,16.9092,17.0965,12.8465,,,,,5.9677,13.4252,13.8179,4.425,13.3374,40.9245,6.7239,,,,,,,,8.4826,10.7864,,,,
2015/4/3,6.5845,8.8011,5.7747,4.2041,16.7454,16.8017,12.9587,,,,,6.2818,13.5321,14.053,4.8666,14.6717,44.8032,7.0365,,,,,,,,8.538,11.1414,,,,
2015/4/7,6.6074,8.8697,5.7473,4.2177,16.8993,16.8017,12.8894,,,,,6.3861,14.0279,14.9098,5.0043,15.3072,47.5638,6.9653,,,,,,,,8.5564,11.7076,,,,
2015/4/8,6.7449,9.2426,5.4651,4.4399,17.2766,17.2046,12.5395,,,,,6.1512,13.8723,14.6601,4.8695,16.3504,42.8074,6.6804,,,,,,,,8.298,11.5445,,,,
2015/4/9,6.447,8.9286,5.2429,4.3311,16.3929,16.5266,12.1105,,,,,5.8576,14.164,15.233,5.1333,16.0204,38.5806,6.5379,,,,,,,,8.1318,11.1127,,,,
2015/4/10,6.722,9.1641,5.3902,4.3719,17.2766,17.3028,12.4603,,,,,6.4433,14.757,15.7423,5.4087,17.146,38.3747,6.4667,,,,,,,,8.2334,11.4197,,,,
2015/4/13,6.997,9.2328,5.57,4.5488,17.5745,18.1773,12.8729,,,,,6.5035,15.4861,15.7178,5.7643,17.6021,38.0805,6.8189,,,,,,,,8.3349,11.5637,,,,
2015/4/14,6.9435,9.0365,5.58,4.7755,16.8794,17.7646,13.1898,,,,,5.9457,15.1167,14.763,5.4976,16.4474,36.9527,6.6091,,,,,,,,8.8056,11.4677,,,,
2015/4/15,7.0046,8.6637,5.2404,4.4535,15.6433,16.4382,13.2492,,,,,5.517,14.2126,13.2891,5.1018,14.8026,34.4274,6.1223,,,,,,,,8.6672,10.9207,,,,
2015/4/16,7.7073,8.8894,5.3778,4.4354,15.0078,15.996,13.807,,,,,5.6241,14.1737,12.8141,5.1735,14.9482,34.7559,5.9363,,,,,,,,8.8056,11.0167,,,,
2015/4/17,7.9441,8.8109,5.4826,4.4218,15.5837,16.0648,13.543,,,,,5.5801,13.6585,12.8876,5.0789,14.8463,34.0547,6.0788,,,,,,,,9.0364,11.1894,,,,
2015/4/20,7.3712,8.5754,5.6049,4.2041,15.117,15.1903,12.8234,,,,,5.2557,13.3571,12.6428,4.8867,15.2975,33.9518,6.1263,,,,,,,,9.3133,10.7576,,,,
2015/4/21,8.1122,8.8992,5.7473,4.3628,16.1397,15.6521,13.4506,,,,,5.5772,14.6889,13.5633,5.205,15.904,35.1972,6.5339,,,,,,,,9.4425,11.1894,,,,
2015/4/22,8.9219,9.2328,5.8721,4.4717,16.3135,16.3694,14.6718,,,,,5.677,14.8931,13.7004,5.4459,16.3455,36.7762,6.53,,,,,,,,9.4702,11.4197,,,,
2015/4/23,9.2274,9.2818,6.1567,4.5986,16.4723,16.4578,15.3155,,,,,5.6036,14.9806,13.7347,5.357,16.0981,38.4728,6.53,,,,,,,,9.3871,11.698,,,,
2015/4/24,9.1358,9.2818,5.9045,4.6894,16.4773,16.8803,15.9525,,,,,5.8546,15.6611,13.1471,5.3714,17.7088,38.2472,6.2688,,,,,,,,8.9995,11.6501,,,,
2015/4/27,9.2656,9.2818,5.8247,4.6168,16.9986,16.959,15.9228,,,,,5.7328,15.7874,13.4213,5.3914,18.4269,37.443,6.1223,,,,,,,,9.2025,11.3622,,,,
2015/4/28,9.5635,9.2818,5.4901,4.4671,16.5716,16.9786,15.2693,,,,,5.4025,15.0486,12.1949,5.0186,18.291,34.5009,5.7543,,,,,,,,8.741,10.5848,,,,
2015/4/29,9.6705,9.1641,5.6349,4.5352,17.4851,17.971,15.4805,,,,,5.5243,15.5541,12.5874,5.1075,18.6792,35.3934,5.8849,,,,,,,,8.8795,10.8535,,,,
2015/4/30,9.3649,9.1445,5.55,4.4898,16.8794,19.7691,15.4871,,,,,5.5346,15.2528,12.5187,5.1448,19.1158,35.7709,5.8691,,,,,,,,8.9072,10.796,,,,
