ÈÕÆÚ,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH
2018/10/25,6.16,5.98,5.25,3.33,9.0788,18.6607,9.6014,15.2399,9.99,12.666,6.027,19.2039,11.4625,11.1629,8.9264
2018/10/26,6.29,6,5.19,3.58,8.7602,18.6311,9.5526,15.1232,9.89,12.8974,6.1352,18.5478,12.1502,11.177,8.8876
2018/10/29,6.25,5.89,5.11,3.43,8.7602,18.5322,9.4356,15.3334,9.99,12.5679,6.0762,18.3888,11.6718,11.4578,8.7519
2018/10/30,6.24,5.97,5.13,3.44,8.9394,18.6508,9.4844,15.5436,10,12.7502,6.2728,18.6274,11.5323,11.514,8.9361
2018/10/31,6.27,6.04,5.19,3.45,9.0589,18.8189,9.6209,15.5027,9.88,12.8553,6.2728,18.4981,11.7914,11.5842,9.1008
2018/11/1,6.41,6.05,5.2,3.45,9.029,19.0462,9.6891,15.491,10.29,12.9534,6.263,18.528,11.8014,11.528,9.0621
2018/11/2,6.45,6.29,5.3,3.51,9.2978,19.402,9.9035,15.8472,10.41,13.1988,6.5285,18.9057,12.5091,11.5631,9.3431
2018/11/5,6.44,6.25,5.32,3.54,9.4172,19.6392,9.9133,15.7187,10.4,13.3319,6.5481,19.025,12.2499,11.5842,9.4595
2018/11/6,6.34,6.17,5.28,3.51,9.1982,19.5009,9.845,15.4151,10.63,13.1076,6.6071,18.5081,12.8778,11.7176,9.8859
2018/11/7,6.37,6.18,5.3,3.48,9.0788,19.3229,10.2057,15.3859,10.61,13.0305,6.6071,18.3292,12.7682,12.0826,9.7599
2018/11/8,6.42,6.06,5.3,3.5,9.1783,19.6788,10.9563,15.6954,10.45,12.9044,6.5285,18.0906,12.5689,12.4337,9.8181
2018/11/9,6.43,5.98,5.26,3.44,9.5865,19.3921,10.7028,15.456,10.38,12.8974,6.6071,17.703,12.4592,12.4828,9.6824
2018/11/12,6.58,6.18,5.5,3.59,10.0046,20.0445,10.6054,15.7713,10.42,13.36,6.6661,18.0906,12.6187,12.4969,10.6516
2018/11/13,6.67,6.4,5.71,3.71,9.915,20.3706,10.5469,15.8881,10.12,13.388,6.7546,18.349,12.5888,12.4618,10.6806
2018/11/14,6.6,6.39,5.63,3.77,9.9847,21.2009,10.5274,15.7946,10.2,13.4581,6.6858,18.0111,12.4991,12.4267,10.5547
2018/11/15,6.65,6.48,5.73,3.84,10.1141,22.5352,10.6638,16.5012,10.27,14.3203,6.7841,18.8361,12.7483,12.6162,10.4965
2018/11/16,6.98,6.57,5.84,3.9,10.0046,21.9224,10.8101,16.4486,10.17,14.7408,6.9807,18.7963,12.838,12.8268,10.4965
2018/11/19,7.26,6.53,5.96,3.88,10.4028,21.3491,10.6638,16.4077,10.64,14.5025,6.8923,19.2635,12.8479,12.6794,10.8357
2018/11/20,7.06,6.33,5.81,3.77,9.7756,20.8549,10.2739,16.4603,10.16,14.5516,6.617,18.6969,12.8081,12.3986,10.5547
2018/11/21,7.41,6.39,5.93,3.78,10.2833,21.2108,10.3422,16.5596,9.99,14.4955,6.6465,19.3927,12.6287,12.3143,10.4383
2018/11/22,7.78,6.4,5.87,3.79,10.4724,22.2683,10.3324,16.7698,9.99,14.6427,6.6661,18.9852,12.7084,12.1458,10.797
2018/11/23,7.79,6,5.54,3.52,9.8851,22.9207,9.7963,15.5319,9.42,14.0329,6.3318,17.9912,12.3296,12.0475,10.1088
2018/11/26,7.79,5.92,5.53,3.62,9.5168,21.3491,9.7378,15.7071,9.34,13.7455,6.3613,17.3849,12.3595,11.9984,9.8181
2018/11/27,7.14,6.01,5.84,3.68,9.8254,22.1102,9.7866,15.9581,9.46,13.8436,6.5383,17.6433,12.8081,12.3284,9.8762
2018/11/28,7.17,6.23,5.72,3.69,9.8055,22.6439,9.8548,16.0574,9.52,14.2432,6.7054,17.862,12.7682,12.2933,10.0894
2018/11/29,6.88,6.03,5.57,3.56,9.9448,22.6736,9.6014,15.7771,9.38,13.6754,6.4695,17.1364,12.7981,12.546,9.4982
2018/11/30,6.81,6.37,5.64,3.65,9.8552,23.3259,9.6988,15.8063,9.38,13.9418,6.6563,17.6135,13.5656,11.9422,10.448
2018/12/3,6.95,6.55,5.75,3.77,10.1539,24.6108,10.1472,16.3552,9.55,14.5095,6.7546,17.9614,14.1337,11.9492,10.545
2018/12/4,7.11,6.48,5.78,3.77,10.2534,23.9091,10.1765,16.3844,9.64,14.3834,6.7644,18.0409,13.755,12.0195,10.6903
2018/12/5,6.87,6.5,5.68,3.78,10.124,24.512,10.2739,15.818,9.51,14.2642,6.7054,17.9018,13.5656,11.8861,10.4383
2018/12/6,6.76,6.32,5.52,3.67,9.8552,23.5137,10.1375,15.5319,9.33,13.8647,6.5875,17.5936,13.2466,11.7808,10.0894
2018/12/7,6.96,6.26,5.51,3.65,10.2634,23.5631,10.0985,15.7363,9.25,13.9348,6.499,18.0111,13.5556,11.6263,10.0894
2018/12/10,6.84,6.18,5.39,3.61,10.4525,23.2567,10.0108,15.4151,9,13.5492,6.499,18.3093,13.137,11.4087,9.915
2018/12/11,6.88,6.21,5.51,3.57,10.4426,22.8614,10.2447,15.6662,9.11,13.7034,6.4695,18.3391,13.2167,11.5771,9.9537
2018/12/12,6.91,6.83,5.53,3.63,11,23.1282,10.7321,15.8939,9.07,13.7175,6.6465,18.6274,13.1569,11.5771,10.3511
2018/12/13,6.96,6.81,5.5,3.68,11.3982,22.8515,10.6151,17.4821,9.09,13.7805,6.6661,18.7864,13.2865,11.6263,10.196
2018/12/14,6.7,6.71,5.4,3.53,10.8408,21.6456,10.079,16.4778,8.76,13.36,6.5088,18.4286,13.4061,11.5771,9.6727
2018/12/17,6.76,6.78,5.47,3.51,10.8507,22.3079,10.157,16.4661,8.81,13.3179,6.4793,18.6472,13.137,11.5842,9.789
2018/12/18,6.71,6.75,5.43,3.48,10.2933,22.4166,10.0108,16.3202,8.71,13.1567,6.4596,18.4286,13.0373,11.5982,9.8084
2018/12/19,6.7,6.52,5.34,3.41,10.1141,22.0509,9.923,16.291,8.59,13.1497,6.3515,18.19,12.6287,11.5912,9.8181
2018/12/20,6.66,6.44,5.34,3.41,10.1738,22.4561,9.9718,16.5245,8.71,13.3179,6.3908,18.5876,12.6386,11.7667,9.7405
2018/12/21,6.54,6.22,5.28,3.39,10.2534,22.7428,10.0205,15.7946,8.74,13.2689,6.3908,18.5379,12.6586,11.6544,9.5854
2018/12/24,7.02,6.27,5.27,3.47,10.2435,22.555,10.1862,16.0224,8.88,13.5633,6.5088,18.6572,12.4692,11.542,9.8956
2018/12/25,7.18,6.1,5.23,3.48,9.8652,21.7445,10.1375,16.291,8.75,13.5002,6.3613,18.1701,12.1702,11.542,9.7308
2018/12/26,7.23,6.02,5.17,3.4,10.0344,21.4776,10.3227,16.1742,8.8,13.7315,6.4301,18.687,12.1502,11.528,9.9247
2018/12/27,6.7,5.87,5.1,3.35,9.6263,20.9637,10.0985,16.11,9.14,13.374,6.2925,18.1999,12.1602,11.3595,9.6436
2018/12/28,6.71,5.87,5.07,3.3,9.9847,20.9834,10.0497,15.6136,8.84,13.4721,6.1942,18.0608,12.6087,11.3384,9.7018
2019/1/2,6.69,5.9,5.05,3.26,10.6019,22.0707,10.0108,15.6487,8.75,13.1847,6.2138,17.3451,12.4592,11.3384,9.5564
2019/1/3,6.66,5.99,5.1,3.3,10.7313,22.0904,9.9035,15.4677,8.7,12.9745,6.2237,17.7825,12.1801,11.2682,9.5176
2019/1/4,6.8,6.12,5.28,3.39,11.3982,22.298,10.0692,15.8647,8.9,13.4231,6.3908,17.8222,12.7483,11.2612,9.6533
2019/1/7,6.92,6.17,5.36,3.47,11.8064,22.4957,10.2057,15.9465,8.98,13.9418,6.617,18.0409,12.7682,11.2612,9.8084
2019/1/8,7.04,6.16,5.46,3.51,11.2788,21.8236,10.1862,15.7363,8.86,13.6614,6.6366,17.7924,12.7782,11.191,10.0797
2019/1/9,6.94,6.23,5.49,3.6,11.1494,22.0608,10.2349,15.7129,9.02,13.8506,6.5875,17.7725,12.7283,11.2753,9.9634
2019/1/10,6.83,6.11,5.47,3.67,11.0896,21.9718,10.157,15.456,8.8,13.7034,6.6759,17.365,13.0074,11.0155,9.9828
2019/1/11,6.92,6.15,5.59,4.04,11.239,22.3869,10.4299,15.7713,8.95,13.8717,6.6956,17.9713,12.8878,11.0646,9.9537
2019/1/14,6.91,6.2,5.44,4.44,10.9801,22.3079,10.3909,15.8822,8.75,13.7525,6.6661,17.6731,12.9476,11.0436,9.6921
2019/1/15,6.97,6.31,4.97,4.25,11.0598,22.3869,10.5859,16.0224,8.85,14.0119,6.7349,17.8222,13.5756,11.1699,9.8859
2019/1/16,6.96,6.21,5.18,4.33,11.5077,22.2486,10.5274,15.8997,8.84,14.0469,6.6563,17.7427,13.5855,11.1559,9.9537
2019/1/17,6.79,6.1,5.18,4.51,10.9801,22.0608,10.1862,16.1683,8.74,13.6824,6.5973,17.534,13.456,11.0366,9.5951
2019/1/18,6.89,6.15,5.21,4.27,11.1693,22.2486,10.2544,16.1391,8.75,13.7595,6.7054,17.6036,14.2334,11.0997,9.5758
2019/1/21,6.83,6.15,5.26,4.3,11.2987,22.2584,10.2642,16.326,8.73,13.8787,6.6661,17.5141,14.1138,11.2261,9.5661
2019/1/22,6.73,6.04,5.16,4.17,11.3186,22.1991,10.157,16.1158,8.65,13.7525,6.6366,17.3153,14.044,11.3384,9.4013
2019/1/23,6.73,6.07,5.2,4.39,11.2091,21.8236,10.1277,16.1742,8.57,14.0749,6.6759,17.2557,14.064,11.3384,9.4595
2019/1/24,6.74,5.99,5.18,4.23,11.6272,21.8433,10.1472,16.3202,8.57,13.9838,6.6465,17.3153,13.6852,11.4578,9.4691
2019/1/25,6.81,5.92,5.15,4.28,11.5973,22.0311,10.2252,15.999,8.57,13.8857,6.6268,17.196,13.6354,11.3595,9.3431
2019/1/28,6.81,5.88,5.07,4.2,12.4534,21.527,10.0887,16.2092,8.56,14.0259,6.6661,17.2159,13.5357,11.5491,9.3431
2019/1/29,6.49,5.65,4.96,4.02,12.105,20.2619,9.7963,15.9348,8.23,13.346,6.4695,16.8879,13.3862,11.521,8.9555
2019/1/30,6.42,5.55,4.98,3.62,10.8905,20.6573,9.6793,15.783,8.13,13.2478,6.381,16.54,13.7151,11.4648,8.9458
2019/1/31,6.36,5,4.81,3.26,10.0543,20.3509,9.5916,15.7071,7.5,12.9675,6.322,16.4207,13.755,11.3735,8.4806
2019/2/1,6.52,4.7,5,3.42,10.353,21.527,9.7573,15.9698,7.57,13.3109,6.6071,16.7686,13.9244,11.521,8.7422
2019/2/11,6.94,4.85,5.14,3.54,10.8507,21.705,9.9425,16.2267,7.87,13.6333,6.7939,17.0668,14.2334,11.6474,9.0912
2019/2/12,6.9,4.99,5.23,3.69,11.2688,21.7445,10.0205,16.3961,7.9,13.7735,6.8628,17.1563,14.2533,11.6123,9.1687
2019/2/13,6.97,5.04,5.31,3.71,11.3783,22.1893,10.196,16.5596,8.13,14.11,6.9906,17.3153,14.6819,11.8018,9.3238
2019/2/14,6.97,5.05,5.49,3.8,11.229,22.1893,10.6833,16.4077,8.05,14.096,6.9906,17.2557,14.5623,11.8159,9.3819
2019/2/15,7.01,5.07,5.5,3.78,11.1295,22.209,10.5274,16.9917,8.13,14.131,7.0004,17.1264,14.5823,11.7246,9.2656
2019/2/18,7.15,5.35,5.81,4.16,11.5575,22.6835,10.7613,17.8442,8.41,14.4955,7.2167,17.6036,14.8514,11.872,9.8084
2019/2/19,7.08,5.38,5.75,4.39,11.2589,22.7329,10.7223,17.4062,8.27,14.5376,7.1086,17.6533,15.0507,11.872,9.7114
2019/2/20,7.05,5.5,5.82,4.5,11.229,22.5451,10.8101,18.0135,8.34,14.4394,7.0889,18.19,14.7019,11.8439,9.7211
2019/2/21,6.97,5.4,5.75,4.37,11.4082,22.5253,10.6346,17.8091,8.26,14.4394,7.0397,17.9018,14.2533,11.7597,9.6436
2019/2/22,7.04,5.44,5.85,4.38,11.3086,22.7724,10.9075,18.5273,8.38,14.7478,7.2167,18.0906,13.9543,11.7737,9.7405
2019/2/25,7.48,5.73,6.07,4.55,11.9059,23.8497,11.2682,20.3783,8.73,15.3577,7.4723,18.7665,14.3032,12.1107,10.1379
2019/2/26,7.66,5.75,6.02,4.55,11.7267,23.573,11.1707,22.4161,8.62,15.0983,7.4035,18.4584,13.6254,12.0616,10.0894
2019/2/27,7.6,5.84,5.9,4.68,12.0055,23.2369,11.0927,23.0176,8.58,15.1965,7.1872,18.0707,13.3363,12.0195,10.041
2019/2/28,7.67,5.76,5.96,4.48,12.1847,23.8596,11.0927,22.6439,8.79,15.1614,7.315,18.6174,13.7151,12.0265,10.0797
2019/3/1,7.86,5.65,5.9,4.52,12.0353,23.5236,11.1805,22.1067,8.8,15.2455,7.3937,18.3888,13.9643,12.1388,10.2154
2019/3/4,7.88,5.75,5.94,4.73,12.0055,23.573,11.2682,22.7022,8.87,15.3577,7.3544,18.4683,13.9942,12.2301,10.2736
2019/3/5,8.07,6,6.05,4.74,12.2444,24.2451,11.5996,22.7606,9.05,15.8553,7.6002,18.9256,14.1437,12.1458,10.6322
2019/3/6,8.88,6.14,6.22,4.74,12.2544,24.9073,11.7361,22.603,9.33,17.4395,7.8853,19.0647,15.0109,12.2441,11.6983
2019/3/7,9.77,6.36,6.21,4.86,12.324,25.1346,11.7556,22.6439,9.54,18.6591,7.8951,20.9732,14.8414,12.5249,11.9697
2019/3/8,9.29,5.88,6.01,4.44,11.5675,25.4015,11.4534,23.2978,8.95,17.068,7.8951,21.1322,13.9643,11.9492,11.1459
2019/3/11,9.64,6.41,6.3,4.88,12.7222,27.4079,12.5939,24.6992,9.73,17.7899,8.6817,22.0765,14.363,12.2862,12.2605
2019/3/12,9.63,6.42,6.32,4.91,12.5729,26.9137,12.5256,25.9838,9.59,18.9815,8.7997,22.0367,14.3132,12.6373,13.472
2019/3/13,9.08,6.23,6.16,4.84,12.8417,25.8957,12.2624,25.5634,9.35,17.6918,8.4555,20.7346,13.8148,12.553,12.5028
2019/3/14,8.78,6.06,5.99,5.02,12.4136,25.53,12.0577,26.0363,9.21,16.7105,8.5539,19.9195,13.6553,12.4477,12.3961
2019/3/15,8.9,6.09,6.27,5.23,12.5032,25.7771,12.4574,26.2699,9.28,16.9558,8.603,19.9195,13.7649,12.7777,12.1926
2019/3/18,9.02,6.15,6.23,5.28,12.9114,27.1015,12.5061,25.9721,9.47,17.2292,8.6522,20.0885,14.0241,12.7988,12.2992
2019/3/19,9.28,6.77,6.41,5.6,12.8019,27.0422,12.5256,28.5705,9.37,17.0329,8.7407,20.2575,13.8547,12.7988,12.59
2019/3/20,9.04,6.6,6.26,5.43,12.7322,25.9254,12.4964,28.3194,9.42,17.0049,8.5244,20.0388,13.7251,12.6583,12.1926
2019/3/21,9.05,6.56,6.27,5.49,12.6227,25.9155,12.5354,28.1734,9.44,17.1311,8.6129,20.1979,13.7849,12.876,12.2895
2019/3/22,8.95,6.37,6.28,5.42,12.991,26.5678,12.5159,28.5997,9.34,17.089,8.721,20.1183,13.6154,12.6794,12.1151
2019/3/25,8.8,6.3,6.21,5.4,13.3195,26.4591,12.4671,31.2389,9.3,16.8927,8.8292,19.5717,13.735,12.8339,11.8243
2019/3/26,8.46,6.01,6.03,5.27,12.8417,25.7079,12.1357,30.3631,8.89,16.2759,8.4949,19.2337,13.3962,12.5249,11.7371
2019/3/27,8.49,6.18,6.05,5.8,13.1702,25.9748,12.0675,30.1003,8.97,16.1848,8.6424,19.3232,13.4659,12.4758,11.5142
2019/3/28,8.75,5.92,5.99,5.37,13.5983,26.1922,12.1455,30.5675,8.87,16.0586,9.075,18.8759,13.3862,12.4267,11.5045
2019/3/29,8.9,6.07,6.14,5.49,14.0164,26.7853,12.2819,31.6652,9.06,16.5353,9.4486,19.2635,13.5756,12.5952,11.8146
2019/4/1,9.45,6.28,6.27,5.6,15.0716,27.6353,12.6231,33.2242,9.41,17.061,9.4879,19.7804,13.8447,12.7847,12.1151
2019/4/2,10.15,6.29,6.29,5.74,14.7829,27.5463,12.6718,32.0447,9.41,17.1381,9.4977,19.7506,13.9244,12.8479,11.9794
2019/4/3,10.15,6.32,6.36,5.69,14.8326,27.7539,12.8668,32.6286,9.6,17.3133,9.7829,20.0388,14.2334,12.8619,12.0569
2019/4/4,10.23,6.39,6.86,5.98,14.2851,28.7521,12.9058,31.8229,9.49,17.2012,9.714,19.8003,14.0939,12.8198,11.9115
2019/4/8,10.09,6.22,6.69,6.16,14.0363,27.3783,12.5549,31.9396,9.62,16.9558,9.5371,19.6313,13.8048,12.8479,11.6305
2019/4/9,11.1,6.32,6.63,6.01,14.0363,27.4969,12.7108,30.9937,9.81,17.839,9.5764,20.2476,14.4926,12.6373,11.8728
2019/4/10,12.21,6.39,6.67,5.88,13.8869,27.3684,12.6329,29.2011,9.55,17.4675,9.6845,21.0328,14.3331,12.869,11.7371
2019/4/11,12.37,6.43,6.71,5.66,13.658,26.3108,12.4574,29.9193,9.34,17.2292,10.0483,20.1084,14.2234,12.897,11.456
2019/4/12,12.16,6.55,6.68,5.94,14.2055,26.4887,12.4574,30.3631,9.29,17.1521,9.9795,19.7804,13.9145,12.7988,11.5723
2019/4/15,11.85,6.33,6.65,5.89,13.8869,26.1428,12.4769,30.5616,9.16,17.0189,9.891,20.0587,13.8347,13.0234,11.6014
2019/4/16,11.56,6.8,6.88,6.09,14.0363,26.1922,12.5549,31.5134,9.42,17.1941,9.7534,20.6352,13.8148,13.5149,11.7371
2019/4/17,11.8,7.16,7.01,6.53,14.0064,26.2219,12.6621,30.947,9.43,17.3904,10.4219,21.0428,13.8347,13.4517,11.9018
2019/4/18,12.18,6.85,7.22,6.36,13.8073,26.123,12.4866,28.3194,9.42,17.4675,10.363,21.5199,13.7051,13.564,11.9891
2019/4/19,11.63,7.14,7.38,7,13.4788,26.7655,12.4476,28.3778,9.45,17.5166,10.2548,21.5,13.7649,13.234,11.9115
2019/4/22,11.47,7.35,7.25,7.15,13.0706,26.726,12.4282,28.6114,9.3,17.068,9.9107,21.44,13.6254,13.4587,11.6402
2019/4/23,11.86,6.87,7.18,6.66,12.9213,27.151,12.1455,29.1836,8.98,16.8647,9.7337,22.5,13.2167,13.0796,11.3591
2019/4/24,11.8,7.04,6.98,6.93,13.0308,27.3882,12.2917,30.0711,9.1,16.9278,9.8517,22.6,13.2566,13.1357,11.4657
2019/4/25,11.57,6.45,6.76,6.25,12.2145,26.637,11.7653,28.9909,8.57,16.1497,9.7534,22.2,12.8778,12.7636,10.8066
2019/4/26,11.78,6.36,6.78,6.15,11.9856,26.6765,11.3072,26.6261,8.43,16.1147,9.7435,22.44,12.5689,12.5741,10.7776
2019/4/29,11.65,5.72,6.55,5.61,11.4182,25.53,11.1902,25.1079,8.07,15.4208,9.7239,22.47,12.2001,12.2582,10.07
2019/4/30,12.08,5.82,6.49,5.62,11.8462,26.973,11.2389,25.1079,8.2,15.575,9.6649,22.47,12.838,12.3845,11.078
2019/5/6,10.87,5.3,6.22,5.06,10.6616,25.6783,10.3812,23.3329,7.62,14.2502,8.7013,22.28,12.2001,11.9422,11.2428
2019/5/7,10.78,5.27,6.46,4.63,10.9204,26.0934,11.1805,23.7533,7.75,14.3063,8.7308,22.92,12.1801,12.209,12.2314
2019/5/8,10.16,5.21,6.7,4.46,11.1991,26.0934,10.6931,23.8701,7.66,14.2502,8.6915,23.13,11.9509,12.2511,11.9212
2019/5/9,10.27,5.19,6.57,4.52,10.9304,26.0934,10.3617,23.8759,7.67,14.3203,8.4457,23.48,11.7615,12.3284,11.2622
2019/5/10,10.72,5.34,7.05,4.67,11.1991,26.6864,10.5664,24.8335,7.89,14.7689,8.6915,23.33,12.0007,12.532,12.3865
2019/5/13,10.73,5.24,7.1,4.55,11.1892,27.4672,10.4396,24.9912,8,14.6357,8.6522,23.66,11.8113,12.4126,12.4155
2019/5/14,10.57,5.14,6.9,4.44,10.9702,27.23,10.2642,24.7634,7.82,14.6918,8.5244,22.61,11.7316,12.3635,12.5609
2019/5/15,10.71,5.24,6.91,4.65,11.2589,28.3173,10.3617,25.2539,8.6,14.9862,8.6325,24.87,11.901,12.5179,12.5706
2019/5/16,10.94,5.41,6.95,4.88,11.3883,27.9515,10.3324,25.5167,8.33,15.3647,8.7603,25.77,12.0406,12.532,13.2587
2019/5/17,10.35,5.13,6.56,4.55,10.7512,27.3783,9.9328,25.1079,7.95,14.86,8.6227,26.3,11.6818,12.3635,12.2992
2019/5/20,9.86,5.06,6.5,4.49,10.8706,28.4853,9.8548,24.524,8.3,14.6918,8.4555,26.04,11.4924,12.0686,11.7371
2019/5/21,9.98,5.25,6.65,4.73,11.0598,30.0272,9.884,24.9912,8.4,15.2315,8.5735,25.45,11.7316,12.0616,11.96
2019/5/22,10.02,5.13,6.49,4.58,10.9702,28.7521,9.6988,24.524,8.35,15.2175,8.544,22.91,12.0904,12.1248,11.43
2019/5/23,9.83,5.05,6.39,4.5,10.6815,28.0504,9.4649,23.7942,8.37,15.1123,8.5244,23.43,12.0306,12.0686,10.76
2019/5/24,9.69,5.08,6.31,4.57,10.572,26.9335,9.4649,24.6408,9.21,14.86,8.5244,22.8,12.3795,12.1318,10.67
2019/5/27,10.09,5.19,6.66,4.67,11.0399,26.5283,9.7671,25.6743,10.13,15.02,9.0651,23.15,12.8579,12.3143,11.18
2019/5/28,10.06,5.15,6.55,4.62,11.01,26.5382,10.1472,25.4875,11.14,14.88,9.075,23.17,12.6486,12.3564,11.07
2019/5/29,10.16,5.23,6.75,4.69,11.1295,26.4492,10.04,25.721,10.57,16.37,9.1241,23.85,12.7084,12.4477,11.1
2019/5/30,10.03,5.26,6.72,4.58,11.5376,26.1329,9.9,25.1079,9.51,16.41,9.3011,25.72,12.7084,12.4618,10.82
2019/5/31,9.9,5.16,6.91,4.42,11.5177,26.4492,9.87,25.7502,8.95,16.05,9.2224,26.43,12.8479,13.1849,10.75
2019/6/3,9.19,5.01,6.96,4.12,11.1295,26.0044,9.59,26.4509,8.78,15.39,9.2519,25.3,12.4094,12.8339,10.48
2019/6/4,9.38,4.92,6.62,4.17,11,25.3521,9.56,26.6845,8.4,14.8,9.2323,25.45,12.2599,12.7075,10.68
2019/6/5,9.21,4.9,6.62,4.21,11,25.53,9.52,26.5677,8.36,14.91,9.1929,25.12,12.3695,12.9111,10.77
2019/6/6,9.22,4.71,6,4.13,10.791,26.28,9.57,26.1706,7.93,14.2,9.016,22.61,12.0007,13.3393,10.31
2019/6/10,9.12,4.76,6.22,4.15,10.9403,28.6,9.71,27.21,8.05,14.3,9.3896,20.35,12.0306,13.3604,10.39
2019/6/11,9.42,5,6.55,4.34,11.3186,28.6,10.04,27.7,8.31,14.9,9.075,19.46,12.3595,13.4727,10.76
2019/6/12,9.33,5.15,6.46,4.48,11.1892,27.62,9.83,28.49,8.2,14.77,8.7505,18.1,12.1602,13.22,10.78
2019/6/13,9.75,5.12,6.44,4.93,11.1991,27.35,10.03,28.02,8.34,14.95,8.7112,18.25,12.3595,13.06,10.95
2019/6/14,9.27,4.92,6.3,4.61,11.02,26.98,9.83,27.86,7.98,14.79,8.6522,17.99,12.3197,12.36,10.6
2019/6/17,9.37,4.95,6.28,4.54,10.9005,26.55,9.89,27.76,8.15,14.99,8.662,17.87,12.22,12.46,10.85
2019/6/18,9.26,4.93,6.4,4.53,10.9204,26.11,9.97,28.51,8.08,14.91,8.603,17.7,11.94,12.33,10.75
2019/6/19,9.42,4.97,6.66,4.57,11.01,26.19,9.97,28.51,8.23,14.99,8.721,18.51,12.17,12.41,10.79
2019/6/20,9.63,5.04,6.51,4.64,11.15,26.68,10.24,29.05,8.29,15.09,8.78,18.35,12.45,12.48,11.07
2019/6/21,9.76,5.09,6.51,4.65,12.05,26.98,10.23,28.99,9.12,15.49,8.84,18.51,12.45,12.6,11.15
2019/6/24,9.81,5.08,6.43,4.53,12.44,26.7,10.82,29.1,8.95,15.2,8.76,18.31,12.29,13.12,11.13
2019/6/25,9.77,4.96,6.35,4.5,12.16,26.23,11.1,30.17,8.68,14.93,8.4,18.08,12.45,14.43,11.22
2019/6/26,9.56,4.96,6.4,4.44,12.19,26.71,11.06,29.4,8.61,15.35,8.38,18.12,12.1,13.72,11
2019/6/27,9.71,4.97,6.6,4.53,12.2,26.71,10.83,30.4,8.66,15.4,8.44,18.14,12.1,13.84,11.04
2019/6/28,10.09,4.87,6.38,4.34,12.01,26.79,10.33,30.2,8.41,14.92,8.41,17.96,12.27,13.3,10.88
2019/7/1,10.28,4.98,6.45,4.51,12.24,27.1,10.43,30.42,8.67,15.35,8.67,18.32,12.63,14.29,11.19
2019/7/2,10.15,5,6.46,4.55,12.19,27.06,10.29,30.82,8.79,15.59,8.67,18.97,12.65,13.92,11.29
2019/7/3,9.94,4.91,6.5,4.61,11.95,26.35,10.22,30.1,8.54,15.33,8.87,18.83,12.86,13.57,11.1
2019/7/4,10,4.92,6.42,4.51,11.89,26.56,10.37,30.5,8.53,15.39,8.85,18.97,12.64,14.09,11.02
2019/7/5,10.01,4.89,6.42,4.47,11.91,27.09,10.2,30.65,8.57,15.27,8.87,18.94,12.75,14.17,11.07
2019/7/8,10.02,4.71,6.3,4.15,11.22,27.93,9.57,30,8.16,14.69,8.65,18.54,12.7,13.71,10.65
2019/7/9,9.79,4.74,6.17,4.12,11.33,27.74,9.66,30.33,8.24,14.73,8.67,18.46,12.64,13.78,10.69
2019/7/10,9.8,4.65,6.16,4.15,11.2,28.49,9.71,30.03,8.34,15.09,8.81,18.65,12.66,13.41,10.69
2019/7/11,10.1,4.58,6.1,4.1,11.07,28.13,9.65,29.38,8.53,15.37,8.87,18.4,12.72,12.9,10.77
2019/7/12,10.14,4.6,6.13,4.09,11.12,28.42,9.65,31.88,8.55,15.25,9.07,18.27,13.08,12.93,10.52
2019/7/15,9.69,4.68,6.01,4.15,11.27,28.11,9.05,33.78,8.66,15.36,9.16,18.27,13.09,13.12,11.14
2019/7/16,9.62,4.68,5.99,4.19,11.24,28.7,8.96,34.3,8.52,15.39,9.19,18.18,13.48,13.23,10.9
2019/7/17,9.46,4.65,6.02,4.17,11.35,28.42,8.93,33.88,8.55,15.33,9.1,18.38,13.51,13.13,10.91
2019/7/18,9.42,4.52,5.85,4.08,11.15,27.28,8.99,35.17,8.4,15.09,9.05,18.05,12.97,13.58,10.69
2019/7/19,9.3,4.51,5.87,4.16,11.2,27.26,8.97,36.99,8.45,15.28,9.06,18.04,13.2,13.52,10.7
2019/7/22,8.89,4.38,5.67,4.04,11.18,26.26,8.74,36.8,8.15,14.8,8.91,17.43,12.89,13.3,10.42
2019/7/23,8.93,4.42,5.72,4.07,11.32,26.52,8.8,36.66,8.34,15.08,9.07,17.42,13.21,13.49,10.59
2019/7/24,9.11,4.44,5.79,4.14,11.38,26.89,9.2,36.82,8.51,15.34,9.05,17.62,13.43,13.55,10.79
2019/7/25,9.06,4.43,5.8,4.09,11.39,27.18,9.56,37.82,8.59,15.54,8.81,17.78,13.31,13.6,10.84
2019/7/26,9.04,4.41,6.13,4.1,11.35,27.96,9.64,40,8.53,15.43,8.71,18.01,13.44,13.84,10.93
2019/7/29,9.2,4.33,6.13,4.06,11.36,28.09,9.73,39.95,8.45,15.79,8.64,18.51,13.68,13.75,10.45
2019/7/30,9.11,4.31,6.09,4.1,11.38,28.33,10.1,40,8.61,15.62,8.7,18.64,13.56,13.59,10.65
2019/7/31,8.98,4.19,5.92,4.08,11.28,28.42,10.23,40.1,8.38,15.45,8.62,18.98,13.21,13.42,10.52
