ÈÕÆÚ,000803.SZ,002074.SZ,002129.SZ,002202.SZ,002218.SZ,002227.SZ,002255.SZ,002266.SZ,002309.SZ,002335.SZ,002364.SZ,002506.SZ,002518.SZ,002531.SZ,002534.SZ,002580.SZ,002617.SZ,002630.SZ,002665.SZ,002733.SZ,002851.SZ,300011.SZ,300029.SZ,300068.SZ,300105.SZ,300111.SZ,300116.SZ,300118.SZ,300129.SZ,300141.SZ,300153.SZ,300185.SZ,300274.SZ,300316.SZ,300317.SZ,300376.SZ,300393.SZ,300443.SZ,300491.SZ,300569.SZ,300593.SZ,300693.SZ,300713.SZ,300750.SZ,300763.SZ,300772.SZ,600151.SH,600202.SH,600207.SH,600241.SH,600290.SH,600405.SH,600416.SH,600438.SH,600475.SH,600537.SH,600847.SH,600875.SH,601012.SH,601218.SH,601558.SH,601615.SH,601727.SH,601908.SH,603105.SH,603218.SH,603396.SH,603507.SH,603628.SH,603806.SH
2018/7/2,15.82,13.4624,7.8763,10.9621,3.099,12.5996,5.12,3.6622,14.2,16.4087,9.4354,4.59,9.446,4.1483,6.4354,6.01,8.15,6.54,5.8,9.8702,19.9024,6.2803,5.5,12.13,4.24,2.74,2.84,10.6397,3.4626,8.8044,8.2532,1.7609,8.4268,12.7968,11.8695,4.8875,16.9726,10.186,20.5,9.7918,12.1011,31.7325,29.0943,69.8648,,,3.9,3.11,6.45,7.9795,10.23,5.24,7.04,6.2734,10.2468,3.164,13.71,7.1559,12.8171,2.54,1.09,,6.1521,4.2942,,13.9336,23.2023,22.7138,10.3518,21.3772
2018/7/3,15.88,13.4132,8.0159,11.2605,3.0594,13.8576,5.19,3.6821,14.2,16.7969,9.8215,4.68,9.4755,4.0394,6.5517,5.93,8.15,6.54,5.8,10.0085,19.4708,6.4797,5.65,12.21,4.32,2.74,2.82,10.6397,3.5411,8.7247,8.1836,1.7996,8.7746,13.4118,10.6826,4.9073,15.2734,10.5632,20.5,9.962,12.4574,29.3007,28.2078,69.1562,,,4.07,3.18,6.65,8.0095,10.24,5.26,7.27,6.313,10.3825,3.2138,13.22,7.2449,12.8735,2.59,1.1,,6.1521,4.3038,,14.4193,24.1844,23.2499,10.4213,21.9402
2018/7/4,15.5,13.0291,8.0358,10.69,3,14.197,5.08,3.712,14.2,16.3424,9.5047,4.58,8.9551,3.7523,6.4548,5.49,8.15,6.54,5.8,9.6133,18.6543,6.3202,5.52,12.02,4.25,2.74,2.68,10.6397,3.4724,8.4255,7.9453,1.7802,8.6256,13.0845,9.6153,4.8875,13.7493,10.2753,20.5,9.7395,12.2293,27.2659,26.8814,65.7927,,,4.01,3.15,6.39,7.6604,10.05,5.12,7.26,6.2536,10.2355,3.1541,12.27,7.2844,12.479,2.62,1.12,,6.1521,4.217,,13.9184,23.3224,23.0315,10.1432,21.4068
2018/7/5,15.21,13.0193,7.7766,9.7421,2.83,12.8193,5.03,3.6523,14.2,15.8595,9.2968,4.3,9.0238,3.5444,6.1834,6.04,8.15,6.54,5.8,9.6528,17.778,6.2105,5.24,11.87,4.07,2.74,2.44,10.6397,3.3645,8.2261,7.846,1.7222,8.2778,12.271,8.6578,4.6995,12.3744,9.9874,20.5,9.2944,12.0084,25.6282,27.6612,68.6771,,,3.85,3.03,6.16,7.3811,9.05,4.9,7.17,5.9568,9.9904,3.0645,11.61,6.978,12.173,2.49,1.1,,6.1521,4.1687,,13.3037,22.1849,22.6939,9.557,21.5747
2018/7/6,15.11,13.0488,7.8763,10.3126,2.78,12.4399,5,3.6722,14.2,16.0584,9.4255,4.23,9.3086,3.584,6.2512,6.43,8.15,6.54,5.8,9.6923,18.09,6.2404,5.3,11.88,3.96,2.74,2.38,10.6397,3.4037,8.3458,7.6672,1.7419,8.3672,12.5091,7.79,4.7589,12.1215,10.0271,20.5,9.4664,12.1082,25.7572,28.3611,70.7431,,,3.95,3.05,6.09,7.6604,8.15,4.94,7.1,6.1844,10.0296,3.0944,11.54,6.978,12.3743,2.54,1.1,,6.1521,4.217,,13.4479,22.7925,22.5649,9.6862,21.5649
2018/7/9,14.76,12.9602,8.0458,11.3483,3.06,12.6595,5.05,3.7219,14.2,16.3519,9.3958,4.31,9.3969,3.9404,6.3482,6.25,8.15,6.54,5.8,9.9393,18.2029,6.3202,5.43,11.82,4.03,2.74,2.36,10.6397,3.5215,8.4255,7.7665,1.7617,8.5163,12.8067,7.47,4.8776,12.4263,10.2952,20.5,9.817,12.265,26.6505,28.5277,71.4118,,,3.98,3.12,6.26,7.8499,7.34,5.02,7.21,6.3427,10.1963,3.174,12.68,7.0867,12.5595,2.6,1.12,,6.1521,4.3231,6.9042,13.7438,23.5344,22.8925,9.9643,21.9304
2018/7/10,14.02,13.1374,7.986,11.3921,3.08,13.0789,5.04,3.7219,14.2,16.3803,9.5542,4.61,9.3675,3.9008,6.3772,6.35,8.15,6.54,5.8,9.9986,18.6078,6.38,5.51,11.85,4.03,2.74,2.33,10.6397,3.5116,8.5951,8.1439,1.7617,8.1784,12.9853,7.79,4.8381,12.2576,9.9477,20.5,9.7971,12.3149,27.2957,30.0874,72.2602,,,4,3.21,6.37,7.81,6.61,5.07,7.18,6.2438,10.2159,3.174,12.72,7.0966,12.1972,2.61,1.13,,6.1521,4.2942,7.5986,13.8501,24.0219,23.0216,10.0042,21.7921
2018/7/11,13.32,13.0978,7.8364,11.1025,3.01,13.009,4.87,3.692,14.2,15.7554,9.4255,4.58,8.9256,3.8414,6.1543,6.11,8.15,6.54,5.8,9.6627,17.9573,6.08,5.34,11.8,3.86,2.74,2.16,10.6397,3.3449,8.4754,7.9254,1.7419,7.8803,12.6877,8.04,4.6798,11.862,9.4811,20.5,9.3407,11.8017,25.9855,28.5944,76.9112,,,3.85,3.12,6.09,7.6404,5.95,5.14,6.93,6.1448,9.8335,3.1441,13.54,6.8594,12.0845,2.54,1.1,,6.1521,4.1012,8.3624,13.243,23.7534,21.8203,9.5953,21.8415
2018/7/12,12.95,13.7725,8.1654,11.3219,3.05,13.1587,4.96,3.7319,14.2,16.2004,9.6037,4.76,9.1907,3.9206,6.3385,6.14,8.15,6.54,5.8,9.9097,18.5215,6.26,5.53,11.99,4.01,2.74,2.26,10.6397,3.4332,8.615,8.134,1.7716,8.2281,13.9574,7.96,5.1448,12.0112,9.6995,20.5,9.6648,12.3505,26.6902,29.2542,84.6063,,,3.93,3.23,6.36,7.8,6.26,5.2,7.1,6.2734,10.157,3.1939,13.51,7.0669,12.2697,2.59,1.11,,6.1521,4.2845,9.1957,13.5617,24.6577,22.4557,9.8147,22.1181
2018/7/13,12.96,13.6435,8.1455,11.1025,3.12,13.009,4.97,3.7219,14.2,16.3708,9.5839,4.7,9.1907,3.9503,6.416,5.94,8.15,6.54,5.8,9.8603,19.0526,6.89,5.52,11.7,4.02,2.74,2.25,10.6397,3.4332,8.7446,8.0744,1.7617,8.079,14.136,7.71,5.1448,11.8815,9.6598,20.5,9.5987,12.4716,27.4545,28.3478,82.5403,,,3.96,3.39,6.53,7.85,5.63,5.2,7.18,6.2536,10.0884,3.1939,14.1,7.0669,12.0523,2.59,1.12,,6.1521,4.2556,10.1182,13.5921,24.9121,22.416,9.7848,22.3058
2018/7/16,12.93,13.5343,8.5443,11.278,3.05,12.8392,4.94,3.702,14.2,16.4087,9.7027,4.62,9.0827,3.9602,6.3966,6.06,8.15,6.54,5.8,9.9887,19.4045,7.06,5.55,11.52,4.16,2.74,2.18,10.6397,3.286,8.1663,8.0347,1.7617,8.0095,14.5427,6.94,5.0953,11.8685,9.491,20.5,9.5722,12.6641,27.0972,27.8412,83.738,,,3.97,3.56,6.34,7.72,5.28,5.13,7.27,6.2932,10.0198,3.2138,14.37,7.0571,12.0523,2.57,1.11,,6.1521,4.381,11.13,14.0322,24.3893,22.6344,9.7549,22.2465
2018/7/17,12.96,13.5542,8.654,11.2342,3.09,13.0589,5.27,3.682,14.2,16.3519,9.6829,4.68,9.338,3.9602,6.4257,6.17,8.15,6.54,5.8,10.3741,19.2186,6.85,5.6,11.73,4.16,2.74,2.24,10.6397,3.3057,8.5352,8.1538,1.7617,8.0095,14.8006,7.29,5.0854,12.1993,9.6102,20.5,9.7574,12.7496,26.8987,28.0745,82.1211,,,3.99,3.48,6.3,7.86,5.31,5.2,7.25,6.2932,10.0688,3.2237,14.34,7.0571,11.69,2.59,1.12,,6.1521,4.3038,12.241,13.926,24.3681,22.3862,9.725,21.9995
2018/7/18,13.18,13.3458,8.4645,11.6554,3.05,12.999,5.09,3.692,14.2,17.9899,9.6829,4.6,9.1515,4.0889,6.5129,5.94,8.15,6.54,5.8,10.1172,19.0925,6.74,5.51,12.11,4.17,2.74,2.31,10.6397,3.2958,8.3159,8.0049,1.7617,7.7511,14.4138,7.73,4.9865,11.9009,9.908,20.5,9.7508,12.9848,25.0326,25.2684,82.1211,,,4.01,3.46,6.23,7.86,5.31,5.15,7.08,6.1844,10.1668,3.2138,14,7.1164,11.843,2.59,1.12,,6.1521,4.3231,13.4612,13.8046,23.8947,22.9322,9.7549,21.4562
2018/7/19,13.84,13.0779,8.295,12.1294,2.95,12.5896,5.02,3.702,14.2,17.4502,9.5047,4.58,8.9158,4.2077,6.6001,5.65,8.15,6.54,5.8,9.7615,18.4419,6.72,5.36,12.15,4.05,2.74,2.16,10.6397,3.2566,8.0766,7.7367,1.7321,7.5424,14.1459,7.02,4.8875,12.0761,9.7392,20.5,9.4002,12.8494,23.8713,24.1952,82.7299,,,3.96,3.36,6.07,7.71,4.99,5.03,6.82,6.0953,10.0394,3.1541,14.1,7.0175,11.8108,2.58,1.1,,6.1521,4.217,14.8103,13.4479,23.2447,22.277,9.5953,21.5747
2018/7/20,13.74,13.3557,8.654,12.2084,3,12.7494,5.1,3.712,14.2,17.365,9.574,4.63,8.798,4.2176,6.5904,6.22,8.15,6.54,5.8,9.8801,19.836,6.92,5.46,12.18,4.13,2.74,2.18,10.6397,3.286,8.2959,7.7864,1.7419,7.7014,14.6022,7.72,5.0062,11.9528,9.7491,19.62,9.4928,12.771,24.0004,24.3752,90.7544,,,3.99,3.43,6.18,7.85,5.01,5.13,6.79,6.2536,10.1472,3.2138,13.94,7.0867,12.1408,2.6,1.11,,6.1521,4.3135,16.2883,13.5921,23.6686,22.4954,9.6851,21.9896
2018/7/23,13.54,13.574,8.6639,12.1469,2.99,13.009,5.12,3.7319,14.2,17.7721,9.574,4.63,8.9747,4.1681,6.6389,6.84,8.15,6.54,5.8,9.9789,19.8824,6.9,5.54,12.35,4.24,2.74,2.19,10.6397,3.3449,8.3059,7.8956,1.7617,7.7511,14.9197,7.86,5.0359,11.9658,9.9576,20.65,9.5524,12.9491,23.6629,24.0086,88.4489,,,4.01,3.41,6.23,7.86,5.1,5.2,7.32,6.2833,10.3433,3.2735,14.13,7.2152,12.1408,2.64,1.11,,6.1521,4.3521,17.9152,13.7211,23.7604,22.5947,9.8147,21.8217
2018/7/24,13.68,13.8717,8.8534,12.6648,3.09,13.0888,5.25,3.7718,14.2,17.7532,9.9205,4.64,9.2202,4.3958,6.7552,6.97,8.15,6.54,5.8,10.1468,19.6833,7,5.68,12.39,4.28,2.74,2.25,10.6397,3.4037,8.3757,8.0049,1.8013,8.2579,14.761,7.88,5.0557,11.9528,10.0867,19.56,9.8567,13.0346,24.0798,24.4952,91.5928,,,4.13,3.47,6.35,7.93,5.21,5.26,7.33,6.9166,10.5002,3.3332,13.65,7.403,12.9137,2.68,1.12,,6.1521,4.41,19.7107,13.9639,24.2409,23.1506,9.9943,22.3354
2018/7/25,13.68,14.0602,8.7337,12.6823,3.1,12.8392,5.28,3.7718,14.2,17.8195,9.9898,4.63,9.3675,4.5641,6.7261,6.57,8.15,6.54,5.8,10.0579,19.7961,6.95,5.73,12.17,4.32,2.74,2.29,10.6397,3.7471,8.4754,8.0148,1.8409,8.0393,15.1478,7.69,5.026,12.0436,11.0993,18.25,10.1213,12.885,23.5537,24.2019,82.4305,,,4.18,3.49,6.29,7.97,5.18,5.24,7.34,6.7682,10.4708,3.3431,14.58,7.3832,12.5997,2.73,1.15,,6.1521,4.4003,21.6847,14.1081,23.9795,24.054,10.094,22.0983
2018/7/26,13.66,14.1892,8.5842,12.1557,3.16,12.8692,5.35,3.8018,14.2,17.5259,10.0393,4.62,9.3577,4.4651,6.668,6.45,8.15,6.54,5.8,10.1567,19.0526,6.96,5.84,12.11,4.35,2.74,2.52,10.6397,4.1198,8.276,7.9751,1.8904,8.1088,14.5229,7.86,5.1151,12.1863,11.2085,17.61,10.0154,12.828,22.71,23.4154,78.049,,,4.35,3.55,6.43,8.1,5.39,5.28,7.26,6.9166,10.5198,3.4028,14.02,7.3931,12.5112,2.8,1.15,,6.1521,4.3905,23.8571,13.9563,23.4637,23.4782,10.0042,21.4364
2018/7/27,13.59,14.0702,8.5543,12.3576,3.08,12.8293,5.24,3.7619,14.2,17.8479,9.9007,4.66,9.1809,4.5344,6.7164,6.26,8.15,6.54,5.8,9.9393,18.7141,6.82,5.8,12.67,4.59,2.74,2.69,10.6397,3.8746,8.0965,7.985,1.8607,7.9697,14.2352,7.33,5.0062,12.3679,10.5136,17.23,9.8964,12.9705,22.8192,23.3687,75.9031,,,4.25,3.51,6.35,7.94,5.18,5.21,7.43,7.0156,10.4217,3.3431,14.61,7.4129,12.8252,2.76,1.14,,6.1521,4.4492,26.2478,13.6224,23.3507,23.0712,9.8247,21.5747
2018/7/30,13.53,13.6038,8.4047,12.3049,2.99,12.6196,5.17,3.7519,13.5,17.507,9.7324,4.62,9.2104,4.3562,6.5808,6.39,8.15,6.54,5.8,9.7121,18.3357,7.5,5.58,12.46,4.45,2.74,2.42,10.6397,3.649,8.0367,7.7169,1.8409,7.761,13.7094,7.15,4.9073,12.0501,10.325,15.7,9.6648,12.8636,21.8167,22.8622,76.7016,,,4.17,3.38,6.23,7.75,5.02,5.16,7.35,7.1244,10.3335,3.2834,14.58,7.3239,12.9298,2.71,1.14,,6.1521,4.459,26.5851,13.4099,23.0045,22.5847,9.5953,21.2883
2018/7/31,13.52,13.5939,8.4047,12.2347,3,12.7095,5.2,3.7918,13.52,17.5922,9.9997,4.63,9.0238,4.3067,6.7455,6.32,8.15,6.54,5.8,10.6804,18.1564,7.4,5.77,12.51,4.68,2.74,2.28,10.6397,3.6588,8.0865,7.846,1.8508,7.8008,13.6995,7.2,4.9172,11.9204,10.3945,15.55,9.6781,12.7923,22.1343,23.0555,72.0805,,,4.17,3.39,6.21,7.75,5.07,5.16,7.4,7.0057,10.4315,3.3133,14.25,7.403,12.6159,2.72,1.2,,6.1521,4.4199,25.8907,13.9184,22.842,22.6145,9.6751,20.8437
2018/8/1,13,13.197,8.4546,11.8485,2.93,12.4599,5.15,3.8018,13.49,17.0241,10.1383,4.57,9.3871,4.178,6.5517,6.43,8.15,6.54,5.8,10.3247,17.7979,7.38,5.62,12.57,4.55,2.74,2.18,10.6397,3.5313,7.9768,7.6871,1.8211,7.761,13.7888,7.05,4.8776,11.888,10.2952,15.21,9.5193,12.0939,20.9631,22.6355,71.2821,,,4.05,3.37,6.1,7.69,4.86,5.17,7.28,6.8177,10.2649,3.2536,14.03,7.3042,12.6239,2.64,1.16,,6.1521,4.4492,25.1269,13.7438,22.2697,21.8104,9.4058,21.3179
2018/8/2,12.6,12.8993,7.976,11.5238,2.86,11.9706,4.99,3.702,13.15,16.172,9.8512,4.52,9.23,4.0295,6.5032,5.9,8.15,6.54,5.8,10.9076,17.1341,7.55,5.37,12.68,4.45,2.74,2.25,10.6397,3.3743,7.6777,7.2997,1.7914,7.3437,13.5706,6.54,4.7292,11.8945,9.8286,15.21,8.9967,12.0939,20.9929,21.5758,72.4199,,,3.9,3.24,5.75,7.07,4.42,5.37,7.09,6.6099,9.9806,3.164,13.24,7.0669,12.3421,2.56,1.16,,6.1521,4.3221,25.4046,13.4782,21.3512,20.5496,8.927,20.1325
2018/8/3,12.52,12.939,7.7467,11.2429,2.81,11.761,4.95,3.712,13,16.0773,9.772,4.53,8.4248,4.0097,6.4451,5.73,8.15,6.54,5.8,10.7495,16.9615,7.87,5.33,12.7,4.33,2.74,2.2,10.6397,3.3351,7.5381,7.3097,1.7815,7.2741,12.896,5.9,4.7094,11.875,9.4414,14.56,8.7255,11.5238,20.0499,21.0292,69.4656,,,3.88,3.17,5.65,7,4.39,5.16,7.16,6.5505,9.9511,3.1441,13,7.0274,11.9315,2.57,1.19,,6.1521,4.371,23.1132,13.4479,21.1463,20.2022,8.7176,20.5276
2018/8/6,12.26,12.6909,7.2183,10.8568,2.82,11.2119,4.95,3.702,13.01,15.5944,9.7423,4.57,7.8553,3.8513,6.2706,5.48,8.15,6.54,5.8,10.1172,15.9059,7.52,5.25,12.7,4.27,2.74,2.09,10.6397,3.2762,7.4085,7.1508,1.7617,6.7872,12.4099,5.91,4.6597,11.1616,9.1138,13.88,8.2822,11.0534,19.0971,20.3893,69.5155,,,3.91,3.1,5.46,6.88,4.14,4.72,7.15,6.1349,9.8335,3.1143,12.2,6.9187,10.7802,2.53,1.19,,6.1521,4.2634,20.8018,12.6966,20.468,19.6065,8.4383,21.1401
2018/8/7,12.5,13.068,7.5573,11.5852,2.88,11.4215,5.04,3.712,12.87,16.1057,10.1284,4.58,7.8259,4.1582,6.4063,5.63,8.15,6.54,5.8,10.7594,16.9283,8.1,5.4,12.63,4.38,2.74,2.11,9.5757,3.3743,7.568,7.3196,1.8112,7.0257,12.9654,5.9,4.7891,10.7595,9.3223,14.27,8.5006,11.4098,19.5636,21.0758,73.6475,,,3.99,3.17,5.57,7.07,4.27,4.8,7.32,6.2536,10.0492,3.1939,12.78,7.0966,11.1264,2.63,1.19,,5.5408,4.4297,21.397,12.947,21.1887,20.2617,8.6777,21.7624
2018/8/8,12.36,13.0779,7.2781,11.2956,2.85,11.3417,5.01,3.692,13.16,15.6039,10.0492,4.59,7.5509,4.079,6.6486,5.3,8.15,6.54,5.8,11.1348,16.4038,8.2,5.36,12.4,4.35,2.74,2.03,8.6211,3.3645,7.5281,7.2699,1.7716,7.2145,12.4397,5.66,4.7592,10.513,9.1435,13.47,8.3352,11.1603,19.107,20.196,71.3819,,,3.92,3.17,5.6,7.05,4.16,4.7,7.28,6.3526,10.0002,3.174,12.71,7.0966,11.4485,2.56,1.19,,5.2206,4.3905,19.6313,12.4689,20.4468,19.6462,8.5081,22.5428
2018/8/9,12.51,13.3359,7.6968,11.8216,2.91,11.5913,5.15,3.702,13.23,16.011,10.1977,4.7,7.6884,4.1681,6.9587,5.45,8.15,6.54,5.8,11.1447,17.2005,8.01,5.48,12.47,4.51,2.74,2.09,7.9549,3.4626,7.7375,7.4388,1.7914,7.3536,13.0349,5.75,4.819,10.7789,9.3223,14.4,8.6064,11.5167,19.5338,20.6626,73.917,,,4.01,3.2,5.67,7.76,4.24,4.78,7.39,6.5703,10.1864,3.2337,12.86,7.2053,11.529,2.64,1.19,,5.2303,4.4785,21.5954,12.5979,21.0121,20.0136,8.6677,22.6219
2018/8/10,12.51,13.4947,7.8165,11.7235,2.9,11.6112,5.16,3.702,13.28,16.0584,10.1779,4.71,7.6982,4.1186,6.7649,5.53,8.15,6.54,5.8,10.9471,17.1474,7.92,5.6,12.45,4.43,2.74,2.09,7.5273,3.5018,7.7475,7.4884,1.8013,7.3934,13.1539,5.85,4.8687,10.6817,9.4017,14.19,8.6395,11.5452,19.9606,20.8559,74.2962,,,3.98,3.21,5.73,7.73,4.26,4.81,7.43,6.5109,10.1864,3.2436,12.95,7.235,11.4324,2.7,1.2,,5.1914,4.4883,23.7579,12.6434,21.1958,20.2121,8.7375,22.4441
2018/8/13,12.5,13.4947,8.0757,11.5274,2.89,11.8808,5.12,3.692,13.12,16.2477,9.9898,4.69,7.8259,4.0592,6.668,5.6,8.15,6.54,5.8,11.3423,17.6984,7.9,5.63,12.59,4.34,2.74,2.09,7.6069,3.443,7.7774,7.5381,1.8013,7.3635,13.5904,5.83,4.809,10.7141,9.3917,14.67,8.6725,11.6735,19.9904,20.9559,73.8671,,,3.97,3.26,5.88,7.54,4.18,4.82,7.37,6.4417,10.0786,3.2038,13.01,7.1954,11.7061,2.71,1.18,,5.1041,4.5372,26.1387,12.5903,21.5278,20.6688,8.8173,22.8194
2018/8/14,12.46,13.4947,7.8763,11.4917,2.86,11.8109,5.16,3.682,13.12,16.1909,9.8809,4.65,7.6884,4.0493,6.6292,5.6,8.15,6.54,5.8,11.125,17.632,7.68,5.63,12.66,4.31,2.74,2.12,7.5373,3.4332,7.7575,7.4785,1.8013,7.3139,13.2531,6.41,4.7891,10.5455,9.3818,15.2,8.7652,11.5594,20.0102,20.9425,71.4318,,,3.98,3.34,5.89,7.39,4.24,4.79,7.39,6.4021,10.2453,3.2138,12.74,7.314,11.6095,2.73,1.18,,5.075,4.5274,23.8175,12.6282,21.3512,20.3511,8.8771,23.4912
2018/8/15,12.25,13.1771,7.7666,10.9479,2.79,11.8209,5.02,3.692,12.99,17.81,9.6829,4.61,7.7768,3.881,6.4451,5.62,8.15,6.54,5.8,11.0163,17.1606,7.5,5.53,12.33,4.3,2.74,2.25,7.229,3.3253,7.578,7.3196,1.7617,6.9561,12.5984,6.19,4.7692,10.2406,9.1237,14.82,8.5535,11.3599,19.2757,20.4293,68.9765,,,3.9,3.33,5.7,7.31,4.09,4.72,7.22,6.2042,10.059,3.1541,12.7,7.1164,10.9735,2.66,1.16,,5.0168,4.4297,23.3016,12.4158,20.4539,20.4007,8.6477,23.1059
2018/8/16,12.23,12.9787,7.5971,10.7161,2.76,11.5713,5.04,3.6721,13,17.8289,9.8809,4.64,7.6393,3.8414,6.3966,5.41,8.15,6.54,5.8,10.7199,16.915,7.19,5.45,12.21,4.15,2.74,2.15,6.9904,3.2762,7.4584,7.1805,1.7617,6.9263,12.519,5.85,4.7293,9.9877,8.9847,14.43,8.5865,11.3314,18.8688,19.8961,68.8568,,,3.9,3.26,5.59,7.21,3.98,4.68,7.22,6.1052,9.9806,3.1143,12.51,7.0571,10.7802,2.64,1.15,,4.9197,4.3025,21.4169,12.1729,20.4468,20.0036,8.8572,24.1234
2018/8/17,12.11,12.5719,7.3579,10.4754,2.73,11.3317,4.9,3.6321,12.86,16.2951,9.6037,4.62,7.4429,3.7424,6.3385,5.2,8.15,6.54,5.8,10.7001,16.8951,6.86,5.34,12.2,4.02,2.74,2.07,6.7219,3.2272,7.3387,7.0514,1.7419,6.7176,12.1917,5.6,4.6397,10.1434,8.8358,13.42,8.3021,11.1461,17.9953,19.0696,68.0284,,,3.85,3.23,5.57,6.94,3.81,4.57,6.96,5.7589,9.8041,3.0645,12.21,7.0175,9.9671,2.57,1.13,,4.8518,4.3123,21.9922,11.5885,19.8958,20.2022,9.2661,22.7009
2018/8/20,11.84,12.6215,7.4675,11.0192,2.73,11.3616,4.92,3.6122,12.9,16.2572,10.1482,4.63,7.4331,3.7523,6.2028,5.17,8.15,6.54,5.8,11.0854,17.0611,6.88,5.36,12.66,4.1,2.74,2.09,6.6821,3.2468,7.3985,7.1408,1.7617,6.658,12.4595,5.63,4.6597,10.1045,8.8259,13.42,8.4542,11.5095,18.0648,19.6428,68.8168,,,3.88,3.26,5.59,6.94,3.79,4.6,6.97,5.7193,9.7355,3.0844,11.54,7.0966,9.8383,2.64,1.1,,4.8033,4.2928,21.4367,11.7327,19.9593,20.2518,9.0068,22.8392
2018/8/21,11.81,12.6413,7.4277,11.3847,2.76,11.5713,4.97,3.6222,12.89,16.2572,10.3165,4.69,7.5117,3.8711,6.2028,5.26,8.15,6.54,5.8,11.0459,17.5789,7.02,5.43,12.45,4.14,2.74,2.13,6.6324,3.2468,7.5581,7.2401,1.7815,6.7574,12.4694,5.65,4.6995,9.9553,8.8259,13.52,8.527,11.9799,18.0648,19.6628,69.4356,,,4.27,3.42,5.68,7.08,3.81,4.69,6.98,5.8578,9.8237,3.1043,11.52,7.1559,10.0476,2.63,1.11,,4.8518,4.3612,21.5458,11.801,19.924,20.2022,8.8771,22.8096
2018/8/22,11.89,12.304,7.1784,11.3134,2.72,11.3816,5.13,3.6222,12.75,15.9826,10.4353,4.61,7.5117,3.8612,6.1155,5.16,8.15,6.54,5.8,10.7792,17.4992,6.86,5.42,12.5,4.09,2.74,2.15,6.5528,3.1781,7.4982,7.1508,1.7815,6.5785,12.6083,5.49,4.6497,9.6375,8.5777,13.06,8.4675,11.6022,17.5983,19.5095,67.3397,,,4.43,3.45,5.57,6.91,3.82,4.61,6.89,5.7292,9.7551,3.0546,11.38,7.1361,9.959,2.59,1.11,,4.9197,4.2928,20.5241,11.4975,19.3023,19.7753,8.5081,23.2442
2018/8/23,11.95,12.6711,7.4376,11.5006,2.75,11.4515,5.09,3.6222,12.87,16.0205,10.5343,4.67,7.7277,3.7622,6.1252,5.23,8.15,6.54,5.8,10.7298,18.0701,6.92,5.35,12.55,4.11,2.74,2.15,6.5827,3.1781,7.5281,7.26,1.7815,6.6282,12.8067,5.52,4.6597,9.6245,8.5975,13.34,8.4675,11.7233,17.7968,19.6895,68.9665,,,4.28,3.45,5.55,6.89,3.82,4.63,6.86,5.8183,9.9413,3.0844,11.45,7.0966,10.0073,2.59,1.1,,4.8906,4.3319,21.0796,11.6948,19.7262,19.8547,8.528,22.7602
2018/8/24,11.84,12.5619,7.3579,11.5006,2.71,11.3616,5.01,3.6222,12.85,15.6986,10.9304,4.7,7.6099,3.881,6.1059,5.15,8.15,6.54,5.8,10.1468,18.1697,6.81,5.38,12.28,4.11,2.74,2.16,6.7318,3.1879,7.578,7.2004,1.7914,6.5387,12.6182,5.91,4.6597,9.9034,8.4486,13.25,8.4609,11.3528,17.5189,19.3429,68.6671,,,4.14,3.44,5.49,6.84,3.88,4.6,6.79,5.8183,9.8727,3.0546,11.43,7.0571,10.0154,2.59,1.14,,4.8809,4.2928,20.7622,11.7403,19.9028,19.7554,8.4383,22.9479
2018/8/27,12.26,12.8795,7.7367,11.5096,2.98,11.5613,5.11,3.6421,12.84,16.0015,11.1878,4.81,7.6786,4.0295,6.2222,5.67,8.15,6.54,5.8,10.3345,18.2228,6.94,5.53,12.67,4.18,2.74,2.12,6.8412,3.2566,7.7276,7.3196,1.8112,6.7574,13.0448,5.81,4.7493,10.0591,8.5876,13.89,8.6527,11.7233,18.3229,19.8494,70.3239,,,4.24,3.6,5.56,6.95,3.92,4.72,6.93,6.0953,10.01,3.164,11.61,7.2053,10.5629,2.63,1.15,,4.9391,4.3808,21.3077,11.8466,21.0756,20.0533,8.6278,23.3134
2018/8/28,12.13,13.0779,7.7965,11.4828,3.02,11.4515,5.09,3.6321,12.76,16.2383,10.8809,4.89,7.5902,4.0097,6.1834,6.24,8.15,6.54,5.8,10.1073,17.6718,6.95,5.55,12.73,4.15,2.74,2.12,6.9605,3.2566,7.6877,7.3097,1.8211,6.976,13.0349,5.98,4.7393,9.9034,8.6571,13.74,8.6461,11.987,18.0747,19.9427,72.869,,,4.31,3.51,5.6,6.94,3.88,4.68,6.92,6.1943,10.059,3.2237,11.49,7.2251,10.6273,2.61,1.16,,4.9589,4.4199,21.2978,11.8238,20.8001,20.0831,8.937,23.5603
2018/8/29,12.74,13.0779,7.7068,11.1886,2.92,11.3417,5.07,3.6222,12.8,15.9353,11.2571,4.77,7.4626,4.079,6.0477,5.91,8.15,6.54,5.8,9.8702,17.1142,7.15,5.54,12.73,4.25,2.74,2.07,6.7119,3.2174,7.5281,7.2103,1.8112,6.8567,12.7373,5.8,4.7194,9.7542,8.5082,14.17,8.5535,11.8302,17.7472,19.5761,72.879,,,4.33,3.51,5.53,6.95,3.83,4.64,6.76,6.1151,10.0394,3.1441,11.3,7.2547,10.4501,2.6,1.17,,4.9391,4.283,20.2662,11.9528,20.5387,19.9937,9.0866,23.0763
