ÈÕÆÚ,000533.SZ,000585.SZ,000806.SZ,002028.SZ,002112.SZ,002270.SZ,002276.SZ,002300.SZ,002346.SZ,002350.SZ,002358.SZ,002441.SZ,002451.SZ,002452.SZ,002471.SZ,002498.SZ,002533.SZ,002560.SZ,002606.SZ,002622.SZ,002692.SZ,002706.SZ,002879.SZ,002882.SZ,002927.SZ,002953.SZ,300001.SZ,300062.SZ,300069.SZ,300215.SZ,300265.SZ,300283.SZ,300423.SZ,300444.SZ,300447.SZ,300477.SZ,300510.SZ,300617.SZ,300670.SZ,600089.SH,600112.SH,600192.SH,600312.SH,600379.SH,600468.SH,600517.SH,600550.SH,600577.SH,600869.SH,600885.SH,600973.SH,601179.SH,601616.SH,601700.SH,601877.SH,603016.SH,603333.SH,603530.SH,603577.SH,603606.SH,603618.SH,603829.SH,603861.SH,603897.SH
2017/9/8,10.2818,5.26,10.76,14.7813,17.29,6.9969,12.2626,9.216,26.8215,11.9841,15.2337,11.3407,26.03,7.2671,5.3342,3.5947,7.4464,8.0183,20.8293,12.3,10.0956,7.8041,23.7488,16.7201,,,15.8981,10.3718,37.96,10.8874,11.3874,7.0754,10.0945,11.9696,22.9264,9.6055,10.2887,41.5733,10.3126,9.4007,7.37,8.2406,11.5599,8.4008,4.6825,6.8732,9.18,4.313,6.97,28.5976,5.4716,5.5596,4.6036,6.537,18.1938,33.308,7.2244,,20.6444,6.7127,9.4252,,23.7063,
2017/9/11,10.2419,5.26,10.76,14.8994,17.55,7.121,12.8461,9.477,26.9475,12.0188,16.2153,12.4709,26.34,7.5355,5.4931,3.5947,7.9333,8.1559,20.8293,12.3,10.1654,8.1241,24.3727,17.2105,,,17.0031,11.405,37.97,11.0613,11.5669,7.1453,10.412,12.5322,22.9463,10.0668,10.5849,42.6581,10.5225,9.5993,7.34,8.5096,11.8211,8.4785,4.6825,6.9414,9.2,4.3705,7.23,30.2954,5.5803,5.589,4.6233,6.5276,18.5783,36.6379,7.3139,,21.0696,6.7183,9.7411,,23.7063,
2017/9/12,10.3615,5.26,10.76,14.7911,17.55,7.0295,13.2515,9.6163,26.5888,12.0622,15.8815,12.4422,26.78,7.5355,5.4633,3.6044,7.981,8.1362,20.8293,12.3,10.0856,7.8418,23.5245,16.4455,,,17.1822,11.6235,37.3,11.1482,11.5968,7.1253,10.3208,12.3336,22.3986,10.0668,10.5753,41.089,10.1248,9.5993,7.36,8.5395,11.7824,8.641,4.6825,6.9706,9.14,4.3418,7.3,29.6876,5.5111,5.5792,4.6625,6.3478,18.6252,40.3046,7.2045,,20.0017,6.6509,9.8398,,23.7063,
2017/9/13,10.5012,5.26,10.76,15.0668,17.61,7.1536,13.0538,9.5815,26.6276,11.9927,15.9699,12.6912,28.41,7.5057,5.3938,3.6044,7.8951,8.2247,20.8293,12.3,10.1355,7.6849,23.7558,16.5926,,,17.4212,11.3156,37.23,11.0806,11.5171,7.1353,10.3171,12.4384,22.5679,10.0668,10.3724,41.0696,10.1359,9.7222,7.29,8.3701,11.7824,8.6269,4.6825,6.9998,9.15,4.3127,7.25,29.0727,5.5407,5.5792,4.6331,6.2911,18.7096,43.3457,7.2045,,20.239,6.6902,9.7904,,23.7063,
2017/9/14,10.4712,5.26,10.76,15.4608,17.44,7.0948,13.301,9.6163,27.1413,11.8451,15.9306,12.4709,26.94,7.5355,5.4136,3.5752,8.1433,8.1559,20.8293,12.3,10.0956,7.7037,23.9521,17.6125,,,17.3614,11.0076,38.28,11.1676,11.3874,7.1653,10.3682,12.2178,22.2193,10.0668,10.556,40.5078,10.0586,9.7979,7.23,9.2071,11.7534,8.5845,4.6825,7.0095,9.09,4.3127,7.3,29.1076,5.6296,5.5694,4.5938,6.6222,19.1222,41.2958,7.1746,,20.239,6.6228,10.1161,,23.7063,
2017/9/15,10.4114,5.26,10.76,16.0516,17.42,7.0165,12.945,9.7729,26.424,11.8885,15.6459,12.4039,27.2,7.4063,5.4136,3.5752,7.8569,8.0969,20.8293,12.3,10.1554,7.7477,23.9521,17.1908,,,17.8194,10.8387,38.25,10.9744,11.3974,7.0555,10.412,12.5873,22.1994,10.0668,10.3885,40.2108,10.2427,9.656,7.18,9.0278,11.7341,8.5209,4.6825,7.0679,8.91,4.3806,7.47,29.4919,5.7185,5.54,4.5742,6.7735,18.8972,42.3159,7.2244,,19.7051,6.606,9.9977,,23.7063,
2017/9/18,10.4912,5.26,10.76,16.1402,17.33,7.0622,13.3801,9.9557,26.5307,11.7583,15.8815,12.2411,27.46,7.4063,5.6024,3.5752,8.0097,8.1264,20.8293,12.3,10.1155,7.8919,24.2816,16.1514,,,17.7099,10.9678,38.28,11.1676,11.5171,7.0854,10.8317,12.6094,22.4085,10.0668,10.44,40.6822,9.8671,9.6655,7.22,9.3167,11.7534,8.4856,4.6825,7.0679,8.93,4.3418,7.62,29.1635,5.7086,5.54,4.5742,6.7262,19.1129,40.2757,7.2343,,19.7743,6.6004,9.9977,,23.7063,
2017/9/19,10.541,5.26,10.76,16.3372,17.28,7.0034,13.0637,10.0427,26.2496,11.8017,15.9208,12.0687,28.31,7.287,5.5924,3.5947,7.8283,8.0969,20.8293,12.3,10.2751,7.8606,24.6741,16.2494,,,17.1922,10.799,38.35,11.0516,11.3276,7.0555,10.6456,12.5763,22.1297,10.3665,10.25,41.1083,10.1248,9.7222,7.23,8.9879,11.705,8.5421,4.6825,7.0582,8.98,4.3127,7.44,28.4928,5.7185,5.5205,4.5644,6.7546,19.3473,41.8155,7.2542,,20.2291,6.7071,9.672,,23.7063,
2017/9/20,10.6109,5.26,10.76,16.1796,17.38,7.0491,13.1823,9.6772,26.2689,12.0709,15.9993,12.1165,27.9,7.3466,5.5924,3.585,7.8569,8.1657,20.8293,12.3,10.4946,7.8669,25.6274,16.475,,,17.2718,10.8387,39.48,11.0903,11.2877,7.1154,10.7441,12.3281,22.3089,10.331,10.3531,41.2375,10.2832,9.675,7.24,9.0078,11.6857,8.5845,4.6825,7.0679,9.2,4.3224,7.46,28.0386,5.8074,5.5303,4.5742,6.7735,19.6756,40.5548,7.294,,20.0611,6.6902,9.672,,23.7063,
2017/9/21,10.5311,5.26,10.76,16.0516,17.15,7.1406,12.7539,9.3813,26.0945,11.8278,15.7343,11.9729,27.42,7.287,5.5924,3.585,7.8951,7.9987,20.8293,12.3,10.4148,7.779,25.277,15.9062,,,17.6302,10.7592,39.15,10.8971,11.2179,6.9756,10.8171,12.4605,22.0699,11.3641,10.0182,41.3989,10.3273,9.6466,7.24,9.0577,11.6567,8.4856,4.6825,7.0095,9.03,4.2933,7.3,28.0317,5.6889,5.5498,4.5153,6.7735,20.7822,42.3544,7.1647,,20.0709,6.5779,9.5634,,23.7063,
2017/9/22,10.4812,5.26,10.76,15.9925,17.2,7.6894,12.5646,9.2508,25.5904,11.7409,15.6754,11.8484,27.86,7.1478,5.5924,3.6433,7.7519,8.038,20.8293,12.3,10.305,7.6724,25.2279,15.916,,,17.2619,10.491,38.9,10.6362,11.0384,6.9956,10.7697,12.5322,22.0301,11.1038,9.9827,41.851,10.8244,9.5615,7.21,9.0477,11.5406,8.3725,4.6825,6.9803,8.88,4.2158,7.25,28.1155,5.7877,5.4911,4.4662,6.8019,21.0073,39.7945,7.0751,,19.3788,6.6341,9.4252,,23.7063,
2017/9/25,10.4712,5.26,10.76,16.0024,18.79,7.3235,12.3653,9.1463,25.668,11.7409,15.4202,11.4652,27.78,7.108,5.5924,3.6724,7.5228,7.8021,20.8293,12.3,10.4946,7.641,25.5854,15.9748,,,16.7343,10.1631,38.8,11.042,10.7991,6.816,10.9266,12.4219,22.5778,10.9856,10.2404,41.3796,10.6587,9.3534,7.13,8.5295,11.2697,8.4856,4.6825,6.8927,8.87,4.1673,7.17,27.9827,5.6296,5.3639,4.3779,6.8019,20.5571,35.8584,6.9955,,18.9043,6.5891,9.3068,,23.7063,
2017/9/26,10.541,5.26,10.76,16.2289,18.58,7.415,12.5247,9.1986,26.0169,12.4356,15.1552,11.5706,28.13,7.0981,5.5924,3.6238,7.5419,7.7432,20.8293,13.53,10.4447,7.572,26.1462,15.3276,,,16.794,10.0936,39.14,11.2159,10.7991,6.7761,10.5288,12.135,23.2352,11.4272,9.7863,38.7385,10.0328,9.3912,7.16,8.6491,11.3181,8.5138,4.6825,6.8635,8.88,4.177,7.25,28.1434,5.5803,5.3639,4.3582,6.8303,20.2195,35.7332,7.0751,,18.1232,6.5161,9.4154,,23.7063,
2017/9/27,10.5111,5.26,10.76,16.4652,18.71,7.3366,12.6542,9.1986,25.8521,12.5746,15.4791,11.6185,27.89,7.1378,5.5924,3.653,7.6374,7.9102,20.8293,13.7,10.345,7.6912,25.9359,15.3864,,,16.9234,10.2029,39.14,11.1579,11.178,6.806,10.4741,12.2343,23.036,11.7781,9.7606,38.8159,10.0696,9.3534,7.19,8.6989,11.2987,8.4997,4.6825,6.8732,8.89,4.177,7.31,28.7793,5.679,5.3834,4.3975,6.8114,20.5571,35.791,7.105,,18.3308,6.6004,9.445,,23.7063,
2017/9/28,10.4613,5.26,10.76,16.3569,18.61,7.4084,11.4187,9.2421,25.2027,12.7656,15.273,11.5227,27.26,7.1776,5.5924,3.6044,7.5992,7.753,20.8293,13.8,9.8063,7.503,27.3939,15.2099,,,16.575,10.1234,39,11.0999,11.0384,6.8559,10.4704,12.306,23.6435,11.8018,9.4482,38.4672,10.3237,9.2683,7.22,8.4698,11.4438,8.3584,4.6825,6.8635,8.72,4.148,7.23,29.1635,5.6,5.3247,4.3877,6.8965,20.1632,35.0981,7.0552,,18.0836,6.6565,9.3068,,22.6274,
2017/9/29,10.4014,5.26,10.76,16.6425,18.61,7.4411,11.4586,9.2334,24.9991,13.3822,15.5183,11.6855,28.64,7.2174,5.5924,3.6044,7.7233,7.979,20.8293,15.12,9.8362,7.7539,27.4149,15.1707,,,17.0031,10.332,39.57,11.2352,12.1453,6.9856,10.6602,12.4108,23.6236,11.8057,10.3917,38.422,10.2353,9.325,7.26,8.5495,11.4245,8.5421,4.6825,6.8732,8.87,4.1964,7.23,29.0098,5.6691,5.3443,4.4073,7.0573,20.0601,35.8969,7.105,,18.4495,6.6397,9.3364,,21.1071,
2017/10/9,10.3216,5.26,10.76,17.1545,18.51,7.5522,11.608,9.3117,25.92,13.7469,15.6067,11.8388,28.89,7.3566,5.5924,3.6238,7.771,7.979,20.8293,14.77,9.8561,7.8041,27.9827,15.5433,,,17.023,10.4314,39.9,11.4381,12.3945,7.0455,10.7624,12.5101,23.6136,10.9619,10.8103,38.8353,10.3789,9.4007,7.44,8.689,11.4922,8.641,4.6825,6.9414,8.88,4.2158,7.23,29.5199,5.6494,5.3639,4.4368,7.0668,20.801,36.0701,7.1448,,18.6373,6.7689,9.445,,22.647,
2017/10/10,10.2618,5.26,10.76,17.4204,18.35,7.5979,11.5781,9.5292,25.9975,13.2085,15.7932,11.8388,28.95,7.3566,5.5924,3.6724,7.7997,8.0085,20.8293,14.66,10.1055,7.8606,28.0107,15.9454,,,16.9135,10.481,40.1,11.467,12.2051,7.1752,10.9485,12.466,23.3447,11.1275,10.6976,39.7329,10.8281,9.4196,7.64,8.6292,11.589,8.6481,4.6825,7.0095,9.07,4.2643,7.21,30.0509,5.6198,5.403,4.4858,7.0195,21.223,37.1672,7.2343,,19.3887,6.7913,9.5535,,21.4897,
2017/10/11,10.2419,5.26,10.76,18.0802,18.03,7.5652,11.4187,9.6163,26.6179,13.0088,15.6558,11.8196,28.94,7.3864,5.1852,3.6433,7.7328,8.038,20.8293,14.78,10.1055,7.8794,28.8799,15.6414,,,16.4356,10.342,39.98,11.1869,11.9558,7.1253,11.047,12.1295,23.0858,10.6228,10.8071,39.2163,10.5409,9.5804,7.62,8.7687,11.5406,8.7046,4.6825,6.9998,8.95,4.2643,7.19,30.2535,5.9161,5.3932,4.6625,7.1709,20.8291,36.5032,7.294,,19.4579,6.7745,9.4845,,20.5088,
2017/10/12,10.182,5.26,10.76,18.4741,18.9,7.428,11.1895,9.39,26.1817,13.0783,15.4202,11.6185,28.93,7.3068,5.205,3.6335,7.5896,7.9495,20.8293,14.88,9.926,7.7288,28.7748,15.5041,,,16.4854,10.2029,39.89,11.7375,11.9059,7.0954,11.0215,11.8648,24.2411,10.7174,10.4948,39.3907,10.6035,9.5331,7.76,8.6591,11.4922,8.6622,4.6825,6.9706,8.87,4.2352,7.27,30.7077,5.9852,5.3736,4.5644,7.1425,21.7951,36.3395,7.2244,,19.2503,6.679,9.3759,,20.5971,
2017/10/13,10.192,5.26,10.76,18.0507,18.65,7.5195,11.1995,9.3639,26.1332,12.6527,15.4987,11.8292,29.7,7.3466,5.215,3.6433,7.5992,7.9397,20.8293,14.98,9.9359,7.7414,31.3684,15.8473,,,16.5252,10.6499,39.9,11.6119,11.8561,7.1852,10.912,11.7655,23.9024,10.2521,10.3982,39.9718,10.9201,9.5615,7.86,8.5993,11.5309,8.7682,4.6825,7.0387,8.98,4.2449,7.19,31.3854,5.9062,5.403,4.5546,7.1614,21.8419,36.0412,7.2642,,19.626,6.7071,9.4055,,20.7639,
2017/10/16,10.2119,5.26,10.76,17.8734,18.1,7.4803,11.4287,9.1202,26.3174,11.6541,15.1748,11.7909,28.11,7.1577,4.9666,3.585,7.4464,7.7432,20.8293,14.75,9.7165,7.6598,33.7166,15.3864,,,16.6248,9.9148,39.99,11.3125,11.2977,6.8559,9.8208,12.0082,22.9862,10.3783,9.7316,38.5512,10.2905,9.3723,7.91,8.2306,11.3374,8.535,4.6825,6.9024,8.72,4.177,6.97,30.6727,5.7482,5.3736,4.4368,7.0952,21.2792,34.8575,7.1746,,18.7065,6.752,8.991,,20.2146,
2017/10/17,10.192,5.26,10.76,18.2772,18.23,7.5587,11.4386,9.1463,25.8037,11.6888,15.1552,12.356,29.49,7.1577,5.0163,3.585,7.5419,7.8513,20.8293,14.56,9.8362,7.6849,33.7166,15.4453,,,16.4257,9.8552,39.99,11.2932,11.2678,7.0156,10.1274,11.8703,22.9563,10.5124,9.7734,39.3713,10.3826,9.3629,8.04,8.2306,11.2987,8.6057,4.6825,6.8927,8.68,4.1867,6.96,30.6657,5.9457,5.3639,4.4662,7.2465,21.5325,35.1847,7.1547,,18.8944,6.679,9.0305,10.2334,20.8031,
2017/10/18,10.182,5.26,10.76,18.0802,18.29,7.3954,11.1098,9.1724,25.2027,11.4543,15.2631,12.2028,29.13,7.0981,5.0064,3.585,7.4369,7.8021,20.8293,14.41,9.8561,7.5846,33.7587,14.7294,,,16.2863,9.7359,39.8,11.013,11.2678,7.3748,10.6273,11.7765,22.3886,10.6386,9.3419,38.6803,9.8634,9.3345,7.99,7.9915,11.2407,8.5067,4.6825,6.8246,8.62,4.1576,6.86,30.3443,5.8272,5.3051,4.4073,7.4641,21.6825,36.5609,7.0452,,18.2418,6.5554,8.8528,11.2557,20.8129,
2017/10/19,10.192,5.26,10.76,17.2826,18,7.2124,10.5618,8.8156,24.8537,10.8117,14.9392,11.6759,28.9,6.9092,4.8276,3.4975,7.265,7.6253,20.8293,14.26,9.7165,7.503,33.962,14.2979,,,16.1071,9.7658,38.85,10.6556,10.9686,7.6842,10.2843,11.6938,22.1695,10.6583,8.9619,38.7578,9.5873,9.221,7.87,7.9416,11.0182,8.2312,4.6825,6.698,8.08,4.0995,6.77,31.1059,5.679,5.1877,4.3484,7.133,21.2886,36.3203,6.886,,17.3816,6.4206,8.5765,12.3862,22.8922,
2017/10/20,10.1721,5.26,10.76,17.4303,18.2,7.2843,10.7113,8.8766,25.0961,10.8638,15.2141,11.7813,29.2,7.0086,4.8772,3.5364,7.351,7.7039,20.8293,14.66,9.8661,7.5281,33.4783,14.5431,,,16.2564,9.7956,38.85,10.7908,11.1082,7.4447,10.6784,11.7544,22.5579,11.1906,9.2518,39.4681,9.6867,9.3345,8.11,8.0413,11.0569,8.6269,4.6825,6.7077,8.14,4.1383,6.85,30.8823,5.6494,5.2366,4.3975,7.0857,21.5606,35.329,6.9358,,17.7376,6.4992,8.6258,13.6248,22.804,
2017/10/23,10.1721,5.26,10.76,17.6272,18.21,7.2386,10.6614,8.894,25.2221,11.0635,15.1257,12.4709,29.67,7.0881,4.9865,3.517,7.351,7.753,20.8293,14.88,9.7863,7.5218,32.7984,14.8961,,,16.4257,9.9247,38.88,10.8198,11.2578,7.275,10.6638,11.7544,22.5579,11.3759,9.226,40.0041,9.8818,9.3156,8.25,8.0612,10.7473,8.4502,4.6825,6.698,8.32,4.1673,6.85,31.8815,5.6691,5.2562,4.4269,7.1141,23.1549,35.6081,6.9756,,19.5074,6.5329,8.7245,14.9912,22.0781,
2017/10/24,10.1521,5.26,10.76,17.4894,18.21,7.1536,10.3027,8.8853,25.5516,10.7162,14.9589,12.2123,29.79,7.0086,4.9269,3.5072,7.3032,7.6842,20.8293,14.89,9.8761,7.3775,32.2446,15.004,,,16.1868,9.726,39.18,10.7232,11.1681,7.0255,10.7989,11.6827,22.5579,11.3483,9.0038,39.4875,9.8782,9.4858,8.15,8.0114,10.6603,8.3018,4.6825,6.6298,8.14,4.1383,6.81,31.8815,5.5901,5.2268,4.3779,7.1236,23.0048,34.7612,6.9756,,20.5653,6.5049,8.6357,16.4953,20.6167,
2017/10/25,10.182,5.26,10.76,17.8242,18.08,7.0948,10.5518,8.9288,25.4838,10.7683,15.0079,12.605,31.84,7.3963,4.9368,3.5267,7.3223,7.7039,20.8293,14.78,9.8861,7.3211,32.2656,15.5237,,,16.3759,9.7956,38.82,10.7618,11.2578,7.0355,10.923,11.7986,22.5579,11.4075,9.065,43.4395,9.9776,9.4574,8.18,8.0911,10.6893,8.4149,4.6825,6.6006,8.15,4.177,6.82,32.4684,5.6,5.2464,4.3877,7.1803,23.1361,35.9161,6.9656,,20.5356,6.5217,8.7048,18.1468,20.6952,
2017/10/26,10.1721,5.26,10.76,17.6469,18.05,7.1863,10.6216,8.9114,25.5129,10.8378,15.2239,12.7391,31.49,7.3068,4.9468,3.5364,7.3605,7.7039,20.8293,14.79,10.0557,7.4967,31.9642,15.6904,,,16.7144,9.8055,38.69,10.7232,11.3475,6.9158,10.923,11.8427,22.5579,11.2971,9.0972,43.9432,10.0328,9.5709,8.24,8.0911,10.7667,8.3372,4.6825,6.7564,8.22,4.1867,6.88,32.133,5.6395,5.3149,4.3975,7.1992,23.6238,39.5058,6.9656,,20.2489,6.5386,8.8232,19.9654,21.5191,
2017/10/27,10.1421,5.26,10.76,17.6666,17.73,7.1471,10.4921,8.7721,25.3578,11.0288,15.057,12.538,31.42,7.0881,4.8872,3.5072,7.2173,7.6351,20.8293,14.88,10.0357,7.3775,33.3031,15.9846,,,16.4157,9.6565,38.88,10.6749,11.2179,6.8659,10.923,11.7931,22.5579,11.1196,9.0972,43.2522,10.088,9.5615,8.58,7.9317,10.6796,8.2877,4.6825,6.6785,8.08,4.2061,6.9,31.4622,5.5605,5.2953,4.3877,7.2749,23.38,39.1786,6.896,,19.4382,6.606,8.7146,21.9609,20.8717,
2017/10/30,10.2119,5.26,10.76,17.7946,17.35,6.8009,10.1632,8.3544,24.4369,10.4643,14.9196,11.9825,31.25,7.1378,4.7382,3.4489,7.1027,7.4975,20.8293,14.98,9.8761,7.5657,34.4807,14.9648,,,15.7388,8.9312,39.98,10.1242,10.6795,6.4966,10.923,11.3077,22.5579,11.1985,8.8879,41.2633,9.3701,9.5236,8.6,7.5132,10.3411,7.9203,5.1508,6.4254,7.7,4.1189,6.66,31.6299,5.363,5.2072,4.2503,7.2465,23.108,39.9581,6.7169,,18.2715,6.4431,8.4482,24.1531,19.8027,
2017/10/31,10.202,5.26,10.76,17.7257,17.37,6.8074,10.2928,8.3892,24.3594,10.5772,14.9098,12.1357,31.31,7.3566,4.758,3.5364,7.1218,7.527,20.8293,14.96,10.0157,7.5218,34.4947,15.2001,,,15.7587,9.0008,39.8,10.1242,10.7493,6.5565,10.923,11.0815,22.5579,11.4193,8.9555,42.148,9.5615,9.4953,8.62,7.6028,10.3507,8.1181,5.6694,6.4351,7.77,4.1383,6.73,31.4483,5.3531,5.1094,4.2993,7.3601,23.8864,39.3711,6.8164,,19.0526,6.4936,8.4778,26.5714,19.9007,
2017/11/1,10.1721,5.26,10.76,17.7159,17.33,6.729,10.2629,8.3631,24.3787,10.5599,14.9883,11.8196,31.34,7.3566,4.768,3.4878,7.0646,7.6449,20.8293,14.95,9.9359,7.3775,34.5157,15.7101,,,15.7886,8.9511,39.66,10.1049,10.6795,6.5066,10.923,10.9877,22.5579,11.4587,9.1584,44.4921,9.683,9.6655,8.19,7.5231,10.6022,7.9768,5.7559,7.0777,7.74,4.1092,6.92,30.6867,5.284,5.0604,4.2601,7.1425,23.6707,39.1786,6.8263,,19.1119,6.4936,8.5666,26.6598,19.8125,
2017/11/2,10.1521,5.26,10.76,17.6863,17.33,6.729,10.0935,8.0585,23.8844,10.5599,14.8116,11.0534,31.49,7.5057,4.6786,3.4489,6.9595,7.4287,20.8293,14.86,9.8861,7.0701,35.3989,16.3573,,,15.5994,8.5339,39.36,9.8441,10.3504,6.3569,10.5762,10.9988,22.0301,12.3972,8.9909,43.6526,9.7014,9.6655,8.1,7.3936,10.3991,7.8709,5.2804,7.7884,7.62,4.0607,6.88,29.5408,5.2049,4.9625,4.211,6.9438,23.3518,37.735,6.6771,,18.2814,6.4318,8.4679,24.7429,18.6845,
2017/11/3,10.1421,5.26,10.76,18.159,16.93,6.6637,10.0437,7.9976,23.2059,10.1691,14.8803,10.8331,31.3,7.3963,4.609,3.4489,6.9118,7.2224,20.8293,14.88,9.896,7.2583,35.5251,15.9748,,,15.5198,8.2458,39.06,9.9117,10.3504,6.2272,10.1566,11.0043,21.7512,12.7363,9.3387,44.3048,9.4179,9.6088,8.11,7.3139,10.3798,7.8285,5.2588,8.0415,7.5,4.0607,6.78,29.8832,5.1556,4.8549,4.1325,6.8681,22.8454,38.4568,6.8263,,18.5483,6.4094,8.3988,23.0128,18.1058,
2017/11/6,10.1222,5.26,10.76,18.3264,16.8,6.8335,10.2031,7.9802,23.3513,10.1951,15.1355,11.0055,31.46,7.3367,4.6289,3.4587,6.9691,7.2912,20.8293,14.76,9.8761,7.1893,36.9551,16.4161,,,15.6193,8.3153,38.48,9.9503,10.3703,6.3569,10.2259,11.0594,22.06,12.9729,9.6607,44.2661,9.7088,9.6844,8.03,7.4135,10.6216,8.104,4.9995,7.7494,7.56,4.0995,6.82,30.3234,5.2049,4.8842,4.1717,6.9438,23.9614,38.8321,6.8661,,18.6867,6.5329,8.6258,23.0816,19.0082,
2017/11/7,10.0125,5.26,10.76,18.1196,16.96,6.7747,10.3127,8.0846,23.2155,10.2299,15.1454,11.0534,32.06,7.0384,4.6388,3.4684,6.9405,7.3501,20.8293,14.86,9.906,7.2583,37.2565,16.1808,,,15.6392,8.3451,38.41,9.931,10.3703,6.3669,10.1821,11.0705,22.6376,12.6772,9.7026,43.7495,9.7751,9.656,7.93,7.4335,10.6216,8.7682,4.9995,8.2946,7.68,4.0801,6.85,30.5749,5.2049,4.9234,4.1717,7.0952,23.5675,41.1707,6.8661,,18.4989,6.5554,8.6357,22.9243,18.7336,
2017/11/8,9.843,5.26,10.76,17.6666,16.97,6.7682,10.3824,8.163,23.6905,10.2386,15.1552,11.0917,32.23,6.939,4.6885,3.4587,7.0073,7.3698,20.8293,14.84,9.926,7.3713,37.0112,16.0043,,,15.6293,8.355,38.41,9.9697,10.5099,6.4368,10.2004,11.1146,22.9463,12.3499,9.7734,42.8454,9.845,9.9114,7.95,7.4932,10.6022,8.6198,4.9635,7.9733,7.64,4.0898,6.81,30.4771,5.2346,4.9332,4.1914,7.1614,24.8805,40.7858,6.8761,,18.5187,6.5779,8.7146,24.0843,19.0474,
2017/11/9,9.8629,5.26,10.76,17.7257,17.1,6.7878,10.4123,8.163,23.487,10.4296,15.165,11.13,32.51,6.9589,4.7779,3.4684,7.0073,7.3207,20.8293,14.65,9.9659,7.3901,35.6092,15.8964,,,15.7587,8.4444,38.38,10.1049,10.5398,6.4467,10.3025,11.1808,23.275,12.0226,9.7155,43.3943,9.8929,9.9398,8.06,7.5231,10.7764,8.86,4.877,8.1194,7.68,4.0801,6.74,30.1906,5.2346,4.9234,4.2208,7.379,25.1806,41.0745,7.0054,,18.1133,7.1509,8.7344,23.3273,19.4103,
2017/11/10,9.8529,5.26,10.76,17.7848,17.1,6.7617,10.3426,8.1107,23.3028,10.2386,15.5576,11.1204,33,6.8098,4.7382,3.4878,7.0359,7.2126,20.8293,14.5,9.9758,7.5093,35.5742,15.867,,,15.8383,8.4246,38.45,10.2402,10.5997,6.4368,10.3901,11.1698,23.1057,11.2813,9.4933,45.1766,10.1617,10.5167,8.03,7.563,10.8731,8.747,4.8914,8.0999,7.72,4.0607,6.8,31.2946,5.1654,4.9332,4.2012,7.4547,26.9437,40.0736,6.9756,,18.6373,6.8981,8.7541,23.6517,19.528,
2017/11/13,9.6435,5.26,10.76,17.6272,17.1,6.7813,10.1732,8.0933,23.0798,10.2125,15.5674,11.015,32.97,6.7004,4.6885,3.4684,6.9786,7.3403,20.8293,14.8,9.916,7.6975,33.4362,15.5139,,,15.908,8.3848,38.27,10.0759,10.3504,6.4368,10.2186,11.0484,23.4841,10.7647,9.5738,45.6996,10.1985,10.6302,8.05,7.553,10.699,8.8388,4.7834,8.2362,7.64,4.051,6.86,30.7146,5.1654,4.894,4.1717,7.5398,28.6599,40.4778,6.8661,,19.2602,6.9542,8.6949,23.0718,19.067,
2017/11/14,9.833,5.26,10.76,17.1545,16.91,6.6637,10.0536,8.1368,23.264,10.2559,15.4693,10.8809,32.73,6.7203,4.6587,3.4392,6.9023,7.2126,20.8293,14.88,9.916,7.8418,31.824,15.1511,,,15.48,8.1861,38.27,9.8248,10.121,6.3869,10.0033,10.6899,22.787,10.5558,9.8314,44.7568,10.088,10.4126,8.03,7.3737,10.5249,8.6551,4.7401,8.0123,7.53,4.0413,6.76,30.6168,5.0963,4.8451,4.1227,7.5493,27.5439,41.8251,6.7567,,19.9721,6.9992,8.6752,21.8921,18.9493,
2017/11/15,9.6734,5.26,10.76,16.544,16.89,6.7878,10.0138,7.9628,22.5176,10.0041,15.1748,10.8522,32.71,6.6507,4.619,3.4198,6.845,7.0553,20.8293,14.78,9.916,7.6598,31.831,15.1021,,,15.1216,8.1166,37,9.7668,10.0911,6.3569,10.1164,10.232,21.7711,10.3783,9.7187,44.8795,10.1617,10.1573,8.05,7.3637,10.5055,8.5633,4.7473,7.4963,7.45,4.0026,6.67,29.6386,5.0963,4.8255,4.0539,7.483,26.4467,42.7971,6.6671,,19.3887,6.87,8.7048,22.5901,18.8807,
2017/11/16,9.4939,5.26,10.76,16.5834,17.19,6.7943,10.0237,7.7539,22.5855,9.5699,15.1748,10.8235,32.46,6.6209,4.6388,3.4198,6.8163,7.0357,20.8293,15.01,9.916,7.7477,31.4735,14.7588,,,15.0917,8.2855,36.19,9.7958,10.3304,6.3968,9.9084,9.9949,21.9006,10.2797,9.358,43.9303,9.5394,10.2613,8.05,7.3637,10.3798,8.5138,4.877,7.3697,7.4,3.9832,6.64,30.7985,5.0568,4.7374,3.9754,7.5776,26.925,41.5942,6.6074,,20.0314,6.7408,8.8726,21.4301,18.2628,
2017/11/17,9.6036,5.26,10.76,16.5834,17.05,6.4546,9.6053,7.3014,21.1799,8.8231,14.949,10.2967,32.51,6.3326,4.4799,3.3226,6.5872,6.6033,20.8293,15.28,9.7165,7.7665,31.824,13.9253,,,14.4845,7.759,36.2,9.1099,9.792,5.9777,9.7077,9.3771,21.0341,9.2506,9.3677,39.7523,8.6669,10.0154,7.65,6.995,10.0025,7.9133,4.5456,6.7953,6.83,3.8572,6.43,29.9181,4.958,4.62,3.838,7.4168,25.1712,41.6038,6.3984,,18.0243,6.5217,8.9219,19.2871,17.9097,
