ÈÕÆÚ,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH
2017/9/6,17.1156,5.32,20.6244,13.7204,10.0396,7.0081,14.9846,22.3311,8.134,9.2235,11.3553,5.9794,27.1539,8.1103,11.2025,5.0256,27.6301,17.678,13.7885,10.38,14.5444,15.764,16.921,15.9102,29.6487,17.823,15.2354,,6.3215,15.5479,20.6027,10.3677,8.363,7.7372,11.0003,10.4757,14.1666,29.0618,24.5521,11.2637,35.7495,,30.0702
2017/9/7,17.1255,5.29,20.6244,13.732,10.0894,6.9397,15.0144,22.0272,8.0661,9.3831,11.2365,5.9604,27.7406,8.0026,11.0845,4.966,27.4041,17.4291,13.6327,10.18,14.2602,15.7441,16.9703,15.9102,28.9645,17.6046,15.3943,,6.3018,15.5479,20.236,10.5424,8.3441,7.6417,10.9086,10.2932,13.7948,30.2757,24.0575,11.1096,35.5419,,30.0105
2017/9/8,17.1553,5.3,20.6244,13.6565,10.0595,6.93,16.4353,21.9628,8.0952,9.3071,11.2563,5.913,28.019,8.032,11.173,4.9759,27.5318,16.8116,13.6911,10.39,14.2112,15.6944,16.8421,15.9102,28.7166,17.6641,14.9274,,6.2722,15.7298,19.7802,10.4209,8.5424,7.871,10.8628,10.322,13.8552,29.5231,25.0665,11.1481,35.275,,30.7568
2017/9/11,17.6812,5.45,20.6244,13.6739,10.6273,6.969,15.5808,22.0733,8.4252,9.573,11.484,5.9509,26.4778,8.1005,11.4484,5.2044,27.9936,16.7518,13.9249,10.6,14.3092,15.8535,16.9111,15.9102,31.5923,18.3989,15.29,,6.5976,15.8256,20.5829,10.474,8.6556,8.1002,10.5236,10.6965,14.1062,30.4457,24.8093,11.3601,36.0659,,31.5329
2017/9/12,17.7605,5.43,20.6244,13.6042,10.3583,6.8714,15.6702,21.9444,8.7358,9.6034,11.4147,5.9983,25.6029,7.934,11.4976,5.3633,28.2393,16.8116,13.886,10.47,14.3092,15.8236,16.7139,15.9102,33.6151,19.2528,14.7138,,6.7751,15.9405,19.473,10.3829,8.5424,8.3677,10.3494,10.6005,13.8645,31.085,23.6124,11.2348,34.7905,,32.717
2017/9/13,17.5422,5.48,20.6244,13.5055,10.2886,6.8324,15.2926,21.6681,8.6776,9.649,11.385,6.0078,25.752,7.9634,11.7926,5.3931,27.974,16.8912,13.9639,10.31,14.1818,16.3405,16.9506,15.9102,33.6449,20.0869,14.828,,6.6568,15.7298,19.691,10.5576,8.5235,8.4632,10.5144,10.5717,14.0783,32.3718,23.4047,11.2252,34.662,,32.0105
2017/9/14,17.5919,5.45,20.6244,13.8307,10.2488,6.8616,15.1237,21.0511,8.6776,9.5806,11.2563,5.9604,25.4438,7.9046,11.8123,5.4527,27.3648,16.6323,13.7691,10.32,14.0054,16.0423,17.0097,15.9102,33.9324,19.9479,14.7336,,6.5483,15.5288,19.0766,10.4664,8.6179,8.3008,10.6428,10.37,14.3572,31.0769,22.9101,11.177,34.1578,,31.6125
2017/9/15,17.2644,5.44,20.6244,13.9702,10.1093,6.8324,14.9349,21.1985,8.5223,9.4818,11.1969,5.9794,25.4537,7.8165,11.4877,5.3335,27.8364,16.7916,13.7756,10.14,14.1818,16.2212,16.7238,15.9102,32.6632,19.2826,14.5499,,6.43,15.6149,19.1261,10.7626,8.5518,8.2912,10.6611,10.2932,13.9435,31.085,22.9002,11.1481,34.2468,,30.6274
2017/9/18,17.6613,5.42,20.6244,14.2316,10.189,6.8519,14.9746,21.1708,9.1338,9.4818,11.3058,6.0457,25.4537,7.8752,11.8418,5.4725,27.5122,16.3335,13.7691,10.3,14.074,16.1616,16.6646,15.9102,33.2482,19.4018,14.5051,,6.499,15.6054,19.2054,10.8158,8.5235,8.5301,10.5969,10.4373,13.7483,31.0769,22.7913,11.2734,34.7114,,31.0652
2017/9/19,17.2843,5.4,20.6244,14.1735,10.3683,6.764,15.0541,20.7288,9.027,9.4514,11.1474,5.9604,25.6426,7.8948,11.7926,5.3335,27.2174,16.204,13.9509,10.18,13.7898,15.8733,16.428,15.9102,32.9111,19.0245,14.5797,,6.43,15.5096,19.0568,10.5652,8.4291,8.6256,10.5969,10.2836,13.7344,30.1462,22.8606,11.3119,34.5335,,30.8264
2017/9/20,17.195,5.5,20.7842,14.2316,10.4281,6.9104,15.2628,21.0419,9.0076,9.6946,11.4345,5.9983,25.5134,8.0809,11.7631,5.3633,27.8757,16.3833,13.9444,10.22,13.8584,16.0523,16.5364,15.9102,32.336,19.8982,15.0168,,6.499,15.4809,19.6712,10.474,8.6084,8.616,10.4778,10.37,13.9342,30.9231,23.0386,11.4275,34.573,,31.5528
2017/9/21,17.0759,5.42,20.4647,14.1909,10.2587,6.9007,15.6304,20.9498,8.7844,9.4058,11.2662,5.932,25.2847,7.8948,11.5172,5.2242,27.6988,16.1443,13.7106,10.04,13.6232,15.8038,16.1617,15.9102,31.4336,19.0741,14.8777,,6.4793,15.5862,19.1261,10.2917,8.5235,8.6924,10.3953,10.37,13.7855,30.3324,22.6034,11.1963,34.8795,,31.8314
2017/9/22,17.0858,5.39,20.0954,14.2316,10.1791,6.8128,15.3423,21.0511,8.765,9.1627,11.0682,5.8088,24.877,8.1691,11.6746,5.2639,27.9838,15.965,13.5742,10.16,13.7114,15.5056,16.3195,15.9102,31.037,18.1705,15.8911,,6.3807,15.6437,18.809,10.4588,8.6556,8.6256,10.3678,10.3508,13.9482,30.7856,22.8408,11.283,36.0263,,33.324
2017/9/25,16.1829,5.27,19.8258,14.1502,9.9998,6.7152,14.607,20.5999,8.6097,9.0791,10.9494,5.7804,24.3898,8.0026,11.2615,5.115,27.0209,15.487,13.3664,10.05,13.3977,15.1676,16.2209,15.9102,30.3924,17.823,16.0451,,6.2327,15.6341,18.5315,10.3677,8.4196,8.4441,10.3128,10.1396,13.3207,30.6156,22.3066,11.0325,35.4233,,33.5528
2017/9/26,16.2722,5.29,19.5763,14.371,9.9699,6.6274,14.3387,20.6367,8.7455,8.9728,10.9593,5.6572,24.1413,7.7283,11.3009,5.1249,26.9914,15.487,13.23,9.87,13.2507,15.2869,16.073,15.9102,30.6106,17.6741,15.0019,,6.2525,15.5575,19.1162,10.3601,8.4385,8.2626,10.1478,9.9284,13.5159,28.8072,21.4361,10.9554,34.3951,,32.926
2017/9/27,16.3516,5.33,19.5363,14.644,10.0795,6.6469,14.5076,20.9775,8.6679,9.5198,10.9989,5.7046,24.5191,7.7577,11.35,5.2441,27.6595,15.5766,13.3469,9.93,13.2899,15.3267,16.2505,15.9102,31.6319,17.7932,16.5021,,6.2919,15.7298,19.6514,10.6563,8.448,8.5014,10.1111,9.986,14.0272,28.3478,21.6933,11.0228,34.7312,,32.5976
2017/9/28,16.0936,5.29,19.157,14.673,10.1492,6.5395,14.2294,20.6459,8.8232,9.2235,11.088,5.7614,24.0915,7.6891,11.2123,5.1746,28.2294,15.5368,13.2884,9.85,13.2115,15.0782,16.2307,15.9102,32.683,17.2173,16.3431,,6.2525,15.7586,19.5523,10.6943,8.4102,8.5492,10.0836,10.0244,14.0086,27.859,21.2878,11.0517,35.5122,,32.4284
2017/9/29,16.1135,5.33,19.4065,14.795,10.1293,6.5591,14.4082,20.692,8.8038,9.2691,11.0781,5.8278,24.2606,7.8752,11.6058,5.3633,28.3965,15.9351,13.4573,9.63,13.3585,15.3366,16.3293,15.9102,32.4748,17.5152,16.1941,,6.3215,15.816,19.7207,10.793,8.4196,8.4727,10.1844,10.2164,14.1341,28.641,21.4658,11.1577,35.9077,,31.1747
2017/10/9,16.4409,5.4,19.4365,14.7892,10.3484,6.9397,14.6368,20.5907,8.8038,9.3679,11.2662,5.8657,24.7378,7.9046,11.6254,5.3633,28.986,15.9551,13.7626,9.87,13.4565,15.3962,16.4871,15.9102,32.3855,17.7535,16.5418,,6.3708,16.0458,19.0667,10.9222,8.514,8.6065,10.2853,10.4084,14.3432,28.6117,21.6439,11.3119,36.0362,,31.2841
2017/10/10,16.4806,5.49,20.0854,14.8531,10.2189,6.9007,14.915,20.3421,8.7455,9.4438,11.5335,5.932,25.2151,8.2279,11.5959,5.3931,29.3004,15.4471,13.9055,10.1,13.5251,15.7441,16.635,15.9102,31.2551,17.972,17.1379,,6.499,16.0649,18.9676,10.9981,8.5896,8.5301,10.5419,10.4661,14.3618,28.7974,22.0989,11.4757,36.6986,,30.9558
2017/10/11,16.3516,5.45,19.8658,14.6614,10.3484,6.8324,14.8554,20.6736,8.4738,9.4362,11.385,5.8751,24.8273,8.0907,11.3894,5.2937,28.986,15.9252,13.6586,10.25,13.5545,15.5155,18.3015,15.9102,30.3726,17.9918,16.512,,6.4102,16.0649,18.9477,10.7626,8.5329,8.4345,10.2853,10.4181,14.1713,28.1132,22.1583,11.3986,37.3017,,32.3986
2017/10/12,16.3318,5.43,19.9656,14.766,10.2687,6.7738,14.7063,20.5723,8.4835,9.3375,11.5731,5.8657,24.6881,8.1397,11.4189,5.3136,29.5068,15.975,13.5872,10.06,13.3487,15.3267,18.9523,15.9102,30.8387,17.4656,16.671,,6.3412,15.9117,18.6604,10.6867,8.5707,8.3486,10.2119,10.4853,14.2689,26.8131,21.8813,11.4179,36.926,,31.911
2017/10/13,16.4211,5.44,20.0255,14.6905,10.2189,6.764,14.756,21.2905,8.4641,9.3451,11.5236,5.8941,25.1853,8.1495,11.3009,5.3235,29.3791,16.0248,13.7626,10.04,13.4075,15.5056,18.2127,15.9102,30.6998,17.9223,16.8399,,6.3708,15.9405,19.0468,10.7171,8.6084,8.3104,10.1569,10.4565,14.4269,27.8786,22.3066,11.5528,36.9754,,32.5478
2017/10/16,16.1532,5.32,19.6361,14.2432,10.0496,6.5884,14.6964,20.8854,8.4835,8.8816,11.2761,5.7425,24.6682,7.7479,10.7304,5.2044,28.6028,16.9311,13.7885,9.36,13.2409,15.1676,17.4535,15.9102,27.6953,17.4358,16.1146,,6.2229,16.0458,18.4423,10.4512,8.3253,8.0811,9.8636,10.0532,14.0923,26.9695,21.4361,11.1866,35.6309,,30.518
2017/10/17,16.0639,5.31,19.2269,14.0863,10.0097,6.5981,14.5573,20.959,8.3476,8.9272,11.1573,5.7235,24.3103,7.7969,10.7501,5.3533,29.4675,16.5925,13.3859,9.17,13.2899,14.9688,17.5126,15.9102,27.8738,16.9294,16.1742,,6.2722,16.1224,18.8288,10.2917,8.3347,8.1098,9.7352,10.1396,14.3339,27.947,21.5647,11.177,36.0066,,30.3687
2017/10/18,15.9845,5.27,19.2668,14.0631,9.9599,6.5298,14.0505,20.5539,8.4058,8.7828,11.1672,5.6856,24.1015,7.6108,10.5337,5.3037,29.5756,16.3136,13.1845,9.06,13.0351,14.939,17.5619,15.9102,27.1103,16.6315,15.2304,,6.1538,16.3617,18.3234,10.0563,8.212,7.9951,9.8636,9.9572,13.7901,27.2041,20.8921,10.965,34.7015,,27.7617
2017/10/19,15.7364,5.28,18.6678,14.2257,9.7707,6.4029,13.6232,20.0013,8.4155,8.6993,11.0583,5.6003,23.5646,7.6402,10.3567,5.254,29.0155,15.1384,12.9312,8.97,12.7411,14.4023,17.3746,15.9102,27.2094,16.0358,15.0963,,5.9763,16.3617,18.145,10.0943,8.0798,8.0429,9.8453,9.7747,13.5438,26.3732,20.6448,10.6181,34.6818,,26.1199
2017/10/20,15.8356,5.31,19.3966,14.2025,10.0297,6.4419,13.7723,20.3236,8.5611,8.76,11.1672,5.6572,23.8629,7.6989,10.5042,5.3434,29.1727,15.7061,13.1066,9.04,12.9665,14.4619,17.4535,15.9102,27.7945,16.2343,15.439,,6.0749,16.3617,18.9081,10.117,8.1554,8.0047,9.8361,9.9092,13.99,26.5883,20.9119,10.7338,35.0575,,26.498
2017/10/23,15.8654,5.33,19.6262,14.4349,10.0297,6.4907,13.7822,20.7196,8.5708,8.6689,11.2167,5.6477,24.1214,7.7479,10.7009,5.2838,29.1629,15.477,13.165,9.06,12.9273,14.6806,17.6408,15.9102,27.9829,16.9492,15.9904,,6.0651,16.3617,18.8189,10.2234,8.1837,8.3104,9.7994,9.986,14.3154,27.3996,21.1888,10.8109,35.7001,,27.304
2017/10/24,15.9646,5.27,19.9955,14.371,9.9998,6.4517,13.8617,20.738,8.3961,8.6233,11.1573,5.6098,23.7734,7.7087,10.4845,5.1646,30.116,15.1882,13.0351,9.2,12.9665,14.5415,17.3844,15.9102,27.0508,16.6812,16.0451,,6.0256,16.3617,18.5414,10.2158,8.0798,8.3104,9.8728,9.8419,14.1155,26.8229,20.902,10.7819,35.4035,,27.8612
2017/10/25,15.9746,5.31,19.8258,14.371,10.0297,6.481,13.8319,21.134,8.4641,8.6157,11.2068,5.6382,24.0418,7.7283,10.6026,5.1348,30.057,15.3774,13.2495,9.18,13.0057,14.6607,17.3844,15.9102,27.4176,17.4954,16.5915,,6.0749,16.3617,18.8685,10.1854,8.1082,8.5301,9.9094,9.9476,14.3339,27.1357,21.2086,10.8783,36.6492,,27.8313
2017/10/26,15.7464,5.28,19.8558,14.3768,10.2089,6.5005,13.9015,21.088,8.5902,8.6689,11.484,5.6477,24.0518,7.7087,10.7796,5.1646,29.4773,15.2081,13.4118,9.05,13.0939,16.1318,17.8479,15.9102,27.14,17.7039,16.8647,,6.1538,16.0841,18.6604,10.2082,8.2403,8.7975,9.9553,9.9764,15.7655,27.2823,21.3867,11.1385,36.6887,,27.7816
2017/10/27,15.6273,5.23,19.4165,14.0573,10.2488,6.4419,13.9313,20.959,8.8523,8.5929,11.484,5.6382,25.6029,7.6108,10.7599,5.105,29.7721,15.4372,13.243,9.04,12.8293,15.5752,17.631,15.9102,26.7731,17.128,16.8647,,6.2623,15.8256,18.7991,10.1702,8.4196,8.5205,9.9003,9.8707,15.2914,26.8522,21.0108,10.9554,36.0263,,27.1746
2017/10/30,15.151,5.1,18.7177,13.7378,9.9898,6.1589,13.6133,20.3052,8.9882,8.2206,11.2761,5.4582,26.0801,7.4247,10.2583,4.8766,29.4085,14.4313,12.8793,8.76,11.8786,15.7044,16.3688,15.9102,25.6923,16.4131,15.7818,,6.1834,16.1894,18.3829,9.7828,8.2592,8.3772,9.5427,9.4483,15.4169,25.0438,20.2293,10.6181,34.5335,,25.8512
2017/10/31,14.9526,5.11,19.0172,13.8249,10.0297,6.1491,13.6829,20.5539,9.0756,8.2282,11.7612,5.4771,25.9111,7.5128,10.1993,4.9064,30.3223,14.4611,12.9962,8.79,12.202,15.7739,16.5364,15.9102,26.1385,16.5819,16.0947,,6.1538,16.1989,18.373,9.7297,8.5235,8.3581,9.6252,9.5347,15.3007,25.298,20.5162,10.9458,35.0575,,26.0701
2017/11/1,14.9427,5.06,18.7277,13.5926,10.0496,6.1979,14.0704,20.3144,8.9106,8.1522,11.8701,5.4677,26.1398,7.4541,10.0616,4.8667,30.0472,15.0886,13.0806,8.76,12.0256,15.8833,16.3293,16.4894,27.0111,16.5124,16.9392,,6.144,16.7542,18.5414,9.6537,8.5424,8.339,9.6161,9.6115,15.6865,25.3175,20.8129,10.9843,35.5716,,26.3587
2017/11/2,14.6549,4.98,18.3683,13.3893,9.7807,6.0808,14.7063,20.1763,9.095,8.0155,11.781,5.4203,25.4537,7.4149,9.8059,4.7475,29.605,15.467,13.2365,8.66,11.8786,15.5453,16.1026,17.9077,26.3368,16.4329,17.1876,,5.9566,16.8883,18.5216,9.2664,8.514,8.3104,9.6344,9.4867,15.8677,25.7574,20.8624,10.7338,36.1549,,25.6621
2017/11/3,14.6748,4.95,17.9191,13.4474,9.5715,6.0027,14.5076,19.458,8.7844,7.9243,11.6325,5.4487,26.2193,7.2875,9.501,4.6382,29.2906,14.8695,13.0611,8.99,12.3392,15.2571,15.9448,16.2697,26.5649,16.0755,16.9392,,5.9665,16.9744,18.4324,9.3651,8.4574,8.1098,9.5702,9.4963,15.389,25.1318,20.5953,10.8494,35.6012,,25.3835
2017/11/6,14.6748,5.01,17.969,13.9411,9.7707,6.032,14.9945,19.458,8.7844,8.0003,11.6028,5.4487,26.2989,7.3267,9.6682,4.668,29.3791,14.74,13.152,9.01,12.5941,14.9589,16.0631,14.6417,27.1202,16.284,17.3714,,6.1637,17.0797,18.2243,9.6233,8.6462,8.3772,9.5611,9.6499,15.6958,25.4739,21.0998,10.8879,37.1732,,25.5626
2017/11/7,14.7343,5.09,19.7659,13.883,9.8006,6.032,14.7858,18.9423,8.6485,8.0003,11.3256,5.4298,26.9352,7.2092,9.5895,4.668,28.1312,14.6105,13.4638,8.92,13.8584,15.0583,15.9842,14.7316,27.3879,16.1549,17.0137,,6.1243,16.8691,18.3928,9.8284,8.6556,8.3772,9.6161,9.6595,15.5191,25.2882,21.0503,10.8976,37.1534,,25.5427
2017/11/8,14.8335,5.07,19.7659,13.9121,9.8603,6.0515,14.5573,18.97,9.1532,8.0383,11.286,5.4203,26.6469,7.2875,9.6485,4.7475,28.4456,14.4811,13.2819,8.93,15.2403,14.9589,15.9941,14.5219,27.2193,16.3038,16.7455,,6.0848,16.7159,19.1162,10.0031,8.5424,8.4727,9.5702,9.6211,15.7329,25.3077,21.3372,11.0325,36.7085,,25.8711
2017/11/9,14.9824,5.05,19.6561,14.005,9.8603,6.0808,14.7262,19.3475,9.5027,8.0611,11.4147,5.5245,26.9451,7.3267,9.7075,4.7673,29.0843,14.5309,13.243,8.95,16.1518,15.0682,15.9842,14.2622,27.1202,16.3336,16.7405,,6.2623,18.0084,19.3541,9.8664,8.5518,8.7975,9.6252,9.7171,15.5563,25.8551,21.2284,11.177,37.707,,26.1298
2017/11/10,15.5975,5.13,19.3766,14.4291,10.0994,5.9832,14.7262,19.1633,9.59,8.0003,11.6127,5.4203,26.627,7.3071,9.7665,4.7574,29.9391,14.1524,13.5028,8.87,15.0443,14.8098,16.1321,14.0824,28.1217,16.3833,17.7142,,6.3609,19.6264,19.3739,9.555,8.6462,9.5999,9.6161,9.7171,16.0211,25.8356,21.8813,11.3215,38.3398,,26.0602
2017/11/13,15.4685,5.03,19.0172,14.3942,10.4081,5.9539,15.0144,19.0252,9.5706,7.8711,11.9592,5.3824,25.6128,7.2582,9.5993,4.668,30.4304,14.0926,13.6781,8.73,14.4954,14.7104,15.9053,14.0125,28.1316,16.7804,17.888,,6.282,19.5115,19.3441,9.3575,8.5329,10.5647,9.6619,9.5923,16.5556,26.0409,22.4847,11.2444,38.2112,,26.1696
2017/11/14,15.0816,5.1,18.8375,14.2374,10.438,5.9149,15.1038,19.1633,9.8036,8.1446,11.7909,5.3634,24.5489,7.3365,10.1796,4.6184,29.497,13.8735,13.3339,8.67,14.4954,14.4023,15.3827,13.0437,27.5961,17.545,17.8582,,6.2327,19.2722,18.809,9.2208,8.2781,10.2208,9.9186,9.6499,16.4859,26.4319,21.9604,11.071,37.6181,,25.5726
2017/11/15,15.032,5.04,18.9873,14.2432,10.2587,5.8173,14.5672,19.1633,9.3376,7.9547,11.8008,5.3445,24.8571,7.3267,10.1009,4.5985,27.4729,13.993,13.1261,8.64,14.4954,14.4619,14.8995,12.2647,26.6739,18.1507,17.7092,,6.1538,18.6977,16.9261,9.3119,8.2025,9.9342,9.9461,9.5251,15.8352,26.8522,21.6538,11.2926,36.6294,,24.5676
2017/11/16,15.0518,5.01,18.7577,14.1444,10.4779,5.8075,14.5573,19.1633,9.3571,7.9775,12.375,5.354,24.9069,7.2777,10.1108,4.5687,27.6399,13.5648,13.1131,8.37,14.4954,14.0047,14.584,13.4932,26.6541,17.823,16.815,,6.144,19.6455,16.936,9.1676,8.2592,9.8482,9.9186,9.3714,15.8956,26.0506,21.1789,11.1674,36.0758,,24.6273
2017/11/17,14.5855,4.81,18.588,13.4764,10.1093,5.4952,13.345,18.4911,8.765,7.4912,11.9691,5.0981,23.9523,6.8174,9.5895,4.3601,27.4729,12.7979,12.4246,7.86,14.4954,12.9014,13.519,14.1124,24.7899,16.0457,15.136,,5.9862,19.7987,16.6288,8.7727,7.9855,9.5808,9.8177,8.8145,14.8313,23.4505,20.2788,10.3869,33.4954,,22.1695
2017/11/20,14.6748,4.78,19.0072,13.2557,9.9599,5.4464,13.3847,18.399,8.93,7.5216,12.1869,5.0697,24.1214,6.7782,10.2485,4.3403,28.0526,13.4552,12.3922,7.56,14.4954,12.8816,14.87,13.7329,25.018,15.4201,15.3546,,6.0158,20.2008,16.5495,8.8866,7.9949,10.536,9.4327,8.9298,15.389,22.5511,20.5261,10.5025,33.5349,,22.2989
2017/11/21,14.8236,4.75,18.7676,13.1744,9.9599,5.3878,13.196,18.1688,9.0756,7.3697,12.3849,5.0318,24.1611,6.6802,10.1403,4.241,27.7775,13.8237,12.3467,7.43,13.0449,12.4542,14.7122,14.0824,24.661,14.8045,14.992,,5.9763,19.8945,17.164,8.8182,7.9477,10.7844,9.4236,8.8337,15.3007,21.6127,20.625,10.4351,33.0011,,22.08
2017/11/22,14.8335,4.72,18.8675,13.2441,9.8006,5.3976,13.027,18.3346,8.9785,7.514,12.4443,5.0602,23.8231,6.6802,10.3468,4.2608,27.5908,13.6245,12.2752,7.38,12.6333,12.1858,14.9883,13.8527,24.6114,14.8045,14.7635,,6.0059,19.9519,16.9261,8.7423,7.976,10.536,9.2861,8.8529,15.1287,21.6812,20.2985,10.4736,32.8429,,21.9705
2017/11/23,14.6252,4.63,20.7542,12.8374,9.5217,5.2804,12.6097,18.3898,8.7553,7.4761,11.8305,4.9749,22.799,6.4843,10.1698,4.1814,26.3331,13.0469,11.957,7.29,11.8492,11.7584,13.7163,13.0837,23.9173,14.5662,14.0779,,5.8876,18.8413,16.8468,8.3853,7.7212,9.7527,9.4052,8.4977,14.3479,20.3224,19.2104,10.252,31.8048,,20.9556
2017/11/24,14.5061,4.6,21.7126,12.8258,9.5615,5.3585,12.5898,18.3898,8.4544,7.4837,11.7414,4.9844,22.8487,6.5431,10.1305,4.1714,26.3134,13.017,11.9635,7.3,11.7414,11.8876,14.1008,12.5643,24.1255,15.0528,14.0581,,5.9665,18.8892,16.7577,8.3549,7.7212,9.9438,9.5336,8.5553,14.478,19.9412,19.1511,10.464,31.3797,,21.1546
2017/11/27,14.1886,4.45,20.9539,12.8316,9.4121,5.2512,12.5401,18.3438,8.4544,7.3241,11.1969,4.9749,22.103,6.455,9.8354,4.2112,25.2621,12.3497,11.8856,7.15,11.5552,11.987,13.6571,12.7341,24.185,14.7549,13.462,,5.9369,18.9179,16.2324,8.2182,7.7872,9.3038,9.3136,8.5073,14.4873,20.0878,19.1016,10.3291,31.1622,,21.2342
2017/11/28,14.2878,4.64,22.611,13.0582,9.5217,5.3488,12.8084,18.8134,8.5611,7.4988,11.3058,5.0033,21.9936,6.5823,10.1993,4.231,25.5667,12.3497,12.1389,7.25,11.712,12.0466,13.7656,12.854,24.4627,15.0428,13.7998,,5.9862,19.0041,16.282,8.3321,7.8722,9.619,9.3319,8.6321,14.901,20.2638,19.25,10.4929,31.874,,21.4133
2017/11/29,14.1687,5.09,22.7807,13.1105,9.4619,5.339,12.6792,18.7213,8.3864,7.4533,11.1078,4.9749,21.8345,6.6215,10.1206,4.1913,26.1365,12.3497,12.0155,7.19,11.3984,11.8777,14.0022,13.0437,24.1255,14.9932,13.5216,,5.9862,18.1616,16.4207,8.3473,7.9288,9.5617,9.2952,8.5265,14.8638,19.8825,18.5773,10.4447,31.8443,,20.9854
2017/11/30,14.0794,5.04,22.2716,12.9885,9.1831,5.3097,12.6196,18.4174,8.0758,7.4457,11.0088,4.956,21.7251,6.5921,10.1403,4.1416,25.606,12.3497,12.0284,7.07,11.3298,11.2316,13.736,12.6842,24.0462,15.0031,13.4918,,5.9566,18.152,16.5495,8.3093,7.9194,9.0554,9.2402,8.5553,14.3293,20.1856,18.4092,10.3965,31.7554,,21.4034
2017/12/1,14.1787,4.99,22.4912,12.9885,9.3623,5.3585,12.7389,18.4174,8.1826,7.514,11.1276,4.9939,22.0035,6.5725,10.2878,4.1814,26.7752,12.3497,12.0934,7.17,11.3592,11.331,13.7557,12.7241,24.3239,15.0428,13.7849,,6.0749,18.2573,16.9162,8.3549,7.9005,9.1987,9.2036,8.5937,15.0172,20.9285,18.4685,10.4833,32.1113,,21.4432
2017/12/4,14.1489,4.9,22.0919,13.1046,9.1034,5.2414,12.3016,18.0583,8.1437,7.2101,10.2663,4.956,21.576,6.406,10.0321,4.1019,26.5296,12.3497,11.8791,6.87,10.7711,11.2515,13.3021,11.9052,23.6992,14.7251,12.8758,,5.9763,18.1137,16.7874,8.279,7.825,8.9312,9.1394,8.4305,14.6175,20.3713,17.687,10.3387,30.0648,,20.5675
2017/12/5,13.7024,4.75,21.0437,12.7735,8.7249,4.8803,11.7651,17.3584,7.7749,7.0354,9.9297,4.7664,19.836,6.2101,9.7075,3.943,25.8713,12.3497,11.4504,6.49,10.2615,10.7545,13.3613,11.2859,22.42,13.752,12.4287,,5.8383,18.5445,16.7477,7.9827,7.5513,8.7497,9.1486,7.96,13.9714,18.8953,17.1825,9.7606,29.4815,,19.7914
2017/12/6,13.6726,4.84,21.2234,12.7271,9.0138,4.9486,11.8744,17.3861,7.8428,7.2177,10.1079,4.8138,20.1542,6.3374,9.9633,3.9331,26.1955,12.3497,11.4959,6.75,10.4477,11.162,12.74,11.3059,22.8861,13.901,12.8212,,5.858,18.602,16.5099,8.1195,7.6834,8.5205,9.1394,8.0656,13.6832,19.2569,17.4002,9.8088,30.3515,,20.2392
2017/12/7,13.5635,4.9,21.7725,12.6341,8.9839,4.9583,11.8644,17.1098,7.7458,7.157,10.0782,4.8043,19.8459,6.2689,9.8157,3.9927,25.714,12.3497,11.5283,6.88,10.7515,11.0825,12.7203,11.1861,22.8662,14.0003,12.9702,,5.8383,18.0754,16.4009,8.3017,7.6834,8.5969,9.0936,7.9792,13.4044,19.3645,17.3804,9.7413,29.8077,,20.4879
2017/12/8,13.6627,4.94,21.6028,13.0349,9.0436,5.0364,12.093,17.3861,7.969,7.2177,10.1673,4.8138,20.2337,6.308,9.9042,4.1019,26.4706,12.3497,11.6452,7,10.7613,11.2117,12.9175,11.2759,22.8761,14.3776,14.2667,,5.9073,17.8456,16.4306,8.3017,7.6362,8.6542,9.1486,8.104,13.5113,19.7848,17.8354,9.7991,30.6679,,20.9357
2017/12/11,13.8016,4.91,21.6726,13.4067,9.1034,5.0755,12.1923,17.8097,8.0564,7.3241,10.2267,4.8707,20.4027,6.357,9.9239,4.082,27.0995,12.3497,11.7816,7.23,10.8397,11.2912,13.4106,11.3958,23.015,14.5563,14.4505,,5.8678,18.4488,16.5991,8.3017,7.674,9.0745,9.1852,8.2192,13.6554,19.8434,17.9937,9.8859,30.8359,,20.9556
2017/12/12,13.6032,4.77,20.9539,13.3021,8.9938,5.0169,11.9439,18.4174,8.0079,7.1873,9.999,5.0128,19.9354,6.2101,9.6879,4.0224,26.8342,12.3497,11.5738,7.17,10.8789,10.9931,13.4697,10.9464,22.5588,14.2088,14.1077,,5.6805,18.1137,16.2721,8.1119,7.5701,8.8548,9.1027,8.056,13.409,19.1005,17.4397,9.6642,30.1933,,20.3088
