ÈÕÆÚ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ
2019/2/22,2.8777,0.9159,0.8403,2.8462,0.3814,0.4408,1869562459,3712706656,2855622463,226.081,51.1839,358.647,3.2214,2.4879,120.9489,4.3161,2.1036,35.2722
2019/2/25,3.2634,3.5479,0.8333,4.4854,1.0451,1.2157,1930573821,3844428097,2879419317,233.4589,52.9998,361.6357,3.3265,2.5762,121.9568,4.457,2.1782,35.5661
2019/2/26,-1.1287,0.3984,4.9587,3.9652,0.9612,1.4099,1908784049,3859744543,3022200440,230.8239,53.211,379.568,3.289,2.5864,128.0043,4.4067,2.1869,37.3297
2019/2/27,2.0548,-0.7937,0.2625,3.8912,0.5843,1.1261,1948005639,3829111650,3030132725,235.5669,52.7887,380.5643,3.3566,2.5659,128.3402,4.4972,2.1695,37.4277
2019/2/28,-1.3423,2,1.0471,2.449,0.6825,0.7231,1921857912,3905693883,3061861863,232.4049,53.8444,384.5492,3.3115,2.6172,129.6841,4.4368,2.2129,37.8196
2019/3/1,1.1338,-0.549,-1.0363,2.8997,0.4561,0.8728,1943647685,3884250858,3030132725,235.0399,53.5488,380.5643,3.3491,2.6029,128.3402,4.4871,2.2008,37.4277
2019/3/4,0,2.5237,-0.2618,3.868,1.1011,0.8235,1943647685,3982276116,3022200440,235.0399,54.9002,379.568,3.3491,2.6686,128.0043,4.4871,2.2563,37.3297
2019/3/5,2.6906,-0.1538,1.3123,3.96,0.5441,0.7271,1995943138,3976149537,3061861863,241.3638,54.8157,384.5492,3.4392,2.6645,129.6841,4.6079,2.2528,37.8196
2019/3/6,1.5284,0.9245,1.8135,4.7705,0.7348,0.9338,2026448819,4012909009,3117387856,245.0528,55.3225,391.5229,3.4917,2.6891,132.0359,4.6783,2.2737,38.5055
2019/3/7,1.2903,0.7634,0.2545,4.3114,1.2292,0.8828,2052596546,4043541902,3125320140,248.2148,55.7448,392.5192,3.5368,2.7096,132.3719,4.7387,2.291,38.6034
2019/3/8,-7.0064,-5.7576,-5.0761,4.4625,0.8651,1.1439,1908784049,3810731914,2966674448,230.8239,52.5353,372.5943,3.289,2.5536,125.6525,4.4067,2.1591,36.6439
2019/3/11,6.1644,2.9743,1.0695,4.0909,0.5904,0.5286,2026448819,3924073619,2998403586,245.0528,54.0978,376.5793,3.4917,2.6296,126.9964,4.6783,2.2233,37.0358
2019/3/12,0.2151,1.249,2.6455,4.8066,0.8542,0.9426,2030806774,3973086248,3077726433,245.5798,54.7735,386.5417,3.4992,2.6624,130.356,4.6884,2.2511,38.0156
2019/3/13,2.5751,0.0771,-0.5155,8.7012,0.7204,0.7923,2083102227,3976149537,3061861863,251.9037,54.8157,384.5492,3.5894,2.6645,129.6841,4.8091,2.2528,37.8196
2019/3/14,-5.4393,-1.6179,-4.9223,5.0371,0.8069,1.0656,1969795411,3911820462,2911148456,238.2019,53.9289,365.6206,3.3941,2.6213,123.3007,4.5475,2.2164,35.958
2019/3/15,3.9823,1.6445,0.2725,4.8147,1.0187,0.7282,2048238592,3976149537,2919080740,247.6878,54.8157,366.6169,3.5293,2.6645,123.6367,4.7286,2.2528,36.056
2019/3/18,2.3404,2.2342,4.8913,5.2951,1.6732,0.5268,2096176090,4064984928,3061861863,253.4847,56.0404,384.5492,3.6119,2.724,129.6841,4.8393,2.3032,37.8196
2019/3/19,-0.6237,-1.3564,4.9223,4.2078,0.949,0.9201,2083102227,4009845720,3212575271,251.9037,55.2803,403.4778,3.5894,2.687,136.0675,4.8091,2.2719,39.6812
2019/3/20,10.0418,0.0764,2.4691,11.0391,0.6966,2.3523,2292284041,4012909009,3291898117,277.1995,55.3225,413.4402,3.9498,2.6891,139.4272,5.292,2.2737,40.661
2019/3/21,10.076,-0.3053,1.6867,14.8092,0.6713,1.3722,2523255627,4000655852,3347424110,305.1303,55.1536,420.4139,4.3478,2.6809,141.779,5.8252,2.2667,41.3468
2019/3/22,-2.0725,2.2205,1.6588,21.7219,1.2633,1.3429,2470960173,4089491242,3402950102,298.8063,56.3783,427.3876,4.2577,2.7404,144.1308,5.7045,2.317,42.0327
2019/3/25,1.7637,-2.8464,4.8951,15.1996,0.8677,2.1194,2514539718,3973086248,3569528079,304.0763,54.7735,448.3087,4.3328,2.6624,151.1861,5.8051,2.2511,44.0902
2019/3/26,-1.2132,-2.0817,-3.7778,15.939,0.7638,1.4559,2484034037,3890377436,3434679240,300.3873,53.6333,431.3726,4.2802,2.607,145.4747,5.7347,2.2042,42.4246
2019/3/27,10,0.8661,-2.0785,22.37,0.5925,0.8546,2732437440,3924073619,3363288679,330.426,54.0978,422.4064,4.7082,2.6296,142.4509,6.3082,2.2233,41.5428
2019/3/28,-3.6683,-0.5464,0.4717,22.0925,0.3629,0.7521,2632204488,3902630594,3379153248,318.3051,53.8022,424.3989,4.5355,2.6152,143.1229,6.0768,2.2112,41.7388
2019/3/29,-3.6424,2.3548,2.1127,13.8198,0.7168,0.7629,2536329490,3994529273,3450543810,306.7113,55.0691,433.3651,4.3703,2.6768,146.1466,5.8554,2.2632,42.6206
2019/4/1,9.9656,3.2209,0.6897,14.9933,1.3026,0.7633,2789090848,4123187425,3474340664,337.277,56.8428,436.3538,4.8058,2.763,147.1545,6.4389,2.3361,42.9145
2019/4/2,-0.625,-0.8172,0.4566,20.5309,0.9704,0.6599,2771659030,4089491242,3490205233,335.169,56.3783,438.3463,4.7758,2.7404,147.8264,6.3987,2.317,43.1104
2019/4/3,-1.8868,1.9476,1.3636,9.0358,0.9735,0.8661,2719363577,4169136765,3537798941,328.8451,57.4763,444.3237,4.6857,2.7938,149.8423,6.278,2.3622,43.6983
2019/4/4,1.6026,-0.2204,0.2242,9.7327,0.7227,0.9,2762943121,4159946897,3545731225,334.115,57.3496,445.32,4.7608,2.7876,150.1782,6.3786,2.357,43.7963
2019/4/8,0.1577,-1.5464,-3.3557,9.3502,0.8617,1.0955,2767301076,4095617821,3426746956,334.642,56.4627,430.3763,4.7683,2.7445,145.1387,6.3886,2.3205,42.3266
2019/4/9,5.6693,1.1967,1.6204,14.863,0.7305,0.7873,2924187436,4144630450,3482272948,353.6138,57.1384,437.35,5.0386,2.7774,147.4905,6.7508,2.3483,43.0125
2019/4/10,-5.8122,-0.1478,-0.9112,16.3232,0.7,0.7587,2754227212,4138503871,3450543810,333.061,57.054,433.3651,4.7458,2.7732,146.1466,6.3585,2.3448,42.6206
2019/4/11,-8.0696,-1.2583,-2.5287,9.9601,0.8916,0.6807,2531971535,4086427953,3363288679,306.1843,56.3361,422.4064,4.3628,2.7383,142.4509,5.8454,2.3153,41.5428
2019/4/12,-2.926,-0.2249,2.1226,6.0269,0.4989,0.6595,2457886310,4077238085,3434679240,297.2253,56.2094,431.3726,4.2351,2.7322,145.4747,5.6743,2.3101,42.4246
2019/4/15,0.8865,-0.6011,-3.0023,4.7206,0.5132,0.8779,2479676082,4052731770,3331559540,299.8603,55.8715,418.4214,4.2727,2.7158,141.1071,5.7246,2.2962,41.1509
2019/4/16,0.703,1.8141,-2.1429,3.8884,0.7051,0.9562,2497107900,4126250714,3260168979,301.9683,56.8851,409.4553,4.3027,2.765,138.0833,5.7649,2.3379,40.2691
2019/4/17,0.5236,0.1485,1.4599,4.3227,0.6964,0.8136,2510181763,4132377293,3307762687,303.5493,56.9695,415.4327,4.3252,2.7691,140.0991,5.7951,2.3413,40.8569
2019/4/18,1.5625,-0.8154,-2.1583,5.9793,0.6526,0.7825,2549403353,4098681110,3236372125,308.2922,56.505,406.4665,4.3928,2.7466,137.0754,5.8856,2.3223,39.9751
2019/4/19,-0.6838,0.299,-1.7157,4.7745,0.5548,0.7808,2531971535,4110934267,3180846133,306.1843,56.6739,399.4929,4.3628,2.7548,134.7236,5.8454,2.3292,39.2893
2019/4/22,5.5077,-0.8942,1.7456,9.3659,0.496,1.0593,2671426078,4074174796,3236372125,323.0481,56.1671,406.4665,4.6031,2.7301,137.0754,6.1673,2.3084,39.9751
2019/4/23,-6.8515,-1.8045,-2.2059,6.1872,0.5152,0.6056,2488391991,4000655852,3164981563,300.9143,55.1536,397.5004,4.2877,2.6809,134.0517,5.7447,2.2667,39.0933
2019/4/24,-1.9264,-0.1531,-3.0075,3.4918,0.4904,0.9546,2440454492,3994529273,3069794148,295.1174,55.0691,385.5455,4.2051,2.6768,130.0201,5.6341,2.2632,37.9176
2019/4/25,-6.0714,-3.7577,-3.876,4.0712,0.6358,0.7345,2292284041,3844428097,2950809879,277.1995,52.9998,370.6019,3.9498,2.5762,124.9805,5.292,2.1782,36.4479
2019/4/26,-1.9011,-0.3984,0,2.7013,0.4109,0.3499,2248704496,3829111650,2950809879,271.9296,52.7887,370.6019,3.8747,2.5659,124.9805,5.1914,2.1695,36.4479
2019/4/29,-6.7829,-0.8,-5.1075,3.638,0.4827,0.8591,2096176090,3798478757,2800096471,253.4847,52.3663,351.6733,3.6119,2.5454,118.5971,4.8393,2.1522,34.5863
2019/4/30,2.9106,0.6452,0.8499,1.9223,0.3771,0.4935,2157187453,3822985071,2823893325,260.8627,52.7042,354.662,3.717,2.5618,119.605,4.9801,2.166,34.8803
2019/5/6,-8.4848,-5.8494,-5.0562,2.8973,0.6257,0.7638,1974153366,3599364951,2681112202,238.7289,49.6213,336.7296,3.4016,2.412,113.5576,4.5576,2.0393,33.1167
2019/5/7,1.1038,0.9362,-4.142,1.846,0.3938,0.5699,1995943138,3633061134,2570060217,241.3638,50.0859,322.7823,3.4392,2.4345,108.854,4.6079,2.0584,31.745
2019/5/8,0.2183,-2.1922,0,2.0485,0.5113,0.5413,2000301093,3553415611,2570060217,241.8908,48.9879,322.7823,3.4467,2.3812,108.854,4.6179,2.0133,31.745
2019/5/9,-0.2179,0.3448,0.9259,1.2519,0.2598,0.3774,1995943138,3565668768,2593857071,241.3638,49.1568,325.771,3.4392,2.3894,109.8619,4.6079,2.0203,32.0389
2019/5/10,3.2751,2.0619,2.4465,2.793,0.4485,0.3311,2061312455,3639187712,2657315348,249.2688,50.1703,333.7409,3.5518,2.4387,112.5497,4.7588,2.0619,32.8227
2019/5/13,0.8457,-0.5051,-0.8955,2.6758,0.2647,0.2384,2078744273,3620807976,2633518494,251.3767,49.917,330.7522,3.5818,2.4263,111.5418,4.799,2.0515,32.5288
2019/5/14,-2.5157,-0.7614,-3.9157,1.8951,0.1838,0.5315,2026448819,3593238372,2530398794,245.0528,49.5369,317.801,3.4917,2.4079,107.1742,4.6783,2.0359,31.2551
2019/5/15,2.5806,1.5345,-1.5674,2.5056,0.2861,0.8768,2078744273,3648377580,2490737371,251.3767,50.297,312.8198,3.5818,2.4448,105.4943,4.799,2.0671,30.7652
2019/5/16,0.4193,0,-1.9108,2.1153,0.3501,0.6347,2087460182,3648377580,2443143663,252.4307,50.297,306.8424,3.5969,2.4448,103.4785,4.8191,2.0671,30.1773
2019/5/17,-5.428,-1.7632,0.3247,2.5286,0.365,0.6066,1974153366,3584048504,2451075948,238.7289,49.4102,307.8386,3.4016,2.4017,103.8145,4.5576,2.0307,30.2753
2019/5/20,0.6623,-0.3419,-4.8544,1.4178,0.2381,0.7631,1987227229,3571795347,2332091678,240.3098,49.2413,292.895,3.4242,2.3935,98.7749,4.5877,2.0237,28.8056
2019/5/21,2.193,0.6861,1.0204,1.4819,0.3045,0.3408,2030806774,3596301662,2355888532,245.5798,49.5791,295.8837,3.4992,2.4099,99.7828,4.6884,2.0376,29.0996
2019/5/22,-1.5021,-0.6814,-1.6835,1.6599,0.2924,0.2217,2000301093,3571795347,2316227109,241.8908,49.2413,290.9025,3.4467,2.3935,98.103,4.6179,2.0237,28.6097
2019/5/23,-3.0501,-1.9726,-4.7945,1.4372,0.416,0.4752,1939489980,3501339693,2205175124,234.5129,48.2699,276.9551,3.3416,2.3463,93.3994,4.4771,1.9838,27.238
2019/5/24,1.3483,0.2625,0,1.2417,0.1736,0.3198,1965640407,3510529561,2205175124,237.6749,48.3966,276.9551,3.3866,2.3524,93.3994,4.5374,1.989,27.238
2019/5/27,2.2173,1.6579,5.036,2.16,0.295,0.3454,2009224451,3568732058,2316227109,242.9448,49.199,290.9025,3.4617,2.3914,98.103,4.6381,2.022,28.6097
2019/5/28,-1.3015,0.0858,4.1096,2.2963,0.2376,1.1063,1983074025,3571795347,2411414524,239.7829,49.2413,302.8574,3.4166,2.3935,102.1346,4.5777,2.0237,29.7854
2019/5/29,-0.6593,0.1715,-0.9868,1.4493,0.2387,0.3722,1969998811,3577921926,2387617671,238.2019,49.3257,299.8687,3.3941,2.3976,101.1267,4.5475,2.0272,29.4915
2019/5/30,-1.7699,0.0856,4.6512,1.5653,0.2017,0.8253,1935131576,3580985215,2498669655,233.9859,49.368,313.8161,3.334,2.3996,105.8303,4.467,2.0289,30.8632
2019/5/31,-0.4505,-0.8554,0.6349,1.1655,0.1945,0.5304,1926414767,3550352322,2514534225,232.9319,48.9456,315.8086,3.319,2.3791,106.5022,4.4469,2.0116,31.0591
2019/6/3,-2.9412,0.1726,-2.8391,1.6043,0.1797,0.5368,1869755509,3556478901,2443143663,226.081,49.0301,306.8424,3.2214,2.3832,103.4785,4.3161,2.0151,30.1773
2019/6/4,-3.4965,-0.8613,-0.6494,1.4203,0.2385,0.2288,1804379442,3525846007,2427279094,218.176,48.6078,304.8499,3.1088,2.3627,102.8066,4.1652,1.9977,29.9814
2019/6/5,0.2415,0.2606,0,1.0615,0.1561,0.1933,1808737847,3535035875,2427279094,218.703,48.7345,304.8499,3.1163,2.3689,102.8066,4.1753,2.0029,29.9814
2019/6/6,-1.9277,-0.5282,-0.3268,1.139,0.2336,0.1713,1773870611,3461516932,2419346809,214.4871,47.7209,303.8537,3.0562,2.3196,102.4706,4.0948,1.9612,29.8834
2019/6/10,0.4914,0.6195,-1.3115,0.9383,0.1345,0.2428,1782587420,3482959957,2387617671,215.5411,48.0166,299.8687,3.0712,2.334,101.1267,4.1149,1.9734,29.4915
2019/6/11,4.1565,2.0229,1.9934,1.7001,0.2954,0.219,1856680296,3553415611,2435211378,224.5,48.9879,305.8462,3.1989,2.3812,103.1425,4.2859,2.0133,30.0793
2019/6/12,-1.1737,-0.431,0.3257,1.4187,0.1515,0.236,1834888273,3538099165,2443143663,221.865,48.7767,306.8424,3.1613,2.3709,103.4785,4.2356,2.0046,30.1773
2019/6/13,1.6627,0.1732,-1.2987,1.4199,0.2105,0.2899,1865397105,3544225743,2411414524,225.554,48.8612,302.8574,3.2139,2.375,102.1346,4.306,2.0081,29.7854
2019/6/14,-3.5047,-0.6914,-1.6447,1.4669,0.2746,0.269,1800021038,3519719429,2371753101,217.6491,48.5233,297.8762,3.1013,2.3586,100.4548,4.1551,1.9942,29.2955
2019/6/17,2.6634,-0.3481,-1.0033,1.2025,0.1551,0.1508,1847963487,3507466271,2347956248,223.446,48.3544,294.8875,3.1839,2.3504,99.4469,4.2658,1.9873,29.0016
2019/6/18,-0.9434,-0.3493,1.3514,0.9791,0.1182,0.1362,1830529869,3495213114,2379685386,221.338,48.1855,298.8725,3.1538,2.3422,100.7908,4.2256,1.9803,29.3935
2019/6/19,1.1905,0.4382,0,1.6335,0.2878,0.1788,1852321891,3510529561,2379685386,223.973,48.3966,298.8725,3.1914,2.3524,100.7908,4.2759,1.989,29.3935
2019/6/20,3.0588,1.0471,1.6667,2.379,0.3521,0.3172,1908981149,3547289033,2419346809,230.8239,48.9034,303.8537,3.289,2.3771,102.4706,4.4067,2.0098,29.8834
2019/6/21,1.5982,0.6908,4.918,2.5119,0.5379,0.6646,1939489980,3571795347,2538331078,234.5129,49.2413,318.7973,3.3416,2.3935,107.5101,4.4771,2.0237,31.3531
2019/6/24,-0.6742,-0.4288,-1.875,1.416,0.2175,0.3153,1926414767,3556478901,2490737371,232.9319,49.0301,312.8198,3.319,2.3832,105.4943,4.4469,2.0151,30.7652
2019/6/25,-0.2262,-0.6029,-2.8662,1.5422,0.2672,0.2848,1922056362,3535035875,2419346809,232.4049,48.7345,303.8537,3.3115,2.3689,102.4706,4.4368,2.0029,29.8834
2019/6/26,-1.5873,0.3466,0.9836,1.2065,0.2005,0.1698,1891547531,3547289033,2443143663,228.716,48.9034,306.8424,3.259,2.3771,103.4785,4.3664,2.0098,30.1773
2019/6/27,0.9217,0.3454,-1.2987,1.2151,0.3036,0.2193,1908981149,3559542190,2411414524,230.8239,49.0723,302.8574,3.289,2.3853,102.1346,4.4067,2.0168,29.7854
2019/6/28,-1.5982,0.0861,4.9342,1.0591,0.3632,0.7738,1878472318,3562605479,2530398794,227.135,49.1146,317.801,3.2364,2.3873,107.1742,4.3362,2.0185,31.2551
2019/7/1,2.7842,1.7197,-0.3135,1.8746,0.4964,0.426,1930773171,3617112491,2519981657,233.4589,49.9592,316.8048,3.3265,2.4284,106.8382,4.457,2.0532,31.1571
2019/7/2,1.3544,-1.0144,0.9434,1.5059,0.4716,0.3934,1956923598,3580421578,2543755069,236.6209,49.4524,319.7935,3.3716,2.4038,107.8461,4.5173,2.0324,31.451
2019/7/3,-1.559,1.4518,-2.4922,1.0944,0.9256,0.1803,1926414767,3632400371,2480359304,232.9319,50.1703,311.8236,3.319,2.4387,105.1584,4.4469,2.0619,30.6672
2019/7/4,-1.1312,-1.1785,-0.3195,1.2159,0.3957,0.177,1904622745,3589594306,2472434833,230.2969,49.5791,310.8274,3.2815,2.4099,104.8224,4.3966,2.0376,30.5692
2019/7/5,-0.2288,-0.0852,1.9231,1.1946,0.1919,0.2791,1900264340,3586536730,2519981657,229.7699,49.5369,316.8048,3.274,2.4079,106.8382,4.3865,2.0359,31.1571
2019/7/8,-5.2752,-2.728,-3.4591,2.1206,0.3689,0.2781,1800021038,3488694296,2432812480,217.6491,48.1855,305.8462,3.1013,2.3422,103.1425,4.1551,1.9803,30.0793
2019/7/9,-0.2421,-0.0876,-1.3029,0.9748,0.2719,0.1946,1795662633,3485636720,2401114598,217.1221,48.1433,301.8612,3.0938,2.3401,101.7987,4.1451,1.9786,29.6874
2019/7/10,-0.9709,-0.3509,-0.6601,0.8437,0.1194,0.1454,1778229016,3473406416,2385265657,215.0141,47.9743,299.8687,3.0637,2.3319,101.1267,4.1048,1.9717,29.4915
2019/7/11,0.7353,0.7923,-0.3322,0.8173,0.1744,0.1467,1791304229,3500924600,2377341186,216.5951,48.3544,298.8725,3.0862,2.3504,100.7908,4.135,1.9873,29.3935
2019/7/12,1.2165,-0.1747,2,0.9766,0.2188,0.2107,1813096251,3494809448,2424888010,219.23,48.2699,304.8499,3.1238,2.3463,102.8066,4.1853,1.9838,29.9814
2019/7/15,0.2404,0.2625,-1.634,0.9092,0.1645,0.2333,1817454656,3503982176,2385265657,219.757,48.3966,299.8687,3.1313,2.3524,101.1267,4.1954,1.989,29.4915
2019/7/16,0,-0.0873,1.3289,0.7633,0.1434,0.2144,1817454656,3500924600,2416963539,219.757,48.3544,303.8537,3.1313,2.3504,102.4706,4.1954,1.9873,29.8834
2019/7/17,-0.4796,0.262,-0.3279,0.8693,0.1286,0.1075,1808737847,3510097328,2409039068,218.703,48.4811,302.8574,3.1163,2.3565,102.1346,4.1753,1.9925,29.7854
2019/7/18,-1.4458,-1.4808,-0.9868,0.9649,0.1628,0.1728,1782587420,3458118535,2385265657,215.5411,47.7632,299.8687,3.0712,2.3216,101.1267,4.1149,1.963,29.4915
2019/7/19,0.489,0.4421,0,0.7242,0.2505,0.119,1791304229,3473406416,2385265657,216.5951,47.9743,299.8687,3.0862,2.3319,101.1267,4.135,1.9717,29.4915
2019/7/22,-3.6496,-2.0246,-4.9834,1.4973,0.2738,0.5554,1725928162,3403082166,2266398597,208.6901,47.003,284.9251,2.9736,2.2847,96.0872,3.9841,1.9317,28.0218
2019/7/23,1.2626,0.5391,0.6993,0.7987,0.1323,0.231,1747720184,3421427622,2282247539,211.3251,47.2564,286.9176,3.0112,2.297,96.7591,4.0344,1.9422,28.2177
2019/7/24,1.4963,0.6256,0,1.0072,0.2115,0.1979,1773870611,3442830655,2282247539,214.4871,47.552,286.9176,3.0562,2.3114,96.7591,4.0948,1.9543,28.2177
2019/7/25,0.4914,-0.0888,-0.6944,0.9059,0.1717,0.1937,1782587420,3439773079,2266398597,215.5411,47.5098,284.9251,3.0712,2.3093,96.0872,4.1149,1.9526,28.0218
2019/7/26,2.2005,0.1778,0.3497,2.2411,0.1246,0.1005,1821813060,3445888231,2274323068,220.284,47.5943,285.9213,3.1388,2.3134,96.4232,4.2054,1.956,28.1198
2019/7/29,-1.9139,1.6859,-1.0453,1.043,0.4335,0.1666,1786945825,3503982176,2250549656,216.0681,48.3966,282.9326,3.0787,2.3524,95.4152,4.125,1.989,27.8258
2019/7/30,0.9756,-1.3962,4.9296,0.8725,0.3819,0.6894,1804379442,3455060959,2361492245,218.176,47.7209,296.88,3.1088,2.3196,100.1188,4.1652,1.9612,29.1975
2019/7/31,-0.4831,0.708,0,0.8045,0.3226,,1795662633,3479521568,2361492245,217.1221,48.0588,296.88,3.0938,2.336,100.1188,4.1451,1.9751,29.1975
2019/8/1,-0.9709,-0.9666,-3.0201,0.6365,0.163,0.747,1778229016,3445888231,2290172009,215.0141,47.5943,287.9138,3.0637,2.3134,97.0951,4.1048,1.956,28.3157
2019/8/2,-1.4706,-1.1535,0,0.7191,0.2647,0.5675,1752078589,3406139742,2290172009,211.8521,47.0453,287.9138,3.0187,2.2867,97.0951,4.0445,1.9335,28.3157
2019/8/5,-1.7413,-1.8851,-0.692,0.9491,0.2754,0.2473,1721569758,3341930645,2274323068,208.1631,46.1584,285.9213,2.9661,2.2436,96.4232,3.974,1.897,28.1198
2019/8/6,-4.3038,-3.5682,-3.4843,1.3843,0.4202,0.3511,1647476882,3222685178,2195078362,199.2042,44.5114,275.9589,2.8384,2.1636,93.0635,3.803,1.8293,27.14
2019/8/7,0,0.3795,-1.083,0.6518,0.2303,0.1942,1647476882,3234915482,2171304950,199.2042,44.6803,272.9702,2.8384,2.1718,92.0556,3.803,1.8363,26.8461
2019/8/8,0.7937,-0.0945,0.365,0.6128,0.1234,0.1498,1660552095,3231857906,2179229421,200.7852,44.6381,273.9664,2.861,2.1697,92.3915,3.8332,1.8345,26.944
2019/8/9,0,-1.1353,-0.3636,0.6148,0.2957,0.1535,1660552095,3195166993,2171304950,200.7852,44.1313,272.9702,2.861,2.1451,92.0556,3.8332,1.8137,26.8461
2019/8/12,1.0499,0.1914,0,0.4792,0.3216,0.0947,1677985713,3201282145,2171304950,202.8932,44.2158,272.9702,2.891,2.1492,92.0556,3.8734,1.8172,26.8461
2019/8/13,-1.5584,-0.9551,0.7299,0.5432,0.3291,0.1998,1651835287,3170706385,2187153891,199.7312,43.7935,274.9627,2.846,2.1287,92.7275,3.8131,1.7998,27.042
2019/8/14,0,0.3857,0.7246,0.4638,0.2022,0.2194,1651835287,3182936689,2203002832,199.7312,43.9624,276.9551,2.846,2.1369,93.3994,3.8131,1.8068,27.238
2019/8/15,0.5277,-0.8646,-1.4388,0.7755,0.2138,0.1223,1660552095,3155418504,2171304950,200.7852,43.5823,272.9702,2.861,2.1184,92.0556,3.8332,1.7912,26.8461
2019/8/16,0,0.1938,-0.7299,0.8329,0.1714,0.178,1660552095,3161533656,2155456009,200.7852,43.6668,270.9777,2.861,2.1225,91.3836,3.8332,1.7946,26.6501
2019/8/19,2.3622,2.1277,1.1029,1.0799,0.3519,0.3126,1699777736,3228800330,2179229421,205.5282,44.5959,273.9664,2.9286,2.1677,92.3915,3.9237,1.8328,26.944
2019/8/20,0,0.0947,0.3636,0.8658,0.3265,0.2349,1699777736,3231857906,2187153891,205.5282,44.6381,274.9627,2.9286,2.1697,92.7275,3.9237,1.8345,27.042
2019/8/21,3.5897,0.0946,-0.7246,2.6085,0.2229,0.2235,1760795398,3234915482,2171304950,212.9061,44.6803,272.9702,3.0337,2.1718,92.0556,4.0646,1.8363,26.8461
2019/8/22,6.6832,0.8507,-2.9197,5.1335,0.3125,0.3744,1878472318,3262433667,2107909185,227.135,45.0604,265.0002,3.2364,2.1903,89.3678,4.3362,1.8519,26.0622
2019/8/23,-4.1763,-0.4686,0.7519,3.6214,0.342,0.1795,1800021038,3247145786,2123758126,217.6491,44.8492,266.9927,3.1013,2.18,90.0397,4.1551,1.8432,26.2582
2019/8/26,-0.7264,0.1883,-4.8507,2.0742,0.3358,0.6059,1786945825,3253260938,2020740008,216.0681,44.9337,254.0416,3.0787,2.1841,85.6721,4.125,1.8467,24.9845
2019/8/27,0.4878,1.6917,5.098,1.8929,0.7691,0.3267,1795662633,3308297308,2123758126,217.1221,45.6939,266.9927,3.0938,2.2211,90.0397,4.1451,1.8779,26.2582
2019/8/28,-0.7282,-1.3863,2.2388,1.503,0.5657,0.7206,1782587420,3262433667,2171304950,215.5411,45.0604,272.9702,3.0712,2.1903,92.0556,4.1149,1.8519,26.8461
2019/8/29,0.7335,-0.9372,0,1.5085,0.3391,0.3518,1795662633,3231857906,2171304950,217.1221,44.6381,272.9702,3.0938,2.1697,92.0556,4.1451,1.8345,26.8461
2019/8/30,-2.6699,-0.0946,-2.1898,1.6239,0.4291,0.235,1747720184,3228800330,2123758126,211.3251,44.5959,266.9927,3.0112,2.1677,90.0397,4.0344,1.8328,26.2582
2019/9/2,1.7456,1.4205,0.3731,1.0487,0.3497,0.2184,1778229016,3274663971,2131682597,215.0141,45.2293,267.989,3.0637,2.1985,90.3757,4.1048,1.8588,26.3562
2019/9/3,1.2255,0,0.7435,1.18,0.2945,0.2059,1800021038,3274663971,2147531538,217.6491,45.2293,269.9815,3.1013,2.1985,91.0476,4.1551,1.8588,26.5521
2019/9/4,6.7797,0.6536,-0.369,5.8897,0.4044,0.2466,1922056362,3296067003,2139607067,232.4049,45.5249,268.9852,3.3115,2.2128,90.7117,4.4368,1.871,26.4541
2019/9/5,-2.4943,0.7421,0.7407,6.3042,0.6148,0.4043,1874113914,3320527612,2155456009,226.608,45.8628,270.9777,3.2289,2.2293,91.3836,4.3262,1.8849,26.6501
2019/9/6,-1.6279,1.1971,0,2.5154,0.4362,0.2256,1843605082,3360276101,2155456009,222.919,46.4118,270.9777,3.1764,2.256,91.3836,4.2557,1.9074,26.6501
2019/9/9,1.4184,0.8189,0.7353,2.0821,0.4423,0.285,1869755509,3387794286,2171304950,226.081,46.7919,272.9702,3.2214,2.2744,92.0556,4.3161,1.9231,26.8461
2019/9/10,-0.2331,-0.4513,0.7299,1.7037,0.2389,0.2239,1865397105,3372506405,2187153891,225.554,46.5807,274.9627,3.2139,2.2642,92.7275,4.306,1.9144,27.042
2019/9/11,-0.4673,-0.7253,-0.7246,1.4719,0.3296,0.1591,1856680296,3348045797,2171304950,224.5,46.2429,272.9702,3.1989,2.2477,92.0556,4.2859,1.9005,26.8461
2019/9/12,1.8779,3.9269,4.7445,2.3209,1.2772,1.1561,1891547531,3479521568,2274323068,228.716,48.0588,285.9213,3.259,2.336,96.4232,4.3664,1.9751,28.1198
2019/9/16,-1.1521,-1.8453,3.4843,1.3698,0.6998,0.9219,1869755509,3415312470,2353567774,226.081,47.1719,295.8837,3.2214,2.2929,99.7828,4.3161,1.9387,29.0996
2019/9/17,-3.0303,-2.9543,-3.7037,1.678,0.4599,0.506,1813096251,3314412460,2266398597,219.23,45.7783,284.9251,3.1238,2.2252,96.0872,4.1853,1.8814,28.0218
2019/9/18,0,1.845,0,0.8791,0.4408,0.1767,1813096251,3375563981,2266398597,219.23,46.6229,284.9251,3.1238,2.2662,96.0872,4.1853,1.9161,28.0218
