ÈÕÆÚ,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH
2018/7/9,1.087,1.2132,0.6127,0,4.7639,3.9161,-2.1654,2.5416,0.1427,0.9909,3.8088,0.3468,0.9568,0.4547,2.4703,0.2094,2005687616,1373550445,2180950376,2180950376,15658956254,21855047838,2982000000,21855047838,26.0898,-74.4847,1045.5622,420.1414,38.8988,36.6115,28.818,16.8782,0.9444,1.7822,38.7534,15.5724,3.3439,2.4863,2.0332,1.1462,2.6741,1.8947,107.1168,43.0431,2.9157,2.3768,3.1777,1.0957
2018/7/10,0.7168,1.0274,1.4616,-0.5128,0.4388,0.8309,1.9115,-0.2137,0.155,1.2976,3.5174,0.251,0.7465,0.289,1.2274,0.0969,2020065305,1387662265,2212827848,2212827848,15727663282,22036632805,3039000000,22036632805,26.2769,-75.2499,1060.8445,417.1419,39.0695,36.9156,29.3688,16.8081,0.9512,1.8005,39.3199,15.4612,3.3586,2.5069,2.0721,1.1414,2.6933,1.9142,108.6824,42.7358,2.9285,2.3965,3.2384,1.0912
2018/7/11,-2.4911,-4.5763,-3.4814,-1.5464,-1.0723,1.2949,-2.5666,-1.242,0.2148,1.5786,4.4213,0.2266,0.7432,0.2891,0.8476,0.1353,1969743393,1324159076,2135790624,2135790624,15559018759,22321980611,2961000000,22321980611,25.6223,-71.8063,1023.9123,410.5453,38.6506,37.3937,28.615,16.5931,0.9275,1.7181,37.951,15.2167,3.3226,2.5394,2.0189,1.1268,2.6262,1.8266,104.8988,42.0599,2.8971,2.4275,3.1553,1.0772
2018/7/12,2.1898,2.8419,1.4925,1.5707,2.8503,0.1743,2.4316,2.3417,0.2027,1.1086,3.8561,0.2924,0.9271,0.3697,0.8088,0.1897,2012876460,1361790595,2167668096,2167668096,16002491393,22360891675,3033000000,22360891675,26.1833,-73.847,1039.1946,420.0968,39.7522,37.4588,29.3108,17.1078,0.9478,1.7669,38.5174,15.5707,3.4173,2.5438,2.068,1.1618,2.6837,1.8785,106.4644,43.0385,2.9797,2.4318,3.2321,1.1106
2018/7/13,-0.3571,1.3817,-0.9804,-0.5155,0.7416,-0.203,-0.5935,0.4237,0.1736,1.9058,3.1753,0.1298,0.4672,0.3557,0.8788,0.1001,2005687616,1380606355,2146416448,2146416448,16121167169,22315495433,3015000000,22315495433,26.0898,-74.8673,1029.0064,417.9461,40.047,37.3828,29.1369,17.1805,0.9444,1.7913,38.1398,15.491,3.4426,2.5386,2.0557,1.1667,2.6741,1.9044,105.4206,42.8181,3.0018,2.4268,3.2129,1.1153
2018/7/16,-0.3584,-0.8518,-0.8663,-2.5907,0.4649,1.3368,-0.995,0.1266,0.158,1.2501,2.3759,0.1893,0.6199,0.3916,0.6177,0.1039,1998498771,1368846505,2127821256,2127821256,16196120290,22613813594,2985000000,22613813594,25.9963,-74.2296,1020.0918,407.2956,40.2332,37.8825,28.847,17.2103,0.941,1.7761,37.8094,15.0963,3.4586,2.5726,2.0353,1.1687,2.6645,1.8882,104.5073,41.727,3.0158,2.4593,3.1809,1.1173
2018/7/17,0.3597,-0.1718,0.9988,0.7979,0.3471,0.9177,0.603,-0.2107,0.1164,1.5088,2.4452,0.179,0.7406,0.3956,0.5396,0.1135,2005687616,1366494535,2149072904,2149072904,16252335131,22821339271,3003000000,22821339271,26.0898,-74.1021,1030.28,410.9411,40.3728,38.2302,29.0209,17.1902,0.9444,1.773,38.187,15.2314,3.4706,2.5962,2.0475,1.1674,2.6741,1.885,105.5511,42.1005,3.0262,2.4818,3.2001,1.116
2018/7/18,0.3584,3.7866,-2.9666,-0.7916,-1.6526,-3.6658,-1.0989,-1.2669,0.3401,3.3774,2.4704,0.0848,0.6217,0.5867,0.5409,0.1483,2012876460,1418237874,2085317960,2085317960,15983753113,21984751386,2970000000,21984751386,26.1833,-76.908,999.7154,408.2342,39.7057,36.8287,28.702,16.9961,0.9478,1.8402,37.0541,15.1311,3.4133,2.501,2.025,1.1542,2.6837,1.9563,102.4198,41.8232,2.9762,2.3909,3.1649,1.1034
2018/7/19,-2.1429,-2.6534,-4.8408,-3.1915,-1.0942,2.3894,0.303,-1.5825,0.3468,1.7825,3.1831,0.1505,0.6893,0.5061,0.8724,0.1642,1969743393,1380606355,1984372632,1984372632,15808862497,22510050755,2979000000,22510050755,25.6223,-74.8673,951.3215,396.0954,39.2712,37.7087,28.789,16.7651,0.9275,1.7913,35.2604,14.6811,3.3759,2.5608,2.0312,1.1385,2.6262,1.9044,97.4619,40.5796,2.9437,2.448,3.1745,1.0884
2018/7/20,2.5547,3.7479,2.8112,0.2747,0.9878,-1.1236,0.6042,0.7388,0.2869,4.3153,2.9504,0.307,0.6388,0.4935,0.609,0.0914,2020065305,1432349693,2040158208,2040158208,15965014833,22257128837,2997000000,22257128837,26.2769,-77.6733,978.0655,400.7489,39.6591,37.285,28.9629,17.0413,0.9512,1.8585,36.2517,14.8536,3.4093,2.532,2.0434,1.1573,2.6933,1.9758,100.2018,41.0563,2.9727,2.4205,3.1937,1.1063
2018/7/23,1.0676,5.7471,2.6042,-0.5479,-3.1299,-3.0303,0.4004,-1.1648,0.333,5.4687,3.8619,0.3977,0.7753,0.4598,0.5612,0.1972,2041631838,1514668641,2093287328,2093287328,15465327357,21582670387,3009000000,21582670387,26.5574,-82.1372,1003.536,398.0954,38.4178,36.1552,29.0789,16.8234,0.9613,1.9653,37.1957,14.7553,3.3025,2.4553,2.0516,1.1425,2.722,2.0893,102.8112,40.7845,2.8797,2.3471,3.2065,1.0921
2018/7/24,1.4085,1.7081,1.0152,-2.7548,3.7157,0.8413,1.6949,1.6587,0.3869,5.6661,3.7013,0.8227,0.9375,0.4563,0.9513,0.1723,2070387216,1540540311,2114538976,2114538976,16039967954,21764255354,3060000000,21764255354,26.9314,-83.5402,1013.7242,388.9223,39.8453,36.4594,29.5718,17.1778,0.9749,1.9989,37.5734,14.4153,3.4253,2.4759,2.0864,1.1665,2.7603,2.125,103.855,39.8447,2.9867,2.3669,3.2608,1.1152
2018/7/25,1.7361,3.3588,10.0503,8.7819,-2.7648,-2.4732,0.1961,-0.7299,0.5206,5.5832,9.4482,1.9224,0.7662,0.4832,0.5957,0.0719,2106331439,1592283649,2327055456,2327055456,15596495320,21225985630,3066000000,21225985630,27.399,-86.3461,1115.606,424.1088,38.7437,35.5577,29.6297,17.0899,0.9918,2.066,41.3496,15.7195,3.3306,2.4147,2.0905,1.1606,2.8083,2.1964,114.2927,43.4495,2.9041,2.3083,3.2672,1.1094
2018/7/26,2.3891,3.2496,0.4566,-0.5208,-4.0048,-0.5194,-0.2935,0.0865,0.8511,6.7008,12.9385,0.6329,1.1239,0.3925,0.7751,0.0771,2156653350,1644026988,2337681280,2337681280,14971885976,21115737614,3057000000,21115737614,28.0536,-89.1521,1120.7001,419.5891,37.1921,35.373,29.5428,17.0096,1.0155,2.1331,41.5384,15.5519,3.1972,2.4022,2.0844,1.1551,2.8754,2.2678,114.8146,42.9865,2.7878,2.2964,3.2576,1.1042
2018/7/27,-1.3333,-5.7225,-3.1818,-2.356,-0.3755,-1.6278,0.7851,-0.1296,0.53,4.6564,6.092,0.4214,0.7357,0.4359,0.7069,0.0513,2127897972,1549948190,2263300512,2263300512,14915671135,20772023212,3081000000,20772023212,27.6795,-84.0504,1085.0414,411.2663,37.0524,34.7972,29.7747,17.0579,1.0019,2.0111,40.2167,15.2434,3.1852,2.3631,2.1007,1.1584,2.837,2.138,111.1614,42.1338,2.7773,2.259,3.2832,1.1074
2018/7/30,-1.6892,-3.1866,-4.2254,-3.4853,-4.9414,-5.7134,-0.8763,-2.2934,0.3139,3.1688,5.0756,0.4848,1.4144,1.2119,0.6994,0.2295,2091953750,1500556822,2167668096,2167668096,14178632109,19585235748,3054000000,19585235748,27.212,-81.372,1039.1946,398.0054,35.2215,32.8091,29.5138,16.7131,0.985,1.947,38.5174,14.7519,3.0278,2.2281,2.0823,1.135,2.7891,2.0699,106.4644,40.7752,2.6401,2.1299,3.2544,1.085
2018/7/31,1.0309,-0.1567,1.348,2.7778,0.7048,0.6623,0.6876,0.0886,0.2397,1.9124,3.2769,0.2917,0.7419,0.485,0.367,0.1286,2113520283,1498204852,2196889112,2196889112,14278569604,19714939296,3075000000,19714939296,27.4925,-81.2444,1053.2034,409.2496,35.4698,33.0264,29.7167,16.7362,0.9952,1.9439,39.0366,15.1687,3.0491,2.2428,2.0966,1.1365,2.8179,2.0666,107.8996,41.9272,2.6587,2.144,3.2768,1.0865
2018/8/1,-2.381,-1.5699,-1.5719,0,-2.0122,-1.5132,-1.561,-0.2212,0.2957,1.7379,3.7952,0.3311,0.7815,0.628,0.3323,0.2735,2063198372,1474685152,2162355184,2162355184,13991249306,19416621136,3027000000,19416621136,26.8379,-79.969,1036.6476,409.9894,34.756,32.5266,29.2528,16.7305,0.9715,1.9134,38.423,15.1961,2.9878,2.2089,2.0639,1.1362,2.7508,2.0342,106.2035,42.003,2.6052,2.1116,3.2257,1.0861
2018/8/2,-2.439,-3.9872,-4.1769,-1.0811,-5.0893,-6.012,-2.4777,-3.8137,0.4906,2.2317,4.0914,0.2528,1.1959,1.0314,0.7581,0.4271,2012876460,1415885904,2072035680,2072035680,13279194653,18249289204,2952000000,18249289204,26.1833,-76.7805,993.3478,403.4922,32.9872,30.5711,28.528,16.0098,0.9478,1.8371,36.8181,14.9553,2.8357,2.0761,2.0128,1.0872,2.6837,1.9531,101.7675,41.3374,2.4726,1.9846,3.1457,1.0393
2018/8/3,1.4286,0,6.0256,4.3716,-5.4563,-4.1578,-1.2195,-0.8299,0.3247,1.1598,6.7813,0.6706,2.078,1.0576,0.5684,0.1766,2041631838,1415885904,2196889112,2196889112,12554647814,17490523448,2916000000,17490523448,26.5574,-76.7805,1053.2034,423.4469,31.1873,29.3,28.1801,15.9657,0.9613,1.8371,39.0366,15.6949,2.681,1.9898,1.9882,1.0842,2.722,1.9531,107.8996,43.3817,2.3377,1.9021,3.1074,1.0365
2018/8/6,-3.169,9.9668,-3.9903,-1.0471,-5.3234,-9.6033,-1.8519,-3.7657,0.4638,3.0733,3.922,0.1974,1.1874,1.0971,0.4176,0.3229,1976932238,1557004100,2109226064,2109226064,11886315816,15810862501,2862000000,15810862501,25.7158,-84.433,1011.1771,420.2308,29.5271,26.4863,27.6583,15.4074,0.9308,2.0202,37.4789,15.5757,2.5383,1.7987,1.9514,1.0463,2.6357,2.1477,103.594,43.0522,2.2133,1.7194,3.0498,1.0002
2018/8/7,2.5455,9.9698,1.8892,1.8519,4.7294,2.9122,1.5723,1.6425,0.2989,5.1419,4.1434,0.2825,1.3149,1.1774,0.4957,0.2188,2027254149,1712234116,2149072904,2149072904,12448464226,16271310097,2907000000,16271310097,26.3704,-92.8508,1030.28,427.4588,30.9236,27.2576,28.0932,15.6418,0.9545,2.2216,38.187,15.8436,2.6583,1.8511,1.9821,1.0622,2.7028,2.3619,105.5511,43.7927,2.3179,1.7695,3.0978,1.0154
2018/8/8,-1.0638,10.0275,1.6069,-0.2597,-1.7561,-2.4312,-4.128,-1.0456,0.2987,12.8786,5.1556,0.1928,1.145,1.1683,0.9685,0.1668,2005687616,1883927922,2183606832,2183606832,12229850956,15875714275,2787000000,15875714275,26.0898,-102.1614,1046.8357,425.6052,30.3805,26.5949,26.9335,15.4515,0.9444,2.4444,38.8006,15.7749,2.6116,1.806,1.9003,1.0493,2.6741,2.5987,107.2472,43.6028,2.2772,1.7265,2.9699,1.0031
2018/8/9,2.509,-3.8702,3.0414,0.7813,2.6047,4.8203,1.1841,3.122,0.3341,19.7762,6.5319,0.1777,1.1274,1.1305,0.8716,0.3198,2056009527,1811016854,2250018232,2250018232,12548401721,16640965208,2820000000,16640965208,26.7444,-98.2076,1078.6738,428.9647,31.1718,27.8769,27.2524,15.9348,0.9681,2.3498,39.9807,15.8994,2.6797,1.8931,1.9228,1.0821,2.7412,2.4981,110.509,43.947,2.3365,1.8097,3.0051,1.0345
2018/8/10,-0.3497,-3.8961,-2.5974,-2.584,2.1901,3.6633,0.1064,0.6055,0.3923,14.8069,4.7179,0.2368,0.8602,0.8004,0.3734,0.1276,2048820683,1740457756,2191576200,2191576200,12823229832,17250571884,2823000000,17250571884,26.6509,-94.3813,1050.6563,418.3317,31.8545,28.8981,27.2814,16.0496,0.9647,2.2583,38.9422,15.5053,2.7383,1.9625,1.9248,1.0899,2.7316,2.4008,107.6387,42.8577,2.3877,1.876,3.0083,1.0419
2018/8/13,-0.7018,-4.8649,-2.303,-0.5305,-2.5329,-1.9173,0.3188,-1.0648,0.2911,9.4617,3.0898,0.1087,0.8304,0.6863,0.284,0.1635,2034442994,1655786838,2141103536,2141103536,12498432973,16919827837,2832000000,16919827837,26.4639,-89.7898,1026.4594,417.5308,31.0477,28.344,27.3684,15.9331,0.9579,2.1484,38.0454,15.4756,2.669,1.9248,1.9309,1.082,2.7124,2.284,105.1597,42.7756,2.3272,1.84,3.0179,1.0343
2018/8/14,1.0601,0.5682,0.2481,-0.2667,0.5497,-0.6516,0.5297,-0.9359,0.281,8.3249,2.5034,0.1105,0.5169,0.4923,0.309,0.111,2056009527,1665194718,2146416448,2146416448,12567140001,16809579821,2847000000,16809579821,26.7444,-90.2999,1029.0064,416.8175,31.2184,28.1593,27.5133,15.7991,0.9681,2.1606,38.1398,15.4492,2.6837,1.9123,1.9412,1.0729,2.7412,2.297,105.4206,42.7025,2.34,1.8281,3.0338,1.0257
2018/8/15,0.3497,-3.8136,-3.8366,-5.8824,-4.672,-2.7392,-2.2129,-1.5588,0.3494,5.9199,2.7327,0.5193,0.6528,0.5198,0.4465,0.121,2063198372,1601691529,2064066312,2064066312,11980007218,16349132225,2784000000,16349132225,26.8379,-86.8563,989.5272,393.2133,29.7598,27.388,26.9045,15.5893,0.9715,2.0782,36.6765,14.5743,2.5583,1.8599,1.8982,1.0587,2.7508,2.2094,101.376,40.2843,2.2307,1.778,2.9667,1.012
2018/8/16,2.7875,-2.0558,-1.8018,-1.7045,0.6778,-2.9353,-1.7241,0.4798,0.7395,5.0846,2.9045,0.4241,0.8591,0.6732,0.6205,0.1972,2120709128,1568763950,2026875928,2026875928,12061206433,15869229098,2736000000,15869229098,27.586,-85.0707,971.6979,387.044,29.9616,26.584,26.4406,15.6846,0.9985,2.0355,36.0157,14.3457,2.5756,1.8053,1.8655,1.0651,2.8274,2.164,99.5494,39.6523,2.2458,1.7258,2.9156,1.0182
2018/8/17,-5.0847,-2.9985,-4.7182,-2.0231,-3.1072,-4.8631,-0.5482,-2.4833,1.043,3.8426,2.6379,0.2161,0.7436,0.8291,0.3057,0.2239,2012876460,1521724551,1931243512,1931243512,11686440826,15097492987,2721000000,15097492987,26.1833,-82.5199,925.8511,378.9114,29.0306,25.2912,26.2957,15.2835,0.9478,1.9744,34.3164,14.0442,2.4956,1.7175,1.8553,1.0379,2.6837,2.0991,94.8525,38.8191,2.1761,1.6419,2.8996,0.9922
2018/8/20,-1.7857,-1.8547,-2.4759,0.295,-0.5345,5.6701,0.5513,0.5387,0.5661,3.6366,2.6354,0.1423,0.9637,0.951,0.3871,0.193,1976932238,1493500912,1883427304,1883427304,11623979892,15953536404,2736000000,15953536404,25.7158,-80.9894,902.9277,379.0592,28.8754,26.7253,26.4406,15.3266,0.9308,1.9378,33.4667,14.0497,2.4822,1.8149,1.8655,1.0408,2.6357,2.0601,92.504,38.8342,2.1644,1.735,2.9156,0.995
2018/8/21,0.7273,2.8346,1.9746,2.9412,2.9554,1.4634,0.6579,0.8281,0.2359,4.1529,2.4502,0.2826,0.9584,0.6963,0.3692,0.1312,1991309927,1535836371,1920617688,1920617688,11967515031,16187002790,2754000000,16187002790,25.9028,-83.2851,920.757,388.1799,29.7288,27.1164,26.6146,15.373,0.9376,1.9928,34.1276,14.3878,2.5556,1.8415,1.8778,1.044,2.6549,2.1185,94.3306,39.7686,2.2284,1.7603,2.9347,0.998
2018/8/22,-2.1661,0.3063,-2.0747,-2.2857,-2.8706,0.601,-0.4357,0.5797,0.2009,4.3806,2.0101,0.0732,0.6632,0.4419,0.274,0.1151,1948176860,1540540311,1880770848,1880770848,11623979892,16284280451,2742000000,16284280451,25.3417,-83.5402,901.6541,378.8107,28.8754,27.2793,26.4986,15.442,0.9173,1.9989,33.4195,14.0405,2.4822,1.8525,1.8696,1.0487,2.5974,2.125,92.3735,38.8088,2.1644,1.7709,2.922,1.0025
2018/8/23,1.107,0.6107,3.1073,9.9415,0.2687,-5.2967,0.1094,-0.8646,0.187,3.3969,3.266,6.9258,0.5386,1.1339,0.2563,0.1235,1969743393,1549948190,1939212880,1939212880,11655210359,15421751857,2745000000,15421751857,25.6223,-84.0504,929.6716,417.0545,28.953,25.8344,26.5276,15.33,0.9275,2.0111,34.458,15.458,2.4889,1.7544,1.8716,1.0411,2.6262,2.138,95.2439,42.7268,2.1702,1.6771,2.9252,0.9952
2018/8/24,0,-2.4279,10,9.8404,-1.1254,2.9016,-0.8743,0.6783,0.1221,2.496,6.8966,8.9162,0.5631,0.8414,0.2494,0.058,1969743393,1512316671,2133134168,2133134168,11524042397,15869229098,2721000000,15869229098,25.6223,-82.0097,1022.6388,460.3771,28.6272,26.584,26.2957,15.5115,0.9275,1.9622,37.9038,17.0637,2.4609,1.8053,1.8553,1.0534,2.6262,2.0861,104.7683,47.1652,2.1458,1.7258,2.8996,1.007
2018/8/27,1.4599,2.0218,0.8717,9.4431,4.607,2.3702,1.4333,1.8287,0.2282,2.7969,9.6108,3.8553,0.8058,0.8888,0.3332,0.2426,1998498771,1542892281,2151729360,2151729360,12054960339,16245369387,2760000000,16245369387,25.9963,-83.6677,1031.5535,502.3716,29.946,27.2142,26.6726,15.7487,0.941,2.0019,38.2342,18.6202,2.5743,1.8481,1.8819,1.0695,2.6645,2.1283,105.6816,51.4674,2.2447,1.7667,2.9411,1.0224
2018/8/28,0,3.0488,2.963,8.8496,1.4508,1.8363,0.6522,0.1418,0.2451,6.6688,9.5262,8.3608,0.8574,0.6902,0.4161,0.1646,1998498771,1589931679,2215484304,2215484304,12229850956,16543687547,2778000000,16543687547,25.9963,-86.2186,1062.118,543.1889,30.3805,27.7139,26.8465,15.666,0.941,2.0629,39.3671,20.1331,2.6116,1.882,1.8941,1.0639,2.6645,2.1932,108.8129,55.6491,2.2772,1.7991,2.9603,1.017
2018/8/29,-1.7986,0.2959,-2.7578,1.2195,-2.094,-3.0968,-0.54,-0.9438,0.2419,3.4962,5.6454,3.2109,0.5751,0.6545,0.1989,0.0638,1962554549,1594635619,2154385816,2154385816,11973761124,16031358533,2763000000,16031358533,25.5288,-86.4737,1032.827,550.0224,29.7443,26.8556,26.7016,15.5227,0.9241,2.069,38.2814,20.3864,2.5569,1.8238,1.8839,1.0541,2.6166,2.1997,105.8121,56.3492,2.2295,1.7434,2.9443,1.0077
2018/8/30,-0.3663,-1.0324,-0.3699,-1.004,0.4695,2.9126,0.3257,1.2863,0.1914,3.74,4.4196,1.3523,0.6871,0.765,0.3672,0.1506,1955365704,1578171830,2146416448,2146416448,12029975965,16498291306,2772000000,16498291306,25.4353,-85.5809,1029.0064,544.8705,29.884,27.6378,26.7885,15.7319,0.9207,2.0477,38.1398,20.1954,2.5689,1.8769,1.89,1.0683,2.607,2.1769,105.4206,55.8214,2.24,1.7942,2.9539,1.0213
2018/8/31,0,-4.1729,0.2475,-0.4057,-4.3614,-3.4984,-2.0563,-0.3763,0.1262,2.892,4.3457,0.5377,0.9892,1.2902,0.4308,0.1396,1955365704,1512316671,2151729360,2151729360,11505304116,15921110517,2715000000,15921110517,25.4353,-82.0097,1031.5535,543.6918,28.5806,26.671,26.2377,15.7033,0.9207,1.9622,38.2342,20.1518,2.4569,1.8112,1.8512,1.0664,2.607,2.0861,105.6816,55.7007,2.1423,1.7314,2.8932,1.0194
2018/9/3,0.3676,-0.1555,0.3704,3.4623,0.1086,-1.222,-1.989,-0.5194,0.165,1.7731,3.3226,5.8428,0.9998,0.5223,0.3567,0.078,1962554549,1509964701,2159698728,2159698728,11517796303,15726555195,2661000000,15726555195,25.5288,-81.8821,1035.374,563.3572,28.6117,26.345,25.7158,15.6448,0.9241,1.9592,38.3758,20.8806,2.4596,1.7891,1.8144,1.0624,2.6166,2.0829,106.073,57.7154,2.1446,1.7103,2.8356,1.0156
2018/9/4,1.0989,1.4019,0.492,-0.1969,0.8134,0.0412,0.451,1.1391,0.165,1.8544,4.8953,0.1588,0.8697,0.5592,0.2337,0.0569,1984121082,1531132431,2170324552,2170324552,11611487705,15733040372,2673000000,15733040372,25.8093,-83.03,1040.4681,560.8665,28.8444,26.3559,25.8318,15.7851,0.9342,1.9867,38.5646,20.7883,2.4796,1.7898,1.8225,1.072,2.6453,2.1121,106.5949,57.4602,2.1621,1.711,2.8484,1.0247
2018/9/5,-0.7246,0,-4.6512,-1.9724,-3.7117,-2.9266,-0.5612,-0.5631,0.2981,2.9537,4.2879,1.4044,0.8086,0.4425,0.3011,0.1235,1969743393,1531132431,2069379224,2069379224,11180507258,15272592777,2658000000,15272592777,25.6223,-83.03,992.0743,550.494,27.7738,25.5846,25.6868,15.7153,0.9275,1.9867,36.7709,20.4039,2.3875,1.7374,1.8123,1.0672,2.6262,2.1121,101.637,56.3975,2.0818,1.6609,2.8324,1.0202
2018/9/6,-1.0949,-0.6144,-3.3376,-0.2012,-1.3408,-3.9915,-0.7901,-0.5663,0.3551,1.7713,3.5324,1.4983,0.8055,0.955,0.1846,0.1123,1948176860,1521724551,2000311368,2000311368,11030601015,14662986101,2637000000,14662986101,25.3417,-82.5199,958.9627,548.9947,27.4014,24.5634,25.4839,15.6151,0.9173,1.9744,35.5436,20.3483,2.3555,1.6681,1.798,1.0604,2.5974,2.0991,98.2447,56.2439,2.0539,1.5946,2.8101,1.0137
2018/9/7,-0.369,2.9366,1.0624,1.0081,1.0193,1.3268,-0.4551,0.1898,0.3907,3.9547,2.7669,0.1401,1.2656,0.5185,0.2004,0.05,1940988015,1566411980,2021563016,2021563016,11143030697,14857541423,2625000000,14857541423,25.2482,-84.9432,969.1509,554.4396,27.6807,24.8893,25.3679,15.6436,0.9139,2.0324,35.9213,20.5501,2.3795,1.6902,1.7898,1.0623,2.5878,2.1607,99.2885,56.8018,2.0749,1.6158,2.7973,1.0156
2018/9/10,-2.2222,2.8529,-3.4166,-0.998,-1.2892,-2.7935,-4.3429,0.1895,0.2815,5.8756,2.4487,0.3631,0.8258,0.6046,0.9295,0.0731,1897854948,1611099409,1952495160,1952495160,10999370548,14442490070,2511000000,14442490070,24.6872,-87.3665,936.0393,550.3338,27.3238,24.194,24.2662,15.7139,0.8936,2.0904,34.694,20.3979,2.3489,1.643,1.7121,1.0671,2.5303,2.2224,95.8963,56.3811,2.0481,1.5706,2.6758,1.0201
2018/9/11,1.5152,0.292,1.2245,1.2097,-1.2493,0.0898,-0.2389,-0.6619,0.2033,3.6745,1.6269,0.2024,0.5525,0.3669,0.1701,0.0549,1926610326,1615803349,1976403264,1976403264,10861956492,14455460425,2505000000,14455460425,25.0612,-87.6215,947.501,557.7838,26.9825,24.2157,24.2082,15.6325,0.9072,2.0965,35.1188,20.6741,2.3195,1.6445,1.708,1.0616,2.5687,2.2289,97.0705,57.1444,2.0225,1.572,2.6694,1.0148
2018/9/12,-0.3731,-2.9112,-0.672,-0.7968,-1.3801,0,-0.1198,-0.3808,0.1461,2.9539,1.3815,0.1418,0.7752,0.3655,0.1787,0.0781,1919421482,1568763950,1963120984,1963120984,10712050250,14455460425,2502000000,14455460425,24.9677,-85.0707,941.1334,553.834,26.6101,24.2157,24.1793,15.5861,0.9038,2.0355,34.8828,20.5277,2.2875,1.6445,1.7059,1.0584,2.5591,2.164,96.4181,56.7397,1.9946,1.572,2.6662,1.0118
2018/9/13,1.1236,1.0495,0.9472,0.2008,4.3732,2.1983,0.5995,0.3344,0.1709,1.8811,2.1131,0.2712,0.698,0.5053,0.1936,0.1137,1940988015,1585227740,1981716176,1981716176,11180507258,14773234117,2517000000,14773234117,25.2482,-85.9635,950.048,554.5649,27.7738,24.748,24.3242,15.625,0.9139,2.0568,35.2132,20.5548,2.3875,1.6806,1.7162,1.0611,2.5878,2.1867,97.3314,56.8146,2.0818,1.6066,2.6822,1.0144
2018/9/14,-0.7407,1.632,10.0536,4.2084,-0.2793,-2.0632,0.3576,-0.2857,0.0963,4.2746,6.9031,1.111,0.854,0.6471,0.211,0.0242,1926610326,1611099409,2180950376,2180950376,11149276790,14468430779,2526000000,14468430779,25.0612,-87.3665,1045.5622,576.8371,27.6962,24.2374,24.4112,15.5517,0.9072,2.0904,38.7534,21.3803,2.3809,1.646,1.7223,1.0561,2.5687,2.2224,107.1168,59.0964,2.076,1.5735,2.6918,1.0096
2018/9/17,-1.8657,5.2555,0.609,-2.5,-0.2241,-2.017,-1.1876,-0.7163,0.1905,8.9837,12.3717,0.3356,0.7341,0.3347,0.1885,0.0298,1890666104,1695770327,2194232656,2194232656,11124292417,14176597796,2496000000,14176597796,24.5936,-91.958,1051.9298,563.6558,27.6341,23.7486,24.1213,15.4735,0.8902,2.2003,38.9894,20.8917,2.3755,1.6128,1.7019,1.0508,2.5207,2.3392,107.7691,57.746,2.0714,1.5417,2.6598,1.0045
2018/9/18,1.5209,0.5548,0.1211,0.1972,0.5053,1.8298,1.0817,1.0582,0.1857,5.8344,6.7259,0.2881,0.7836,0.4885,0.3458,0.0815,1919421482,1705178207,2196889112,2196889112,11180507258,14436004892,2523000000,14436004892,24.9677,-92.4682,1053.2034,565.3563,27.7738,24.1831,24.3822,15.6475,0.9038,2.2125,39.0366,20.9547,2.3875,1.6423,1.7203,1.0626,2.5591,2.3521,107.8996,57.9202,2.0818,1.5699,2.6886,1.0158
2018/9/19,1.4981,-0.8276,1.6929,1.1811,3.5196,2.2462,0.8323,0.6663,0.2388,6.2165,9.6576,0.1925,0.8118,0.8843,0.4323,0.1064,1948176860,1691066387,2234079496,2234079496,11574011144,14760263762,2544000000,14760263762,25.3417,-91.7029,1071.0327,572.0992,28.7513,24.7263,24.5851,15.7552,0.9173,2.1942,39.6975,21.2047,2.4716,1.6792,1.7346,1.0699,2.5974,2.3327,109.7262,58.611,2.1551,1.6052,2.711,1.0228
2018/9/20,1.845,2.9207,-2.6159,-2.3346,5.2348,4.6573,3.184,1.5603,0.4071,8.9102,5.8917,0.2501,1.5015,1.588,1.0681,0.2886,1984121082,1740457756,2175637464,2175637464,12179882208,15447692567,2625000000,15447692567,25.8093,-94.3813,1043.0152,558.5638,30.2564,25.8779,25.3679,15.992,0.9342,2.2583,38.659,20.703,2.601,1.7574,1.7898,1.086,2.6453,2.4008,106.8558,57.2243,2.2679,1.6799,2.7973,1.0382
2018/9/21,10.1449,-0.1351,1.9536,1.3944,1.4359,2.8547,1.6,1.4898,1.6978,10.831,8.441,0.162,0.8984,1.2976,1.0061,0.2205,2185408728,1738105786,2218140760,2218140760,12354772824,15888684630,2667000000,15888684630,28.4276,-94.2537,1063.3915,565.0107,30.6908,26.6166,25.7738,16.1892,1.029,2.2552,39.4143,20.9419,2.6383,1.8075,1.8184,1.0994,2.9137,2.3976,108.9434,57.8848,2.3005,1.7279,2.842,1.051
