ÈÕÆÚ,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH
2016/11/22,0.9692,0.9351,3.3095,0,1.3125,0.3308,1.4634,0.7709,1.9678,-0.1427,2.1002,2.2252,0.2415,-0.1517,1.6233,1.2807,3.9941,,1.4118,1.1871,1.0791,1.1237,3.286,0.9456,3.0518,0.5925,0.0692,0.2206,4775883363,4248650382,6729147795,4472023758,3823688313,6352241059,9867389838,16534959811,4924800000,6814500000,3805466558,43950224495,,6814500000,121.7363,67.3858,34.1148,74.9578,92.0853,82.254,71.7288,57.7092,452.1191,325.9721,80.1248,29.1855,56.0659,210.7483,7.7519,8.4263,3.2757,3.7334,4.1345,9.8165,7.5446,3.6607,18.4513,5.1911,4.6113,3.9308,2.684,3.3561,15.6168,2.8104,8.5611,4.3853,9.2393,1.8347,11.2449,1.6103,65.1703,70.4026,3.881,2.0642,1.4938,45.5169
2016/11/23,-0.9034,-0.5211,-0.2513,0,-0.2101,0.9341,-0.4274,0.5525,-1.4912,0.5714,-1.7765,-1.1773,-0.0268,0.6079,1.5009,1.3766,3.3515,,1.0954,2.2656,1.5342,1.2002,2.565,1.49,3.3369,0.4159,0.1213,0.2775,4732735913,4226509181,6712240388,4472023758,3815655354,6411575179,9825221505,16626313180,4851360000,6853440000,3737861262,43432818476,,6853440000,120.6365,67.0347,34.0291,74.9578,91.8919,83.0223,71.4223,58.0281,445.377,327.8348,78.7014,28.8419,56.1528,212.4148,7.6818,8.3824,3.2675,3.7334,4.1258,9.9082,7.5123,3.6809,18.1761,5.2207,4.5294,3.8845,2.6881,3.3827,15.4757,2.7957,8.5396,4.3853,9.2198,1.8519,11.1969,1.6192,64.1985,70.8049,3.812,2.0399,1.4961,45.8768
2016/11/24,-0.7977,-0.1164,-2.0781,0,1.9298,-0.6532,-1.3948,-0.4649,0.1781,0.7102,-1.4279,0.4495,-0.6693,0.4532,1.1398,1.0372,2.008,,2.5781,1.584,1.0714,1.7206,2.2853,1.2249,2.1628,0.2889,0.1562,0.0864,4694981894,4221588914,6572754285,4472023758,3889290808,6369692271,9688174424,16549014175,4860000000,6902115000,3684488659,43628066031,,6902115000,119.6741,66.9566,33.3219,74.9578,93.6652,82.4799,70.426,57.7583,446.1702,330.1632,77.5776,28.9715,55.9235,213.9379,7.6206,8.3726,3.1996,3.7334,4.2055,9.8435,7.4075,3.6638,18.2085,5.2578,4.4647,3.9019,2.6771,3.4069,15.3523,2.7925,8.3622,4.3853,9.3978,1.8398,11.0407,1.6116,64.3128,71.3078,3.7576,2.049,1.49,46.2058
2016/11/25,1.4934,0.7576,4.1801,0,-0.5164,-0.3288,1.5234,2.2505,-0.6222,0.141,0.8209,0.2014,0.2426,0.4511,1.5399,1.2521,4.821,,2.1173,1.1297,1.222,1.6733,3.0717,1.3328,2.1284,0.3298,0.1176,0.1928,4765096501,4253570649,6847499641,4472023758,3869208412,6348750816,9835763588,16921454834,4829760000,6911850000,3714733134,43715927430,,6911850000,121.4613,67.4639,34.7148,74.9578,93.1816,82.2088,71.4989,59.0582,443.394,330.6289,78.2144,29.0299,56.1265,215.1613,7.7344,8.4361,3.3333,3.7334,4.1837,9.8112,7.5204,3.7463,18.0952,5.2652,4.5014,3.9098,2.6869,3.4264,15.5815,2.8136,8.7117,4.3853,9.3492,1.8337,11.2089,1.6479,63.9126,71.4084,3.7885,2.0532,1.4954,46.47
2016/11/28,0.1132,0.4049,-1.0494,0,1.0381,0.2749,-0.1608,-0.9136,-2.7728,-0.5634,-0.7184,-0.201,-0.484,0,1.1838,1.1962,2.7169,,2.3088,1.2491,1.2286,1.3165,3.6499,1.0134,2.1051,0.2258,0.0644,0.1224,4770489932,4270791582,6775643163,4472023758,3909373205,6366202028,9819950464,16766856825,4695840000,6872910000,3688046833,43628066031,,6872910000,121.5988,67.737,34.3505,74.9578,94.1489,82.4347,71.3839,58.5186,431.0996,328.7662,77.6525,28.9715,55.7531,214.7693,7.7431,8.4702,3.2983,3.7334,4.2272,9.8381,7.5083,3.712,17.5935,5.2355,4.469,3.9019,2.669,3.4202,15.5992,2.825,8.6203,4.3853,9.4463,1.8388,11.1909,1.6329,62.1405,71.0061,3.7612,2.049,1.4855,46.3853
2016/11/29,-5.5964,-1.0369,-1.8091,0,0.2397,-0.932,0,-2.347,-2.1159,-3.2578,-3.425,0.6489,-1.1078,-1.1976,2.3607,1.5027,2.1554,,2.7309,1.4329,0.9982,2.7874,2.6463,1.669,2.4102,0.5712,0.1912,0.0952,4503515085,4226509181,6653064466,4472023758,3918744990,6306867908,9819950464,16373334619,4596480000,6649005000,3561731674,43911174985,,6649005000,114.7937,67.0347,33.7291,74.9578,94.3746,81.6664,71.3839,57.1451,421.9779,318.0557,74.9929,29.1595,55.0133,211.727,7.3098,8.3824,3.2387,3.7334,4.2373,9.7464,7.5083,3.6249,17.2212,5.065,4.316,3.9273,2.6336,3.3717,14.7262,2.7957,8.4643,4.3853,9.4689,1.8216,11.1909,1.5945,60.8256,68.6929,3.6324,2.0623,1.4658,45.7283
2016/11/30,-2.4551,-0.2328,-0.1906,10.0467,-2.3232,0.166,2.3081,-0.6009,-2.6316,-1.6105,0.3996,-1.0449,0.3005,-0.7576,1.9424,0.8614,1.1948,0.0373,1.7614,1.0598,2.4724,0.9409,3.0559,1.2624,1.4671,0.2581,0.2583,0.1316,4392949745,4216668648,6640383911,4921315864,3827704792,6317338635,10046605251,16274954068,4475520000,6541920000,3575964368,43452343232,,6541920000,111.9754,66.8786,33.6648,82.4886,92.1821,81.802,73.0316,56.8018,410.8732,312.9332,75.2926,28.8548,55.1594,210.0498,7.1303,8.3629,3.2325,4.1085,4.1389,9.7626,7.6816,3.6031,16.768,4.9834,4.3332,3.8862,2.6406,3.345,14.3646,2.7892,8.4482,4.8259,9.249,1.8247,11.4492,1.585,59.2249,67.5865,3.6469,2.0408,1.4696,45.366
2016/12/1,0.3683,1.2252,2.7371,9.9788,7.1354,-0.2762,-0.7345,0.6045,0.6757,0.744,0.7463,0.7639,-0.5176,0.6107,0.8613,1.5785,4.7431,0.0746,5.1536,0.9747,1.2259,1.3123,1.4623,0.7191,1.5079,0.3392,0.0436,0.0495,4409130039,4268331449,6822138531,5412402586,4100825386,6299887424,9972810669,16373334619,4505760000,6590595000,3602650669,43784264074,,6590595000,112.3878,67.698,34.5862,90.72,98.7596,81.576,72.4951,57.1451,413.6494,315.2616,75.8545,29.0752,54.948,211.6179,7.1566,8.4653,3.321,4.5184,4.4342,9.7356,7.6252,3.6249,16.8813,5.0205,4.3656,3.9159,2.6304,3.37,14.4175,2.8234,8.6794,5.3074,9.9089,1.8196,11.3651,1.5945,59.6251,68.0894,3.6741,2.0564,1.464,45.7047
2016/12/2,-0.6116,-0.634,-2.4164,10.0386,-0.3918,3.6011,-3.4355,-1.9313,-2.1093,-2.3634,-0.8395,-1.6276,0,-1.214,1.1027,0.9235,2.5366,0.1586,2.7937,3.9344,1.6771,1.1308,2.5617,1.1607,2.0618,0.4703,0.0956,0.0589,4382162883,4241269982,6657291317,5955732575,4084759468,6526753176,9630192967,16057111418,4410720000,6434835000,3572406194,43071610501,,6434835000,111.7004,67.2688,33.7505,99.827,98.3727,84.5137,70.0045,56.0415,404.9242,307.8108,75.2177,28.602,54.8173,208.5518,7.1128,8.4117,3.2407,4.972,4.4168,10.0862,7.3632,3.5549,16.5252,4.9018,4.3289,3.8522,2.6242,3.3212,14.3294,2.8055,8.4697,5.8402,9.8701,1.8851,10.9746,1.5637,58.3674,66.4802,3.6433,2.0229,1.4605,45.0425
2016/12/5,0.8615,-1.2761,-4.127,10,-2.3271,-2.139,-0.1095,-0.7002,0,-5.9002,0.1494,0.0227,-0.3834,-2.4578,0.691,1.0378,2.953,3.2835,2.0685,2.0749,0.8716,2.2035,,3.3079,1.4148,0.2863,0.1206,0.1663,4419916901,4187147047,6382545961,6551305832,3989702791,6387143482,9619650884,15944676503,4410720000,6055170000,3577743454,43081372878,,6055170000,112.6628,66.4104,32.3576,109.8097,96.0834,82.7059,69.9279,55.6491,404.9242,289.6495,75.33,28.6085,54.6675,203.6508,7.1741,8.3043,3.107,5.4692,4.314,9.8705,7.3551,3.53,16.5252,4.6126,4.3354,3.8531,2.617,3.2431,14.4528,2.7697,8.1202,6.4242,9.6404,1.8448,10.9626,1.5528,58.3674,62.5578,3.6487,2.0234,1.4565,43.984
2016/12/6,0.2441,-1.7626,0.0662,5.5024,0,-0.765,-0.3288,-0.617,0,0.1608,0.0995,-0.9971,0.8246,-0.315,0.583,2.1791,0.9584,11.4258,1.76,1.4789,0.6179,1.2298,,0.953,1.133,0.2931,0.1586,0.1141,4430703764,4113343045,6386772813,6911784383,3989702791,6338280089,9588024634,15846295951,4410720000,6064905000,3581301628,42651828259,,6064905000,112.9377,65.2398,32.379,115.8518,96.0834,82.0732,69.698,55.3057,404.9242,290.1152,75.405,28.3232,54.8822,202.1399,7.1916,8.1579,3.109,5.7702,4.314,9.795,7.331,3.5082,16.5252,4.62,4.3397,3.8146,2.6273,3.219,14.4881,2.7209,8.1255,6.7777,9.6404,1.8307,10.9266,1.5432,58.3674,62.6583,3.6524,2.0032,1.4623,43.6577
2016/12/7,0.426,0.5981,0.6618,7.7853,5.5369,0.9912,0.9896,1.286,0,1.4446,0.6955,-0.1602,0.6816,0.7899,0.6785,1.3151,1.2638,10.9016,3.8586,1.6777,0.6759,0.8867,,0.9216,2.0642,0.3251,0.1371,0.0591,4449580773,4137944379,6429041329,7449890045,4210609154,6401104452,9682903382,16050084236,4410720000,6152520000,3606208842,42583491615,,6152520000,113.4189,65.63,32.5933,124.8713,101.4035,82.8867,70.3877,56.017,404.9242,294.3063,75.9294,28.2779,55.444,204.4288,7.2222,8.2067,3.1296,6.2194,4.5529,9.8921,7.4035,3.5534,16.5252,4.6868,4.3699,3.8085,2.6542,3.2555,14.5498,2.7371,8.1793,7.3054,10.1742,1.8489,11.0347,1.5631,58.3674,63.5635,3.6778,2,1.4772,44.152
2016/12/8,-1.2121,-0.8323,-1.4464,-2.805,-0.7949,-1.036,-1.1976,-2.6708,0,0.4747,-0.888,-0.2522,-0.352,-0.7837,0.6985,0.7262,0.9347,9.3998,2.0275,0.9811,0.7334,0.6409,,0.8972,1.5052,0.2723,0.0466,0.0976,4395646461,4103502511,6336050593,7240916973,4177138493,6334789847,9587753980,15621426120,4410720000,6181725000,3574185281,42476105460,,6181725000,112.0441,65.0837,32.1219,121.3686,100.5974,82.028,69.5447,54.5209,404.9242,295.7033,75.2551,28.2066,55.187,202.5997,7.1347,8.1384,3.0843,6.0449,4.5167,9.7896,7.3148,3.4585,16.5252,4.709,4.3311,3.7989,2.6419,3.2264,14.3734,2.7144,8.061,7.1005,10.0933,1.8297,10.9025,1.5213,58.3674,63.8653,3.6451,1.9949,1.4704,43.757
2016/12/9,0.8589,-0.4796,-0.6004,0.0722,0.641,-0.2204,-0.3306,-1.6644,0,-0.4724,0.0996,-0.2758,0,0.158,1.1351,0.816,0.9948,7.3019,1.9914,0.9492,0.9144,1.298,,0.8304,1.039,0.2723,0.0392,0.0933,4433400479,4083821444,6298008929,7246141299,4203915022,6320828878,9556058926,15361420377,4410720000,6152520000,3577743454,42358956927,,6152520000,113.0065,64.7716,31.929,121.4562,101.2423,81.8472,69.1546,53.6134,404.9242,294.3063,75.33,28.1288,55.3805,203.6313,7.196,8.0994,3.0658,6.0493,4.5457,9.768,7.2738,3.4009,16.5252,4.6868,4.3354,3.7884,2.6512,3.2428,14.4969,2.7013,8.0126,7.1056,10.158,1.8257,10.8414,1.496,58.3674,63.5635,3.6487,1.9894,1.4755,43.9798
2016/12/12,-8.5766,-6.5663,-3.2886,2.235,-2.7707,-3.037,-7.518,-1.9671,0,-2.2152,-7.7573,-1.1062,-1.6033,-3.1546,1.5799,2.3464,1.6909,9.2891,1.6357,3.1819,2.1624,1.243,,1.6478,3.0818,0.8424,0.1748,0.1948,4053163577,3815666903,6090893199,7408095431,4087437121,6128865549,8837637691,15059251540,4410720000,6016230000,3300205921,41890362797,,6016230000,103.3143,60.5185,30.879,124.1707,98.4372,79.3615,63.9556,52.5588,404.9242,287.7868,69.4864,27.8176,54.5827,197.5335,6.5788,7.5676,2.965,6.1845,4.4197,9.4714,6.727,3.334,16.5252,4.583,3.9991,3.7465,2.613,3.1457,13.2536,2.524,7.7491,7.2644,9.8766,1.7702,10.0263,1.4666,58.3674,62.1555,3.3657,1.9674,1.4543,42.6628
2016/12/13,0.2661,0,0,1.5515,-1.6705,-1.8223,-0.2989,-0.1867,-7.6396,2.7508,0.6469,-1.5381,0.3866,1.3029,0.8587,1.1827,0.9861,7.8871,2.1349,0.8641,1.081,0.6993,6.3009,1.375,1.4572,0.2891,0.0629,0.1136,4063950439,3815666903,6090893199,7523030621,4019156973,6017177794,8811225145,15031142811,4073760000,6181725000,3321554962,41246045867,,6181725000,103.5893,60.5185,30.879,126.0972,96.7928,77.9153,63.7645,52.4607,373.9898,295.7033,69.9359,27.3897,54.6732,199.667,6.5963,7.5676,2.965,6.2805,4.3459,9.2988,6.7069,3.3278,15.2628,4.709,4.0249,3.6889,2.6173,3.1797,13.2888,2.524,7.7491,7.3771,9.7116,1.738,9.9964,1.4638,53.9084,63.8653,3.3875,1.9372,1.4567,43.1236
2016/12/14,-0.5972,-0.6447,0.2082,2.9861,3.7975,-3.8283,-1.3789,-2.9453,0,0.7874,-0.7499,-0.8284,0.1926,-0.1608,0.6769,0.7163,1.0574,11.6833,2.0955,1.9346,0.78,2.2023,2.9624,1.8672,1.1237,0.2295,0.0771,0.1725,4039679999,3791065569,6103573754,7747676674,4171783187,5786821800,8689727437,14588430330,4073760000,6230400000,3296647748,40904362647,,6230400000,102.9706,60.1283,30.9433,129.8626,100.4685,74.9324,62.8852,50.9156,373.9898,298.0317,69.4115,27.1628,54.8532,199.6178,6.5569,7.5188,2.9712,6.468,4.5109,8.9428,6.6144,3.2298,15.2628,4.7461,3.9948,3.6583,2.6259,3.1789,13.2095,2.5077,7.7652,7.5974,10.0804,1.6714,9.8585,1.4207,53.9084,64.3681,3.3621,1.9211,1.4615,43.113
2016/12/15,0,0.2596,1.1773,-2.1578,3.3376,-0.3619,0.6687,0.9634,2.1209,0,1.1333,0.0239,0.1098,0.4831,,0.7723,1.4757,8.1133,3.6912,1.2957,0.8059,1.3391,2.5745,1.2422,1.0837,0.3025,0.0773,0.1052,4039679999,3800906103,6175430231,7580498216,4311021137,5765880346,8747835036,14728973975,4160160000,6230400000,3334008570,40914125025,,6230400000,102.9706,60.2844,31.3076,127.0605,103.8217,74.6613,63.3057,51.4061,381.9217,298.0317,70.1982,27.1693,55.121,201.3406,6.5569,7.5383,3.0061,6.3284,4.6615,8.9104,6.6586,3.2609,15.5865,4.7461,4.04,3.6592,2.6387,3.2063,13.2095,2.5142,7.8567,7.4335,10.4168,1.6654,9.9244,1.4344,55.0518,64.3681,3.4002,1.9216,1.4686,43.485
