ÈÕÆÚ,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH
2017/11/15,-1.0152,-0.5952,1.9481,-0.4682,1.0145,-0.7353,0.7547,,-0.6126,0.1309,-1.0081,-2.5187,-1.6917,9.9415,0,0,,-1.4458,-0.5988,,-1.7143,0.4226,0.518,1.8531,0.4033,0.5348,0.1462,0.3022,,0.411,0.1275,0.2864,0.7806,1.236,0.028,0.0861,0.1084,,1.0373,5.2555,,0.3292,5510566105,2620624788,3074766726,7120468070,5043134195,9007811105,3343837298,,3437232554,6872869732,11876267124,4689168130,8064977858,687788953.4,14159600000,17582473599,,3520681260,1394400000,,6872869732,-23.4538,19.8608,-71.5513,37.9542,73.4594,17.7132,56.355,,62.9841,22.3343,26.4706,25.0497,32.8745,46.048,38.1428,23.0871,,28.9612,60.6548,,16.6372,3.2422,1.5972,3.5499,1.8376,3.1497,1.6924,5.0173,,2.4528,2.2358,2.0362,6.4689,6.1797,2.0341,3.9061,2.3107,,3.2936,4.9973,,1.6655,2.5906,0.9804,8.3238,2.9265,3.3713,1.2492,12.9614,,3.0362,1.1887,3.1968,8.0277,3.9322,2.0208,2.5797,2.0947,,6.4402,2.5876,,0.8855
2017/11/16,2.0513,-0.2994,-10.0091,-0.5376,-3.8737,0,-0.8427,,-0.7704,-0.2614,-0.611,0.2793,-0.3824,9.9291,-0.4396,-0.3727,,-0.326,1.506,,0.2326,0.6433,0.5434,3.507,0.6573,0.6958,0.1558,0.407,,0.431,0.0965,0.3118,0.4127,1.5828,0.0661,0.0942,0.0853,,0.7298,6.4431,,0.1715,5623603359,2612778606,2767010275,7082185984,4847776056,9007811105,3315658894,,3410751564,6854901445,11803703374,4702266365,8034136643,756080055.2,14097360000,17516948852,,3509203896,1415400000,,6854901445,-23.9349,19.8014,-64.3896,37.7501,70.6137,17.7132,55.8801,,62.4989,22.2759,26.3088,25.1197,32.7488,50.6202,37.9751,23.001,,28.8668,61.5683,,16.6817,3.3087,1.5925,3.1946,1.8277,3.0277,1.6924,4.975,,2.4339,2.23,2.0238,6.487,6.1561,2.236,3.8889,2.3021,,3.2829,5.0726,,1.67,2.6438,0.9775,7.4907,2.9108,3.2407,1.2492,12.8522,,3.0128,1.1856,3.1773,8.0501,3.9172,2.2214,2.5684,2.0869,,6.4192,2.6266,,0.8879
2017/11/17,-2.6382,-3.4535,-10.0101,-3.2432,-3.4328,-1.9753,-3.4939,,-1.8634,-3.4076,-3.0738,-2.1588,0.7678,10,-1.9868,-1.4963,,-3.2706,-2.73,,-1.6241,0.9908,0.7758,6.3233,1.0694,1.3638,0.334,0.5617,,0.7469,0.2293,0.6059,0.7588,1.7626,0.15,0.248,0.2075,,1.4972,4.2851,,0.2092,5475241964,2522547513,2490029469,6852493466,4681359863,8829879033,3199814344,,3347197187,6621313715,11440884623,4600755044,8095819074,831688060.7,13817280000,17254849867,,3394430261,1376760000,,6621313715,-23.3035,19.1175,-57.9442,36.5258,68.1897,17.3633,53.9278,,61.3343,21.5168,25.5002,24.5774,33.0002,55.6822,37.2206,22.6569,,27.9226,59.8875,,16.4085,3.2214,1.5375,2.8748,1.7685,2.9238,1.6589,4.8012,,2.3886,2.154,1.9616,6.3469,6.2033,2.4596,3.8117,2.2676,,3.1755,4.9341,,1.6426,2.574,0.9438,6.7409,2.8164,3.1295,1.2246,12.4032,,2.9566,1.1452,3.0796,7.8763,3.9472,2.4436,2.5173,2.0556,,6.2092,2.5549,,0.8733
2017/11/20,-1.4194,0.9331,0,-0.9777,0.4637,1.3854,-0.7828,,0.1582,-1.4925,0.2114,0.2135,0,9.9707,-1.6892,-0.6329,,0.1972,3.5387,,0,0.5103,0.4465,,0.7325,1.0398,0.2236,0.3679,,0.4697,0.2203,0.3027,0.9103,,0.1973,0.1367,0.1318,,0.8946,6.0215,,0.1422,5397528852,2546086059,2490029469,6785499814,4703066323,8952207332,3174766873,,3352493385,6522488137,11465072540,4610578720,8095819074,914612970,13583880000,17145641956,,3401125390,1425480000,,6522488137,-22.9727,19.2959,-57.9442,36.1687,68.5059,17.6039,53.5056,,61.4313,21.1957,25.5541,26.3505,33.0002,61.2341,36.5919,22.5135,,27.9777,62.0068,,16.407,3.1757,1.5518,2.8748,1.7512,2.9374,1.6819,4.7636,,2.3924,2.1218,1.9657,6.8048,6.2033,2.7049,3.7473,2.2533,,3.1817,5.1087,,1.6425,2.5375,0.9526,6.7409,2.7888,3.144,1.2415,12.3061,,2.9613,1.1281,3.0861,8.4446,3.9472,2.6872,2.4748,2.0426,,6.2215,2.6453,,0.8733
2017/11/21,-1.178,-0.9245,0,-0.7757,-2.1538,-0.6211,3.5503,,1.5798,-1.5152,0,-2.1307,0,10,-0.1145,-0.2548,,-0.6468,2.475,,-0.2358,0.6108,0.6555,,1.8983,0.6786,0.1818,0.4269,,0.5635,0.1426,0.227,0.7391,,0.1874,0.0893,0.1606,,0.6423,7.7527,,0.093,5333945397,2522547513,2490029469,6732861946,4601769509,8896603560,3287480490,,3405455365,6423662560,11465072540,4512341958,8095819074,1006074267,13568320000,17101958792,,3379127110,1460760000,,6423662560,-22.7021,19.1175,-57.9442,35.8881,67.0304,17.4945,55.4052,,62.4018,20.8745,25.5541,25.7891,33.0002,67.3575,36.55,22.4561,,27.7968,63.5414,,16.3893,3.1383,1.5375,2.8748,1.7376,2.8741,1.6715,4.9327,,2.4302,2.0897,1.9657,6.6599,6.2033,2.9753,3.743,2.2475,,3.1612,5.2351,,1.6407,2.5076,0.9438,6.7409,2.7672,3.0763,1.2338,12.743,,3.0081,1.1111,3.0861,8.2647,3.9472,2.9559,2.472,2.0374,,6.1813,2.7108,,0.8723
2017/11/22,0.9272,-0.6221,0,-2.4165,0.6289,-0.125,-1.5238,,0.4666,1.2587,0.4219,-3.9913,0,10.0606,0.4587,0.1277,,0.0849,-0.8051,,1.5366,0.5303,0.4816,,0.9277,0.8146,0.1747,0.226,0.0526,0.3692,0.3339,0.2509,1.2814,,0.3804,0.0951,0.1634,,0.5193,6.5452,,0.1008,5383399195,2506855149,2490029469,6570163078,4630711456,8885482806,3237385549,1123920000,3421343960,6504519851,11513448373,4332241226,8095819074,1107291436,13630560000,17123800374,,3381996451,1449000000,,6504519851,-22.9126,18.9986,-57.9442,35.0209,67.4519,17.4727,54.561,33.0984,62.693,21.1373,25.6619,24.7597,33.0002,74.1341,36.7177,22.4848,,27.8204,63.0299,,16.6246,3.1674,1.5279,2.8748,1.6956,2.8922,1.6694,4.8576,6.6729,2.4415,2.116,1.974,6.394,6.2033,3.2747,3.7601,2.2504,,3.1639,5.193,,1.6642,2.5309,0.9379,6.7409,2.7003,3.0956,1.2323,12.5488,2.9608,3.0221,1.125,3.0991,7.9348,3.9472,3.2533,2.4833,2.04,,6.1865,2.6889,,0.8848
2017/11/23,-2.231,-0.626,0,-0.9468,-2.1875,-0.2503,-2.2244,10.0149,-0.774,0.2762,-2.3109,-0.9826,0,10.022,-2.5114,-1.148,,-0.905,-4.8116,,-1.1641,0.7276,0.4503,,0.7457,0.4122,0.1957,0.2034,0.0103,0.4045,0.2355,0.3401,1.1841,,0.994,0.0928,0.1528,,0.6191,5.3273,,0.0658,5263297113,2491162785,2490029469,6507954688,4529414643,8863241297,3165374072,1236480000,3394862969,6522488137,11247381289,4289671963,8095819074,1218264476,13288240000,16927226135,,3351390148,1379280000,,6522488137,-22.4014,18.8797,-57.9442,34.6893,65.9764,17.4289,53.3473,36.4131,62.2077,21.1957,25.0689,24.5164,33.0002,81.5638,35.7955,22.2267,,27.5686,59.9971,,16.3644,3.0967,1.5183,2.8748,1.6795,2.8289,1.6652,4.7495,7.3412,2.4226,2.1218,1.9284,6.3312,6.2033,3.6029,3.6657,2.2246,,3.1352,4.9431,,1.6382,2.4744,0.932,6.7409,2.6747,3.0279,1.2292,12.2697,3.2573,2.9987,1.1281,3.0275,7.8568,3.9472,3.5793,2.421,2.0166,,6.1305,2.5596,,0.871
2017/11/24,3.2215,1.2598,0,0.2206,0.7987,-0.3764,3.6597,10.0091,3.1201,10.0551,-0.2151,2.2137,0,10.01,0.8197,0.2581,,0.371,-2.0706,,4.4759,0.7345,0.4304,,0.6402,0.567,0.2254,0.3462,0.0373,1.2166,1.174,0.335,0.6786,,18.8297,0.0736,0.1776,,0.5393,3.7593,,0.5408,5432852993,2522547513,2490029469,6522310470,4565592076,8829879033,3281218622,1360240000,3500786931,7178330609,11223193372,4384634166,8095819074,1340212872,13397160000,16970909299,,3363823958,1350720000,,7178330609,-23.1231,19.1175,-57.9442,34.7658,66.5034,17.3633,55.2997,40.0578,64.1487,23.3269,25.015,25.0592,33.0002,89.7284,36.0889,22.284,,27.6709,58.7548,,17.0422,3.1965,1.5375,2.8748,1.6832,2.8515,1.6589,4.9233,8.076,2.4982,2.3352,1.9243,6.4714,6.2033,3.9635,3.6958,2.2303,,3.1469,4.8408,,1.706,2.5541,0.9438,6.7409,2.6806,3.0521,1.2246,12.7187,3.5834,3.0923,1.2416,3.021,8.0308,3.9472,3.9376,2.4408,2.0218,,6.1533,2.5066,,0.9071
2017/11/27,1.6905,0.4666,-1.1236,0,-0.1585,-1.1335,-2.6718,10.0041,-4.5386,4.6308,-0.6466,1.5683,0,3.3667,-1.0453,-0.5148,,-0.5118,-3.1095,,0.5637,0.9574,1.0838,2.9292,0.4069,0.3592,0.2353,0.2917,0.6743,0.8703,1.7906,0.1744,0.7793,,68.6466,0.0679,0.1709,,0.4952,2.6427,,0.4442,5524695762,2534316786,2462051610,6522310470,4558356590,8729792243,3193552476,1496320000,3341900988,7510743916,11150629622,4453399900,8095819074,1385333779,13257120000,16883542971,,3346607913,1308720000,,7510743916,-23.514,19.2067,-57.2931,34.7658,66.398,17.1665,53.8222,44.0652,61.2372,24.4071,24.8532,25.4522,33.0002,92.7492,35.7117,22.1693,,27.5293,56.9279,,17.1549,3.2505,1.5446,2.8425,1.6832,2.847,1.6401,4.7918,8.8839,2.3848,2.4433,1.9118,6.5729,6.2033,4.097,3.6571,2.2188,,3.1307,4.6902,,1.7173,2.5973,0.9482,6.6651,2.6806,3.0472,1.2107,12.3789,3.9419,2.9519,1.2991,3.0015,8.1567,3.9472,4.0702,2.4153,2.0114,,6.1218,2.4286,,0.9131
2017/11/28,0.8951,-0.4644,0.3409,0.1467,3.1746,0.7643,1.0784,2.7695,1.1094,1.555,0.4338,0.0735,0,-8.2746,1.2911,1.1643,,2.1435,1.6688,,-0.8969,0.4957,0.6963,1.093,0.4284,0.7828,0.1936,0.1729,44.5146,0.322,1.0652,0.1966,0.3561,,51.6029,0.0621,0.2049,,0.7612,3.4546,,0.0898,5574149560,2522547513,2470444967,6531880992,4703066323,8796516770,3227992748,1537760000,3378974375,7627537781,11199005455,4456674459,8095819074,1270702286,13428280000,17080117210,,3418341435,1330560000,,7627537781,-23.7244,19.1175,-57.4884,34.8169,68.5059,17.2977,54.4027,45.2855,61.9166,24.7867,24.961,25.4709,33.0002,85.0746,36.1728,22.4274,,28.1193,57.8779,,17.0191,3.2796,1.5375,2.8522,1.6857,2.9374,1.6527,4.8435,9.13,2.4113,2.4813,1.9201,6.5777,6.2033,3.7579,3.7043,2.2447,,3.1979,4.7685,,1.7037,2.6205,0.9438,6.6878,2.6846,3.144,1.2199,12.5124,4.051,2.9847,1.3193,3.0145,8.1627,3.9472,3.7334,2.4465,2.0348,,6.253,2.4691,,0.9058
2017/11/29,-0.3802,0.7776,-0.1133,0.5861,0.6154,3.287,1.5519,-2.622,2.1944,0.5889,0.432,2.5716,0,4.9904,0.8111,1.023,,1.1472,1.0101,,1.2443,0.4051,0.5569,0.9981,0.9831,0.4868,0.882,0.5049,33.9426,0.7219,1.2952,0.2627,1.1644,,55.3703,0.0956,0.4131,,1.3308,9.5064,,0.3267,5552955075,2542162968,2467647181,6570163078,4732008269,9085656386,3278087689,1497440000,3453121148,7672458498,11247381289,4571284015,8095819074,1334115452,13537200000,17254849867,,3457555760,1344000000,,7672458498,-23.6342,19.2662,-57.4233,35.0209,68.9274,17.8663,55.2469,44.0982,63.2753,24.9326,25.0689,26.1259,33.0002,89.3201,36.4662,22.6569,,28.4419,58.4625,,17.2484,3.2672,1.5494,2.8489,1.6956,2.9554,1.707,4.9186,8.8906,2.4642,2.4959,1.9284,6.7468,6.2033,3.9455,3.7344,2.2676,,3.2345,4.8167,,1.7267,2.6106,0.9511,6.6803,2.7003,3.1633,1.26,12.7066,3.9448,3.0502,1.327,3.0275,8.3726,3.9472,3.9197,2.4663,2.0556,,6.3247,2.4941,,0.9181
2017/11/30,-2.9262,-0.6173,1.8141,0.5098,-0.6116,0.8568,0.5731,9.985,1.6871,-0.4684,-0.2151,0,0,6.2157,1.954,2.6582,,3.7621,7.3125,,0.4469,0.5825,0.3131,1.5814,0.6713,0.2383,0.8186,0.5237,42.9723,1.0611,0.8998,0.2053,0.9735,,55.376,0.2035,0.886,,2.584,14.8483,,0.2463,5390464023,2526470604,2512411756,6603659904,4703066323,9163501667,3296873291,1646960000,3511379327,7636521924,11223193372,4571284015,8095819074,1417040362,13801720000,17713523091,,3587632547,1442280000,,7636521924,-22.9426,19.1473,-58.465,35.1995,68.5059,18.0194,55.5635,48.5014,64.3428,24.8159,25.015,26.1259,33.0002,94.872,37.1787,23.2592,,29.5119,62.7376,,17.3316,3.1716,1.5399,2.9006,1.7042,2.9374,1.7216,4.9468,9.7783,2.5058,2.4842,1.9243,6.7468,6.2033,4.1907,3.8074,2.3279,,3.3562,5.1689,,1.735,2.5342,0.9452,6.8015,2.7141,3.144,1.2708,12.7794,4.3387,3.1016,1.3208,3.021,8.3726,3.9472,4.1634,2.5145,2.1103,,6.5627,2.6765,,0.9225
2017/12/1,-0.7864,-0.6211,-1.1136,0,-0.4615,-0.8495,-1.1396,-3.9442,-0.6033,-2.1176,0.8621,-1.0745,0,-8.1756,-1.2401,-0.3699,,-1.6796,-1.8637,,-0.8899,0.682,0.3957,0.6803,0.4031,0.4101,0.4392,0.27,46.5924,0.6762,0.7987,0.2527,0.739,,45.0301,0.1321,0.7628,,1.713,14.4326,,0.0631,5348075053,2510778240,2484433897,6603659904,4681359863,9085656386,3259302086,1582000000,3490194535,7474807342,11319945039,4522165634,8095819074,1301189385,13630560000,17647998345,,3527376388,1415400000,,7474807342,-22.7622,19.0283,-57.8139,35.1995,68.1897,17.8663,54.9303,46.5884,63.9546,24.2903,25.2306,25.8452,33.0002,87.1157,36.7177,23.1731,,29.0163,61.5683,,17.1859,3.1466,1.5303,2.8683,1.7042,2.9238,1.707,4.8904,9.3926,2.4906,2.4316,1.9409,6.6744,6.2033,3.8481,3.7601,2.3193,,3.2999,5.0726,,1.7204,2.5142,0.9394,6.7257,2.7141,3.1295,1.26,12.6337,4.1676,3.0829,1.2929,3.047,8.2827,3.9472,3.823,2.4833,2.1025,,6.4524,2.6266,,0.9147
2017/12/4,-0.7926,-1.25,1.1261,0.4348,-2.3184,0.7344,-0.1921,-9.9469,0.7587,2.4038,0.2137,4.924,0,-4.4986,-1.3699,-2.4752,,0.4338,-1.0682,,0.3367,0.3985,0.3727,1.3807,0.7317,0.4582,1.3423,0.5075,35.0167,1.383,1.294,0.38,2.2091,,32.9179,0.1422,1.1297,,2.3216,8.2994,,0.1511,5305686083,2479393512,2512411756,6632371469,4572827563,9152380912,3253040218,1424640000,3516675525,7654490211,11344132956,4744835629,8095819074,1242654155,13443840000,17211166703,,3542679540,1400280000,,7654490211,-22.5818,18.7905,-58.465,35.3525,66.6088,17.9975,54.8248,41.9543,64.4398,24.8742,25.2845,27.1178,33.0002,83.1967,36.2147,22.5995,,29.1421,60.9106,,17.2537,3.1217,1.5112,2.9006,1.7117,2.856,1.7195,4.881,8.4584,2.5095,2.4901,1.945,7.003,6.2033,3.675,3.7086,2.2619,,3.3142,5.0184,,1.7272,2.4943,0.9276,6.8015,2.7259,3.0569,1.2693,12.6095,3.753,3.1063,1.3239,3.0536,8.6905,3.9472,3.651,2.4493,2.0504,,6.4804,2.5985,,0.9183
2017/12/5,-1.8642,-3.7975,-1.4477,-1.1544,1.8987,-1.5796,-2.8874,-5.0708,-2.4096,-2.8169,-1.7058,-1.3803,0,0.7851,-1.0417,-3.5533,,-4.9406,-4.0792,,-1.6779,0.6144,0.7304,1.1304,0.9014,1.1153,0.7401,0.554,23.5965,0.9203,0.7734,0.3351,1.65,,26.9911,0.1159,0.951,,1.7644,6.5819,,0.1452,5206778487,2385239328,2476040539,6555807296,4659653403,9007811105,3159112204,1352400000,3431936356,7438870768,11150629622,4679344454,8095819074,1252410027,13303800000,16599602404,,3367649746,1343160000,,7438870768,-22.1608,18.0769,-57.6186,34.9444,67.8735,17.7132,53.2418,39.8269,62.8871,24.1736,24.8532,26.7435,33.0002,83.8499,35.8374,21.7965,,27.7023,58.426,,16.9663,3.0635,1.4538,2.8586,1.6919,2.9102,1.6924,4.7401,8.0294,2.4491,2.4199,1.9118,6.9063,6.2033,3.7039,3.67,2.1815,,3.1504,4.8137,,1.6984,2.4478,0.8924,6.703,2.6944,3.1149,1.2492,12.2454,3.5627,3.0315,1.2866,3.0015,8.5705,3.9472,3.6797,2.4238,1.9776,,6.1603,2.4925,,0.903
2017/12/6,2.9851,0.9868,-2.8249,-1.5328,-0.3106,-0.8642,4.0634,-0.4969,0.1543,0,-0.6508,-3.429,0,-8.1792,0.117,-0.1316,,1.1928,0.3127,,-1.3652,0.7795,0.3922,1.5287,0.5814,0.5932,0.7202,0.3014,20.6091,0.5958,0.576,0.2947,1.7872,,29.6106,0.125,0.4761,,1.1482,6.8154,,0.147,5362204710,2408777874,2406095891,6455316819,4645182429,8929965823,3287480490,1345680000,3437232554,7438870768,11078065872,4518891075,8095819074,1149973374,13319360000,16577760821,,3407820518,1347360000,,7438870768,-22.8224,18.2553,-55.991,34.4087,67.6627,17.5602,55.4052,39.629,62.9841,24.1736,24.6915,25.8265,33.0002,76.9917,35.8794,21.7678,,28.0328,58.6087,,16.7473,3.1549,1.4681,2.7779,1.666,2.9012,1.6777,4.9327,7.9896,2.4528,2.4199,1.8994,6.6695,6.2033,3.4009,3.6743,2.1786,,3.188,4.8287,,1.6765,2.5209,0.9012,6.5136,2.6531,3.1053,1.2385,12.743,3.545,3.0362,1.2866,2.9819,8.2767,3.9472,3.3787,2.4266,1.975,,6.2337,2.5003,,0.8914
2017/12/7,-2.5033,-0.6515,0,0.9637,-0.6231,-1.7435,-2.1905,-3.4956,0,-2.1739,-0.655,-4.2754,0,-5.1962,2.1028,-0.6588,,-1.0104,-0.6858,,-1.4994,0.4287,0.3003,1.0486,0.6722,0.2727,0.6206,0.2396,14.483,0.4951,0.4175,0.2056,1.994,,25.3892,0.2463,0.3772,,0.7308,3.8046,,0.1221,5227972972,2393085510,2406095891,6517525210,4616240483,8774275261,3215469013,1298640000,3437232554,7277156186,11005502121,4325692109,8095819074,1090218660,13599440000,16468552911,,3373388428,1338120000,,7277156186,-22.2511,18.1364,-55.991,34.7403,67.2411,17.254,54.1916,38.2437,62.9841,23.648,24.5298,24.7223,33.0002,72.991,36.6338,21.6244,,27.7496,58.2067,,16.5042,3.0759,1.4586,2.7779,1.682,2.8831,1.6485,4.8247,7.7103,2.4528,2.3673,1.8869,6.3844,6.2033,3.2242,3.7516,2.1643,,3.1558,4.7956,,1.6522,2.4578,0.8953,6.5136,2.6787,3.0859,1.2169,12.4638,3.4211,3.0362,1.2587,2.9624,7.9228,3.9472,3.2031,2.4777,1.962,,6.1708,2.4832,,0.8784
2017/12/8,-0.9459,0.6557,0.9302,0.5874,-0.1567,1.5209,0.6816,1.0781,1.3867,1.358,0.6593,1.0598,0,-0.2237,0.5721,0.5305,,2.013,0.4394,,2.1077,0.5988,0.2591,0.811,0.8386,0.6636,1.0042,0.223,15.2813,0.882,0.4245,0.1983,0.9586,,22.1744,0.1284,0.3044,,1.2271,7.0005,,0.0541,5406766504,2408777874,2428478179,6555807296,4609004996,8907724314,3237385549,1312640000,3484898337,7375981764,11078065872,4371535931,8095819074,1087779692,13677240000,16555919239,,3441296162,1344000000,,7375981764,-22.0406,18.2553,-56.5118,34.9444,67.1357,17.5164,54.561,38.656,63.8575,23.9692,24.6915,24.9843,33.0002,72.8277,36.8434,21.7391,,28.3082,58.4625,,16.8579,3.0469,1.4681,2.8037,1.6919,2.8786,1.6736,4.8576,7.7934,2.4869,2.3995,1.8994,6.452,6.2033,3.217,3.773,2.1758,,3.2193,4.8167,,1.6876,2.4345,0.9012,6.5742,2.6944,3.0811,1.2354,12.5488,3.458,3.0783,1.2758,2.9819,8.0068,3.9472,3.196,2.4918,1.9724,,6.295,2.4941,,0.8973
2017/12/11,2.3192,0.1629,4.6083,0.292,-1.2559,2.7466,0.5803,-0.5973,1.2158,-0.7308,0.4367,0.7491,0,-0.1121,-0.3413,-0.2639,,1.1395,-1.1875,,0.1147,0.5674,0.3287,1.851,0.7282,0.6463,0.878,0.3089,11.8467,1.2152,0.3945,0.1746,0.764,,17.9484,0.162,0.3694,,1.2624,4.3769,,0.0734,5532162180,2412700965,2540389615,6574948339,4551121103,9152380912,3256171152,1304800000,3527267921,7322076904,11126441705,4404281519,8095819074,1086560208,13630560000,16512236075,,3480510487,1328040000,,7322076904,-22.5517,18.285,-59.1161,35.0464,66.2926,17.9975,54.8776,38.4251,64.6339,23.794,24.7993,25.1715,33.0002,72.7461,36.7177,21.6818,,28.6307,57.7683,,16.8604,3.1175,1.4705,2.9329,1.6968,2.8425,1.7195,4.8857,7.7468,2.5171,2.3819,1.9077,6.5004,6.2033,3.2134,3.7601,2.17,,3.256,4.7595,,1.6878,2.491,0.9027,6.8772,2.7023,3.0424,1.2693,12.6216,3.4373,3.1157,1.2664,2.995,8.0667,3.9472,3.1924,2.4833,1.9672,,6.3667,2.4645,,0.8974
2017/12/12,-0.2667,-1.3008,-0.4405,-0.7278,-0.318,-0.9721,-1.7308,-7.5536,-0.9009,0,-1.5217,-1.0409,0,-7.9686,-1.3699,-0.5291,,-2.6106,-0.8855,,0,0.2944,0.329,1.024,0.4562,0.4573,0.6303,0.2279,18.943,0.5863,0.4401,0.2293,0.5032,,24.8984,0.0686,0.3315,,1.0157,7.4598,,0.0371,5517409748,2381316237,2529198472,6527095731,4536650130,9063414877,3199814344,1206240000,3495490733,7322076904,10957126288,4358437696,8095819074,999976847.2,13443840000,16424869747,,3389648026,1316280000,,7322076904,-22.4916,18.0472,-58.8556,34.7913,66.0818,17.8226,53.9278,35.5226,64.0516,23.794,24.4219,24.9095,33.0002,66.9493,36.2147,21.5671,,27.8833,57.2567,,16.8629,3.1092,1.4514,2.92,1.6845,2.8334,1.7028,4.8012,7.1617,2.4944,2.3819,1.8787,6.4327,6.2033,2.9573,3.7086,2.1586,,3.171,4.7173,,1.6881,2.4844,0.8909,6.8469,2.6826,3.0327,1.257,12.4032,3.1777,3.0876,1.2664,2.9494,7.9828,3.9472,2.938,2.4493,1.9568,,6.2005,2.4426,,0.8975
2017/12/13,0,0.8237,0.6637,0.0733,0.4785,2.454,0.6849,0.0929,2.1212,0.1227,0.6623,0.2254,0,0.2439,0.3472,0.133,,1.7212,-1.0211,,1.6037,0.3708,0.2913,0.8903,0.3522,0.3638,0.9105,0.1832,8.2817,1.2379,0.3332,0.164,0.348,,14.7121,0.0645,0.1791,,0.847,5.2928,,0.1116,5517409748,2400931692,2545985187,6531880992,4558356590,9285829966,3221730880,1207360000,3569637506,7331061047,11029690038,4368261373,8095819074,1002415815,13490520000,16446711329,,3447991291,1302840000,,7331061047,-22.4916,18.1958,-59.2463,34.8169,66.398,18.2599,54.2971,35.5556,65.4103,23.8232,24.5837,24.9656,33.0002,67.1126,36.3404,21.5957,,28.3632,56.6721,,17.1564,3.1092,1.4633,2.9394,1.6857,2.847,1.7446,4.8341,7.1683,2.5473,2.3849,1.8911,6.4472,6.2033,2.9645,3.7215,2.1614,,3.2256,4.6692,,1.7175,2.4844,0.8983,6.8923,2.6846,3.0472,1.2878,12.4881,3.1806,3.1531,1.268,2.9689,8.0008,3.9472,2.9452,2.4578,1.9594,,6.3072,2.4177,,0.9132
2017/12/14,0.1337,2.2876,2.0879,2.8571,0.1587,2.6347,3.1098,10.0186,1.9288,10.049,4.386,4.1979,0,9.9757,2.1915,3.4529,,8.5714,2.9014,,2.0293,0.6756,0.95,2.863,1.4495,0.4056,1.9153,1.5637,16.9593,2.884,1.7726,1.5227,1.7105,,37.2321,0.3411,1.0752,,8.0832,11.1847,,0.344,5524785964,2455854966,2599143120,6718506163,4565592076,9530486564,3321920762,1328320000,3638488081,8067760809,11513448373,4551636663,8095819074,1102413500,13786160000,17014592464,,3743533401,1340640000,,8067760809,-22.5217,18.6121,-60.4833,35.8116,66.5034,18.741,55.9857,39.1177,66.6719,26.2172,25.6619,26.0136,33.0002,73.8075,37.1368,22.3414,,30.7944,58.3163,,17.447,3.1134,1.4968,3.0008,1.7339,2.8515,1.7906,4.9844,7.8865,2.5965,2.6245,1.974,6.7178,6.2033,3.2603,3.8031,2.2361,,3.5021,4.8046,,1.7466,2.4877,0.9188,7.0362,2.7613,3.0521,1.3217,12.8765,3.4993,3.2139,1.3954,3.0991,8.3366,3.9472,3.239,2.5117,2.027,,6.8478,2.4878,,0.9286
