ÈÕÆÚ,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH
2015/4/15,-1.4618,-1.4176,0.102,-2.5856,-7.8378,-6.0982,-4.5152,,-5.9835,-4.2781,0,-5.4525,-5.8895,-4.0476,-4.8556,-5.5221,-6.8365,-6.5483,0,1.1001,-7.1209,-5.2072,-5.7681,-5.7513,0,-2.7329,7.2753,0.1298,-4.6625,0,-1.8616,,,5.5283,4.511,4.9268,4.6158,5.6852,5.0887,4.3378,3.9387,,10.065,3.7981,,3.3827,3.9656,4.8621,4.1919,10.0058,9.8054,3.3073,,3.8703,3.6031,2.7515,5.79,5.0499,,3.2977,10.7441,7.2698,4.2788,,3.5367,,,3.2591,27111976928,4976107528,4562229683,3963414000,14993804867,28483344348,7285216537,,3801168000,3928229922,2654997064,4150629350,10259302874,7660224000,10498240823,4815070774,3034663741,4331265051,5966895636,7619518564,2944932250,8166879797,5525932110,5335636338,6577549506,17298036000,7469070740,13103189175,22835233624,1662563240,8404673381,,,8404673381,95.5291,-252.2693,377.9972,1310.066,60.8764,150.5647,67.3291,,34.1895,-59.8441,461.9777,58.8264,640.1536,1260.9572,86.9794,-284.9797,-278.0533,226.6976,7.0705,12557.4653,-124.7808,101.8469,160.0786,34.2412,657.786,490.1976,237.1776,12.322,21.9122,-110.4696,800.944,,,329.2482,8.8409,7.6429,3.6288,17.0323,6.3893,4.4124,7.7379,,2.1023,4.0439,69.4787,2.7982,7.8926,28.0767,3.9503,4.7685,48.2239,6.2285,2.3913,3844.4276,68.9338,9.7978,6.324,3.9744,4.2551,5.9425,6.084,2.083,2.2503,16.7158,29.8835,,,12.2844,6.7207,24.8375,1.0477,20.5198,2.3426,11.6588,10.6241,,0.8796,4.0754,29.7095,1.0371,22.1803,193.0255,4.2301,7.2247,286.8759,1.2852,44.1153,160.8554,60.3413,221.8414,6.4357,4.8154,19.6601,28.4893,2.4863,5.7515,3.9675,58.3035,17.1319,,,7.0425
2015/4/16,0,1.1983,9.9898,-3.9032,-1.0753,-0.8255,-1.7442,,3.1026,0.4888,0,-0.5945,0.4516,2.134,1.5172,-1.169,-1.1341,0.1188,0,0.1036,-1.6523,9.9776,-0.4997,1.3744,0,-0.6386,4.5213,6.0272,1.2409,0,9.9943,,,9.8437,3.3596,4.2517,8.4966,6.1398,3.3529,3.3744,3.8984,,7.9419,2.9522,,2.2374,2.6775,4.3918,3.3707,6.504,6.9103,2.416,,3.1452,3.7807,4.1879,4.6504,3.8597,,2.481,8.9752,8.1941,3.5514,,4.4651,,,2.7863,27111976928,5035737336,5017987592,3808714000,14832581159,28248203916,7158148807,,3919104000,3947432163,2654997064,4125952600,10305635210,7823692800,10657524477,4758784081,3000247942,4336409071,5966895636,7627414439,2896271770,8981736638,5498319708,5408968338,6577549506,17187576000,7806768087,13892947174,23118590537,1662563240,9244664804,,,9244664804,95.5291,-255.2923,415.7584,1258.9315,60.2218,149.3218,66.1547,,35.2503,-60.1366,461.9777,58.4767,643.0446,1287.866,88.2991,-281.6484,-274.8999,226.9669,7.0705,12570.4782,-122.719,112.0087,159.2787,34.7118,657.786,487.0673,247.9011,13.0647,22.1841,-110.4696,880.993,,,361.452,8.8409,7.7345,3.9913,16.3675,6.3206,4.376,7.6029,,2.1675,4.0636,69.4787,2.7815,7.9283,28.6759,4.0102,4.7128,47.677,6.2359,2.3913,3848.4115,67.7948,10.7754,6.2924,4.029,4.2551,5.9045,6.3591,2.2085,2.2782,16.7158,32.8701,,,13.4859,6.7207,25.1351,1.1524,19.7189,2.3174,11.5626,10.4388,,0.9069,4.0953,29.7095,1.0309,22.2804,197.1447,4.2943,7.1403,283.6224,1.2867,44.1153,161.0221,59.3443,243.9758,6.4035,4.8816,19.6601,28.3074,2.5987,6.0982,4.0167,58.3035,18.8442,,,7.7313
2015/4/17,2.2527,1.4802,-0.4634,-2.6807,0.7905,1.4983,-2.643,,-0.5401,4.7255,0,1.4952,1.9268,0.7289,2.9891,0.5376,3.5088,0.5931,0,-0.4658,-2.0161,1.5291,0.565,3.4707,0,0.4499,2.2265,0.7335,-1.2257,0,8.4685,,,7.8846,5.4526,5.189,6.74,5.7446,4.5809,3.8946,4.0588,,8.4974,4.506,,2.7164,3.2456,7.3581,6.4161,8.0056,10.2486,2.6853,,3.2969,4.6169,4.2003,5.7284,5.8292,,3.2928,9.2931,8.4946,4.03,,6.7933,,,5.9465,27722741244,5110274597,4994734637,3706612000,14949834765,28671456693,6968959075,,3897936000,4133968221,2654997064,4187644475,10504202362,7880716800,10976091785,4784368942,3105519799,4362129172,5966895636,7591883005,2837879194,9119072061,5529383661,5596698259,6577549506,17264898000,7980582898,13994851432,22835233624,1662563240,10027546327,,,10027546327,97.6811,-259.0711,413.8318,1225.1827,60.6978,151.5591,64.4063,,35.0599,-62.9784,461.9777,59.3511,655.4347,1297.2527,90.9384,-283.1626,-284.5455,228.313,7.0705,12511.9201,-120.2448,113.7214,160.1786,35.9166,657.786,489.2585,253.4205,13.1605,21.9122,-110.4696,955.5996,,,389.7094,9.0401,7.849,3.9728,15.9287,6.3706,4.4415,7.402,,2.1558,4.2556,69.4787,2.8231,8.081,28.8849,4.1301,4.7381,49.3499,6.2729,2.3913,3830.4841,66.428,10.9402,6.328,4.1689,4.2551,5.9311,6.5007,2.2247,2.2503,16.7158,35.6537,,,14.5402,6.8722,25.5072,1.1471,19.1903,2.3357,11.7358,10.1629,,0.902,4.2888,29.7095,1.0464,22.7097,198.5816,4.4226,7.1787,293.5741,1.2943,44.1153,160.272,58.1478,247.7063,6.4397,5.051,19.6601,28.4348,2.6566,6.1429,3.9675,58.3035,20.44,,,8.3358
2015/4/20,-3.8689,6.7678,4.0968,2.5876,1.1765,-6.6156,-5.1459,,-4.7324,-5.6403,0,-2.5339,-1.2602,1.8331,1.847,-1.3904,-5.2803,-3.7736,0,-1.8721,-7.0645,-0.6526,-1.3733,-3.0398,0,2.3672,-10.0187,-4.8544,-5.9124,0,-4.7224,,,-5.5615,5.8258,8.9852,8.0015,5.9784,4.8499,4.693,4.6982,,7.6412,6.0429,,3.4481,4.2023,7.4089,7.2028,9.3038,9.3661,3.35,,3.2289,5.4752,3.4585,5.6833,7.4357,,4.5118,11.2995,7.7464,5.4606,,4.2387,,,3.7751,26650179519,5456127487,5199360637,3802526000,15125715174,26774657207,6610345703,,3713472000,3900798149,2654997064,4081534450,10371824260,8025177600,11178816435,4717848304,2941538636,4197520524,5966895636,7449757270,2637398016,9059560044,5453449553,5426568019,6577549506,17673600000,7181034767,13315489712,21485121271,1662563240,9554010087,,,9554010087,93.9019,-276.6045,430.7858,1256.8861,61.4119,141.5325,61.092,,33.4008,-59.4262,461.9777,57.8472,647.1746,1321.0326,92.618,-279.2256,-269.5206,219.6975,7.0705,12277.6875,-111.7502,112.9792,157.9789,34.8248,657.786,500.8404,228.0311,12.5217,20.6167,-110.4696,910.4728,,,367.9637,8.6903,8.3802,4.1356,16.3409,6.4455,4.1477,7.0211,,2.0538,4.0156,69.4787,2.7516,7.9792,29.4144,4.2063,4.6723,46.7441,6.0362,2.3913,3758.7746,61.7352,10.8688,6.2411,4.0421,4.2551,6.0715,5.8494,2.1167,2.1173,16.7158,33.97,,,13.7288,6.6063,27.2334,1.1941,19.6869,2.3632,10.9594,9.64,,0.8593,4.0469,29.7095,1.0198,22.4235,202.2218,4.5043,7.0788,278.0724,1.2455,44.1153,157.2716,54.04,246.0898,6.3513,4.8975,19.6601,29.1079,2.3904,5.8447,3.7329,58.3035,19.4747,,,7.8706
2015/4/21,2.2359,1.4208,-0.5367,8.2181,2.3256,5.1522,5.2969,,3.2573,3.7271,0,4.4135,3.9566,3.5054,4.9223,3.9046,3.2347,4.6569,0,1.4308,4.9446,10.0051,3.6076,4.1081,0,4.1875,2.9737,4.1454,4.5772,0,0.4981,,,3.171,3.4485,4.9656,5.4879,3.9416,3.4704,3.2724,3.3618,,4.82,3.6775,,2.5385,2.8094,9.1403,7.0903,9.9475,6.8228,2.8003,,2.6412,4.0382,3.5955,5.4652,4.1143,,3.9882,6.4802,4.9492,3.3513,,2.307,,,1.5195,27246047144,5533646238,5171457092,4115020000,15477475992,28154147743,6960487893,,3834432000,4046186547,2654997064,4261674725,10782196375,8306496000,11729069058,4902059301,3036688200,4392993294,5966895636,7556351571,2767808102,9965973833,5650187923,5649497299,6577549506,18413682000,7394578678,13867471110,22468536442,1662563240,9601601669,,,9601601669,96.0015,-280.5344,428.4739,1360.1778,62.8401,148.8246,64.328,,34.4887,-61.6411,461.9777,60.4003,672.7807,1367.3407,97.177,-290.1281,-278.2388,229.9285,7.0705,12453.3619,-117.2758,124.2828,163.6781,36.2554,657.786,521.8131,234.8121,13.0407,21.5604,-110.4696,915.0082,,,379.7868,8.8846,8.4992,4.1134,17.6838,6.5954,4.3614,7.393,,2.1207,4.1653,69.4787,2.873,8.2949,30.4455,4.4134,4.8547,48.2561,6.3173,2.3913,3812.5567,64.7878,11.9562,6.4662,4.2082,4.2551,6.3257,6.0234,2.2045,2.2142,16.7158,34.1392,,,14.17,6.754,27.6204,1.1877,21.3047,2.4182,11.5241,10.1506,,0.8873,4.1978,29.7095,1.0649,23.3107,209.3105,4.726,7.3552,287.0672,1.3035,44.1153,159.5219,56.7121,270.7112,6.5804,5.0987,19.6601,30.3268,2.4615,6.087,3.9038,58.3035,19.5717,,,8.1235
2015/4/22,4.0459,5.2802,1.1691,10,1.9886,6.3474,1.217,,2.2082,2.9153,0,1.8529,2.5169,1.0069,0,3.7578,4.0667,3.1616,0,9.9791,2.4613,6.2471,8.9188,4.7767,0,0.5399,0.9402,1.041,1.9288,0,3.6679,,,4.2444,5.3105,6.5139,7.3145,5.2599,5.1456,4.5588,3.7624,,6.6886,4.303,,3.311,4.5945,8.9665,6.5357,13.5387,9.757,3.525,,7.268,3.5088,4.3637,13.4947,6.2576,,3.5624,5.258,5.3192,3.7851,,2.0151,,,1.6863,28348402250,5825832300,5231914774,4526522000,15785266708,29941215027,7045199713,,3919104000,4164143172,2654997064,4340640325,11053571484,8390131200,11729069058,5086270297,3160180187,4531881840,5966895636,8310407553,2835932774,10588561082,6154114274,5919359060,6577549506,18513096000,7464104602,14011835475,22901905839,1662563240,9953779375,,,9953779375,99.8856,-295.3471,433.4831,1496.1956,64.0898,158.2711,65.1109,,35.2503,-63.4381,461.9777,61.5195,689.7138,1381.108,97.177,-301.0307,-289.5538,237.1979,7.0705,13696.0955,-120.1624,132.047,178.2762,37.9872,657.786,524.6303,237.0199,13.1765,21.9762,-110.4696,948.5698,,,395.9711,9.2441,8.948,4.1615,19.4522,6.7266,4.6382,7.483,,2.1675,4.2867,69.4787,2.9263,8.5037,30.752,4.4134,5.0371,50.2185,6.517,2.3913,4193.0156,66.3824,12.7031,7.0429,4.4092,4.2551,6.3599,6.08,2.2274,2.2569,16.7158,35.3914,,,14.7738,7.0272,29.0788,1.2015,23.4352,2.4663,12.2555,10.2741,,0.9069,4.3201,29.7095,1.0846,23.8974,211.418,4.726,7.6316,298.7413,1.3447,44.1153,175.4407,58.1079,287.6228,7.1673,5.3422,19.6601,30.4905,2.4846,6.1504,3.9791,58.3035,20.2896,,,8.4697
2015/4/23,9.9842,1.6888,-2.6667,-1.2987,3.8069,0.6283,2.1643,,5.787,10.0132,0,5.7419,7.1257,5.6638,0.7407,2.0121,2.7546,-0.1135,0,-0.4276,1.0981,9.987,1.5704,-1.2389,0,-2.0286,-1.6633,-0.6061,6.9869,0,-0.1195,,,-2.1762,8.5873,6.3901,5.8412,5.0599,5.7738,4.7485,3.6308,,10.9018,7.3937,,6.379,7.5978,14.4379,5.2668,14.4839,12.2583,3.2546,,5.1735,5.1694,5.0737,12.6898,5.15,,3.3685,5.4601,5.8609,5.9955,,1.9184,,,1.9256,31178773468,5924221484,5092397046,4467736000,16386191439,30129327373,7197680990,,4145904000,4581106124,2654997064,4589875500,11841221188,8865331200,11815951051,5188609740,3247231915,4526737820,5966895636,8274876120,2867075482,11646043836,6250757684,5846027060,6577549506,18137532000,7339951166,13926915260,24502038998,1662563240,9941881480,,,9941881480,109.8584,-300.335,421.9235,1476.7645,66.5296,159.2655,66.5201,,37.2903,-69.7902,461.9777,65.0518,738.8611,1459.3311,97.8968,-307.0876,-297.53,236.9286,7.0705,13637.5374,-121.4819,145.2345,181.0758,37.5166,657.786,513.9875,233.0775,13.0966,23.5117,-110.4696,947.436,,,387.2971,10.167,9.0991,4.0505,19.1996,6.9826,4.6674,7.6449,,2.2929,4.7159,69.4787,3.0943,9.1096,32.4937,4.4461,5.1385,51.6018,6.5096,2.3913,4175.0882,67.1114,13.9718,7.1535,4.3546,4.2551,6.2309,5.9789,2.2139,2.4146,16.7158,35.3491,,,14.4502,7.7289,29.5699,1.1695,23.1309,2.5602,12.3325,10.4965,,0.9594,4.7527,29.7095,1.1469,25.6003,223.3923,4.761,7.7852,306.9706,1.3432,44.1153,174.6906,58.746,316.3478,7.2799,5.276,19.6601,29.872,2.4433,6.1131,4.2571,58.3035,20.2654,,,8.2842
2015/4/24,0.7645,1.0065,-0.6393,5.2632,-4.025,1.9771,-3.2954,,1.4588,6.1078,0,-2.4731,-2.0123,-0.0858,0.1225,-0.0986,-0.1247,3.5227,0,7.0611,0.1358,0,0.2209,-1.5053,0,-0.8526,4.6008,-2.378,-3.6735,0,-0.5266,,,-0.7535,6.4399,5.1669,4.7074,4.0298,4.4433,4.5781,4.0048,,10.9177,6.4715,,4.097,5.6492,9.7013,7.037,12.1019,9.955,5.082,,5.0703,4.7328,,10.395,3.9783,,3.1026,7.1686,5.0033,4.3169,,1.8947,,,0.8572,31417120518,5983851293,5059842910,4702880000,15726639905,30725016468,6960487893,,4206384000,4860910211,2654997064,4476362450,11602940605,8857728000,11830431383,5183492768,3243182998,4686202448,5966895636,8859170808,2870968320,11646043836,6264563885,5758028660,6577549506,17982888000,7677648513,13595726422,23601964096,1662563240,9889530740,,,9889530740,110.6982,-303.358,419.2263,1554.4889,63.8518,162.4144,64.328,,37.8343,-74.0529,461.9777,63.443,723.993,1458.0795,98.0168,-306.7848,-297.159,245.275,7.0705,14600.4933,-121.6469,145.2345,181.4757,36.9519,657.786,509.6051,243.8009,12.7852,22.648,-110.4696,942.4471,,,384.1279,10.2448,9.1907,4.0246,20.2101,6.7016,4.7597,7.393,,2.3264,5.004,69.4787,3.0178,8.9263,32.4659,4.4515,5.1334,51.5375,6.739,2.3913,4469.8941,67.2025,13.9718,7.1693,4.289,4.2551,6.1778,6.2539,2.1613,2.3259,16.7158,35.163,,,14.3319,7.7879,29.8675,1.162,24.3483,2.4571,12.5764,10.1506,,0.9734,5.043,29.7095,1.1185,25.0852,223.2007,4.7669,7.7775,306.5878,1.3905,44.1153,187.0256,58.8258,316.3478,7.2959,5.1966,19.6601,29.6173,2.5557,5.9677,4.1007,58.3035,20.1586,,,8.2164
2015/4/27,-2.7975,-2.8899,-3.0331,5.8553,5.7782,2.602,-2.1095,,-1.2221,-2.9345,0,-0.7166,-0.9127,1.7167,4.5288,-1.382,3.6829,0.7684,0,3.164,-3.4576,-9.1588,-1.3223,0.917,0,3.2555,-1.1643,0.812,-0.3531,0,-2.1415,,,-1.8077,5.7948,6.9074,4.1734,5.6164,5.3887,7.0581,3.5833,,7.9984,7.0112,,4.0146,4.606,12.1058,7.0857,9.2662,15.2012,4.7947,,5.9254,6.3102,8.8383,8.6855,3.8282,,5.998,5.4907,5.0562,4.1054,,1.8732,,,1.0532,30538215771,5810924848,4906373410,4978246000,16635355351,31524493937,6813654071,,4154976000,4718264990,2654997064,4444282675,11497038124,9009792000,12366203673,5111855158,3362626067,4722210590,5966895636,9139474340,2771700941,10579405388,6181726677,5810827700,6577549506,18568326000,7588258039,13706122701,23518623827,1662563240,9677748200,,,9677748200,107.6014,-294.5913,406.5108,1645.5083,67.5412,166.6404,62.9709,,37.3719,-71.8797,461.9777,62.9884,717.385,1483.1109,102.4557,-302.5449,-308.1031,247.1596,7.0705,15062.4519,-117.4408,131.9328,179.0761,37.2907,657.786,526.1955,240.9624,12.889,22.568,-110.4696,922.2648,,,377.0548,9.9582,8.9251,3.9025,21.3934,7.0888,4.8835,7.237,,2.2979,4.8571,69.4787,2.9962,8.8448,33.0232,4.6531,5.0625,53.4356,6.7907,2.3913,4611.3212,64.8789,12.6921,7.0745,4.3284,4.2551,6.3789,6.1811,2.1788,2.3177,16.7158,34.41,,,14.068,7.5701,29.0044,1.1268,25.7739,2.5991,12.9036,9.9365,,0.9615,4.895,29.7095,1.1105,24.8562,227.0325,4.9827,7.67,317.8791,1.4012,44.1153,192.9431,56.7918,287.3741,7.1995,5.2443,19.6601,30.5815,2.526,6.0162,4.0862,58.3035,19.7269,,,8.0651
2015/4/28,-2.7805,-6.2083,-1.6114,-6.4015,-4.3172,-7.0612,-5.2217,,-3.639,-3.6047,0,-4.553,-4.8935,3.1224,-5.9719,-6.1061,0.4816,-5.6645,0,-1.1663,-5.9691,-9.9957,-5.4718,-5.048,0,-3.2124,-6.2827,-4.0273,-3.8979,0,-6.5896,,,-5.7437,4.512,7.5856,5.3017,3.8151,4.3694,5.6408,4.1091,,5.8103,5.9172,,3.4957,3.9766,12.8852,6.3109,9.0168,14.4434,3.6441,,3.6462,4.6502,9.8913,6.9583,4.0527,,4.9393,4.6777,5.4413,3.845,,2.9938,,,2.16,29689104406,5450164506,4827313365,4659564000,15917177015,29298497846,6457864427,,4003776000,4548187997,2654997064,4241933325,10934431192,9291110400,11627706733,4799719858,3378821737,4454721537,5966895636,9032880039,2606255309,9521922634,5843474743,5517499699,6577549506,17971842000,7111508843,13154141304,22601880871,1662563240,9040021001,,,9040021001,104.6096,-276.3022,399.9604,1540.1713,64.6254,154.8737,59.6828,,36.0119,-69.2887,461.9777,60.1205,682.2798,1529.419,96.3372,-284.0712,-309.587,233.1593,7.0705,14886.7775,-110.4306,118.7452,169.2774,35.4083,657.786,509.2921,225.8234,12.3699,21.6883,-110.4696,861.491,,,355.3339,9.6813,8.371,3.8397,20.0239,6.7828,4.5387,6.8591,,2.2143,4.6821,69.4787,2.8597,8.412,34.0543,4.3752,4.7533,53.6929,6.4061,2.3913,4557.5391,61.0062,11.4235,6.6874,4.1099,4.2551,6.174,5.7928,2.0911,2.2273,16.7158,32.1425,,,13.2576,7.3596,27.2037,1.1086,24.124,2.4869,11.9925,9.4176,,0.9265,4.7186,29.7095,1.0599,23.6399,234.1213,4.6852,7.2017,319.4101,1.3218,44.1153,190.6928,53.4019,258.6492,6.8055,4.9795,19.6601,29.5991,2.3673,5.7739,3.927,58.3035,18.427,,,7.6005
2015/4/29,5.72,5.1422,0.0963,2.2576,0.6446,0,1.9239,,4.7583,4.5838,0,2.4433,3.1477,0.2455,0.6227,2.0256,-1.7975,0.5774,0,-0.0874,3.286,10,1.7129,6.0074,0,0.8605,2.2346,1.6139,2.5074,0,1.1845,,,2.2266,5.649,4.926,4.0735,2.6457,3.0301,3.1195,2.1801,,5.8687,4.4211,,2.5086,3.0207,8.9265,3.6342,5.1501,6.8375,2.0806,,2.4374,2.5943,9.5987,5.7249,3.7121,,3.1381,2.9488,3.625,2.3694,,1.4663,,,1.0434,31387327136,5730424606,4831963955,4764760000,16019773920,29298497846,6582108430,,4194288000,4756669473,2654997064,4345575675,11278614256,9313920000,11700108393,4896942328,3318087973,4480441638,5966895636,9024984165,2691897754,10474114897,5943569703,5848960340,6577549506,18126486000,7270425241,13366441841,23168594699,1662563240,9147102060,,,9147102060,110.5933,-290.5103,400.3457,1574.9427,65.0419,154.8737,60.831,,37.7255,-72.4648,461.9777,61.5894,703.7559,1533.1738,96.937,-289.8253,-304.0222,234.5055,7.0705,14873.7646,-114.0594,130.6197,172.177,37.5355,657.786,513.6744,230.8697,12.5696,22.2321,-110.4696,871.6955,,,363.0083,10.235,8.8015,3.8434,20.476,6.8265,4.5387,6.9911,,2.3197,4.8967,69.4787,2.9296,8.6768,34.1379,4.4025,4.8496,52.7278,6.4431,2.3913,4553.5552,63.0109,12.5658,6.802,4.3568,4.2551,6.2271,5.9222,2.1248,2.2832,16.7158,32.5232,,,13.544,7.7806,28.6026,1.1097,24.6686,2.5029,11.9925,9.5988,,0.9706,4.9349,29.7095,1.0858,24.384,234.696,4.7144,7.3476,313.6688,1.3295,44.1153,190.5261,55.1567,284.5141,6.9221,5.2787,19.6601,29.8538,2.4202,5.8671,4.0254,58.3035,18.6453,,,7.7646
2015/4/30,6.2174,-0.052,7.5072,-2.2727,-2.3788,1.5516,9.9957,,-2.3071,-0.519,0,-2.1011,-1.2911,0.4898,-0.8663,-2.1944,-3.9048,6.1998,0,0.1312,-1.3015,-2.6661,1.5099,1.6048,0,9.9939,2.3224,-1.7789,-5.4676,0,-0.2862,,,-0.3439,6.8208,3.092,8.7318,2.1309,3.8143,3.9653,5.0131,,5.4003,4.0898,,3.14,3.3074,7.4849,3.4768,5.2852,7.088,5.4717,,3.4668,2.7055,6.2235,5.6733,6.8496,,6.953,4.4466,5.4074,6.787,,0.9513,,,0.663,33338793608,5727443116,5194710046,4656470000,15638699700,29753102681,7240036900,,4097520000,4731980877,2654997064,4254271700,11132998345,9359539200,11598746068,4789485914,3188522610,4758218731,5966895636,9036827976,2656862208,10194866204,6033310012,5942825300,6577549506,19938030000,7439273915,13128665239,21901822614,1662563240,9120926690,,,9120926690,117.4693,-290.3591,430.4005,1539.1486,63.4947,157.2768,66.9115,,36.8551,-72.0887,461.9777,60.2954,694.6699,1540.6832,96.0972,-283.4655,-292.1507,249.0443,7.0705,14893.2839,-112.5749,127.1373,174.7766,38.1378,657.786,565.0106,236.2314,12.346,21.0166,-110.4696,869.2011,,,361.5706,10.8714,8.7969,4.1319,20.0106,6.6641,4.6091,7.6899,,2.2662,4.8713,69.4787,2.8681,8.5648,34.3051,4.3643,4.7432,50.6689,6.8425,2.3913,4559.531,62.1908,12.2308,6.9047,4.4267,4.2551,6.8494,6.0598,2.087,2.1583,16.7158,32.4302,,,13.4903,8.2643,28.5877,1.193,24.108,2.4434,12.1785,10.5583,,0.9482,4.9093,29.7095,1.063,24.0692,235.8456,4.6735,7.1863,301.4206,1.4119,44.1153,190.7762,54.4388,276.9287,7.0266,5.3634,19.6601,32.8373,2.4764,5.7627,3.8053,58.3035,18.5919,,,7.7339
2015/5/4,-0.0447,6.507,-2.5067,-0.3322,3.2802,-3.0558,-1.3261,,0.9594,-3.4203,0,1.9142,1.6647,-3.4931,-0.1248,0,1.9683,0.7568,0,4.9367,2.1245,-1.1675,-0.7437,1.1846,0,7.2022,-1.5354,0.4528,-0.0761,0,6.4179,,,2.8374,3.8428,5.0303,4.9632,2.0096,4.3624,2.8128,3.4576,,4.1484,3.3517,,2.9094,2.7597,18.7833,3.1028,4.5374,6.2563,3.876,,3.4925,2.541,3.5479,4.2977,4.3461,,5.328,2.551,3.1959,3.0539,,2.2125,,,1.6908,33323896917,6100129420,5064493501,4641000000,16151684227,28843893010,7144030170,,4136832000,4570133415,2654997064,4335704975,11318327687,9032601600,11584265736,4789485914,3251280833,4794226873,5966895636,9482944866,2713308365,10075842171,5988439857,6013224021,6577549506,21374010000,7325052754,13188109390,21885154561,1662563240,9706303149,,,9706303149,117.4168,-309.2529,419.6116,1534.0351,65.5775,152.4706,66.0242,,37.2087,-69.6231,461.9777,61.4495,706.2339,1486.8657,95.9772,-283.4655,-297.901,250.929,7.0705,15628.5138,-114.9666,125.653,173.4768,38.5896,657.786,605.7039,232.6044,12.4019,21.0006,-110.4696,924.986,,,372.0002,10.8665,9.3693,4.0283,19.9441,6.8827,4.4683,7.5879,,2.2879,4.7046,69.4787,2.923,8.7073,33.1068,4.3589,4.7432,51.6662,6.8943,2.3913,4784.6192,63.5121,12.088,6.8533,4.4791,4.2551,7.3427,5.9667,2.0965,2.1567,16.7158,34.5115,,,13.8794,8.2606,30.4479,1.1631,24.0279,2.5235,11.8064,10.4182,,0.9573,4.7413,29.7095,1.0833,24.4698,227.6073,4.6677,7.1863,307.3533,1.4226,44.1153,200.1941,55.5954,273.6956,6.9744,5.4269,19.6601,35.2023,2.4384,5.7888,3.8024,58.3035,19.7852,,,7.957
