ÈÕÆÚ,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH
2015/5/25,-1.4493,0.7018,-5.3452,2.701,3.5993,3.493,-1.5345,2.8621,0,5.0171,4.2356,10.0244,2.7988,-0.1332,1.6914,-0.859,0.1244,0.1272,2.8633,0.3769,0.8267,0,1.1889,0.0832,9.4603,5.5701,5.8377,5.0539,7.0203,18.6149,2.3555,3.3182,,1.2589,15.8298,1.3197,6.3465,1.8215,6.2886,5.0073,5.4527,3.939,7.0776,6.3927,3.5662,,3.3732,1.9937,4631353476,7649811853,24073402500,10936439930,8311830946,7230726703,4631353476,31975096509,2515382100,9295881408,4074406245,11750439128,7700714785,3524870619,3632044193,4409444458,5154286200,4030720000,23918434216,6330443570,16417668501,2766307614,7906751580,6330443570,414.8834,74.9239,103.6039,147.9911,42.0718,1909.0022,205.9161,152.2291,-1.6361,-26.8391,256.0424,87.0675,147.1978,-14.5769,456.388,-362.4912,-28.6006,11288.641,28.1714,552.6947,31.0971,-16.919,461.688,254.4938,5.6936,8.5309,37.1506,9.974,5.629,5.175,2.8259,3.701,-1.7561,203.2048,10.7585,3.9643,6.425,-17.066,7.4836,-187.0974,3.0485,39.7726,3.2269,8.1451,4.0778,781.5579,8.2685,3.7505,15.0163,3.347,0.528,0.4951,1.4189,51.2121,7.4529,0.2376,59.5296,409.9157,1.4595,0.8077,1.3329,5.4827,1.7108,7.6293,4.4245,332.4544,0.4326,0.1138,11.8389,17.4122,0.8564,0.0524
2015/5/26,3.3769,1.2544,-3.5294,-0.7557,4.437,2.6037,0.6061,0.3017,0,4.9946,10.0317,5.3778,4.0272,4.6031,10.0203,-0.9386,4.9689,2.2547,0.8351,4.1302,4.1507,0,0.5875,4.9044,5.8847,6.1989,3.2611,4.0406,7.0342,17.1263,1.7564,3.4782,,0.2019,10.7437,3.8007,5.2124,1.6248,5.8589,4.9589,3.6959,4.7355,7.5761,6.9549,3.5647,,4.3083,2.2597,4787749945,7745767681,23223753000,10853788480,8680627129,7418990561,4787749945,32071568473,2515382100,9760170816,4483140332,12382351632,8010839997,3687122835,3995985335,4368056171,5410399800,4121600000,24118170619,6591901189,17099109007,2766307614,7953201165,6591901189,428.8936,75.8637,99.9473,146.8727,43.9385,1958.7062,207.1982,152.6884,-1.6361,-28.1796,281.7279,91.7498,153.1258,-15.2479,502.1194,-359.0887,-30.0218,11543.1642,28.4066,575.5219,32.3878,-16.919,464.4003,267.0057,5.8859,8.6379,35.8394,9.8986,5.8787,5.3097,2.8435,3.7122,-1.7561,213.354,11.8378,4.1774,6.6837,-17.8516,8.2335,-185.3413,3.2,40.6693,3.2539,8.4815,4.2471,781.5579,8.3171,3.9349,15.5234,3.389,0.5094,0.4913,1.4819,52.5455,7.4994,0.2383,59.5296,430.3892,1.6059,0.8511,1.3865,5.7351,1.8822,7.5577,4.6444,339.9502,0.4362,0.1185,12.3303,17.4122,0.8615,0.055
2015/5/27,2.529,-4.3964,0.9495,5.696,-1.4028,-1.5038,-1.8933,1.8717,0,4.9983,2.5967,5.019,-2.6718,-0.574,2.3968,-2.0408,2.4852,10,6.6253,-1.0817,-1.8942,0,-2.5957,0,7.2856,6.0823,3.8077,4.6493,4.8052,13.3301,1.8695,4.6544,,0.3237,11.4932,3.3678,5.3889,2.2596,4.6305,5.4177,6.5365,5.1144,12.2458,4.8756,2.595,,3.8451,1.4782,4908831081,7303304696,23444257275,11472021329,8558854804,7307426794,4908831081,32671838471,2515382100,10248011136,4599551939,13003819301,7796809921,3665959503,4091759320,4278912167,5544859440,4533760000,25716061840,6520594566,16775214445,2766307614,7746758565,6520594566,439.7403,71.5301,100.8963,155.2386,43.3221,1929.252,203.3578,155.5462,-1.6361,-29.5881,289.0434,96.3547,149.0347,-15.1604,514.154,-351.7604,-30.7679,12697.4806,30.2886,569.2963,31.7743,-16.919,452.3458,267.1192,6.0348,8.1445,36.1796,10.4624,5.7962,5.2299,2.7908,3.7816,-1.7561,224.018,12.1452,4.3871,6.5051,-17.7491,8.4308,-181.5588,3.2795,44.7363,3.4695,8.3898,4.1666,781.5579,8.1012,3.9366,15.916,3.1954,0.5142,0.5193,1.4611,51.7553,7.3604,0.2428,59.5296,451.9013,1.6476,0.8938,1.3495,5.7022,1.9273,7.4035,4.7598,373.9453,0.4651,0.1173,12.0968,17.4122,0.8391,0.055
2015/5/28,-5.2929,-9.6715,-10.0009,-10,-3.0894,-1.5267,-1.0526,-10.0066,0,-4.7932,-9.73,-8.6747,-10.0056,-5.0032,-10.0108,2.5298,-4.8499,-2.8233,-9.9676,-4.7995,-10.005,0,0.4664,-6.3391,6.62,6.423,4.5377,3.6583,7.6989,21.2251,1.9753,4.9769,,1.3072,9.0245,3.0618,6.0619,2.8425,3.9276,4.763,5.5953,5.2436,10.0586,7.5361,3.0656,,5.4762,3.6544,4649011142,6596963183,21099629250,10324819196,8294434900,7195863026,4649011142,29402510803,2515382100,9756806400,4152013983,11875777145,6993105145,3482543953,3682141354,4387158457,5275940160,4405760000,23152778006,6207637718,15096851716,2766307614,7782886020,6207637718,416.4652,64.612,90.8058,139.7147,41.9837,1899.7977,201.1433,139.9813,-1.6361,-28.1699,260.9194,87.9962,133.672,-14.4019,462.683,-360.6591,-29.2757,12338.9972,27.2696,541.9728,28.5953,-16.919,454.4553,250.2025,5.7153,7.3568,32.5614,9.4162,5.6172,5.15,2.7604,3.4032,-1.7561,213.2804,10.9634,4.0065,5.8346,-16.8611,7.5868,-186.1518,3.1204,43.4732,3.1236,7.9871,3.7498,781.5579,8.139,3.6873,15.0736,2.8864,0.4628,0.4674,1.4159,50.9652,7.2802,0.2185,59.5296,430.2408,1.4873,0.8163,1.2104,5.4169,1.7344,7.5908,4.529,363.3878,0.4188,0.1116,10.8865,17.4122,0.843,0.0515
2015/5/29,1.8991,-0.9293,-5.1198,-1.4089,9.9832,-2.1318,0.3546,-2.953,0,5,-1.9315,6.2005,2.1861,-4.9966,-0.8804,5.0073,-2.0631,7.5247,-3.5226,2.1059,1.8111,0,5.504,5.0761,4.4477,4.4338,3.6979,3.2363,9.9431,12.5138,1.5384,3.8349,,4.1568,7.164,2.7354,4.6293,2.7552,3.4351,7.3412,5.2027,5.0639,5.5668,5.3956,2.4074,,5.5995,2.3921,4737299471,6535658071,20019360600,10179352644,9122486706,7042462845,4737299471,28534263127,2515382100,10244646720,4071819320,12612137997,7145983771,3308534330,3649725544,4606834751,5167091880,4737280000,22337187695,6338366528,15370269204,2766307614,8211254415,6338366528,424.3742,64.0116,86.1567,137.7463,46.1751,1859.2982,201.8949,135.8477,-1.6361,-29.5784,255.8798,93.4525,136.5942,-13.6823,458.6098,-378.7182,-28.6717,13267.4691,26.309,553.3864,29.1132,-16.919,479.4685,262.8773,5.8239,7.2885,30.8943,9.2835,6.1779,5.0402,2.7707,3.3027,-1.7561,223.9445,10.7517,4.255,5.9621,-16.0186,7.52,-195.4729,3.0561,46.7445,3.0136,8.1553,3.8177,781.5579,8.587,3.8741,15.3598,2.8596,0.4391,0.4608,1.5573,49.8787,7.3074,0.2121,59.5296,451.7529,1.4586,0.8669,1.2368,5.1462,1.7191,7.9708,4.4355,390.7316,0.404,0.114,11.0836,17.4122,0.8894,0.0541
2015/6/1,7.9872,5.2202,4.6888,3.4427,0,4.8515,4.5053,9.9925,0,4.9918,5.972,3.5611,4.5232,4.9751,4.562,4.9758,3.4696,0,4.2474,10,3.5577,0,9.9937,9.9839,5.961,4.2498,2.8028,2.7531,,10.4452,1.628,3.961,,0.8371,5.3999,2.9195,4.3581,1.5528,3.1361,1.3487,3.6484,,4.306,7.1479,1.7763,,4.4111,3.2527,5115678023,6876834349,20958021000,10529794794,9122486706,7384126884,5115678023,31385545618,2515382100,10756037952,4314990233,13061265892,7469212865,3473138028,3816224933,4836062189,5346371400,4737280000,23285935608,6972203181,15917104178,2766307614,9031863750,6972203181,458.2699,67.3532,90.1964,142.4884,46.1751,1949.5017,211.0444,149.4223,-1.6361,-31.0549,271.1611,96.7804,142.7727,-14.363,479.5314,-397.5625,-29.6665,13267.4691,27.4264,608.7251,30.149,-16.919,527.3852,289.1747,6.2891,7.6689,32.3428,9.6031,6.1779,5.2847,2.8963,3.6328,-1.7561,235.1233,11.3938,4.4065,6.2318,-16.8156,7.8631,-205.1993,3.1621,46.7445,3.1416,8.9709,3.9535,781.5579,9.4451,4.2616,16.5867,3.0088,0.4597,0.4766,1.5573,52.2985,7.6386,0.2332,59.5296,474.3035,1.5457,0.8978,1.2928,5.4022,1.7975,8.3675,4.5894,390.7316,0.4212,0.1254,11.478,17.4122,0.9783,0.0596
2015/6/2,0.5917,3.4109,-3.4846,2.8571,0,10.0094,1.5216,2.6298,0,5.0047,5.1559,6.7973,2.7485,5.0102,10,5.0033,0.1198,0,3.8599,9.8295,2.4841,0,10,7.7599,5.8187,4.2901,3.4271,3.385,,18.8691,1.6036,4.4105,,0.1164,5.6252,2.8937,5.6394,2.361,5.6103,0.2148,4.5268,,5.3103,8.5848,2.0288,,4.1568,3.1145,5145948307,7111393040,20227727025,10830646074,9122486706,8123236846,5145948307,32210916866,2515382100,11294344512,4537465748,13949076849,7674507020,3647147651,4197847426,5078024484,5352774240,4737280000,24184749420,7657539062,16312507929,2766307614,9935050125,7657539062,460.9816,69.6505,87.0534,146.5595,46.1751,2144.636,214.2718,153.3518,-1.6361,-32.6091,285.1418,103.3588,146.6969,-15.0826,527.4846,-417.4537,-29.702,13267.4691,28.485,668.56,30.8979,-16.919,580.1237,311.706,6.3263,7.9305,31.2158,9.8775,6.1779,5.8137,2.9406,3.7283,-1.7561,246.8905,11.9812,4.706,6.4031,-17.6581,8.6494,-215.466,3.1659,46.7445,3.2629,9.8527,4.0517,781.5579,10.3896,4.5937,16.6848,3.1115,0.4437,0.4903,1.5573,57.5333,7.7554,0.2394,59.5296,498.0409,1.6254,0.9588,1.3283,5.6729,1.9773,8.7861,4.5949,390.7316,0.4374,0.1377,11.7631,17.4122,1.0761,0.0642
2015/6/3,-1.0294,4.1979,10.001,-5.0366,0,0,0.8326,10.0166,0,5.0045,1.0262,-4.0434,-2.9027,-0.7092,0.5265,5.0157,-3.2297,0,-2.4088,-4.8112,-1.7793,0,-0.7273,-2.3098,3.4266,5.9181,4.7976,3.9052,,,1.3408,5.6075,,2.3238,6.0829,2.4904,4.3515,2.1117,4.5378,2.3467,5.5678,,4.891,6.8265,2.8951,,4.9076,2.4025,5092975310,7409922283,22250702025,10285146500,9122486706,8123236846,5092975310,35437368106,2515382100,11859566400,4584030391,13385055771,7451741022,3621281356,4219949115,5332721637,5179897560,4737280000,23602184912,7289121507,16022264750,2766307614,9862795215,7289121507,456.2362,72.5743,95.7596,139.1779,46.1751,2144.636,215.8589,168.7125,-1.6361,-34.241,288.068,99.1796,142.4387,-14.9756,530.2618,-438.3918,-28.7427,13267.4691,27.7989,636.3944,30.3482,-16.919,575.9046,304.2625,6.2611,8.2634,34.3377,9.38,6.1779,5.8137,2.9623,4.1017,-1.7561,259.2461,12.1042,4.5157,6.2172,-17.5328,8.6949,-226.2731,3.0636,46.7445,3.1843,9.3786,3.9796,781.5579,10.3141,4.484,16.5131,3.2421,0.488,0.4656,1.5573,57.5333,7.8128,0.2634,59.5296,522.9652,1.642,0.92,1.2898,5.6327,1.9877,9.2268,4.4465,390.7316,0.4269,0.1311,11.5538,17.4122,1.0683,0.0627
2015/6/4,-4.21,2.1223,-3.2639,-2.9251,0,0,-0.4955,1.5124,0,4.4255,-3.2731,3.2384,4.3376,-0.974,-4.6089,4.9552,-0.4944,0,-1.6925,-2.8261,-2.5991,0,3.506,-1.5299,3.3192,7.9307,5.2439,2.6641,,,2.1119,4.0317,,6.5995,5.3248,2.0807,4.8673,1.6383,3.7552,9.1891,5.4007,,4.4178,4.8317,2.7074,,4.1011,2.7827,4878560797,7567183223,21524454000,9984295220,9122486706,8123236846,4878560797,35973323461,2515382100,12384415296,4433988764,13818516414,7774970117,3586009135,4025454253,5596969933,5154286200,4737280000,23202712107,7083124595,15605828885,2766307614,10208586570,7083124595,437.0286,74.1146,92.6341,135.1068,46.1751,2144.636,214.8085,171.2641,-1.6361,-35.7564,278.6391,102.3914,148.6172,-14.8297,505.8224,-460.1151,-28.6006,13267.4691,27.3284,618.4093,29.5594,-16.919,596.0959,299.5488,5.9976,8.4388,33.217,9.1056,6.1779,5.8137,2.9479,4.1638,-1.7561,270.7191,11.708,4.662,6.4869,-17.3621,8.2942,-237.4854,3.0485,46.7445,3.1304,9.1136,3.8762,781.5579,10.6757,4.4145,15.8179,3.3109,0.4721,0.452,1.5573,57.5333,7.7748,0.2673,59.5296,546.1092,1.5883,0.9498,1.3457,5.5778,1.8961,9.684,4.4245,390.7316,0.4197,0.1274,11.2535,17.4122,1.1058,0.0617
2015/6/5,1.9648,8.8411,-4.2105,6.2417,0,0,1.1618,1.1621,0,-4.9986,6.126,-0.9448,10,3.6721,2.9649,0.7395,4.9689,0,3.802,2.0134,0.8356,0,0.0506,-3.0367,4.7685,13.7892,2.7842,3.4238,,,1.3129,4.7428,,3.6716,7.4668,2.3559,9.1336,2.1789,4.3946,6.7445,4.5911,,6.6781,5.1587,2.7957,,4.1775,2.1913,4974416697,8236208580,20618161200,10579385664,9122486706,8123236846,4974416697,36391368638,2515382100,11765362752,4705615847,13687955979,8552467129,3717692093,4144803373,5638358220,5410399800,4737280000,24084881218,7225737842,15736227994,2766307614,10213747635,7225737842,445.6155,80.6672,88.7337,143.1595,46.1751,2144.636,217.4033,173.2543,-1.6361,-33.969,295.7086,101.424,163.4789,-15.3743,520.8193,-463.5176,-30.0218,13267.4691,28.3674,630.8605,29.8064,-16.919,596.3973,290.5331,6.1154,9.1849,31.8184,9.6484,6.1779,5.8137,2.9835,4.2122,-1.7561,257.1868,12.4252,4.6179,7.1356,-17.9996,8.5401,-239.2416,3.2,46.7445,3.2494,9.2971,3.9086,781.5579,10.6811,4.2816,16.1287,3.6036,0.4522,0.4789,1.5573,57.5333,7.8687,0.2704,59.5296,518.8112,1.6856,0.9408,1.4803,5.7826,1.9523,9.7556,4.6444,390.7316,0.4356,0.1299,11.3475,17.4122,1.1063,0.0598
2015/6/8,9.0771,1.6828,-9.998,-3.2187,0,0,1.4766,-0.9131,0,-5.0043,2.8587,4.1587,0.7661,4.9968,-0.1066,-5.0254,4.9704,0,4.0774,3.5636,6.9233,0,-7.8322,-5.9723,5.4776,14.0765,3.7622,3.6547,,,1.2253,3.1785,,2.0209,7.6922,2.8944,9.3973,3.4386,3.7587,3.8383,0.6876,,8.8622,5.7289,4.9004,,5.1568,2.4127,5425948436,8374811443,18556749675,10238861688,9122486706,8123236846,5425948436,36059076318,2515382100,11176589952,4840135927,14257199475,8617986540,3903459124,4140383035,5355007638,5679319080,4737280000,25066918531,7483233982,16825691520,2766307614,9413782560,7483233982,486.0644,82.0247,79.8621,138.5516,46.1751,2144.636,220.6778,171.6723,-1.6361,-32.2691,304.1621,105.6419,164.7313,-16.1425,520.2638,-440.2239,-31.514,13267.4691,29.5241,653.3419,31.87,-16.919,549.686,273.2887,6.6705,9.3394,28.6371,9.3378,6.1779,5.8137,3.0285,4.1737,-1.7561,244.3164,12.7804,4.81,7.1903,-18.899,8.531,-227.2187,3.359,46.7445,3.3819,9.6284,4.1792,781.5579,9.8445,4.0275,17.5927,3.6642,0.407,0.4635,1.5573,57.5333,7.9872,0.268,59.5296,492.8483,1.7338,0.98,1.4916,6.0716,1.9502,9.2653,4.8752,390.7316,0.4534,0.1346,12.1332,17.4122,1.0197,0.0563
2015/6/9,5.2999,-4.0102,1.3736,-1.5499,0,-3.4335,-1.0509,5.321,0,1.6857,-4.3292,-2.6374,9.5793,4.8795,-3.8105,-4.9941,4.9605,0,0.1328,0.0529,-1.8,0,1.9737,-0.7746,7.8631,6.9174,2.5929,2.486,,20.5463,1.3524,3.7245,,4.437,5.493,1.6715,8.1604,2.2932,3.0996,6.5929,10.4687,,6.2036,4.9947,2.8737,,3.452,1.3484,5713516135,8038966045,18811644525,10080170903,9122486706,7844327426,5713516135,37977796491,2515382100,11364997248,4630595034,13881185423,9443531120,4093929117,3979777430,5087575627,5961044040,4737280000,25100207932,7487195461,16522829073,2766307614,9599580900,7487195461,511.8251,78.7353,80.9591,136.4042,46.1751,2071.0004,218.2785,180.8071,-1.6361,-32.8131,290.9942,102.8558,180.5115,-16.9302,500.0828,-418.2389,-33.0772,13267.4691,29.5633,653.6877,31.2963,-16.919,560.5351,271.0566,7.024,8.9649,29.0305,9.1931,6.1779,5.6141,2.9955,4.3958,-1.7561,248.4349,12.2271,4.6831,7.879,-19.8212,8.2001,-215.8713,3.5257,46.7445,3.3864,9.6335,4.1039,781.5579,10.0388,3.9946,18.525,3.5173,0.4126,0.4563,1.5573,55.5579,7.9004,0.2822,59.5296,501.1564,1.6587,0.9541,1.6345,6.3678,1.8746,8.8026,5.1171,390.7316,0.454,0.1346,11.9148,17.4122,1.0398,0.0558
2015/6/10,2.2958,-1.5584,3.7101,2.2302,0,1.9556,1.2255,-1.5806,0,5.003,3.352,0.7901,-3.0527,2.757,0.1111,5.0063,5.0483,0,10.0133,1.3757,7.6375,0,2.6882,2.498,5.9996,5.4809,2.5274,2.7567,,12.0603,1.6154,2.9647,,1.928,5.1554,1.8759,5.4436,2.6447,3.3157,4.8324,3.9433,,9.4869,4.7507,4.0511,,3.1996,1.007,5844687367,7913690380,19509570900,10304982848,9122486706,7997727607,5844687367,37377526493,2515382100,11933583552,4785810510,13990856188,9155245711,4206800225,3984197768,5342272780,6261977520,4737280000,27613557665,7590193917,17784755937,2766307614,9857634150,7590193917,523.5756,77.5083,83.9627,139.4463,46.1751,2111.5,220.9058,177.9493,-1.6361,-34.4547,300.7482,103.6684,175.0009,-17.397,500.6382,-439.177,-34.7471,13267.4691,32.5235,662.6802,33.6865,-16.919,575.6032,277.8005,7.1853,8.8252,30.1076,9.3981,6.1779,5.7239,3.0316,4.3263,-1.7561,260.864,12.637,4.7201,7.6385,-20.3677,8.2092,-226.6783,3.7036,46.7445,3.7255,9.766,4.4174,781.5579,10.3087,4.094,18.9503,3.4625,0.4279,0.4665,1.5573,56.6444,7.9955,0.2778,59.5296,526.2291,1.7143,0.9617,1.5846,6.5434,1.8766,9.2433,5.3754,390.7316,0.4995,0.1365,12.8248,17.4122,1.0678,0.0572
2015/6/11,-0.259,10.0034,9.9959,6.7052,0,-1.1334,-1.5335,10.0086,0,4.9901,3.9459,4.6659,3.3874,3.242,5.3994,1.1323,5.0102,0,-1.1522,4.6973,6.3623,0,2.7225,5.179,4.5865,6.9561,3.148,4.0401,,9.0533,0.3857,3.9879,,1.7976,5.6747,2.7165,5.0785,2.3218,4.4305,4.0989,0.9703,,11.5823,5.5699,4.6482,,2.9408,1.9243,5829552224,8705325962,21459718800,10995948975,9122486706,7907082046,5829552224,41118494874,2515382100,12529085184,4974656006,14643658362,9465370924,4343186146,4199320872,5402763354,6575716680,4737280000,27130861359,7946727034,18916283691,2766307614,10126009530,7946727034,522.2198,85.2618,92.3555,148.7964,46.1751,2087.5684,217.4493,195.7595,-1.6361,-36.174,312.6156,108.5055,180.9289,-17.961,527.6697,-444.1498,-36.488,13267.4691,31.955,693.8082,35.8298,-16.919,591.2741,292.0779,7.1667,9.708,33.1171,10.0283,6.1779,5.659,2.9842,4.7593,-1.7561,273.8815,13.1356,4.9403,7.8973,-21.028,8.6524,-229.245,3.8892,46.7445,3.6603,10.2247,4.6984,781.5579,10.5893,4.3044,18.9013,3.8089,0.4707,0.4977,1.5573,56.0024,7.8704,0.3056,59.5296,552.4886,1.782,1.0065,1.6383,6.7555,1.978,9.348,5.6447,390.7316,0.4907,0.1429,13.6407,17.4122,1.0968,0.0602
2015/6/12,1.8607,7.1341,-4.7888,-1.8942,0,2.6455,1.0656,2.8676,0,-0.6176,3.7441,0.428,-2.9534,4.9811,5.4035,2.416,4.9659,0,3.9877,-0.997,-0.0889,0,9.9898,0.7965,6.1378,12.4371,2.5226,3.2062,,11.9715,0.6274,3.9451,,3.2359,5.8639,1.9956,4.3545,1.1456,5.8456,3.1289,0.6999,,11.8111,4.8881,2.6809,,3.4648,1.7513,5938020743,9326373405,20432047500,10787667319,9122486706,8116264110,5938020743,42297596656,2515382100,12451703616,5160914577,14706327370,9185821436,4559522435,4426231544,5533295645,6902261520,4737280000,28212766873,7867497453,18899458000,2766307614,11137578270,7867497453,531.9366,91.3445,87.9327,145.978,46.1751,2142.7951,219.8305,201.3731,-1.6361,-35.9506,324.3204,108.9698,175.5854,-18.8557,556.1824,-454.8806,-38.3,13267.4691,33.2293,686.8909,35.7979,-16.919,650.3413,294.4862,7.3,10.4006,31.5311,9.8383,6.1779,5.8087,3.0168,4.8958,-1.7561,272.19,13.6275,4.9615,7.664,-22.0754,9.12,-234.7836,4.0823,46.7445,3.8063,10.1228,4.6942,781.5579,11.6472,4.3399,19.253,4.0806,0.4481,0.4883,1.5573,57.484,7.9566,0.3143,59.5296,549.0764,1.8487,1.0108,1.5899,7.092,2.0848,9.5738,5.925,390.7316,0.5103,0.1415,13.6286,17.4122,1.2064,0.0607
2015/6/15,-3.9932,-2.3149,-3.7525,-3.3098,0,-2.8351,-3.7307,2.9143,0,-4.9986,-5.4135,-3.6932,-4.9453,-0.8252,1.5313,-5.0058,1.2987,0,-6.1947,0.2518,0.3561,0,10.0093,-1.2931,4.712,9.9296,2.0057,2.9782,,10.4398,1.0501,3.1623,,2.8737,4.7992,1.6842,3.9636,3.2412,4.6875,4.4694,10.0496,,9.0175,4.8458,3.5071,,3.0784,1.529,5700903517,9110472792,19665339975,10430613053,9122486706,7886163839,5700903517,43530293974,2515382100,11829286656,4881526720,14163195962,8731553519,4521898732,4494010056,5256312491,6991901280,4737280000,26465073350,7887304848,18966760766,2766307614,12252368310,7887304848,510.6953,89.2299,84.6331,141.1463,46.1751,2082.0458,211.6185,207.2418,-1.6361,-34.1536,306.7632,104.9454,166.9021,-18.7001,564.6992,-432.1104,-38.7974,13267.4691,31.1708,688.6202,35.9254,-16.919,715.4357,290.6877,7.0085,10.1598,30.3479,9.5127,6.1779,5.6441,2.9041,5.0385,-1.7561,258.5841,12.8897,4.7782,7.285,-21.8933,9.2596,-223.0309,4.1354,46.7445,3.5705,10.1483,4.711,781.5579,12.813,4.2839,18.4842,3.9861,0.4313,0.4722,1.5573,55.8543,7.6593,0.3235,59.5296,521.6299,1.7486,0.9735,1.5113,7.0335,2.1168,9.0946,6.002,390.7316,0.4787,0.1418,13.6771,17.4122,1.3272,0.0599
2015/6/16,-6.6372,-2.7501,-6.5117,-3.962,0,-6.8081,-7.2452,-9.9975,0,-5.0057,-8.2671,-6.5265,-1.4007,-4.9922,-7.8361,-5.0273,-5.0366,0,-7.4843,-8.9905,-4.369,0,1.8534,-5.313,3.9266,7.1975,1.5762,1.9945,,9.0057,1.4614,3.5985,,2.4619,4.23,1.6663,3.7379,0.8854,4.0487,2.7033,5.0198,,6.5083,5.0195,2.7446,,6.1447,1.9495,5322524965,8859921463,18384796800,10017355801,9122486706,7349263206,5322524965,39178336487,2515382100,11237149440,4477966483,13238828084,8609250619,4296156518,4141856481,4992064195,6639745080,4737280000,24484354024,7178200093,18138095459,2766307614,12479455170,7178200093,476.7996,86.7759,79.1221,135.5542,46.1751,1940.2973,196.259,186.5227,-1.6361,-32.444,281.4028,98.0961,164.5643,-17.7665,520.449,-410.3871,-36.8433,13267.4691,28.8379,626.7101,34.3558,-16.919,728.6956,275.1806,6.5433,9.8804,28.3718,9.1358,6.1779,5.2598,2.6934,4.5347,-1.7561,245.6402,11.8241,4.4664,7.183,-20.8003,8.534,-211.8186,3.9271,46.7445,3.3033,9.2359,4.5051,781.5579,13.0505,4.0554,17.2573,3.8765,0.4032,0.4534,1.5573,52.0516,7.1034,0.2912,59.5296,495.5188,1.6041,0.91,1.4901,6.6824,1.9509,8.6374,5.6997,390.7316,0.4429,0.1291,13.0796,17.4122,1.3518,0.0567
2015/6/17,1.6588,9.988,6.8442,0.462,0,2.3719,1.6349,3.6662,0,3.1737,1.6753,2.0118,7.864,0.6021,0.7826,-3.6352,-2.7001,0,5.2345,-1.4349,9.9954,0,-0.9926,-0.9992,3.3873,13.3091,1.7697,1.9902,,7.461,0.6913,2.9846,,4.0799,3.7603,1.5616,4.9064,2.3859,2.8861,3.541,5.5412,,5.114,4.2018,3.208,,3.8187,2.2944,5410813294,9744847434,19643087250,10063640613,9122486706,7523581594,5410813294,40614696840,2515382100,11593777536,4552987296,13505171371,9286284533,4322022813,4174272291,4810592474,6460465560,4737280000,25765995941,7075201637,19951063720,2766307614,12355589610,7075201637,484.7086,95.4431,84.5373,136.1805,46.1751,1986.3195,199.4828,193.361,-1.6361,-33.4736,286.1172,100.0696,177.5057,-17.8735,524.5222,-395.4687,-35.8485,13267.4691,30.3474,617.7176,37.7898,-16.919,721.4629,272.4443,6.6519,10.8673,30.3136,9.178,6.1779,5.3846,2.7376,4.701,-1.7561,253.436,12.0222,4.5562,7.7478,-20.9255,8.6008,-204.1186,3.821,46.7445,3.4762,9.1034,4.9554,781.5579,12.9209,4.015,17.5436,4.2637,0.4308,0.4555,1.5573,53.2862,7.2201,0.3018,59.5296,511.2448,1.6309,0.9283,1.6073,6.7226,1.9662,8.3234,5.5458,390.7316,0.466,0.1272,14.3869,17.4122,1.3383,0.0561
