ÈÕÆÚ,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH
2016/12/20,0,-1.6393,0.8913,0.6583,-1.7951,,,0.8319,0,0.1106,,-1.6371,,1.0498,0.5935,0.6197,12.0234,,,3.0886,,2.1507,,10.6241,10679865840,57203089393,10107706153,14852024097,2986526903,,,13916467002,16414216966,4573206380,,2630160414,-47.5419,121.6435,101.3454,112.2831,278.6325,,,33.0546,20.3347,195.3628,,58.1191,5.4736,3.4818,14.1198,3.5337,14.903,,,1.8049,2.0643,12.4509,,9.7921,0.2513,0.783,44.7374,0.3186,1.0765,,,0.7448,0.9352,5.1975,,7.057
2016/12/21,0,0.7018,1.4134,-0.0654,5.1613,,,1.9802,0,0.2209,,-0.9478,,0.9338,1.1814,0.5132,18.116,,,2.1397,,1.8695,,10.6488,10679865840,57604514581,10250571258,14842310543,3140670227,,,14192040606,16414216966,4583307333,,2605232865,-47.5419,122.4972,102.7778,112.2096,293.0135,,,33.7091,20.3347,195.7943,,57.5683,5.4736,3.5062,14.3194,3.5314,15.6721,,,1.8406,2.0643,12.4784,,9.6993,0.2513,0.7885,45.3697,0.3183,1.132,,,0.7595,0.9352,5.2089,,6.9901
2016/12/22,0,1.0453,-0.0871,-1.178,-2.3517,,,-0.6472,0,-0.2204,,-2.9405,,1.2595,0.5244,0.4471,9.2634,,,1.5442,,1.1626,,10.0476,10679865840,58206652364,10241642189,14667466570,3066809884,,,14100182738,16414216966,4573206380,,2528626251,-47.5419,123.7776,102.6883,110.8878,286.1226,,,33.4909,20.3347,195.3628,,55.8755,5.4736,3.5429,14.3069,3.4898,15.3036,,,1.8287,2.0643,12.4509,,9.4141,0.2513,0.7967,45.3302,0.3146,1.1054,,,0.7546,0.9352,5.1975,,6.7845
2016/12/23,0,-0.3448,-0.7847,0.5298,2.3037,,,-1.3029,0,0.9939,,-5.8908,,0.8554,0.4017,0.8974,12.8565,,,1.1932,,2.439,,14.971,10679865840,58005939770,10161280568,14745175002,3137458907,,,13916467002,16414216966,4618660668,,2379668946,-47.5419,123.3508,101.8825,111.4753,292.7139,,,33.0546,20.3347,197.3046,,52.5839,5.4736,3.5307,14.1947,3.5083,15.6561,,,1.8049,2.0643,12.5746,,8.8595,0.2513,0.794,44.9745,0.3163,1.1309,,,0.7448,0.9352,5.2491,,6.3849
2016/12/26,0,0.4325,1.8453,1.2516,2.4565,,,-1.3201,0,-2.2963,,0.0255,,0.7574,0.851,0.7253,9.5135,,,1.3305,,1.6294,,9.2738,10679865840,58256830513,10348791017,14929732529,3214530569,,,13732751266,16414216966,4512600663,,2380276935,-47.5419,123.8843,103.7626,112.8706,299.9044,,,32.6182,20.3347,192.7738,,52.5974,5.4736,3.5459,14.4566,3.5522,16.0407,,,1.7811,2.0643,12.2859,,8.8618,0.2513,0.7974,45.8045,0.3202,1.1587,,,0.7349,0.9352,5.1286,,6.3865
2016/12/27,0,0.6891,-1.6393,-1.1061,-2.7972,,,-0.5017,0,-0.6715,,-0.9706,,0.7903,0.775,0.4631,7.5274,,,1.0512,,1.1156,,6.0852,10679865840,58658255702,10179138706,14764602110,3124613630,,,13663857865,16414216966,4482297805,,2357173353,-47.5419,124.738,102.0616,111.6222,291.5155,,,32.4546,20.3347,191.4793,,52.0868,5.4736,3.5704,14.2196,3.5129,15.592,,,1.7721,2.0643,12.2034,,8.7758,0.2513,0.8029,45.0536,0.3167,1.1263,,,0.7312,0.9352,5.0941,,6.3245
2016/12/28,0,-1.1976,-0.2632,-1.1842,0.4111,,,-0.1681,0,-2.3099,,-0.3869,,0.726,0.4943,0.4143,5.1875,,,0.9929,,1.7868,,6.4679,10679865840,57955761621,10152351498,14589758138,3137458907,,,13640893398,16414216966,4378763039,,2348053518,-47.5419,123.2441,101.793,110.3003,292.7139,,,32.4,20.3347,187.0564,,51.8853,5.4736,3.5276,14.1822,3.4713,15.6561,,,1.7691,2.0643,11.9215,,8.7418,0.2513,0.7933,44.935,0.3129,1.1309,,,0.73,0.9352,4.9765,,6.3
2016/12/29,0,0.5195,-0.4398,-0.7324,-1.433,,,1.8519,0,-0.4614,,-1.7866,,0.7613,1.0526,0.4114,3.6676,,,1.3828,,0.9238,,6.1364,10679865840,58256830513,10107706153,14482909044,3092500438,,,13893502535,16414216966,4358561133,,2306102277,-47.5419,123.8843,101.3454,109.4925,288.5194,,,33,20.3347,186.1934,,50.9583,5.4736,3.5459,14.1198,3.4459,15.4318,,,1.8019,2.0643,11.8665,,8.5857,0.2513,0.7974,44.7374,0.3106,1.1147,,,0.7435,0.9352,4.9535,,6.1875
2016/12/30,0,-1.3781,1.4134,-1.2072,-1.5576,,,0.9917,0,-0.6952,,1.5028,,0.7296,0.6886,0.4847,4.9491,,,1.5308,,0.9737,,6.5302,10679865840,57453980136,10250571258,14308065071,3044330649,,,14031289337,16414216966,4328258275,,2340757650,-47.5419,122.177,102.7778,108.1707,284.0254,,,33.3273,20.3347,184.8989,,51.7241,5.4736,3.4971,14.3194,3.4043,15.1914,,,1.8198,2.0643,11.784,,8.7147,0.2513,0.7864,45.3697,0.3069,1.0973,,,0.7509,0.9352,4.9191,,6.2805
2017/1/3,0,2.9694,1.0453,0.4752,3.1646,,,0.8183,0,0.9918,,1.4805,,1.7371,1.2336,0.4541,7.7464,,,1.4158,,0.9461,,6.8624,10679865840,59160037188,10357846526,14371464535,3140670227,,,14193482072,16414216966,4371187324,,2375413023,48.4073,155.8251,59.2533,81.4078,316.2097,,,31.8098,34.2788,269.9388,,42.9188,4.9052,1.6705,11.6293,2.8997,14.7586,,,1.7126,1.5527,11.7477,,4.6937,0.3196,0.7387,34.2504,0.3162,1.0428,,,0.693,1.0493,3.8007,,5.7553
2017/1/4,0,0.0848,2.4138,1.6216,1.7382,,,4.789,0,0.751,,-0.4607,,0.9959,1.2592,0.5033,7.2007,,,4.6737,,1.2178,,6.4094,10679865840,59210215336,10607863512,14604515311,3195262654,,,14873202399,16414216966,4404015421,,2364469221,48.4073,155.9572,60.6835,82.728,321.7062,,,33.3332,34.2788,271.9661,,42.7211,4.9052,1.6719,11.91,2.9468,15.0152,,,1.7946,1.5527,11.836,,4.6721,0.3196,0.7394,35.0771,0.3214,1.0609,,,0.7262,1.0493,3.8293,,5.7288
2017/1/5,0,-0.339,0.0842,-0.3989,6.5327,,,-0.6197,0,0.0573,,-1.7999,,0.841,0.7589,0.5072,17.4072,,,2.8427,,1.0115,,6.6444,10679865840,59009502742,10616792690,14546252617,3403998405,,,14781036931,16414216966,4406540659,,2321909991,48.4073,155.4286,60.7346,82.3979,342.7222,,,33.1266,34.2788,272.122,,41.9521,4.9052,1.6662,11.92,2.935,15.9961,,,1.7835,1.5527,11.8427,,4.588,0.3196,0.7369,35.1066,0.3201,1.1302,,,0.7217,1.0493,3.8315,,5.6257
2017/1/6,0,-1.5306,1.5139,-2.0694,-1.2264,,,0.7015,0,-1.0315,,-5.525,,0.6555,0.8404,0.5987,9.4139,,,2.2844,,1.6616,,10.7874,10679865840,58106296067,10777517894,14245228698,3362251255,,,14884723082,16414216966,4361086371,,2193624312,48.4073,153.0496,61.6541,80.6928,338.519,,,33.359,34.2788,269.315,,39.6342,4.9052,1.6407,12.1005,2.8743,15.7999,,,1.796,1.5527,11.7206,,4.3345,0.3196,0.7256,35.6381,0.3135,1.1163,,,0.7267,1.0493,3.7919,,5.3149
2017/1/9,0,-0.1727,-5.551,1.4315,-0.6686,,,0.9288,0,3.7638,,-0.8038,,0.6001,1.4465,0.4629,6.4715,,,2.0914,,2.1863,,5.395,10679865840,58005939770,10179262966,14449148127,3339772020,,,15022971284,16414216966,4525226854,,2175992631,48.4073,152.7852,58.2317,81.8479,336.2557,,,33.6688,34.2788,279.4514,,39.3157,4.9052,1.6379,11.4288,2.9154,15.6943,,,1.8126,1.5527,12.1617,,4.2996,0.3196,0.7243,33.6598,0.3179,1.1089,,,0.7335,1.0493,3.9347,,5.2722
2017/1/10,0,1.7301,-1.8421,0.0672,-3.4615,,,-0.3067,0,1.5067,,-0.4471,,1.4626,1.6793,0.4523,7.5011,,,2.2719,,1.5676,,5.3586,10679865840,59009502742,9991750227,14458858576,3224164527,,,14976888550,16414216966,4593408286,,2166264807,48.4073,155.4286,57.159,81.9029,324.6161,,,33.5655,34.2788,283.6619,,39.1399,4.9052,1.6662,11.2183,2.9174,15.151,,,1.8071,1.5527,12.345,,4.2804,0.3196,0.7369,33.0398,0.3182,1.0705,,,0.7312,1.0493,3.9939,,5.2486
2017/1/11,0,-0.5102,1.1618,-0.5373,-1.2948,,,-2.3846,0,-1.2095,,-3.6767,,0.876,0.7541,0.4861,7.1,,,1.7504,,1.0633,,6.9183,10679865840,58708433850,10107829541,14381174984,3182417377,,,14619747362,16414216966,4537853045,,2086618248,48.4073,154.6356,57.823,81.4628,320.4129,,,32.7651,34.2788,280.2311,,37.7009,4.9052,1.6577,11.3486,2.9017,14.9548,,,1.764,1.5527,12.1957,,4.123,0.3196,0.7331,33.4236,0.3164,1.0566,,,0.7138,1.0493,3.9456,,5.0556
2017/1/12,0,-2.1368,-3.8869,-1.7556,0,,,0.5516,0,1.113,,-1.6608,,0.8152,0.8681,0.4125,4.8307,,,1.5319,,1.7038,,5.2178,10679865840,57453980136,9714945708,14128703310,3182417377,,,14700392146,16414216966,4588357809,,2051962875,48.4073,151.3314,55.5755,80.0327,320.4129,,,32.9459,34.2788,283.35,,37.0747,4.9052,1.6223,10.9075,2.8508,14.9548,,,1.7737,1.5527,12.3314,,4.0546,0.3196,0.7174,32.1245,0.3109,1.0566,,,0.7177,1.0493,3.9896,,4.9717
2017/1/13,0,-3.2314,-3.4926,-3.5052,-2.3209,,,-2.116,0,-1.2108,,-3.9407,,1.2958,1.5148,0.5033,5.0324,,,1.0452,,1.2299,,7.0359,10679865840,55597388638,9375636942,13633470410,3108557034,,,14389333692,16414216966,4532802569,,1971100338,48.4073,146.4412,53.6344,77.2274,312.9765,,,32.2487,34.2788,279.9192,,35.6137,4.9052,1.5699,10.5265,2.7508,14.6077,,,1.7362,1.5527,12.1821,,3.8948,0.3196,0.6942,31.0025,0.3,1.0321,,,0.7025,1.0493,3.9412,,4.7757
2017/1/16,0,-2.6173,-2.381,-8.9744,-6.6116,,,-7.446,0,-1.9499,,-4.7502,,0.9758,0.9731,1.0379,7.8812,,,2.7457,,1.6538,,7.4638,10679865840,54142222329,9152407491,12409953835,2903032602,,,13317910126,16414216966,4444419232,,1877470032,48.4073,142.6084,52.3574,70.2968,292.2838,,,29.8475,34.2788,274.4612,,33.922,4.9052,1.5288,10.2759,2.504,13.6419,,,1.6069,1.5527,11.9445,,3.7098,0.3196,0.6761,30.2643,0.2731,0.9639,,,0.6502,1.0493,3.8644,,4.5489
2017/1/17,0,1.2048,1.2683,0.1565,0.885,,,2.8547,0,5.2841,,5.9585,,0.5249,0.6273,0.8185,5.3606,,,1.3328,,2.736,,9.7789,10679865840,54794538260,9268486806,12429374733,2928723156,,,13698092682,16414216966,4679266385,,1989340008,48.4073,144.3265,53.0215,70.4068,294.8704,,,30.6996,34.2788,288.9639,,35.9433,4.9052,1.5472,10.4062,2.5079,13.7627,,,1.6528,1.5527,12.5757,,3.9308,0.3196,0.6842,30.6482,0.2735,0.9724,,,0.6688,1.0493,4.0686,,4.8199
2017/1/18,0,-0.2747,-2.7938,0.9375,4.7149,,,0.6728,0,1.1333,,-3.4535,,0.3812,0.6768,0.6906,7.2682,,,1.1195,,2.3796,,5.7008,10679865840,54644003815,9009540642,12545900121,3066809884,,,13790258150,16414216966,4732296387,,1920637251,48.4073,143.93,51.5401,71.0668,308.7733,,,30.9061,34.2788,292.2388,,34.7019,4.9052,1.5429,10.1155,2.5314,14.4116,,,1.6639,1.5527,12.7182,,3.7951,0.3196,0.6823,29.7919,0.2761,1.0182,,,0.6733,1.0493,4.1147,,4.6535
2017/1/19,0,-0.7346,-0.6938,-1.3932,-4.0838,,,0.919,0,-3.7887,,1.4562,,0.3347,0.6704,0.4645,4.5249,,,1.0035,,1.4602,,7.669,10679865840,54242578626,8947036396,12371112039,2941568433,,,13916985668,16414216966,4553004475,,1948604745,48.4073,142.8727,51.1826,70.0767,296.1637,,,31.1901,34.2788,281.1667,,35.2073,4.9052,1.5316,10.0453,2.4961,13.823,,,1.6792,1.5527,12.2364,,3.8503,0.3196,0.6773,29.5852,0.2722,0.9766,,,0.6795,1.0493,3.9588,,4.7212
2017/1/20,0,0.9251,3.1936,2.1978,1.6376,,,3.5596,0,4.2707,,2.4961,,0.372,0.6457,0.5531,4.1237,,,1.499,,2.3335,,7.9366,10679865840,54744360112,10010712587,12643004611,2989738222,,,14412375059,16414216966,4747447816,,1997243865,48.4073,144.1944,52.8172,71.6169,301.0135,,,32.3004,34.2788,293.1744,,36.0861,4.9052,1.5458,10.3661,2.551,14.0494,,,1.739,1.5527,12.7589,,3.9464,0.3196,0.6836,30.5301,0.2782,0.9926,,,0.7037,1.0493,4.1279,,4.8391
2017/1/23,0,0.55,1.9342,1.2289,3.7594,,,0.1599,0,-2.1277,,0.3957,,0.3701,0.5433,0.4387,4.6738,,,1.1483,,2.3886,,5.7329,10679865840,55045429003,10204343392,12798371795,3102134396,,,14435416426,16414216966,4646438288,,2005147722,48.4073,144.9874,53.8388,72.497,312.3298,,,32.352,34.2788,286.9367,,36.2289,4.9052,1.5543,10.5666,2.5823,14.5775,,,1.7418,1.5527,12.4875,,3.9621,0.3196,0.6874,31.1206,0.2816,1.03,,,0.7048,1.0493,4.0401,,4.8582
2017/1/24,0,-0.3646,2.3719,-0.9863,-0.5176,,,0.1596,0,-0.6522,,-1.6677,,0.2694,0.7802,0.4004,3.4472,,,0.8131,,1.2374,,4.6678,10679865840,54844716409,10446381897,12672135958,3086077799,,,14458457793,16414216966,4616135430,,1971708327,48.4073,144.4587,55.1158,71.7819,310.7132,,,32.4037,34.2788,285.0653,,35.6247,4.9052,1.5486,10.8173,2.5569,14.5021,,,1.7445,1.5527,12.406,,3.896,0.3196,0.6849,31.8588,0.2788,1.0246,,,0.7059,1.0493,4.0137,,4.7772
2017/1/25,0,0.5489,-2.1316,0.0766,0.1041,,,0.0797,0,-4.0481,,0.8326,,0.3789,0.4335,0.2458,3.4538,,,0.7579,,2.1576,,4.1504,10679865840,55145785300,10223706472,12681846407,3089289119,,,14469978476,16414216966,4429267803,,1988124030,48.4073,145.2517,53.9409,71.8369,311.0365,,,32.4295,34.2788,273.5255,,35.9213,4.9052,1.5571,10.5867,2.5588,14.5172,,,1.7459,1.5527,11.9038,,3.9284,0.3196,0.6886,31.1796,0.2791,1.0257,,,0.7065,1.0493,3.8512,,4.817
2017/1/26,0,0.7279,-1.3258,-2.144,0.7277,,,1.1146,0,-0.5701,,1.3456,,0.4173,0.3797,0.5623,2.6784,,,0.9882,,1.1196,,3.8768,10679865840,55547210489,10088164909,12409953835,3111768353,,,14631268045,16414216966,4404015421,,2014875546,48.4073,146.309,53.2258,70.2968,313.2998,,,32.791,34.2788,271.9661,,36.4046,4.9052,1.5684,10.4463,2.504,14.6228,,,1.7654,1.5527,11.836,,3.9813,0.3196,0.6936,30.7663,0.2731,1.0332,,,0.7144,1.0493,3.8293,,4.8818
2017/2/3,0,-0.1807,0.3839,0.626,1.548,,,-0.7087,0,0.6881,,0,,0.1939,0.1883,0.2926,5.1156,,,0.662,,0.4942,,,10679865840,55446854192,10126891070,12487637427,3159938142,,,14527581894,16414216966,4434318279,,2014875546,48.4073,146.0447,53.4301,70.7368,318.1496,,,32.5586,34.2788,273.8374,,36.4046,4.9052,1.5656,10.4864,2.5196,14.8492,,,1.7529,1.5527,11.9174,,3.9813,0.3196,0.6924,30.8844,0.2748,1.0491,,,0.7093,1.0493,3.8556,,4.8818
2017/2/6,0,0.362,0.3824,0.9331,0.2033,,,-0.3965,0,0.9681,,9.9879,,0.2555,0.4255,0.4907,7.2473,,,0.8436,,0.7175,,15.598,10679865840,55647566786,10165617231,12604162815,3166360781,,,14469978476,16414216966,4477247329,,2216119905,48.4073,146.5734,53.6344,71.3969,318.7963,,,32.4295,34.2788,276.4884,,40.0407,4.9052,1.5713,10.5265,2.5431,14.8794,,,1.7459,1.5527,12.0328,,4.3789,0.3196,0.6949,31.0025,0.2773,1.0513,,,0.7065,1.0493,3.8929,,5.3694
2017/2/7,0,-0.3607,-1.1429,0.5393,2.0284,,,-0.1592,0,0.1692,,2.3594,,0.3221,0.2991,0.5187,7.2796,,,1.0799,,0.7709,,18.4926,10679865840,55446854192,10049438748,12672135958,3230587166,,,14446937109,16414216966,4484823043,,2268406959,48.4073,146.0447,53.0215,71.7819,325.2627,,,32.3778,34.2788,276.9563,,40.9854,4.9052,1.5656,10.4062,2.5569,15.1812,,,1.7431,1.5527,12.0531,,4.4822,0.3196,0.6924,30.6482,0.2788,1.0726,,,0.7054,1.0493,3.8995,,5.4961
2017/2/8,0,-0.724,0.3854,0.4598,-0.6958,,,0.1595,0,0.0563,,-0.5897,,0.8127,0.3294,0.4055,4.2959,,,1.104,,0.7199,,11.1168,10679865840,55045429003,10088164909,12730398652,3208107931,,,14469978476,16414216966,4487348281,,2255031201,48.4073,144.9874,53.2258,72.1119,322.9995,,,32.4295,34.2788,277.1122,,40.7437,4.9052,1.5543,10.4463,2.5686,15.0755,,,1.7459,1.5527,12.0599,,4.4558,0.3196,0.6874,30.7663,0.2801,1.0651,,,0.7065,1.0493,3.9017,,5.4637
2017/2/9,0,0.0912,-0.5758,1.2204,-0.5005,,,1.2739,0,1.5194,,-0.9976,,0.5061,0.3959,0.6523,3.9345,,,1.489,,0.9896,,9.4861,10679865840,55095607152,10030075668,12885765836,3192051335,,,14654309412,16414216966,4555529713,,2232535608,48.4073,145.1195,52.9193,72.992,321.3829,,,32.8426,34.2788,281.3227,,40.3373,4.9052,1.5557,10.3862,2.6,15.0001,,,1.7682,1.5527,12.2432,,4.4114,0.3196,0.688,30.5891,0.2835,1.0598,,,0.7155,1.0493,3.961,,5.4092
2017/2/10,0,0.5464,3.5714,-0.7536,-2.0121,,,-0.4717,0,1.3858,,-3.622,,0.5734,1.136,0.59,4.5292,,,1.1982,,1.2581,,9.0419,10679865840,55396676043,10388292656,12788661346,3127824950,,,14585185311,16414216966,4618660668,,2151673071,48.4073,145.9125,54.8093,72.442,314.9164,,,32.6877,34.2788,285.2213,,38.8763,4.9052,1.5642,10.7571,2.5804,14.6983,,,1.7598,1.5527,12.4128,,4.2516,0.3196,0.6917,31.6816,0.2814,1.0385,,,0.7121,1.0493,4.0159,,5.2132
2017/2/13,0,1.4493,0.6524,0.6074,1.54,,,-0.6319,0,0.3827,,3.306,,0.7805,0.5521,0.5749,4.0749,,,0.9425,,0.9711,,10.292,10679865840,56199526421,10456063438,12866344938,3175994738,,,14493019843,16414216966,4636337335,,2222807784,48.4073,148.0272,55.1669,72.882,319.7662,,,32.4811,34.2788,286.3129,,40.1615,4.9052,1.5869,10.8273,2.596,14.9246,,,1.7487,1.5527,12.4603,,4.3921,0.3196,0.7018,31.8883,0.2831,1.0545,,,0.7076,1.0493,4.0313,,5.3856
2017/2/14,0,-0.7143,1.2963,-0.4528,-1.1122,,,-0.9539,0,-2.1786,,-0.8206,,0.6193,0.6443,0.4045,2.4173,,,1.2019,,1.4374,,5.8839,10679865840,55798101232,10591605001,12808082244,3140670227,,,14354771641,16414216966,4535327807,,2204568114,48.4073,146.9699,55.882,72.552,316.2097,,,32.1713,34.2788,280.0751,,39.832,4.9052,1.5755,10.9676,2.5843,14.7586,,,1.732,1.5527,12.1889,,4.3561,0.3196,0.6968,32.3016,0.2818,1.0428,,,0.7009,1.0493,3.9434,,5.3414
2017/2/15,0,-0.4496,-1.6453,-1.9712,-3.272,,,0.0803,0,-2.0601,,0.8274,,0.6775,0.5336,0.5425,3.5947,,,0.9242,,1.2324,,12.1507,10679865840,55547210489,10417337277,12555610570,3037908011,,,14366292325,16414216966,4441893994,,2222807784,48.4073,146.309,54.9625,71.1218,305.8634,,,32.1971,34.2788,274.3052,,40.1615,4.9052,1.5684,10.7872,2.5334,14.2757,,,1.7334,1.5527,11.9378,,4.3921,0.3196,0.6936,31.7702,0.2763,1.0086,,,0.7014,1.0493,3.8622,,5.3856
2017/2/16,0,0.6323,-0.5576,-0.0773,1.1628,,,-0.6415,0,-0.4548,,-1.012,,0.4378,0.6124,0.4247,2.6169,,,0.7342,,0.9449,,6.2771,10679865840,55898457529,10359248035,12545900121,3073232522,,,14274126857,16414216966,4421692088,,2200312191,48.4073,147.2342,54.656,71.0668,309.4199,,,31.9905,34.2788,273.0577,,39.7551,4.9052,1.5784,10.727,2.5314,14.4417,,,1.7223,1.5527,11.8835,,4.3477,0.3196,0.698,31.593,0.2761,1.0204,,,0.6969,1.0493,3.8446,,5.3311
2017/2/17,0,0.7181,1.8692,0.387,-3.5528,,,0.4843,0,-2.1702,,0.1382,,1.0324,0.5875,0.5438,3.963,,,1.0925,,1.5638,,7.1186,10679865840,56299882718,10552878840,12594452366,2964047668,,,14343250958,16414216966,4325733037,,2203352136,48.4073,148.2916,55.6777,71.3419,298.4269,,,32.1455,34.2788,267.1318,,39.81,4.9052,1.5897,10.9275,2.5412,13.9287,,,1.7306,1.5527,11.6256,,4.3537,0.3196,0.703,32.1835,0.2771,0.9841,,,0.7003,1.0493,3.7612,,5.3385
2017/2/20,0,0.2674,-1.8349,1.8504,1.3001,,,2.0884,0,-0.8757,,-2.0143,,0.7691,0.9409,0.7847,2.5022,,,1.8004,,1.8984,,7.4752,10679865840,56450417164,10359248035,12827503142,3002583499,,,14642788729,16414216966,4287854464,,2158968939,48.4073,148.6881,54.656,72.662,302.3068,,,32.8168,34.2788,264.7926,,39.0081,4.9052,1.594,10.727,2.5882,14.1097,,,1.7668,1.5527,11.5238,,4.266,0.3196,0.7049,31.593,0.2823,0.9969,,,0.7149,1.0493,3.7283,,5.2309
2017/2/21,0,2.6667,2.9907,1.0598,1.7112,,,0.6294,0,1.4723,,0.6759,,1.7936,1.1593,0.8372,2.9693,,,1.3347,,1.8979,,4.9189,10679865840,57955761621,10669057322,12963449428,3053964607,,,14734954197,16414216966,4350985419,,2173560675,48.4073,152.6531,56.2906,73.4321,307.48,,,33.0233,34.2788,268.6912,,39.2717,4.9052,1.6365,11.0478,2.6156,14.3512,,,1.7779,1.5527,11.6934,,4.2948,0.3196,0.7237,32.5379,0.2852,1.014,,,0.7194,1.0493,3.7832,,5.2663
2017/2/22,0,-1.2987,-1.6334,0.824,-0.4206,,,4.4566,0,-0.058,,-0.8671,,1.1099,0.6646,0.949,2.5162,,,4.7752,,0.7972,,5.5692,10679865840,57203089393,10494789598,13070264367,3041119330,,,15391633156,16414216966,4348460180,,2154713016,48.4073,150.6706,55.3712,74.0371,306.1867,,,34.4951,34.2788,268.5353,,38.9312,4.9052,1.6152,10.8674,2.6372,14.2908,,,1.8571,1.5527,11.6866,,4.2576,0.3196,0.7143,32.0064,0.2876,1.0097,,,0.7515,1.0493,3.781,,5.2206
2017/2/23,0,-1.1404,0.8303,-0.2972,-1.1616,,,-0.9731,0,-0.8711,,3.8375,,1.2244,0.3695,0.7768,2.8469,,,2.3869,,0.6077,,12.3912,10679865840,56550773461,10581923460,13031422571,3005794818,,,15241864271,16414216966,4310581607,,2237399520,48.4073,148.9524,55.8309,73.8171,302.6301,,,34.1594,34.2788,266.1961,,40.4252,4.9052,1.5968,10.9576,2.6294,14.1248,,,1.8391,1.5527,11.5848,,4.421,0.3196,0.7062,32.2721,0.2867,0.998,,,0.7442,1.0493,3.748,,5.4209
2017/2/24,0,-0.0887,2.6532,0.5961,0.9615,,,-0.6047,0,1.2888,,4.1576,,0.5033,0.9712,0.9623,2.385,,,1.413,,0.9162,,16.8729,10679865840,56500595312,10862688127,13109106164,3034696691,,,15149698803,16414216966,4366136848,,2330421837,48.4073,148.8202,57.3122,74.2571,305.54,,,33.9528,34.2788,269.6269,,42.1059,4.9052,1.5954,11.2484,2.645,14.2606,,,1.8279,1.5527,11.7342,,4.6048,0.3196,0.7055,33.1284,0.2885,1.0076,,,0.7397,1.0493,3.7963,,5.6463
2017/2/27,0,-0.5329,0.713,-1.4074,-2.0106,,,-1.1407,0,-0.2892,,-2.6089,,0.6126,0.7277,0.7082,3.2837,,,1.8919,,0.9283,,13.6667,10679865840,56199526421,10940140449,12924607632,2973681626,,,14976888550,16414216966,4353510657,,2269622937,48.4073,148.0272,57.7209,73.212,299.3969,,,33.5655,34.2788,268.8472,,41.0074,4.9052,1.5869,11.3286,2.6078,13.9739,,,1.8071,1.5527,11.7002,,4.4846,0.3196,0.7018,33.3646,0.2844,0.9873,,,0.7312,1.0493,3.7854,,5.499
2017/2/28,0,1.1607,-0.2655,0.2254,0.54,,,0.2308,0,0.8121,,3.0003,,0.6419,0.6224,0.4194,1.9122,,,1.3825,,0.7891,,10.131,10679865840,56851842352,10911095828,12953738979,2989738222,,,15011450601,16414216966,4388863992,,2337717705,48.4073,149.7454,57.5676,73.3771,301.0135,,,33.643,34.2788,271.0304,,42.2377,4.9052,1.6053,11.2985,2.6137,14.0494,,,1.8113,1.5527,11.7952,,4.6192,0.3196,0.7099,33.276,0.285,0.9926,,,0.7329,1.0493,3.8161,,5.664
2017/3/1,0,0.2648,-0.2662,-0.3748,0.8593,,,0.2302,0,0.0575,,-2.3407,,0.8184,0.4437,0.4596,2.7398,,,1.316,,1.3837,,10.547,10679865840,57002376798,10882051207,12905186734,3015428776,,,15046012651,16414216966,4391389230,,2282998695,48.4073,150.1419,57.4144,73.102,303.6001,,,33.7205,34.2788,271.1863,,41.2491,4.9052,1.6095,11.2684,2.6039,14.1701,,,1.8154,1.5527,11.802,,4.5111,0.3196,0.7118,33.1874,0.284,1.0012,,,0.7346,1.0493,3.8183,,5.5314
2017/3/2,0,-1.4085,-3.4698,-1.8811,0.639,,,-1.6845,0,-1.3801,,-0.7457,,0.7218,0.8528,0.6577,5.0364,,,1.6195,,1.0211,,6.8392,10679865840,56199526421,10504471139,12662425509,3034696691,,,14792557614,16414216966,4330783513,,2265975003,48.4073,148.0272,55.4223,71.7269,305.54,,,33.1524,34.2788,267.4437,,40.9415,4.9052,1.5869,10.8774,2.5549,14.2606,,,1.7848,1.5527,11.6391,,4.4774,0.3196,0.7018,32.0359,0.2786,1.0076,,,0.7222,1.0493,3.7656,,5.4902
2017/3/3,0,0,1.1982,1.6104,-1.3757,,,-1.0125,0,-0.5831,,0.4293,,0.492,0.5274,0.5896,3.0715,,,1.0186,,1.0687,,5.9446,10679865840,56199526421,10630331162,12866344938,2992949541,,,14642788729,16414216966,4305531131,,2275702827,48.4073,148.0272,56.0863,72.882,301.3368,,,32.8168,34.2788,265.8843,,41.1172,4.9052,1.5869,11.0077,2.596,14.0645,,,1.7668,1.5527,11.5713,,4.4967,0.3196,0.7018,32.4198,0.2831,0.9937,,,0.7149,1.0493,3.7436,,5.5138
