ÈÕÆÚ,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH
2016/7/22,-3.0682,0.3396,-1.0375,0,-0.9592,-1.7787,,0.7313,0,-2.0438,-0.4728,-1.2903,,5.4309,6.2709,0.4477,0.7172,1.0669,0.8822,,0.6435,,0.6793,1.5567,0.8295,,3513769093,6362304155,20974928860,8964989351,7783756897,10992242257,,6362304155,3835944000,36523967121,3100232103,6407600342,,281.5243,124.947,1023.7037,58.4502,41.6209,20.2856,,50.067,41.4876,53.0562,36.7624,21.684,,10.6722,6.2885,4.3736,4.0958,1.5032,2.2907,,2.5198,8.0902,3.8555,2.6298,1.7292,,39.8162,10.9562,12.1166,6.9305,7.7145,6.0159,,4.3902,3.8808,6.4097,2.7714,8.1036,
2016/7/25,2.4033,-0.5922,0.2419,-0.3929,-0.2421,0.1006,,0.1815,9.9668,0.4471,-0.3563,0.4902,,4.4418,4.1957,0.2586,0.8967,0.908,0.5313,,0.4011,0.2194,0.4758,1.3884,0.6125,,3598214892,6324625535,21025674656,8929763460,7764910028,11003300851,,6324625535,4218264000,36687263546,3089186145,6439010148,,288.2901,124.207,1026.1804,58.2205,41.5201,20.306,,50.2944,45.6225,53.2934,36.6314,21.7903,,10.9287,6.2513,4.3842,4.0797,1.4995,2.293,,2.5313,8.8966,3.8728,2.6204,1.7376,,40.7731,10.8913,12.1459,6.9032,7.6958,6.022,,4.4101,4.2676,6.4384,2.7616,8.1433,
2016/7/26,0.4007,0.766,0.7241,0.3945,0.7282,1.608,,0,9.9698,1.632,1.1919,1.3008,,3.1195,2.9485,0.4794,0.744,2.8659,0.6519,,0.2034,5.7281,0.5712,2.2131,1.0473,,3612632467,6373069476,21177912043,8964989351,7821450635,11180238352,,6373069476,4638816000,37286017106,3126006004,6522769630,,289.4453,125.1584,1033.6105,58.4502,41.8224,20.6326,,50.2331,50.171,54.1632,37.068,22.0738,,10.9725,6.2991,4.416,4.0958,1.5105,2.3299,,2.5282,9.7835,3.936,2.6517,1.7602,,40.9365,10.9747,12.2339,6.9305,7.7519,6.1188,,4.4048,4.693,6.5435,2.7945,8.2492,
2016/7/27,-7.2976,-2.6182,-3.5942,-4.9116,-4.3373,-3.8576,,-2.1739,4.1896,-2.9197,-2.7091,-4.4944,,5.1153,6.5472,0.6953,1.7234,2.8228,1.174,,0.7875,16.2011,0.7903,4.7395,2.1522,,3348996802,6206207015,20416725108,8524665709,7482206993,10748953193,,6206207015,4833162000,36197374270,3041320329,6229611444,,268.3227,121.8814,996.4599,55.5793,40.0085,19.8366,,49.0634,52.2729,52.5817,36.0638,21.0817,,10.1718,6.1342,4.2572,3.8946,1.4449,2.24,,2.4693,10.1934,3.8211,2.5798,1.6811,,37.9491,10.6874,11.7942,6.5901,7.4156,5.8828,,4.3022,4.8896,6.3524,2.7188,7.8785,
2016/7/28,-1.9065,0.0867,0.0829,-0.8264,-0.7557,0.823,,0.1852,-5.4054,-0.4511,0,0.3361,,3.9307,3.3594,0.43,1.0107,1.5013,0.727,,0.4288,9.0694,0.4308,2.1225,0.9803,,3285147540,6211589675,20433640374,8454213926,7425666386,10837421944,,6211589675,4571910000,36034077845,3041320329,6250551314,,263.2071,121.9871,997.2855,55.12,39.7061,19.9999,,49.1017,49.4474,52.3445,36.0638,21.1525,,9.9778,6.1395,4.2608,3.8624,1.434,2.2584,,2.4713,9.6424,3.8038,2.5798,1.6868,,37.2256,10.6966,11.8039,6.5356,7.3596,5.9312,,4.3056,4.6253,6.3238,2.7188,7.9049,
2016/7/29,10.0313,-3.6395,-0.1656,-0.4167,-0.2538,-1.8367,,-1.2939,-5.993,-1.6616,0.4843,-0.1675,,9.3449,2.5461,0.2646,0.4656,0.9109,0.5903,,0.3534,7.1521,0.2908,1.8015,0.6094,,3614692121,5985517953,20399809843,8418988035,7406819517,10638367255,,5985517953,4297914000,35435324286,3056048272,6240081379,,289.6103,117.5474,995.6344,54.8903,39.6054,19.6326,,48.4048,46.484,51.4748,36.2384,21.1171,,10.9788,5.9161,4.2537,3.8463,1.4304,2.2169,,2.4362,9.0646,3.7406,2.5923,1.684,,40.9598,10.3073,11.7844,6.5084,7.3409,5.8223,,4.2445,4.3481,6.2187,2.732,7.8917,
2016/8/1,8.7179,-6.8345,0.0829,-1.2552,-2.0356,-0.9356,,-3.1835,10.0074,-2.3041,-1.8072,-2.0134,,16.5793,3.0021,0.3284,0.5871,0.9743,0.5738,,0.4682,8.0834,0.33,1.5398,0.8593,,3929819126,5576435791,20416725108,8313310361,7256044565,10538839910,,5576435791,4728024000,34618842159,3000818484,6114442157,,314.8584,109.5136,996.4599,54.2013,38.7991,19.4489,,46.6895,51.1358,50.2887,35.5835,20.6919,,11.9359,5.5117,4.2572,3.798,1.4013,2.1962,,2.3499,9.9717,3.6544,2.5455,1.65,,44.5307,9.6029,11.7942,6.4267,7.1915,5.7678,,4.094,4.7833,6.0754,2.6826,7.7328,
2016/8/2,-2.044,1.7375,0.3314,0.8475,0.7792,0.7345,,1.1605,2.4933,1.1006,0.6135,1.5411,,10.4948,1.6139,0.1585,0.3531,0.5624,0.3441,,0.348,13.0729,0.1784,0.9712,0.7273,,3849492634,5673323672,20484386169,8383762144,7312585172,10616250067,,5673323672,4845906000,34999867152,3019228413,6208671574,,308.4226,111.4163,999.7622,54.6607,39.1015,19.5917,,47.3403,52.4108,50.8422,35.8018,21.0108,,11.6919,5.6075,4.2713,3.8302,1.4122,2.2123,,2.3826,10.2203,3.6946,2.5611,1.6755,,43.6204,9.7697,11.8333,6.4811,7.2475,5.8101,,4.1511,4.9025,6.1423,2.699,7.852,
2016/8/3,2.4612,3.0361,0.9909,-0.2101,2.0619,-0.2083,,0.7648,3.1558,-0.4666,0.3659,1.1804,,10.6346,3.3333,0.4602,0.4333,0.9043,0.378,,0.845,12.9811,0.2127,1.1652,0.9178,,3944236701,5845568793,20687369352,8366149198,7463360124,10594132880,,5845568793,4998834000,34836570726,3030274371,6281961120,,316.0135,114.799,1009.669,54.5458,39.9077,19.5509,,47.5191,54.0648,50.605,35.9328,21.2588,,11.9797,5.7778,4.3137,3.8222,1.4413,2.2077,,2.3916,10.5428,3.6774,2.5705,1.6953,,44.694,10.0663,11.9505,6.4675,7.3969,5.798,,4.1668,5.0573,6.1136,2.7089,7.9447,
2016/8/4,-1.9843,0.0921,-0.3271,1.4737,-0.7576,0.5219,,0.3795,-2.6131,1.25,0.486,-0.1667,,7.5627,1.9834,0.3177,0.5831,0.6944,0.4359,,0.2086,9.5169,0.2355,1.1109,0.7718,,3865969864,5850951453,20619708291,8489439818,7406819517,10649425849,,5850951453,4868208000,35272027860,3045002314,6271491185,,309.7427,114.9047,1006.3667,55.3497,39.6054,19.653,,47.8867,52.652,51.2375,36.1074,21.2234,,11.7419,5.7831,4.2996,3.8785,1.4304,2.2193,,2.4101,10.2673,3.7234,2.583,1.6924,,43.8072,10.0756,11.9114,6.5628,7.3409,5.8283,,4.199,4.9251,6.19,2.7221,7.9314,
2016/8/5,-4.049,-1.9319,0.4102,-0.4149,0,0.8307,,-0.5671,7.199,0.3086,-0.6046,0.3339,,5.8125,1.4195,0.4119,0.6377,0.5868,0.6329,,0.2745,14.5258,0.2899,1.4277,0.5682,,3709436188,5737915592,20704284617,8454213926,7406819517,10737894599,,5737915592,5218668000,35380892144,3026592385,6292431055,,297.2012,112.6848,1010.4946,55.12,39.6054,19.8162,,47.6057,56.4424,51.3957,35.8891,21.2943,,11.2665,5.6714,4.3172,3.8624,1.4304,2.2377,,2.396,11.0065,3.7349,2.5674,1.6981,,42.0334,9.8809,11.9603,6.5356,7.3409,5.8767,,4.1744,5.2797,6.2091,2.7056,7.9579,
2016/8/8,0.9994,2.5328,1.1438,0.2083,0.5089,3.7075,,0.7605,-1.5263,0.9231,0.365,0.9983,,6.1368,2.0004,0.5136,0.5209,0.8387,2.003,,0.2655,8.5595,0.3027,1.2545,0.7496,,3746509953,5883247413,20941098330,8471826872,7444513255,11136003977,,5883247413,5139018000,35707484995,3037638343,6355250666,,300.1716,115.5389,1022.0525,55.2348,39.8069,20.5509,,48.124,55.5809,51.8701,36.0201,21.5069,,11.3791,5.815,4.3666,3.8705,1.4377,2.3207,,2.4221,10.8385,3.7693,2.5767,1.715,,42.4535,10.1312,12.0971,6.5492,7.3783,6.0946,,4.2198,5.1991,6.2665,2.7155,8.0374,
2016/8/9,-0.9896,0,0.8885,0.6237,1.519,0.2979,,0.566,-1.0539,2.7439,0.9697,0.659,,4.2514,1.463,0.5573,0.5039,0.9503,1.0863,,0.2731,7.0858,0.7427,2.0829,0.7197,,3709436188,5883247413,21127166247,8524665709,7557594469,11169179758,,5883247413,5084856000,36687263546,3067094230,6397130407,,297.2012,115.5389,1031.1338,55.5793,40.4116,20.6121,,48.3711,54.9951,53.2934,36.3694,21.6486,,11.2665,5.815,4.4054,3.8946,1.4595,2.3276,,2.4345,10.7243,3.8728,2.6017,1.7263,,42.0334,10.1312,12.2046,6.5901,7.4903,6.1128,,4.2415,5.1443,6.4384,2.7418,8.0903,
2016/8/10,3.387,-1.3724,-1.1209,-0.8264,-0.9975,-0.198,,-0.5629,-3.7594,0.7418,0,-0.491,,6.9095,1.5744,0.4107,0.4423,0.8332,1.7471,,0.1539,9.1207,0.6205,1.5594,0.7637,,3835075059,5802507512,20890352534,8454213926,7482206993,11147062571,,5802507512,4893696000,36959424255,3067094230,6365720602,,307.2674,113.9533,1019.5758,55.12,40.0085,20.5713,,48.0529,52.9276,53.6887,36.3694,21.5423,,11.6481,5.7352,4.356,3.8624,1.4449,2.323,,2.4185,10.3211,3.9015,2.6017,1.7179,,43.4571,9.9922,12.0678,6.5356,7.4156,6.1007,,4.2136,4.9509,6.4862,2.7418,8.0506,
2016/8/11,-3.276,0.6494,-0.6478,-0.8333,-0.5038,-2.381,,-0.1887,-1.4974,0.2946,-1.6807,-1.3158,,4.3713,2.1365,0.2608,0.4964,0.6944,0.9352,,0.2537,7.0049,0.7953,1.3294,0.7312,,3709436188,5840186133,20755030413,8383762144,7444513255,10881656319,,5840186133,4820418000,37068288539,3015546428,6281961120,,297.2012,114.6933,1012.9713,54.6607,39.8069,20.0815,,47.7654,52.1351,53.8469,35.7582,21.2588,,11.2665,5.7724,4.3278,3.8302,1.4377,2.2676,,2.404,10.1666,3.913,2.558,1.6953,,42.0334,10.0571,11.9896,6.4811,7.3783,5.9554,,4.1884,4.8768,6.5053,2.6957,7.9447,
2016/8/12,0.8884,0.3687,4.1565,1.0504,0.7595,2.439,,0,0.7931,0.1468,0.9768,2,,3.4039,1.3997,1.4553,0.648,0.8382,0.8899,,0.2535,4.6701,0.4325,1.2047,1.1568,,3742390646,5861716773,21617708938,8471826872,7501053862,11147062571,,5861716773,4858650000,37122720680,3045002314,6407600342,,299.8415,115.1161,1055.0752,55.2348,40.1092,20.5713,,47.9751,52.5486,53.9259,36.1074,21.684,,11.3666,5.7937,4.5077,3.8705,1.4486,2.323,,2.4146,10.2472,3.9187,2.583,1.7292,,42.4068,10.0941,12.4879,6.5492,7.4343,6.1007,,4.2068,4.9154,6.5148,2.7221,8.1036,
2016/8/15,1.1558,1.9284,1.6432,7.0686,2.2613,2.2817,,1.1342,2.7541,1.7595,1.8138,2.1242,,4.5562,2.5629,1.5391,3.8235,2.1084,2.2403,,0.3778,8.604,0.857,2.5024,1.9674,,3785643372,5974752633,21972929508,9070667025,7670675683,11401410228,,5974752633,4992462000,37775906381,3100232103,6543709500,,303.307,117.336,1072.4121,59.1392,41.0162,21.0407,,48.4401,53.9959,54.8748,36.7624,22.1446,,11.498,5.9054,4.5817,4.144,1.4813,2.376,,2.438,10.5294,3.9877,2.6298,1.7659,,42.8969,10.2888,12.6931,7.0122,7.6024,6.2399,,4.2475,5.0508,6.6295,2.7714,8.2757,
2016/8/16,4.1893,2.4324,0.3849,1.9417,0,-0.291,,0.7477,-1.1487,-1.1527,0.5938,0,,7.7832,3.9134,1.0643,3.4744,1.3993,1.586,,0.761,6.5373,0.6353,2.184,1.5031,,3944236701,6120084454,22057505834,9246796482,7670675683,11368234447,,6120084454,4935114000,37340449247,3118642032,6543709500,,316.0135,120.1901,1076.54,60.2875,41.0162,20.9795,,48.7065,53.3756,54.2422,36.9807,22.1446,,11.9797,6.0491,4.5994,4.2245,1.4813,2.369,,2.4514,10.4085,3.9417,2.6454,1.7659,,44.694,10.5391,12.742,7.1483,7.6024,6.2217,,4.2709,4.9928,6.553,2.7879,8.2757,
2016/8/17,-1.8277,0.7036,-0.7669,-1.5238,2.457,0.7782,,0.5566,-2.0013,-0.5831,2.1251,0.32,,4.7667,3.5462,0.7626,1.8196,3.0039,1.1458,,0.5973,4.5099,0.4762,4.3249,1.4047,,3872148824,6163145734,21888353182,9105892917,7859144373,11456703198,,6163145734,4836348000,37122720680,3184917778,6564649370,,310.2378,121.0358,1068.2843,59.3688,42.024,21.1428,,48.8057,52.3074,53.9259,37.7665,22.2155,,11.7607,6.0916,4.5641,4.1601,1.5177,2.3875,,2.4564,10.2002,3.9187,2.7017,1.7715,,43.8772,10.6132,12.6443,7.0394,7.7892,6.2701,,4.2796,4.8929,6.5148,2.8472,8.3022,
2016/8/18,7.1809,0.9607,3.0912,10.058,6.7146,0.6757,,0,5.4018,0.2933,4.1618,0.638,,9.482,3.504,1.8694,2.8643,8.1351,1.5209,,0.4824,9.2949,0.5324,9.506,2.5401,,4150202064,6222354995,22564963790,10021766092,8386856705,11534113354,,6222354995,5097600000,37231584964,3317469269,6606529111,,332.5155,122.1986,1101.307,65.3402,44.8458,21.2856,,48.9661,55.133,54.0841,39.3383,22.3572,,12.6052,6.1502,4.7052,4.5786,1.6197,2.4036,,2.4644,10.7512,3.9302,2.8141,1.7828,,47.0279,10.7152,13.0351,7.7474,8.3122,6.3125,,4.2937,5.1572,6.5339,2.9656,8.3551,
2016/8/19,1.2903,-1.5571,-1.3493,-1.2302,1.1236,-0.767,,-0.369,-2.4375,-0.8772,1.8868,1.4263,,7.8415,2.1165,0.9237,4.4062,5.916,0.9196,,0.2816,6.5422,0.3738,7.3662,2.0679,,4203753059,6125467114,22260489016,9898475472,8481091050,11445644604,,6125467114,4973346000,36904992113,3380063029,6700758528,,336.806,120.2958,1086.4468,64.5363,45.3496,21.1223,,48.7472,53.7891,53.6097,40.0806,22.6761,,12.7679,6.0544,4.6417,4.5222,1.6378,2.3852,,2.4534,10.4891,3.8958,2.8672,1.8083,,47.6347,10.5483,12.8593,7.6521,8.4056,6.2641,,4.2745,5.0315,6.4766,3.0216,8.4743,
2016/8/22,4.8506,-2.7241,-2.8875,-2.847,-5.1111,-1.6425,,-1.2963,-5.4452,-0.59,-1.7429,-1.7188,,7.7087,1.5211,1.0066,3.972,3.9775,1.2661,,0.4707,5.1478,0.3027,4.4538,2.0436,,4407658768,5958604653,21617708938,9616668341,8047613063,11257648509,,5958604653,4702536000,36687263546,3321151255,6585589241,,353.143,117.0189,1055.0752,62.699,43.0318,20.7754,,48.4331,50.8602,53.2934,39.382,22.2863,,13.3872,5.8895,4.5077,4.3935,1.5541,2.346,,2.4376,9.9179,3.8728,2.8172,1.7772,,49.9453,10.261,12.4879,7.4342,7.976,6.1612,,4.2469,4.7575,6.4384,2.9689,8.3287,
2016/8/23,3.3178,0.6323,-0.313,-0.9158,2.1077,0.7882,,0.3752,0.2033,0.1484,-1.663,2.3847,,9.2312,1.3344,0.4686,1.7167,2.929,0.8772,,0.1462,2.6039,0.3042,2.7322,1.6399,,4553894176,5996283273,21550047878,9528603613,8217234884,11312941478,,5996283273,4712094000,36741695688,3265921467,6742638269,,364.8594,117.7588,1051.7729,62.1248,43.9388,20.8774,,48.5673,50.9635,53.3724,38.7271,22.8178,,13.8314,5.9267,4.4936,4.3533,1.5869,2.3575,,2.4444,9.9381,3.8785,2.7704,1.8196,,51.6024,10.3259,12.4489,7.3662,8.1441,6.1914,,4.2587,4.7672,6.448,2.9196,8.5273,
2016/8/24,-1.0403,0.0898,-0.6279,0.3697,-1.1468,-0.6843,,0.1869,-1.6903,0,10.0338,-1.5528,,5.6468,1.2467,0.428,1.92,2.0881,0.6642,,0.195,1.91,0.3092,7.085,1.9164,,4506522142,6001665933,21414725756,9563829504,8123000539,11235531321,,6001665933,4632444000,36741695688,3593618209,6637938917,,361.064,117.8645,1045.1684,62.3545,43.4349,20.7346,,48.538,50.1021,53.3724,42.6129,22.4635,,13.6875,5.932,4.4653,4.3694,1.5687,2.3414,,2.4429,9.7701,3.8785,3.0483,1.7913,,51.0656,10.3351,12.3707,7.3934,8.0507,6.1491,,4.2561,4.6866,6.448,3.2125,8.3949,
2016/8/25,1.0969,-2.9596,-1.8957,-1.4733,-2.7842,-0.5906,,-0.7463,-3.0261,0.2963,4.7131,-1.4196,,5.8266,2.1896,0.7456,2.4308,2.1535,0.6584,,0.2524,2.9825,0.4415,12.2662,1.7397,,4555953830,5824038152,21008759391,9422925939,7896838111,11169179758,,5824038152,4492260000,36850559972,3762989559,6543709500,,365.0245,114.3762,1025.3548,61.4358,42.2256,20.6121,,48.3045,48.5859,53.5306,44.6213,22.1446,,13.8376,5.7565,4.3807,4.305,1.525,2.3276,,2.4311,9.4745,3.89,3.192,1.7659,,51.6257,10.0293,12.1362,7.2845,7.8266,6.1128,,4.2357,4.5448,6.4671,3.3639,8.2757,
2016/8/26,-2.2604,0.3697,0.0805,-1.8692,0,0.396,,0,0.922,2.6588,-5.773,-0.16,,3.9286,1.2156,0.3886,1.5679,1.2981,0.5786,,0.2114,2.2697,0.9816,6.8323,1.2856,,4452971148,5845568793,21025674656,9246796482,7896838111,11213414133,,5845568793,4533678000,37830338523,3545752393,6533239565,,356.7735,114.799,1026.1804,60.2875,42.2256,20.6938,,48.2151,49.0339,54.9539,42.0453,22.1092,,13.5248,5.7778,4.3842,4.2245,1.525,2.3368,,2.4266,9.5618,3.9934,3.0077,1.7631,,50.4587,10.0663,12.1459,7.1483,7.8266,6.137,,4.2278,4.5867,6.639,3.1697,8.2625,
2016/8/29,-1.9889,3.8674,0,0.9524,0.2387,1.6765,,1.5038,2.0379,3.1655,-0.4154,6.25,,3.2177,2.7509,0.3384,0.9562,0.9205,0.7399,,0.4395,1.9765,1.496,4.7359,4.058,,4364406042,6071640514,21025674656,9334861210,7915684980,11401410228,,6071640514,4626072000,39027845642,3531024449,6941567038,,349.6776,119.2387,1026.1804,60.8617,42.3263,21.0407,,49.1999,50.0332,56.6934,41.8707,23.491,,13.2558,6.0012,4.3842,4.2648,1.5287,2.376,,2.4762,9.7567,4.1198,2.9952,1.8733,,49.4552,10.4556,12.1459,7.2164,7.8452,6.2399,,4.3142,4.6801,6.8492,3.1566,8.7789,
2016/8/30,0.1416,0,-0.0805,-0.9434,-0.7143,-0.679,,-0.7407,-1.7218,0.5579,0.2086,-1.6591,,3.3879,2.0004,0.2827,1.1693,0.6837,0.6554,,0.168,1.5385,1.2134,7.0125,2.9726,,4370585003,6071640514,21008759391,9246796482,7859144373,11324000072,,6071640514,4546422000,39245574209,3538388421,6826397750,,350.1727,119.2387,1025.3548,60.2875,42.024,20.8979,,48.8099,49.1717,57.0097,41.958,23.1013,,13.2746,6.0012,4.3807,4.2245,1.5177,2.3598,,2.4566,9.5887,4.1428,3.0015,1.8422,,49.5252,10.4556,12.1362,7.1483,7.7892,6.1975,,4.28,4.5996,6.8874,3.1631,8.6332,
2016/8/31,5.5608,-0.1773,1.2882,0.1905,-0.4796,1.9531,,-0.3731,10.021,0.1387,-0.7284,3.3742,,5.2859,1.0564,0.5647,1.1223,1.6365,1.3486,,0.2567,11.0532,0.6446,3.7662,3.7084,,4613624131,6060875194,21279403634,9264409428,7821450635,11545171948,,6060875194,5002020000,39300006351,3512614520,7056736325,,369.645,119.0273,1038.5639,60.4023,41.8224,21.306,,48.6865,54.0992,57.0888,41.6524,23.8808,,14.0128,5.9906,4.4371,4.2326,1.5105,2.4059,,2.4504,10.5496,4.1486,2.9796,1.9043,,52.2792,10.4371,12.2925,7.1619,7.7519,6.3185,,4.2692,5.0605,6.8969,3.1401,8.9245,
2016/9/1,-2.4107,-0.7105,-0.9539,-1.9011,-1.2048,0.9579,,-0.1873,7.707,-1.5235,-2.6205,-0.7418,,5.4742,1.1677,0.6246,0.9243,1.2103,2.462,,0.1284,19.1145,0.5432,4.6072,2.5484,,4502402835,6017813914,21076420452,9088279971,7727216290,11655757886,,6017813914,5387526000,38701252791,3420564873,7004386649,,360.7339,118.1817,1028.6571,59.254,41.3186,21.5101,,48.5091,58.2687,56.219,40.5608,23.7036,,13.675,5.948,4.3948,4.1521,1.4923,2.429,,2.4414,11.3626,4.0854,2.9015,1.8902,,51.0189,10.3629,12.1753,7.0258,7.6585,6.3791,,4.2536,5.4505,6.7919,3.0578,8.8583,
2016/9/2,1.0064,-1.5206,0.8828,-0.7752,0,-0.3795,,-0.7505,-3.9622,2.6723,1.9376,-1.3453,,3.8814,1.1673,0.3505,0.8354,0.7572,1.6194,,0.2629,11.3317,0.7261,3.8441,2.244,,4547715215,5926308693,21262488369,9017828188,7727216290,11611523511,,5926308693,5174064000,39735463485,3486840619,6910157232,,364.3644,116.3846,1037.7383,58.7947,41.3186,21.4285,,48.1015,55.96,57.7213,41.3467,23.3847,,13.8126,5.8576,4.4336,4.1199,1.4923,2.4197,,2.4209,10.9124,4.1945,2.9578,1.8648,,51.5323,10.2054,12.2827,6.9713,7.6585,6.3549,,4.2179,5.2345,6.9733,3.1171,8.7391,
2016/9/5,-1.404,9.6276,-0.3978,1.9531,0.9756,-1.1429,,3.7807,-1.5394,-0.6849,-0.3168,0.4545,,3.0827,7.8551,0.2913,0.8972,1.0023,1.0235,,1.2079,8.4763,0.6381,2.196,1.2754,,4483865953,6496870656,21177912043,9193957645,7802603766,11478820385,,6496870656,5094414000,39463302776,3475794661,6941567038,,359.2488,127.5897,1033.6105,59.943,41.7217,21.1836,,50.0396,55.0985,57.326,41.2157,23.491,,13.6187,6.4215,4.416,4.2004,1.5068,2.3921,,2.5185,10.7444,4.1658,2.9484,1.8733,,50.8088,11.1879,12.2339,7.1075,7.7332,6.2822,,4.3878,5.154,6.9256,3.1072,8.7789,
2016/9/6,2.6642,-2.4027,0.5591,4.023,0.7246,0.8671,,-0.3643,-0.1251,0.2759,1.6949,0.7541,,5.1781,6.6399,0.3707,2.1368,1.192,1.074,,0.4016,7.277,0.5937,2.9182,2.1007,,4603325863,6340773515,21296318899,9563829504,7859144373,11578347730,,6340773515,5088042000,39572167060,3534706435,6993916714,,368.8199,124.5241,1039.3894,62.3545,42.024,21.3672,,49.7156,55.0296,57.4841,41.9143,23.6682,,13.9815,6.2672,4.4406,4.3694,1.5177,2.4128,,2.5022,10.731,4.1773,2.9984,1.8874,,52.1625,10.9191,12.3023,7.3934,7.7892,6.3367,,4.3594,5.1475,6.9447,3.1598,8.8451,
2016/9/7,-1.2528,-0.9338,0.0794,0.1842,0.2398,1.9102,,0.1828,0.1879,0.1376,0.3125,-1.497,,2.965,3.6711,0.5243,1.7047,1.6018,2.0824,,0.3762,7.4632,0.6453,3.5774,1.7507,,4545655561,6281564255,21313234165,9581442450,7877991242,11799519606,,6281564255,5097600000,39626599201,3545752393,6889217362,,364.1994,123.3613,1040.215,62.4693,42.1248,21.7754,,49.7156,55.133,57.5632,42.0453,23.3139,,13.8063,6.2087,4.4442,4.3774,1.5214,2.4589,,2.5022,10.7512,4.1831,3.0077,1.8591,,51.509,10.8171,12.3121,7.407,7.8079,6.4577,,4.3594,5.1572,6.9542,3.1697,8.7127,
2016/9/8,-1.4046,0.2571,0.3175,-0.7353,0,0.9372,,0,2.125,-1.3736,1.5576,0.4559,,2.5849,2.4549,0.2556,0.7807,1.0211,1.9583,,0.1879,8.7093,0.5116,3.5706,1.0098,,4481806299,6297712235,21380895225,9510990667,7877991242,11910105544,,6297712235,5205924000,39082277784,3600982181,6920627167,,359.0837,123.6785,1043.5173,62.01,42.1248,21.9795,,49.7596,56.3045,56.7725,42.7002,23.4201,,13.6124,6.2247,4.4583,4.3452,1.5214,2.482,,2.5044,10.9796,4.1256,3.0546,1.8676,,50.7855,10.8449,12.3511,7.3526,7.8079,6.5183,,4.3632,5.2668,6.8587,3.2191,8.7524,
2016/9/9,0.2757,-0.9402,-1.1076,-0.1852,0.2392,-1.9499,,-0.365,-6.1812,-1.1142,-2.1472,0.4539,,2.8427,2.8347,0.3189,0.7736,1.3436,1.0676,,0.2958,7.2994,0.4246,2.0999,1.9807,,4494164221,6238502975,21144081513,9493377722,7896838111,11677875074,,6238502975,4884138000,38646820650,3523660478,6952036973,,360.0739,122.5157,1031.9593,61.8952,42.2256,21.5509,,49.6149,52.8243,56.1399,41.7833,23.5264,,13.6499,6.1661,4.4089,4.3372,1.525,2.4336,,2.4971,10.3009,4.0796,2.989,1.8761,,50.9255,10.743,12.2143,7.3389,7.8266,6.3912,,4.3506,4.9412,6.7823,3.15,8.7921,
2016/9/12,-0.8708,-3.6238,-1.84,-3.8961,-3.3413,-3.8826,,-2.0147,-7.6321,3.8028,-3.4483,-4.3675,,3.7519,2.2142,0.4408,0.8415,1.6119,1.3266,,0.6393,5.5306,0.9071,2.6098,1.876,,4455030802,6012431254,20755030413,9123505862,7632981945,11224472727,,6012431254,4511376000,40116488477,3402154944,6648408852,,356.9385,118.0759,1012.9713,59.4837,40.8147,20.7142,,48.7811,48.7927,58.2748,40.3425,22.4989,,13.5311,5.9427,4.3278,4.1682,1.4741,2.3391,,2.4551,9.5148,4.2348,2.8859,1.7941,,50.4821,10.3537,11.9896,7.053,7.5651,6.143,,4.2774,4.5641,7.0402,3.0414,8.4081,
2016/9/13,-1.0171,1.88,0.4075,0.3861,0.9877,1.1823,,0.5607,0.4944,0.4071,-0.8658,0.7874,,1.7961,1.7836,0.1668,0.5098,0.8598,1.0473,,0.2253,2.6789,1.3048,1.4397,1.0248,,4409718422,6125467114,20839606739,9158731754,7708369421,11357175853,,6125467114,4533678000,40279784902,3372699057,6700758528,,353.308,120.2958,1017.0991,59.7133,41.2178,20.9591,,48.9147,49.0339,58.512,39.9932,22.6761,,13.3935,6.0544,4.3454,4.1843,1.4886,2.3667,,2.4618,9.5618,4.252,2.8609,1.8083,,49.9686,10.5483,12.0385,7.0802,7.6398,6.2157,,4.2892,4.5867,7.0689,3.015,8.4743,
