ÈÕÆÚ,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH
2017/6/22,11.2132,,14.2546,8.6951,6.8012,3.2201,32.6362,9.512,15.3547,0.5748
2017/6/23,11.2132,,14.3192,8.5789,6.7618,3.2002,32.4183,9.5506,15.1377,0.5668
2017/6/26,11.2132,,14.5868,8.7629,6.811,3.2201,33.4778,9.6664,15.0785,0.5688
2017/6/27,11.2132,,14.5406,8.5208,6.7421,3.2201,33.4877,9.4831,15.1476,0.5728
2017/6/28,11.2132,,14.5222,8.3562,6.6634,3.2002,33.26,9.2998,14.9799,0.5678
2017/6/29,11.2132,,14.5499,8.3853,6.6634,3.1902,33.4679,9.3769,15.1377,0.5698
2017/6/30,11.2132,,14.6144,8.424,6.6929,3.2002,33.2996,9.4059,14.9701,0.5748
2017/7/3,11.2132,,14.6329,8.3369,6.6929,3.2101,33.7056,9.2805,14.9799,0.5768
2017/7/4,11.2132,,14.4022,8.3272,6.7323,3.2002,33.6264,9.3094,14.9109,0.5728
2017/7/5,11.2132,,14.4761,8.3756,6.7323,3.2002,33.6957,9.4155,14.9996,0.5738
2017/7/6,11.2132,,14.4115,8.3659,6.7224,3.2101,33.5768,9.4638,14.9602,0.5718
2017/7/7,11.2132,,14.393,8.3078,6.7224,3.2101,33.2303,9.2979,14.8616,0.5718
2017/7/10,11.2132,,14.2454,8.1045,6.624,3.2201,33.26,8.9272,14.6643,0.5649
2017/7/11,11.2132,,14.2915,8.1142,6.5354,3.23,33.1115,8.9662,14.4868,0.5609
2017/7/12,11.2132,,14.1808,8.0367,6.5354,3.2101,32.5372,8.8491,14.3882,0.5559
2017/7/13,11.2132,,14.107,8.1529,6.5846,3.23,32.755,8.8881,14.6446,0.5599
2017/7/14,11.2132,,13.9502,8.2788,6.624,3.2399,32.6362,9.0735,14.5953,0.5639
2017/7/17,11.2132,,12.557,8.2691,6.5551,3.2002,31.6262,9.1125,14.1417,0.5589
2017/7/18,11.2132,,11.9296,8.3175,6.624,3.2101,31.7153,9.1711,13.974,0.5569
2017/7/19,11.2132,,12.0864,8.3562,6.7717,3.2499,31.745,9.1613,14.1022,0.5569
2017/7/20,11.2132,,12.0864,8.2594,6.752,3.2499,31.3589,8.9662,14.0332,0.5499
2017/7/21,11.2132,,11.9019,8.2885,6.8406,3.2896,31.0618,9.0052,13.9642,0.5489
2017/7/24,11.2132,,11.9757,8.2691,6.8307,3.2996,31.2202,8.8784,14.0233,0.5499
2017/7/25,11.2132,,11.9204,8.0464,6.752,3.2598,30.844,8.7028,14.0233,0.5479
2017/7/26,11.2132,,12.0219,7.821,6.6732,3.2499,30.4974,8.4491,13.9247,0.5479
2017/7/27,11.2132,,12.0588,7.8798,6.7028,3.2598,31.5173,8.5174,14.2008,0.545
2017/7/28,11.2132,,12.068,7.8504,6.6043,3.2399,30.9529,8.4686,14.0135,0.5509
2017/7/31,11.2132,,12.843,7.8896,6.6634,3.2598,31.0222,8.6247,13.974,0.5569
2017/8/1,11.2132,,13.0644,7.9778,6.7618,3.2698,31.2895,8.6442,14.0036,0.5519
2017/8/2,11.2132,,12.9629,7.9386,6.752,3.2698,31.3093,8.5954,13.9149,0.5509
2017/8/3,11.2132,,12.926,7.8014,6.6535,3.2499,31.3192,8.4881,13.9346,0.5509
2017/8/4,11.2132,,12.8245,7.8112,6.6339,3.2698,31.1707,8.4686,13.8951,0.5529
2017/8/7,11.2132,,12.9537,7.8308,6.6339,3.2797,31.2301,8.4881,13.8853,0.5499
2017/8/8,11.2132,,12.9722,7.8504,6.6339,3.2996,30.8737,8.4881,13.8951,0.5499
2017/8/9,11.2132,,12.8682,7.7426,6.5945,3.2896,31.5371,8.4979,13.9839,0.5479
2017/8/10,11.2132,,12.8965,7.9876,6.7234,3.3194,31.8638,8.8491,14.477,0.544
2017/8/11,11.2132,,12.6602,8.0268,6.7234,3.2598,30.8044,8.8881,14.1022,0.543
2017/8/14,11.2132,,12.802,7.9876,6.7135,3.2797,31.1311,8.8881,14.2403,0.5489
2017/8/15,11.2132,,12.8965,8.0268,6.6937,3.2598,31.4975,8.8394,14.2995,0.545
2017/8/16,11.2132,,12.9343,8.1542,6.6937,3.2797,31.448,8.8003,14.3882,0.5539
2017/8/17,11.2132,,13.0478,8.2228,6.9812,3.2896,31.7846,9.0247,14.7235,0.5539
2017/8/18,11.2132,,13.01,8.2522,7.1002,3.2797,32.1015,9.0735,14.9503,0.5549
2017/8/21,11.2132,,12.9722,8.1836,6.9912,3.2797,32.349,8.9174,14.8123,0.5499
2017/8/22,11.2132,,12.8587,8.1836,6.8821,3.2598,32.4282,8.8881,14.7531,0.5499
2017/8/23,11.2132,,12.8398,8.1738,6.8523,3.2698,32.5075,8.7711,14.477,0.5569
2017/8/24,11.2132,,12.7074,7.968,6.7928,3.2399,32.0718,8.6345,14.5361,0.5509
2017/8/25,11.2132,,12.7452,8.066,6.8821,3.2698,32.755,8.7028,14.5361,0.5609
2017/8/28,11.2132,,12.7642,8.213,6.9217,3.2896,33.0719,8.8589,14.6742,0.5589
2017/8/29,11.2132,,12.5278,8.262,6.9317,3.2797,33.3194,8.9174,14.7531,0.5559
2017/8/30,11.2132,,12.4616,8.6736,7.011,3.3095,34.1511,9.1906,15.0785,0.5629
2017/8/31,11.2132,,12.6223,8.5952,6.9217,3.2797,34.1809,9.0442,15.0588,0.5599
2017/9/1,11.2132,,12.6696,8.4776,6.8821,3.2896,33.8739,8.9467,14.7728,0.5619
2017/9/4,11.2132,,12.698,8.605,6.9713,3.2896,34.5571,9.0637,14.8221,0.5609
2017/9/5,11.2132,,12.8587,8.6638,6.9713,3.2996,35.6067,9.015,14.9503,0.5609
2017/9/6,11.2132,,12.8114,8.6344,6.9118,3.2896,35.8542,8.9564,14.7827,0.5529
2017/9/7,11.2132,,12.8398,8.4972,6.8722,3.2698,35.5572,8.8686,14.6939,0.5559
2017/9/8,11.2132,,13.2653,8.8794,7.0209,3.2996,35.8344,9.0833,14.9207,0.5649
2017/9/11,11.2132,,13.3976,8.8402,6.9515,3.2896,34.9532,9.0345,14.763,0.5698
2017/9/12,11.2132,,13.1896,8.703,6.8821,3.2797,34.2007,8.8979,14.9503,0.5678
2017/9/13,11.2132,,13.4827,8.605,6.8622,3.2797,34.1511,8.8686,14.9405,0.5688
2017/9/14,11.2132,,13.3598,8.556,6.8325,3.2996,34.3294,8.7808,15.118,0.5678
2017/9/15,11.2132,,13.3882,8.5266,6.8127,3.2896,34.3393,8.8003,15.0489,0.5639
2017/9/18,11.2132,,13.2369,8.4972,6.8325,3.2797,34.0818,8.7906,14.9405,0.5688
2017/9/19,11.2132,,13.2274,8.36,6.7829,3.2698,34.6561,8.7223,14.901,0.5688
2017/9/20,11.2132,,13.1896,8.3208,6.7928,3.2797,34.2997,8.7906,14.8517,0.5658
2017/9/21,11.2132,,13.0478,8.1542,6.7234,3.2698,33.4976,8.654,14.6249,0.5649
2017/9/22,11.2132,,13.1802,8.213,6.7532,3.2698,33.6264,8.693,14.3488,0.5639
2017/9/25,11.2132,,13.0478,8.311,6.7829,3.23,32.9728,8.7028,14.3685,0.5589
2017/9/26,11.2132,,13.01,8.2522,6.7631,3.23,33.0818,8.615,14.2107,0.5619
2017/9/27,11.2132,,13.0762,8.164,6.7333,3.2201,33.3788,8.5174,14.2896,0.5639
2017/9/28,11.2132,,13.0289,8.0954,6.7036,3.2201,33.1214,8.4784,14.2008,0.5649
2017/9/29,11.2132,,13.1613,8.1052,6.7036,3.23,33.0818,8.5076,14.2502,0.5668
2017/10/9,11.2132,,12.8303,8.1346,6.7432,3.2399,33.6462,8.5662,14.329,0.5678
2017/10/10,11.2132,,12.7925,8.1052,6.7432,3.2499,34.4581,8.5271,14.5066,0.5668
2017/10/11,11.2132,,12.7736,8.115,6.7532,3.2698,34.2997,8.5271,14.4375,0.5698
2017/10/12,11.2132,,12.7263,8.0268,6.6937,3.2499,34.5274,8.4881,14.2304,0.5678
2017/10/13,11.2132,,12.5751,8.0562,6.6937,3.2598,35.0324,8.5076,14.1121,0.5668
2017/10/16,11.2132,,12.4143,7.9974,6.5846,3.2499,34.2205,8.5369,13.9543,0.5639
2017/10/17,11.2132,,12.4332,7.9092,6.5945,3.2399,34.2601,8.4784,13.9247,0.5609
2017/10/18,11.2132,,12.3765,7.9974,6.654,3.2399,33.9234,8.5564,13.974,0.5639
2017/10/19,11.2132,,12.1969,8.0464,6.6937,3.23,33.9432,8.5759,13.905,0.5629
2017/10/20,11.2132,,12.2914,8.1052,6.7135,3.23,33.8244,8.6637,14.1022,0.5649
2017/10/23,11.2132,,12.3103,8.1248,6.654,3.2201,34.2205,8.6247,14.1219,0.5629
2017/10/24,11.2132,,12.2441,8.2228,6.7036,3.2399,34.2106,8.7515,14.0924,0.5619
2017/10/25,11.2132,,12.5467,8.2032,6.6937,3.2399,33.9333,8.7515,14.1219,0.5609
2017/10/26,11.2132,,12.7263,8.213,6.7036,3.23,33.5669,8.8198,13.9346,0.5599
2017/10/27,11.2132,,12.7547,8.3796,6.773,3.2399,33.5075,8.9857,13.9444,0.5609
2017/10/30,11.2132,,13.0762,8.458,6.773,3.1902,33.3986,9.1125,13.5598,0.5579
2017/10/31,11.2132,,13.7002,8.5462,6.8325,3.2101,36.0919,9.2589,14.0431,0.5609
2017/11/1,11.2132,,14.3526,8.9677,6.9416,3.2499,36.8048,9.7174,14.1417,0.5609
2017/11/2,11.3626,,14.0973,8.9971,6.8226,3.2201,36.2899,9.7272,13.9149,0.5559
2017/11/3,10.3568,,14.258,9.0363,6.7631,3.2002,36.3691,9.7565,13.8557,0.5559
2017/11/6,10.2373,,13.8042,8.8892,6.7036,3.2101,35.7156,9.5711,13.6486,0.5569
2017/11/7,10.2472,,13.7758,8.8402,6.7135,3.2101,35.8939,9.5711,13.4908,0.5519
2017/11/8,10.4962,,14.1824,8.899,6.7135,3.2101,35.7255,9.5418,13.5105,0.5499
2017/11/9,10.4862,,14.2013,8.7324,6.6441,3.2201,35.4483,9.3955,13.7768,0.5509
2017/11/10,10.4065,,14.2391,8.9481,6.6738,3.2201,38.1118,9.5711,13.8162,0.5539
2017/11/13,10.307,,14.2391,9.1147,6.6738,3.2002,38.8941,9.7565,13.7867,0.5549
2017/11/14,10.2273,,14.6646,9.4969,6.7234,3.2101,39.2704,10.1467,13.9543,0.5479
2017/11/15,10.2373,,14.5606,9.5263,6.7631,3.1902,39.2307,10.1467,14.191,0.5489
2017/11/16,10.1974,,15.1279,9.6733,6.7829,3.2101,39.0822,10.4394,14.2502,0.5499
2017/11/17,9.809,,14.8726,10.0751,6.9515,3.2101,39.2109,10.7906,14.191,0.5509
2017/11/20,9.7095,,14.7497,10.1241,6.9812,3.1505,39.3397,10.7516,14.5953,0.5489
2017/11/21,9.6198,,15.0901,10.1927,7.011,3.1406,40.4982,10.8394,14.615,0.546
2017/11/22,9.809,,15.3075,10.869,7.3382,3.2201,40.2803,11.1711,14.8024,0.5519
2017/11/23,9.4804,,14.8726,10.5554,7.1696,3.1505,37.6663,10.6541,13.8261,0.5469
2017/11/24,9.57,,14.9199,10.722,7.5266,3.2002,41.3002,10.8394,14.1417,0.5469
2017/11/27,9.4007,,14.0122,10.0849,7.1895,3.1406,37.4088,10.3711,13.5598,0.544
2017/11/28,9.5203,,14.1257,10.2613,7.2886,3.1505,37.6168,10.4394,13.5007,0.546
2017/11/29,9.5203,,14.154,10.918,7.487,3.1902,38.1118,10.9858,13.6091,0.5479
2017/11/30,9.6099,,13.4071,10.8494,7.3382,3.1704,38.0425,10.8687,13.2443,0.5479
2017/12/1,9.6597,,13.6813,10.575,7.249,3.1604,37.5574,10.6638,12.9879,0.545
2017/12/4,9.2713,,13.5962,11.114,7.3878,3.1704,37.3692,10.9858,13.5697,0.543
2017/12/5,8.8132,,13.1802,11.3394,7.4671,3.1505,36.1711,11.1516,13.3034,0.541
2017/12/6,9.0223,,13.2369,11.163,7.3878,3.1505,36.3394,10.7711,13.264,0.542
2017/12/7,9.1418,,13.2747,11.0552,7.487,3.1604,36.5177,10.8199,13.402,0.542
2017/12/8,9.2315,,13.6151,10.9082,7.4275,3.1704,37.29,10.5077,13.3429,0.543
2017/12/11,9.2414,,13.8515,10.967,7.4473,3.1803,37.1217,10.615,13.5993,0.544
2017/12/12,9.0522,,13.7096,10.2515,7.0507,3.1604,36.1711,10.0296,13.6387,0.543
2017/12/13,9.0622,,14.0689,10.967,7.3481,3.1803,37.5474,10.9955,14.3784,0.543
2017/12/14,9.1518,,13.8515,10.9866,7.4374,3.1604,36.9533,11.1028,14.4474,0.54
2017/12/15,9.0821,,13.9744,10.9376,7.3977,3.1406,36.4682,10.8785,14.329,0.54
2017/12/18,9.0024,,13.842,10.624,7.2589,3.1207,36.181,10.576,14.0726,0.535
2017/12/19,9.0821,,13.9838,11.0748,7.4969,3.1505,36.3691,11.4443,14.2995,0.535
2017/12/20,8.9227,,14.1918,11.2904,7.8043,3.1604,36.7256,11.9224,14.3192,0.534
2017/12/21,8.9227,,14.1257,11.506,7.8836,3.1207,36.6365,12.0492,14.5559,0.53
2017/12/22,8.8232,,14.0217,11.457,7.8836,3.1107,37.3593,11.9809,14.7137,0.531
2017/12/25,8.863,,14.1068,11.7413,7.9134,3.1107,37.5772,11.8443,14.3488,0.5261
2017/12/26,8.9427,,14.1162,12.0549,8.2506,3.1406,38.2208,12.0492,14.6643,0.538
2017/12/27,9.0622,,14.0689,11.6628,8.0225,3.1107,36.8147,11.6785,14.3981,0.537
2017/12/28,8.9327,,14.1635,11.6727,7.9828,3.1704,36.488,11.8248,14.6052,0.54
2017/12/29,8.9825,,14.2013,11.6825,8.1415,3.1704,36.9038,12.02,15.0785,0.54
2018/1/2,9.102,,14.2108,11.1728,7.9729,3.1704,37.8148,11.5029,15.2166,0.54
2018/1/3,9.2514,,14.5417,11.7021,8.4191,3.2201,38.8446,12.5175,15.9759,0.539
2018/1/4,9.2315,,14.5133,11.1826,8.2605,3.1902,38.7159,12.0687,15.7689,0.537
2018/1/5,9.6398,,14.7402,10.9474,8.1811,3.1902,38.4089,11.8834,15.9464,0.535
2018/1/8,9.5103,,14.9482,11.3688,8.3497,3.23,38.6862,12.1956,15.4829,0.537
2018/1/9,9.3609,,15.0239,11.5942,8.439,3.23,37.3098,12.1468,15.5519,0.538
2018/1/10,9.3111,,14.8064,11.2512,8.1216,3.23,36.0325,11.7858,15.0391,0.538
2018/1/11,9.341,,14.7402,11.065,8.1911,3.23,35.6661,11.6297,15.0785,0.538
2018/1/12,9.2016,,14.6551,11.016,8.1117,3.23,35.9632,11.6785,15.2363,0.538
2018/1/15,8.9626,,14.2013,11.0944,8.1811,3.23,35.3889,11.7565,14.9898,0.538
2018/1/16,8.9925,,14.4471,10.6926,7.9828,3.23,33.5966,11.298,14.8024,0.538
2018/1/17,9.0422,,14.5795,10.2319,7.7746,3.23,33.7749,10.8199,14.7531,0.538
2018/1/18,9.092,,14.7497,10.3496,7.7349,3.23,34.27,10.7711,14.6348,0.538
2018/1/19,9.2713,,14.7402,10.3692,7.7944,3.23,34.1511,10.9955,14.8024,0.538
2018/1/22,9.3808,,14.8631,10.4476,7.9531,3.23,34.874,11.298,15.2856,0.538
2018/1/23,9.331,,14.797,10.3496,7.9035,3.23,34.9631,11.2297,15.2166,0.538
2018/1/24,9.3808,,14.8064,10.3692,7.9431,3.23,34.9334,11.4346,15.3941,0.538
2018/1/25,9.4804,,14.7686,10.7122,8.2208,3.23,35.9533,12.0883,15.8182,0.538
2018/1/26,9.5501,,15.0995,11.1826,8.2307,3.23,35.7057,12.82,15.8083,0.538
2018/1/29,9.2514,,15.0617,11.2218,8.3001,3.23,35.0819,12.898,15.759,0.538
2018/1/30,9.331,,15.317,11.5354,8.3993,3.23,35.1314,12.9858,15.6012,0.538
2018/1/31,9.0024,,15.3359,11.5354,8.2803,3.23,34.5967,12.8785,15.6604,0.538
2018/2/1,8.5642,,15.1657,11.7119,8.4092,3.23,34.874,13.3468,15.6308,0.538
2018/2/2,8.3651,,15.0901,11.5844,8.1514,3.23,35.2799,13.2785,15.6604,0.538
2018/2/5,8.2854,,15.421,12.5351,8.5183,3.23,36.0226,13.7468,16.0055,0.538
2018/2/6,7.5186,,14.9388,12.2117,8.4885,3.23,34.3492,13.3078,15.828,0.538
2018/2/7,7.6481,,14.6457,11.5844,8.1811,3.23,33.963,12.42,15.5519,0.538
2018/2/8,7.7277,,14.6457,11.2512,7.963,3.23,33.161,12.4395,15.3251,0.538
2018/2/9,7.5086,,13.8515,10.6044,7.3481,3.23,31.3787,11.7858,13.8754,0.538
2018/2/12,7.7277,,14.0878,10.9474,7.4771,3.23,32.1906,12.2444,14.5263,0.538
2018/2/13,7.7477,,14.3999,11.2022,7.4969,3.23,32.9332,12.3322,14.9207,0.538
2018/2/14,7.7277,,14.5228,11.0748,7.3779,3.23,33.9828,12.2541,14.7038,0.538
2018/2/22,7.9468,,15.0806,12.1333,7.9531,3.23,34.8542,13.4834,15.5815,0.538
