ÈÕÆÚ,000032.SZ,000063.SZ,000070.SZ,000586.SZ,000836.SZ,000851.SZ,000971.SZ,002017.SZ,002089.SZ,002093.SZ,002104.SZ,002115.SZ,002194.SZ,002231.SZ,002281.SZ,002313.SZ,002359.SZ,002396.SZ,002446.SZ,002491.SZ,002544.SZ,002583.SZ,002792.SZ,002897.SZ,002902.SZ,002908.SZ,002929.SZ,200468.SZ,300017.SZ,300025.SZ,300028.SZ,300050.SZ,300081.SZ,300098.SZ,300134.SZ,300183.SZ,300205.SZ,300211.SZ,300213.SZ,300252.SZ,300308.SZ,300310.SZ,300312.SZ,300353.SZ,300383.SZ,300394.SZ,300414.SZ,300502.SZ,300504.SZ,300513.SZ,300531.SZ,300548.SZ,300555.SZ,300560.SZ,300563.SZ,300565.SZ,300570.SZ,300571.SZ,300590.SZ,300597.SZ,300603.SZ,300615.SZ,300620.SZ,300627.SZ,300628.SZ,300638.SZ,300689.SZ,300698.SZ,300710.SZ,300711.SZ,600105.SH,600130.SH,600260.SH,600289.SH,600293.SH,600345.SH,600355.SH,600462.SH,600485.SH,600487.SH,600498.SH,600522.SH,600734.SH,600775.SH,600776.SH,600804.SH,601869.SH,603042.SH,603083.SH,603118.SH,603220.SH,603236.SH,603322.SH,603421.SH,603559.SH,603602.SH,603703.SH,603712.SH,603803.SH,900941.SH
2017/8/18,15.5089,23.25,9.4116,20.48,6.0101,7.8037,8.7821,9.0449,6.72,9.4276,10.18,7.0609,8.8718,10.5655,21.4274,23.4517,22.2675,20.2644,12.4666,12.6776,20.6377,14.7596,22.5175,,,,,,11.1052,7.7,7.44,10.3175,12.7504,8.327,23.36,20.9545,10.8869,7.9625,9.7868,15.9483,27.683,12.5212,12.6,13.0679,13.2651,23.5594,12.9405,23.8039,,18.641,17.9082,46.8511,15.1533,31.1324,34.7615,15.0558,17.7687,40.8596,30.0311,14.8823,19.169,12.7418,31.8337,23.8051,32.6953,20.0273,39.9273,,,,5.9421,6.1,21.2378,12.03,10.3282,20.2702,8.68,5.53,14.59,19.8505,26.7805,11.0655,11.24,10.6993,6.9082,17.1654,,25.5862,,11.7105,,,21.133,28.2239,20.9724,19.6627,17.8152,,19.7263,0.6196
2017/8/21,15.5089,23.03,9.4116,20.69,6.0101,7.7465,8.717,9.07,6.76,9.2281,10.29,7.0988,8.8419,11.1148,21.161,23.8509,22.3558,20.0371,12.4666,12.5688,20.3805,14.9087,22.6106,,,,,,11.8615,7.7,7.42,10.4371,12.6707,8.5463,23.36,21.138,11.0156,8.0215,9.8953,15.7808,27.7541,13.7733,12.27,14.3786,13.3149,23.9765,12.9405,23.7248,,18.884,18.327,47.7145,15.8204,31.0661,35.119,15.3538,18.0407,41.5877,30.0311,15.2614,19.169,13.0186,32.7045,24.5928,33.2564,20.4377,43.9221,,,,5.9714,6.24,21.2378,12.33,10.3576,20.3774,8.52,5.53,14.59,20.125,26.4682,11.2024,11.59,10.5914,7.2925,17.057,,26.0429,,11.6915,,,21.4885,28.6067,20.9724,21.627,17.9249,,20.0943,0.6331
2017/8/22,15.5089,22.87,9.3206,20.19,6.0101,7.7108,8.742,8.8944,6.63,9.1682,10.38,6.9926,8.8718,11.7938,21.309,23.8709,22.7676,19.7111,12.188,12.46,20.0738,15.1572,22.9029,,,,,,11.354,7.54,7.35,10.2776,12.4316,8.4267,23.36,20.8483,10.7385,8.0116,9.6092,15.4383,26.8504,13.9621,13.18,14.4878,12.9958,23.3073,12.9405,23.9225,,18.4753,17.9281,47.4367,15.4122,30.6734,34.3048,15.1322,17.7687,41.7995,30.0311,14.9521,19.169,13.0782,32.2889,24.322,33.3885,19.9281,48.3123,,,,5.8836,6.13,21.4351,11.85,10.7311,19.8609,8.54,5.53,14.59,19.6254,26.4292,11.0753,11.59,10.4345,7.0954,17.0274,,26.0925,,11.5115,,,20.9704,28.322,20.9724,23.7892,17.3962,,20.075,0.6244
2017/8/23,15.5089,22.86,9.1798,19.9,6.0101,7.6679,8.7471,8.9446,6.46,9.1183,10.25,6.9774,8.6624,11.4543,21.161,23.6413,22.9088,19.7704,11.9393,12.4007,20.0837,15.2268,22.3448,,,,,,11.1848,7.42,7.45,10.2477,12.5014,8.3669,23.36,20.9449,10.7088,8.0018,9.4415,15.4611,26.8646,12.9286,12.25,14.0807,13.0257,23.4625,12.9405,23.3096,,18.4919,17.968,48.2306,15.3823,30.0486,34.8012,15.6672,17.8367,42.1801,30.0311,15.0319,19.169,13.1122,32.4373,24.6174,33.3604,20.034,53.1475,,,,5.8324,6.19,21.5972,11.53,10.4854,19.8414,8.48,5.53,14.59,19.5269,25.9509,11.0166,11.54,10.3168,6.9476,16.8302,,25.5464,,11.502,,,20.9196,28.7049,20.9724,26.1696,17.2566,,19.707,0.6167
2017/8/24,15.5089,22.82,9.1881,19.81,6.0101,7.6607,8.717,8.8108,6.27,9.0884,9.83,6.8864,8.4033,11.2645,20.6875,23.332,22.7323,19.4739,11.8697,12.3117,19.8561,15.2367,22.1322,,,,,,10.9261,7.32,7.28,10.0184,12.4117,8.3536,23.36,20.462,10.6098,8.0116,9.1455,15.1794,26.6226,12.3423,12.2,13.7927,12.7165,23.0163,12.9405,22.7363,,18.4919,17.629,46.9206,15.1633,29.4901,33.3119,15.499,18.0115,41.879,30.0311,15.0818,19.169,12.9036,32.5462,24.45,32.8921,20.1398,58.4672,,,,5.7958,6.08,21.0194,11.28,10.6918,19.6076,8.55,5.53,14.59,19.7028,26.0193,10.8993,11.28,10.3953,6.7801,16.7809,,25.1493,,11.3031,,,20.8485,28.5871,20.9724,28.7886,17.1768,,19.6682,0.6167
2017/8/25,15.5089,22.91,9.1881,20.23,6.0101,7.7751,8.7821,8.9362,6.32,9.258,9.94,7.0457,8.7422,11.3245,21.092,23.4018,22.7852,18.2883,12.2975,12.5589,20.242,15.1075,23.7401,,,,,,11.1749,7.52,7.35,10.447,12.5611,8.3602,23.36,20.9255,10.8176,8.1589,9.254,15.6514,27.0069,12.5112,12.68,14.0311,12.8262,24.2093,12.9405,24.1795,,18.4919,17.958,49.1337,15.9598,30.7453,33.719,17.0505,18.5264,42.2132,30.0311,16.588,19.169,14.1935,35.8018,24.6913,34.4264,20.9142,64.3109,,,,5.8689,6.14,21.1533,11.4,10.6918,20.1046,8.56,5.53,14.59,19.562,26.9855,11.0264,11.29,10.5228,6.9082,16.9189,,27.6613,,11.4736,,,22.9359,29.7062,21.7107,31.6664,17.5059,,20.4333,0.6254
2017/8/28,15.5089,23.69,9.1881,21.05,6.0101,7.7965,8.9572,9.0282,6.41,9.3278,10.21,7.1215,9.1409,11.2346,21.0525,23.5515,22.6911,18.5748,12.2975,12.7666,20.2321,14.7,24.1853,,,,,,11.4137,7.71,7.44,10.5168,12.7404,8.5729,23.36,21.167,11.0156,8.3356,9.8755,15.8341,27.9676,12.7895,13.13,14.5871,13.2351,24.3354,12.9405,24.6738,,18.4919,18.4067,49.3917,16.587,32.349,35.2977,17.4861,19.0899,46.4362,30.0311,17.0668,19.169,14.9428,37.672,25.3117,34.3885,22.2975,70.738,,,,5.9568,6.14,21.0899,11.59,10.7311,20.5529,8.67,5.53,14.59,19.8646,26.7708,11.1339,11.45,10.5522,6.9279,17.6387,,30.4314,,11.5778,,,23.5251,30.7665,22.6186,34.8336,17.9648,,20.8594,0.6273
2017/8/29,15.5089,23.72,9.1219,21.64,6.0101,7.6464,8.8571,8.9278,6.26,9.1782,10.01,7.0533,8.9216,11.1048,21.0427,23.0027,22.4146,18.3871,12.0786,12.6974,19.9848,15.028,24.4112,,,,,,11.2744,7.65,7.45,10.3773,12.5014,8.4998,23.36,21.08,10.9661,8.1884,9.6782,15.4611,27.7541,12.4814,12.68,14.2595,13.0257,24.219,12.9405,24.5453,,18.4919,18.4566,49.0344,16.4078,32.2384,35.1587,18.0287,18.915,44.5465,30.0311,17.2763,19.169,14.8492,36.9497,25.3314,35.0597,22.3041,66.6445,,,,5.9128,6.08,21.421,11.42,10.6131,20.3482,8.58,6.08,14.59,20.5894,26.5853,11.3001,11.41,10.2972,6.8392,17.3528,,33.4795,,11.4357,,,23.1594,32.0329,22.9978,35.6558,17.6955,,21.024,0.6186
2017/8/30,15.5089,24.03,9.1716,21.38,6.0101,7.625,8.8571,9.1034,6.25,9.1483,10.15,7.0988,9.0911,11.2246,20.796,23.1025,22.2087,18.4365,12.0289,12.6974,20.0243,15.028,23.9461,,,,,,11.2843,7.67,7.42,10.4171,12.6109,8.4466,23.36,21.0414,11.2432,8.1393,9.9446,15.4839,27.7541,12.4218,12.69,14.4382,12.8761,24.1317,12.9405,24.6441,,18.4919,18.2273,48.3695,16.2087,33.7314,34.9601,17.7154,18.5167,43.1929,30.0311,16.7376,19.169,14.6022,36.2273,24.8144,34.6465,21.7614,61.8389,,,,5.8836,6.09,21.9777,11.42,10.6426,20.9134,8.55,6.19,14.59,20.0476,26.6439,11.2415,11.43,10.3364,6.9378,17.3922,,36.8254,,11.3599,,,22.7429,30.1087,22.0499,33.0216,17.6556,,22.0892,0.6215
2017/8/31,15.5089,23.86,8.9895,21.6,6.0101,7.4892,8.9622,9.0449,6.24,9.3179,10.19,7.1367,9.0412,11.2246,20.6382,23.4817,22.297,18.6638,11.9891,12.6974,19.9353,15.0578,24.0922,,,,,,11.2047,7.67,7.43,10.5866,12.6309,8.4931,23.36,21.5822,11.2828,8.2571,9.9051,15.8265,27.7541,12.2727,12.82,14.3488,12.9858,24.2093,12.9405,24.5947,,18.4919,18.666,49.9375,16.4874,33.7867,35.8636,18.0516,18.8956,45.7015,30.0311,17.1865,19.169,15.3217,37.6325,25.8434,35.6599,22.7475,65.4579,8.6279,,,5.8689,6.14,22.02,11.42,10.6131,20.699,8.61,6.32,14.59,20.0405,26.1266,11.5054,11.5,10.2482,6.8983,17.1457,,36.0212,,11.2841,,,23.3169,30.1284,22.2794,36.3258,17.7453,,22.4379,0.6215
2017/9/1,15.5089,23.68,9.0143,21.37,6.0101,7.575,9.0873,9.2957,6.42,9.3777,10.34,7.167,8.9515,11.8837,21.2893,23.5116,23.7089,18.7231,11.8597,12.8655,20.0342,15.2168,23.9195,,,,,,11.4137,7.69,7.45,10.7162,12.7205,8.7457,21.02,21.5339,11.461,8.316,9.9249,15.8798,27.6901,12.6205,12.98,14.2197,13.3648,24.2869,12.9405,25.2274,,20.3421,18.5962,49.7489,16.3779,33.5102,36.9062,17.7306,18.8373,45.3739,30.0311,16.967,19.169,15.1174,37.1476,26.0945,36.6147,23.1314,61.9576,9.4867,,,5.9933,6.09,21.407,11.58,10.4854,20.7575,8.58,6.33,14.59,19.9702,26.2047,11.4663,11.47,10.307,6.9378,17.2147,,34.5021,,11.341,,,22.9715,30.1578,22.8481,36.5948,17.7553,,21.8471,0.6215
2017/9/4,15.5089,24.39,9.1633,21.06,6.0101,7.5178,8.9572,9.2706,6.36,9.4376,10.42,7.3036,8.8419,12.1433,21.1709,23.8908,23.8619,19.3653,11.8697,13.3204,20.5487,15.4156,24.5573,,,,,,11.6724,7.88,7.61,10.8159,12.6508,9.3704,18.92,21.756,11.6292,8.2767,10.3392,15.994,28.9141,13.1571,13.45,14.3687,14.1627,24.0638,12.9405,26.5915,,19.95,19.344,49.6001,16.3978,32.9793,36.8863,18.2121,18.7693,45.9034,30.0311,16.8573,19.169,14.9556,37.4246,25.9665,36.4485,22.9659,55.8864,10.4354,,,5.986,6.11,21.6888,11.7,10.4264,20.8939,8.56,6.33,14.59,20.2094,27.4149,11.5249,12.55,10.4541,6.9378,17.1359,,32.0299,,11.4452,,,23.1645,30.1578,22.6486,32.9353,18.2142,,21.3726,0.6205
2017/9/5,15.5089,24.36,9.0557,21.6,6.0101,7.5249,8.9472,9.2204,6.44,9.2879,10.26,7.3642,8.7621,11.9935,21.24,24.4297,23.4559,19.1578,12.0985,13.1621,20.5091,15.356,24.451,,,,,,11.5331,7.78,7.56,10.6464,12.601,9.6761,17.03,21.3891,12.1241,8.2669,10.0137,15.6819,30.0528,12.8292,13.11,14.7361,13.9533,24.2675,12.9405,26.2752,,19.4971,19.703,49.6199,16.7363,32.078,36.2509,18.3803,18.8762,47.3166,30.0311,17.0668,19.169,15.5175,39.0376,25.8877,36.6759,23.052,57.3993,11.4839,,,5.9641,6.13,21.7734,11.58,10.4461,20.6795,8.51,6.21,14.59,20.1039,27.2295,11.4076,12.32,10.3953,6.8983,17.0866,,32.1292,,11.6252,,,23.0528,29.5786,22.5288,32.0268,18.3837,,21.8859,0.6225
2017/9/6,15.5089,24.95,8.9563,21.71,6.0101,7.6393,8.9422,9.2539,6.7,9.4176,10.26,7.4932,8.8917,12.0335,22.8677,25.5275,23.4559,19.2368,11.8896,13.2314,20.5784,15.5051,24.7035,,,,,,12.3093,7.89,7.75,10.9056,12.5711,9.6761,18.73,21.6305,12.1736,8.316,9.9249,15.7808,29.5119,13.346,13.43,14.7262,14.791,24.9173,12.9405,26.987,,19.5413,21.6773,49.5108,16.587,32.349,36.5189,18.0363,18.847,49.0805,30.0311,17.4857,19.169,15.1982,38.8694,26.4982,38.4779,23.6542,56.9543,12.6323,,,6.0007,6.2,23.2461,11.69,10.3773,21.0791,8.53,6.18,14.59,20.132,27.4247,11.3881,12.89,10.3266,6.9772,17.4316,,31.2654,,11.5873,,,23.5911,29.716,22,30.1082,19.0022,,21.5179,0.6244
2017/9/7,15.5089,24.46,8.8736,21.49,6.0101,7.6321,8.8321,9.1285,6.58,9.238,10,7.4932,8.8419,11.9236,22.5619,25.9965,23.1735,19.0689,11.7503,13.083,21.1027,15.6542,24.4178,18.3202,,,,,12.6874,7.75,7.73,10.6763,12.6309,9.583,19.38,21.7753,11.6292,8.2669,9.6782,16.1386,28.9568,13.5348,13.2,15.0439,14.6315,24.8882,12.9405,28.3017,,20.2317,23.173,49.6795,17.4134,33.289,35.6948,17.6619,19.3813,48.316,30.0311,16.977,19.169,15.2664,37.8897,27.6306,38.061,24.3558,57.1026,13.9005,,,5.9202,6.39,22.8303,11.49,10.564,20.7867,8.68,6.19,14.59,19.9631,27.2392,11.3979,13.07,10.4639,6.8294,17.3528,,31.6426,,11.7673,,,23.7841,29.7062,23.1275,30.4483,19.471,,21.3048,0.6273
2017/9/8,15.5089,25.35,8.9481,21.88,6.0101,7.9823,8.8221,9.1619,6.59,9.2281,10.06,7.4932,8.8917,11.684,22.4929,25.5873,23.1794,18.7725,11.5413,13.0929,21.2016,15.4057,23.9859,20.1535,,,,,12.8964,7.77,7.69,10.6265,12.7006,9.3704,18.48,21.3987,11.5599,8.3258,9.5796,16.2147,28.8216,13.1075,13.1,15.2028,14.5517,24.5294,12.9405,28.3116,,19.9058,22.4052,48.8161,17.3238,31.9342,35.9927,17.3714,19.2356,48.647,30.0311,16.7576,19.169,14.9811,37.3455,27.6011,38.3263,23.7667,61.0083,15.2886,,,5.8982,6.33,23.2461,11.38,10.6721,20.7867,8.78,6.13,14.59,20.0405,27.5418,11.2806,13.17,10.5718,6.7998,18.0627,,31.6824,,11.9284,,,24.2717,30.2265,23.1874,31.0472,19.7104,,21.024,0.636
2017/9/11,15.5089,25.3,8.8736,21.75,6.0101,7.9823,8.622,9.2371,6.77,9.4875,10.22,7.4932,9.0313,11.7439,23.3807,25.4377,23.3265,18.9009,11.5712,13.3204,21.1225,15.7536,24.358,22.1713,,,,,12.7471,7.79,7.72,10.6963,12.6906,9.4767,18.44,21.2442,11.7282,8.4829,9.8459,16.504,28.295,13.0776,13.12,15.4113,14.6015,24.5585,12.9405,27.9953,,19.7733,22.6844,49.4115,17.9311,31.5195,36.4296,17.6619,19.5465,50.7552,30.0311,16.967,19.169,15.1982,37.8106,28.054,39.363,24.0712,67.1092,16.8164,,,5.9202,6.33,23.8309,11.56,10.6328,21.5469,8.79,6.13,14.59,20.4557,27.2099,11.6422,13.11,10.5816,6.8392,18.5458,,32.8142,,12.1274,,,23.8552,30.6192,23.3969,32.9353,19.451,,21.4985,0.6399
2017/9/12,15.331,24.94,8.6915,21.64,6.0101,8.1324,8.3718,9.1368,7.14,9.3977,10.32,7.4932,8.8518,11.7639,23.8049,25.4077,23.1794,18.9898,11.024,13.261,21.8645,16.0517,24.0192,24.3859,,,,,12.4884,7.63,7.61,10.4869,12.5512,9.6495,17.81,20.7807,11.5797,8.4142,9.6289,16.3289,27.8253,13.2565,12.97,15.1333,14.3422,24.3257,12.9405,27.5208,,19.3314,21.5576,48.4787,17.2541,30.9665,33.9374,17.2492,19.0899,47.5548,30.0311,16.4384,19.169,14.6746,37.9689,26.8822,37.9106,22.8534,62.2542,18.4941,,,5.8689,6.61,23.8661,11.47,10.7802,21.6248,8.8,6.06,14.59,20.3361,27.1709,11.5445,12.77,10.7876,6.7702,19.1669,,31.1959,,11.8621,,,23.1442,29.7848,22.7384,30.8949,19.3014,,20.9175,0.637
2017/9/13,14.4216,24.93,8.7329,21.39,6.0101,8.0609,8.4268,9.1703,7.16,9.7468,10.3,7.4932,8.1142,11.6141,23.2722,25.5175,23.0559,18.9404,11.024,13.1325,22.5175,16.2604,24.1255,26.8221,,,,,12.3889,7.61,7.61,10.4969,12.3221,9.6561,18.2,21.0028,11.5006,8.4436,9.6486,16.2985,27.3058,12.9981,12.34,15.0836,14.4519,24.2384,12.9405,27.2934,,19.3314,21.2485,48.5978,17.0848,30.7453,34.6324,17.3714,19.0705,49.6399,30.0311,16.6778,19.169,14.9173,37.6028,27.0841,38.1417,23.0321,62.8178,20.3415,,,5.9202,6.57,24.599,11.47,10.6623,21.7028,8.73,6.15,14.59,20.2235,27.1807,11.5934,12.5,10.6699,6.8195,19.0585,,31.4937,,11.9568,,,23.2305,29.9713,22.5288,31.1589,20.4785,,20.9368,0.6408
2017/9/14,14.1349,24.55,8.8818,21.3,6.0101,8.2253,8.3567,9.2873,6.98,9.6072,10.84,7.4932,7.9348,11.684,24.5054,25.6073,23.1794,19.2665,11.2826,13.1522,22.2207,15.9026,24.0723,29.5043,,,,,12.5381,7.56,7.56,10.3773,12.2822,9.8821,18.37,20.7614,11.5302,8.4338,9.5697,16.0853,30.0385,12.5212,12.22,14.746,14.5317,24.6943,12.9405,28.6576,,19.2927,21.2186,48.3993,16.7861,30.4301,34.6523,17.3485,18.7207,49.898,30.0311,16.5082,19.169,14.7768,39.186,26.7444,38.3458,22.9924,60.86,22.3786,,,6.0665,6.49,24.1903,11.41,10.6426,21.8782,8.71,6.46,14.59,21.3142,27.005,12.1603,12.38,10.5326,6.8491,19.2557,,33.0029,,11.8431,,,23.0375,29.4412,22.2495,31.971,21.0371,,20.6463,0.635
2017/9/15,13.9471,24.62,8.7825,21.08,6.0101,8.1681,8.3818,9.1703,6.86,9.4575,10.63,7.6979,7.845,11.7539,23.578,25.5474,23.15,19.3554,11.1732,13.0632,22.9132,15.8032,24.2583,32.4571,,,,,12.0008,7.55,7.44,10.4171,12.332,9.3371,18.3,20.6648,11.4115,8.3062,9.4809,15.895,29.149,12.541,12.21,14.756,13.9632,24.7718,12.9405,30.2689,,18.768,20.6004,47.9229,16.8459,30.4136,34.5034,17.3332,18.5167,48.1042,30.0311,16.3586,19.169,14.8406,39.8985,26.2471,37.5683,22.9924,57.6662,24.6155,,,6.1031,6.79,24.0564,11.29,11.0357,22.0049,8.71,6.26,14.59,21.7012,27.1416,12.307,12.33,10.8856,6.8195,18.7134,,31.8015,,11.7768,,,22.7683,29.0485,22.03,30.4432,20.5982,,20.5688,0.6389
2017/9/18,14.0559,24.94,8.857,20.29,6.0101,8.1467,8.4168,9.2037,7.16,9.5872,10.73,7.6297,7.845,11.9137,23.7556,25.3379,23.39,19.3455,11.2727,13.1522,23.4969,16.0517,25.049,31.9896,,,,,12.0904,7.61,7.52,10.5069,12.332,9.3903,18.25,21.0994,11.6292,8.3651,9.8558,15.9026,30.2449,12.7497,12.27,14.9446,14.432,25.121,12.9405,33.2938,,18.8509,20.9693,48.6474,16.8558,32.0725,34.5331,17.1192,18.8373,49.8086,30.0311,16.3985,19.169,14.6874,39.6709,27.6257,37.9314,23.138,55.8172,27.082,,,6.0958,6.8,24.2467,11.43,11.3207,22.6286,8.72,6.24,14.59,21.7364,27.9907,12.0333,12.5,11.072,6.8491,18.7725,,30.2923,,11.8431,,,22.8801,29.1074,21.6309,27.9054,20.5583,,20.6754,0.6399
2017/9/19,13.7396,24.52,8.7908,19.97,6.0101,8.0752,8.2567,9.0783,7.02,9.4376,10.4,7.4401,7.8949,11.7838,25.7977,25.0485,23.39,19.5728,11.1434,13.0138,23.2397,15.7237,25.2816,32.4571,,,,,11.7421,7.75,7.48,10.4271,12.2125,9.2375,18.02,20.6938,11.8964,8.424,9.6782,15.5677,31.8105,12.5112,12.44,14.5673,14.5118,26.3916,12.9405,36.6252,,18.9282,20.2514,53.5101,17.1246,31.2983,34.7119,18.1892,19.5465,49.7987,30.0311,16.9072,19.169,15.5175,42.6989,27.222,36.8152,23.7866,57.0136,29.7882,,,6.0446,6.61,24.6624,11.36,10.3085,22.2973,8.76,6.18,14.59,21.9475,27.4832,12.2385,12.35,11.2289,6.9673,18.6542,,31.0668,,11.6821,,,23.845,29.4608,23.796,28.0882,20.259,,20.8981,0.6389
2017/9/20,13.5814,24.78,8.8487,19.88,6.0101,8.5111,8.2867,9.2957,7.3,9.5074,10.5,7.4932,7.9049,11.8837,25.6596,25.1383,23,19.306,11.2528,13.1226,22.844,15.8629,26.1653,35.1024,,,,,12.1202,7.8,7.65,10.5667,12.3918,9.3039,17.91,21.6305,12.0944,8.5713,9.7078,15.6971,32.3798,12.6801,12.7,14.8553,14.7412,27.0512,12.9405,37.7817,,18.8895,20.2913,57.708,17.2341,31.0384,35.4367,19.2974,20.4111,48.8489,30.0311,17.0967,19.169,16.3307,42.9661,28.1771,36.6416,24.4881,61.0479,32.764,,,6.147,6.96,22.6471,11.48,10.1316,22.2193,8.78,6.23,14.59,21.9827,27.288,12.0137,12.47,11.68,7.1151,18.9402,,32.6256,,11.7199,,,25.069,30.3345,26.1806,30.8949,20.3687,,21.4888,0.6505
2017/9/21,13.6901,24.97,8.9729,19.3,6.0101,8.2824,8.2316,9.2371,7.19,9.5473,10.26,7.4932,8.6924,11.654,25.1368,25.4476,22.56,19.3455,11.5314,13.3995,22.7054,15.5448,25.6271,35.1824,,,,,11.9013,7.81,7.5,10.6364,12.2922,9.264,18.3,21.7753,11.7282,8.4142,9.3921,16.2909,30.9566,12.9286,13.71,15.6397,14.1727,26.4595,12.9405,35.4686,,18.6962,20.5505,57.7477,17.2341,31.0882,35.0693,18.6019,19.7408,48.0811,30.0311,17.4857,19.169,15.5388,40.3834,27.4681,36.1599,25.428,56.4599,36.0394,,,6.0519,7.08,22.5555,11.56,9.9253,21.7905,8.9,6.17,14.59,21.4408,26.5268,12.131,12.31,11.3465,7.0363,18.6345,,32.2979,,12.0895,,,24.4342,30.3345,28.7946,30.1184,20.0795,,21.1402,0.6437
2017/9/22,13.4134,26.7,9.3206,21.03,6.0101,8.4039,8.2617,9.5464,7.29,10.0761,10.29,7.88,9.5596,11.8737,26.3305,25.9466,22.38,19.7407,12.1482,13.9038,23.0121,15.6442,27.1686,36.9665,,,,,12.0107,8.59,7.58,11.2545,12.6607,9.4235,18.79,21.9491,11.9855,8.424,9.4217,17.92,32.4225,13.3857,14.14,16.3845,14.7212,27.7204,12.9405,35.0929,,19.3259,21.0292,60.2188,17.8614,31.1269,36.9558,20.459,21.0329,47.8759,30.0311,19.2313,19.169,17.0927,41.8875,28.5956,36.9888,27.9694,58.042,39.6444,,,6.4763,6.93,22.323,11.95,9.6206,22.9989,8.89,6.05,14.59,22.9678,27.737,13.1965,11.79,11.2779,7.3714,18.7134,,34.6113,,12.5727,,,25.9832,31.6009,31.6781,33.1282,19.6306,,23.2513,0.6534
2017/9/25,12.8104,26.25,9.5772,19.84,6.0101,8.4611,8.1816,9.1201,7.06,9.8167,10.28,7.6524,10.5166,11.4842,24.752,25.6472,22.4,19.4838,12.0985,13.5775,23.5662,16.0617,26.2849,35.6869,,,,,11.7222,8.37,7.76,10.8558,12.2324,9.2441,18.06,20.7614,11.5599,8.3651,9.0962,17.1739,31.4903,12.9882,13.46,15.4113,14.2624,26.6729,12.9405,33.5212,,19.3314,21.3183,57.3011,18.9566,30.69,36.2906,20.0845,23.141,47.8229,30.0311,21.1564,19.169,17.9825,43.6093,28.059,36.7296,26.937,59.1989,43.6088,,,6.3446,6.57,22.2525,11.59,9.5322,22.229,8.99,5.9,14.59,22.7145,27.6198,13.0694,11.62,11.1014,7.1348,19.0289,,38.0764,,12.241,,,26.1305,30.7861,34.8509,33.5139,20.7079,,23.4934,0.6505
2017/9/26,12.8697,26.58,9.5192,19.65,6.0101,8.2682,8.2116,8.8777,6.99,9.7169,10.09,7.5235,11.314,11.5342,24.6435,25.9865,22.7,19.3653,11.7403,13.5577,22.9528,16.0219,26.1387,32.1188,,,,,11.6127,8.22,7.39,10.7262,12.0033,9.2242,17.43,20.1917,11.3026,8.208,8.9975,17.5622,31.9457,12.6404,13.66,15.0836,13.6441,26.2655,12.9405,33.5409,,19.0828,20.2514,58.9584,18.3094,30.3583,38.6835,19.1827,22.3735,45.6585,30.0311,19.8996,19.169,16.6883,40.5516,29.0486,36.9032,25.4412,53.454,47.9727,,,6.3812,6.67,21.1674,11.59,9.6108,22.1218,8.85,5.73,14.59,23.4745,27.815,13.0987,11.38,11.5623,7.1546,19.5613,,34.7503,,12.2126,,,24.5612,30.2069,36.4971,30.1641,20.3887,,22.3216,0.6495
2017/9/27,13.0279,28.02,10.0821,19.91,6.0101,8.3611,8.3617,9.095,7.3,10.2556,10.29,7.8193,12.4504,12.0135,25.2551,27.3737,23.33,20.2347,12.5562,14.1906,23.2496,16.33,27.7333,31.5651,,,,,11.9908,8.59,7.42,11.1149,12.2025,9.1909,18.05,20.3462,11.4115,8.3651,9.1849,17.8591,34.0878,13.2863,15.03,15.4808,13.7638,28.2248,12.9405,35.3895,,19.7733,20.7699,60.4172,19.5838,29.4071,39.9643,21.101,23.0633,45.4136,30.0311,21.8946,19.169,18.3571,43.8963,28.9107,36.737,27.9827,54.0967,46.335,,,6.6373,6.79,22.4639,11.59,9.6992,24.334,8.87,5.8,14.59,24.5863,30.5965,14.1447,11.61,11.3956,7.5192,19.7486,,35.8723,,12.8758,,,27.0193,32.563,37.0858,31.6005,21.5857,,24.5587,0.664
2017/9/28,12.9784,28.15,10.0655,19.81,6.0101,8.2181,8.3117,9.3375,7.22,10.1958,10.56,7.8572,13.6964,11.8038,24.387,26.9146,23.67,20.294,12.6358,14.0324,23.1704,16.0617,27.7998,30.2671,,,,,12.0307,8.54,7.21,10.9953,13.4278,9.5498,18.1,20.7131,11.4907,8.2964,9.1948,18.0113,33.4473,13.2168,14.94,14.8553,13.7039,27.8077,12.9405,32.7204,,19.823,20.052,59.6233,19.315,27.8699,39.2792,21.9646,21.6546,44.9304,30.0311,24.089,19.169,17.6291,43.2729,29.1421,36.2602,30.1138,52.5542,48.3821,,,6.5349,6.67,22.1821,11.59,9.6108,26.7704,8.72,5.75,14.59,24.1922,31.1333,13.9687,11.58,11.5035,7.4206,19.4627,,34.9489,,12.9232,,,27.385,32.0623,36.2477,30.7021,21.855,,24.5683,0.663
