ÈÕÆÚ,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH
2017/1/6,-0.5882,4.0764,0,-1.4112,-1.9644,-0.2632,0.3465,-1.016,1.1246,0.6481,-0.7267,-0.2629,-0.6004,-0.1779,-0.4851,-0.9472,0.4488,5.6524,,0.6391,2.8205,0.8004,0.5261,1.1281,0.2388,1.936,0.3548,0.1628,0.1278,0.0891,0.0926,0.1761,13054794630,5167866522,6942940898,3873240000,8187949412,13325001139,18948226218,7912528563,54953510976,8066984559,27504726408,8187949412,13325001139,18948226218,8066984559,54953510976,14.09,-64.3129,899.7324,163.8089,130.9763,34.4869,31.8503,25.951,28.5321,50.7201,37.8531,47.6936,18.6202,18.1593,24.7715,12.7595,1.3261,3.1533,2.8633,3.3013,3.5398,2.46,2.4439,1.8172,5.5335,4.4257,3.333,1.289,1.3282,1.3934,2.1615,2.4745,2.5005,7.5333,16.1804,6.5018,17.0324,14.4759,2.6583,7.191,5.9009,11.372,13.1749,6.2021,7.8159,1.5156,5.554,2.6389
2017/1/9,1.7751,-1.4688,0,1.5615,2.6561,0.2111,0.3947,0.5865,-0.4893,1.0401,0.6194,0.6151,0.0671,0,0.6267,-0.1366,0.7136,2.7872,,0.8124,4.1753,0.4849,0.2803,0.3036,0.1566,1.3693,0.5155,0.1788,0.0312,0.0556,0.1095,0.1274,13286536546,5091961506,6942940898,3933720000,8405429895,13353127790,19023009548,7958936355,54684610344,8150890788,27675082259,8405429895,13353127790,19023009548,8150890788,54684610344,14.3401,-63.3683,899.7324,166.3667,134.4552,34.5597,31.976,26.1032,28.3925,51.2477,38.0875,48.402,18.7939,18.3163,25.1424,12.8523,1.3496,3.107,2.8633,3.3529,3.6339,2.4652,2.4535,1.8279,5.5064,4.4717,3.3537,1.3081,1.3406,1.4054,2.1939,2.4925,2.5449,7.4227,16.1804,6.6034,17.4848,14.5065,2.6688,7.2332,5.872,11.4902,13.2565,6.2943,7.8888,1.5287,5.6372,2.6581
2017/1/10,-0.5814,-2.8571,0,-0.3844,-1.5433,-1.4218,-0.8845,-1.3848,0.0894,-0.9804,0.056,-0.6114,-0.1341,-0.2971,-0.5536,0.0684,0.4516,2.5525,,0.664,3.7434,0.4478,0.2636,0.2364,0.1261,0.8289,0.3325,0.0879,0.056,0.0332,0.0293,0.1393,13209289241,4946476892,6942940898,3918600000,8275704695,13163272893,18854747056,7848717849,54733501368,8070980094,27690569154,8275704695,13163272893,18854747056,8070980094,54733501368,14.2568,-61.5578,899.7324,165.7273,132.3801,34.0683,31.6932,25.7417,28.4179,50.7452,38.1089,48.0867,18.7611,18.2545,24.9931,12.8559,1.3418,3.0182,2.8633,3.34,3.5778,2.4302,2.4318,1.8026,5.5113,4.4279,3.3556,1.2996,1.3383,1.4007,2.1808,2.4932,2.5301,7.2106,16.1804,6.578,17.2149,14.3002,2.6452,7.133,5.8773,11.3776,13.2639,6.2533,7.875,1.5236,5.6037,2.6588
2017/1/11,-1.4035,-2.046,0,-0.4502,-2.8124,-0.641,-1.1403,0.1478,-1.2059,-0.7426,-0.6152,-0.703,-0.5373,-0.4172,0.0696,-0.5468,0.4135,2.2169,,0.6964,2.7767,0.4118,0.233,0.8915,0.1277,0.9009,0.3101,0.1173,0.0767,0.0573,0.0691,0.0791,13023895707,4845270203,6942940898,3900960000,8042962424,13078892938,18639744983,7860319797,54073472544,8011047074,27520213304,8042962424,13078892938,18639744983,8011047074,54073472544,14.0567,-60.2983,899.7324,164.9812,128.6571,33.8499,31.3318,25.7797,28.0752,50.3684,37.8744,47.7493,18.6606,18.1787,25.0109,12.7857,1.3229,2.9565,2.8633,3.3249,3.4772,2.4146,2.4041,1.8052,5.4448,4.395,3.3349,1.2905,1.3311,1.3949,2.1824,2.4796,2.4946,7.0631,16.1804,6.5484,16.7308,14.2086,2.6151,7.1435,5.8064,11.2931,13.1823,6.2094,7.8328,1.5173,5.6077,2.6443
2017/1/12,-0.6524,-1.5666,0,-2.1318,0.0949,-0.6452,-0.8526,-1.9926,-1.7631,1.7456,-0.2814,-0.2655,-0.5402,-0.5386,0.2086,-0.4124,0.4696,2.0565,,0.9682,2.6149,0.4606,0.2436,0.2585,0.1315,1.3906,0.3059,0.2063,0.1187,0.0551,0.2333,0.1273,12938923671,4769365187,6942940898,3817800000,8050593318,12994512984,18480830406,7703693499,53120097576,8150890788,27442778826,8050593318,12994512984,18480830406,8150890788,53120097576,13.965,-59.3537,899.7324,161.4642,128.7791,33.6315,31.0646,25.266,27.5802,51.2477,37.7678,47.5579,18.5346,18.0562,25.029,12.7157,1.3143,2.9102,2.8633,3.254,3.4805,2.399,2.3836,1.7693,5.3489,4.4717,3.3255,1.2853,1.3221,1.3855,2.184,2.4661,2.4783,6.9524,16.1804,6.4088,16.7466,14.1169,2.5928,7.0012,5.704,11.4902,13.1452,6.1845,7.7799,1.507,5.6118,2.6298
2017/1/13,0.597,-0.3979,0,0.264,-7.5829,-0.5411,0.6576,-0.3012,0.9204,-2.1569,-1.0722,-1.6859,-1.0862,-0.722,-0.8328,0.207,0.5913,2.1346,,0.6708,3.442,0.6188,0.3925,0.2109,0.1504,0.7174,0.3939,0.3177,0.1432,0.104,0.0896,0.0821,13016170977,4750388933,6942940898,3827880000,7440121787,12924196355,18602353318,7680489602,53609007816,7975087261,27148527812,7440121787,12924196355,18602353318,7975087261,53609007816,14.0483,-59.1175,899.7324,161.8905,119.0139,33.4495,31.2689,25.1899,27.834,50.1423,37.3629,46.5992,18.2718,17.8657,24.7373,12.6993,1.3222,2.8986,2.8633,3.2626,3.2165,2.386,2.3993,1.7639,5.3981,4.3753,3.2899,1.2594,1.3034,1.3708,2.1585,2.4629,2.4931,6.9247,16.1804,6.4257,15.4768,14.0405,2.6098,6.9801,5.7565,11.2424,13.0043,6.0598,7.6696,1.4911,5.5463,2.6264
2017/1/16,0.4748,-8.1225,0,-5.4641,-2.359,0.9793,1.6583,-3.0967,2.0064,-7.4649,0.5705,-2.5271,-2.8826,-1.4545,-4.7586,-2.2727,1.3124,3.5882,,1.3176,3.1606,1.0577,1.1556,0.416,0.446,1.3356,1.0114,0.4614,0.1548,0.1749,0.5131,0.1661,13077968821,4364538434,6942940898,3618720000,7264611221,13050766287,18910834554,7442649668,54684610344,7379752591,27303396767,7264611221,13050766287,18910834554,7379752591,54684610344,14.115,-54.3157,899.7324,153.0446,116.2064,33.7771,31.7874,24.4099,28.3925,46.3992,37.576,45.3986,17.736,17.5969,23.5482,12.4044,1.3284,2.6631,2.8633,3.0844,3.1407,2.4094,2.4391,1.7093,5.5064,4.0487,3.3086,1.227,1.2651,1.3502,2.0548,2.4057,2.505,6.3623,16.1804,6.0746,15.1117,14.178,2.6531,6.764,5.872,10.4032,13.0785,5.9037,7.4447,1.4687,5.2797,2.5654
2017/1/17,-0.4725,2.6087,0,-1.1142,0.7878,-1.0776,-0.4943,-0.1559,-0.5811,0.9746,-0.5672,0,0.5654,1.353,-0.6613,-0.2819,0.4319,1.483,,1.0658,1.4777,0.3722,0.3125,0.3556,0.1062,0.5786,0.2386,0.1677,0.1486,0.0749,0.3362,0.0842,13016170977,4478395958,6942940898,3578400000,7321842927,12910133029,18817355391,7431047720,54366818688,7451672216,27148527812,7321842927,12910133029,18817355391,7451672216,54366818688,14.0483,-55.7326,899.7324,151.3394,117.1219,33.4131,31.6303,24.3718,28.2275,46.8514,37.3629,45.4763,17.8669,17.8655,23.4325,12.3906,1.3222,2.7326,2.8633,3.05,3.1654,2.3834,2.427,1.7066,5.4744,4.0881,3.2899,1.2291,1.2745,1.3708,2.0447,2.403,2.4931,6.5283,16.1804,6.0069,15.2307,14.0252,2.64,6.7534,5.8379,10.5046,13.0043,5.9138,7.4996,1.4911,5.2538,2.5626
2017/1/18,0.8309,-0.8475,0,0.6338,0.1042,-0.7081,1.4406,0.0781,0,0,-0.3993,-0.0926,-0.0703,-0.0607,-1.5533,-0.1413,0.5449,1.0142,,0.7105,1.2484,0.4031,0.5562,0.191,0.0889,0.4556,0.178,0.1397,0.0603,0.0759,0.1886,0.0693,13124317204,4440443450,6942940898,3601080000,7329473821,12818721412,19088444962,7436848694,54366818688,7451672216,27040119543,7329473821,12818721412,19088444962,7451672216,54366818688,14.1651,-55.2603,899.7324,152.2986,117.244,33.1766,32.086,24.3909,28.2275,46.8514,37.2137,45.1267,17.7335,17.7338,22.9124,12.2893,1.3331,2.7095,2.8633,3.0693,3.1687,2.3665,2.462,1.708,5.4744,4.0881,3.2767,1.2196,1.265,1.3607,1.9993,2.3834,2.5138,6.4729,16.1804,6.045,15.2466,13.9259,2.678,6.7587,5.8379,10.5046,12.9524,5.8683,7.4436,1.4801,5.1372,2.5416
2017/1/19,0.2943,-1.8519,0,-1.4696,-1.9261,-1.3714,-0.5387,-0.156,-1.259,-0.1072,0.1145,0.1854,-0.7032,0.3036,0,0,0.4927,1.0963,,0.5805,1.2194,0.5081,0.458,0.414,0.1033,0.5443,0.3344,0.0871,0.0231,0.0438,0.172,0.0656,13162940857,4358213016,6942940898,3548160000,7188302280,12642929840,18985617883,7425246746,53682344352,7443681146,27071093334,7188302280,12642929840,18985617883,7443681146,53682344352,14.2067,-54.237,899.7324,150.0604,114.9857,32.7216,31.9131,24.3528,27.8721,46.8012,37.2563,45.2387,17.6198,17.7988,22.9268,12.297,1.3371,2.6593,2.8633,3.0242,3.1077,2.3341,2.4487,1.7053,5.4055,4.0837,3.2805,1.2226,1.2569,1.3657,2.0005,2.3849,2.5212,6.3531,16.1804,5.9561,14.9529,13.7349,2.6636,6.7481,5.7644,10.4933,12.9672,5.8829,7.3959,1.4856,5.1404,2.5432
2017/1/20,0.2934,1.016,-9.9799,1.0653,0.5308,0.3337,0.7386,1.6406,0.5464,2.6302,0.4005,0.7401,1.2748,0.4843,0.6011,1.3447,0.5073,0.934,16.1868,0.917,1.1145,0.3427,0.2967,0.1627,0.0728,0.5217,0.2508,0.1031,0.092,0.0669,0.0899,0.1399,13201564510,4402490942,6250041907,3585960000,7226456751,12685119817,19125836627,7547067200,53975690496,7639462346,27179501603,7226456751,12685119817,19125836627,7639462346,53975690496,14.2484,-54.788,809.94,151.6591,115.5961,32.8308,32.1488,24.7523,28.0244,48.0321,37.4055,45.6566,17.8769,17.9176,23.1066,12.4851,1.341,2.6863,2.5775,3.0564,3.1242,2.3419,2.4668,1.7333,5.435,4.1912,3.2936,1.2339,1.2752,1.3748,2.0162,2.4213,2.5286,6.4176,14.5656,6.0196,15.0323,13.7808,2.6833,6.8588,5.7959,10.7693,13.0191,5.9373,7.5039,1.4955,5.1807,2.5821
2017/1/23,0,1.5805,4.4643,1.1244,0.3696,0.388,-0.3421,1.4604,0.3623,0.1569,0.1709,0.2755,0.0699,0.0602,0.4481,0.838,0.5209,0.8751,19.5384,0.7297,0.8664,0.2545,0.2463,0.2612,0.0959,0.2901,0.1931,0.0687,0.0474,0.043,0.1018,0.0464,13201564510,4472070540,6529061635,3626280000,7253164880,12734341458,19060401213,7657285706,54171254592,7651448951,27225962289,7253164880,12734341458,19060401213,7651448951,54171254592,14.2484,-55.6539,846.098,153.3643,116.0233,32.9582,32.0388,25.1138,28.1259,48.1075,37.4694,45.7017,17.8579,17.8968,23.1693,12.5676,1.341,2.7288,2.6926,3.0908,3.1357,2.351,2.4584,1.7586,5.4547,4.1977,3.2992,1.2352,1.2738,1.3732,2.0217,2.4373,2.5286,6.519,15.2159,6.0873,15.0879,13.8342,2.6741,6.959,5.8169,10.7862,13.0414,5.9431,7.4959,1.4937,5.1948,2.5992
2017/1/24,0.7022,0.4243,-8.3333,0,-2.262,-0.497,-1.3242,1.3636,-0.2708,-0.2089,-0.7964,-0.5495,-0.3494,-0.1204,0.1487,-0.4848,0.6987,0.756,15.6329,0.4698,0.9214,0.1927,0.2458,0.3167,0.0795,0.3015,0.1678,0.1408,0.047,0.0593,0.041,0.0683,13294261277,4491046794,5984973166,3626280000,7089100656,12671056492,18808007475,7761703239,54024581520,7635466812,27009145752,7089100656,12671056492,18808007475,7635466812,54024581520,14.3485,-55.8901,775.5898,153.3643,113.3989,32.7944,31.6146,25.4563,28.0498,48.007,37.1711,45.2909,17.733,17.8125,23.1222,12.4627,1.3504,2.7403,2.4682,3.0908,3.0648,2.3393,2.4258,1.7826,5.4399,4.189,3.273,1.2241,1.2649,1.3668,2.0176,2.417,2.5464,6.5467,13.9479,6.0873,14.7466,13.7655,2.6387,7.0539,5.8012,10.7636,12.9375,5.8897,7.4435,1.4867,5.1842,2.5775
2017/1/25,-0.1743,1.1268,-6.5268,1.3899,0,0.4994,0.9443,-1.42,-0.0452,0.2616,-0.2867,0.5525,0.561,-0.1808,0.5939,0.6959,0.421,0.6848,10.231,0.6263,0.6558,0.2089,0.2029,0.2253,0.0586,0.2634,0.3523,0.0257,0.0373,0.0931,0.0747,0.0502,13271087085,4541650138,5594345546,3676680000,7089100656,12734341458,18985617883,7651484732,54000136008,7655444485,26931711275,7089100656,12734341458,18985617883,7655444485,54000136008,14.3235,-56.5198,724.9686,155.4959,113.3989,32.9582,31.9131,25.0948,28.0371,48.1326,37.0645,45.7177,17.9016,17.8492,23.3497,12.5981,1.348,2.7712,2.3071,3.1338,3.0648,2.351,2.4487,1.7573,5.4375,4.1999,3.2636,1.2356,1.277,1.3696,2.0374,2.4433,2.542,6.6205,13.0375,6.1719,14.7466,13.8342,2.6636,6.9537,5.7985,10.7918,12.9004,5.9452,7.5142,1.4898,5.2352,2.6055
2017/1/26,0,-0.2786,-2.9094,-0.3427,0.2691,0.2209,0,2.9568,0.2263,0.1566,0.115,0.4579,-0.0697,0,0,-0.3455,0.4835,0.7892,7.1634,0.4308,0.5486,0.2023,0.2018,0.3332,0.076,0.29,0.2606,0.1044,0.0375,0.0226,0.1277,0.0504,13271087085,4528161582,5431584038,3664080000,7108177891,12762468109,18985617883,7877722719,54122363568,7667431089,26962685066,7108177891,12762468109,18985617883,7667431089,54122363568,14.3235,-56.3624,703.8764,154.963,113.7041,33.031,31.9131,25.8368,28.1006,48.208,37.1071,45.9217,17.8871,17.8471,23.347,12.5531,1.348,2.7635,2.24,3.123,3.073,2.3562,2.4487,1.8092,5.4498,4.2065,3.2673,1.2411,1.2759,1.3694,2.0372,2.4345,2.542,6.602,12.6582,6.1507,14.7863,13.8648,2.6636,7.1594,5.8117,10.8087,12.9153,5.9717,7.5081,1.4896,5.2346,2.5962
2017/2/3,-1.2806,-1.257,1.5411,-0.8253,0.2684,-0.7163,-0.2462,-1.8409,-0.3162,-0.1042,-0.5169,-0.8204,-0.6281,0.1208,-1.0332,-1.1789,0.4505,0.7043,5.8235,0.2969,0.5472,0.1814,0.1362,0.2879,0.0476,0.2071,0.1598,0.0541,0.0265,0.0369,0.1204,0.11,13101143013,4471243350,5515289957,3633840000,7127255127,12671056492,18938878302,7732698369,53951244984,7659440020,26823303006,7127255127,12671056492,18938878302,7659440020,53951244984,14.14,-55.6539,714.7238,153.6841,114.0092,32.7944,31.8346,25.3612,28.0117,48.1577,36.9153,45.5237,17.7664,17.8603,23.095,12.3993,1.3308,2.7288,2.2745,3.0973,3.0813,2.3393,2.4427,1.7759,5.4325,4.2021,3.2505,1.2303,1.2673,1.3704,2.0152,2.4047,2.5094,6.519,12.8533,6.1,14.8259,13.7655,2.657,7.0276,5.7933,10.7974,12.8485,5.92,7.4575,1.4907,5.1781,2.5644
2017/2/6,0.2358,0.2829,1.6863,2.0111,2.3019,3.6071,2.0237,-0.075,0.8156,6.6771,0.9815,0.8272,0.7725,0.0603,3.5048,-0.2807,0.5619,0.8479,7.8486,0.4699,1.5443,1.0215,0.5488,0.1898,0.0763,2.5937,0.2393,0.1309,0.0638,0.0802,0.5412,0.102,13132041935,4483891846,5608296533,3706920000,7291319351,13128114578,19322142868,7726897395,54391264200,8170868462,27086580230,7291319351,13128114578,19322142868,8170868462,54391264200,14.1734,-55.8113,726.7765,156.7748,116.6336,33.9773,32.4788,25.3421,28.2402,51.3733,37.2776,45.9337,17.9167,17.8841,23.9219,12.3735,1.3339,2.7365,2.3128,3.1595,3.1522,2.4237,2.4921,1.7746,5.4768,4.4827,3.2824,1.2414,1.278,1.3723,2.0874,2.3997,2.5153,6.5375,13.07,6.2226,15.1672,14.262,2.7108,7.0223,5.8405,11.5184,12.9746,5.9733,7.5206,1.4927,5.3635,2.5591
2017/2/7,0.8235,6.7701,0.7463,0.6798,1.2036,-0.4285,-0.2903,-0.2252,0.1798,2.1516,0.3431,0.2735,-0.6969,0.1206,0.3602,0,0.6306,2.902,6.5286,0.7526,1.3562,0.4876,0.3848,0.157,0.0873,2.8684,0.3431,0.1091,0.0584,0.045,0.303,0.0491,13240188163,4788341441,5650149492,3732120000,7379074633,13071861275,19266055371,7709494473,54489046248,8346671988,27179501603,7379074633,13071861275,19266055371,8346671988,54489046248,14.2901,-59.5898,732.2002,157.8406,118.0374,33.8317,32.3845,25.2851,28.2909,52.4786,37.4055,46.058,17.7914,17.9052,24.0074,12.3732,1.3449,2.9217,2.3301,3.181,3.1901,2.4133,2.4849,1.7706,5.4867,4.5791,3.2936,1.2448,1.2691,1.3739,2.0948,2.3996,2.536,6.9801,13.1676,6.2649,15.3498,14.2009,2.7029,7.0065,5.851,11.7662,13.0191,5.9895,7.4679,1.4944,5.3827,2.559
2017/2/8,0,0.3963,1.6461,0.5402,-0.1034,0,-0.097,1.6554,0.2692,-1.1489,0.1709,0,0.0702,0.1204,0.7179,0.2111,0.5099,2.2813,7.9687,0.4375,0.9695,0.3677,0.2813,0.2324,0.1106,1.694,0.2145,0.0407,0.0452,0.0294,0.1941,0.1058,13240188163,4807317695,5743156068,3752280000,7371443739,13071861275,19247359538,7837115901,54635719320,8250779156,27225962289,7371443739,13071861275,19247359538,8250779156,54635719320,14.2901,-59.826,744.2529,158.6932,117.9153,33.8317,32.3531,25.7036,28.3671,57.3335,37.4694,46.2225,17.8674,17.9908,26.8191,12.4436,1.3449,2.9333,2.3685,3.1982,3.1868,2.4133,2.4825,1.7999,5.5015,5.0028,3.2992,1.2492,1.2745,1.3804,2.3402,2.4133,2.536,7.0077,13.3843,6.2988,15.3339,14.2009,2.7003,7.1224,5.8668,12.8547,13.0414,6.0108,7.4999,1.5016,6.0131,2.5735
2017/2/9,1.2252,1.7105,-0.4858,0.8059,0.207,0.1076,0.1457,-0.2221,1.566,0.0969,0.7395,0.5455,0.9818,0.4209,0.1426,0.5618,1.3192,2.651,7.2122,0.584,1.1332,0.4192,0.3943,0.2433,0.2156,1.0422,0.6036,0.1092,0.0634,0.075,0.1248,0.134,13402407504,4889548129,5715254095,3782520000,7386705528,13085924601,19275403287,7819712979,55491312240,8258770225,27427291931,7386705528,13085924601,19275403287,8258770225,55491312240,14.4652,-60.8493,740.6371,159.9721,118.1594,33.8681,32.4002,25.6466,28.8113,57.389,37.7465,46.3808,18.0064,18.03,26.8031,12.4882,1.3614,2.9835,2.357,3.224,3.1934,2.4159,2.4861,1.7959,5.5876,5.0076,3.3236,1.2535,1.2844,1.3834,2.3388,2.4219,2.5671,7.1276,13.3193,6.3495,15.3656,14.2162,2.7042,7.1066,5.9587,12.8672,13.1378,6.0314,7.5582,1.5048,6.0095,2.5828
2017/2/10,0.1153,0.1294,-1.8714,-1.066,-1.343,-0.5373,-0.1455,-1.9288,-0.1322,-1.0643,0.3388,-0.6329,-0.0694,0,0.0712,1.257,1.0814,1.953,5.1325,0.4307,1.2289,0.4128,0.3931,0.3657,0.1383,0.9609,0.496,0.0839,0.0604,0.0743,0.2438,0.176,13417856965,4895873547,5608296533,3742200000,7287503904,13015607972,19247359538,7668887654,55417975704,8170868462,27520213304,7287503904,13015607972,19247359538,8170868462,55417975704,14.4819,-60.928,726.7765,158.2669,116.5726,33.6861,32.3531,25.1519,28.7732,56.7782,37.8744,46.1604,18.0225,18.0586,26.8647,12.6652,1.363,2.9873,2.3128,3.1896,3.1506,2.4029,2.4825,1.7613,5.5802,4.9543,3.3349,1.2476,1.2856,1.3856,2.3441,2.4563,2.5701,7.1368,13.07,6.2819,15.1593,14.1398,2.7003,6.9696,5.9508,12.7302,13.1823,6.0028,7.565,1.5072,6.0233,2.6194
2017/2/13,0.2879,2.0672,-1.1609,1.0774,0.6806,0.1621,0.0971,0.4539,0.3088,1.6626,-0.3939,0.546,0.2085,0.2994,0.4979,0.1379,1.0593,3.2615,3.9688,0.6426,0.9611,0.4491,0.451,0.2688,0.1462,1.4409,0.5013,0.1447,0.0982,0.0981,0.1362,0.1044,13456480618,4997080236,5543191930,3782520000,7337104716,13036702961,19266055371,7703693499,55589094288,8306716641,27411805035,7337104716,13036702961,19266055371,8306716641,55589094288,14.5236,-62.1875,718.3396,159.9721,117.366,33.7407,32.3845,25.266,28.8621,57.7222,37.7252,46.4656,18.0808,18.1335,27.0295,12.6973,1.3669,3.0491,2.286,3.224,3.172,2.4068,2.4849,1.7693,5.5975,5.0367,3.3218,1.2558,1.2897,1.3914,2.3585,2.4625,2.5775,7.2844,12.9183,6.3495,15.2625,14.1627,2.7029,7.0012,5.9692,12.9419,13.1304,6.0425,7.5894,1.5135,6.0603,2.626
2017/2/14,-0.5741,-0.8861,2.7685,0.2665,1.04,1.6721,1.213,1.3554,0.6157,2.1164,-0.3955,0,0.0693,-0.0597,1.4862,0.1377,0.6102,2.5333,4.9393,0.5692,1.3588,1.1309,0.692,0.3918,0.1993,2.0731,0.4763,0.0374,0.1128,0.156,0.2661,0.1024,13379233313,4952802310,5696652780,3792600000,7413413657,13254684510,19499753277,7808111031,55931331456,8482520168,27303396767,7413413657,13254684510,19499753277,8482520168,55931331456,14.4402,-61.6365,738.2265,160.3984,118.5867,34.3049,32.7774,25.6085,29.0398,58.9438,37.576,46.4036,18.0691,18.0984,27.3945,12.6978,1.359,3.0221,2.3493,3.2326,3.205,2.447,2.515,1.7932,5.6319,5.1433,3.3086,1.2541,1.2889,1.3887,2.3904,2.4626,2.5627,7.2198,13.276,6.3665,15.4212,14.3995,2.7357,7.0961,6.0059,13.2158,13.0785,6.0344,7.5845,1.5106,6.1421,2.6261
2017/2/15,-0.7506,2.1711,-4.3265,-1.8605,2.2645,1.8037,1.582,-0.7429,4.8951,2.5907,1.418,0.2715,0.9009,0.6571,0.0697,1.0316,0.7798,4.0928,5.0412,0.4077,3.1569,2.406,1.4882,0.2711,0.7088,3.3386,1.3959,0.2422,0.1452,0.2572,0.3534,0.359,13278811815,5060334416,5450185354,3722040000,7581293328,13493761048,19808234513,7750101291,58669228800,8702274577,27690569154,7581293328,13493761048,19808234513,8702274577,58669228800,14.3318,-62.9747,706.2869,157.4143,121.2721,34.9237,33.2959,25.4182,30.4613,60.4709,38.1089,46.4119,18.1858,18.1713,27.3443,12.7963,1.3488,3.0877,2.2476,3.1724,3.2776,2.4912,2.5548,1.7799,5.9076,5.2765,3.3556,1.2544,1.2972,1.3943,2.386,2.4817,2.5434,7.3766,12.7016,6.248,15.7704,14.6593,2.779,7.0434,6.2999,13.5582,13.2639,6.0355,7.6335,1.5166,6.1309,2.6465
2017/2/16,0.9889,0,0.256,2.5051,-0.6543,-0.7295,0.2832,0.5988,-1.0833,2.6171,-0.2237,-0.4513,-0.0687,-0.0593,0.8362,-0.2723,0.6016,2.5319,2.7871,0.6511,1.8276,1.0173,0.8876,0.1922,0.3537,2.7713,0.6294,0.1781,0.073,0.0857,0.2103,0.0998,13410132235,5060334416,5464136340,3815280000,7531692516,13395317767,19864322010,7796509083,58033645488,8930020055,27628621572,7531692516,13395317767,19864322010,8930020055,58033645488,14.4735,-62.9747,708.0948,161.3576,120.4787,34.6689,33.3902,25.5705,30.1313,62.0535,38.0236,46.2005,18.1725,18.1597,27.5718,12.7609,1.3622,3.0877,2.2534,3.2519,3.2561,2.473,2.562,1.7906,5.8436,5.4146,3.348,1.2486,1.2963,1.3934,2.4058,2.4748,2.5686,7.3766,12.7341,6.4045,15.6672,14.5523,2.7869,7.0855,6.2317,13.913,13.2342,6.008,7.6279,1.5157,6.1819,2.6392
2017/2/17,-0.9217,1.875,-2.4681,-1.7173,-3.0395,-2.4147,-1.6471,-0.5208,-2.1904,-3.4004,-1.6256,-0.544,-0.3436,-0.5344,-1.935,-0.0683,0.6614,3.6261,3.9453,0.5682,1.7537,0.7907,0.7756,0.3111,0.2501,2.0149,0.6836,0.082,0.1019,0.1061,0.2634,0.0963,13286536546,5155215686,5329276805,3749760000,7302765692,13071861275,19537144942,7755902265,56762478864,8626359417,27179501603,7302765692,13071861275,19537144942,8626359417,56762478864,14.3401,-64.1555,690.6184,158.5866,116.8167,33.8317,32.8402,25.4373,29.4713,59.9434,37.4055,45.8333,18.0644,18.0171,26.9701,12.7201,1.3496,3.1456,2.1978,3.1961,3.1572,2.4133,2.5198,1.7813,5.7156,5.2305,3.2936,1.2387,1.2886,1.3825,2.3533,2.4669,2.5449,7.5149,12.4198,6.2945,15.191,14.2009,2.741,7.0486,6.0952,13.4399,13.0191,5.9602,7.5826,1.5038,6.047,2.6307
2017/2/20,3.314,-0.7362,-0.4363,0.4032,0.8359,0.9683,0.3349,2.917,0.6891,0,0.6838,-0.2735,0.4138,1.4328,1.339,0.2049,2.0894,2.4494,2.2894,0.5296,0.9144,0.4576,0.628,0.5399,0.1751,0.9781,0.3469,0.2643,0.0926,0.1754,0.128,0.0956,13726846187,5117263178,5306025161,3764880000,7363812845,13198431207,19602580355,7982140252,57153607056,8626359417,27365344349,7363812845,13198431207,19602580355,8626359417,57153607056,14.8154,-63.6832,687.6053,159.2261,117.7932,34.1593,32.9502,26.1793,29.6744,59.9434,37.6613,45.8996,18.2152,18.3519,27.4458,12.7996,1.3943,3.1224,2.1882,3.2089,3.1835,2.4366,2.5283,1.8332,5.755,5.2305,3.3161,1.2405,1.2993,1.4081,2.3948,2.4823,2.6293,7.4595,12.3656,6.3199,15.318,14.3384,2.7501,7.2542,6.1372,13.4399,13.1081,5.9689,7.6459,1.5317,6.1536,2.6472
