ÈÕÆÚ,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH
2016/1/27,0,-1.4688,2.2556,0,-8.1712,-4.7923,-6.1202,-5.6983,-6.8362,0,-5.9182,,0,-4.5802,1.0602,0,0,-9.9973,3.2653,0,0,-2.0882,0,,,,-5.0269,-2.6536,-4.3339,0,-2.9462,-0.2453,,,2.4892,7.624,,4.0441,4.2895,2.1332,1.8784,3.2479,,5.4035,,,2.7159,6.7452,,,0.2934,3.4273,,,3.8677,,,,,0.3596,2.8868,1.7313,,8.0884,4.7216,,2146918936,3922519837,5851760702,4130593619,8928539431,3802529647,4135785836,13863292691,1769377975,5035335939,2558634828,,6403510060,12588313535,3396966881,5188321158,3828988242,3798695844,4609519135,3033600000,17545374000,2745479564,5127138027,,,,2828064090,2773024983,4806144000,7040663868,1526638600,1220244000,,1841.693,28.8966,34.6843,29.5865,94.8203,473.5754,49.6319,27.8861,-45.9433,185.659,88.0256,,191.0499,249.5891,115.9681,270.432,48.3122,187.8866,70.9303,482.9758,90.9737,270.3733,83.2225,,,,161.0018,26.8337,32.8896,155.7562,224.8832,120.0242,,94.4015,5.3209,25.5614,7.1186,3.7342,9.5826,17.8611,6.2676,4.3608,8.0621,8.3795,,5.7377,4.0082,13.8237,6.1299,5.6325,5.3165,4.4763,4.7932,8.5246,4.9794,13.6205,,,,45.1526,5.468,2.731,4.7631,10.9494,5.002,,35.7804,5.2718,13.6252,6.9074,4.8662,20.5819,15.1502,1.5861,16.4907,12.4981,3.1181,,14.0533,2.0243,8.5524,7.3453,1.8977,11.5418,7.7444,12.1131,22.003,8.6374,8.4341,,,,7.1175,6.8454,1.5964,7.5494,3.2859,3.6959,
2016/1/28,0,-1.4907,-6.1275,0,0,-10,-8.5371,-2.9028,-6.4846,-9.9954,-10.0034,,0,-2.8571,-9.9874,0,0,-10.0092,-3.3377,0,0,-0.0751,0,,,,-5.0095,-5.3802,-8.3893,0,-6.5516,-9.3852,,,1.769,5.2698,,1.8193,2.9934,1.6082,1.5763,1.7071,0.2724,3.498,,,1.9199,5.503,,,10.8991,3.172,,,3.0793,,,,,1.5288,1.9265,1.0812,,5.1324,3.5987,,2146918936,3864047492,5493196933,4130593619,8928539431,3422276682,3782711376,13460862986,1654640154,4532034817,2302684188,,6403510060,12228647434,3057697843,5188321158,3828988242,3418478500,4455666059,3033600000,17545374000,2743417774,5127138027,,,,2686393582,2623830669,4402944000,7040663868,1426618600,1105721100,,1841.693,28.4659,32.559,29.5865,94.8203,426.2178,45.3948,27.0766,-42.964,167.1016,79.2201,,191.0499,242.458,104.3859,270.432,48.3122,169.8603,68.5628,482.9758,90.9737,270.1702,83.2225,,,,152.9365,25.39,30.1304,155.7562,210.1497,108.7596,,94.4015,5.2416,23.9951,7.1186,3.7342,8.6243,16.3363,6.0856,4.078,7.2562,7.5413,,5.7377,3.8937,12.443,6.1299,5.6325,4.8064,4.3269,4.7932,8.5246,4.9757,13.6205,,,,42.8907,5.1738,2.5018,4.7631,10.232,4.5326,,35.7804,5.1932,12.7903,6.9074,4.8662,18.5237,13.8568,1.54,15.4214,11.2489,2.8062,,14.0533,1.9665,7.6982,7.3453,1.8977,10.4345,7.4859,12.1131,22.003,8.6309,8.4341,,,,6.761,6.4771,1.4625,7.5494,3.0706,3.3491,
2016/1/29,0,5.2963,9.9963,0,4.1667,3.654,3.5639,9.701,3.0109,-10.0026,4.8448,,0,6.1176,-2.0979,0,0,-1.0173,3.0895,0,0,4.2237,0,,,,3.7811,4.5489,3.4799,0,0.6777,6.136,,,1.8188,3.7991,,2.1309,3.8312,1.2128,1.4589,1.6257,16.2128,3.7123,,,2.2529,6.8633,,,7.784,3.9428,,,2.6657,,,,,2.4044,1.9909,1.1498,,13.2714,4.5532,,2146918936,4068700701,6042311733,4130593619,9300561908,3547326315,3917521624,14766706314,1704460524,4078715099,2414244967,,6403510060,12976752924,2993550336,5188321158,3828988242,3383702523,4593324074,3033600000,17545374000,2859290372,5127138027,,,,2787968663,2743186120,4556160000,7040663868,1436287200,1173568000,,1841.693,29.9735,35.8137,29.5865,98.7711,441.7918,47.0126,29.7034,-44.2576,150.3872,83.0581,,191.0499,257.2907,102.196,270.432,48.3122,168.1323,70.6811,482.9758,90.9737,281.5813,83.2225,,,,158.7192,26.545,31.1789,155.7562,211.5739,115.4331,,94.4015,5.5192,26.3937,7.1186,3.8897,8.9394,16.9185,6.676,4.2008,6.5304,7.9067,,5.7377,4.1319,12.182,6.1299,5.6325,4.7576,4.4606,4.7932,8.5246,5.1858,13.6205,,,,44.5124,5.4092,2.5889,4.7631,10.3013,4.8107,,35.7804,5.4682,14.0688,6.9074,5.069,19.2006,14.3506,1.6894,15.8857,10.1237,2.9421,,14.0533,2.0868,7.5367,7.3453,1.8977,10.3283,7.7172,12.1131,22.003,8.9954,8.4341,,,,7.0166,6.7717,1.5134,7.5494,3.0914,3.5546,
2016/2/1,0,-2.2754,2.7128,0,1.6949,-7.482,5.1618,-3.8376,-1.1515,-10.0028,-0.4212,,0,2.3282,-1.8095,0,0,-0.6166,-0.9255,0,0,-1.096,0,,,,-4.9856,10.0073,0.0885,0,-9.4243,5.3267,,,1.4237,9.9526,,2.0893,3.6287,5.0291,0.9325,1.657,11.7128,5.1274,,,2.0526,3.5283,,,3.9485,2.4882,,,6.18,,,,,1.3072,1.9359,0.8985,,8.2198,5.824,,2146918936,3976119487,6206226599,4130593619,9458198550,3281914850,4119736997,14200019586,1684834318,3670727354,2404076667,,6403510060,13278872449,2939381330,5188321158,3828988242,3362836937,4550812040,3033600000,17545374000,2827951164,5127138027,,,,2648971184,3017703658,4560192000,7040663868,1300926800,1236080500,,1841.693,29.2915,36.7852,29.5865,100.4452,408.7369,49.4393,28.5635,-43.748,135.3442,82.7083,,191.0499,263.2808,100.3467,270.432,48.3122,167.0955,70.0269,482.9758,90.9737,278.495,83.2225,,,,150.8061,29.2014,31.2065,155.7562,191.6345,121.5818,,94.4015,5.3936,27.1097,7.1186,3.9557,8.2706,17.7918,6.4198,4.1525,5.8772,7.8734,,5.7377,4.2281,11.9616,6.1299,5.6325,4.7282,4.4193,4.7932,8.5246,5.129,13.6205,,,,42.2932,5.9505,2.5912,4.7631,9.3305,5.067,,35.7804,5.3438,14.4505,6.9074,5.1549,17.764,15.0914,1.6246,15.7028,9.111,2.9297,,14.0533,2.1354,7.4003,7.3453,1.8977,10.2647,7.6457,12.1131,22.003,8.8969,8.4341,,,,6.6668,7.4494,1.5147,7.5494,2.8001,3.7439,
2016/2/2,0,4.5343,4.3249,0,2.6667,10.0311,3.4671,4.5113,4.5699,1.9316,10.006,,0,4.117,9.9903,0,0,9.9966,4.5374,0,0,1.1228,0,,,,1.7154,0,5.3935,0,3.8186,9.9798,,,1.7804,8.0608,,1.9355,2.7592,2.0007,1.282,1.6631,9.3915,4.2996,,,1.6518,3.4438,,,6.8771,3.1202,,,3.3617,,,,,1.8467,,0.9928,,5.66,7.4727,,2146918936,4156409219,6474637191,4130593619,9710417178,3611127148,4262571665,14840621992,1761829434,3741631207,2644629595,,6403510060,13825564922,3255133301,5188321158,3828988242,3699004711,4757299063,3033600000,17545374000,2859702730,5127138027,,,,2694412668,3017703658,4806144000,7040663868,1350603400,1359438500,,1841.693,30.6197,38.3761,29.5865,103.1238,449.7377,51.1534,29.852,-45.7473,137.9585,90.9841,,191.0499,274.1201,110.3716,270.432,48.3122,183.7993,73.2043,482.9758,90.9737,281.6219,83.2225,,,,153.3931,29.2014,32.8896,155.7562,198.9522,133.7154,,94.4015,5.6382,28.2822,7.1186,4.0612,9.1002,18.4087,6.7094,4.3422,5.9907,8.6612,,5.7377,4.4022,13.1566,6.1299,5.6325,5.2009,4.6198,4.7932,8.5246,5.1866,13.6205,,,,43.0187,5.9505,2.731,4.7631,9.6868,5.5726,,35.7804,5.5861,15.0755,6.9074,5.2923,19.5459,15.6146,1.6979,16.4204,9.287,3.2229,,14.0533,2.2233,8.1396,7.3453,1.8977,11.2908,7.9927,12.1131,22.003,8.9967,8.4341,,,,6.7812,7.4494,1.5964,7.5494,2.907,4.1175,
2016/2/3,0,2.2274,3.2595,0,0.3247,10.0353,-2.2214,1.7156,3.856,3.4483,9.3046,,0,-1.3528,4.9383,0,0,6.7377,-1.0213,0,0,-2.5667,0,,,,4.8611,0,3.6913,0,4.0978,-8.13,,,1.7123,8.6102,,1.6187,6.44,1.202,0.7902,2.1161,9.0789,4.7448,,,1.3514,7.0678,,,6.4876,3.0009,,,2.0315,,,,,1.4609,,0.9997,,6.44,14.5853,,2146918936,4248990432,6685677581,4130593619,9741944507,3973515879,4167883514,15095220377,1829766302,3870652973,2890702457,,6403510060,13638538550,3415880625,5188321158,3828988242,3948232543,4708713881,3033600000,17545374000,2786303006,5127138027,,,,2825391061,3017703658,4983552000,7040663868,1405947800,1248916400,,1841.693,31.3017,39.627,29.5865,103.4586,494.8704,50.017,30.3642,-47.5113,142.7157,99.4499,,191.0499,270.4119,115.8221,270.432,48.3122,196.1832,72.4567,482.9758,90.9737,274.3935,83.2225,,,,160.8497,29.2014,34.1037,155.7562,207.1047,122.8444,,94.4015,5.7638,29.204,7.1186,4.0743,10.0135,17.9998,6.8245,4.5097,6.1973,9.4671,,5.7377,4.3426,13.8063,6.1299,5.6325,5.5513,4.5726,4.7932,8.5246,5.0535,13.6205,,,,45.1099,5.9505,2.8318,4.7631,10.0837,5.1196,,35.7804,5.7105,15.5668,6.9074,5.3095,21.5074,15.2677,1.727,17.0536,9.6073,3.5228,,14.0533,2.1932,8.5416,7.3453,1.8977,12.0515,7.911,12.1131,22.003,8.7658,8.4341,,,,7.1108,7.4494,1.6553,7.5494,3.0261,3.7828,
2016/2/4,0,1.8349,3.7389,0,10.0324,2.5048,0.8086,2.6115,3.7954,10,3.5176,,0,1.8987,1.1765,0,0,0.9982,2.7515,0,0,2.3975,0,,,,0.473,0,4.9353,0,5.9995,-1.1078,,,1.9969,8.2378,,3.7354,5.8787,1.3917,1.3644,2.2356,11.5321,3.9524,,,1.6793,6.1174,,,3.5784,3.3982,,,2.1315,,,,,1.9401,,1.5613,,7.4977,11.1126,,2146918936,4326953560,6935647751,4130593619,10719291690,4073045179,4201586076,15489437231,1899212878,4257718270,2992385458,,6403510060,13897498143,3456067456,5188321158,3828988242,3987645317,4838274366,3033600000,17545374000,2853105002,5127138027,,,,2838756203,3017703658,5229504000,7040663868,1490298000,1235080300,,1841.693,31.876,41.1086,29.5865,113.8379,507.266,50.4215,31.1571,-49.3145,156.9872,102.9481,,191.0499,275.5463,117.1847,270.432,48.3122,198.1416,74.4503,482.9758,90.9737,280.9721,83.2225,,,,161.6106,29.2014,35.7868,155.7562,219.53,121.4835,,94.4015,5.8695,30.296,7.1186,4.4831,10.2643,18.1453,7.0028,4.6808,6.817,9.8001,,5.7377,4.4251,13.9687,6.1299,5.6325,5.6067,4.6985,4.7932,8.5246,5.1746,13.6205,,,,45.3233,5.9505,2.9715,4.7631,10.6887,5.0629,,35.7804,5.8153,16.1489,6.9074,5.8422,22.0461,15.3912,1.7721,17.7008,10.568,3.6467,,14.0533,2.2349,8.6421,7.3453,1.8977,12.1718,8.1287,12.1131,22.003,8.976,8.4341,,,,7.1445,7.4494,1.737,7.5494,3.2077,3.7409,
2016/2/5,0,-0.7883,-4.2245,0,0.5882,4.3233,0.0764,-1.9088,-2.2258,-3.4671,-1.9223,,0,-2.381,-4.9003,0,0,0.9302,2.7197,0,0,-2.7461,0,,,,4.9906,0,-1.9275,0,0,-4.535,,,1.6221,5.3141,,3.0339,5.6651,0.7972,0.4521,1.6926,9.3054,2.8426,,,1.0556,5.425,,,2.1015,3.8316,,,1.9427,,,,,1.0011,,0.9364,,5.1785,7.1906,,2146918936,4292844691,6642649928,4130593619,10782346347,4249135478,4204795844,15408978671,1856941049,4110098772,2934861932,,6403510060,13566605330,3286708668,5188321158,3828988242,4024739692,4969859234,3033600000,17545374000,2774756982,5127138027,,,,2980426711,3017703658,5128704000,7040663868,1490298000,1179069100,,1841.693,31.6248,39.372,29.5865,114.5076,529.1967,50.46,30.5624,-48.2169,151.5443,100.9691,,191.0499,268.9857,111.4423,270.432,48.3122,199.9847,76.4751,482.9758,90.9737,273.2565,83.2225,,,,169.6759,29.2014,35.097,155.7562,219.53,115.9742,,94.4015,5.8233,29.0161,7.1186,4.5095,10.708,18.1592,6.8691,4.5766,6.5807,9.6117,,5.7377,4.3197,13.2842,6.1299,5.6325,5.6589,4.8262,4.7932,8.5246,5.0325,13.6205,,,,47.5852,5.9505,2.9142,4.7631,10.6887,4.8333,,35.7804,5.7695,15.4667,6.9074,5.8766,22.9992,15.403,1.7383,17.3068,10.2016,3.5766,,14.0533,2.1817,8.2186,7.3453,1.8977,12.285,8.3498,12.1131,22.003,8.7295,8.4341,,,,7.501,7.4494,1.7035,7.5494,3.2077,3.5712,
2016/2/15,0,-2.1566,-1.6656,0,-2.5731,1.3213,-3.5878,-2.7568,1.1382,6.9005,0,,0,2.9692,0.2183,0,0,1.7569,-1.0183,0,0,-3.5815,0,,,,-1.0762,0,0.7862,0,2.9306,-2.8135,,,1.7199,4.2257,,1.6892,5.2621,0.9484,1.0166,0.9983,9.5494,2.2673,,,1.3418,3.9911,,,2.1999,2.2825,,,1.8546,,,,,1.6723,,0.6629,,8.2572,3.6813,,2146918936,4200263478,6532007394,4130593619,10504905856,4305280211,4053936757,14984190610,1878076963,4393714185,2934861932,,6403510060,13969431363,3293884888,5188321158,3828988242,4095450844,4919249669,3033600000,17545374000,2675378704,5127138027,,,,2948350369,3017703658,5169024000,7040663868,1533973400,1145895800,,1841.693,30.9427,38.7162,29.5865,111.5612,536.189,48.6496,29.7199,-48.7657,162.0016,100.9691,,191.0499,276.9726,111.6856,270.432,48.3122,203.4983,75.6964,482.9758,90.9737,263.4698,83.2225,,,,167.8498,29.2014,35.3729,155.7562,225.9637,112.7112,,94.4015,5.6977,28.5328,7.1186,4.3934,10.8495,17.5077,6.6797,4.6287,7.0348,9.6117,,5.7377,4.448,13.3132,6.1299,5.6325,5.7583,4.7771,4.7932,8.5246,4.8523,13.6205,,,,47.073,5.9505,2.9372,4.7631,11.002,4.6973,,35.7804,5.645,15.209,6.9074,5.7254,23.3031,14.8503,1.6904,17.5038,10.9056,3.5766,,14.0533,2.2464,8.2365,7.3453,1.8977,12.5009,8.2647,12.1131,22.003,8.4169,8.4341,,,,7.4203,7.4494,1.7169,7.5494,3.3017,3.4707,
2016/2/16,0,5.4524,6.6499,0,4.1417,2.9046,4.8298,6.9483,3.2154,9.9206,7.0679,,0,3.8105,4.8802,0,0,3.255,3.6214,0,0,6.6276,0,,,,4.9864,0,3.8222,0,3.1732,6.4009,,,2.1599,7.2012,,1.839,5.2939,1.5372,1.0023,2.0939,10.4784,2.7538,,,1.6463,5.4704,,,1.7911,3.3136,,,2.8209,,,,,1.681,,0.9298,,9.8685,7.6193,,2146918936,4429280164,6966381788,4130593619,10939982990,4430329844,4249732594,16025337818,1938465290,4829598529,3142295254,,6403510060,14501737192,3454632212,5188321158,3828988242,4228758755,5097395336,3033600000,17545374000,2852692644,5127138027,,,,3095366934,3017703658,5366592000,7040663868,1582649800,1219243800,,1841.693,32.6299,41.2908,29.5865,116.1817,551.763,50.9993,31.7849,-50.3338,178.0732,108.1055,,191.0499,287.5266,117.136,270.432,48.3122,210.1222,78.4376,482.9758,90.9737,280.9315,83.2225,,,,176.2194,29.2014,36.7249,155.7562,233.134,119.9258,,94.4015,6.0083,30.4302,7.1186,4.5754,11.1647,18.3532,7.1439,4.7776,7.7327,10.291,,5.7377,4.6175,13.9629,6.1299,5.6325,5.9457,4.9501,4.7932,8.5246,5.1739,13.6205,,,,49.4203,5.9505,3.0494,4.7631,11.3511,4.9979,,35.7804,5.9528,16.2204,6.9074,5.9625,23.98,15.5676,1.8078,18.0667,11.9874,3.8294,,14.0533,2.332,8.6385,7.3453,1.8977,12.9078,8.564,12.1131,22.003,8.9747,8.4341,,,,7.7903,7.4494,1.7826,7.5494,3.4065,3.6929,
2016/2/17,0,0.5501,3.5294,0,1.4409,-0.6912,0.4909,-0.5198,0.0779,3.562,1.4053,,0,1.7857,-0.0831,0,0,-0.1371,2.3034,0,0,9.4247,0,,,,5.0086,0,-0.1503,0,-0.7584,2.9669,,,2.5125,8.9625,,2.0503,5.3816,1.2493,0.7922,2.4797,12.1593,3.0474,,,1.6549,5.5868,,,2.3945,3.4354,,,4.1346,,,,,2.0765,,0.9159,,9.5168,9.0362,,2146918936,4453643641,7212254086,4130593619,11097619632,4399705444,4270596085,15942046041,1939974998,5001627550,3186454728,,6403510060,14760696785,3451761724,5188321158,3828988242,4222962758,5214809526,3033600000,17545374000,3121550060,5127138027,,,,3250402583,3017703658,5358528000,7040663868,1570647400,1255417700,,1841.693,32.8093,42.7481,29.5865,117.8557,547.949,51.2497,31.6197,-50.373,184.4161,109.6247,,191.0499,292.661,117.0387,270.432,48.3122,209.8342,80.2444,482.9758,90.9737,307.4085,83.2225,,,,185.0456,29.2014,36.6697,155.7562,231.366,123.4839,,94.4015,6.0414,31.5042,7.1186,4.6413,11.0875,18.4433,7.1067,4.7813,8.0081,10.4356,,5.7377,4.6999,13.9513,6.1299,5.6325,5.9376,5.0641,4.7932,8.5246,5.6615,13.6205,,,,51.8956,5.9505,3.0448,4.7631,11.265,5.1462,,35.7804,5.9856,16.7929,6.9074,6.0484,23.8142,15.644,1.7984,18.0807,12.4144,3.8832,,14.0533,2.3737,8.6313,7.3453,1.8977,12.8901,8.7613,12.1131,22.003,9.8205,8.4341,,,,8.1805,7.4494,1.7799,7.5494,3.3806,3.8025,
2016/2/18,0,0.1094,-3.1534,0,-1.7045,-2.2622,-0.9019,-2.2989,0.6226,3.3,2.1152,,0,-1.7544,8.7734,0,0,-4.0351,-2.5621,0,0,-0.1585,0,,,,0.6579,0,-1.2792,0,2.8444,7.0907,,,2.0294,7.2196,,2.4223,3.6541,1.3675,0.8918,2.3302,12.6219,3.626,,,1.4206,13.3977,,,1.8002,3.2141,,,3.1984,,,,,1.4445,,0.9459,,12.2905,15.113,,2146918936,4458516337,6984822210,4130593619,10908455661,4300176144,4232078871,15575562224,1952052664,5166682421,3253856032,,6403510060,14501737192,3754598199,5188321158,3828988242,4052560473,5081200276,3033600000,17545374000,3116601764,5127138027,,,,3271786811,3017703658,5289984000,7040663868,1615323000,1344435500,,1841.693,32.8452,41.4001,29.5865,115.8468,535.5534,50.7874,30.8928,-50.6866,190.5019,111.9436,,191.0499,287.5266,127.307,270.432,48.3122,201.3671,78.1884,482.9758,90.9737,306.9212,83.2225,,,,186.263,29.2014,36.2007,155.7562,237.947,132.2397,,94.4015,6.048,30.5108,7.1186,4.5622,10.8367,18.277,6.9434,4.8111,8.2724,10.6564,,5.7377,4.6175,15.1753,6.1299,5.6325,5.698,4.9344,4.7932,8.5246,5.6525,13.6205,,,,52.237,5.9505,3.0059,4.7631,11.5854,5.5111,,35.7804,5.9921,16.2634,6.9074,5.9453,23.2755,15.5029,1.7571,18.1933,12.8241,3.9653,,14.0533,2.332,9.3886,7.3453,1.8977,12.37,8.5368,12.1131,22.003,9.805,8.4341,,,,8.2343,7.4494,1.7571,7.5494,3.4768,4.0721,
