ÈÕÆÚ,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH
2017/9/11,0.2331,0.3308,0.9842,0.241,0.3333,-1.1173,-1.7692,4.3978,-0.2997,0.9702,0.3861,-0.5821,-1.8661,1.4516,0.7027,0.9036,,1.4868,-0.2636,1.8715,0.2628,0,-0.0563,0.3556,-0.9518,-0.4975,0.1491,2.6409,0.3584,0.0846,0,0.7443,-0.669,,,0,0.116,1.6958,0.9384,,4.6342,,0.9681,0.8208,3.0967,1.851,1.3304,1.3753,0.3465,2.5045,3.6989,3.0446,1.2124,0.7602,1.8417,1.0128,1.1774,1.1641,5.6417,,0.9507,1.5648,2.2075,3.1815,,1.1128,1.5874,1.9586,1.581,1.3437,6.7727,2.2353,1.9937,,7.0336,10.0306,,,,2.1633,2.0824,5.7044,,10.8711,,4.7733,21422839157,23370797723,21813994409,16263057965,3628925134,5119163220,4350602335,11518990100,3156412544,12126511997,7459813517,6059762183,10246758656,5009591372,6449119825,904500000,,4428945969,4067690010,3161309217,2119618364,3648630797,7473710009,1701673836,3843112411,3970740816,3440041452,4002893468,2333417828,1502083965,2002571806,2739440000,1039853000,,,30484626641,5272550686,6532964471,12964628880,,897500000,,2138000000,763.8222,81.7504,47.9912,23.9443,197.1231,439.9376,122.0005,112.4411,44.1874,67.6472,36.1445,116.8327,123.0931,-15.6396,361.91,56.3165,,119.0227,128.1646,34.7502,235.5598,275.3985,31.3015,70.635,51.0715,211.0705,161.5992,70.6472,125.7316,68.719,104.4534,241.7183,69.7832,,,9.5551,272.433,113.6501,92.5323,,57.8832,,61.2001,9.1389,5.9499,9.0611,2.4128,2.7327,15.1122,2.4276,11.7609,2.4373,5.2585,3.4153,3.2128,7.0124,2.2855,5.5732,5.596,,6.0236,6.5569,3.3199,3.644,3.2839,5.2635,4.9144,9.1338,4.7375,6.799,5.3792,6.0545,7.1761,9.1819,12.3877,7.3023,,,1.8866,44.6044,7.4369,7.1431,,13.1908,,9.4149,0.3663,1.8523,6.2463,4.5682,5.9439,4.6283,3.6952,9.7353,7.3046,11.7335,5.021,9.6289,5.5942,3.3262,11.3008,6.8694,,8.9513,15.6251,4.2884,5.1971,6.7921,10.487,10.4235,13.9465,21.0474,10.9332,9.499,7.2493,16.3502,23.7704,17.831,14.3928,,,1.5128,39.7651,5.791,4.7591,,14.4908,,7.3797
2017/9/12,1.6279,9.2857,-2.3729,0.9615,-1.3289,-0.565,-0.3132,3.9732,-2.6052,-1.5786,1.4615,-0.9109,0.6711,-0.7949,-1.8753,-3.7612,,0,-1.5859,0.5462,-1.0485,0,-1.8592,-0.5314,-0.7047,-1.1667,0.5212,-3.5131,0.7143,-2.1978,0,-1.3813,-4.0731,,,0,-2.2016,-1.4149,3.3778,,-2.5348,,-2.8531,1.9218,11.8071,2.9221,1.5599,1.924,0.2887,1.4738,4.3388,4.0947,1.2435,1.2992,1.9114,0.8731,1.3806,1.6447,8.8543,,1.2337,1.5581,3.2975,3.5397,,0.9241,1.7556,2.9316,1.9599,3.3416,5.4318,2.6537,2.0948,,11.5259,9.8901,,,,2.3297,1.3997,10.7927,,9.0596,,5.7736,21771583051,25540943226,21296374203,16419433523,3580700215,5090241394,4336974764,11976661798,3074181355,11935084560,7568841561,6004565910,10315528848,4969769501,6328181250,870480000,,4428945969,4003180388,3178575554,2097394319,3648630797,7334762161,1692630396,3816030901,3924415506,3457971675,3862267325,2350085098,1469071131,2002571806,2701600000,997498500,,,30484626641,5156469037,6440532432,13402541663,,874750000,,2077000000,776.2565,89.3415,46.8525,24.1745,194.5035,437.452,121.6184,116.9086,43.0363,66.5793,36.6727,115.7685,123.9192,-15.5153,355.1232,54.1983,,119.0227,126.132,34.94,233.09,275.3985,30.7196,70.2596,50.7116,208.608,162.4415,68.1653,126.6297,67.2087,104.4534,238.3794,66.9409,,,9.5551,266.4351,112.0421,95.6578,,56.4159,,59.454,9.2877,6.5024,8.8461,2.436,2.6964,15.0268,2.42,12.2282,2.3738,5.1755,3.4652,3.1835,7.0594,2.2674,5.4687,5.3856,,6.0236,6.4529,3.338,3.6058,3.2839,5.1656,4.8883,9.0695,4.6823,6.8344,5.1902,6.0978,7.0183,9.1819,12.2166,7.0049,,,1.8866,43.6224,7.3317,7.3844,,12.8565,,9.1462,0.3722,2.0243,6.0981,4.6122,5.8649,4.6021,3.6837,10.1221,7.1143,11.5483,5.0943,9.5411,5.6318,3.2998,11.0889,6.611,,8.9513,15.3773,4.3118,5.1426,6.7921,10.292,10.3681,13.8483,20.8019,10.9901,9.1652,7.3011,15.9909,23.7704,17.5847,13.8065,,,1.5128,38.8897,5.7091,4.9199,,14.1235,,7.1691
2017/9/13,0.3432,-1.81,0.5208,0,0.6734,2.8788,0.4713,1.5193,0,0.5579,-0.6823,0.7223,-0.7222,-0.4808,0,0.9305,,-1.4903,0.8953,0.2469,0.2649,0,-0.6889,1.2467,0.5161,0.7589,-1.1852,1.1795,-2.1277,0.4322,0,-3.8436,0.3009,,,0,1.3033,0.3075,-0.6894,,2.5722,,3.5628,1.3119,6.2411,1.1966,1.1475,1.0167,0.5889,1.2051,2.8188,2.2383,0.8416,1.1356,1.6133,0.9198,1.0839,0.9653,3.7598,,0.5705,0.86,1.582,1.8176,,0.5787,1.343,1.7162,0.9784,1.5784,3.2982,2.2685,1.1816,,8.4581,5.6003,,,,2.825,0.8531,6.6123,,7.5809,,5.6943,21846313885,25078663710,21407292819,16419433523,3604812674,5236778646,4357416121,12158627654,3074181355,12001668016,7517196698,6047934410,10241027806,4945876378,6328181250,878580000,,4362942480,4039019067,3186423888,2102950330,3648630797,7284235671,1713731755,3835726544,3954196063,3416988307,3907822272,2300083288,1475419753,2002571806,2597760000,1000500000,,,30484626641,5223674202,6460339297,13310138048,,897250000,,2151000000,778.921,87.7245,47.0965,24.1745,195.8133,450.0454,122.1916,118.6848,43.0363,66.9508,36.4225,116.6047,123.0242,-15.4407,355.1232,54.7026,,117.2489,127.2612,35.0263,233.7074,275.3985,30.508,71.1355,50.9733,210.191,160.5163,68.9693,123.9354,67.4991,104.4534,229.217,67.1423,,,9.5551,269.9076,112.3867,94.9983,,57.867,,61.5723,9.3196,6.3847,8.8921,2.436,2.7145,15.4594,2.4314,12.414,2.3738,5.2044,3.4415,3.2065,7.0084,2.2565,5.4687,5.4357,,5.9338,6.5107,3.3463,3.6154,3.2839,5.13,4.9492,9.1163,4.7178,6.7534,5.2514,5.968,7.0487,9.1819,11.747,7.0259,,,1.8866,44.1909,7.3543,7.3335,,13.1872,,9.4721,0.3735,1.9877,6.1299,4.6122,5.9044,4.7346,3.701,10.2759,7.1143,11.6127,5.0596,9.6101,5.5911,3.2839,11.0889,6.6725,,8.8179,15.515,4.3224,5.1562,6.7921,10.2211,10.4973,13.9197,20.9597,10.8599,9.2733,7.1458,16.06,23.7704,16.9088,13.8481,,,1.5128,39.3965,5.7267,4.8859,,14.4868,,7.4245
2017/9/14,-1.4823,1.8433,1.5544,-0.8333,0.3344,-0.9573,1.6419,4.7619,-1.4403,2.982,0.1527,-1.5645,0.7275,-1.9324,-2,-1.5366,,-0.5128,0.0887,0.7389,-0.7926,0,-0.5202,-0.3518,-2.439,-1.2552,-0.4498,-2.889,-0.4348,-1.463,0,1.0163,-3.1,,,0,2.3392,-0.4088,3.0184,,0.5294,,-0.7903,1.1798,7.2783,2.0987,1.2264,3.3013,0.3249,2.1559,2.8541,3.4285,2.1034,0.8768,1.4213,0.9104,1.515,1.3215,5.006,,1.1613,1.1377,2.106,1.7228,,0.4148,1.298,2.242,1.3677,1.4432,3.0696,1.3664,1.5117,,6.8952,4.9943,,,,3.2833,1.3397,11.1335,,10.257,,3.2952,21522480270,25540943226,21740048665,16282604910,3616868904,5186647481,5649508982,12737609924,3029903023,12359554094,7528673334,5953312229,10315528848,4850303888,6201617625,865080000,,4340568416,4042602935,3209968892,2086282296,3648630797,7246340803,1707702795,3742172238,3904561802,3401619544,3794925228,2514400764,1453834438,2002571806,2624160000,969484500,,,30484626641,5345865411,6433930143,13711892894,,902000000,,2134000000,767.3748,89.3415,47.8286,23.9731,196.4682,445.7371,124.1979,124.3365,42.4164,68.9472,36.4781,114.7804,123.9192,-15.1423,348.0207,53.8621,,116.6477,127.3741,35.2851,231.8551,275.3985,30.3493,70.8852,49.7301,207.5526,159.7943,66.9768,123.3966,66.5116,104.4534,231.5464,65.0609,,,9.5551,276.2212,111.9272,97.8657,,58.1734,,61.0856,9.1814,6.5024,9.0304,2.4157,2.7236,15.3114,2.4713,13.0051,2.3396,5.3596,3.4468,3.1563,7.0594,2.2129,5.3593,5.3521,,5.9034,6.5165,3.371,3.5867,3.2839,5.1034,4.9318,8.8939,4.6586,6.7231,5.0997,5.9421,6.9455,9.1819,11.8664,6.8081,,,1.8866,45.2246,7.3242,7.5548,,13.257,,9.3972,0.368,2.0243,6.2251,4.5737,5.9241,4.6893,3.7618,10.7652,7.0119,11.959,5.0673,9.4597,5.6318,3.2205,10.8671,6.57,,8.7727,15.5288,4.3544,5.1154,6.7921,10.168,10.4604,13.5802,20.6966,10.811,9.0054,7.1147,15.825,23.7704,17.0806,13.4188,,,1.5128,40.3181,5.7032,5.0334,,14.5635,,7.3659
2017/9/15,-0.9259,-0.5028,-1.5306,-0.7203,2.8333,-0.7063,-0.2308,3.0303,0,-0.404,-1.6768,0.1325,1,-0.4926,0.6349,0.2497,,0.0258,1.773,1.0269,-0.7989,0,-0.1162,-1.1474,-4.1447,-0.5932,-0.9789,-3.5491,-1.7467,0.6114,0,2.7163,0.2752,,,0,-0.6857,0.3079,0.293,,-0.2772,,-1.2418,0.8255,3.8178,1.3731,0.9003,4.7799,0.1545,1.4577,3.7108,1.9291,1.1576,0.8548,1.0478,1.0502,0.6211,0.8323,3.7388,,0.7631,1.6254,2.6427,1.1515,,0.351,1.2288,3.332,1.3048,1.0558,3.369,1.5551,1.0579,,8.303,3.5396,,,,3.0456,1.4685,9.9112,,13.2477,,2.946,21323198045,25412532249,21407292819,16165323242,3719346856,5150013168,5636471654,13123598103,3029903023,12309616502,7402430336,5961197411,10418684136,4826410765,6240992975,867240000,,4341687119,4114280292,3242931898,2069614261,3648630797,7237919721,1688108677,3587069047,3881399148,3368320558,3660241034,2470481100,1462722509,2002571806,2695440000,972152500,,,30484626641,5309208048,6453737009,13752068379,,899500000,,2107500000,760.2695,88.8923,47.0965,23.8004,202.0348,442.5888,123.9113,128.1042,42.4164,68.6686,35.8664,114.9324,125.1584,-15.0677,350.2304,53.9966,,116.6777,129.6325,35.6475,230.0027,275.3985,30.314,70.0719,47.6689,206.3214,158.2301,64.5997,131.5734,66.9183,104.4534,237.8359,65.2399,,,9.5551,274.3271,112.2718,98.1525,,58.0122,,60.3271,9.0964,6.4697,8.8921,2.3983,2.8008,15.2033,2.4656,13.3992,2.3396,5.3379,3.389,3.1605,7.13,2.202,5.3933,5.3655,,5.9049,6.632,3.4056,3.5581,3.2839,5.0974,4.8752,8.5253,4.6309,6.6572,4.9187,6.3359,6.988,9.1819,12.1887,6.8269,,,1.8866,44.9145,7.3467,7.577,,13.2202,,9.2805,0.3646,2.0141,6.1299,4.5408,6.092,4.6562,3.7531,11.0914,7.0119,11.9107,4.9823,9.4722,5.6881,3.2046,10.9361,6.5864,,8.775,15.8041,4.3991,5.0745,6.7921,10.1561,10.3404,13.0174,20.5738,10.7052,8.6858,7.5861,15.9218,23.7704,17.5446,13.4557,,,1.5128,40.0416,5.7208,5.0482,,14.5231,,7.2744
2017/9/18,2.2196,1.5664,0.8204,0.8464,-1.1345,0.6365,0.6939,-1.2185,0.5219,-0.6761,0,8.7963,1.1001,0.495,0.3155,-0.0623,,-0.4123,7.3171,2.8558,1.8792,0,-0.1745,0.4464,1.0295,0.7673,1.1407,1.2987,0.7778,-0.5208,0,0.2612,0.6861,,,0,-1.1507,-0.3069,3.0967,,-3.0295,,3.3215,1.3114,5.1606,1.2624,0.9046,2.5341,0.3244,0.8973,3.2766,2.1099,0.8368,0.6107,7.8015,1.1702,0.649,0.8061,3.6896,,0.519,6.6815,3.5185,1.7189,,0.6244,0.8692,1.5543,1.0758,1.0809,1.8042,1.632,0.9398,,9.0227,3.1354,,,,1.7244,0.9816,9.3443,,10.0536,,5.0453,21796493329,25810606277,21582913960,16302151855,3677150052,5182791237,5675583639,12963688714,3045716713,12226387181,7402430336,6485561998,10533301124,4850303888,6260680650,866700000,,4323787868,4415325191,3335542248,2108506341,3648630797,7225288099,1695644876,3623998378,3911179704,3406742465,3707776632,2489695953,1455104162,2002571806,2702480000,978822500,,,30484626641,5248112444,6433930143,14177928515,,872250000,,2177500000,777.1446,90.2848,47.4829,24.0019,199.7427,445.4057,124.7711,126.5433,42.6378,68.2044,35.8664,125.0422,126.5353,-15.1423,351.3352,53.9629,,116.1967,139.1178,36.6655,234.3249,275.3985,30.2611,70.3847,48.1596,207.9044,160.035,65.4387,132.5967,66.5697,104.4534,238.4571,65.6875,,,9.5551,271.1703,111.9272,101.192,,56.2547,,62.3308,9.2983,6.571,8.9651,2.4186,2.769,15.3,2.4827,13.2359,2.3519,5.3018,3.389,3.4385,7.2085,2.2129,5.4103,5.3622,,5.8805,7.1173,3.5029,3.6249,3.2839,5.0885,4.897,8.6131,4.6665,6.7332,4.9826,6.3851,6.9516,9.1819,12.2206,6.8737,,,1.8866,44.3976,7.3242,7.8116,,12.8197,,9.5888,0.3726,2.0457,6.1801,4.5792,6.0228,4.6858,3.7792,10.9563,7.0485,11.8301,4.9823,10.3054,5.7507,3.2205,10.9706,6.5823,,8.7388,16.9605,4.5247,5.1699,6.7921,10.1384,10.3865,13.1514,20.7317,10.8273,8.7986,7.6451,15.8388,23.7704,17.5904,13.548,,,1.5128,39.5808,5.7032,5.2045,,14.0832,,7.516
2017/9/19,-1.4857,-1.7413,0.7281,-0.9592,-1.4754,-3.5714,-2.144,-0.553,9.9688,1.2253,-2.1705,-0.3647,1.469,-0.4926,-2.1114,1.3707,,0.1294,-0.974,-0.9882,-0.1318,0,-0.3497,0.7111,-1.6304,-1.3536,-0.0752,-1.4957,-0.6983,-0.9599,0,-1.4653,0.8177,,,0,-1.8626,-0.7696,-4.9589,,0.3726,,-2.5029,0.9294,4.499,1.5765,0.9404,2.0974,0.7775,1.2178,1.8004,5.3105,1.7938,1.1688,5.3319,1.2848,0.5658,1.1409,5.2472,,0.4198,5.2616,2.7123,2.1663,,0.5083,1.4024,1.5547,1.0858,1.0584,1.5874,1.0493,1.3225,,7.8979,4.1084,,,,2.0849,0.7996,8.9885,,5.4062,,4.3896,21472659714,25361167859,21740048665,16145776297,3622897019,4997691550,5553901907,12892005195,3349339563,12376199958,7241757430,6461906452,10688034056,4826410765,6128491975,878580000,,4329381384,4372318777,3302579242,2105728336,3648630797,7200024854,1707702795,3564911448,3858236493,3404181005,3652318434,2472311086,1441137194,2002571806,2662880000,986826500,,,30484626641,5150359476,6384412980,13474857535,,875500000,,2123000000,765.5985,88.7127,47.8286,23.7716,196.7957,429.4984,122.0961,125.8436,46.8883,69.0401,35.0879,124.5861,128.3941,-15.0677,343.9171,54.7026,,116.347,137.7628,36.3031,234.0162,275.3985,30.1553,70.8852,47.3744,205.0901,159.9146,64.4599,131.6709,65.9307,104.4534,234.9629,66.2247,,,9.5551,266.1194,111.0658,96.1739,,56.4643,,60.7708,9.1602,6.4566,9.0304,2.3954,2.7282,14.7536,2.4295,13.1627,2.5863,5.3668,3.3154,3.426,7.3144,2.202,5.2961,5.4357,,5.8881,7.048,3.4683,3.6202,3.2839,5.0707,4.9318,8.4726,4.6033,6.7281,4.9081,6.3405,6.8849,9.1819,12.0415,6.9299,,,1.8866,43.5707,7.2678,7.4242,,12.8675,,9.3488,0.3671,2.01,6.2251,4.5353,5.934,4.5184,3.6981,10.8957,7.7511,11.9751,4.8742,10.2679,5.8352,3.2046,10.739,6.6725,,8.7501,16.7953,4.48,5.163,6.7921,10.103,10.4604,12.9369,20.4511,10.8192,8.667,7.5918,15.6868,23.7704,17.3326,13.6588,,,1.5128,38.8436,5.6594,4.9464,,14.1356,,7.3279
2017/9/20,2.6682,2.6835,-0.4677,1.0896,0.1664,3.125,4.6948,0.941,6.4212,1.4122,1.4263,2.3185,-0.8043,0.8251,1.7439,1.2293,,-0.2326,5.9836,0.8555,0.7916,0,0.8187,1.5004,2.6934,2.0583,0.2257,2.3319,5.2924,0.6167,0,4.0978,0.4731,,,0,-0.5931,0.1551,0.5069,,1.542,,0.7537,2.2964,4.5054,1.3797,1.3255,1.688,0.9895,2.4723,1.9402,23.9895,1.6573,0.6566,7.4026,1.9572,0.5349,0.957,6.1624,,0.3051,6.6658,1.7354,2.1581,,0.6618,1.7193,2.8865,1.48,1.0003,2.3425,5.6313,1.0612,,11.0545,4.059,,,,2.2971,0.8558,7.3227,0.0309,8.3871,,5.2159,22045596110,26041746034,21638373268,16321698799,3628925134,5153869411,5814648475,13013315766,3564405749,12550981531,7345047155,6611724906,10602071316,4866232636,6235367925,889380000,,4319313055,4633941130,3330833247,2122396370,3648630797,7258972425,1733325874,3660927710,3937651309,3411865386,3737486380,2603155085,1450025265,2002571806,2772000000,991495500,,,30484626641,5119811674,6394316412,13543155859,1083600000,889000000,,2139000000,786.0263,91.0933,47.6049,24.0306,197.1231,442.9202,126.716,127.0277,49.899,70.0151,35.5884,127.4746,127.3614,-15.1921,349.9147,55.3751,,116.0765,146.006,36.6137,235.8685,275.3985,30.4022,71.9488,48.6504,209.3115,160.2756,65.963,138.6394,66.3374,104.4534,244.5913,66.538,,,9.5551,264.541,111.2381,96.6614,30.1194,57.335,,61.2288,9.4046,6.6299,8.9881,2.4215,2.7327,15.2147,2.5214,13.2866,2.7524,5.4426,3.3627,3.5054,7.2555,2.2201,5.3885,5.5025,,5.8745,7.4697,3.4979,3.6488,3.2839,5.1123,5.0058,8.7008,4.6981,6.7433,5.0225,6.6761,6.9274,9.1819,12.5349,6.9627,,,1.8866,43.3123,7.2791,7.4619,5.9161,13.0659,,9.4193,0.3769,2.064,6.196,4.5847,5.9439,4.6596,3.8381,10.9982,8.2488,12.1442,4.9437,10.5059,5.7882,3.231,10.9262,6.7546,,8.7298,17.8003,4.5183,5.2039,6.7921,10.1857,10.6174,13.2854,20.872,10.8436,8.8691,7.9935,15.7836,23.7704,18.0429,13.7234,,,1.5128,38.6132,5.6681,4.9715,3.7086,14.3536,,7.3831
2017/9/21,-1.1299,-2.86,-2.563,-2.2754,0.8306,9.9888,-1.6442,-1.8644,-5.5013,-1.7905,-0.7813,-2.9815,0.4324,-0.491,-1.2179,-2.1858,,-2.8749,-4.563,1.4138,1.3089,0,-0.6381,0.6087,2.8917,-1.9328,-1.5766,-1.9608,2.9525,-0.7881,0,0,3.5991,,,-3.0281,-1.074,-2.9427,-0.4746,10.0129,2.1091,,-1.2856,1.6768,3.6875,1.6862,0.954,2.1999,4.3372,1.4231,2.6871,12.5552,0.918,0.6816,4.0257,2.2026,0.7244,1.0673,4.6306,,0.5646,4.7003,3.0867,3.937,,0.334,3.3327,4.8367,1.4531,1.2491,3.5864,6.4376,1.1483,,,12.2651,,,6.7001,1.4724,1.5028,6.729,0.0187,19.3465,,4.4067,21796493329,25296962371,21083780190,15950306851,3659065708,5668677916,5719041400,12770694625,3368315991,12326262366,7287663974,6414595362,10647918111,4842339514,6159429750,869940000,,4195137000,4422492927,3377923255,2150176427,3648630797,7212656476,1743876553,3766791793,3861545444,3358074716,3664202334,2680014497,1438597745,2002571806,2772000000,1027180000,,,29561516101,5064825630,6206151190,13478875083,1192100000,907750000,,2111500000,777.1446,88.4881,46.3848,23.4838,198.7604,487.1625,124.6325,124.6594,47.1539,68.7615,35.3104,123.6739,127.9121,-15.1175,345.6533,54.1647,,112.7394,139.3437,37.1313,238.9558,275.3985,30.2082,72.3868,50.0572,205.266,157.7488,64.6696,142.7328,65.8146,104.4534,244.5913,68.9327,,,9.2658,261.6999,107.9647,96.2026,33.1352,58.5442,,60.4416,9.2983,6.4403,8.7578,2.3664,2.7554,16.7344,2.4799,13.0389,2.601,5.3451,3.3364,3.4009,7.2869,2.2092,5.3228,5.3822,,5.7056,7.1289,3.5474,3.6966,3.2839,5.0796,5.0363,8.9524,4.6073,6.637,4.9241,6.8732,6.8728,9.1819,12.5349,7.2133,,,1.8295,42.8471,7.0649,7.4264,6.5085,13.3415,,9.2982,0.3726,2.005,6.0372,4.4804,5.9932,5.1251,3.775,10.7932,7.795,11.9268,4.9051,10.1927,5.8133,3.2152,10.7932,6.6069,,8.4788,16.988,4.5822,5.272,6.7921,10.1207,10.682,13.6696,20.4686,10.6727,8.6952,8.2296,15.6592,23.7704,18.0429,14.2174,,,1.467,38.1985,5.5013,4.9479,4.08,14.6563,,7.2882
2017/9/22,2.2857,-2.5381,-3.2442,-1.2255,1.8122,3.2993,-1.0638,-3.7133,-0.8451,-2.1607,-0.1575,0.1844,1.6146,-0.1645,-1.2785,-1.8001,,-1.44,-2.3501,-1.7193,-1.5504,0,-0.6421,-0.1729,5.4902,0.2571,-3.0511,-1.6757,0.3756,-0.7061,0,0,-1.6883,,,-8.5502,0.3619,-0.9043,1.073,9.9824,9.9972,,-0.4499,1.9409,2.8373,2.3801,1.1736,7.1057,2.5745,0.8178,1.9856,7.5043,0.8562,0.6316,2.6888,3.2075,0.4877,0.8013,5.3194,,0.588,2.7245,1.4944,2.474,,0.3042,2.1761,8.3979,1.2673,1.6134,2.0975,4.8435,1.1122,,,6.5292,,,5.8121,1.1297,1.2441,5.5003,0.024,33.8451,,3.9688,22294698891,24654907488,20399782060,15754837404,3725374971,5855705724,5658200534,12296480576,3339851349,12059928540,7276187338,6426423134,10819843592,4834375139,6080679050,854280000,,4134727027,4336346559,3319845578,2116840359,3648630797,7166340527,1740862073,3973596048,3871472296,3255616296,3602802186,2690079420,1428439950,2002571806,2772000000,1009838000,,,27033951527,5083154311,6150031738,13623506828,1311100000,998500000,,2102000000,794.9079,86.2422,44.88,23.196,202.3623,503.2356,123.3066,120.0304,46.7554,67.2758,35.2548,123.902,129.9775,-15.0926,341.2339,53.1896,,111.1159,136.069,36.4929,235.2511,275.3985,30.0142,72.2616,52.8055,205.7937,152.9357,63.586,143.2688,65.3499,104.4534,244.5913,67.7689,,,8.4735,262.6469,106.9884,97.2349,36.4429,64.397,,60.1697,9.5108,6.2768,8.4736,2.3374,2.8053,17.2866,2.4536,12.5547,2.579,5.2296,3.3312,3.4071,7.4046,2.2056,5.2548,5.2853,,5.6234,6.9613,3.4864,3.6393,3.2839,5.047,5.0276,9.444,4.6191,6.4345,4.8415,6.899,6.8242,9.1819,12.5349,7.0915,,,1.6731,43.0021,7.001,7.5061,7.1582,14.6753,,9.2563,0.3812,1.9541,5.8414,4.4255,6.1018,5.2942,3.7348,10.3924,7.7292,11.6691,4.8974,10.2115,5.9071,3.2099,10.6552,6.488,,8.3567,16.5888,4.5034,5.1903,6.7921,10.0557,10.6635,14.42,20.5212,10.347,8.5495,8.2605,15.5486,23.7704,18.0429,13.9773,,,1.3416,38.3367,5.4516,5.001,4.4873,16.1216,,7.2554
