ÈÕÆÚ,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH
2017/4/19,9.5302,17.3313,19.4866,7.8244,6.582,25.9047,13.1151,19.2627,15.7777,13.9853,13.344,14.6937,15.217,6.35,27.47,16.7207,,22.9677,12.9458,11.2255,10.086,8.372,17.4531,12.481,21.0285,12.8461,17.0677,18.6328,16.7202,10.3273,35.3656,25.4176,32.6866,,,14.0507,10.63,28.6578,19.481,,,,15.7528
2017/4/20,9.5598,17.1856,18.6288,7.7865,6.6219,25.9542,13.1843,19.2689,16.3873,13.7565,13.392,14.7766,15.3863,6.29,27.25,16.3288,,23.8689,12.7269,11.2578,10.1158,8.2723,17.3457,12.4212,21.0882,12.7775,17.3274,18.7908,15.046,10.1975,36.5544,25.4176,32.2229,,,13.8544,9.88,28.6578,19.5874,,,,15.157
2017/4/21,9.3921,17.222,18.6775,7.7802,6.5421,25.5877,12.9765,19.3124,15.9676,13.6869,13.3249,15.1015,15.3863,6.21,27.12,17.4104,,23.9669,12.7567,11.0476,9.9069,8.2324,17.2479,12.2916,20.8592,12.6991,16.5085,18.3958,15.1841,10.2083,36.5544,25.4176,32.1325,,,13.8544,10.52,28.6578,19.2542,,,,15.571
2017/4/24,9.0764,17.6228,18.6775,7.654,6.1532,24.9735,12.4717,19.2689,14.6786,13.1896,12.836,15.0054,14.8684,6.03,24.8,16.3734,,23.1832,12.3288,10.886,9.5489,7.8404,17.0525,11.843,19.6545,12.6403,14.8706,18.4649,14.1785,9.7701,36.5544,25.4176,31.0558,,,13.8544,10.2,28.6578,18.1979,,,,15.7377
2017/4/25,9.0961,17.7594,19.0967,7.5594,6.1432,24.7655,12.4915,19.2564,13.3796,13.2791,12.7497,15.0087,15.1473,6.09,25.09,16.7803,,22.6085,12.3786,10.9452,9.9467,7.8936,17.3163,11.8928,19.6644,12.7383,15.0204,18.7216,14.2669,9.8188,36.5544,25.4176,31.8928,,,13.8544,10.64,28.6578,18.1554,,,,16.2173
2017/4/26,9.0271,17.5954,18.931,7.4395,6.1432,23.8442,12.5113,19.2689,13.6594,13.2691,12.8935,14.7236,15.0975,6.11,25.18,17.3211,,22.6608,12.3487,10.8914,10.1755,7.7939,17.3847,11.7134,19.296,12.6893,15.33,19.1067,14.405,9.7268,36.5544,22.8729,32.3212,,,13.8544,10.72,28.6578,18.5453,,,,17.0908
2017/4/27,9.4316,17.4406,19.6913,7.6856,6.1731,24.7655,12.4915,19.4057,13.8193,13.3089,13.0181,14.5213,14.9481,6.11,25.65,18.1695,,22.935,12.3189,11.0854,10.2053,7.9069,17.8343,11.9925,18.9874,12.9147,15.2701,19.1956,14.8802,9.8675,36.5544,21.4216,33.5669,,,13.8544,10.56,28.6578,19.1195,,,,17.4442
2017/4/28,9.5302,17.4315,19.6816,7.6603,6.213,24.9141,12.5806,19.5301,13.7793,13.5476,13.0373,14.6705,15.4162,6.16,25.58,18.2142,,22.9154,12.5081,11.1231,10.0959,7.9268,17.7561,12.1221,18.8978,12.8853,15.4099,19.1265,14.7697,9.9324,36.5544,21.6005,33.9755,,,13.8544,10.68,25.791,18.9777,,,,17.6563
2017/5/2,9.4908,17.2403,19.9155,7.5657,6.2031,25.4193,12.4222,19.3249,13.9192,13.4283,12.6442,15.012,15.2469,6.2,25.46,18.1745,,22.935,12.4682,11.0476,10.0959,7.9268,17.7365,12.0423,19.5947,12.8461,15.7295,19.0179,14.9742,9.8891,36.5544,21.2824,33.9323,,,13.8544,10.28,23.2219,19.084,,,,17.4089
2017/5/3,9.3724,17.3222,19.9058,7.7928,6.213,25.0726,12.4222,19.3,13.6794,13.3984,12.9222,14.8131,15.1174,6.22,25.63,18.5516,,23.2224,12.8566,11.0261,9.9666,7.96,17.1502,12.0224,19.3657,12.7873,15.4698,18.6624,14.8526,9.9216,36.5544,21.3619,33.9873,,,13.8544,10.07,22.7556,20.3105,,,,17.4745
2017/5/4,9.1751,17.1219,19.6718,7.6666,6.1731,26.0533,12.3826,19.2813,13.6494,13.3288,12.9222,14.7866,14.8784,6.2,25.05,18.0604,,23.5881,12.8765,11.1985,9.9368,7.8803,17.072,12.162,19.2363,12.7677,15.8993,18.6229,14.7863,10.0027,36.5544,21.1631,33.2368,,,13.8544,10.16,22.4878,19.9773,,,,17.1615
2017/5/5,8.9876,16.8395,19.4476,7.5972,6.0734,25.9542,12.2044,19.1756,13.3796,13.1398,12.8264,15.0916,14.9481,6.21,24.83,18.3829,,24.4305,12.2492,10.9129,9.8373,7.661,16.6909,11.9427,18.8779,12.6697,15.7794,18.613,14.8857,9.7971,36.5544,20.8749,36.2233,,,13.8544,9.92,21.0792,18.6161,,,,17.1665
2017/5/8,8.9876,16.2202,19.9155,7.6099,6.0335,26.0038,12.1054,18.7775,12.91,12.8215,12.7593,15.1844,14.6693,6.02,25.03,17.5543,,24.3913,12.1994,10.7836,9.7776,7.6145,16.4271,11.8031,18.8181,12.7481,15.33,18.0699,14.7145,9.5483,36.5544,19.6224,33.1464,,,13.8544,9.25,20.1468,18.1483,,,,17.2877
2017/5/9,9.1159,15.5007,19.4963,7.6603,6.1931,26.0038,12.541,19.0947,13.1698,13.0105,12.8935,14.4219,14.7987,6.15,25.36,17.7131,,24.4697,12.1296,10.9129,9.7478,7.7142,16.603,11.9925,18.8878,12.8853,15.1902,18.4748,14.4769,9.3644,36.5544,19.7715,34.506,,,13.8544,9.33,20.4543,18.5382,,,,18.555
2017/5/10,9.2737,15.1547,19.974,7.5152,6.1831,25.4589,12.0955,19.0947,13.1698,12.8613,12.3758,13.8881,14.739,6.03,24.81,18.0802,,24.1628,11.323,10.7512,9.3499,7.5414,16.3489,11.8031,18.609,12.6109,14.581,18.8697,14.2061,9.1967,36.5544,19.7814,36.1447,,,13.8544,8.74,19.6905,17.7087,,,,18.0501
2017/5/11,9.2441,15.1273,20.208,7.4521,5.9637,25.4391,11.8877,19.0947,13.0998,12.7618,12.232,13.3311,14.739,5.98,23.98,18.5764,,24.0975,10.6458,10.3417,8.7432,7.4285,16.5541,11.6735,18.2805,12.6109,14.1815,18.3834,14.0182,9.1588,36.5544,19.0558,34.2777,,,13.8544,7.87,19.4623,17.2322,,,,17.8885
2017/5/12,9.0961,15.2731,19.896,7.4584,5.8939,25.9047,11.7293,19.1694,12.89,12.6027,12.2416,13.3278,14.6294,6.03,23.62,19.1619,,24.2281,10.4666,10.083,8.4846,7.3288,16.7202,11.5439,17.9917,12.6109,14.1915,18.165,14.0182,9.1155,36.5544,18.5985,37.7055,,,13.8544,7.77,19.1846,17.2393,,,,17.626
2017/5/15,9.3033,15.4552,19.974,7.5026,5.9138,25.9542,11.9471,20.5377,12.87,12.6524,12.1937,13.4007,14.6593,6.08,23.54,19.1718,,24.1628,10.4765,10.1584,8.4149,7.3354,16.7886,11.5838,17.9917,13.0323,14.1615,19.9815,14.0845,9.0344,36.5544,20.4574,39.8985,,,13.8544,7.5,19.1052,18.0857,,,,18.555
2017/5/16,9.3428,15.6465,20.7636,7.6666,6.0136,25.6868,12.3133,19.7043,12.92,12.8016,12.5676,14.0572,14.7688,6.32,24.42,19.6928,,24.1628,10.7155,10.4009,8.594,7.568,16.9939,12.0423,17.9917,12.9539,14.9605,19.8425,14.4934,9.2399,36.5544,21.9087,43.8893,,,13.8544,7.89,19.1647,18.4697,,,,18.56
2017/5/17,9.3428,15.519,20.7246,7.673,6.0036,25.7561,12.3529,19.3373,12.86,12.7618,12.4717,14.8562,15.0975,6.31,24.54,20.0847,,24.744,10.7653,10.4225,8.6238,7.5946,16.9939,12.1121,17.9917,12.9539,15.5797,19.8822,14.7089,9.3698,36.5544,21.3222,45.5192,,,13.8544,8.2,19.4623,19.1667,,,,18.2167
2017/5/18,9.3231,15.2548,20.8026,7.673,5.9238,25.6372,12.2638,18.9703,12.9,12.6823,12.4525,14.7435,14.968,6.14,24.54,19.921,,24.2215,10.6956,10.2554,8.5641,7.5348,17.0427,12.0324,17.9917,12.6893,15.33,19.2966,14.405,9.3806,36.5544,20.9643,42.4273,,,13.8544,8.11,19.006,19.0102,,,,17.8784
2017/5/19,9.254,16.7849,20.8416,7.6162,5.9637,25.5382,12.442,19.1631,12.87,12.6823,12.4525,14.3887,14.9481,6.14,24.05,19.2016,,24.8811,10.5861,10.2824,8.5741,7.6145,17.0525,12.0324,17.9917,12.6305,15.6,18.8598,14.2503,9.413,36.5544,20.7257,39.8095,,,13.8544,8.03,18.7382,20.0415,,,,17.7471
2017/5/22,9.0271,16.7667,20.1885,7.4458,5.7643,24.8051,12.145,18.5287,12.84,12.4137,12.2383,13.9975,14.7589,6,23,17.9611,,24.1758,10.2674,9.9483,8.3155,7.3089,16.5932,11.8031,17.9917,12.6109,15.04,18.1352,13.6204,9.1155,36.5544,19.7814,38.15,,,13.8544,7.8,18.2025,18.8395,,,,16.5657
2017/5/23,8.7212,15.5827,19.4281,7.2944,5.475,24.4386,11.5709,17.8508,11.56,11.9363,12.0241,12.861,14.5796,5.93,21.57,17.2119,,23.4183,9.9089,9.7381,7.8878,7.1162,16.4173,11.3146,17.9917,12.2484,14.1,17.2815,12.5319,8.7963,36.5544,18.519,35.068,,,13.8544,7.5,16.8733,17.7656,,,,16.1416
2017/5/24,8.2872,15.6465,19.6523,7.3322,5.485,24.4683,11.6402,17.745,10.4,12.0258,12.2675,12.3625,14.7489,5.8,21.5,17.5841,,23.0722,9.8292,9.8351,7.9474,7.2158,16.5168,11.4642,17.9917,12.1014,14.5,17.5496,12.8745,8.9208,36.5544,20.3679,35.5421,,,13.8544,7.7,17.0519,18.4057,,,,16.5354
2017/5/25,8.2872,15.947,19.6913,7.389,5.5449,24.181,11.6897,17.6642,10.38,12.0855,12.3941,13.5987,14.8983,5.83,21.54,16.5479,,23.4771,10.0682,9.8944,7.9574,7.2956,16.7954,11.5638,17.6134,12.1308,14.45,17.6786,12.8689,8.9587,36.5544,20.7059,33.1911,,,13.8544,7.72,17.2006,19.0885,,,,16.601
2017/5/26,8.2674,16.0927,19.4866,7.4269,5.5349,24.4683,11.6105,17.6206,10.47,12.0855,12.3746,13.5489,14.7589,5.83,21.27,16.9464,,23.353,9.9288,9.9159,7.8579,7.2557,16.676,11.524,16.9643,12.1014,14.78,17.9565,12.7418,9.0119,36.5544,21.2625,34.2678,,,13.8544,7.69,17.1213,20.9945,,,,16.6717
2017/5/31,8.228,16.2113,19.3989,7.4206,5.5149,24.5178,11.6204,17.6455,10.52,12.1352,12.2189,13.6386,14.7987,5.76,21.15,16.7372,,22.9546,10.0184,9.8189,7.8977,7.3554,16.3576,11.4741,16.6947,12.1014,15.06,17.7977,12.6479,9.0347,36.5544,20.4971,33.3195,,,13.8544,7.78,17.1213,20.6744,,,,16.3738
2017/6/1,7.6854,16.1383,19.0967,7.1934,5.2856,24.5178,11.1552,17.1728,9.98,11.7274,11.8391,12.7613,14.6493,5.56,19.31,15.1133,,21.9555,9.6001,9.1755,7.1119,7.2623,16.2979,11.0355,15.4267,11.6604,14.13,16.7555,11.6754,8.6168,36.5544,19.0756,29.9905,,,13.8544,7.47,16.2781,20.8167,,,,15.8992
2017/6/2,7.8037,16.1383,18.9894,7.2691,5.3653,24.5178,11.2443,17.2785,9.56,11.8268,11.9268,12.9008,14.6892,5.59,19.83,15.5318,,22.3604,9.8093,9.1863,7.0124,7.402,16.4571,11.185,15.5764,11.7388,14.7,17.351,11.8854,8.7612,36.5544,20.9842,29.4867,,,13.8544,7.68,17.0618,21.0585,,,,16.6212
2017/6/5,8.0109,16.3482,19.2916,7.3007,5.4152,24.5178,11.3136,16.9738,9.6,11.9561,12.287,13.2298,14.7589,5.63,20.08,15.8705,,22.9677,10.0284,9.3107,7.7187,7.7013,16.6063,11.3146,16.7547,11.729,14.85,17.4404,12.1175,8.8144,36.5544,22.9623,29.6349,,,13.8544,7.69,18.3414,20.5251,,,,17.7219
2017/6/6,8.0307,16.1839,19.0187,7.4206,5.5947,24.5178,12.442,17.092,9.62,12.2943,12.3454,13.3594,14.729,5.74,20.39,17.1158,,23.5032,10.1379,9.6405,8.4945,7.8742,16.6859,11.3944,16.8944,11.9355,15.02,17.7878,12.228,8.8448,36.5544,22.4156,30.0399,,,13.8544,7.89,18.3216,19.9561,,,,17.7572
2017/6/7,8.2576,16.4029,19.7498,7.5468,5.6845,24.5178,12.7686,17.4709,10.01,12.5032,12.6667,13.7383,14.8585,5.81,20.96,18.8294,,23.6534,10.3271,9.8135,9.34,7.8875,17.3426,11.8131,17.9129,12.1911,15.28,18.0558,13.4491,9.0347,36.5544,23.4594,33.0429,,,13.8544,8.06,18.4704,20.7598,,10.1402,,18.0652
2017/6/8,8.3858,16.2387,19.6913,7.5783,5.6147,24.5178,12.6103,17.1618,10.01,12.354,12.657,13.4193,15.0477,5.76,20.78,18.8692,,23.5358,10.2674,9.6838,9.7378,7.7545,17.0839,11.7034,17.6733,12.0436,15.22,17.8771,14.4713,8.7916,36.5544,23.6085,33.8134,,,13.8544,7.97,18.5497,20.7598,,11.1562,,18.1763
2017/6/9,8.4253,16.0927,19.7888,7.6225,5.6446,24.5178,12.5014,17.2515,10.16,12.4833,12.7835,13.7184,15.0875,5.7,20.81,18.4209,,23.7056,10.1977,9.6135,9.0515,7.8609,17.0441,11.7134,17.4636,12.1321,15.07,17.8672,14.2835,8.822,36.5544,23.2804,32.9935,,,13.8544,7.96,18.8473,20.4966,,12.2718,,18.0248
2017/6/12,8.1688,15.6731,19.2234,7.471,5.4252,24.5178,12.3523,16.4737,10.03,12.2744,12.3162,13.509,15.1772,5.59,19.89,16.5778,,23.8362,9.8192,9.3377,8.6735,7.6946,16.9048,11.3246,16.8745,11.729,14.63,17.2021,13.5983,8.6168,36.5544,22.7323,30.0794,,,13.8544,7.92,18.5497,19.9703,,13.497,,18.0198
2017/6/13,8.3365,15.7917,19.5061,7.6856,5.5548,24.5178,12.5212,16.4537,11.03,12.3839,12.5401,13.838,15.7647,5.69,20.91,18.2316,,23.8885,10.0184,9.5486,8.7432,7.7678,17.1138,11.6142,17.3238,11.9355,14.92,17.4503,13.7585,8.7688,36.5544,23.5495,33.0923,,,13.8544,7.99,18.6489,20.4255,,14.8467,,18.348
2017/6/14,8.3168,15.7369,19.2916,7.6225,5.7643,24.5178,12.6802,16.354,10.77,12.4038,12.6083,13.7881,15.6353,5.71,21.13,20.0548,,23.7122,10.3271,9.6729,8.8128,7.7944,17.0143,11.734,17.2739,12.0141,15,18.4429,14.0072,8.6548,36.5544,23.2605,32.5095,,,13.8544,7.96,19.6905,20.2619,,16.3308,,17.9844
2017/6/15,8.3759,15.9376,20.0032,7.8433,5.8341,24.5178,12.7796,16.8327,10.77,12.9807,12.7641,14.2467,15.8245,5.78,22.34,21.1606,,23.8428,10.6757,9.9271,8.6039,7.8276,17.1934,11.9737,18.1026,12.3386,15.29,18.6117,14.0514,9.0727,36.5544,24.1475,33.0034,,,13.8544,8.26,19.9781,20.4895,,17.9644,,18.9084
2017/6/16,8.3957,15.8373,19.896,7.8307,5.7643,24.5178,12.561,17.0521,10.9,12.6624,12.7738,14.3664,16.0336,5.8,22.32,21.7783,,23.7579,10.4964,9.8297,8.7233,7.7744,17.1337,11.9038,18.4321,12.3386,15.3,18.4727,14.8636,8.9587,36.5544,23.9581,33.606,,,13.8544,8.16,20.7221,19.9632,,19.7624,,18.8024
2017/6/19,8.5437,16.0289,20.0422,7.8244,5.8241,24.5178,12.5113,17.1817,10.94,12.7121,12.8128,14.9347,15.9938,5.82,24.55,21.32,,23.562,10.6558,10.3055,8.5442,7.821,17.1934,12.1035,18.3123,12.3287,15.28,18.5223,14.615,9.0119,36.5544,22.224,33.3887,,,13.8544,8.2,20.742,19.8779,,19.5183,,18.6408
2017/6/20,8.6522,16.0562,19.935,7.8181,5.7942,24.5178,12.5809,17.5906,10.89,12.6126,12.8712,14.8549,16.0834,5.87,24.71,20.4533,,23.5946,10.6159,11.268,8.5741,7.8077,17.0939,12.0037,18.1326,12.2107,15.3,18.3437,14.5984,8.9891,36.5544,22.3038,33.359,,,13.8544,8.18,20.5829,19.949,,19.2245,,18.5701
2017/6/21,8.5338,15.8555,20.0227,7.8686,5.7742,24.5178,12.5014,17.3413,10.9,12.7519,12.9393,14.8649,16.0336,5.78,24.41,20.2839,,24.2542,10.6259,10.684,8.395,8.0471,17.1138,11.9937,18.0227,12.1321,15.2,17.8374,14.2998,8.9511,36.5544,22.1244,32.6181,,,13.8544,8.1,20.0559,19.3374,,18.0889,,19.3325
2017/6/22,8.4055,15.7004,19.6426,7.6982,5.6047,24.5178,12.1933,16.8127,10.43,12.6823,12.6472,14.7951,15.8842,5.69,23.32,19.3474,,23.882,10.128,10.2244,7.9574,7.7212,16.9844,11.724,17.4736,11.9256,14.62,17.1624,13.6639,8.9815,36.5544,21.4666,31.2747,,,13.8544,7.74,19.8272,19.1667,,18.1288,,19.1558
2017/6/23,8.3661,15.5818,19.5451,7.8118,5.5648,24.5178,12.0045,16.9424,10.6,12.732,12.657,14.9845,15.9938,5.7,23.29,19.2179,,24.326,10.2574,10.1812,7.9872,7.7212,16.8252,11.6841,17.2239,11.9748,14.58,17.2617,13.3487,9.3463,36.5544,20.9883,31.3241,,,13.8544,7.75,20.4139,18.9178,,17.7752,,19.176
2017/6/26,8.4647,15.7096,20.3249,7.9443,5.6546,24.5178,12.0244,17.1418,11.02,13.0603,12.9491,15.4232,16.0336,5.8,23.9,19.4869,,24.424,10.347,10.219,8.0171,7.7877,16.7556,11.8838,17.3937,12.2894,14.7,17.5396,14.051,9.4299,36.5544,21.3072,31.9267,,,13.8544,7.83,20.7917,19.3445,,17.3618,,19.2671
2017/6/27,8.5338,15.6457,20.2762,7.9317,5.6745,24.5178,11.9747,17.2116,10.93,13.0006,13.0075,15.6724,16.0436,5.8,23.9,20.3238,,24.1628,10.2873,10.1055,7.9474,7.801,16.7556,11.8139,17.7731,12.2697,14.62,17.3113,13.9183,9.3083,36.5544,21.4666,31.8378,,,13.8544,7.81,21.0304,19.2591,,17.4514,,20.127
2017/6/28,8.5042,15.6913,20.3249,7.9506,5.5847,24.7754,11.8952,17.1418,10.71,12.8315,12.9199,15.6924,15.9539,5.69,23.41,19.2279,,23.882,10.0981,10.1866,7.8679,7.6081,16.5267,11.6342,17.5435,12.4664,14.32,17.7183,13.6473,9.2931,36.5544,20.8487,31.2846,,,13.8544,7.71,20.7917,19.9846,,16.7492,,20.0258
2017/6/29,8.5831,15.965,21.8067,8.0516,5.6745,23.4381,12.5212,16.9623,10.75,12.8812,13.2217,15.6026,16.2228,5.75,23.21,19.2279,,24.0713,10.1877,10.4623,7.9077,7.6547,16.6163,11.6941,17.9828,12.3975,14.36,17.8573,13.6971,9.2627,36.5544,21.5962,31.3636,,,13.8544,7.78,21.279,20.2548,,16.8189,,19.7628
2017/6/30,8.889,15.8008,22.1186,7.9275,5.6645,23.9334,12.4815,16.7729,10.78,12.9807,13.358,15.6226,16.0834,5.93,22.97,18.3313,,23.8362,10.1578,10.2136,7.7981,7.5616,16.4372,11.6941,17.9828,12.3287,14.38,17.6587,13.5809,9.2247,36.5544,21.2972,31.0179,,,13.8544,7.71,21.0602,20.013,,17.1227,,20.7138
2017/7/3,9.1652,15.9924,22.2356,8.1183,5.7144,23.4777,12.4815,16.8028,10.81,13.1398,13.2801,15.3933,15.934,5.86,23.28,18.2316,,23.3856,10.3172,10.2461,7.9874,7.648,16.4471,11.9537,18.532,12.3877,14.5,17.8176,13.8464,9.3463,36.5544,21.5264,31.3142,,,13.8544,7.79,20.9906,20.3046,,17.2522,,20.6784
2017/7/4,9.1751,16.0106,22.0796,8.0897,5.7443,23.7452,12.9585,16.7629,10.93,13.11,13.4456,15.0543,15.944,5.8,23.1,18.0523,,23.0591,10.2574,10.4786,7.9874,7.668,16.5168,11.8439,18.2823,12.3091,14.57,17.6885,13.957,9.2855,36.5544,22.3735,32.1934,,,13.8544,7.83,21.1696,19.6503,,17.6955,,20.2838
2017/7/5,9.4513,16.1018,21.7482,8.0897,5.8341,23.5272,13.2268,17.2116,10.95,13.2293,13.3482,15.144,16.432,5.84,23.57,18.6999,,23.2354,10.4367,10.5975,8.0272,7.7811,16.5566,12.0736,18.3822,12.5155,14.89,18.0161,14.239,9.3843,36.5544,24.6159,32.7564,,,13.8544,8.16,21.5275,19.6076,,18.8609,,20.82
2017/7/6,9.5697,15.8829,23.2494,8.0229,5.7842,23.2003,13.515,16.9723,10.84,13.1199,13.2314,15.0144,16.671,5.96,23.9,18.4907,,23.1832,10.4566,10.9165,8.0571,7.7877,16.5068,12.1035,18.0327,12.3975,14.65,17.8473,14.239,9.3463,36.5544,25.9613,33.0429,,,13.8544,8.08,21.5275,19.6361,,18.5123,,20.4861
2017/7/7,9.3428,16.0836,22.3331,7.8703,5.8141,22.7843,13.5249,17.1917,10.81,13.0801,13.1243,15.1041,16.671,5.9,23.53,18.8991,,23.0526,10.606,11.2193,7.9276,7.8343,16.5665,12.3232,18.0127,12.4074,14.6,17.8275,14.239,9.3007,36.5544,24.9647,33.1812,,,13.8544,8.09,21.7662,19.4085,,18.4276,,20.4861
2017/7/10,9.402,16.1566,22.1576,7.794,5.8041,23.6362,13.0678,17.0022,10.7,12.8613,13.1438,14.9147,16.5714,5.9,22.46,17.4944,,23.6534,10.4765,10.5434,7.9276,7.8476,16.6063,11.744,17.9628,12.1813,14.32,17.3907,14.239,9.2855,36.5544,25.0045,31.7785,,,13.8544,8.3,21.4381,19.1098,,16.7293,,19.3733
2017/7/11,9.1553,15.9285,21.3972,7.7654,5.6546,22.8833,12.8094,16.5634,10.43,12.6027,12.9101,15.1341,16.5813,5.84,21.94,16.9265,,23.882,10.2076,10.1758,7.6986,7.7412,16.6561,11.3945,17.873,12.0239,14.22,17.1029,14.239,8.9511,36.5544,23.9681,31.3043,,,13.8544,8.24,20.225,19.1382,,16.5201,,19.2266
2017/7/12,9.2737,16.339,21.7872,7.6413,5.6147,21.6236,12.9982,16.3939,10.19,12.7022,12.3162,14.7353,16.6212,5.72,21.76,17.3151,,23.6721,10.118,10.2893,7.9077,7.7412,16.7854,11.4145,17.9329,11.9748,14.19,17.3808,14.239,8.8828,36.5544,24.4863,32.1835,,,13.8544,8.07,19.5488,18.9462,,16.8986,,19.6667
2017/7/13,9.2836,16.2569,21.563,7.67,5.6246,22.3278,12.72,16.4936,10.22,12.8713,11.9852,14.7054,16.7008,5.7,21.5,16.2989,,23.613,10.0881,10.1109,7.9077,7.7412,16.7257,11.4245,17.4436,11.8961,14.14,17.1724,15.3228,8.8904,36.5544,25.1441,31.5217,,,13.8544,8.18,19.7079,18.8324,,16.3956,,19.4644
2017/7/14,9.3231,15.6548,21.6118,7.6509,5.5748,21.9509,12.7001,16.015,10.13,12.8912,12.0825,14.486,16.7307,5.72,21.46,16.1494,,23.7836,10.1479,9.9487,7.6189,7.7412,16.6262,11.2846,16.9643,11.8077,13.78,16.8448,14.6924,8.8296,36.5544,24.1973,31.3142,,,13.8544,7.98,19.6681,18.5977,,16.4703,,18.6651
2017/7/17,8.6818,15.0983,20.0381,7.2025,5.2157,20.8797,11.6269,14.4095,9.12,12.8315,11.5957,13.1202,16.1332,5.37,19.31,14.7646,,22.6292,9.3014,8.9917,6.862,7.7412,16.0193,10.1762,15.2669,10.6279,12.4,15.1573,13.5035,7.9481,36.5544,21.7756,28.1828,,,13.8544,7.18,17.6993,17.1113,,14.8218,,17.6535
2017/7/18,8.9679,15.0892,20.2727,7.3265,5.2955,22.0303,11.7362,13.7613,9.09,12.6226,11.8586,13.18,16.1929,5.4,19.68,15.0735,,22.6226,9.4109,9.1863,7.0014,7.7412,15.9795,10.3359,14.0587,10.6377,11.99,15.0481,14.8528,7.743,36.5544,21.6062,27.5111,,,13.8544,7.29,17.938,17.474,,14.7869,,17.9823
2017/7/19,9.0665,15.0892,20.7126,7.4219,5.3653,22.0402,11.8753,13.7513,9.3,12.742,12.0436,13.3096,16.2129,5.45,19.82,15.1034,,22.8915,9.391,9.2458,7.0313,7.7412,16.0392,10.3359,13.7093,10.6967,11.83,14.929,15.179,7.7658,36.5544,21.7756,27.0369,,,13.8544,7.34,18.0971,17.6305,,14.8965,,18.1846
2017/7/20,9.0863,15.0892,20.6246,7.4315,5.3454,22.0799,11.8753,13.6915,9.37,12.8514,11.9268,13.3993,16.2527,5.41,20.41,14.9141,,22.6292,9.3014,9.2999,7.3699,7.7412,16.3078,10.296,14.0088,10.5689,11.87,14.8695,14.886,7.7582,36.5544,22.1443,26.5726,,,13.8544,7.41,18.3655,17.5025,,14.6574,,17.699
2017/7/21,9.0567,15.0892,20.6832,7.4696,5.3454,21.5343,11.8256,13.6915,9.32,12.6922,11.9754,13.2597,16.0535,5.42,21.33,14.5554,,22.6095,9.2715,9.4026,7.1408,7.7412,16.7655,10.2261,13.7891,10.5394,11.64,14.7702,14.9025,7.667,36.5544,22.3337,26.0886,,,13.8544,7.41,18.9721,18.0217,,14.3685,,17.7243
2017/7/24,9.4217,15.0892,21.1915,7.4505,5.3753,22.1592,12.2032,13.4223,9.34,13.1199,11.8489,13.1002,16.1033,5.4,21.3,14.6252,,22.3668,9.4109,9.5161,7.111,7.7412,16.7854,10.2261,13.4996,10.5197,11.47,14.7603,15.3615,7.7734,36.5544,21.6659,25.9602,,,13.8544,7.4,19.6482,18.0786,,14.5379,,17.7799
2017/7/25,9.3329,15.0892,20.9472,7.4315,5.3653,22.2287,11.9846,13.5619,9.23,13.0901,11.8002,13.3694,16.0037,5.43,20.78,15.0535,,22.4389,9.3014,9.8784,7.35,7.7412,16.9148,10.2061,13.4896,10.559,11.58,14.8,15.6103,7.819,36.5544,23.0113,26.3059,,,13.8544,7.28,20.3343,17.8367,,14.5628,,18.5134
2017/7/26,9.2935,15.0892,20.693,7.3933,5.3454,22.3576,11.925,13.6217,9.16,13.0105,11.6931,13.3196,15.934,5.39,20.81,14.6052,,23.1867,9.2616,9.8514,7.2603,7.7412,16.9347,10.1462,13.5894,10.4116,11.8,15.1673,15.356,7.8266,36.5544,23.4,25.6836,,,13.8544,7.44,20.4537,17.6732,,14.3735,,18.2858
2017/7/27,9.3428,16.6031,22.1006,7.67,5.505,22.7643,12.4318,14.1403,9.41,13.3487,11.9754,14.3265,16.6013,5.5,21.6,15.0137,,23.3638,9.7097,10.2677,7.5392,7.7412,17.3924,10.5656,14.5779,10.8933,12.53,15.7926,15.5993,8.1001,36.5544,24.865,26.7208,,,13.8544,7.46,20.7718,18.1995,,14.8865,,19.0091
2017/7/28,9.3526,16.7625,21.866,7.6127,5.4651,22.5957,12.2529,13.9209,9.31,13.299,12.0923,14.1969,16.7606,5.52,21.99,14.9738,,23.554,9.5304,10.0839,7.3998,7.7412,17.0839,10.3559,14.4182,10.8048,12.4,15.4154,15.1293,7.9557,36.5544,24.1973,25.9305,,,13.8544,7.42,20.2448,17.8723,,14.6425,,18.6399
2017/7/31,9.1751,16.6828,22.2472,7.6795,5.5149,22.5758,12.2827,14.0505,9.5,13.7665,12.3746,14.1271,16.7606,5.54,21.65,15.2628,,23.6852,9.5902,9.9271,7.35,7.7412,16.9446,10.3459,14.2584,10.8147,12.26,15.4651,15.1237,7.9709,36.5544,24.6557,25.9799,,,13.8544,7.39,19.688,17.7158,,14.6076,,18.3616
