ÈÕÆÚ,000034.SZ,000158.SZ,000555.SZ,000606.SZ,000662.SZ,000938.SZ,000948.SZ,002063.SZ,002065.SZ,002072.SZ,002153.SZ,002195.SZ,002212.SZ,002230.SZ,002232.SZ,002253.SZ,002279.SZ,002280.SZ,002312.SZ,002316.SZ,002331.SZ,002362.SZ,002368.SZ,002373.SZ,002380.SZ,002401.SZ,002405.SZ,002410.SZ,002417.SZ,002421.SZ,002439.SZ,002474.SZ,002530.SZ,002537.SZ,002609.SZ,002642.SZ,002649.SZ,002657.SZ,002766.SZ,002771.SZ,002777.SZ,002920.SZ,300002.SZ,300010.SZ,300020.SZ,300033.SZ,300036.SZ,300044.SZ,300047.SZ,300074.SZ,300075.SZ,300079.SZ,300085.SZ,300096.SZ,300150.SZ,300166.SZ,300167.SZ,300168.SZ,300170.SZ,300188.SZ,300209.SZ,300212.SZ,300229.SZ,300231.SZ,300235.SZ,300245.SZ,300248.SZ,300250.SZ,300253.SZ,300264.SZ,300271.SZ,300277.SZ,300287.SZ,300288.SZ,300290.SZ,300297.SZ,300300.SZ,300311.SZ,300324.SZ,300330.SZ,300339.SZ,300344.SZ,300348.SZ,300352.SZ,300365.SZ,300366.SZ,300367.SZ,300369.SZ,300377.SZ,300378.SZ,300379.SZ,300380.SZ,300399.SZ,300419.SZ,300440.SZ,300448.SZ,300451.SZ,300454.SZ,300465.SZ,300468.SZ,300469.SZ,300496.SZ,300508.SZ,300520.SZ,300523.SZ,300525.SZ,300532.SZ,300541.SZ,300542.SZ,300550.SZ,300552.SZ,300556.SZ,300559.SZ,300561.SZ,300579.SZ,300588.SZ,300598.SZ,300605.SZ,300608.SZ,300609.SZ,300624.SZ,300634.SZ,300645.SZ,300659.SZ,300663.SZ,300674.SZ,300678.SZ,300682.SZ,300687.SZ,300730.SZ,300738.SZ,300766.SZ,300768.SZ,300773.SZ,600271.SH,600410.SH,600446.SH,600476.SH,600536.SH,600570.SH,600571.SH,600588.SH,600602.SH,600654.SH,600701.SH,600718.SH,600728.SH,600756.SH,600797.SH,600845.SH,600850.SH,601360.SH,601519.SH,603039.SH,603138.SH,603189.SH,603232.SH,603383.SH,603508.SH,603528.SH,603636.SH,603869.SH,603881.SH,603918.SH,603927.SH,603990.SH,688030.SH,688066.SH,688088.SH,688168.SH,688188.SH,900901.SH,900926.SH
2018/10/16,12.2234,4.1,9.6742,5.98,7.05,22.9041,6.2807,4.7512,6.1574,6.04,27.5562,2.8137,10.23,20.2416,6.5629,11.8683,6.88,3.9,2.9,5.4232,6.2822,12.4,24.4095,10.5696,9.958,9.0391,9.3654,22.4483,5.71,3.75,17.3012,6.0829,7.73,10.2169,5.3248,6.41,5.9544,12.35,5.9,8.2703,15.8859,17.3162,2.93,7.44,5.7394,28.6485,18.883,5.4322,6.7031,2.85,9.7043,2.8648,8.1089,6.46,3.8946,9.7422,4.9,16.5327,9.3192,12.6377,12.3708,16.4069,8.6983,5.9166,7.66,8.571,4.4175,10.92,11.5835,4.06,11.8518,5.3628,4.13,11.9752,3.3185,5.2723,10.0291,5.4285,9.49,6.35,9.45,4.1416,12.675,3.2349,12.4831,6.28,5.9974,7.6435,11.2981,8.9577,14.25,15.2983,8.5692,5.15,5.0049,4.9151,11.3044,67.8854,5.7789,11.6184,10.0787,21.4142,18.7,14.533,39.3687,11.4359,8.9928,10.9514,9.2988,24.9557,13.2944,15.4816,17.9198,8.8729,13.0768,9.8914,20.5627,11.3905,9.3373,21.1169,59.9821,25.2435,15.3493,16.8327,8.9463,,17.6527,12.6456,11.546,16.6049,21.9552,,,,21.1176,5.27,8.1,11.4,22.725,34.7299,5.8685,16.2164,4.9119,1.88,1.94,9.21,5.9248,14.9878,6.6277,13.2468,14.7744,20.8186,3.27,50.1286,12.4357,9.5331,14.5519,22.2819,29.8419,5.4395,7.7906,9.2593,23.4361,9.0792,,20.5292,,,,,,0.4897,1.1569
2018/10/17,12.3513,4.32,9.9933,6.58,6.86,23.9284,6.3037,4.9201,6.453,6.14,29.6399,2.9284,10.33,20.8698,6.6328,12.1261,7.13,4.01,2.94,5.5131,6.5016,12.72,26.5735,10.8189,10.1158,9.079,9.7718,23.5801,5.74,3.71,18.2596,6.2927,7.68,10.1276,5.4817,6.6,6.1427,12.94,6.02,8.4769,16.42,17.4749,3.03,7.81,5.9088,30.7275,19.9083,5.6819,7.0513,2.92,9.9736,2.9546,8.4185,6.59,3.9729,10.022,4.85,14.8754,9.848,13.0357,12.3708,16.7218,8.6983,6.0733,7.8,8.6208,4.517,11.04,12.3125,4.08,12.9283,5.4916,4.16,12.3837,3.3451,5.322,10.039,5.7074,9.49,6.48,9.84,4.2273,13.4825,3.165,13.4602,6.48,6.0472,7.8127,11.6648,9.3053,14.19,15.9946,8.8289,5.31,5.0148,5.1565,11.9831,69.4827,5.9579,12.7773,10.491,21.8828,20.57,15.0623,38.2462,11.9457,8.9631,11.3994,9.6112,27.0948,14.6239,15.7803,18.0456,9.7588,13.5941,10.1013,21.3421,11.0715,9.6411,21.7325,61.0367,25.5923,15.4227,17.0222,9.4059,,17.962,12.775,11.8778,17.153,21.9331,,,,21.7554,5.39,8.28,11.88,25.0025,35.7338,6.0224,17.2685,4.9813,1.9,1.85,9.61,6.0143,16.182,6.8769,14.5715,15.6794,21.7463,3.37,49.717,12.6631,9.7827,15.0968,23.1863,30.5278,5.5485,8.0279,9.2729,24.055,9.4079,,20.5932,,,,,,0.4916,1.217
2018/10/18,12.4694,4.16,9.7639,6.18,6.96,23.7932,6.0813,4.7611,6.5416,5.53,29.2012,2.8825,10.05,20.7202,6.5829,11.898,6.93,3.91,2.81,5.2634,6.6811,12.86,26.1665,10.9984,9.9186,8.7206,9.6452,23.034,5.58,3.58,17.8702,6.1229,7.3,10.0283,5.3052,6.51,6.0039,12.62,6.07,8.1708,15.9469,16.7013,3.08,7.81,5.7892,30.5186,19.4504,5.562,7.0451,2.8,9.8041,2.9147,8.039,6.34,3.8555,10.002,4.37,13.3879,9.828,12.8566,12.3708,16.6969,8.6983,5.897,7.75,8.5511,4.3678,10.97,12.1028,3.93,12.5994,5.3528,4.06,11.9752,3.1452,4.9142,9.7796,5.4882,9.49,6.27,9.67,4.1988,13.039,3.0153,13.2608,6.19,5.9761,7.8027,11.4765,8.9875,13.3,15.4774,8.2396,5.07,4.9056,5.1211,11.9897,69.5825,5.8187,12.4405,10.0905,21.155,22.63,14.2733,38.2462,11.8332,8.7951,11.1605,9.1725,26.6313,16.0833,15.1132,17.8673,9.9175,13.1763,9.3819,20.0832,9.9949,9.3835,20.551,59.6936,24.5359,14.9721,15.9851,9.2794,,17.1537,12.068,11.4,16.256,21.4794,,,,22.1676,5.38,8.11,11.51,25.4121,35.4043,5.8493,17.3753,4.763,1.81,1.76,9.42,5.7658,15.7242,6.7174,15.0739,15.4728,20.8286,3.21,50.2568,12.1373,9.5431,14.8104,22.3813,29.822,5.4098,7.8598,9.2593,23.5559,8.9875,,20.4297,,,,,,0.4778,1.2103
2018/10/19,13.3158,4.23,10.0232,6.07,7.19,23.7932,6.158,4.9599,6.8864,5.71,30.3377,2.9666,10.11,21.3185,6.7427,12.0963,7.26,4,2.86,5.583,7.0999,13.03,27.447,11.467,10.244,8.9296,10.0049,24.7914,5.72,3.61,19.2579,6.3426,7.7,10.0183,5.4719,6.69,6.2219,13.06,6.27,8.584,16.4658,17.217,3.19,8.41,5.9686,32.9159,20.2268,5.7418,7.4617,2.86,10.1033,3.0145,8.2787,6.37,3.9729,10.6615,4.3,12.0501,10.8158,13.7323,11.8711,17.3764,8.1112,6.1027,8.12,8.6806,4.527,11.09,13.1713,4.03,13.4068,5.5015,4.25,12.3438,3.2718,5.0833,10.2686,5.7671,9.49,6.52,10.26,4.3201,13.6083,3.1051,14.2312,6.41,6.1326,8.0316,11.9126,9.3947,13.67,15.9648,8.6491,5.26,5.0247,5.2977,12.9611,74.2746,6.0375,13.6885,10.3673,21.8031,24.89,15.1522,38.2462,12.2305,9.0916,12.2755,9.7574,29.298,17.1628,15.7902,19.1675,10.301,13.8726,9.6916,22.0915,10.1677,9.9316,22.0105,60.9173,25.0641,15.4855,16.6233,9.6924,,18.0718,12.4165,12.475,17.0434,21.9552,,,,24.3853,5.58,8.37,11.74,26.7506,37.3201,6.0224,18.7933,4.8623,1.8,1.67,9.69,5.8751,16.3313,6.9068,16.4519,15.9647,21.3573,3.3,51.9502,12.5423,9.8026,15.6417,23.8423,29.822,5.9547,8.1169,9.5381,24.2446,9.5301,,20.8916,,,,,,0.4916,1.2584
2018/10/22,13.6898,4.48,10.4721,6.44,7.77,23.7932,6.4417,5.1985,7.2904,6.28,31.9329,3.1348,10.32,23.4524,7.0923,12.6416,7.6,4.2,3.01,5.7927,7.3791,13.71,28.9658,12.5639,10.7665,9.3577,10.5644,25.7147,6.05,3.73,19.9567,6.6423,8.22,10.3063,5.6974,6.96,6.6479,13.8,6.54,8.8747,17.3814,17.9807,3.36,8.74,6.2774,36.2085,21.0431,6.0913,7.7415,3.04,10.5222,3.1643,9.1075,6.67,4.1686,11.3409,4.48,12.729,11.5741,14.3692,12.5906,18.1719,8.4197,6.4553,8.47,8.9696,4.7658,11.48,13.6606,4.23,13.6161,5.7097,4.43,12.9117,3.4384,5.3021,10.7276,6.1357,9.49,6.79,10.6,4.5344,14.0914,3.2948,15.2017,6.69,6.3816,8.3103,12.7352,9.8118,14.51,16.6312,9.1784,5.5,5.2134,5.5803,13.3071,77.3395,6.3458,14.6196,10.8857,23.2287,27.38,15.7615,38.2462,12.4953,10.0007,13.5001,10.1828,30.5172,17.6226,16.5568,20.3157,10.6977,14.6551,10.0813,23.0207,10.5665,10.2882,22.9834,63.3648,26.4892,16.1403,17.451,10.0721,,18.7803,12.9144,12.9329,17.8806,23.1282,,,,25.2587,5.83,9.13,12.41,27.9693,40.0175,6.3111,19.4566,5.1302,1.89,1.75,10.35,6.1833,16.9782,7.2257,17.2665,16.6434,22.7439,3.52,53.1376,13.0611,10.2219,16.3473,25.2933,29.822,6.2718,8.5914,10.3063,25.0531,9.8435,,21.6946,,,,,,0.5123,1.3132
2018/10/23,13.1878,4.44,10.2127,6.85,7.34,23.7932,6.4034,5.0195,7.182,6.91,30.9559,3.0431,10.1,23.223,6.9325,12.2847,7.33,4.09,2.98,5.6329,7.2694,13.35,28.4099,12.5339,10.6975,9.3278,10.278,24.573,6,3.63,19.2579,6.5424,8.2,10.1772,5.7268,6.78,6.4597,13.31,6.28,8.6452,16.7939,17.4054,3.29,8.76,6.0881,35.1839,20.406,5.9715,7.7291,3.06,10.203,3.0944,8.8878,6.45,4.1197,10.8913,4.47,11.4611,11.3945,13.8915,11.9211,17.8239,8.0912,6.377,8.29,8.7205,4.7558,11.23,13.6705,4.21,13.038,5.7097,4.3,12.5829,3.4651,5.1529,10.4482,5.9464,9.49,6.81,10.35,4.4558,14.0252,3.185,15.0023,6.5,6.1895,8.3601,12.3685,9.5834,14.38,16.1438,8.9487,5.42,5.1439,5.4449,13.367,74.1648,6.1966,14.2333,10.6972,22.7302,30.12,15.2921,38.2462,12.2834,9.6351,13.2413,9.8372,31.0164,16.8929,16.3776,20.0169,10.2878,14.2041,9.9314,23.3005,10.4335,10.3014,22.2388,61.5342,25.6521,15.9779,16.8228,9.9389,,18.431,12.9044,12.4684,17.1829,22.5473,,,,24.7484,5.72,8.8,12.08,27.2501,39.7263,6.2052,19.1364,5.0309,1.88,1.84,10.18,6.0441,16.61,7.0961,17.1142,16.2204,22.1952,3.43,49.9329,12.7271,9.9224,15.9281,24.8262,29.822,6.0835,8.5025,10.0955,23.8054,9.6983,,21.4033,,,,,,0.5074,1.2937
2018/10/24,13.0501,4.41,10.0631,6.53,7.26,23.7932,6.5107,5.0394,7.1229,7.11,30.0885,3.0966,10.27,22.7045,6.9625,12.1856,7.34,4.1,2.98,5.9326,7.2994,13.24,28.4198,12.2448,10.6778,9.3577,10.2713,23.5305,6.32,3.6,18.9983,6.5724,8.19,10.1673,6.0406,6.82,6.5092,13.34,6.91,8.6375,17.0838,17.1377,3.31,8.51,6.0981,35.363,19.8884,6.0214,7.8348,3.04,10.1133,3.1044,8.8878,6.61,4.1294,10.7314,4.92,10.6923,11.3845,13.6129,11.9211,17.9233,8.3102,6.3672,8.42,8.6408,4.7359,10.98,13.5208,4.3,13.1177,5.7196,4.24,12.4733,3.5317,5.143,10.8274,5.8966,9.49,6.85,10.05,4.4701,13.8002,3.175,14.6633,6.5,6.161,8.2307,12.3487,9.6032,14.3,16.4124,9.1884,5.45,5.0644,5.386,12.9478,73.476,6.1469,13.9164,10.5971,22.5707,33.13,15.332,38.2462,12.1378,9.7932,12.853,9.7641,29.5475,16.3532,16.3975,19.9435,10.182,14.3235,10.0513,22.2513,10.407,10.1363,22.4771,60.5194,25.3033,15.8522,17.0322,9.6258,,18.451,12.8945,12.2494,16.8939,22.3702,,,,23.9535,5.68,8.84,12.09,27.4598,39.734,6.2437,18.9001,5.0508,1.88,1.82,9.9,6.0342,16.4308,7.0563,16.9087,16.2302,21.9259,3.4,49.9127,12.6347,9.8925,15.9212,24.7964,29.822,5.9745,8.5123,10.0072,23.9052,9.6983,,21.4388,,,,,,0.5084,1.2899
2018/10/25,13.1386,4.36,9.7939,6.4,7.66,23.7932,6.5414,5.1289,6.9948,6.4,29.2909,3.0813,10.16,22.1362,7.6617,11.9773,7.26,4,3.04,5.6929,7.2595,12.95,27.5959,12.4243,10.6383,9.3179,10.1248,22.7958,6.18,3.57,19.1481,6.5025,8.06,10.1077,5.8347,6.85,6.5092,13.2,7.13,8.8364,16.6718,16.5525,3.28,8.65,6.0383,37.0143,18.9029,5.8916,7.698,3.04,9.9337,3.0844,8.788,6.67,4.0805,10.4117,4.96,10.4028,11.3247,13.1054,11.5813,17.4096,7.8922,6.3574,8.33,8.581,4.8155,10.63,13.6106,4.23,12.7389,5.6205,4.23,12.2442,3.4851,5.0435,10.7176,5.797,9.49,6.82,9.85,4.4058,13.0854,3.145,14.7896,6.38,6.0828,8.1013,12.1108,9.4741,13.72,16.1637,8.9987,5.37,5.1439,5.4743,13.2739,72.4577,6.0574,14.1541,10.1317,21.9426,33.6,15.1822,38.2462,11.7471,9.5066,13.52,9.5181,30.068,16.6031,15.9893,19.3982,9.7919,13.7864,9.7715,21.9616,10.1146,10.2618,21.8119,55.8533,24.0177,15.5955,16.1646,9.4259,,18.0418,12.6655,12.037,16.3657,21.9497,,,,23.0606,5.61,8.89,11.82,26.431,38.8297,6.2052,18.1682,4.9615,1.87,1.91,9.78,5.9646,15.7541,7.0064,16.6574,15.8466,21.3473,3.5,47.7807,12.052,9.6529,15.6557,24.4485,29.822,5.9448,8.2652,10.0547,22.6376,9.3391,,21.2896,,,,,,0.5054,1.2809
2018/10/26,13.1288,4.39,9.7839,6.41,7.53,24.4832,6.4877,5.0991,6.9653,6.23,28.8024,3.0507,10.1,22.1362,7.5718,12.1161,7.31,4.07,3.04,5.6729,7.3093,13.07,27.0003,12.1949,10.6975,9.2681,10.1181,23.4312,6.12,3.63,18.7587,6.4625,8.25,10.1077,5.7562,6.83,6.539,13.21,6.94,8.7829,16.9007,16.9195,3.36,8.46,6.0383,36.1091,18.4749,5.9016,7.6669,3.05,9.9437,3.1044,9.1475,6.55,4.0707,10.4017,4.72,10.2331,11.0154,13.2348,11.3415,17.2273,7.932,6.3378,8.34,8.5909,4.7857,10.72,13.1413,4.23,12.6592,5.6998,4.27,12.3139,3.4451,5.0435,10.6478,5.7572,9.49,6.89,9.8,4.4273,13.8002,3.165,13.8922,6.48,6.0828,8.161,12.0414,9.484,13.58,16.3129,8.8888,5.47,5.1836,5.4979,13.0876,69.7822,6.0673,13.7282,10.1494,22.0224,33.18,15.2821,36.7384,11.7537,9.1904,13.3209,9.4982,28.1857,15.7634,16.1885,19.3353,9.6663,14.0914,9.7915,21.8317,10.1079,10.2618,21.931,56.0026,24.3067,15.6532,16.2943,9.4659,,17.962,13.6413,12.2096,16.3059,22.1046,,,,22.5895,5.74,8.87,11.77,26.3511,36.9369,6.2437,17.8251,5.0012,1.91,2.01,9.83,6.0143,15.7541,7.0164,16.4214,15.6499,21.3074,3.45,45.8714,12.0662,9.7827,15.6417,24.4088,29.822,5.8854,8.3542,10.2451,22.5079,9.7365,,21.1474,,,,,,0.5064,1.2831
2018/10/29,13.0894,4.31,9.7739,6.19,7.42,24.1631,6.5107,5.1189,6.9456,5.89,29.0716,2.9895,10.05,21.8869,7.2322,11.9773,7.23,4.1,2.97,5.593,7.429,12.91,26.8812,12.2049,10.6581,9.0093,9.9516,23.4014,5.98,3.56,18.6789,6.4126,8.45,10.0978,5.6091,6.76,6.5687,13,6.79,8.6528,17.0228,16.6219,3.33,8.43,5.9486,37.6807,18.2758,5.8217,7.7291,3.02,9.8739,3.1143,9.1275,7.21,3.9142,10.4217,4.53,10.3729,11.4544,13.195,10.9818,16.8875,7.8026,6.328,8.32,8.5909,4.7558,10.85,12.7618,4.21,13.3968,5.6502,4.08,12.3239,3.565,4.9938,10.548,5.6476,9.49,6.76,9.86,4.3987,13.7406,3.1351,13.6596,6.57,6.0472,8.171,11.9919,9.4145,13.5,15.9946,8.8589,5.44,5.3425,5.3213,12.2891,71.1199,6.6741,13.9263,10.385,21.9626,29.86,15.0524,36.5458,11.6742,10.1094,12.9426,9.4982,28.5208,15.8434,15.5513,18.9998,9.4878,14.0914,9.7615,21.5519,10.1345,10.0373,21.7523,55.0176,24.516,15.5222,16.384,9.3726,,17.7026,14.2487,12.7338,16.2162,21.7726,,,,22.8054,5.74,8.83,11.43,25.482,34.6226,6.1956,18.2673,4.9516,1.94,2.11,9.72,5.9149,15.7441,6.9267,16.4367,15.5614,21.6566,3.33,43.483,11.8886,9.7727,15.2854,24.856,29.822,5.7863,8.196,10.1295,21.7293,9.4155,,21.2327,,,,,,0.5005,1.2636
2018/10/30,13.2075,4.37,9.8338,6.42,7.34,23.2313,6.6411,5.2084,6.9456,6.08,29.0217,3.0048,10.14,22.176,7.1323,12.1062,7.23,4.07,3.02,5.573,7.3891,13.08,27.0003,12.2547,10.7468,9.3179,9.9449,23.3319,6.06,3.59,19.4077,6.4225,8.59,10.0878,5.6091,6.83,6.6182,13.3,6.16,8.561,16.7939,17.0583,3.38,8.33,6.0084,39.8493,18.1564,5.8516,7.7726,3.09,10.0235,3.1243,9.2673,7.31,3.9631,10.8413,4.57,10.2131,11.614,13.3442,10.5921,17.7493,7.9519,6.3574,8.58,8.5909,4.8752,10.96,12.7319,4.32,13.5663,5.6601,4.19,12.4235,3.765,5.0336,10.5979,5.7074,9.49,6.9,9.91,4.4701,13.6149,3.165,13.5798,6.6,6.0614,8.2605,12.2694,9.7125,13.47,16.303,9.1984,5.53,5.7496,5.3154,12.2359,74.4543,6.6243,13.6588,10.3968,22.2517,29.15,15.332,38.0934,11.7007,9.9019,12.853,9.4184,28.3069,14.8138,15.7205,19.4821,9.3555,14.2638,9.8215,21.1423,10.1877,10.0307,22.1296,56.9079,24.9545,15.7579,16.5336,9.4592,,17.8323,14.1192,12.6077,16.3158,22.0106,,,,22.4129,5.85,9.11,11.44,24.9826,35.8027,6.3014,18.1453,5.0111,2,2.22,9.8,6.074,15.9133,7.0463,16.4519,15.7876,21.4171,3.66,44.5962,11.981,9.6329,15.3972,25.3728,31.492,5.9448,8.2157,10.1771,22.3881,9.6295,,21.2753,,,,,,0.5044,1.2741
2018/10/31,13.3551,4.54,9.9036,6.33,7.17,23.6083,6.7791,5.2482,7.0441,6.14,29.0616,3.0354,10.7,22.5051,7.1523,12.255,7.3,4.1,3.04,5.6729,7.5686,13.31,27.4569,12.1849,10.8848,9.4572,10.0981,23.9872,6.2,3.6,19.4676,6.5124,8.62,10.0382,5.717,6.87,6.6479,13.33,6.78,8.6452,17.3814,17.584,3.37,8.59,6.0981,38.8446,18.5844,6.0813,7.785,3.14,10.1332,3.1343,9.0576,7.29,4.0512,11.0612,4.63,10.4527,11.644,13.4736,10.742,17.8653,8.0315,6.377,8.66,8.6507,4.9349,11.11,12.8217,4.32,13.5563,5.7196,4.23,12.5231,3.745,5.133,10.6777,5.7671,9.49,7,10,4.5558,13.7737,3.2149,13.7128,6.66,6.1041,8.3501,12.2595,9.7423,13.59,16.3726,9.1685,5.55,5.5907,5.386,12.2692,74.8736,6.5846,13.6093,10.5735,22.5308,28.5,15.5717,39.0698,11.8663,9.892,12.8928,9.5447,28.7347,15.1837,16.0192,20.0745,9.5935,14.4163,10.1312,21.8617,10.3472,10.1429,22.3579,57.0074,25.1637,16.1194,16.7929,9.5725,,18.461,14.1192,12.8333,17.9504,22.3757,,,,23.0606,5.88,9.08,11.78,25.2523,35.8104,6.3111,18.2902,5.0607,1.99,2.33,9.77,6.1734,16.0825,7.1061,16.9163,15.9352,21.6466,3.7,45.3923,12.1941,9.8625,15.5858,25.6014,32.3171,6.0043,8.3542,10.2179,22.8572,9.6524,,21.787,,,,,,0.5104,1.2959
2018/11/1,13.7291,4.52,10.0831,6.37,7.24,24.6539,6.8252,5.3575,7.1623,6.13,29.9988,3.0431,10.68,24.27,7.1523,13.4844,7.38,4.12,3.06,5.8626,7.8977,14.64,27.5562,12.7234,10.9341,9.6464,10.3912,24.9205,6.21,3.63,19.3178,6.5724,8.4,10.1077,5.8347,6.93,6.6975,13.34,6.87,8.7752,17.6561,17.574,3.45,8.57,6.1379,38.6556,18.7735,6.6904,7.8721,3.13,10.1731,3.1443,9.0676,7.36,4.0707,11.291,4.81,11.0617,11.5542,13.7622,10.7819,18.0559,8.8377,6.4455,8.7,8.7404,5.0145,11.2,13.0614,4.41,13.6061,5.7394,4.25,12.6128,3.8449,5.1828,10.6178,5.9763,9.49,6.99,10.44,4.5558,14.1907,3.2349,14.0252,6.76,6.2251,8.4695,12.2892,9.8018,14.04,16.3129,9.4281,5.55,5.5609,5.4508,12.5885,76.8603,6.5746,13.748,11.192,23.3583,28.8,16.4907,38.565,12.1179,9.8624,12.8729,9.6511,28.9914,15.5035,16.4573,20.1846,10.5522,14.5025,11.1404,22.9807,10.4335,11.1599,22.5267,58.0023,25.5424,16.1875,17.7003,9.7457,,20.3071,14.1192,12.9528,19.7444,22.5749,,,,23.9339,5.99,9.09,12.96,27.1302,36.5614,6.3111,18.7019,5.1004,1.98,2.45,9.85,6.7897,16.5901,7.7141,16.9772,16.2401,21.9957,3.69,45.8714,13.4164,10.0123,15.6906,25.9989,32.4165,6.0934,8.3937,10.7346,23.7256,9.8205,,21.6733,,,,,,0.5123,1.3034
2018/11/2,14.5263,4.74,10.3225,6.61,7.36,25.4861,6.9402,5.5364,7.4283,6.3,30.9359,3.1425,11.03,24.6788,7.2722,13.9802,7.68,4.23,3.13,6.1523,8.0173,15.15,28.2908,12.863,11.0919,10.0446,10.8175,26.3303,6.41,3.69,20.975,6.7122,8.63,10.2566,6.0014,7.13,6.9055,13.7,7.03,8.9971,18.03,18.0402,3.55,9,6.3472,39.153,20.2069,7.0499,8.0773,3.21,10.4723,3.2142,9.3372,7.65,4.2175,11.9804,4.9,12.0601,12.0031,14.5284,11.1417,19.1248,9.7234,6.6414,8.94,8.9198,5.2235,11.41,13.4908,4.49,14.1544,5.8782,4.5,13.1408,3.9315,5.3917,10.8573,6.1157,9.49,7.17,10.63,4.6343,14.6342,3.3447,14.7697,6.96,6.4456,8.7582,12.7352,10.1693,14.46,16.7605,9.6778,5.72,5.6205,5.592,12.8081,83.7486,6.684,14.1937,11.2509,23.8667,29.38,16.7204,40.292,12.4953,10.228,13.3408,9.9768,29.5404,15.7434,16.9252,20.431,10.9423,14.9667,11.3702,23.2805,10.8456,11.5561,23.4599,59.5643,26.2301,16.4494,19.1762,10.0588,,22.3427,14.1192,13.4703,21.7179,23.3385,,,,24.5718,6.15,9.44,12.93,27.4499,38.8757,6.4938,19.4033,5.2195,2.01,2.34,10.84,6.7798,16.9185,7.7838,17.3883,16.5942,22.8436,3.72,46.6675,13.6722,10.3616,16.1727,26.9033,32.7545,6.2321,8.5914,11.2376,24.554,10.088,,22.2418,,,,,,0.5202,1.3297
2018/11/5,15.0282,4.75,10.6117,7.27,7.47,25.4861,7.3543,5.5861,7.5071,6.93,31.1552,3.1119,10.88,24.8583,7.2921,14.1289,7.66,4.27,3.16,6.1922,8.0971,14.95,27.8838,12.5738,10.9243,9.8355,10.711,26.0027,6.78,3.69,20.8952,6.7322,8.62,10.2368,6.1387,7.18,6.9551,13.54,6.88,8.9742,18.2283,17.8021,3.52,9.27,6.397,39.0535,20.406,6.8502,7.9405,3.28,10.5222,3.2042,9.2473,7.63,4.1784,11.7406,5.03,12.2398,11.7338,14.6577,11.0418,18.7105,9.9125,6.6316,8.96,8.9198,5.2135,11.28,14.02,4.5,13.8354,5.9476,4.49,13.2205,4.1781,5.4315,11.5858,6.1157,9.49,7.31,10.3,4.67,14.4555,3.3647,14.6367,6.92,6.4741,8.6586,12.5667,10.1097,14.35,16.8301,9.5879,5.76,5.6305,5.5096,13.4868,84.0581,6.5746,13.9857,11.3275,24.4848,32.32,16.7803,40.8167,12.7139,10.149,13.1118,10.1296,29.4548,15.8134,17.0546,20.8347,10.6514,14.8076,11.1803,23.1606,10.8456,11.2391,23.6287,59.5046,26.5789,16.3447,19.0864,9.9722,,23.1211,14.1192,13.1386,23.8907,23.2112,,,,24.6895,6.15,9.35,12.87,26.9904,38.2856,6.5419,19.2889,5.408,2.04,2.46,11.92,7.0482,16.7593,7.9433,17.0153,17.0172,22.6042,3.67,49.2582,13.5301,10.4715,16.019,26.466,32.8439,6.1727,8.6112,10.7958,24.7137,10.2027,,22.1707,,,,,,0.5222,1.3177
2018/11/6,14.7822,4.89,10.9209,7.41,6.98,26.1477,7.2086,5.606,7.5268,7.1,30.3676,3.0889,10.74,24.1304,7.4619,13.7224,7.59,4.4,3.12,6.2122,8.2168,14.53,27.1591,12.3345,10.7567,9.6862,10.5644,25.6155,7.05,3.68,20.3361,6.6822,8.83,10.2666,6.0798,7.15,7.173,13.44,6.63,8.9283,18.2818,17.703,3.5,10,6.5066,39.72,19.8984,6.6804,7.8659,3.42,10.4025,3.1742,9.3073,7.69,4.1588,11.7906,4.96,11.8305,11.5841,14.6976,11.0717,18.8099,9.3552,6.5729,8.9,8.8102,5.303,11.18,13.8103,4.42,13.7457,5.9278,4.43,12.9515,4.3713,5.4116,11.955,6.046,9.49,7.35,10.46,4.6272,14.2238,3.3347,14.4373,6.96,6.6733,8.6288,12.3288,10.0104,14.93,16.9495,9.6479,5.75,5.5709,5.5214,13.5733,84.2178,6.7039,13.748,11.0801,23.8567,29.09,16.3109,41.3946,12.6675,10.06,13.6594,9.9502,29.1055,15.3836,16.7958,20.6827,10.42,14.5755,10.8106,22.7109,10.6063,10.7637,23.2812,65.454,25.1538,16.067,18.8571,9.9522,,21.2151,14.1192,12.9992,21.4986,22.7409,,,,24.1204,6.24,9.26,13.12,26.451,39.0673,6.4938,18.9077,5.3783,2.02,2.55,12.15,7.1873,16.6299,7.9931,16.6727,16.6237,23.4122,3.65,47.5311,13.3809,10.5313,15.7116,26.2076,32.1481,6.1331,8.5025,10.6394,24.9433,10.6459,,21.7443,,,,,,0.5192,1.3027
