ÈÕÆÚ,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH
2016/10/24,10.4236,11.8005,11.6423,6.84,21.69,12.0724,27.2648,16.2317,16.6,8.3063,24.5046,3.0506
2016/10/25,10.4236,12.0183,11.8007,6.95,21.7,12.2705,28.0076,16.2317,17.07,8.4114,24.9032,3.0786
2016/10/26,10.4236,12.0282,11.8601,6.99,21.62,12.2705,28.2835,16.2317,16.94,8.5715,24.8335,3.0599
2016/10/27,10.4236,11.9094,11.7017,6.95,21.63,12.1418,28.0217,16.2317,17.09,8.4514,24.4847,3.0319
2016/10/28,10.4236,11.8005,11.5829,6.85,21.11,12.0526,28.0076,16.2317,16.7,8.4664,24.2954,3.0226
2016/10/31,10.4236,12.1172,11.8106,6.99,21.08,12.3398,28.807,16.2317,16.95,8.6766,24.8235,3.0599
2016/11/1,10.4236,12.236,12.1472,7.04,22.14,12.5676,29.6347,16.2317,17.03,8.8267,25.0726,3.0693
2016/11/2,10.4236,13.1171,13.2065,7.19,22.39,13.5778,31.6297,16.2317,17.32,9.3471,26.4379,3.1999
2016/11/3,10.4236,13.3646,12.959,7.15,22.51,13.5679,31.1132,16.2317,17.11,9.2821,26.2187,3.1625
2016/11/4,10.4236,12.9884,12.7709,7.11,22.8,13.4589,30.137,16.2317,16.73,9.1319,25.7304,3.1159
2016/11/7,10.4236,12.83,12.7214,7.1,22.38,13.1519,29.762,16.2317,16.58,8.9918,25.4812,3.1252
2016/11/8,10.4236,12.7706,12.6323,7.07,22.46,13.2113,29.6205,16.2317,16.77,8.9118,25.3517,3.1439
2016/11/9,10.4236,14.0477,13.751,7.42,23.52,14.5285,32.5847,16.2317,17.65,9.8025,27.8829,3.3491
2016/11/10,10.4236,13.3052,13.1273,7.27,23.3,13.7857,30.9222,16.2317,16.88,9.242,26.6372,3.2465
2016/11/11,10.4236,13.0577,12.9689,7.29,23.49,13.5778,30.0096,16.2317,16.83,9.0719,26.109,3.3398
2016/11/14,10.4236,12.6914,12.6422,7.18,24.04,13.1618,28.5806,16.2317,16.75,8.7567,25.2919,3.3771
2016/11/15,10.4236,12.7904,12.761,7.36,24.02,13.251,28.7574,16.2317,17.19,8.8017,25.4015,3.3864
2016/11/16,10.4236,12.7607,12.6422,7.31,24.02,13.1915,28.7928,16.2317,17.72,8.7517,25.2421,3.3491
2016/11/17,10.4236,12.8399,12.6323,7.4,23.59,13.1519,28.6796,16.2317,17.85,8.7366,25.1723,3.3398
2016/11/18,10.4236,12.4637,12.3056,7.29,24.03,12.7558,27.7246,16.2317,18.35,8.5415,24.395,3.2652
2016/11/21,10.4236,12.6122,12.4838,7.34,24.01,12.9638,27.9651,16.2317,18.17,8.6216,24.6242,3.2652
2016/11/22,10.4236,12.6617,12.5135,7.39,24.54,13.0034,27.9085,16.2317,18.15,8.6216,24.6641,3.3025
2016/11/23,10.4236,12.731,12.563,7.26,24.08,13.1222,28.05,16.2317,18.74,8.6566,24.7438,3.2745
2016/11/24,11.4659,12.3944,12.2462,7.09,23.41,12.8449,27.2648,16.2317,18.47,8.4765,24.1957,3.2838
2016/11/25,12.0218,12.1667,12.1868,7,23.85,12.5973,26.7837,16.2317,18.1,8.3664,23.9765,3.2745
2016/11/28,11.5771,12.3845,12.464,7.09,23.17,12.9142,27.2152,16.2317,17.83,8.4765,24.4249,3.4517
2016/11/29,10.5973,12.3053,12.3353,7.01,22.19,12.8746,27.0313,16.2317,17.06,8.4164,24.5146,3.4144
2016/11/30,10.6181,12.2162,12.1967,7.09,22.09,12.8152,26.9818,16.2317,17.05,8.3413,24.3352,3.3211
2016/12/1,10.9864,12.3251,12.2858,7.19,22.54,13.0529,27.4133,16.2317,17.1,8.4064,24.5345,3.4051
2016/12/2,10.7988,12.4043,12.3452,7.18,21.99,13.1519,27.4628,16.2317,16.61,8.4714,24.7538,3.3305
2016/12/5,10.7571,11.9193,11.8601,7.08,22.06,12.5775,26.3946,16.2317,16.57,8.1812,23.827,3.2652
2016/12/6,10.4375,11.7609,11.6423,7.08,22.04,12.3794,26.1541,16.2317,16.58,8.0611,23.4284,3.2372
2016/12/7,10.4653,11.7807,11.7017,7.11,22.71,12.3497,26.2107,16.2317,17.28,8.0912,23.5081,3.2465
2016/12/8,10.7293,11.8203,11.7809,7.19,23.11,12.4686,26.7342,16.2317,17.02,8.1262,23.6476,3.2838
2016/12/9,10.5834,11.7114,11.7611,7.18,22.84,12.429,26.8757,16.2317,17.26,8.0461,23.4084,3.2838
2016/12/12,9.958,11.3946,11.2364,6.72,21.35,12.0922,26.9252,16.2317,16.63,7.8009,22.0432,3.1812
2016/12/13,9.7148,11.1669,11.1869,6.85,21.66,11.9437,26.338,16.2317,17.22,7.7859,22.1229,3.2092
2016/12/14,9.9093,11.5629,11.6027,6.92,22.24,12.3398,27.6538,16.2317,18.48,8.0511,22.7806,3.3118
2016/12/15,9.6244,11.3055,11.2958,6.82,22.4,11.9635,26.3168,16.2317,18.48,7.841,22.1927,3.2465
2016/12/16,9.3256,11.2857,11.3354,6.92,22.82,11.8347,25.7862,16.2317,18.24,7.7509,22.0731,3.2278
2016/12/19,9.2561,11.4441,11.4839,6.98,22.98,11.914,25.7508,16.2317,18.08,7.8009,22.2525,3.2278
2016/12/20,9.277,11.3154,11.3948,7.18,23.07,11.7852,25.39,16.2317,18.09,7.7309,21.9435,3.1625
2016/12/21,9.4229,11.3946,11.4344,7.4,23.67,11.9437,25.5598,16.2317,18.08,7.7759,22.1329,3.1905
2016/12/22,9.4993,11.2857,11.2463,7.34,23.72,11.8446,25.2344,16.2317,17.96,7.6758,21.9137,3.1625
2016/12/23,9.5063,11.2362,11.1077,7.17,23.75,11.7852,25.0505,16.2317,17.12,7.6408,21.9236,3.1159
2016/12/26,9.5549,11.1966,11.0879,7.19,23.75,11.6268,24.7109,16.2317,17.13,7.5407,21.8738,3.0786
2016/12/27,10.2151,11.3649,11.2364,7.2,23.92,11.7258,25.0505,16.2317,17.63,7.5758,22.0033,3.0786
2016/12/28,10.5973,11.3352,11.2067,7.42,23.59,11.8149,25.2202,16.2317,17.33,7.5958,22.2724,3.0786
2016/12/29,10.8961,11.3847,11.375,7.35,23.85,11.9734,25.7791,16.2317,17.46,7.7309,22.5415,3.1159
2016/12/30,10.8683,11.3352,11.3849,7.57,23.81,11.9734,25.8286,16.2317,17.48,7.7159,22.2824,3.1159
2017/1/3,10.771,11.355,11.4344,7.63,23.57,12.0031,26.0055,16.2317,18.04,7.7209,22.3422,3.1346
2017/1/4,10.6042,11.3946,11.474,7.59,23.69,12.0229,26.1116,16.2317,18.15,7.7559,22.4119,3.1439
2017/1/5,10.9795,11.5629,11.6324,8,24.05,12.1715,26.6139,16.2317,18.3,7.871,22.7308,3.1812
2017/1/6,10.6042,11.4243,11.4146,7.81,23.44,12.0724,26.3805,16.2317,18.16,7.7459,22.3222,3.1532
2017/1/9,10.6876,11.3451,11.3057,7.83,23.19,11.9437,26.0197,16.2317,17.83,7.6558,21.9734,3.1439
2017/1/10,10.5973,11.4639,11.4443,7.74,23.46,12.0823,26.4795,16.2317,18.51,7.7409,22.1229,3.1719
2017/1/11,10.3124,11.355,11.3552,7.5,22.98,12.0328,26.2602,16.2317,18.27,7.6358,21.9435,3.1812
2017/1/12,10.229,11.4441,11.4245,7.52,22.65,12.0922,26.6564,16.2317,17.97,7.6708,22.2525,3.1719
2017/1/13,10.368,11.0778,10.9889,7.14,22.23,11.7456,25.864,16.2317,17.31,7.4707,21.6147,3.1812
2017/1/16,10.3402,10.8996,10.7018,6.85,20.33,11.8446,26.2036,16.2317,15.74,7.3456,20.8374,3.2185
2017/1/17,11.049,11.0283,10.9196,6.85,20.78,12.0427,26.7483,16.2317,15.78,7.4607,21.0865,3.2558
2017/1/18,11.5076,11.1372,10.979,6.86,20.83,12.3398,26.9464,15.0059,15.88,7.5708,21.236,3.2558
2017/1/19,11.042,10.8798,10.7216,6.82,20.35,12.0724,26.2743,14.8873,15.93,7.3956,20.6082,3.1905
2017/1/20,11.3964,10.9887,10.8503,6.9,20.88,12.1715,26.3875,14.9466,16.27,7.4857,20.7776,3.2092
2017/1/23,11.3617,11.1372,11.0285,6.98,21.02,12.2804,26.7766,14.7983,16.65,7.6208,21.0965,3.2745
2017/1/24,11.2088,11.0679,11.0186,6.94,21.07,12.1715,26.6422,14.7785,16.81,7.5608,20.8175,3.2558
2017/1/25,10.5278,10.959,10.9097,6.89,21.05,11.9734,26.2673,14.6302,16.38,7.4957,20.7377,3.2745
2017/1/26,10.6598,11.0382,11.0285,6.99,21.25,12.0427,26.1894,14.8576,16.63,7.5257,21.1663,3.3398
2017/2/3,11.1671,11.1867,11.1968,6.98,20.73,12.2111,26.4512,14.6105,16.57,7.6158,21.6147,3.3305
2017/2/6,11.8412,11.2659,11.3057,7.08,21.12,12.3101,26.7554,14.4029,16.68,7.7009,22.0133,3.3025
2017/2/7,12.0635,11.5728,11.5136,7.16,21.16,12.7063,27.385,14.5512,16.76,7.911,22.2724,3.3398
2017/2/8,11.7786,11.4936,11.4443,7.12,21.38,12.6468,27.1869,14.4128,16.62,7.866,22.0631,3.3118
2017/2/9,11.8273,11.4738,11.4641,7.13,21.87,12.6765,27.2223,14.4226,16.73,7.851,22.0831,3.3398
2017/2/10,11.6257,11.355,11.2859,7.25,21.62,12.4686,26.7766,14.2546,16.95,7.7309,21.814,3.3118
2017/2/13,11.73,11.4045,11.3651,7.31,21.31,12.5379,26.7978,14.8971,16.78,7.7509,21.9137,3.3585
2017/2/14,12.0218,11.3847,11.3948,7.22,21.15,12.528,26.6988,14.907,16.35,7.7309,21.8539,3.3864
2017/2/15,11.8273,11.2362,11.1869,7.05,21.01,12.2804,26.2177,14.7884,16.21,7.6058,21.5449,3.3118
2017/2/16,12.0496,11.3649,11.3453,7.12,21.04,12.3992,26.3309,14.7785,16.05,7.6708,21.6446,3.3771
2017/2/17,11.7161,11.3352,11.3255,7.34,20.41,12.3398,26.3097,14.6401,16.1,7.6508,21.6047,3.3305
2017/2/20,11.6396,11.3253,11.276,7.32,20.05,12.32,26.2319,14.6302,16.04,7.6008,21.4254,3.3771
2017/2/21,11.723,11.5431,11.4146,7.48,20.52,12.429,26.3309,15.1542,16.12,7.6508,21.6346,3.3958
2017/2/22,11.4659,11.751,11.4245,7.44,20.64,12.3794,26.1753,15.1245,15.97,7.6458,21.7243,3.3864
2017/2/23,11.723,12.2162,11.6621,7.43,20.92,12.4587,26.2177,15.0158,15.86,7.7259,21.9834,3.3958
2017/2/24,11.9871,12.0974,11.7017,7.37,21.05,12.5676,26.5361,14.8576,16,7.7909,22.1329,3.3678
2017/2/27,11.869,12.048,11.7017,7.31,20.71,12.528,26.4936,14.6302,15.67,7.906,22.3322,3.3305
2017/2/28,11.7647,12.0084,11.5928,7.26,20.93,12.3794,26.2248,14.65,15.67,7.826,22.0332,3.3305
2017/3/1,11.6396,11.8896,11.5532,7.26,21.27,12.3101,26.048,14.5413,15.89,7.7609,21.9635,3.3305
2017/3/2,11.5076,11.8203,11.4542,7.15,21.14,12.2309,25.8074,14.393,15.88,7.7159,21.6446,3.2932
2017/3/3,11.0073,11.4837,11.0978,7.01,21.01,11.9437,25.1424,14.1459,15.79,7.5157,21.0666,3.2185
2017/3/6,10.8544,11.5629,11.1572,7.07,21.25,11.9833,25.2344,14.0767,15.83,7.5157,21.1463,3.2372
2017/3/7,11.0073,11.6322,11.177,7.04,21.31,11.9833,25.291,14.1063,15.96,7.5007,21.2161,3.2278
2017/3/8,11.0281,11.6916,11.1473,7.04,21.35,11.9338,25.1212,14.0272,15.72,7.4557,21.0965,3.2092
2017/3/9,10.5695,11.5134,10.9691,6.95,21.23,11.7753,24.8878,14.0272,15.74,7.3606,20.7278,3.1625
2017/3/10,10.632,11.4639,11.0681,6.98,21.21,11.7951,24.8878,13.9185,15.79,7.4006,20.7676,3.1719
2017/3/13,10.9517,11.8995,11.2562,7.05,20.95,11.9932,25.581,13.9185,15.85,7.5457,21.246,3.2278
2017/3/14,10.9656,11.8302,11.1671,7,20.85,11.9338,25.4608,13.9185,15.64,7.4807,21.0766,3.2092
2017/3/15,11.0003,12.1073,11.2661,7.03,20.77,11.9932,25.6023,13.9383,15.66,7.5708,21.1762,3.2278
2017/3/16,10.8961,12.1172,11.3354,7.06,21.27,12.0625,25.7013,14.0371,16.16,7.5758,21.236,3.2465
2017/3/17,10.903,12.0579,11.2364,7,21.15,11.9536,25.482,14.0272,16.67,7.5457,20.9769,3.2185
2017/3/20,10.7224,11.9985,11.3255,6.91,20.96,11.9734,25.4466,14.0767,16.48,7.5257,20.9968,3.2652
2017/3/21,10.7571,11.9688,11.1869,6.9,20.62,11.8248,25.1424,14.0767,16.6,7.4357,20.8274,3.2372
2017/3/22,10.8752,12.1568,11.4146,6.88,20.48,11.9932,25.4608,14.047,17.29,7.5007,21.1463,3.2278
2017/3/23,10.9517,12.2558,11.4839,6.91,20.48,12.0526,25.8286,13.958,16.51,7.5457,21.5649,3.2278
2017/3/24,10.6946,12.0084,11.3453,6.83,20.25,11.8942,25.3971,13.8987,15.99,7.4457,21.2759,3.1905
2017/3/27,10.8127,12.2261,11.5928,6.9,19.99,12.1418,26.0267,13.879,16.07,7.6108,22.2724,3.2372
2017/3/28,10.5347,11.9688,11.4839,7.06,20.14,11.9932,25.8074,13.9086,15.75,7.5207,22.093,3.2092
2017/3/29,9.7981,11.8401,11.4146,6.98,19.52,11.9239,25.864,13.8196,15.68,7.4457,21.7841,3.2278
2017/3/30,10.0414,11.4243,11.1077,6.85,18.58,11.5971,25.2839,13.1969,15.25,7.2255,21.1364,3.1719
2017/3/31,10.09,11.4441,11.1473,6.84,18.81,11.607,25.3122,13.0387,15.19,7.2305,21.3556,3.1532
2017/4/5,10.229,11.5926,11.3354,6.94,19.08,11.7159,25.5527,13.0782,15.33,7.2956,21.4851,3.1905
2017/4/6,10.5625,11.5431,11.4443,6.97,19.21,11.7555,25.5527,12.9794,15.28,7.3206,21.4453,3.2278
2017/4/7,10.9725,12.0776,11.8799,7.16,19.73,12.3695,25.5527,13.3056,15.59,7.6458,23.5878,3.3211
2017/4/10,10.9447,11.9094,11.771,7.02,18.68,12.1418,25.5527,13.009,14.65,7.4257,23.2988,3.2745
2017/4/11,10.9517,12.3548,12.1571,7.12,18.79,12.6369,25.5527,12.9992,14.95,7.6458,24.5843,3.3305
2017/4/12,10.7363,12.236,12.0482,6.94,18.5,12.7756,25.5527,13.0881,14.66,7.6258,24.973,3.3305
2017/4/13,10.7015,12.3647,12.0581,6.94,18.62,12.6765,25.5527,12.752,14.74,7.6959,25.1823,3.3398
2017/4/14,10.7363,12.5924,12.2264,7.01,18.18,13.0331,25.5527,12.6038,14.96,8.1912,26.2286,3.3771
2017/4/17,10.1317,11.9886,11.7611,6.53,18.2,12.528,25.5527,12.2874,14.47,7.9711,26.2286,3.2932
2017/4/18,10.1873,11.8698,11.8007,6.27,17.88,12.5478,25.5527,12.4555,14.07,7.851,26.2286,3.2372
2017/4/19,9.9927,11.5827,11.5433,5.96,16.82,12.2408,25.5527,12.9794,13.48,7.7509,26.2286,3.2558
2017/4/20,9.8468,11.1669,11.2859,5.78,16.34,11.8645,25.5527,12.9695,13.06,7.4507,26.2286,3.1999
2017/4/21,9.8051,11.1867,11.3057,5.83,16.26,11.914,25.5527,13.1474,12.92,7.4006,26.2286,3.2092
2017/4/24,9.3256,10.5333,10.5929,5.52,15.16,11.1712,25.5527,12.6927,12.17,6.8902,26.2286,3.1346
2017/4/25,9.27,10.5729,10.6523,5.53,15.89,11.2405,25.5527,12.7619,11.92,6.8802,26.2286,3.1346
2017/4/26,9.3117,10.6224,10.7414,5.57,15.32,11.2405,25.5527,13.2661,11.77,6.8352,26.2286,3.1252
2017/4/27,9.4298,10.5729,10.781,5.56,15.27,11.2009,25.5527,13.2463,12.09,6.7451,26.2286,3.1252
2017/4/28,9.2978,10.7313,10.9592,5.63,15.9,11.3396,25.5527,13.0881,12.15,6.8752,26.2286,3.1532
2017/5/2,8.6724,10.5036,10.6721,5.59,15.78,11.1415,25.5527,12.9399,12.15,6.6851,26.2286,3.1439
2017/5/3,8.7349,10.4244,10.7315,5.51,15.68,11.1019,25.5527,12.8707,12.18,6.7251,26.2286,3.1346
2017/5/4,8.8044,10.0482,10.484,5.42,15.69,10.7454,25.5527,12.7125,12.2,6.535,26.2286,3.1066
2017/5/5,9.6036,9.9195,10.2959,5.3,15,10.7553,25.5527,12.752,11.9,6.3698,26.2286,3.0786
2017/5/8,9.3465,9.5037,10.1177,5.15,14.8,10.5473,25.5527,12.5741,11.89,6.1197,26.2286,3.0693
2017/5/9,9.2561,9.3849,10.187,5.24,14.91,10.4284,25.5527,12.6334,12.07,6.0996,26.2286,3.0506
2017/5/10,9.2353,9.2067,9.9989,5.14,14.62,10.0323,25.5527,12.7026,11.9,5.9395,26.2286,3.0133
2017/5/11,9.138,9.0384,9.7712,4.99,14.29,9.8243,25.5527,12.7224,11.6,5.7844,26.2286,2.9853
2017/5/12,9.0546,9.1968,9.9791,4.98,14.2,10.0323,25.5527,12.6235,11.76,5.8294,26.2286,2.9853
2017/5/15,9.131,9.3552,10.1276,5.02,14.51,10.161,25.5527,12.3171,12,5.9996,26.2286,2.9946
2017/5/16,9.2422,9.4047,10.2266,5.14,14.81,10.2106,25.5527,12.6729,12.16,6.0396,26.2286,3.0319
2017/5/17,9.3534,9.4245,10.2563,5.17,14.86,10.2304,25.5527,12.6828,12.35,6.0846,26.2286,3.0226
2017/5/18,9.2214,9.5334,10.3355,5.15,14.84,10.3393,22.9989,12.7125,12.7,6.2197,26.2286,3.0506
2017/5/19,9.138,9.375,10.2068,5.11,14.68,10.1709,21.4354,12.6235,12.56,6.0646,26.2286,3.0226
2017/5/22,8.7697,9.1275,9.9989,4.99,14.19,9.9729,21.2586,12.5741,12.11,5.8595,26.2286,3.0133
2017/5/23,8.7141,8.979,9.7514,4.94,13.46,9.8045,20.2752,12.4752,12.2,5.7244,26.2286,3.0506
2017/5/24,8.6863,8.8206,9.6425,4.92,13.45,9.6362,19.4688,12.2775,12.31,5.6193,26.2286,3.0319
2017/5/25,8.5056,8.9592,9.7811,5,13.56,9.7649,19.5749,12.3467,12.35,5.7244,26.2286,3.0506
2017/5/26,8.5195,9.0978,9.9296,5.06,13.49,9.9036,20.155,12.4456,12.34,5.8645,26.2286,3.0599
2017/5/31,8.4431,9.0285,9.8405,5.07,13.29,9.8837,20.1974,12.3467,12.31,5.8895,26.2286,3.0599
2017/6/1,8.4083,8.7711,9.6227,4.88,12.59,9.6064,19.589,12.4456,12.2,5.7794,26.2286,3.0506
2017/6/2,8.5612,8.8404,9.7613,4.97,12.8,9.6461,19.6951,12.3863,12.26,5.8144,26.2286,3.0413
2017/6/5,8.6655,9.0893,10.0682,5.08,13.05,9.9531,20.8129,12.3072,12.45,5.9745,26.2286,3.0599
2017/6/6,8.7071,9.2287,10.187,5.11,13.17,10.0422,21.0117,12.2973,12.43,6.0846,26.2286,3.0786
2017/6/7,8.7627,9.3482,10.2761,5.18,13.72,10.1214,21.1465,12.3368,12.63,6.1297,26.2286,3.0972
2017/6/8,8.7905,9.2984,10.1969,5.11,13.71,10.0521,20.891,12.4851,12.44,6.0796,26.2286,3.0693
2017/6/9,8.6516,9.2884,10.0979,5.06,13.76,9.9333,20.5644,12.3665,12.37,6.0246,26.2286,3.0786
2017/6/12,8.6238,9.1391,10.0385,4.97,13.56,9.8639,20.6212,12.3962,12.42,6.0296,26.2286,3.0319
2017/6/13,8.8114,9.2884,10.1474,5.05,13.85,9.9729,20.7561,12.495,12.53,6.1447,26.2286,3.0879
2017/6/14,8.8461,9.4278,10.2167,5.07,13.88,10.0422,20.9052,12.495,12.6,6.1547,26.2286,3.0879
2017/6/15,8.7697,9.388,10.187,5.14,14.28,10.0125,20.7064,12.4456,12.73,6.2548,26.2286,3.1252
2017/6/16,8.7071,9.4179,10.1672,5.11,14.05,9.9333,20.4509,12.4357,12.6,6.1897,26.2286,3.1252
2017/6/19,8.6446,9.378,10.187,5.14,14.05,9.9531,20.3799,12.6235,12.76,6.1947,26.2286,3.1252
2017/6/20,8.9156,9.4477,10.2761,5.15,13.98,10.0125,20.5361,12.8509,12.76,6.1797,26.2286,3.1066
2017/6/21,8.8878,9.4079,10.2167,5.17,14.08,10.0422,20.5219,12.8707,12.73,6.2147,26.2286,3.1159
