ÈÕÆÚ,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH
2017/6/6,8.3945,10.2,11.36,11.9873,10.33,8.523,9.95,24.3447,37.4095,9.088,12.5883,33.5149,10.7225,35.78,8.8569,18.0601,13.7774,14.2108,6.1522,6.6994,11.8835,20.6535,23.0244,3.9296
2017/6/7,8.516,10.4,11.55,11.9873,10.47,8.6919,10.17,25.0233,38.986,9.298,13.0898,34.1984,10.951,36.71,9.0099,18.5351,14.0516,14.5541,6.2411,6.7579,12.0228,21.3143,23.596,3.9968
2017/6/8,8.6946,10.33,11.55,11.6546,10.27,8.7217,10.15,25.2713,40.0841,9.1405,13.4277,33.1907,10.9013,36.52,8.8875,18.545,13.9954,14.4347,6.2214,6.6994,11.983,21.3284,23.498,4.0064
2017/6/9,8.7874,10.39,11.49,11.3414,10.34,8.7316,10.09,25.7867,40.3056,8.983,13.9365,35.0791,10.9908,37.02,9.1017,18.2679,13.9884,14.5616,6.1917,6.6897,11.8736,20.8995,24.478,4.0352
2017/6/12,8.7589,10.02,11.26,10.8815,10.1,8.5429,9.9,25.2191,40.2081,9.0997,13.0243,34.7943,10.7026,36.01,8.7422,17.9512,13.5734,14.2779,6.0535,6.5047,12.3211,20.0279,24.9626,4.0545
2017/6/13,8.8946,10.28,11.68,11.1457,10.37,8.8012,10.17,27.3984,43.6356,9.2455,14.3253,38.2733,10.8914,37.18,8.9181,18.4955,14.2486,14.778,6.2806,6.6994,12.2614,20.4988,27.4616,4.3235
2017/6/14,8.7946,10.41,11.71,11.0283,10.39,8.7714,10.26,27.4376,44.2821,9.5722,14.358,39.0489,11.0305,38.14,9.0634,18.2877,14.1712,15.0467,6.33,6.6994,12.1123,20.3864,28.9588,4.3715
2017/6/15,8.816,10.43,11.75,11.2338,10.4,8.821,10.39,27.8943,44.2201,9.5955,14.5579,40.7708,11.11,37.96,9.117,18.545,14.3822,15.0467,6.3399,6.7481,12.2018,20.8925,28.8608,4.4388
2017/6/16,8.8374,10.59,11.83,11.8014,10.55,8.8806,10.49,28.1162,43.9633,9.4963,14.7578,42.3263,11.1498,38.44,9.3005,19.1288,14.5932,15.3676,6.5176,6.9331,12.4802,20.7168,30.1511,4.8423
2017/6/19,8.9518,10.61,11.94,11.8111,10.55,8.97,10.35,27.8095,43.3079,9.5138,14.4816,42.3614,11.1398,38.52,9.3464,19.6632,14.6635,15.405,6.488,6.8844,12.4205,20.9277,30.7554,4.7558
2017/6/20,8.966,10.86,11.87,12.0264,10.47,8.9998,10.52,29.0688,46.7973,9.7647,14.2963,41.9057,11.1696,38.92,9.4917,20.0788,14.762,15.6363,6.4189,6.865,12.2614,20.5691,30.4778,4.775
2017/6/21,9.0161,10.73,11.86,11.9579,10.44,8.9005,10.37,28.7099,46.8505,9.7122,14.1255,42.9397,11.11,38.69,9.4152,19.9799,14.6213,15.6065,6.3794,6.8358,12.2515,20.4145,30.9678,4.7847
2017/6/22,8.916,10.55,11.67,11.5078,10.12,8.7515,10.2,28.0052,46.7619,9.9805,13.823,41.1389,11.12,38.49,9.2623,19.3053,14.3963,15.084,6.2707,6.7286,11.7443,19.838,29.5794,4.6694
2017/6/23,8.8517,10.65,11.99,11.3708,10.11,8.8806,10.23,28.5011,48.8697,9.9921,14.5335,41.9626,11.1597,39.31,9.6676,20.1783,14.6916,15.7259,6.3497,6.7676,11.8338,19.9224,30.6683,4.6405
2017/6/26,8.916,10.81,12.62,11.5567,10.26,9.0098,10.4,30.6218,49.4188,10.1205,15.1602,42.3964,11.3585,39.82,9.8283,20.2973,15.0503,16.2483,6.4781,6.9137,12.1918,20.1474,31.7245,4.679
2017/6/27,8.8803,10.88,12.69,11.3317,10.22,8.9601,10.48,30.0802,48.3649,10.6046,14.9853,42.6067,11.3386,39.49,9.7747,20.2279,15.3316,16.0692,6.4682,6.9331,12.341,20.1192,32.5847,4.727
2017/6/28,8.8875,11.01,13.27,11.1262,10.43,8.9601,10.5,30.4586,47.9664,10.7621,14.7375,40.026,11.3286,40.05,10.0501,20.5453,15.3387,16.1886,6.4979,6.9137,12.152,20.5691,31.583,4.6501
2017/6/29,8.9017,11.02,13.28,11.3121,10.66,9.0296,10.62,30.1585,47.7007,10.8204,14.5481,39.9252,11.3485,39.66,10.0807,20.5553,15.2754,16.1961,6.5077,6.9623,12.3509,20.6113,31.1148,4.775
2017/6/30,8.8017,10.99,13.61,11.1751,10.98,8.9899,10.68,30.1781,48.1346,11.1938,14.9015,41.3185,11.2591,39.04,10.0883,20.3569,15.1417,16.1886,6.5571,6.9818,12.6194,20.2528,33.0911,4.8615
2017/7/3,8.9589,11.2,13.67,11.2534,11.06,9.119,11.23,30.4717,48.2232,11.0829,15.0144,41.6165,11.428,39.36,10.2183,20.0989,15.3457,16.1509,6.5966,7.05,12.6691,20.6887,33.494,4.8711
2017/7/4,9.2304,11.17,13.48,11.2436,10.87,9.0396,11.38,30.0737,47.7627,10.6746,14.8906,40.8453,11.3982,39.57,10.2948,20.089,15.0573,15.9701,6.8534,7.011,12.7785,20.3934,31.5558,4.6598
2017/7/5,9.2947,11.4,13.61,11.2534,11.04,9.2382,11.54,31.7767,49.7819,10.8088,15.6375,44.929,11.6168,40.22,10.4937,20.1783,15.4934,16.7535,7.12,7.1766,12.7984,20.6535,34.0765,4.9864
2017/7/6,9.6376,11.86,13.87,11.6937,11.1,9.5462,11.71,32.0116,50.951,11.3746,16.6212,45.8579,12.064,44.24,11.0138,21.2398,15.831,17.5069,7.1694,7.3908,12.7189,21.469,34.0765,5.486
2017/7/7,10.2877,13.05,14.28,11.8699,11.45,10.1323,12.02,33.2146,52.0315,11.2288,18.2826,50.4454,13.2664,48.66,12.1151,21.7953,16.4358,19.2545,7.3669,7.5271,13.1166,21.9962,35.4322,5.7358
2017/7/10,9.9591,13.64,14.53,12.3787,11.77,9.9733,12.03,32.8093,51.7923,10.593,18.4975,51.7029,13.0279,48.96,12.6658,21.9937,16.1756,19.3675,7.5348,7.6635,13.4647,21.1878,35.209,6.2546
2017/7/11,9.9305,13.51,14.17,11.7133,11.53,9.566,11.44,31.8612,50.9244,10.6338,16.7268,46.5326,12.5907,47.17,12.0846,21.0116,15.5637,18.5238,7.1694,7.3519,13.1962,20.1614,33.0802,5.8511
2017/7/12,10.1234,13.82,14.6,12.2221,11.63,9.7647,11.72,33.7965,54.7504,10.6981,17.0948,49.3369,13.0379,47.98,12.5664,20.843,15.9294,19.1566,7.3175,7.4492,13.2857,20.3934,34.2126,5.9184
2017/7/13,10.0234,14.18,14.53,12.2123,11.83,9.7747,11.76,33.4696,54.0596,10.9847,17.0948,48.2809,14.1012,48.38,12.6658,21.0711,16.063,19.5332,7.2385,7.4784,13.4349,20.2177,34.7298,5.7358
2017/7/14,9.8734,13.92,14.28,11.9384,11.56,9.5958,11.43,33.7377,55.7069,10.704,16.6685,47.7639,13.6739,47.85,12.2299,20.5652,15.6481,19.9174,7.2583,7.5271,13.3354,20.1052,34.8605,6.0529
2017/7/17,9.7662,13.38,13.75,10.7445,10.63,9.1086,10.77,34.0777,54.7947,10.6045,15.295,44.8151,13.4056,45.98,11.8092,19.1168,14.8886,19.6312,6.9225,7.1376,12.7686,18.165,33.1401,6.1778
2017/7/18,9.9377,13.78,14.2,10.588,10.78,9.3472,11.01,34.6465,54.7858,10.6864,15.9982,46.5326,13.9124,47.03,12.1304,18.6704,15.3809,20.0907,7.1299,7.459,13.1166,18.4461,33.2,6.3507
2017/7/19,10.7878,14.49,15.03,10.8815,11.38,9.8246,12.11,35.7776,56.4597,11.3474,17.1276,48.6577,14.2701,49.15,12.5593,19.7418,16.5624,20.9118,7.5644,7.7803,13.6238,18.636,34.9422,6.8791
2017/7/20,10.9307,15.35,15.07,10.539,11.28,10.0533,12.09,38.0661,58.4966,11.0549,17.2916,48.4343,14.3496,50.23,13.0264,19.2656,16.3795,20.9419,7.515,7.7219,13.5442,18.3266,35.8732,6.8695
2017/7/21,10.5449,14.98,15.04,10.4705,11.18,9.7748,11.88,41.6491,60.6133,11.1544,16.643,47.685,14.0416,48.46,12.5899,18.71,16.1111,20.392,7.5644,7.9458,14.131,18.0384,36.7279,7.0713
2017/7/24,10.5449,15.32,15.07,10.5684,11.4,9.8345,12.32,40.0145,58.4524,11.1836,16.4499,44.1052,14.0416,48.98,12.4674,19.1565,16.2383,20.4071,7.5051,7.8679,14.7774,17.3144,34.7244,6.9368
2017/7/25,10.4735,15.04,14.95,10.7445,11.3,10.0135,12.11,40.5245,57.7084,11.0608,17.1968,43.816,13.8428,47.92,12.2606,18.8192,16.3371,19.8044,7.5051,7.7608,14.4591,17.1456,34.4032,6.7638
2017/7/26,10.5235,15.62,15.03,11.4491,11.78,10.3019,12.04,40.5375,56.8759,10.7683,17.0147,43.816,15.0452,49.79,12.9652,19.593,16.3866,20.264,7.4656,7.9945,15.1552,17.7151,33.7662,6.8023
2017/7/27,10.1949,15.35,14.95,11.6839,11.69,10.3814,11.8,39.3476,54.9098,10.8327,16.5629,42.9441,15.6514,48.47,13.0188,20.4759,15.991,19.8421,7.2089,7.7024,14.7177,17.7924,32.3561,6.3411
2017/7/28,10.4521,15.82,14.92,11.7231,12.13,10.5604,12.28,42.8259,58.1424,10.7742,17.0256,44.4733,16.8141,50.67,14.0756,20.8132,16.4219,20.8892,7.4459,7.9264,14.9762,17.4831,33.8969,6.735
2017/7/31,10.895,17.18,15.84,11.9775,12.58,11.0178,12.73,43.8786,58.4524,11.2012,17.6741,45.1218,18.4935,54.22,15.4847,21.7953,17.0717,22.9759,7.91,8.2769,15.0856,17.7924,34.866,6.9464
2017/8/1,10.6092,16.7,15.2,11.7133,12.34,10.5206,12.55,44.3232,58.4878,11.5697,17.124,44.9334,17.9966,52.04,15.6915,21.1406,16.7044,23.0286,7.831,8.0919,14.8271,17.7643,35.9603,6.7735
2017/8/2,10.5806,16.3,14.97,11.5861,11.93,10.5803,12.42,44.9574,62.8186,11.3883,17.0657,46.9752,17.8376,50.71,15.4311,21.091,16.4148,24.2941,7.8211,8.1503,14.9166,17.6588,35.9712,6.8791
2017/8/3,10.7664,16.13,15.2,11.9775,12.18,10.8289,12.86,44.4475,61.3484,11.6749,16.5556,47.3213,18.2451,50.91,16.4802,22.331,17.0152,24.4297,8.0483,8.9683,16.1696,17.708,37.0818,7.177
2017/8/4,10.7735,15.37,15.03,11.5371,11.88,11.2963,12.49,41.5444,58.0095,12.0668,16.541,44.1008,17.301,48.19,15.4694,21.4679,16.6762,23.4806,7.7224,9.0949,15.4038,18.0525,35.5574,6.735
2017/8/7,11.1022,16.49,15.52,12.2613,12.28,12.0321,13.18,42.0871,59.1254,12.0025,16.7742,46.2435,19.0301,51.59,17.0163,22.8767,17.3048,25.6049,7.989,9.7376,16.1099,18.4391,37.0056,6.9176
2017/8/8,10.8664,16.8,15.65,12.5157,12.92,11.704,13,40.9691,57.5136,11.8036,16.6868,45.1743,19.4475,55.07,17.9506,22.8469,17.1635,25.3337,8.1273,9.9323,16.0005,18.5094,36.2107,6.8503
2017/8/9,11.2165,17.18,15.92,12.7212,13.06,11.9525,13.52,41.9694,57.735,11.9849,16.6503,45.056,19.7258,58.79,18.7394,23.0651,17.884,25.8309,8.2458,10.0394,15.7121,18.3337,36.5483,6.8311
2017/8/10,10.845,17.18,15.25,12.0166,13.38,11.4156,13.18,41.7471,56.1408,12.2131,15.8743,43.3823,19.8947,58.79,19.9341,22.0433,17.4743,25.2508,8.0285,9.4552,14.9066,18.6078,34.4141,6.4852
2017/8/11,9.8091,15.59,13.81,11.6448,12.3,10.3914,12.09,40.6029,53.847,11.8212,14.7339,42.1072,18.2351,58.79,19.1759,21.4977,16.3795,22.7348,7.4755,8.7346,13.7232,17.6377,33.8424,5.9664
2017/8/14,9.9734,16.37,14.03,11.7622,12.4,10.6698,12.2,44.6632,58.1867,11.8153,15.1456,43.7503,19.8748,57.79,20.4318,21.6168,16.6903,24.6633,7.5545,8.8027,13.9719,17.8838,36.4339,6.197
2017/8/15,9.8448,16.05,13.94,11.6644,12.52,10.5803,12.19,45.4478,58.966,11.868,14.9926,42.8433,19.9543,54.94,20.2787,21.2894,16.436,24.2188,7.4854,8.7054,14.0017,17.9259,36.5428,6.149
2017/8/16,9.7662,14.81,13.76,11.361,12.17,10.5007,11.74,44.709,56.6811,11.5814,15.2367,42.9397,18.4935,52.14,18.4254,20.3767,15.8922,23.36,7.3274,8.5204,13.8227,18.5305,35.4213,5.976
2017/8/17,9.9091,14.88,14.13,11.5274,12.41,10.8189,11.85,44.6501,57.301,11.6925,15.2185,43.0405,18.7519,51.99,18.793,20.6644,16.1323,23.9627,7.5348,8.6275,14.0216,18.5024,35.7534,6.0144
2017/8/18,9.7876,14.88,14.05,11.7133,12.12,10.64,11.74,43.1202,55.1135,11.7159,14.9306,41.7348,18.255,50.11,17.2997,21.1009,15.8145,23.5785,7.436,8.4619,13.8923,18.0947,34.4957,5.8799
2017/8/21,9.9234,14.88,14.29,11.7622,12.44,10.7294,12.02,43.4798,55.1046,11.6866,15.131,42.9835,18.3345,50.44,17.5983,21.6267,16.5208,23.9552,7.5051,8.5983,14.1111,18.3688,34.8006,6.0144
2017/8/22,9.9305,14.71,14.25,12.1536,12.75,10.8985,11.89,46.0886,57.0088,11.6925,15.131,46.445,18.0165,49.92,17.9506,21.3687,16.7751,24.8365,7.5545,8.6956,14.5785,18.8047,38.2796,6.4084
2017/8/23,9.6519,14.26,13.79,11.8503,12.21,10.3814,11.56,46.0886,57.0353,11.4234,15.131,44.5609,17.0923,48.12,17.583,21.3886,16.3725,23.6011,7.3274,8.2185,14.4094,18.404,37.7733,6.2258
2017/8/24,9.6019,14.4,13.85,11.498,11.93,10.2024,11.17,45.8597,56.0966,11.0666,15.131,44.6924,17.1321,47.75,16.9321,20.5949,15.8568,23.2395,7.2188,8.0822,14.3398,17.947,38.4919,6.1105
2017/8/25,9.8019,14.72,14.19,11.5959,12.02,10.5007,11.43,48.0108,57.1239,11.2012,15.131,45.9192,17.5395,48.83,17.3226,20.714,16.0758,23.9853,7.3965,8.2964,14.489,18.2493,40.7024,6.3219
2017/8/28,10.1091,14.93,14.4,11.8699,12.14,10.7394,11.55,48.5797,60.9676,11.4293,16.0309,50.5111,17.8873,49.44,18.4637,21.587,16.2312,24.716,7.515,8.3938,14.489,18.5867,41.9219,6.3988
2017/8/29,10.1091,14.72,14.33,11.6741,12.12,10.7891,11.56,47.6643,60.3919,11.4936,17.4081,55.5631,17.5892,48.97,17.7745,21.6664,16.2524,24.4297,7.5545,8.384,14.3299,18.7133,41.7858,6.5717
2017/8/30,10.2592,15,14.7,11.8894,12.16,11.1272,11.7,48.4947,60.4273,11.441,17.5903,61.119,18.096,49.75,18.5479,22.0433,16.436,25.2584,7.6533,8.5885,14.5188,18.4743,43.1469,6.6486
2017/8/31,10.3949,15.07,14.95,11.9579,12.24,11.4355,11.82,49.92,61.8355,11.3766,19.3501,67.2313,17.9768,49.54,18.7164,22.1425,16.5914,25.9816,8.0187,8.8709,14.9862,18.8398,44.6768,7.2346
2017/9/1,10.5092,15.55,15.21,12.2515,12.49,11.4554,12.2,52.4373,62.9337,11.6281,20.3666,67.2313,18.6625,50.92,19.5435,22.331,17.0576,26.6897,8.8185,8.9391,15.1055,19.1913,46.7184,7.1385
2017/9/4,10.5235,15.85,15.36,12.8191,12.65,11.6841,12.98,52.398,61.8798,11.7919,20.5852,67.2313,19.2289,51.78,20.4165,23.1445,17.884,26.5842,9.1642,8.9975,15.4735,19.0085,45.9616,7.225
2017/9/5,10.4663,15.53,15.41,12.5059,12.3,11.7636,12.58,57.6352,65.4135,11.5697,19.4302,69.1286,18.8016,50.34,20.0413,22.6088,17.4249,26.1172,9.4506,8.8222,15.1254,18.7906,46.7838,7.0329
2017/9/6,10.4378,15.5,15.25,12.6136,12.48,11.6741,12.45,59.1717,66.7774,11.4819,20.148,76.0427,18.6625,50.08,19.7349,22.7576,17.5449,26.4411,9.7271,9.0657,15.2547,18.9523,49.6475,7.4556
2017/9/7,10.1877,14.89,14.92,12.6331,12.21,11.2565,12.52,58.4002,66.5648,11.4059,19.8565,74.9254,18.0463,48.65,19.4286,22.9163,18.5903,25.7405,9.3617,8.8125,15.026,18.9874,47.889,7.2827
2017/9/8,10.7235,14.99,15.21,13.3475,12.87,12.3801,12.75,60.8455,67.2645,11.5404,21.292,75.3636,18.0265,48.85,19.5358,23.9679,18.1383,25.8987,9.174,8.9585,15.1453,19.2968,46.9689,7.4652
2017/9/11,10.8879,16.18,15.65,13.6215,13,13.2254,13.01,65.3831,72.6049,11.3474,21.0953,77.5018,18.5333,50.62,20.0949,24.2754,18.7386,27.0437,9.5987,9.3967,15.384,19.4444,51.1556,8.205
2017/9/12,10.695,16.32,15.3,13.2496,12.77,12.7878,12.68,60.3486,67.6453,11.2421,20.1298,71.8583,19.1295,51.24,19.5052,23.3628,18.6468,26.6671,9.2432,9.2117,15.2945,19.7959,46.9743,7.9072
2017/9/13,10.8521,17.5,15.36,13.553,13.54,13.0265,13.12,62.1597,68.1059,11.2421,19.9877,73.6066,19.4674,52.68,19.375,24.206,19.12,27.2923,9.4999,9.2701,15.1851,20.8011,47.8454,8.0993
2017/9/14,10.9879,17.18,15.08,13.2105,13.34,13.0464,12.84,58.8121,64.7316,11.1134,19.6926,74.0009,18.6923,50.82,18.0961,23.5215,18.7881,26.2301,9.5789,8.9488,14.9961,20.2106,48.4552,7.936
2017/9/15,10.6592,16.32,14.45,12.8973,12.7,12.4,12.37,58.6814,64.8733,11.0023,18.8764,71.8583,17.5097,48.7,17.315,22.7378,17.8416,24.6708,9.2531,8.4814,14.5089,19.7537,46.8328,7.4844
2017/9/18,11.4094,16.44,14.77,13.093,13.25,13.643,12.73,58.7533,65.5286,11.0549,20.1334,79.0441,17.5395,49.04,17.4299,22.9759,17.9687,25.7104,9.3321,8.569,14.7674,19.8521,48.7655,7.5997
2017/9/19,11.2022,16.07,14.61,12.9854,13.13,14.1501,12.7,57.1318,64.643,10.9555,20.0678,85.8794,17.4302,47.37,17.5217,23.7893,17.658,25.4015,9.9443,8.5301,14.7774,19.3249,48.2701,7.5517
2017/9/20,11.5023,16.76,15.71,14.2869,13.58,14.5976,13.32,57.8052,65.5286,11.0491,22.0753,83.4696,17.7383,48.19,18.2186,26.1703,18.4067,26.1096,10.1517,8.9585,15.2348,19.7326,49.555,7.8591
2017/9/21,11.0665,16,15.11,14.4728,13.07,13.8319,12.71,57.3018,63.1994,10.6572,21.1973,81.2043,17.0327,46.51,17.4145,25.2873,18.216,24.8817,9.7073,8.6567,14.9365,19.1562,48.4062,7.5421
2017/9/22,11.0807,15.65,14.72,13.8172,13.06,13.7027,12.55,54.4968,61.2864,10.78,20.8257,75.1445,17.152,46.36,17.1695,25.4163,17.8416,24.5578,9.3913,8.6372,14.8072,19.4655,46.7402,7.3019
2017/9/25,10.5021,14.63,14.55,13.1811,12.41,12.9967,11.92,55.6084,61.2776,10.8795,19.7509,75.1883,15.8204,43.51,15.546,24.1862,16.9587,23.2395,9.4308,8.3061,15.0956,18.875,44.8292,7.1001
2017/9/26,10.6021,14.8,15.33,13.5823,12.6,13.116,12.13,56.1772,61.8178,11.0783,20.2099,79.307,16.0191,44.03,15.6838,25.9024,17.1706,23.5936,9.7468,8.4132,14.9961,18.3477,45.8636,7.2154
2017/9/27,10.5092,14.89,15.39,13.3964,12.64,13.3049,12.14,60.5448,65.0947,11.248,20.516,80.9282,16.1483,44.3,15.8753,25.0592,17.2695,24.0154,9.8357,8.5009,14.8768,18.5164,48.526,7.4652
2017/9/28,10.3735,14.67,15.68,13.4943,12.39,13.0563,11.91,59.7929,64.2533,11.2187,19.7581,85.139,15.8303,43.53,15.5613,25.6346,17.3401,24.0606,9.8653,8.3451,14.668,18.2915,49.4134,7.4556
2017/9/29,10.3163,14.79,15.7,13.5921,12.63,12.9171,12.03,57.0795,62.2518,11.3649,19.6707,84.8542,16.029,43.99,15.7834,26.8151,17.7003,24.2038,10.4381,8.3548,14.837,18.5164,49.8,7.5325
2017/10/9,10.5164,14.9,16.02,13.5334,12.6,13.1856,12.23,57.341,62.6326,11.3591,19.6525,81.27,15.9694,44.13,15.6225,26.6762,17.6721,24.4071,10.2406,8.4619,14.9265,18.636,48.4225,7.5036
2017/10/10,10.3806,14.53,15.37,13.142,12.29,12.7481,12.17,55.0526,60.9587,11.4234,19.4193,82.1463,15.4527,42.92,15.3162,25.0889,17.3401,23.6463,9.8456,8.3256,14.9762,18.8961,47.4044,7.2442
2017/10/11,10.202,14.68,15.36,12.9658,12.15,12.4895,11.94,56.661,61.4015,11.4644,19.044,77.068,15.403,43.1,15.4464,24.95,17.3754,23.458,9.5592,8.1893,15.0458,18.6078,45.6186,6.9944
2017/10/12,10.3949,14.31,15.08,13.0441,11.88,12.2011,11.76,55.5299,59.4266,11.5638,18.9202,76.6343,15.1844,42.26,14.8644,24.1564,17.1635,22.9156,9.4802,8.053,15.1652,18.7063,44.9925,6.8599
2017/10/13,10.3377,14.39,15.02,12.7799,11.95,12.2111,11.81,56.8637,60.3831,11.5872,19.2954,76.6167,15.1943,42.8,14.9027,23.5909,17.2412,23.2169,9.4506,8.1309,15.1353,18.9664,45.0415,6.8887
2017/10/16,10.3235,14.31,15.28,12.5548,12.05,12.2708,11.7,58.6617,61.2953,11.3532,19.5723,76.6781,15.2837,43.05,15.0635,23.7001,16.6691,23.6463,9.1938,8.199,14.5486,18.3829,45.7548,6.9464
2017/10/17,10.002,13.91,14.66,12.5255,11.81,11.8233,11.52,56.7787,59.9845,11.3181,18.9019,76.7394,14.8862,42.49,14.5581,23.1941,16.3795,21.989,9.1049,8.0237,14.5884,18.5235,45.2702,6.7927
2017/10/18,9.7591,13.75,14.26,11.9775,11.48,11.694,11.31,55.7457,58.9749,11.3883,18.2097,72.7346,14.5583,41.87,14.336,23.3231,16.1323,21.1981,8.8778,7.8777,14.5089,17.8838,43.8547,6.4756
2017/10/19,9.6376,13.51,14.07,11.5665,10.94,11.4752,11.08,56.9356,59.5594,11.1544,17.8818,74.4785,14.608,40.95,14.5581,23.6306,16.0546,21.2885,8.9074,7.7998,13.9917,17.3284,44.2793,6.5044
2017/10/20,9.8376,13.85,14.32,11.7133,11.1,11.8332,11.37,59.7994,62.1278,11.2421,18.5085,81.9272,15.0452,42.82,14.9716,24.087,16.4431,21.8685,9.2629,7.9556,13.9917,17.6658,47.5133,6.8599
2017/10/23,9.8448,13.71,14.27,11.772,11.16,11.6542,11.42,59.3025,61.9064,11.3006,17.9583,83.5616,14.9558,42.44,14.8261,23.6009,16.4219,21.5822,9.2827,7.9264,14.2304,18.0244,47.0669,6.8407
2017/10/24,9.8448,13.74,14.37,11.9188,11.13,11.4454,11.48,60.2048,63.6511,11.634,18.2243,82.8211,15.075,42.61,14.9486,23.6306,16.429,21.5898,9.174,7.9458,14.2602,17.7994,47.6113,6.9368
2017/10/25,9.8662,13.75,14.51,11.8992,11.16,11.525,11.53,57.4718,62.296,11.5872,18.2899,81.3927,15.0055,42.54,14.9946,23.3826,16.6409,21.4768,9.0062,7.9848,14.5785,17.9611,46.8709,6.9176
2017/10/26,9.952,14,14.6,12.046,11.34,11.8531,11.58,56.9226,61.8444,11.5346,18.8109,89.5337,15.2241,42.52,15.5766,23.5016,16.4925,21.8308,9.174,8.0822,14.7475,19.1913,48.8091,7.0713
2017/10/27,9.6019,13.78,14.15,11.6839,11.26,11.0874,11.22,55.8437,62.4909,11.3123,18.2607,88.0483,14.7869,41.24,15.0558,22.4997,16.1464,21.3261,8.9469,7.9264,14.5287,18.6149,49.2555,6.9848
2017/10/30,9.2947,13,13.76,10.9989,10.84,10.5007,10.7,55.203,63.7042,11.1076,17.1422,89.2095,14.131,39.68,14.7572,21.6168,15.32,20.505,8.2952,7.4492,14.1509,17.9119,47.7365,6.5909
2017/10/31,9.3447,13.07,13.87,11.1262,10.77,10.63,10.68,57.2822,67.2911,11.207,17.4373,98.1304,14.4291,40.1,15.1554,21.6267,15.4613,20.8967,8.4828,7.5466,14.3696,17.9752,51.7055,6.8887
2017/11/1,9.3733,13.17,13.92,11.2827,10.83,10.6002,10.62,57.0795,67.4151,11.248,17.7798,102.9239,14.4092,40.06,15.2243,21.6862,16.2383,21.1679,8.5322,7.605,14.1608,17.8556,53.464,6.9656
2017/11/2,9.3375,12.68,13.99,10.9402,10.85,10.5107,10.43,56.4256,68.407,11.2947,17.4446,99.6815,14.2304,39.6,14.4049,21.6763,17.2412,20.9193,8.4038,7.5758,14.0514,17.7361,52.4895,6.735
2017/11/3,9.5519,12.16,14.17,10.9794,10.63,10.3814,10.23,56.9552,66.8571,11.0549,17.2624,102.0914,13.7136,38.46,13.463,21.8251,17.0081,19.8496,8.0187,7.3226,13.9917,17.5604,52.7944,6.6293
2017/11/6,9.7162,12.37,14.45,11.0577,10.84,10.6698,10.35,56.2295,65.6792,10.8561,17.5976,98.4722,14.0515,39.34,13.7233,22.1425,17.2977,20.1736,8.1865,7.3421,14.5586,17.6658,50.5132,6.6197
2017/11/7,9.6519,12.4,14.37,11.1947,11.05,10.7195,10.42,55.7914,66.2106,11.1719,17.634,100.2161,14.2204,39.79,13.9607,21.7259,17.0647,20.392,8.147,7.3908,14.9961,17.6166,50.1212,6.6293
2017/11/8,9.6162,12.47,14.16,11.1555,11,10.809,10.47,57.2037,69.0801,11.0491,17.7725,101.9293,14.2999,39.98,14.0143,21.716,16.8951,20.6406,8.2458,7.4395,14.9961,17.7432,50.8398,6.6486
2017/11/9,9.709,12.52,14.17,11.3512,10.95,10.8587,10.48,56.1641,67.8756,11.0783,18.7088,100.2555,14.2999,39.9,14.022,21.9937,17.4319,20.4899,8.147,7.4103,15.0856,17.701,49.8326,6.6101
2017/11/10,9.609,12.36,14.02,11.1262,10.83,10.6598,10.4,55.6933,68.0173,10.9555,18.6141,105.1585,14.2204,39.43,13.8535,21.7259,17.1918,20.7159,8.1273,7.4103,15.0458,17.6166,49.9742,6.4948
2017/11/13,9.5947,12.65,14.18,11.0283,10.81,10.8189,10.65,53.6665,64.8024,11.1076,19.4011,107.1872,14.7372,40.28,14.29,22.1822,17.1212,21.2357,8.2557,7.4005,15.0558,17.6799,48.3572,6.4468
2017/11/14,9.4018,12.89,14.26,11.2534,10.59,10.5206,10.73,50.43,60.9853,11.0842,19.0003,98.4985,14.8366,39.84,14.0373,22.7576,17.8487,21.0926,8.1273,7.4103,15.553,17.3706,45.5424,6.4948
2017/11/15,9.2018,12.33,13.44,11.0674,10.39,10.0433,11.37,47.1216,56.9911,11.2246,18.5121,94.2001,14.0217,38.29,12.9422,23.1842,17.8769,19.6086,7.7125,7.1863,15.5928,17.3565,42.1615,6.149
2017/11/16,9.2732,12.34,13.14,10.9109,10.25,9.9439,11.25,46.6443,57.4516,11.0608,19.0185,91.7114,13.8726,38.4,12.9039,22.9064,17.0576,19.2696,7.6434,6.9721,15.563,16.991,42.3248,5.9184
2017/11/17,8.7874,11.62,12.5,10.3531,9.39,9.3671,10.76,45.049,57.673,11.1427,17.1495,85.6647,13.0578,36.98,12.0003,21.1207,15.8639,17.9212,7.6928,6.8065,14.8867,15.9225,41.519,5.8031
2017/11/20,8.9589,11.73,12.78,10.2846,9.78,9.566,10.72,47.7231,60.3565,11.3474,17.2661,93.8058,13.2068,37.51,12.1994,20.0394,15.9345,18.1924,7.8113,6.8844,15.0856,15.7327,44.2467,5.976
