ÈÕÆÚ,000060.SZ,000426.SZ,000603.SZ,000612.SZ,000630.SZ,000688.SZ,000751.SZ,000758.SZ,000807.SZ,000878.SZ,000933.SZ,002114.SZ,002160.SZ,002171.SZ,002203.SZ,002295.SZ,002379.SZ,002501.SZ,002540.SZ,002578.SZ,002806.SZ,002824.SZ,300328.SZ,300337.SZ,300697.SZ,600219.SH,600255.SH,600331.SH,600338.SH,600362.SH,600490.SH,600497.SH,600531.SH,600595.SH,600768.SH,600888.SH,600961.SH,601020.SH,601137.SH,601168.SH,601212.SH,601388.SH,601600.SH,601677.SH,603003.SH,603115.SH,603527.SH,603876.SH,688388.SH
2017/2/10,7.6837,9.2664,15.6337,11.5473,3.3309,10.4015,6.11,8.2902,6.6642,15.4,6.555,21.49,8.9499,7.8803,8.233,16.0766,8.04,11.8754,6.9198,5.9141,36.1914,31.339,11.613,10.4166,,2.9749,4.48,7.08,21.8244,19.5734,7.56,8.2535,8.5697,6.17,24.42,6.8191,12.34,35.7957,14.8779,7.6617,,3.6946,5.03,14.5383,20.0016,,,,
2017/2/13,7.8233,9.2166,15.75,11.4779,3.4093,10.3618,6.15,8.737,6.6642,16.39,6.7828,21.69,9.0755,7.9046,8.331,16.5151,8.04,11.8754,7.0174,5.9141,36.1914,34.4736,11.4943,10.3867,,3.001,4.51,7.09,22.0429,20.259,7.74,8.2928,8.6087,6.12,24.42,6.7065,12.33,36.538,14.6843,7.6617,,3.734,5.04,14.6445,20.2902,,,,
2017/2/14,7.9502,9.2764,15.6918,11.9537,3.4877,10.461,6.23,8.7767,6.6642,17.27,7.1194,21.81,9.3752,7.929,8.331,16.1546,8.04,11.7957,6.9996,5.9141,36.1914,37.9177,11.4052,10.3367,,3.0964,4.52,7.29,21.9883,20.7514,7.77,8.3712,8.7061,6.35,24.42,7.1266,12.31,35.8739,14.6843,7.6617,,3.7833,5.34,14.9537,20.5987,,,,
2017/2/15,7.7281,8.9479,15.246,11.6266,3.3603,10.0941,6.06,8.5583,6.6642,16.29,7.0402,21.39,9.0079,7.7342,8.135,15.7843,8.04,11.736,6.8932,5.9141,36.1914,39.4322,11.1876,10.147,,3.0096,4.56,7.01,21.2303,19.6699,7.58,7.9987,8.4626,6.18,24.42,6.7215,11.9,34.7702,13.9099,7.6617,2.5506,3.7242,5.27,14.7122,20.5987,,,,
2017/2/16,7.7154,9.0574,15.6046,11.5968,3.4093,10.1833,6.21,8.8264,6.6642,16.16,7.159,21.78,9.2109,7.8023,8.4192,15.9207,8.04,11.736,7.0085,5.9141,36.1914,36.4755,11.4448,9.8174,,3.0443,4.64,6.99,21.8176,19.5927,7.93,8.0477,8.521,6.21,24.42,6.7966,11.94,35.2488,13.9003,7.6617,2.8097,4.0986,5.26,14.3064,22.6586,,,,
2017/2/17,7.5949,8.8583,15.4592,11.468,3.3799,10.0941,6.14,8.7172,7.3277,15.91,7.0897,21.3,8.9982,7.739,8.2722,15.9597,8.04,11.517,6.8932,5.9141,36.1914,32.8273,11.1678,9.8174,,2.9749,4.53,7.01,21.8517,19.2257,7.77,7.8909,8.4042,6.06,24.42,6.8866,11.72,34.3991,13.5324,7.6617,3.0886,4.069,5.12,13.7655,22.6586,,,,
2017/2/20,7.7218,8.938,15.372,11.4977,3.4289,10.1734,6.27,8.886,7.5158,16.2,7.2284,21.25,9.0852,7.8169,8.3604,15.833,8.04,11.7261,7.0262,5.9141,36.1914,30.7464,11.2371,9.8274,,3.0096,4.59,7.17,21.5035,19.5154,7.91,7.9693,8.4529,6.15,24.42,6.9991,11.84,34.1842,13.8422,7.6617,3.3975,4.0493,5.21,14.0939,22.9173,,,,
2017/2/21,7.7662,9.0773,15.624,11.4283,3.4191,10.223,6.29,8.886,7.4663,15.99,7.5056,21.58,9.1432,7.9095,9.1935,15.8623,8.04,11.8157,7.1238,5.9141,36.1914,31.5893,11.4646,9.8773,,3.0096,4.62,7.13,21.3396,19.4092,7.91,7.9595,8.56,6.17,24.42,6.9091,11.98,35.7567,13.9099,7.6617,3.7363,4.0197,5.16,14.1712,22.7581,,,,
2017/2/22,7.7091,9.0474,15.4592,11.2995,3.3799,10.2627,6.27,8.886,7.595,15.78,7.4957,21.7,9.0852,7.8803,9.5562,15.833,8.04,11.8057,7.1149,5.9141,36.1914,31.609,11.514,9.8074,,2.9923,4.61,7.18,21.1825,19.3609,7.91,7.9203,8.5502,6.14,24.42,6.8941,12.07,37.4659,13.8809,7.6617,4.1149,3.9705,5.12,14.403,22.9471,,,,
2017/2/23,7.7345,9.3958,15.9342,11.2202,3.3211,10.4213,6.27,9.1441,7.5653,15.62,7.3274,22.3,9.2302,8.1481,10.0952,16.2812,8.04,11.8356,7.1682,5.9141,36.1914,34.7699,11.4943,9.8873,,3.001,4.6,7.11,21.3396,19.0423,7.91,7.9497,8.8424,6.19,24.42,6.6615,12.14,40.8647,13.9874,7.6617,4.5234,4.1774,5.12,14.432,22.5093,,,,
2017/2/24,7.4236,9.1569,15.5755,11.1409,3.2428,10.0049,6.14,8.6973,7.3376,15.01,7.0798,22,9.1625,8.0312,9.3797,16.1058,8.04,11.965,7.1504,5.9141,36.1914,33.1763,11.5932,9.7875,,2.9489,4.56,6.84,20.8889,18.347,7.91,7.636,8.7158,6.04,24.42,6.624,11.89,38.2374,13.9293,7.6617,4.9717,4.138,4.97,14.3547,22.5989,,,,
2017/2/27,7.2522,9.1967,15.8954,10.9426,3.2232,9.6975,6.04,8.5385,7.1593,14.9,7.1194,21.7,9.0465,8.1579,9.3895,15.6576,8.04,11.7659,7.0528,5.9141,36.1914,30.8781,11.4745,9.6676,,2.9229,4.53,6.74,20.5884,18.1732,7.91,7.4302,8.6282,5.89,24.42,6.534,11.59,37.2315,13.726,7.6617,5.4699,4.1281,4.94,14.0166,22.4297,,,,
2017/2/28,7.3094,9.575,16.7192,10.9526,3.2526,9.8165,6.09,8.7668,7.2286,15.03,7.1392,22.15,9.0175,8.3576,9.4091,15.7551,8.04,11.9152,7.1682,5.9141,36.1914,31.6288,11.5536,9.5977,,2.9316,4.57,6.78,20.4792,18.2698,7.91,7.5184,8.5892,5.92,24.42,6.6315,11.73,38.3449,13.6873,7.6617,6.0179,4.1774,4.94,13.9877,22.0516,,,,
2017/3/1,7.3982,9.5152,16.7774,11.3788,3.282,9.8462,6.16,8.7767,7.6445,15.64,7.4165,22.33,9.2785,8.4014,9.3209,16.0864,8.04,11.9351,7.1327,5.9141,36.1914,30.1405,11.5635,9.5977,,2.9923,4.73,6.83,21.1347,18.8009,7.91,7.6458,8.5795,6.16,24.42,6.7365,11.79,37.4952,13.8035,7.6617,6.6157,4.3055,5.11,14.2098,22.967,,,,
2017/3/2,7.3665,9.3659,16.7192,11.2995,3.2232,9.7867,6.19,8.7072,7.7237,15.4,7.3472,22.41,9.1239,8.2017,9.4189,15.9889,8.04,11.6962,7.1416,5.9141,36.1914,29.8508,11.3657,9.5078,,2.9576,4.89,6.83,20.9913,18.4629,7.91,7.636,8.5502,6.14,24.42,6.6015,11.83,37.837,13.726,7.6617,7.2733,4.2266,5.1,14.0649,22.5392,,,,
2017/3/3,7.2332,9.1072,16.3315,11.2697,3.1742,9.5983,6.08,8.4987,7.9218,14.99,7.4165,22.15,9.0465,8.4111,9.0073,15.7064,8.04,11.6962,7.0883,5.9141,36.1914,30.0944,11.3657,9.6376,,2.9576,4.89,6.59,20.9708,18.0187,7.91,7.5184,8.336,6.06,24.42,6.4965,11.63,36.5868,13.5905,7.6617,7.2733,4.1971,5.01,14.036,22.4993,,,,
2017/3/6,7.2776,9.147,16.4188,11.2598,3.184,9.5983,6.12,8.5583,7.8228,14.92,7.4462,22.26,9.1432,8.4014,9.0661,15.7551,8.04,12.2735,7.1327,5.9141,36.1914,30.4237,11.6723,9.8374,,2.9489,4.98,6.67,20.9845,18.0477,7.91,7.5282,8.3457,6.1,24.42,6.684,11.78,36.8017,13.7551,7.6617,7.2733,4.2069,4.94,14.0843,22.778,,,,
2017/3/7,7.2269,8.9877,16.3412,11.012,3.1546,9.4892,6.06,8.4491,7.694,14.91,7.6343,22.23,9.2109,8.2602,8.8211,15.8623,8.04,12.2735,7.1061,5.9141,36.1914,30.2261,11.702,9.7974,,2.9316,4.91,6.6,20.725,17.9801,7.91,7.4007,8.3263,6.13,24.42,6.699,11.76,36.1473,13.9196,7.6617,7.2733,4.1084,4.88,14.3354,22.7282,,,,
