ÈÕÆÚ,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH
2019/8/19,5.8072,3.9548,7.5976,2.3091,1.6189,5.7576,10.2188,0.8111,5663174216,6368856238,1535271543,1.22092E+11,24.1041,86.8463,269.2929,43.8143,1.692,3.9273,13.7669,1.2758,2.0112,8.0459,19.4352,0.6147
2019/8/20,-0.6586,0.3623,3.2742,3.8194,1.2413,5.2117,10.6446,1.5187,5625875594,6391931804,1585538816,1.26756E+11,23.9453,87.161,278.1099,45.4877,1.6808,3.9415,14.2176,1.3245,1.998,8.075,20.0715,0.6382
2019/8/21,-1.989,-1.8051,-1.4515,2.8428,0.9355,3.7319,7.2003,1.4717,5513979725,6276553974,1562524884,1.30359E+11,23.469,85.5877,274.0732,46.7808,1.6474,3.8704,14.0113,1.3622,1.9582,7.9292,19.7802,0.6563
2019/8/22,-0.3382,-0.5515,0.2326,0,0.8326,2.6558,9.582,0.68,5495330414,6241940625,1566158663,1.30359E+11,23.3897,85.1157,274.7106,46.7808,1.6418,3.849,14.0439,1.3622,1.9516,7.8855,19.8262,0.6563
2019/8/23,-1.81,-2.0333,-1.9722,-1.626,0.9085,2.9268,6.7455,0.5413,5395867420,6115025011,1535271543,1.28239E+11,22.9663,83.3851,269.2929,46.0202,1.6121,3.7708,13.7669,1.34,1.9163,7.7252,19.4352,0.6456
2019/8/26,-0.4608,-1.8868,-2.7613,-1.3223,0.8645,2.1588,6.4895,0.6586,5371001672,5999647181,1492877457,1.26544E+11,22.8605,81.8118,261.8568,45.4116,1.6047,3.6996,13.3867,1.3223,1.9075,7.5794,18.8985,0.6371
2019/8/27,0.8102,3.4615,5.4361,1.1725,1.2474,4.018,10.0163,0.8145,5414516732,6207327276,1574031850,1.28027E+11,23.0457,84.6437,276.0916,45.9441,1.6177,3.8277,14.1145,1.3378,1.9229,7.8418,19.9259,0.6446
2019/8/28,-1.1481,3.7175,0.6156,-1.8212,0.9944,6.1273,9.5721,0.446,5352352360,6438082936,1583721927,1.25696E+11,22.7811,87.7903,277.7912,45.1074,1.5991,3.97,14.2014,1.3135,1.9008,8.1333,20.0485,0.6328
2019/8/29,6.6202,-2.3297,-1.6444,0.3373,3.4715,5.6853,8.1743,0.3394,5706689276,6288091757,1557679846,1.2612E+11,24.2893,85.745,273.2234,45.2595,1.705,3.8775,13.9678,1.3179,2.0267,7.9438,19.7188,0.635
2019/8/30,-3.0501,-3.3028,-4.8212,-1.6807,2.4131,3.8036,12.7531,0.4843,5532629037,6080411662,1482581750,1.24E+11,23.5484,82.9131,260.0508,44.4989,1.653,3.7494,13.2944,1.2957,1.9649,7.6815,18.7682,0.6243
2019/9/2,0.8989,2.4668,1.7974,1.7094,1.6073,3.1056,10.8388,0.4783,5582360534,6230402842,1509229462,1.2612E+11,23.7601,84.9584,264.725,45.2595,1.6678,3.8419,13.5334,1.3179,1.9825,7.8709,19.1055,0.635
2019/9/3,2.0045,10,4.0931,0.6723,1.5879,5.0551,11.2543,0.4809,5694256402,6853443126,1571003701,1.26968E+11,24.2363,93.4542,275.5604,45.5638,1.7013,4.2261,14.0873,1.3267,2.0223,8.658,19.8875,0.6392
2019/9/4,0.5459,1.3468,3.4695,1.3356,1.3633,16.4162,17.151,0.6653,5725338588,6945745390,1625510383,1.28663E+11,24.3686,94.7129,285.1211,46.1723,1.7105,4.283,14.5761,1.3445,2.0333,8.7746,20.5775,0.6478
2019/9/5,1.6287,0.6645,-0.0373,-0.659,2.0669,12.1483,13.6596,0.9711,5818585144,6991896522,1624904753,1.27815E+11,24.7655,95.3422,285.0149,45.868,1.7384,4.3115,14.5706,1.3356,2.0664,8.8329,20.5699,0.6435
2019/9/6,3.953,2.4752,1.1554,2.6534,2.3158,11.6638,11.8803,1.2044,6048593318,7164963268,1643679277,1.31207E+11,25.7445,97.7021,288.308,47.0741,1.8071,4.4182,14.739,1.3707,2.1481,9.0516,20.8075,0.6604
2019/9/9,2.8777,2.7375,9.9853,2.2617,2.5604,11.1285,17.5063,1.2063,6222653557,7361105580,1807804953,1.34174E+11,26.4854,100.3768,317.0963,48.1388,1.8591,4.5391,16.2107,1.4017,2.2099,9.2994,22.8852,0.6753
2019/9/10,-0.0999,2.3511,5.2261,5.6872,2.7971,12.6802,30.2665,2.9681,6216437120,7534172325,1902283202,1.41805E+11,26.4589,102.7367,333.6682,50.8765,1.8573,4.6459,17.0579,1.4814,2.2077,9.518,24.0812,0.7138
2019/9/11,-1.3,-4.5942,1.0188,-3.8864,1.4652,9.733,18.0491,1.6161,6135623437,7188038834,1921663355,1.36294E+11,26.1149,98.0168,337.0675,48.8993,1.8331,4.4324,17.2317,1.4239,2.179,9.0807,24.3266,0.686
2019/9/12,2.3303,2.0867,-3.7819,0,1.7253,10.2154,14.1504,0.8761,6278601491,7338030013,1848987779,1.36294E+11,26.7235,100.0621,324.32,48.8993,1.8758,4.5249,16.58,1.4239,2.2298,9.2702,23.4066,0.686
2019/9/16,0.198,-0.1572,0.6551,-0.7776,1.5458,6.9024,15.1565,0.6544,6291034365,7326492230,1861100375,1.35234E+11,26.7764,99.9048,326.4445,48.519,1.8796,4.5178,16.6886,1.4128,2.2342,9.2556,23.5599,0.6807
2019/9/17,-3.9526,-4.5669,-2.4081,-2.6646,1.5206,7.773,11.9473,0.8599,6042376881,6991896522,1816283770,1.31631E+11,25.718,95.3422,318.5835,47.2262,1.8053,4.3115,16.2868,1.3751,2.1459,8.8329,22.9925,0.6625
2019/9/18,-0.1029,-0.6601,-3.001,-0.4831,0.7702,3.4836,10.8624,0.4566,6036160444,6945745390,1761777088,1.30995E+11,25.6916,94.7129,309.0228,46.998,1.8034,4.283,15.798,1.3685,2.1437,8.7746,22.3025,0.6593
2019/9/19,1.4418,1.8272,2.0626,1.1327,0.8501,3.4137,9.1756,0.5453,6123190563,7072661004,1798114876,1.32479E+11,26.062,96.4435,315.3966,47.5304,1.8294,4.3613,16.1238,1.384,2.1746,8.935,22.7625,0.6668
2019/9/20,0.4061,0.8157,-2.2903,-0.96,0.7363,4.7078,9.0788,0.5509,6148056312,7130349919,1756932050,1.31207E+11,26.1678,97.2301,308.173,47.0741,1.8368,4.3968,15.7545,1.3707,2.1834,9.0079,22.2412,0.6604
2019/9/23,-0.2022,-2.1036,-0.5515,-1.2924,0.8022,3.8552,6.2503,0.4992,6135623437,6980358739,1747241973,1.29511E+11,26.1149,95.1849,306.4733,46.4657,1.8331,4.3044,15.6677,1.353,2.179,8.8184,22.1185,0.6519
2019/9/24,1.925,1.157,1.6638,1.3093,1.4999,4.1358,10.5778,0.624,6253735743,7061123220,1776312203,1.31207E+11,26.6176,96.2862,311.5724,47.0741,1.8684,4.3542,15.9283,1.3707,2.221,8.9204,22.4865,0.6604
2019/9/25,0.2982,-4.085,-3.9209,-0.9693,1.1559,4.0197,6.9645,0.5366,6272385054,6772678644,1706664776,1.29935E+11,26.697,92.3529,299.3559,46.6178,1.874,4.1763,15.3038,1.3574,2.2276,8.556,21.6049,0.654
2019/9/26,-4.7572,-4.9404,-7.5586,-1.6313,1.5164,4.2712,10.3999,0.4731,5973996072,6438082936,1577665629,1.27815E+11,25.427,87.7903,276.7289,45.8573,1.7848,3.97,14.1471,1.3353,2.1216,8.1333,19.9719,0.6433
2019/9/27,4.0583,1.7921,4.7985,0.8292,1.7502,2.5586,10.2144,0.2709,6216437120,6553460767,1653369354,1.28875E+11,26.4589,89.3636,290.0077,46.2376,1.8573,4.0411,14.8259,1.3464,2.2077,8.2791,20.9302,0.6487
2019/9/30,-2.7,-2.1127,-1.9048,-1.1513,1.2131,1.9804,6.2978,0.2382,6048593318,6415007370,1621876604,1.27392E+11,25.7445,87.4757,284.4837,45.7052,1.8071,3.9557,14.5435,1.3309,2.1481,8.1042,20.5315,0.6412
