ÈÕÆÚ,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH
2018/10/25,2.5467,2.66,3.67,3.1281,3.8508,12.8613,6.1037,7.731,2.5115,6.9101,1.67,10.5889,5.2407,5.0779,2.17,3.5651,3.31,10.0333,3.59,2.12,9.4026,3.2519,2.84,4.7853,9.0806,,5.6994,4.89,5.88,4.7454,19.0599,6.9772,8.3551,3.68,7.7101,5.1319,3.4487,11.4395,1.0883
2018/10/26,2.6818,2.73,3.72,3.44,3.9287,12.8912,6.2658,7.8643,2.7331,6.9101,1.67,10.7123,5.3551,5.1526,2.19,3.8492,3.41,10.1694,3.68,2.17,9.4417,3.5801,3.12,4.8878,9.3389,,5.8722,4.98,6.12,4.9895,19.5002,7.0644,8.442,3.82,7.8939,5.24,3.5384,11.9782,1.1013
2018/10/29,2.5564,2.65,3.56,3.2793,3.8605,12.4432,6.0465,7.6549,2.5854,6.7757,1.67,9.6392,5.1931,5.0686,2.15,3.6631,3.24,9.9458,3.61,2.18,8.9432,3.6796,2.96,4.7459,9.1954,,5.6131,4.81,6.04,4.7912,18.8684,6.8415,8.1236,3.69,7.7101,5.1712,3.3889,11.7823,1.0827
2018/10/30,2.6142,2.69,3.56,3.2321,3.8897,12.5826,6.1323,7.7215,2.569,6.9197,1.67,9.5537,5.4027,5.1339,2.12,3.6729,3.08,10.0528,3.68,2.2,9.0703,3.5901,2.98,4.8405,8.7553,,5.6994,4.87,6.16,4.7912,18.6482,6.7737,8.1815,3.73,7.8746,5.1811,3.3988,11.7137,1.0939
2018/10/31,2.6625,2.72,3.57,3.2888,3.919,12.5428,6.18,7.7215,2.5854,6.9005,1.67,9.7532,5.4218,5.1713,2.18,3.7023,3.02,10.1208,3.67,2.22,9.2755,3.6199,2.99,4.9036,8.8031,,5.9009,4.95,6.18,4.8064,19.1843,6.8222,8.2297,3.78,7.981,5.1614,3.4387,12.2426,1.1088
2018/11/1,2.6528,2.71,3.58,3.2132,3.88,12.5328,6.1132,7.7215,2.61,6.8621,1.67,9.7152,5.4123,5.1526,2.17,3.6729,2.97,10.0625,3.61,2.23,9.1778,3.5403,2.92,4.8799,9.2241,,5.9681,4.9,6.08,4.814,19.0886,6.6962,8.0657,3.76,7.7972,5.1614,3.4188,12.1447,1.0967
2018/11/2,2.7107,2.77,3.65,3.2226,3.9287,13.0106,6.2944,7.7215,2.6428,6.9772,1.67,9.9811,5.5171,5.2553,2.19,3.7316,2.94,10.2181,3.68,2.27,9.4124,3.5901,2.98,4.9982,9.3677,,6.0449,4.95,6.27,4.7606,19.3566,6.8415,8.1815,3.83,7.981,5.2204,3.4786,12.4777,1.1144
2018/11/5,2.7011,2.79,3.75,3.251,3.8995,13.4486,6.2754,7.7215,2.651,6.9868,1.67,9.9241,5.479,5.218,2.22,3.7219,3.02,10.2472,3.7,2.3,9.6372,3.5901,2.97,4.9509,9.4155,,6.112,4.91,6.19,4.8293,19.2513,6.8415,8.1139,3.82,7.9229,5.2597,3.4885,12.3895,1.1051
2018/11/6,2.6721,2.77,3.93,3.2226,3.8897,13.3292,6.2277,7.7215,2.6264,6.9293,1.67,9.8861,5.4504,5.1713,2.17,3.7512,2.96,10.1694,3.6,2.25,9.5101,3.6497,3.01,4.9194,9.4346,,6.0736,4.88,6.14,4.814,19.5194,6.8997,8.1043,3.82,7.8359,5.1712,3.4686,12.2916,1.1013
2018/11/7,2.6625,2.77,3.8,3.1848,3.8605,13.0405,6.1037,7.7215,2.6018,6.8621,1.67,9.6867,5.3837,5.1339,2.16,3.7316,2.95,10.0917,3.61,2.28,9.3342,3.5602,2.97,4.8721,9.3677,,5.9201,4.84,6.13,4.7606,19.5385,6.7156,7.9403,3.8,7.7391,5.1319,3.4188,12.3406,1.0995
2018/11/8,2.6528,2.84,3.75,3.1565,3.8215,13.598,6.0846,7.6644,2.6018,6.8525,1.67,9.7247,5.3456,5.1059,2.22,3.7414,2.97,10.0625,3.57,2.31,9.4319,3.5304,2.94,4.8721,9.4059,,6.0065,4.8,6.16,4.7225,19.8927,6.7446,7.9499,3.79,7.7391,5.1122,3.3988,12.1055,1.0929
2018/11/9,2.6142,2.8,3.85,3.1848,3.7825,13.4785,5.9702,7.5025,2.5936,6.7565,1.67,9.6012,5.2884,5.0499,2.24,3.7316,2.89,9.9069,3.52,2.32,9.2169,3.4409,2.92,4.8405,9.1954,,5.8434,4.75,6.25,4.6615,19.6055,6.5121,7.8727,3.8,7.5457,5.0827,3.3689,12.4287,1.0855
2018/11/12,2.7107,2.96,3.9,3.2415,3.8703,13.6378,6.0751,7.6168,2.6839,6.8717,1.67,9.7152,5.4218,5.1246,2.35,3.7904,2.95,10.0819,3.57,2.41,9.3049,3.5304,3,4.9509,9.3389,,5.9777,4.84,6.32,4.7149,19.146,6.6283,7.8052,3.89,7.6521,5.1516,3.4088,12.7617,1.0948
2018/11/13,2.7879,3.07,3.91,3.2888,3.9482,13.6378,6.1419,7.712,2.7577,6.9772,1.67,9.8006,5.498,5.1806,2.41,3.8492,3.01,10.1986,3.76,2.47,9.3342,3.6298,3.1,5.0297,9.3772,,6.0449,4.92,6.34,4.7683,18.9737,6.7252,7.8052,3.97,7.7391,5.1516,3.4586,12.84,1.1013
2018/11/14,2.7589,3.38,3.92,3.2982,3.9287,13.1998,6.1132,7.7025,2.7577,6.9677,1.67,9.8386,5.4885,5.1806,2.33,3.8884,2.98,10.1986,3.77,2.4,9.3244,3.6696,3.11,5.0219,9.3677,,5.9489,4.9,6.44,4.753,18.677,6.6574,7.8631,3.97,7.6424,5.0729,3.5683,12.9184,1.0976
2018/11/15,2.8168,3.72,3.96,3.3266,3.9775,13.3192,6.1705,7.7881,2.7906,7.054,1.67,9.9051,5.5457,5.2553,2.3,3.8884,2.85,10.3056,3.75,2.4,9.5199,3.7094,3.16,5.1243,9.559,,6.0928,4.94,6.51,4.8217,18.9354,6.7543,7.8438,4.01,7.7682,5.1319,3.6081,13.271,1.1051
2018/11/16,2.8072,3.56,3.93,3.3171,3.9872,13.6179,6.1514,7.7691,2.7824,7.0444,1.67,9.8671,5.5361,5.274,2.35,3.8981,2.86,10.3444,3.77,2.4,9.471,3.7691,3.13,5.077,9.6643,,6.0449,4.96,6.43,4.8217,18.8684,6.7252,7.728,4,7.8165,5.1221,3.5882,13.1633,1.1377
2018/11/19,2.8072,3.74,3.87,3.3266,4.0847,13.598,6.2181,7.8548,2.7659,7.0732,1.67,9.9241,5.5742,5.33,2.31,3.8786,2.76,10.3639,3.8,2.29,9.3928,3.7989,3.14,5.0692,9.5973,,6.0641,4.99,6.61,4.814,19.1652,6.7252,7.7763,4.01,7.9133,5.1811,3.5882,13.0947,1.1387
2018/11/20,2.73,3.46,3.81,3.2037,3.958,13.3192,6.0369,7.6739,2.6839,6.9197,1.67,9.6677,5.4313,5.2366,2.26,3.8002,2.72,10.1403,3.67,2.29,8.9334,3.7193,3.06,4.9509,9.2624,,5.8338,4.84,6.29,4.6843,18.7344,6.4636,7.6701,3.9,7.6811,5.0729,3.4786,12.8498,1.1284
2018/11/21,2.7107,3.42,3.82,3.2037,3.958,13.1998,6.0083,7.6072,2.6839,6.8429,1.67,9.5822,5.3837,5.2273,2.3,3.81,2.86,10.1208,3.63,2.39,8.8357,3.7392,3.09,4.943,9.2433,,5.8242,4.77,6.25,4.692,18.677,6.483,7.7184,3.88,7.5263,5.0139,3.4985,12.6735,1.1331
2018/11/22,2.7011,3.36,3.84,3.1943,3.9287,13.0405,5.9797,7.5977,2.7249,6.8429,1.67,9.6202,5.3551,5.2273,2.31,3.7904,3,10.1014,3.64,2.4,8.8748,3.8088,3.08,4.9272,9.2241,,5.7282,4.73,6.22,4.692,18.4281,6.4248,7.6026,3.86,7.5263,5.0041,3.4786,12.7813,1.1312
2018/11/23,2.5853,3.15,3.6,3.0242,3.7923,12.4532,5.8176,7.3597,2.5854,6.5934,1.67,9.3638,5.155,5.0313,2.19,3.6827,2.87,9.8486,3.46,2.31,8.5327,3.5503,2.9,4.7302,8.7457,,5.5555,4.6,5.95,4.5241,18.1217,6.1632,7.4868,3.69,7.2748,4.8468,3.359,11.8998,1.1247
2018/11/26,2.566,3.16,3.52,3.0147,3.7825,11.9256,5.7985,7.2835,2.5525,6.5742,1.67,9.0789,5.0883,4.9846,2.13,3.6631,2.74,9.8389,3.51,2.28,8.3275,3.5702,2.89,4.6356,8.5926,,5.4404,4.58,5.94,4.5165,18.0356,6.202,7.2746,3.68,7.1974,4.8468,3.339,11.4003,1.1153
2018/11/27,2.5853,3.31,3.56,3.0336,3.7923,11.9455,5.8081,7.3121,2.5772,6.5646,1.67,8.9744,5.1073,5.0033,2.15,3.6729,2.75,9.8681,3.49,2.39,8.5034,3.6398,2.91,4.6592,8.7648,,5.4979,4.58,6.01,4.547,17.6526,6.1923,7.2649,3.69,7.2264,4.837,3.339,11.4983,1.1163
2018/11/28,2.6046,3.64,3.69,3.0809,3.8215,12.0351,5.8462,7.3692,2.5772,6.6221,1.67,9.0789,5.1455,5.0126,2.19,3.6925,2.8,9.9361,3.53,2.37,8.5425,3.6895,2.96,4.7302,8.7457,,5.5651,4.63,6.05,4.5699,17.959,6.2504,7.3903,3.72,7.2845,4.8566,3.3191,11.5766,1.1237
2018/11/29,2.5467,3.56,3.59,3.0242,3.763,11.6867,5.7794,7.2169,2.5361,6.5358,1.67,8.9174,5.0597,4.9473,2.14,3.6239,2.75,9.7806,3.43,2.31,8.2884,3.5801,2.93,4.6592,8.6213,,5.4308,4.54,5.85,4.486,17.7388,6.105,7.3228,3.67,7.1297,4.8173,3.1995,11.3611,1.12
2018/11/30,2.5853,3.48,3.6,3.0525,3.763,11.836,5.7985,7.2645,2.5443,6.5646,1.67,9.0599,5.1359,4.9753,2.15,3.6337,2.76,9.8292,3.47,2.32,8.3763,3.5702,2.95,4.6986,8.583,,5.3828,4.58,5.91,4.486,17.959,6.1341,7.4482,3.72,7.178,4.8271,3.0699,11.3024,1.1377
2018/12/3,2.6625,3.73,3.69,3.147,3.8605,11.9853,5.9416,7.4644,2.6182,6.7373,1.67,9.4777,5.2789,5.0686,2.22,3.7219,2.82,10.0236,3.56,2.38,8.6989,3.6696,3.03,4.8484,8.9945,,5.5363,4.68,6.1,4.5699,18.2749,6.2892,7.5447,3.84,7.4199,4.9058,3.1397,11.7235,1.1508
2018/12/4,2.7011,3.77,3.7,3.1376,3.8703,12.1346,5.9511,7.4835,2.6346,6.7565,1.67,9.5347,5.2884,5.0873,2.22,3.7904,2.83,10.0333,3.59,2.39,8.8748,3.7492,3.05,4.8484,9.1476,,5.6994,4.72,6.14,4.5928,18.3898,6.2989,7.5544,3.84,7.4392,4.9353,3.1397,11.9684,1.1545
2018/12/5,2.6914,3.61,3.63,3.1187,3.8313,11.7763,5.8653,7.4168,2.6264,6.6893,1.67,9.4303,5.2407,5.0406,2.25,3.7512,2.81,9.9556,3.55,2.39,8.7477,3.6696,3.02,4.8169,9.0806,,5.6323,4.68,6.05,4.5318,18.3802,6.2892,7.5254,3.81,7.3715,4.8566,3.1197,11.7627,1.1564
2018/12/6,2.6528,3.94,3.59,3.0809,3.7825,11.5772,5.7985,7.3121,2.5772,6.6221,1.67,9.2403,5.1836,5.0406,2.25,3.7219,2.77,9.8389,3.48,2.47,8.7673,3.6696,2.97,4.7617,8.9658,,5.5171,4.62,6.02,4.4936,17.8728,6.1535,7.4,3.75,7.3038,4.7976,3.1397,11.4297,1.1471
2018/12/7,2.6914,3.55,3.67,3.1187,3.8313,11.5672,5.8844,7.4454,2.61,6.7469,1.67,9.3733,5.2693,5.0686,2.28,3.7414,2.82,9.9069,3.69,2.44,9.0507,3.6895,3.04,4.8169,9.1859,,5.6898,4.7,6.08,4.5775,18.2653,6.3182,7.5833,3.82,7.4683,4.8468,3.1496,11.655,1.1508
2018/12/10,2.6721,3.37,3.51,3.0809,3.7825,11.7862,5.7985,7.3026,2.5525,6.6509,1.5,9.2308,5.1931,4.9753,2.24,3.7121,2.8,9.8292,3.67,2.5,8.9432,3.5901,2.94,4.7853,8.9466,,5.6035,4.59,5.97,4.5699,18.2653,6.2504,7.5736,3.77,7.3425,4.8075,3.1098,11.7333,1.1368
2018/12/11,2.6625,3.71,3.52,3.0998,3.7923,11.6668,5.8081,7.3026,2.5525,6.6797,1.47,9.2023,5.2122,4.9753,2.35,3.7512,2.81,9.8583,3.63,2.49,8.7868,3.5602,2.96,4.7696,8.8031,,5.5459,4.58,5.98,4.5318,18.2653,6.2601,7.5254,3.75,7.3135,4.8075,3.1397,11.7529,1.1452
2018/12/12,2.6528,4.08,3.49,3.0998,3.7923,11.5175,5.8176,7.3407,2.5525,6.6989,1.43,9.2023,5.2026,4.9473,2.28,3.7512,2.76,9.8583,3.58,2.53,8.7868,3.5503,2.96,4.7617,8.9562,,5.6035,4.57,5.95,4.5165,18.4185,6.2892,7.564,3.75,7.3232,4.8173,3.1197,11.6746,1.1508
2018/12/13,2.6914,3.91,3.52,3.0998,3.8313,11.836,5.8557,7.3883,2.569,6.7373,1.42,9.2878,5.2407,4.9846,2.3,3.7708,2.77,9.9069,3.6,2.5,8.865,3.6,2.99,4.7932,9.1093,,5.7282,4.62,5.96,4.5394,18.5334,6.3376,7.6412,3.78,7.3909,4.837,3.1397,11.7921,1.1573
2018/12/14,2.6335,3.69,3.5,3.0336,3.763,11.408,5.7699,7.255,2.5361,6.6126,1.39,9.1074,5.1264,4.9193,2.26,3.761,2.73,9.7708,3.53,2.48,8.6011,3.4707,2.91,4.6907,9.0136,,5.6131,4.55,5.76,4.4707,18.5142,6.1535,7.4965,3.69,7.2264,4.8173,3.0799,11.4395,1.1527
2018/12/17,2.6335,4.06,3.42,3.0242,3.7825,11.0695,5.7699,7.2454,2.5279,6.5742,1.38,9.1169,5.1359,4.8912,2.24,3.8002,2.73,9.7514,3.49,2.43,8.6011,3.4409,2.91,4.6671,9.0136,,5.6035,4.55,5.78,4.4631,18.6387,6.1729,7.5447,3.68,7.2264,4.7681,3.0699,11.5374,1.1461
2018/12/18,2.6335,3.91,3.38,2.9864,3.7533,11.0894,5.6745,7.1788,2.5115,6.5166,1.38,8.9934,5.0406,4.8072,2.25,3.8492,2.81,9.7417,3.43,2.45,8.4838,3.411,2.87,4.6356,9.1284,,5.5747,4.48,5.76,4.4402,18.2653,6.0857,7.4772,3.63,7.12,4.719,3.05,11.5276,1.1443
2018/12/19,2.5853,3.82,3.27,2.958,3.724,10.6514,5.541,7.0836,2.4869,6.459,1.37,8.8225,4.993,4.7512,2.22,3.8198,2.78,9.6736,3.36,2.42,8.3079,3.3514,2.83,4.5961,8.7935,,5.402,4.42,5.69,4.341,18.2845,6.0178,7.4482,3.59,6.9168,4.6895,3.0101,11.273,1.1424
2018/12/20,2.566,3.9,3.29,2.9486,3.7143,10.4921,5.4838,7.0741,2.4869,6.4782,1.35,8.813,4.9835,4.7232,2.24,3.7316,2.77,9.6833,3.44,2.39,8.3861,3.3713,2.84,4.5883,8.9849,,5.45,4.43,5.81,4.3181,18.5046,5.9985,7.3517,3.6,6.8975,4.6895,3.0201,11.3611,1.134
2018/12/21,2.566,3.73,3.28,2.9108,3.6753,10.5519,5.3789,7.036,2.4623,6.4494,1.35,8.661,4.9263,4.7139,2.23,3.6435,2.76,9.5958,3.42,2.39,8.2884,3.3812,2.79,4.5567,8.9945,,5.4212,4.42,5.74,4.2495,18.1026,5.9694,7.3517,3.57,6.7717,4.6895,3.0201,11.5178,1.0985
2018/12/24,2.566,3.63,3.29,2.9108,3.7435,10.5718,5.398,7.0931,2.4623,6.507,1.33,8.699,4.9739,4.7792,2.24,3.6435,2.73,9.6347,3.46,2.41,8.3763,3.411,2.79,4.5961,9.1189,,5.5939,4.46,5.75,4.2495,18.093,5.9985,7.371,3.62,6.8491,4.6797,3.03,11.3905,1.1079
2018/12/25,2.5081,3.52,3.21,2.8541,3.685,10.5817,5.3407,6.9408,2.4048,6.3822,1.29,8.5186,4.8977,4.7139,2.17,3.526,2.59,9.4306,3.39,2.36,8.132,3.3116,2.72,4.5173,8.9275,,5.6419,4.39,5.62,4.135,17.6431,5.8919,7.2649,3.54,6.6557,4.5715,2.9902,10.9792,1.0939
2018/12/26,2.4985,3.61,3.19,2.8635,3.6948,10.6713,5.3217,6.8932,2.3966,6.3246,1.27,8.3951,4.8787,4.7046,2.18,3.6141,2.55,9.3819,3.35,2.32,7.9951,3.3116,2.69,4.5015,9.0519,,5.6227,4.37,5.55,4.0816,17.174,5.8434,7.2167,3.53,6.4718,4.5027,2.9802,10.8812,1.0911
2018/12/27,2.4792,3.39,3.12,2.8446,3.685,10.4921,5.2168,6.8075,2.372,6.2383,1.4,8.3096,4.7548,4.6859,2.13,3.6239,2.48,9.3625,3.31,2.32,7.8192,3.242,2.69,4.4148,8.9466,,5.4212,4.33,5.5,4.0435,17.1836,5.8337,7.236,3.53,6.4235,4.542,2.9403,10.7735,1.0929
2018/12/28,2.4695,3.43,3.21,2.8352,3.6753,10.6016,5.2358,6.817,2.3802,6.2574,1.34,8.3381,4.8024,4.6766,2.18,3.5945,2.6,9.3819,3.32,2.35,7.829,3.232,2.68,4.4385,8.8988,,5.4404,4.27,5.5,4.0511,17.1931,5.824,7.1781,3.52,6.4428,4.5715,3.0001,10.7441,1.1032
2019/1/2,2.4213,3.43,3.19,2.8352,3.6558,10.1039,5.1119,6.7218,2.3638,6.1999,1.31,8.2052,4.7929,4.6486,2.19,3.5749,2.57,9.3236,3.3,2.43,7.6824,3.2221,2.69,4.4227,8.6309,,5.2964,4.2,5.48,3.9672,17.0113,5.7756,7.0623,3.49,6.3461,4.5519,2.8307,10.6756,1.0845
2019/1/3,2.4213,3.36,3.18,2.8446,3.6363,9.9546,5.0546,6.7504,2.3556,6.1711,1.29,8.0912,4.7834,4.6579,2.18,3.5162,2.53,9.2944,3.3,2.44,7.6628,3.2022,2.72,4.4463,8.2864,,5.2581,4.18,5.47,3.9672,16.9347,5.795,7.072,3.5,6.3364,4.5912,2.8307,10.6951,1.0687
2019/1/4,2.4695,3.38,3.27,2.8824,3.7045,10.1437,5.1691,6.9122,2.413,6.3054,1.32,8.2907,4.8882,4.7139,2.24,3.6043,2.59,9.4889,3.35,2.5,7.8583,3.2917,2.82,4.541,8.5543,,5.3444,4.28,5.59,4.0206,17.2984,5.9015,7.207,3.58,6.4815,4.66,2.9005,10.9008,1.092
2019/1/7,2.5178,3.42,3.3,2.9202,3.7338,10.2731,5.2454,7.0074,2.4623,6.4014,1.45,8.3476,4.9263,4.7419,2.26,3.6435,2.58,9.5472,3.44,2.48,7.956,3.3713,2.85,4.5725,8.6883,,5.4212,4.35,5.69,4.0816,17.2793,5.9597,7.2553,3.62,6.5783,4.7092,2.9702,11.0086,1.0967
2019/1/8,2.5178,3.47,3.27,2.958,3.724,10.5419,5.1691,6.9408,2.4458,6.3726,1.45,8.1957,4.8596,4.7232,2.29,3.6533,2.69,9.5472,3.4,2.5,7.8974,3.3613,2.84,4.5725,8.6979,,5.4212,4.3,5.64,4.0969,17.6335,5.9597,7.2939,3.61,6.5105,4.6993,2.9603,10.94,1.092
2019/1/9,2.5178,3.51,3.29,2.9391,3.724,10.6215,5.1691,6.9503,2.4541,6.3726,1.44,8.2907,4.8787,4.7232,2.28,3.6631,2.64,9.5861,3.39,2.5,7.8974,3.3613,2.84,4.5725,8.7266,,5.4596,4.31,5.61,4.074,17.6814,5.9306,7.3421,3.63,6.5202,4.719,2.9702,10.92,1.1079
2019/1/10,2.5371,3.38,3.29,2.9297,3.724,10.4324,5.1119,6.8932,2.4705,6.363,1.58,8.1767,4.8787,4.6859,2.27,3.7121,2.64,9.6056,3.3,2.53,7.8094,3.4011,2.84,4.541,8.7744,,5.4692,4.26,5.57,4.0206,17.6718,5.9015,7.3614,3.62,6.4525,4.6993,2.9403,10.87,1.1107
2019/1/11,2.5564,3.46,3.44,2.9864,3.763,10.1935,5.1786,6.9408,2.4869,6.3918,1.74,8.2052,4.9072,4.7139,2.28,3.7708,2.67,9.5958,3.32,2.52,7.9951,3.4309,2.87,4.5725,8.8127,,5.5459,4.28,5.69,4.0893,17.7197,5.9694,7.3614,3.65,6.5976,4.7092,2.9603,11.09,1.1116
2019/1/14,2.6046,3.11,3.78,3.0431,3.8118,10.2134,5.2549,7.0074,2.5525,6.4398,1.91,8.3286,4.9358,4.7419,2.3,3.8198,2.7,9.6347,3.38,2.5,8.1515,3.6,3.16,4.6434,8.8414,,5.7282,4.3,5.78,4.2495,17.825,6.0469,7.4,3.66,6.7524,4.6797,3.04,11.38,1.1153
2019/1/15,2.5853,2.96,3.77,3.0336,3.8118,10.2731,5.2263,7.0265,2.5197,6.4398,1.77,8.3476,4.9263,4.7606,2.3,3.81,2.69,9.6153,3.35,2.52,8.1027,3.5403,3.05,4.6356,8.784,,5.6898,4.33,5.77,4.2266,17.8728,6.0275,7.4289,3.67,6.7234,4.7092,3.0101,11.28,1.1228
2019/1/16,2.6239,2.89,4.15,3.1659,3.841,10.313,5.2644,7.0931,2.5608,6.4782,1.95,8.4046,4.9549,4.7699,2.29,3.7904,2.71,9.6736,3.45,2.48,8.2102,3.6398,3.36,4.6592,8.8701,,5.8242,4.36,5.76,4.28,17.8058,6.0566,7.5061,3.69,6.8685,4.7092,3.04,11.28,1.1191
2019/1/17,2.7011,3.18,4.39,3.4873,3.8508,10.6514,5.3312,7.1217,2.6921,6.5262,2.15,8.5471,4.9835,4.7886,2.29,3.859,2.73,9.6639,3.51,2.48,8.2004,3.789,3.32,4.675,8.8892,,5.7762,4.41,5.7,4.2953,17.6622,6.0469,7.5447,3.78,6.9459,4.719,3.0799,11.5,1.12
2019/1/18,2.6818,3.24,4.18,3.4873,3.88,10.6016,5.398,7.1788,2.6675,6.5838,2.23,8.661,5.0311,4.8352,2.3,3.8002,2.77,9.7319,3.53,2.49,8.2981,3.6398,3.36,4.738,8.8222,,5.8722,4.44,5.87,4.3258,18.1983,6.1535,7.6991,3.8,6.9942,4.7583,3.05,12.07,1.1312
2019/1/21,2.6528,3.13,4.17,3.3738,3.8703,10.8206,5.3789,7.2074,2.6346,6.5742,2.16,8.7085,5.0406,4.8072,2.29,3.8002,2.77,9.7319,3.52,2.47,8.2786,3.5403,3.24,4.7065,8.7457,,5.9681,4.47,5.96,4.2724,18.7153,6.1244,7.8727,3.79,6.9942,4.7583,3.03,11.84,1.1191
2019/1/22,2.5853,3.16,4.3,3.2415,3.7825,10.6016,5.2358,7.0836,2.5443,6.4878,2.04,8.4996,4.9358,4.7232,2.26,3.81,2.75,9.5764,3.41,2.41,8.1515,3.4608,3.13,4.604,8.784,,5.9393,4.35,5.8,4.3258,18.4376,6.0178,7.8341,3.7,6.8298,4.7092,3.0001,11.86,1.1153
2019/1/23,2.6046,3.24,4.65,3.1848,3.7435,10.5718,5.1977,7.1122,2.5443,6.4782,1.84,8.4141,4.9263,4.6952,2.28,3.8002,2.77,9.5861,3.45,2.44,8.1418,3.4409,3.11,4.604,8.6404,,5.9009,4.35,5.82,4.2647,18.61,6.0372,7.7666,3.7,6.8491,4.6698,3.0201,12.1,1.1172
2019/1/24,2.5853,3.11,4.61,3.1943,3.7435,10.6116,5.1881,7.1502,2.5361,6.4782,1.74,8.3856,4.9168,4.6952,2.28,3.8198,2.8,9.5861,3.43,2.48,8.0831,3.4608,3.04,4.604,8.6787,,5.9105,4.34,5.73,4.1884,18.5621,6.0178,7.7763,3.7,6.8008,4.66,3.04,11.95,1.0677
2019/1/25,2.5757,3.01,4.58,3.1376,3.7338,10.5021,5.15,7.1122,2.5115,6.459,1.78,8.3761,4.8977,4.6766,2.28,3.8296,2.86,9.5569,3.44,2.5,8.0147,3.4508,3,4.604,8.7361,,5.9777,4.32,5.69,4.1503,18.6387,5.9985,7.7087,3.63,6.7911,4.6305,2.9902,11.92,1.0705
2019/1/28,2.5853,2.94,4.31,3.0809,3.6753,10.5419,5.1309,7.0836,2.4869,6.4494,1.65,8.4901,4.8882,4.6579,2.26,3.7708,2.82,9.4889,3.31,2.46,7.9756,3.4011,2.96,4.6119,8.6596,,5.9009,4.23,5.54,4.0511,18.9737,5.7368,7.9789,3.62,6.733,4.6108,2.9503,12.07,1.0789
2019/1/29,2.5371,2.79,4.39,2.9864,3.6265,10.6713,5.1023,7.0741,2.4376,6.4206,1.68,8.4046,4.8501,4.5645,2.19,3.7414,2.77,9.4208,3.33,2.37,8.2981,3.3017,3.08,4.5488,8.9658,,5.9105,4.21,5.48,4.0664,19.0695,5.6787,8.0753,3.56,6.8201,4.5519,2.8905,11.89,1.0901
2019/1/30,2.5081,2.79,4.16,2.9486,3.6168,10.6315,5.1309,7.1312,2.4376,6.4686,1.61,8.3286,4.8215,4.5272,2.18,3.6435,2.84,9.4014,3.28,2.38,8.1418,3.2818,2.99,4.5331,9.0806,,5.8626,4.2,5.49,4.0359,18.7918,5.6787,7.9692,3.57,6.7814,4.5224,2.9104,12.2,1.0855
2019/1/31,2.4792,2.54,4.16,2.873,3.607,10.522,5.2072,7.1026,2.413,6.4878,1.57,8.3951,4.8405,4.5272,2.13,3.6043,2.89,9.3528,3.26,2.29,8.2395,3.2519,2.92,4.5488,8.9753,,5.9873,4.18,5.53,3.9443,18.9833,5.669,8.1236,3.56,6.704,4.5322,2.8805,12.32,1.0817
2019/2/1,2.5371,2.72,4.27,2.9108,3.6558,10.8306,5.3407,7.274,2.4623,6.555,1.62,8.6325,4.9358,4.5925,2.19,3.6239,2.92,9.4889,3.29,2.37,8.3959,3.3116,2.98,4.6592,9.4059,,5.853,4.27,5.65,4.0282,19.1556,5.7465,8.1043,3.62,6.9265,4.5715,2.9503,12.37,1.092
2019/2/11,2.5853,2.84,4.42,3.0053,3.724,10.9998,5.3694,7.3597,2.5115,6.6509,1.69,8.737,5.0121,4.6486,2.24,3.7023,2.94,9.6056,3.38,2.38,8.4838,3.411,3.05,4.7459,9.626,,5.8913,4.31,5.74,4.1045,19.1365,5.8434,8.1139,3.7,7.0523,4.6108,3.0201,12.17,1.1069
2019/2/12,2.6625,2.89,4.44,3.0809,3.7435,11.0396,5.4075,7.4168,2.569,6.6797,1.86,8.8984,5.0788,4.6859,2.25,3.761,2.93,9.6833,3.42,2.44,8.5718,3.4807,3.2,4.7775,9.6643,,6.0832,4.35,5.77,4.2342,19.2322,5.9015,8.1332,3.75,7.2554,4.6502,3.0599,12.39,1.1069
2019/2/13,2.6721,2.9,4.39,3.0998,3.7923,11.3582,5.4743,7.5025,2.5854,6.7277,1.85,8.9649,5.1169,4.7419,2.26,3.81,2.99,9.7514,3.46,2.45,8.5914,3.5204,3.19,4.8405,9.7887,,6.1024,4.39,5.93,4.2495,19.2513,5.9694,8.085,3.78,7.2748,4.7092,3.0699,12.6,1.106
2019/2/14,2.6625,2.94,4.77,3.0998,3.7728,11.2387,5.4266,7.493,2.5854,6.6989,1.88,8.851,5.0978,4.7326,2.24,3.7904,2.98,9.7514,3.44,2.46,8.4936,3.5503,3.19,4.809,9.7121,,6.0257,4.37,5.86,4.219,19.1652,5.9306,8.0657,3.77,7.2071,4.6797,3.05,12.5,1.092
