ÈÕÆÚ,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH
2018/12/20,3.52,5.82,7.8647,3.21,3.84,2.59,5.8228,5.7981,5.3542,3.96,4.0987,13.5587,4.9534,23.9366,2.05,8.1432,7.7722,16.8417,7.2695,9.33,4.92,15.48,0.127
2018/12/21,3.47,5.83,7.6484,3.19,3.8,2.58,5.8294,5.7418,4.8158,3.88,3.9992,13.4,4.9819,23.7177,1.95,8.0734,7.7821,16.5542,7.1138,9.04,4.63,15.22,0.122
2018/12/24,3.46,5.82,7.5796,3.17,3.81,2.6,5.8294,5.8169,4.3372,3.89,4.0489,13.3405,5.0616,23.7973,1.96,8.1332,7.8814,16.6434,7.135,9.09,4.58,15.13,0.123
2018/12/25,3.47,5.72,7.2257,3.09,3.68,2.53,5.7766,5.77,3.9084,3.69,3.9793,13.0925,5.073,23.1902,1.86,7.9538,7.7623,16.2667,7.1633,8.89,4.33,14.57,0.119
2018/12/26,3.41,5.71,6.9307,3.06,3.65,2.52,5.8228,5.7418,3.7788,3.65,3.9196,13.1619,5.221,23.4191,1.89,7.9239,7.7921,16.0586,7.2553,9.07,4.37,14.55,0.12
2018/12/27,3.28,5.62,6.8324,3.01,3.57,2.48,5.8228,5.6292,3.9782,3.62,3.8798,13.0528,4.9989,23.9167,1.8,7.8243,7.6829,16.009,7.1067,9.28,4.22,14.15,0.117
2018/12/28,3.26,5.6,6.8423,3.04,3.57,2.47,5.8822,5.6292,3.7788,3.63,3.8698,13.0925,4.8851,24.2053,1.72,7.914,7.6829,16.237,7.1067,9.29,4.22,13.9,0.119
2019/1/2,3.28,5.65,6.8029,3.03,3.58,2.47,5.8822,5.6574,3.8287,3.61,3.8897,12.9933,4.8623,23.8869,1.81,7.9638,7.6432,16.1081,7.0359,9.47,4.29,13.93,0.125
2019/1/3,3.28,5.69,6.7931,3.04,3.68,2.5,5.8954,5.6949,3.719,3.57,3.9196,13.0231,4.8566,22.6029,1.9,7.904,7.5439,15.3845,6.9014,9.08,4.4,13.92,0.131
2019/1/4,3.32,5.83,6.9897,3.11,3.77,2.57,5.8954,5.77,3.7688,3.64,4.029,13.0826,4.9705,22.802,2,8.0934,7.7226,15.8603,7.0642,9.18,4.49,14.26,0.136
2019/1/7,3.4,5.98,7.0192,3.16,3.81,2.66,5.9152,5.8075,3.7688,3.74,4.0788,13.5289,5.0502,23.1603,2.1,8.1432,7.8615,16.0387,7.1987,9.19,4.54,14.56,0.136
2019/1/8,3.37,6.07,7.0487,3.2,3.81,2.67,5.9416,5.7887,3.8386,3.91,4.1882,13.2611,5.0673,23.1105,2.19,8.0934,7.8516,15.9198,7.1704,9.08,4.59,14.44,0.138
2019/1/9,3.39,6.01,7.0094,3.17,3.79,2.68,5.8822,5.7887,3.8287,3.93,4.1384,13.1024,5.0331,23.001,2.3,8.1233,7.8615,15.8702,7.1491,9.07,4.56,14.33,0.141
2019/1/10,3.4,6.05,6.8717,3.18,3.88,2.68,5.8822,5.77,3.7888,3.88,4.1086,13.0132,5.0331,22.9314,2.42,8.0535,7.8119,15.8603,7.135,9.61,4.7,14.61,0.148
2019/1/11,3.74,6.09,6.8717,3.19,3.91,2.71,5.8822,5.7887,3.7888,3.98,4.1683,12.9437,5.1356,23.1902,2.3,8.1332,7.8615,16.1874,7.1704,9.69,4.68,14.47,0.141
2019/1/14,3.55,5.98,6.685,3.18,4.09,2.68,5.8624,5.7231,3.6891,4.15,4.0788,12.9437,5.0673,22.5532,2.19,8.1631,7.7921,15.8405,7.2482,9.59,4.55,14.2,0.134
2019/1/15,3.53,6.04,6.7341,3.2,4.06,2.75,5.8822,5.845,3.7389,4.2,4.1185,12.9239,5.1299,22.6826,2.08,8.2229,7.8913,16.0486,7.2412,9.72,4.48,14.39,0.127
2019/1/16,3.53,6.01,6.7734,3.18,4.08,2.73,5.8624,5.9107,3.6891,4.1,4.0589,12.8941,5.2153,24.9518,2.14,8.203,7.8615,16.0784,7.2553,9.52,4.56,14.53,0.129
2019/1/17,3.42,5.93,6.6653,3.12,4,2.7,5.8228,5.8263,3.5495,4.05,4.029,13.0429,5.0445,23.8371,2.1,8.0435,7.7424,15.7612,7.1279,9.24,4.44,14.56,0.127
2019/1/18,3.36,5.97,6.8324,3.16,4.02,2.73,5.6842,5.8638,3.6492,4.07,4.0489,12.9536,5.0559,23.8769,2.14,8.0635,7.8318,15.8603,7.3119,9.32,4.69,14.64,0.13
2019/1/21,3.39,6.06,6.8423,3.16,4.02,2.72,5.8162,5.8732,3.5994,4.07,4.0688,12.8941,5.09,24.2949,2.04,8.0834,7.9112,16.0486,7.2695,9.27,4.63,14.62,0.127
2019/1/22,3.37,6.07,6.9701,3.16,3.99,2.7,5.7502,5.7981,3.5894,4.03,4.039,12.5172,5.0843,24.4641,2.04,8.0336,7.6531,15.9297,7.1987,9.25,4.53,14.44,0.126
2019/1/23,3.34,6.14,6.8226,3.16,3.94,2.75,5.4465,5.7794,3.5694,4.04,3.9594,12.5668,5.0616,24.0262,2.02,7.9638,7.3851,15.8603,7.2058,9.19,4.44,14.52,0.126
2019/1/24,3.32,5.91,6.7243,3.17,3.94,2.75,5.3079,5.8169,3.5296,4.1,3.9693,12.5767,5.0843,23.9565,2.02,7.8741,7.4248,15.9198,7.2482,9.39,4.36,14.58,0.126
2019/1/25,3.27,5.8,6.5867,3.1,3.93,2.69,5.2484,5.7981,3.4498,4.08,3.8798,12.5271,5.0274,23.7674,1.98,7.8143,7.3652,15.7314,7.1987,9.23,4.38,14.5,0.124
2019/1/28,3.25,5.65,6.0361,3.04,4.02,2.73,4.7665,5.7324,3.2604,3.82,3.7803,12.547,4.9705,22.9911,1.93,7.7844,7.2858,15.2755,7.1491,8.81,4.33,14.25,0.125
2019/1/29,3.1,5.46,5.869,2.9,3.98,2.55,4.7863,5.648,3.2604,3.94,3.7107,12.5668,4.8623,22.5134,1.84,7.8043,7.1072,15.0871,6.951,8.73,4.18,13.76,0.12
2019/1/30,2.87,5.21,5.8887,2.86,3.78,2.58,4.7533,5.648,3.1307,3.95,3.6808,12.3883,4.7997,22.4935,1.78,7.8043,7.0575,14.2644,6.9722,8.55,4.16,13.65,0.116
2019/1/31,2.96,5.19,5.8985,2.57,3.81,2.54,4.6015,5.3478,3.0809,3.83,3.7306,12.2197,4.663,22.3541,1.69,7.8043,7.0476,14.2247,6.8094,8.19,4.03,13.22,0.113
2019/2/1,3.03,5.33,6.2131,2.64,3.95,2.59,4.7467,5.5167,3.2803,3.91,3.8301,12.2296,4.811,23.0409,1.77,7.8143,7.1072,14.532,7.0784,8.43,4.16,13.6,0.119
2019/2/11,3.09,5.5,6.3802,2.72,3.99,2.63,4.8457,5.6386,3.4199,3.99,3.9096,12.2693,4.9078,23.4788,1.86,7.9239,7.256,15.0078,7.2058,8.68,4.23,13.95,0.125
2019/2/12,3.18,5.58,6.7046,2.77,4.05,2.65,5.0372,5.6949,3.4398,4,3.9793,12.5073,4.9477,23.7475,1.95,7.9638,7.3355,15.0475,7.2482,8.82,4.28,14.13,0.128
2019/2/13,3.21,5.72,6.7538,2.82,4.09,2.7,5.09,5.7794,3.5296,4.16,4.0191,12.7354,5.0217,24.0162,2.05,8.7612,7.4744,15.3151,7.3332,8.93,4.36,14.37,0.129
2019/2/14,3.18,5.71,6.7243,2.84,4.07,2.69,5.09,5.7981,3.5296,4.1,4.0091,12.6065,5.0843,24.0162,2.15,9.5984,7.4943,15.6323,7.3403,8.92,4.36,14.39,0.13
2019/2/15,3.2,5.75,7.2158,2.85,4.17,2.7,5.1626,5.7981,3.6891,4.17,4.1683,13.1123,5.0616,24.0461,2.26,9.9672,7.4943,15.5828,7.3544,8.93,4.4,14.43,0.132
2019/2/18,3.32,6.02,7.4124,2.95,4.28,2.78,5.2682,5.9482,3.8486,4.24,4.2578,13.3008,5.2267,24.6234,2.37,9.7479,7.7027,16.1577,7.5243,9.21,4.49,14.82,0.134
2019/2/19,3.38,5.99,7.4911,2.96,4.29,2.79,5.3607,5.9295,3.8386,4.28,4.2479,13.2413,5.1868,24.2551,2.49,9.419,7.8218,16.1676,7.5243,9.27,4.48,14.88,0.137
2019/2/20,3.35,6.05,7.3535,3.06,4.21,2.77,5.3211,5.9388,3.8187,4.22,4.2678,13.0528,5.221,24.3347,2.45,9.3393,7.7424,16.0784,7.6659,9.26,4.43,15.33,0.13
2019/2/21,3.31,5.96,7.265,2.99,4.19,2.74,5.2352,5.8826,3.7988,4.18,4.1981,12.8445,5.1527,24.1556,2.57,9.3193,7.7127,15.8405,7.6022,9.12,4.47,15.14,0.133
2019/2/22,3.4,6.09,7.3633,3.01,4.26,2.85,5.2881,5.9951,3.8287,4.22,4.2877,12.8049,5.2551,24.9618,2.7,9.429,7.9509,16.3064,7.8711,9.3,4.54,15.43,0.136
2019/2/25,3.52,6.3,8.0711,3.15,4.49,3.14,5.4927,6.2391,4.048,4.4,4.6359,13.3901,5.4772,26.1959,2.84,9.6881,8.209,17.367,8.1614,9.76,4.76,16.29,0.143
2019/2/26,3.65,6.37,8.2284,3.19,4.55,3.45,5.6908,6.2766,4.1178,4.68,4.7154,13.2611,5.4601,25.7779,2.98,9.3692,8.1593,17.942,8.1543,9.82,4.84,16.22,0.142
2019/2/27,3.57,6.33,8.1694,3.24,4.53,3.66,5.6842,6.5487,4.2574,4.56,4.805,12.9933,5.4203,25.8376,3.13,9.1399,8.1196,17.7437,8.0906,10,4.75,16.03,0.14
2019/2/28,3.55,6.33,8.2972,3.29,4.57,3.29,5.638,6.4642,4.2474,4.56,4.7055,13.0132,5.5114,26.0267,3.29,9.4988,8.209,18.0808,8.1401,9.93,4.9,16.25,0.143
2019/3/1,3.55,6.39,8.2481,3.17,4.53,3.34,5.5719,6.4173,4.4169,4.54,4.6955,13.1123,5.4829,26.2954,3.45,9.8277,8.1395,17.9221,8.126,10.05,4.86,16.36,0.144
2019/3/4,3.62,6.58,8.5921,3.2,4.62,3.35,5.7436,6.483,4.8556,4.59,5.1532,13.9356,5.517,26.3054,3.62,9.728,8.1792,18.5863,8.1897,10.01,4.97,16.58,0.151
2019/3/5,3.83,6.78,8.6708,3.33,4.76,3.49,5.8426,6.605,5.1647,4.76,5.2128,13.9951,5.6195,26.4845,3.8,9.7679,8.3479,19.1513,8.3383,10.14,5.01,17.18,0.159
2019/3/6,4.12,7.18,8.7003,3.43,4.84,3.64,6.0275,6.7176,5.0949,4.85,5.5411,14.3621,5.8074,26.5642,3.99,9.8675,8.5862,18.8143,8.5011,10.31,5.1,17.79,0.167
2019/3/7,4.11,7.9,8.5528,3.77,5.04,3.59,5.9944,6.802,4.9853,4.96,5.4815,14.5505,5.9213,27.0519,4.19,10.346,8.9832,18.9332,8.6144,10.72,5.34,17.78,0.172
2019/3/8,3.76,7.5,7.9335,3.72,4.63,3.28,5.6247,6.4736,4.5864,4.48,5.4516,13.7471,5.5797,25.2803,4.06,9.3791,8.6358,17.5752,8.1118,9.93,4.95,16.74,0.163
2019/3/11,3.91,7.66,8.1891,3.7,4.85,3.4,5.8492,6.7176,4.7958,4.82,5.6804,13.7868,6.0579,26.0765,3.86,9.6981,8.9534,19.1513,8.5436,10.35,5.13,17.34,0.156
2019/3/12,3.96,7.62,8.4545,3.69,4.92,3.41,6.0077,6.7926,4.8556,4.81,5.6705,14.1439,5.9782,26.3054,3.82,9.7479,9.013,18.9927,8.5719,10.58,5.2,17.36,0.163
2019/3/13,3.87,7.41,8.2677,3.49,4.8,3.31,5.8822,6.6237,4.6562,4.62,5.4417,13.8066,5.9213,26.1262,3.73,9.6682,8.9634,18.5367,8.6498,10.66,5.08,17.57,0.166
2019/3/14,3.7,7,8.0416,3.29,4.66,3.22,5.7568,6.4549,4.4967,4.44,5.2526,13.3801,5.7106,25.1608,3.54,9.2994,8.7549,18.1799,8.2038,10.3,4.87,16.82,0.158
2019/3/15,3.79,7.19,8.0613,3.38,4.73,3.25,5.77,6.5018,4.5665,4.46,5.1532,13.6579,6.28,25.4096,3.72,9.429,8.9336,18.6656,8.2958,10.34,4.99,17,0.166
2019/3/18,3.85,7.23,8.3464,3.44,4.85,3.37,5.968,6.6706,4.736,4.57,5.3621,13.8066,6.9063,25.9471,3.91,9.6582,9.0626,19.1018,8.8055,10.5,5.08,17.57,0.174
2019/3/19,3.87,7.1,8.4938,3.42,4.86,3.33,5.9878,6.6894,4.7061,4.57,5.3223,13.8959,7.5952,26.2755,4.11,9.7579,9.0626,19.8254,8.6214,10.46,5.05,17.63,0.183
2019/3/20,3.97,7.51,8.3759,3.4,4.84,3.31,5.9614,6.7645,4.7759,4.56,5.4815,14.5803,8.3524,26.2357,4.32,10.1267,9.0229,19.7263,8.6639,10.53,5.05,17.66,0.186
2019/3/21,3.93,7.51,8.3365,3.46,4.94,3.34,6.1067,6.8208,4.7858,4.61,5.4317,15.2746,9.1894,26.2855,4.54,10.027,9.0924,19.9741,8.6498,10.61,5.15,17.94,0.195
2019/3/22,3.93,7.49,8.2579,3.6,5.05,3.36,6.615,7.1679,4.716,4.57,5.3919,14.5803,10.106,26.8428,4.54,10.0669,9.142,20.8167,8.9895,11.67,5.23,18.86,0.194
2019/3/25,3.81,7.36,8.0318,3.57,4.89,3.29,6.6414,6.9427,4.5465,4.46,5.2029,14.7787,11.1195,26.0466,4.32,9.9772,9.0031,21.0446,8.9895,11.27,5.06,18.36,0.192
2019/3/26,3.62,6.9,7.7369,3.45,4.67,3.3,6.1265,6.6519,4.3471,4.29,5.0238,14.1439,11.3871,25.2902,4.1,9.9971,8.745,20.1228,8.7842,10.97,4.91,17.9,0.183
2019/3/27,3.51,6.87,7.5992,3.46,4.64,3.23,6.2057,6.6425,4.3073,4.27,5.0736,14.372,12.5258,25.131,4.02,9.9473,8.8442,20.0038,8.6922,11.67,4.85,18.18,0.191
2019/3/28,3.43,6.63,7.5108,3.37,4.55,3.38,6.1331,6.5205,4.1278,4.21,4.9641,14.3224,11.3871,25.121,3.94,10.5752,9.013,19.528,8.7489,11.17,4.86,17.07,0.19
2019/3/29,3.49,6.85,7.7958,3.46,4.7,3.72,6.1991,6.6988,4.5366,4.37,5.1134,14.253,11.6091,26.0168,4.14,10.934,9.0229,19.8254,8.8763,12.1,4.97,17.36,0.2
2019/4/1,3.66,7.05,7.9236,3.71,4.81,4.09,6.3377,6.9333,4.6363,4.81,5.2626,14.977,12.0931,26.5244,4.35,11.1433,9.3306,20.5787,9.0886,12.47,5.08,18.06,0.21
2019/4/2,3.63,7.29,7.8843,4.08,5.29,4.5,6.3047,6.9615,4.6463,4.75,5.2526,14.7291,12.355,26.5144,4.23,10.9241,9.2909,20.0732,9.301,12.24,5.07,18.42,0.205
2019/4/3,3.64,7.31,8.0613,3.89,5.2,4.18,6.3311,7.0928,4.6861,4.77,5.2924,14.8481,11.9052,26.7035,4.05,11.1433,9.3306,20.1129,9.2443,12.05,5.16,18.56,0.199
2019/4/4,3.76,7.33,8.1006,3.9,5.14,4,6.582,7.0835,4.6463,4.68,5.3024,14.6795,12.7479,27.4599,4.05,10.7646,9.2711,20.0435,9.5204,11.95,5.12,18.47,0.2
2019/4/8,3.76,7.7,8.2481,3.78,5.04,3.88,6.7008,6.9896,4.7759,4.61,5.2924,14.0844,13.3457,26.604,3.96,10.635,9.1718,20.1624,9.2585,11.6,5.19,18.37,0.197
2019/4/9,3.83,8.3,8.2087,3.82,5.1,3.88,6.6216,7.121,4.8257,4.84,5.4715,14.3125,14.678,26.5343,4.01,10.6151,9.2512,20.6085,9.2302,11.72,5.27,18.83,0.204
2019/4/10,3.81,7.93,8.022,3.81,5.03,3.81,6.6942,7.2992,4.5964,4.78,5.4616,14.2728,13.209,26.8926,4.21,10.4755,9.3008,20.1723,9.1028,11.51,5.19,18.4,0.214
2019/4/11,3.76,7.92,7.6877,3.73,4.97,3.85,6.4038,7.0459,4.4169,4.68,5.2725,13.6579,12.7422,25.9371,4,10.2463,9.4001,19.9344,9.0745,11.22,5.17,18.01,0.204
2019/4/12,3.81,7.77,7.7467,3.76,4.88,3.78,6.3642,7.0459,4.4768,4.77,5.2029,13.5785,13.192,25.5788,4.05,10.3759,9.0924,19.6271,9.1169,11.16,5.16,18.01,0.207
2019/4/15,3.78,7.5,7.7172,3.68,4.85,3.73,6.2057,7.4024,4.3073,4.71,5.1333,13.9356,12.8674,25.6087,3.86,10.1666,9.0924,19.756,9.0461,11.09,5.31,17.97,0.203
2019/4/16,3.78,7.52,7.904,3.75,4.95,3.77,6.3047,8.1436,4.4269,4.78,5.2029,13.9852,12.4119,25.9869,3.68,10.3958,9.3703,19.8948,9.124,11.29,5.52,18.28,0.202
2019/4/17,3.76,8.22,8.1006,3.79,5.03,3.8,6.2849,8.472,4.4967,4.88,5.2526,14.0149,12.6909,26.3651,3.72,10.5254,9.6284,20.0831,9.2019,11.28,5.48,18.46,0.204
2019/4/18,3.68,8.61,7.9728,3.76,4.92,3.75,6.1595,8.6409,4.5765,5.09,5.1631,14.0249,13.2944,26.3751,3.61,10.5951,9.6383,19.8056,9.1452,11.17,5.34,18.38,0.202
2019/4/19,3.69,8.65,8.3759,3.87,4.95,3.77,6.2915,8.3782,4.5465,5.07,5.3322,14.2431,13.1749,26.7632,3.43,10.4656,9.9957,19.1117,9.209,11.16,5.59,18.5,0.192
2019/4/22,3.74,7.98,7.9531,3.98,4.96,3.8,6.1397,8.1061,4.4169,4.86,5.3123,14.2827,12.5315,26.3253,3.26,10.2164,9.9361,18.9332,9.3222,10.86,5.41,17.9,0.182
2019/4/23,3.57,7.63,7.6582,3.98,4.79,3.72,6.0473,7.6089,4.3172,4.69,5.1134,14.1637,11.2789,25.7679,3.29,9.8177,9.5192,18.3087,9.2019,10.6,5.19,18.6,0.182
2019/4/24,3.61,7.66,7.1175,3.9,4.81,3.72,6.0341,7.6933,4.5765,4.87,5.2029,14.2232,11.2732,26.1461,3.18,9.9672,9.7177,18.398,9.662,10.85,5.56,18.35,0.177
2019/4/25,3.61,7.66,6.9406,3.8,4.55,3.46,5.8228,7.2992,4.2973,4.42,4.9542,14.3125,11.2277,25.5888,3.02,9.5087,9.0328,17.942,9.1594,10.36,5.29,17.22,0.171
2019/4/26,3.43,7.38,7.0389,3.68,4.51,3.45,5.7172,7.2711,4.2674,4.26,4.8547,14.5605,11.3985,24.8025,3.1,10.0968,8.7152,17.9023,8.7135,10.01,5.18,16.8,0.174
2019/4/29,3.26,7.45,6.6063,3.46,4.23,3.24,5.5059,6.6237,3.9982,4.05,4.606,14.2133,10.2598,23.6281,3.26,9.4788,8.0204,17.7834,8.5719,9.67,5.09,15.93,0.179
2019/4/30,3.42,7.57,6.4687,3.55,4.29,3.31,5.4333,6.7457,4.068,4.15,4.6558,13.8562,10.2825,23.7177,3.26,9.4988,8.338,17.6347,8.7276,9.88,4.76,16,0.179
2019/5/6,3.25,7.19,5.8198,3.35,3.99,3.03,5.0042,6.0702,3.6592,3.84,4.3474,13.0727,9.252,21.3489,3.26,8.9207,7.7226,16.6137,7.9348,8.89,4.39,14.77,0.179
2019/5/7,3.22,7.24,5.8297,3.38,4.12,3.09,5.1098,6.089,3.6592,3.95,4.3573,13.3901,10.1801,21.6176,3.26,8.9007,7.8814,16.6434,8.0339,9,4.38,15.03,0.179
2019/5/8,3.16,7.36,5.7904,3.43,4.16,3.08,5.0834,6.0983,3.6093,4.35,4.3673,13.519,10.1004,21.6176,3.26,8.7711,8.1196,16.4055,7.9986,8.85,4.37,15.05,0.179
2019/5/9,3.21,7.4,5.7805,3.39,4.14,3.07,5.0966,6.0139,3.6093,4.76,4.3772,13.4992,10.6925,21.4584,3.26,8.7313,7.9906,16.4154,7.9419,8.85,4.35,15,0.179
2019/5/10,3.24,7.49,5.8887,3.5,4.2,3.18,5.189,6.2297,3.6991,4.83,4.4866,13.7868,11.0284,22.0157,3.26,8.9406,8.3281,16.7425,8.2888,9.1,4.44,15.42,0.179
2019/5/13,3.11,7.28,5.9083,3.59,4.1,3.13,5.0768,6.1546,3.6093,4.47,4.5264,13.8562,10.6128,21.747,3.26,8.9805,8.1593,16.4253,8.3525,9.08,4.39,15.46,0.179
2019/5/14,2.95,6.92,5.8198,3.56,4.06,3.44,5.0306,6.0796,3.5595,4.23,4.4667,13.7372,10.6526,21.6773,3.26,8.8509,8.1395,16.1478,8.1401,9.06,4.33,15.27,0.179
2019/5/15,2.92,6.93,5.8788,3.62,4.47,3.39,5.1164,6.2203,3.5794,4.42,4.5165,14.3026,11.1138,22.1053,3.26,9.0801,8.2487,16.3659,8.31,9.18,4.41,15.65,0.179
2019/5/16,2.91,7.15,5.8887,3.59,4.35,3.36,5.1362,6.3892,3.5794,4.4,4.5165,14.6398,10.3224,22.0456,3.26,9.0901,8.2685,17.0498,8.2746,9.22,4.46,15.7,0.179
2019/5/17,2.87,6.79,5.6036,3.47,4.18,3.17,4.8853,6.1077,3.3601,4.01,4.3076,14.0447,9.3944,21.1498,3.26,8.5519,8.0104,16.7624,7.9915,8.74,4.22,15,0.179
2019/5/20,2.94,6.45,5.407,3.41,4.13,3.14,4.7599,6.1171,3.4099,4,4.2081,14.5406,10.3338,21.0005,3.26,8.5718,7.9112,16.4947,7.8357,8.68,4.18,14.85,0.179
2019/5/21,2.92,6.51,5.5446,3.44,4.19,3.18,4.8457,6.2015,3.4996,4.1,4.2678,14.5803,10.8633,21.3489,3.26,8.7313,8.0402,16.802,7.8711,8.83,4.25,15.16,0.179
2019/5/22,2.93,6.4,5.4758,3.4,4.11,3.18,4.7665,6.1145,3.4398,3.96,4.2081,14.2629,10.5217,21.11,3.26,8.5818,8.07,16.6731,7.3261,8.68,4.15,15.04,0.179
2019/5/23,2.87,6.23,5.3086,3.3,4.05,3.08,4.7335,5.9307,3.3401,3.82,4.1185,14.1637,10.2085,20.5029,3.26,8.3027,7.83,16.2667,7.135,8.55,4.09,14.9,0.179
2019/5/24,2.85,6.23,5.289,3.13,4.05,3.07,4.8589,6.0467,3.38,3.83,4.1086,13.9653,9.4798,20.6223,3.26,8.2529,7.85,16.3758,7.3261,8.48,4.1,14.8,0.179
2019/5/27,2.99,6.47,5.3873,3.24,4.14,3.14,5.0834,6.1628,3.4498,3.96,4.2081,14.1439,10.4306,21.1001,3.26,8.5718,8,16.921,7.4252,8.73,4.2,15.12,0.179
2019/5/28,3.14,6.53,5.2988,3.27,4.1,3.14,5.1296,6.1532,3.4099,4.05,4.1683,14.0645,10.59,21.11,3.26,8.6416,8.02,16.7723,7.5526,8.66,4.18,15.06,0.179
2019/5/29,3.11,6.57,5.2595,3.27,4.08,3.12,5.09,6.2209,3.3999,4.05,4.1683,14.0645,10.1801,21.24,3.26,8.7113,8.13,16.8516,7.3119,8.8,4.22,15.14,0.179
2019/5/30,3.27,6.48,4.9744,3.25,4.07,3.11,4.98,6.1048,3.3601,4.1,4.1086,13.9554,10.0263,21.02,3.26,8.7313,8.01,16.8218,7.3403,8.64,4.17,15.13,0.179
2019/5/31,3.43,6.52,5.4758,3.2,4.08,3.11,4.96,6.1435,3.3999,3.99,4.228,13.5488,10.59,21.23,3.26,8.8509,8.06,16.9111,7.3473,8.73,4.2,15.23,0.179
2019/6/3,3.58,6.42,5.8395,3.17,4.06,3.08,4.89,6.0371,3.3102,3.88,4.2777,13.6579,10.9,21.71,3.26,8.6615,7.98,17.03,7.227,8.83,4.16,15.01,0.179
2019/6/4,3.45,6.42,5.6134,3.1,4,3.02,4.74,5.9016,3.3002,3.8,4.1583,13.4992,9.81,20.87,3.26,8.7711,7.79,16.67,7.2624,8.46,4.13,14.69,0.179
2019/6/5,3.62,6.45,5.6331,3.07,3.99,2.97,4.81,5.8629,3.2604,3.81,4.218,14.134,9.96,20.8,3.26,9.12,7.88,16.73,7.2412,8.61,4.15,14.91,0.179
2019/6/6,3.8,6.24,5.2398,2.98,3.84,2.85,4.75,5.6307,3.1606,3.7,4.1583,13.8066,8.96,20.31,3.26,8.49,8.18,16.49,7.1421,8.32,4.03,14.38,0.179
2019/6/10,3.76,6.17,5.1808,3.1,3.85,2.83,4.84,5.6694,3.1806,3.72,3.9892,13.9356,8.37,20.57,3.26,8.5,8.24,16.5,7.1421,8.42,4.08,14.59,0.179
2019/6/11,3.57,6.3,5.7019,3.19,4.01,2.94,4.98,5.95,3.37,3.87,4.1583,14.1835,8.82,21.46,3.26,8.77,8.39,17.11,7.4252,8.75,4.28,15.05,0.179
2019/6/12,3.46,6.31,5.751,3.22,4,2.93,5.01,5.892,3.3601,3.85,4.0788,14.1835,8.81,21.34,3.26,8.75,8.23,16.99,7.5597,8.8,4.2,14.97,0.179
2019/6/13,3.48,6.39,5.9771,3.26,4.02,2.96,5.09,5.9597,3.3401,3.89,4.0788,13.9653,8.69,21.53,3.26,8.77,8.27,17,7.8428,8.97,4.17,15.21,0.179
2019/6/14,3.5,6.32,5.8493,3.15,3.92,2.86,4.97,5.8146,3.3401,3.74,3.9096,13.7273,8.22,21,3.26,8.52,8.25,16.71,8.6285,8.69,4.08,14.91,0.179
2019/6/17,3.45,6.19,5.8493,3.17,3.9,2.86,4.99,5.9113,3.3601,3.74,3.8798,13.7075,8.34,21.02,3.26,8.75,8.43,16.73,9.4921,8.65,4.06,15.11,0.179
2019/6/18,3.46,6.15,5.8002,3.13,3.88,2.83,5.13,5.8629,3.3601,3.71,3.8499,13.8066,8.31,20.97,3.26,8.67,8.56,16.78,8.6356,8.74,4.01,14.98,0.179
2019/6/19,3.45,6.14,5.8198,3.16,3.93,3.11,5.3,5.9403,3.4099,3.75,3.9395,13.9356,8.7,21.18,3.26,8.67,8.57,16.98,8.3879,8.81,4.04,15.35,0.179
2019/6/20,3.41,6.16,6.0361,3.19,4,3.08,5.35,6.0371,3.7489,3.94,4.1384,13.7174,9.22,21.58,3.26,8.79,8.7,17.54,8.31,9.21,4.14,15.82,0.179
2019/6/21,3.42,6.34,6.1246,3.31,4.07,3.16,5.31,6.2209,3.9782,3.98,4.2678,13.7471,9.23,21.78,3.26,8.84,8.77,17.63,8.72,9.36,4.22,16.12,0.179
2019/6/24,3.34,6.27,5.987,3.33,4.03,3.08,5.25,6.1435,3.9284,3.92,4.2081,13.8166,10.15,21.68,3.26,8.77,8.77,17.47,8.3,9.2,4.34,16.14,0.179
2019/6/25,3.38,6.19,5.9477,3.28,4.01,3.03,5.24,6.0661,3.7988,3.85,4.2777,13.5686,11.17,22.02,3.26,8.77,8.8,17.23,8.7,9.14,4.23,15.82,0.179
2019/6/26,3.35,6.24,5.9477,3.31,3.99,3.17,5.05,6.0467,3.6691,3.88,4.2081,13.3306,12.29,21.78,3.26,8.68,8.83,17.14,8.48,9.1,4.24,15.88,0.179
2019/6/27,3.29,6.29,5.9673,3.27,4.02,3.09,5.12,6.0661,3.6691,3.9,4.218,13.5984,11.06,21.68,3.26,8.64,8.86,17.2,8.27,9.14,4.23,15.88,0.179
2019/6/28,3.31,6.2,5.8985,3.24,3.95,3.03,5.04,5.9597,3.5794,3.93,4.0788,13.4595,10.61,21,3.26,8.49,8.77,16.95,8.36,9.31,4.14,15.65,0.179
2019/7/1,3.42,6.36,6.0558,3.36,4.05,3.13,5.1,6.1241,3.6691,4.02,4.1683,13.5388,10.61,21.46,3.26,8.73,8.88,17.35,8.38,9.42,4.23,16.16,0.179
2019/7/2,3.46,6.44,5.9771,3.31,4.02,3.08,5.05,6.0854,3.5794,3.97,4.0788,13.2512,10.1,21.56,3.26,8.78,8.76,17.26,8.28,9.28,4.29,16.06,0.179
