ÈÕÆÚ,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH
2019/3/28,2.61,6.71,10.7534,5.7804,14.2203,6.0392,6.5665,4.65,7.5877,4.5829,8.6718,5.5239,3.8301,6.9917,1.39,4.21,15.1677,15.6981,17.5361,4.4415,3.7426,3.4088,7.13,7.3658,6.1783,5.4575,3.3215,13.2901,16.4101,13.4915,18.9613,13.1503
2019/3/29,2.7,6.85,11.0904,6.0547,14.7177,6.2385,6.7895,4.72,7.9055,4.72,9.0381,5.7628,3.8994,7.2893,1.44,4.3,15.6866,16.0774,18.5236,4.5296,3.8402,3.5782,7.3994,7.4256,6.345,5.5872,3.4387,13.5576,16.7643,14.0684,18.754,13.3919
2019/4/1,2.79,7.12,12.1707,6.4858,15.5175,6.2485,7.1859,4.91,8.1637,4.8375,9.1668,5.8225,4.028,7.3686,1.51,4.39,16.2054,16.6263,19.0523,4.6665,3.946,3.6081,7.8324,7.5948,6.4823,5.7369,3.5168,13.8649,17.0889,14.476,19.4351,13.5696
2019/4/2,2.86,7.34,12.8645,6.9463,15.6833,6.1787,7.1033,4.85,8.114,4.7983,8.9985,5.713,4.226,7.3884,1.49,4.41,16.3751,16.746,18.9226,4.6567,3.9622,3.5583,7.9575,7.7142,6.394,5.6172,3.5266,13.7955,16.597,14.476,20.5603,13.3564
2019/4/3,2.87,7.36,13.7961,7.0247,16.2002,6.2186,7.442,4.98,8.1041,4.8669,9.0678,5.8125,4.1666,7.4182,1.5,4.42,16.8241,16.8957,18.364,4.735,3.9866,3.5882,8.0633,7.8138,6.7176,5.6471,3.5852,13.9739,16.4298,14.6683,21.0736,13.7118
2019/4/4,2.83,7.83,14.371,7.0345,16.2685,6.1887,7.3842,5.15,8.2233,4.955,9.246,5.7628,4.1864,7.4975,1.5,4.48,16.884,16.736,18.0947,4.7546,4.068,3.5982,8.1018,8.0228,6.7078,5.6072,3.6145,13.9243,18.0728,14.8068,20.4813,13.6834
2019/4/8,2.76,8.23,14.3809,7.1618,16.2685,6.3183,7.5659,5.4,8.1637,4.8571,9.1272,5.5836,4.1567,7.3289,1.45,4.55,17.2532,16.776,18.4438,4.7741,4.1982,3.5982,8.0344,7.754,6.8059,5.5274,3.6145,14.2216,17.3742,14.9145,19.8496,14.7709
2019/4/9,2.79,7.95,13.7268,6.9267,15.8393,6.2884,7.5081,5.34,8.1438,4.9159,9.0678,5.6035,4.1666,7.3388,1.44,4.52,18.8598,17.1452,18.8229,5.0872,4.1168,3.6281,8.1884,7.8735,6.7569,5.5673,3.6145,14.5091,17.0988,14.6914,20.0076,15.0908
2019/4/10,2.88,8.15,13.4988,6.9071,15.8979,6.398,7.4833,5.19,8.124,5.0627,9.1173,5.504,4.1666,7.2992,1.46,4.52,18.2012,17.2749,18.0648,5.2829,4.0192,3.6081,8.4097,7.8237,6.7274,5.5773,3.595,14.2415,17.0496,14.4991,19.5239,15.5955
2019/4/11,2.9,7.9,13.4988,6.5544,15.4297,6.6073,7.1859,5.31,7.8955,4.9061,8.8797,5.3447,4.1369,7.1405,1.44,4.36,18.3608,16.0674,16.778,4.9209,3.9622,3.4786,8.0248,7.3957,6.5901,5.697,3.5364,13.7757,16.6265,15.5375,19.4449,16.349
2019/4/12,2.79,7.82,13.3402,6.7209,15.7418,6.6671,7.3676,5.84,7.9353,4.8375,8.949,5.4542,4.1666,7.1702,1.42,4.37,18.3608,16.1871,17.0074,4.8622,3.9541,3.5384,8.4193,7.3957,6.698,5.8866,3.5364,13.5081,16.7151,15.3837,19.8792,14.7141
2019/4/15,2.82,7.81,13.1321,6.7503,15.693,6.4179,7.1446,5.41,8.1438,4.8179,8.949,5.4542,4.0874,7.0909,1.43,4.36,17.7521,16.1273,16.6483,4.9111,3.9378,3.5483,8.1499,7.2564,6.6196,5.6471,3.5559,13.3495,16.5773,15.0375,19.2673,14.7283
2019/4/16,2.88,7.93,13.7466,6.9953,15.9954,6.5176,7.4585,5.32,8.7,4.8669,9.0579,5.5239,4.1666,7.2298,1.43,4.39,17.9318,16.237,17.0573,4.9894,3.9948,3.5882,8.2654,7.4753,6.7471,5.6671,3.6438,13.4982,16.843,15.7606,19.5436,14.8491
2019/4/17,2.95,7.95,13.3006,6.8777,15.693,6.5475,7.4668,5.39,8.6205,4.9256,9.1371,5.494,4.4734,7.319,1.46,4.43,18.2211,16.5564,16.9875,5.0187,4.068,3.7676,8.1018,7.4753,6.6882,5.7668,3.6145,13.4982,17.9153,16.7374,19.4943,16.1997
2019/4/18,2.93,7.74,13.4393,7.1324,15.7711,6.6372,7.5659,5.19,8.5113,5.4153,9.0777,5.4244,4.9188,7.2099,1.45,4.37,17.8819,16.6163,16.6284,4.96,3.9948,3.6679,8.2654,7.8635,6.6784,5.707,3.6927,13.4883,17.4726,16.2298,20.1359,16.8537
2019/4/19,3.06,7.75,14.1133,7.3382,16.1319,6.8165,7.9706,5.24,8.5113,5.288,9.1173,5.4741,4.6416,7.2595,1.45,4.37,17.8819,16.8159,16.8778,5.1655,4.0273,3.6779,8.3424,8.0427,6.7372,5.6571,3.6731,13.6567,17.6792,16.2144,19.4844,16.8465
2019/4/22,2.92,7.58,13.3799,6.7797,15.5272,6.8165,8.6396,5.11,8.3226,5.288,9.0084,5.3845,4.3052,7.2893,1.41,4.29,17.5626,16.6362,16.8678,5.5666,3.9216,3.6879,7.9671,7.8436,6.5509,5.5773,3.5461,13.2801,18.9877,15.9836,18.5763,16.3916
2019/4/23,2.79,6.82,12.3888,6.3095,14.2983,6.6372,8.2267,5.03,8.2729,4.9256,8.7807,5.2552,4.2953,7.0711,1.37,3.86,18.0715,16.1971,16.3391,5.1655,3.7751,3.6181,7.5437,7.4256,6.345,5.4875,3.4484,12.9927,17.512,15.5529,17.8558,16.6262
2019/4/24,2.83,6.58,12.4978,6.4564,14.2105,6.8963,9.0526,4.97,8.551,5.1117,8.8005,5.285,4.3843,7.081,1.32,3.92,18.5006,16.3468,16.379,5.684,3.8158,3.658,7.6784,7.5152,6.3744,5.4476,3.4778,13.1414,17.7776,15.5529,18.5467,17.9341
2019/4/25,2.57,6.12,11.4175,6.0155,13.4205,6.7567,9.9612,4.66,7.8955,4.72,8.6125,5.066,3.9885,6.724,1.19,3.84,17.7721,15.269,15.8104,5.8698,3.6449,3.4287,7.2551,7.0672,6.1586,5.1981,3.341,12.8441,18.0432,15.2837,18.0433,17.202
2019/4/26,2.54,6.17,11.2688,6.0057,13.4108,6.8464,10.5889,4.51,7.8459,4.6,8.5432,4.9665,3.9291,6.714,1.22,3.85,18.2211,15.3987,15.9002,5.3513,3.6368,3.329,7.1973,6.9776,6.0802,4.9188,3.2531,12.9035,19.8436,15.2452,17.8854,17.4579
2019/4/29,2.29,5.86,10.7634,5.7216,12.9231,6.9959,9.5317,4.23,7.3791,4.35,8.2561,4.8272,3.7212,6.5157,1.14,3.74,16.9638,14.7002,14.763,4.8133,3.6205,3.2294,7.0049,6.3107,5.9919,4.809,3.2335,12.3386,18.4171,13.7222,16.5331,15.7092
2019/4/30,2.29,5.91,10.4066,5.8392,12.9231,7.6935,8.5818,4.35,7.3592,4.41,8.4244,4.9068,3.7707,6.6645,1.14,3.81,17.2133,15.0495,15.0523,4.5785,3.7588,3.349,6.9953,6.4003,6.09,4.8489,3.2433,12.408,20.2568,13.7145,16.3949,16.2423
2019/5/6,2.18,5.32,9.5839,5.2514,11.7625,6.9262,7.7228,4.09,6.674,4.03,7.7116,4.7675,3.4342,6.0992,1.08,3.55,15.497,13.792,13.8054,4.1774,3.409,3.1098,6.2928,5.7633,5.6291,4.4498,2.9991,11.1692,18.7909,12.3992,15.0131,14.6217
2019/5/7,2.07,5.36,9.5047,5.2514,11.86,6.2385,7.6072,4.13,7.101,4.12,7.87,4.7774,3.5332,6.1884,1.03,3.61,15.0679,14.3808,14.0648,4.2948,3.4253,3.1596,6.3891,5.8728,5.7173,4.5097,3.0186,11.1593,20.3454,12.6454,15.0427,14.4297
2019/5/8,1.97,5.39,9.4353,5.222,11.88,5.7502,7.3511,4.54,6.8726,4.12,7.9294,5.1457,3.5629,6.1289,0.98,3.57,15.028,14.2611,14.4039,4.2556,3.3602,3.1297,6.3313,5.9126,5.7664,4.5097,2.9795,11.1196,19.7059,12.5992,15.0624,15.0126
2019/5/9,1.87,5.35,9.3164,5.2318,11.7,5.81,7.2685,4.25,6.8229,4.13,7.8799,4.8272,3.5035,6.119,0.93,3.58,14.4991,14.5305,14.8628,4.2067,3.3602,3.2294,6.2928,5.9823,5.6879,4.5496,2.96,11.0998,18.7909,12.53,16.5726,14.707
2019/5/10,1.78,5.57,9.8416,5.3689,12,5.95,7.5659,4.36,7.0712,4.26,8.068,4.9466,3.6223,6.2777,0.88,3.66,15.3972,15.0195,15.3316,4.3535,3.4253,3.329,6.4853,6.1515,5.8644,4.6793,3.0284,11.3079,19.214,12.9607,18.2309,15.3538
2019/5/13,1.69,5.63,9.6831,5.653,11.8,5.81,7.2685,4.26,6.9818,4.21,7.9987,4.8968,3.5926,6.3372,0.84,3.66,15.0679,15.1093,15.6508,4.2556,3.3602,3.339,6.4757,6.1714,6.0115,4.6594,2.9795,11.417,18.5745,12.7761,17.5992,14.8349
2019/5/14,1.61,5.54,9.5245,5.4081,11.6,5.67,7.4255,4.19,6.9123,4.2,8.0383,4.8073,3.5431,6.2182,0.8,3.62,14.8184,15.0195,15.6907,4.2654,3.3032,3.339,6.4757,6.0519,5.9723,4.6294,2.96,11.1494,18.3187,12.83,17.2833,14.7283
2019/5/15,1.58,5.63,9.7227,5.4963,11.83,5.88,8.1688,4.34,7.0216,4.28,8.1175,4.867,3.6025,6.3074,0.82,3.67,15.467,15.2191,16.6583,4.4415,3.352,3.3689,6.5815,6.1117,6.0214,4.6993,2.9893,11.3971,19.214,12.9607,17.688,14.8918
2019/5/16,1.59,5.7,9.7623,5.8588,12.02,5.95,8.4414,4.38,7.7267,4.34,8.167,4.9168,3.6915,6.3769,0.81,3.69,16.1356,15.3189,17.1571,4.5002,3.3846,3.3988,6.7162,6.1714,5.9723,4.809,3.0186,11.5062,19.4009,13.2069,17.1945,14.7141
2019/5/17,1.51,5.44,9.0091,5.4277,11.43,5.75,8.6314,4.15,7.4089,4.11,7.8601,4.8272,3.741,6.0496,0.77,3.56,15.5568,14.9197,16.5486,4.2752,3.2707,3.2892,6.3794,5.7334,5.7762,4.5297,2.9502,11.2485,18.2007,12.63,17.0365,15.1903
2019/5/20,1.43,5.42,9.138,5.5649,11.48,5.83,9.0939,4.25,7.1408,4.12,7.8007,4.7575,4.1171,6.1388,0.73,3.54,15.3473,14.9596,16.9875,4.2459,3.2381,3.2792,6.4083,5.813,5.7958,4.5895,2.9502,10.8124,16.3806,12.7146,18.0631,14.8989
2019/5/21,1.36,5.55,9.1875,5.7706,11.65,5.91,9.2013,4.31,7.5678,4.3,7.9393,4.8272,4.1864,6.1983,0.69,3.62,15.5568,15.0994,16.9576,4.3143,3.287,3.3191,6.5334,5.9922,5.9429,4.6494,2.9795,11.1097,16.5085,12.9069,17.7472,14.8065
2019/5/22,1.29,5.46,9.0686,5.6334,11.43,5.8,8.7718,4.38,7.4089,4.32,7.8799,4.6978,4.6021,6.1488,0.66,3.65,15.8462,14.8299,17.1271,4.2263,3.2381,3.2094,6.4372,5.8529,5.9919,4.5596,2.9502,10.9809,15.9674,12.8146,17.5597,14.8918
2019/5/23,1.23,5.35,8.8704,5.3983,11.18,5.67,8.1523,4.15,7.2798,4.15,7.7512,4.6679,4.8,6.0397,0.63,3.58,15.2774,14.7101,16.5187,4.1382,3.1812,3.1496,6.3025,5.6737,5.9233,4.4997,2.9405,10.9313,15.2197,12.6223,18.4974,14.2023
2019/5/24,1.17,5.41,8.8208,5.3297,11.15,5.66,8.2597,4.1,7.2401,4.13,7.7512,4.6281,4.77,6.0298,0.6,3.63,15.2375,14.4607,16.3092,4.1382,3.1568,3.1696,6.3025,5.6836,5.9233,4.4099,2.9307,10.7728,15.5148,12.5838,19.06,14.1241
2019/5/27,1.23,5.56,9.0289,5.4767,11.4,5.81,8.3258,4.19,7.4784,4.24,7.9096,4.7874,4.85,6.1884,0.63,3.68,15.6866,14.9097,16.3092,4.2556,3.2625,3.2094,6.4468,5.8429,6.0704,4.5396,2.96,11.0106,15.7313,12.8915,19.9187,14.3018
2019/5/28,1.29,5.51,9.019,5.4865,11.34,5.8,9.16,4.15,7.4983,4.22,7.8898,4.7376,4.84,6.1289,0.66,3.68,15.8163,14.77,16.369,4.2263,3.2544,3.1795,6.4083,5.7931,6.0998,4.4997,2.9698,10.9016,15.2984,12.7684,19.3166,14.2663
2019/5/29,1.35,5.58,9.0388,5.6628,11.45,5.81,8.9,4.15,7.8757,4.34,7.9096,5.1755,5.32,6.4463,0.69,3.63,15.6566,14.78,16.2394,4.2459,3.287,3.1696,6.4468,6.3705,6.0115,4.4997,2.9502,10.9214,15.3869,12.7684,19.3956,13.8611
2019/5/30,1.42,5.47,8.9992,5.5845,11.28,5.73,9.23,4.09,7.7267,4.28,7.8502,5.0063,5.23,6.3074,0.72,3.59,15.5967,14.58,16.5386,4.3828,3.2625,3.1098,6.3987,6.7089,5.9821,4.39,2.9405,10.9413,15.141,12.6838,18.675,13.79
2019/5/31,1.48,5.41,8.8803,5.5649,11.26,5.78,8.75,4.08,7.4685,4.21,7.8502,4.9068,4.95,6.1884,0.76,3.57,15.6666,14.73,16.9576,4.3241,3.2625,3.1297,6.3217,7.3758,5.9527,4.37,2.9307,10.9115,14.8753,12.73,18.4875,13.9
2019/6/3,1.41,5.27,8.5928,5.3983,11.24,5.84,8.45,3.96,7.1507,4.14,7.771,4.9267,5.08,6.2182,0.72,3.55,15.1078,14.38,16.8179,4.1676,3.2056,3.0898,6.2544,6.6989,5.835,4.39,2.9307,10.8223,14.4621,12.4223,18.4875,13.51
2019/6/4,1.34,5.06,8.6226,5.4081,11.01,5.69,8.09,3.87,7.2599,4.11,7.6423,4.7276,5,6.0694,0.68,3.51,15.0379,14.62,17.5461,4.1187,3.2219,3.0799,6.2063,6.9279,5.8644,4.1605,2.9112,10.743,14.1572,11.9377,17.7472,12.78
2019/6/5,1.27,5.06,8.6226,5.4375,11.05,5.68,7.89,3.88,7.1705,4.15,7.6819,4.6878,4.94,6.0298,0.68,3.51,14.6987,14.56,17.2967,4.1382,3.2219,3.1397,6.1966,6.9279,5.9625,4.1306,2.9112,10.6241,14.2359,11.9223,18.142,12.96
2019/6/6,1.33,4.92,8.3649,5.3591,10.76,5.42,7.45,3.72,7.2599,4.08,7.6918,4.4689,5.05,5.9405,0.71,3.46,14.2396,14.17,17.0174,4.1578,3.2137,3.0599,6.1197,7.2663,5.9135,4.1106,2.8818,10.2772,13.8423,11.707,17.4412,12.72
2019/6/10,1.4,4.98,8.4541,5.4179,10.86,5.44,7.39,3.77,7.2599,4.11,7.672,4.4589,5.38,5.9802,0.75,3.47,14.4891,14.27,16.3491,4.1774,3.23,3.0699,6.1966,7.2663,6.0214,4.1605,2.9014,10.8421,14.3146,11.807,17.5597,12.72
2019/6/11,1.47,5.17,8.8902,5.8,11.54,5.6,7.88,3.93,7.4685,4.32,7.8997,4.6281,5.44,6.1785,0.79,3.53,15.936,14.67,17.3566,4.2948,3.35,3.1696,6.5815,7.9929,6.1586,4.3201,2.9795,11.0205,14.6491,12.3377,18.5862,13.36
2019/6/12,1.45,5.18,8.9397,5.88,11.58,5.63,7.83,3.91,7.3692,4.41,7.87,4.648,5.15,6.1388,0.79,3.5,16.2653,16.14,19.0922,4.285,3.4,3.1995,6.62,8.7892,6.0998,4.7492,2.9502,11.0998,14.6589,12.43,19.06,13.23
2019/6/13,1.49,5.18,8.9695,5.99,11.65,5.6,8.61,3.96,7.5281,4.38,7.87,4.6381,4.64,6.1587,0.83,3.49,17.2732,15.8,17.7556,4.4024,3.36,3.2094,6.58,8.4309,6.0802,4.6394,2.9502,11.1097,15.2098,12.63,18.92,13.8
2019/6/14,1.42,5.08,8.7514,5.74,11.43,5.46,8.25,3.86,7.2003,4.19,7.74,4.5286,4.18,6.0397,0.79,3.47,16.9838,15.07,15.98,4.2361,3.29,3.1397,6.4,7.5848,6.041,4.5696,2.9405,10.9313,14.6294,12.51,18.03,13.34
2019/6/17,1.35,5.06,8.6424,5.79,11.55,5.4,8.41,3.9,7.2003,4.25,7.82,4.5286,3.88,6.0893,0.77,3.41,17.1135,15.71,15.36,4.2556,3.31,3.1496,6.44,7.4256,5.9723,4.5297,2.9307,11.1296,14.895,12.45,17.85,13.2
2019/6/18,1.42,5.07,8.6424,6.08,11.56,5.48,8.25,3.88,7.1805,4.25,7.81,4.5286,3.77,6.0893,0.81,3.41,16.9538,15.4,15.4,4.2948,3.31,3.1496,6.44,7.2464,5.9723,4.4598,2.9307,11.2088,15.2492,12.35,17.65,12.94
2019/6/19,1.38,5.11,8.7316,6.19,11.58,5.51,8.21,3.9,7.2599,4.29,8.04,4.5883,3.82,6.1587,0.8,3.44,18.0615,15.25,15.77,4.3046,3.33,3.1696,6.5,7.3061,6.0214,4.5097,2.9502,11.5359,15.2,12.5,18,13.11
2019/6/20,1.36,5.18,8.9596,6.19,11.75,5.6,8.36,3.95,7.3692,4.36,8.11,4.6381,3.84,6.238,0.81,3.45,18.6901,15.35,15.84,4.373,3.35,3.2094,6.65,7.3559,6.1096,4.5696,2.9991,11.6548,15.25,12.73,18.02,13.16
2019/6/21,1.4,5.26,9.0686,6.2,11.86,5.66,9.2,4.05,7.4486,4.38,8.14,4.7177,4.03,6.2777,0.85,3.46,20.157,16.04,16.29,4.4122,3.4,3.2294,6.66,7.4156,6.139,4.6594,3.0088,12.2891,15.55,12.89,18.15,13.99
2019/6/24,1.37,5.31,9.0785,6.06,11.71,5.67,9.53,4.06,7.4288,4.41,8.17,4.6878,4.1,6.2678,0.84,3.47,19.2589,16.36,16,4.8524,3.41,3.2493,6.62,7.3658,6.1194,4.6394,3.0088,12.3188,15.68,12.9,18.15,14.12
2019/6/25,1.37,5.2,8.8902,5.92,11.5,5.61,9.14,4.02,7.3195,4.32,8.07,4.5883,3.99,6.1686,0.87,3.47,18.3209,16.16,16.29,4.7057,3.35,3.2194,6.48,7.0274,6.0508,4.5197,2.9698,12.1404,15.7,12.61,17.7,14
2019/6/26,1.42,5.22,8.91,5.86,11.52,5.59,8.85,4,7.2699,4.32,8.04,4.5883,3.9,6.1488,0.89,3.45,18.4008,15.69,16.39,4.7839,3.34,3.1895,6.46,6.9677,6.0508,4.5297,2.9795,12.8243,15.32,12.58,17.54,14
2019/6/27,1.37,5.21,8.91,5.89,11.56,5.62,9.1,4,7.25,4.32,8.04,4.5983,3.9,6.1785,0.88,3.43,18.76,15.76,16.22,4.735,3.34,3.1995,6.49,6.9378,6.09,4.5995,2.9893,13.0027,15.52,12.64,17.64,14.45
2019/6/28,1.37,5.12,8.73,5.81,11.47,5.54,8.7,3.9,7.08,4.26,7.91,4.4888,3.82,6.0992,0.88,3.41,18.68,16.24,16.27,4.598,3.28,3.1596,6.43,6.8682,6.02,4.5097,2.9698,12.6657,15.31,12.45,17.03,14.4
2019/7/1,1.37,5.32,9.02,5.95,11.79,5.7,9.06,4.01,7.32,4.69,8.13,4.6082,3.92,6.2579,0.88,3.54,19.84,16.36,16.42,4.6567,3.34,3.2294,6.64,7.0075,6.14,4.6195,3.0382,12.2594,15.68,12.7,17.64,14.95
2019/7/2,1.4,5.29,9.29,5.92,11.81,5.67,9.05,4.02,7.37,4.6,8.11,4.6381,3.96,6.2876,0.9,3.57,19.45,15.89,16.01,4.8133,3.34,3.1995,6.6,6.9279,6.1,4.6594,3.0088,11.9422,15.66,13.97,17.8,14.81
2019/7/3,1.37,5.19,9.2,5.77,11.99,5.58,8.95,3.9,7.29,4.47,8.04,4.5584,3.88,6.1983,0.88,3.51,18.67,16.09,15.83,4.7154,3.31,3.1795,6.6,6.7388,6.08,4.5995,3.0088,11.8332,15.7,14.13,17.37,14.37
2019/7/4,1.44,5.17,9.34,5.74,12.02,5.61,8.69,3.86,7.28,4.55,7.97,4.5286,3.89,6.1983,0.92,3.49,18.92,15.87,15.58,4.6274,3.27,3.1995,6.64,6.7786,6.11,4.6294,3.0284,12.0215,15.65,15,17.61,14.17
2019/7/5,1.39,5.22,9.18,5.74,11.99,5.61,8.77,3.99,7.37,4.44,8.01,4.5485,3.88,6.2281,0.88,3.52,19,15.9,16.24,4.6274,3.26,3.2393,6.61,6.7288,6.13,4.6294,3.0382,11.853,15.68,14.19,17.8,14.65
2019/7/8,1.32,5.02,8.76,5.52,11.46,5.4,8.15,3.78,7.08,4.19,7.78,4.3992,3.73,6.0496,0.84,3.42,18.2,14.63,15.6,4.4611,3.14,3.0998,6.39,6.4003,6.01,4.4698,2.9502,11.1692,15.41,13.79,16.91,14.05
2019/7/9,1.28,5.02,8.67,5.63,11.43,5.42,8.25,3.76,7.08,4.22,7.77,4.3096,3.77,6,0.8,3.45,18.3,14.69,15.67,4.4807,3.17,3.0998,6.35,6.4899,5.9,4.4498,2.9502,10.9214,15.47,13.96,16.91,14.05
2019/7/10,1.3,4.94,8.61,5.54,11.26,5.38,8.13,3.71,6.99,4.16,7.67,4.2897,3.7,6,0.79,3.41,17.77,14.37,15.68,4.51,3.2,3.0599,6.28,6.3506,5.83,4.37,2.9405,10.9413,15.47,13.83,16.45,13.58
2019/7/11,1.29,4.96,8.64,5.54,11.23,5.36,8.05,3.69,6.99,4.2,7.67,4.2499,3.69,6,0.77,3.43,17.75,14.83,15.87,4.46,3.17,3.0599,6.29,6.4401,5.83,4.4099,2.9405,10.9115,15.6,13.73,16.19,13.74
2019/7/12,1.29,4.96,8.66,5.53,11.29,5.36,8.3,3.69,7.03,4.26,7.71,4.23,3.67,6.01,0.75,3.41,17.46,14.9,15.86,4.54,3.16,3.04,6.4,6.47,5.85,4.4299,2.9893,11.1395,15.79,13.57,16.25,13.6
2019/7/15,1.27,4.99,8.71,5.58,11.41,5.42,8.34,3.7,7.25,4.28,7.75,4.2,3.76,6.07,0.75,3.4,17.63,15.09,15.91,4.58,3.18,3.01,6.49,6.55,5.88,4.4698,3.0088,11.1296,15.72,13.89,16.66,12.88
2019/7/16,1.29,5.03,8.73,5.59,11.44,5.44,8.58,3.74,7.25,4.27,7.68,4.21,3.76,6.1,0.78,3.4,17.23,15.05,16.24,4.74,3.17,2.89,6.49,6.47,5.9,4.4997,3.0186,11.2683,15.65,13.63,16.62,13.45
2019/7/17,1.28,4.99,8.67,5.56,11.4,5.49,8.43,3.74,7.25,4.27,7.68,4.19,3.85,6.09,0.76,3.37,16.96,14.84,16.36,4.67,3.18,2.96,6.46,6.45,6.01,4.5197,2.9991,11.2188,15.57,13.5,16.85,13.2
2019/7/18,1.26,4.91,8.5,5.47,11.16,5.41,8.1,3.63,7.24,4.17,7.45,4.13,3.77,5.98,0.73,3.32,16.46,14.76,16.4,4.55,3.14,2.85,6.36,6.51,5.95,4.4,2.96,11.189,15.34,13.04,16.34,12.93
2019/7/19,1.25,4.95,8.53,5.5,11.21,5.43,8.21,3.68,7.37,4.24,7.52,4.13,3.73,6.01,0.73,3.36,16.39,14.99,16.43,4.6,3.13,2.87,6.41,6.43,5.95,4.4399,2.98,11.08,15.31,13.06,16.32,13.45
2019/7/22,1.2,4.83,8.17,5.36,11,5.3,7.89,3.55,7.23,4.09,7.49,4.04,3.75,5.86,0.69,3.42,15.89,14.7,16.57,4.39,3.09,2.73,6.29,6.08,5.86,4.3301,2.92,10.971,15.39,12.5,15.78,12.62
2019/7/23,1.2,4.89,8.23,5.4,11.07,5.32,7.97,3.62,7.43,4.12,7.55,4.07,3.76,5.9,0.71,3.38,16.06,14.94,16.98,4.46,3.13,2.74,6.31,6.16,5.85,4.3401,2.94,11.0106,15.29,12.72,16.29,12.63
2019/7/24,1.2,4.99,8.29,5.5,11.19,5.36,8.06,3.66,7.58,4.17,7.62,4.14,3.83,5.93,0.72,3.41,16.36,15.17,17.05,4.53,3.14,2.76,6.35,6.31,5.89,4.36,2.95,11.0998,15.3,12.99,16.43,12.68
2019/7/25,1.22,5,8.27,5.55,11.21,5.38,7.98,3.62,7.59,4.17,7.61,4.11,3.81,5.91,0.76,3.4,16.27,15.06,18.06,4.54,3.12,2.75,6.36,6.3,5.91,4.3401,2.96,11.08,15.3,12.98,16.37,12.64
2019/7/26,1.23,5.01,8.3,5.59,11.22,5.37,8.05,3.58,7.56,4.16,7.65,4.13,3.95,5.91,0.77,3.37,16.44,15.14,18.48,4.55,3.11,2.77,6.39,6.37,5.88,4.3501,2.96,11.02,15.43,13.05,15.36,13.2
2019/7/29,1.2,4.99,8.35,5.62,11.18,5.37,7.93,3.51,7.59,4.12,7.57,4.15,3.95,5.88,0.75,3.35,16.13,14.9,18.55,4.48,3.09,2.79,6.33,6.27,5.82,4.3301,2.95,11.13,15.36,13.15,15.89,13.05
2019/7/30,1.22,5.01,8.53,5.72,11.25,5.59,8.05,3.59,7.5,4.16,7.6,4.15,3.91,5.91,0.77,3.37,16.41,15.16,18.59,4.49,3.11,2.79,6.39,6.33,5.86,4.38,2.96,11.11,15.34,13.09,15.72,12.93
2019/7/31,1.2,4.96,8.41,5.52,11.23,5.44,7.85,3.52,7.48,4.1,7.7,4.09,3.81,5.88,0.76,3.34,16.46,15.12,19.4,4.47,3.1,2.79,6.32,6.11,5.81,4.32,2.95,11.13,15.19,13.02,15.38,12.54
2019/8/1,1.19,4.94,8.3,5.46,11.11,5.35,7.91,3.51,7.45,4.08,7.6,4.07,3.77,5.86,0.76,3.36,16.11,15,19.23,4.42,3.09,2.77,6.25,6.02,5.76,4.26,2.92,11.08,15.18,12.84,15.24,12.33
2019/8/2,1.25,4.88,8.22,5.4,10.97,5.28,7.72,3.43,7.27,4,7.47,4,3.74,5.72,0.77,3.32,15.77,14.7,18.8,4.27,3.03,2.73,6.05,6.14,5.64,4.19,2.88,11.12,15.18,12.57,15.03,12.28
2019/8/5,1.19,4.8,8.37,5.38,10.88,5.26,7.74,3.36,7.1,3.94,7.41,3.94,3.72,5.67,0.73,3.24,15.83,14.6,18.55,4.21,2.95,2.73,5.89,6.07,5.57,4.14,2.84,10.75,14.78,12.27,14.83,11.66
2019/8/6,1.16,4.61,8.22,5.27,10.4,5.12,7.26,3.24,6.82,3.81,7.33,3.76,3.54,5.48,0.71,3.13,15.36,14.01,18.36,4.12,2.93,2.62,5.75,6,5.47,3.97,2.75,10.3,14.25,11.84,14.19,10.83
2019/8/7,1.16,4.58,8.13,5.24,10.25,5.08,7.22,3.23,6.73,3.79,7.33,3.72,3.46,5.45,0.71,3.14,15.06,13.85,17.53,4.09,2.94,2.63,5.68,6.18,5.44,3.98,2.73,10.19,14.37,11.74,14.19,10.61
2019/8/8,1.16,4.61,8.1,5.18,10.23,5.13,7.27,3.24,6.78,3.82,7.29,3.74,3.52,5.51,0.71,3.14,15.51,13.9,17.75,4.1,2.93,2.62,5.73,6.1,5.43,4,2.74,10.12,14.7,11.87,14.22,10.62
2019/8/9,1.17,4.51,8,5.12,10.09,5.09,7.16,3.26,6.66,3.77,7.15,3.7,3.52,5.43,0.72,3.08,15.33,13.7,17.36,4.03,2.88,2.57,5.65,6.11,5.38,3.97,2.73,10.22,14.51,11.68,14.21,10.69
