ÈÕÆÚ,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH
2018/12/21,6.8355,8.0146,3.0001,5.1728,5.3374,3.49,6.1383,9.2214,14.2634,16.2727,16.018,5.1973,16.1232,20.71,8.0941,9.12,9.5839,3.12,3.838,6.8492,5.2438,14.3573,14.2224,5.7706
2018/12/24,6.8455,8.142,3.0201,5.1629,5.407,3.52,6.1185,9.3645,14.5522,16.3026,16.9254,5.2371,16.2716,21.14,8.2515,9.34,9.7525,3.04,3.9676,6.9843,5.2039,13.3763,14.6305,5.8166
2018/12/25,7.0249,8.1517,2.9702,5.1033,5.407,3.7,5.9403,9.3048,14.4526,16.1831,16.7577,5.1774,15.9649,20.69,8.0993,9.28,9.6235,2.96,3.8679,6.9071,5.0942,13.3862,15.0286,5.7552
2018/12/26,6.985,8.0342,2.9503,5.143,5.6853,3.61,5.9205,9.3466,14.3331,16.4819,17.3495,5.1973,15.7275,21.65,7.9418,9.24,10.3478,3.02,3.9078,7.0228,5.1441,12.7818,15.8248,5.6938
2018/12/27,6.9153,7.8382,2.9005,5.0437,5.6654,3.5,5.7126,9.4181,14.2634,16.193,17.2312,5.0679,15.4209,22.1,7.6846,9.08,9.6831,2.99,3.7184,7.0325,5.1142,11.9793,15.2774,5.7936
2018/12/28,6.8256,7.9362,2.9005,5.004,5.7548,3.65,5.772,9.3466,14.353,16.2428,17.7539,5.1575,15.0648,21.45,7.5587,9.03,9.5243,3.14,3.8679,7.2254,5.0843,11.5235,15.1679,5.8319
2019/1/2,6.6462,7.7402,2.9005,4.9444,5.5461,3.73,5.8017,9.3347,14.2634,15.7051,18.1287,5.1276,15.4605,20.94,7.5639,9.05,9.6533,3.3,3.8679,7.2351,4.9945,11.3154,15.2874,5.855
2019/1/3,6.6761,7.7304,2.9104,4.9246,5.3274,3.62,5.8215,9.1856,14.2634,15.715,17.8723,5.1774,15.1637,20.09,7.5639,9.02,9.3954,3.38,3.7483,6.9939,5.3036,11.7415,14.8096,5.8857
2019/1/4,6.8754,7.8382,3.0201,5.0636,5.4666,3.98,5.97,9.591,14.5024,15.9242,17.9117,5.257,15.3615,20.73,7.8473,9.26,9.6037,3.47,3.7882,7.0325,5.2836,12.3756,15.2774,5.924
2019/1/7,6.9252,7.897,3.0699,5.1331,5.5362,4.28,6.0591,9.5969,14.6718,16.0636,19.7069,5.3068,15.4703,21.22,7.8893,9.41,9.7922,3.53,3.8181,7.0614,5.3634,13.2376,15.5859,6.0161
2019/1/8,6.9252,7.8284,3.0799,5.1827,5.4765,4.15,6.0393,9.7638,14.5522,15.9142,21.6795,5.2969,15.4506,21.01,7.7949,9.46,9.8021,3.71,3.838,7.0421,5.2737,13.4556,15.2077,6.0161
2019/1/9,6.9551,7.897,3.1895,5.1629,5.5064,4.25,6.0195,9.7579,15.0104,15.974,19.8055,5.277,15.4605,20.78,7.8369,9.5,9.8815,3.54,3.8081,7.0325,5.3734,12.7026,15.0385,6.0698
2019/1/10,6.8754,7.8676,3.1197,5.2026,5.3473,4.15,6.0195,9.7817,15.4387,16.2329,17.823,5.2371,15.3319,20.44,7.8369,9.46,9.812,3.59,3.7683,7.0421,5.4631,11.9693,14.9589,6.1005
2019/1/11,7.0448,7.9068,3.1496,5.2423,5.5461,4.39,6.0987,9.8354,15.359,16.5316,16.521,5.2969,15.3418,20.77,7.8946,9.53,9.941,3.74,3.7483,7.0807,5.3534,11.8901,15.4267,6.1696
2019/1/14,6.9651,7.8774,3.1197,5.2224,5.3672,4.33,5.9898,9.9427,15.1499,16.0536,15.9884,5.2969,15.233,20.97,7.8369,9.4,9.8021,3.69,3.6287,6.9746,5.3534,11.6226,15.7452,6.5226
2019/1/15,7.0747,8.0048,3.1596,5.2621,5.4567,4.24,6.0789,9.8592,15.7774,16.1134,16.018,5.3666,15.2824,20.99,7.8316,9.62,9.9906,3.66,3.6785,6.9843,5.3833,12.4945,16.3622,6.5379
2019/1/16,7.0747,7.9558,3.1397,5.2324,5.3274,4.15,6.0393,10.348,15.6479,15.974,15.8602,5.3367,15.3418,20.71,7.8473,9.47,10.0204,3.68,3.6586,6.9746,5.3534,12.0882,16.8698,6.4458
2019/1/17,7.0647,7.9068,3.0998,5.1926,5.1684,4.27,6.0096,10.2526,16.0463,15.7349,15.87,5.2272,15.2725,21.4,7.6689,9.24,9.6732,3.5,3.7184,7.1,5.3135,11.8009,16.2727,6.3231
2019/1/18,7.0049,7.995,3.0998,5.2324,5.0889,4.26,6.0195,10.1334,16.3252,15.964,15.5741,5.2371,15.233,21.1,7.7424,9.33,9.7228,3.53,3.6885,7.5438,5.4232,11.8901,16.3125,6.7528
2019/1/21,7.0049,8.0538,3.1297,5.2919,5.1287,4.18,6.0888,10.0142,16.0463,16.0437,15.5445,5.267,15.3319,20.87,7.8211,9.34,9.7525,3.56,3.6785,7.6595,5.5428,11.9892,16.4518,6.7758
2019/1/22,6.8555,7.9852,3.0898,5.2423,5.1485,4.13,6.0294,9.8652,15.628,15.8943,15.4361,5.2172,15.2033,21.98,7.8578,9.26,9.7029,3.53,3.6785,7.6017,5.3833,11.7018,16.0935,6.5993
2019/1/23,6.8256,7.995,3.0799,5.3614,5.1585,4.19,6.0888,9.8413,16.385,16.0038,15.4952,5.2073,15.0153,21.56,7.8264,9.25,9.7228,3.55,3.6686,7.5341,5.493,11.6226,16.2826,6.4075
2019/1/24,6.7957,7.9852,3.0898,5.3515,5.2281,3.78,6.0591,9.8234,16.3352,16.2329,15.3276,5.257,15.3813,21.18,7.7844,9.34,9.812,3.59,3.7982,7.5245,5.6027,11.6325,16.1433,6.3154
2019/1/25,6.9252,7.9852,3.05,5.3118,5.2579,3.84,6.0096,10.0559,16.0762,16.2827,14.8245,5.1973,15.4802,20.56,7.7844,9.16,9.5839,3.54,3.7284,7.2833,5.5727,11.1569,15.6158,6.4151
2019/1/28,7.0249,7.946,3.0101,5.3515,5.1088,3.68,5.9997,9.9725,16.0164,16.0437,14.3116,5.1575,15.3418,20.83,7.7634,9.01,9.5045,3.59,3.7683,7.428,5.5628,10.7605,15.4267,6.3154
2019/1/29,7.0647,7.9558,2.9304,5.3316,5.1088,3.33,5.8116,9.5016,15.5184,15.7449,13.996,5.1376,14.3229,19.46,7.5587,8.63,9.2961,3.41,3.5789,7.4473,5.493,10.2057,14.8892,6.3384
2019/1/30,7.1345,8.0636,2.9104,5.3118,5.1287,3.25,5.772,9.3406,16.1758,15.6851,13.8086,5.1973,13.8877,18.88,7.6164,8.53,9.0283,3.39,3.4193,7.4377,5.4431,10.4335,14.74,6.3537
2019/1/31,7.1046,8.2791,2.8805,5.3416,5.0094,3.19,5.6433,8.7982,16.2555,15.3366,13.5916,5.1674,12.9777,17.97,7.5324,8.41,8.81,3.25,3.2499,7.3894,5.3833,10.2255,14.1826,6.5763
2019/2/1,7.254,8.4065,3.0001,5.5501,5.1982,3.28,5.8215,9.0307,16.2754,15.5756,14.0059,5.3168,13.8679,18.81,7.6216,8.66,9.1076,3.26,3.4094,7.6692,5.5528,10.5227,14.5807,6.5993
2019/2/11,7.1345,8.6024,3.05,5.6295,5.2976,3.38,5.9205,9.3764,16.8531,16.1134,14.3116,5.3765,14.0361,19.56,7.7581,8.9,9.2961,3.35,3.539,7.5052,5.6425,10.7803,15.0286,6.6837
2019/2/12,7.1843,8.8572,3.0998,5.6494,5.3573,3.43,6.0096,9.436,17.391,16.3026,14.4497,5.3865,14.0756,19.64,7.8473,9.01,9.4549,3.44,3.539,7.3315,5.6824,11.0181,15.0983,6.5993
2019/2/13,7.1644,9.014,3.1397,5.699,5.407,3.46,6.0987,9.5075,17.0224,16.6014,14.5681,5.4363,14.3724,19.85,7.9313,9.19,9.6037,3.45,3.6187,7.4762,5.7622,11.0974,15.6755,6.7451
2019/2/14,7.0348,9.2981,3.4487,5.7586,5.3672,3.52,6.1284,9.591,16.9627,16.4121,14.8443,5.3964,14.3823,19.76,7.8841,9.23,9.5839,3.43,3.6387,7.4666,5.7422,11.5037,15.5859,6.7681
2019/2/15,7.0348,9.1805,3.4487,5.6394,5.3076,3.51,6.1086,9.6744,16.8332,16.1433,14.7259,5.3865,14.3427,20.88,7.8893,9.2,9.6136,3.45,3.6287,7.3605,5.6824,11.4046,15.6954,6.7067
2019/2/18,7.1145,9.9643,3.4586,5.7884,5.4765,3.61,6.3264,9.8711,17.3213,16.5615,15.0514,5.5358,14.7186,21.31,8.136,9.5,9.8815,3.55,3.6985,7.5727,5.8718,11.9495,16.2329,6.7911
2019/2/19,7.0747,9.7978,3.4387,5.7486,5.4765,3.65,6.267,10.0142,16.8232,16.2628,15.2191,5.4761,14.8175,21.31,8.2673,9.52,9.8418,3.55,3.858,7.6113,5.9815,12.6332,16.4618,6.6223
2019/2/20,7.0049,9.8566,3.3889,5.7288,5.4765,3.69,6.3363,10.1394,16.8631,17.886,15.2388,5.4562,14.7186,21.35,8.1938,9.53,9.8319,3.62,3.9477,7.8332,6.0313,13.0692,16.2329,6.5763
2019/2/21,7.0448,9.9447,3.339,5.7288,5.4567,3.69,6.3066,9.9963,16.634,17.3781,15.1599,5.4064,14.6889,21,8.157,9.47,9.7525,3.59,3.8281,7.7367,6.1709,13.9609,15.9243,6.4228
2019/2/22,6.8654,10.0721,3.3789,5.838,5.5262,3.76,6.4452,10.0857,16.7635,17.8761,15.1796,5.506,14.867,21.04,8.2515,9.7,9.9113,3.64,3.8679,8.0743,6.1908,14.8527,16.1433,6.4075
2019/2/25,6.9352,10.5424,3.5782,6.0763,5.735,3.94,6.7719,10.5089,17.2515,18.6031,15.8306,5.735,15.411,21.78,8.7712,10.04,10.2783,3.74,3.9278,8.1998,6.6095,15.4175,16.9196,6.8679
2019/2/26,6.8854,10.3171,3.5683,6.0763,5.8045,3.86,6.7521,10.6222,16.9428,18.3043,16.2448,5.6951,15.5594,21.89,8.7134,10.05,10.2188,3.73,3.9776,7.7946,6.9286,15.2193,17.0689,7.3436
2019/2/27,6.8156,10.0819,3.5782,6.0664,5.7449,4,6.7026,10.199,16.8631,18.6529,16.0279,5.8047,15.4703,22.3,8.8027,10.13,10.1791,3.73,3.8879,7.7367,6.8687,15.6751,17.0291,7.4434
2019/2/28,6.8953,10.611,3.5882,6.1359,5.725,3.94,6.7521,10.6401,17.1719,18.2944,16.3533,5.7648,15.5396,22.7,8.7712,10.12,10.2486,3.78,3.9278,7.7174,6.8787,14.8923,18.1239,7.2899
2019/3/1,6.9651,10.5816,3.5483,6.3543,5.8344,3.91,6.7224,10.4016,17.3113,18.1051,16.2843,5.8445,15.6286,22.09,8.7082,10.12,10.2188,3.89,4.0175,7.8332,6.8588,15.1301,17.9646,7.2899
2019/3/4,6.9352,10.66,3.5982,6.2451,5.8642,4.03,6.7521,10.497,17.381,18.0553,16.2843,5.8345,15.7572,22.33,9.1071,10.22,10.318,3.89,4.0275,7.9875,6.8089,16.0021,17.9646,7.7887
2019/3/5,6.8953,10.7188,3.7776,6.6521,5.9437,4.28,6.9303,10.7176,17.3312,18.2047,16.5013,5.8843,15.9254,22.8,9.3591,10.51,10.4966,3.92,4.0474,8.0743,6.799,17.0226,17.9646,8.4793
2019/3/6,7.1345,10.7188,3.7975,6.6422,6.0232,4.27,7.0393,10.8308,18.1878,18.9317,16.8366,6.0834,16.2122,23,9.3276,10.77,10.6553,4.02,4.177,8.1322,6.8588,18.2711,18.0243,8.2568
2019/3/7,7.1843,10.5032,3.9969,6.6124,6.0331,4.39,7.1581,10.5805,17.8292,19.2703,17.172,6.1531,16.3804,23.3,9.4326,11.53,10.7446,4.19,4.3465,8.7593,7.0282,17.954,19.8258,8.157
2019/3/8,6.9252,10.2093,3.7576,6.394,6.1425,4.12,6.7422,9.895,16.6937,17.9159,15.8602,5.715,15.0846,24.38,9.4063,11.28,10.6454,3.98,4.2368,8.248,6.8787,16.7452,20.3135,7.8424
2019/3/11,7.0249,10.464,3.937,6.7514,6.2816,4.4,6.9799,10.1513,17.0523,18.6031,16.5802,5.944,15.6286,24.34,10.0415,11.58,11.0324,4.08,4.3863,8.6339,7.2276,16.9235,20.6917,8.2338
2019/3/12,7.3935,10.5914,3.9969,6.7018,6.381,4.84,7.1086,10.3122,17.2217,18.5632,17.0536,6.0735,16.2221,24.96,10.4246,11.58,11.0522,4.09,4.3863,8.7207,7.5666,16.9335,20.6917,8.1187
2019/3/13,7.1943,10.562,3.8473,6.5826,6.222,5.32,7.0492,10.1334,17.0125,18.3342,17.0635,6.0137,15.7968,24.08,10.7133,11.42,10.7942,4.11,4.4461,8.7303,7.4469,17.736,19.9054,8.0496
2019/3/14,6.9153,10.3171,3.6879,6.4139,5.9735,4.92,6.7917,11.1467,16.3451,18.5234,16.3928,6.0735,15.322,22.8,10.5559,10.68,10.8339,4.03,4.2268,8.9522,7.2077,16.7749,19.159,7.9345
2019/3/15,7.3736,10.5718,3.7875,6.4933,6.4903,4.74,7.1086,11.1169,16.7834,18.8222,16.5802,6.2129,16.8552,22.86,11.6109,10.85,10.8935,4.23,4.2268,9.396,7.3173,17.7658,18.8106,7.7273
2019/3/18,7.3736,11.0323,3.8473,6.6323,6.4903,4.67,7.2175,11.3733,16.9527,19.0711,17.1523,6.3722,16.964,24.26,11.4587,11.08,11.0224,4.38,4.3863,9.2609,7.3373,18.9746,19.139,7.7657
2019/3/19,7.2242,10.7678,3.8473,6.6124,6.4108,4.74,7.1779,11.2064,17.2117,18.7923,17.2805,6.2726,16.9936,26.69,11.065,11.15,10.8935,4.6,4.506,9.0873,7.3273,19.6186,19.2684,7.7887
2019/3/20,7.2939,10.5816,3.8872,6.6025,6.3015,4.59,7.3264,11.0931,17.8492,18.6828,17.1424,6.173,16.7562,25.81,10.6556,11.15,10.9827,4.37,4.7352,8.9522,7.1977,18.0333,18.8604,7.9806
2019/3/21,7.2839,10.6208,3.8972,6.7018,6.3711,4.6,7.2868,11.3733,18.0982,19.101,17.3101,6.173,16.9936,26.01,10.6031,11.26,11.2705,4.15,4.7951,9.4538,7.3772,17.0524,18.9499,7.9499
2019/3/22,7.5231,11.0225,3.8872,6.7713,6.6891,4.54,7.4452,11.254,18.0783,19.5591,17.1128,6.3323,16.7958,25.61,10.6084,11.24,11.2506,4.3,5.0343,9.6082,7.2276,16.339,18.6812,7.7964
2019/3/25,7.1743,11.0715,3.8673,6.5826,6.2816,4.5,7.2175,11.8024,18.1181,19.1608,17.2608,6.402,16.4694,24.94,10.5559,11.19,10.9827,4.22,5.2536,9.3477,7.0881,16.1804,17.9646,7.7964
2019/3/26,7.0049,11.1107,3.6978,6.394,6.1425,4.54,7.1185,12.0528,18.4169,18.5931,16.7775,6.0735,15.955,24.71,10.8236,10.78,10.6553,4.09,4.9944,8.9619,7.1578,16.1507,17.5566,7.5125
2019/3/27,6.975,11.4634,3.6679,6.4139,6.1524,4.32,7.168,12.5595,17.8691,17.418,16.8366,6.0137,16.1331,23.65,10.6766,11.06,10.6157,4.09,4.7452,9.0004,7.1977,15.2688,17.6959,7.405
2019/3/28,6.8754,11.3654,3.5683,6.3344,6.053,4.26,7.0195,12.327,17.1519,17.2288,16.669,5.9142,15.7671,24.25,10.2147,10.93,10.4966,3.89,4.506,8.6049,7.1379,14.4266,17.3874,7.4587
2019/3/29,7.0548,11.5418,3.6879,6.6323,6.2816,4.52,7.1878,12.4641,17.3412,17.5773,16.8662,6.0436,17.3398,24.26,10.4194,11.3,10.8736,3.83,4.6256,8.6821,7.3572,14.8032,17.9149,7.7657
2019/4/1,7.1046,12.1884,3.8473,6.8507,6.4208,4.64,7.4056,12.7562,17.7197,17.9259,17.8328,6.183,17.6069,24.72,10.7081,11.62,11.1216,3.91,4.7352,8.904,7.6862,15.7048,18.9101,8.2568
2019/4/2,7.3039,12.1296,3.8473,6.8309,6.9078,4.57,7.5739,12.3747,17.65,18.623,17.6652,6.2228,17.4487,25.38,10.7658,11.67,11.072,3.96,4.7751,8.8461,8.1448,15.4571,19.7064,8.1033
2019/4/3,7.2341,12.3158,3.9171,6.9401,6.8183,4.64,7.6036,13.084,18.2376,18.9716,17.6947,6.3124,17.2706,25.39,10.8393,11.79,11.2804,4.06,5.0144,8.8461,8.2544,15.5166,19.6267,8.1417
2019/4/4,7.2939,11.9141,3.8972,6.9301,6.8283,4.78,7.5442,12.7562,18.0484,18.613,17.5961,6.3224,17.1519,25.76,10.8551,11.77,11.1713,4.01,5.0842,8.7593,8.5934,15.4571,19.9154,7.9192
2019/4/8,7.2042,11.6789,3.8972,6.9301,6.6693,4.6,7.6531,12.3091,18.1779,18.862,17.3594,6.2726,16.9739,26.15,11.2067,11.56,11.2109,3.93,5.124,8.8557,8.7629,14.9518,19.1988,8.134
2019/4/9,7.1743,11.7867,3.957,6.8606,6.55,4.61,7.6432,12.0707,17.9288,18.5732,17.6257,6.3523,17.3893,25.16,11.1963,11.64,11.1911,3.94,5.3733,9.0294,8.4638,15.0905,19.2187,8.0957
2019/4/10,7.2839,11.6496,4.0666,6.8507,6.6394,4.6,7.5838,11.874,17.6898,18.3541,17.2706,6.2826,17.1123,24.69,10.9443,11.69,11.3498,3.98,5.4929,9.3477,8.6133,15.1995,18.93,8.2338
2019/4/11,7.2839,11.336,3.9171,6.7316,6.7488,4.45,7.4155,11.5163,17.4308,18.4437,16.7775,6.173,16.6573,24.25,10.6241,11.45,11.0423,3.88,5.2935,9.1258,8.3242,15.031,18.0642,8.4486
2019/4/12,7.7921,11.483,3.967,6.7614,6.8581,4.53,7.4254,11.5938,17.2615,19.0014,17.024,6.173,16.964,24.37,10.6608,11.33,11.2109,3.91,5.5527,9.1162,8.5136,14.714,17.8751,8.7479
2019/4/15,7.5729,11.385,3.8473,6.5628,6.5003,4.48,7.3165,11.4984,17.2416,18.5732,17.3298,6.1432,16.8354,23.79,10.5296,11.14,10.9927,3.85,5.5228,9.1451,8.404,14.8131,17.8651,8.5637
2019/4/16,7.5928,11.5614,3.9271,6.7911,6.4705,4.61,7.4749,11.6713,17.6101,18.6031,17.389,6.2129,17.053,24.11,10.6713,11.37,11.0919,3.91,5.7022,9.2513,8.5236,15.0211,18.3627,8.886
2019/4/17,7.4633,11.336,3.947,6.8309,6.4307,4.57,7.5145,11.4567,17.5105,18.7923,17.1029,6.3025,17.0827,25.59,10.6084,11.45,11.1216,4.01,5.9913,9.4056,8.2744,15.2688,18.2433,8.6712
2019/4/18,7.254,11.3556,3.9271,6.7018,6.3611,4.55,7.5244,11.2421,17.4109,19.111,16.7873,6.2328,17.1618,26.79,10.4509,11.34,11.2705,4.03,5.6923,8.9715,8.2445,15.1599,17.9348,8.4486
2019/4/19,7.2939,11.3752,3.9171,6.7316,6.2617,4.52,7.5343,11.266,17.5105,19.0313,16.886,6.3323,17.053,26.25,10.6399,11.67,11.33,4.12,5.8019,9.5117,8.5635,15.0905,18.0841,8.4793
2019/4/22,7.2142,10.7776,3.8972,6.4734,6.1723,4.64,7.4848,11.6236,17.2217,18.5135,16.669,6.4618,16.4793,26.12,10.7501,11.43,11.3498,3.99,5.5328,9.2802,8.6532,14.7635,19.3779,8.3719
2019/4/23,7.0448,10.7874,3.7576,6.3642,6.1127,4.5,7.2274,11.2183,16.8033,18.7325,16.3829,6.183,15.8759,24.63,10.8656,11.15,11.2109,3.8,5.3134,9.3767,8.4638,14.6843,19.2187,8.2184
2019/4/24,7.264,10.8167,3.8473,6.4238,6.2518,4.45,7.3363,11.4269,16.9129,19.4894,16.3435,6.2527,16.0737,24.68,10.9495,11.23,11.3498,3.78,5.4231,9.232,8.2744,14.5653,19.3779,8.2875
2019/4/25,6.995,10.6208,3.6679,6.1756,5.9636,4.12,6.9303,10.962,16.3551,18.0553,15.7813,5.954,15.4802,24.98,10.9653,10.72,10.576,3.61,5.1539,9.0197,8.1647,13.8123,17.9149,8.5484
2019/4/26,6.9053,10.4346,3.4686,6.0763,5.7747,4.08,6.9303,10.8904,16.2156,18.0653,15.6826,5.8743,15.3319,25.09,10.3144,10.56,10.2783,3.48,4.8948,8.8847,8.075,13.951,18.0144,8.2184
2019/4/29,6.4768,10.2583,3.6081,5.9969,5.5759,3.82,6.6333,10.8487,16.136,17.2188,14.9034,5.5657,14.4515,22.58,9.4483,10.05,9.9212,3.31,4.6455,8.6917,7.4071,13.4457,17.1386,7.9115
2019/4/30,6.6263,10.464,3.658,5.977,5.6952,3.9,6.8016,10.9858,16.2356,17.408,15.0612,5.725,14.8175,21.86,9.4116,10.11,10.0998,3.46,4.5857,8.8268,7.2775,13.5745,17.3973,8.2798
2019/5/6,6.1081,9.8958,3.3091,5.5302,5.1287,3.56,6.3165,10.0857,15.2296,15.974,13.9467,5.2073,13.4624,21.18,8.4877,9.3,9.445,3.29,4.5857,7.9489,6.5497,12.2171,15.6556,7.735
2019/5/7,6.2676,10.0231,3.3191,5.7089,5.2778,3.65,6.4254,10.2228,15.3889,16.3623,14.1933,5.2869,13.7789,22.09,8.6977,9.47,9.6434,3.23,4.3564,8.0936,6.5597,12.336,15.7949,7.8501
2019/5/8,6.138,10.0819,3.2593,5.6891,5.1386,3.62,6.4452,10.1513,15.2794,16.2827,14.2919,5.277,13.7888,22.09,8.7449,9.52,9.6434,3.23,4.1371,7.9682,6.6993,12.435,15.6058,7.8961
2019/5/9,6.0384,9.8958,3.2294,5.6791,5.0988,3.63,6.3957,10.1632,15.1798,16.2727,14.2722,5.277,13.9075,21.62,8.8814,9.72,9.7128,3.2,4.0374,7.6885,6.799,12.3161,15.4565,8.088
2019/5/10,6.2576,10.1309,3.329,5.7884,5.3473,3.78,6.6432,10.3003,15.4786,16.681,14.647,5.4064,14.1845,22.5,9.1649,10,9.9609,3.28,4.0574,7.92,7.0282,12.8314,16.0039,8.3642
2019/5/13,6.3174,10.0427,3.3091,5.7089,5.3672,3.78,6.6531,10.2884,15.5383,17.0694,14.716,5.3765,13.9866,22.15,9.1124,10.08,9.9113,3.25,3.858,7.8814,7.2874,12.7521,15.8547,8.3719
2019/5/14,6.1779,9.9741,3.2792,5.5898,5.3672,3.72,6.5739,10.3003,15.9965,16.5117,14.5089,5.4263,14.0163,22.24,9.0599,10.1,9.9013,3.19,3.6686,7.8332,6.8986,12.6828,15.4964,8.1801
2019/5/15,6.2476,10.1505,3.339,5.8579,5.4567,4.09,6.6531,10.4374,16.3252,16.6312,14.6864,5.4761,14.2735,22.65,9.0599,10.35,10.0105,3.24,3.6686,7.92,7.0083,13.3763,15.8148,8.3259
2019/5/16,6.1679,10.1995,3.349,5.8479,5.4169,3.96,6.6927,10.6103,16.2455,16.4321,14.8936,5.4761,14.4416,24.45,9.0599,10.29,10.1891,3.4,3.848,7.98,7.0183,13.2079,16.3523,8.7249
2019/5/17,5.9786,9.9153,3.2194,5.6394,5.2877,3.73,6.4254,10.1751,15.9168,15.8345,14.5681,5.267,13.7888,23.25,9.0599,9.93,9.7724,3.23,3.6686,7.57,6.6694,12.4846,15.4167,8.5944
2019/5/20,5.8491,9.7292,3.1995,5.6494,5.2877,3.74,6.3957,10.1394,16.2057,15.8146,14.3511,5.277,14.1449,23.3,9.0599,10.31,9.8815,3.09,3.4891,7.4,6.4401,12.118,15.1281,8.7709
2019/5/21,5.9388,10.0231,3.2493,5.6891,5.3871,3.82,6.465,10.3301,16.5742,16.1233,14.7259,5.3467,14.313,23.41,9.0599,10.52,10.1295,3.24,3.5789,7.42,6.5497,12.336,15.2973,8.6558
2019/5/22,5.8391,10.0133,3.2094,5.6295,5.3374,3.73,6.366,10.4076,16.5842,15.974,14.5188,5.3367,14.0262,23.65,9.0599,11.57,10.0204,3.1,3.7583,7.01,6.4999,12.2072,15.0584,8.6558
2019/5/23,5.6398,9.6998,3.1596,5.5401,5.2281,3.78,6.2868,10.4553,16.4647,15.7947,14.43,5.3666,13.769,23.6,9.0599,10.72,9.8815,3.04,3.5689,7,6.3503,11.8009,14.5309,8.2645
2019/5/24,5.7694,9.6606,3.1795,5.5203,5.3871,3.82,6.168,10.3361,16.6439,16.0935,14.5484,5.3168,13.9569,24.32,9.0599,10.42,9.7922,3,3.3894,7,6.3404,11.9396,14.6305,8.2031
2019/5/27,5.7993,9.7978,3.2493,5.6494,5.4368,3.92,6.3957,10.5149,16.9527,16.3922,15.367,5.4661,14.1943,26.75,9.1439,10.78,9.941,3.06,3.3396,7.33,6.5098,12.2864,15.0883,8.5177
2019/5/28,5.7993,9.8958,3.2692,5.6295,5.3473,3.95,6.366,10.5745,16.883,16.2827,15.0218,5.6752,14.3229,27.27,8.8657,10.97,9.9113,3.07,3.3595,7.31,6.5896,12.336,14.9987,8.6328
2019/5/29,5.7195,9.8174,3.2294,5.6295,5.2877,3.91,6.3462,10.5983,16.893,17.3582,14.9232,5.8644,14.59,25,8.8184,11.31,10.0204,3.18,3.2997,7.32,6.5796,12.3261,15.0087,8.8937
2019/5/30,5.6299,9.69,3.1895,5.4806,5.1982,3.84,6.2868,10.5566,17.132,17.6072,14.7555,6.0635,14.4,22.5,8.6295,11.56,10.0006,3.12,3.3396,7.47,6.4102,12.3062,15.2475,8.8553
2019/5/31,5.6597,9.65,3.1795,5.4309,5.1982,3.78,6.2373,10.497,16.9428,18.5234,14.647,6.0934,14.43,21.54,8.7817,12.02,10.0303,3.27,3.3296,7.37,6.5796,12.3261,15.0883,9.2314
2019/6/3,5.6996,9.81,3.1696,5.4309,5.1287,3.74,6.0888,10.2526,16.9029,18.1749,14.4596,6.2427,14.56,21.46,8.6715,12.02,9.9708,3.19,3.4991,7.03,6.4799,12.3459,14.73,9.0932
2019/6/4,5.6896,9.45,3.1297,5.4309,5.0094,3.63,5.9898,10.05,17.1021,18.1749,14.0453,6.2826,14.75,20.46,8.556,12.02,9.7724,3.07,3.3197,7.03,6.3603,12.1081,14.64,8.7709
2019/6/5,5.6597,9.75,3.1397,5.4011,4.8901,3.67,6.0888,9.9248,17.1519,18.4437,14.144,6.2726,14.66,20.54,8.6032,12.02,9.8617,3.07,3.2499,7.1,6.3603,12.4152,14.8,8.6482
2019/6/6,5.6099,9.54,3.0699,5.2423,4.8404,3.56,5.8611,9.7102,17.0523,18.2545,14.3511,6.2029,14.75,20.9,8.325,12.02,9.6235,3.02,3.1003,7.17,6.0712,11.8405,14.36,8.3259
2019/6/10,5.6099,9.83,3.0699,5.2721,4.8901,3.6,5.9106,9.7758,16.7834,18.2446,14.2031,6.1531,15.05,21,8.472,12.02,9.693,3.06,3.1103,7.33,6.3105,12.1081,14.5,8.4486
2019/6/11,5.7793,10.32,3.1895,5.5302,5.0889,3.74,6.1482,10.193,17.5005,18.7226,14.6864,6.4419,15.34,21.49,8.9759,12.02,10.0402,3.16,3.21,7.47,6.47,12.5936,15.32,8.5944
2019/6/12,5.6199,10.31,3.1696,5.4706,5.0193,3.7,6.1482,10.2705,17.3013,18.7823,14.4596,6.4319,15.5,21.11,9.3118,12.02,10.1097,3.25,3.1801,7.34,6.4002,13.2079,15.52,8.464
2019/6/13,5.6099,10.17,3.1995,5.4607,5.0392,3.8,6.2076,10.4434,17.381,18.1649,15.9095,6.6211,16.05,21.06,9.4326,12.02,10.2188,3.29,3.2898,7.3,6.3503,12.98,15.5,8.2184
2019/6/14,5.59,10.06,3.1397,5.3714,4.8404,3.7,6.0987,10.3718,16.8332,17.8263,15.1007,6.4518,15.81,20.19,9.2646,12.02,9.8815,3.15,3.1801,7.3,6.2806,12.63,15.17,8.4717
