ÈÕÆÚ,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH
2016/11/17,15.16,,67.2548,39.9519,,,,,3.679,11.5014,16.167,12.85,9.679,,5.3319,7.2441,23.9168,46.5957
2016/11/18,15.15,,64.9568,42.3936,,,,,3.6714,11.4522,16.167,13.19,9.6503,,5.4111,7.2631,24.2367,47.1169
2016/11/21,15.25,,67.9559,43.3437,,,,,3.7169,11.462,16.167,13.01,9.6598,,5.6091,7.2631,23.6157,47.8988
2016/11/22,15.49,,66.505,43.4762,,,,,3.7093,11.7375,16.167,12.77,9.7651,,5.972,7.3962,23.6157,49.85
2016/11/23,15.43,,62.2012,46.2964,,,,,3.6486,11.4423,16.167,12.58,9.6215,,6.0578,7.13,22.9289,49.3569
2016/11/24,15.78,,60.7211,44.6043,,,,,3.641,11.4325,16.167,12.4,9.5067,,5.9786,6.9208,22.402,48.6173
2016/11/25,15.85,,60.5069,45.1797,,,,,3.6865,11.5014,15.794,12.38,9.5449,,6.1964,6.8638,22.402,48.575
2016/11/28,15.54,,58.1408,43.2302,,,,,3.8079,11.8457,15.5265,12.4,9.679,,6.8167,6.8733,21.7622,47.5114
2016/11/29,15.09,,55.5799,43.2339,,,,,3.8534,12.3377,15.0724,11.61,9.4588,,7.3578,6.9113,22.0915,45.2925
2016/11/30,15.15,,56.1641,43.6125,,,,,3.7548,12.3869,14.8454,11.62,9.3822,,7.2654,6.8828,21.4894,45.4052
2016/12/1,15.12,,56.6997,43.3816,,,,,3.7927,12.1999,15.1048,11.89,9.4205,,7.0675,6.7877,21.1036,46.9972
2016/12/2,14.77,,54.2848,40.1261,,,,,3.679,11.7867,14.7643,11.36,9.1333,,6.8497,6.6642,20.4732,45.9969
2016/12/5,14.26,,55.3365,39.4712,,,,,3.5576,11.6194,14.7319,11.39,9.162,,6.2228,6.3219,20.5767,45.8842
2016/12/6,14.49,,56.0862,39.4068,,,,,3.5273,11.3636,14.7724,11.36,9.1429,,6.2294,6.5691,20.9813,45.5884
2016/12/7,14.55,,55.5604,39.9368,,,,,3.5728,11.4128,14.8697,11.75,9.2482,,6.2624,6.6071,20.9907,45.7856
2016/12/8,14.52,,54.538,38.6497,,,,,3.5273,11.2948,14.8859,11.62,9.1046,,6.137,6.5691,20.5956,47.3916
2016/12/9,14.37,,54.4114,37.9646,,,,,3.55,11.3735,15.5102,11.61,9.1141,,6.6715,6.5786,20.6332,47.5184
2016/12/12,13.63,,51.7629,34.1677,,,,,3.4362,10.7536,15.1697,11.01,8.5397,,6.3416,6.2078,19.2689,45.687
2016/12/13,13.52,,50.536,34.5803,,,,,3.459,10.3601,14.9022,11.01,8.6354,,6.1436,6.2364,19.2689,44.6163
2016/12/14,13.62,,50.5166,34.1488,,,,,3.4438,10.2322,15.4454,11.08,8.6354,,5.8137,6.8638,18.9114,41.8833
2016/12/15,13.96,,50.8281,35.6441,,,,,3.4362,10.429,15.9724,11.19,8.7312,,5.8731,7.2155,19.0243,42.1087
2016/12/16,14.12,,51.2663,35.6933,,,,,3.5348,10.4585,15.7778,11.56,8.7886,,5.8401,6.9969,19.4383,39.9673
2016/12/19,14.11,,51.3345,35.1557,,,,,3.55,10.2617,16.1913,11.5,8.7695,,5.6817,7.0539,19.4383,39.601
2016/12/20,14.18,,51.8992,35.5154,,,,,3.5273,10.429,15.94,11.64,8.7886,,5.7741,6.8828,19.5606,39.8194
2016/12/21,14.4,,53.1651,35.5608,,,,,3.5652,10.4782,15.9075,11.66,8.8461,,5.8599,6.9113,19.8146,39.4179
2016/12/22,14.4,,52.5419,34.9967,,,,,3.6334,10.5372,16.0372,11.59,8.8939,,5.7939,6.9018,20.238,39.1502
2016/12/23,14.06,,51.2176,33.9747,,,,,3.5879,10.2519,15.9967,11.62,8.7025,,5.8863,6.493,20.4732,38.3965
2016/12/26,14.19,,52.1719,34.5955,,,,,3.6107,10.1732,15.7291,11.5,8.8078,,6.0974,6.5596,20.6238,38.6924
2016/12/27,14.26,,52.1913,34.7696,,,,,3.679,11.1865,16.5075,11.64,8.8269,,6.0974,6.5025,21.273,38.6853
2016/12/28,14.18,,52.649,34.921,,,,,3.6334,11.649,16.467,11.68,8.8269,,5.8994,6.5501,21.0754,38.7135
2016/12/29,14.26,,52.2692,34.9021,,,,,3.6031,11.4128,17.4399,11.6,8.7695,,6.0446,6.417,21.0378,38.5726
2016/12/30,14.25,,51.1397,34.5501,,,,,3.5879,11.3538,16.9291,11.57,8.8173,,5.8467,6.3504,20.4921,38.2486
2017/1/3,14.96,,51.9966,35.133,,,,,3.641,11.4227,17.2048,12.02,8.9131,,5.8533,6.455,20.4074,38.6149
2017/1/4,14.9,,52.3958,34.8832,,,,,3.6486,11.6588,17.5048,12.07,8.9992,,5.9192,6.5121,20.5767,38.7769
2017/1/5,14.9,,51.8895,34.2964,,,,,3.6334,11.4915,17.2048,12.32,9.1046,,5.8929,6.4645,20.7273,38.5374
2017/1/6,15.06,,50.6821,33.8005,,,,,3.7017,11.0488,17.6588,12.21,9.0088,,5.8599,6.436,20.0405,36.8891
2017/1/9,15.17,,49.9518,33.4674,,,,,3.7548,11.2062,17.748,12.26,9.0663,,5.906,6.5786,19.5982,36.4876
2017/1/10,14.88,,48.8904,33.7551,,,,,3.7245,11.1275,17.3426,12.01,8.9801,,5.8599,6.5691,19.7394,36.6285
2017/1/11,14.7,,46.2906,32.8958,,,,,3.7169,11.1865,16.8318,12.16,8.8748,,5.7675,6.7117,19.7582,36.0861
2017/1/12,15.03,,46.3003,33.1078,,,,,3.6865,10.9701,16.848,11.81,8.7695,,5.6751,6.5406,19.7958,37.2484
2017/1/13,14.8,,46.3101,31.0258,,,,,3.679,10.5667,16.2237,11.45,8.6642,,5.6355,6.3314,19.9652,36.4242
2017/1/16,13.61,,44.6158,28.2018,,,,,3.7321,10.429,15.9562,10.79,8.3195,,5.7081,5.9607,18.7044,33.191
2017/1/17,13.16,,44.5963,29.0157,,,,,3.7245,10.4486,15.6967,10.98,8.377,,5.6751,6.0652,18.855,33.5996
2017/1/18,13.25,,43.8076,28.0201,,,,,3.7169,10.6356,15.7616,11.08,8.3195,,5.7675,6.0747,18.3939,32.7402
2017/1/19,12.89,,42.6489,27.9179,,,,,3.7093,10.6159,16.1264,11.01,8.2812,,5.7213,6.1223,18.4128,32.8882
2017/1/20,13.09,,43.1163,28.7053,,,,,3.7321,10.8815,16.1832,11.16,8.4057,,5.7543,6.1983,18.5539,33.4517
2017/1/23,13.23,,43.1844,28.728,,,,,3.7321,10.8619,16.1102,11.16,8.4823,,5.8269,6.2078,19.2313,33.8109
2017/1/24,13.34,,42.7268,29.4889,,,,,3.7396,10.8914,15.8913,10.89,8.5014,,5.8071,6.3029,19.1654,33.6207
2017/1/25,13.36,,41.8407,29.3412,,,,,3.77,10.8815,15.494,10.74,8.5589,,5.9258,6.1888,19.0055,33.6982
2017/1/26,13.44,,42.162,28.7129,,,,,3.7548,10.8815,16.0697,10.2,8.511,,5.8994,6.2364,19.2219,33.7123
2017/2/3,13.36,,41.0131,28.4668,,,,,3.7245,10.9012,16.3291,10.3,8.444,,5.8335,6.3314,19.156,33.6912
2017/2/6,13.33,,42.9313,28.8681,,,,,3.7396,11.4719,16.5237,10.33,8.6259,,5.8533,6.417,19.2407,34.3603
2017/2/7,13.39,,42.8242,28.3873,,,,,3.6941,11.4817,16.3453,11,8.6354,,5.8071,6.3695,19.1843,34.0363
2017/2/8,13.6,,45.0832,28.7129,,,,,3.6941,11.8162,16.3372,11.16,8.6737,,5.8335,6.4455,19.2972,34.304
2017/2/9,13.96,,44.6742,29.2428,,,,,3.7548,11.8261,16.994,11.19,8.7599,,5.8533,6.5976,19.5418,34.8393
2017/2/10,13.78,,44.5671,28.5576,,,,,3.8079,11.6785,16.9291,11.2,8.7408,,6.0578,6.6261,19.6735,34.6844
2017/2/13,13.77,,44.8008,28.8491,,,,,3.8079,11.8654,17.0345,11.11,8.7791,,6.0776,6.5691,20.0405,35.1
2017/2/14,13.8,,44.7521,29.5646,,,,,3.8458,11.6785,17.3021,11,8.7599,,6.071,6.6642,19.8899,35.2267
2017/2/15,13.58,,44.5963,29.0649,,,,,3.8838,11.6883,17.3102,11.2,8.7886,,5.9654,6.5025,21.8751,35.3183
2017/2/16,13.7,,45.0637,29.205,,,,,3.9065,11.9441,17.1318,11.22,8.8365,,5.9852,6.5406,22.6655,34.9661
2017/2/17,13.8,,45.0345,28.5009,,,,,3.8231,11.9835,16.5886,11.37,8.6354,,5.8665,6.5216,21.3106,34.1702
2017/2/20,13.69,,45.7648,28.0504,,,,,3.8458,11.8064,17.1804,11.14,8.7982,,5.9852,6.5596,21.1977,33.8602
2017/2/21,13.65,,46.4464,28.6069,,,,,3.8383,11.7178,16.9291,11.3,8.8365,4.3789,5.9786,6.5596,21.3483,34.3815
2017/2/22,13.72,,46.4951,28.8075,,,,,3.8383,11.7375,17.448,11.33,8.8748,4.8177,5.972,6.8448,21.2918,34.304
2017/2/23,13.65,,46.9527,29.186,,,,,3.8079,11.5309,17.1642,11.1,8.8652,5.2956,5.9126,6.7212,20.652,34.3533
2017/2/24,13.83,,47.1085,29.6592,,,,,3.8079,11.3833,17.0588,11.08,8.9035,5.8222,5.9588,6.6737,21.019,34.9661
2017/2/27,13.54,,47.1183,29.5229,,,,,3.8383,11.3833,16.848,11.01,8.7695,6.4074,5.8269,6.5976,20.5297,34.6773
2017/2/28,13.68,,47.128,30.4504,,,,,3.8383,11.5211,16.7751,11.02,8.8173,7.051,5.8401,6.6166,20.7555,34.3603
2017/3/1,13.79,,47.3617,31.1015,,,,,3.8231,11.5014,16.7751,11.17,8.8556,7.7532,5.8401,6.6071,20.7555,34.1349
2017/3/2,13.83,,47.3909,30.1135,,,,,3.7852,11.3243,16.3534,11.09,8.8365,8.5334,5.7279,6.5216,20.6614,34.0575
2017/3/3,13.75,,48.1115,30.3633,,,,,3.7396,11.3341,16.3859,10.98,8.8939,9.3916,5.7279,6.493,20.2004,33.9447
2017/3/6,13.98,,50.0394,30.5942,,,,,3.7472,11.3833,16.4507,11.09,8.9514,10.3279,5.6949,6.5596,20.7179,34.6139
2017/3/7,14.07,,49.7376,30.4466,,,,,3.7396,11.2259,16.4832,11.14,8.9227,11.3616,5.6817,6.5596,21.1319,35.0859
2017/3/8,13.91,,49.8057,30.1324,,,,,3.7472,11.2161,16.094,11.14,8.8652,12.5027,5.8467,6.474,20.9343,35.1493
2017/3/9,13.88,,50.9937,30.1173,,,,,3.7093,11.2161,16.248,10.83,8.7216,13.751,5.7477,6.4075,20.4168,34.9732
2017/3/10,13.78,,52.1913,30.6624,,,,,3.7093,11.6096,16.1508,10.9,8.7216,15.1261,5.6883,6.4075,20.4827,36.9455
2017/3/13,13.91,,51.7045,30.4428,,,,,3.7321,11.8359,16.5724,10.91,8.7695,16.3646,5.7213,6.5976,20.4168,37.6076
2017/3/14,13.96,,51.7726,30.7078,,,,,3.7396,11.7769,16.4345,10.83,8.7599,17.2911,5.7543,6.5311,20.2945,37.5935
2017/3/15,13.92,,51.1203,31.1166,,,,,3.7245,12.2491,16.4751,10.69,8.6737,17.4862,5.7807,6.5216,20.5015,38.9953
2017/3/16,14.11,,51.1592,31.5141,,,,,3.7548,12.4951,16.4994,10.81,8.7982,19.2319,5.7807,6.5501,20.6426,40.1293
2017/3/17,14.03,,52.4445,30.6851,,,,,3.7093,12.1901,16.2075,10.72,8.7599,19.5635,5.7873,6.5501,20.5203,37.1638
2017/3/20,14.13,,53.5156,30.6359,,,,,3.679,12.0917,16.6372,11.01,8.7695,19.0661,5.8665,6.5501,20.4544,36.9948
2017/3/21,14,,52.9703,30.863,,,,,3.6714,12.3377,16.5886,11.15,8.7982,20.9776,5.8929,6.5501,20.4168,37.3118
2017/3/22,14.13,,52.9508,30.4655,,,,,3.6941,11.7473,16.5237,11,8.7408,21.4749,5.9126,6.5501,19.6641,36.9455
2017/3/23,14.14,,51.2176,31.0977,,,,,3.6638,11.403,16.2562,11,8.6833,21.4749,5.8599,6.5501,19.5888,37.1216
2017/3/24,14.14,,53.019,31.0069,,,,,3.7321,11.5211,16.4021,11.06,8.7312,20.6655,6.302,6.5501,19.5324,37.1357
2017/3/27,14.08,,50.945,30.5223,,,,,3.7548,11.2751,16.2886,11.05,8.6737,19.8755,6.1832,6.5501,19.7111,36.7975
2017/3/28,13.93,,51.0424,30.0037,,,,,3.7321,11.1275,16.094,10.89,8.6833,18.8028,6.2624,6.5501,19.7676,35.8466
2017/3/29,13.84,,48.9878,28.5047,,,,,3.7776,11.098,15.94,10.76,8.4823,20.3144,6.2228,6.5501,19.4853,33.2263
2017/3/30,13.39,,47.128,27.4674,,,,,3.6941,10.8717,15.6724,10.62,8.2334,18.5492,6.0644,6.5501,18.7985,31.4301
2017/3/31,13.75,,46.2322,27.6983,,,,,3.7017,11.1177,15.7129,10.61,8.2908,17.0473,6.071,6.5501,18.8267,31.5005
2017/4/5,13.8,,49.4649,28.5009,,,,,3.7776,11.3636,16.1264,10.84,8.6067,17.2814,6.2624,6.5501,20.1251,32.0781
2017/4/6,13.91,,51.2955,28.3343,,,,,3.8307,11.3932,16.1264,10.89,8.6642,17.4764,6.6319,6.5501,19.6641,32.1908
2017/4/7,13.74,,51.3053,28.0504,,,,,3.8231,11.0783,16.0454,10.88,8.6737,17.2619,6.5527,6.5501,19.8335,31.7823
2017/4/10,13.26,,48.0433,25.8775,,,,,3.8231,11.0783,16.3697,10.59,8.578,15.643,6.6253,6.5501,20.0969,30.0494
2017/4/11,13.37,,48.6762,26.2712,,,,,3.8231,10.9504,16.5967,10.31,8.6642,15.7502,6.8827,5.9417,19.7394,30.6552
2017/4/12,13.71,,47.5175,25.817,,,,,3.8534,10.734,16.5805,10.36,8.6929,14.658,6.7573,5.8371,19.6265,30.465
2017/4/13,13.51,,47.8875,26.0782,,,,,3.8458,10.9504,16.5561,10.31,8.8652,14.697,6.5857,5.8466,19.7394,30.5355
2017/4/14,13.12,,48.3646,25.8548,,,,,3.7852,11.2849,16.1994,10.03,8.5876,13.8583,6.5395,5.7991,19.937,30.3453
2017/4/17,12.67,,45.8622,25.8548,,,,,3.7852,11.2357,17.0345,9.74,8.6163,12.4734,6.5593,5.4473,19.0525,28.0278
2017/4/18,12.4,,44.4503,25.8548,,,,,3.7776,11.0882,16.3616,9.72,8.4823,11.9565,6.5989,5.4663,18.7703,27.1544
2017/4/19,11.87,,42.0355,25.8548,,,,,3.7245,10.3011,15.867,9.37,8.3099,13.1561,6.5857,5.3998,18.0082,27.8658
2017/4/20,11.53,,43.0092,25.8548,,,,,3.7321,10.2322,16.0454,9.29,8.2334,13.751,6.7705,5.2001,17.7918,27.7813
2017/4/21,11.57,,45.015,25.8548,,,,,3.6941,10.183,16.3778,9.27,8.2429,13.0488,6.7441,5.1431,18.027,27.4502
2017/4/24,10.41,,44.2555,25.8548,,,,,3.5576,10.1338,15.9886,8.89,7.8313,13.634,6.4538,4.8864,17.5754,26.3655
2017/4/25,10.31,,44.6937,25.8548,,,,,3.5728,10.1535,15.8102,8.92,7.86,13.8193,6.4274,4.8959,17.7636,26.4782
2017/4/26,10.24,,46.6022,25.8548,,,,,3.5728,9.9174,15.8345,9.31,7.86,13.634,6.269,4.9244,18.1964,26.6965
2017/4/27,10.48,,47.5662,25.8548,,,,,3.5652,9.9469,17.1318,9.3,8.0132,14.4727,6.1568,4.953,19.0996,27.2953
2017/4/28,10.6,,47.5467,25.8548,,,,,3.5803,9.7895,16.8399,9.43,8.0323,14.0436,6.1766,5.0005,18.949,27.5488
2017/5/2,10.53,,47.8291,25.8548,,,,,3.5652,10.2027,17.2453,9.42,8.1185,13.907,6.1502,5.0195,18.9208,27.5488
2017/5/3,10.49,,48.1504,25.8548,,,,,3.5273,10.547,17.1075,9.43,8.1568,14.2191,6.0116,5.01,18.2904,27.7109
2017/5/4,10.41,,48.686,25.8548,,,,,3.5121,10.5372,18.8182,9.27,8.5397,13.751,6.1172,4.9625,18.3751,27.4432
2017/5/5,10.05,,47.4785,25.8548,,,,,3.4362,10.2814,20.6992,9.21,8.5397,12.688,6.1502,4.9054,18.6856,26.774
2017/5/8,9.72,,45.4532,25.8548,,,,,3.4362,9.9961,19.6614,8.89,8.3674,11.9078,6.17,4.8009,17.6883,25.8724
2017/5/9,9.87,,45.6577,25.8548,,,,,3.4666,10.0551,19.9371,9.16,8.6833,12.2003,6.1568,4.8959,17.82,26.0978
2017/5/10,9.5,,46.1543,25.8548,,,,,3.4059,9.6517,19.029,9.08,8.4823,12.0541,6.0974,4.8484,17.1049,25.5132
2017/5/11,9.4,,45.3266,25.8548,,,,,3.4211,9.5533,18.1534,8.87,8.2046,12.1808,6.1832,4.9054,16.7474,25.0412
2017/5/12,9.26,,44.1095,25.8548,,,,,3.4666,9.4746,18.5588,9.07,7.8791,12.4051,6.203,4.9054,16.7662,25.0342
2017/5/15,9.54,,44.1095,25.8548,,,,,3.4742,9.2975,18.9236,8.95,7.8696,12.3271,6.1634,4.8484,16.7192,24.7031
2017/5/16,9.67,,44.2069,25.8548,,,,,3.5121,9.4648,19.5398,9.07,8.1376,12.5709,6.0776,4.8864,17.0955,25.4286
2017/5/17,9.79,,43.7297,25.8548,,,,,3.4969,9.573,19.6047,9.14,8.1089,12.5222,6.071,4.8674,17.1144,26.0133
2017/5/18,9.73,,43.1358,25.8548,,,,,3.4876,9.4648,18.2264,9.13,8.0993,12.1028,6.038,4.7818,17.0015,26.0133
2017/5/19,9.64,,43.0287,25.8548,,,,,3.4597,9.7206,18.7615,9.08,8.0036,11.9565,5.9984,4.7723,17.0673,25.9851
2017/5/22,9.32,,42.8923,25.8548,,,,,3.3481,10.1633,17.975,8.96,7.7355,11.4982,5.9258,4.7248,16.7945,24.9285
2017/5/23,8.82,,43.0384,25.8548,,,,,3.2923,9.9174,16.2805,8.53,7.4196,10.7375,5.9852,4.4966,16.2958,23.0337
2017/5/24,8.93,,42.6976,25.8548,,,,,3.3481,9.632,16.1589,8.55,7.4866,10.6692,5.9786,4.5062,15.9853,23.4153
2017/5/25,9.19,,44.7619,25.8548,,,,,3.376,9.7501,16.621,8.53,7.5728,10.7277,6.1238,4.5822,16.07,23.2174
2017/5/26,9.18,,46.0277,25.8548,,,,,3.3667,9.9469,16.9453,8.41,7.5632,10.6595,6.1568,4.6488,16.4275,23.3023
2017/5/31,9.11,,44.8885,25.8548,,,,,3.3667,9.5927,16.248,8.66,7.5536,10.5717,6.236,4.6202,16.4275,23.274
2017/6/1,8.82,,43.8174,25.8548,,,,,3.3109,9.2582,15.5427,8.42,7.3526,9.772,6.3284,4.5252,15.9853,21.6696
2017/6/2,8.95,,44.8008,25.8548,,,,,3.3202,9.3369,15.6075,8.39,7.477,9.9183,6.3152,4.5917,16.1453,22.2138
2017/6/5,9.14,,44.8203,25.8548,,,,,3.3016,9.4549,15.5508,8.35,7.4962,9.9573,6.2888,4.6107,16.4581,22.3057
2017/6/6,9.19,,44.8203,25.8548,,,,,3.3295,9.5927,15.194,8.35,7.5249,9.889,6.335,4.6107,16.6003,22.4329
2017/6/7,9.46,,44.8203,25.8548,,,,,3.3853,9.7403,15.7535,8.5,7.7068,10.2596,6.3812,4.6868,16.8942,24.6734
2017/6/8,9.43,,44.8203,25.8548,,,,,3.3946,9.7993,15.8427,8.48,7.6589,10.1523,6.3284,4.6488,17.1218,26.0869
2017/6/9,9.45,,44.8203,25.8548,,,,,3.3946,9.7009,16.0535,8.65,7.7547,10.2108,6.5066,4.6678,17.1786,25.2176
2017/6/12,9.09,,44.8203,25.8548,,,,,3.3481,9.9764,15.721,8.42,7.544,9.9475,6.5197,4.6107,17.2071,23.6486
2017/6/13,9.23,,44.8203,25.8548,,,,,3.3667,9.9174,15.8264,8.51,7.6589,9.9963,6.5329,4.6678,17.226,24.9208
2017/6/14,9.31,,44.8203,25.8548,,,,,3.3667,9.7501,15.4697,8.55,7.6494,10.0646,6.2822,4.6678,16.9985,24.4684
2017/6/15,9.51,,44.8203,25.8548,,,,,3.3853,10.1141,15.8102,8.65,7.6494,11.0691,6.2954,4.7063,17.2545,25.0126
2017/6/16,9.7,,44.8203,25.8548,,,,,3.3946,10.5077,15.8021,8.52,7.6494,10.7277,6.2077,4.6678,17.2166,24.6593
2017/6/19,9.77,,44.8203,25.8548,11.8263,,,,3.4039,10.547,15.8589,8.68,7.6494,10.8252,6.2819,4.7931,17.2166,24.532
2017/6/20,10.06,,44.8203,25.8548,13.0081,,,,3.5434,10.5667,15.94,9.27,7.6494,10.6887,6.2684,4.7738,17.1407,24.3483
2017/6/21,10,,44.8203,25.8548,14.3077,,,,3.5062,10.4486,15.8751,9.04,7.6494,10.6009,6.2886,4.8414,17.0175,24.1433
2017/6/22,9.6,,44.8203,25.8548,15.7369,,,,3.5341,10.4191,15.9805,8.88,7.6685,10.2108,6.3696,4.8703,16.6951,23.6274
2017/6/23,9.72,,44.8203,25.8548,17.3114,,,,3.5341,10.5962,15.567,8.73,7.5249,10.1036,6.4843,4.851,16.5434,23.274
2017/6/26,9.78,,44.8203,25.8548,19.0429,,,,3.5341,10.852,15.5589,8.77,7.6685,10.2108,6.5923,4.8414,16.7046,23.6415
2017/6/27,9.7,,44.8203,25.8548,20.9472,,,,3.5155,10.7241,16.1345,8.76,7.8121,10.3669,6.5788,4.8124,17.0933,23.6062
2017/6/28,9.55,,44.8203,25.8548,23.0439,,,,3.5155,10.5962,15.94,8.58,7.7547,10.1036,6.545,4.7256,16.8089,23.1185
2017/6/29,9.55,,44.8203,25.8548,25.3487,,,,3.5434,10.5962,17.5372,8.57,7.8983,10.1621,6.5113,4.7449,16.7994,23.3023
2017/6/30,9.59,,44.8203,25.8548,25.8945,,,,3.5527,10.5569,17.4318,8.57,7.8217,10.4547,6.5315,4.6967,16.6667,23.5779
2017/7/3,9.66,,44.8203,25.8548,26.0515,,,,3.5527,10.5864,17.8939,8.62,7.8313,10.3864,6.4641,4.7642,16.8563,23.8535
2017/7/4,9.75,,44.8203,25.8548,26.7387,,,,3.5713,10.5864,17.9345,8.59,7.7738,10.2889,6.3494,4.7256,16.7046,23.903
2017/7/5,9.81,,44.8203,25.8548,27.1313,,,,3.5713,10.5372,18.1128,8.62,7.8121,10.5132,6.4033,4.7546,16.6951,24.0514
2017/7/6,9.8,,44.8203,25.8548,26.5737,,,,3.562,10.5372,17.7399,8.7,7.8121,10.4644,6.3764,4.7642,16.534,23.903
2017/7/7,9.77,,44.8203,25.8548,27.4807,,,,3.5713,10.3503,18.7047,8.61,7.9078,10.874,6.3426,4.7738,16.5245,24.4614
2017/7/10,9.63,,44.8203,25.8548,25.9298,,,,3.562,10.4785,18.7209,8.56,7.8983,10.6204,6.545,4.7835,16.4012,23.8465
2017/7/11,9.6,,44.8203,25.8548,26.2675,,,,3.5341,10.3207,17.9345,8.46,7.9653,10.2498,6.5046,4.7835,16.1832,23.2245
2017/7/12,9.35,,44.8203,23.416,27.8773,,,,3.4876,10.1332,18.875,8.38,7.8121,10.1816,6.599,4.7063,16.0884,23.3235
2017/7/13,9.45,,44.8203,22.8158,27.6613,,,,3.5527,10.0345,18.4615,8.41,7.8217,10.3571,6.761,4.9282,16.0505,23.0337
2017/7/14,9.39,,44.8203,23.1729,29.8405,,,,3.5527,10.0937,18.5588,8.66,7.7355,10.1133,6.8487,4.8703,15.9272,22.7722
2017/7/17,9.77,,44.8203,20.8556,26.8564,,,,3.5248,9.5609,16.7021,8.08,7.209,9.2161,6.707,4.5906,14.7611,20.5105
2017/7/18,10.75,,44.8203,19.959,28.1521,,,,3.5434,9.6596,16.0616,8.07,7.276,9.3136,7.0376,4.6581,14.9792,20.56
2017/7/19,11.83,,44.8203,19.4424,27.3669,5.2324,,,3.6643,9.8076,15.8913,8.17,8.0036,9.4599,7.0309,4.7449,15.3489,20.666
2017/7/20,12.11,,44.8203,19.7463,25.4861,5.7586,,,3.6364,9.9556,15.6724,8.32,8.8078,9.4111,7.0511,4.7546,15.055,20.8003
2017/7/21,11.28,,44.8203,19.45,23.7075,6.3344,,,3.6457,9.926,15.6643,8.34,8.9897,9.3234,7.2198,4.7063,15.1119,20.8073
2017/7/24,11.13,,44.8203,20.1338,23.9823,6.9699,,,3.6829,10.0641,15.7535,8.3,9.2003,9.3234,7.1118,4.8703,15.2446,21.0194
2017/7/25,10.9,,44.8203,19.488,24.002,7.6649,,,3.6364,9.9063,15.567,8.36,8.8939,9.3429,7.0039,5.3139,15.055,21.1042
2017/7/26,11.09,,44.8203,19.2069,24.7362,8.4294,,,3.6178,9.7188,15.34,8.2,9.4684,9.2063,7.0039,5.2464,15.311,20.9346
2017/7/27,11.43,,44.8203,19.6703,26.3774,9.2733,,,3.6364,9.9161,15.6075,8.33,9.2482,9.3234,6.8554,5.555,15.529,21.4505
2017/7/28,11,,44.8203,19.4576,27.0528,10.1967,,,3.6085,9.7879,15.5021,8.32,9.3056,9.2161,6.9364,5.6322,15.529,21.2173
2017/7/31,11.22,,44.8203,19.3892,26.6719,11.2193,,,3.6178,9.7188,15.7697,8.26,9.9949,9.5574,6.9431,5.5936,15.3679,21.2385
2017/8/1,10.88,,44.8203,19.4348,25.5961,12.3412,,,3.6271,10.0049,15.7778,8.2,9.8609,9.4892,7.0781,5.4104,15.3868,21.2031
2017/8/2,10.72,,44.8203,19.0549,24.9914,13.5724,,,3.5899,9.8668,15.6967,8.12,9.9662,9.2453,6.8757,5.4779,15.2067,20.5741
2017/8/3,10.44,,44.8203,19.45,24.9561,14.9326,,,3.5992,9.7583,16.0616,8.19,10.9618,9.2648,6.7542,5.4297,15.3679,20.9346
2017/8/4,10.46,,44.8203,21.395,24.7048,16.4219,,,3.5713,9.6892,15.9886,8.17,11.3448,9.1381,6.734,5.2657,15.1309,20.8144
2017/8/7,10.5,,44.8203,23.5375,25.1249,18.0601,,,3.5806,9.5905,17.2777,8.21,12.4553,9.1576,6.707,5.2946,16.022,21.0547
2017/8/8,10.85,,44.8203,25.8852,24.4574,18.5565,,,3.5527,9.6201,17.7966,8.25,12.4553,9.1478,6.8014,5.3429,15.7566,22.2209
2017/8/9,10.71,,44.8203,25.2242,24.1198,16.6999,,,3.5341,9.7583,17.7237,8.23,12.5894,9.2356,6.7137,5.285,15.6712,22.334
2017/8/10,10.29,,44.8203,24.039,23.6839,16.2332,,,3.5527,9.6004,17.1642,8.11,12.0532,9.1088,6.734,5.1789,15.4058,22.3976
2017/8/11,9.98,,44.8203,26.4398,23.7703,17.8615,,,3.5527,9.6398,17.2129,8.12,11.8235,8.8747,6.599,5.015,15.2541,23.4436
2017/8/14,10.14,,44.8203,29.0838,24.3436,19.6487,,,3.562,9.9063,17.8696,8.2,12.35,8.9625,6.7272,5.0921,15.4342,23.2174
2017/8/15,10.06,,44.8203,29.6385,24.6891,21.5947,,,3.5434,10.0543,17.9345,8.19,12.3213,9.0113,6.7272,5.0921,15.4911,22.9347
2017/8/16,10.35,,44.8203,28.7571,25.121,21.545,,,3.5248,10.1825,17.5777,8.2,12.4553,9.1283,6.6463,5.1017,15.567,22.6662
2017/8/17,10.33,,44.8203,29.7448,25.0817,23.6995,,,3.5434,10.1135,17.9183,8.32,13.6999,9.1088,6.734,5.1403,15.7945,22.4117
2017/8/18,10.38,,44.8203,27.7162,24.3593,23.362,,,3.5899,10.1135,17.0507,8.78,12.3309,9.0698,6.707,5.15,15.567,22.228
2017/8/21,10.43,,44.8203,27.815,25.9141,25.6952,,,3.5713,10.1924,17.3345,8.58,12.032,9.1673,6.7137,5.1885,15.6238,22.5177
