ÈÕÆÚ,000156.SZ,000529.SZ,000665.SZ,000673.SZ,000719.SZ,000793.SZ,000802.SZ,000892.SZ,000917.SZ,002175.SZ,002181.SZ,002188.SZ,002238.SZ,002292.SZ,002343.SZ,002445.SZ,002607.SZ,002621.SZ,002638.SZ,002659.SZ,002699.SZ,002739.SZ,002858.SZ,002905.SZ,300027.SZ,300089.SZ,300133.SZ,300182.SZ,300192.SZ,300251.SZ,300282.SZ,300291.SZ,300338.SZ,300364.SZ,300426.SZ,300528.SZ,300654.SZ,300788.SZ,600037.SH,600088.SH,600136.SH,600158.SH,600229.SH,600455.SH,600551.SH,600576.SH,600636.SH,600637.SH,600661.SH,600715.SH,600757.SH,600825.SH,600831.SH,600880.SH,600936.SH,600959.SH,600977.SH,600996.SH,601019.SH,601098.SH,601595.SH,601599.SH,601801.SH,601811.SH,601858.SH,601900.SH,601928.SH,601929.SH,601949.SH,601999.SH,603096.SH,603103.SH,603721.SH,603999.SH
2014/3/18,24.1161,7.4644,8.4189,6.0521,9.1333,13.0656,9.6006,5.5,14.4566,3.5178,10.7774,8.71,7.4274,19.8143,6.1343,2.7279,2.5308,4.0373,4.8482,5.26,4.8846,,,,13.2918,5.0977,13.1068,6.053,7.4219,7.536,8.0105,9.5494,9.5752,,,,,,7.7987,13.7172,5.7612,8.2539,5.5513,14.68,16.7829,3.7767,11.5269,25.7595,19.9717,3.2503,8.3212,9.1445,7.7609,12.8382,,,,,,12.3084,,3.5847,5.7115,,,,8.5388,6.7799,,6.6978,,,,
2014/3/19,24.1161,7.4061,8.4463,6.0971,9.1403,13.0656,9.5515,5.54,14.1996,3.5225,10.802,8.87,7.4719,19.1399,6.1686,3.0013,2.5406,4.1072,4.8083,5.46,5.0328,,,,12.8692,5.1735,12.3167,6.0256,8.016,7.536,7.9895,9.5494,10.5341,,,,,,7.8453,13.6682,5.7165,8.7273,5.6635,15.14,16.6003,3.8949,12.0854,25.6318,19.4581,3.2207,8.4545,8.9763,7.8498,12.6616,,,,,,12.1129,,3.5847,5.6387,,,,8.5566,6.7896,,6.802,,,,
2014/3/20,24.1161,7.4256,8.1577,6.0371,8.7308,13.0656,8.8833,5.34,13.8241,3.3627,10.0269,8.56,7.1269,17.8953,6.1549,3.3009,2.4916,3.9544,4.6446,5.63,4.8099,,,,12.2451,5.2573,11.0863,5.8837,7.6514,7.536,7.7373,9.5494,10.9839,,,,,,7.5099,12.7619,5.6173,8.2638,5.4859,14.54,15.8606,3.8722,11.758,24.313,18.5,3.191,8.0641,8.521,7.4548,11.3955,,,,,,11.6284,,3.5847,5.352,,,,8.131,6.6005,,6.5841,,,,
2014/3/21,24.1161,7.9213,8.3501,6.2372,8.9945,13.0656,9.0307,5.5,13.9131,3.4534,10.4637,8.7,7.6221,17.8606,6.2508,3.6324,2.5505,4.045,4.7244,5.99,5.0079,,,,12.422,5.3051,10.9505,5.6584,7.7099,7.536,7.909,9.5494,9.8855,,,,,,7.8732,13.1783,5.6173,8.5695,5.6167,14.89,15.8606,3.9358,12.0084,25.2702,18.905,3.2108,8.2545,9.0455,7.6227,10.9694,,,,,,12.4104,,3.5847,5.5204,,,,8.3083,6.6538,,6.802,,,,
2014/3/24,24.1161,7.9213,8.3639,6.2372,8.932,13.0656,9.2469,5.62,13.6463,3.5178,10.2791,8.84,7.5164,16.6011,6.292,3.9959,2.5603,4.0088,4.8323,6.09,5.0602,,,,12.2402,5.2892,10.5678,5.5086,7.5794,7.536,7.8459,9.5494,9.1777,,,,,,7.9291,13.1783,5.6669,8.9245,5.6167,15.31,15.2945,4.2449,11.8351,25.2702,18.9445,3.2997,8.1688,9.1445,7.6425,11.1215,,,,,,12.2489,,3.5847,5.5295,,,,8.2817,6.5859,,6.821,,,,
2014/3/25,24.1161,7.9018,8.3639,6.2372,9.3693,13.0656,9.1093,5.64,13.8439,3.5559,10.5929,8.85,7.5498,16.6011,6.3194,3.9988,2.642,3.9492,4.7883,5.98,4.9506,,,,12.3434,5.1934,10.8188,5.5034,7.6919,7.536,8.0701,9.5494,8.9685,,,,,,8.0596,13.7172,5.5825,8.816,5.7663,15.36,15.5593,4.2176,11.5558,25.2702,18.4309,3.2948,8.2926,9.5305,7.8004,11.2433,,,,,,12.1129,,3.5847,5.6387,,,,8.326,6.3095,,6.821,,,,
2014/3/26,24.1161,7.9115,8.3776,6.2372,9.2374,13.0656,9.4336,5.84,13.8834,3.544,10.7959,8.85,7.4941,16.8491,6.2166,4.0134,2.6322,3.9259,4.8842,5.72,4.9992,,,,12.8299,5.1934,11.0451,5.4682,7.7865,7.536,8.1121,9.5494,8.9859,,,,,,8.0223,13.5457,5.5379,8.7569,5.6541,15.32,15.7602,4.4994,11.864,25.2702,18.6778,3.4331,8.2545,9.5701,7.7214,11.5172,,,,,,12.1214,,3.5847,5.6114,,,,8.4236,6.4162,,6.7831,,,,
2014/3/27,24.1161,7.9115,8.5769,6.2372,9.2027,13.0656,9.07,5.73,13.5079,3.6871,10.2607,9.06,7.305,15.6243,6.0864,3.8214,2.557,3.7861,4.6845,5.58,4.7563,,,,12.1518,5.1934,10.041,5.3432,7.6649,7.536,7.6883,9.5494,8.4838,,,,,,7.8453,13.5212,5.4882,8.4808,5.542,15.42,14.7832,4.9493,11.4595,25.2702,17.6703,3.4282,7.9213,9.4315,7.6523,10.9511,,,,,,11.3819,,3.5847,5.4293,,,,8.1842,6.3434,,6.5747,,,,
2014/3/28,24.1161,8.3489,8.3226,6.2372,8.7655,13.0656,8.7261,5.94,13.2411,3.6942,9.2334,8.69,7.1436,14.583,5.9698,3.5713,2.4785,3.7653,4.4688,5.4,4.4014,,,,11.685,5.1934,9.7941,5.1296,6.9448,7.536,7.5132,9.5494,8.3513,,,,,,7.5378,12.9333,5.4882,8.106,5.4579,14.11,14.2992,4.7266,11.5365,25.2702,17.3049,3.3244,7.7404,9.2336,7.4252,10.598,,,,,,11.1864,,3.5847,5.4385,,,,7.8915,5.7421,,6.6031,,,,
2014/3/31,24.1161,7.7755,8.1027,6.2372,8.6267,13.0656,8.785,5.66,13.2905,3.3866,9.2395,8.53,7.1714,15.0491,6.0041,3.5742,2.4589,3.7861,4.4928,5.49,4.222,,,,11.685,5.1934,9.6953,5.3002,7.1518,7.536,7.4256,9.5494,8.4559,,,,,,7.5564,12.5577,5.4337,8.2934,5.4018,13.83,14.5092,4.5221,10.4484,22.746,16.6925,3.2454,7.7404,8.6794,7.4252,10.8049,,,,,,10.9908,,3.5847,5.4248,,,,7.8915,5.9118,,6.4326,,,,
2014/4/1,24.1161,7.6783,8.1783,6.2372,8.7794,13.0656,8.9521,5.68,13.4388,3.4462,9.3318,8.88,7.3161,15.2227,6.1343,3.6353,2.4753,3.8145,4.7005,5.63,4.3678,,,,11.8275,5.1934,10.3044,5.3549,7.5299,7.536,7.5657,9.5494,8.564,,,,,,7.6869,12.9007,5.5528,8.392,5.4018,14.12,14.9019,4.713,10.5062,22.8453,16.7221,3.2454,7.8356,8.7585,7.5437,10.8246,,,,,,11.3989,,3.5847,5.5204,,,,7.9979,5.9748,,6.5178,,,,
2014/4/2,24.1161,7.5325,8.144,6.2372,8.6614,13.0656,8.8145,5.72,13.1818,3.3794,9.381,8.95,7.2326,15.1731,6.0041,3.6353,2.472,3.6592,4.6326,5.68,4.2968,,,,11.685,5.1934,10.3579,5.2468,7.6064,7.536,7.359,9.5494,8.2188,,,,,,7.6589,12.7129,5.4982,8.5596,5.4018,14.07,14.7558,4.6766,10.795,22.4341,16.7024,3.2108,7.807,8.62,7.5832,10.5389,,,,,,11.2629,,3.5847,5.6023,,,,7.927,5.9264,,6.4894,,,,
2014/4/3,24.1161,7.2798,8.144,6.2372,8.7447,13.0656,8.8636,5.95,13.3498,3.4057,9.707,8.97,7.3328,15.1632,5.9904,3.583,2.4949,3.7964,4.6446,5.5,4.3541,,,,11.7783,5.1934,10.3126,5.0528,7.6874,7.536,7.3485,10.5046,8.2292,,,,,,7.6776,12.868,5.5925,9.0527,5.598,14.12,14.9293,4.5812,10.7854,22.0866,16.8802,3.2306,7.8547,8.6101,7.7017,10.7064,,,,,,11.1779,,3.5847,5.6023,,,,7.9447,5.936,,6.5368,,,,
2014/4/4,24.1161,7.4256,8.1783,6.2372,9.1472,13.0656,8.9422,6.24,13.4783,3.4343,9.8485,9.28,7.4329,16.6805,6.1001,3.6266,2.5178,3.843,4.7404,5.79,4.4973,,,,11.8864,5.1934,10.7447,5.1961,7.764,7.536,7.4466,11.5553,8.3931,,,,,,7.7242,12.9088,5.6272,9.1415,5.5046,14.31,15.2306,4.7084,10.8336,22.4979,17.0184,3.3392,8.0546,8.7783,7.7214,11.386,,,,,,11.3819,,3.5847,5.6706,,,,8.0423,5.9651,,6.6694,,,,
2014/4/8,24.1161,7.513,8.2677,6.2372,9.1611,13.0656,9.5908,6.24,13.7747,3.5845,9.7686,9.33,7.6444,16.6656,6.1686,3.6877,2.5701,3.9181,4.7923,5.91,4.7028,,,,11.798,5.1934,10.5801,5.2872,7.827,7.536,7.4291,12.7098,8.3478,,,,,,7.9105,12.9007,5.8058,9.1513,5.5607,14.44,15.1849,5.0629,10.9202,22.7531,16.5443,3.4133,8.0927,8.8872,7.7214,11.514,,,,,,11.6199,,3.5847,5.7434,,,,8.1132,6.1106,,6.7262,,,,
2014/4/9,26.5239,7.5811,8.4876,6.2372,9.4317,13.0656,9.748,6.24,14.0415,3.5893,10.7466,9.27,7.8057,16.6111,6.2166,3.9058,2.5766,3.9155,4.8123,5.92,4.7451,,,,12.0044,5.1934,10.6336,5.3159,7.7865,7.536,7.7373,12.7971,8.5152,,,,,,8.5068,13.5375,6.0142,9.0626,5.5513,14.75,15.6506,5.0266,11.0262,23.4267,17.1962,3.4084,8.3212,9.1247,8.0177,11.6027,,,,,,11.6794,,3.5847,5.8207,,,,8.2817,6.4501,,6.8399,,,,
2014/4/10,29.1773,7.4839,8.4601,6.2372,9.3623,13.0656,9.6399,6.24,14.0613,3.5416,10.7466,9.26,7.7278,16.7548,6.1892,3.9,2.5505,3.8689,4.9241,5.82,4.7725,,,,12.0142,5.1934,10.7406,5.381,7.8585,7.536,7.7303,12.4914,8.3652,,,,,,8.4416,13.4232,5.9597,9.1415,5.5607,14.71,15.5958,5.4265,11.0743,24.157,18.905,3.3788,8.3307,9.1445,7.9979,11.6913,,,,,,11.7984,,3.5847,5.7889,,,,8.2817,6.4016,,6.821,,,,
2014/4/11,32.095,7.3089,8.412,6.2372,9.1541,13.0656,9.2862,6.24,13.9921,3.5726,10.7466,9.26,7.6722,16.4871,6.1617,3.7342,2.5243,3.8094,4.8842,5.77,4.7713,,,,11.8127,5.1934,10.5348,5.1869,7.8,7.536,7.4886,12.8135,7.9468,,,,,,8.4975,13.8641,6.307,10.0586,5.6541,14.94,15.2945,5.322,11.3343,25.015,19.2211,3.4035,8.3307,9.0357,7.9091,11.4845,,,,,,11.6284,,3.5847,5.7889,,,,8.2374,6.4501,,6.7641,,,,
2014/4/14,33.2186,7.5325,8.6456,6.2372,9.3415,13.0656,9.7972,6.24,13.9625,3.5702,10.7466,9.36,7.7278,16.1648,6.1275,3.9843,2.6126,3.8663,4.9361,5.79,4.7675,,,,11.9798,5.1934,10.5883,5.2065,7.935,7.536,7.5202,13.7714,8.034,,,,,,8.4882,13.9295,6.307,10.3248,5.6074,15.2,15.8789,5.322,11.2573,25.6247,19.2408,3.5072,8.3116,9.0455,7.9979,11.5239,,,,,,11.5094,,3.5847,5.8389,,,,8.2551,6.7217,,6.821,,,,
2014/4/15,33.0959,7.377,8.4876,6.2372,9.168,13.0656,9.6105,6.24,13.6166,3.5416,10.7466,9.43,7.611,16.0061,6.2371,4.0599,2.5701,3.8819,4.98,5.73,4.6467,,,,11.8225,5.1934,10.2427,5.1309,7.9755,7.536,7.3555,13.8096,8.1351,,,,,,8.2739,13.611,6.307,10.8475,5.5139,15.08,15.6872,5.322,11.0358,24.8022,20.031,3.443,8.4735,8.8377,7.9091,11.3466,,,,,,11.4669,,3.5847,5.8662,,,,8.2196,6.4986,,6.8494,,,,
2014/4/16,31.4907,7.3089,8.5907,6.8624,9.2582,13.0656,10.1116,6.24,13.7352,3.4486,10.7466,9.36,7.7334,16.2392,6.2234,4.0279,2.593,3.8586,4.9321,5.68,4.6206,,,,11.8225,5.1934,10.3208,5.1505,7.9665,7.536,7.31,13.3402,7.9747,,,,,,8.2646,13.4967,6.307,11.1335,5.5326,15.33,16.0889,5.322,11.161,25.9651,20.1791,3.4825,8.3593,8.808,7.9683,11.4155,,,,,,11.5094,,3.5847,5.7889,,,,8.1576,6.2561,,6.821,,,,
2014/4/17,30.3765,7.4061,8.625,6.1772,9.2791,13.0656,9.9053,6.24,14.2293,3.4653,11.8232,9.38,7.6221,16.0309,6.2097,3.961,2.593,3.9181,4.9521,5.98,4.5919,,,,11.8275,5.1934,10.4402,5.2351,7.989,7.536,7.3415,13.6186,7.9956,,,,,,8.4602,13.6355,6.307,10.8573,5.6728,15.82,15.7419,5.322,11.0743,25.7098,19.6458,3.4677,8.3688,8.7585,7.9782,11.1792,,,,,,11.6029,,3.5847,5.7934,,,,8.2196,6.324,,6.7262,,,,
2014/4/18,30.5936,7.4061,8.7762,5.777,9.1611,13.0656,10.092,6.24,14.0712,3.513,11.7186,9.32,7.4162,15.9317,6.3125,4.1268,2.5962,3.8741,5,5.93,4.5944,,,,11.7881,5.1934,10.4484,5.2677,7.8945,7.536,7.7058,14.4646,8.0026,,,,,,8.6186,13.7743,6.307,11.2518,5.6354,15.57,15.7328,5.322,10.9876,26.0856,19.9026,3.4035,8.4449,8.7585,7.9387,11.1595,,,,,,11.7559,,3.5847,5.798,,,,8.2019,6.3192,,6.9157,,,,
2014/4/21,29.9704,7.2992,8.79,6.0271,8.8765,13.0656,10.4359,6.24,14.2293,3.4868,11.3987,9.07,7.2605,15.183,6.2303,4.2141,2.5374,3.7369,4.8802,6.09,4.4288,,,,11.6456,5.1934,10.4772,5.3432,7.836,7.536,7.6252,14.1644,7.7689,,,,,,9.1031,12.5741,6.307,11.025,5.5794,15.32,15.0023,5.322,10.7565,25.3695,21.8978,3.3936,8.3783,8.5408,7.7906,10.7753,,,,,,11.7304,,3.5847,5.6205,,,,7.9181,6.3046,,6.7547,,,,
2014/4/22,30.3576,7.0465,8.9068,6.4022,8.9737,13.0656,10.2394,6.24,14.3182,3.4629,10.9066,8.9,7.355,14.7814,6.3057,4.1763,2.5178,3.7032,4.8123,6.29,4.4724,,,,11.3017,5.1934,10.4772,5.2364,7.8315,7.536,7.2785,14.6311,7.6922,,,,,,9.7647,12.4026,6.307,11.1926,5.6915,15.19,14.9475,5.322,10.8817,25.4049,21.9373,3.3689,8.5211,8.5804,8.0572,10.9329,,,,,,11.5689,,3.5847,5.5977,,,,7.8827,6.2464,,6.7736,,,,
2014/4/23,28.7429,7.0271,8.7419,7.0425,8.8904,13.0656,10.0527,6.24,14.585,3.4677,11.1096,9,7.2716,15.0739,6.4907,4.1966,2.5112,3.7084,5.008,6.09,4.4736,,,,11.0904,5.1934,10.0492,5.2716,7.6559,7.536,7.1874,14.6475,7.8003,,,,,,9.8951,12.4761,6.307,10.808,5.8037,15.3,14.8927,5.322,10.7662,23.9656,21.4928,3.3442,8.3783,8.3924,8.1263,10.667,,,,,,11.5519,,3.5847,5.5795,,,,7.8472,6.0961,,6.6031,,,,
2014/4/24,28.7996,6.891,8.5975,7.2976,8.6544,13.0656,9.6792,6.24,14.4467,3.3532,9.9962,8.95,7.1993,15.2574,6.148,4.1326,2.4753,3.7006,4.8642,5.94,4.5185,,,,11.3312,5.1934,9.6995,5.2221,7.6199,7.536,7.0368,14.2708,7.9189,,,,,,9.7088,12.321,6.307,10.2755,5.7569,15.68,14.564,5.322,11.1706,24.2137,20.0409,3.4035,8.2736,8.046,7.7902,10.8443,,,,,,11.6369,,3.5847,5.5022,,,,7.6876,6.0136,,6.461,,,,
2014/4/25,28.3558,6.7744,8.2196,7.4276,8.2658,13.0656,8.8538,6.24,14.1107,3.2721,9.2272,8.68,7.0101,14.7913,5.7368,3.8971,2.5374,3.7058,4.8842,6.36,4.2719,,,,11.0363,5.1934,9.6748,5.0789,7.3589,7.536,6.5534,14.1917,7.5074,,,,,,9.3733,11.8719,6.307,10.2657,5.9158,15.7,13.6783,5.322,11.6906,24.6037,19.0235,3.3145,7.8166,7.6402,7.3552,10.6374,,,,,,11.1949,,3.5847,5.3838,,,,7.4305,5.9264,,6.3283,,,,
2014/4/28,25.5419,6.3176,7.8691,7.4426,7.8286,13.0656,9.011,6.24,13.6364,3.2196,9.2026,8.3,6.7931,14.4888,5.4832,3.6266,2.4327,3.6255,4.7324,6.18,4.0203,,,,10.449,5.1934,9.6295,4.9226,7.2914,7.536,6.5604,13.6186,7.0646,,,,,,9.392,11.4065,6.307,9.7825,5.3364,15.43,13.1031,5.322,11.6906,23.5472,18.4111,3.0527,7.7499,7.4819,7.1772,9.9086,,,,,,10.3448,,3.5847,5.2883,,,,7.129,5.7566,,5.9115,,,,
2014/4/29,26.1085,6.4245,7.9034,7.5426,7.8355,13.0656,9.0798,6.24,13.755,3.2888,9.3072,8.46,6.8988,14.5285,5.5723,3.6964,2.3772,3.6126,4.7684,6.6,4.0614,,,,10.5477,5.1934,10.1398,4.9486,7.3409,7.536,6.7216,14.1644,7.3052,,,,,,9.3547,11.6351,6.307,10.1177,5.0653,16.97,13.4226,5.322,12.1143,24.0719,18.3914,3.1021,7.8261,7.7986,7.286,9.6426,,,,,,10.6508,,3.5847,5.352,,,,7.2443,6.0961,,5.9494,,,,
2014/4/30,27.1471,6.6091,7.9721,8.2979,7.9257,13.0656,9.5613,6.24,13.8241,3.3842,9.3564,8.58,6.9712,14.9202,5.5997,3.7255,2.3935,3.799,4.7843,6.58,4.1137,,,,10.755,5.1934,10.7817,4.9486,7.3859,7.536,6.655,13.886,7.3714,,,,,,9.215,11.8311,6.307,9.9008,5.1214,17,13.6509,5.322,13.0292,23.9869,18.8457,3.1515,8.1403,7.947,7.3156,9.7904,,,,,,10.9228,,3.5847,5.4749,,,,7.3507,6.1252,,6.0631,,,,
2014/5/5,27.4493,6.6383,7.979,8.2979,7.8841,13.0656,9.6203,6.24,13.8933,3.4152,9.5471,8.85,6.9489,15.4508,5.6408,3.8505,2.4229,3.8482,4.992,6.48,4.1946,,,,10.8241,5.1934,10.7982,5.0255,7.4174,7.536,6.7636,14.2517,7.4461,,,,,,9.979,11.9127,6.307,10.167,5.1962,17.23,13.8062,5.322,13.1255,23.4125,19.4581,3.3442,8.1593,8.0064,7.4244,9.8101,,,,,,11.0503,,3.5847,5.4885,,,,7.4127,6.0136,,6.1389,,,,
2014/5/6,27.0055,6.5994,8.1577,8.2979,7.9396,13.0656,9.6989,6.24,14.0317,3.606,9.6763,8.76,7.0101,15.4458,5.6203,3.8534,2.4687,3.9285,5.2676,6.59,4.2357,,,,11.0166,5.1934,10.7406,5.0893,7.4804,7.536,7.268,14.3009,7.5008,,,,,,10.0535,11.929,6.307,10.1177,5.2149,17.01,13.8792,5.322,13.1736,23.0651,19.1815,3.359,8.1784,8.0262,7.454,10.2238,,,,,,11.0928,,3.5847,5.4794,,,,7.4393,6.0379,,6.1673,,,,
2014/5/7,28.4124,6.4245,7.9721,8.2979,7.773,13.0656,9.9053,6.24,13.4981,3.5368,8.7597,8.64,6.8376,14.6425,5.5792,3.7197,2.4131,3.8922,5.2995,6.28,4.5247,,,,10.6119,5.1934,10.1727,4.9031,7.4579,7.536,6.9142,14.249,7.1076,,,,,,9.4758,11.5371,6.307,9.2992,5.028,16.87,13.2492,5.322,13.1929,23.1785,18.6976,3.191,8.1784,7.7392,7.4343,9.8101,,,,,,11.0503,,3.5847,5.3429,,,,7.2265,5.8876,,6.1673,,,,
2014/5/8,28.0914,6.4245,7.9447,8.2979,7.8424,13.0656,9.9249,6.24,13.6166,3.5845,9.0365,8.65,6.8209,14.6723,5.5792,3.7167,2.4393,3.9026,5.2556,6.33,4.4213,,,,10.6119,5.1934,10.0246,4.8848,7.6424,7.536,6.7636,14.1176,7.1425,,,,,,9.569,11.6269,6.307,9.8416,5.0653,16.69,13.4226,5.322,12.9329,23.5331,18.9346,3.2404,8.226,7.7887,7.6616,9.8593,,,,,,10.9058,,3.5847,5.4157,,,,7.2443,5.907,,6.1957,,,,
2014/5/9,26.2501,6.5994,7.9103,8.613,7.7314,13.0656,10.1214,6.24,13.5178,3.5607,8.993,8.55,6.604,14.5433,5.5175,3.9029,2.4229,3.8715,5.3474,6.02,4.2681,,,,10.7353,5.1934,10.0534,4.7351,7.737,7.536,6.6515,13.4221,6.9185,,,,,,9.2615,11.382,6.307,9.457,5.0186,16.84,13.1213,5.322,12.6921,23.2565,17.9469,3.2602,7.8832,7.8382,7.6419,9.682,,,,,,10.9483,,3.5847,5.3474,,,,7.1999,5.7227,,6.0252,,,,
2014/5/12,26.9299,6.7841,8.1508,8.1529,8.0229,13.0656,10.1214,6.24,13.8241,3.5893,9.31,8.8,6.7931,14.9847,5.6888,3.9465,2.4687,3.7653,5.4153,6.08,4.3777,,,,10.9376,5.1934,10.3949,4.7898,7.782,7.536,6.8126,13.3345,7.2968,,,,,,9.6901,11.7086,6.307,10.4037,5.1308,16.98,13.8701,5.322,13.9633,23.5685,18.3025,3.3047,8.0546,8.0856,7.7704,9.948,,,,,,11.1013,,3.5847,5.5386,,,,7.4127,5.8103,,6.2715,,,,
2014/5/13,26.7033,6.7063,8.0958,8.2029,7.9882,13.0656,10.1214,6.24,13.8735,3.6108,9.31,8.91,6.8209,14.9847,5.6408,4.0221,2.4687,3.7343,5.5311,6.45,4.4948,,,,10.9376,5.1934,10.432,4.7077,7.8945,7.536,6.8407,13.4057,7.1873,,,,,,9.9231,11.7494,6.307,10.453,5.1775,16.63,13.797,5.322,13.8092,23.6678,18.8358,3.3096,8.0546,7.9767,7.8594,9.9775,,,,,,11.1098,,3.5847,5.5204,,,,7.3595,5.9223,,6.2526,,,,
2014/5/14,26.3067,6.7063,8.0684,8.3429,7.9118,13.0656,10.1214,6.24,13.923,3.5631,9.1981,8.81,6.7931,15.0394,5.6683,3.9494,2.4622,3.7135,5.3514,6.41,4.5832,,,,10.7994,5.1934,10.3126,4.7442,7.872,7.536,6.8547,13.5316,7.2769,,,,,,9.7926,11.7086,6.307,10.4333,5.1495,16.57,13.8609,5.322,13.5684,23.3133,18.8951,3.4035,7.9023,7.9569,7.8989,10.0563,,,,,,11.1268,,3.5847,5.5295,,,,7.4305,5.8396,,6.262,,,,
2014/5/15,25.5419,6.6383,7.8416,8.1579,7.7036,13.0656,10.1214,6.24,13.5969,3.5225,9.1484,8.66,6.6429,14.7508,5.5243,3.7546,2.3608,3.7032,5.2396,6.17,4.8223,,,,10.5082,5.1934,10.576,4.6699,7.7144,7.536,6.62,13.7671,6.8986,,,,,,9.5411,11.431,6.307,10.4333,5.0373,16.07,13.3405,5.322,12.8077,22.7744,18.3815,3.3639,7.7214,7.7689,7.8297,9.8396,,,,,,10.8803,,3.5847,5.4339,,,,7.2443,5.8103,,6.101,,,,
2014/5/16,25.3531,6.5605,7.766,8.1329,7.4191,13.0656,10.1214,6.24,13.8933,3.4891,9.0055,8.62,6.6874,14.2683,5.5449,3.7516,2.3575,3.6669,5.2556,6,4.6542,,,,10.1923,5.1934,10.3661,4.6882,7.6784,7.536,6.5604,13.4714,6.7542,,,,,,9.4386,11.4473,6.307,10.6996,5.0467,15.75,13.4409,5.322,13.1062,22.8807,18.1148,3.438,7.6357,7.8085,7.7012,9.6623,,,,,,10.8888,,3.5847,5.3884,,,,7.1999,5.8298,,5.9968,,,,
2014/5/19,25.7308,6.4828,7.7453,7.8177,7.5301,13.0656,10.1214,6.24,13.8834,3.5655,9.0614,8.57,6.7987,14.2185,5.5175,3.6993,2.3543,3.6163,5.3714,6.02,4.6707,,,,10.2565,5.1934,10.2797,4.6882,7.6649,7.536,6.6305,14.2545,6.7294,,,,,,9.4665,11.5371,6.307,11.0644,5.0186,16.23,14.7832,5.322,13.0677,22.5759,17.6111,3.4282,7.7214,7.7887,7.3057,9.751,,,,,,10.8888,,3.5847,5.4703,,,,7.2709,5.9418,,6.0157,,,,
2014/5/20,26.2029,6.5703,7.7591,7.9078,7.6203,13.0656,10.1214,6.24,13.9526,3.5464,9.9688,8.61,6.8265,14.3329,5.5517,3.74,2.3543,3.6241,5.4313,6.04,4.5554,,,,10.3305,5.1934,10.4237,4.6882,7.7099,7.536,6.6795,14.3038,6.7692,,,,,,9.6156,11.6269,6.307,10.9362,5.1027,16.79,14.7832,5.322,13.0292,22.5688,17.9765,3.4035,7.788,7.8085,7.3255,10.0366,,,,,,10.9228,,3.5847,5.484,,,,7.395,5.8542,,6.082,,,,
2014/5/21,26.2501,6.5994,7.8141,7.9728,7.6203,13.0656,10.1214,6.24,14.1996,3.5965,10.4722,8.77,6.8432,14.3877,5.5654,3.8273,2.3706,3.7371,5.5152,6.08,4.4703,,,,10.3898,5.1934,10.8517,4.6882,7.8225,7.536,6.6795,14.5064,6.9235,,,,,,9.6249,11.6841,6.307,10.956,5.1308,17.33,14.7923,5.322,12.8751,22.4624,18.1741,3.3738,7.8261,7.8777,7.4244,10.076,,,,,,10.9908,,3.5847,5.5704,,,,7.4393,5.7665,,6.0915,,,,
2014/5/22,26.0612,6.6091,7.7797,7.7577,7.6203,13.0656,10.1214,6.24,13.9921,3.5774,10.2982,8.99,6.8154,14.4275,5.5723,3.7749,2.3575,3.7176,5.4233,5.98,4.4292,,,,10.3947,5.1934,11.0657,4.6882,7.8225,7.536,6.6795,14.8623,6.9085,,,,,,9.3733,11.6678,6.307,10.5319,5.084,17.05,14.6006,5.322,12.721,22.583,18.2136,3.3738,7.807,7.8481,7.3552,10.273,,,,,,11.1183,,3.9441,5.5295,,,,7.3595,5.6447,,6.0252,,,,
2014/5/23,26.5334,6.6577,7.8553,8.0028,7.6203,13.0656,10.1214,6.24,14.1305,3.5774,10.5281,9.16,6.8821,14.7508,5.5997,3.8534,2.3739,3.7605,5.4273,6.01,4.646,,,,10.602,5.1934,11.506,4.6882,7.7865,7.536,6.6795,15.6071,7.1325,,,,,,9.5783,11.7984,6.307,10.6897,5.084,18.02,14.838,5.322,12.6921,22.8949,18.6383,3.4133,7.9023,7.8876,7.454,10.4109,,,,,,11.2034,,4.3366,5.6023,,,,7.4393,5.4645,,6.101,,,,
2014/5/26,27.7798,6.7452,8.0065,8.2679,7.6203,13.0656,10.1214,6.24,14.3479,3.8063,10.5468,9.18,6.9267,15.5866,5.682,3.9058,2.4033,3.7916,5.4712,6.13,4.7887,,,,10.908,5.1934,11.4937,4.6882,7.782,7.536,6.6795,16.1383,7.4411,,,,,,9.5504,11.9699,6.307,10.8672,5.1308,18.06,14.9841,5.322,12.6921,23.0722,19.6655,3.4084,7.9213,8.0361,7.4837,10.6768,,,,,,11.3904,,4.1711,5.6205,,,,7.5103,5.5619,,6.1578,,,,
2014/5/27,27.1188,6.6383,7.9653,8.0878,7.6203,13.0656,10.1214,6.24,14.1898,3.7634,10.64,9.12,6.91,15.3876,5.6888,3.9581,2.4131,3.7994,5.5511,6.08,4.6597,,,,10.5872,5.1934,11.4031,4.6882,7.7775,7.536,6.6795,16.6914,7.2918,,,,,,9.8672,11.7739,6.307,11.6462,5.1027,18.07,14.6279,5.322,12.6921,22.6893,19.389,3.3738,7.7785,7.9173,7.4145,10.4503,,,,,,11.2034,,3.9772,5.5613,,,,7.4748,5.4548,,6.101,,,,
