ÈÕÆÚ,000526.SZ,000676.SZ,000681.SZ,000835.SZ,002095.SZ,002103.SZ,002113.SZ,002123.SZ,002148.SZ,002168.SZ,002174.SZ,002247.SZ,002261.SZ,002315.SZ,002354.SZ,002425.SZ,002447.SZ,002464.SZ,002502.SZ,002517.SZ,002555.SZ,002558.SZ,002602.SZ,002619.SZ,002624.SZ,300031.SZ,300043.SZ,300051.SZ,300052.SZ,300059.SZ,300104.SZ,300113.SZ,300148.SZ,300226.SZ,300292.SZ,300295.SZ,300299.SZ,300315.SZ,300359.SZ,300413.SZ,300418.SZ,300431.SZ,300459.SZ,300467.SZ,300494.SZ,300518.SZ,300533.SZ,300770.SZ,300785.SZ,600226.SH,600373.SH,600633.SH,600634.SH,600640.SH,600652.SH,600892.SH,603000.SH,603258.SH,603444.SH,603533.SH,603613.SH,603888.SH
2017/8/14,31.17,10.2346,14.5411,9.73,32.0014,11.738,7.9732,10.25,11.5655,16.99,29.6683,12.113,9.4385,22.7833,21.9824,8.7407,5.98,14.4225,9.0912,10.8789,22.2756,43.1975,13.1416,6.3549,33.5345,17.4314,7.7645,10.77,17.2563,9.3178,15.33,20.9969,12.4626,38.4522,5.6688,20.2021,10.3879,7.5005,12.3944,11.8988,25.4778,20.1842,6.8088,33.8326,21.6803,58.29,74.044,,,4.9138,24.3191,18.511,18.15,17.8931,9.7313,11.39,14.4724,34.428,238.2046,,,27.6952
2017/8/15,31.06,10.4488,14.6308,9.77,32.1608,11.5787,7.9967,10.34,11.6346,16.99,29.4793,12.1725,9.4785,22.8494,21.9924,8.8182,5.98,14.3957,9.0119,11.0404,22.0927,42.8637,13.0248,6.3549,33.7024,17.471,7.8138,11.1,17.336,9.2,15.33,20.572,12.4427,37.9426,5.6096,20.8902,10.3726,7.6202,12.3146,11.8988,25.6072,20.1842,6.8088,35.4113,21.9759,58.4395,73.6717,,,4.8592,23.3722,18.2306,17.82,17.6476,10.07,11.25,14.9762,34.821,214.3804,,,27.9297
2017/8/16,31.85,10.5482,15.0391,9.86,32.8483,11.7778,8.032,10.53,12.0289,16.99,30.6334,12.2121,9.7778,23.2082,22.0323,8.857,5.98,14.7618,9.1011,11.3734,23.0942,43.9436,12.8962,6.3549,34.868,17.5999,7.9421,11.19,17.9537,9.782,15.33,20.8981,12.9404,38.772,5.6786,20.8804,10.6797,7.9692,13.0026,11.8988,26.1449,20.1842,6.8088,37.5596,22.4292,60.7025,74.5829,,,4.8592,24.2909,18.7818,17.86,19.2091,10.19,11.32,14.8478,35.2926,211.1769,,,28.4768
2017/8/17,32.68,10.6706,15.3279,9.8,33.6852,11.9371,7.985,10.76,12.5712,16.99,30.3449,12.1527,9.698,24.5583,21.1343,8.8763,5.98,15.061,9.111,11.4393,22.9594,44.1498,12.8222,6.3549,34.5618,17.947,8.0013,11.17,17.8441,9.7404,15.33,21.5304,13.3584,39.2616,5.8364,20.6641,11.0021,7.9393,13.0724,11.8988,26.0453,20.1842,6.8088,36.97,22.3504,61.5399,74.3379,,,4.8046,23.6347,18.7818,17.7,19.8278,10.13,11.19,14.8972,35.2337,209.0444,,,28.467
2017/8/18,32.33,10.5712,15.0989,9.68,33.5357,11.8276,7.8086,10.68,12.3938,16.99,29.4395,12.2022,9.6082,24.3884,20.4956,9.0895,5.98,15.5834,9.0714,11.5217,22.8246,43.7964,13.1377,6.3549,34.0284,17.6495,7.9815,10.99,17.3061,9.4772,15.33,21.1747,13.1693,38.3223,5.7575,21.8733,10.7718,8.069,12.883,11.8988,25.0995,20.1842,6.8088,36.4705,22.242,62.1082,73.4757,,,4.7991,22.7253,18.5691,17.66,21.2812,9.97,11.12,14.5712,34.4869,207.4755,,,28.1544
2017/8/21,31.95,10.5941,15.1088,9.74,33.8645,11.8973,8.0673,10.86,12.5219,16.99,29.4296,12.2715,9.6181,24.615,20.6453,8.9636,5.98,15.5745,9.111,11.8349,22.5646,43.0699,13.3403,6.3549,33.9691,17.5107,8.0506,11.21,17.3061,9.5534,15.33,21.1056,13.1892,38.4722,5.7378,21.7553,10.8639,7.9692,12.863,11.8988,25.438,20.1842,6.8088,36.3705,22.1927,63.8029,74.0244,,,4.8319,22.9034,18.5207,17.71,20.4367,10.07,11.39,14.6305,35.047,208.8189,,,28.6819
2017/8/22,31.34,10.4335,15.5072,9.7,34.7413,11.7778,8.1437,10.65,12.1374,16.99,29.1211,12.7469,9.4685,24.0296,20.6653,8.8085,5.98,15.2307,8.9524,11.8778,22.1504,42.8441,13.2818,6.3549,34.5025,17.3322,7.9223,11.48,16.8976,9.3732,15.33,20.5226,13.239,39.0518,5.6392,22.0306,10.5031,7.8097,12.534,11.8988,24.4125,20.1842,6.8088,35.841,21.5226,62.0085,73.9362,,,4.81,23.2878,18.1145,17.75,19.4742,9.98,11.79,14.4724,35.047,206.6488,,,28.3888
2017/8/23,31.43,10.5559,15.2881,9.65,33.8745,11.9471,7.9967,10.65,12.1275,16.99,28.753,12.7865,9.4585,24.2279,19.877,8.8763,5.98,15.1771,9.002,11.8811,22.0252,42.4317,13.2078,6.3549,33.7815,17.3421,7.8237,11.21,16.6684,9.1169,15.33,20.572,13.4182,38.5721,5.6491,22.0404,10.4416,7.7698,12.4941,11.8988,24.4822,20.1842,6.8088,35.5512,21.5817,62.2577,73.8284,,,4.8209,22.8378,17.8437,17.75,18.7181,10.08,11.53,14.2452,35.7642,199.5091,,,28.1153
2017/8/24,33,10.5941,15.2981,9.5,33.5955,11.9371,7.8145,10.58,11.7824,16.99,25.8777,13.1728,9.4186,22.9721,19.857,8.6728,5.98,15.1414,8.9623,11.6668,20.2147,41.931,13.3987,6.3549,33.337,17.0347,7.7349,11.05,16.6983,9.1516,15.33,20.1965,13.0897,37.0532,5.6589,22.935,10.3726,7.7698,12.2049,11.8988,24.5718,20.1842,6.8088,34.1723,20.8722,61.3405,73.2798,,,4.8482,21.8628,18.1435,17.71,18.5118,9.66,11.31,14.3341,35.0863,196.1271,,,27.7929
2017/8/25,32.85,10.7318,15.4375,9.66,34.273,12.1462,7.9321,10.83,12.3642,16.99,25.818,13.1827,9.4984,25.2665,20.2961,8.8376,5.98,15.186,8.9723,11.9338,20.388,42.0979,13.2585,6.3549,33.4456,17.1438,7.7842,11.27,16.8876,9.6642,15.33,20.4238,13.1693,37.7027,5.8068,22.9055,10.7411,7.8496,12.3645,11.8988,24.9501,20.1842,6.8088,36.1008,21.2959,62.0583,73.9362,,,4.8537,22.069,18.1242,17.72,18.7573,9.71,11.34,14.3835,35.4891,199.8003,,,28.2814
2017/8/28,32.23,10.8924,15.6666,9.72,34.8808,12.2756,7.9732,10.95,12.4332,16.99,25.818,13.2223,9.678,25.3326,20.4358,8.9054,5.98,15.2083,9.0317,12.8239,20.8214,42.2157,13.1961,6.3549,33.2777,17.352,7.8928,11.47,17.2065,10.2669,15.33,20.9178,13.2489,38.5221,5.8758,23.0038,10.6797,7.9194,12.6536,11.8988,26.1847,20.1842,6.8088,37.9692,21.9661,63.4241,75.0336,,,4.9138,22.0222,18.3273,17.71,18.8654,9.79,11.76,14.4329,36.3931,204.8263,,,28.8578
2017/8/29,32.3,10.8159,15.5172,9.72,34.3228,12.2457,7.9732,10.84,12.2064,16.99,25.828,13.0143,9.6281,24.9549,20.9447,8.9151,5.98,15.1816,9.0912,12.6096,20.8214,42.2746,13.5545,6.3549,33.4851,17.3421,7.725,11.54,16.8478,10.2115,15.33,21.0166,13.229,38.0525,5.7871,23.8099,10.5184,7.7698,12.4343,11.8988,26.125,20.1842,6.8088,40.9668,21.9562,62.5069,75.2884,,,4.952,21.7315,18.1822,17.61,18.7573,9.74,12,14.6008,36.5503,204.7887,,,29.7174
2017/8/30,32.01,10.7088,17.0709,9.75,34.4723,12.196,7.9732,10.82,12.6107,16.99,25.8877,12.9945,9.6281,24.9643,20.9147,9.0895,5.98,15.1816,8.9822,12.4909,20.8214,42.2943,13.4376,6.3549,33.1987,17.2132,7.7546,11.39,16.8577,10.1769,15.33,21.0759,13.01,38.5721,5.8167,23.515,10.4877,7.7797,12.4941,11.8988,26.1747,20.1842,6.8088,39.3581,21.631,61.1711,75.21,,,5.0011,22.0878,18.2886,17.53,18.885,9.79,11.79,14.3143,35.9706,205.963,,,29.2583
2017/8/31,32.32,10.4794,17.8079,9.74,34.6416,12.2756,7.9203,11.15,12.5515,16.99,25.8578,13.4699,9.5882,24.8416,21.1343,8.9248,5.98,15.2932,9.111,12.5701,20.8214,42.2452,13.2896,6.3549,33.1493,17.124,7.7448,11.44,16.8876,10.2808,15.33,21.1056,12.7313,38.662,5.8561,23.0038,10.4647,7.8496,12.3146,11.8988,27.5089,20.1842,6.8088,39.7478,21.8379,63.5936,76.327,,,4.9847,22.1347,18.1435,17.57,18.6984,9.98,11.81,14.3539,36.3832,207.5883,,,29.5709
2017/9/1,32.19,10.5788,17.6187,9.75,35.0501,12.2457,7.985,11.28,12.6698,16.99,25.629,13.3709,9.6581,25.4836,20.9646,8.8667,5.98,15.3155,9.1408,12.4448,20.8214,42.255,13.3208,6.3549,32.4085,17.1141,7.6362,11.62,17.3958,10.5787,15.33,20.9672,12.4924,40.051,5.9448,22.9546,10.695,7.9393,12.534,11.8988,27.8175,20.1842,6.8088,41.2166,21.6507,64.5606,76.0428,,,5.0066,22.5378,18.0662,17.57,19.0814,9.93,11.75,14.6008,36.1278,214.9065,,,29.4048
2017/9/4,32.55,11.1907,18.1266,9.73,36.5944,12.4946,7.9379,11.25,12.4726,16.99,25.2509,13.7572,9.9374,26.154,20.8249,8.9054,5.98,15.2262,9.1408,12.4514,20.8214,43.1877,12.8495,6.3549,32.6949,17.4115,7.8237,11.82,17.4755,10.4332,15.33,21.1352,13.0598,40.5707,6.073,23.0923,10.695,8.0291,12.6038,11.8988,27.0608,20.1842,6.8088,43.7945,22.2026,63.5138,76.033,,,5.0066,22.1815,18.0758,17.5,19.7492,10.03,11.76,14.4724,36.6387,213.1404,,,28.975
2017/9/5,32.96,11.1754,18.1067,9.69,36.6442,12.5345,8.279,11.35,12.2064,16.99,25.5494,13.6185,9.8776,26.2579,21.0943,9.0217,5.98,15.3289,9.1507,12.4613,21.6208,42.5593,12.8261,6.3549,32.5072,17.2727,7.7448,11.67,17.9637,10.163,15.33,21.1253,13.0399,40.6206,6.0237,22.3845,10.5952,7.9792,12.8032,11.8988,26.802,20.1842,6.8088,44.2641,21.9168,63.6235,76.7483,,,4.952,21.9472,18.1822,17.56,19.3269,10.06,11.68,14.6799,36.4913,210.4817,,,29.2192
2017/9/6,34.12,11.1525,18.1465,9.67,37.1623,12.5743,8.1496,11.74,12.4135,16.99,25.6091,13.4997,9.9175,27.7969,20.9646,9.1186,5.98,15.5924,9.121,12.4712,21.3029,42.2648,13.0014,6.3549,32.1516,17.4115,7.7152,11.89,17.9338,10.3916,15.33,21.2933,13.1594,40.2209,6.1026,22.7089,10.48,8.1388,13.0425,11.8988,27.7379,20.1842,6.8088,45.4831,21.9661,64.5107,77.003,,,4.941,22.0597,17.8147,17.56,18.8359,9.98,11.59,15.0059,36.1867,214.1737,,,29.483
2017/9/7,35.04,11.0148,18.7441,9.75,38.2284,13.1716,8.2731,11.48,11.9106,16.99,25.818,13.5294,9.8177,27.3248,21.1841,9.0798,5.98,15.5522,9.3093,12.3723,21.6208,42.5593,12.869,6.3549,32.1121,17.5008,7.7152,11.77,17.5352,10.1907,15.33,21.1648,12.7911,39.5914,6.0336,22.8858,10.4724,8.059,12.7833,11.8988,26.2544,20.1842,6.8088,45.4831,22.853,70.4424,81.324,,,4.9465,21.7784,17.4375,17.83,18.5609,9.96,11.68,14.5909,39.8024,213.2343,,,29.903
2017/9/8,34.6,10.9001,18.7441,9.74,42.0542,13.2314,8.4083,11.42,11.7824,16.99,25.4599,13.3115,9.8277,28.4767,21.6831,9.1671,5.98,15.6281,9.2796,12.2074,21.3126,42.147,12.7638,6.3549,31.9837,17.4314,7.6757,11.55,17.3459,10.066,15.33,21.0068,12.5422,40.7106,5.9941,22.5614,10.1192,8.1288,12.7135,11.8988,26.1349,20.1842,6.8088,45.4831,22.5179,67.2623,79.9424,,,4.9465,21.2815,17.2731,18,18.7573,10.31,11.69,14.423,40.8439,210.4442,,,29.9128
2017/9/11,35.35,10.9842,18.525,9.95,44.6247,12.7734,8.6729,11.46,11.9106,16.99,25.3305,13.2421,9.9274,28.6561,21.5533,9.5934,5.98,15.6013,9.2399,12.5668,21.1392,42.0194,12.6197,6.3549,32.3492,17.5008,7.7349,12.1,17.3758,10.1769,15.33,20.1274,12.4028,42.1195,5.9941,22.6597,10.1038,8.1189,12.7135,11.8988,26.0254,20.1842,6.8088,45.4831,22.4194,68.0797,80.207,,,4.8919,21.5628,17.4956,17.94,18.6886,10.28,11.66,14.4428,40.0383,210.0684,,,30.2157
2017/9/12,35.02,11.0607,18.3457,9.79,44.0069,12.2457,8.5083,11.57,11.5655,16.99,24.8928,13.5096,9.7878,27.372,21.0345,9.3996,5.98,15.6013,8.9425,12.3887,20.7347,42.0488,12.4989,6.3549,32.0726,18.0362,7.656,12.2,16.9374,9.9967,15.33,18.5365,12.2535,41.3701,5.9547,21.7258,9.8198,7.8895,12.4044,11.8988,26.2644,20.1842,6.8088,45.4831,21.7394,66.4149,78.365,,,4.8974,21.3284,17.1957,17.7,18.5413,10.49,11.29,14.2452,38.9575,214.4274,,,29.5807
2017/9/13,34.5,11.0454,18.8437,9.82,44.0269,12.3353,8.5612,11.62,11.7233,16.99,24.843,13.5888,9.7279,27.3909,21.1043,9.4675,5.98,15.6504,8.9524,12.5239,21.1489,42.0685,12.4249,6.3549,31.7269,18.4031,7.7349,12.44,17.0172,10.1353,15.33,19.0207,12.3531,41.2602,5.9251,21.8339,9.8735,7.8496,12.2847,11.8988,25.9258,20.1842,7.1822,45.4831,22.0055,66.8336,78.5609,,,4.9902,21.6378,17.3311,17.83,18.1779,10.33,11.35,14.1464,39.2326,215.4326,,,29.4244
2017/9/14,34.52,10.8618,18.8636,9.91,44.4553,12.1064,8.3437,11.53,11.7726,16.99,25.2211,13.5492,9.6581,26.7016,20.785,9.5256,5.98,16.0567,8.9524,12.4052,21.7652,42.0979,12.5807,6.3549,32.5468,19.4839,7.7941,12.25,16.6684,10.0937,15.33,18.9318,12.0146,40.8704,5.8758,22.0011,9.8274,7.7598,12.3346,11.8988,26.1747,20.1842,6.8198,45.4831,21.6803,66.056,78.2768,,,5.0284,21.544,17.4762,17.85,18.3743,10.15,11.36,14.2551,39.6354,213.8731,,,29.3658
2017/9/15,36,10.7088,18.3159,10.03,44.4354,12.0665,8.1555,11.48,11.8909,16.99,25.2907,14.6783,9.4884,26.6733,20.6254,9.6419,5.98,15.7933,9.0317,12.425,22.0349,41.5383,12.5807,6.3549,33.5345,19.6128,7.8434,11.96,16.7282,10.1353,15.33,18.744,12.0047,40.3008,5.866,22.1485,10.004,7.7498,12.3944,11.8988,25.7566,20.1842,7.5007,43.3649,21.1974,66.1656,76.8169,,,5.0011,21.7784,17.3408,17.95,17.9717,10.16,11.26,14.097,38.9083,210.6696,,,28.9652
2017/9/18,35.41,10.8695,18.3557,9.98,45.2523,12.0267,8.326,11.4,11.9008,16.99,25.1614,14.5,9.5982,26.6544,21.0444,9.6128,5.98,15.6459,9.2598,12.3624,21.7748,41.5874,12.5535,6.3549,33.4654,20.0094,7.8928,12.07,16.9673,10.4332,15.33,18.833,12.0644,40.4707,5.8857,21.598,10.0654,7.8196,12.4742,11.8988,25.2588,20.1842,7.4512,42.6654,21.3945,67.4517,76.8169,,,5.083,21.6753,17.3988,17.98,18.1976,10.17,11.26,14.1168,38.4957,210.7542,,,29.1508
2017/9/19,35.34,10.7547,18.2063,9.87,45.87,11.7181,8.2437,11.14,12.2952,16.99,24.8729,14.7674,9.4485,26.2862,20.8349,9.6516,5.98,15.6817,9.121,12.2964,21.5437,41.5187,12.5028,6.3549,33.574,20.0292,7.7448,11.77,16.6286,10.0868,15.33,18.8231,12.144,39.8012,5.8561,20.9099,9.8428,7.67,12.3744,11.8988,26.5332,20.1842,7.4073,42.5655,21.5226,66.2952,76.8169,,,5.1867,21.1878,17.2441,18,18.4038,10.05,11.24,14.1859,39.3603,208.8565,,,29.2388
2017/9/20,35.2,11.1066,18.1465,9.9,44.6645,11.9172,8.2907,11.27,12.236,16.99,24.853,14.8566,9.5283,26.7866,20.6553,9.671,5.98,15.4227,9.0813,12.3096,21.6111,41.8132,12.5418,6.3549,33.5839,19.8706,7.7546,11.95,16.8876,9.9621,15.33,19.1491,12.2535,39.9511,5.9448,21.0377,9.9119,7.7698,12.7633,11.8988,26.8319,20.1842,7.27,45.9628,21.6211,65.9762,77.0912,,,5.309,21.3003,17.3311,18.17,18.4725,10.21,11.42,14.2254,39.1638,209.2792,,,29.3462
2017/9/21,34.54,10.9766,17.9473,9.71,42.4228,11.5986,8.2907,11.11,11.7726,16.99,24.7336,14.2623,9.4884,25.6253,20.306,9.574,6.03,15.0878,8.9723,12.0294,21.5919,41.5089,12.4171,6.3549,33.1987,20.3168,7.6658,11.57,16.8179,9.5326,15.33,19.4555,12.1639,38.702,5.9645,21.2441,10.3726,7.69,12.4941,11.8988,25.9856,20.1842,7.292,44.2741,21.8182,66.375,76.4249,,,5.0798,21.2534,17.1861,18.32,19.0029,9.99,11.27,13.9192,39.488,206.4797,5.7839,,28.8773
2017/9/22,34.35,10.9842,17.6685,9.65,41.7951,11.6086,8.2907,11,12.1473,16.99,24.2859,14.0543,9.7478,25.7669,20.3759,9.4965,5.66,14.869,8.9128,12.1646,21.2644,41.1554,12.4055,6.3549,32.9912,20.1284,7.6066,11.58,16.25,9.5534,15.33,19.1195,12.0544,38.5621,6.2997,20.9688,10.6873,7.5304,12.2049,11.8988,25.6072,20.1842,6.9735,44.1242,21.5029,67.6411,76.5915,,,5.1562,21.0659,16.8766,18.53,18.8457,9.74,11.28,14.2847,40.2151,202.628,6.3593,,28.6135
2017/9/25,34.4,10.6247,17.6286,9.52,40.1712,11.4592,8.2907,10.99,11.7824,16.99,24.3455,13.8166,9.8177,25.1437,19.9867,9.264,5.68,14.8869,8.774,12.1646,21.1874,40.91,12.4094,6.3549,32.2899,19.6128,7.5573,11.25,15.4828,9.2416,15.33,19.1887,11.8156,37.9725,6.1913,20.5461,10.3342,7.3708,11.7861,11.8988,25.6172,20.1842,6.7429,42.2658,20.8919,66.8435,75.7097,,,5.1715,21.0753,16.8089,18.38,17.9521,9.56,11.07,13.8896,39.0459,203.6614,6.9942,,27.959
2017/9/26,35,10.6018,18.276,9.53,40.8387,11.5488,8.2907,10.89,11.5557,16.99,23.7884,13.9454,9.7379,26.9471,19.9867,9.1574,5.82,15.1726,8.6748,12.0492,21.0622,40.5173,12.3977,6.3549,32.5961,19.8706,7.3501,11.21,15.6323,9.5256,15.33,19.1788,11.8255,38.652,6.0237,20.4282,10.5645,7.4107,11.7363,11.8988,25.2887,20.1842,6.688,41.5863,20.3006,63.3244,74.6319,,,5.2249,21.1784,16.8282,18.44,17.9913,9.62,11.08,13.6821,37.5131,199.1709,7.6986,,27.5682
2017/9/27,35.33,10.5941,17.9274,9.48,40.8785,11.4194,8.2907,11.02,11.6444,16.99,23.7784,13.9751,10.0571,26.3145,20.316,9.2252,5.79,15.1324,8.8136,12.0955,20.937,40.6449,12.2769,6.3549,32.6258,19.2855,7.577,11.29,15.6422,9.5118,15.33,19.0009,11.7658,38.692,6.5166,21.0377,10.887,7.5005,11.7961,11.8988,25.3882,20.1842,6.8143,43.195,20.2316,63.6434,74.7103,,,5.2249,21.0378,16.983,18.61,18.1092,9.65,11.06,13.7414,37.7784,200.2042,8.4724,,27.7343
2017/9/28,34.77,10.4947,18.1266,9.4,40.3106,11.29,8.5083,12.12,11.9895,16.99,23.5098,14.0642,10.0172,25.7103,19.9568,9.1477,5.89,15.0476,8.8335,11.7319,20.9755,40.3013,12.1367,6.3549,32.2998,19.9201,7.5573,11.54,15.3035,9.4841,15.33,18.7342,11.5169,38.3623,6.4181,20.9492,11.2094,7.4007,11.6764,11.8988,26.1349,20.1842,6.9461,45.663,20.1331,61.9088,73.4953,,,5.118,21.0378,16.8669,18.57,17.7949,9.59,11.1,13.6426,37.9848,199.8754,9.3157,,27.5585
2017/9/29,34.89,10.4947,18.1565,9.48,40.9483,11.3995,8.3789,12.65,11.8317,16.99,24.057,14.6684,10.1469,25.8708,20.0366,9.1864,5.96,15.32,8.9524,11.9897,21.4763,40.802,12.1445,6.3549,32.3591,19.6623,7.7448,11.6,15.5426,9.5811,15.33,18.9713,11.4672,38.752,6.5758,21.8536,11.125,7.4506,11.5368,11.8988,26.3141,20.1842,6.9406,47.8312,20.4879,62.6764,73.5149,,,5.034,20.7378,16.9153,18.75,18.2565,9.63,11.09,13.6722,38.0339,205.8409,10.2483,,27.7441
2017/10/9,35.47,10.7471,18.6943,9.56,41.4763,11.5687,8.2907,12.5,13.0149,16.99,24.1267,14.4208,10.137,28.4578,20.6353,9.1961,6.12,15.32,8.9921,11.9765,21.6208,41.6758,12.1718,6.3549,32.8431,19.821,7.8237,11.82,15.8315,9.7266,15.33,19.1393,11.7857,38.8719,6.5955,21.9716,11.0405,7.5603,12.6935,11.8988,27.4989,20.1842,6.9241,46.3824,20.7342,63.4839,73.6521,,,5.2326,21.169,17.5923,18.76,18.5216,9.77,11.2,14.1563,38.0928,205.4651,11.2701,,28.4572
2017/10/10,35.5,10.8083,19.3616,9.69,41.9047,11.5687,8.0967,12.43,13.0938,16.99,24.445,14.4208,10.2367,31.2998,20.8948,9.3996,6.15,15.8513,9.0714,12.0095,22.266,41.5579,12.3159,6.3549,33.9099,20.1383,7.9322,12.19,16.3596,9.8997,15.33,19.8112,12.0644,40.071,6.5955,23.0333,11.0328,7.7598,13.581,11.8988,27.5188,20.1842,7.1712,49.4699,21.3354,66.2554,74.0342,,,5.2326,21.694,17.776,18.7,18.3449,10.03,11.38,14.1662,39.8516,207.391,12.4011,,28.8089
2017/10/11,36.1,10.8389,20.3675,9.62,39.0453,11.728,7.8733,12.18,12.5712,16.99,25.0519,14.3118,9.678,29.1565,20.9946,9.5547,6.12,17.4365,9.0218,12.2409,22.7186,41.931,12.5535,6.3549,34.0185,20.0292,7.8829,11.95,16.1603,9.7889,15.33,19.6531,11.8653,39.9711,6.2899,23.4757,10.5952,7.68,13.0824,11.8988,27.8872,20.1842,7.1053,48.7505,21.2072,64.9295,74.7593,,,5.4159,21.8722,17.5439,18.88,18.7966,10,11.57,14.1958,40.5393,210.0402,13.6412,,28.5061
2017/10/12,36,10.8236,20.0588,9.55,39.2346,11.6285,7.838,12.25,12.7586,16.99,24.7933,13.6779,9.7878,28.76,21.1542,9.5062,5.95,17.1909,8.9822,12.4061,22.7668,41.4303,12.6197,6.3549,33.4851,20.6142,8.1197,11.95,16.1205,9.6157,15.33,20.1372,11.8952,39.6513,6.349,22.9841,10.8639,7.6301,13.1721,11.8988,26.8916,20.1842,7.001,48.111,21.0003,65.8965,73.9558,,,5.4999,21.5347,17.6019,19.06,18.5315,9.96,11.48,14.9071,40.0776,204.8639,15.0103,,31.3586
2017/10/13,36.68,10.8618,20.2381,9.6,39.5534,11.5588,7.8086,12.3,12.6205,16.99,25.0619,14.6486,9.8576,28.4673,21.244,9.3899,6.09,16.7935,9.0119,12.5647,23.0172,41.5187,12.6119,6.3549,34.1667,21.7148,8.2973,11.98,16.1404,9.7196,15.33,20.2459,12.0943,39.5214,6.2505,22.758,10.9561,7.67,13.0724,11.8988,27.1305,20.1842,6.9955,48.0611,21.7394,65.8067,73.9264,,,5.4465,22.0034,17.4859,19.05,18.2761,9.93,11.45,15.0651,39.881,205.6624,16.5084,,34.4945
2017/10/16,36.68,10.64,19.6206,9.38,38.338,11.3696,7.3852,11.8,12.2261,16.99,24.7535,14.3613,9.5084,27.1832,20.8349,9.264,6.14,16.0031,8.9227,12.4854,22.2082,41.234,12.5963,6.3549,33.5345,21.7148,8.2677,11.31,15.4031,9.3871,15.33,19.1689,11.5169,39.0418,6.0927,20.9295,10.2881,7.2511,12.524,11.8988,26.3838,20.1842,6.9241,47.1918,19.8769,61.1212,72.1726,,,5.3166,21.2159,16.9443,19.06,17.7065,9.62,11.1,14.6305,37.5819,197.3014,18.1552,,34.895
2017/10/17,36.68,10.6171,19.4413,9.49,38.607,11.3099,7.5146,11.84,12.374,16.99,24.3654,14.2425,9.5782,27.4476,21.5134,9.1864,6.1,15.8915,8.8731,12.611,22.5357,40.3896,12.7872,6.3549,33.6037,21.7148,8.0506,11.34,15.5227,9.2347,15.33,19.0997,11.4174,38.9218,6.1026,23.0235,10.2497,7.281,12.6536,11.8988,26.4336,20.1842,6.8143,47.8013,19.9557,60.9318,72.1432,,,5.286,21.0003,16.9249,18.97,17.6869,9.63,11.14,14.2452,37.6212,198.8327,19.9708,,32.3746
2017/10/18,36.68,10.6477,19.2222,9.48,39.0852,11.2701,7.4675,11.26,11.9303,16.99,24.7137,14.4901,9.3288,26.3429,21.234,9.2058,6.03,15.9451,8.6451,12.5912,22.343,39.5944,12.8027,6.3549,33.1098,21.7148,8.0309,10.85,16.0109,9.2416,15.33,18.7144,11.3278,38.5421,5.9547,25.3238,9.9196,7.2611,12.7035,11.8988,26.8916,20.1842,6.71,48.5906,19.7882,58.4196,71.8688,,,5.1791,20.7847,16.9056,18.88,17.3432,9.78,11.09,13.8797,37.6114,195.5258,21.9649,,31.0265
2017/10/19,36.68,10.5023,18.7342,9.37,38.4475,11.0311,7.2618,11.01,11.4669,16.99,24.843,14.3415,9.1293,26.5034,21.5533,9.1864,5.9,15.311,8.6451,12.4259,22.8727,38.9465,12.7989,6.3549,33.4555,21.7148,7.7941,10.67,15.6422,8.916,15.33,18.6749,11.0989,38.5321,5.8758,25.0682,9.7507,7.1314,12.8531,11.8988,26.5332,20.1842,6.7374,48.8105,19.8867,57.9211,72.6723,,,5.2173,20.3628,16.3253,18.62,16.9896,9.59,10.81,13.6821,35.8821,194.173,24.1574,,30.4697
2017/10/20,36.68,10.5941,19.0031,9.43,39.1649,11.0809,7.4499,11.17,11.6346,16.99,24.843,14.6288,9.219,26.9755,21.8826,9.1477,5.88,15.3914,8.6451,13.2191,23.6336,40.6056,12.7833,6.3549,34.0284,21.7148,7.7842,10.82,16.1603,9.0615,15.33,18.9713,10.9894,39.9611,5.9547,25.5008,9.8351,7.2411,13.0625,11.8988,29.1915,20.1842,6.8472,49.8396,20.1035,58.938,73.2798,,,5.4617,19.7253,16.3447,18.68,17.3137,9.63,10.83,13.8402,36.3439,200.4109,26.5781,,30.5283
2017/10/23,36.68,10.8542,19.75,9.49,38.7863,11.0411,7.3617,11.32,11.7824,16.99,24.5445,15.0943,9.259,26.56,21.8028,9.0798,5.78,15.4004,8.6451,13.7148,23.3543,41.0376,12.8495,6.3549,34.0383,21.7148,7.8434,10.88,16.1603,9.1308,15.33,18.9416,11.0989,39.3216,6.0138,26.0513,9.9733,7.2611,12.9428,11.8988,27.9768,20.1842,6.7264,49.5698,20.1824,64.8098,73.2798,,,5.5228,19.8659,16.4801,18.97,17.1959,9.64,11.01,13.6031,36.4815,198.222,29.2369,,30.245
2017/10/24,36.68,10.77,19.6803,9.43,37.8996,10.9813,7.5087,11.17,11.2106,16.99,24.3754,14.8467,9.229,26.2484,21.9425,9.012,5.77,15.1369,8.5955,13.7809,23.4313,40.7431,12.7911,6.3549,33.5839,21.7148,7.5968,10.62,16.0308,9.2762,15.33,19.3468,10.84,38.0924,5.8955,25.4123,9.8121,7.1913,12.7135,11.8988,26.6626,20.1842,6.7978,48.4008,20.0247,61.1711,72.9662,,,5.4923,19.5846,16.306,18.97,17.0977,9.56,10.87,13.3857,35.7348,198.7481,32.1635,,29.229
