ÈÕÆÚ,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH
2018/8/9,18.1,4.4906,10.5699,5.43,2.08,7.86,3.79,3.0998,6.81,5.4,9.6867,21.7409,10.5304,5.3078,7.24,3.42,3.53,5.17,6.52,31.25,4.93,5.4789,8.17,18.01,,,13.34,7.43,3.617,5.5461,10.68,23.75,24.5776
2018/8/10,18.1,4.5705,10.462,5.55,2.08,7.89,3.75,3.1496,6.8,5.4,9.6808,21.9981,10.6098,5.4669,7.22,3.43,3.54,5.27,6.45,31.23,4.97,5.4789,8.99,18.56,,,13.28,7.43,3.6548,6.1047,10.86,23.49,24.5776
2018/8/13,18.1,4.6304,10.3247,5.53,2.07,8.1,3.71,3.1297,6.74,5.53,9.7572,22.186,10.7785,5.4768,7.25,3.4,3.52,5.26,6.41,31.05,4.96,5.4789,9.89,18.83,,,13.31,7.49,3.6359,6.354,10.77,23.49,24.5776
2018/8/14,18.1,4.4906,10.1286,5.53,2.06,8.11,3.76,3.0898,6.75,5.47,9.7513,22.2157,10.6594,5.4072,7.18,3.43,3.53,5.3,6.46,31,4.97,5.4789,8.97,18.62,,,13.2,7.44,3.6548,6.0747,10.68,23.57,24.5776
2018/8/15,18.1,4.4008,9.9619,5.5,2.03,7.81,3.6,3.0101,6.78,5.29,9.6867,21.9783,10.3418,5.2581,7.32,3.34,3.4,5.09,6.29,30.94,4.86,5.4789,9.04,18.04,,,13.13,7.22,3.5792,5.9052,10.3,23.43,24.5776
2018/8/16,18.1,4.3509,9.4815,5.38,2.04,7.7,3.46,3.0101,6.9,5.21,9.6515,21.5035,10.2922,5.2283,7.12,3.35,3.4,5,6.16,30.88,4.85,5.4789,8.61,17.7,,,13.16,7.14,3.5415,5.6458,10.22,23.24,24.5776
2018/8/17,18.1,4.311,8.8932,5.27,2.02,7.53,3.25,2.9603,6.65,5.17,9.4929,21.9288,10.0044,5.0892,6.85,3.28,3.25,4.9,5.99,30.8,4.7,5.4789,8.26,17.23,,,13.11,7.18,3.5131,5.3266,10.12,22.93,22.1179
2018/8/20,18.1,4.4308,8.7069,5.25,2.04,7.63,3.34,3.0101,6.53,5.21,9.3754,22.9081,10.2723,5.2283,6.82,3.29,3.22,4.96,5.89,30.75,4.77,5.4789,7.95,17.62,,,13.1,7.16,3.5415,5.2867,10.21,22.71,19.9032
2018/8/21,18.1,4.4707,9.1089,5.25,2.05,7.74,3.33,3.03,6.55,5.24,9.3578,23.007,10.3815,5.2482,6.96,3.37,3.29,5.46,5.91,31.1,4.8,5.4789,8.17,19.38,,,13.12,7.29,3.5603,5.3366,10.37,22.75,18.1588
2018/8/22,18.1,4.4208,9.0207,5.21,2.06,7.6,3.24,3.03,6.4,5.17,9.2755,22.3245,10.1433,5.1687,6.88,3.3,3.27,5.29,5.77,30.95,4.75,5.4789,7.6,19.69,,,13.07,7.47,3.532,5.167,10.09,22.49,16.3459
2018/8/23,18.1,4.4308,9.0599,5.2,2.05,7.73,3.36,3.03,6.38,5.18,9.1815,22.552,10.3517,5.2084,6.81,3.32,3.29,5.25,5.82,31.11,4.79,5.4789,7.78,18.99,,,13.09,7.57,3.5509,5.2269,10.19,20.24,15.9441
2018/8/24,16.29,4.3909,8.8736,5.22,2.04,7.65,3.19,3.0101,6.37,5.08,9.2696,22.097,10.6296,5.1886,6.76,3.33,3.35,5.14,5.84,31.6,4.74,5.4789,8.03,18.44,,,13.07,7.5,3.5121,5.1371,10.14,18.84,16.3655
2018/8/27,14.66,4.4906,9.1873,5.26,2.05,7.87,3.23,3.05,6.47,5.18,9.3754,22.5025,10.8778,5.3078,6.87,3.41,3.4,5.2,5.98,34.16,4.84,5.4789,8.08,18.56,,,13.09,7.53,3.5509,5.2867,10.37,18.96,18.002
2018/8/28,13.66,4.4507,9.2462,5.27,2.05,7.77,3.22,3.0898,6.46,5.12,9.3636,22.9674,10.6991,5.2979,6.97,3.38,3.37,5.15,6.05,33.48,4.88,5.4789,7.95,19.12,,,13.11,7.42,3.58,5.4663,10.3,18.87,16.7183
2018/8/29,13.46,4.4208,8.3931,5.23,2.04,7.68,3.12,3.0201,6.46,5.04,10.0392,22.7004,10.7984,5.3178,6.93,3.37,3.32,5.22,6.03,33.51,4.89,5.4789,7.67,18.81,,,13.11,7.44,3.5897,5.3266,10.19,19.22,17.0416
2018/8/30,12.94,4.331,8.5108,5.2,2.01,7.37,3.08,3.0101,6.31,4.93,9.9628,22.0673,10.3716,5.1687,6.74,3.26,3.21,5.1,6.01,33,4.75,5.4789,6.9,17.74,,,13.19,7.17,3.5412,5.177,10.63,18.37,16.1989
2018/8/31,12.68,4.331,8.4226,5.14,1.99,7.4,2.98,3.0001,6.34,4.83,10.233,22.008,10.2823,5.119,6.48,3.14,3.21,4.98,6.23,33.08,4.69,5.4789,6.88,17.67,,,13.12,7.17,3.4927,5.0373,10.11,18.33,15.7187
2018/9/3,12.54,4.2811,8.2853,5.03,1.95,7.29,3.07,3.0101,6.29,4.89,9.6808,22.5916,10.0937,5.1488,6.6,3.24,3.25,4.95,6.85,33.01,4.62,5.4789,6.82,17.66,,,13.08,7.17,3.4733,4.7381,9.8,17.82,15.0915
2018/9/4,13,4.2911,8.4422,5.09,1.97,7.35,3.21,3.0599,6.33,4.93,9.6515,23.1751,10.1731,5.3377,6.63,3.32,3.39,5.03,6.99,32.77,4.69,5.4789,6.91,18.17,,,13.13,7.26,3.5703,4.8777,9.9,18,15.3561
2018/9/5,12.77,4.2312,8.2166,5.23,1.97,7.1,3.53,3.0599,6.34,4.85,9.5399,23.6598,9.915,5.1786,6.6,3.3,3.39,4.92,6.95,32.65,4.64,5.4789,6.99,17.49,,,13.08,7.18,3.4927,4.9376,9.81,17.71,15.1013
2018/9/6,12.57,4.1015,7.8342,5.2,1.95,7.1,3.88,3.03,6.24,4.81,9.3519,23.4521,9.915,5.1985,6.57,3.34,3.36,5,7.38,32.4,4.63,5.4789,6.92,17.55,,,13.12,7.11,3.4539,4.9176,9.83,17.95,15.0621
2018/9/7,12.39,4.1414,7.6381,5.24,1.94,7.09,4.27,3.0998,6.32,4.84,9.3813,23.7389,9.925,5.1786,6.53,3.37,3.7,4.94,7.11,32,4.6,5.4789,6.9,17.31,,,13.1,7.16,3.4539,4.9575,9.9,18.16,15.4443
2018/9/10,13.62,4.1114,7.442,5.15,1.89,6.95,4.41,2.9902,6.13,4.44,9.3989,24.0456,9.7562,5.0593,6.39,3.33,4.07,4.8,6.9,32.16,4.48,4.9294,6.7,16.81,,,13.09,7.05,3.3569,4.7481,9.72,17.63,15.2189
2018/9/11,12.69,4.0915,7.393,5.03,1.83,6.89,4.2,3.03,6.22,4.46,9.5457,23.6301,9.8456,4.7313,6.46,3.51,3.97,4.84,6.46,32.24,4.52,4.4353,6.71,16.96,,,13.05,7.13,3.3472,4.788,9.76,18.15,15.3463
2018/9/12,12.69,4.1015,7.4224,5.12,2.01,7.06,3.86,3.05,6.16,4.48,9.6338,23.7884,9.7662,4.7214,6.48,3.5,3.81,4.91,7.11,32.37,4.63,4.3631,6.72,17.44,,,13.1,7.14,3.386,5.0373,9.85,18.38,15.2287
2018/9/13,12.7,4.1414,7.2558,5.13,1.97,7.06,3.74,3.0599,6.21,4.55,9.6867,24.0357,9.8456,4.7711,6.5,3.44,3.73,4.96,7.32,31.9,4.65,4.4575,6.53,17.76,,,13.09,7.15,3.3957,5.0274,9.92,18.13,14.9935
2018/9/14,12.56,4.0815,7.5303,5.03,1.92,7.14,3.73,3.04,6.13,4.51,9.4694,23.5213,9.6768,4.6518,6.36,3.38,3.55,4.88,7.4,31.99,4.58,4.4187,6.7,17.11,,,13.08,7.09,3.3666,4.9476,9.79,17.94,14.2291
2018/9/17,12.5,4.0216,7.3734,5.03,1.83,6.86,3.58,2.9603,6.07,4.47,9.2226,23.8774,9.3096,4.5922,6.48,3.34,3.51,4.79,7.1,31.98,4.49,4.3909,6.54,16.86,,,13.07,6.79,3.2986,4.9476,9.47,17.35,14.4055
2018/9/18,12.58,4.0715,7.6774,5.05,1.87,6.97,3.94,3.0001,6.14,4.54,9.1287,23.9763,9.2798,4.7015,6.5,3.48,3.68,4.86,7.22,31.87,4.62,4.4409,6.74,17.31,,,13.15,6.89,3.3472,5.0872,9.66,17.97,14.5329
2018/9/19,12.85,4.0915,7.9323,5.04,1.87,7.08,3.88,3.03,6.17,4.65,9.1815,23.6697,9.4089,4.7214,6.61,3.45,3.65,4.93,7.18,31.86,4.67,4.4131,6.95,17.5,,,13.15,6.99,3.3763,5.1072,9.86,18.21,14.4153
2018/9/20,12.87,4.0715,7.9127,5.04,1.84,7.12,4.05,3.05,6.11,4.6,9.0582,23.274,9.2898,4.6916,6.53,3.48,4.02,4.87,7.51,31.99,4.66,4.4409,7.01,16.99,,,13.2,7.05,3.3763,5.0473,9.8,17.92,14.1605
2018/9/21,12.99,4.1015,8.148,5.07,1.86,7.17,3.84,3.0699,6.17,4.67,9.0405,23.2345,9.4386,4.791,6.57,3.54,4.18,4.95,7.42,31.83,4.76,4.4409,7.1,17.33,,,13.15,7.1,3.4151,5.0972,10.05,18.44,14.3663
2018/9/25,12.69,4.0815,7.9519,5.14,1.85,7.05,3.77,3.0101,6.12,4.64,9.0699,23.3532,9.5081,4.7313,6.57,3.48,3.98,4.91,7.31,32,4.75,4.4298,7.04,17.12,,,13.16,7.12,3.4151,4.9875,9.88,18.11,14.2095
2018/9/26,12.64,4.1015,8.1088,5.26,1.85,7.05,3.75,3.0201,6.25,4.62,9.3166,23.373,9.4783,4.7611,6.55,3.45,4.04,4.96,7.05,32.14,4.72,4.4908,7.03,17.03,,,13.12,7.12,3.4054,4.9974,9.9,17.18,14.8563
2018/9/27,12.5,4.0416,8.0794,5.32,1.83,6.87,3.4,2.9702,6.02,4.52,9.067,22.7102,9.1806,4.612,6.25,3.44,3.87,4.76,6.76,32.14,4.59,4.3465,7.14,17.14,,,13.1,6.97,3.3666,4.8678,9.38,17.05,14.0331
2018/9/28,12.75,4.0416,8.3441,5.27,1.84,7.03,3.46,2.9902,6.13,4.55,8.9971,22.9476,9.5379,4.6717,6.32,3.42,3.88,4.75,6.95,32.08,4.71,4.3354,7.85,16.79,,,13.05,7.06,3.3666,4.8977,9.54,17.16,14.3075
2018/10/8,12.44,3.9518,7.795,5.08,1.79,6.63,3.25,2.9104,5.91,4.42,8.8773,21.5728,9.2104,4.4928,5.95,3.3,3.71,4.39,6.66,32,4.53,4.1244,8,15.55,,,13.04,6.78,3.2695,4.6782,8.91,16.04,13.8176
2018/10/9,12.38,3.9817,7.6185,5.09,1.79,6.68,3.33,2.8606,5.97,4.4,8.8872,21.6816,9.2203,4.5127,5.95,3.31,3.84,4.43,6.77,32.3,4.5,4.18,7.59,15.74,,,13.02,6.71,3.2695,4.6583,9.16,16.39,14.5427
2018/10/10,12.43,3.9518,7.5695,5.09,1.77,6.74,3.32,2.8506,5.97,4.41,8.8872,21.8992,9.3592,4.5027,5.98,3.32,4.08,4.42,6.31,32.3,4.47,4.1356,7.15,16.08,,,12.96,6.95,3.2889,4.6284,9.21,16.67,14.7779
2018/10/11,12.28,3.5526,7.1479,4.79,1.62,6.07,3.03,2.5616,5.37,3.98,8.5078,19.7726,8.4263,4.0554,5.38,2.99,3.67,3.98,5.68,31.99,4.02,3.7747,6.44,14.47,,,12.84,6.26,2.9591,4.1695,8.29,15,14.3663
2018/10/12,12.11,3.4129,7.4322,4.82,1.57,5.82,3.32,2.4519,5.14,3.87,8.5078,20.7518,8.6149,3.8765,5.3,2.91,3.4,3.79,5.57,31.97,3.9,3.636,6.35,13.94,,,12.85,6.02,2.7844,4.0398,8.12,14.4,14.7779
2018/10/15,12.55,3.373,7.2852,4.7,1.56,5.78,3.11,2.3921,5.14,3.84,8.5078,20.8408,8.5653,3.9163,5.49,2.89,3.37,3.63,5.73,31.98,3.88,3.5471,6.01,13.95,,,12.81,5.87,2.7553,4.0698,8,14.18,14.0919
2018/10/16,12.06,3.373,7.1871,4.6,1.54,5.71,3.15,2.442,5.12,3.79,8.5278,20.366,8.1782,3.9063,5.46,2.8,3.39,3.47,5.61,31.98,3.82,3.6082,5.93,14.07,,,12.8,5.92,2.6874,4.1196,7.89,14.3,13.8176
2018/10/17,12.08,3.373,7.4028,4.59,1.58,5.83,3.12,2.4719,5.14,3.83,8.5178,20.2869,8.4362,4.0455,5.45,2.87,3.36,3.58,5.83,31.93,3.89,3.636,6.52,15.18,,,12.91,5.95,2.7165,4.0698,8.02,14.4,14.4937
2018/10/18,11.99,3.3331,7.1871,4.33,1.53,5.58,2.81,2.3722,5,3.84,8.0584,19.6143,8.5355,4.0157,5.24,2.73,3.02,3.48,5.62,31.94,3.78,3.5804,6,13.82,,,12.81,5.65,2.6486,3.8803,7.65,14.21,13.4354
2018/10/19,11.95,3.363,7.3342,4.38,1.54,5.72,2.76,2.4719,4.97,3.92,7.2696,20.5045,8.9424,4.0952,5.76,2.82,3,3.6,5.8,31.94,3.89,3.6748,5.9,14.4,,,12.89,5.73,2.7068,4.1396,7.9,14.32,13.9155
2018/10/22,12.37,3.5127,7.6578,4.55,1.62,5.98,2.89,2.5616,5.45,4.08,7.5392,21.6618,9.3592,4.284,6.02,3.03,3.22,3.74,6.06,32.79,4.08,3.8413,6.23,15.05,,,13.15,6.01,2.9106,4.4588,8.27,15.1,14.4251
2018/10/23,12.25,3.4528,7.2459,4.52,1.6,5.91,3.01,2.5217,6,3.99,6.8901,21.7607,9.1211,4.1747,6.21,2.96,3.21,3.64,5.94,32.46,3.99,3.808,6.05,14.9,,,13.03,5.93,2.8621,4.379,8.17,15.08,14.6505
2018/10/24,12.16,3.4728,7.0008,4.49,1.6,6.04,2.95,2.5317,6.05,4.39,6.4408,22.5718,9.1409,4.2145,6.04,2.98,3.23,3.78,5.94,32.47,3.96,3.7858,6.66,14.8,,,12.97,5.98,2.8912,4.4089,8.34,15,14.3075
2018/10/25,12.21,3.4528,6.942,4.46,1.58,5.9,2.93,2.6014,5.73,4.66,5.8216,22.8289,8.9325,4.2542,6.01,3.04,3.21,3.68,5.85,32.5,4.1,3.7969,6.89,14.63,,,12.97,5.86,2.8815,4.4189,8.5,14.85,13.9743
2018/10/26,12.19,3.4927,6.7459,4.47,1.61,5.94,2.9,2.6014,5.61,4.4,6.0813,22.3739,9.1211,4.294,6.06,3,3.2,3.79,5.9,32.5,4.1,3.7914,6.52,14.31,,,12.99,5.99,2.9009,4.3989,8.39,15.32,13.9155
2018/10/29,12.03,3.4528,6.285,4.45,1.59,5.84,2.85,2.5516,5.58,4.22,5.8516,22.7399,8.9226,4.2244,6.27,2.96,3.11,3.61,5.68,32.49,4.02,3.7303,6.19,15.74,,,12.99,5.84,2.8815,4.3391,8.05,14.94,13.8959
2018/10/30,12.05,3.5027,5.7458,4.42,1.66,5.87,2.87,2.5915,5.79,4.09,5.8616,22.8982,8.863,4.3437,6.2,3,3.22,3.6,5.73,32.89,4.06,3.8136,6.81,15.71,,,13.02,5.88,2.9106,4.379,8.12,15.43,13.9743
2018/10/31,12.07,3.5127,5.883,4.53,1.65,6,2.85,2.6413,5.73,4.1,5.9215,22.7201,9.0317,4.3735,6.54,3.05,3.24,3.72,5.84,32.54,4.09,3.8247,6.79,15.75,,,13.06,5.95,2.9688,4.4787,8.2,15.5,14.4643
2018/11/1,12.16,3.5326,6.0497,4.55,1.66,6.11,2.87,2.6513,5.83,4.22,6.0014,22.7201,9.0317,4.5127,6.9,3.05,3.25,3.74,5.9,32.18,4.09,3.908,6.77,15.45,,,13.17,5.93,2.9397,4.4688,8.3,15.61,14.3957
2018/11/2,12.14,3.6025,6.638,4.64,1.7,6.56,2.96,2.7011,5.91,4.25,6.271,23.3037,9.3295,4.7512,6.96,3.12,3.36,3.85,6.11,32.15,4.25,4.0467,6.91,16.47,,,13.18,6.07,3.027,4.6483,9.13,15.97,14.4643
2018/11/5,12.11,3.6624,6.3635,4.71,1.69,7.22,3.08,2.751,6.13,4.28,6.5606,24.3126,9.2501,4.7114,7.02,3.15,3.44,3.91,6.19,32.06,4.3,4.1356,6.86,17.2,,,13.14,6.19,3.0852,4.6982,9.5,16.38,14.0135
2018/11/6,12.11,3.8021,6.1576,4.71,1.68,7.94,3.22,2.721,5.98,4.39,6.8801,22.8487,9.0913,4.7015,6.93,3.2,3.39,3.91,6.15,31.92,4.25,4.2743,6.76,17.75,,,13.07,6.06,3.1628,4.9974,9.4,15.98,14.6995
2018/11/7,12.06,3.8919,6.1674,4.67,1.68,7.66,3.11,2.731,5.87,4.34,6.97,23.2048,9.26,4.6816,6.95,3.16,3.46,4.09,6.14,31.87,4.26,4.2854,6.73,17.19,,,13.08,6.03,3.0852,4.8478,9,15.85,15.2875
2018/11/8,12.04,3.822,6.0203,4.72,1.7,7.71,3.17,2.721,5.83,4.29,6.96,22.918,9.1409,4.6518,6.77,3.23,3.5,3.96,6.17,31.91,4.23,4.2577,6.88,16.96,,,13.04,6.12,3.0949,4.5984,9.12,16.12,15.0327
2018/11/9,11.98,3.8021,5.6085,4.68,1.66,7.26,3.26,2.741,5.86,4.26,6.7004,22.9674,9.2501,4.6419,6.86,3.24,3.57,3.89,6.11,31.87,4.23,4.291,6.72,16.48,,,13.04,6.03,3.0755,4.4787,8.85,15.74,15.0719
2018/11/12,12.08,3.9817,5.7262,4.86,1.75,7.36,3.59,2.8905,6.01,4.38,7.1697,23.3334,9.4883,4.7711,7.34,3.36,3.74,4.05,6.43,31.89,4.45,4.3687,6.96,16.74,,,13.08,6.22,3.2016,4.6084,8.97,16.45,15.9245
2018/11/13,12.29,4.3809,6.1282,5.35,1.84,7.48,3.95,3.0101,6.3,4.48,7.4194,23.7785,9.8654,4.9798,7.35,3.54,3.87,4.22,6.81,31.87,4.9,4.291,7.18,17.27,,,13.12,6.37,3.5218,4.778,9.28,16.83,16.9143
2018/11/14,12.59,4.3809,5.9811,5.89,1.8,7.81,3.86,3.0001,6.24,4.93,7.2296,23.7884,9.9944,4.9003,7.27,3.5,3.86,4.34,6.59,31.61,5.1,4.291,7.09,16.72,,,13.07,6.39,3.386,4.9575,9.18,16.8,16.0715
2018/11/15,12.72,4.331,6.0497,5.97,1.76,8.59,3.76,3.0201,6.33,4.91,7.2796,24.3621,10.1929,4.9798,7.64,3.58,3.95,4.4,6.76,31.86,5.04,4.7184,7.26,16.98,,,13.23,6.51,3.4248,5.3565,9.7,17.57,16.5027
2018/11/16,12.75,4.4607,6.0988,5.88,1.8,8.52,3.7,3.0699,6.58,4.92,7.3694,24.4907,10.0242,5.1488,8.19,3.74,3.85,4.43,6.77,31.88,5.15,4.7573,7.4,17.44,,,13.2,6.75,3.58,5.8154,10.32,17.75,16.0715
2018/11/19,12.84,4.3509,6.187,5.7,1.77,8.43,3.63,3.0799,6.52,4.78,7.1497,24.6588,10.0838,5.1488,8.16,3.64,3.58,4.33,6.62,31.8,4.99,4.7906,7.07,17.04,,,13.19,6.67,3.5121,5.6159,9.99,17.71,15.9637
2018/11/20,12.67,4.1414,5.883,5.69,1.72,7.84,3.63,2.9702,6.2,4.76,6.99,23.917,9.6669,4.8705,7.87,3.41,3.52,4.22,6.41,31.75,4.79,4.8461,7,16.24,,,13.4,6.38,3.3472,5.5461,9.6,17.23,15.1895
2018/11/21,12.62,4.2412,5.8928,5.73,1.73,7.98,3.85,3.1496,6.82,4.74,7.0699,24.0851,9.7165,4.8904,7.71,3.48,3.63,4.26,6.5,31.68,4.84,4.9072,7.1,16.44,,,13.9,6.41,3.6867,5.556,9.59,17.4,15.4541
2018/11/22,13.88,4.6703,5.9517,5.73,1.74,8.45,4.07,3.1197,7.5,4.9,7.3495,24.8665,9.6371,4.8904,7.48,3.49,3.66,4.28,6.47,31.64,4.9,4.7573,7.08,17.04,,,13.84,6.43,4.0554,5.4463,9.96,18.04,15.1895
2018/11/23,14.22,4.4607,5.7458,5.51,1.63,7.79,3.66,2.8905,7.61,4.55,7.0199,24.1643,9.1111,4.5922,7.28,3.37,3.53,3.93,5.96,31.69,4.55,4.5408,6.59,17.5,,,13.24,6.08,3.8517,5.1371,9.1,16.53,13.8959
2018/11/26,14.05,4.341,5.7262,5.5,1.58,7.83,3.55,2.8805,7.38,4.51,7.3295,24.1445,8.992,4.612,6.95,3.38,3.48,4,5.99,31.58,4.54,4.5685,6.53,18.25,,,13.28,6.07,3.7352,5.2867,9.06,16.25,13.504
2018/11/27,15.46,4.5206,5.6869,5.61,1.58,8.19,3.54,2.9204,8.12,4.59,7.1198,24.0456,9.131,4.7114,7.16,3.4,3.52,4.07,6.02,31.65,4.61,4.6129,6.56,17.89,,,13.08,6.11,3.9487,5.1371,9.23,16.24,13.5726
2018/11/28,14.78,4.3509,5.785,5.8,1.61,7.95,3.6,3.0898,8.35,4.61,7.0699,24.7478,9.786,4.8108,7.03,3.44,3.52,4.19,6.12,31.75,4.81,4.8738,6.75,17.69,,,13.06,6.23,3.6576,5.187,9.43,16.88,13.6608
2018/11/29,13.9,4.1613,5.6281,5.72,1.57,7.87,3.4,2.9503,8.06,4.3,6.6505,24.3027,9.518,4.6419,6.58,3.23,3.35,3.98,5.87,31.89,4.56,4.8849,6.34,17.28,,,13.04,6.09,3.6188,4.9575,9.26,16.51,13.1218
2018/11/30,13.5,4.0915,5.6379,5.58,1.57,7.56,3.32,2.9304,7.47,4.29,6.7903,24.4016,9.7165,4.5922,6.88,3.26,3.37,4.08,5.95,32.1,4.58,4.4464,6.39,16.36,,,12.94,6.35,3.5218,4.9974,9.6,16.34,13.4746
2018/12/3,14.09,4.5006,6.1184,5.73,1.62,7.8,3.39,3.03,7.94,4.48,6.98,25.2721,9.8753,4.7413,6.99,3.4,3.49,4.22,6.19,32.16,4.7,4.5297,6.55,16.75,,,13.08,6.47,3.6188,5.167,9.92,16.78,13.7588
2018/12/4,13.84,4.6503,6.0301,5.79,1.62,8.05,3.5,3.1596,7.83,4.5,7.1198,25.3215,9.925,4.8605,7.13,3.44,3.51,4.64,6.25,32.14,4.83,4.4464,7.21,16.95,,,13.02,6.48,3.6382,5.167,9.88,16.98,13.9449
2018/12/5,13.68,5.1193,5.9713,5.82,1.59,7.81,3.43,3.0599,7.33,4.47,7.2596,26.4491,9.6967,4.7214,6.99,3.39,3.48,5.1,6.2,31.9,4.84,4.3798,7.93,16.92,,,13.01,6.53,3.5412,4.9775,9.69,17.25,13.9743
