ÈÕÆÚ,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH
2018/12/7,3.82,4.4973,2.8673,8.3235,10.7432,12.3488,4.9,9.38,14.2606,,6.6,38.12,8.71,17.8558,8.49,7.6516,7.38,6.2843,10.94,8.6382,4.96,4.47,4.4971,15.4463,4.79,5.2391,5.8575,,3.8944,0.381
2018/12/10,3.82,4.4476,2.8275,7.9733,10.7236,12.1795,4.76,8.98,13.981,,6.56,37.8,8.53,18.137,8.4,7.5696,7.18,6.1372,11.13,8.4704,4.92,4.47,4.4277,15.5358,4.66,5.1994,5.7993,,3.7444,0.377
2018/12/11,3.85,4.5471,2.8275,8.0145,10.6353,12.3687,4.9,9.09,13.6914,,6.63,38.26,8.55,18.3892,8.42,7.575,7.9,6.2108,11.25,8.5691,4.96,4.69,4.4475,15.7048,4.68,5.14,5.8672,,3.8659,0.377
2018/12/12,3.9,4.567,2.8275,8.0145,10.6746,12.0899,4.78,9.66,13.6614,,6.69,38.96,8.67,18.5638,8.38,7.4657,7.92,6.268,10.96,8.6382,4.96,4.46,4.4674,15.9731,4.69,5.1598,5.8963,,3.8444,0.381
2018/12/13,3.93,4.4973,2.8574,8.0282,10.6942,12.06,4.8,9.45,13.4916,,6.79,39.2,8.67,18.1661,8.43,7.4767,7.91,6.3497,11.08,8.7073,4.96,4.46,4.5367,15.6948,4.75,5.1697,5.9448,,3.8516,0.381
2018/12/14,3.88,4.4575,2.8375,7.9114,10.3802,11.9704,4.92,9.42,13.2819,,6.36,38.88,8.54,17.4775,8.14,7.0995,7.46,6.1617,10.9,8.6579,4.61,4.37,4.5169,14.9295,4.9,5.1004,5.7799,,3.773,0.373
2018/12/17,3.88,4.5471,2.728,7.884,10.3606,11.6517,4.81,9.35,13.232,,6.48,38.55,8.19,19.2233,8.23,7.2416,7.99,6.1045,10.56,8.5888,5.07,4.29,4.5169,15.8837,4.94,5.1598,5.9933,,3.7944,0.388
2018/12/18,3.82,4.4277,2.7379,7.7535,10.4587,11.6716,4.65,9.2,13.3318,,6.52,38.56,8.16,20.1835,8.19,7.1979,8.3,6.0882,10.51,8.4901,5.34,4.32,4.4773,15.9334,5.02,4.9915,5.9254,,3.6515,0.39
2018/12/19,3.81,4.3879,2.708,7.7878,10.3998,11.5621,4.48,9.09,14.1407,,6.77,38.06,7.86,21.2601,8.09,7.0558,8.09,6.0228,10.45,8.2828,5.63,4.49,4.4475,15.8439,4.91,4.8627,5.8575,,3.6729,0.391
2018/12/20,3.79,4.4575,2.7479,7.9046,10.3606,11.572,4.52,9.14,14.68,,6.82,38.07,7.89,23.3842,8.17,7.2526,8.16,6.0473,10.52,8.3716,5.7,4.45,4.3584,16.2514,5.03,4.9122,5.9351,,3.6658,0.391
2018/12/21,3.79,4.358,2.7379,7.781,10.0761,11.1836,4.53,8.98,14.0808,,6.86,37.86,7.8,21.3862,8.01,7.1433,7.83,5.8512,10.35,8.3223,5.35,4.46,4.3485,15.5258,4.87,4.8231,5.8866,,3.6586,0.38
2018/12/24,3.8,4.358,2.7578,7.7741,10.0761,11.1637,4.57,8.97,14.2506,,6.65,37.71,7.97,21.522,8.02,7.2034,7.65,5.8512,10.52,8.4704,5.25,4.6,4.3683,15.3867,4.71,4.8726,5.9642,,3.6658,0.382
2018/12/25,3.69,4.159,2.6881,7.5612,9.8897,10.6857,4.46,8.59,14.3205,,6.38,37.49,7.86,23.4714,7.75,7.0668,7.41,5.6877,10.24,8.4012,5.61,4.66,4.2395,15.9533,4.48,4.8825,5.8381,,3.5371,0.385
2018/12/26,3.62,4.1491,2.6682,7.5406,9.9583,10.5562,4.46,8.73,14.0609,,6.3,37.38,7.88,24.354,7.76,7.1925,7.3,5.7041,10.69,8.4802,5.73,4.79,4.2098,17.0367,4.4,4.8726,5.7896,,3.4657,0.382
2018/12/27,3.62,4.0496,2.6583,7.5818,9.9093,10.1181,4.29,8.51,13.8611,,6.06,37.49,7.74,22.3852,7.52,6.9574,7.01,5.6142,10.09,8.4111,5.3,4.67,4.19,15.834,4.28,4.7736,5.7315,,3.4014,0.378
2018/12/28,3.6,4.0695,2.6682,7.6367,10.547,10.7355,4.4,8.76,14.4204,,6.07,37.88,8.06,22.8313,7.58,6.8645,7.12,5.6877,10.11,8.3815,5.33,4.9,4.24,15.5855,4.37,4.7439,5.7315,,3.43,0.378
2019/1/2,3.53,4.0496,2.6583,7.6299,10.0466,10.6558,4.61,8.77,14.1108,,6.18,37.64,7.98,22.6179,7.66,6.8645,7.25,5.6469,10.28,8.1347,5.35,5.11,4.2,15.9632,4.4,4.7934,5.586,,3.48,0.375
2019/1/3,3.56,4.0496,2.6881,7.4994,9.7425,10.5662,5.07,8.74,14.0708,,6.28,37.55,7.85,21.3668,7.52,6.8591,7.05,5.7286,10.38,8.2235,5.11,5.17,4.29,15.009,4.45,4.8924,5.6248,,3.5229,0.372
2019/1/4,3.7,4.3779,2.8673,7.7947,10.184,11.0243,5.58,8.96,14.1707,,6.6,37.62,8.19,23.5005,7.77,7.1542,7.46,6.0473,10.78,8.5987,5.4,5.35,4.51,15.9036,4.74,5.1895,5.8478,,3.6229,0.388
2019/1/7,3.72,4.3381,2.8873,7.9733,10.1349,11.2733,6.14,9.15,14.2506,,6.59,37.65,8.18,23.2193,7.87,7.2744,7.4,6.0146,10.76,8.5888,5.44,5.34,4.55,16.0228,4.7,5.2391,5.8672,,3.6729,0.389
2019/1/8,3.8,4.3083,2.8873,7.8565,10.0663,11.582,6.75,8.96,14.1507,,6.43,37.35,8.17,23.9564,7.92,7.269,7.3,6.08,10.54,8.5592,5.54,5.61,4.49,16.4105,4.66,5.2589,5.8963,,3.7372,0.39
2019/1/9,3.77,4.3083,2.8673,7.8359,10.0761,11.7513,6.32,8.88,14.1108,,6.47,36.97,8.46,23.3066,7.91,7.2963,7.28,6.0555,10.5,8.5493,5.55,5.34,4.52,16.7385,4.63,5.2093,5.906,,3.7158,0.387
2019/1/10,3.75,4.2983,2.8275,7.7878,9.9682,11.4625,5.91,8.63,14.0309,,6.31,37.57,8.52,22.133,7.91,7.2471,7.15,5.9492,10.63,8.5098,5.3,5.42,4.46,16.2117,4.54,5.1697,5.8284,,3.7086,0.383
2019/1/11,3.8,4.3083,2.8474,7.9252,9.9387,11.4724,5.92,8.67,14.0609,,6.39,38.49,8.75,22.0166,8.13,7.2963,7.15,5.9574,10.66,8.5296,5.26,5.69,4.5,16.2316,4.55,5.2291,5.8769,,3.7515,0.383
2019/1/14,3.79,4.2884,2.8375,7.726,9.9976,11.3529,6.12,8.95,14.0109,,6.59,38.28,8.75,22.9477,7.98,7.258,7.08,5.9738,9.97,8.5098,5.12,5.59,4.44,16.818,4.54,4.7637,5.8575,,3.7301,0.38
2019/1/15,3.84,4.3381,2.8673,7.8908,9.9878,11.572,6.01,8.85,14.1208,,6.58,38.68,8.7,22.2106,8.1,7.5149,7.2,6.1127,10.15,8.5987,5.17,5.4,4.53,16.6987,4.63,4.8924,5.906,,3.773,0.378
2019/1/16,3.82,4.2884,2.8474,7.829,9.9485,11.5222,5.76,8.77,14.1807,,6.47,38.21,8.84,22.3367,8.17,7.4439,7.12,6.0882,10.24,8.5296,5.1,5.43,4.52,17.3945,4.54,4.8231,5.8575,,3.7515,0.373
2019/1/17,3.82,4.1391,2.8375,7.8084,9.9485,11.3928,5.63,8.68,14.0908,,6.15,37.93,8.34,23.2484,7.98,7.3127,6.9,5.9901,10.15,8.2433,5.12,5.59,4.47,19.134,4.49,4.8033,5.7411,,3.5229,0.375
2019/1/18,3.84,4.1491,2.8673,7.8908,9.9976,11.3131,5.56,8.74,14.0309,,6.25,40.3,7.87,21.9681,8.03,7.34,6.74,6.0718,10.16,8.3223,4.93,5.6,4.51,18.8159,4.58,4.9419,5.7799,,3.4585,0.368
2019/1/21,3.84,4.169,2.8673,7.8977,10.1742,11.3529,5.6,8.61,13.9111,,6.25,39.5,8.06,21.6577,8.06,7.3291,6.98,6.1209,10.31,8.4605,4.88,5.73,4.52,18.3885,4.57,4.8528,5.7799,,3.5014,0.371
2019/1/22,3.85,4.1391,2.8176,7.7604,9.9583,11.0044,5.6,8.53,13.9111,,6.23,38.9,7.29,21.5705,7.96,7.1487,6.88,6.031,10.43,8.421,4.83,5.73,4.49,18.5078,4.41,4.8429,5.7411,,3.4443,0.372
2019/1/23,3.74,4.1292,2.8176,7.5955,9.8602,11.0641,5.52,8.57,13.7413,,6.19,38.82,7.24,21.0273,7.91,7.3564,6.94,6.0391,10.13,8.3716,4.74,5.96,4.41,18.8258,4.44,4.8033,5.683,,3.4371,0.369
2019/1/24,3.74,4.1192,2.8375,7.5955,9.9191,11.084,5.43,8.52,13.7213,,6.19,38.75,6.96,21.0273,8.22,7.4384,6.95,6.1127,10.12,8.5,4.9,6.09,4.48,17.9313,4.46,5.0113,5.7508,,3.3728,0.374
2019/1/25,3.74,4.0894,2.8375,7.4788,9.978,10.8749,5.29,8.4,13.7413,,5.89,38.62,6.56,19.7664,8.56,7.5586,6.82,6.2189,10.14,8.5296,4.7,5.89,4.5,16.4005,4.44,4.8726,5.6733,,3.3442,0.372
2019/1/28,3.5,4.0595,2.8275,7.417,9.9289,10.6658,5.28,8.2,13.6714,,5.87,37.7,6.16,20.0768,8.55,7.4275,6.96,6.031,10.11,8.4309,4.54,5.64,4.45,16.1322,4.09,4.9023,5.5763,,3.2942,0.369
2019/1/29,3.41,3.9501,2.728,7.0942,9.87,10.4467,5.09,8.14,13.5615,,5.61,37.61,6.09,18.719,8.09,7.1487,6.96,5.8675,9.65,8.0458,4.33,5.49,4.34,15.2177,4.07,4.7439,5.4502,,3.1513,0.361
2019/1/30,3.41,3.9799,2.6981,7.0942,9.8602,10.2873,4.99,7.97,13.4617,,5.54,37.45,6.05,19.7955,7.93,6.9957,6.78,5.8348,9.69,8.1544,4.16,5.39,4.39,14.9493,4.07,4.6745,5.4308,,3.187,0.36
2019/1/31,3.38,3.9103,2.708,6.9156,9.87,9.9587,4.49,7.68,13.3918,,5.05,38.5,6.06,19.136,7.74,6.8919,6.1,5.8594,8.72,8.1939,4.13,5.12,4.36,14.9195,4.01,4.625,5.3726,,3.0084,0.363
2019/2/1,3.47,4.0098,2.7877,7.259,10.0172,10.377,4.62,7.87,13.6814,,5.56,38.79,6.26,20.2805,7.96,7.1214,6.38,5.9983,8.98,8.4407,4.25,5.05,4.42,15.4066,4.12,4.734,5.4987,,3.1013,0.374
2019/2/11,3.53,4.0993,2.8375,7.3964,10.184,10.6658,4.83,8.13,13.6814,,5.56,39.6,6.38,20.6006,8.28,7.2635,6.5,6.1127,9.66,8.7073,4.41,5.3,4.51,15.834,4.21,4.8528,5.6054,,3.2442,0.377
2019/2/12,3.6,4.1789,2.8873,7.4719,10.2429,10.865,4.91,8.15,13.6414,,5.75,39.27,6.37,20.6297,8.37,7.3892,7.15,6.1699,10.02,8.7369,4.55,5.51,4.54,16.0924,4.25,4.8924,5.6636,,3.2728,0.381
2019/2/13,3.65,4.2486,2.9569,7.6161,10.5176,11.1239,4.96,8.28,14.1407,,5.81,39.25,6.58,20.7266,8.5,7.5586,7.16,6.3333,10.12,8.885,4.62,5.5,4.72,16.2813,4.43,4.9816,5.7896,,3.3013,0.384
2019/2/14,3.66,4.2486,2.9569,7.623,10.4783,11.1637,5.01,8.56,13.9111,,5.87,38.8,6.5,21.6189,8.47,7.5641,7.12,6.3824,10.21,8.8949,4.68,5.6,4.67,17.8915,4.39,4.9816,5.7896,,3.3299,0.386
2019/2/15,3.63,4.2386,2.937,7.9595,10.4391,11.343,5.02,8.46,13.7113,,5.83,38.5,6.45,21.3571,8.46,7.6461,7.12,6.4069,10.04,9.191,4.57,5.52,4.63,17.6033,4.44,4.9717,5.7799,,3.3442,0.384
2019/2/18,3.81,4.4774,3.2357,8.3098,11.2436,12.4783,5.22,8.81,13.971,,6.02,39.3,6.65,21.8808,8.73,7.8374,7.55,6.7665,10.36,10.1091,4.82,5.52,5.09,18.3587,4.88,5.2291,6.003,,3.43,0.391
2019/2/19,3.97,4.9252,3.5643,8.6531,11.4987,13.0061,5.4,9.03,14.3804,,6.17,39.06,6.92,23.1611,8.81,7.9303,7.9,7.0034,11.4,10.6027,5.3,5.37,5.09,18.8358,5.37,5.4272,6.2357,,3.4943,0.417
2019/2/20,3.9,4.8058,3.3651,8.4265,11.1259,12.6575,5.66,9.04,14.1308,,6.15,38.62,6.83,22.2591,9.5,7.8264,7.88,6.791,11.95,10.3954,5.29,5.48,5.03,18.0605,5.55,5.2787,6.1097,,3.4728,0.41
2019/2/21,4.02,4.8555,3.6439,8.3784,11.2927,12.9662,6.23,9.39,14.0109,,6.77,38.4,6.78,22.3949,9.24,7.8702,7.9,6.8972,12.62,10.7706,5.4,5.46,5.12,18.7165,6.11,5.8036,6.1097,,3.5586,0.411
2019/2/22,4.3,5.2635,4.0123,8.7974,11.9991,13.9721,6.85,10.33,14.3604,,7.45,38.61,7.15,24.6353,9.46,8.3511,8.69,7.4529,13.14,11.8466,5.89,5.47,5.53,20.5852,6.72,6.17,6.4297,,3.7158,0.426
2019/2/25,4.73,5.7908,4.4105,9.6764,13.196,15.1472,7.04,11.36,15.3691,,8.2,39.88,7.84,27.0988,10.15,8.9414,9.56,8.1966,14.45,13.0313,6.48,5.56,6.08,22.6427,7.39,6.784,7.0698,,4.0659,0.466
2019/2/26,4.53,5.562,4.8486,9.3536,12.5387,14.5596,6.44,12.5,14.72,,8.68,39.12,7.49,26.0805,10.09,8.5588,9.13,8.2292,15.22,12.5278,6.18,5.67,5.96,23.5074,8.13,6.4176,6.7982,,4.0731,0.444
2019/2/27,4.58,5.6814,5.3364,9.4566,12.9998,15.5555,6.08,13.75,14.8897,,7.81,38.65,7.45,28.5731,10.54,8.843,10.04,8.4581,14.23,13.0017,6.3,5.64,6.12,25.8632,8.39,6.3186,7.1473,,4.0659,0.439
2019/2/28,4.62,5.4028,4.7988,9.0858,12.4602,14.0318,6.13,12.38,14.7998,,7.39,38.52,7.28,25.7119,10.34,8.7392,9.04,8.2129,13.35,11.6986,5.8,5.6,5.82,23.2788,7.55,6.3087,7.4189,,3.973,0.427
2019/3/1,4.59,5.4824,5.1274,9.2163,13.0194,14.4302,6.12,13,14.8897,,7.66,40.22,7.37,25.7604,10.23,8.8703,9.4,8.4499,14.6,12.2711,5.99,5.77,6,22.1159,7.64,6.378,7.3413,,3.9873,0.435
2019/3/4,4.61,5.5023,5.5953,9.4498,13.2745,14.6194,6.29,13.48,14.9397,,7.63,44.24,7.43,26.5072,11.04,8.9632,9.54,8.4417,14.49,12.6463,6.1,5.82,6.08,23.3186,7.78,6.3582,7.4577,,4.0159,0.439
2019/3/5,4.69,5.5023,5.7645,9.4772,13.1862,14.709,6.71,13.22,14.8598,,7.89,47.59,7.62,27.7875,12.14,9.5918,9.57,8.4581,14.44,12.5574,6.21,5.82,6.04,25.0481,8.01,6.4176,7.3219,,4.0731,0.447
2019/3/6,4.92,5.8207,6.2026,9.752,13.4707,15.187,6.71,13.56,15.0795,,8.1,47.81,8.38,27.3316,13.35,9.559,10.16,8.9075,15.45,13.1202,6.37,5.89,6.26,24.6008,8.81,6.7147,7.5644,,4.3518,0.449
2019/3/7,4.94,5.7411,5.9935,9.5871,13.5885,14.7887,6.6,13.27,15.5189,,8.17,45.92,8.91,26.837,14.69,9.8924,9.86,8.8667,15.17,12.7648,6.47,5.97,6.17,24.2728,8.85,6.8038,7.9038,,4.2874,0.451
2019/3/8,4.58,5.164,5.3962,9.1407,12.7545,13.6235,6.03,11.94,14.4703,,7.35,44.59,8.02,24.5577,13.22,9.2092,8.87,8.3518,13.65,11.4912,5.82,5.68,5.72,21.8475,7.97,6.17,7.1764,,4.1517,0.422
2019/3/11,4.69,5.2834,5.3862,9.5322,13.3923,13.8725,6.36,12.05,14.8398,,7.53,48.89,8.31,26.1387,13.22,9.5371,9.25,9.1854,14.09,11.7578,5.9,5.96,5.82,23.0105,7.72,6.3285,7.4189,,4.3375,0.434
2019/3/12,4.74,5.3431,5.4659,9.7863,13.3923,13.9422,6.49,12.1,14.9397,,7.57,49.38,8.37,26.5363,13.63,9.5535,9.33,9.3733,14.1,11.7874,6.01,5.99,5.9,24.4517,7.87,6.3879,7.5062,,4.7734,0.434
2019/3/13,4.6,5.2635,5.1274,9.4086,13.0292,13.8028,6.7,11.85,14.5702,,7.58,47.34,8.1,27.3607,13.95,9.6136,9.34,8.7931,13.4,11.6689,6.61,6.08,5.79,26.1216,7.53,6.4374,7.1764,,5.2521,0.445
2019/3/14,4.48,5.0147,4.9979,9.0515,13.0194,13.265,6.17,11.24,14.3704,,7.13,45.1,7.76,25.1106,12.56,9.1709,9.11,8.1966,12.8,11.3135,5.95,6.12,5.64,23.5074,7.31,6.1106,7.0213,,4.8448,0.431
2019/3/15,4.51,5.1242,5.0776,9.1339,13.6375,13.7829,6.23,11.58,14.2306,,7.61,45.77,8.25,25.5082,12.3,9.5535,9.62,8.36,13.03,11.6196,6.55,6.43,5.69,23.6963,7.46,6.5067,7.1376,,5.0592,0.449
2019/3/18,4.66,5.2336,5.207,9.23,14.0496,13.9322,6.5,11.92,14.4204,,7.52,46.58,8.3,25.6828,12.51,9.6574,9.57,8.4254,13.2,11.6492,7.21,6.5,5.82,22.8912,7.41,6.5166,7.3219,,5.0306,0.463
2019/3/19,4.69,5.2734,5.1473,9.5597,14.8835,13.9223,6.73,11.57,14.5302,,7.73,47.56,8.23,26.7691,12.57,9.7011,9.99,8.3845,13.14,11.6689,7.93,6.18,5.85,24.6108,7.31,6.685,7.3413,,4.9591,0.48
2019/3/20,4.85,5.5023,5.665,9.5253,14.9915,14.1015,6.81,11.73,14.5302,,7.58,48.8,8.16,27.9136,12.52,9.8377,9.73,8.6624,13.36,11.896,8.72,5.87,5.96,24.7599,7.75,6.5959,7.4092,,5.1735,0.47
2019/3/21,4.85,5.562,5.9836,9.6627,14.6481,14.1513,6.72,11.76,14.67,,7.83,50.51,8.22,29.6885,13,9.7885,9.78,8.6951,13.59,11.9552,8.17,5.78,6.1,25.9526,7.72,7.2099,7.5062,,5.4022,0.458
2019/3/22,4.8,5.4127,5.6749,9.6352,14.2066,13.8725,6.69,11.98,14.5102,,7.44,54.7,8.04,30.9008,12.65,10.3187,9.35,8.6215,13.38,11.6986,8,5.85,6.01,28.5469,7.35,6.8435,7.3413,,5.3164,0.457
2019/3/25,4.63,5.2237,5.2667,9.285,13.667,13.8725,6.44,11.48,14.1208,,7.23,53.06,7.88,27.8166,12.1,9.947,9.19,8.3028,13.02,11.4419,7.42,5.8,6.06,25.7936,7.27,6.6355,7.0698,,5.3093,0.452
2019/3/26,4.51,5.0844,5.0776,9.0721,13.1666,14.3206,6.21,10.69,13.961,,6.89,50.86,7.5,26.1774,12.96,9.5644,8.99,8.0168,12.76,10.9187,7.11,5.79,5.67,23.2788,7.03,6.2987,6.8273,,5.2021,0.441
2019/3/27,4.52,5.0844,5.1572,8.9416,13.1666,14.2908,6.24,10.8,13.931,,7.03,52.5,7.39,25.9641,12.85,9.5043,8.83,7.837,12.97,11.0174,7.46,5.52,5.62,23.7062,6.97,6.4077,6.7885,,5.0878,0.45
2019/3/28,4.48,4.9948,4.9581,8.8248,13.039,13.7331,6.17,10.74,13.7613,,6.78,52.5,7.17,24.7129,13.9,9.6847,8.54,7.7226,13.2,10.9581,6.98,5.6,5.58,21.9072,6.78,6.2987,6.6915,,5.2664,0.443
2019/3/29,4.65,5.2137,5.2767,9.1476,13.5983,13.8924,6.44,11.19,13.991,,7.14,52.5,7.53,26.1096,14.61,9.7831,9.01,8.2783,14.17,11.5505,7.62,5.66,5.91,22.6526,7.23,6.6355,7.0116,,5.2307,0.458
2019/4/1,4.8,5.3431,5.3862,9.5116,14.0594,14.3804,6.66,11.53,14.1208,,7.29,47.25,7.93,26.6042,16.07,9.9525,9.19,9.1037,14.5,11.975,7.8,5.94,6.15,23.5273,7.35,6.784,7.157,,5.5451,0.463
2019/4/2,4.96,5.4426,5.5953,9.6009,14.0104,14.5995,6.6,11.92,14.2107,,7.25,42.53,7.97,26.8564,17.68,9.9743,9.48,8.8258,14.22,12.2317,8.08,6.24,6.77,23.9547,7.53,6.8831,7.2249,,5.8595,0.46
2019/4/3,4.96,5.5819,5.7048,9.7794,14.3243,14.719,6.79,11.95,14.2107,,7.36,38.28,8.15,26.7206,19.45,10.3842,9.51,9.0056,13.97,12.3403,8.17,6.5,6.94,23.4975,7.59,7.0415,7.3122,,6.0882,0.461
2019/4/4,4.97,5.562,5.5555,10.1709,14.1281,15.0377,6.66,11.74,14.1008,,7.33,34.45,8.04,26.1968,18.22,10.2094,9.35,8.9157,13.7,12.2415,7.89,6.45,6.79,22.9608,7.43,6.9029,7.2831,,6.0596,0.46
2019/4/8,4.85,5.5719,5.3962,10.1571,13.7455,14.48,7.33,11.79,13.6814,,7.12,31.01,8.34,25.4112,16.96,9.9033,9.36,8.6951,13.43,12.2218,7.61,6.55,6.55,22.3843,7.47,7.1505,7.1861,,6.081,0.452
2019/4/9,4.9,5.5918,5.5256,9.9923,13.9613,14.6094,7.88,11.62,13.7912,,7.17,27.91,8.61,25.6828,17.19,9.9416,9.4,8.6378,13.69,12.1231,7.82,6.48,6.56,22.9508,7.4,6.9326,7.2443,,6.1096,0.455
2019/4/10,4.85,5.5321,5.3663,10.0267,14.2066,14.3107,7.24,11.39,13.6514,,7.34,25.12,8.23,25.2173,16.36,9.8377,9.57,8.646,13.5,12.2317,7.61,6.51,6.5,22.2749,7.2,6.9029,7.1279,,6.6884,0.45
2019/4/11,4.78,6.0893,5.3464,9.6283,14.2458,14.0916,6.88,11.42,13.6714,,7.2,22.61,8.04,24.4122,15.86,9.6191,9.11,8.7196,13.09,11.7775,7.27,6.59,6.59,21.8773,7.15,6.7048,7.0989,,6.6098,0.441
2019/4/12,4.89,6.6962,5.5754,9.7313,14.442,14.8783,6.93,11.5,13.8112,,7.18,20.35,8.16,24.7808,15.69,9.7065,9.26,9.0628,14.18,12.4883,7.36,6.56,6.82,22.1556,7.27,7.0415,7.1667,,7.0028,0.443
2019/4/15,4.82,6.5072,5.2966,10.1365,14.5205,15.3065,6.85,11.62,13.931,,7.09,21.43,8.13,24.5771,15.19,9.794,9.76,8.7849,15.6,12.3501,7.9,6.55,6.55,22.2451,7.13,7.3683,7.3219,,7.4459,0.45
2019/4/16,5.17,7.1539,5.3862,10.4593,14.2654,16.4518,7.24,11.48,14.1807,,7.17,21.61,8.33,24.9069,15.91,9.9197,10.4,9.0955,17.16,12.8931,7.93,6.54,6.62,22.6228,7.3,7.7645,7.3801,,8.189,0.453
2019/4/17,5.08,7.3032,5.2867,10.3494,13.9613,16.1132,7.11,11.38,14.2706,,7.29,23.77,8.31,24.7905,15.66,9.8596,10.18,8.8994,17.35,12.6265,8.03,6.53,6.48,22.7719,7.15,7.606,7.3995,,7.7889,0.457
2019/4/18,4.97,6.8455,5.1672,10.0541,13.7651,15.675,6.98,11.06,14.1707,,7.18,26.15,8.16,23.9467,15.77,9.6847,9.72,8.7114,16.4,12.1724,7.61,6.66,6.48,22.434,7.04,7.507,7.2928,,7.1315,0.449
2019/4/19,5.01,6.935,5.2468,10.6447,13.8338,15.4858,7.26,11.1,14.1507,,7.9,27.81,8.46,24.3734,15.23,9.7339,9.85,8.8503,16.1,12.2711,7.64,6.59,6.5,22.2849,7.08,7.5763,7.2928,,7.503,0.446
2019/4/22,4.87,6.7957,5.1871,10.2327,13.6473,15.197,7.99,11.34,13.991,,8.69,26.66,8.71,24.3734,15.21,9.8978,9.38,8.9239,15.74,11.6591,7.59,6.59,6.41,22.8216,6.91,7.2,7.0795,,7.6388,0.445
2019/4/23,4.71,6.4773,5.2568,10.2395,13.3628,14.8584,7.35,11.1,13.8412,,8.07,25.88,8.36,24.9554,14.64,9.6355,9.19,8.8422,15.15,11.5801,7.7,6.64,6.3,24.2927,7.01,7.1208,7.031,,7.4816,0.438
2019/4/24,4.65,6.4176,5.4061,11.0568,13.6572,14.948,7.67,11.13,13.8711,,7.61,24.75,8.91,23.9564,14.9,9.7011,9.26,9.071,15.35,11.7183,7.56,6.75,6.35,22.921,7.09,7.1901,7.0795,,7.2744,0.439
2019/4/25,4.48,6.0395,5.1971,10.3632,13.2647,14.1912,7.91,11.13,13.6814,,6.85,22.5,8.4,22.3076,13.76,9.1928,8.8,8.883,14,11.1161,7.05,6.78,6.02,21.7581,6.84,6.7147,6.8079,,7.0028,0.432
2019/4/26,4.45,6.0495,4.9681,9.6352,13.0979,14.3704,8.1,11.13,13.5615,,6.52,20.29,7.91,22.744,13.55,9.1163,8.77,8.6951,14.29,10.9483,6.79,6.79,5.9,20.4957,6.16,6.685,6.6721,,7.0457,0.423
2019/4/29,4.33,5.4824,4.4703,9.2369,12.4602,13.8028,7.29,11.13,13.3818,,6.16,18.26,7.59,22.2591,13.05,8.6626,8.18,8.2374,12.86,10.7212,6.31,6.5,5.78,18.6469,5.54,6.1502,6.4297,,6.8671,0.418
2019/4/30,4.39,5.7411,4.52,9.2506,12.5583,14.0816,6.56,10.27,13.981,,6.3,20.09,7.73,24.4898,13.31,9.0398,8.34,8.5153,12.89,10.8397,6.73,6.6,5.78,19.5017,5.54,6.2492,6.5461,,7.1029,0.431
2019/5/6,4.01,5.5719,4.2413,8.3235,11.587,12.6774,5.9,11.15,13.3318,,5.67,20.59,6.96,24.3637,11.98,8.6681,7.57,7.6654,11.67,9.9413,6.87,6.53,5.24,18.0406,5.19,5.7144,6.0806,,6.3954,0.412
2019/5/7,4.08,5.8207,4.3309,8.1724,12.0776,12.8069,5.73,10.7,13.5416,,5.83,20.09,6.8,26.0805,12.03,8.8867,7.74,7.649,12.84,9.9907,7,6.63,5.35,18.6668,5.32,5.9125,6.197,,6.5669,0.418
2019/5/8,4.07,5.5719,4.311,8.0007,11.8813,12.6974,5.65,10.59,13.941,,6.18,19.3,6.7,25.9932,12.2,8.8594,7.78,7.4447,13.97,9.8821,6.76,6.66,5.29,18.8656,5.35,5.8531,6.0612,,6.5669,0.414
2019/5/9,4.06,5.5222,4.3209,7.9389,11.6753,12.6177,5.55,10.02,13.6514,,6.01,19.05,6.77,24.5383,11.94,8.5533,7.67,7.4529,13.32,9.7735,6.45,6.6,5.24,18.3288,5.38,5.8333,6.0321,,6.5098,0.407
2019/5/10,4.18,5.7809,4.52,8.2411,12.0481,13.1355,5.84,10.5,13.8312,,6.17,19.31,7.04,25.3724,12.43,8.8922,7.95,7.7716,13.9,10.119,6.67,6.53,5.5,19.1638,5.69,6.0313,6.1776,,6.8671,0.42
2019/5/13,4.06,5.6217,4.3807,8.1449,11.8813,13.036,5.91,10.26,13.951,,6.12,18.21,7.15,25.1203,12.92,8.9578,7.79,7.5428,13.39,9.8525,6.73,6.75,5.39,19.1638,5.71,5.9818,6.1,,7.1815,0.419
2019/5/14,4.03,5.5719,4.3408,8.1381,11.744,12.9364,5.97,10.44,13.7213,,6.73,20.03,7.29,26.6818,13.86,8.9414,7.69,7.5673,13.26,9.9117,6.8,6.87,5.4,19.4123,5.65,5.9026,6.0515,,7.2887,0.416
2019/5/15,4.14,5.7311,4.4304,8.2617,11.8519,13.1355,6.02,10.47,13.8611,,7.4,20.33,7.4,26.9243,13.6,9.0343,7.85,7.6981,13.62,10.0598,6.87,6.87,5.46,19.6409,5.77,6.071,6.1388,,7.3101,0.421
