ÈÕÆÚ,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH
2014/5/23,,6.7575,12.656,6.0494,6.2163,8.9744,4.1827,5.5477,6.4115,4.2988,4.6944,,,,,,10.1888,6.0196,9.066,6.3433,4.1474,5.8504,8.4525,7.9459,,,9.0983,,2.4118,,,,,,,3.7034,6.8179,7.0333,7.6456,,,5.7162,
2014/5/26,,6.7486,12.4905,6.0132,6.21,8.9479,4.2094,5.6019,6.3926,4.341,4.707,,,,,,10.1531,6.0487,9.0612,6.453,4.1474,5.9061,8.4164,7.9459,,,9.1247,,2.404,,,,,,,3.7034,6.7992,7.0244,7.5812,,,5.6867,
2014/5/27,,6.668,12.5294,5.8924,6.1285,8.9303,4.1827,5.5718,6.3737,4.341,4.6566,,,,,,9.9746,6.0584,8.8657,6.2136,4.0915,5.804,8.3082,7.9459,,,9.063,,2.3845,,,,,,,3.7077,6.706,6.9624,7.4892,,,5.5983,
2014/5/28,,6.7933,12.6657,6.1181,6.2351,9.1244,4.2582,5.6139,6.4871,4.6132,4.7321,,,,,,10.2423,6.1652,9.4961,6.2835,4.1708,5.8226,8.4525,7.9459,,,9.2568,,2.4351,,,,,,,3.7639,6.8179,7.0776,7.6088,,,5.6867,
2014/5/29,,6.6233,12.6365,5.9412,6.0909,8.8508,4.1428,5.5538,6.3075,4.4583,4.6482,,,,,,10.0728,6.1846,9.242,6.084,4.0728,5.8876,8.3262,7.9459,,,9.0983,,2.3884,,,,,,,3.6861,6.6593,6.9447,7.4523,,,5.5394,
2014/5/30,,6.6591,13.133,6.0205,6.141,8.9303,4.1916,5.5778,6.3547,4.4442,4.6566,,,,,,10.0995,6.0972,9.5499,6.1239,4.0681,5.8133,8.3352,7.9459,,,9.1335,,2.4118,,,,,,,3.6948,6.678,6.927,7.4892,,,5.5296,
2014/6/3,,6.5964,12.9967,5.9961,6.1097,8.895,4.1516,5.5838,6.2507,4.4536,4.6566,,,,,,10.0906,6.107,9.4228,6.1738,4.0635,5.7111,8.3082,7.9459,,,9.0102,,2.4001,,,,,,,3.6084,6.6593,6.9004,7.3971,,,5.4805,
2014/6/4,,6.5069,12.7728,5.929,6.0658,8.8156,4.1117,5.5297,6.1751,4.3504,4.6147,,,,,,10.046,6.0681,9.4082,6.1239,4.0635,5.5718,8.2089,7.9459,,,8.8428,,2.3768,,,,,,,3.5262,6.622,6.7764,7.2683,,,5.4412,
2014/6/5,,6.5696,13.0065,5.9839,6.1285,8.8861,4.1605,5.5778,6.29,4.4395,4.6566,,,,,,10.1798,6.0293,9.6525,6.2735,4.0821,5.6554,8.2991,7.9459,,,8.975,,2.404,,,,,,,3.5651,6.7153,6.8384,7.3603,,,5.5099,
2014/6/6,,6.489,13.5906,5.9351,6.0971,8.7891,4.125,5.5658,6.2229,4.463,4.5979,,,,,,10.0817,6.1555,9.6721,6.3932,3.9935,5.6183,8.2089,7.9459,,,8.8869,,2.3923,,,,,,,3.5608,6.6407,6.7587,7.2959,,,5.4412,
2014/6/9,,6.498,13.8632,5.8985,6.072,8.7979,4.1072,5.5417,6.2134,4.4724,4.5811,,,,,,9.9746,6.039,9.4424,6.1937,3.9748,5.5533,8.1819,7.9459,,,8.8164,,2.3612,,,,,,,3.5522,6.6127,6.7587,7.2591,,,5.4117,
2014/6/10,,6.6233,14.496,6.0327,6.1787,8.9391,4.2449,5.5778,6.3378,4.524,4.6524,,,,,,10.2601,6.0681,9.9604,6.2535,4.0448,5.5718,8.3352,7.9459,,,8.9573,,2.4118,,,,,,,3.6213,6.7153,6.8827,7.3695,,,5.5198,
2014/6/11,,6.5696,14.5155,5.9656,6.1222,8.9126,4.2182,5.5959,6.3187,4.5756,4.6231,,,,,,10.1442,6.107,9.9165,6.8819,4.0075,5.6368,8.2721,7.9459,,,8.9133,,2.3923,,,,,,,3.5954,6.6873,6.8295,7.3511,,,5.4805,
2014/6/12,,6.5696,14.3013,5.9351,6.0846,8.842,4.2094,5.5598,6.2995,4.5287,4.5937,,,,,,10.1085,6.0681,9.8529,7.4604,4.0075,5.5625,8.2631,7.9459,,,8.8957,,2.3806,,,,,,,3.5738,6.65,6.7941,7.3051,,,5.4314,
2014/6/13,,6.6322,14.8757,5.9839,6.1473,8.9391,4.2848,5.6139,6.3953,4.6038,4.6485,,,,,,10.2244,6.1167,10.0337,7.6399,4.0495,5.5904,8.3984,7.9459,,,9.0278,,2.404,,,,,,,3.617,6.706,6.8915,7.3787,,,5.4903,
2014/6/16,,6.6412,14.9243,6.051,6.1661,8.9744,4.3115,5.6199,6.4048,4.5944,4.6696,,,,,,10.394,6.1555,10.0435,7.6598,4.0868,5.6183,8.4164,7.9459,,,9.0895,,2.4157,,,,,,,3.6256,6.734,6.9624,7.4339,,,5.5296,
2014/6/17,,6.5338,14.4084,5.9351,6.0909,8.895,4.236,5.5598,6.29,4.5193,4.6106,,,,,,10.2958,6.0099,9.7307,7.3407,4.0541,5.5254,8.3616,7.9459,,,8.975,,2.4001,,,,,,,3.5602,6.622,6.9093,7.3786,,,5.451,
2014/6/18,,6.4711,14.8465,5.868,6.0407,8.8332,4.2227,5.4996,6.2229,4.4724,4.5684,,,,,,10.2244,6.0002,9.6819,7.3207,4.0401,5.3768,8.3616,7.9459,,,8.9045,,2.3768,,,,,,,3.5471,6.6127,6.8384,7.3694,,,5.3724,
2014/6/19,,6.1847,14.6031,5.6118,5.8211,8.6038,4.1028,5.3732,6.0793,4.3645,4.4545,,,,,,10.0192,5.8448,9.2567,6.6824,3.9468,5.284,8.2154,7.9459,,,8.7548,,2.3067,,,,,,,3.4817,6.4635,6.6967,7.1388,,,5.1956,
2014/6/20,,6.2652,14.5836,5.6545,5.8337,8.5332,4.125,5.3913,6.1176,4.4442,4.4545,,,,,,10.0817,5.8739,9.2273,6.6625,3.9142,5.3304,8.2702,7.9459,,,8.7636,,2.3184,,,,,,,3.5035,6.4635,6.7232,7.1849,,,5.2448,
2014/6/23,,6.2652,14.7394,5.6606,5.8149,8.4979,4.1339,5.3672,6.1272,4.5475,4.4545,,,,,,10.0371,5.8157,9.2469,7.1612,3.9002,5.414,8.2702,7.9459,,,8.746,,2.3145,,,,,,,3.5297,6.5194,6.7232,7.1849,,,5.2349,
2014/6/24,,6.301,14.681,5.685,5.865,8.542,4.1516,5.4816,6.1655,4.5944,4.4545,,,,,,10.1531,5.7768,9.4277,7.2609,3.9282,5.4511,8.2976,7.9459,,,8.7636,,2.3573,,,,,,,3.5646,6.5661,6.741,7.2218,,,5.2546,
2014/6/25,,6.2384,14.4084,5.6118,5.8211,8.5596,4.1428,5.4093,6.1081,4.5381,4.4545,,,,,,10.0549,6.0584,9.3153,7.0514,3.9188,5.4033,8.2519,7.9459,,,8.7372,,2.3729,,,,,,,3.5427,6.4915,6.6867,7.1757,,,5.2251,
2014/6/26,,6.3279,14.311,5.685,5.865,8.6126,4.2227,5.4515,6.1655,4.646,4.4545,,,,,,10.1709,6.1943,9.4424,7.1512,3.9515,5.4798,8.3159,7.9459,,,8.8076,,2.4508,,,,,,,3.6475,6.5941,6.741,7.2403,,,5.2644,
2014/6/27,,6.31,14.3207,5.7094,5.8462,8.6214,4.2671,5.4515,6.1942,4.7493,4.5136,,,,,,10.1888,6.0196,9.4424,7.4803,3.9655,5.4702,8.325,7.9459,,,8.8252,,2.4781,,,,,,,3.6475,6.6127,6.75,7.2679,,,5.2742,
2014/6/30,,6.4174,14.5349,5.7582,5.9278,8.6479,4.2626,5.4816,6.2134,4.754,4.5557,,,,,,10.2244,5.971,9.7112,7.3706,3.9888,5.5085,8.3616,7.9459,,,8.9045,,2.482,,,,,,,3.7609,6.6407,6.7952,7.3233,,,5.3332,
2014/7/1,,6.4085,14.7588,5.7399,5.8964,8.6479,4.2671,5.4996,6.2134,4.7493,4.5557,,,,,,10.1798,6.0099,9.7356,7.5701,3.9888,5.5754,8.3342,7.9459,,,8.8781,,2.482,,,,,,,3.7478,6.6687,6.7861,7.3233,,,5.3233,
2014/7/2,,6.4622,14.7394,5.7704,5.9278,8.692,4.3337,5.5177,6.2517,4.7868,4.5895,,,,,,10.2601,6.0099,10.0093,7.6598,4.0215,5.5754,8.389,7.9459,,,8.9221,,2.4975,,,,,,,3.9572,6.6966,6.8494,7.3509,,,5.3528,
2014/7/3,,6.4353,15.0022,5.7765,5.9215,8.7273,4.3204,5.5237,6.2612,4.7728,4.5895,,,,,,10.2958,6.0487,9.9311,7.4703,4.0028,5.6137,8.4256,7.9459,,,8.9133,,2.4898,,,,,,,3.931,6.7153,6.8946,7.3786,,,5.343,
2014/7/4,,6.3995,14.8951,5.7521,5.8776,8.7185,4.3115,5.5538,6.2421,4.7446,4.5431,,,,,,10.3047,6.0778,9.7552,7.7995,4.0028,5.6519,8.3799,7.9459,,,8.8869,,2.4625,,,,,,,3.931,6.6966,6.8494,7.3417,,,5.3037,
2014/7/7,,6.3995,14.788,5.7216,5.8399,8.692,4.3115,5.5116,6.1942,4.7446,4.5389,,,,,,10.2512,6.107,9.7747,8.2583,4.0075,5.6519,8.3707,7.9459,,,8.8605,,2.4936,,,,,,,3.9485,6.6873,6.8494,7.2956,,,5.284,
2014/7/8,,6.3816,14.6517,5.6911,5.8399,8.6744,4.2848,5.5417,6.1942,4.8338,4.5768,,,,,,10.2601,6.1361,9.7649,8.4079,3.9888,5.6041,8.3524,7.9459,,,8.834,,2.5014,,,,,,,3.931,6.706,6.8584,7.3048,,,5.284,
2014/7/9,,6.2742,14.0871,5.7826,5.7459,8.5663,4.1846,5.4515,6.0889,4.7117,4.4882,,,,,,10.1709,5.9516,9.4473,7.9491,3.9095,5.4511,8.2154,7.9459,,,8.7636,,2.4391,,,,,,,3.87,6.6593,6.741,7.1849,,,5.2349,
2014/7/10,,6.2742,13.7756,5.7948,5.7521,8.5753,4.1207,5.4996,6.1176,4.754,4.4967,,,,,,10.1709,6.0196,9.3788,8.0987,3.9049,5.4607,8.1971,7.9459,,,8.7548,,2.4079,,,,,,,3.8743,6.9485,6.759,7.2587,,,5.2742,
2014/7/11,,6.3189,13.6977,5.8314,5.7772,8.6293,4.1481,5.5237,6.1559,4.8525,4.5009,,,,,,10.2691,6.2526,9.5352,7.969,3.9188,5.4989,8.2336,7.9459,,,8.8252,,2.4157,,,,,,,3.8918,7.0604,6.8494,7.3325,,,5.2742,
2014/7/14,,6.4085,13.4835,6.0083,5.8901,8.7284,4.1937,5.5658,6.2517,5.0027,4.5726,,,,,,10.4475,6.2526,9.9311,7.979,3.9935,5.585,8.3342,7.9459,,,8.9133,,2.4508,,,,,,,3.9616,7.0884,6.9397,7.4155,,,5.2742,
2014/7/15,,6.3905,13.5419,5.9778,5.8399,8.7104,4.1572,5.5538,6.2421,4.9417,4.657,,,,,,10.4297,6.2526,9.8578,8.1885,3.9842,5.5467,8.3159,7.7262,,,8.8781,,2.4508,,,,,,,3.931,7.0511,6.9217,7.4339,,,5.2742,
2014/7/16,,6.3726,13.6295,5.9351,5.8211,8.7014,4.1481,5.6139,6.2229,4.8948,4.6528,,,,,,10.4118,6.2526,9.7943,7.9989,3.9702,5.6041,8.325,7.5889,,,8.8693,,2.4586,,,,,,,3.8961,6.9951,6.9307,7.4432,,,5.2742,
2014/7/17,,6.3279,13.6101,5.8924,5.7772,8.6203,4.1299,5.656,6.2421,4.8572,4.657,,,,,,10.4297,6.2526,9.6428,7.7795,3.9702,5.518,8.2793,7.5157,,,8.8428,,2.4391,,,,,,,3.8525,6.9765,6.8946,7.4801,,,5.2742,
2014/7/18,,6.3637,13.8729,5.9473,5.796,8.6744,4.1572,5.656,6.2708,4.876,4.7245,,,,,,10.5724,6.2526,9.7552,7.8992,3.9888,5.5659,8.3159,7.5798,,,8.8693,,2.4625,,,,,,,3.8961,7.1816,6.9488,7.517,,,5.2742,
2014/7/21,,6.301,13.5809,5.9168,5.727,8.5753,4.0934,5.5959,6.2038,4.8338,4.6907,,,,,,10.4921,6.2526,9.589,7.989,3.9515,5.5563,8.2519,7.4333,,,8.79,,2.443,,,,,,,3.8525,7.1537,6.8855,7.4432,,,5.343,
2014/7/22,,6.3995,13.9508,6.0449,5.8091,8.6654,4.1481,5.626,6.2804,4.8525,4.7076,,,,,,10.7062,6.2526,9.8089,8.0787,3.9935,5.6232,8.3433,7.4425,,,8.9221,,2.5092,,,,,,,3.9485,7.3682,6.994,7.6184,,,5.4215,
2014/7/23,,6.4174,14.1066,6.0632,5.8217,8.7284,4.1663,5.5899,6.2995,4.7493,4.6738,,,,,,10.8133,6.2526,9.9311,8.0887,4.0168,5.5276,8.5352,7.4608,,,9.0102,,2.517,,,,,,,3.9441,7.2936,7.0301,7.6184,,,5.3921,
2014/7/24,,6.7128,14.5057,6.3072,5.9796,8.9986,4.5857,5.7042,6.4527,4.7399,4.792,,,,,,11.1612,6.2526,10.5127,8.0488,4.1521,5.6041,8.7728,7.6988,,,9.2832,,2.595,,,,,,,4.1012,7.4521,7.2108,7.7844,,,5.5394,
2014/7/25,,6.7665,14.681,6.3377,5.9922,9.0887,4.9048,5.7042,6.5197,4.7962,4.8131,,,,,,11.2951,6.2526,10.6496,8.0987,4.1848,5.6711,8.8459,7.7171,,,9.3449,,2.6651,,,,,,,4.2583,7.5361,7.3283,7.8767,,,5.5787,
2014/7/28,,7.3572,14.9925,6.5695,6.3774,9.476,5.3788,5.7704,6.8548,4.876,4.9902,,,,,,11.7947,6.2526,11.0357,8.4079,4.3527,5.8336,9.2023,7.9551,,,9.6884,,2.7781,,,,,,,4.4284,7.8812,7.6355,8.3839,,,5.9814,
2014/7/29,,7.3661,14.6517,6.6366,6.3206,9.476,5.5612,5.7764,6.874,4.8948,4.9312,,,,,,11.7233,6.2526,10.8988,8.8766,4.3527,5.8719,9.1383,7.9093,,,9.6708,,2.8015,,,,,,,4.4371,7.8438,7.5903,8.7068,,,5.9716,
2014/7/30,,7.393,14.7686,6.661,6.2953,9.476,5.4882,5.7463,6.8644,4.9042,4.9438,,,,,,11.6163,6.2526,10.9379,9.0063,4.3994,5.8815,9.1292,7.891,,,9.6443,,2.7859,,,,,,,4.5768,8.0024,7.5813,8.6514,,,5.9912,
2014/7/31,,7.5004,14.788,6.6854,6.3395,9.5571,5.6341,5.8005,6.9601,4.9511,4.9944,,,,,,11.7412,6.2526,11.0601,9.0661,4.4274,5.9197,9.1749,7.9368,,,9.7412,,2.8287,,,,,,,4.7164,8.0863,7.7349,8.716,,,6.0207,
2014/8/1,,7.2677,14.6615,6.5207,6.1627,9.395,5.4518,5.7343,6.7686,4.8619,4.8763,,,,,,11.4467,6.2526,10.6496,8.6672,4.3341,5.8145,8.9647,7.9368,,,9.5298,,2.7508,,,,,,,4.5899,7.8065,7.6265,8.467,,,5.893,
2014/8/4,,7.5004,15.3235,7.0209,6.3648,9.7193,5.5612,5.8486,7.0271,4.9605,5.0408,,,,,,12.1426,6.2526,11.0112,9.136,4.474,5.891,9.3485,8.0375,,,9.9086,,2.8599,,,,,,,4.7033,8.077,7.9518,8.7437,,,6.168,
2014/8/5,,7.6704,15.4111,7.0453,6.4216,9.6382,5.7162,5.9148,6.9697,4.9745,5.0197,,,,,,11.9821,6.2526,11.0357,9.106,4.4414,5.891,9.2571,8.0283,,,9.8381,,2.9106,,,,,,,4.664,8.0117,7.9608,8.6699,,,6.1091,
2014/8/6,,7.6078,15.8395,7.1917,6.3332,9.6382,5.7709,5.8907,6.9601,4.9745,5.024,,,,,,12.0177,6.2526,10.9379,8.7869,4.4414,5.9101,9.248,8.0009,,,9.8293,,2.9106,,,,,,,4.6248,8.1237,7.9518,8.6145,,,6.0501,
2014/8/7,,7.3751,15.5863,6.9294,6.2385,9.44,5.4882,5.9148,6.9122,4.9088,4.986,,,,,,11.6698,6.2526,10.6105,8.5475,4.3247,5.8528,9.0927,8.0009,,,9.6884,,2.8054,,,,,,,4.4808,7.8345,7.7259,8.3378,,,5.893,
2014/8/8,,7.3482,15.6156,6.9904,6.2195,9.458,5.388,5.8787,6.8931,4.9605,4.9565,,,,,,11.6519,6.2526,10.6593,8.6871,4.3294,5.8623,9.0927,8.0466,,,9.6796,,2.9028,,,,,,,4.52,7.7413,7.6988,8.3194,,,5.893,
2014/8/11,,7.5541,16.1607,7.2588,6.2764,9.6022,5.5247,5.9268,7.0367,5.0872,5.0366,,,,,,11.9196,6.2526,10.7864,8.8367,4.39,5.9293,9.2389,8.1382,,,9.8645,,3.0158,,,,,,,4.5942,7.8438,7.8705,8.467,,,5.9814,
2014/8/12,,7.5093,16.0731,7.332,6.2574,9.5301,5.5338,5.9509,7.276,5.1106,5.0324,,,,,,11.8036,6.2526,10.7473,9.126,4.3854,6.0249,9.2389,8.2389,,,9.8117,,2.9924,,,,,,,4.6422,7.8159,7.8524,8.4301,,,5.9617,
2014/8/13,,7.6078,16.1023,7.6003,6.3206,9.5661,5.5338,5.9689,7.1899,5.1153,5.0577,,,,,,11.9374,6.2526,10.7815,9.0163,4.46,6.0345,9.2937,8.1565,,,9.8205,,3.0041,,,,,,,4.616,7.8812,7.8343,8.4577,,,5.9716,
2014/8/14,,7.4019,15.7226,7.6186,6.2259,9.431,5.4062,5.9388,7.0463,5.0731,5.024,,,,,,11.7501,6.2526,10.6202,8.9265,4.3854,5.9388,9.1475,8.0833,,,9.7148,,2.9339,,,,,,,4.5462,7.8252,7.6717,8.3286,,,5.8537,
2014/8/15,,7.6884,16.1023,8.3811,6.2953,9.5661,5.5338,5.9452,7.2282,5.1623,5.2011,,,,,,12.0208,6.2526,10.8353,8.9465,4.7026,5.9675,9.2754,8.1473,,,9.891,,3.0469,,,,,,,4.7338,8.0863,7.8705,8.5131,,,5.9617,
2014/8/18,,7.9121,16.3457,8.3628,6.3269,9.6112,5.5338,6.0529,7.3239,5.3735,5.1632,,,,,,12.0118,6.2526,10.8646,8.8866,4.7399,6.0153,9.2937,8.1756,,,9.9438,,3.2339,,,,,,,4.7818,8.077,7.9337,8.5315,,,5.9617,
2014/8/19,,7.7958,16.1802,7.9724,6.3206,9.5661,5.4609,6.1417,7.2282,5.3359,5.1252,,,,,,11.9035,6.2526,10.7375,9.0661,4.8099,6.0153,9.1932,8.2698,,,9.8205,,3.1833,,,,,,,4.7251,7.9931,7.8524,8.4393,,,5.9617,
2014/8/20,,7.9032,16.4236,7.8321,6.3458,9.5571,5.5703,6.0783,7.2282,5.3406,5.1379,,,,,,11.8223,6.2526,10.7033,8.9165,4.7353,6.044,9.1292,8.3828,,,9.8205,,3.308,,,,,,,4.7775,7.9185,7.8524,8.4208,,,5.9421,
2014/8/21,,7.7779,16.4236,7.9602,6.2764,9.404,5.4609,6.0276,7.1324,5.35,5.0577,,,,,,11.5967,6.2526,10.4687,8.5475,4.6606,6.044,9.0195,8.2792,,,9.6708,,3.2534,,,,,,,4.7207,7.7879,7.753,8.3009,,,5.8439,
2014/8/22,,7.8226,16.5599,7.8931,6.2448,9.467,5.4609,6.0529,7.1612,5.4298,5.1126,,,,,,11.714,6.2526,10.5323,8.4677,4.6793,6.2066,9.0287,8.3169,,,9.7236,,3.269,,,,,,,4.8211,8.1237,7.8343,8.3932,,,5.8635,
2014/8/25,,7.6257,16.4041,7.5942,6.1059,9.2869,5.2877,6.0086,6.9697,5.3735,4.9987,,,,,,11.5425,6.2526,10.63,8.0787,4.5813,6.1014,8.9464,8.1568,,,9.5475,,3.1755,,,,,,,4.6989,7.9837,7.6897,8.2733,,,5.7849,
2014/8/26,,7.393,15.5669,7.6979,6.0996,9.1788,5.1874,5.8438,6.8548,5.2045,4.8974,,,,,,11.3981,6.2526,10.4198,8.0688,4.53,5.9675,8.8825,7.9119,,,9.4506,,3.0703,,,,,,,4.5855,7.7506,7.5452,8.1441,,,5.6769,
2014/8/27,,7.4288,15.6253,7.8565,6.0869,9.1878,5.1783,5.8691,6.8644,5.228,4.9016,,,,,,11.3891,6.2526,10.5078,8.0987,4.5813,5.9484,8.8916,7.959,,,9.4065,,3.0742,,,,,,,4.5811,7.8252,7.5361,8.1349,,,5.6966,
2014/8/28,,7.4377,15.635,7.8687,6.0427,9.1247,5.1509,5.8565,6.8835,5.1482,4.8637,,,,,,11.4071,6.2526,10.8597,7.6997,4.544,5.8719,8.8276,7.8365,,,9.3801,,3.0898,,,,,,,4.6248,7.8065,7.509,8.1072,,,5.7064,
2014/8/29,,7.5541,15.7908,7.8931,6.0364,9.2148,5.2239,5.9135,6.9601,5.2655,4.9143,,,,,,11.6328,6.2526,10.8744,7.7895,4.6093,5.9388,8.9739,7.9307,,,9.4506,,3.2184,,,,,,,4.7077,7.9651,7.5723,8.1995,,,5.7948,
2014/9/1,,7.572,16.2289,7.9602,6.0491,9.2959,5.2603,5.9135,6.9984,5.3688,4.9523,,,,,,11.6689,6.2526,10.8597,7.969,4.6233,6.0345,9.0013,8.0249,,,9.4946,,3.2768,,,,,,,4.7382,8.0024,7.6175,8.264,,,5.8242,
2014/9/2,,7.8316,16.2581,8.2164,6.188,9.449,5.5429,5.9135,7.1324,5.4157,5.0451,,,,,,11.9125,6.2526,11.1578,8.4877,4.7259,6.0918,9.1749,8.1285,,,9.6796,,3.3314,,,,,,,4.8429,8.2169,7.7801,8.4208,,,5.9126,
2014/9/3,,7.8047,16.4431,8.0761,6.169,9.476,5.5065,5.9135,7.1324,5.4204,5.0408,,,,,,11.9667,6.2526,11.0943,8.7071,4.7259,6.111,9.1932,8.1756,,,9.706,,3.3236,,,,,,,4.8255,8.2076,7.8524,8.4393,,,5.9126,
2014/9/4,,7.939,16.9396,8.1554,6.2322,9.6022,5.5794,5.9135,7.2186,5.4626,5.1252,,,,,,12.2284,6.2526,11.1823,8.7969,4.7913,6.1492,9.3303,8.2792,,,9.8293,,3.4249,,,,,,,5.096,8.646,7.9879,8.5315,,,5.9716,
2014/9/5,,8.0195,17.4458,8.1432,6.2448,9.7193,5.6159,5.9135,7.2856,5.4814,5.1632,,,,,,12.3006,6.2526,11.1432,8.4877,4.8193,6.1875,9.4765,8.298,,,9.8998,,3.4249,,,,,,,5.2487,8.6926,8.1144,8.6053,,,6.001,
2014/9/9,,7.9121,17.2706,8.0029,6.1627,9.6922,5.5247,5.9135,7.209,5.4861,5.1421,,,,,,12.1201,6.2526,10.9672,8.358,4.7726,6.1588,9.4034,8.3734,,,9.8293,,3.3391,,,,,,,5.1789,8.5434,8.1687,8.5315,,,5.9421,
2014/9/10,,7.8584,17.29,7.8382,6.169,9.5571,5.4882,5.9135,7.1516,5.4908,5.1041,,,,,,12.0028,6.2526,10.9281,8.3879,4.7539,6.1779,9.2846,8.3451,,,9.7324,,3.3625,,,,,,,5.1701,8.506,8.0331,8.4301,,,5.9225,
2014/9/11,,7.9032,17.0953,7.8809,6.2132,9.5841,5.4882,5.9135,7.1803,5.5706,5.0957,,,,,,12.075,6.2526,11.3045,8.378,4.7446,6.2257,9.3028,8.3075,,,9.7765,,3.4015,,,,,,,5.1178,8.5807,8.0422,8.4208,,,5.9225,
2014/9/12,,7.8853,17.1245,7.9358,6.2259,9.6202,5.4882,5.9135,7.1899,5.7067,5.1379,,,,,,12.075,6.2526,11.3045,8.4677,4.7493,6.2831,9.3577,8.59,,,9.8117,,3.421,,,,,,,5.1745,8.5993,8.0241,8.4485,,,5.9323,
2014/9/15,,7.9479,16.6962,7.887,6.2574,9.5751,5.5065,5.9135,7.276,5.9601,5.159,,,,,,11.9847,6.2526,11.4755,8.3181,4.7539,6.3214,9.3668,8.6183,,,9.8205,,3.4677,,,,,,,5.4145,8.59,7.997,8.4854,,,5.9126,
2014/9/16,,7.5899,15.966,7.5027,6.0806,9.3139,5.2877,5.9135,7.1229,5.8709,4.9987,,,,,,11.6057,6.2526,10.933,7.8493,4.5533,6.2831,9.1658,8.3169,,,9.5386,,3.308,,,,,,,5.144,8.1983,7.762,8.3378,,,5.7751,
2014/9/17,,7.6257,16.1607,7.4906,6.0933,9.377,5.3059,5.9135,7.3718,6.1572,5.0071,,,,,,11.6689,6.2526,10.9477,7.9092,4.5487,6.5031,9.1658,8.3545,,,9.5563,,3.2924,,,,,,,5.2748,8.1237,7.762,8.3563,,,5.7849,
2014/9/18,,7.7063,16.3554,7.5698,6.1311,9.413,5.5338,5.9135,7.5058,6.4716,5.0957,,,,,,11.723,6.2526,10.9477,7.9291,4.6,6.4553,9.2206,8.5994,,,9.5827,,3.3469,,,,,,,5.157,8.2915,7.8253,8.4393,,,5.8439,
2014/9/19,,7.7331,16.4625,7.6064,6.1564,9.476,5.5247,5.9135,7.4675,6.4763,5.1126,,,,,,11.8313,6.2526,10.9477,8.0089,4.6186,6.4266,9.2571,8.5994,,,9.75,,3.3547,,,,,,,5.253,8.3102,7.8976,8.4393,,,5.8439,
2014/9/22,,7.751,16.0731,7.5576,6.0869,9.3409,5.4974,5.9135,7.3526,6.2651,5.1336,,,,,,11.5876,6.2526,10.9477,7.9391,4.5767,6.2544,9.0561,8.3734,,,9.5827,,3.2729,,,,,,,5.1221,8.1703,7.7169,8.3102,,,5.7358,
2014/9/23,,7.9658,16.4333,7.7101,6.1817,9.4851,5.6068,5.9135,7.5633,6.4998,5.3994,,,,,,11.7772,6.2526,10.9477,7.8593,4.6793,6.3118,9.184,8.6654,,,9.7676,,3.3742,,,,,,,5.1745,8.4221,7.8434,8.4393,,,5.8144,
2014/9/24,,8.5476,17.329,8.1005,6.3774,9.8634,6.172,5.9135,7.9366,6.7063,5.9393,,,,,,12.1742,6.2526,10.9477,7.9591,4.9312,6.3787,9.4947,8.769,,,10.2433,,3.5885,,,,,,,5.541,9.2615,8.1596,8.7805,,,6.0305,
2014/9/25,,8.3954,16.9104,8.0822,6.2953,9.7643,6.2267,5.9135,7.8218,6.5232,6.3907,,,,,,12.0118,6.2526,10.9477,7.979,4.8846,6.3405,9.4034,8.6277,,,10.1376,,3.5418,,,,,,,5.5061,9.2242,8.1596,8.6699,,,5.9519,
2014/9/26,,8.3775,17.0564,8.0761,6.3648,9.7733,6.2176,5.9135,7.8505,6.7673,6.3021,,,,,,11.9847,6.2526,10.9477,7.969,4.9172,6.4553,9.3851,8.7313,,,10.1288,,3.7405,,,,,,,5.5584,9.2708,8.1144,8.6514,,,5.9912,
2014/9/29,,8.6281,17.3777,8.497,6.3963,9.8544,6.2723,5.9135,8.0037,7.0113,6.2894,,,,,,12.084,6.2526,10.9477,8.0388,4.9172,6.5126,9.449,8.7878,,,10.2433,,3.8379,,,,,,,5.6195,9.6066,8.2681,8.799,,,6.0403,
2014/9/30,,8.6281,17.2219,8.3628,6.3458,9.8634,6.2267,5.9135,7.9079,7.0113,6.1376,,,,,,12.0208,6.2526,11.4169,8.2583,4.9172,6.5509,9.4308,8.7313,,,10.2433,,3.8301,,,,,,,5.5933,9.6066,8.2409,8.8543,,,6.0305,
2014/10/8,,8.6102,16.7935,8.4299,6.3774,9.9174,6.2085,5.9135,7.8792,6.9925,6.2346,,,,,,12.0569,6.2526,11.6075,8.3979,4.9172,6.5891,9.4765,8.9762,,,10.4106,,3.8496,,,,,,,5.6021,9.5133,8.2409,8.882,,,6.0992,
