ÈÕÆÚ,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH
2018/12/11,3.3386,2.7536,-1.1236,0.3764,-2.2581,1.2945,0.1695,-2.8986,1.3743,0.2591,-0.1835,3.7344,-0.5263,0.9868,3.8549,0.3876,1.4026,0.2797,-0.4831,-0.4667,1.9729,3.247,0.7328,0.3951,1.233,5.4052,0.5106,3.2927,0.7876,0.0246,0.3935,10.5716,1.0078,0.4328,1.0676,0.2782,0.54,0.1741,0.2346,1.2541,2639830739,3088307484,1996338572,7715288920,2336989244,1706684395,1942238884,1021231534,1572536628,2639830739,2034518721,2308051400,1115868259,1970274479,2220988560,4065481601,20255909579,14711952031,12663609961,2166790600,34.3945,-11.093,-10.3099,32.5118,87.91,17.9296,43.9786,-0.346,18.9391,18.0812,19.5668,59.4431,620.3843,179.6717,185.8697,47.7879,23.9096,19.8786,10.9114,268.9623,2.1213,3.085,1.4249,4.2773,2.6617,0.8707,1.433,-3.4565,1.8875,1.1152,1.7198,2.8411,7.1222,2.6106,1.0824,2.0754,5.2711,2.0488,1.4064,2.711,0.563,6.6108,0.6869,1.2293,4.5141,1.6373,1.3699,0.613,1.0976,0.296,1.0081,6.1969,2.6443,0.714,13.2675,2.5372,3.5071,0.768,1.1503,2.269
2018/12/12,0.1538,-1.6925,-0.487,-0.125,-0.6601,-0.3195,1.692,-1.4925,0.319,0.5168,1.4706,-9.4,-1.6755,-0.3257,-1.7467,0.1931,2.3596,-0.5579,0.4854,-1.7585,2.139,2.5537,0.5016,0.3962,0.4052,4.752,0.6343,1.6029,0.8514,0.02,0.6233,9.3456,0.7667,0.3481,0.7437,0.192,0.715,0.1428,0.2286,0.8696,2643892017,3036037117,1986616144,7705644809,2321563573,1701231730,1975102486,1005989272,1577552694,2643892017,2064438114,2091094568,1097172053,1963856647,2182194000,4073330022,20733876526,14629876985,12725083795,2128687600,34.4474,-10.9052,-10.2596,32.4712,87.3298,17.8723,44.7228,-0.3408,18.9995,18.186,19.8546,53.8554,609.9899,179.0865,182.6231,47.8802,24.4738,19.7677,10.9644,264.2326,2.1246,3.0328,1.418,4.2719,2.6441,0.8679,1.4573,-3.4049,1.8935,1.1216,1.7451,2.574,7.0029,2.6021,1.0635,2.0795,5.3955,2.0373,1.4132,2.6634,0.5639,6.4989,0.6835,1.2278,4.4843,1.632,1.3931,0.6039,1.1011,0.2977,1.023,5.6144,2.6,0.7116,13.0357,2.5421,3.5898,0.7637,1.1559,2.2291
2018/12/13,0.3072,-0.8608,0.8157,1.3767,0.3322,-1.2821,0.8319,-1.0101,1.6693,0,1.8116,-1.3245,1.8834,0.9804,-0.2222,0.578,0.3577,2.244,2.4155,0.2387,1.8425,2.871,0.8067,0.7909,0.3931,3.993,0.706,1.5823,1.5632,0.0283,0.8714,5.8936,1.0754,0.4749,0.6077,0.3654,0.8004,0.5073,0.6122,0.8802,2652014573,3009901934,2002820191,7811730032,2329276409,1679421066,1991534287,995827764.4,1603887040,2652014573,2101837355,2063397952,1117836280,1983110144,2177344680,4096875282,20808043811,14958177170,13032452969,2133768000,34.5533,-10.8114,-10.3433,32.9182,87.6199,17.6432,45.0948,-0.3374,19.3167,18.1131,20.2142,53.1421,621.4785,180.8422,182.2173,48.1569,24.5613,20.2113,11.2292,264.8633,2.1311,3.0067,1.4295,4.3307,2.6529,0.8567,1.4694,-3.3705,1.9251,1.1172,1.7767,2.5399,7.1348,2.6276,1.0612,2.0915,5.4148,2.083,1.4474,2.6697,0.5656,6.4429,0.6891,1.2447,4.4992,1.6111,1.4047,0.5978,1.1194,0.2965,1.0415,5.5401,2.649,0.7186,13.0068,2.5568,3.6027,0.7808,1.1838,2.2344
2018/12/14,-3.5222,-4.3415,-2.2654,-2.4691,-0.6623,-4.8701,-3.3003,-2.0408,-1.7201,-0.5141,1.4235,-6.0403,-2.4648,-3.2362,-3.118,-2.2989,-2.099,-2.332,-0.2358,-2.9762,1.8016,3.6943,0.6388,0.8077,0.3255,4.2455,0.6748,1.7779,1.7812,0.0536,1.6637,5.3195,1.6727,0.5204,0.6732,0.4004,0.5206,0.3444,0.4407,1.2939,2558605178,2879226018,1957448859,7618847809,2313850737,1597631079,1925807083,975504748.8,1576298678,2558605178,2131756748,1938763176,1090283977,1918931822,2109454200,4002694241,20371280911,14609358224,13001716052,2070263000,33.3362,-10.342,-10.109,32.1054,87.0396,16.7839,43.6066,-0.3305,18.9844,18.0257,20.502,49.9322,606.1604,174.9897,176.5357,47.0499,24.0458,19.74,11.2027,256.9804,2.0561,2.8761,1.3971,4.2238,2.6353,0.815,1.4209,-3.3017,1.892,1.1118,1.802,2.3865,6.9589,2.5426,1.0281,2.0434,5.3011,2.0345,1.444,2.5903,0.5457,6.1632,0.6735,1.214,4.4694,1.5327,1.3583,0.5856,1.1002,0.2951,1.0563,5.2054,2.5837,0.6954,12.6012,2.498,3.527,0.7626,1.181,2.1679
2018/12/17,-1.746,1.5129,1.3245,-0.1266,-2,0.3413,-0.3413,-0.5208,-0.0796,-0.7752,4.386,2.8571,-2.6173,0,-0.2299,-0.3922,-1.254,-0.2809,1.6548,1.8405,1.456,2.5336,0.4396,0.6389,0.3283,1.9757,0.3903,1.0625,0.9855,0.0831,2.4596,3.9793,0.8513,0.2775,0.4619,0.2891,0.402,0.3135,0.6054,0.9941,2513931119,2922784657,1983375334,7609203697,2267573722,1603083745,1919234363,970423994.9,1575044661,2513931119,2225254851,1994156410,1061747664,1918931822,2104604880,3986997401,20115815819,14568320701,13216874473,2108366000,32.7542,-10.4984,-10.2429,32.0648,85.2989,16.8412,43.4577,-0.3288,18.9693,17.9203,21.4012,51.3588,590.2952,174.9897,176.1298,46.8654,23.7442,19.6845,11.3881,261.7101,2.0202,2.9196,1.4156,4.2185,2.5826,0.8178,1.4161,-3.2845,1.8905,1.1053,1.8811,2.4547,6.7768,2.5426,1.0257,2.0354,5.2347,2.0287,1.4679,2.6379,0.5362,6.2564,0.6824,1.2124,4.38,1.5379,1.3537,0.5825,1.0993,0.2933,1.1027,5.3542,2.5161,0.6954,12.5722,2.4883,3.4828,0.7605,1.2006,2.2078
2018/12/18,-0.6462,0.8942,2.2876,2.5349,1.0204,-1.7007,-2.226,2.6178,-2.2293,-1.3021,-1.1765,-1.8519,3.1511,-0.6689,0.2304,-0.7874,-0.6964,-0.4225,-0.2326,-4.2169,1.7761,3.041,1.994,1.8833,0.3143,1.8714,0.4734,1.6616,1.3631,0.0219,1.1527,2.9747,1.2565,0.2759,0.3851,0.2493,0.5955,0.3597,0.3802,1.3162,2497686007,2948919840,2028746666,6572405920,2290712230,1575820416,1876511680,995827764.4,1539932201,2497686007,2199075383,1957227587,1095204032,1906096157,2109454200,3955603720,19975722058,14506764416,13186137556,2019459000,32.5425,-10.5923,-10.4772,62.9877,86.1692,16.5548,42.4904,-0.3374,18.5465,17.6703,21.1494,50.4077,608.8957,173.8192,176.5357,46.4963,23.5789,19.6013,11.3616,250.6742,2.0071,2.9457,1.448,8.2867,2.609,0.8039,1.3845,-3.3705,1.8484,1.0898,1.8589,2.4092,6.9903,2.5256,1.0281,2.0194,5.1982,2.0202,1.4645,2.5267,0.5327,6.3124,0.698,2.3817,4.4247,1.5117,1.3236,0.5978,1.0748,0.2892,1.0897,5.255,2.5954,0.6907,12.6012,2.4687,3.4586,0.7572,1.1978,2.1147
2018/12/19,0,-2.8065,-2.5559,-2.3486,-1.0101,-2.0761,-1.0508,1.0204,-0.4886,0.2639,-1.7007,-1.4151,-2.5157,-0.6734,0.2299,-0.9921,-2.5165,-2.2631,-1.8648,-1.0063,0.7974,2.5887,1.0445,1.1704,0.1754,1.5497,0.3513,1.6773,0.7814,0.0003,0.9346,2.2779,0.9125,0.2382,0.5832,0.2289,0.4725,0.3488,0.2694,0.6617,2497686007,2866158426,1976893716,6418047809,2267573722,1543104421,1856793519,1005989272,1532408102,2497686007,2161676141,1929530970,1067651729,1893260493,2114303520,3916361620,19473032683,14178464231,12940242217,1999137400,32.5425,-10.295,-10.2094,61.5084,85.2989,16.2111,42.0439,-0.3408,18.4558,17.7055,20.7897,49.6944,593.5776,172.6487,176.9415,46.0351,22.9855,19.1578,11.1497,248.1517,2.0071,2.8631,1.411,8.0921,2.5826,0.7872,1.37,-3.4049,1.8393,1.092,1.8273,2.3751,6.8145,2.5086,1.0304,1.9993,5.0674,1.9745,1.4371,2.5013,0.5327,6.1352,0.6802,2.3258,4.38,1.4803,1.3097,0.6039,1.0695,0.2898,1.0712,5.1806,2.5301,0.6861,12.6302,2.4442,3.3715,0.7401,1.1755,2.0934
2018/12/20,-0.6504,-2.1277,-1.4754,0.1266,2.381,0.3534,-0.531,3.0303,0.6547,0.2632,0.173,3.11,0.0922,0.678,-0.4587,0.4008,1.5235,-0.5789,0.2375,-0.5083,0.854,3.2078,1.0618,0.6892,0.2958,1.5604,0.495,2.1327,0.6688,0.0492,0.5728,2.8521,0.6472,0.2199,0.6542,0.2084,0.5564,0.3328,0.3102,0.6466,2481440895,2805176332,1947726431,6426171920,2321563573,1548557087,1846934438,1036473796,1542440234,2481440895,2165416065,1989540307,1068635740,1906096157,2104604880,3932058460,19769701823,14096389185,12970979134,1988976600,32.3308,-10.076,-10.0588,61.5863,87.3298,16.2684,41.8206,-0.3511,18.5767,17.7549,20.8257,51.2399,594.1247,173.8192,176.1298,46.2196,23.3357,19.0469,11.1762,246.8904,1.994,2.8022,1.3902,8.1023,2.6441,0.79,1.3627,-3.5081,1.8514,1.0951,1.8305,2.449,6.8208,2.5256,1.0257,2.0073,5.1446,1.963,1.4406,2.4886,0.5292,6.0047,0.6701,2.3287,4.4843,1.4856,1.3027,0.6222,1.0766,0.2906,1.073,5.3418,2.5324,0.6907,12.5722,2.454,3.4229,0.7358,1.1783,2.0828
2018/12/21,-3.1097,-4.9689,-0.4992,-1.0114,-0.9967,-2.4648,-0.1779,-1.9608,0.7317,-0.7874,-0.3454,-2.0882,1.6575,-2.3569,-2.765,-0.1996,0.0417,0.4367,-1.4218,-1.4049,1.2571,3.9439,0.5179,0.5974,0.1831,1.5804,0.3188,1.5123,0.6723,0.0343,0.63,1.9432,1.7683,0.3458,0.718,0.2078,0.4042,0.2674,0.3552,0.4595,2404276612,2665788688,1938004003,6361179030,2298425065,1510388427,1843648078,1016150780,1553726382,2404276612,2157936217,1947995382,1086347934,1861171332,2046413040,3924210040,19777942632,14157945470,12786557630,1961034400,31.3255,-9.5753,-10.0086,60.9634,86.4594,15.8674,41.7462,-0.3442,18.7126,17.5879,20.7538,50.17,603.9721,169.7225,171.2599,46.1273,23.3454,19.13,11.0173,243.422,1.932,2.6629,1.3833,8.0204,2.6177,0.7705,1.3603,-3.4393,1.8649,1.0848,1.8242,2.3979,6.9338,2.4661,0.9973,2.0033,5.1467,1.9716,1.4201,2.4536,0.5128,5.7063,0.6668,2.3052,4.4396,1.449,1.3004,0.61,1.0844,0.2879,1.0693,5.2302,2.5744,0.6744,12.2246,2.4491,3.4243,0.739,1.1615,2.0535
2018/12/24,0,2.451,0.1672,1.788,-1.0067,0.361,1.6043,-5,0.8878,0.5291,1.0399,0,1.1775,0.3448,-1.1848,1,2.9167,2.6087,2.6442,0.3886,0.8448,3.1927,0.3554,0.9514,0.18,1.5466,0.4015,2.085,0.6052,0.0048,0.888,1.4874,1.3246,0.2092,0.7271,0.2232,0.5152,0.2917,0.3496,0.454,2404276612,2731126646,1941244813,6474916587,2275286558,1515841092,1873225320,965343241,1567520563,2404276612,2180375762,1947995382,1099140075,1867589164,2022166440,3963452140,20354799292,14527283177,13124663721,1968655000,31.3255,-9.81,-10.0253,62.0534,85.589,15.9247,42.4159,-0.327,18.8787,17.7146,20.9696,50.17,611.0841,170.3077,169.2308,46.5886,24.0263,19.6291,11.3086,244.3679,1.932,2.7282,1.3856,8.1638,2.5914,0.7733,1.3821,-3.2673,1.8815,1.0926,1.8431,2.3979,7.0155,2.4746,0.9855,2.0234,5.2968,2.023,1.4576,2.4631,0.5128,5.8462,0.6679,2.3464,4.3949,1.4542,1.3213,0.5795,1.0941,0.29,1.0804,5.2302,2.6047,0.6768,12.0798,2.4736,3.5242,0.7583,1.1922,2.0615
2018/12/25,-4.223,-0.1595,-2.8381,-0.5019,-3.3898,-3.9568,-1.7544,-4.7368,-0.96,-1.5789,-1.3722,-3.5545,-0.7162,-2.4055,-4.0767,0.396,-0.2024,1.4124,-1.6393,-3.2258,1.6929,3.4521,1.3182,1.0319,0.3972,2.9472,0.6829,1.0708,1.1936,0.0843,0.6688,2.8803,1.4292,0.4215,1.7322,0.4988,0.5132,0.4084,0.297,0.7944,2302744660,2726770783,1886151053,6442420142,2198158200,1455861769,1840361718,919616455.9,1552472365,2302744660,2141947979,1878753840,1091267988,1822664339,1939728000,3979148981,20313595245,14732470793,12909505300,1905150000,30.0026,-9.7944,-9.7408,61.742,82.6877,15.2946,41.6718,-0.3115,18.6975,17.4119,20.6818,48.3867,606.7074,166.211,162.3317,46.7731,23.9777,19.9063,11.1233,236.4851,1.8505,2.7238,1.3463,8.1228,2.5035,0.7427,1.3579,-3.1125,1.8634,1.0739,1.8178,2.3126,6.9652,2.415,0.9453,2.0314,5.2861,2.0516,1.4337,2.3837,0.4911,5.8369,0.649,2.3346,4.2459,1.3967,1.2981,0.552,1.0836,0.285,1.0656,5.0443,2.586,0.6605,11.5873,2.4834,3.5171,0.769,1.1727,1.995
2018/12/26,-1.2346,-2.2364,-1.2027,-0.8827,-1.7544,-1.4981,-1.0714,-1.105,1.2116,-0.2674,-0.6957,2.2113,-1.2624,0.3521,-0.75,-1.7751,0.4868,1.1142,1.6667,-1.4667,0.7909,3.4259,0.5038,0.5321,0.1324,1.7736,0.3682,1.6579,0.8884,0.0819,0.5687,2.2631,0.8356,0.2283,1.0968,0.3372,0.3447,0.3973,0.3945,0.518,2274315714,2665788688,1863465388,6385551364,2159594021,1434051105,1820643556,909454948.1,1571282612,2274315714,2127047471,1920298765,1077491837,1829082171,1925180040,3908513200,20412484958,14896620885,13124663721,1877207800,29.6322,-9.5753,-9.6236,61.197,81.237,15.0654,41.2253,-0.3081,18.924,17.3488,20.5368,49.4567,599.0484,166.7962,161.1142,45.9428,24.0944,20.1281,11.3086,233.0166,1.8276,2.6629,1.3301,8.0511,2.4596,0.7316,1.3433,-3.0781,1.886,1.07,1.8051,2.3638,6.8773,2.4235,0.9383,1.9953,5.3119,2.0745,1.4576,2.3487,0.485,5.7063,0.6412,2.314,4.1714,1.3757,1.2842,0.5459,1.0967,0.284,1.0581,5.1559,2.5534,0.6628,11.5004,2.4393,3.5342,0.7776,1.1922,1.9657
2018/12/27,-3.9286,-2.451,-2.6087,-2.6718,-1.4286,-3.4221,-1.2635,-5.0279,-2.7933,0,0.3503,-3.3654,-1.7352,-1.7544,-3.0227,-0.6024,0.5248,0.2755,-2.5761,-0.9472,1.0238,3.2913,0.6416,0.9052,0.1859,1.7029,0.4709,2.9549,1.1386,0.0726,1.3033,2.1545,1.1355,0.1993,0.8329,0.2588,0.5888,0.3439,0.4197,0.6081,2184967596,2600450730,1814853247,6214945030,2128742678,1384977113,1797639035,863728163,1527392036,2184967596,2134497725,1855673326,1058795632,1796993010,1866988200,3884967940,20519615481,14937658408,12786557630,1859426400,28.4681,-9.3406,-9.3726,59.562,80.0765,14.5499,40.7044,-0.2926,18.3954,17.3691,20.6087,47.7922,588.6539,163.87,156.2442,45.666,24.2209,20.1836,11.0173,230.8094,1.7558,2.5976,1.2954,7.836,2.4245,0.7065,1.3263,-2.9234,1.8333,1.0713,1.8114,2.2842,6.758,2.381,0.9099,1.9833,5.3397,2.0802,1.4201,2.3265,0.466,5.5665,0.6244,2.2522,4.1118,1.3286,1.2679,0.5185,1.066,0.2843,1.0618,4.9823,2.5091,0.6512,11.1528,2.4246,3.5527,0.7797,1.1615,1.9471
2018/12/28,2.6022,0.5025,-2.3214,-3.0065,0.7246,0.3937,-0.1828,-2.3529,0.2463,0,0.5236,3.2338,4.2751,1.7857,2.3377,-0.202,1.3253,1.0989,1.4423,0.1366,0.9679,2.794,0.8997,1.3384,0.1271,1.2435,0.3948,1.9591,0.6565,0.0537,0.9378,2.0969,2.0976,0.1897,1.08,0.2316,0.9628,0.3777,0.2856,0.452,2241825489,2613518322,1772722725,6028090473,2144168350,1390429779,1794352675,843405147.4,1531154085,2241825489,2145673106,1915682662,1104060129,1829082171,1910632080,3877119520,20791562192,15101808501,12970979134,1861966600,29.2089,-9.3876,-9.155,57.7712,80.6567,14.6072,40.63,-0.2857,18.4407,17.2937,20.7166,49.3378,613.8194,166.7962,159.8967,45.5738,24.5419,20.4054,11.1762,231.1247,1.8015,2.6107,1.2653,7.6004,2.4421,0.7093,1.3239,-2.8546,1.8378,1.0666,1.8209,2.3581,7.0469,2.4235,0.9312,1.9793,5.4105,2.103,1.4406,2.3296,0.4781,5.5944,0.6099,2.1845,4.1416,1.3339,1.2656,0.5063,1.0687,0.2831,1.0674,5.1435,2.6164,0.6628,11.4135,2.4197,3.5998,0.7883,1.1783,1.9498
2019/1/2,-0.3623,1.5,-0.1828,0.6739,-0.3597,0.3922,0.1832,-1.2048,-0.2457,-0.2681,-3.125,-0.9639,-1.1586,0,0.5076,-0.8097,-2.0214,-1.6304,-0.7109,0.2729,0.8707,2.1636,0.6036,0.654,0.1152,1.2197,0.3135,1.8449,0.6299,0.0457,0.9117,1.5524,1.1475,0.205,0.628,0.2113,0.5296,0.2895,0.2685,0.4193,2233702933,2643053222,1769481916,6068711029,2136455514,1395882445,2019825807,841045395.1,1519448739,2233702933,2078620821,1884628334,1091267988,1829082171,1920330720,3845725839,20371280911,14855583362,12878768382,1867047000,22.4573,27.5007,-1.2982,28.5729,-5.0405,-11.8749,47.0242,-0.3505,16.0324,13.2777,19.7303,33.0876,60.5756,-34.4181,-16.4717,41.1891,23.7796,29.4869,13.0031,362.0076,1.6598,2.4313,46.5695,1.496,4.8723,0.76,1.3116,-0.3038,1.6762,0.9813,1.6435,2.3793,6.248,2.607,1.0499,1.8937,4.7453,2.0272,1.4295,2.2979,0.5091,6.5912,0.4918,0.7796,3.4092,1.8886,1.1675,1.1491,0.9776,0.301,0.9357,5.544,0.771,0.6074,29.3611,1.7683,3.047,0.8482,1.0297,2.0009
2019/1/3,1.2727,-2.7915,-0.5495,-2.8112,0.722,1.1719,-0.9141,1.2195,-0.6568,-0.8065,-1.4337,0,-0.0902,1.4035,0,-0.6122,-1.0922,0.6906,-2.6253,0.4082,0.7675,2.949,0.5224,0.9998,0.1443,1.348,0.3588,1.3559,0.7203,0.096,1.1412,1.4501,1.1385,0.2858,0.9619,0.2526,0.2939,0.256,0.3018,0.5118,2262131879,2569273411,1759759488,5898104695,2151881185,1412240442,2001363049,851302046.3,1509468781,2262131879,2048819806,1884628334,1090283977,1854753500,1920330720,3822180579,20148779056,14958177170,12540662291,1874667600,22.7431,26.733,-1.2911,27.7696,-5.0769,-12.0141,46.5944,-0.3548,15.9271,13.1987,19.4475,33.0876,60.521,-34.9012,-16.4717,40.9369,23.5199,29.6906,12.6618,363.4852,1.6809,2.3635,46.3136,1.4539,4.9075,0.7689,1.2996,-0.3075,1.6652,0.9755,1.62,2.3793,6.2423,2.6436,1.0499,1.8821,4.6935,2.0412,1.392,2.3073,0.5156,6.4072,0.4891,0.7577,3.4338,1.9107,1.1569,1.1632,0.9712,0.2992,0.9223,5.544,0.7703,0.6159,29.3611,1.7575,3.0138,0.854,1.0026,2.0091
2019/1/4,2.693,1.8581,1.2891,1.3774,2.1505,3.861,2.3985,1.8072,1.7355,-0.813,1.4545,3.163,1.9856,2.0761,6.3131,2.0534,2.045,0.4115,1.9608,2.168,1.3163,3.4118,0.8427,1.0571,0.1885,1.8559,0.3825,1.9119,1.1609,0.0819,1.1541,2.4353,1.9073,0.5152,2.2817,0.2709,0.445,0.2836,0.3099,0.5619,2323051050,2617013289,1782445154,5979345806,2198158200,1466767100,2049366221,866687023,1535666173,2323051050,2078620821,1944239450,1111932215,1893260493,2041563720,3900664780,20560819528,15019733455,12786557630,1915310800,23.3556,27.2298,-1.3077,28.1521,-5.1861,-12.4779,47.7119,-0.3612,16.2035,13.0918,19.7303,34.1342,61.7226,-35.6258,-17.5115,41.7775,24.0009,29.8127,12.91,371.3657,1.7262,2.4074,46.9106,1.4739,5.013,0.7986,1.3307,-0.3131,1.6941,0.9676,1.6435,2.4545,6.3663,2.6985,1.1162,1.9208,4.7894,2.0496,1.4193,2.3573,0.5294,6.5262,0.4954,0.7681,3.5077,1.9845,1.1846,1.1842,0.9881,0.2968,0.9357,5.7194,0.7856,0.6287,31.2147,1.7936,3.0754,0.8575,1.0223,2.0526
2019/1/7,3.1469,4.6434,1.8182,1.9022,0.3509,1.487,3.0631,0.5917,1.0561,1.0929,1.0753,1.6509,3.8053,1.3559,-0.7126,2.0121,-1.1623,0.6831,2.4038,1.9894,1.7307,5.3614,0.8394,0.9507,0.2734,1.7707,0.5836,1.5133,0.9353,0.1518,0.9315,2.9137,2.4392,0.501,2.2416,0.4917,0.6851,0.3152,0.4833,0.7456,2396154055,2738532977,1814853247,6093083363,2205871036,1488577763,2112139601,871815348.6,1551883606,2396154055,2100971583,1976337742,1154244680,1918931822,2027015760,3979148981,20321836054,15122327262,13093926804,1953413800,24.0905,28.4942,-1.3315,28.6876,-5.2043,-12.6635,49.1734,-0.3633,16.3746,13.2136,19.9425,34.6978,64.0714,-36.1088,-17.3868,42.6181,23.7219,30.0164,13.2204,378.7536,1.7805,2.5192,47.7635,1.502,5.0306,0.8104,1.3715,-0.3149,1.712,0.9766,1.6612,2.4951,6.6085,2.7351,1.1082,1.9594,4.7338,2.0636,1.4534,2.4042,0.5461,6.8293,0.5044,0.7827,3.52,2.014,1.2209,1.1912,0.9985,0.2995,0.9458,5.8138,0.8155,0.6373,30.9923,1.8297,3.0396,0.8634,1.0469,2.0935
2019/1/8,0,-2.8526,0.3571,-1.7333,-0.3497,0.7326,1.9231,-0.5882,0.7235,-0.8108,1.4184,-2.7842,-1.1083,-0.6689,-0.2392,-0.789,0.2433,-0.4071,0.7042,0.3901,1.3747,3.6433,0.7296,0.9899,0.1733,1.4023,0.877,1.3585,0.8916,0.0172,0.9155,2.0433,2.3248,0.3553,1.3519,0.2378,0.8437,0.2714,0.4704,1.03,2396154055,2660413177,1821334866,5987469918,2198158200,1499483095,2152757670,866687023,1563111060,2396154055,2299612675,1921312098,1141452540,1906096157,2022166440,3947755300,20371280911,15060770978,13186137556,1961034400,24.0905,27.6813,-1.3362,28.1904,-5.1861,-12.7563,50.119,-0.3612,16.4931,13.0795,20.2254,33.7317,63.3613,-35.8673,-17.3452,42.2818,23.7796,29.8942,13.3135,380.2311,1.7805,2.4473,47.9341,1.4759,5.013,0.8164,1.3979,-0.3131,1.7243,0.9667,1.6847,2.4256,6.5353,2.7168,1.1056,1.944,4.7453,2.0552,1.4636,2.4136,0.5461,6.6344,0.5062,0.7692,3.5077,2.0287,1.2444,1.1842,1.0057,0.2965,0.9592,5.6519,0.8065,0.633,30.9181,1.8152,3.047,0.8599,1.0542,2.1016
2019/1/9,-1.5254,0,-0.1779,-0.1357,3.1579,0,-0.5146,0,0.1596,0,-0.3497,2.6253,0.3448,0.3367,-0.2398,0.3976,-1.6181,-1.0899,-0.9324,0.1295,1.5191,3.3374,0.8266,1.1944,0.6507,1.9789,0.626,1.5936,1.6463,0.1337,0.9998,3.5453,1.5421,0.4614,1.5868,0.4744,1.0988,0.3368,0.3875,0.8097,2359602553,2660413177,1818094057,5979345806,2267573722,1499483095,2141680015,866687023,1565606049,2359602553,2291572072,1971752272,1145388583,1912513990,2017317120,3963452140,20041648534,14896620885,13063189887,1963574600,23.723,27.6813,-1.3339,28.1521,-5.3499,-12.7563,49.8611,-0.3612,16.5194,13.0998,20.1547,34.6172,63.5798,-35.9881,-17.3036,42.45,23.3949,29.5684,13.1893,380.7237,1.7534,2.4473,47.8488,1.4739,5.1713,0.8164,1.3907,-0.3131,1.7271,0.9682,1.6789,2.4893,6.5578,2.7259,1.1029,1.9517,4.6685,2.0328,1.45,2.4167,0.5378,6.6344,0.5053,0.7681,3.6185,2.0287,1.238,1.1842,1.0073,0.297,0.9558,5.8003,0.8092,0.6351,30.844,1.8225,2.9977,0.8505,1.0444,2.1043
2019/1/10,-0.5164,-1.4682,-0.5348,-0.1359,-0.6803,0.3636,1.5517,0,-0.3984,-0.2725,-0.1754,-1.1628,-0.1718,-0.3356,0.4808,0.198,-0.2878,0.2755,0.2353,0.6468,0.8225,2.852,0.459,1.012,0.4254,1.7513,0.7393,1.2694,0.9648,0.0665,0.2991,2.4608,0.9821,0.3161,1.0863,0.2845,0.6936,0.3419,0.4034,0.7718,2347418719,2621353277,1808371628,5971221695,2252148051,1504935761,2174912981,866687023,1559368575,2347418719,2287551770,1948824920,1143420561,1906096157,2027015760,3971300560,19983962868,14937658408,13093926804,1976275600,23.6006,27.2749,-1.3267,28.1139,-5.3135,-12.8027,50.6348,-0.3612,16.4536,12.9954,20.1193,34.2147,63.4705,-35.8673,-17.3868,42.534,23.3275,29.6498,13.2204,383.1863,1.7443,2.4114,47.593,1.4719,5.1362,0.8194,1.4123,-0.3131,1.7202,0.9605,1.6759,2.4603,6.5466,2.7168,1.1082,1.9556,4.6551,2.0384,1.4534,2.4323,0.535,6.537,0.5026,0.7671,3.5938,2.0361,1.2572,1.1842,1.0033,0.2946,0.9542,5.7328,0.8079,0.633,30.9923,1.8261,2.9891,0.8529,1.0469,2.118
